"pgnation","year","age_gr","n","percent","lower_confidence","upper_confidence"
"1","1994","66 and older","1467","0.986566994733706","0.980781595048869","0.992352394418544"
"2","1994","16-34 y.","484","0.053166320931693","0.0468237375844718","0.0595089042789142"
"2","1994","35-65 y.","347","0.027718146802788","0.0237588072897837","0.0316774863157922"
"2","1994","66 and older","8","","",""
"3","1994","16-34 y.","164","0.0198074369394933","0.0158684832711732","0.0237463906078134"
"3","1994","35-65 y.","290","0.0225122936785663","0.0189345429110361","0.0260900444460965"
"3","1994","66 and older","7","","",""
"4","1994","16-34 y.","121","0.00724467946551696","0.00484727268539826","0.00964208624563567"
"4","1994","35-65 y.","170","0.00754344194505704","0.00545662147664817","0.00963026241346591"
"4","1994","66 and older","10","","",""
"5","1994","16-34 y.","173","0.0143864087408453","0.0110202036741608","0.0177526138075298"
"5","1994","35-65 y.","214","0.0132527938309041","0.0104947495640196","0.0160108380977886"
"5","1994","66 and older","16","","",""
"6","1994","16-34 y.","61","0.00390573146809243","0.00214248736146289","0.00566897557472196"
"6","1994","35-65 y.","86","0.00285693107911326","0.00156965061644712","0.0041442115417794"
"6","1994","66 and older","6","","",""
"10","1994","16-34 y.","8","","",""
"10","1994","35-65 y.","11","","",""
"10","1994","66 and older","2","","",""
"11","1994","16-34 y.","5","","",""
"11","1994","35-65 y.","4","","",""
"11","1994","66 and older","","","",""
"12","1994","16-34 y.","","","",""
"12","1994","35-65 y.","4","","",""
"12","1994","66 and older","2","","",""
"13","1994","16-34 y.","","","",""
"13","1994","35-65 y.","","","",""
"13","1994","66 and older","","","",""
"14","1994","16-34 y.","1","","",""
"14","1994","35-65 y.","5","","",""
"14","1994","66 and older","","","",""
"15","1994","16-34 y.","","","",""
"15","1994","35-65 y.","","","",""
"15","1994","66 and older","","","",""
"16","1994","16-34 y.","","","",""
"16","1994","35-65 y.","","","",""
"16","1994","66 and older","","","",""
"17","1994","16-34 y.","","","",""
"17","1994","35-65 y.","","","",""
"17","1994","66 and older","","","",""
"18","1994","16-34 y.","2","","",""
"18","1994","35-65 y.","1","","",""
"18","1994","66 and older","","","",""
"19","1994","16-34 y.","1","","",""
"19","1994","35-65 y.","1","","",""
"19","1994","66 and older","1","","",""
"20","1994","16-34 y.","","","",""
"20","1994","35-65 y.","1","","",""
"20","1994","66 and older","","","",""
"21","1994","16-34 y.","","","",""
"21","1994","35-65 y.","1","","",""
"21","1994","66 and older","","","",""
"22","1994","16-34 y.","2","","",""
"22","1994","35-65 y.","2","","",""
"22","1994","66 and older","","","",""
"23","1994","16-34 y.","","","",""
"23","1994","35-65 y.","","","",""
"23","1994","66 and older","","","",""
"24","1994","16-34 y.","","","",""
"24","1994","35-65 y.","2","","",""
"24","1994","66 and older","","","",""
"25","1994","16-34 y.","","","",""
"25","1994","35-65 y.","","","",""
"25","1994","66 and older","","","",""
"26","1994","16-34 y.","","","",""
"26","1994","35-65 y.","5","","",""
"26","1994","66 and older","","","",""
"27","1994","16-34 y.","","","",""
"27","1994","35-65 y.","","","",""
"27","1994","66 and older","","","",""
"28","1994","16-34 y.","","","",""
"28","1994","35-65 y.","","","",""
"28","1994","66 and older","","","",""
"29","1994","16-34 y.","","","",""
"29","1994","35-65 y.","2","","",""
"29","1994","66 and older","","","",""
"30","1994","16-34 y.","","","",""
"30","1994","35-65 y.","","","",""
"30","1994","66 and older","","","",""
"31","1994","16-34 y.","","","",""
"31","1994","35-65 y.","2","","",""
"31","1994","66 and older","","","",""
"32","1994","16-34 y.","1","","",""
"32","1994","35-65 y.","1","","",""
"32","1994","66 and older","","","",""
"34","1994","16-34 y.","","","",""
"34","1994","35-65 y.","","","",""
"34","1994","66 and older","","","",""
"35","1994","16-34 y.","","","",""
"35","1994","35-65 y.","","","",""
"35","1994","66 and older","","","",""
"36","1994","16-34 y.","","","",""
"36","1994","35-65 y.","","","",""
"36","1994","66 and older","","","",""
"37","1994","16-34 y.","","","",""
"37","1994","35-65 y.","","","",""
"37","1994","66 and older","","","",""
"38","1994","16-34 y.","","","",""
"38","1994","35-65 y.","1","","",""
"38","1994","66 and older","","","",""
"39","1994","16-34 y.","","","",""
"39","1994","35-65 y.","","","",""
"39","1994","66 and older","","","",""
"40","1994","16-34 y.","","","",""
"40","1994","35-65 y.","","","",""
"40","1994","66 and older","","","",""
"41","1994","16-34 y.","","","",""
"41","1994","35-65 y.","","","",""
"41","1994","66 and older","1","","",""
"42","1994","16-34 y.","","","",""
"42","1994","35-65 y.","","","",""
"42","1994","66 and older","","","",""
"43","1994","16-34 y.","","","",""
"43","1994","35-65 y.","","","",""
"43","1994","66 and older","","","",""
"44","1994","16-34 y.","","","",""
"44","1994","35-65 y.","","","",""
"44","1994","66 and older","","","",""
"45","1994","16-34 y.","","","",""
"45","1994","35-65 y.","","","",""
"45","1994","66 and older","","","",""
"46","1994","16-34 y.","","","",""
"46","1994","35-65 y.","","","",""
"46","1994","66 and older","","","",""
"47","1994","16-34 y.","","","",""
"47","1994","35-65 y.","","","",""
"47","1994","66 and older","","","",""
"48","1994","16-34 y.","","","",""
"48","1994","35-65 y.","","","",""
"48","1994","66 and older","","","",""
"49","1994","16-34 y.","","","",""
"49","1994","35-65 y.","","","",""
"49","1994","66 and older","","","",""
"50","1994","16-34 y.","","","",""
"50","1994","35-65 y.","","","",""
"50","1994","66 and older","","","",""
"51","1994","16-34 y.","1","","",""
"51","1994","35-65 y.","","","",""
"51","1994","66 and older","","","",""
"52","1994","16-34 y.","1","","",""
"52","1994","35-65 y.","","","",""
"52","1994","66 and older","","","",""
"53","1994","16-34 y.","1","","",""
"53","1994","35-65 y.","","","",""
"53","1994","66 and older","","","",""
"54","1994","16-34 y.","1","","",""
"54","1994","35-65 y.","","","",""
"54","1994","66 and older","","","",""
"55","1994","16-34 y.","","","",""
"55","1994","35-65 y.","","","",""
"55","1994","66 and older","","","",""
"56","1994","16-34 y.","","","",""
"56","1994","35-65 y.","","","",""
"56","1994","66 and older","","","",""
"59","1994","16-34 y.","","","",""
"59","1994","35-65 y.","","","",""
"59","1994","66 and older","","","",""
"60","1994","16-34 y.","","","",""
"60","1994","35-65 y.","","","",""
"60","1994","66 and older","","","",""
"61","1994","16-34 y.","","","",""
"61","1994","35-65 y.","","","",""
"61","1994","66 and older","","","",""
"64","1994","16-34 y.","","","",""
"64","1994","35-65 y.","","","",""
"64","1994","66 and older","","","",""
"65","1994","16-34 y.","","","",""
"65","1994","35-65 y.","","","",""
"65","1994","66 and older","","","",""
"66","1994","16-34 y.","","","",""
"66","1994","35-65 y.","","","",""
"66","1994","66 and older","","","",""
"67","1994","16-34 y.","","","",""
"67","1994","35-65 y.","","","",""
"67","1994","66 and older","","","",""
"68","1994","16-34 y.","","","",""
"68","1994","35-65 y.","","","",""
"68","1994","66 and older","","","",""
"71","1994","16-34 y.","","","",""
"71","1994","35-65 y.","","","",""
"71","1994","66 and older","","","",""
"72","1994","16-34 y.","","","",""
"72","1994","35-65 y.","","","",""
"72","1994","66 and older","","","",""
"73","1994","16-34 y.","","","",""
"73","1994","35-65 y.","","","",""
"73","1994","66 and older","","","",""
"74","1994","16-34 y.","","","",""
"74","1994","35-65 y.","","","",""
"74","1994","66 and older","","","",""
"75","1994","16-34 y.","","","",""
"75","1994","35-65 y.","","","",""
"75","1994","66 and older","","","",""
"76","1994","16-34 y.","","","",""
"76","1994","35-65 y.","","","",""
"76","1994","66 and older","","","",""
"77","1994","16-34 y.","","","",""
"77","1994","35-65 y.","","","",""
"77","1994","66 and older","","","",""
"78","1994","16-34 y.","","","",""
"78","1994","35-65 y.","","","",""
"78","1994","66 and older","","","",""
"79","1994","16-34 y.","","","",""
"79","1994","35-65 y.","","","",""
"79","1994","66 and older","","","",""
"80","1994","16-34 y.","","","",""
"80","1994","35-65 y.","","","",""
"80","1994","66 and older","","","",""
"81","1994","16-34 y.","","","",""
"81","1994","35-65 y.","","","",""
"81","1994","66 and older","","","",""
"82","1994","16-34 y.","","","",""
"82","1994","35-65 y.","","","",""
"82","1994","66 and older","","","",""
"83","1994","16-34 y.","","","",""
"83","1994","35-65 y.","","","",""
"83","1994","66 and older","","","",""
"84","1994","16-34 y.","","","",""
"84","1994","35-65 y.","","","",""
"84","1994","66 and older","","","",""
"85","1994","16-34 y.","","","",""
"85","1994","35-65 y.","","","",""
"85","1994","66 and older","","","",""
"86","1994","16-34 y.","","","",""
"86","1994","35-65 y.","","","",""
"86","1994","66 and older","","","",""
"89","1994","16-34 y.","","","",""
"89","1994","35-65 y.","","","",""
"89","1994","66 and older","","","",""
"90","1994","16-34 y.","","","",""
"90","1994","35-65 y.","","","",""
"90","1994","66 and older","","","",""
"92","1994","16-34 y.","","","",""
"92","1994","35-65 y.","","","",""
"92","1994","66 and older","","","",""
"94","1994","16-34 y.","","","",""
"94","1994","35-65 y.","","","",""
"94","1994","66 and older","","","",""
"95","1994","16-34 y.","","","",""
"95","1994","35-65 y.","","","",""
"95","1994","66 and older","","","",""
"96","1994","16-34 y.","","","",""
"96","1994","35-65 y.","","","",""
"96","1994","66 and older","","","",""
"97","1994","16-34 y.","","","",""
"97","1994","35-65 y.","","","",""
"97","1994","66 and older","","","",""
"98","1994","16-34 y.","","","",""
"98","1994","35-65 y.","1","","",""
"98","1994","66 and older","1","","",""
"101","1994","16-34 y.","","","",""
"101","1994","35-65 y.","","","",""
"101","1994","66 and older","","","",""
"102","1994","16-34 y.","","","",""
"102","1994","35-65 y.","","","",""
"102","1994","66 and older","","","",""
"103","1994","16-34 y.","","","",""
"103","1994","35-65 y.","","","",""
"103","1994","66 and older","","","",""
"105","1994","16-34 y.","","","",""
"105","1994","35-65 y.","","","",""
"105","1994","66 and older","","","",""
"108","1994","16-34 y.","","","",""
"108","1994","35-65 y.","","","",""
"108","1994","66 and older","","","",""
"110","1994","16-34 y.","","","",""
"110","1994","35-65 y.","","","",""
"110","1994","66 and older","","","",""
"111","1994","16-34 y.","","","",""
"111","1994","35-65 y.","","","",""
"111","1994","66 and older","","","",""
"113","1994","16-34 y.","","","",""
"113","1994","35-65 y.","","","",""
"113","1994","66 and older","","","",""
"116","1994","16-34 y.","","","",""
"116","1994","35-65 y.","","","",""
"116","1994","66 and older","","","",""
"117","1994","16-34 y.","","","",""
"117","1994","35-65 y.","","","",""
"117","1994","66 and older","","","",""
"118","1994","16-34 y.","","","",""
"118","1994","35-65 y.","","","",""
"118","1994","66 and older","","","",""
"119","1994","16-34 y.","","","",""
"119","1994","35-65 y.","","","",""
"119","1994","66 and older","","","",""
"120","1994","16-34 y.","","","",""
"120","1994","35-65 y.","","","",""
"120","1994","66 and older","","","",""
"121","1994","16-34 y.","","","",""
"121","1994","35-65 y.","","","",""
"121","1994","66 and older","","","",""
"122","1994","16-34 y.","","","",""
"122","1994","35-65 y.","","","",""
"122","1994","66 and older","","","",""
"123","1994","16-34 y.","","","",""
"123","1994","35-65 y.","","","",""
"123","1994","66 and older","","","",""
"124","1994","16-34 y.","","","",""
"124","1994","35-65 y.","","","",""
"124","1994","66 and older","","","",""
"125","1994","16-34 y.","","","",""
"125","1994","35-65 y.","","","",""
"125","1994","66 and older","","","",""
"127","1994","16-34 y.","","","",""
"127","1994","35-65 y.","","","",""
"127","1994","66 and older","","","",""
"128","1994","16-34 y.","","","",""
"128","1994","35-65 y.","","","",""
"128","1994","66 and older","","","",""
"129","1994","16-34 y.","","","",""
"129","1994","35-65 y.","","","",""
"129","1994","66 and older","","","",""
"130","1994","16-34 y.","","","",""
"130","1994","35-65 y.","","","",""
"130","1994","66 and older","","","",""
"131","1994","16-34 y.","","","",""
"131","1994","35-65 y.","","","",""
"131","1994","66 and older","","","",""
"132","1994","16-34 y.","","","",""
"132","1994","35-65 y.","","","",""
"132","1994","66 and older","","","",""
"133","1994","16-34 y.","","","",""
"133","1994","35-65 y.","","","",""
"133","1994","66 and older","","","",""
"135","1994","16-34 y.","","","",""
"135","1994","35-65 y.","","","",""
"135","1994","66 and older","","","",""
"138","1994","16-34 y.","","","",""
"138","1994","35-65 y.","","","",""
"138","1994","66 and older","","","",""
"139","1994","16-34 y.","","","",""
"139","1994","35-65 y.","","","",""
"139","1994","66 and older","","","",""
"140","1994","16-34 y.","","","",""
"140","1994","35-65 y.","","","",""
"140","1994","66 and older","","","",""
"141","1994","16-34 y.","","","",""
"141","1994","35-65 y.","","","",""
"141","1994","66 and older","","","",""
"142","1994","16-34 y.","","","",""
"142","1994","35-65 y.","","","",""
"142","1994","66 and older","","","",""
"143","1994","16-34 y.","","","",""
"143","1994","35-65 y.","","","",""
"143","1994","66 and older","","","",""
"144","1994","16-34 y.","","","",""
"144","1994","35-65 y.","","","",""
"144","1994","66 and older","","","",""
"145","1994","16-34 y.","","","",""
"145","1994","35-65 y.","","","",""
"145","1994","66 and older","","","",""
"146","1994","16-34 y.","","","",""
"146","1994","35-65 y.","","","",""
"146","1994","66 and older","","","",""
"147","1994","16-34 y.","","","",""
"147","1994","35-65 y.","","","",""
"147","1994","66 and older","","","",""
"148","1994","16-34 y.","","","",""
"148","1994","35-65 y.","","","",""
"148","1994","66 and older","","","",""
"149","1994","16-34 y.","","","",""
"149","1994","35-65 y.","","","",""
"149","1994","66 and older","","","",""
"151","1994","16-34 y.","","","",""
"151","1994","35-65 y.","","","",""
"151","1994","66 and older","","","",""
"152","1994","16-34 y.","","","",""
"152","1994","35-65 y.","","","",""
"152","1994","66 and older","","","",""
"154","1994","16-34 y.","","","",""
"154","1994","35-65 y.","","","",""
"154","1994","66 and older","","","",""
"155","1994","16-34 y.","","","",""
"155","1994","35-65 y.","","","",""
"155","1994","66 and older","","","",""
"156","1994","16-34 y.","","","",""
"156","1994","35-65 y.","","","",""
"156","1994","66 and older","","","",""
"158","1994","16-34 y.","","","",""
"158","1994","35-65 y.","","","",""
"158","1994","66 and older","","","",""
"162","1994","16-34 y.","","","",""
"162","1994","35-65 y.","","","",""
"162","1994","66 and older","","","",""
"164","1994","16-34 y.","","","",""
"164","1994","35-65 y.","","","",""
"164","1994","66 and older","","","",""
"165","1994","16-34 y.","","","",""
"165","1994","35-65 y.","","","",""
"165","1994","66 and older","","","",""
"166","1994","16-34 y.","","","",""
"166","1994","35-65 y.","","","",""
"166","1994","66 and older","","","",""
"167","1994","16-34 y.","","","",""
"167","1994","35-65 y.","","","",""
"167","1994","66 and older","","","",""
"168","1994","16-34 y.","","","",""
"168","1994","35-65 y.","","","",""
"168","1994","66 and older","","","",""
"169","1994","16-34 y.","","","",""
"169","1994","35-65 y.","","","",""
"169","1994","66 and older","","","",""
"172","1994","16-34 y.","","","",""
"172","1994","35-65 y.","","","",""
"172","1994","66 and older","","","",""
"173","1994","16-34 y.","","","",""
"173","1994","35-65 y.","","","",""
"173","1994","66 and older","","","",""
"178","1994","16-34 y.","","","",""
"178","1994","35-65 y.","","","",""
"178","1994","66 and older","","","",""
"181","1994","16-34 y.","","","",""
"181","1994","35-65 y.","","","",""
"181","1994","66 and older","","","",""
"183","1994","16-34 y.","","","",""
"183","1994","35-65 y.","","","",""
"183","1994","66 and older","","","",""
"188","1994","16-34 y.","","","",""
"188","1994","35-65 y.","","","",""
"188","1994","66 and older","","","",""
"195","1994","16-34 y.","","","",""
"195","1994","35-65 y.","","","",""
"195","1994","66 and older","","","",""
"196","1994","16-34 y.","","","",""
"196","1994","35-65 y.","","","",""
"196","1994","66 and older","","","",""
"999","1994","16-34 y.","","","",""
"999","1994","35-65 y.","","","",""
"999","1994","66 and older","","","",""
"1","1995","16-34 y.","3893","0.879209458239096","0.87012189895959","0.888297017518601"
"1","1995","35-65 y.","5689","0.914736009494161","0.908121027867098","0.921350991121224"
"1","1995","66 and older","1486","0.983197250177235","0.976804718756284","0.989589781598185"
"2","1995","16-34 y.","479","0.0485971614396357","0.0426010141905203","0.054593308688751"
"2","1995","35-65 y.","339","0.0235173812268667","0.0199279580277639","0.0271068044259694"
"2","1995","66 and older","9","","",""
"3","1995","16-34 y.","176","0.0200119098372567","0.0161067457734552","0.0239170739010583"
"3","1995","35-65 y.","288","0.0204411664334452","0.0170894595836669","0.0237928732832235"
"3","1995","66 and older","8","","",""
"4","1995","16-34 y.","120","0.0079771939339701","0.00549651522082757","0.0104578726471126"
"4","1995","35-65 y.","161","0.00631975538115485","0.00444272462376627","0.00819678613854343"
"4","1995","66 and older","12","","",""
"5","1995","16-34 y.","150","0.0109540773250889","0.00805152039821397","0.0138566342519639"
"5","1995","35-65 y.","203","0.0104591737547766","0.00804947099814689","0.0128688765114062"
"5","1995","66 and older","19","","",""
"6","1995","16-34 y.","53","0.00312632183373537","0.00156956234025577","0.00468308132721497"
"6","1995","35-65 y.","74","0.00192496750846685","0.000886743124518932","0.00296319189241477"
"6","1995","66 and older","8","","",""
"10","1995","16-34 y.","8","","",""
"10","1995","35-65 y.","12","","",""
"10","1995","66 and older","3","","",""
"11","1995","16-34 y.","6","","",""
"11","1995","35-65 y.","5","","",""
"11","1995","66 and older","","","",""
"12","1995","16-34 y.","4","","",""
"12","1995","35-65 y.","7","","",""
"12","1995","66 and older","2","","",""
"13","1995","16-34 y.","","","",""
"13","1995","35-65 y.","","","",""
"13","1995","66 and older","","","",""
"14","1995","16-34 y.","2","","",""
"14","1995","35-65 y.","6","","",""
"14","1995","66 and older","","","",""
"15","1995","16-34 y.","","","",""
"15","1995","35-65 y.","","","",""
"15","1995","66 and older","","","",""
"16","1995","16-34 y.","","","",""
"16","1995","35-65 y.","","","",""
"16","1995","66 and older","","","",""
"17","1995","16-34 y.","","","",""
"17","1995","35-65 y.","","","",""
"17","1995","66 and older","","","",""
"18","1995","16-34 y.","2","","",""
"18","1995","35-65 y.","2","","",""
"18","1995","66 and older","","","",""
"19","1995","16-34 y.","2","","",""
"19","1995","35-65 y.","2","","",""
"19","1995","66 and older","1","","",""
"20","1995","16-34 y.","","","",""
"20","1995","35-65 y.","1","","",""
"20","1995","66 and older","","","",""
"21","1995","16-34 y.","3","","",""
"21","1995","35-65 y.","1","","",""
"21","1995","66 and older","2","","",""
"22","1995","16-34 y.","10","","",""
"22","1995","35-65 y.","13","","",""
"22","1995","66 and older","","","",""
"23","1995","16-34 y.","","","",""
"23","1995","35-65 y.","1","","",""
"23","1995","66 and older","","","",""
"24","1995","16-34 y.","","","",""
"24","1995","35-65 y.","2","","",""
"24","1995","66 and older","","","",""
"25","1995","16-34 y.","","","",""
"25","1995","35-65 y.","","","",""
"25","1995","66 and older","","","",""
"26","1995","16-34 y.","","","",""
"26","1995","35-65 y.","5","","",""
"26","1995","66 and older","","","",""
"27","1995","16-34 y.","","","",""
"27","1995","35-65 y.","","","",""
"27","1995","66 and older","","","",""
"28","1995","16-34 y.","4","","",""
"28","1995","35-65 y.","4","","",""
"28","1995","66 and older","","","",""
"29","1995","16-34 y.","1","","",""
"29","1995","35-65 y.","2","","",""
"29","1995","66 and older","","","",""
"30","1995","16-34 y.","","","",""
"30","1995","35-65 y.","","","",""
"30","1995","66 and older","","","",""
"31","1995","16-34 y.","","","",""
"31","1995","35-65 y.","3","","",""
"31","1995","66 and older","","","",""
"32","1995","16-34 y.","3","","",""
"32","1995","35-65 y.","4","","",""
"32","1995","66 and older","","","",""
"34","1995","16-34 y.","","","",""
"34","1995","35-65 y.","","","",""
"34","1995","66 and older","","","",""
"35","1995","16-34 y.","","","",""
"35","1995","35-65 y.","1","","",""
"35","1995","66 and older","","","",""
"36","1995","16-34 y.","","","",""
"36","1995","35-65 y.","","","",""
"36","1995","66 and older","","","",""
"37","1995","16-34 y.","","","",""
"37","1995","35-65 y.","","","",""
"37","1995","66 and older","","","",""
"38","1995","16-34 y.","","","",""
"38","1995","35-65 y.","1","","",""
"38","1995","66 and older","","","",""
"39","1995","16-34 y.","","","",""
"39","1995","35-65 y.","1","","",""
"39","1995","66 and older","","","",""
"40","1995","16-34 y.","1","","",""
"40","1995","35-65 y.","","","",""
"40","1995","66 and older","","","",""
"41","1995","16-34 y.","","","",""
"41","1995","35-65 y.","","","",""
"41","1995","66 and older","1","","",""
"42","1995","16-34 y.","","","",""
"42","1995","35-65 y.","","","",""
"42","1995","66 and older","","","",""
"43","1995","16-34 y.","","","",""
"43","1995","35-65 y.","","","",""
"43","1995","66 and older","","","",""
"44","1995","16-34 y.","","","",""
"44","1995","35-65 y.","","","",""
"44","1995","66 and older","","","",""
"45","1995","16-34 y.","","","",""
"45","1995","35-65 y.","","","",""
"45","1995","66 and older","","","",""
"46","1995","16-34 y.","","","",""
"46","1995","35-65 y.","","","",""
"46","1995","66 and older","","","",""
"47","1995","16-34 y.","","","",""
"47","1995","35-65 y.","","","",""
"47","1995","66 and older","","","",""
"48","1995","16-34 y.","","","",""
"48","1995","35-65 y.","","","",""
"48","1995","66 and older","","","",""
"49","1995","16-34 y.","","","",""
"49","1995","35-65 y.","","","",""
"49","1995","66 and older","","","",""
"50","1995","16-34 y.","","","",""
"50","1995","35-65 y.","","","",""
"50","1995","66 and older","","","",""
"51","1995","16-34 y.","","","",""
"51","1995","35-65 y.","1","","",""
"51","1995","66 and older","","","",""
"52","1995","16-34 y.","","","",""
"52","1995","35-65 y.","1","","",""
"52","1995","66 and older","","","",""
"53","1995","16-34 y.","1","","",""
"53","1995","35-65 y.","","","",""
"53","1995","66 and older","","","",""
"54","1995","16-34 y.","1","","",""
"54","1995","35-65 y.","","","",""
"54","1995","66 and older","","","",""
"55","1995","16-34 y.","1","","",""
"55","1995","35-65 y.","1","","",""
"55","1995","66 and older","1","","",""
"56","1995","16-34 y.","","","",""
"56","1995","35-65 y.","","","",""
"56","1995","66 and older","","","",""
"59","1995","16-34 y.","","","",""
"59","1995","35-65 y.","","","",""
"59","1995","66 and older","","","",""
"60","1995","16-34 y.","1","","",""
"60","1995","35-65 y.","2","","",""
"60","1995","66 and older","","","",""
"61","1995","16-34 y.","","","",""
"61","1995","35-65 y.","","","",""
"61","1995","66 and older","","","",""
"64","1995","16-34 y.","","","",""
"64","1995","35-65 y.","","","",""
"64","1995","66 and older","","","",""
"65","1995","16-34 y.","","","",""
"65","1995","35-65 y.","","","",""
"65","1995","66 and older","","","",""
"66","1995","16-34 y.","","","",""
"66","1995","35-65 y.","","","",""
"66","1995","66 and older","","","",""
"67","1995","16-34 y.","","","",""
"67","1995","35-65 y.","","","",""
"67","1995","66 and older","","","",""
"68","1995","16-34 y.","2","","",""
"68","1995","35-65 y.","","","",""
"68","1995","66 and older","","","",""
"71","1995","16-34 y.","","","",""
"71","1995","35-65 y.","","","",""
"71","1995","66 and older","","","",""
"72","1995","16-34 y.","","","",""
"72","1995","35-65 y.","","","",""
"72","1995","66 and older","","","",""
"73","1995","16-34 y.","","","",""
"73","1995","35-65 y.","","","",""
"73","1995","66 and older","","","",""
"74","1995","16-34 y.","2","","",""
"74","1995","35-65 y.","","","",""
"74","1995","66 and older","","","",""
"75","1995","16-34 y.","","","",""
"75","1995","35-65 y.","2","","",""
"75","1995","66 and older","","","",""
"76","1995","16-34 y.","","","",""
"76","1995","35-65 y.","","","",""
"76","1995","66 and older","","","",""
"77","1995","16-34 y.","","","",""
"77","1995","35-65 y.","","","",""
"77","1995","66 and older","","","",""
"78","1995","16-34 y.","1","","",""
"78","1995","35-65 y.","3","","",""
"78","1995","66 and older","","","",""
"79","1995","16-34 y.","","","",""
"79","1995","35-65 y.","","","",""
"79","1995","66 and older","","","",""
"80","1995","16-34 y.","","","",""
"80","1995","35-65 y.","","","",""
"80","1995","66 and older","","","",""
"81","1995","16-34 y.","","","",""
"81","1995","35-65 y.","1","","",""
"81","1995","66 and older","","","",""
"82","1995","16-34 y.","","","",""
"82","1995","35-65 y.","","","",""
"82","1995","66 and older","","","",""
"83","1995","16-34 y.","4","","",""
"83","1995","35-65 y.","1","","",""
"83","1995","66 and older","","","",""
"84","1995","16-34 y.","","","",""
"84","1995","35-65 y.","","","",""
"84","1995","66 and older","","","",""
"85","1995","16-34 y.","","","",""
"85","1995","35-65 y.","","","",""
"85","1995","66 and older","","","",""
"86","1995","16-34 y.","","","",""
"86","1995","35-65 y.","","","",""
"86","1995","66 and older","","","",""
"89","1995","16-34 y.","4","","",""
"89","1995","35-65 y.","3","","",""
"89","1995","66 and older","","","",""
"90","1995","16-34 y.","1","","",""
"90","1995","35-65 y.","","","",""
"90","1995","66 and older","","","",""
"92","1995","16-34 y.","1","","",""
"92","1995","35-65 y.","","","",""
"92","1995","66 and older","","","",""
"94","1995","16-34 y.","2","","",""
"94","1995","35-65 y.","","","",""
"94","1995","66 and older","","","",""
"95","1995","16-34 y.","","","",""
"95","1995","35-65 y.","","","",""
"95","1995","66 and older","","","",""
"96","1995","16-34 y.","","","",""
"96","1995","35-65 y.","1","","",""
"96","1995","66 and older","","","",""
"97","1995","16-34 y.","","","",""
"97","1995","35-65 y.","","","",""
"97","1995","66 and older","","","",""
"98","1995","16-34 y.","1","","",""
"98","1995","35-65 y.","1","","",""
"98","1995","66 and older","1","","",""
"101","1995","16-34 y.","","","",""
"101","1995","35-65 y.","","","",""
"101","1995","66 and older","","","",""
"102","1995","16-34 y.","1","","",""
"102","1995","35-65 y.","2","","",""
"102","1995","66 and older","","","",""
"103","1995","16-34 y.","","","",""
"103","1995","35-65 y.","1","","",""
"103","1995","66 and older","","","",""
"105","1995","16-34 y.","","","",""
"105","1995","35-65 y.","","","",""
"105","1995","66 and older","","","",""
"108","1995","16-34 y.","","","",""
"108","1995","35-65 y.","","","",""
"108","1995","66 and older","","","",""
"110","1995","16-34 y.","","","",""
"110","1995","35-65 y.","","","",""
"110","1995","66 and older","","","",""
"111","1995","16-34 y.","","","",""
"111","1995","35-65 y.","","","",""
"111","1995","66 and older","","","",""
"113","1995","16-34 y.","","","",""
"113","1995","35-65 y.","","","",""
"113","1995","66 and older","","","",""
"116","1995","16-34 y.","","","",""
"116","1995","35-65 y.","","","",""
"116","1995","66 and older","","","",""
"117","1995","16-34 y.","","","",""
"117","1995","35-65 y.","","","",""
"117","1995","66 and older","","","",""
"118","1995","16-34 y.","","","",""
"118","1995","35-65 y.","","","",""
"118","1995","66 and older","","","",""
"119","1995","16-34 y.","","","",""
"119","1995","35-65 y.","","","",""
"119","1995","66 and older","","","",""
"120","1995","16-34 y.","","","",""
"120","1995","35-65 y.","","","",""
"120","1995","66 and older","","","",""
"121","1995","16-34 y.","","","",""
"121","1995","35-65 y.","","","",""
"121","1995","66 and older","","","",""
"122","1995","16-34 y.","","","",""
"122","1995","35-65 y.","","","",""
"122","1995","66 and older","","","",""
"123","1995","16-34 y.","","","",""
"123","1995","35-65 y.","","","",""
"123","1995","66 and older","","","",""
"124","1995","16-34 y.","","","",""
"124","1995","35-65 y.","","","",""
"124","1995","66 and older","","","",""
"125","1995","16-34 y.","","","",""
"125","1995","35-65 y.","","","",""
"125","1995","66 and older","","","",""
"127","1995","16-34 y.","","","",""
"127","1995","35-65 y.","","","",""
"127","1995","66 and older","","","",""
"128","1995","16-34 y.","","","",""
"128","1995","35-65 y.","","","",""
"128","1995","66 and older","","","",""
"129","1995","16-34 y.","","","",""
"129","1995","35-65 y.","","","",""
"129","1995","66 and older","","","",""
"130","1995","16-34 y.","","","",""
"130","1995","35-65 y.","","","",""
"130","1995","66 and older","","","",""
"131","1995","16-34 y.","","","",""
"131","1995","35-65 y.","","","",""
"131","1995","66 and older","","","",""
"132","1995","16-34 y.","","","",""
"132","1995","35-65 y.","","","",""
"132","1995","66 and older","","","",""
"133","1995","16-34 y.","","","",""
"133","1995","35-65 y.","","","",""
"133","1995","66 and older","","","",""
"135","1995","16-34 y.","","","",""
"135","1995","35-65 y.","","","",""
"135","1995","66 and older","","","",""
"138","1995","16-34 y.","","","",""
"138","1995","35-65 y.","","","",""
"138","1995","66 and older","","","",""
"139","1995","16-34 y.","","","",""
"139","1995","35-65 y.","","","",""
