"pgnation","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"36","1985","(Married) couple without C. ","","","",""
"36","1985","Single parent ","","","",""
"36","1985","Couple + C. LE 16 ","","","",""
"36","1985","Couple + C. GT 16 ","","","",""
"36","1985","Couple + C. LE and GT 16","","","",""
"37","1985","1-pers.-HH","","","",""
"37","1985","(Married) couple without C. ","","","",""
"37","1985","Single parent ","","","",""
"37","1985","Couple + C. LE 16 ","","","",""
"37","1985","Couple + C. GT 16 ","","","",""
"37","1985","Couple + C. LE and GT 16","","","",""
"38","1985","1-pers.-HH","","","",""
"38","1985","(Married) couple without C. ","1","","",""
"38","1985","Single parent ","","","",""
"38","1985","Couple + C. LE 16 ","1","","",""
"38","1985","Couple + C. GT 16 ","","","",""
"38","1985","Couple + C. LE and GT 16","","","",""
"39","1985","1-pers.-HH","","","",""
"39","1985","(Married) couple without C. ","1","","",""
"39","1985","Single parent ","","","",""
"39","1985","Couple + C. LE 16 ","1","","",""
"39","1985","Couple + C. GT 16 ","","","",""
"39","1985","Couple + C. LE and GT 16","","","",""
"40","1985","1-pers.-HH","","","",""
"40","1985","(Married) couple without C. ","","","",""
"40","1985","Single parent ","","","",""
"40","1985","Couple + C. LE 16 ","","","",""
"40","1985","Couple + C. GT 16 ","","","",""
"40","1985","Couple + C. LE and GT 16","","","",""
"41","1985","1-pers.-HH","","","",""
"41","1985","(Married) couple without C. ","","","",""
"41","1985","Single parent ","","","",""
"41","1985","Couple + C. LE 16 ","1","","",""
"41","1985","Couple + C. GT 16 ","","","",""
"41","1985","Couple + C. LE and GT 16","","","",""
"42","1985","1-pers.-HH","","","",""
"42","1985","(Married) couple without C. ","1","","",""
"42","1985","Single parent ","","","",""
"42","1985","Couple + C. LE 16 ","","","",""
"42","1985","Couple + C. GT 16 ","","","",""
"42","1985","Couple + C. LE and GT 16","","","",""
"43","1985","1-pers.-HH","","","",""
"43","1985","(Married) couple without C. ","","","",""
"43","1985","Single parent ","","","",""
"43","1985","Couple + C. LE 16 ","2","","",""
"43","1985","Couple + C. GT 16 ","","","",""
"43","1985","Couple + C. LE and GT 16","","","",""
"44","1985","1-pers.-HH","","","",""
"44","1985","(Married) couple without C. ","","","",""
"44","1985","Single parent ","","","",""
"44","1985","Couple + C. LE 16 ","1","","",""
"44","1985","Couple + C. GT 16 ","","","",""
"44","1985","Couple + C. LE and GT 16","","","",""
"45","1985","1-pers.-HH","","","",""
"45","1985","(Married) couple without C. ","","","",""
"45","1985","Single parent ","","","",""
"45","1985","Couple + C. LE 16 ","","","",""
"45","1985","Couple + C. GT 16 ","","","",""
"45","1985","Couple + C. LE and GT 16","","","",""
"46","1985","1-pers.-HH","","","",""
"46","1985","(Married) couple without C. ","","","",""
"46","1985","Single parent ","","","",""
"46","1985","Couple + C. LE 16 ","","","",""
"46","1985","Couple + C. GT 16 ","","","",""
"46","1985","Couple + C. LE and GT 16","","","",""
"47","1985","1-pers.-HH","","","",""
"47","1985","(Married) couple without C. ","","","",""
"47","1985","Single parent ","","","",""
"47","1985","Couple + C. LE 16 ","","","",""
"47","1985","Couple + C. GT 16 ","","","",""
"47","1985","Couple + C. LE and GT 16","","","",""
"48","1985","1-pers.-HH","","","",""
"48","1985","(Married) couple without C. ","","","",""
"48","1985","Single parent ","","","",""
"48","1985","Couple + C. LE 16 ","","","",""
"48","1985","Couple + C. GT 16 ","","","",""
"48","1985","Couple + C. LE and GT 16","","","",""
"49","1985","1-pers.-HH","","","",""
"49","1985","(Married) couple without C. ","","","",""
"49","1985","Single parent ","","","",""
"49","1985","Couple + C. LE 16 ","","","",""
"49","1985","Couple + C. GT 16 ","","","",""
"49","1985","Couple + C. LE and GT 16","","","",""
"50","1985","1-pers.-HH","","","",""
"50","1985","(Married) couple without C. ","","","",""
"50","1985","Single parent ","","","",""
"50","1985","Couple + C. LE 16 ","","","",""
"50","1985","Couple + C. GT 16 ","","","",""
"50","1985","Couple + C. LE and GT 16","","","",""
"51","1985","1-pers.-HH","","","",""
"51","1985","(Married) couple without C. ","","","",""
"51","1985","Single parent ","","","",""
"51","1985","Couple + C. LE 16 ","","","",""
"51","1985","Couple + C. GT 16 ","","","",""
"51","1985","Couple + C. LE and GT 16","","","",""
"52","1985","1-pers.-HH","","","",""
"52","1985","(Married) couple without C. ","","","",""
"52","1985","Single parent ","","","",""
"52","1985","Couple + C. LE 16 ","","","",""
"52","1985","Couple + C. GT 16 ","","","",""
"52","1985","Couple + C. LE and GT 16","","","",""
"53","1985","1-pers.-HH","","","",""
"53","1985","(Married) couple without C. ","","","",""
"53","1985","Single parent ","","","",""
"53","1985","Couple + C. LE 16 ","","","",""
"53","1985","Couple + C. GT 16 ","","","",""
"53","1985","Couple + C. LE and GT 16","","","",""
"54","1985","1-pers.-HH","","","",""
"54","1985","(Married) couple without C. ","","","",""
"54","1985","Single parent ","","","",""
"54","1985","Couple + C. LE 16 ","","","",""
"54","1985","Couple + C. GT 16 ","","","",""
"54","1985","Couple + C. LE and GT 16","","","",""
"55","1985","1-pers.-HH","","","",""
"55","1985","(Married) couple without C. ","","","",""
"55","1985","Single parent ","","","",""
"55","1985","Couple + C. LE 16 ","","","",""
"55","1985","Couple + C. GT 16 ","","","",""
"55","1985","Couple + C. LE and GT 16","","","",""
"56","1985","1-pers.-HH","","","",""
"56","1985","(Married) couple without C. ","","","",""
"56","1985","Single parent ","","","",""
"56","1985","Couple + C. LE 16 ","","","",""
"56","1985","Couple + C. GT 16 ","","","",""
"56","1985","Couple + C. LE and GT 16","","","",""
"59","1985","1-pers.-HH","","","",""
"59","1985","(Married) couple without C. ","","","",""
"59","1985","Single parent ","","","",""
"59","1985","Couple + C. LE 16 ","","","",""
"59","1985","Couple + C. GT 16 ","","","",""
"59","1985","Couple + C. LE and GT 16","","","",""
"60","1985","1-pers.-HH","","","",""
"60","1985","(Married) couple without C. ","","","",""
"60","1985","Single parent ","","","",""
"60","1985","Couple + C. LE 16 ","","","",""
"60","1985","Couple + C. GT 16 ","","","",""
"60","1985","Couple + C. LE and GT 16","","","",""
"61","1985","1-pers.-HH","","","",""
"61","1985","(Married) couple without C. ","","","",""
"61","1985","Single parent ","","","",""
"61","1985","Couple + C. LE 16 ","","","",""
"61","1985","Couple + C. GT 16 ","","","",""
"61","1985","Couple + C. LE and GT 16","","","",""
"64","1985","1-pers.-HH","","","",""
"64","1985","(Married) couple without C. ","","","",""
"64","1985","Single parent ","","","",""
"64","1985","Couple + C. LE 16 ","","","",""
"64","1985","Couple + C. GT 16 ","","","",""
"64","1985","Couple + C. LE and GT 16","","","",""
"65","1985","1-pers.-HH","","","",""
"65","1985","(Married) couple without C. ","","","",""
"65","1985","Single parent ","","","",""
"65","1985","Couple + C. LE 16 ","","","",""
"65","1985","Couple + C. GT 16 ","","","",""
"65","1985","Couple + C. LE and GT 16","","","",""
"66","1985","1-pers.-HH","","","",""
"66","1985","(Married) couple without C. ","","","",""
"66","1985","Single parent ","","","",""
"66","1985","Couple + C. LE 16 ","","","",""
"66","1985","Couple + C. GT 16 ","","","",""
"66","1985","Couple + C. LE and GT 16","","","",""
"67","1985","1-pers.-HH","","","",""
"67","1985","(Married) couple without C. ","","","",""
"67","1985","Single parent ","","","",""
"67","1985","Couple + C. LE 16 ","","","",""
"67","1985","Couple + C. GT 16 ","","","",""
"67","1985","Couple + C. LE and GT 16","","","",""
"68","1985","1-pers.-HH","","","",""
"68","1985","(Married) couple without C. ","","","",""
"68","1985","Single parent ","","","",""
"68","1985","Couple + C. LE 16 ","","","",""
"68","1985","Couple + C. GT 16 ","","","",""
"68","1985","Couple + C. LE and GT 16","","","",""
"71","1985","1-pers.-HH","","","",""
"71","1985","(Married) couple without C. ","","","",""
"71","1985","Single parent ","","","",""
"71","1985","Couple + C. LE 16 ","","","",""
"71","1985","Couple + C. GT 16 ","","","",""
"71","1985","Couple + C. LE and GT 16","","","",""
"72","1985","1-pers.-HH","","","",""
"72","1985","(Married) couple without C. ","","","",""
"72","1985","Single parent ","","","",""
"72","1985","Couple + C. LE 16 ","","","",""
"72","1985","Couple + C. GT 16 ","","","",""
"72","1985","Couple + C. LE and GT 16","","","",""
"73","1985","1-pers.-HH","","","",""
"73","1985","(Married) couple without C. ","","","",""
"73","1985","Single parent ","","","",""
"73","1985","Couple + C. LE 16 ","","","",""
"73","1985","Couple + C. GT 16 ","","","",""
"73","1985","Couple + C. LE and GT 16","","","",""
"74","1985","1-pers.-HH","","","",""
"74","1985","(Married) couple without C. ","","","",""
"74","1985","Single parent ","","","",""
"74","1985","Couple + C. LE 16 ","","","",""
"74","1985","Couple + C. GT 16 ","","","",""
"74","1985","Couple + C. LE and GT 16","","","",""
"75","1985","1-pers.-HH","","","",""
"75","1985","(Married) couple without C. ","","","",""
"75","1985","Single parent ","","","",""
"75","1985","Couple + C. LE 16 ","","","",""
"75","1985","Couple + C. GT 16 ","","","",""
"75","1985","Couple + C. LE and GT 16","","","",""
"76","1985","1-pers.-HH","","","",""
"76","1985","(Married) couple without C. ","","","",""
"76","1985","Single parent ","","","",""
"76","1985","Couple + C. LE 16 ","","","",""
"76","1985","Couple + C. GT 16 ","","","",""
"76","1985","Couple + C. LE and GT 16","","","",""
"77","1985","1-pers.-HH","","","",""
"77","1985","(Married) couple without C. ","","","",""
"77","1985","Single parent ","","","",""
"77","1985","Couple + C. LE 16 ","","","",""
"77","1985","Couple + C. GT 16 ","","","",""
"77","1985","Couple + C. LE and GT 16","","","",""
"78","1985","1-pers.-HH","","","",""
"78","1985","(Married) couple without C. ","","","",""
"78","1985","Single parent ","","","",""
"78","1985","Couple + C. LE 16 ","","","",""
"78","1985","Couple + C. GT 16 ","","","",""
"78","1985","Couple + C. LE and GT 16","","","",""
"79","1985","1-pers.-HH","","","",""
"79","1985","(Married) couple without C. ","","","",""
"79","1985","Single parent ","","","",""
"79","1985","Couple + C. LE 16 ","","","",""
"79","1985","Couple + C. GT 16 ","","","",""
"79","1985","Couple + C. LE and GT 16","","","",""
"80","1985","1-pers.-HH","","","",""
"80","1985","(Married) couple without C. ","","","",""
"80","1985","Single parent ","","","",""
"80","1985","Couple + C. LE 16 ","","","",""
"80","1985","Couple + C. GT 16 ","","","",""
"80","1985","Couple + C. LE and GT 16","","","",""
"81","1985","1-pers.-HH","","","",""
"81","1985","(Married) couple without C. ","","","",""
"81","1985","Single parent ","","","",""
"81","1985","Couple + C. LE 16 ","","","",""
"81","1985","Couple + C. GT 16 ","","","",""
"81","1985","Couple + C. LE and GT 16","","","",""
"82","1985","1-pers.-HH","","","",""
"82","1985","(Married) couple without C. ","","","",""
"82","1985","Single parent ","","","",""
"82","1985","Couple + C. LE 16 ","","","",""
"82","1985","Couple + C. GT 16 ","","","",""
"82","1985","Couple + C. LE and GT 16","","","",""
"83","1985","1-pers.-HH","","","",""
"83","1985","(Married) couple without C. ","","","",""
"83","1985","Single parent ","","","",""
"83","1985","Couple + C. LE 16 ","","","",""
"83","1985","Couple + C. GT 16 ","","","",""
"83","1985","Couple + C. LE and GT 16","","","",""
"84","1985","1-pers.-HH","","","",""
"84","1985","(Married) couple without C. ","","","",""
"84","1985","Single parent ","","","",""
"84","1985","Couple + C. LE 16 ","","","",""
"84","1985","Couple + C. GT 16 ","","","",""
"84","1985","Couple + C. LE and GT 16","","","",""
"85","1985","1-pers.-HH","","","",""
"85","1985","(Married) couple without C. ","","","",""
"85","1985","Single parent ","","","",""
"85","1985","Couple + C. LE 16 ","","","",""
"85","1985","Couple + C. GT 16 ","","","",""
"85","1985","Couple + C. LE and GT 16","","","",""
"86","1985","1-pers.-HH","","","",""
"86","1985","(Married) couple without C. ","","","",""
"86","1985","Single parent ","","","",""
"86","1985","Couple + C. LE 16 ","","","",""
"86","1985","Couple + C. GT 16 ","","","",""
"86","1985","Couple + C. LE and GT 16","","","",""
"89","1985","1-pers.-HH","","","",""
"89","1985","(Married) couple without C. ","","","",""
"89","1985","Single parent ","","","",""
"89","1985","Couple + C. LE 16 ","","","",""
"89","1985","Couple + C. GT 16 ","","","",""
"89","1985","Couple + C. LE and GT 16","","","",""
"90","1985","1-pers.-HH","","","",""
"90","1985","(Married) couple without C. ","","","",""
"90","1985","Single parent ","","","",""
"90","1985","Couple + C. LE 16 ","","","",""
"90","1985","Couple + C. GT 16 ","","","",""
"90","1985","Couple + C. LE and GT 16","","","",""
"92","1985","1-pers.-HH","","","",""
"92","1985","(Married) couple without C. ","","","",""
"92","1985","Single parent ","","","",""
"92","1985","Couple + C. LE 16 ","","","",""
"92","1985","Couple + C. GT 16 ","","","",""
"92","1985","Couple + C. LE and GT 16","","","",""
"94","1985","1-pers.-HH","","","",""
"94","1985","(Married) couple without C. ","","","",""
"94","1985","Single parent ","","","",""
"94","1985","Couple + C. LE 16 ","","","",""
"94","1985","Couple + C. GT 16 ","","","",""
"94","1985","Couple + C. LE and GT 16","","","",""
"95","1985","1-pers.-HH","","","",""
"95","1985","(Married) couple without C. ","","","",""
"95","1985","Single parent ","","","",""
"95","1985","Couple + C. LE 16 ","","","",""
"95","1985","Couple + C. GT 16 ","","","",""
"95","1985","Couple + C. LE and GT 16","","","",""
"96","1985","1-pers.-HH","","","",""
"96","1985","(Married) couple without C. ","","","",""
"96","1985","Single parent ","","","",""
"96","1985","Couple + C. LE 16 ","","","",""
"96","1985","Couple + C. GT 16 ","","","",""
"96","1985","Couple + C. LE and GT 16","","","",""
"97","1985","1-pers.-HH","","","",""
"97","1985","(Married) couple without C. ","","","",""
"97","1985","Single parent ","","","",""
"97","1985","Couple + C. LE 16 ","","","",""
"97","1985","Couple + C. GT 16 ","","","",""
"97","1985","Couple + C. LE and GT 16","","","",""
"98","1985","1-pers.-HH","4","","",""
"98","1985","(Married) couple without C. ","2","","",""
"98","1985","Single parent ","1","","",""
"98","1985","Couple + C. LE 16 ","3","","",""
"98","1985","Couple + C. GT 16 ","","","",""
"98","1985","Couple + C. LE and GT 16","","","",""
"101","1985","1-pers.-HH","","","",""
"101","1985","(Married) couple without C. ","","","",""
"101","1985","Single parent ","","","",""
"101","1985","Couple + C. LE 16 ","","","",""
"101","1985","Couple + C. GT 16 ","","","",""
"101","1985","Couple + C. LE and GT 16","","","",""
"102","1985","1-pers.-HH","","","",""
"102","1985","(Married) couple without C. ","","","",""
"102","1985","Single parent ","","","",""
"102","1985","Couple + C. LE 16 ","","","",""
"102","1985","Couple + C. GT 16 ","","","",""
"102","1985","Couple + C. LE and GT 16","","","",""
"103","1985","1-pers.-HH","","","",""
"103","1985","(Married) couple without C. ","","","",""
"103","1985","Single parent ","","","",""
"103","1985","Couple + C. LE 16 ","","","",""
"103","1985","Couple + C. GT 16 ","","","",""
"103","1985","Couple + C. LE and GT 16","","","",""
"105","1985","1-pers.-HH","","","",""
"105","1985","(Married) couple without C. ","","","",""
"105","1985","Single parent ","","","",""
"105","1985","Couple + C. LE 16 ","","","",""
"105","1985","Couple + C. GT 16 ","","","",""
"105","1985","Couple + C. LE and GT 16","","","",""
"108","1985","1-pers.-HH","","","",""
"108","1985","(Married) couple without C. ","","","",""
"108","1985","Single parent ","","","",""
"108","1985","Couple + C. LE 16 ","","","",""
"108","1985","Couple + C. GT 16 ","","","",""
"108","1985","Couple + C. LE and GT 16","","","",""
"110","1985","1-pers.-HH","","","",""
"110","1985","(Married) couple without C. ","","","",""
"110","1985","Single parent ","","","",""
"110","1985","Couple + C. LE 16 ","","","",""
"110","1985","Couple + C. GT 16 ","","","",""
"110","1985","Couple + C. LE and GT 16","","","",""
"111","1985","1-pers.-HH","","","",""
"111","1985","(Married) couple without C. ","","","",""
"111","1985","Single parent ","","","",""
"111","1985","Couple + C. LE 16 ","","","",""
"111","1985","Couple + C. GT 16 ","","","",""
"111","1985","Couple + C. LE and GT 16","","","",""
"113","1985","1-pers.-HH","","","",""
"113","1985","(Married) couple without C. ","","","",""
"113","1985","Single parent ","","","",""
"113","1985","Couple + C. LE 16 ","","","",""
"113","1985","Couple + C. GT 16 ","","","",""
"113","1985","Couple + C. LE and GT 16","","","",""
"116","1985","1-pers.-HH","","","",""
"116","1985","(Married) couple without C. ","","","",""
"116","1985","Single parent ","","","",""
"116","1985","Couple + C. LE 16 ","","","",""
"116","1985","Couple + C. GT 16 ","","","",""
"116","1985","Couple + C. LE and GT 16","","","",""
"117","1985","1-pers.-HH","","","",""
"117","1985","(Married) couple without C. ","","","",""
"117","1985","Single parent ","","","",""
"117","1985","Couple + C. LE 16 ","","","",""
"117","1985","Couple + C. GT 16 ","","","",""
"117","1985","Couple + C. LE and GT 16","","","",""
"118","1985","1-pers.-HH","","","",""
"118","1985","(Married) couple without C. ","","","",""
"118","1985","Single parent ","","","",""
"118","1985","Couple + C. LE 16 ","","","",""
"118","1985","Couple + C. GT 16 ","","","",""
"118","1985","Couple + C. LE and GT 16","","","",""
"119","1985","1-pers.-HH","","","",""
"119","1985","(Married) couple without C. ","","","",""
"119","1985","Single parent ","","","",""
"119","1985","Couple + C. LE 16 ","","","",""
"119","1985","Couple + C. GT 16 ","","","",""
"119","1985","Couple + C. LE and GT 16","","","",""
"120","1985","1-pers.-HH","","","",""
"120","1985","(Married) couple without C. ","","","",""
"120","1985","Single parent ","","","",""
"120","1985","Couple + C. LE 16 ","","","",""
"120","1985","Couple + C. GT 16 ","","","",""
"120","1985","Couple + C. LE and GT 16","","","",""
"121","1985","1-pers.-HH","","","",""
"121","1985","(Married) couple without C. ","","","",""
"121","1985","Single parent ","","","",""
"121","1985","Couple + C. LE 16 ","","","",""
"121","1985","Couple + C. GT 16 ","","","",""
"121","1985","Couple + C. LE and GT 16","","","",""
"122","1985","1-pers.-HH","","","",""
"122","1985","(Married) couple without C. ","","","",""
"122","1985","Single parent ","","","",""
"122","1985","Couple + C. LE 16 ","","","",""
"122","1985","Couple + C. GT 16 ","","","",""
"122","1985","Couple + C. LE and GT 16","","","",""
"123","1985","1-pers.-HH","","","",""
"123","1985","(Married) couple without C. ","","","",""
"123","1985","Single parent ","","","",""
"123","1985","Couple + C. LE 16 ","","","",""
"123","1985","Couple + C. GT 16 ","","","",""
"123","1985","Couple + C. LE and GT 16","","","",""
"124","1985","1-pers.-HH","","","",""
"124","1985","(Married) couple without C. ","","","",""
"124","1985","Single parent ","","","",""
"124","1985","Couple + C. LE 16 ","","","",""
"124","1985","Couple + C. GT 16 ","","","",""
"124","1985","Couple + C. LE and GT 16","","","",""
"125","1985","1-pers.-HH","","","",""
"125","1985","(Married) couple without C. ","","","",""
"125","1985","Single parent ","","","",""
"125","1985","Couple + C. LE 16 ","","","",""
"125","1985","Couple + C. GT 16 ","","","",""
"125","1985","Couple + C. LE and GT 16","","","",""
"127","1985","1-pers.-HH","","","",""
"127","1985","(Married) couple without C. ","","","",""
"127","1985","Single parent ","","","",""
"127","1985","Couple + C. LE 16 ","","","",""
"127","1985","Couple + C. GT 16 ","","","",""
"127","1985","Couple + C. LE and GT 16","","","",""
"128","1985","1-pers.-HH","","","",""
"128","1985","(Married) couple without C. ","","","",""
"128","1985","Single parent ","","","",""
"128","1985","Couple + C. LE 16 ","","","",""
"128","1985","Couple + C. GT 16 ","","","",""
"128","1985","Couple + C. LE and GT 16","","","",""
"129","1985","1-pers.-HH","","","",""
"129","1985","(Married) couple without C. ","","","",""
"129","1985","Single parent ","","","",""
"129","1985","Couple + C. LE 16 ","","","",""
"129","1985","Couple + C. GT 16 ","","","",""
"129","1985","Couple + C. LE and GT 16","","","",""
"130","1985","1-pers.-HH","","","",""
"130","1985","(Married) couple without C. ","","","",""
"130","1985","Single parent ","","","",""
"130","1985","Couple + C. LE 16 ","","","",""
"130","1985","Couple + C. GT 16 ","","","",""
"130","1985","Couple + C. LE and GT 16","","","",""
"131","1985","1-pers.-HH","","","",""
"131","1985","(Married) couple without C. ","","","",""
"131","1985","Single parent ","","","",""
"131","1985","Couple + C. LE 16 ","","","",""
"131","1985","Couple + C. GT 16 ","","","",""
"131","1985","Couple + C. LE and GT 16","","","",""
"132","1985","1-pers.-HH","","","",""
"132","1985","(Married) couple without C. ","","","",""
"132","1985","Single parent ","","","",""
"132","1985","Couple + C. LE 16 ","","","",""
"132","1985","Couple + C. GT 16 ","","","",""
"132","1985","Couple + C. LE and GT 16","","","",""
"133","1985","1-pers.-HH","","","",""
"133","1985","(Married) couple without C. ","","","",""
"133","1985","Single parent ","","","",""
"133","1985","Couple + C. LE 16 ","","","",""
"133","1985","Couple + C. GT 16 ","","","",""
"133","1985","Couple + C. LE and GT 16","","","",""
"135","1985","1-pers.-HH","","","",""
"135","1985","(Married) couple without C. ","","","",""
"135","1985","Single parent ","","","",""
"135","1985","Couple + C. LE 16 ","","","",""
"135","1985","Couple + C. GT 16 ","","","",""
"135","1985","Couple + C. LE and GT 16","","","",""
"138","1985","1-pers.-HH","","","",""
"138","1985","(Married) couple without C. ","","","",""
"138","1985","Single parent ","","","",""
"138","1985","Couple + C. LE 16 ","","","",""
"138","1985","Couple + C. GT 16 ","","","",""
"138","1985","Couple + C. LE and GT 16","","","",""
"139","1985","1-pers.-HH","","","",""
"139","1985","(Married) couple without C. ","","","",""
"139","1985","Single parent ","","","",""
"139","1985","Couple + C. LE 16 ","","","",""
"139","1985","Couple + C. GT 16 ","","","",""
"139","1985","Couple + C. LE and GT 16","","","",""
"140","1985","1-pers.-HH","","","",""
"140","1985","(Married) couple without C. ","","","",""
"140","1985","Single parent ","","","",""
"140","1985","Couple + C. LE 16 ","","","",""
"140","1985","Couple + C. GT 16 ","","","",""
"140","1985","Couple + C. LE and GT 16","","","",""
"141","1985","1-pers.-HH","","","",""
"141","1985","(Married) couple without C. ","","","",""
"141","1985","Single parent ","","","",""
"141","1985","Couple + C. LE 16 ","","","",""
"141","1985","Couple + C. GT 16 ","","","",""
"141","1985","Couple + C. LE and GT 16","","","",""
"142","1985","1-pers.-HH","","","",""
"142","1985","(Married) couple without C. ","","","",""
"142","1985","Single parent ","","","",""
"142","1985","Couple + C. LE 16 ","","","",""
"142","1985","Couple + C. GT 16 ","","","",""
"142","1985","Couple + C. LE and GT 16","","","",""
"143","1985","1-pers.-HH","","","",""
"143","1985","(Married) couple without C. ","","","",""
"143","1985","Single parent ","","","",""
"143","1985","Couple + C. LE 16 ","","","",""
"143","1985","Couple + C. GT 16 ","","","",""
"143","1985","Couple + C. LE and GT 16","","","",""
"144","1985","1-pers.-HH","","","",""
"144","1985","(Married) couple without C. ","","","",""
"144","1985","Single parent ","","","",""
"144","1985","Couple + C. LE 16 ","","","",""
"144","1985","Couple + C. GT 16 ","","","",""
"144","1985","Couple + C. LE and GT 16","","","",""
"145","1985","1-pers.-HH","","","",""
"145","1985","(Married) couple without C. ","","","",""
"145","1985","Single parent ","","","",""
"145","1985","Couple + C. LE 16 ","","","",""
"145","1985","Couple + C. GT 16 ","","","",""
"145","1985","Couple + C. LE and GT 16","","","",""
"146","1985","1-pers.-HH","","","",""
"146","1985","(Married) couple without C. ","","","",""
"146","1985","Single parent ","","","",""
"146","1985","Couple + C. LE 16 ","","","",""
"146","1985","Couple + C. GT 16 ","","","",""
"146","1985","Couple + C. LE and GT 16","","","",""
"147","1985","1-pers.-HH","","","",""
"147","1985","(Married) couple without C. ","","","",""
"147","1985","Single parent ","","","",""
"147","1985","Couple + C. LE 16 ","","","",""
"147","1985","Couple + C. GT 16 ","","","",""
"147","1985","Couple + C. LE and GT 16","","","",""
"148","1985","1-pers.-HH","","","",""
"148","1985","(Married) couple without C. ","","","",""
"148","1985","Single parent ","","","",""
"148","1985","Couple + C. LE 16 ","","","",""
"148","1985","Couple + C. GT 16 ","","","",""
"148","1985","Couple + C. LE and GT 16","","","",""
"149","1985","1-pers.-HH","","","",""
"149","1985","(Married) couple without C. ","","","",""
"149","1985","Single parent ","","","",""
"149","1985","Couple + C. LE 16 ","","","",""
"149","1985","Couple + C. GT 16 ","","","",""
"149","1985","Couple + C. LE and GT 16","","","",""
"151","1985","1-pers.-HH","","","",""
"151","1985","(Married) couple without C. ","","","",""
"151","1985","Single parent ","","","",""
"151","1985","Couple + C. LE 16 ","","","",""
"151","1985","Couple + C. GT 16 ","","","",""
"151","1985","Couple + C. LE and GT 16","","","",""
"152","1985","1-pers.-HH","","","",""
"152","1985","(Married) couple without C. ","","","",""
"152","1985","Single parent ","","","",""
"152","1985","Couple + C. LE 16 ","","","",""
"152","1985","Couple + C. GT 16 ","","","",""
"152","1985","Couple + C. LE and GT 16","","","",""
"154","1985","1-pers.-HH","","","",""
"154","1985","(Married) couple without C. ","","","",""
"154","1985","Single parent ","","","",""
"154","1985","Couple + C. LE 16 ","","","",""
"154","1985","Couple + C. GT 16 ","","","",""
"154","1985","Couple + C. LE and GT 16","","","",""
"155","1985","1-pers.-HH","","","",""
"155","1985","(Married) couple without C. ","","","",""
"155","1985","Single parent ","","","",""
"155","1985","Couple + C. LE 16 ","","","",""
"155","1985","Couple + C. GT 16 ","","","",""
"155","1985","Couple + C. LE and GT 16","","","",""
"156","1985","1-pers.-HH","","","",""
"156","1985","(Married) couple without C. ","","","",""
"156","1985","Single parent ","","","",""
"156","1985","Couple + C. LE 16 ","","","",""
"156","1985","Couple + C. GT 16 ","","","",""
"156","1985","Couple + C. LE and GT 16","","","",""
"158","1985","1-pers.-HH","","","",""
"158","1985","(Married) couple without C. ","","","",""
"158","1985","Single parent ","","","",""
"158","1985","Couple + C. LE 16 ","","","",""
"158","1985","Couple + C. GT 16 ","","","",""
"158","1985","Couple + C. LE and GT 16","","","",""
"162","1985","1-pers.-HH","","","",""
"162","1985","(Married) couple without C. ","","","",""
"162","1985","Single parent ","","","",""
"162","1985","Couple + C. LE 16 ","","","",""
"162","1985","Couple + C. GT 16 ","","","",""
"162","1985","Couple + C. LE and GT 16","","","",""
"164","1985","1-pers.-HH","","","",""
"164","1985","(Married) couple without C. ","","","",""
"164","1985","Single parent ","","","",""
"164","1985","Couple + C. LE 16 ","","","",""
"164","1985","Couple + C. GT 16 ","","","",""
"164","1985","Couple + C. LE and GT 16","","","",""
"165","1985","1-pers.-HH","","","",""
"165","1985","(Married) couple without C. ","","","",""
"165","1985","Single parent ","","","",""
"165","1985","Couple + C. LE 16 ","","","",""
"165","1985","Couple + C. GT 16 ","","","",""
"165","1985","Couple + C. LE and GT 16","","","",""
"166","1985","1-pers.-HH","","","",""
"166","1985","(Married) couple without C. ","","","",""
"166","1985","Single parent ","","","",""
"166","1985","Couple + C. LE 16 ","","","",""
"166","1985","Couple + C. GT 16 ","","","",""
"166","1985","Couple + C. LE and GT 16","","","",""
"167","1985","1-pers.-HH","","","",""
"167","1985","(Married) couple without C. ","","","",""
"167","1985","Single parent ","","","",""
"167","1985","Couple + C. LE 16 ","","","",""
"167","1985","Couple + C. GT 16 ","","","",""
"167","1985","Couple + C. LE and GT 16","","","",""
"168","1985","1-pers.-HH","","","",""
"168","1985","(Married) couple without C. ","","","",""
"168","1985","Single parent ","","","",""
"168","1985","Couple + C. LE 16 ","","","",""
"168","1985","Couple + C. GT 16 ","","","",""
"168","1985","Couple + C. LE and GT 16","","","",""
"169","1985","1-pers.-HH","","","",""
"169","1985","(Married) couple without C. ","","","",""
"169","1985","Single parent ","","","",""
"169","1985","Couple + C. LE 16 ","","","",""
"169","1985","Couple + C. GT 16 ","","","",""
"169","1985","Couple + C. LE and GT 16","","","",""
"172","1985","1-pers.-HH","","","",""
"172","1985","(Married) couple without C. ","","","",""
"172","1985","Single parent ","","","",""
"172","1985","Couple + C. LE 16 ","","","",""
"172","1985","Couple + C. GT 16 ","","","",""
"172","1985","Couple + C. LE and GT 16","","","",""
"173","1985","1-pers.-HH","","","",""
"173","1985","(Married) couple without C. ","","","",""
"173","1985","Single parent ","","","",""
"173","1985","Couple + C. LE 16 ","","","",""
"173","1985","Couple + C. GT 16 ","","","",""
