"pgnation","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"156","1985","1-pers.-HH","Male","","","",""
"156","1985","1-pers.-HH","Female","","","",""
"156","1985","(Married) couple without C. ","Male","","","",""
"156","1985","(Married) couple without C. ","Female","","","",""
"156","1985","Single parent ","Male","","","",""
"156","1985","Single parent ","Female","","","",""
"156","1985","Couple + C. LE 16 ","Male","","","",""
"156","1985","Couple + C. LE 16 ","Female","","","",""
"156","1985","Couple + C. GT 16 ","Male","","","",""
"156","1985","Couple + C. GT 16 ","Female","","","",""
"156","1985","Couple + C. LE and GT 16","Male","","","",""
"156","1985","Couple + C. LE and GT 16","Female","","","",""
"158","1985","1-pers.-HH","Male","","","",""
"158","1985","1-pers.-HH","Female","","","",""
"158","1985","(Married) couple without C. ","Male","","","",""
"158","1985","(Married) couple without C. ","Female","","","",""
"158","1985","Single parent ","Male","","","",""
"158","1985","Single parent ","Female","","","",""
"158","1985","Couple + C. LE 16 ","Male","","","",""
"158","1985","Couple + C. LE 16 ","Female","","","",""
"158","1985","Couple + C. GT 16 ","Male","","","",""
"158","1985","Couple + C. GT 16 ","Female","","","",""
"158","1985","Couple + C. LE and GT 16","Male","","","",""
"158","1985","Couple + C. LE and GT 16","Female","","","",""
"162","1985","1-pers.-HH","Male","","","",""
"162","1985","1-pers.-HH","Female","","","",""
"162","1985","(Married) couple without C. ","Male","","","",""
"162","1985","(Married) couple without C. ","Female","","","",""
"162","1985","Single parent ","Male","","","",""
"162","1985","Single parent ","Female","","","",""
"162","1985","Couple + C. LE 16 ","Male","","","",""
"162","1985","Couple + C. LE 16 ","Female","","","",""
"162","1985","Couple + C. GT 16 ","Male","","","",""
"162","1985","Couple + C. GT 16 ","Female","","","",""
"162","1985","Couple + C. LE and GT 16","Male","","","",""
"162","1985","Couple + C. LE and GT 16","Female","","","",""
"164","1985","1-pers.-HH","Male","","","",""
"164","1985","1-pers.-HH","Female","","","",""
"164","1985","(Married) couple without C. ","Male","","","",""
"164","1985","(Married) couple without C. ","Female","","","",""
"164","1985","Single parent ","Male","","","",""
"164","1985","Single parent ","Female","","","",""
"164","1985","Couple + C. LE 16 ","Male","","","",""
"164","1985","Couple + C. LE 16 ","Female","","","",""
"164","1985","Couple + C. GT 16 ","Male","","","",""
"164","1985","Couple + C. GT 16 ","Female","","","",""
"164","1985","Couple + C. LE and GT 16","Male","","","",""
"164","1985","Couple + C. LE and GT 16","Female","","","",""
"165","1985","1-pers.-HH","Male","","","",""
"165","1985","1-pers.-HH","Female","","","",""
"165","1985","(Married) couple without C. ","Male","","","",""
"165","1985","(Married) couple without C. ","Female","","","",""
"165","1985","Single parent ","Male","","","",""
"165","1985","Single parent ","Female","","","",""
"165","1985","Couple + C. LE 16 ","Male","","","",""
"165","1985","Couple + C. LE 16 ","Female","","","",""
"165","1985","Couple + C. GT 16 ","Male","","","",""
"165","1985","Couple + C. GT 16 ","Female","","","",""
"165","1985","Couple + C. LE and GT 16","Male","","","",""
"165","1985","Couple + C. LE and GT 16","Female","","","",""
"166","1985","1-pers.-HH","Male","","","",""
"166","1985","1-pers.-HH","Female","","","",""
"166","1985","(Married) couple without C. ","Male","","","",""
"166","1985","(Married) couple without C. ","Female","","","",""
"166","1985","Single parent ","Male","","","",""
"166","1985","Single parent ","Female","","","",""
"166","1985","Couple + C. LE 16 ","Male","","","",""
"166","1985","Couple + C. LE 16 ","Female","","","",""
"166","1985","Couple + C. GT 16 ","Male","","","",""
"166","1985","Couple + C. GT 16 ","Female","","","",""
"166","1985","Couple + C. LE and GT 16","Male","","","",""
"166","1985","Couple + C. LE and GT 16","Female","","","",""
"167","1985","1-pers.-HH","Male","","","",""
"167","1985","1-pers.-HH","Female","","","",""
"167","1985","(Married) couple without C. ","Male","","","",""
"167","1985","(Married) couple without C. ","Female","","","",""
"167","1985","Single parent ","Male","","","",""
"167","1985","Single parent ","Female","","","",""
"167","1985","Couple + C. LE 16 ","Male","","","",""
"167","1985","Couple + C. LE 16 ","Female","","","",""
"167","1985","Couple + C. GT 16 ","Male","","","",""
"167","1985","Couple + C. GT 16 ","Female","","","",""
"167","1985","Couple + C. LE and GT 16","Male","","","",""
"167","1985","Couple + C. LE and GT 16","Female","","","",""
"168","1985","1-pers.-HH","Male","","","",""
"168","1985","1-pers.-HH","Female","","","",""
"168","1985","(Married) couple without C. ","Male","","","",""
"168","1985","(Married) couple without C. ","Female","","","",""
"168","1985","Single parent ","Male","","","",""
"168","1985","Single parent ","Female","","","",""
"168","1985","Couple + C. LE 16 ","Male","","","",""
"168","1985","Couple + C. LE 16 ","Female","","","",""
"168","1985","Couple + C. GT 16 ","Male","","","",""
"168","1985","Couple + C. GT 16 ","Female","","","",""
"168","1985","Couple + C. LE and GT 16","Male","","","",""
"168","1985","Couple + C. LE and GT 16","Female","","","",""
"169","1985","1-pers.-HH","Male","","","",""
"169","1985","1-pers.-HH","Female","","","",""
"169","1985","(Married) couple without C. ","Male","","","",""
"169","1985","(Married) couple without C. ","Female","","","",""
"169","1985","Single parent ","Male","","","",""
"169","1985","Single parent ","Female","","","",""
"169","1985","Couple + C. LE 16 ","Male","","","",""
"169","1985","Couple + C. LE 16 ","Female","","","",""
"169","1985","Couple + C. GT 16 ","Male","","","",""
"169","1985","Couple + C. GT 16 ","Female","","","",""
"169","1985","Couple + C. LE and GT 16","Male","","","",""
"169","1985","Couple + C. LE and GT 16","Female","","","",""
"172","1985","1-pers.-HH","Male","","","",""
"172","1985","1-pers.-HH","Female","","","",""
"172","1985","(Married) couple without C. ","Male","","","",""
"172","1985","(Married) couple without C. ","Female","","","",""
"172","1985","Single parent ","Male","","","",""
"172","1985","Single parent ","Female","","","",""
"172","1985","Couple + C. LE 16 ","Male","","","",""
"172","1985","Couple + C. LE 16 ","Female","","","",""
"172","1985","Couple + C. GT 16 ","Male","","","",""
"172","1985","Couple + C. GT 16 ","Female","","","",""
"172","1985","Couple + C. LE and GT 16","Male","","","",""
"172","1985","Couple + C. LE and GT 16","Female","","","",""
"173","1985","1-pers.-HH","Male","","","",""
"173","1985","1-pers.-HH","Female","","","",""
"173","1985","(Married) couple without C. ","Male","","","",""
"173","1985","(Married) couple without C. ","Female","","","",""
"173","1985","Single parent ","Male","","","",""
"173","1985","Single parent ","Female","","","",""
"173","1985","Couple + C. LE 16 ","Male","","","",""
"173","1985","Couple + C. LE 16 ","Female","","","",""
"173","1985","Couple + C. GT 16 ","Male","","","",""
"173","1985","Couple + C. GT 16 ","Female","","","",""
"173","1985","Couple + C. LE and GT 16","Male","","","",""
"173","1985","Couple + C. LE and GT 16","Female","","","",""
"178","1985","1-pers.-HH","Male","","","",""
"178","1985","1-pers.-HH","Female","","","",""
"178","1985","(Married) couple without C. ","Male","","","",""
"178","1985","(Married) couple without C. ","Female","","","",""
"178","1985","Single parent ","Male","","","",""
"178","1985","Single parent ","Female","","","",""
"178","1985","Couple + C. LE 16 ","Male","","","",""
"178","1985","Couple + C. LE 16 ","Female","","","",""
"178","1985","Couple + C. GT 16 ","Male","","","",""
"178","1985","Couple + C. GT 16 ","Female","","","",""
"178","1985","Couple + C. LE and GT 16","Male","","","",""
"178","1985","Couple + C. LE and GT 16","Female","","","",""
"181","1985","1-pers.-HH","Male","","","",""
"181","1985","1-pers.-HH","Female","","","",""
"181","1985","(Married) couple without C. ","Male","","","",""
"181","1985","(Married) couple without C. ","Female","","","",""
"181","1985","Single parent ","Male","","","",""
"181","1985","Single parent ","Female","","","",""
"181","1985","Couple + C. LE 16 ","Male","","","",""
"181","1985","Couple + C. LE 16 ","Female","","","",""
"181","1985","Couple + C. GT 16 ","Male","","","",""
"181","1985","Couple + C. GT 16 ","Female","","","",""
"181","1985","Couple + C. LE and GT 16","Male","","","",""
"181","1985","Couple + C. LE and GT 16","Female","","","",""
"183","1985","1-pers.-HH","Male","","","",""
"183","1985","1-pers.-HH","Female","","","",""
"183","1985","(Married) couple without C. ","Male","","","",""
"183","1985","(Married) couple without C. ","Female","","","",""
"183","1985","Single parent ","Male","","","",""
"183","1985","Single parent ","Female","","","",""
"183","1985","Couple + C. LE 16 ","Male","","","",""
"183","1985","Couple + C. LE 16 ","Female","","","",""
"183","1985","Couple + C. GT 16 ","Male","","","",""
"183","1985","Couple + C. GT 16 ","Female","","","",""
"183","1985","Couple + C. LE and GT 16","Male","","","",""
"183","1985","Couple + C. LE and GT 16","Female","","","",""
"188","1985","1-pers.-HH","Male","","","",""
"188","1985","1-pers.-HH","Female","","","",""
"188","1985","(Married) couple without C. ","Male","","","",""
"188","1985","(Married) couple without C. ","Female","","","",""
"188","1985","Single parent ","Male","","","",""
"188","1985","Single parent ","Female","","","",""
"188","1985","Couple + C. LE 16 ","Male","","","",""
"188","1985","Couple + C. LE 16 ","Female","","","",""
"188","1985","Couple + C. GT 16 ","Male","","","",""
"188","1985","Couple + C. GT 16 ","Female","","","",""
"188","1985","Couple + C. LE and GT 16","Male","","","",""
"188","1985","Couple + C. LE and GT 16","Female","","","",""
"195","1985","1-pers.-HH","Male","","","",""
"195","1985","1-pers.-HH","Female","","","",""
"195","1985","(Married) couple without C. ","Male","","","",""
"195","1985","(Married) couple without C. ","Female","","","",""
"195","1985","Single parent ","Male","","","",""
"195","1985","Single parent ","Female","","","",""
"195","1985","Couple + C. LE 16 ","Male","","","",""
"195","1985","Couple + C. LE 16 ","Female","","","",""
"195","1985","Couple + C. GT 16 ","Male","","","",""
"195","1985","Couple + C. GT 16 ","Female","","","",""
"195","1985","Couple + C. LE and GT 16","Male","","","",""
"195","1985","Couple + C. LE and GT 16","Female","","","",""
"196","1985","1-pers.-HH","Male","","","",""
"196","1985","1-pers.-HH","Female","","","",""
"196","1985","(Married) couple without C. ","Male","","","",""
"196","1985","(Married) couple without C. ","Female","","","",""
"196","1985","Single parent ","Male","","","",""
"196","1985","Single parent ","Female","","","",""
"196","1985","Couple + C. LE 16 ","Male","","","",""
"196","1985","Couple + C. LE 16 ","Female","","","",""
"196","1985","Couple + C. GT 16 ","Male","","","",""
"196","1985","Couple + C. GT 16 ","Female","","","",""
"196","1985","Couple + C. LE and GT 16","Male","","","",""
"196","1985","Couple + C. LE and GT 16","Female","","","",""
"999","1985","1-pers.-HH","Male","","","",""
"999","1985","1-pers.-HH","Female","","","",""
"999","1985","(Married) couple without C. ","Male","","","",""
"999","1985","(Married) couple without C. ","Female","","","",""
"999","1985","Single parent ","Male","","","",""
"999","1985","Single parent ","Female","","","",""
"999","1985","Couple + C. LE 16 ","Male","","","",""
"999","1985","Couple + C. LE 16 ","Female","","","",""
"999","1985","Couple + C. GT 16 ","Male","","","",""
"999","1985","Couple + C. GT 16 ","Female","","","",""
"999","1985","Couple + C. LE and GT 16","Male","","","",""
"999","1985","Couple + C. LE and GT 16","Female","","","",""
"1","1986","1-pers.-HH","Male","334","0.905309438611897","0.878436352765096","0.932182524458699"
"1","1986","1-pers.-HH","Female","630","0.978838919962393","0.967908533789721","0.989769306135064"
"1","1986","(Married) couple without C. ","Male","1030","0.961427904825558","0.95049118247994","0.972364627171175"
"1","1986","(Married) couple without C. ","Female","1056","0.969306380178574","0.959535006853216","0.979077753503932"
"1","1986","Single parent ","Male","145","0.956351836438574","0.926504631018472","0.986199041858675"
"1","1986","Single parent ","Female","267","0.935287615525512","0.908784288990296","0.961790942060729"
"1","1986","Couple + C. LE 16 ","Male","770","0.872870348722131","0.854061904832436","0.891678792611826"
"1","1986","Couple + C. LE 16 ","Female","809","0.882444537810739","0.864266811787425","0.900622263834053"
"1","1986","Couple + C. GT 16 ","Male","893","0.946939276360035","0.934051064207011","0.959827488513059"
"1","1986","Couple + C. GT 16 ","Female","753","0.962526200139715","0.950417365924379","0.974635034355051"
"1","1986","Couple + C. LE and GT 16","Male","439","0.890096230013892","0.867771449699244","0.912421010328541"
"1","1986","Couple + C. LE and GT 16","Female","384","0.884994655749094","0.860450105541028","0.90953920595716"
"2","1986","1-pers.-HH","Male","27","","",""
"2","1986","1-pers.-HH","Female","4","","",""
"2","1986","(Married) couple without C. ","Male","23","","",""
"2","1986","(Married) couple without C. ","Female","20","","",""
"2","1986","Single parent ","Male","11","","",""
"2","1986","Single parent ","Female","12","","",""
"2","1986","Couple + C. LE 16 ","Male","125","0.0426242010157579","0.0312184492418307","0.0540299527896851"
"2","1986","Couple + C. LE 16 ","Female","117","0.0394171140737846","0.028435042454038","0.0503991856935312"
"2","1986","Couple + C. GT 16 ","Male","77","0.0135107130399806","0.00687281849476103","0.0201486075852002"
"2","1986","Couple + C. GT 16 ","Female","52","0.0107827505998036","0.00419794728544474","0.0173675539141624"
"2","1986","Couple + C. LE and GT 16","Male","155","0.0625634679299676","0.045277497646301","0.0798494382136342"
"2","1986","Couple + C. LE and GT 16","Female","128","0.060749876158052","0.0423722644370713","0.0791274878790328"
"3","1986","1-pers.-HH","Male","22","","",""
"3","1986","1-pers.-HH","Female","16","","",""
"3","1986","(Married) couple without C. ","Male","51","0.00948543636218482","0.0039805127073248","0.0149903600170448"
"3","1986","(Married) couple without C. ","Female","49","0.0085410081277797","0.00332794527282584","0.0137540709827336"
"3","1986","Single parent ","Male","6","","",""
"3","1986","Single parent ","Female","19","","",""
"3","1986","Couple + C. LE 16 ","Male","87","0.0207821132847327","0.0127276039269742","0.0288366226424912"
"3","1986","Couple + C. LE 16 ","Female","84","0.0205383157013337","0.0125335140438452","0.0285431173588221"
"3","1986","Couple + C. GT 16 ","Male","19","","",""
"3","1986","Couple + C. GT 16 ","Female","18","","",""
"3","1986","Couple + C. LE and GT 16","Male","44","0.0193411176059673","0.00951092144777525","0.0291713137641594"
"3","1986","Couple + C. LE and GT 16","Female","34","0.0196881191269811","0.00899978578433094","0.0303764524696312"
"4","1986","1-pers.-HH","Male","16","","",""
"4","1986","1-pers.-HH","Female","2","","",""
"4","1986","(Married) couple without C. ","Male","29","","",""
"4","1986","(Married) couple without C. ","Female","22","","",""
"4","1986","Single parent ","Male","","","",""
"4","1986","Single parent ","Female","6","","",""
"4","1986","Couple + C. LE 16 ","Male","49","0.00779234708281483","0.00282768152262472","0.0127570126430049"
"4","1986","Couple + C. LE 16 ","Female","44","0.00692210964241812","0.00224276179306157","0.0116014574917747"
"4","1986","Couple + C. GT 16 ","Male","66","0.00708583749472502","0.00226306835005013","0.0119086066393999"
"4","1986","Couple + C. GT 16 ","Female","54","0.00693936289752669","0.00164663130414155","0.0122320944909118"
"4","1986","Couple + C. LE and GT 16","Male","32","0.00601616137898161","0.000496507842127182","0.011535814915836"
"4","1986","Couple + C. LE and GT 16","Female","34","0.00817125493265419","0.00124515955066337","0.015097350314645"
"5","1986","1-pers.-HH","Male","27","","",""
"5","1986","1-pers.-HH","Female","4","","",""
"5","1986","(Married) couple without C. ","Male","18","","",""
"5","1986","(Married) couple without C. ","Female","16","","",""
"5","1986","Single parent ","Male","13","","",""
"5","1986","Single parent ","Female","13","","",""
"5","1986","Couple + C. LE 16 ","Male","106","0.0272762631061234","0.0180793568448405","0.0364731693674063"
"5","1986","Couple + C. LE 16 ","Female","89","0.0223819982631141","0.0140334980809748","0.0307304984452534"
"5","1986","Couple + C. GT 16 ","Male","63","0.0110754363302477","0.00505806196473711","0.0170928106957583"
"5","1986","Couple + C. GT 16 ","Female","39","0.00638117844522536","0.00130434943665766","0.0114580074537931"
"5","1986","Couple + C. LE and GT 16","Male","50","0.014376815735914","0.00588013643257809","0.0228734950392498"
"5","1986","Couple + C. LE and GT 16","Female","44","0.0150592839141474","0.0056894272201791","0.0244291406081156"
"6","1986","1-pers.-HH","Male","25","","",""
"6","1986","1-pers.-HH","Female","3","","",""
"6","1986","(Married) couple without C. ","Male","26","","",""
"6","1986","(Married) couple without C. ","Female","22","","",""
"6","1986","Single parent ","Male","4","","",""
"6","1986","Single parent ","Female","9","","",""
"6","1986","Couple + C. LE 16 ","Male","49","0.00426320765712413","0.000584501590953205","0.00794191372329505"
"6","1986","Couple + C. LE 16 ","Female","39","0.00334038300202211","8.39211085382706e-05","0.00659684489550596"
"6","1986","Couple + C. GT 16 ","Male","33","0.00309157708138006","-0.00010042157036292","0.00628357573312304"
"6","1986","Couple + C. GT 16 ","Female","24","","",""
"6","1986","Couple + C. LE and GT 16","Male","33","0.00557989858684626","0.000262973781826349","0.0108968233918662"
"6","1986","Couple + C. LE and GT 16","Female","21","","",""
"10","1986","1-pers.-HH","Male","2","","",""
"10","1986","1-pers.-HH","Female","1","","",""
"10","1986","(Married) couple without C. ","Male","4","","",""
"10","1986","(Married) couple without C. ","Female","3","","",""
"10","1986","Single parent ","Male","","","",""
"10","1986","Single parent ","Female","1","","",""
"10","1986","Couple + C. LE 16 ","Male","5","","",""
"10","1986","Couple + C. LE 16 ","Female","4","","",""
"10","1986","Couple + C. GT 16 ","Male","5","","",""
"10","1986","Couple + C. GT 16 ","Female","4","","",""
"10","1986","Couple + C. LE and GT 16","Male","","","",""
"10","1986","Couple + C. LE and GT 16","Female","","","",""
"11","1986","1-pers.-HH","Male","","","",""
"11","1986","1-pers.-HH","Female","1","","",""
"11","1986","(Married) couple without C. ","Male","3","","",""
"11","1986","(Married) couple without C. ","Female","1","","",""
"11","1986","Single parent ","Male","","","",""
"11","1986","Single parent ","Female","","","",""
"11","1986","Couple + C. LE 16 ","Male","1","","",""
"11","1986","Couple + C. LE 16 ","Female","2","","",""
"11","1986","Couple + C. GT 16 ","Male","1","","",""
"11","1986","Couple + C. GT 16 ","Female","","","",""
"11","1986","Couple + C. LE and GT 16","Male","1","","",""
"11","1986","Couple + C. LE and GT 16","Female","2","","",""
"12","1986","1-pers.-HH","Male","1","","",""
"12","1986","1-pers.-HH","Female","","","",""
"12","1986","(Married) couple without C. ","Male","1","","",""
"12","1986","(Married) couple without C. ","Female","2","","",""
"12","1986","Single parent ","Male","","","",""
"12","1986","Single parent ","Female","","","",""
"12","1986","Couple + C. LE 16 ","Male","1","","",""
"12","1986","Couple + C. LE 16 ","Female","2","","",""
"12","1986","Couple + C. GT 16 ","Male","2","","",""
"12","1986","Couple + C. GT 16 ","Female","","","",""
"12","1986","Couple + C. LE and GT 16","Male","","","",""
"12","1986","Couple + C. LE and GT 16","Female","","","",""
"13","1986","1-pers.-HH","Male","","","",""
"13","1986","1-pers.-HH","Female","","","",""
"13","1986","(Married) couple without C. ","Male","","","",""
"13","1986","(Married) couple without C. ","Female","","","",""
"13","1986","Single parent ","Male","","","",""
"13","1986","Single parent ","Female","","","",""
"13","1986","Couple + C. LE 16 ","Male","","","",""
"13","1986","Couple + C. LE 16 ","Female","","","",""
"13","1986","Couple + C. GT 16 ","Male","","","",""
"13","1986","Couple + C. GT 16 ","Female","","","",""
"13","1986","Couple + C. LE and GT 16","Male","","","",""
"13","1986","Couple + C. LE and GT 16","Female","","","",""
"14","1986","1-pers.-HH","Male","","","",""
"14","1986","1-pers.-HH","Female","","","",""
"14","1986","(Married) couple without C. ","Male","1","","",""
"14","1986","(Married) couple without C. ","Female","1","","",""
"14","1986","Single parent ","Male","","","",""
"14","1986","Single parent ","Female","","","",""
"14","1986","Couple + C. LE 16 ","Male","2","","",""
"14","1986","Couple + C. LE 16 ","Female","1","","",""
"14","1986","Couple + C. GT 16 ","Male","1","","",""
"14","1986","Couple + C. GT 16 ","Female","","","",""
"14","1986","Couple + C. LE and GT 16","Male","","","",""
"14","1986","Couple + C. LE and GT 16","Female","","","",""
"15","1986","1-pers.-HH","Male","","","",""
"15","1986","1-pers.-HH","Female","","","",""
"15","1986","(Married) couple without C. ","Male","","","",""
"15","1986","(Married) couple without C. ","Female","","","",""
"15","1986","Single parent ","Male","","","",""
"15","1986","Single parent ","Female","","","",""
"15","1986","Couple + C. LE 16 ","Male","","","",""
"15","1986","Couple + C. LE 16 ","Female","","","",""
"15","1986","Couple + C. GT 16 ","Male","","","",""
"15","1986","Couple + C. GT 16 ","Female","","","",""
"15","1986","Couple + C. LE and GT 16","Male","","","",""
"15","1986","Couple + C. LE and GT 16","Female","","","",""
"16","1986","1-pers.-HH","Male","","","",""
"16","1986","1-pers.-HH","Female","","","",""
"16","1986","(Married) couple without C. ","Male","","","",""
"16","1986","(Married) couple without C. ","Female","","","",""
"16","1986","Single parent ","Male","","","",""
"16","1986","Single parent ","Female","","","",""
"16","1986","Couple + C. LE 16 ","Male","","","",""
"16","1986","Couple + C. LE 16 ","Female","","","",""
"16","1986","Couple + C. GT 16 ","Male","","","",""
"16","1986","Couple + C. GT 16 ","Female","","","",""
"16","1986","Couple + C. LE and GT 16","Male","","","",""
"16","1986","Couple + C. LE and GT 16","Female","","","",""
"17","1986","1-pers.-HH","Male","","","",""
"17","1986","1-pers.-HH","Female","","","",""
"17","1986","(Married) couple without C. ","Male","","","",""
"17","1986","(Married) couple without C. ","Female","1","","",""
"17","1986","Single parent ","Male","","","",""
"17","1986","Single parent ","Female","","","",""
"17","1986","Couple + C. LE 16 ","Male","","","",""
"17","1986","Couple + C. LE 16 ","Female","","","",""
"17","1986","Couple + C. GT 16 ","Male","","","",""
"17","1986","Couple + C. GT 16 ","Female","","","",""
"17","1986","Couple + C. LE and GT 16","Male","","","",""
"17","1986","Couple + C. LE and GT 16","Female","","","",""
"18","1986","1-pers.-HH","Male","","","",""
"18","1986","1-pers.-HH","Female","2","","",""
"18","1986","(Married) couple without C. ","Male","1","","",""
"18","1986","(Married) couple without C. ","Female","1","","",""
"18","1986","Single parent ","Male","","","",""
"18","1986","Single parent ","Female","1","","",""
"18","1986","Couple + C. LE 16 ","Male","2","","",""
"18","1986","Couple + C. LE 16 ","Female","2","","",""
"18","1986","Couple + C. GT 16 ","Male","","","",""
"18","1986","Couple + C. GT 16 ","Female","","","",""
"18","1986","Couple + C. LE and GT 16","Male","","","",""
"18","1986","Couple + C. LE and GT 16","Female","","","",""
"19","1986","1-pers.-HH","Male","","","",""
"19","1986","1-pers.-HH","Female","","","",""
"19","1986","(Married) couple without C. ","Male","1","","",""
"19","1986","(Married) couple without C. ","Female","","","",""
"19","1986","Single parent ","Male","","","",""
"19","1986","Single parent ","Female","2","","",""
"19","1986","Couple + C. LE 16 ","Male","","","",""
"19","1986","Couple + C. LE 16 ","Female","1","","",""
"19","1986","Couple + C. GT 16 ","Male","","","",""
"19","1986","Couple + C. GT 16 ","Female","","","",""
"19","1986","Couple + C. LE and GT 16","Male","","","",""
"19","1986","Couple + C. LE and GT 16","Female","1","","",""
"20","1986","1-pers.-HH","Male","","","",""
"20","1986","1-pers.-HH","Female","","","",""
"20","1986","(Married) couple without C. ","Male","","","",""
"20","1986","(Married) couple without C. ","Female","","","",""
"20","1986","Single parent ","Male","","","",""
"20","1986","Single parent ","Female","","","",""
"20","1986","Couple + C. LE 16 ","Male","","","",""
"20","1986","Couple + C. LE 16 ","Female","","","",""
"20","1986","Couple + C. GT 16 ","Male","1","","",""
"20","1986","Couple + C. GT 16 ","Female","1","","",""
"20","1986","Couple + C. LE and GT 16","Male","","","",""
"20","1986","Couple + C. LE and GT 16","Female","","","",""
"21","1986","1-pers.-HH","Male","","","",""
"21","1986","1-pers.-HH","Female","","","",""
"21","1986","(Married) couple without C. ","Male","1","","",""
"21","1986","(Married) couple without C. ","Female","1","","",""
"21","1986","Single parent ","Male","","","",""
"21","1986","Single parent ","Female","","","",""
"21","1986","Couple + C. LE 16 ","Male","","","",""
"21","1986","Couple + C. LE 16 ","Female","","","",""
"21","1986","Couple + C. GT 16 ","Male","","","",""
"21","1986","Couple + C. GT 16 ","Female","","","",""
"21","1986","Couple + C. LE and GT 16","Male","","","",""
"21","1986","Couple + C. LE and GT 16","Female","","","",""
"22","1986","1-pers.-HH","Male","2","","",""
"22","1986","1-pers.-HH","Female","1","","",""
"22","1986","(Married) couple without C. ","Male","","","",""
"22","1986","(Married) couple without C. ","Female","","","",""
"22","1986","Single parent ","Male","","","",""
"22","1986","Single parent ","Female","","","",""
"22","1986","Couple + C. LE 16 ","Male","2","","",""
"22","1986","Couple + C. LE 16 ","Female","2","","",""
"22","1986","Couple + C. GT 16 ","Male","","","",""
"22","1986","Couple + C. GT 16 ","Female","","","",""
"22","1986","Couple + C. LE and GT 16","Male","","","",""
"22","1986","Couple + C. LE and GT 16","Female","","","",""
"23","1986","1-pers.-HH","Male","","","",""
"23","1986","1-pers.-HH","Female","","","",""
"23","1986","(Married) couple without C. ","Male","","","",""
"23","1986","(Married) couple without C. ","Female","","","",""
"23","1986","Single parent ","Male","","","",""
"23","1986","Single parent ","Female","","","",""
"23","1986","Couple + C. LE 16 ","Male","1","","",""
"23","1986","Couple + C. LE 16 ","Female","1","","",""
"23","1986","Couple + C. GT 16 ","Male","","","",""
"23","1986","Couple + C. GT 16 ","Female","","","",""
"23","1986","Couple + C. LE and GT 16","Male","","","",""
"23","1986","Couple + C. LE and GT 16","Female","","","",""
"24","1986","1-pers.-HH","Male","","","",""
"24","1986","1-pers.-HH","Female","","","",""
"24","1986","(Married) couple without C. ","Male","","","",""
"24","1986","(Married) couple without C. ","Female","","","",""
"24","1986","Single parent ","Male","","","",""
"24","1986","Single parent ","Female","","","",""
"24","1986","Couple + C. LE 16 ","Male","1","","",""
"24","1986","Couple + C. LE 16 ","Female","1","","",""
"24","1986","Couple + C. GT 16 ","Male","","","",""
"24","1986","Couple + C. GT 16 ","Female","","","",""
"24","1986","Couple + C. LE and GT 16","Male","","","",""
"24","1986","Couple + C. LE and GT 16","Female","","","",""
"25","1986","1-pers.-HH","Male","","","",""
"25","1986","1-pers.-HH","Female","","","",""
"25","1986","(Married) couple without C. ","Male","","","",""
"25","1986","(Married) couple without C. ","Female","","","",""
"25","1986","Single parent ","Male","","","",""
"25","1986","Single parent ","Female","","","",""
"25","1986","Couple + C. LE 16 ","Male","1","","",""
"25","1986","Couple + C. LE 16 ","Female","1","","",""
"25","1986","Couple + C. GT 16 ","Male","","","",""
"25","1986","Couple + C. GT 16 ","Female","","","",""
"25","1986","Couple + C. LE and GT 16","Male","","","",""
"25","1986","Couple + C. LE and GT 16","Female","","","",""
"26","1986","1-pers.-HH","Male","","","",""
"26","1986","1-pers.-HH","Female","","","",""
"26","1986","(Married) couple without C. ","Male","","","",""
"26","1986","(Married) couple without C. ","Female","1","","",""
"26","1986","Single parent ","Male","","","",""
"26","1986","Single parent ","Female","","","",""
"26","1986","Couple + C. LE 16 ","Male","","","",""
"26","1986","Couple + C. LE 16 ","Female","1","","",""
"26","1986","Couple + C. GT 16 ","Male","","","",""
"26","1986","Couple + C. GT 16 ","Female","","","",""
"26","1986","Couple + C. LE and GT 16","Male","","","",""
"26","1986","Couple + C. LE and GT 16","Female","","","",""
"27","1986","1-pers.-HH","Male","","","",""
"27","1986","1-pers.-HH","Female","","","",""
"27","1986","(Married) couple without C. ","Male","","","",""
"27","1986","(Married) couple without C. ","Female","","","",""
"27","1986","Single parent ","Male","","","",""
"27","1986","Single parent ","Female","","","",""
"27","1986","Couple + C. LE 16 ","Male","","","",""
"27","1986","Couple + C. LE 16 ","Female","","","",""
"27","1986","Couple + C. GT 16 ","Male","","","",""
"27","1986","Couple + C. GT 16 ","Female","","","",""
"27","1986","Couple + C. LE and GT 16","Male","","","",""
"27","1986","Couple + C. LE and GT 16","Female","","","",""
"28","1986","1-pers.-HH","Male","","","",""
"28","1986","1-pers.-HH","Female","","","",""
"28","1986","(Married) couple without C. ","Male","","","",""
"28","1986","(Married) couple without C. ","Female","","","",""
"28","1986","Single parent ","Male","","","",""
"28","1986","Single parent ","Female","","","",""
"28","1986","Couple + C. LE 16 ","Male","","","",""
"28","1986","Couple + C. LE 16 ","Female","","","",""
"28","1986","Couple + C. GT 16 ","Male","","","",""
"28","1986","Couple + C. GT 16 ","Female","","","",""
"28","1986","Couple + C. LE and GT 16","Male","","","",""
"28","1986","Couple + C. LE and GT 16","Female","","","",""
