"pgnation","year","e11102","n","percent","lower_confidence","upper_confidence"
"1","2014","Employed","15788","0.90552963661432","0.901234965330705","0.909824307897935"
"2","2014","Not Employed","254","0.0249211057995014","0.021861074803853","0.0279811367951497"
"2","2014","Employed","321","0.016849933438383","0.0149600291855265","0.0187398376912396"
"3","2014","Not Employed","3","","",""
"3","2014","Employed","4","","",""
"4","2014","Not Employed","63","0.00238777245310723","0.00142969715360959","0.00334584775260487"
"4","2014","Employed","154","0.00284542103402899","0.00206327956313868","0.00362756250491929"
"5","2014","Not Employed","86","0.00726849661648249","0.00560101716282293","0.00893597607014204"
"5","2014","Employed","218","0.00863792094407983","0.00727913337586461","0.00999670851229506"
"6","2014","Not Employed","23","","",""
"6","2014","Employed","54","0.00188087602758638","0.00124466370724886","0.0025170883479239"
"10","2014","Not Employed","20","","",""
"10","2014","Employed","40","0.00397739948176065","0.00305320152521375","0.00490159743830755"
"11","2014","Not Employed","5","","",""
"11","2014","Employed","30","0.00210132274433199","0.00142893404595526","0.00277371144270873"
"12","2014","Not Employed","","","",""
"12","2014","Employed","","","",""
"13","2014","Not Employed","6","","",""
"13","2014","Employed","5","","",""
"14","2014","Not Employed","8","","",""
"14","2014","Employed","22","","",""
"15","2014","Not Employed","","","",""
"15","2014","Employed","4","","",""
"16","2014","Not Employed","1","","",""
"16","2014","Employed","1","","",""
"17","2014","Not Employed","3","","",""
"17","2014","Employed","2","","",""
"18","2014","Not Employed","12","","",""
"18","2014","Employed","22","","",""
"19","2014","Not Employed","5","","",""
"19","2014","Employed","12","","",""
"20","2014","Not Employed","","","",""
"20","2014","Employed","","","",""
"21","2014","Not Employed","36","0.00101114654552604","0.000387254188295622","0.00163503890275646"
"21","2014","Employed","123","0.00344240856019599","0.00258237933715876","0.00430243778323322"
"22","2014","Not Employed","60","0.00271150701182126","0.00169071311931728","0.00373230090432524"
"22","2014","Employed","165","0.00688932604604689","0.00567476878343045","0.00810388330866334"
"23","2014","Not Employed","","","",""
"23","2014","Employed","1","","",""
"24","2014","Not Employed","4","","",""
"24","2014","Employed","4","","",""
"25","2014","Not Employed","2","","",""
"25","2014","Employed","2","","",""
"26","2014","Not Employed","4","","",""
"26","2014","Employed","14","","",""
"27","2014","Not Employed","","","",""
"27","2014","Employed","","","",""
"28","2014","Not Employed","4","","",""
"28","2014","Employed","18","","",""
"29","2014","Not Employed","8","","",""
"29","2014","Employed","12","","",""
"30","2014","Not Employed","10","","",""
"30","2014","Employed","9","","",""
"31","2014","Not Employed","5","","",""
"31","2014","Employed","12","","",""
"32","2014","Not Employed","57","0.00244682660518568","0.00147700486053709","0.00341664834983427"
"32","2014","Employed","101","0.00230954956082875","0.00160470662443709","0.00301439249722041"
"34","2014","Not Employed","1","","",""
"34","2014","Employed","3","","",""
"35","2014","Not Employed","","","",""
"35","2014","Employed","1","","",""
"36","2014","Not Employed","","","",""
"36","2014","Employed","","","",""
"37","2014","Not Employed","","","",""
"37","2014","Employed","","","",""
"38","2014","Not Employed","","","",""
"38","2014","Employed","3","","",""
"39","2014","Not Employed","","","",""
"39","2014","Employed","2","","",""
"40","2014","Not Employed","3","","",""
"40","2014","Employed","3","","",""
"41","2014","Not Employed","","","",""
"41","2014","Employed","","","",""
"42","2014","Not Employed","2","","",""
"42","2014","Employed","5","","",""
"43","2014","Not Employed","8","","",""
"43","2014","Employed","3","","",""
"44","2014","Not Employed","5","","",""
"44","2014","Employed","14","","",""
"45","2014","Not Employed","","","",""
"45","2014","Employed","1","","",""
"46","2014","Not Employed","","","",""
"46","2014","Employed","","","",""
"47","2014","Not Employed","3","","",""
"47","2014","Employed","1","","",""
"48","2014","Not Employed","1","","",""
"48","2014","Employed","4","","",""
"49","2014","Not Employed","1","","",""
"49","2014","Employed","7","","",""
"50","2014","Not Employed","2","","",""
"50","2014","Employed","","","",""
"51","2014","Not Employed","","","",""
"51","2014","Employed","","","",""
"52","2014","Not Employed","4","","",""
"52","2014","Employed","3","","",""
"53","2014","Not Employed","","","",""
"53","2014","Employed","","","",""
"54","2014","Not Employed","4","","",""
"54","2014","Employed","6","","",""
"55","2014","Not Employed","3","","",""
"55","2014","Employed","2","","",""
"56","2014","Not Employed","","","",""
"56","2014","Employed","3","","",""
"59","2014","Not Employed","3","","",""
"59","2014","Employed","4","","",""
"60","2014","Not Employed","22","","",""
"60","2014","Employed","10","","",""
"61","2014","Not Employed","7","","",""
"61","2014","Employed","5","","",""
"64","2014","Not Employed","2","","",""
"64","2014","Employed","3","","",""
"65","2014","Not Employed","4","","",""
"65","2014","Employed","4","","",""
"66","2014","Not Employed","","","",""
"66","2014","Employed","1","","",""
"67","2014","Not Employed","13","","",""
"67","2014","Employed","9","","",""
"68","2014","Not Employed","2","","",""
"68","2014","Employed","5","","",""
"71","2014","Not Employed","3","","",""
"71","2014","Employed","1","","",""
"72","2014","Not Employed","","","",""
"72","2014","Employed","","","",""
"73","2014","Not Employed","2","","",""
"73","2014","Employed","4","","",""
"74","2014","Not Employed","14","","",""
"74","2014","Employed","40","0.00084548515634766","0.000418709025015936","0.00127226128767938"
"75","2014","Not Employed","5","","",""
"75","2014","Employed","3","","",""
"76","2014","Not Employed","12","","",""
"76","2014","Employed","10","","",""
"77","2014","Not Employed","3","","",""
"77","2014","Employed","6","","",""
"78","2014","Not Employed","33","0.0017812956246707","0.000953538084957282","0.00260905316438412"
"78","2014","Employed","69","0.00190811023174395","0.00126731717918079","0.0025489032843071"
"79","2014","Not Employed","","","",""
"79","2014","Employed","2","","",""
"80","2014","Not Employed","","","",""
"80","2014","Employed","","","",""
"81","2014","Not Employed","","","",""
"81","2014","Employed","","","",""
"82","2014","Not Employed","","","",""
"82","2014","Employed","","","",""
"83","2014","Not Employed","1","","",""
"83","2014","Employed","5","","",""
"84","2014","Not Employed","","","",""
"84","2014","Employed","","","",""
"85","2014","Not Employed","7","","",""
"85","2014","Employed","7","","",""
"86","2014","Not Employed","","","",""
"86","2014","Employed","2","","",""
"89","2014","Not Employed","","","",""
"89","2014","Employed","3","","",""
"90","2014","Not Employed","","","",""
"90","2014","Employed","2","","",""
"92","2014","Not Employed","","","",""
"92","2014","Employed","","","",""
"94","2014","Not Employed","","","",""
"94","2014","Employed","","","",""
"95","2014","Not Employed","","","",""
"95","2014","Employed","","","",""
"96","2014","Not Employed","","","",""
"96","2014","Employed","","","",""
"97","2014","Not Employed","3","","",""
"97","2014","Employed","2","","",""
"98","2014","Not Employed","11","","",""
"98","2014","Employed","5","","",""
"101","2014","Not Employed","","","",""
"101","2014","Employed","","","",""
"102","2014","Not Employed","5","","",""
"102","2014","Employed","1","","",""
"103","2014","Not Employed","1","","",""
"103","2014","Employed","","","",""
"105","2014","Not Employed","","","",""
"105","2014","Employed","1","","",""
"108","2014","Not Employed","","","",""
"108","2014","Employed","1","","",""
"110","2014","Not Employed","2","","",""
"110","2014","Employed","","","",""
"111","2014","Not Employed","","","",""
"111","2014","Employed","","","",""
"113","2014","Not Employed","","","",""
"113","2014","Employed","","","",""
"116","2014","Not Employed","2","","",""
"116","2014","Employed","1","","",""
"117","2014","Not Employed","2","","",""
"117","2014","Employed","1","","",""
"118","2014","Not Employed","19","","",""
"118","2014","Employed","27","","",""
"119","2014","Not Employed","33","0.0021555223016098","0.00124512705315723","0.00306591755006237"
"119","2014","Employed","73","0.0057718461978423","0.00465952246256707","0.00688416993311754"
"120","2014","Not Employed","18","","",""
"120","2014","Employed","48","0.0019006387842195","0.00126109912167846","0.00254017844676054"
"121","2014","Not Employed","18","","",""
"121","2014","Employed","20","","",""
"122","2014","Not Employed","5","","",""
"122","2014","Employed","6","","",""
"123","2014","Not Employed","4","","",""
"123","2014","Employed","11","","",""
"124","2014","Not Employed","","","",""
"124","2014","Employed","","","",""
"125","2014","Not Employed","","","",""
"125","2014","Employed","","","",""
"127","2014","Not Employed","","","",""
"127","2014","Employed","","","",""
"128","2014","Not Employed","","","",""
"128","2014","Employed","1","","",""
"129","2014","Not Employed","","","",""
"129","2014","Employed","","","",""
"130","2014","Not Employed","11","","",""
"130","2014","Employed","10","","",""
"131","2014","Not Employed","","","",""
"131","2014","Employed","","","",""
"132","2014","Not Employed","9","","",""
"132","2014","Employed","10","","",""
"133","2014","Not Employed","","","",""
"133","2014","Employed","1","","",""
"135","2014","Not Employed","","","",""
"135","2014","Employed","","","",""
"138","2014","Not Employed","","","",""
"138","2014","Employed","","","",""
"139","2014","Not Employed","2","","",""
"139","2014","Employed","2","","",""
"140","2014","Not Employed","74","0.00292851627985709","0.00186777550817955","0.00398925705153463"
"140","2014","Employed","103","0.00288207837024378","0.00209492935745618","0.00366922738303139"
"141","2014","Not Employed","2","","",""
"141","2014","Employed","4","","",""
"142","2014","Not Employed","1","","",""
"142","2014","Employed","","","",""
"143","2014","Not Employed","1","","",""
"143","2014","Employed","2","","",""
"144","2014","Not Employed","2","","",""
"144","2014","Employed","5","","",""
"145","2014","Not Employed","","","",""
"145","2014","Employed","","","",""
"146","2014","Not Employed","","","",""
"146","2014","Employed","5","","",""
"147","2014","Not Employed","","","",""
"147","2014","Employed","","","",""
"148","2014","Not Employed","8","","",""
"148","2014","Employed","7","","",""
"149","2014","Not Employed","1","","",""
"149","2014","Employed","1","","",""
"151","2014","Not Employed","","","",""
"151","2014","Employed","","","",""
"152","2014","Not Employed","2","","",""
"152","2014","Employed","","","",""
"154","2014","Not Employed","","","",""
"154","2014","Employed","4","","",""
"155","2014","Not Employed","","","",""
"155","2014","Employed","","","",""
"156","2014","Not Employed","","","",""
"156","2014","Employed","","","",""
"158","2014","Not Employed","","","",""
"158","2014","Employed","","","",""
"162","2014","Not Employed","","","",""
"162","2014","Employed","","","",""
"164","2014","Not Employed","","","",""
"164","2014","Employed","","","",""
"165","2014","Not Employed","51","0.0028381257141345","0.00179383614544209","0.00388241528282692"
"165","2014","Employed","63","0.00226973864857643","0.00157098305133197","0.0029684942458209"
"166","2014","Not Employed","1","","",""
"166","2014","Employed","3","","",""
"167","2014","Not Employed","","","",""
"167","2014","Employed","1","","",""
"168","2014","Not Employed","3","","",""
"168","2014","Employed","2","","",""
"169","2014","Not Employed","","","",""
"169","2014","Employed","1","","",""
"172","2014","Not Employed","","","",""
"172","2014","Employed","","","",""
"173","2014","Not Employed","","","",""
"173","2014","Employed","1","","",""
"178","2014","Not Employed","","","",""
"178","2014","Employed","","","",""
"181","2014","Not Employed","","","",""
"181","2014","Employed","","","",""
"183","2014","Not Employed","","","",""
"183","2014","Employed","","","",""
"188","2014","Not Employed","","","",""
"188","2014","Employed","","","",""
"195","2014","Not Employed","","","",""
"195","2014","Employed","","","",""
"196","2014","Not Employed","","","",""
"196","2014","Employed","","","",""
"999","2014","Not Employed","","","",""
"999","2014","Employed","","","",""
"1","2015","Not Employed","8473","0.881291365158938","0.875205054034153","0.887377676283724"
"1","2015","Employed","14967","0.91625099037678","0.912044997213793","0.920456983539768"
"2","2015","Not Employed","208","0.0230241142262725","0.020201921785926","0.0258463066666189"
"2","2015","Employed","265","0.017384405603206","0.0153999415198743","0.0193688696865377"
"3","2015","Not Employed","5","","",""
"3","2015","Employed","1","","",""
"4","2015","Not Employed","108","0.0036609600798242","0.00252449968085861","0.0047974204787898"
"4","2015","Employed","122","0.00258216181442147","0.0018116101079496","0.00335271352089334"
"5","2015","Not Employed","138","0.00849215990062161","0.0067654857228415","0.0102188340784017"
"5","2015","Employed","190","0.00842539522445079","0.00703758739674649","0.0098132030521551"
"6","2015","Not Employed","68","0.00256557078211334","0.00161367935736316","0.00351746220686351"
"6","2015","Employed","50","0.00178533809110842","0.00114435923811316","0.00242631694410368"
"10","2015","Not Employed","37","0.00395356722559253","0.00277273664287125","0.00513439780831381"
"10","2015","Employed","34","0.00320803703850536","0.00234943197648961","0.0040666421005211"
"11","2015","Not Employed","22","","",""
"11","2015","Employed","22","","",""
"12","2015","Not Employed","","","",""
"12","2015","Employed","","","",""
"13","2015","Not Employed","5","","",""
"13","2015","Employed","6","","",""
"14","2015","Not Employed","19","","",""
"14","2015","Employed","19","","",""
"15","2015","Not Employed","3","","",""
"15","2015","Employed","5","","",""
"16","2015","Not Employed","1","","",""
"16","2015","Employed","3","","",""
"17","2015","Not Employed","6","","",""
"17","2015","Employed","3","","",""
"18","2015","Not Employed","14","","",""
"18","2015","Employed","24","","",""
"19","2015","Not Employed","5","","",""
"19","2015","Employed","8","","",""
"20","2015","Not Employed","1","","",""
"20","2015","Employed","","","",""
"21","2015","Not Employed","216","0.00363302472697094","0.00250089270231089","0.00476515675163099"
"21","2015","Employed","99","0.00179299194223249","0.00115064306395035","0.00243534082051463"
"22","2015","Not Employed","225","0.00770110181867044","0.00605615855297845","0.00934604508436242"
"22","2015","Employed","128","0.00550710644578011","0.00438344864437941","0.00663076424718082"
"23","2015","Not Employed","2","","",""
"23","2015","Employed","1","","",""
"24","2015","Not Employed","19","","",""
"24","2015","Employed","2","","",""
"25","2015","Not Employed","2","","",""
"25","2015","Employed","1","","",""
"26","2015","Not Employed","71","0.00261245267762199","0.00165192601780826","0.00357297933743573"
"26","2015","Employed","11","","",""
"27","2015","Not Employed","","","",""
"27","2015","Employed","","","",""
"28","2015","Not Employed","37","0.00103944851388126","0.000433090813831728","0.00164580621393079"
"28","2015","Employed","19","","",""
"29","2015","Not Employed","148","0.00257599803799549","0.00162217917305761","0.00352981690293338"
"29","2015","Employed","11","","",""
"30","2015","Not Employed","59","0.00207369428037212","0.00121769216720529","0.00292969639353895"
"30","2015","Employed","2","","",""
"31","2015","Not Employed","17","","",""
"31","2015","Employed","10","","",""
"32","2015","Not Employed","77","0.00347711823823138","0.00236945790450266","0.00458477857196011"
"32","2015","Employed","93","0.00241388310330905","0.00166879983740599","0.0031589663692121"
"34","2015","Not Employed","7","","",""
"34","2015","Employed","3","","",""
"35","2015","Not Employed","","","",""
"35","2015","Employed","1","","",""
"36","2015","Not Employed","","","",""
"36","2015","Employed","","","",""
"37","2015","Not Employed","1","","",""
"37","2015","Employed","","","",""
"38","2015","Not Employed","3","","",""
"38","2015","Employed","3","","",""
"39","2015","Not Employed","1","","",""
"39","2015","Employed","1","","",""
"40","2015","Not Employed","4","","",""
"40","2015","Employed","3","","",""
"41","2015","Not Employed","1","","",""
"41","2015","Employed","","","",""
"42","2015","Not Employed","27","","",""
"42","2015","Employed","6","","",""
"43","2015","Not Employed","35","0.00123355495634424","0.000573067674599197","0.00189404223808929"
"43","2015","Employed","5","","",""
"44","2015","Not Employed","6","","",""
"44","2015","Employed","13","","",""
"45","2015","Not Employed","1","","",""
"45","2015","Employed","","","",""
"46","2015","Not Employed","","","",""
"46","2015","Employed","","","",""
"47","2015","Not Employed","3","","",""
"47","2015","Employed","1","","",""
"48","2015","Not Employed","3","","",""
"48","2015","Employed","4","","",""
"49","2015","Not Employed","4","","",""
"49","2015","Employed","5","","",""
"50","2015","Not Employed","4","","",""
"50","2015","Employed","","","",""
"51","2015","Not Employed","1","","",""
"51","2015","Employed","","","",""
"52","2015","Not Employed","13","","",""
"52","2015","Employed","5","","",""
"53","2015","Not Employed","","","",""
"53","2015","Employed","","","",""
"54","2015","Not Employed","9","","",""
"54","2015","Employed","6","","",""
"55","2015","Not Employed","1","","",""
"55","2015","Employed","2","","",""
"56","2015","Not Employed","2","","",""
"56","2015","Employed","2","","",""
"59","2015","Not Employed","3","","",""
"59","2015","Employed","3","","",""
"60","2015","Not Employed","56","0.00186089283883238","0.00104991412626913","0.00267187155139563"
"60","2015","Employed","10","","",""
"61","2015","Not Employed","15","","",""
"61","2015","Employed","4","","",""
"64","2015","Not Employed","4","","",""
"64","2015","Employed","3","","",""
"65","2015","Not Employed","4","","",""
"65","2015","Employed","6","","",""
"66","2015","Not Employed","3","","",""
"66","2015","Employed","1","","",""
"67","2015","Not Employed","25","","",""
"67","2015","Employed","3","","",""
"68","2015","Not Employed","12","","",""
"68","2015","Employed","5","","",""
"71","2015","Not Employed","5","","",""
"71","2015","Employed","1","","",""
"72","2015","Not Employed","","","",""
"72","2015","Employed","","","",""
"73","2015","Not Employed","1","","",""
"73","2015","Employed","2","","",""
"74","2015","Not Employed","23","","",""
"74","2015","Employed","28","","",""
"75","2015","Not Employed","16","","",""
"75","2015","Employed","7","","",""
"76","2015","Not Employed","18","","",""
"76","2015","Employed","9","","",""
"77","2015","Not Employed","2","","",""
"77","2015","Employed","5","","",""
"78","2015","Not Employed","53","0.00224869816414781","0.00135738571870522","0.0031400106095904"
"78","2015","Employed","59","0.00185150031205013","0.00119877422857419","0.00250422639552607"
"79","2015","Not Employed","1","","",""
"79","2015","Employed","2","","",""
"80","2015","Not Employed","","","",""
"80","2015","Employed","","","",""
"81","2015","Not Employed","10","","",""
"81","2015","Employed","","","",""
"82","2015","Not Employed","1","","",""
"82","2015","Employed","","","",""
"83","2015","Not Employed","4","","",""
"83","2015","Employed","2","","",""
"84","2015","Not Employed","3","","",""
"84","2015","Employed","","","",""
"85","2015","Not Employed","12","","",""
"85","2015","Employed","7","","",""
"86","2015","Not Employed","2","","",""
"86","2015","Employed","1","","",""
"89","2015","Not Employed","","","",""
"89","2015","Employed","1","","",""
"90","2015","Not Employed","2","","",""
"90","2015","Employed","2","","",""
"92","2015","Not Employed","","","",""
"92","2015","Employed","","","",""
"94","2015","Not Employed","","","",""
"94","2015","Employed","","","",""
"95","2015","Not Employed","","","",""
"95","2015","Employed","","","",""
"96","2015","Not Employed","","","",""
"96","2015","Employed","","","",""
"97","2015","Not Employed","3","","",""
"97","2015","Employed","1","","",""
"98","2015","Not Employed","9","","",""
"98","2015","Employed","6","","",""
"101","2015","Not Employed","1","","",""
"101","2015","Employed","","","",""
"102","2015","Not Employed","3","","",""
"102","2015","Employed","","","",""
"103","2015","Not Employed","12","","",""
"103","2015","Employed","","","",""
"105","2015","Not Employed","","","",""
"105","2015","Employed","","","",""
"108","2015","Not Employed","2","","",""
"108","2015","Employed","1","","",""
"110","2015","Not Employed","7","","",""
"110","2015","Employed","","","",""
"111","2015","Not Employed","","","",""
"111","2015","Employed","","","",""
"113","2015","Not Employed","1","","",""
"113","2015","Employed","","","",""
"116","2015","Not Employed","3","","",""
"116","2015","Employed","1","","",""
"117","2015","Not Employed","5","","",""
"117","2015","Employed","2","","",""
"118","2015","Not Employed","31","0.00367317285251601","0.00253482542217432","0.0048115202828577"
"118","2015","Employed","21","","",""
"119","2015","Not Employed","48","0.00356630223948927","0.00244457694622661","0.00468802753275193"
"119","2015","Employed","63","0.0048585369554527","0.0038027734153399","0.0059143004955655"
"120","2015","Not Employed","23","","",""
"120","2015","Employed","39","0.001865148320131","0.00121002540502374","0.00252027123523826"
"121","2015","Not Employed","27","","",""
"121","2015","Employed","21","","",""
"122","2015","Not Employed","13","","",""
"122","2015","Employed","6","","",""
"123","2015","Not Employed","26","","",""
"123","2015","Employed","7","","",""
"124","2015","Not Employed","","","",""
"124","2015","Employed","","","",""
"125","2015","Not Employed","","","",""
"125","2015","Employed","","","",""
"127","2015","Not Employed","","","",""
"127","2015","Employed","","","",""
"128","2015","Not Employed","1","","",""
"128","2015","Employed","1","","",""
"129","2015","Not Employed","2","","",""
"129","2015","Employed","","","",""
"130","2015","Not Employed","5","","",""
"130","2015","Employed","11","","",""
"131","2015","Not Employed","","","",""
"131","2015","Employed","","","",""
"132","2015","Not Employed","10","","",""
"132","2015","Employed","6","","",""
"133","2015","Not Employed","","","",""
"133","2015","Employed","1","","",""
"135","2015","Not Employed","","","",""
"135","2015","Employed","","","",""
"138","2015","Not Employed","","","",""
"138","2015","Employed","","","",""
"139","2015","Not Employed","4","","",""
"139","2015","Employed","2","","",""
"140","2015","Not Employed","89","0.00327649526798636","0.00220115636209803","0.00435183417387469"
"140","2015","Employed","85","0.00299711879677681","0.00216713105310299","0.00382710654045063"
"141","2015","Not Employed","5","","",""
"141","2015","Employed","1","","",""
"142","2015","Not Employed","","","",""
"142","2015","Employed","2","","",""
"143","2015","Not Employed","2","","",""
"143","2015","Employed","","","",""
"144","2015","Not Employed","3","","",""
"144","2015","Employed","3","","",""
"145","2015","Not Employed","1","","",""
"145","2015","Employed","","","",""
"146","2015","Not Employed","19","","",""
"146","2015","Employed","4","","",""
"147","2015","Not Employed","","","",""
"147","2015","Employed","","","",""
"148","2015","Not Employed","15","","",""
"148","2015","Employed","4","","",""
"149","2015","Not Employed","1","","",""
"149","2015","Employed","3","","",""
"151","2015","Not Employed","","","",""
"151","2015","Employed","","","",""
"152","2015","Not Employed","1","","",""
"152","2015","Employed","","","",""
"154","2015","Not Employed","1","","",""
"154","2015","Employed","2","","",""
"155","2015","Not Employed","1","","",""
"155","2015","Employed","","","",""
"156","2015","Not Employed","1","","",""
"156","2015","Employed","","","",""
"158","2015","Not Employed","","","",""
"158","2015","Employed","","","",""
"162","2015","Not Employed","","","",""
"162","2015","Employed","","","",""
"164","2015","Not Employed","","","",""
"164","2015","Employed","","","",""
"165","2015","Not Employed","80","0.00296959181627738","0.00194569588493546","0.00399348774761929"
"165","2015","Employed","49","0.00211400283511197","0.00141663045834561","0.00281137521187832"
"166","2015","Not Employed","2","","",""
"166","2015","Employed","","","",""
"167","2015","Not Employed","","","",""
"167","2015","Employed","","","",""
"168","2015","Not Employed","3","","",""
"168","2015","Employed","3","","",""
"169","2015","Not Employed","","","",""
"169","2015","Employed","","","",""
"172","2015","Not Employed","","","",""
"172","2015","Employed","","","",""
"173","2015","Not Employed","","","",""
"173","2015","Employed","1","","",""
"178","2015","Not Employed","","","",""
"178","2015","Employed","","","",""
"181","2015","Not Employed","","","",""
"181","2015","Employed","","","",""
"183","2015","Not Employed","2","","",""
"183","2015","Employed","","","",""
"188","2015","Not Employed","","","",""
"188","2015","Employed","","","",""
"195","2015","Not Employed","","","",""
"195","2015","Employed","","","",""
"196","2015","Not Employed","","","",""
"196","2015","Employed","","","",""
"999","2015","Not Employed","","","",""
"999","2015","Employed","","","",""
"1","2016","Not Employed","7727","0.877002478888447","0.871406821498579","0.882598136278315"
"1","2016","Employed","14035","0.892260082137818","0.887480599857288","0.897039564418349"
"2","2016","Not Employed","158","0.022253733752032","0.0197405916095825","0.0247668758944816"
"2","2016","Employed","250","0.0176092481035109","0.0155817552003603","0.0196367410066615"
"3","2016","Not Employed","6","","",""
"3","2016","Employed","1","","",""
"4","2016","Not Employed","52","0.00336649312811156","0.00237962497539099","0.00435336128083213"
"4","2016","Employed","132","0.00353590079381148","0.00262088694369649","0.00445091464392648"
"5","2016","Not Employed","69","0.00938746106742002","0.00774449531474955","0.0110304268200905"
"5","2016","Employed","190","0.0110634920808972","0.00945107599059298","0.0126759081712015"
"6","2016","Not Employed","21","","",""
"6","2016","Employed","69","0.0027854988882579","0.00197305646822491","0.0035979413082909"
"10","2016","Not Employed","18","","",""
"10","2016","Employed","46","0.00474005775604527","0.00368127494307772","0.00579884056901282"
"11","2016","Not Employed","13","","",""
"11","2016","Employed","23","","",""
"12","2016","Not Employed","","","",""
"12","2016","Employed","","","",""
"13","2016","Not Employed","4","","",""
"13","2016","Employed","7","","",""
"14","2016","Not Employed","10","","",""
"14","2016","Employed","18","","",""
"15","2016","Not Employed","1","","",""
"15","2016","Employed","6","","",""
"16","2016","Not Employed","","","",""
"16","2016","Employed","4","","",""
"17","2016","Not Employed","2","","",""
"17","2016","Employed","6","","",""
"18","2016","Not Employed","10","","",""
"18","2016","Employed","25","","",""
"19","2016","Not Employed","6","","",""
"19","2016","Employed","9","","",""
"20","2016","Not Employed","","","",""
"20","2016","Employed","1","","",""
"21","2016","Not Employed","47","0.001464578328426","0.000813039105752199","0.0021161175510998"
"21","2016","Employed","184","0.0037139024354187","0.00277622366350491","0.00465158120733249"
"22","2016","Not Employed","68","0.00446380128439287","0.0033280493627456","0.00559955320604013"
"22","2016","Employed","200","0.00820643484483521","0.00681573082566024","0.00959713886401019"
"23","2016","Not Employed","","","",""
"23","2016","Employed","1","","",""
"24","2016","Not Employed","69","0.00128956806300129","0.000678141287286601","0.00190099483871598"
"24","2016","Employed","5","","",""
"25","2016","Not Employed","2","","",""
"25","2016","Employed","1","","",""
"26","2016","Not Employed","15","","",""
"26","2016","Employed","54","0.00215087046575098","0.00143672550948993","0.00286501542201203"
"27","2016","Not Employed","","","",""
"27","2016","Employed","","","",""
"28","2016","Not Employed","6","","",""
"28","2016","Employed","34","0.00144628036770557","0.000860467689931676","0.00203209304547947"
"29","2016","Not Employed","40","0.00121744091240235","0.000623337636638074","0.00181154418816662"
"29","2016","Employed","67","0.00155754933770047","0.000949653417329057","0.00216544525807188"
"30","2016","Not Employed","2212","0.0108742807595652","0.00910731333104384","0.0126412481880866"
"30","2016","Employed","10","","",""
"31","2016","Not Employed","6","","",""
"31","2016","Employed","19","","",""
"32","2016","Not Employed","148","0.00298894862085256","0.00205888697140977","0.00391901027029535"
"32","2016","Employed","109","0.00297995002586791","0.00213971024293645","0.00382018980879937"
"34","2016","Not Employed","1","","",""
"34","2016","Employed","4","","",""
"35","2016","Not Employed","1","","",""
"35","2016","Employed","1","","",""
"36","2016","Not Employed","","","",""
"36","2016","Employed","","","",""
"37","2016","Not Employed","","","",""
"37","2016","Employed","","","",""
"38","2016","Not Employed","2","","",""
"38","2016","Employed","4","","",""
"39","2016","Not Employed","","","",""
"39","2016","Employed","1","","",""
"40","2016","Not Employed","3","","",""
"40","2016","Employed","4","","",""
"41","2016","Not Employed","","","",""
"41","2016","Employed","","","",""
"42","2016","Not Employed","13","","",""
"42","2016","Employed","15","","",""
"43","2016","Not Employed","588","0.00363375575691864","0.0026085999049918","0.00465891160884549"
"43","2016","Employed","7","","",""
"44","2016","Not Employed","2","","",""
"44","2016","Employed","15","","",""
"45","2016","Not Employed","","","",""
"45","2016","Employed","1","","",""
"46","2016","Not Employed","1","","",""
"46","2016","Employed","","","",""
"47","2016","Not Employed","16","","",""
"47","2016","Employed","1","","",""
"48","2016","Not Employed","","","",""
"48","2016","Employed","4","","",""
"49","2016","Not Employed","10","","",""
"49","2016","Employed","6","","",""
"50","2016","Not Employed","9","","",""
"50","2016","Employed","","","",""
"51","2016","Not Employed","","","",""
"51","2016","Employed","1","","",""
"52","2016","Not Employed","10","","",""
"52","2016","Employed","3","","",""
"53","2016","Not Employed","","","",""
"53","2016","Employed","","","",""
"54","2016","Not Employed","40","0.000790431424365215","0.000311621749894921","0.00126924109883551"
"54","2016","Employed","6","","",""
"55","2016","Not Employed","1","","",""
"55","2016","Employed","3","","",""
"56","2016","Not Employed","","","",""
"56","2016","Employed","3","","",""
"59","2016","Not Employed","1","","",""
"59","2016","Employed","1","","",""
"60","2016","Not Employed","610","0.00375367602679036","0.00271180422225134","0.00479554783132938"
"60","2016","Employed","17","","",""
"61","2016","Not Employed","5","","",""
"61","2016","Employed","8","","",""
"64","2016","Not Employed","1","","",""
"64","2016","Employed","3","","",""
"65","2016","Not Employed","13","","",""
"65","2016","Employed","4","","",""
"66","2016","Not Employed","1","","",""
"66","2016","Employed","2","","",""
"67","2016","Not Employed","17","","",""
"67","2016","Employed","10","","",""
"68","2016","Not Employed","2","","",""
"68","2016","Employed","8","","",""
"71","2016","Not Employed","1","","",""
"71","2016","Employed","4","","",""
"72","2016","Not Employed","","","",""
"72","2016","Employed","","","",""
"73","2016","Not Employed","4","","",""
"73","2016","Employed","2","","",""
"74","2016","Not Employed","14","","",""
"74","2016","Employed","33","0.000972571136543451","0.000492068031765613","0.00145307424132129"
"75","2016","Not Employed","57","0.000978972253577001","0.000446158984190206","0.0015117855229638"
"75","2016","Employed","14","","",""
"76","2016","Not Employed","30","0.00149544413402947","0.000837085329407534","0.00215380293865141"
"76","2016","Employed","11","","",""
"77","2016","Not Employed","2","","",""
"77","2016","Employed","3","","",""
"78","2016","Not Employed","55","0.002368948591559","0.00154069119477218","0.00319720598834583"
