"pgnation","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"10","1999","16-34 y.","Male","1","","",""
"10","1999","16-34 y.","Female","3","","",""
"10","1999","35-65 y.","Male","7","","",""
"10","1999","35-65 y.","Female","4","","",""
"10","1999","66 and older","Male","1","","",""
"10","1999","66 and older","Female","4","","",""
"11","1999","16-34 y.","Male","","","",""
"11","1999","16-34 y.","Female","2","","",""
"11","1999","35-65 y.","Male","4","","",""
"11","1999","35-65 y.","Female","3","","",""
"11","1999","66 and older","Male","","","",""
"11","1999","66 and older","Female","1","","",""
"12","1999","16-34 y.","Male","","","",""
"12","1999","16-34 y.","Female","","","",""
"12","1999","35-65 y.","Male","","","",""
"12","1999","35-65 y.","Female","","","",""
"12","1999","66 and older","Male","","","",""
"12","1999","66 and older","Female","","","",""
"13","1999","16-34 y.","Male","","","",""
"13","1999","16-34 y.","Female","","","",""
"13","1999","35-65 y.","Male","","","",""
"13","1999","35-65 y.","Female","","","",""
"13","1999","66 and older","Male","","","",""
"13","1999","66 and older","Female","","","",""
"14","1999","16-34 y.","Male","1","","",""
"14","1999","16-34 y.","Female","","","",""
"14","1999","35-65 y.","Male","5","","",""
"14","1999","35-65 y.","Female","1","","",""
"14","1999","66 and older","Male","","","",""
"14","1999","66 and older","Female","","","",""
"15","1999","16-34 y.","Male","","","",""
"15","1999","16-34 y.","Female","","","",""
"15","1999","35-65 y.","Male","","","",""
"15","1999","35-65 y.","Female","","","",""
"15","1999","66 and older","Male","","","",""
"15","1999","66 and older","Female","","","",""
"16","1999","16-34 y.","Male","","","",""
"16","1999","16-34 y.","Female","","","",""
"16","1999","35-65 y.","Male","","","",""
"16","1999","35-65 y.","Female","","","",""
"16","1999","66 and older","Male","","","",""
"16","1999","66 and older","Female","","","",""
"17","1999","16-34 y.","Male","","","",""
"17","1999","16-34 y.","Female","","","",""
"17","1999","35-65 y.","Male","","","",""
"17","1999","35-65 y.","Female","","","",""
"17","1999","66 and older","Male","","","",""
"17","1999","66 and older","Female","","","",""
"18","1999","16-34 y.","Male","2","","",""
"18","1999","16-34 y.","Female","","","",""
"18","1999","35-65 y.","Male","3","","",""
"18","1999","35-65 y.","Female","2","","",""
"18","1999","66 and older","Male","","","",""
"18","1999","66 and older","Female","","","",""
"19","1999","16-34 y.","Male","","","",""
"19","1999","16-34 y.","Female","2","","",""
"19","1999","35-65 y.","Male","","","",""
"19","1999","35-65 y.","Female","2","","",""
"19","1999","66 and older","Male","","","",""
"19","1999","66 and older","Female","","","",""
"20","1999","16-34 y.","Male","","","",""
"20","1999","16-34 y.","Female","","","",""
"20","1999","35-65 y.","Male","","","",""
"20","1999","35-65 y.","Female","1","","",""
"20","1999","66 and older","Male","","","",""
"20","1999","66 and older","Female","","","",""
"21","1999","16-34 y.","Male","1","","",""
"21","1999","16-34 y.","Female","1","","",""
"21","1999","35-65 y.","Male","1","","",""
"21","1999","35-65 y.","Female","1","","",""
"21","1999","66 and older","Male","","","",""
"21","1999","66 and older","Female","","","",""
"22","1999","16-34 y.","Male","1","","",""
"22","1999","16-34 y.","Female","3","","",""
"22","1999","35-65 y.","Male","4","","",""
"22","1999","35-65 y.","Female","7","","",""
"22","1999","66 and older","Male","","","",""
"22","1999","66 and older","Female","","","",""
"23","1999","16-34 y.","Male","","","",""
"23","1999","16-34 y.","Female","","","",""
"23","1999","35-65 y.","Male","1","","",""
"23","1999","35-65 y.","Female","1","","",""
"23","1999","66 and older","Male","","","",""
"23","1999","66 and older","Female","","","",""
"24","1999","16-34 y.","Male","","","",""
"24","1999","16-34 y.","Female","","","",""
"24","1999","35-65 y.","Male","","","",""
"24","1999","35-65 y.","Female","","","",""
"24","1999","66 and older","Male","","","",""
"24","1999","66 and older","Female","","","",""
"25","1999","16-34 y.","Male","","","",""
"25","1999","16-34 y.","Female","","","",""
"25","1999","35-65 y.","Male","","","",""
"25","1999","35-65 y.","Female","","","",""
"25","1999","66 and older","Male","","","",""
"25","1999","66 and older","Female","","","",""
"26","1999","16-34 y.","Male","","","",""
"26","1999","16-34 y.","Female","","","",""
"26","1999","35-65 y.","Male","","","",""
"26","1999","35-65 y.","Female","2","","",""
"26","1999","66 and older","Male","","","",""
"26","1999","66 and older","Female","","","",""
"27","1999","16-34 y.","Male","","","",""
"27","1999","16-34 y.","Female","","","",""
"27","1999","35-65 y.","Male","","","",""
"27","1999","35-65 y.","Female","","","",""
"27","1999","66 and older","Male","","","",""
"27","1999","66 and older","Female","","","",""
"28","1999","16-34 y.","Male","4","","",""
"28","1999","16-34 y.","Female","3","","",""
"28","1999","35-65 y.","Male","2","","",""
"28","1999","35-65 y.","Female","2","","",""
"28","1999","66 and older","Male","","","",""
"28","1999","66 and older","Female","","","",""
"29","1999","16-34 y.","Male","","","",""
"29","1999","16-34 y.","Female","","","",""
"29","1999","35-65 y.","Male","","","",""
"29","1999","35-65 y.","Female","","","",""
"29","1999","66 and older","Male","","","",""
"29","1999","66 and older","Female","1","","",""
"30","1999","16-34 y.","Male","","","",""
"30","1999","16-34 y.","Female","","","",""
"30","1999","35-65 y.","Male","","","",""
"30","1999","35-65 y.","Female","","","",""
"30","1999","66 and older","Male","","","",""
"30","1999","66 and older","Female","","","",""
"31","1999","16-34 y.","Male","","","",""
"31","1999","16-34 y.","Female","","","",""
"31","1999","35-65 y.","Male","","","",""
"31","1999","35-65 y.","Female","1","","",""
"31","1999","66 and older","Male","","","",""
"31","1999","66 and older","Female","","","",""
"32","1999","16-34 y.","Male","1","","",""
"32","1999","16-34 y.","Female","2","","",""
"32","1999","35-65 y.","Male","","","",""
"32","1999","35-65 y.","Female","2","","",""
"32","1999","66 and older","Male","","","",""
"32","1999","66 and older","Female","","","",""
"34","1999","16-34 y.","Male","","","",""
"34","1999","16-34 y.","Female","","","",""
"34","1999","35-65 y.","Male","","","",""
"34","1999","35-65 y.","Female","","","",""
"34","1999","66 and older","Male","","","",""
"34","1999","66 and older","Female","","","",""
"35","1999","16-34 y.","Male","","","",""
"35","1999","16-34 y.","Female","","","",""
"35","1999","35-65 y.","Male","","","",""
"35","1999","35-65 y.","Female","","","",""
"35","1999","66 and older","Male","","","",""
"35","1999","66 and older","Female","","","",""
"36","1999","16-34 y.","Male","","","",""
"36","1999","16-34 y.","Female","","","",""
"36","1999","35-65 y.","Male","","","",""
"36","1999","35-65 y.","Female","","","",""
"36","1999","66 and older","Male","","","",""
"36","1999","66 and older","Female","","","",""
"37","1999","16-34 y.","Male","","","",""
"37","1999","16-34 y.","Female","","","",""
"37","1999","35-65 y.","Male","","","",""
"37","1999","35-65 y.","Female","","","",""
"37","1999","66 and older","Male","","","",""
"37","1999","66 and older","Female","","","",""
"38","1999","16-34 y.","Male","","","",""
"38","1999","16-34 y.","Female","","","",""
"38","1999","35-65 y.","Male","","","",""
"38","1999","35-65 y.","Female","2","","",""
"38","1999","66 and older","Male","","","",""
"38","1999","66 and older","Female","","","",""
"39","1999","16-34 y.","Male","","","",""
"39","1999","16-34 y.","Female","","","",""
"39","1999","35-65 y.","Male","","","",""
"39","1999","35-65 y.","Female","","","",""
"39","1999","66 and older","Male","","","",""
"39","1999","66 and older","Female","","","",""
"40","1999","16-34 y.","Male","","","",""
"40","1999","16-34 y.","Female","1","","",""
"40","1999","35-65 y.","Male","","","",""
"40","1999","35-65 y.","Female","","","",""
"40","1999","66 and older","Male","","","",""
"40","1999","66 and older","Female","","","",""
"41","1999","16-34 y.","Male","","","",""
"41","1999","16-34 y.","Female","","","",""
"41","1999","35-65 y.","Male","","","",""
"41","1999","35-65 y.","Female","","","",""
"41","1999","66 and older","Male","1","","",""
"41","1999","66 and older","Female","","","",""
"42","1999","16-34 y.","Male","","","",""
"42","1999","16-34 y.","Female","","","",""
"42","1999","35-65 y.","Male","","","",""
"42","1999","35-65 y.","Female","","","",""
"42","1999","66 and older","Male","","","",""
"42","1999","66 and older","Female","","","",""
"43","1999","16-34 y.","Male","","","",""
"43","1999","16-34 y.","Female","","","",""
"43","1999","35-65 y.","Male","","","",""
"43","1999","35-65 y.","Female","","","",""
"43","1999","66 and older","Male","","","",""
"43","1999","66 and older","Female","","","",""
"44","1999","16-34 y.","Male","","","",""
"44","1999","16-34 y.","Female","","","",""
"44","1999","35-65 y.","Male","","","",""
"44","1999","35-65 y.","Female","","","",""
"44","1999","66 and older","Male","","","",""
"44","1999","66 and older","Female","","","",""
"45","1999","16-34 y.","Male","","","",""
"45","1999","16-34 y.","Female","","","",""
"45","1999","35-65 y.","Male","","","",""
"45","1999","35-65 y.","Female","","","",""
"45","1999","66 and older","Male","","","",""
"45","1999","66 and older","Female","","","",""
"46","1999","16-34 y.","Male","","","",""
"46","1999","16-34 y.","Female","","","",""
"46","1999","35-65 y.","Male","","","",""
"46","1999","35-65 y.","Female","","","",""
"46","1999","66 and older","Male","","","",""
"46","1999","66 and older","Female","","","",""
"47","1999","16-34 y.","Male","","","",""
"47","1999","16-34 y.","Female","","","",""
"47","1999","35-65 y.","Male","","","",""
"47","1999","35-65 y.","Female","","","",""
"47","1999","66 and older","Male","","","",""
"47","1999","66 and older","Female","","","",""
"48","1999","16-34 y.","Male","","","",""
"48","1999","16-34 y.","Female","","","",""
"48","1999","35-65 y.","Male","","","",""
"48","1999","35-65 y.","Female","","","",""
"48","1999","66 and older","Male","","","",""
"48","1999","66 and older","Female","","","",""
"49","1999","16-34 y.","Male","","","",""
"49","1999","16-34 y.","Female","","","",""
"49","1999","35-65 y.","Male","","","",""
"49","1999","35-65 y.","Female","","","",""
"49","1999","66 and older","Male","","","",""
"49","1999","66 and older","Female","","","",""
"50","1999","16-34 y.","Male","","","",""
"50","1999","16-34 y.","Female","","","",""
"50","1999","35-65 y.","Male","","","",""
"50","1999","35-65 y.","Female","","","",""
"50","1999","66 and older","Male","","","",""
"50","1999","66 and older","Female","","","",""
"51","1999","16-34 y.","Male","","","",""
"51","1999","16-34 y.","Female","","","",""
"51","1999","35-65 y.","Male","1","","",""
"51","1999","35-65 y.","Female","","","",""
"51","1999","66 and older","Male","","","",""
"51","1999","66 and older","Female","","","",""
"52","1999","16-34 y.","Male","","","",""
"52","1999","16-34 y.","Female","","","",""
"52","1999","35-65 y.","Male","","","",""
"52","1999","35-65 y.","Female","","","",""
"52","1999","66 and older","Male","","","",""
"52","1999","66 and older","Female","","","",""
"53","1999","16-34 y.","Male","","","",""
"53","1999","16-34 y.","Female","1","","",""
"53","1999","35-65 y.","Male","","","",""
"53","1999","35-65 y.","Female","","","",""
"53","1999","66 and older","Male","","","",""
"53","1999","66 and older","Female","","","",""
"54","1999","16-34 y.","Male","","","",""
"54","1999","16-34 y.","Female","","","",""
"54","1999","35-65 y.","Male","","","",""
"54","1999","35-65 y.","Female","","","",""
"54","1999","66 and older","Male","","","",""
"54","1999","66 and older","Female","","","",""
"55","1999","16-34 y.","Male","1","","",""
"55","1999","16-34 y.","Female","","","",""
"55","1999","35-65 y.","Male","","","",""
"55","1999","35-65 y.","Female","1","","",""
"55","1999","66 and older","Male","","","",""
"55","1999","66 and older","Female","1","","",""
"56","1999","16-34 y.","Male","","","",""
"56","1999","16-34 y.","Female","","","",""
"56","1999","35-65 y.","Male","","","",""
"56","1999","35-65 y.","Female","","","",""
"56","1999","66 and older","Male","","","",""
"56","1999","66 and older","Female","","","",""
"59","1999","16-34 y.","Male","","","",""
"59","1999","16-34 y.","Female","","","",""
"59","1999","35-65 y.","Male","","","",""
"59","1999","35-65 y.","Female","","","",""
"59","1999","66 and older","Male","","","",""
"59","1999","66 and older","Female","","","",""
"60","1999","16-34 y.","Male","","","",""
"60","1999","16-34 y.","Female","","","",""
"60","1999","35-65 y.","Male","","","",""
"60","1999","35-65 y.","Female","","","",""
"60","1999","66 and older","Male","","","",""
"60","1999","66 and older","Female","","","",""
"61","1999","16-34 y.","Male","","","",""
"61","1999","16-34 y.","Female","1","","",""
"61","1999","35-65 y.","Male","","","",""
"61","1999","35-65 y.","Female","","","",""
"61","1999","66 and older","Male","","","",""
"61","1999","66 and older","Female","","","",""
"64","1999","16-34 y.","Male","","","",""
"64","1999","16-34 y.","Female","","","",""
"64","1999","35-65 y.","Male","","","",""
"64","1999","35-65 y.","Female","","","",""
"64","1999","66 and older","Male","","","",""
"64","1999","66 and older","Female","","","",""
"65","1999","16-34 y.","Male","","","",""
"65","1999","16-34 y.","Female","1","","",""
"65","1999","35-65 y.","Male","1","","",""
"65","1999","35-65 y.","Female","","","",""
"65","1999","66 and older","Male","","","",""
"65","1999","66 and older","Female","","","",""
"66","1999","16-34 y.","Male","","","",""
"66","1999","16-34 y.","Female","","","",""
"66","1999","35-65 y.","Male","","","",""
"66","1999","35-65 y.","Female","","","",""
"66","1999","66 and older","Male","","","",""
"66","1999","66 and older","Female","","","",""
"67","1999","16-34 y.","Male","1","","",""
"67","1999","16-34 y.","Female","","","",""
"67","1999","35-65 y.","Male","","","",""
"67","1999","35-65 y.","Female","1","","",""
"67","1999","66 and older","Male","","","",""
"67","1999","66 and older","Female","","","",""
"68","1999","16-34 y.","Male","","","",""
"68","1999","16-34 y.","Female","","","",""
"68","1999","35-65 y.","Male","","","",""
"68","1999","35-65 y.","Female","","","",""
"68","1999","66 and older","Male","","","",""
"68","1999","66 and older","Female","","","",""
"71","1999","16-34 y.","Male","","","",""
"71","1999","16-34 y.","Female","","","",""
"71","1999","35-65 y.","Male","","","",""
"71","1999","35-65 y.","Female","","","",""
"71","1999","66 and older","Male","","","",""
"71","1999","66 and older","Female","","","",""
"72","1999","16-34 y.","Male","","","",""
"72","1999","16-34 y.","Female","","","",""
"72","1999","35-65 y.","Male","","","",""
"72","1999","35-65 y.","Female","","","",""
"72","1999","66 and older","Male","","","",""
"72","1999","66 and older","Female","","","",""
"73","1999","16-34 y.","Male","","","",""
"73","1999","16-34 y.","Female","","","",""
"73","1999","35-65 y.","Male","","","",""
"73","1999","35-65 y.","Female","","","",""
"73","1999","66 and older","Male","","","",""
"73","1999","66 and older","Female","","","",""
"74","1999","16-34 y.","Male","","","",""
"74","1999","16-34 y.","Female","1","","",""
"74","1999","35-65 y.","Male","","","",""
"74","1999","35-65 y.","Female","","","",""
"74","1999","66 and older","Male","","","",""
"74","1999","66 and older","Female","","","",""
"75","1999","16-34 y.","Male","1","","",""
"75","1999","16-34 y.","Female","","","",""
"75","1999","35-65 y.","Male","1","","",""
"75","1999","35-65 y.","Female","1","","",""
"75","1999","66 and older","Male","","","",""
"75","1999","66 and older","Female","","","",""
"76","1999","16-34 y.","Male","","","",""
"76","1999","16-34 y.","Female","","","",""
"76","1999","35-65 y.","Male","","","",""
"76","1999","35-65 y.","Female","","","",""
"76","1999","66 and older","Male","","","",""
"76","1999","66 and older","Female","","","",""
"77","1999","16-34 y.","Male","1","","",""
"77","1999","16-34 y.","Female","","","",""
"77","1999","35-65 y.","Male","","","",""
"77","1999","35-65 y.","Female","","","",""
"77","1999","66 and older","Male","","","",""
"77","1999","66 and older","Female","","","",""
"78","1999","16-34 y.","Male","","","",""
"78","1999","16-34 y.","Female","","","",""
"78","1999","35-65 y.","Male","","","",""
"78","1999","35-65 y.","Female","","","",""
"78","1999","66 and older","Male","","","",""
"78","1999","66 and older","Female","","","",""
"79","1999","16-34 y.","Male","1","","",""
"79","1999","16-34 y.","Female","","","",""
"79","1999","35-65 y.","Male","","","",""
"79","1999","35-65 y.","Female","","","",""
"79","1999","66 and older","Male","","","",""
"79","1999","66 and older","Female","","","",""
"80","1999","16-34 y.","Male","","","",""
"80","1999","16-34 y.","Female","","","",""
"80","1999","35-65 y.","Male","","","",""
"80","1999","35-65 y.","Female","","","",""
"80","1999","66 and older","Male","","","",""
"80","1999","66 and older","Female","","","",""
"81","1999","16-34 y.","Male","","","",""
"81","1999","16-34 y.","Female","","","",""
"81","1999","35-65 y.","Male","","","",""
"81","1999","35-65 y.","Female","","","",""
"81","1999","66 and older","Male","","","",""
"81","1999","66 and older","Female","","","",""
"82","1999","16-34 y.","Male","","","",""
"82","1999","16-34 y.","Female","","","",""
"82","1999","35-65 y.","Male","","","",""
"82","1999","35-65 y.","Female","","","",""
"82","1999","66 and older","Male","","","",""
"82","1999","66 and older","Female","","","",""
"83","1999","16-34 y.","Male","1","","",""
"83","1999","16-34 y.","Female","1","","",""
"83","1999","35-65 y.","Male","","","",""
"83","1999","35-65 y.","Female","","","",""
"83","1999","66 and older","Male","","","",""
"83","1999","66 and older","Female","","","",""
"84","1999","16-34 y.","Male","","","",""
"84","1999","16-34 y.","Female","","","",""
"84","1999","35-65 y.","Male","","","",""
"84","1999","35-65 y.","Female","","","",""
"84","1999","66 and older","Male","","","",""
"84","1999","66 and older","Female","","","",""
"85","1999","16-34 y.","Male","","","",""
"85","1999","16-34 y.","Female","","","",""
"85","1999","35-65 y.","Male","","","",""
"85","1999","35-65 y.","Female","","","",""
"85","1999","66 and older","Male","","","",""
"85","1999","66 and older","Female","","","",""
"86","1999","16-34 y.","Male","","","",""
"86","1999","16-34 y.","Female","","","",""
"86","1999","35-65 y.","Male","","","",""
"86","1999","35-65 y.","Female","","","",""
"86","1999","66 and older","Male","","","",""
"86","1999","66 and older","Female","","","",""
"89","1999","16-34 y.","Male","","","",""
"89","1999","16-34 y.","Female","","","",""
"89","1999","35-65 y.","Male","1","","",""
"89","1999","35-65 y.","Female","2","","",""
"89","1999","66 and older","Male","","","",""
"89","1999","66 and older","Female","","","",""
"90","1999","16-34 y.","Male","","","",""
"90","1999","16-34 y.","Female","","","",""
"90","1999","35-65 y.","Male","","","",""
"90","1999","35-65 y.","Female","","","",""
"90","1999","66 and older","Male","","","",""
"90","1999","66 and older","Female","","","",""
"92","1999","16-34 y.","Male","","","",""
"92","1999","16-34 y.","Female","","","",""
"92","1999","35-65 y.","Male","","","",""
"92","1999","35-65 y.","Female","","","",""
"92","1999","66 and older","Male","","","",""
"92","1999","66 and older","Female","","","",""
"94","1999","16-34 y.","Male","","","",""
"94","1999","16-34 y.","Female","","","",""
"94","1999","35-65 y.","Male","","","",""
"94","1999","35-65 y.","Female","","","",""
"94","1999","66 and older","Male","","","",""
"94","1999","66 and older","Female","","","",""
"95","1999","16-34 y.","Male","","","",""
"95","1999","16-34 y.","Female","","","",""
"95","1999","35-65 y.","Male","","","",""
"95","1999","35-65 y.","Female","","","",""
"95","1999","66 and older","Male","","","",""
"95","1999","66 and older","Female","","","",""
"96","1999","16-34 y.","Male","","","",""
"96","1999","16-34 y.","Female","","","",""
"96","1999","35-65 y.","Male","","","",""
"96","1999","35-65 y.","Female","","","",""
"96","1999","66 and older","Male","","","",""
"96","1999","66 and older","Female","","","",""
"97","1999","16-34 y.","Male","","","",""
"97","1999","16-34 y.","Female","","","",""
"97","1999","35-65 y.","Male","","","",""
"97","1999","35-65 y.","Female","","","",""
"97","1999","66 and older","Male","","","",""
"97","1999","66 and older","Female","","","",""
"98","1999","16-34 y.","Male","","","",""
"98","1999","16-34 y.","Female","","","",""
"98","1999","35-65 y.","Male","","","",""
"98","1999","35-65 y.","Female","1","","",""
"98","1999","66 and older","Male","","","",""
"98","1999","66 and older","Female","","","",""
"101","1999","16-34 y.","Male","","","",""
"101","1999","16-34 y.","Female","","","",""
"101","1999","35-65 y.","Male","","","",""
"101","1999","35-65 y.","Female","","","",""
"101","1999","66 and older","Male","","","",""
"101","1999","66 and older","Female","","","",""
"102","1999","16-34 y.","Male","","","",""
"102","1999","16-34 y.","Female","","","",""
"102","1999","35-65 y.","Male","","","",""
"102","1999","35-65 y.","Female","","","",""
"102","1999","66 and older","Male","","","",""
"102","1999","66 and older","Female","","","",""
"103","1999","16-34 y.","Male","","","",""
"103","1999","16-34 y.","Female","","","",""
"103","1999","35-65 y.","Male","1","","",""
"103","1999","35-65 y.","Female","","","",""
"103","1999","66 and older","Male","","","",""
"103","1999","66 and older","Female","","","",""
"105","1999","16-34 y.","Male","","","",""
"105","1999","16-34 y.","Female","","","",""
"105","1999","35-65 y.","Male","","","",""
"105","1999","35-65 y.","Female","","","",""
"105","1999","66 and older","Male","","","",""
"105","1999","66 and older","Female","","","",""
"108","1999","16-34 y.","Male","","","",""
"108","1999","16-34 y.","Female","","","",""
"108","1999","35-65 y.","Male","","","",""
"108","1999","35-65 y.","Female","","","",""
"108","1999","66 and older","Male","","","",""
"108","1999","66 and older","Female","","","",""
"110","1999","16-34 y.","Male","","","",""
"110","1999","16-34 y.","Female","","","",""
"110","1999","35-65 y.","Male","","","",""
"110","1999","35-65 y.","Female","","","",""
"110","1999","66 and older","Male","","","",""
"110","1999","66 and older","Female","","","",""
"111","1999","16-34 y.","Male","","","",""
"111","1999","16-34 y.","Female","","","",""
"111","1999","35-65 y.","Male","","","",""
"111","1999","35-65 y.","Female","","","",""
"111","1999","66 and older","Male","","","",""
"111","1999","66 and older","Female","","","",""
"113","1999","16-34 y.","Male","","","",""
"113","1999","16-34 y.","Female","","","",""
"113","1999","35-65 y.","Male","","","",""
"113","1999","35-65 y.","Female","","","",""
"113","1999","66 and older","Male","","","",""
"113","1999","66 and older","Female","","","",""
"116","1999","16-34 y.","Male","1","","",""
"116","1999","16-34 y.","Female","","","",""
"116","1999","35-65 y.","Male","1","","",""
"116","1999","35-65 y.","Female","1","","",""
"116","1999","66 and older","Male","","","",""
"116","1999","66 and older","Female","","","",""
"117","1999","16-34 y.","Male","","","",""
"117","1999","16-34 y.","Female","1","","",""
"117","1999","35-65 y.","Male","2","","",""
"117","1999","35-65 y.","Female","1","","",""
"117","1999","66 and older","Male","","","",""
"117","1999","66 and older","Female","","","",""
"118","1999","16-34 y.","Male","1","","",""
"118","1999","16-34 y.","Female","3","","",""
"118","1999","35-65 y.","Male","1","","",""
"118","1999","35-65 y.","Female","3","","",""
"118","1999","66 and older","Male","2","","",""
"118","1999","66 and older","Female","2","","",""
"119","1999","16-34 y.","Male","15","","",""
"119","1999","16-34 y.","Female","25","","",""
"119","1999","35-65 y.","Male","34","0.00638144193581894","0.00378640768202714","0.00897647618961073"
"119","1999","35-65 y.","Female","42","0.00929950852075889","0.0062063148495259","0.0123927021919919"
"119","1999","66 and older","Male","","","",""
"119","1999","66 and older","Female","1","","",""
"120","1999","16-34 y.","Male","13","","",""
"120","1999","16-34 y.","Female","11","","",""
"120","1999","35-65 y.","Male","23","","",""
"120","1999","35-65 y.","Female","23","","",""
"120","1999","66 and older","Male","1","","",""
"120","1999","66 and older","Female","1","","",""
"121","1999","16-34 y.","Male","6","","",""
"121","1999","16-34 y.","Female","8","","",""
"121","1999","35-65 y.","Male","3","","",""
"121","1999","35-65 y.","Female","3","","",""
"121","1999","66 and older","Male","","","",""
"121","1999","66 and older","Female","","","",""
"122","1999","16-34 y.","Male","4","","",""
"122","1999","16-34 y.","Female","1","","",""
"122","1999","35-65 y.","Male","5","","",""
"122","1999","35-65 y.","Female","2","","",""
"122","1999","66 and older","Male","1","","",""
"122","1999","66 and older","Female","1","","",""
"123","1999","16-34 y.","Male","","","",""
"123","1999","16-34 y.","Female","","","",""
"123","1999","35-65 y.","Male","1","","",""
"123","1999","35-65 y.","Female","","","",""
"123","1999","66 and older","Male","","","",""
"123","1999","66 and older","Female","","","",""
"124","1999","16-34 y.","Male","","","",""
"124","1999","16-34 y.","Female","","","",""
"124","1999","35-65 y.","Male","","","",""
"124","1999","35-65 y.","Female","","","",""
"124","1999","66 and older","Male","","","",""
"124","1999","66 and older","Female","","","",""
"125","1999","16-34 y.","Male","","","",""
"125","1999","16-34 y.","Female","","","",""
"125","1999","35-65 y.","Male","","","",""
"125","1999","35-65 y.","Female","","","",""
"125","1999","66 and older","Male","","","",""
"125","1999","66 and older","Female","","","",""
"127","1999","16-34 y.","Male","","","",""
"127","1999","16-34 y.","Female","","","",""
"127","1999","35-65 y.","Male","","","",""
"127","1999","35-65 y.","Female","","","",""
"127","1999","66 and older","Male","","","",""
"127","1999","66 and older","Female","","","",""
"128","1999","16-34 y.","Male","","","",""
"128","1999","16-34 y.","Female","","","",""
"128","1999","35-65 y.","Male","","","",""
"128","1999","35-65 y.","Female","","","",""
"128","1999","66 and older","Male","","","",""
"128","1999","66 and older","Female","","","",""
"129","1999","16-34 y.","Male","","","",""
"129","1999","16-34 y.","Female","","","",""
"129","1999","35-65 y.","Male","","","",""
"129","1999","35-65 y.","Female","","","",""
"129","1999","66 and older","Male","","","",""
"129","1999","66 and older","Female","","","",""
"130","1999","16-34 y.","Male","","","",""
"130","1999","16-34 y.","Female","","","",""
"130","1999","35-65 y.","Male","","","",""
"130","1999","35-65 y.","Female","","","",""
"130","1999","66 and older","Male","","","",""
"130","1999","66 and older","Female","","","",""
"131","1999","16-34 y.","Male","","","",""
"131","1999","16-34 y.","Female","","","",""
"131","1999","35-65 y.","Male","","","",""
"131","1999","35-65 y.","Female","","","",""
"131","1999","66 and older","Male","","","",""
"131","1999","66 and older","Female","","","",""
"132","1999","16-34 y.","Male","","","",""
"132","1999","16-34 y.","Female","","","",""
"132","1999","35-65 y.","Male","","","",""
"132","1999","35-65 y.","Female","","","",""
"132","1999","66 and older","Male","","","",""
"132","1999","66 and older","Female","","","",""
"133","1999","16-34 y.","Male","","","",""
"133","1999","16-34 y.","Female","","","",""
"133","1999","35-65 y.","Male","","","",""
"133","1999","35-65 y.","Female","","","",""
"133","1999","66 and older","Male","","","",""
"133","1999","66 and older","Female","","","",""
"135","1999","16-34 y.","Male","","","",""
"135","1999","16-34 y.","Female","","","",""
"135","1999","35-65 y.","Male","","","",""
"135","1999","35-65 y.","Female","1","","",""
"135","1999","66 and older","Male","","","",""
"135","1999","66 and older","Female","","","",""
"138","1999","16-34 y.","Male","","","",""
"138","1999","16-34 y.","Female","1","","",""
"138","1999","35-65 y.","Male","","","",""
"138","1999","35-65 y.","Female","","","",""
"138","1999","66 and older","Male","","","",""
"138","1999","66 and older","Female","","","",""
"139","1999","16-34 y.","Male","","","",""
"139","1999","16-34 y.","Female","","","",""
"139","1999","35-65 y.","Male","","","",""
"139","1999","35-65 y.","Female","","","",""
"139","1999","66 and older","Male","","","",""
"139","1999","66 and older","Female","","","",""
"140","1999","16-34 y.","Male","7","","",""
"140","1999","16-34 y.","Female","4","","",""
"140","1999","35-65 y.","Male","4","","",""
"140","1999","35-65 y.","Female","3","","",""
"140","1999","66 and older","Male","","","",""
"140","1999","66 and older","Female","","","",""
"141","1999","16-34 y.","Male","","","",""
"141","1999","16-34 y.","Female","1","","",""
"141","1999","35-65 y.","Male","","","",""
"141","1999","35-65 y.","Female","","","",""
"141","1999","66 and older","Male","","","",""
"141","1999","66 and older","Female","","","",""
"142","1999","16-34 y.","Male","","","",""
"142","1999","16-34 y.","Female","","","",""
"142","1999","35-65 y.","Male","","","",""
"142","1999","35-65 y.","Female","","","",""
"142","1999","66 and older","Male","","","",""
"142","1999","66 and older","Female","","","",""
"143","1999","16-34 y.","Male","","","",""
"143","1999","16-34 y.","Female","","","",""
"143","1999","35-65 y.","Male","","","",""
"143","1999","35-65 y.","Female","","","",""
"143","1999","66 and older","Male","","","",""
"143","1999","66 and older","Female","","","",""
"144","1999","16-34 y.","Male","","","",""
"144","1999","16-34 y.","Female","","","",""
"144","1999","35-65 y.","Male","","","",""
"144","1999","35-65 y.","Female","","","",""
"144","1999","66 and older","Male","","","",""
"144","1999","66 and older","Female","","","",""
"145","1999","16-34 y.","Male","","","",""
"145","1999","16-34 y.","Female","","","",""
"145","1999","35-65 y.","Male","","","",""
"145","1999","35-65 y.","Female","","","",""
"145","1999","66 and older","Male","","","",""
"145","1999","66 and older","Female","","","",""
"146","1999","16-34 y.","Male","","","",""
"146","1999","16-34 y.","Female","","","",""
"146","1999","35-65 y.","Male","","","",""
"146","1999","35-65 y.","Female","","","",""
"146","1999","66 and older","Male","","","",""
"146","1999","66 and older","Female","","","",""
"147","1999","16-34 y.","Male","","","",""
