"pgnation","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5","1993","Employed","Couple + C. GT 16 ","94","0.0185032591674253","0.0123272236468785","0.0246792946879722"
"5","1993","Employed","Couple + C. LE and GT 16","47","0.0237522935049003","0.0136103325582914","0.0338942544515093"
"6","1993","Not Employed","1-pers.-HH","","","",""
"6","1993","Not Employed","(Married) couple without C. ","10","","",""
"6","1993","Not Employed","Single parent ","3","","",""
"6","1993","Not Employed","Couple + C. LE 16 ","7","","",""
"6","1993","Not Employed","Couple + C. GT 16 ","11","","",""
"6","1993","Not Employed","Couple + C. LE and GT 16","8","","",""
"6","1993","Employed","1-pers.-HH","17","","",""
"6","1993","Employed","(Married) couple without C. ","19","","",""
"6","1993","Employed","Single parent ","5","","",""
"6","1993","Employed","Couple + C. LE 16 ","32","0.00386237957058058","0.0014415584673938","0.00628320067376737"
"6","1993","Employed","Couple + C. GT 16 ","20","","",""
"6","1993","Employed","Couple + C. LE and GT 16","24","","",""
"10","1993","Not Employed","1-pers.-HH","1","","",""
"10","1993","Not Employed","(Married) couple without C. ","2","","",""
"10","1993","Not Employed","Single parent ","1","","",""
"10","1993","Not Employed","Couple + C. LE 16 ","","","",""
"10","1993","Not Employed","Couple + C. GT 16 ","","","",""
"10","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"10","1993","Employed","1-pers.-HH","3","","",""
"10","1993","Employed","(Married) couple without C. ","8","","",""
"10","1993","Employed","Single parent ","1","","",""
"10","1993","Employed","Couple + C. LE 16 ","5","","",""
"10","1993","Employed","Couple + C. GT 16 ","2","","",""
"10","1993","Employed","Couple + C. LE and GT 16","2","","",""
"11","1993","Not Employed","1-pers.-HH","","","",""
"11","1993","Not Employed","(Married) couple without C. ","","","",""
"11","1993","Not Employed","Single parent ","","","",""
"11","1993","Not Employed","Couple + C. LE 16 ","2","","",""
"11","1993","Not Employed","Couple + C. GT 16 ","","","",""
"11","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"11","1993","Employed","1-pers.-HH","","","",""
"11","1993","Employed","(Married) couple without C. ","2","","",""
"11","1993","Employed","Single parent ","","","",""
"11","1993","Employed","Couple + C. LE 16 ","2","","",""
"11","1993","Employed","Couple + C. GT 16 ","","","",""
"11","1993","Employed","Couple + C. LE and GT 16","","","",""
"12","1993","Not Employed","1-pers.-HH","","","",""
"12","1993","Not Employed","(Married) couple without C. ","2","","",""
"12","1993","Not Employed","Single parent ","","","",""
"12","1993","Not Employed","Couple + C. LE 16 ","1","","",""
"12","1993","Not Employed","Couple + C. GT 16 ","","","",""
"12","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"12","1993","Employed","1-pers.-HH","","","",""
"12","1993","Employed","(Married) couple without C. ","","","",""
"12","1993","Employed","Single parent ","","","",""
"12","1993","Employed","Couple + C. LE 16 ","2","","",""
"12","1993","Employed","Couple + C. GT 16 ","1","","",""
"12","1993","Employed","Couple + C. LE and GT 16","","","",""
"13","1993","Not Employed","1-pers.-HH","","","",""
"13","1993","Not Employed","(Married) couple without C. ","","","",""
"13","1993","Not Employed","Single parent ","","","",""
"13","1993","Not Employed","Couple + C. LE 16 ","","","",""
"13","1993","Not Employed","Couple + C. GT 16 ","","","",""
"13","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"13","1993","Employed","1-pers.-HH","","","",""
"13","1993","Employed","(Married) couple without C. ","","","",""
"13","1993","Employed","Single parent ","","","",""
"13","1993","Employed","Couple + C. LE 16 ","","","",""
"13","1993","Employed","Couple + C. GT 16 ","","","",""
"13","1993","Employed","Couple + C. LE and GT 16","","","",""
"14","1993","Not Employed","1-pers.-HH","","","",""
"14","1993","Not Employed","(Married) couple without C. ","","","",""
"14","1993","Not Employed","Single parent ","","","",""
"14","1993","Not Employed","Couple + C. LE 16 ","","","",""
"14","1993","Not Employed","Couple + C. GT 16 ","","","",""
"14","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"14","1993","Employed","1-pers.-HH","","","",""
"14","1993","Employed","(Married) couple without C. ","2","","",""
"14","1993","Employed","Single parent ","","","",""
"14","1993","Employed","Couple + C. LE 16 ","2","","",""
"14","1993","Employed","Couple + C. GT 16 ","1","","",""
"14","1993","Employed","Couple + C. LE and GT 16","1","","",""
"15","1993","Not Employed","1-pers.-HH","","","",""
"15","1993","Not Employed","(Married) couple without C. ","","","",""
"15","1993","Not Employed","Single parent ","","","",""
"15","1993","Not Employed","Couple + C. LE 16 ","","","",""
"15","1993","Not Employed","Couple + C. GT 16 ","","","",""
"15","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"15","1993","Employed","1-pers.-HH","","","",""
"15","1993","Employed","(Married) couple without C. ","","","",""
"15","1993","Employed","Single parent ","","","",""
"15","1993","Employed","Couple + C. LE 16 ","","","",""
"15","1993","Employed","Couple + C. GT 16 ","","","",""
"15","1993","Employed","Couple + C. LE and GT 16","","","",""
"16","1993","Not Employed","1-pers.-HH","","","",""
"16","1993","Not Employed","(Married) couple without C. ","","","",""
"16","1993","Not Employed","Single parent ","","","",""
"16","1993","Not Employed","Couple + C. LE 16 ","","","",""
"16","1993","Not Employed","Couple + C. GT 16 ","","","",""
"16","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"16","1993","Employed","1-pers.-HH","","","",""
"16","1993","Employed","(Married) couple without C. ","","","",""
"16","1993","Employed","Single parent ","","","",""
"16","1993","Employed","Couple + C. LE 16 ","","","",""
"16","1993","Employed","Couple + C. GT 16 ","","","",""
"16","1993","Employed","Couple + C. LE and GT 16","","","",""
"17","1993","Not Employed","1-pers.-HH","","","",""
"17","1993","Not Employed","(Married) couple without C. ","","","",""
"17","1993","Not Employed","Single parent ","","","",""
"17","1993","Not Employed","Couple + C. LE 16 ","","","",""
"17","1993","Not Employed","Couple + C. GT 16 ","","","",""
"17","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"17","1993","Employed","1-pers.-HH","","","",""
"17","1993","Employed","(Married) couple without C. ","","","",""
"17","1993","Employed","Single parent ","","","",""
"17","1993","Employed","Couple + C. LE 16 ","","","",""
"17","1993","Employed","Couple + C. GT 16 ","","","",""
"17","1993","Employed","Couple + C. LE and GT 16","","","",""
"18","1993","Not Employed","1-pers.-HH","","","",""
"18","1993","Not Employed","(Married) couple without C. ","","","",""
"18","1993","Not Employed","Single parent ","","","",""
"18","1993","Not Employed","Couple + C. LE 16 ","","","",""
"18","1993","Not Employed","Couple + C. GT 16 ","","","",""
"18","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"18","1993","Employed","1-pers.-HH","1","","",""
"18","1993","Employed","(Married) couple without C. ","1","","",""
"18","1993","Employed","Single parent ","","","",""
"18","1993","Employed","Couple + C. LE 16 ","2","","",""
"18","1993","Employed","Couple + C. GT 16 ","","","",""
"18","1993","Employed","Couple + C. LE and GT 16","","","",""
"19","1993","Not Employed","1-pers.-HH","","","",""
"19","1993","Not Employed","(Married) couple without C. ","1","","",""
"19","1993","Not Employed","Single parent ","","","",""
"19","1993","Not Employed","Couple + C. LE 16 ","","","",""
"19","1993","Not Employed","Couple + C. GT 16 ","","","",""
"19","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"19","1993","Employed","1-pers.-HH","","","",""
"19","1993","Employed","(Married) couple without C. ","1","","",""
"19","1993","Employed","Single parent ","","","",""
"19","1993","Employed","Couple + C. LE 16 ","","","",""
"19","1993","Employed","Couple + C. GT 16 ","1","","",""
"19","1993","Employed","Couple + C. LE and GT 16","","","",""
"20","1993","Not Employed","1-pers.-HH","","","",""
"20","1993","Not Employed","(Married) couple without C. ","","","",""
"20","1993","Not Employed","Single parent ","","","",""
"20","1993","Not Employed","Couple + C. LE 16 ","","","",""
"20","1993","Not Employed","Couple + C. GT 16 ","","","",""
"20","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"20","1993","Employed","1-pers.-HH","","","",""
"20","1993","Employed","(Married) couple without C. ","","","",""
"20","1993","Employed","Single parent ","","","",""
"20","1993","Employed","Couple + C. LE 16 ","","","",""
"20","1993","Employed","Couple + C. GT 16 ","1","","",""
"20","1993","Employed","Couple + C. LE and GT 16","","","",""
"21","1993","Not Employed","1-pers.-HH","","","",""
"21","1993","Not Employed","(Married) couple without C. ","1","","",""
"21","1993","Not Employed","Single parent ","","","",""
"21","1993","Not Employed","Couple + C. LE 16 ","","","",""
"21","1993","Not Employed","Couple + C. GT 16 ","","","",""
"21","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"21","1993","Employed","1-pers.-HH","","","",""
"21","1993","Employed","(Married) couple without C. ","","","",""
"21","1993","Employed","Single parent ","","","",""
"21","1993","Employed","Couple + C. LE 16 ","","","",""
"21","1993","Employed","Couple + C. GT 16 ","","","",""
"21","1993","Employed","Couple + C. LE and GT 16","","","",""
"22","1993","Not Employed","1-pers.-HH","","","",""
"22","1993","Not Employed","(Married) couple without C. ","","","",""
"22","1993","Not Employed","Single parent ","","","",""
"22","1993","Not Employed","Couple + C. LE 16 ","3","","",""
"22","1993","Not Employed","Couple + C. GT 16 ","","","",""
"22","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"22","1993","Employed","1-pers.-HH","","","",""
"22","1993","Employed","(Married) couple without C. ","","","",""
"22","1993","Employed","Single parent ","","","",""
"22","1993","Employed","Couple + C. LE 16 ","2","","",""
"22","1993","Employed","Couple + C. GT 16 ","","","",""
"22","1993","Employed","Couple + C. LE and GT 16","","","",""
"23","1993","Not Employed","1-pers.-HH","","","",""
"23","1993","Not Employed","(Married) couple without C. ","","","",""
"23","1993","Not Employed","Single parent ","","","",""
"23","1993","Not Employed","Couple + C. LE 16 ","","","",""
"23","1993","Not Employed","Couple + C. GT 16 ","","","",""
"23","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"23","1993","Employed","1-pers.-HH","","","",""
"23","1993","Employed","(Married) couple without C. ","","","",""
"23","1993","Employed","Single parent ","","","",""
"23","1993","Employed","Couple + C. LE 16 ","","","",""
"23","1993","Employed","Couple + C. GT 16 ","","","",""
"23","1993","Employed","Couple + C. LE and GT 16","","","",""
"24","1993","Not Employed","1-pers.-HH","","","",""
"24","1993","Not Employed","(Married) couple without C. ","","","",""
"24","1993","Not Employed","Single parent ","","","",""
"24","1993","Not Employed","Couple + C. LE 16 ","1","","",""
"24","1993","Not Employed","Couple + C. GT 16 ","","","",""
"24","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"24","1993","Employed","1-pers.-HH","","","",""
"24","1993","Employed","(Married) couple without C. ","1","","",""
"24","1993","Employed","Single parent ","","","",""
"24","1993","Employed","Couple + C. LE 16 ","","","",""
"24","1993","Employed","Couple + C. GT 16 ","","","",""
"24","1993","Employed","Couple + C. LE and GT 16","","","",""
"25","1993","Not Employed","1-pers.-HH","","","",""
"25","1993","Not Employed","(Married) couple without C. ","","","",""
"25","1993","Not Employed","Single parent ","","","",""
"25","1993","Not Employed","Couple + C. LE 16 ","","","",""
"25","1993","Not Employed","Couple + C. GT 16 ","","","",""
"25","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"25","1993","Employed","1-pers.-HH","","","",""
"25","1993","Employed","(Married) couple without C. ","","","",""
"25","1993","Employed","Single parent ","","","",""
"25","1993","Employed","Couple + C. LE 16 ","","","",""
"25","1993","Employed","Couple + C. GT 16 ","","","",""
"25","1993","Employed","Couple + C. LE and GT 16","","","",""
"26","1993","Not Employed","1-pers.-HH","","","",""
"26","1993","Not Employed","(Married) couple without C. ","","","",""
"26","1993","Not Employed","Single parent ","","","",""
"26","1993","Not Employed","Couple + C. LE 16 ","","","",""
"26","1993","Not Employed","Couple + C. GT 16 ","","","",""
"26","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"26","1993","Employed","1-pers.-HH","","","",""
"26","1993","Employed","(Married) couple without C. ","1","","",""
"26","1993","Employed","Single parent ","","","",""
"26","1993","Employed","Couple + C. LE 16 ","","","",""
"26","1993","Employed","Couple + C. GT 16 ","2","","",""
"26","1993","Employed","Couple + C. LE and GT 16","","","",""
"27","1993","Not Employed","1-pers.-HH","","","",""
"27","1993","Not Employed","(Married) couple without C. ","","","",""
"27","1993","Not Employed","Single parent ","","","",""
"27","1993","Not Employed","Couple + C. LE 16 ","","","",""
"27","1993","Not Employed","Couple + C. GT 16 ","","","",""
"27","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"27","1993","Employed","1-pers.-HH","","","",""
"27","1993","Employed","(Married) couple without C. ","","","",""
"27","1993","Employed","Single parent ","","","",""
"27","1993","Employed","Couple + C. LE 16 ","","","",""
"27","1993","Employed","Couple + C. GT 16 ","","","",""
"27","1993","Employed","Couple + C. LE and GT 16","","","",""
"28","1993","Not Employed","1-pers.-HH","","","",""
"28","1993","Not Employed","(Married) couple without C. ","","","",""
"28","1993","Not Employed","Single parent ","","","",""
"28","1993","Not Employed","Couple + C. LE 16 ","","","",""
"28","1993","Not Employed","Couple + C. GT 16 ","","","",""
"28","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"28","1993","Employed","1-pers.-HH","","","",""
"28","1993","Employed","(Married) couple without C. ","","","",""
"28","1993","Employed","Single parent ","","","",""
"28","1993","Employed","Couple + C. LE 16 ","","","",""
"28","1993","Employed","Couple + C. GT 16 ","","","",""
"28","1993","Employed","Couple + C. LE and GT 16","","","",""
"29","1993","Not Employed","1-pers.-HH","","","",""
"29","1993","Not Employed","(Married) couple without C. ","","","",""
"29","1993","Not Employed","Single parent ","","","",""
"29","1993","Not Employed","Couple + C. LE 16 ","","","",""
"29","1993","Not Employed","Couple + C. GT 16 ","","","",""
"29","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"29","1993","Employed","1-pers.-HH","","","",""
"29","1993","Employed","(Married) couple without C. ","","","",""
"29","1993","Employed","Single parent ","","","",""
"29","1993","Employed","Couple + C. LE 16 ","","","",""
"29","1993","Employed","Couple + C. GT 16 ","2","","",""
"29","1993","Employed","Couple + C. LE and GT 16","1","","",""
"30","1993","Not Employed","1-pers.-HH","","","",""
"30","1993","Not Employed","(Married) couple without C. ","","","",""
"30","1993","Not Employed","Single parent ","","","",""
"30","1993","Not Employed","Couple + C. LE 16 ","","","",""
"30","1993","Not Employed","Couple + C. GT 16 ","","","",""
"30","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"30","1993","Employed","1-pers.-HH","","","",""
"30","1993","Employed","(Married) couple without C. ","","","",""
"30","1993","Employed","Single parent ","","","",""
"30","1993","Employed","Couple + C. LE 16 ","","","",""
"30","1993","Employed","Couple + C. GT 16 ","","","",""
"30","1993","Employed","Couple + C. LE and GT 16","","","",""
"31","1993","Not Employed","1-pers.-HH","","","",""
"31","1993","Not Employed","(Married) couple without C. ","","","",""
"31","1993","Not Employed","Single parent ","","","",""
"31","1993","Not Employed","Couple + C. LE 16 ","","","",""
"31","1993","Not Employed","Couple + C. GT 16 ","","","",""
"31","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"31","1993","Employed","1-pers.-HH","","","",""
"31","1993","Employed","(Married) couple without C. ","","","",""
"31","1993","Employed","Single parent ","","","",""
"31","1993","Employed","Couple + C. LE 16 ","2","","",""
"31","1993","Employed","Couple + C. GT 16 ","","","",""
"31","1993","Employed","Couple + C. LE and GT 16","","","",""
"32","1993","Not Employed","1-pers.-HH","","","",""
"32","1993","Not Employed","(Married) couple without C. ","","","",""
"32","1993","Not Employed","Single parent ","","","",""
"32","1993","Not Employed","Couple + C. LE 16 ","","","",""
"32","1993","Not Employed","Couple + C. GT 16 ","","","",""
"32","1993","Not Employed","Couple + C. LE and GT 16","1","","",""
"32","1993","Employed","1-pers.-HH","","","",""
"32","1993","Employed","(Married) couple without C. ","","","",""
"32","1993","Employed","Single parent ","","","",""
"32","1993","Employed","Couple + C. LE 16 ","","","",""
"32","1993","Employed","Couple + C. GT 16 ","","","",""
"32","1993","Employed","Couple + C. LE and GT 16","","","",""
"34","1993","Not Employed","1-pers.-HH","","","",""
"34","1993","Not Employed","(Married) couple without C. ","","","",""
"34","1993","Not Employed","Single parent ","","","",""
"34","1993","Not Employed","Couple + C. LE 16 ","","","",""
"34","1993","Not Employed","Couple + C. GT 16 ","","","",""
"34","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"34","1993","Employed","1-pers.-HH","","","",""
"34","1993","Employed","(Married) couple without C. ","","","",""
"34","1993","Employed","Single parent ","","","",""
"34","1993","Employed","Couple + C. LE 16 ","","","",""
"34","1993","Employed","Couple + C. GT 16 ","","","",""
"34","1993","Employed","Couple + C. LE and GT 16","","","",""
"35","1993","Not Employed","1-pers.-HH","","","",""
"35","1993","Not Employed","(Married) couple without C. ","","","",""
"35","1993","Not Employed","Single parent ","","","",""
"35","1993","Not Employed","Couple + C. LE 16 ","","","",""
"35","1993","Not Employed","Couple + C. GT 16 ","","","",""
"35","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"35","1993","Employed","1-pers.-HH","","","",""
"35","1993","Employed","(Married) couple without C. ","","","",""
"35","1993","Employed","Single parent ","","","",""
"35","1993","Employed","Couple + C. LE 16 ","","","",""
"35","1993","Employed","Couple + C. GT 16 ","","","",""
"35","1993","Employed","Couple + C. LE and GT 16","","","",""
"36","1993","Not Employed","1-pers.-HH","","","",""
"36","1993","Not Employed","(Married) couple without C. ","","","",""
"36","1993","Not Employed","Single parent ","","","",""
"36","1993","Not Employed","Couple + C. LE 16 ","","","",""
"36","1993","Not Employed","Couple + C. GT 16 ","","","",""
"36","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"36","1993","Employed","1-pers.-HH","","","",""
"36","1993","Employed","(Married) couple without C. ","","","",""
"36","1993","Employed","Single parent ","","","",""
"36","1993","Employed","Couple + C. LE 16 ","","","",""
"36","1993","Employed","Couple + C. GT 16 ","","","",""
"36","1993","Employed","Couple + C. LE and GT 16","","","",""
"37","1993","Not Employed","1-pers.-HH","","","",""
"37","1993","Not Employed","(Married) couple without C. ","","","",""
"37","1993","Not Employed","Single parent ","","","",""
"37","1993","Not Employed","Couple + C. LE 16 ","","","",""
"37","1993","Not Employed","Couple + C. GT 16 ","","","",""
"37","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"37","1993","Employed","1-pers.-HH","","","",""
"37","1993","Employed","(Married) couple without C. ","","","",""
"37","1993","Employed","Single parent ","","","",""
"37","1993","Employed","Couple + C. LE 16 ","","","",""
"37","1993","Employed","Couple + C. GT 16 ","","","",""
"37","1993","Employed","Couple + C. LE and GT 16","","","",""
"38","1993","Not Employed","1-pers.-HH","","","",""
"38","1993","Not Employed","(Married) couple without C. ","","","",""
"38","1993","Not Employed","Single parent ","","","",""
"38","1993","Not Employed","Couple + C. LE 16 ","","","",""
"38","1993","Not Employed","Couple + C. GT 16 ","","","",""
"38","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"38","1993","Employed","1-pers.-HH","","","",""
"38","1993","Employed","(Married) couple without C. ","","","",""
"38","1993","Employed","Single parent ","","","",""
"38","1993","Employed","Couple + C. LE 16 ","1","","",""
"38","1993","Employed","Couple + C. GT 16 ","","","",""
"38","1993","Employed","Couple + C. LE and GT 16","","","",""
"39","1993","Not Employed","1-pers.-HH","","","",""
"39","1993","Not Employed","(Married) couple without C. ","","","",""
"39","1993","Not Employed","Single parent ","","","",""
"39","1993","Not Employed","Couple + C. LE 16 ","","","",""
"39","1993","Not Employed","Couple + C. GT 16 ","","","",""
"39","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"39","1993","Employed","1-pers.-HH","","","",""
"39","1993","Employed","(Married) couple without C. ","","","",""
"39","1993","Employed","Single parent ","","","",""
"39","1993","Employed","Couple + C. LE 16 ","","","",""
"39","1993","Employed","Couple + C. GT 16 ","","","",""
"39","1993","Employed","Couple + C. LE and GT 16","","","",""
"40","1993","Not Employed","1-pers.-HH","","","",""
"40","1993","Not Employed","(Married) couple without C. ","","","",""
"40","1993","Not Employed","Single parent ","","","",""
"40","1993","Not Employed","Couple + C. LE 16 ","","","",""
"40","1993","Not Employed","Couple + C. GT 16 ","","","",""
"40","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"40","1993","Employed","1-pers.-HH","","","",""
"40","1993","Employed","(Married) couple without C. ","","","",""
"40","1993","Employed","Single parent ","","","",""
"40","1993","Employed","Couple + C. LE 16 ","","","",""
"40","1993","Employed","Couple + C. GT 16 ","","","",""
"40","1993","Employed","Couple + C. LE and GT 16","","","",""
"41","1993","Not Employed","1-pers.-HH","","","",""
"41","1993","Not Employed","(Married) couple without C. ","1","","",""
"41","1993","Not Employed","Single parent ","","","",""
"41","1993","Not Employed","Couple + C. LE 16 ","","","",""
"41","1993","Not Employed","Couple + C. GT 16 ","","","",""
"41","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"41","1993","Employed","1-pers.-HH","","","",""
"41","1993","Employed","(Married) couple without C. ","","","",""
"41","1993","Employed","Single parent ","","","",""
"41","1993","Employed","Couple + C. LE 16 ","","","",""
"41","1993","Employed","Couple + C. GT 16 ","","","",""
"41","1993","Employed","Couple + C. LE and GT 16","","","",""
"42","1993","Not Employed","1-pers.-HH","","","",""
"42","1993","Not Employed","(Married) couple without C. ","","","",""
"42","1993","Not Employed","Single parent ","","","",""
"42","1993","Not Employed","Couple + C. LE 16 ","","","",""
"42","1993","Not Employed","Couple + C. GT 16 ","","","",""
"42","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"42","1993","Employed","1-pers.-HH","","","",""
"42","1993","Employed","(Married) couple without C. ","","","",""
"42","1993","Employed","Single parent ","","","",""
"42","1993","Employed","Couple + C. LE 16 ","","","",""
"42","1993","Employed","Couple + C. GT 16 ","","","",""
"42","1993","Employed","Couple + C. LE and GT 16","","","",""
"43","1993","Not Employed","1-pers.-HH","","","",""
"43","1993","Not Employed","(Married) couple without C. ","","","",""
"43","1993","Not Employed","Single parent ","","","",""
"43","1993","Not Employed","Couple + C. LE 16 ","","","",""
"43","1993","Not Employed","Couple + C. GT 16 ","","","",""
"43","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"43","1993","Employed","1-pers.-HH","","","",""
"43","1993","Employed","(Married) couple without C. ","","","",""
"43","1993","Employed","Single parent ","","","",""
"43","1993","Employed","Couple + C. LE 16 ","","","",""
"43","1993","Employed","Couple + C. GT 16 ","","","",""
"43","1993","Employed","Couple + C. LE and GT 16","","","",""
"44","1993","Not Employed","1-pers.-HH","","","",""
"44","1993","Not Employed","(Married) couple without C. ","","","",""
"44","1993","Not Employed","Single parent ","","","",""
"44","1993","Not Employed","Couple + C. LE 16 ","","","",""
"44","1993","Not Employed","Couple + C. GT 16 ","","","",""
"44","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"44","1993","Employed","1-pers.-HH","","","",""
"44","1993","Employed","(Married) couple without C. ","","","",""
"44","1993","Employed","Single parent ","","","",""
"44","1993","Employed","Couple + C. LE 16 ","","","",""
"44","1993","Employed","Couple + C. GT 16 ","","","",""
"44","1993","Employed","Couple + C. LE and GT 16","","","",""
"45","1993","Not Employed","1-pers.-HH","","","",""
"45","1993","Not Employed","(Married) couple without C. ","","","",""
"45","1993","Not Employed","Single parent ","","","",""
"45","1993","Not Employed","Couple + C. LE 16 ","","","",""
"45","1993","Not Employed","Couple + C. GT 16 ","","","",""
"45","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"45","1993","Employed","1-pers.-HH","","","",""
"45","1993","Employed","(Married) couple without C. ","","","",""
"45","1993","Employed","Single parent ","","","",""
"45","1993","Employed","Couple + C. LE 16 ","","","",""
"45","1993","Employed","Couple + C. GT 16 ","","","",""
"45","1993","Employed","Couple + C. LE and GT 16","","","",""
"46","1993","Not Employed","1-pers.-HH","","","",""
"46","1993","Not Employed","(Married) couple without C. ","","","",""
"46","1993","Not Employed","Single parent ","","","",""
"46","1993","Not Employed","Couple + C. LE 16 ","","","",""
"46","1993","Not Employed","Couple + C. GT 16 ","","","",""
"46","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"46","1993","Employed","1-pers.-HH","","","",""
"46","1993","Employed","(Married) couple without C. ","","","",""
"46","1993","Employed","Single parent ","","","",""
"46","1993","Employed","Couple + C. LE 16 ","","","",""
"46","1993","Employed","Couple + C. GT 16 ","","","",""
"46","1993","Employed","Couple + C. LE and GT 16","","","",""
"47","1993","Not Employed","1-pers.-HH","","","",""
"47","1993","Not Employed","(Married) couple without C. ","","","",""
"47","1993","Not Employed","Single parent ","","","",""
"47","1993","Not Employed","Couple + C. LE 16 ","","","",""
"47","1993","Not Employed","Couple + C. GT 16 ","","","",""
"47","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"47","1993","Employed","1-pers.-HH","","","",""
"47","1993","Employed","(Married) couple without C. ","","","",""
"47","1993","Employed","Single parent ","","","",""
"47","1993","Employed","Couple + C. LE 16 ","","","",""
"47","1993","Employed","Couple + C. GT 16 ","","","",""
"47","1993","Employed","Couple + C. LE and GT 16","","","",""
"48","1993","Not Employed","1-pers.-HH","","","",""
"48","1993","Not Employed","(Married) couple without C. ","","","",""
"48","1993","Not Employed","Single parent ","","","",""
"48","1993","Not Employed","Couple + C. LE 16 ","","","",""
"48","1993","Not Employed","Couple + C. GT 16 ","","","",""
"48","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"48","1993","Employed","1-pers.-HH","","","",""
"48","1993","Employed","(Married) couple without C. ","","","",""
"48","1993","Employed","Single parent ","","","",""
"48","1993","Employed","Couple + C. LE 16 ","","","",""
"48","1993","Employed","Couple + C. GT 16 ","","","",""
"48","1993","Employed","Couple + C. LE and GT 16","","","",""
"49","1993","Not Employed","1-pers.-HH","","","",""
"49","1993","Not Employed","(Married) couple without C. ","","","",""
"49","1993","Not Employed","Single parent ","","","",""
"49","1993","Not Employed","Couple + C. LE 16 ","","","",""
"49","1993","Not Employed","Couple + C. GT 16 ","","","",""
"49","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"49","1993","Employed","1-pers.-HH","","","",""
"49","1993","Employed","(Married) couple without C. ","","","",""
"49","1993","Employed","Single parent ","","","",""
"49","1993","Employed","Couple + C. LE 16 ","","","",""
"49","1993","Employed","Couple + C. GT 16 ","","","",""
"49","1993","Employed","Couple + C. LE and GT 16","","","",""
"50","1993","Not Employed","1-pers.-HH","","","",""
"50","1993","Not Employed","(Married) couple without C. ","","","",""
"50","1993","Not Employed","Single parent ","","","",""
"50","1993","Not Employed","Couple + C. LE 16 ","","","",""
"50","1993","Not Employed","Couple + C. GT 16 ","","","",""
"50","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"50","1993","Employed","1-pers.-HH","","","",""
"50","1993","Employed","(Married) couple without C. ","","","",""
"50","1993","Employed","Single parent ","","","",""
"50","1993","Employed","Couple + C. LE 16 ","","","",""
"50","1993","Employed","Couple + C. GT 16 ","","","",""
"50","1993","Employed","Couple + C. LE and GT 16","","","",""
"51","1993","Not Employed","1-pers.-HH","","","",""
"51","1993","Not Employed","(Married) couple without C. ","","","",""
"51","1993","Not Employed","Single parent ","","","",""
"51","1993","Not Employed","Couple + C. LE 16 ","1","","",""
"51","1993","Not Employed","Couple + C. GT 16 ","","","",""
"51","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"51","1993","Employed","1-pers.-HH","","","",""
"51","1993","Employed","(Married) couple without C. ","","","",""
"51","1993","Employed","Single parent ","","","",""
"51","1993","Employed","Couple + C. LE 16 ","","","",""
"51","1993","Employed","Couple + C. GT 16 ","","","",""
"51","1993","Employed","Couple + C. LE and GT 16","","","",""
"52","1993","Not Employed","1-pers.-HH","","","",""
"52","1993","Not Employed","(Married) couple without C. ","","","",""
"52","1993","Not Employed","Single parent ","","","",""
"52","1993","Not Employed","Couple + C. LE 16 ","","","",""
"52","1993","Not Employed","Couple + C. GT 16 ","","","",""
"52","1993","Not Employed","Couple + C. LE and GT 16","","","",""
