"pgnation","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"165","2000","Not Employed","Male","","","",""
"165","2000","Not Employed","Female","","","",""
"165","2000","Employed","Male","","","",""
"165","2000","Employed","Female","","","",""
"166","2000","Not Employed","Male","","","",""
"166","2000","Not Employed","Female","","","",""
"166","2000","Employed","Male","","","",""
"166","2000","Employed","Female","","","",""
"167","2000","Not Employed","Male","","","",""
"167","2000","Not Employed","Female","","","",""
"167","2000","Employed","Male","","","",""
"167","2000","Employed","Female","","","",""
"168","2000","Not Employed","Male","","","",""
"168","2000","Not Employed","Female","","","",""
"168","2000","Employed","Male","","","",""
"168","2000","Employed","Female","","","",""
"169","2000","Not Employed","Male","","","",""
"169","2000","Not Employed","Female","","","",""
"169","2000","Employed","Male","","","",""
"169","2000","Employed","Female","","","",""
"172","2000","Not Employed","Male","","","",""
"172","2000","Not Employed","Female","","","",""
"172","2000","Employed","Male","","","",""
"172","2000","Employed","Female","","","",""
"173","2000","Not Employed","Male","","","",""
"173","2000","Not Employed","Female","","","",""
"173","2000","Employed","Male","","","",""
"173","2000","Employed","Female","","","",""
"178","2000","Not Employed","Male","","","",""
"178","2000","Not Employed","Female","","","",""
"178","2000","Employed","Male","","","",""
"178","2000","Employed","Female","","","",""
"181","2000","Not Employed","Male","","","",""
"181","2000","Not Employed","Female","","","",""
"181","2000","Employed","Male","","","",""
"181","2000","Employed","Female","","","",""
"183","2000","Not Employed","Male","","","",""
"183","2000","Not Employed","Female","","","",""
"183","2000","Employed","Male","","","",""
"183","2000","Employed","Female","","","",""
"188","2000","Not Employed","Male","","","",""
"188","2000","Not Employed","Female","","","",""
"188","2000","Employed","Male","","","",""
"188","2000","Employed","Female","","","",""
"195","2000","Not Employed","Male","","","",""
"195","2000","Not Employed","Female","","","",""
"195","2000","Employed","Male","","","",""
"195","2000","Employed","Female","","","",""
"196","2000","Not Employed","Male","","","",""
"196","2000","Not Employed","Female","","","",""
"196","2000","Employed","Male","","","",""
"196","2000","Employed","Female","","","",""
"999","2000","Not Employed","Male","","","",""
"999","2000","Not Employed","Female","","","",""
"999","2000","Employed","Male","","","",""
"999","2000","Employed","Female","","","",""
"1","2001","Not Employed","Male","2778","0.92208923579525","0.912578542087457","0.931599929503043"
"1","2001","Not Employed","Female","4621","0.930518663030084","0.923531977968678","0.937505348091491"
"1","2001","Employed","Male","6763","0.908241976457316","0.901722021771612","0.91476193114302"
"1","2001","Employed","Female","5857","0.915606775365885","0.908792745568415","0.922420805163355"
"2","2001","Not Employed","Male","101","0.025264962132288","0.0196965726848115","0.0308333515797646"
"2","2001","Not Employed","Female","197","0.0276308363056002","0.0231269528543641","0.0321347197568363"
"2","2001","Employed","Male","260","0.0302332431218527","0.0263660328930844","0.034100453350621"
"2","2001","Employed","Female","149","0.0193448564772523","0.0159685905180507","0.0227211224364539"
"3","2001","Not Employed","Male","12","","",""
"3","2001","Not Employed","Female","18","","",""
"3","2001","Employed","Male","41","0.00446925246677835","0.00296276143554317","0.00597574349801354"
"3","2001","Employed","Female","26","","",""
"4","2001","Not Employed","Male","30","0.00334635338633934","0.00129715021993089","0.00539555655274779"
"4","2001","Not Employed","Female","38","0.00291094996930616","0.00143061879934839","0.00439128113926394"
"4","2001","Employed","Male","68","0.00386188485422171","0.0024610684900569","0.00526270121838653"
"4","2001","Employed","Female","51","0.00458324338902086","0.00292753186032761","0.00623895491771411"
"5","2001","Not Employed","Male","40","0.0106422452308003","0.00700124841264413","0.0142832420489565"
"5","2001","Not Employed","Female","62","0.00757832225914948","0.00519540372410365","0.00996124079419532"
"5","2001","Employed","Male","153","0.0138938293383097","0.0112502363856309","0.0165374222909885"
"5","2001","Employed","Female","90","0.010305516623809","0.00782991249896543","0.0127811207486526"
"6","2001","Not Employed","Male","9","","",""
"6","2001","Not Employed","Female","11","","",""
"6","2001","Employed","Male","39","0.00262977819366366","0.00147310804920403","0.00378644833812329"
"6","2001","Employed","Female","23","","",""
"10","2001","Not Employed","Male","3","","",""
"10","2001","Not Employed","Female","11","","",""
"10","2001","Employed","Male","16","","",""
"10","2001","Employed","Female","11","","",""
"11","2001","Not Employed","Male","3","","",""
"11","2001","Not Employed","Female","3","","",""
"11","2001","Employed","Male","6","","",""
"11","2001","Employed","Female","10","","",""
"12","2001","Not Employed","Male","","","",""
"12","2001","Not Employed","Female","","","",""
"12","2001","Employed","Male","","","",""
"12","2001","Employed","Female","","","",""
"13","2001","Not Employed","Male","","","",""
"13","2001","Not Employed","Female","1","","",""
"13","2001","Employed","Male","","","",""
"13","2001","Employed","Female","1","","",""
"14","2001","Not Employed","Male","6","","",""
"14","2001","Not Employed","Female","1","","",""
"14","2001","Employed","Male","14","","",""
"14","2001","Employed","Female","4","","",""
"15","2001","Not Employed","Male","1","","",""
"15","2001","Not Employed","Female","","","",""
"15","2001","Employed","Male","","","",""
"15","2001","Employed","Female","1","","",""
"16","2001","Not Employed","Male","1","","",""
"16","2001","Not Employed","Female","","","",""
"16","2001","Employed","Male","","","",""
"16","2001","Employed","Female","","","",""
"17","2001","Not Employed","Male","","","",""
"17","2001","Not Employed","Female","1","","",""
"17","2001","Employed","Male","1","","",""
"17","2001","Employed","Female","1","","",""
"18","2001","Not Employed","Male","1","","",""
"18","2001","Not Employed","Female","4","","",""
"18","2001","Employed","Male","11","","",""
"18","2001","Employed","Female","6","","",""
"19","2001","Not Employed","Male","","","",""
"19","2001","Not Employed","Female","2","","",""
"19","2001","Employed","Male","1","","",""
"19","2001","Employed","Female","2","","",""
"20","2001","Not Employed","Male","","","",""
"20","2001","Not Employed","Female","","","",""
"20","2001","Employed","Male","","","",""
"20","2001","Employed","Female","1","","",""
"21","2001","Not Employed","Male","","","",""
"21","2001","Not Employed","Female","1","","",""
"21","2001","Employed","Male","4","","",""
"21","2001","Employed","Female","5","","",""
"22","2001","Not Employed","Male","4","","",""
"22","2001","Not Employed","Female","11","","",""
"22","2001","Employed","Male","7","","",""
"22","2001","Employed","Female","11","","",""
"23","2001","Not Employed","Male","","","",""
"23","2001","Not Employed","Female","","","",""
"23","2001","Employed","Male","","","",""
"23","2001","Employed","Female","","","",""
"24","2001","Not Employed","Male","5","","",""
"24","2001","Not Employed","Female","","","",""
"24","2001","Employed","Male","6","","",""
"24","2001","Employed","Female","4","","",""
"25","2001","Not Employed","Male","1","","",""
"25","2001","Not Employed","Female","","","",""
"25","2001","Employed","Male","","","",""
"25","2001","Employed","Female","2","","",""
"26","2001","Not Employed","Male","","","",""
"26","2001","Not Employed","Female","3","","",""
"26","2001","Employed","Male","4","","",""
"26","2001","Employed","Female","4","","",""
"27","2001","Not Employed","Male","","","",""
"27","2001","Not Employed","Female","","","",""
"27","2001","Employed","Male","","","",""
"27","2001","Employed","Female","","","",""
"28","2001","Not Employed","Male","","","",""
"28","2001","Not Employed","Female","","","",""
"28","2001","Employed","Male","8","","",""
"28","2001","Employed","Female","9","","",""
"29","2001","Not Employed","Male","","","",""
"29","2001","Not Employed","Female","","","",""
"29","2001","Employed","Male","","","",""
"29","2001","Employed","Female","1","","",""
"30","2001","Not Employed","Male","","","",""
"30","2001","Not Employed","Female","","","",""
"30","2001","Employed","Male","","","",""
"30","2001","Employed","Female","","","",""
"31","2001","Not Employed","Male","1","","",""
"31","2001","Not Employed","Female","","","",""
"31","2001","Employed","Male","","","",""
"31","2001","Employed","Female","3","","",""
"32","2001","Not Employed","Male","3","","",""
"32","2001","Not Employed","Female","5","","",""
"32","2001","Employed","Male","7","","",""
"32","2001","Employed","Female","4","","",""
"34","2001","Not Employed","Male","","","",""
"34","2001","Not Employed","Female","1","","",""
"34","2001","Employed","Male","","","",""
"34","2001","Employed","Female","","","",""
"35","2001","Not Employed","Male","","","",""
"35","2001","Not Employed","Female","","","",""
"35","2001","Employed","Male","","","",""
"35","2001","Employed","Female","","","",""
"36","2001","Not Employed","Male","","","",""
"36","2001","Not Employed","Female","","","",""
"36","2001","Employed","Male","","","",""
"36","2001","Employed","Female","","","",""
"37","2001","Not Employed","Male","","","",""
"37","2001","Not Employed","Female","","","",""
"37","2001","Employed","Male","","","",""
"37","2001","Employed","Female","","","",""
"38","2001","Not Employed","Male","","","",""
"38","2001","Not Employed","Female","","","",""
"38","2001","Employed","Male","","","",""
"38","2001","Employed","Female","3","","",""
"39","2001","Not Employed","Male","","","",""
"39","2001","Not Employed","Female","","","",""
"39","2001","Employed","Male","","","",""
"39","2001","Employed","Female","","","",""
"40","2001","Not Employed","Male","","","",""
"40","2001","Not Employed","Female","","","",""
"40","2001","Employed","Male","","","",""
"40","2001","Employed","Female","1","","",""
"41","2001","Not Employed","Male","","","",""
"41","2001","Not Employed","Female","","","",""
"41","2001","Employed","Male","","","",""
"41","2001","Employed","Female","","","",""
"42","2001","Not Employed","Male","","","",""
"42","2001","Not Employed","Female","","","",""
"42","2001","Employed","Male","","","",""
"42","2001","Employed","Female","","","",""
"43","2001","Not Employed","Male","","","",""
"43","2001","Not Employed","Female","2","","",""
"43","2001","Employed","Male","","","",""
"43","2001","Employed","Female","","","",""
"44","2001","Not Employed","Male","","","",""
"44","2001","Not Employed","Female","2","","",""
"44","2001","Employed","Male","","","",""
"44","2001","Employed","Female","","","",""
"45","2001","Not Employed","Male","","","",""
"45","2001","Not Employed","Female","","","",""
"45","2001","Employed","Male","","","",""
"45","2001","Employed","Female","","","",""
"46","2001","Not Employed","Male","","","",""
"46","2001","Not Employed","Female","","","",""
"46","2001","Employed","Male","","","",""
"46","2001","Employed","Female","","","",""
"47","2001","Not Employed","Male","","","",""
"47","2001","Not Employed","Female","","","",""
"47","2001","Employed","Male","","","",""
"47","2001","Employed","Female","","","",""
"48","2001","Not Employed","Male","","","",""
"48","2001","Not Employed","Female","","","",""
"48","2001","Employed","Male","","","",""
"48","2001","Employed","Female","1","","",""
"49","2001","Not Employed","Male","","","",""
"49","2001","Not Employed","Female","1","","",""
"49","2001","Employed","Male","1","","",""
"49","2001","Employed","Female","","","",""
"50","2001","Not Employed","Male","1","","",""
"50","2001","Not Employed","Female","","","",""
"50","2001","Employed","Male","","","",""
"50","2001","Employed","Female","","","",""
"51","2001","Not Employed","Male","1","","",""
"51","2001","Not Employed","Female","1","","",""
"51","2001","Employed","Male","1","","",""
"51","2001","Employed","Female","","","",""
"52","2001","Not Employed","Male","","","",""
"52","2001","Not Employed","Female","","","",""
"52","2001","Employed","Male","","","",""
"52","2001","Employed","Female","","","",""
"53","2001","Not Employed","Male","","","",""
"53","2001","Not Employed","Female","","","",""
"53","2001","Employed","Male","","","",""
"53","2001","Employed","Female","","","",""
"54","2001","Not Employed","Male","1","","",""
"54","2001","Not Employed","Female","","","",""
"54","2001","Employed","Male","","","",""
"54","2001","Employed","Female","","","",""
"55","2001","Not Employed","Male","","","",""
"55","2001","Not Employed","Female","1","","",""
"55","2001","Employed","Male","2","","",""
"55","2001","Employed","Female","1","","",""
"56","2001","Not Employed","Male","","","",""
"56","2001","Not Employed","Female","","","",""
"56","2001","Employed","Male","","","",""
"56","2001","Employed","Female","","","",""
"59","2001","Not Employed","Male","","","",""
"59","2001","Not Employed","Female","","","",""
"59","2001","Employed","Male","","","",""
"59","2001","Employed","Female","1","","",""
"60","2001","Not Employed","Male","","","",""
"60","2001","Not Employed","Female","1","","",""
"60","2001","Employed","Male","2","","",""
"60","2001","Employed","Female","","","",""
"61","2001","Not Employed","Male","","","",""
"61","2001","Not Employed","Female","1","","",""
"61","2001","Employed","Male","","","",""
"61","2001","Employed","Female","2","","",""
"64","2001","Not Employed","Male","","","",""
"64","2001","Not Employed","Female","","","",""
"64","2001","Employed","Male","","","",""
"64","2001","Employed","Female","","","",""
"65","2001","Not Employed","Male","","","",""
"65","2001","Not Employed","Female","1","","",""
"65","2001","Employed","Male","2","","",""
"65","2001","Employed","Female","1","","",""
"66","2001","Not Employed","Male","","","",""
"66","2001","Not Employed","Female","","","",""
"66","2001","Employed","Male","","","",""
"66","2001","Employed","Female","","","",""
"67","2001","Not Employed","Male","1","","",""
"67","2001","Not Employed","Female","1","","",""
"67","2001","Employed","Male","2","","",""
"67","2001","Employed","Female","","","",""
"68","2001","Not Employed","Male","1","","",""
"68","2001","Not Employed","Female","","","",""
"68","2001","Employed","Male","","","",""
"68","2001","Employed","Female","","","",""
"71","2001","Not Employed","Male","","","",""
"71","2001","Not Employed","Female","","","",""
"71","2001","Employed","Male","","","",""
"71","2001","Employed","Female","","","",""
"72","2001","Not Employed","Male","","","",""
"72","2001","Not Employed","Female","","","",""
"72","2001","Employed","Male","","","",""
"72","2001","Employed","Female","","","",""
"73","2001","Not Employed","Male","","","",""
"73","2001","Not Employed","Female","","","",""
"73","2001","Employed","Male","","","",""
"73","2001","Employed","Female","","","",""
"74","2001","Not Employed","Male","1","","",""
"74","2001","Not Employed","Female","1","","",""
"74","2001","Employed","Male","1","","",""
"74","2001","Employed","Female","1","","",""
"75","2001","Not Employed","Male","1","","",""
"75","2001","Not Employed","Female","4","","",""
"75","2001","Employed","Male","3","","",""
"75","2001","Employed","Female","","","",""
"76","2001","Not Employed","Male","","","",""
"76","2001","Not Employed","Female","4","","",""
"76","2001","Employed","Male","4","","",""
"76","2001","Employed","Female","","","",""
"77","2001","Not Employed","Male","","","",""
"77","2001","Not Employed","Female","","","",""
"77","2001","Employed","Male","","","",""
"77","2001","Employed","Female","","","",""
"78","2001","Not Employed","Male","2","","",""
"78","2001","Not Employed","Female","6","","",""
"78","2001","Employed","Male","2","","",""
"78","2001","Employed","Female","2","","",""
"79","2001","Not Employed","Male","","","",""
"79","2001","Not Employed","Female","","","",""
"79","2001","Employed","Male","","","",""
"79","2001","Employed","Female","","","",""
"80","2001","Not Employed","Male","","","",""
"80","2001","Not Employed","Female","","","",""
"80","2001","Employed","Male","","","",""
"80","2001","Employed","Female","","","",""
"81","2001","Not Employed","Male","","","",""
"81","2001","Not Employed","Female","","","",""
"81","2001","Employed","Male","1","","",""
"81","2001","Employed","Female","","","",""
"82","2001","Not Employed","Male","","","",""
"82","2001","Not Employed","Female","","","",""
"82","2001","Employed","Male","","","",""
"82","2001","Employed","Female","","","",""
"83","2001","Not Employed","Male","","","",""
"83","2001","Not Employed","Female","1","","",""
"83","2001","Employed","Male","2","","",""
"83","2001","Employed","Female","3","","",""
"84","2001","Not Employed","Male","","","",""
"84","2001","Not Employed","Female","","","",""
"84","2001","Employed","Male","","","",""
"84","2001","Employed","Female","","","",""
"85","2001","Not Employed","Male","1","","",""
"85","2001","Not Employed","Female","1","","",""
"85","2001","Employed","Male","","","",""
"85","2001","Employed","Female","","","",""
"86","2001","Not Employed","Male","","","",""
"86","2001","Not Employed","Female","","","",""
"86","2001","Employed","Male","","","",""
"86","2001","Employed","Female","","","",""
"89","2001","Not Employed","Male","","","",""
"89","2001","Not Employed","Female","","","",""
"89","2001","Employed","Male","1","","",""
"89","2001","Employed","Female","1","","",""
"90","2001","Not Employed","Male","","","",""
"90","2001","Not Employed","Female","","","",""
"90","2001","Employed","Male","","","",""
"90","2001","Employed","Female","","","",""
"92","2001","Not Employed","Male","","","",""
"92","2001","Not Employed","Female","","","",""
"92","2001","Employed","Male","","","",""
"92","2001","Employed","Female","","","",""
"94","2001","Not Employed","Male","","","",""
"94","2001","Not Employed","Female","","","",""
"94","2001","Employed","Male","","","",""
"94","2001","Employed","Female","","","",""
"95","2001","Not Employed","Male","","","",""
"95","2001","Not Employed","Female","","","",""
"95","2001","Employed","Male","","","",""
"95","2001","Employed","Female","","","",""
"96","2001","Not Employed","Male","","","",""
"96","2001","Not Employed","Female","","","",""
"96","2001","Employed","Male","","","",""
"96","2001","Employed","Female","","","",""
"97","2001","Not Employed","Male","","","",""
"97","2001","Not Employed","Female","","","",""
"97","2001","Employed","Male","","","",""
"97","2001","Employed","Female","","","",""
"98","2001","Not Employed","Male","","","",""
"98","2001","Not Employed","Female","1","","",""
"98","2001","Employed","Male","2","","",""
"98","2001","Employed","Female","2","","",""
"101","2001","Not Employed","Male","","","",""
"101","2001","Not Employed","Female","","","",""
"101","2001","Employed","Male","","","",""
"101","2001","Employed","Female","","","",""
"102","2001","Not Employed","Male","","","",""
"102","2001","Not Employed","Female","","","",""
"102","2001","Employed","Male","","","",""
"102","2001","Employed","Female","","","",""
"103","2001","Not Employed","Male","1","","",""
"103","2001","Not Employed","Female","","","",""
"103","2001","Employed","Male","","","",""
"103","2001","Employed","Female","","","",""
"105","2001","Not Employed","Male","","","",""
"105","2001","Not Employed","Female","","","",""
"105","2001","Employed","Male","","","",""
"105","2001","Employed","Female","","","",""
"108","2001","Not Employed","Male","","","",""
"108","2001","Not Employed","Female","","","",""
"108","2001","Employed","Male","","","",""
"108","2001","Employed","Female","","","",""
"110","2001","Not Employed","Male","","","",""
"110","2001","Not Employed","Female","","","",""
"110","2001","Employed","Male","","","",""
"110","2001","Employed","Female","","","",""
"111","2001","Not Employed","Male","","","",""
"111","2001","Not Employed","Female","","","",""
"111","2001","Employed","Male","","","",""
"111","2001","Employed","Female","","","",""
"113","2001","Not Employed","Male","","","",""
"113","2001","Not Employed","Female","","","",""
"113","2001","Employed","Male","","","",""
"113","2001","Employed","Female","","","",""
"116","2001","Not Employed","Male","2","","",""
"116","2001","Not Employed","Female","1","","",""
"116","2001","Employed","Male","1","","",""
"116","2001","Employed","Female","2","","",""
"117","2001","Not Employed","Male","","","",""
"117","2001","Not Employed","Female","1","","",""
"117","2001","Employed","Male","3","","",""
"117","2001","Employed","Female","3","","",""
"118","2001","Not Employed","Male","4","","",""
"118","2001","Not Employed","Female","4","","",""
"118","2001","Employed","Male","7","","",""
"118","2001","Employed","Female","5","","",""
"119","2001","Not Employed","Male","15","","",""
"119","2001","Not Employed","Female","25","","",""
"119","2001","Employed","Male","32","0.0028800683261177","0.00166975765755253","0.00409037899468287"
"119","2001","Employed","Female","47","0.00701756217819504","0.00497130763236759","0.00906381672402248"
"120","2001","Not Employed","Male","10","","",""
"120","2001","Not Employed","Female","17","","",""
"120","2001","Employed","Male","27","","",""
"120","2001","Employed","Female","22","","",""
"121","2001","Not Employed","Male","1","","",""
"121","2001","Not Employed","Female","5","","",""
"121","2001","Employed","Male","10","","",""
"121","2001","Employed","Female","7","","",""
"122","2001","Not Employed","Male","2","","",""
"122","2001","Not Employed","Female","2","","",""
"122","2001","Employed","Male","4","","",""
"122","2001","Employed","Female","2","","",""
"123","2001","Not Employed","Male","","","",""
"123","2001","Not Employed","Female","","","",""
"123","2001","Employed","Male","1","","",""
"123","2001","Employed","Female","","","",""
"124","2001","Not Employed","Male","","","",""
"124","2001","Not Employed","Female","","","",""
"124","2001","Employed","Male","","","",""
"124","2001","Employed","Female","","","",""
"125","2001","Not Employed","Male","","","",""
"125","2001","Not Employed","Female","","","",""
"125","2001","Employed","Male","","","",""
"125","2001","Employed","Female","","","",""
"127","2001","Not Employed","Male","","","",""
"127","2001","Not Employed","Female","","","",""
"127","2001","Employed","Male","","","",""
"127","2001","Employed","Female","","","",""
"128","2001","Not Employed","Male","","","",""
"128","2001","Not Employed","Female","","","",""
"128","2001","Employed","Male","","","",""
"128","2001","Employed","Female","","","",""
"129","2001","Not Employed","Male","","","",""
"129","2001","Not Employed","Female","","","",""
"129","2001","Employed","Male","","","",""
"129","2001","Employed","Female","","","",""
"130","2001","Not Employed","Male","1","","",""
"130","2001","Not Employed","Female","","","",""
"130","2001","Employed","Male","","","",""
"130","2001","Employed","Female","1","","",""
"131","2001","Not Employed","Male","","","",""
"131","2001","Not Employed","Female","","","",""
"131","2001","Employed","Male","","","",""
"131","2001","Employed","Female","","","",""
"132","2001","Not Employed","Male","","","",""
"132","2001","Not Employed","Female","3","","",""
"132","2001","Employed","Male","","","",""
"132","2001","Employed","Female","1","","",""
"133","2001","Not Employed","Male","","","",""
"133","2001","Not Employed","Female","","","",""
"133","2001","Employed","Male","","","",""
"133","2001","Employed","Female","","","",""
"135","2001","Not Employed","Male","","","",""
"135","2001","Not Employed","Female","","","",""
"135","2001","Employed","Male","","","",""
"135","2001","Employed","Female","1","","",""
"138","2001","Not Employed","Male","","","",""
"138","2001","Not Employed","Female","","","",""
"138","2001","Employed","Male","","","",""
"138","2001","Employed","Female","1","","",""
"139","2001","Not Employed","Male","1","","",""
"139","2001","Not Employed","Female","","","",""
"139","2001","Employed","Male","","","",""
"139","2001","Employed","Female","","","",""
"140","2001","Not Employed","Male","5","","",""
"140","2001","Not Employed","Female","9","","",""
"140","2001","Employed","Male","10","","",""
"140","2001","Employed","Female","5","","",""
"141","2001","Not Employed","Male","","","",""
"141","2001","Not Employed","Female","","","",""
"141","2001","Employed","Male","","","",""
"141","2001","Employed","Female","","","",""
"142","2001","Not Employed","Male","","","",""
"142","2001","Not Employed","Female","","","",""
"142","2001","Employed","Male","","","",""
"142","2001","Employed","Female","","","",""
"143","2001","Not Employed","Male","","","",""
"143","2001","Not Employed","Female","","","",""
"143","2001","Employed","Male","","","",""
"143","2001","Employed","Female","","","",""
"144","2001","Not Employed","Male","","","",""
"144","2001","Not Employed","Female","","","",""
"144","2001","Employed","Male","","","",""
"144","2001","Employed","Female","","","",""
"145","2001","Not Employed","Male","","","",""
"145","2001","Not Employed","Female","","","",""
"145","2001","Employed","Male","","","",""
"145","2001","Employed","Female","","","",""
"146","2001","Not Employed","Male","","","",""
"146","2001","Not Employed","Female","","","",""
"146","2001","Employed","Male","","","",""
"146","2001","Employed","Female","","","",""
"147","2001","Not Employed","Male","","","",""
"147","2001","Not Employed","Female","","","",""
"147","2001","Employed","Male","1","","",""
"147","2001","Employed","Female","","","",""
"148","2001","Not Employed","Male","","","",""
"148","2001","Not Employed","Female","1","","",""
"148","2001","Employed","Male","","","",""
"148","2001","Employed","Female","1","","",""
"149","2001","Not Employed","Male","","","",""
"149","2001","Not Employed","Female","","","",""
"149","2001","Employed","Male","","","",""
"149","2001","Employed","Female","","","",""
"151","2001","Not Employed","Male","","","",""
"151","2001","Not Employed","Female","","","",""
"151","2001","Employed","Male","","","",""
"151","2001","Employed","Female","","","",""
"152","2001","Not Employed","Male","","","",""
"152","2001","Not Employed","Female","","","",""
"152","2001","Employed","Male","","","",""
"152","2001","Employed","Female","","","",""
"154","2001","Not Employed","Male","","","",""
"154","2001","Not Employed","Female","","","",""
"154","2001","Employed","Male","","","",""
"154","2001","Employed","Female","","","",""
"155","2001","Not Employed","Male","","","",""
"155","2001","Not Employed","Female","","","",""
"155","2001","Employed","Male","","","",""
"155","2001","Employed","Female","","","",""
"156","2001","Not Employed","Male","","","",""
"156","2001","Not Employed","Female","","","",""
"156","2001","Employed","Male","","","",""
"156","2001","Employed","Female","","","",""
"158","2001","Not Employed","Male","","","",""
"158","2001","Not Employed","Female","","","",""
"158","2001","Employed","Male","","","",""
"158","2001","Employed","Female","","","",""
"162","2001","Not Employed","Male","","","",""
"162","2001","Not Employed","Female","","","",""
"162","2001","Employed","Male","","","",""
"162","2001","Employed","Female","","","",""
"164","2001","Not Employed","Male","","","",""
"164","2001","Not Employed","Female","","","",""
"164","2001","Employed","Male","","","",""
"164","2001","Employed","Female","","","",""
"165","2001","Not Employed","Male","","","",""
"165","2001","Not Employed","Female","","","",""
"165","2001","Employed","Male","","","",""
"165","2001","Employed","Female","","","",""
"166","2001","Not Employed","Male","","","",""
"166","2001","Not Employed","Female","","","",""
"166","2001","Employed","Male","","","",""
"166","2001","Employed","Female","","","",""
"167","2001","Not Employed","Male","","","",""
"167","2001","Not Employed","Female","","","",""
"167","2001","Employed","Male","","","",""
"167","2001","Employed","Female","","","",""
"168","2001","Not Employed","Male","","","",""
"168","2001","Not Employed","Female","","","",""
"168","2001","Employed","Male","","","",""
"168","2001","Employed","Female","","","",""
"169","2001","Not Employed","Male","","","",""
"169","2001","Not Employed","Female","","","",""
"169","2001","Employed","Male","","","",""
"169","2001","Employed","Female","","","",""
"172","2001","Not Employed","Male","","","",""
"172","2001","Not Employed","Female","","","",""
"172","2001","Employed","Male","","","",""
"172","2001","Employed","Female","","","",""
"173","2001","Not Employed","Male","","","",""
"173","2001","Not Employed","Female","","","",""
"173","2001","Employed","Male","","","",""
"173","2001","Employed","Female","","","",""
"178","2001","Not Employed","Male","","","",""
"178","2001","Not Employed","Female","","","",""
"178","2001","Employed","Male","","","",""
"178","2001","Employed","Female","","","",""
"181","2001","Not Employed","Male","","","",""
"181","2001","Not Employed","Female","","","",""
"181","2001","Employed","Male","","","",""
"181","2001","Employed","Female","","","",""
"183","2001","Not Employed","Male","","","",""
"183","2001","Not Employed","Female","","","",""
"183","2001","Employed","Male","","","",""
"183","2001","Employed","Female","","","",""
"188","2001","Not Employed","Male","","","",""
"188","2001","Not Employed","Female","","","",""
"188","2001","Employed","Male","","","",""
"188","2001","Employed","Female","","","",""
"195","2001","Not Employed","Male","","","",""
"195","2001","Not Employed","Female","","","",""
"195","2001","Employed","Male","","","",""
"195","2001","Employed","Female","","","",""
"196","2001","Not Employed","Male","","","",""
"196","2001","Not Employed","Female","","","",""
"196","2001","Employed","Male","","","",""
"196","2001","Employed","Female","","","",""
"999","2001","Not Employed","Male","","","",""
"999","2001","Not Employed","Female","","","",""
"999","2001","Employed","Male","","","",""
"999","2001","Employed","Female","","","",""
"1","2002","Not Employed","Male","2934","0.923825706401004","0.914614331795647","0.933037081006361"
"1","2002","Not Employed","Female","4676","0.927252855023193","0.920140834854674","0.934364875191712"
"1","2002","Employed","Male","7292","0.909739333790861","0.903456897300507","0.916021770281215"
"1","2002","Employed","Female","6355","0.919184460456497","0.912732949164483","0.92563597174851"
"2","2002","Not Employed","Male","98","0.0278981612582082","0.0221798356926669","0.0336164868237495"
"2","2002","Not Employed","Female","188","0.0290053784968464","0.0244098697850355","0.0336008872086573"
"2","2002","Employed","Male","225","0.028891060236566","0.0252187778524116","0.0325633426207204"
"2","2002","Employed","Female","123","0.0170402961327731","0.0139767874703163","0.0201038047952299"
"3","2002","Not Employed","Male","17","","",""
"3","2002","Not Employed","Female","18","","",""
"3","2002","Employed","Male","40","0.00548671597592615","0.00386721248959776","0.00710621946225454"
"3","2002","Employed","Female","37","0.00650051946200685","0.00459825655203659","0.00840278237197712"
"4","2002","Not Employed","Male","22","","",""
"4","2002","Not Employed","Female","35","0.00245812613350605","0.00110214526332497","0.00381410700368714"
"4","2002","Employed","Male","66","0.00382027909885058","0.00246778073650598","0.00517277746119518"
"4","2002","Employed","Female","44","0.00346884328444972","0.0020771277747092","0.00486055879419023"
"5","2002","Not Employed","Male","40","0.0114153993855013","0.00772666247759773","0.0151041362934048"
"5","2002","Not Employed","Female","62","0.00837947306145704","0.00588334408541302","0.0108756020375011"
"5","2002","Employed","Male","127","0.0115760972339832","0.00923093411294796","0.0139212603550185"
"5","2002","Employed","Female","77","0.0093776359881993","0.0070961729559947","0.0116590990204039"
"6","2002","Not Employed","Male","8","","",""
"6","2002","Not Employed","Female","8","","",""
"6","2002","Employed","Male","32","0.002371806358703","0.00130534696255414","0.00343826575485187"
"6","2002","Employed","Female","21","","",""
"10","2002","Not Employed","Male","5","","",""
"10","2002","Not Employed","Female","15","","",""
"10","2002","Employed","Male","22","","",""
"10","2002","Employed","Female","16","","",""
"11","2002","Not Employed","Male","3","","",""
"11","2002","Not Employed","Female","3","","",""
"11","2002","Employed","Male","6","","",""
"11","2002","Employed","Female","9","","",""
"12","2002","Not Employed","Male","","","",""
"12","2002","Not Employed","Female","","","",""
"12","2002","Employed","Male","","","",""
"12","2002","Employed","Female","","","",""
"13","2002","Not Employed","Male","","","",""
"13","2002","Not Employed","Female","","","",""
"13","2002","Employed","Male","1","","",""
"13","2002","Employed","Female","2","","",""
"14","2002","Not Employed","Male","4","","",""
"14","2002","Not Employed","Female","1","","",""
"14","2002","Employed","Male","12","","",""
"14","2002","Employed","Female","8","","",""
"15","2002","Not Employed","Male","","","",""
