"year","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","East Germany","6.42","7","3693","4","5","8","8","10","6.36","6.48","0","10","7","7"
"1996","West Germany","7.02","7","9411","5","6","8","9","10","6.98","7.06","0","10","7","7"
"1997","East Germany","6.34","7","3644","4","5","8","8","10","6.28","6.4","0","10","7","7"
"1997","West Germany","6.87","7","9245","4","6","8","9","10","6.83","6.91","0","10","7","7"
"1998","East Germany","6.5","7","3875","4","5","8","8","10","6.45","6.55","0","10","7","7"
"1998","West Germany","7.05","7","10414","5","6","8","9","10","7.02","7.08","0","10","7","8"
"1999","East Germany","6.55","7","3799","4","5","8","8","10","6.49","6.61","0","10","7","7"
"1999","West Germany","7.08","8","9939","5","6","8","9","10","7.05","7.11","0","10","7","8"
"2000","East Germany","6.59","7","5862","5","5","8","9","10","6.54","6.64","0","10","7","7"
"2000","West Germany","7.21","8","18341","5","6","8","9","10","7.18","7.24","0","10","8","8"
"2001","East Germany","6.6","7","5455","5","5","8","8","10","6.55","6.65","0","10","7","7"
"2001","West Germany","7.22","8","16556","5","6","8","9","10","7.19","7.25","0","10","8","8"
"2002","East Germany","6.41","7","5451","4","5","8","8","10","6.36","6.46","0","10","7","7"
"2002","West Germany","7.03","7","17661","5","6","8","9","10","7","7.06","0","10","8","8"
"2003","East Germany","6.33","7","5366","4","5","8","8","10","6.28","6.38","0","10","7","7"
"2003","West Germany","6.99","7","16888","5","6","8","9","10","6.96","7.02","0","10","7","8"
"2004","East Germany","6.12","6","5241","3","5","8","8","10","6.07","6.17","0","10","7","7"
"2004","West Germany","6.78","7","16437","4","6","8","9","10","6.75","6.81","0","10","7","7"
"2005","East Germany","6.34","7","5049","4","5","8","8","10","6.29","6.39","0","10","7","7"
"2005","West Germany","6.95","7","15699","5","6","8","9","10","6.92","6.98","0","10","7","8"
"2006","East Germany","6.25","7","5285","4","5","8","8","10","6.2","6.3","0","10","7","7"
"2006","West Germany","6.9","7","16720","5","6","8","9","10","6.87","6.93","0","10","7","7"
"2007","East Germany","6.38","7","5023","4","5","8","8","10","6.33","6.43","0","10","7","7"
"2007","West Germany","6.95","7","15551","5","6","8","9","10","6.92","6.98","0","10","7","8"
"2008","East Germany","6.54","7","4785","4","5","8","8","10","6.49","6.59","0","10","7","7"
"2008","West Germany","6.96","7","14605","5","6","8","9","10","6.93","6.99","0","10","7","8"
"2009","East Germany","6.47","7","4557","4","5","8","8","10","6.42","6.52","0","10","7","7"
"2009","West Germany","6.89","7","13513","5","6","8","9","10","6.86","6.92","0","10","7","7"
"2010","East Germany","6.71","7","5478","4","6","8","9","10","6.66","6.76","0","10","7","7"
"2010","West Germany","7.1","7","18553","5","6","8","9","10","7.08","7.12","0","10","8","8"
"2011","East Germany","6.66","7","5814","4","5","8","9","10","6.61","6.71","0","10","7","7"
"2011","West Germany","7.05","7","20075","5","6","8","9","10","7.03","7.07","0","10","8","8"
"2012","East Germany","6.72","7","5975","4","5","8","9","10","6.68","6.76","0","10","7","7"
"2012","West Germany","7.18","8","20519","5","6","8","9","10","7.16","7.2","0","10","8","8"
"2013","East Germany","6.83","7","6120","5","6","8","9","10","6.78","6.88","0","10","7","7"
"2013","West Germany","7.25","8","24568","5","6","8","9","10","7.23","7.27","0","10","8","8"
"2014","East Germany","6.85","7","5595","5","6","8","9","10","6.8","6.9","0","10","7","7"
"2014","West Germany","7.24","8","21524","5","6","8","9","10","7.22","7.26","0","10","8","8"
"2015","East Germany","6.95","7","5438","5","6","8","9","10","6.9","7","0","10","7","8"
"2015","West Germany","7.34","8","21460","5","7","8","9","10","7.32","7.36","0","10","8","8"
"2016","East Germany","6.99","7","5810","5","6","8","9","10","6.94","7.04","0","10","7","8"
"2016","West Germany","7.33","8","22914","5","7","8","9","10","7.31","7.35","0","10","8","8"
"2017","East Germany","6.96","7","6367","5","6","8","9","10","6.92","7","0","10","7","8"
"2017","West Germany","7.33","8","25847","5","7","8","9","10","7.31","7.35","0","10","8","8"
"2018","East Germany","7.12","8","6114","5","6","8","9","10","7.08","7.16","0","10","8","8"
"2018","West Germany","7.4","8","23939","5","7","8","9","10","7.38","7.42","0","10","8","8"
"2019","East Germany","7.18","8","6057","5","6","8","9","10","7.14","7.22","0","10","8","8"
"2019","West Germany","7.5","8","23514","5","7","9","9","10","7.48","7.52","0","10","8","8"
