"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1999","66 and older","college entrance qualification","7.04","8","143","4","6","8","9","6.72","7.36","7","8"
"1999","66 and older","lower secondary degree","6.83","7","1309","4","5","8","9","6.72","6.94","7","7"
"1999","66 and older","no degree/no degree yet","6.97","7","63","4","5","8","10","6.49","7.45","6","8"
"1999","66 and older","Other degree","6.46","7","67","4","5","8","8","5.97","6.95","6","8"
"1999","66 and older","secondary school degree","7.32","8","231","5","6","8","10","7.08","7.56","8","8"
"2000","16-34 y.","college entrance qualification","7.46","8","1880","5","7","8","9","7.39","7.53","8","8"
"2000","16-34 y.","lower secondary degree","7.08","7","1713","5","6","8","9","6.99","7.17","7","8"
"2000","16-34 y.","no degree/no degree yet","7.35","8","563","5","7","8","9","7.21","7.49","8","8"
"2000","16-34 y.","Other degree","7.15","7","338","5","6","8","9","6.96","7.34","7","8"
"2000","16-34 y.","secondary school degree","7.25","8","2622","5","7","8","9","7.19","7.31","7","8"
"2000","35-65 y.","college entrance qualification","7.25","8","2489","5","7","8","9","7.18","7.32","8","8"
"2000","35-65 y.","lower secondary degree","6.97","7","5722","5","6","8","9","6.92","7.02","7","7"
"2000","35-65 y.","no degree/no degree yet","6.42","7","279","4","5","8","9","6.2","6.64","6","7"
"2000","35-65 y.","Other degree","6.93","7","1052","5","6","8","9","6.82","7.04","7","7"
"2000","35-65 y.","secondary school degree","7.06","7","3879","5","6","8","9","7.01","7.11","7","7"
"2000","66 and older","college entrance qualification","7.37","8","368","5","7","9","10","7.18","7.56","8","8"
"2000","66 and older","lower secondary degree","6.92","7","2526","5","5","8","9","6.84","7","7","7"
"2000","66 and older","no degree/no degree yet","6.76","7","79","4","5","8","10","6.26","7.26","6","7"
"2000","66 and older","Other degree","7.29","8","151","5","6","8","10","6.96","7.62","7","8"
"2000","66 and older","secondary school degree","7.16","8","487","5","6","8","9","7","7.32","8","8"
"2001","16-34 y.","college entrance qualification","7.51","8","1669","6","7","8","9","7.44","7.58","8","8"
"2001","16-34 y.","lower secondary degree","7.14","8","1419","5","6","8","9","7.05","7.23","7","8"
"2001","16-34 y.","no degree/no degree yet","7.64","8","604","5","7","9","9","7.51","7.77","8","8"
"2001","16-34 y.","Other degree","6.87","7","268","5","5","8","9","6.66","7.08","7","8"
"2001","16-34 y.","secondary school degree","7.2","8","2253","5","6","8","9","7.13","7.27","7","8"
"2001","35-65 y.","college entrance qualification","7.27","8","2403","5","7","8","9","7.21","7.33","8","8"
"2001","35-65 y.","lower secondary degree","6.97","7","5000","5","6","8","9","6.92","7.02","7","7"
"2001","35-65 y.","no degree/no degree yet","6.54","7","201","4","5","8","9","6.29","6.79","6","7"
"2001","35-65 y.","Other degree","6.99","7","953","5","6","8","9","6.88","7.1","7","7"
"2001","35-65 y.","secondary school degree","6.99","7","3709","5","6","8","9","6.93","7.05","7","7"
"2001","66 and older","college entrance qualification","7.51","8","380","5","7","9","10","7.34","7.68","8","8"
"2001","66 and older","lower secondary degree","6.97","7","2344","5","6","8","9","6.89","7.05","7","7"
"2001","66 and older","no degree/no degree yet","6.62","7","65","4","5","8","9","6.12","7.12","6","7"
"2001","66 and older","Other degree","6.7","7","149","5","5","8","9","6.4","7","7","8"
"2001","66 and older","secondary school degree","7.31","8","481","5","7","8","9","7.16","7.46","8","8"
"2002","16-34 y.","college entrance qualification","7.26","8","1763","5","7","8","9","7.19","7.33","8","8"
"2002","16-34 y.","lower secondary degree","6.9","7","1247","5","6","8","9","6.8","7","7","7"
"2002","16-34 y.","no degree/no degree yet","7.52","8","666","5","7","9","9","7.4","7.64","8","8"
"2002","16-34 y.","Other degree","6.87","7","221","5","6","8","9","6.64","7.1","7","8"
"2002","16-34 y.","secondary school degree","7.04","7","2123","5","6","8","9","6.97","7.11","7","7"
"2002","35-65 y.","college entrance qualification","7.2","8","3367","5","7","8","9","7.15","7.25","8","8"
"2002","35-65 y.","lower secondary degree","6.73","7","4715","4","5","8","9","6.68","6.78","7","7"
"2002","35-65 y.","no degree/no degree yet","6.55","7","178","4","5","8","9","6.28","6.82","6","7"
"2002","35-65 y.","Other degree","6.72","7","947","4","5","8","9","6.61","6.83","7","7"
"2002","35-65 y.","secondary school degree","6.8","7","4067","5","6","8","9","6.75","6.85","7","7"
"2002","66 and older","college entrance qualification","7.34","8","478","5","6","8","9","7.19","7.49","8","8"
"2002","66 and older","lower secondary degree","6.78","7","2401","4","6","8","9","6.7","6.86","7","7"
"2002","66 and older","no degree/no degree yet","6.34","6","67","3","5","8","9","5.83","6.85","5","7"
"2002","66 and older","Other degree","6.7","7","158","4","6","8","9","6.41","6.99","7","7"
"2002","66 and older","secondary school degree","7.11","7","515","5","6","8","9","6.96","7.26","7","8"
"2003","16-34 y.","college entrance qualification","7.24","8","1686","5","7","8","9","7.17","7.31","8","8"
"2003","16-34 y.","lower secondary degree","6.71","7","1158","4","5","8","9","6.61","6.81","7","7"
"2003","16-34 y.","no degree/no degree yet","7.61","8","666","5","7","9","10","7.49","7.73","8","8"
"2003","16-34 y.","Other degree","7.02","7","213","5","6","8","9","6.78","7.26","7","8"
"2003","16-34 y.","secondary school degree","6.98","7","1925","5","6","8","9","6.91","7.05","7","7"
"2003","35-65 y.","college entrance qualification","7.08","7","3246","5","6","8","9","7.02","7.14","8","8"
"2003","35-65 y.","lower secondary degree","6.69","7","4354","4","5","8","9","6.64","6.74","7","7"
"2003","35-65 y.","no degree/no degree yet","6.27","6","166","4","5","8","8","5.99","6.55","6","7"
"2003","35-65 y.","Other degree","6.61","7","859","4","5","8","9","6.48","6.74","7","7"
"2003","35-65 y.","secondary school degree","6.72","7","4020","5","6","8","9","6.67","6.77","7","7"
"2003","66 and older","college entrance qualification","7.36","8","504","5","7","8","9","7.21","7.51","8","8"
"2003","66 and older","lower secondary degree","6.81","7","2426","5","6","8","9","6.74","6.88","7","7"
"2003","66 and older","no degree/no degree yet","6.13","7","64","3","5","8","8","5.53","6.73","6","8"
"2003","66 and older","Other degree","6.75","7","175","5","5","8","9","6.47","7.03","7","8"
"2003","66 and older","secondary school degree","7.08","7","518","5","6","8","9","6.92","7.24","7","8"
"2004","16-34 y.","college entrance qualification","7.03","7","1662","5","6","8","9","6.95","7.11","7","8"
