"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.04","7","1116","5","6","8","9","6.95","7.13","7","7"
"2008","college entrance qualification","Westdeutschland, alte Bundeslaender","7.22","8","4028","5","7","8","9","7.17","7.27","8","8"
"2008","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.18","6","1284","4","5","8","8","6.08","6.28","6","7"
"2008","lower secondary degree","Westdeutschland, alte Bundeslaender","6.81","7","5200","5","6","8","9","6.76","6.86","7","7"
"2008","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.15","7","102","5","6","8","9","6.84","7.46","7","8"
"2008","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.86","7","449","5","6","8","9","6.7","7.02","7","8"
"2008","Other degree","Ostdeutschland, neue Bundeslaender","6.59","7","53","4","5","8","9","5.99","7.19","6","8"
"2008","Other degree","Westdeutschland, alte Bundeslaender","6.62","7","893","4","5","8","9","6.49","6.75","7","7"
"2008","secondary school degree","Ostdeutschland, neue Bundeslaender","6.49","7","2108","4","5","8","8","6.42","6.56","7","7"
"2008","secondary school degree","Westdeutschland, alte Bundeslaender","7.04","7","3654","5","6","8","9","6.98","7.1","7","8"
"2009","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.01","7","1085","5","6","8","9","6.91","7.11","7","7"
"2009","college entrance qualification","Westdeutschland, alte Bundeslaender","7.16","7","3812","5","7","8","9","7.11","7.21","8","8"
"2009","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.16","6","1206","4","5","8","8","6.05","6.27","6","7"
"2009","lower secondary degree","Westdeutschland, alte Bundeslaender","6.76","7","4744","4","5","8","9","6.71","6.81","7","7"
"2009","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.13","7","74","5","6","8","9","6.73","7.53","7","8"
"2009","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.65","7","413","4","5","8","9","6.47","6.83","7","8"
"2009","Other degree","Ostdeutschland, neue Bundeslaender","6.24","7","46","3","4","8","8","5.68","6.8","6","8"
"2009","Other degree","Westdeutschland, alte Bundeslaender","6.6","7","765","4","5","8","9","6.47","6.73","7","7"
"2009","secondary school degree","Ostdeutschland, neue Bundeslaender","6.37","7","2015","4","5","8","8","6.3","6.44","7","7"
"2009","secondary school degree","Westdeutschland, alte Bundeslaender","6.91","7","3402","4","6","8","9","6.85","6.97","7","7"
"2010","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.17","8","1387","5","6","8","9","7.09","7.25","8","8"
"2010","college entrance qualification","Westdeutschland, alte Bundeslaender","7.36","8","5424","5","7","8","9","7.32","7.4","8","8"
"2010","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.46","7","1225","4","5","8","8","6.36","6.56","7","7"
"2010","lower secondary degree","Westdeutschland, alte Bundeslaender","6.93","7","5648","5","6","8","9","6.88","6.98","7","7"
"2010","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.42","8","86","5","7","9","10","6.99","7.85","7","8"
"2010","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.11","7","692","5","6","8","9","6.97","7.25","8","8"
"2010","Other degree","Ostdeutschland, neue Bundeslaender","7.16","8","101","5","6","8","8","6.83","7.49","7","8"
"2010","Other degree","Westdeutschland, alte Bundeslaender","6.91","7","1490","5","6","8","9","6.82","7","7","8"
"2010","secondary school degree","Ostdeutschland, neue Bundeslaender","6.59","7","2563","4","5","8","8","6.52","6.66","7","7"
"2010","secondary school degree","Westdeutschland, alte Bundeslaender","7.12","8","4894","5","6","8","9","7.07","7.17","8","8"
"2011","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.19","7","1467","5","6","8","9","7.11","7.27","8","8"
"2011","college entrance qualification","Westdeutschland, alte Bundeslaender","7.36","8","5892","5","7","8","9","7.32","7.4","8","8"
"2011","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.32","7","1273","4","5","8","8","6.22","6.42","6","7"
"2011","lower secondary degree","Westdeutschland, alte Bundeslaender","6.8","7","6014","5","5","8","9","6.75","6.85","7","7"
"2011","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.09","8","90","5","5","8","9","6.73","7.45","7","8"
"2011","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.15","8","719","5","6","8","9","7.01","7.29","8","8"
"2011","Other degree","Ostdeutschland, neue Bundeslaender","6.77","7","113","4","5","8","9","6.38","7.16","7","8"
"2011","Other degree","Westdeutschland, alte Bundeslaender","6.94","7","1533","5","6","8","9","6.85","7.03","7","8"
"2011","secondary school degree","Ostdeutschland, neue Bundeslaender","6.55","7","2716","4","5","8","8","6.48","6.62","7","7"
"2011","secondary school degree","Westdeutschland, alte Bundeslaender","7.1","7","5275","5","6","8","9","7.05","7.15","8","8"
"2012","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.19","7","1487","5","6","8","9","7.11","7.27","7","8"
"2012","college entrance qualification","Westdeutschland, alte Bundeslaender","7.49","8","6045","6","7","8","9","7.45","7.53","8","8"
"2012","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.38","7","1361","4","5","8","8","6.28","6.48","7","7"
"2012","lower secondary degree","Westdeutschland, alte Bundeslaender","6.91","7","6164","5","6","8","9","6.86","6.96","7","7"
"2012","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.28","7.58","104","5","6","9","9","6.93","7.63","7","8"
"2012","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.11","8","748","4","6","8","9","6.97","7.25","8","8"
"2012","Other degree","Ostdeutschland, neue Bundeslaender","6.59","7","131","5","5","8","9","6.26","6.92","7","8"
"2012","Other degree","Westdeutschland, alte Bundeslaender","7.19","7","1632","5","6","8","9","7.1","7.28","8","8"
"2012","secondary school degree","Ostdeutschland, neue Bundeslaender","6.66","7","2764","4","5","8","9","6.6","6.72","7","7"
"2012","secondary school degree","Westdeutschland, alte Bundeslaender","7.21","8","5382","5","7","8","9","7.17","7.25","8","8"
"2013","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.3","8","1460","5","7","8","9","7.22","7.38","8","8"
"2013","college entrance qualification","Westdeutschland, alte Bundeslaender","7.48","8","6632","5","7","8","9","7.44","7.52","8","8"
"2013","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.48","7","1305","4","5","8","9","6.37","6.59","7","7"
"2013","lower secondary degree","Westdeutschland, alte Bundeslaender","7.05","7","6466","5","6","8","9","7","7.1","7","8"
"2013","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.95","7","143","4","6","8","9","6.62","7.28","7","8"
"2013","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.08","7","1184","4","6","8","10","6.97","7.19","8","8"
"2013","Other degree","Ostdeutschland, neue Bundeslaender","7.26","8","358","5","6","8","9","7.07","7.45","8","8"
"2013","Other degree","Westdeutschland, alte Bundeslaender","7.27","8","3786","5","6","8","9","7.21","7.33","8","8"
"2013","secondary school degree","Ostdeutschland, neue Bundeslaender","6.75","7","2725","4","6","8","9","6.68","6.82","7","7"
"2013","secondary school degree","Westdeutschland, alte Bundeslaender","7.28","8","5765","5","7","8","9","7.24","7.32","8","8"
"2014","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.25","8","1356","5","7","8","9","7.17","7.33","8","8"
"2014","college entrance qualification","Westdeutschland, alte Bundeslaender","7.46","8","6070","5","7","8","9","7.42","7.5","8","8"
"2014","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.55","7","1209","4","5","8","9","6.44","6.66","7","7"
"2014","lower secondary degree","Westdeutschland, alte Bundeslaender","7.04","7","5703","5","6","8","9","6.99","7.09","7","8"
"2014","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.84","8","114","3","5","8","9","6.5","7.18","7","8"
"2014","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.9","7","892","4","5","8","9","6.77","7.03","7","8"
"2014","Other degree","Ostdeutschland, neue Bundeslaender","7.05","8","293","5","6","8","9","6.85","7.25","7","8"
"2014","Other degree","Westdeutschland, alte Bundeslaender","7.28","8","3013","5","6","8","9","7.22","7.34","8","8"
"2014","secondary school degree","Ostdeutschland, neue Bundeslaender","6.78","7","2465","5","6","8","9","6.71","6.85","7","7"
"2014","secondary school degree","Westdeutschland, alte Bundeslaender","7.25","8","5075","5","7","8","9","7.2","7.3","8","8"
"2015","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.39","8","1311","5","7","8","9","7.31","7.47","8","8"
"2015","college entrance qualification","Westdeutschland, alte Bundeslaender","7.56","8","5901","6","7","9","9","7.52","7.6","8","8"
"2015","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.65","7","1127","4","5","8","9","6.54","6.76","7","7"
"2015","lower secondary degree","Westdeutschland, alte Bundeslaender","7.12","8","5276","5","6","8","9","7.07","7.17","8","8"
"2015","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.03","7","119","4","6","8","9","6.67","7.39","7","8"
"2015","no degree/no degree yet","Westdeutschland, alte Bundeslaender","6.95","7","860","4","5","8","9","6.81","7.09","8","8"
"2015","Other degree","Ostdeutschland, neue Bundeslaender","7.18","8","377","5","6","8","10","6.99","7.37","8","8"
"2015","Other degree","Westdeutschland, alte Bundeslaender","7.41","8","3747","5","7","9","9","7.35","7.47","8","8"
"2015","secondary school degree","Ostdeutschland, neue Bundeslaender","6.86","7","2353","5","6","8","9","6.79","6.93","7","7"
"2015","secondary school degree","Westdeutschland, alte Bundeslaender","7.38","8","4852","5","7","8","9","7.33","7.43","8","8"
"2016","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.43","8","1281","5","7","8","9","7.34","7.52","8","8"
"2016","college entrance qualification","Westdeutschland, alte Bundeslaender","7.58","8","5527","6","7","9","9","7.54","7.62","8","8"
"2016","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.74","7","1000","5","5","8","9","6.62","6.86","7","7"
"2016","lower secondary degree","Westdeutschland, alte Bundeslaender","7.04","7","4863","5","6","8","9","6.99","7.09","8","8"
"2016","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.41","8","404","5","7","9","10","7.18","7.64","7","8"
"2016","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.08","8","2092","5","6","8","9","6.99","7.17","8","8"
"2016","Other degree","Ostdeutschland, neue Bundeslaender","7.19","8","726","5","6","9","9","7.02","7.36","7","8"
"2016","Other degree","Westdeutschland, alte Bundeslaender","7.33","8","4940","5","7","8","9","7.28","7.38","8","8"
"2016","secondary school degree","Ostdeutschland, neue Bundeslaender","6.79","7","2201","5","6","8","9","6.72","6.86","7","7"
"2016","secondary school degree","Westdeutschland, alte Bundeslaender","7.37","8","4420","5","7","8","9","7.32","7.42","8","8"
"2017","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.38","8","1461","5","7","8","9","7.3","7.46","8","8"
"2017","college entrance qualification","Westdeutschland, alte Bundeslaender","7.51","8","6492","6","7","8","9","7.47","7.55","8","8"
"2017","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.55","7","1027","4","5","8","9","6.43","6.67","7","7"
"2017","lower secondary degree","Westdeutschland, alte Bundeslaender","7.12","8","5095","5","6","8","9","7.07","7.17","8","8"
"2017","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.94","7","421","4","5","9","10","6.73","7.15","8","8"
"2017","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.11","8","2713","4","6","8","9","7.03","7.19","8","8"
"2017","Other degree","Ostdeutschland, neue Bundeslaender","7.23","7.59","706","5","6","8","9","7.08","7.38","7","8"
"2017","Other degree","Westdeutschland, alte Bundeslaender","7.45","8","5324","5","7","9","10","7.4","7.5","8","8"
"2017","secondary school degree","Ostdeutschland, neue Bundeslaender","6.87","7","2537","5","6","8","9","6.8","6.94","7","7"
"2017","secondary school degree","Westdeutschland, alte Bundeslaender","7.35","8","5079","5","7","8","9","7.31","7.39","8","8"
"2018","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.51","8","1422","6","7","8","9","7.44","7.58","8","8"
"2018","college entrance qualification","Westdeutschland, alte Bundeslaender","7.61","8","6272","6","7","9","9","7.57","7.65","8","8"
"2018","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.63","7","982","5","5","8","9","6.51","6.75","7","7"
"2018","lower secondary degree","Westdeutschland, alte Bundeslaender","7.19","8","4795","5","6","8","9","7.14","7.24","8","8"
"2018","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","6.93","7","352","5","5","8","9","6.71","7.15","8","8"
"2018","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.02","7","2163","5","6","8","10","6.93","7.11","8","8"
"2018","Other degree","Ostdeutschland, neue Bundeslaender","7.38","8","621","5","7","9","9","7.23","7.53","7","8"
"2018","Other degree","Westdeutschland, alte Bundeslaender","7.38","8","4541","5","7","8","9","7.33","7.43","8","8"
"2018","secondary school degree","Ostdeutschland, neue Bundeslaender","7.09","8","2479","5","7","8","9","7.02","7.16","7","8"
"2018","secondary school degree","Westdeutschland, alte Bundeslaender","7.44","8","4785","5","7","8","9","7.39","7.49","8","8"
"2019","college entrance qualification","Ostdeutschland, neue Bundeslaender","7.49","8","1628","5","7","8","9","7.42","7.56","8","8"
"2019","college entrance qualification","Westdeutschland, alte Bundeslaender","7.68","8","6904","6","7","9","9","7.65","7.71","8","8"
"2019","lower secondary degree","Ostdeutschland, neue Bundeslaender","6.91","7","861","5","5","8","9","6.78","7.04","7","7"
"2019","lower secondary degree","Westdeutschland, alte Bundeslaender","7.27","8","4519","5","6","8","9","7.22","7.32","8","8"
"2019","no degree/no degree yet","Ostdeutschland, neue Bundeslaender","7.7","8","282","5","7","9","10","7.46","7.94","7","8"
"2019","no degree/no degree yet","Westdeutschland, alte Bundeslaender","7.22","8","1963","5","6","9","10","7.13","7.31","8","8"
"2019","Other degree","Ostdeutschland, neue Bundeslaender","7.42","8","516","5","6","9","10","7.26","7.58","8","8"
"2019","Other degree","Westdeutschland, alte Bundeslaender","7.54","8","3912","5","7","9","9","7.48","7.6","8","8"
"2019","secondary school degree","Ostdeutschland, neue Bundeslaender","7.06","8","2496","5","6","8","9","6.99","7.13","8","8"
"2019","secondary school degree","Westdeutschland, alte Bundeslaender","7.52","8","4943","5","7","9","9","7.48","7.56","8","8"
