"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1986","35-65 y.","Couple + C. GT 16 ","35980.98","32919.43","1184","11734","23111","42937","58619","100281","34528.92","37433.04","0","448962","33014","34990"
"1986","35-65 y.","Couple + C. LE 16","30967.87","27686","1262","15424","20915","37327","49832","105670","30059.65","31876.09","0","160404","25928","27413"
"1986","35-65 y.","Couple + C. LE and GT 16","35576.69","32424.25","815","18779","24284","41614","54614","107525","34332.82","36820.56","0","217978","29144","32137"
"1986","35-65 y.","Single parent","17094.1","14987.53","229","186","6187","24833","33377","82430","15270.78","18917.42","0","90499","14004","17537"
"1986","66 and older","(Married) couple without C.","3640.34","264.09","474","26","102","2664","9296","43947","2694.66","4586.02","0","87215","237","675"
"1986","66 and older","1-pers.-HH","1658.64","153.29","370","0","46","517","3846","21293","971.03","2346.25","0","83234","131","187"
"1986","66 and older","Couple + C. GT 16 ","18009.96","16572.54","49","2629","8155","25502","33319","49415","14429.68","21590.24","77","49415","13117","24133"
"1986","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","66 and older","Single parent","","","","","","","","","","","","","",""
"1987","16-34 y.","(Married) couple without C.","31827.44","30240","601","16898","23354","38245","44570","79107","30509.48","33145.4","0","201751","28683","30733"
"1987","16-34 y.","1-pers.-HH","14451.5","14090.69","308","1636","5870","18979","24852","49855","12998.71","15904.29","0","153173","12494","15139"
"1987","16-34 y.","Couple + C. GT 16 ","39531.16","38033.77","889","15985","25978","50985","61871","106182","38250.54","40811.78","0","136062","37370","39845"
"1987","16-34 y.","Couple + C. LE 16","26331.38","24843.37","1157","14827","18918","31804","40094","59821","25603.89","27058.87","0","134719","23231","24773"
"1987","16-34 y.","Couple + C. LE and GT 16","37857.06","35496","533","20015","25905","45624","60745","107855","36329.47","39384.65","0","200459","32242","34972"
"1987","16-34 y.","Single parent","20739.81","15541.62","266","1636","6526","27487","43685","88267","18265.17","23214.45","0","183042","14228","18447"
"1987","35-65 y.","(Married) couple without C.","24412.41","22534","1247","228","9934","34546","48368","81234","23292.09","25532.73","0","208437","22720","24746"
"1987","35-65 y.","1-pers.-HH","14174.21","14366.79","431","25","1003","22309","30125","50493","13010.34","15338.08","0","67314","14331","16544"
"1987","35-65 y.","Couple + C. GT 16 ","37159.75","35476","1226","14725","24529","47093","60621","106182","36101.61","38217.89","0","136062","34625","37370"
"1987","35-65 y.","Couple + C. LE 16","31875.09","28918.22","1210","15946","21392","37497","50019","100802","30909.3","32840.88","0","188232","27322","28908"
"1987","35-65 y.","Couple + C. LE and GT 16","35760.84","33024.34","728","18447","25013","41468","57631","107855","34451.87","37069.81","0","200459","30377","33609"
"1987","35-65 y.","Single parent","18587.19","16376.41","232","1325","6940","25328","38680","70504","16291.89","20882.49","0","183042","14228","18151"
"1987","66 and older","(Married) couple without C.","4094.29","358","509","0","102","3252","10072","49315","2888.35","5300.23","0","196745","307","743"
"1987","66 and older","1-pers.-HH","1697.07","165.48","381","0","26","920","3732","30698","1030.94","2363.2","0","81142","137","201"
"1987","66 and older","Couple + C. GT 16 ","19854.02","19313.01","44","6545","9970","29250","36199","53082","16044.72","23663.32","0","53082","15949","24593"
"1987","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","66 and older","Single parent","","","","","","","","","","","","","",""
"1988","16-34 y.","(Married) couple without C.","32928.69","31963.71","577","15425","22851","40529","46627","76946","31270.36","34587.02","5","311142","28223","30908"
"1988","16-34 y.","1-pers.-HH","15144.56","15583.14","279","2950","7702","20094","25731","44107","13890.14","16398.98","0","102691","14229","16566"
"1988","16-34 y.","Couple + C. GT 16 ","41721.57","39339.5","933","19122","28696","52059","68318","120537","40392.01","43051.13","0","151353","37573","40463"
"1988","16-34 y.","Couple + C. LE 16","26942.87","24311.46","1108","15824","19419","32005","42284","70522","26207.53","27678.21","0","122871","23048","24255"
"1988","16-34 y.","Couple + C. LE and GT 16","36370.68","33945.02","452","17371","25181","43562","55931","97093","34805.33","37936.03","0","161927","30436","33738"
"1988","16-34 y.","Single parent","21760.59","18689.55","252","2624","7158","31923","43566","85840","19416.09","24105.09","0","87731","15787","21603"
"1988","35-65 y.","(Married) couple without C.","25701.23","24107.48","1220","307","10328","36495","50681","82389","24578.99","26823.47","0","199278","23888","25956"
"1988","35-65 y.","1-pers.-HH","14881.41","13915.07","413","0","744","22991","32211","51222","13440.18","16322.64","0","163648","14418","16682"
"1988","35-65 y.","Couple + C. GT 16 ","39284.67","36869.51","1219","16298","26497","48071","62940","126647","38124.67","40444.67","0","151353","36121","38091"
"1988","35-65 y.","Couple + C. LE 16","34114.99","30230.15","1123","17979","23456","40181","53021","103881","33069.08","35160.9","0","197348","28172","29798"
"1988","35-65 y.","Couple + C. LE and GT 16","35483.68","32819","638","17077","24890","42879","55931","97093","34178.8","36788.56","0","161927","29911","32626"
"1988","35-65 y.","Single parent","19947.68","18091.02","236","2945","8190","27405","41922","85498","17922.32","21973.04","0","87731","15246","19466"
"1988","66 and older","(Married) couple without C.","4704.34","613.68","493","10","112","3681","12518","75238","3360.38","6048.3","0","199278","501","931"
"1988","66 and older","1-pers.-HH","1478.64","185.52","381","0","48","901","4435","19038","1055.37","1901.91","0","42311","164","222"
"1988","66 and older","Couple + C. GT 16 ","19596.8","18480","57","2603","13524","26996","34459","52750","16274.39","22919.21","0","52750","16092","22906"
"1988","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1988","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1988","66 and older","Single parent","","","","","","","","","","","","","",""
"1989","16-34 y.","(Married) couple without C.","36228.22","34153.33","616","15133","25127","42678","50457","144635","34580.04","37876.4","0","272876","31023","33289"
"1989","16-34 y.","1-pers.-HH","15741.99","15944.78","279","3389","8078","20786","26076","52330","14415.64","17068.34","0","100725","14741","17043"
"1989","16-34 y.","Couple + C. GT 16 ","43293.39","40703.51","899","18376","29246","53750","68958","132177","41869.42","44717.36","0","161747","38960","42313"
"1989","16-34 y.","Couple + C. LE 16","28691.87","26059","1074","15382","20255","32910","43715","81293","27631.92","29751.82","0","297200","24353","25824"
"1989","16-34 y.","Couple + C. LE and GT 16","38863.57","34471","412","19754","26896","44206","61058","144775","36964.63","40762.51","0","235174","31758","35790"
"1989","16-34 y.","Single parent","23335.98","16680.89","227","2700","8049","32366","48292","90601","20367.99","26303.97","0","130891","16058","21148"
"1989","35-65 y.","(Married) couple without C.","27506.31","25003.66","1177","562","11395","38194","53024","93385","26209.49","28803.13","0","300001","25086","27919"
"1989","35-65 y.","1-pers.-HH","16756.04","15843.34","414","5","1146","24287","34735","60946","14867.32","18644.76","0","279038","15599","18077"
"1989","35-65 y.","Couple + C. GT 16 ","41145.31","38767.11","1187","17714","27890","50932","65496","126613","39948.86","42341.76","0","161747","36772","39379"
"1989","35-65 y.","Couple + C. LE 16","35408.4","31084.47","1071","17880","24005","41569","56294","127873","34122.16","36694.64","0","301825","29181","30775"
"1989","35-65 y.","Couple + C. LE and GT 16","38555.41","34471","576","19863","26263","43697","60170","144775","36862.73","40248.09","0","235174","31466","34471"
"1989","35-65 y.","Single parent","21262.17","17682.07","220","2024","8049","28979","46561","90601","18777.52","23746.82","0","130891","16052","20924"
"1989","66 and older","(Married) couple without C.","4908.41","614","472","6","136","3692","12987","56395","3284.38","6532.44","0","300001","574","916"
"1989","66 and older","1-pers.-HH","1333.7","180.94","377","0","30","1004","4654","15691","1014.56","1652.84","0","29781","157","228"
"1989","66 and older","Couple + C. GT 16 ","20237.39","18155.44","61","1171","10103","27405","36365","60428","16268.4","24206.38","42","75019","16972","24115"
"1989","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1989","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1989","66 and older","Single parent","","","","","","","","","","","","","",""
"1990","16-34 y.","(Married) couple without C.","38358.33","34794","633","17041","26286","42872","50355","211096","35747.14","40969.52","0","473661","32453","34794"
"1990","16-34 y.","1-pers.-HH","16370.89","16885.03","265","3187","7756","22228","28058","43752","15101.04","17640.74","0","59258","14861","18034"
"1990","16-34 y.","Couple + C. GT 16 ","46258.88","43464.76","850","20380","31475","57766","77352","116613","44730","47787.76","0","186025","41077","43767"
"1990","16-34 y.","Couple + C. LE 16","31002.38","27582.28","1045","16737","21065","34533","46564","107381","29713.47","32291.29","0","375273","24947","26526"
"1990","16-34 y.","Couple + C. LE and GT 16","40515.49","35767","359","19675","27364","48027","61291","167593","38175.53","42855.45","0","179586","33426","35905"
"1990","16-34 y.","Single parent","22345.05","18031.45","223","2863","9452","30800","46529","67915","19604.75","25085.35","0","169991","17875","21565"
"1990","35-65 y.","(Married) couple without C.","28564.96","26065.79","1178","308","11024","41364","55353","95495","27140.4","29989.52","0","265923","25196","27926"
"1990","35-65 y.","1-pers.-HH","17562.08","16979.37","397","78","2821","25718","36006","54594","15594.28","19529.88","0","308947","16547","19260"
"1990","35-65 y.","Couple + C. GT 16 ","44091.14","41491","1147","19014","30644","54091","68766","129106","42776.07","45406.21","0","186025","39574","42252"
"1990","35-65 y.","Couple + C. LE 16","36927.92","32467","1045","19659","24915","43289","57980","112585","35662.14","38193.7","0","271817","30676","32498"
"1990","35-65 y.","Couple + C. LE and GT 16","40733.87","35950.84","535","20913","28044","46883","61291","166443","38798.96","42668.78","0","179586","33694","36189"
"1990","35-65 y.","Single parent","21968.71","19162.33","214","2512","9970","30131","40182","67915","19499.8","24437.62","0","169991","17283","21636"
"1990","66 and older","(Married) couple without C.","4392.39","710.56","500","51","143","3784","12055","56809","3475.72","5309.06","0","72757","603","1074"
"1990","66 and older","1-pers.-HH","1751.45","175.66","376","0","40","945","3492","15089","716.1","2786.8","0","190712","165","223"
"1990","66 and older","Couple + C. GT 16 ","20312.39","18885.4","67","809","4842","31178","39161","70071","16269.73","24355.05","0","70071","16636","24990"
"1990","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","66 and older","Single parent","","","","","","","","","","","","","",""
"1991","16-34 y.","(Married) couple without C.","36913.45","36234.01","639","15922","23607","47252","56068","86920","35298.01","38528.89","0","344950","34000","36909"
"1991","16-34 y.","1-pers.-HH","17264.33","17756.19","277","4144","8951","23673","29191","45915","16026.25","18502.41","0","62447","15406","18450"
"1991","16-34 y.","Couple + C. GT 16 ","46717.22","43491","795","19506","32130","59398","74595","131087","45153.56","48280.88","0","146943","42668","46757"
"1991","16-34 y.","Couple + C. LE 16","32843.94","28545.37","1051","16516","21593","36928","48256","255286","31631.82","34056.06","0","278848","26637","27939"
"1991","16-34 y.","Couple + C. LE and GT 16","45904.23","39746.03","357","22237","28907","54359","75982","167226","43407.66","48400.8","0","188273","35852","39514"
"1991","16-34 y.","Single parent","22907.99","17923","230","3708","9943","30345","45106","78729","20077.84","25738.14","0","229956","16670","22332"
"1991","35-65 y.","(Married) couple without C.","30358.22","26951","1171","994","14102","43514","60279","106123","28874.97","31841.47","0","344950","26089","29502"
"1991","35-65 y.","1-pers.-HH","19988.84","18608.76","391","77","3706","26327","39709","78307","18135.93","21841.75","0","222699","17638","20771"
"1991","35-65 y.","Couple + C. GT 16 ","46096.11","42536","1114","20489","32131","57164","72773","137130","44788.37","47403.85","0","146943","40554","43566"
"1991","35-65 y.","Couple + C. LE 16","38491.77","35813.72","1042","21167","26600","45658","60413","100040","37446.33","39537.21","0","124172","33413","35934"
"1991","35-65 y.","Couple + C. LE and GT 16","44321.06","39431.53","535","20121","29592","52567","70303","157580","42332.69","46309.43","0","188273","35958","38652"
"1991","35-65 y.","Single parent","22454.78","20729.56","224","2927","10072","29846","41419","78729","19740.88","25168.68","0","229956","17685","23470"
"1991","66 and older","(Married) couple without C.","4985.03","824.78","517","27","137","4868","13721","59306","4010.81","5959.25","0","91386","728","1411"
"1991","66 and older","1-pers.-HH","1569.17","188","376","0","40","1104","4530","16891","1122.55","2015.79","0","49199","180","250"
"1991","66 and older","Couple + C. GT 16 ","21179.82","19446.88","73","3221","10551","28609","38066","66027","17636.82","24722.82","0","66027","15029","23131"
"1991","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","66 and older","Single parent","18262.59","18906.67","30","183","5085","27105","42258","44943","12732.36","23792.82","0","49243","7021","24722"
"1992","16-34 y.","(Married) couple without C.","35720.9","35530","748","16245","22957","47110","54173","86153","34540.31","36901.49","0","107419","33825","36626"
"1992","16-34 y.","1-pers.-HH","17962.03","16851.44","342","4060","9050","24082","32518","56818","16687.79","19236.27","0","89624","14094","18186"
"1992","16-34 y.","Couple + C. GT 16 ","46316.49","43206.19","1074","18277","30301","58953","77067","129795","44934.6","47698.38","0","154425","38947","42206"
"1992","16-34 y.","Couple + C. LE 16","28916.04","26444.15","1715","13425","19784","35202","45167","76056","28260","29572.08","0","149468","24326","25653"
"1992","16-34 y.","Couple + C. LE and GT 16","43560.37","38259.47","442","20635","28326","53924","74016","115339","41608.73","45512.01","143","151259","35304","38280"
"1992","16-34 y.","Single parent","20845.27","17929.14","313","2483","8188","28505","38940","103128","18597.7","23092.84","0","221160","15234","19846"
"1992","35-65 y.","(Married) couple without C.","28971.45","23950","1829","1006","10520","41340","59070","107190","27610.93","30331.97","0","518807","22101","23850"
"1992","35-65 y.","1-pers.-HH","19111.38","16251.57","497","91","2687","26960","39376","100250","17348.32","20874.44","0","258714","14148","18058"
"1992","35-65 y.","Couple + C. GT 16 ","44985","41735","1567","18023","29621","57833","75553","129795","43877.81","46092.19","0","154425","37786","39550"
"1992","35-65 y.","Couple + C. LE 16","38131.68","34421.62","1582","18816","25676","47311","61730","102843","37258.57","39004.79","0","134294","31034","32406"
"1992","35-65 y.","Couple + C. LE and GT 16","42158.99","37805.52","720","19721","27807","48613","71398","115339","40693.11","43624.87","143","151259","34572","37188"
"1992","35-65 y.","Single parent","22947.69","19131.31","290","2866","10533","31552","47798","94559","20597.3","25298.08","0","221160","16593","20650"
"1992","66 and older","(Married) couple without C.","4515.86","917.86","708","46","177","4346","11709","42174","3792.32","5239.4","0","110546","619","984"
"1992","66 and older","1-pers.-HH","1369.12","166.66","512","0","29","639","3765","20279","986.99","1751.25","0","60425","153","211"
"1992","66 and older","Couple + C. GT 16 ","21833.72","20954.27","98","4933","7086","28019","41631","104663","18231.18","25436.26","0","104663","12058","24695"
"1992","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1992","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1992","66 and older","Single parent","16903.82","13600.16","39","183","6622","24593","29255","55402","11970.72","21836.92","0","67421","10728","19710"
"1993","16-34 y.","(Married) couple without C.","39628.99","39322","801","15744","26543","51313","59546","90172","38382.35","40875.63","0","110225","35113","38807"
"1993","16-34 y.","1-pers.-HH","18282.81","18508.31","384","2812","8083","25787","33490","50107","17114.1","19451.52","0","68653","16302","19635"
"1993","16-34 y.","Couple + C. GT 16 ","50504.18","46922.98","999","20790","32510","64155","81935","126411","48796.39","52211.97","0","269239","41312","45556"
"1993","16-34 y.","Couple + C. LE 16","29671.29","27658.28","1618","14418","21627","36787","45929","72960","28996.86","30345.72","0","114606","26332","27911"
"1993","16-34 y.","Couple + C. LE and GT 16","46105.46","42857.17","459","23823","31351","54350","71989","149040","44068.23","48142.69","25","206422","37109","42127"
"1993","16-34 y.","Single parent","18750.75","15886.77","291","456","6488","25272","39614","72191","16938.06","20563.44","0","90358","15083","18969"
"1993","35-65 y.","(Married) couple without C.","30932.66","26824.01","1801","1915","9730","44993","64627","112195","29775.67","32089.65","0","234657","24562","26696"
"1993","35-65 y.","1-pers.-HH","21613.04","18742.49","528","54","3298","30798","43358","110811","19699.3","23526.78","0","222539","15339","19540"
"1993","35-65 y.","Couple + C. GT 16 ","47263.23","43621.92","1510","18674","30153","60974","78893","125740","45926.2","48600.26","0","269239","39169","41513"
"1993","35-65 y.","Couple + C. LE 16","42923","37841","1503","18875","26725","51039","68916","121792","41669.33","44176.67","0","425113","34582","36813"
"1993","35-65 y.","Couple + C. LE and GT 16","46578.24","43346","731","22572","30892","54989","73258","149040","44928.23","48228.25","25","206422","37324","40868"
"1993","35-65 y.","Single parent","21689.31","19645.01","275","2556","11240","30343","41850","72191","19948.24","23430.38","0","90358","16928","21666"
"1993","66 and older","(Married) couple without C.","4524.77","981","734","51","203","4060","11710","46919","3865.99","5183.55","0","66324","831","1187"
"1993","66 and older","1-pers.-HH","1247.23","189","506","0","44","898","3518","13226","938.41","1556.05","0","39625","164","223"
"1993","66 and older","Couple + C. GT 16 ","23492.78","22296.48","87","665","8743","32999","39625","110758","19421.32","27564.24","51","110758","17848","25309"
"1993","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1993","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1993","66 and older","Single parent","16681.45","15767.45","42","165","5021","23673","28536","69417","11834.27","21528.63","0","69417","12069","18969"
"1994","16-34 y.","(Married) couple without C.","41209.84","41100","870","17722","26973","54191","64067","88505","39969.44","42450.24","0","141723","36262","39524"
"1994","16-34 y.","1-pers.-HH","18868.68","19686.41","390","2463","7458","26871","35610","62180","17507.75","20229.61","0","107885","17691","20313"
"1994","16-34 y.","Couple + C. GT 16 ","49391.47","46499.97","939","17765","32075","63988","78703","153472","47651.45","51131.49","0","352605","43967","46931"
"1994","16-34 y.","Couple + C. LE 16","32390.95","30887.82","1527","14243","22944","40357","50329","78591","31553.52","33228.38","0","235202","28591","30217"
"1994","16-34 y.","Couple + C. LE and GT 16","49561.93","46456","455","25355","36452","58922","76437","129494","47503.91","51619.95","0","179972","41159","45368"
"1994","16-34 y.","Single parent","20203.62","16091.3","278","160","7076","28816","41768","91542","18063.22","22344.02","0","101538","15786","20862"
"1994","35-65 y.","(Married) couple without C.","32227.22","28922.41","1803","1151","10124","47263","67642","118966","31037.06","33417.38","0","241131","25413","28378"
"1994","35-65 y.","1-pers.-HH","21396.8","18513.89","495","30","2710","29642","42994","85703","19414.5","23379.1","0","251659","15418","19712"
"1994","35-65 y.","Couple + C. GT 16 ","47637.94","44471.08","1434","15862","29859","60614","79397","121464","46190.71","49085.17","0","352605","41210","43957"
"1994","35-65 y.","Couple + C. LE 16","42995.93","38238.55","1499","18625","28100","52269","68769","166470","41711.3","44280.56","0","335606","35473","37456"
"1994","35-65 y.","Couple + C. LE and GT 16","48055.91","44614.49","726","23806","33944","57773","75248","129494","46471.88","49639.94","0","179972","40490","43197"
"1994","35-65 y.","Single parent","25162.86","20334.39","261","4295","12632","34995","48931","101538","22702.01","27623.71","0","132393","19289","24357"
"1994","66 and older","(Married) couple without C.","4938.07","1163.17","732","26","166","5074","11705","53151","4303.94","5572.2","0","64083","707","1200"
"1994","66 and older","1-pers.-HH","1641.53","195.43","530","0","48","1311","4398","19061","1272.67","2010.39","0","43731","176","230"
"1994","66 and older","Couple + C. GT 16 ","23494.23","23595","93","741","5976","31078","45799","87400","19743.34","27245.12","51","87400","21372","27288"
"1994","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1994","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1994","66 and older","Single parent","18580.42","14847.88","41","123","6361","24545","47520","82754","11763.21","25397.63","0","82754","7179","19038"
"1995","16-34 y.","(Married) couple without C.","41045.53","40822","915","16855","25421","52717","65591","93912","39753.52","42337.54","0","192953","36020","39630"
"1995","16-34 y.","1-pers.-HH","17808.75","17995.54","412","1558","7154","25591","34317","45403","16675.92","18941.58","0","67522","17098","20153"
"1995","16-34 y.","Couple + C. GT 16 ","50323.7","47049.81","953","17787","31769","63149","84098","160820","48566.03","52081.37","0","259207","43214","47509"
"1995","16-34 y.","Couple + C. LE 16","31966.32","30220.63","1551","11818","21474","40845","52571","84452","30933.27","32999.37","0","392067","28524","30102"
"1995","16-34 y.","Couple + C. LE and GT 16","47594.68","45104.6","494","22627","33352","56682","75445","143560","45577.37","49611.99","0","158888","39590","43769"
"1995","16-34 y.","Single parent","21019.17","16661.54","300","1564","6136","29549","43588","86562","18921.62","23116.72","0","90637","16412","20253"
"1995","35-65 y.","(Married) couple without C.","33287.69","29202.79","1856","650","9870","49243","71324","110084","32018.69","34556.69","0","305415","27013","29261"
"1995","35-65 y.","1-pers.-HH","21139.36","18587.75","508","10","1322","30985","42333","87837","19321.12","22957.6","0","215036","15139","20408"
"1995","35-65 y.","Couple + C. GT 16 ","47955.15","45007","1455","15339","29291","60159","82943","160820","46517.13","49393.17","0","259207","42249","44953"
"1995","35-65 y.","Couple + C. LE 16","43699.2","39226.61","1606","18500","27003","52950","71585","168320","42407.17","44991.23","0","404250","35843","37668"
"1995","35-65 y.","Couple + C. LE and GT 16","46571.46","44629.17","756","21671","32992","56398","71628","135697","45015.15","48127.77","0","158888","40060","42998"
"1995","35-65 y.","Single parent","24253.14","21803.47","276","3375","10573","34736","46410","86562","22103.43","26402.85","0","90637","19068","23971"
"1995","66 and older","(Married) couple without C.","4773.95","1278","756","33","187","4142","13754","46937","4058.75","5489.15","0","122676","854","1304"
"1995","66 and older","1-pers.-HH","1876.64","210.75","540","0","48","1627","5450","20775","1519.3","2233.98","0","34528","176","235"
"1995","66 and older","Couple + C. GT 16 ","23356.21","22634","99","905","10600","31751","43388","74185","19656.36","27056.06","0","91816","18816","24611"
"1995","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1995","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1995","66 and older","Single parent","19572.77","17405.3","40","47","10148","25641","29950","86607","12951.93","26193.61","0","86607","15134","24532"
"1996","16-34 y.","(Married) couple without C.","43245.19","41202","879","16379","28089","55935","68108","102649","41928.76","44561.62","0","121585","37636","40378"
