"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1995","West Germany","Female","29541.81","25562.42","4979","121","3528","45134","65139","111194","28770.42","30313.2","0","404250","30016","31779"
"1995","West Germany","Male","35137.91","32613","4686","873","13473","49641","68196","124193","34340.21","35935.61","0","404250","33700","35473"
"1996","East Germany","Female","21169.01","17150.66","1938","76","367","34054","51163","85650","20175.83","22162.19","0","212690","22879","25480"
"1996","East Germany","Male","25155.33","22392.55","1758","195","6477","37682","53844","85818","24128.9","26181.76","0","139398","26415","28979"
"1996","West Germany","Female","30113.49","25657.56","4872","102","3241","45894","66751","123482","29288.11","30938.87","0","554455","30422","32093"
"1996","West Germany","Male","37173.08","33669.37","4557","828","13345","52665","72949","127654","36280.09","38066.07","0","554455","34938","36800"
"1997","East Germany","Female","21646.85","17064.52","1900","83","273","34713","52459","88533","20471.17","22822.53","0","379427","23195","25996"
"1997","East Germany","Male","25631.26","22364.2","1751","188","5788","37899","55367","89998","24480.19","26782.33","0","379427","26434","29016"
"1997","West Germany","Female","30248.44","25669.13","4778","108","3238","46856","67240","125606","29447.23","31049.65","0","363043","30974","32825"
"1997","West Germany","Male","36594.15","33531.51","4486","920","12404","53129","72205","126458","35763.97","37424.33","0","363043","35126","37028"
"1998","East Germany","Female","21661.78","16829.78","2008","66","271","35305","51802","89587","20569.47","22754.09","0","269711","23775","26585"
"1998","East Germany","Male","25052.41","22151.55","1877","153","3068","38572","55215","89127","23996.18","26108.64","0","211986","26577","29162"
"1998","West Germany","Female","30570.08","25884","5403","112","3221","46476","68179","121464","29773.41","31366.75","0","566257","30504","32137"
"1998","West Germany","Male","37010.52","34156.78","5039","718","12424","53021","73739","125181","36182.22","37838.82","0","566257","35260","36941"
"1999","East Germany","Female","22091.73","17283","1978","57","330","36502","52620","97227","20991.16","23192.3","0","330654","23152","26398"
"1999","East Germany","Male","26012.97","22213.62","1825","171","3900","39360","55669","93914","24872.5","27153.44","0","330654","26581","29522"
"1999","West Germany","Female","31924.64","26996","5145","110","3802","49279","70905","129180","31098.64","32750.64","0","428635","31598","33515"
"1999","West Germany","Male","37760.25","33854.94","4820","761","12782","54240","74970","145262","36895.73","38624.77","0","428635","35451","37398"
"2000","East Germany","Female","22751.55","16204.52","3067","51","256","36813","56078","108701","21650.36","23852.74","0","668273","21512","24172"
"2000","East Germany","Male","26795.97","22136.8","2811","153","2886","40106","59602","108701","25717.59","27874.35","0","498120","25843","28341"
"2000","West Germany","Female","33357.9","28555","9543","129","4090","50190","73801","139266","32686.33","34029.47","0","534522","32199","33554"
"2000","West Germany","Male","38630.45","34516.23","8845","608","12446","54921","78373","149331","37920.59","39340.31","0","534522","36153","37504"
"2001","East Germany","Female","22550.4","15891.96","2830","55","307","37549","56466","100736","21583.41","23517.39","0","221110","21679","24955"
"2001","East Germany","Male","26382.15","22335.69","2635","144","2516","41223","58788","100626","25374.43","27389.87","0","221110","25857","28305"
"2001","West Germany","Female","33445.38","28434.64","8651","132","4186","50481","72970","149430","32714.2","34176.56","0","526806","32748","34257"
"2001","West Germany","Male","39322.52","35262.04","7947","653","12639","55405","78222","156859","38531.79","40113.25","0","526806","37042","38437"
"2002","East Germany","Female","22350.33","14386.63","2813","47","300","37207","56364","116455","21140.58","23560.08","0","272772","22818","25840"
"2002","East Germany","Male","26114.97","22108","2645","113","2198","39543","58845","118648","24798.42","27431.52","0","508876","27393","30122"
"2002","West Germany","Female","33859.81","27489.98","9166","166","4000","48850","72623","166457","32794.43","34925.19","0","1022417","37140","38760"
"2002","West Germany","Male","39871.43","34130","8533","1029","11200","54100","78200","172024","38737.39","41005.47","0","1022417","42048","43909"
"2003","East Germany","Female","22880.06","15099.4","2776","57","330","37503","57589","113696","21617.08","24143.04","0","372481","22706","25624"
"2003","East Germany","Male","26463.73","21829.25","2596","114","1500","40700","59816","114370","25144.95","27782.51","0","372481","27296","29890"
"2003","West Germany","Female","34697.64","28352","8790","145","4060","51525","75250","165742","33640.39","35754.89","0","1147759","37606","39400"
"2003","West Germany","Male","40598.87","35101.7","8135","606","10747","57203","81723","174343","39462.8","41734.94","0","1147759","42270","44275"
"2004","East Germany","Female","22229.3","13665.05","2743","51","313","37770","58062","113836","20981.42","23477.18","0","464316","22475","25740"
"2004","East Germany","Male","25528.5","20856.08","2512","97","1217","40325","59870","113393","24226.49","26830.51","0","464316","26400","29247"
"2004","West Germany","Female","34162.15","27247.12","8561","160","4105","50305","73918","161297","32784.9","35539.4","0","4126742","37128","39007"
"2004","West Germany","Male","40552.26","34818.53","7917","800","9992","56124","80800","172599","38951.07","42153.45","0","4126742","42525","44649"
"2005","East Germany","Female","22272.09","13871.53","2633","58","360","36430","57600","110240","20951","23593.18","0","498753","20652","23850"
"2005","East Germany","Male","25904.49","19753.53","2431","93","1301","41204","61551","120163","24525.18","27283.8","0","498753","24950","27846"
"2005","West Germany","Female","34590.14","27874.88","8232","156","4140","51026","75508","155543","33085.89","36094.39","0","4678880","36673","38490"
"2005","West Germany","Male","40325.6","35661.25","7516","793","10911","56168","80430","159417","38677.98","41973.22","0","4678880","42037","43926"
"2006","East Germany","Female","21317.51","10635","2803","40","254","36483","56032","116520","20069.16","22565.86","0","434916","19380","22208"
"2006","East Germany","Male","24782.59","18888.1","2590","91","1005","39910","59262","109814","23501.61","26063.57","0","434916","23395","26877"
"2006","West Germany","Female","34417.16","27113.1","8902","100","3562","51500","75682","168992","33304.39","35529.93","0","1564022","35158","37037"
"2006","West Germany","Male","41596.07","35500","8086","473","10469","57796","83851","187612","40352.63","42839.51","0","1564022","40702","42531"
"2007","East Germany","Female","22891.95","13205","2653","40","420","38540","61017","111400","21561.91","24221.99","0","484600","20332","23746"
"2007","East Germany","Male","25927.19","20262.11","2461","90","1272","42055","61761","110392","24554.13","27300.25","0","484600","24000","27734"
"2007","West Germany","Female","35138.77","27465.48","8315","144","4000","52629","77524","168463","34037.55","36239.99","0","672085","35604","37800"
"2007","West Germany","Male","42268.74","36344.34","7536","712","10000","58804","85800","189800","41069.31","43468.17","0","866704","41736","43377"
"2008","East Germany","Female","23976.13","14666.34","2497","50","497","40113","62180","107001","22519.67","25432.59","0","913060","20983","25196"
"2008","East Germany","Male","27040.35","22760.14","2336","116","1880","42539","62180","108010","25549.89","28530.81","0","913060","25620","29610"
"2008","West Germany","Female","36249.99","27929.79","7804","120","4220","53503","80670","177379","34989.06","37510.92","0","2401029","36000","38472"
"2008","West Germany","Male","44009.65","37851.87","7049","900","11658","59878","88700","189708","42567.89","45451.41","0","2401029","42350","44762"
"2009","East Germany","Female","24982.35","15009.24","2383","52","583","40633","63518","112755","23500.22","26464.48","0","669301","21000","25520"
"2009","East Germany","Male","29061.95","25211.4","2209","101","1685","44956","66176","112214","27507.69","30616.21","0","669301","26748","30078"
"2009","West Germany","Female","36932.22","29393.12","7205","151","4810","54117","82392","176550","35718.93","38145.51","0","1220980","36237","38540"
"2009","West Germany","Male","44940.85","38047.65","6566","937","12126","61833","89760","205610","43545.32","46336.38","0","1220980","42690","44856"
"2010","East Germany","Female","26161.91","15825.28","2996","58","647","42669","66851","121715","24909.38","27414.44","0","741948","20760","24181"
"2010","East Germany","Male","29092.78","22666.07","2541","149","2500","44864","66500","118555","27701.99","30483.57","0","741948","25923","28881"
"2010","West Germany","Female","37225.22","28850","10304","149","4957","54223","85285","184937","36339.14","38111.3","0","787002","33620","35214"
"2010","West Germany","Male","44386.62","37455.01","8591","703","11488","61601","93433","185744","43346.71","45426.53","0","1001382","41185","42869"
"2011","East Germany","Female","25929.21","16320","3477","50","642","42600","67237","124216","24804.89","27053.53","0","344956","19608","22790"
"2011","East Germany","Male","30058.3","24000","2936","111","2642","46735","69218","127111","28814.86","31301.74","0","344956","25069","28221"
"2011","West Germany","Female","39031.79","30123.01","12358","126","4800","57718","87760","195577","38152.17","39911.41","0","976703","34289","35968"
"2011","West Germany","Male","45686.03","38410.66","10244","701","11473","65112","95097","195577","44697.5","46674.56","0","976703","40803","42497"
"2012","East Germany","Female","25929.78","14948","3404","25","493","42375","66300","133825","24758.31","27101.25","0","536340","19353","23058"
"2012","East Germany","Male","30577.18","24100","2876","82","1992","47396","70315","139384","29267.73","31886.63","0","536340","25500","28998"
"2012","West Germany","Female","40176.24","31238.69","12012","152","5400","59062","89332","184571","39120.53","41231.95","0","2618321","35170","36601"
"2012","West Germany","Male","47409.11","39000.45","9984","668","11283","66475","97021","207371","46200.58","48617.64","0","2618321","41849","43774"
"2013","East Germany","Female","26733.46","17427.97","3393","25","497","43602","67508","135068","25580.29","27886.63","0","393494","20652","24003"
"2013","East Germany","Male","32095.45","26228.94","2847","62","2143","50396","74572","143266","30784.26","33406.64","0","393494","26598","29635"
"2013","West Germany","Female","40579.69","30200","13614","155","5292","60502","92551","186100","39660.5","41498.88","0","1900539","35515","36926"
"2013","West Germany","Male","47315.7","38483.73","11462","600","11518","67200","100916","199122","46303.19","48328.21","0","1900539","41000","42600"
"2014","East Germany","Female","27299.92","16921.32","3098","15","337","45067","69978","125765","26070.97","28528.87","0","504990","21200","24748"
"2014","East Germany","Male","32558.2","24800","2606","58","2073","51653","78330","136000","31163.63","33952.77","0","504990","26726","30068"
"2014","West Germany","Female","41551.7","31018.58","11906","137","5393","61600","93842","192053","40552.32","42551.08","0","2399132","36799","38446"
"2014","West Germany","Male","48424.1","39627.47","10176","428","11362","68319","101049","216713","47343.15","49505.05","0","1292572","42064","43900"
"2015","East Germany","Female","28500.14","18600","3007","14","478","46420","72100","143828","27277.86","29722.42","0","351209","21354","24834"
"2015","East Germany","Male","32005.06","24475.77","2534","36","2160","48767","74641","141111","30652.56","33357.56","0","290003","26003","29773"
"2015","West Germany","Female","41832.31","31828.66","11837","150","5400","63077","97241","181180","40932.1","42732.52","0","1906349","37000","38835"
"2015","West Germany","Male","48835.44","40897.95","10134","255","10979","70660","105692","189736","47845.71","49825.17","0","977034","42095","44000"
"2016","East Germany","Female","30210.2","20521","2818","15","800","46964","73651","153903","28656.45","31763.95","0","983711","22014","26318"
"2016","East Germany","Male","35143.25","27966.64","2350","42","3401","51974","75973","164000","33082.88","37203.62","0","983711","28070","31852"
"2016","West Germany","Female","43441.75","33543.91","10689","165","5859","64009","98064","206279","42336.84","44546.66","0","2962587","38402","40565"
"2016","West Germany","Male","50477.56","42306.81","9100","361","10800","70763","105734","226718","49293.54","51661.58","0","1310270","44028","46100"
"2017","East Germany","Female","31367.24","22407.47","3231","10","935","48516","77435","151550","30058.2","32676.28","0","516900","24000","27600"
"2017","East Germany","Male","34904.07","27052.49","2865","30","2764","52651","80898","148445","33459.56","36348.58","0","516900","25233","29543"
"2017","West Germany","Female","44648.1","34727.84","12224","121","5763","67159","100570","204809","43637.18","45659.02","0","1464690","38900","40747"
"2017","West Germany","Male","51327.18","42282.68","11132","250","10660","72953","108184","215000","50176.17","52478.19","0","1464690","40691","42807"
"2018","East Germany","Female","32102.04","22886.57","3239","1","599","51649","76711","146098","30706.8","33497.28","0","895246","22200","25650"
"2018","East Germany","Male","36074.1","28228.6","2914","66","3600","55683","80717","152309","34547.15","37601.05","0","895246","22083","26469"
"2018","West Germany","Female","45919.91","35498.59","12267","110","5532","68596","102918","216820","44882.01","46957.81","0","1389924","35448","37500"
"2018","West Germany","Male","53120.86","43912.53","11470","224","10840","75159","111381","235147","51979.43","54262.29","0","1389924","35425","37850"
"2019","East Germany","Female","34439.63","26120.33","3157","1","975","55555","79341","157462","32312.58","36566.68","0","1112363","26599","31237"
"2019","East Germany","Male","39630.02","32189.03","2977","20","4000","60362","86240","176967","36504.37","42755.67","0","1362622","30851","36240"
"2019","West Germany","Female","47635.28","37329.81","11826","118","6200","71272","105785","208900","46254.15","49016.41","0","1770752","40450","42600"
"2019","West Germany","Male","56443.63","45227.59","11623","442","12600","79047","118150","252700","53722.52","59164.74","0","10972493","43179","45450"
