"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","40133.82","34277.51","5071","4545","16561","54754","78563","162194","38922.1","41345.54","0","649729","38085","40280"
"2007","35-65 y.","46312.98","40637.49","11489","2220","21061","61761","87316","184760","45379.13","47246.83","0","866704","45778","47650"
"2007","66 and older","7882.63","1005.69","4405","0","142","6822","21047","77281","6946.71","8818.55","0","672085","1264","1686"
"2008","16-34 y.","41727.03","37111.34","4632","4830","18275","56300","78200","167042","40410.88","43043.18","0","913060","39607","41442"
"2008","35-65 y.","48434.07","41835.26","10694","2802","21623","63750","91409","192324","47287.95","49580.19","0","2401029","47136","48442"
"2008","66 and older","8130.09","1320.28","4360","0","142","6938","21719","91820","7145.73","9114.45","0","672700","1500","1950"
"2009","16-34 y.","43334.01","37360.21","4243","5600","20390","57762","83620","166300","41962.24","44705.78","0","737187","40828","42900"
"2009","35-65 y.","49536.31","42519.56","9901","3740","23360","66154","93646","203585","48446.02","50626.6","0","1220980","47825","49260"
"2009","66 and older","8403.08","1349.81","4219","0","149","7500","22432","91874","7524.89","9281.27","0","515975","1616","2026"
"2010","16-34 y.","44038.02","37825.93","6950","4715","18460","58800","88016","174816","43104.79","44971.25","0","519656","34024","36000"
"2010","35-65 y.","49634.55","42495","13406","4528","22869","66449","95875","192118","48810.53","50458.57","0","1001382","43698","45180"
"2010","66 and older","8096.88","1442","4076","0","137","8273","22442","84905","7364.59","8829.17","0","276865","1656","2203"
"2011","16-34 y.","46234.61","39352.41","7348","5050","18089","63961","89937","192233","45251.32","47217.9","0","976703","35155","36635"
"2011","35-65 y.","51015.47","43830.02","16455","4437","23811","68280","99100","205676","50250.54","51780.4","0","976703","44018","45496"
"2011","66 and older","8778.02","1559.55","5212","0","121","8781","24259","86589","7976.12","9579.92","0","938805","1859","2413"
"2012","16-34 y.","47717.11","39937.26","6893","6000","20154","65160","90164","181876","46539.38","48894.84","0","1311880","36750","38177"
"2012","35-65 y.","52764.12","44982.73","16121","4197","23850","69544","100307","207371","51815.41","53712.83","0","2618321","45429","46550"
"2012","66 and older","8646.29","1205","5262","0","123","8400","25152","90120","7966.07","9326.51","0","503469","1397","1807"
"2013","16-34 y.","48193.3","39653.91","8440","5405","19448","66250","94942","192068","47200.21","49186.39","0","1214285","36296","37979"
"2013","35-65 y.","53229.65","45301","17766","3786","23496","71518","103395","207041","52403.29","54056.01","0","1900539","44643","46056"
"2013","66 and older","8722.47","1846.82","5110","0","146","9248","24057","82100","8054.79","9390.15","0","522969","1870","2408"
"2014","16-34 y.","49007.93","40499.25","7161","5040","18610","68885","97550","192053","48012.19","50003.67","0","987296","37731","39660"
"2014","35-65 y.","54873.16","46383","15615","3884","24610","72300","105355","230000","53962.67","55783.65","0","2399132","46845","48132"
"2014","66 and older","8888.45","1612.52","5010","0","107","9199","25026","91382","8174.12","9602.78","0","596405","1800","2282"
"2015","16-34 y.","49937.36","42076","7281","4863","18360","69227","99998","194200","48982.4","50892.32","0","592792","37200","39096"
"2015","35-65 y.","54997.39","47091.44","15262","4284","24701","74748","107801","190118","54187.11","55807.67","0","1906349","47345","48882"
"2015","66 and older","9517.59","1850.73","4969","0","123","9650","25749","86627","8749.56","10285.62","0","539384","2000","2430"
"2016","16-34 y.","49724.71","41998.03","6214","4731","19175","68334","100025","226282","48502.41","50947.01","0","983711","39200","41610"
"2016","35-65 y.","57789.63","49576.04","13960","4920","26998","76372","109400","230000","56781.44","58797.82","0","2962587","49900","51622"
"2016","66 and older","10314.98","2000","4783","0","118","10978","29990","98330","9442.17","11187.79","0","612453","2000","2645"
"2017","16-34 y.","49476.99","42196.34","7976","4800","19468","69250","98723","175709","48416.88","50537.1","0","1464690","33993","36388"
"2017","35-65 y.","60019.55","51175","16433","5061","27413","79683","114710","236445","59095.64","60943.46","0","1464690","49375","51171"
"2017","66 and older","10308.93","2174","5043","0","102","10147","29900","97548","9353.62","11264.24","0","916626","2222","2920"
"2018","16-34 y.","52219.87","43614.85","8522","4481","20708","71607","106669","201601","51133.75","53305.99","0","1213241","29040","31200"
"2018","35-65 y.","61708.27","54050","16277","5062","28429","80617","115277","240141","60755.54","62661","0","1389924","48500","50111"
"2018","66 and older","10721.05","2008.57","5091","0","108","10439","30212","103405","9825.1","11617","0","925653","2078","2643"
"2019","16-34 y.","53222.57","45171.45","7578","5431","22448","72702","105442","202186","51935.67","54509.47","0","1770752","32459","35029"
"2019","35-65 y.","65411.74","55846.63","16812","5400","30168","85650","121708","258847","63361.83","67461.65","0","10972493","56178","57864"
"2019","66 and older","11547.8","2290.7","5277","0","99","11150","33100","107896","9984.03","13111.57","0","1163547","2880","3600"
