"plh0107","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","2016","Bremen","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","2016","Bremen","(3a) lower tertiary education","","","",""
"Quite unimportant","2016","Bremen","(3b) higher tertiary education","1","","",""
"Quite unimportant","2016","North Rhine-Westphalia","(0) in school","","","",""
"Quite unimportant","2016","North Rhine-Westphalia","(1a) inadequately completed","22","","",""
"Quite unimportant","2016","North Rhine-Westphalia","(1b) general elementary school","66","0.201857027034565","0.164605597363868","0.239108456705261"
"Quite unimportant","2016","North Rhine-Westphalia","(1c) basic vocational qualification","156","0.206155899106334","0.180827919526159","0.231483878686509"
"Quite unimportant","2016","North Rhine-Westphalia","(2b) intermediate general qualification","5","","",""
"Quite unimportant","2016","North Rhine-Westphalia","(2a) intermediate vocational","59","0.094156973010214","0.0735424344040995","0.114771511616329"
"Quite unimportant","2016","North Rhine-Westphalia","(2c_gen) general maturity certificate","15","","",""
"Quite unimportant","2016","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","28","","",""
"Quite unimportant","2016","North Rhine-Westphalia","(3a) lower tertiary education","27","","",""
"Quite unimportant","2016","North Rhine-Westphalia","(3b) higher tertiary education","55","0.0986203965327077","0.0774787578061725","0.119762035259243"
"Quite unimportant","2016","Hesse","(0) in school","","","",""
"Quite unimportant","2016","Hesse","(1a) inadequately completed","8","","",""
"Quite unimportant","2016","Hesse","(1b) general elementary school","19","","",""
"Quite unimportant","2016","Hesse","(1c) basic vocational qualification","44","0.224766902595317","0.171734421491179","0.277799383699455"
"Quite unimportant","2016","Hesse","(2b) intermediate general qualification","2","","",""
"Quite unimportant","2016","Hesse","(2a) intermediate vocational","24","","",""
"Quite unimportant","2016","Hesse","(2c_gen) general maturity certificate","4","","",""
"Quite unimportant","2016","Hesse","(2c_voc) vocational maturity certificate","9","","",""
"Quite unimportant","2016","Hesse","(3a) lower tertiary education","8","","",""
"Quite unimportant","2016","Hesse","(3b) higher tertiary education","19","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(1b) general elementary school","24","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","56","0.186613994505279","0.146699741958401","0.226528247052157"
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","2","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","16","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","5","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","11","","",""
"Quite unimportant","2016","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","6","","",""
"Quite unimportant","2016","Baden-Württemberg","(0) in school","","","",""
"Quite unimportant","2016","Baden-Württemberg","(1a) inadequately completed","7","","",""
"Quite unimportant","2016","Baden-Württemberg","(1b) general elementary school","39","0.273578270698339","0.213284331730042","0.333872209666636"
"Quite unimportant","2016","Baden-Württemberg","(1c) basic vocational qualification","62","0.129468606763348","0.101257306904877","0.157679906621819"
"Quite unimportant","2016","Baden-Württemberg","(2b) intermediate general qualification","7","","",""
"Quite unimportant","2016","Baden-Württemberg","(2a) intermediate vocational","28","","",""
"Quite unimportant","2016","Baden-Württemberg","(2c_gen) general maturity certificate","4","","",""
"Quite unimportant","2016","Baden-Württemberg","(2c_voc) vocational maturity certificate","16","","",""
"Quite unimportant","2016","Baden-Württemberg","(3a) lower tertiary education","21","","",""
"Quite unimportant","2016","Baden-Württemberg","(3b) higher tertiary education","18","","",""
"Quite unimportant","2016","Bavaria","(0) in school","","","",""
"Quite unimportant","2016","Bavaria","(1a) inadequately completed","9","","",""
"Quite unimportant","2016","Bavaria","(1b) general elementary school","50","0.187702039627386","0.141801491648466","0.233602587606306"
"Quite unimportant","2016","Bavaria","(1c) basic vocational qualification","107","0.121771570536562","0.101338800776344","0.14220434029678"
"Quite unimportant","2016","Bavaria","(2b) intermediate general qualification","11","","",""
"Quite unimportant","2016","Bavaria","(2a) intermediate vocational","62","0.100365125040444","0.0786268731166592","0.122103376964229"
"Quite unimportant","2016","Bavaria","(2c_gen) general maturity certificate","12","","",""
"Quite unimportant","2016","Bavaria","(2c_voc) vocational maturity certificate","21","","",""
"Quite unimportant","2016","Bavaria","(3a) lower tertiary education","25","","",""
"Quite unimportant","2016","Bavaria","(3b) higher tertiary education","40","0.0608317641892132","0.0418948468442683","0.079768681534158"
"Quite unimportant","2016","Berlin","(0) in school","","","",""
"Quite unimportant","2016","Berlin","(1a) inadequately completed","2","","",""
"Quite unimportant","2016","Berlin","(1b) general elementary school","8","","",""
"Quite unimportant","2016","Berlin","(1c) basic vocational qualification","31","0.290422110995748","0.199136744326052","0.381707477665444"
"Quite unimportant","2016","Berlin","(2b) intermediate general qualification","1","","",""
"Quite unimportant","2016","Berlin","(2a) intermediate vocational","26","","",""
"Quite unimportant","2016","Berlin","(2c_gen) general maturity certificate","2","","",""
"Quite unimportant","2016","Berlin","(2c_voc) vocational maturity certificate","7","","",""
"Quite unimportant","2016","Berlin","(3a) lower tertiary education","10","","",""
"Quite unimportant","2016","Berlin","(3b) higher tertiary education","10","","",""
"Quite unimportant","2016","Brandenburg","(0) in school","","","",""
"Quite unimportant","2016","Brandenburg","(1a) inadequately completed","1","","",""
"Quite unimportant","2016","Brandenburg","(1b) general elementary school","2","","",""
"Quite unimportant","2016","Brandenburg","(1c) basic vocational qualification","18","","",""
"Quite unimportant","2016","Brandenburg","(2b) intermediate general qualification","","","",""
"Quite unimportant","2016","Brandenburg","(2a) intermediate vocational","16","","",""
"Quite unimportant","2016","Brandenburg","(2c_gen) general maturity certificate","2","","",""
"Quite unimportant","2016","Brandenburg","(2c_voc) vocational maturity certificate","7","","",""
"Quite unimportant","2016","Brandenburg","(3a) lower tertiary education","10","","",""
"Quite unimportant","2016","Brandenburg","(3b) higher tertiary education","10","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(1a) inadequately completed","1","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(1b) general elementary school","6","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","16","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(2a) intermediate vocational","24","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(3a) lower tertiary education","13","","",""
"Quite unimportant","2016","Mecklenburg-Western Pomerania","(3b) higher tertiary education","11","","",""
"Quite unimportant","2016","Saxony","(0) in school","","","",""
"Quite unimportant","2016","Saxony","(1a) inadequately completed","3","","",""
"Quite unimportant","2016","Saxony","(1b) general elementary school","10","","",""
"Quite unimportant","2016","Saxony","(1c) basic vocational qualification","75","0.383469955499937","0.312634352089688","0.454305558910185"
"Quite unimportant","2016","Saxony","(2b) intermediate general qualification","2","","",""
"Quite unimportant","2016","Saxony","(2a) intermediate vocational","30","0.0641903945783542","0.0431247287204719","0.0852560604362364"
"Quite unimportant","2016","Saxony","(2c_gen) general maturity certificate","1","","",""
"Quite unimportant","2016","Saxony","(2c_voc) vocational maturity certificate","5","","",""
"Quite unimportant","2016","Saxony","(3a) lower tertiary education","17","","",""
"Quite unimportant","2016","Saxony","(3b) higher tertiary education","20","","",""
"Quite unimportant","2016","Saxony-Anhalt","(0) in school","","","",""
"Quite unimportant","2016","Saxony-Anhalt","(1a) inadequately completed","3","","",""
"Quite unimportant","2016","Saxony-Anhalt","(1b) general elementary school","7","","",""
"Quite unimportant","2016","Saxony-Anhalt","(1c) basic vocational qualification","26","","",""
"Quite unimportant","2016","Saxony-Anhalt","(2b) intermediate general qualification","1","","",""
"Quite unimportant","2016","Saxony-Anhalt","(2a) intermediate vocational","19","","",""
"Quite unimportant","2016","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2016","Saxony-Anhalt","(2c_voc) vocational maturity certificate","1","","",""
"Quite unimportant","2016","Saxony-Anhalt","(3a) lower tertiary education","9","","",""
"Quite unimportant","2016","Saxony-Anhalt","(3b) higher tertiary education","10","","",""
"Quite unimportant","2016","Thuringia","(0) in school","","","",""
"Quite unimportant","2016","Thuringia","(1a) inadequately completed","1","","",""
"Quite unimportant","2016","Thuringia","(1b) general elementary school","6","","",""
"Quite unimportant","2016","Thuringia","(1c) basic vocational qualification","30","0.196439972294857","0.138398832405269","0.254481112184444"
"Quite unimportant","2016","Thuringia","(2b) intermediate general qualification","","","",""
"Quite unimportant","2016","Thuringia","(2a) intermediate vocational","23","","",""
