"transab_cat","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Low transfer dependency","2009","Employed","no migration background","459","0.0514147811262978","0.0470053570656101","0.0558242051869855","2"
"Low transfer dependency","2009","Employed","direct migration background","90","0.0928545807921147","0.0746651635019935","0.111043998082236","2"
"Low transfer dependency","2009","Employed","indirect migration background","44","0.0920493622399327","0.067105439588232","0.116993284891633","2"
"No transfer dependency","2009","Not Employed","no migration background","3955","0.671517676436544","0.659736464100024","0.683298888773063","0"
"No transfer dependency","2009","Not Employed","direct migration background","329","0.438064907113597","0.400663576583293","0.475466237643902","0"
"No transfer dependency","2009","Not Employed","indirect migration background","17","","","","0"
"No transfer dependency","2009","Employed","no migration background","3760","0.443157743435773","0.433239267159885","0.45307621971166","0"
"No transfer dependency","2009","Employed","direct migration background","234","0.276103635988749","0.248084617087888","0.30412265488961","0"
"No transfer dependency","2009","Employed","indirect migration background","148","0.278125339972127","0.239464221122385","0.316786458821868","0"
"Very high transfer dependency","2009","Not Employed","no migration background","110","0.0186940867624658","0.0152965857736128","0.0220915877513187","4"
"Very high transfer dependency","2009","Not Employed","direct migration background","23","","","","4"
"Very high transfer dependency","2009","Employed","indirect migration background","14","","","","4"
"Very high transfer dependency","2009","Not Employed","indirect migration background","11","","","","4"
"Very high transfer dependency","2009","Employed","no migration background","95","0.0136535509555834","0.011336491137755","0.0159706107734118","4"
"Very high transfer dependency","2009","Employed","direct migration background","18","","","","4"
"Very low transfer dependency","2009","Not Employed","direct migration background","192","0.2678487308792","0.234466146971555","0.301231314786844","1"
"Very low transfer dependency","2009","Not Employed","no migration background","1506","0.209078499356369","0.198877877814734","0.219279120898005","1"
"Very low transfer dependency","2009","Employed","direct migration background","608","0.580440088570074","0.54951190915752","0.611368267982629","1"
"Very low transfer dependency","2009","Employed","no migration background","5171","0.475627978219171","0.4656566468764","0.485599309561942","1"
"Very low transfer dependency","2009","Employed","indirect migration background","290","0.556787004219916","0.51392484667159","0.599649161768242","1"
"Very low transfer dependency","2009","Not Employed","indirect migration background","148","0.631103085256923","0.569015215164913","0.693190955348933","1"
"Complete transfer dependency","2010","Not Employed","no migration background","235","0.0290323105899741","0.0251025116867056","0.0329621094932425","5"
"Complete transfer dependency","2010","Not Employed","direct migration background","143","0.0951231354404357","0.0782543875429717","0.1119918833379","5"
"Complete transfer dependency","2010","Not Employed","indirect migration background","33","0.0973417549797262","0.0682564979651576","0.126427011994295","5"
"Complete transfer dependency","2010","Employed","no migration background","","","","","5"
"Complete transfer dependency","2010","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2010","Employed","indirect migration background","","","","","5"
"High transfer dependency","2010","Not Employed","no migration background","275","0.0218237140628281","0.0184039193723228","0.0252435087533335","3"
"High transfer dependency","2010","Not Employed","direct migration background","94","0.0609724001194558","0.0472145412179989","0.0747302590209127","3"
"High transfer dependency","2010","Not Employed","indirect migration background","39","0.0673123279739404","0.0427269399645909","0.09189771598329","3"
"High transfer dependency","2010","Employed","no migration background","394","0.0216804065712823","0.0191667178028013","0.0241940953397633","3"
"High transfer dependency","2010","Employed","direct migration background","95","0.0291712816895188","0.0210879567915883","0.0372546065874494","3"
"High transfer dependency","2010","Employed","indirect migration background","48","0.0598928629009329","0.0433879190507265","0.0763978067511393","3"
"Low transfer dependency","2010","Not Employed","no migration background","548","0.0483221235498777","0.0433028007147809","0.0533414463849746","2"
"Low transfer dependency","2010","Not Employed","direct migration background","169","0.14657248023454","0.126236993726793","0.166907966742287","2"
"Low transfer dependency","2010","Not Employed","indirect migration background","79","0.189311493039915","0.150872045120318","0.227750940959511","2"
"Low transfer dependency","2010","Employed","no migration background","1054","0.0475941895684129","0.0439194598301867","0.0512689193066391","2"
"Low transfer dependency","2010","Employed","direct migration background","264","0.110988067733484","0.0959000247577856","0.126076110709182","2"
"Low transfer dependency","2010","Employed","indirect migration background","89","0.0672053315999072","0.0497899605663639","0.0846207026334505","2"
"No transfer dependency","2010","Not Employed","no migration background","3599","0.64649464988498","0.635305229245781","0.657684070524178","0"
"No transfer dependency","2010","Not Employed","direct migration background","324","0.406770603786372","0.378526282780265","0.435014924792479","0"
"No transfer dependency","2010","Not Employed","indirect migration background","14","","","","0"
"No transfer dependency","2010","Employed","no migration background","3599","0.443796582644045","0.43522134388097","0.452371821407121","0"
"No transfer dependency","2010","Employed","indirect migration background","157","0.34258186355369","0.309572217773651","0.375591509333729","0"
"No transfer dependency","2010","Employed","direct migration background","244","0.231558791263235","0.211297042206965","0.251820540319505","0"
"Very high transfer dependency","2010","Not Employed","no migration background","306","0.0199066566709368","0.0166373171816359","0.0231759961602377","4"
"Very high transfer dependency","2010","Not Employed","direct migration background","94","0.0520837783677331","0.0393081801311168","0.0648593766043495","4"
"Very high transfer dependency","2010","Employed","indirect migration background","26","","","","4"
"Very high transfer dependency","2010","Employed","direct migration background","67","0.0346756400396153","0.0258876440923481","0.0434636359868824","4"
"Very high transfer dependency","2010","Not Employed","indirect migration background","39","0.088317252479712","0.0604748769833244","0.1161596279761","4"
"Very high transfer dependency","2010","Employed","no migration background","193","0.0125238659585966","0.0106044463498797","0.0144432855673135","4"
"Very low transfer dependency","2010","Not Employed","direct migration background","338","0.238477602051464","0.213975115148489","0.262980088954438","1"
"Very low transfer dependency","2010","Not Employed","no migration background","2049","0.234420545241404","0.22450491991137","0.244336170571437","1"
"Very low transfer dependency","2010","Employed","direct migration background","995","0.593606219274147","0.570014275752565","0.617198162795729","1"
"Very low transfer dependency","2010","Employed","no migration background","7655","0.474404955257663","0.465786336759382","0.483023573755944","1"
"Very low transfer dependency","2010","Not Employed","indirect migration background","195","0.503403024485613","0.454343697226156","0.55246235174507","1"
"Very low transfer dependency","2010","Employed","indirect migration background","474","0.49596234706576","0.461185221501249","0.530739472630271","1"
"Complete transfer dependency","2011","Not Employed","no migration background","306","0.032789019265482","0.0290445694440204","0.0365334690869436","5"
"Complete transfer dependency","2011","Employed","no migration background","","","","","5"
"Complete transfer dependency","2011","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2011","Not Employed","direct migration background","155","0.0892269277214899","0.0736585550091275","0.104795300433852","5"
"Complete transfer dependency","2011","Not Employed","indirect migration background","40","0.11270534849053","0.0844740556570489","0.140936641324011","5"
"Complete transfer dependency","2011","Employed","indirect migration background","","","","","5"
"High transfer dependency","2011","Not Employed","no migration background","349","0.0293252902871373","0.0257778000446838","0.0328727805295907","3"
"High transfer dependency","2011","Not Employed","direct migration background","119","0.085568439211081","0.0702919848057544","0.100844893616408","3"
"High transfer dependency","2011","Not Employed","indirect migration background","51","0.0941684275257409","0.0680948299657937","0.120242025085688","3"
"High transfer dependency","2011","Employed","no migration background","511","0.0247950697652448","0.0223280480183944","0.0272620915120952","3"
"High transfer dependency","2011","Employed","direct migration background","128","0.051684853008391","0.0417275070831233","0.0616421989336587","3"
"High transfer dependency","2011","Employed","indirect migration background","49","0.0421210644096554","0.0289908074506913","0.0552513213686195","3"
"Low transfer dependency","2011","Not Employed","indirect migration background","87","0.104412472467079","0.0771129669764373","0.13171197795772","2"
"Low transfer dependency","2011","Employed","no migration background","1330","0.051164485599713","0.0476688823183499","0.0546600888810762","2"
"Low transfer dependency","2011","Employed","direct migration background","312","0.0991129677560308","0.0856733778576748","0.112552557654387","2"
"Low transfer dependency","2011","Not Employed","no migration background","635","0.0462971540902923","0.0418789387473811","0.0507153694332035","2"
"Low transfer dependency","2011","Not Employed","direct migration background","179","0.110547816874394","0.0934229758912382","0.12767265785755","2"
"Low transfer dependency","2011","Employed","indirect migration background","117","0.0922588689734093","0.07334182316833","0.111175914778489","2"
"No transfer dependency","2011","Not Employed","no migration background","4828","0.672607840529483","0.662740995834035","0.682474685224931","0"
"No transfer dependency","2011","Not Employed","direct migration background","420","0.444861222791906","0.417721636859023","0.472000808724789","0"
"No transfer dependency","2011","Not Employed","indirect migration background","19","","","","0"
"No transfer dependency","2011","Employed","no migration background","4575","0.467600219273848","0.459684349271146","0.475516089276549","0"
"No transfer dependency","2011","Employed","direct migration background","367","0.322844333386779","0.301814954236801","0.343873712536758","0"
"No transfer dependency","2011","Employed","indirect migration background","175","0.361060987691715","0.329663982043819","0.392457993339611","0"
"Very high transfer dependency","2011","Not Employed","no migration background","380","0.0211742607095706","0.0181472078072409","0.0242013136119003","4"
"Very high transfer dependency","2011","Not Employed","direct migration background","95","0.057347345337192","0.0446497153817563","0.0700449752926278","4"
"Very high transfer dependency","2011","Employed","direct migration background","68","0.0192430350156009","0.0130642498638672","0.0254218201673345","4"
"Very high transfer dependency","2011","Employed","indirect migration background","26","","","","4"
"Very high transfer dependency","2011","Employed","no migration background","220","0.0098999876157717","0.0083292659832051","0.0114707092483383","4"
"Very high transfer dependency","2011","Not Employed","indirect migration background","43","0.0731071741786766","0.0498680727770332","0.09634627558032","4"
"Very low transfer dependency","2011","Not Employed","no migration background","2191","0.197806435118035","0.189430698977621","0.206182171258449","1"
"Very low transfer dependency","2011","Not Employed","direct migration background","320","0.212448248063937","0.190109630786746","0.234786865341129","1"
"Very low transfer dependency","2011","Employed","no migration background","8626","0.446540237745423","0.438653167803318","0.454427307687528","1"
"Very low transfer dependency","2011","Employed","direct migration background","1024","0.507114810833198","0.484628840150203","0.529600781516193","1"
"Very low transfer dependency","2011","Not Employed","indirect migration background","242","0.550638407819258","0.506230961741997","0.595045853896519","1"
"Very low transfer dependency","2011","Employed","indirect migration background","532","0.484184055462224","0.451516181728025","0.516851929196424","1"
"Complete transfer dependency","2012","Not Employed","no migration background","300","0.0319454564871937","0.0282307354941847","0.0356601774802027","5"
"Complete transfer dependency","2012","Not Employed","direct migration background","118","0.0818791550027576","0.0659492362827622","0.0978090737227529","5"
"Complete transfer dependency","2012","Not Employed","indirect migration background","32","0.0998399465450942","0.0710664856993432","0.128613407390845","5"
"Complete transfer dependency","2012","Employed","no migration background","","","","","5"
"Complete transfer dependency","2012","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2012","Employed","indirect migration background","","","","","5"
"High transfer dependency","2012","Not Employed","no migration background","339","0.0292891561547846","0.0257273514155746","0.0328509608939946","3"
"High transfer dependency","2012","Not Employed","direct migration background","112","0.101561314482192","0.0840109823997859","0.119111646564598","3"
"High transfer dependency","2012","Not Employed","indirect migration background","44","0.0771175122147219","0.051512217933561","0.102722806495883","3"
"High transfer dependency","2012","Employed","no migration background","469","0.0209819986235002","0.0186824701723788","0.0232815270746216","3"
"High transfer dependency","2012","Employed","direct migration background","106","0.0387757000044432","0.030009046179332","0.0475423538295544","3"
"High transfer dependency","2012","Employed","indirect migration background","48","0.030278955618203","0.0192303884213632","0.0413275228150428","3"
"Low transfer dependency","2012","Not Employed","indirect migration background","64","0.138058013001603","0.104948721223816","0.171167304779389","2"
"Low transfer dependency","2012","Employed","no migration background","1111","0.0481119852755221","0.0446784652099697","0.0515455053410745","2"
"Low transfer dependency","2012","Employed","direct migration background","233","0.0912037432444164","0.0781305626686114","0.104276923820221","2"
"Low transfer dependency","2012","Not Employed","direct migration background","146","0.087133687653565","0.0707476632419286","0.103519712065201","2"
"Low transfer dependency","2012","Employed","indirect migration background","96","0.0791776666725022","0.0617675622082606","0.0965877711367438","2"
"Low transfer dependency","2012","Not Employed","no migration background","577","0.0451932807927389","0.0408052829501276","0.0495812786353503","2"
"No transfer dependency","2012","Not Employed","no migration background","4923","0.676497305740161","0.666615331356715","0.686379280123608","0"
"No transfer dependency","2012","Not Employed","direct migration background","385","0.458100633139054","0.429152755528391","0.487048510749718","0"
"No transfer dependency","2012","Not Employed","indirect migration background","20","","","","0"
"No transfer dependency","2012","Employed","no migration background","4704","0.480352246588754","0.472336306517583","0.488368186659924","0"
"No transfer dependency","2012","Employed","direct migration background","381","0.322965195114655","0.301731527123658","0.344198863105652","0"
"No transfer dependency","2012","Employed","indirect migration background","189","0.349673138575446","0.318925689733927","0.380420587416964","0"
"Very high transfer dependency","2012","Not Employed","no migration background","315","0.021129189915698","0.0180912732982691","0.0241671065331268","4"
"Very high transfer dependency","2012","Not Employed","direct migration background","73","0.037740307812566","0.0266683142131855","0.0488123014119465","4"
"Very high transfer dependency","2012","Employed","direct migration background","49","0.0171641774168634","0.0112663284113033","0.0230620264224235","4"
"Very high transfer dependency","2012","Employed","indirect migration background","25","","","","4"
"Very high transfer dependency","2012","Employed","no migration background","228","0.0111149139653392","0.00943283651888168","0.0127969914117966","4"
"Very high transfer dependency","2012","Not Employed","indirect migration background","29","","","","4"
"Very low transfer dependency","2012","Not Employed","no migration background","2155","0.195945610909424","0.187561013384608","0.204330208434239","1"
"Very low transfer dependency","2012","Not Employed","direct migration background","304","0.233584901909865","0.209002100664806","0.258167703154924","1"
"Very low transfer dependency","2012","Employed","direct migration background","1094","0.529891184219622","0.507227307018088","0.552555061421157","1"
"Very low transfer dependency","2012","Employed","no migration background","8411","0.439438855546885","0.431475781675514","0.447401929418255","1"
"Very low transfer dependency","2012","Not Employed","indirect migration background","228","0.584587792005168","0.537289597595339","0.631885986414997","1"
"Very low transfer dependency","2012","Employed","indirect migration background","566","0.519755287797796","0.487541420934826","0.551969154660766","1"
"Complete transfer dependency","2013","Not Employed","no migration background","264","0.0325555758519331","0.0287213836709497","0.0363897680329165","5"
"Complete transfer dependency","2013","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2013","Employed","no migration background","","","","","5"
"Complete transfer dependency","2013","Not Employed","indirect migration background","72","0.0746630702348549","0.0604076714012715","0.0889184690684383","5"
"Complete transfer dependency","2013","Not Employed","direct migration background","315","0.0654623472746302","0.0583084723951652","0.0726162221540952","5"
"Complete transfer dependency","2013","Employed","indirect migration background","","","","","5"
"High transfer dependency","2013","Not Employed","no migration background","344","0.0281802546521951","0.0246049464151649","0.0317555628892252","3"
"High transfer dependency","2013","Not Employed","direct migration background","376","0.0587972181933665","0.0519931737453955","0.0656012626413376","3"
"High transfer dependency","2013","Not Employed","indirect migration background","112","0.0817576652471725","0.0668976450811637","0.0966176854131812","3"
"High transfer dependency","2013","Employed","no migration background","405","0.0189089157600836","0.0166623521457606","0.0211554793744065","3"
"High transfer dependency","2013","Employed","direct migration background","99","0.0404766102317124","0.0311549602046897","0.0497982602587351","3"
"High transfer dependency","2013","Employed","indirect migration background","44","0.0361132080978635","0.0237440988737016","0.0484823173220254","3"
"Low transfer dependency","2013","Not Employed","indirect migration background","163","0.112698001297281","0.0955477558687875","0.129848246725774","2"
"Low transfer dependency","2013","Employed","no migration background","948","0.0471894445204446","0.0436919547324042","0.0506869343084851","2"
"Low transfer dependency","2013","Not Employed","no migration background","520","0.0493726067022248","0.0446920623562544","0.0540531510481952","2"
"Low transfer dependency","2013","Not Employed","direct migration background","559","0.103183066526654","0.0943846753542504","0.111981457699058","2"
"Low transfer dependency","2013","Employed","direct migration background","205","0.073356990949493","0.0610248089763125","0.0856891729226735","2"
"Low transfer dependency","2013","Employed","indirect migration background","82","0.0686764280082832","0.0519097694006795","0.0854430866158869","2"
"No transfer dependency","2013","Not Employed","direct migration background","1148","0.396169876203082","0.382023498030076","0.410316254376087","0"
"No transfer dependency","2013","Not Employed","indirect migration background","234","0.225795471770848","0.203119705589667","0.248471237952028","0"
"No transfer dependency","2013","Employed","indirect migration background","160","0.343636499374108","0.312150735865472","0.375122262882745","0"
"No transfer dependency","2013","Not Employed","no migration background","4698","0.677685768081854","0.667588541609806","0.687782994553903","0"
"No transfer dependency","2013","Employed","direct migration background","327","0.397623454382418","0.374474415348097","0.420772493416739","0"
"No transfer dependency","2013","Employed","no migration background","4525","0.488907024226321","0.480661963906391","0.497152084546251","0"
"Very high transfer dependency","2013","Not Employed","no migration background","285","0.0208269165908737","0.0177416663450881","0.0239121668366594","4"
"Very high transfer dependency","2013","Not Employed","direct migration background","232","0.0426895985224613","0.0368425785758106","0.0485366184691121","4"
"Very high transfer dependency","2013","Employed","direct migration background","58","0.0149900096542831","0.0092424403412103","0.0207375789673559","4"
"Very high transfer dependency","2013","Employed","indirect migration background","18","","","","4"
"Very high transfer dependency","2013","Employed","no migration background","211","0.0103680288067608","0.00869726253725823","0.0120387950762635","4"
"Very high transfer dependency","2013","Not Employed","indirect migration background","87","0.0678830480752041","0.054240598002357","0.0815254981480512","4"
"Very low transfer dependency","2013","Not Employed","no migration background","2119","0.191378878120919","0.182879880332079","0.199877875909759","1"
"Very low transfer dependency","2013","Not Employed","direct migration background","1962","0.333697893279806","0.320059617220805","0.347336169338807","1"
"Very low transfer dependency","2013","Not Employed","indirect migration background","638","0.43720274337464","0.410300163614927","0.464105323134354","1"
"Very low transfer dependency","2013","Employed","no migration background","8031","0.43462658668639","0.426450291200028","0.442802882172752","1"
"Very low transfer dependency","2013","Employed","direct migration background","1028","0.473552934782094","0.449935943779306","0.497169925784881","1"
"Very low transfer dependency","2013","Employed","indirect migration background","570","0.528695713790834","0.495601965133074","0.561789462448595","1"
"Complete transfer dependency","2014","Not Employed","no migration background","241","0.0340374679597758","0.0299141988994636","0.0381607370200881","5"
"Complete transfer dependency","2014","Employed","no migration background","","","","","5"
"Complete transfer dependency","2014","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2014","Not Employed","direct migration background","195","0.0935332878423014","0.0797282980395339","0.107338277645069","5"
"Complete transfer dependency","2014","Not Employed","indirect migration background","50","0.13799470973071","0.110977088514084","0.165012330947337","5"
"Complete transfer dependency","2014","Employed","indirect migration background","","","","","5"
"High transfer dependency","2014","Not Employed","no migration background","264","0.0293293116410089","0.0254925059587921","0.0331661173232256","3"
"High transfer dependency","2014","Not Employed","direct migration background","202","0.0701997085871445","0.0580870478493126","0.0823123693249763","3"
"High transfer dependency","2014","Not Employed","indirect migration background","66","0.0868967111190121","0.0648307652884874","0.108962656949537","3"
"High transfer dependency","2014","Employed","no migration background","345","0.0200769048858902","0.0176621491120882","0.0224916606596923","3"
"High transfer dependency","2014","Employed","direct migration background","204","0.0496948611987401","0.0423501971227178","0.0570395252747624","3"
"High transfer dependency","2014","Employed","indirect migration background","56","0.0371959220056296","0.026738505754332","0.0476533382569273","3"
"Low transfer dependency","2014","Not Employed","indirect migration background","99","0.140420351355248","0.113204682352319","0.167636020358178","2"
"Low transfer dependency","2014","Employed","no migration background","819","0.0494205659410519","0.0456891221846283","0.0531520096974755","2"
"Low transfer dependency","2014","Not Employed","no migration background","472","0.0460534726558879","0.0412872303261326","0.0508197149856432","2"
"Low transfer dependency","2014","Not Employed","direct migration background","249","0.11396267676428","0.0988971476673104","0.12902820586125","2"
"Low transfer dependency","2014","Employed","direct migration background","416","0.0983499337207155","0.0882854685186425","0.108414398922789","2"
"Low transfer dependency","2014","Employed","indirect migration background","128","0.090277486987572","0.0744412507286369","0.106113723246507","2"
"No transfer dependency","2014","Not Employed","indirect migration background","30","0.0586970854377218","0.0402836893749344","0.0771104815005091","0"
"No transfer dependency","2014","Not Employed","direct migration background","388","0.403850109670853","0.380587153821834","0.427113065519873","0"
"No transfer dependency","2014","Employed","indirect migration background","263","0.328328004888124","0.302377826070611","0.354278183705637","0"
"No transfer dependency","2014","Employed","direct migration background","718","0.360160898111455","0.343936510017632","0.376385286205279","0"
"No transfer dependency","2014","Not Employed","no migration background","4435","0.678701758908588","0.668082931228441","0.689320586588734","0"
"No transfer dependency","2014","Employed","no migration background","4362","0.495566725334694","0.486959131452823","0.504174319216564","0"
"Very high transfer dependency","2014","Not Employed","no migration background","213","0.020708893290914","0.0174705919307768","0.0239471946510511","4"
"Very high transfer dependency","2014","Not Employed","direct migration background","178","0.078943236610694","0.0661589139927646","0.0917275592286234","4"
"Very high transfer dependency","2014","Employed","direct migration background","129","0.0286261313532675","0.022990284343081","0.0342619783634539","4"
"Very high transfer dependency","2014","Employed","indirect migration background","32","0.0337382077952299","0.0237608354861545","0.0437155801043053","4"
"Very high transfer dependency","2014","Employed","no migration background","174","0.00924125544191507","0.00759393426960364","0.0108885766142265","4"
"Very high transfer dependency","2014","Not Employed","indirect migration background","55","0.0892705875535064","0.06693436118902","0.111606813917993","4"
"Very low transfer dependency","2014","Not Employed","no migration background","1804","0.191169095543826","0.182227384671996","0.200110806415656","1"
"Very low transfer dependency","2014","Not Employed","direct migration background","497","0.239510980524727","0.21927677076249","0.259745190286963","1"
"Very low transfer dependency","2014","Not Employed","indirect migration background","326","0.486720554803801","0.44756641343488","0.525874696172721","1"
"Very low transfer dependency","2014","Employed","no migration background","7261","0.425694548396449","0.417182200801708","0.434206895991191","1"
"Very low transfer dependency","2014","Employed","direct migration background","1896","0.463168175615822","0.446315333977483","0.48002101725416","1"
"Very low transfer dependency","2014","Employed","indirect migration background","779","0.510460378323444","0.482836623330404","0.538084133316485","1"
"Complete transfer dependency","2015","Not Employed","no migration background","252","0.0403160382026065","0.0357468227479681","0.0448852536572448","5"
"Complete transfer dependency","2015","Not Employed","direct migration background","332","0.0993133781037419","0.0884839626729766","0.110142793534507","5"
"Complete transfer dependency","2015","Not Employed","indirect migration background","55","0.13439409953575","0.10708012596752","0.16170807310398","5"
"Complete transfer dependency","2015","Employed","no migration background","","","","","5"
"Complete transfer dependency","2015","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2015","Employed","indirect migration background","","","","","5"
"High transfer dependency","2015","Not Employed","no migration background","217","0.0216297697748175","0.0182505521802494","0.0250089873693856","3"
"High transfer dependency","2015","Not Employed","direct migration background","253","0.06828534848236","0.0591522212376695","0.0774184757270504","3"
"High transfer dependency","2015","Not Employed","indirect migration background","68","0.121873888201532","0.0956758688272486","0.148071907575815","3"
"High transfer dependency","2015","Employed","direct migration background","159","0.044360882568066","0.0369170714232124","0.0518046937129195","3"
"High transfer dependency","2015","Employed","indirect migration background","66","0.0538443313161013","0.0409276668909111","0.0667609957412915","3"
"High transfer dependency","2015","Employed","no migration background","303","0.0193210611130961","0.0168931728706948","0.0217489493554974","3"
"Low transfer dependency","2015","Not Employed","indirect migration background","79","0.10106230950921","0.0769247096186343","0.125199909399785","2"
"Low transfer dependency","2015","Employed","no migration background","695","0.0428880910120534","0.039314544010897","0.0464616380132098","2"
"Low transfer dependency","2015","Employed","indirect migration background","100","0.0761283478243871","0.0609516213149384","0.0913050743338357","2"
"Low transfer dependency","2015","Not Employed","direct migration background","348","0.107984036580641","0.0967462605310855","0.119221812630196","2"
"Low transfer dependency","2015","Not Employed","no migration background","424","0.0470582929867648","0.0421391454677496","0.0519774405057799","2"
"Low transfer dependency","2015","Employed","direct migration background","281","0.0783670635207914","0.0686509164894799","0.088083210552103","2"
"No transfer dependency","2015","Not Employed","no migration background","4320","0.686677516805943","0.675902677833607","0.697452355778279","0"
"No transfer dependency","2015","Not Employed","direct migration background","894","0.438478525775858","0.420511688680024","0.456445362871692","0"
"No transfer dependency","2015","Not Employed","indirect migration background","52","0.112167649773468","0.0868959779785988","0.137439321568336","0"
"No transfer dependency","2015","Employed","no migration background","4292","0.51158735299367","0.502770712528519","0.52040399345882","0"
"No transfer dependency","2015","Employed","direct migration background","684","0.392640159867883","0.374985120391735","0.41029519934403","0"
"No transfer dependency","2015","Employed","indirect migration background","270","0.365303424353346","0.337747877501543","0.39285897120515","0"
"Very high transfer dependency","2015","Not Employed","no migration background","206","0.0204356136994653","0.0171489979624313","0.0237222294364993","4"
"Very high transfer dependency","2015","Employed","direct migration background","94","0.0228327215968136","0.0174324998122448","0.0282329433813824","4"
"Very high transfer dependency","2015","Not Employed","direct migration background","232","0.055485817198738","0.0471966764105209","0.0637749579869551","4"
"Very high transfer dependency","2015","Employed","indirect migration background","26","","","","4"
"Very high transfer dependency","2015","Employed","no migration background","133","0.0101837450336351","0.00841289888941252","0.0119545911778576","4"
"Very high transfer dependency","2015","Not Employed","indirect migration background","65","0.0873826112720378","0.0647678733643888","0.109997349179687","4"
"Very low transfer dependency","2015","Not Employed","no migration background","1700","0.183882768530403","0.174883952251495","0.192881584809311","1"
"Very low transfer dependency","2015","Not Employed","direct migration background","871","0.230452893858662","0.21520453976306","0.245701247954263","1"
"Very low transfer dependency","2015","Employed","no migration background","6925","0.416019749847546","0.407326026122495","0.424713473572596","1"
"Very low transfer dependency","2015","Employed","direct migration background","1721","0.461799172446446","0.443775343639169","0.479823001253724","1"
"Very low transfer dependency","2015","Employed","indirect migration background","711","0.473264087552327","0.444691647857266","0.501836527247388","1"
"Very low transfer dependency","2015","Not Employed","indirect migration background","280","0.443119441708004","0.403338403756319","0.482900479659689","1"
"Complete transfer dependency","2016","Not Employed","no migration background","191","0.0316495599945807","0.0274224996021047","0.0358766203870567","5"
"Complete transfer dependency","2016","Not Employed","direct migration background","238","0.117324010330293","0.101087317395781","0.133560703264804","5"
"Complete transfer dependency","2016","Not Employed","indirect migration background","41","0.132445746453425","0.103198123889482","0.161693369017368","5"
"Complete transfer dependency","2016","Employed","no migration background","","","","","5"
"Complete transfer dependency","2016","Employed","direct migration background","","","","","5"
"Complete transfer dependency","2016","Employed","indirect migration background","","","","","5"
"High transfer dependency","2016","Not Employed","indirect migration background","58","0.0936935245851814","0.0685506128940283","0.118836436276335","3"
"High transfer dependency","2016","Not Employed","no migration background","204","0.0249583947459109","0.0211917189993534","0.0287250704924684","3"
"High transfer dependency","2016","Not Employed","direct migration background","142","0.0798533086527593","0.0661766986385468","0.0935299186669718","3"
"High transfer dependency","2016","Employed","no migration background","222","0.0182498186495763","0.0158040482877752","0.0206955890113774","3"
"High transfer dependency","2016","Employed","direct migration background","149","0.0307856191984381","0.0249125273654874","0.0366587110313887","3"
"High transfer dependency","2016","Employed","indirect migration background","61","0.0606275309545511","0.0467377493025572","0.0745173126065451","3"
"Low transfer dependency","2016","Not Employed","indirect migration background","82","0.129516593371451","0.100545412662754","0.158487774080149","2"
"Low transfer dependency","2016","Employed","no migration background","657","0.0447258082683783","0.0409489644384007","0.0485026520983558","2"
"Low transfer dependency","2016","Not Employed","no migration background","390","0.0531185455255972","0.0477034112508474","0.058533679800347","2"
"Low transfer dependency","2016","Not Employed","direct migration background","224","0.116901700973323","0.100690379781863","0.133113022164782","2"
"Low transfer dependency","2016","Employed","indirect migration background","123","0.0939321053568363","0.0769524463999507","0.110911764313722","2"
"Low transfer dependency","2016","Employed","direct migration background","368","0.0852371324683978","0.0757430806140745","0.0947311843227211","2"
"No transfer dependency","2016","Not Employed","no migration background","4066","0.67863827480209","0.667362287261607","0.689914262342572","0"
"No transfer dependency","2016","Not Employed","direct migration background","333","0.412333826373897","0.387497160212396","0.437170492535399","0"
"No transfer dependency","2016","Not Employed","indirect migration background","39","0.100115274150275","0.074217236918903","0.126013311381647","0"
"No transfer dependency","2016","Employed","no migration background","4073","0.50354167824465","0.49440591123675","0.51267744525255","0"
"No transfer dependency","2016","Employed","direct migration background","909","0.427971646606603","0.411148811151466","0.444794482061739","0"
"No transfer dependency","2016","Employed","indirect migration background","249","0.366437631011018","0.33839386827194","0.394481393750096","0"
"Very high transfer dependency","2016","Not Employed","no migration background","183","0.0202574173512711","0.0168557928796239","0.0236590418229183","4"
"Very high transfer dependency","2016","Employed","no migration background","129","0.00934988634635179","0.00759135862495135","0.0111084140677522","4"
"Very high transfer dependency","2016","Employed","direct migration background","107","0.0267126525548672","0.0212303630348935","0.0321949420748408","4"
"Very high transfer dependency","2016","Not Employed","direct migration background","188","0.0723637797890329","0.0592914516281872","0.0854361079498787","4"
"Very high transfer dependency","2016","Not Employed","indirect migration background","50","0.0623643368210134","0.0414998141695724","0.0832288594724545","4"
"Very high transfer dependency","2016","Employed","indirect migration background","22","","","","4"
"Very low transfer dependency","2016","Not Employed","no migration background","1555","0.19137780758055","0.181879265460713","0.200876349700388","1"
"Very low transfer dependency","2016","Not Employed","direct migration background","384","0.201223373880695","0.180995261471438","0.221451486289952","1"
"Very low transfer dependency","2016","Employed","no migration background","6425","0.424132808491044","0.415102595195545","0.433163021786543","1"
