"transab_cat","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No transfer dependency","2016","Berlin","West Germany","239","0.532842475774701","0.489499343555001","0.576185607994401","0"
"No transfer dependency","2016","Berlin","East Germany","186","0.576128299201881","0.527146297662069","0.625110300741693","0"
"No transfer dependency","2016","Brandenburg","West Germany","","","","","0"
"No transfer dependency","2016","Brandenburg","East Germany","439","0.604394689889178","0.573333292272077","0.63545608750628","0"
"No transfer dependency","2016","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"No transfer dependency","2016","Saxony-Anhalt","West Germany","","","","","0"
"No transfer dependency","2016","Saxony-Anhalt","East Germany","363","0.503392391050723","0.469499785252289","0.537284996849157","0"
"Very high transfer dependency","2016","Schleswig-Holstein","West Germany","34","0.0247011382022203","0.0141098579913495","0.0352924184130911","4"
"Very high transfer dependency","2016","Schleswig-Holstein","East Germany","","","","","4"
"Very high transfer dependency","2016","Hamburg","West Germany","3","","","","4"
"Very high transfer dependency","2016","Hamburg","East Germany","","","","","4"
"Very high transfer dependency","2016","Lower Saxony","West Germany","99","0.0209017106288079","0.0152009314582586","0.0266024897993571","4"
"Very high transfer dependency","2016","Lower Saxony","East Germany","","","","","4"
"Very high transfer dependency","2016","Bremen","West Germany","27","","","","4"
"Very high transfer dependency","2016","Bremen","East Germany","","","","","4"
"Very high transfer dependency","2016","North Rhine-Westphalia","West Germany","181","0.0211770227860748","0.017241059296072","0.0251129862760776","4"
"Very high transfer dependency","2016","Mecklenburg-Western Pomerania","East Germany","25","","","","4"
"Very high transfer dependency","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Very high transfer dependency","2016","Berlin","West Germany","19","","","","4"
"Very high transfer dependency","2016","Berlin","East Germany","14","","","","4"
"Very high transfer dependency","2016","Brandenburg","East Germany","28","","","","4"
"Very high transfer dependency","2016","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Very high transfer dependency","2016","Saxony","East Germany","40","0.0216658304654896","0.0142080630674126","0.0291235978635666","4"
"Very high transfer dependency","2016","Saxony-Anhalt","West Germany","","","","","4"
"Very high transfer dependency","2016","Saxony-Anhalt","East Germany","30","0.0309596157290437","0.0192183836814691","0.0427008477766184","4"
"Very high transfer dependency","2016","Thuringia","West Germany","","","","","4"
"Very high transfer dependency","2016","Thuringia","East Germany","13","","","","4"
"Very high transfer dependency","2016","Rhineland-Palatinate,Saarland","West Germany","28","","","","4"
"Very high transfer dependency","2016","Baden-Württemberg","West Germany","40","0.012039284013297","0.00806513596109444","0.0160134320654995","4"
"Very high transfer dependency","2016","Bavaria","West Germany","48","0.00802577634916948","0.00524568679381042","0.0108058659045285","4"
"Very high transfer dependency","2016","Bavaria","East Germany","","","","","4"
"Very high transfer dependency","2016","Brandenburg","West Germany","","","","","4"
"Very high transfer dependency","2016","North Rhine-Westphalia","East Germany","","","","","4"
"Very high transfer dependency","2016","Hesse","West Germany","50","0.0269127856589775","0.0190925408383174","0.0347330304796376","4"
"Very high transfer dependency","2016","Hesse","East Germany","","","","","4"
"Very high transfer dependency","2016","Baden-Württemberg","East Germany","","","","","4"
"Very high transfer dependency","2016","Saxony","West Germany","","","","","4"
"Very low transfer dependency","2016","Brandenburg","East Germany","352","0.27144403810725","0.243195158432929","0.29969291778157","1"
"Very low transfer dependency","2016","Schleswig-Holstein","West Germany","382","0.350132981533173","0.317583065242254","0.382682897824092","1"
"Very low transfer dependency","2016","Baden-Württemberg","East Germany","","","","","1"
"Very low transfer dependency","2016","Bavaria","West Germany","1964","0.375139625877421","0.360054357929321","0.390224893825521","1"
"Very low transfer dependency","2016","Berlin","West Germany","171","0.249256161718607","0.211676052357961","0.286836271079253","1"
"Very low transfer dependency","2016","Berlin","East Germany","129","0.23276638212045","0.190878958149738","0.274653806091162","1"
"Very low transfer dependency","2016","Brandenburg","West Germany","","","","","1"
"Very low transfer dependency","2016","Bremen","West Germany","65","0.175247768590288","0.119397394306631","0.231098142873944","1"
"Very low transfer dependency","2016","Bremen","East Germany","","","","","1"
"Very low transfer dependency","2016","North Rhine-Westphalia","West Germany","2366","0.358767030623628","0.345654675086475","0.371879386160782","1"
"Very low transfer dependency","2016","North Rhine-Westphalia","East Germany","","","","","1"
"Very low transfer dependency","2016","Hesse","West Germany","777","0.360482254752894","0.337279829345427","0.383684680160361","1"
"Very low transfer dependency","2016","Hesse","East Germany","","","","","1"
"Very low transfer dependency","2016","Rhineland-Palatinate,Saarland","West Germany","670","0.342987934653475","0.318932766988715","0.367043102318235","1"
"Very low transfer dependency","2016","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Very low transfer dependency","2016","Baden-Württemberg","West Germany","1524","0.37135081284629","0.353744425882686","0.388957199809893","1"
"Very low transfer dependency","2016","Bavaria","East Germany","","","","","1"
"Very low transfer dependency","2016","Schleswig-Holstein","East Germany","","","","","1"
"Very low transfer dependency","2016","Hamburg","West Germany","206","0.309187082861711","0.265402914792901","0.352971250930521","1"
"Very low transfer dependency","2016","Hamburg","East Germany","","","","","1"
"Very low transfer dependency","2016","Lower Saxony","West Germany","1093","0.340666759862659","0.321780432100682","0.359553087624637","1"
"Very low transfer dependency","2016","Lower Saxony","East Germany","","","","","1"
"Very low transfer dependency","2016","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Very low transfer dependency","2016","Mecklenburg-Western Pomerania","East Germany","187","0.310532804435545","0.271287472290475","0.349778136580615","1"
"Very low transfer dependency","2016","Saxony","West Germany","","","","","1"
"Very low transfer dependency","2016","Saxony-Anhalt","West Germany","","","","","1"
"Very low transfer dependency","2016","Saxony-Anhalt","East Germany","287","0.29309636472934","0.262241029031754","0.323951700426927","1"
"Very low transfer dependency","2016","Thuringia","East Germany","332","0.285079611985526","0.255747771429082","0.31441145254197","1"
"Very low transfer dependency","2016","Saxony","East Germany","574","0.358224679003033","0.333663635742474","0.382785722263592","1"
"Very low transfer dependency","2016","Thuringia","West Germany","","","","","1"
"Complete transfer dependency","2017","Schleswig-Holstein","West Germany","137","0.0391081761742127","0.0275307700060095","0.050685582342416","5"
"Complete transfer dependency","2017","Schleswig-Holstein","East Germany","","","","","5"
"Complete transfer dependency","2017","Hamburg","West Germany","45","0.0207059292109303","0.00838358507695115","0.0330282733449095","5"
"Complete transfer dependency","2017","Hamburg","East Germany","","","","","5"
"Complete transfer dependency","2017","Lower Saxony","West Germany","210","0.0143626286131294","0.0100566922635295","0.0186685649627292","5"
"Complete transfer dependency","2017","Lower Saxony","East Germany","","","","","5"
"Complete transfer dependency","2017","Bremen","West Germany","19","","","","5"
"Complete transfer dependency","2017","Bremen","East Germany","","","","","5"
"Complete transfer dependency","2017","North Rhine-Westphalia","West Germany","436","0.022461513574651","0.0187036736598279","0.026219353489474","5"
"Complete transfer dependency","2017","North Rhine-Westphalia","East Germany","","","","","5"
"Complete transfer dependency","2017","Hesse","West Germany","185","0.0224122281839707","0.0159556809941927","0.0288687753737488","5"
"Complete transfer dependency","2017","Hesse","East Germany","","","","","5"
"Complete transfer dependency","2017","Rhineland-Palatinate,Saarland","West Germany","117","0.0127309531558529","0.00735075478686445","0.0181111515248413","5"
"Complete transfer dependency","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Complete transfer dependency","2017","Baden-Württemberg","West Germany","269","0.0109476796168067","0.0074438170533329","0.0144515421802806","5"
"Complete transfer dependency","2017","Baden-Württemberg","East Germany","","","","","5"
"Complete transfer dependency","2017","Bavaria","West Germany","238","0.0140134730238895","0.0106088333905348","0.0174181126572442","5"
"Complete transfer dependency","2017","Bavaria","East Germany","","","","","5"
"Complete transfer dependency","2017","Berlin","West Germany","33","0.0345685984555172","0.0200475525750143","0.0490896443360201","5"
"Complete transfer dependency","2017","Berlin","East Germany","47","0.0322710733705584","0.0166716624591071","0.0478704842820097","5"
"Complete transfer dependency","2017","Brandenburg","West Germany","","","","","5"
"Complete transfer dependency","2017","Brandenburg","East Germany","92","0.0378662079133677","0.0268056070507127","0.0489268087760227","5"
"Complete transfer dependency","2017","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Complete transfer dependency","2017","Mecklenburg-Western Pomerania","East Germany","31","0.0331842631858318","0.0190509672091846","0.047317559162479","5"
"Complete transfer dependency","2017","Saxony","West Germany","","","","","5"
"Complete transfer dependency","2017","Saxony","East Germany","81","0.0272296665781051","0.0195847099489034","0.0348746232073068","5"
"Complete transfer dependency","2017","Saxony-Anhalt","West Germany","","","","","5"
"Complete transfer dependency","2017","Saxony-Anhalt","East Germany","81","0.036639611327176","0.0248347336177526","0.0484444890365994","5"
"Complete transfer dependency","2017","Thuringia","West Germany","","","","","5"
"Complete transfer dependency","2017","Thuringia","East Germany","50","0.0136683981864373","0.00661847286487834","0.0207183235079962","5"
"High transfer dependency","2017","Bremen","East Germany","","","","","3"
"High transfer dependency","2017","North Rhine-Westphalia","West Germany","229","0.0241187207080626","0.0202280232493704","0.0280094181667548","3"
"High transfer dependency","2017","North Rhine-Westphalia","East Germany","","","","","3"
"High transfer dependency","2017","Schleswig-Holstein","East Germany","","","","","3"
"High transfer dependency","2017","Hamburg","West Germany","14","","","","3"
"High transfer dependency","2017","Hamburg","East Germany","","","","","3"
"High transfer dependency","2017","Lower Saxony","West Germany","125","0.0242834045928163","0.0187127184157275","0.0298540907699051","3"
"High transfer dependency","2017","Lower Saxony","East Germany","","","","","3"
"High transfer dependency","2017","Bremen","West Germany","17","","","","3"
"High transfer dependency","2017","Hesse","West Germany","79","0.0317514784562485","0.0241033472646592","0.0393996096478379","3"
"High transfer dependency","2017","Hesse","East Germany","","","","","3"
"High transfer dependency","2017","Rhineland-Palatinate,Saarland","West Germany","52","0.0239835044715111","0.0166411564143234","0.0313258525286988","3"
"High transfer dependency","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"High transfer dependency","2017","Baden-Württemberg","West Germany","99","0.0268731879483649","0.0214279018311024","0.0323184740656273","3"
"High transfer dependency","2017","Schleswig-Holstein","West Germany","49","0.0254914262100294","0.0160783811262989","0.0349044712937599","3"
"High transfer dependency","2017","Baden-Württemberg","East Germany","","","","","3"
"High transfer dependency","2017","Bavaria","West Germany","115","0.016617046724151","0.0129144959095895","0.0203195975387124","3"
"High transfer dependency","2017","Bavaria","East Germany","","","","","3"
"High transfer dependency","2017","Berlin","West Germany","48","0.0841482073745651","0.0620818150392909","0.106214599709839","3"
"High transfer dependency","2017","Brandenburg","West Germany","","","","","3"
"High transfer dependency","2017","Saxony","West Germany","","","","","3"
"High transfer dependency","2017","Berlin","East Germany","33","0.0653947291325684","0.0435719469958587","0.0872175112692782","3"
"High transfer dependency","2017","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"High transfer dependency","2017","Mecklenburg-Western Pomerania","East Germany","40","0.026692487299424","0.0139743043144705","0.0394106702843775","3"
"High transfer dependency","2017","Saxony","East Germany","65","0.0293723425304182","0.021441043419707","0.0373036416411294","3"
"High transfer dependency","2017","Saxony-Anhalt","West Germany","","","","","3"
"High transfer dependency","2017","Brandenburg","East Germany","58","0.0316457610121321","0.0215017437449813","0.041789778279283","3"
"High transfer dependency","2017","Saxony-Anhalt","East Germany","42","0.0406852374338808","0.0282718399442491","0.0530986349235126","3"
"High transfer dependency","2017","Thuringia","East Germany","34","0.0282324296643308","0.0181754039664134","0.0382894553622482","3"
"High transfer dependency","2017","Thuringia","West Germany","","","","","3"
"Low transfer dependency","2017","Bavaria","West Germany","269","0.0485841645800721","0.0423569285549868","0.0548114006051574","2"
"Low transfer dependency","2017","Berlin","East Germany","32","0.056595102805904","0.0361982519109587","0.0769919537008494","2"
"Low transfer dependency","2017","Brandenburg","West Germany","","","","","2"
"Low transfer dependency","2017","Brandenburg","East Germany","94","0.0712406649736601","0.056335023975692","0.0861463059716283","2"
"Low transfer dependency","2017","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Low transfer dependency","2017","Schleswig-Holstein","West Germany","73","0.0417407171494686","0.0297963894469641","0.0536850448519731","2"
"Low transfer dependency","2017","Schleswig-Holstein","East Germany","","","","","2"
"Low transfer dependency","2017","Hamburg","West Germany","29","","","","2"
"Low transfer dependency","2017","Lower Saxony","West Germany","186","0.0505305329714471","0.0426035212446176","0.0584575446982765","2"
"Low transfer dependency","2017","Lower Saxony","East Germany","","","","","2"
"Low transfer dependency","2017","Bremen","West Germany","15","","","","2"
"Low transfer dependency","2017","North Rhine-Westphalia","West Germany","400","0.053655475536515","0.0479409063565158","0.0593700447165142","2"
"Low transfer dependency","2017","Hesse","West Germany","129","0.0451549098287331","0.0360976071594257","0.0542122124980404","2"
"Low transfer dependency","2017","Hesse","East Germany","","","","","2"
"Low transfer dependency","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Low transfer dependency","2017","Baden-Württemberg","West Germany","149","0.0305328977151049","0.0247395854261586","0.0363262100040512","2"
"Low transfer dependency","2017","Baden-Württemberg","East Germany","","","","","2"
"Low transfer dependency","2017","Bavaria","East Germany","","","","","2"
"Low transfer dependency","2017","Berlin","West Germany","54","0.0960646790034528","0.0726414455103597","0.119487912496546","2"
"Low transfer dependency","2017","Mecklenburg-Western Pomerania","East Germany","49","0.0748312897190282","0.0540698439961036","0.0955927354419528","2"
"Low transfer dependency","2017","Saxony","West Germany","","","","","2"
"Low transfer dependency","2017","Saxony","East Germany","105","0.0446911825497926","0.0349853784392711","0.0543969866603142","2"
"Low transfer dependency","2017","Saxony-Anhalt","West Germany","","","","","2"
"Low transfer dependency","2017","Saxony-Anhalt","East Germany","93","0.0993116742123619","0.0805194108834984","0.118103937541225","2"
"Low transfer dependency","2017","Thuringia","West Germany","","","","","2"
"Low transfer dependency","2017","Hamburg","East Germany","","","","","2"
"Low transfer dependency","2017","Bremen","East Germany","","","","","2"
"Low transfer dependency","2017","North Rhine-Westphalia","East Germany","","","","","2"
"Low transfer dependency","2017","Rhineland-Palatinate,Saarland","West Germany","126","0.0618334190437287","0.0502749137089766","0.0733919243784809","2"
"Low transfer dependency","2017","Thuringia","East Germany","81","0.0666784687861538","0.0515316062857095","0.0818253312865981","2"
"No transfer dependency","2017","Schleswig-Holstein","West Germany","331","0.527484757484783","0.497668501527609","0.557301013441957","0"
"No transfer dependency","2017","Schleswig-Holstein","East Germany","","","","","0"
"No transfer dependency","2017","Hamburg","West Germany","195","0.583003937818861","0.540337033940195","0.625670841697527","0"
"No transfer dependency","2017","Hamburg","East Germany","","","","","0"
"No transfer dependency","2017","Lower Saxony","West Germany","1058","0.53341658474267","0.515361897667813","0.551471271817528","0"
"No transfer dependency","2017","Lower Saxony","East Germany","","","","","0"
"No transfer dependency","2017","Bremen","West Germany","74","0.512144771412228","0.447824783790093","0.576464759034362","0"
"No transfer dependency","2017","Bremen","East Germany","","","","","0"
"No transfer dependency","2017","North Rhine-Westphalia","West Germany","2071","0.523404538336114","0.510738362087539","0.536070714584689","0"
"No transfer dependency","2017","North Rhine-Westphalia","East Germany","","","","","0"
"No transfer dependency","2017","Hesse","West Germany","680","0.470534742169058","0.448762933291521","0.492306551046595","0"
"No transfer dependency","2017","Hesse","East Germany","","","","","0"
"No transfer dependency","2017","Rhineland-Palatinate,Saarland","West Germany","636","0.538404426803616","0.514480349530688","0.562328504076543","0"
"No transfer dependency","2017","Bavaria","West Germany","1798","0.555773592288427","0.541381832253809","0.570165352323046","0"
"No transfer dependency","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"No transfer dependency","2017","Baden-Württemberg","West Germany","1224","0.56026051548475","0.543546949128528","0.576974081840971","0"
"No transfer dependency","2017","Baden-Württemberg","East Germany","","","","","0"
"No transfer dependency","2017","Thuringia","East Germany","461","0.51815291449708","0.487814154775876","0.548491674218284","0"
"No transfer dependency","2017","Mecklenburg-Western Pomerania","East Germany","266","0.532182578099089","0.492811796992556","0.571553359205622","0"
"No transfer dependency","2017","Saxony","West Germany","","","","","0"
"No transfer dependency","2017","Saxony","East Germany","776","0.562981747504399","0.539682298493196","0.586281196515603","0"
"No transfer dependency","2017","Saxony-Anhalt","West Germany","","","","","0"
"No transfer dependency","2017","Saxony-Anhalt","East Germany","401","0.513142754642131","0.481736829567153","0.544548679717109","0"
"No transfer dependency","2017","Bavaria","East Germany","","","","","0"
"No transfer dependency","2017","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"No transfer dependency","2017","Thuringia","West Germany","","","","","0"
"No transfer dependency","2017","Berlin","West Germany","259","0.498795996883431","0.459052594242723","0.538539399524138","0"
"No transfer dependency","2017","Berlin","East Germany","210","0.565861730152704","0.522110141367794","0.609613318937614","0"
"No transfer dependency","2017","Brandenburg","West Germany","","","","","0"
"No transfer dependency","2017","Brandenburg","East Germany","497","0.583926002904203","0.555363301881325","0.612488703927081","0"
"Very high transfer dependency","2017","Schleswig-Holstein","East Germany","","","","","4"
"Very high transfer dependency","2017","Hamburg","West Germany","21","","","","4"
"Very high transfer dependency","2017","Schleswig-Holstein","West Germany","34","0.0170256231042441","0.00929947826223306","0.0247517679462551","4"
"Very high transfer dependency","2017","Lower Saxony","East Germany","","","","","4"
"Very high transfer dependency","2017","Hamburg","East Germany","","","","","4"
"Very high transfer dependency","2017","Lower Saxony","West Germany","93","0.0265059476975602","0.0206925453842783","0.0323193500108421","4"
"Very high transfer dependency","2017","Bremen","West Germany","22","","","","4"
"Very high transfer dependency","2017","Bremen","East Germany","","","","","4"
"Very high transfer dependency","2017","Bavaria","West Germany","62","0.0076743123291857","0.00514670491139148","0.0102019197469799","4"
"Very high transfer dependency","2017","Bavaria","East Germany","","","","","4"
"Very high transfer dependency","2017","Brandenburg","East Germany","27","","","","4"
"Very high transfer dependency","2017","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Very high transfer dependency","2017","Mecklenburg-Western Pomerania","East Germany","25","","","","4"
"Very high transfer dependency","2017","North Rhine-Westphalia","West Germany","194","0.0185965583952313","0.0151705224824995","0.0220225943079631","4"
"Very high transfer dependency","2017","North Rhine-Westphalia","East Germany","","","","","4"
"Very high transfer dependency","2017","Hesse","West Germany","78","0.0343207834764934","0.0263797875997028","0.042261779353284","4"
"Very high transfer dependency","2017","Rhineland-Palatinate,Saarland","West Germany","24","","","","4"
"Very high transfer dependency","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Very high transfer dependency","2017","Baden-Württemberg","West Germany","70","0.00906779793719194","0.00587589792758715","0.0122596979467967","4"
"Very high transfer dependency","2017","Baden-Württemberg","East Germany","","","","","4"
"Very high transfer dependency","2017","Berlin","West Germany","23","","","","4"
"Very high transfer dependency","2017","Berlin","East Germany","24","","","","4"
"Very high transfer dependency","2017","Brandenburg","West Germany","","","","","4"
"Very high transfer dependency","2017","Saxony","East Germany","56","0.0250376252206223","0.0176985861353178","0.0323766643059269","4"
"Very high transfer dependency","2017","Saxony-Anhalt","West Germany","","","","","4"
"Very high transfer dependency","2017","Saxony-Anhalt","East Germany","37","0.0322561116463611","0.0211547079366408","0.0433575153560813","4"
"Very high transfer dependency","2017","Thuringia","West Germany","","","","","4"
"Very high transfer dependency","2017","Hesse","East Germany","","","","","4"
"Very high transfer dependency","2017","Saxony","West Germany","","","","","4"
"Very high transfer dependency","2017","Thuringia","East Germany","19","","","","4"
"Very low transfer dependency","2017","Baden-Württemberg","East Germany","","","","","1"
"Very low transfer dependency","2017","Berlin","West Germany","191","0.255253280347812","0.220596655364528","0.289909905331096","1"
"Very low transfer dependency","2017","Berlin","East Germany","147","0.259706091549473","0.221001027768533","0.298411155330412","1"
"Very low transfer dependency","2017","Brandenburg","West Germany","","","","","1"
"Very low transfer dependency","2017","Brandenburg","East Germany","376","0.260330625203177","0.234902371942838","0.285758878463517","1"
"Very low transfer dependency","2017","Schleswig-Holstein","West Germany","453","0.349149299877262","0.320679362274491","0.377619237480033","1"
"Very low transfer dependency","2017","Schleswig-Holstein","East Germany","","","","","1"
"Very low transfer dependency","2017","Hamburg","West Germany","209","0.315199563830121","0.274996030191105","0.355403097469136","1"
"Very low transfer dependency","2017","Hamburg","East Germany","","","","","1"
"Very low transfer dependency","2017","Lower Saxony","West Germany","1261","0.350900901382377","0.333629013727669","0.368172789037084","1"
"Very low transfer dependency","2017","Hesse","West Germany","868","0.395825857885496","0.374494766345389","0.417156949425603","1"
"Very low transfer dependency","2017","Hesse","East Germany","","","","","1"
"Very low transfer dependency","2017","Rhineland-Palatinate,Saarland","West Germany","713","0.355333068570263","0.332364412869177","0.378301724271348","1"
"Very low transfer dependency","2017","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Very low transfer dependency","2017","Baden-Württemberg","West Germany","1577","0.362317921297782","0.346132522518062","0.378503320077501","1"
"Very low transfer dependency","2017","Bavaria","West Germany","2097","0.357337411054275","0.343457281422976","0.371217540685573","1"
"Very low transfer dependency","2017","Bavaria","East Germany","","","","","1"
"Very low transfer dependency","2017","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Very low transfer dependency","2017","Mecklenburg-Western Pomerania","East Germany","206","0.312988040908789","0.27639895756217","0.349577124255407","1"
"Very low transfer dependency","2017","Saxony","West Germany","","","","","1"
"Very low transfer dependency","2017","Saxony","East Germany","658","0.310687435616662","0.288949482486755","0.332425388746569","1"
"Very low transfer dependency","2017","Saxony-Anhalt","West Germany","","","","","1"
"Very low transfer dependency","2017","Bremen","West Germany","85","0.272328145767119","0.215046148578469","0.32961014295577","1"
"Very low transfer dependency","2017","Bremen","East Germany","","","","","1"
"Very low transfer dependency","2017","North Rhine-Westphalia","West Germany","2643","0.357763193449426","0.345607009632351","0.369919377266501","1"
"Very low transfer dependency","2017","North Rhine-Westphalia","East Germany","","","","","1"
"Very low transfer dependency","2017","Saxony-Anhalt","East Germany","319","0.277964610738089","0.249815436031993","0.306113785444185","1"
"Very low transfer dependency","2017","Thuringia","West Germany","","","","","1"
"Very low transfer dependency","2017","Lower Saxony","East Germany","","","","","1"
"Very low transfer dependency","2017","Thuringia","East Germany","397","0.34989365236588","0.320935258768589","0.378852045963172","1"
"Complete transfer dependency","2018","Schleswig-Holstein","West Germany","120","0.0265002718265107","0.0170171708401225","0.035983372812899","5"
"Complete transfer dependency","2018","Schleswig-Holstein","East Germany","","","","","5"
"Complete transfer dependency","2018","Hamburg","West Germany","58","0.0281108320178028","0.0143096109496534","0.0419120530859522","5"
"Complete transfer dependency","2018","Hamburg","East Germany","","","","","5"
"Complete transfer dependency","2018","Lower Saxony","West Germany","289","0.0150341588040612","0.0106173918728505","0.0194509257352719","5"
"Complete transfer dependency","2018","Lower Saxony","East Germany","","","","","5"
"Complete transfer dependency","2018","Bremen","West Germany","50","0.0592257211137641","0.0316757319065026","0.0867757103210256","5"
"Complete transfer dependency","2018","Bremen","East Germany","","","","","5"
"Complete transfer dependency","2018","North Rhine-Westphalia","West Germany","550","0.025103794828375","0.0211999766303871","0.029007613026363","5"
"Complete transfer dependency","2018","North Rhine-Westphalia","East Germany","","","","","5"
"Complete transfer dependency","2018","Hesse","West Germany","329","0.0382561613008438","0.0301388006095223","0.0463735219921653","5"
"Complete transfer dependency","2018","Hesse","East Germany","","","","","5"
"Complete transfer dependency","2018","Rhineland-Palatinate,Saarland","West Germany","162","0.0126540336624044","0.00737927356505472","0.0179287937597541","5"
"Complete transfer dependency","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Complete transfer dependency","2018","Baden-Württemberg","West Germany","244","0.010909273911096","0.00733084223657548","0.0144877055856165","5"
"Complete transfer dependency","2018","Baden-Württemberg","East Germany","","","","","5"
"Complete transfer dependency","2018","Bavaria","West Germany","261","0.00878872616033747","0.00602838343093855","0.0115490688897364","5"
"Complete transfer dependency","2018","Bavaria","East Germany","","","","","5"
"Complete transfer dependency","2018","Berlin","West Germany","92","0.0379203603467613","0.0237404514132082","0.0521002692803143","5"
"Complete transfer dependency","2018","Berlin","East Germany","41","0.0165109128780017","0.00487854994383463","0.0281432758121688","5"
"Complete transfer dependency","2018","Brandenburg","West Germany","","","","","5"
"Complete transfer dependency","2018","Brandenburg","East Germany","109","0.0285720747270214","0.0188797860489978","0.038264363405045","5"
"Complete transfer dependency","2018","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Complete transfer dependency","2018","Mecklenburg-Western Pomerania","East Germany","35","0.0176370564846552","0.00749455711346906","0.0277795558558413","5"
"Complete transfer dependency","2018","Saxony","West Germany","","","","","5"
"Complete transfer dependency","2018","Saxony","East Germany","115","0.0218469723667859","0.0150057717226263","0.0286881730109455","5"
"Complete transfer dependency","2018","Saxony-Anhalt","West Germany","","","","","5"
"Complete transfer dependency","2018","Saxony-Anhalt","East Germany","116","0.0402597039115344","0.0281189541193782","0.0524004537036905","5"
"Complete transfer dependency","2018","Thuringia","West Germany","","","","","5"
"Complete transfer dependency","2018","Thuringia","East Germany","75","0.016550645155574","0.00872119130114429","0.0243800990100038","5"
"High transfer dependency","2018","Bremen","East Germany","","","","","3"
"High transfer dependency","2018","Hesse","West Germany","104","0.0298066046517271","0.0226101291172322","0.037003080186222","3"
"High transfer dependency","2018","Hesse","East Germany","","","","","3"
"High transfer dependency","2018","Rhineland-Palatinate,Saarland","West Germany","80","0.0258804603717044","0.0183876340260943","0.0333732867173145","3"
"High transfer dependency","2018","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"High transfer dependency","2018","Baden-Württemberg","West Germany","91","0.0131931706335825","0.00926249321061538","0.0171238480565497","3"
"High transfer dependency","2018","Schleswig-Holstein","East Germany","","","","","3"
"High transfer dependency","2018","Hamburg","West Germany","36","0.0322344681043712","0.0174869947263903","0.0469819414823522","3"
"High transfer dependency","2018","Lower Saxony","West Germany","143","0.0421248462607277","0.0348339998448981","0.0494156926765574","3"
"High transfer dependency","2018","Lower Saxony","East Germany","","","","","3"
"High transfer dependency","2018","Bremen","West Germany","24","","","","3"
"High transfer dependency","2018","North Rhine-Westphalia","West Germany","339","0.0245967410190882","0.0207315443974847","0.0284619376406917","3"
"High transfer dependency","2018","North Rhine-Westphalia","East Germany","","","","","3"
"High transfer dependency","2018","Baden-Württemberg","East Germany","","","","","3"
"High transfer dependency","2018","Bavaria","West Germany","141","0.0179622104084936","0.014034305954633","0.0218901148623542","3"
"High transfer dependency","2018","Bavaria","East Germany","","","","","3"
"High transfer dependency","2018","Berlin","East Germany","24","","","","3"
"High transfer dependency","2018","Schleswig-Holstein","West Germany","61","0.0229181096434866","0.0140829953475154","0.0317532239394578","3"
"High transfer dependency","2018","Hamburg","East Germany","","","","","3"
"High transfer dependency","2018","Berlin","West Germany","36","0.0633684129254724","0.0452819968688321","0.0814548289821127","3"
"High transfer dependency","2018","Brandenburg","West Germany","","","","","3"
"High transfer dependency","2018","Brandenburg","East Germany","50","0.0405668407739495","0.0290894513843268","0.0520442301635721","3"
"High transfer dependency","2018","Mecklenburg-Western Pomerania","East Germany","40","0.0473877844085157","0.0310163314025532","0.0637592374144782","3"
"High transfer dependency","2018","Saxony","West Germany","","","","","3"
"High transfer dependency","2018","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"High transfer dependency","2018","Saxony","East Germany","69","0.0223582580470054","0.0154392769081983","0.0292772391858125","3"
"High transfer dependency","2018","Saxony-Anhalt","West Germany","","","","","3"
"High transfer dependency","2018","Saxony-Anhalt","East Germany","45","0.0564132652004785","0.042163264428642","0.070663265972315","3"
"High transfer dependency","2018","Thuringia","West Germany","","","","","3"
"High transfer dependency","2018","Thuringia","East Germany","55","0.0470846079648849","0.0340854669352546","0.0600837489945152","3"
"Low transfer dependency","2018","Berlin","East Germany","34","0.0714800892792383","0.0479628801091811","0.0949972984492956","2"
"Low transfer dependency","2018","Brandenburg","West Germany","","","","","2"
"Low transfer dependency","2018","Baden-Württemberg","West Germany","156","0.0455588590106306","0.038375331878779","0.0527423861424822","2"
