"transab_cat","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2004","Employed","(2b) intermediate general qualification","70","0.213900701295308","0.17309911604967","0.254702286540945"
"No transfer dependency","2004","Employed","(2a) intermediate vocational","1134","0.358297442065729","0.342913557497061","0.373681326634397"
"No transfer dependency","2004","Employed","(2c_gen) general maturity certificate","138","0.347767310239406","0.305424896109977","0.390109724368836"
"No transfer dependency","2004","Employed","(2c_voc) vocational maturity certificate","367","0.343921699669224","0.316668324854619","0.371175074483829"
"No transfer dependency","2004","Employed","(3a) lower tertiary education","428","0.443415101944935","0.415708353507186","0.471121850382683"
"No transfer dependency","2004","Employed","(3b) higher tertiary education","709","0.425477267516581","0.404011926591147","0.446942608442014"
"Very low transfer dependency","2004","Not Employed","(0) in school","456","0.811230566403573","0.778132780863674","0.844328351943473"
"Very low transfer dependency","2004","Not Employed","(1a) inadequately completed","57","0.29286481172257","0.220038673219214","0.365690950225925"
"Very low transfer dependency","2004","Not Employed","(1b) general elementary school","283","0.206130323056578","0.183505017326292","0.228755628786864"
"Very low transfer dependency","2004","Not Employed","(1c) basic vocational qualification","585","0.176923607802737","0.163080168221799","0.190767047383676"
"Very low transfer dependency","2004","Not Employed","(2b) intermediate general qualification","104","0.411585667440603","0.343888294639044","0.479283040242163"
"Very low transfer dependency","2004","Not Employed","(2a) intermediate vocational","385","0.267090019944654","0.241962689083963","0.292217350805345"
"Very low transfer dependency","2004","Not Employed","(2c_gen) general maturity certificate","223","0.51166825045514","0.459374926482379","0.563961574427901"
"Very low transfer dependency","2004","Not Employed","(2c_voc) vocational maturity certificate","143","0.310713173678379","0.264365437449767","0.357060909906992"
"Very low transfer dependency","2004","Not Employed","(3a) lower tertiary education","118","0.235277389259999","0.196259638837622","0.274295139682375"
"Very low transfer dependency","2004","Not Employed","(3b) higher tertiary education","144","0.208525177269733","0.173905895249675","0.243144459289791"
"Very low transfer dependency","2004","Employed","(0) in school","83","0.852392103068628","0.780301091116025","0.92448311502123"
"Very low transfer dependency","2004","Employed","(1a) inadequately completed","55","0.493336027254569","0.399906709701689","0.58676534480745"
"Very low transfer dependency","2004","Employed","(1b) general elementary school","419","0.476854026099791","0.44152988168899","0.512178170510591"
"Very low transfer dependency","2004","Employed","(1c) basic vocational qualification","1651","0.481385223366358","0.463756577600683","0.499013869132033"
"Very low transfer dependency","2004","Employed","(2b) intermediate general qualification","253","0.615087473376245","0.566672277642464","0.663502669110026"
"Very low transfer dependency","2004","Employed","(2a) intermediate vocational","2248","0.547573774826777","0.531604967565818","0.563542582087737"
"Very low transfer dependency","2004","Employed","(2c_gen) general maturity certificate","288","0.498691621822635","0.454238888124369","0.543144355520901"
"Very low transfer dependency","2004","Employed","(2c_voc) vocational maturity certificate","716","0.566627600212191","0.538196599254762","0.595058601169621"
"Very low transfer dependency","2004","Employed","(3a) lower tertiary education","745","0.506022392946642","0.478138518970605","0.533906266922679"
"Very low transfer dependency","2004","Employed","(3b) higher tertiary education","1254","0.515823566092093","0.49412662975529","0.537520502428896"
"Low transfer dependency","2004","Not Employed","(0) in school","43","0.107840923777599","0.0816063569996863","0.134075490555511"
"Low transfer dependency","2004","Not Employed","(1a) inadequately completed","16","","",""
"Low transfer dependency","2004","Not Employed","(1b) general elementary school","82","0.0632987445226229","0.0496796884836011","0.0769178005616447"
"Low transfer dependency","2004","Not Employed","(1c) basic vocational qualification","136","0.0406026110313455","0.0334427055209759","0.0477625165417151"
"Low transfer dependency","2004","Not Employed","(2b) intermediate general qualification","28","","",""
"Low transfer dependency","2004","Not Employed","(2a) intermediate vocational","122","0.0770240482059258","0.0618814439206671","0.0921666524911845"
"Low transfer dependency","2004","Not Employed","(2c_gen) general maturity certificate","43","0.161161190111043","0.122696341861993","0.199626038360093"
"Low transfer dependency","2004","Not Employed","(2c_voc) vocational maturity certificate","24","","",""
"Low transfer dependency","2004","Not Employed","(3a) lower tertiary education","19","","",""
"Low transfer dependency","2004","Not Employed","(3b) higher tertiary education","20","","",""
"Low transfer dependency","2004","Employed","(0) in school","7","","",""
"Low transfer dependency","2004","Employed","(1a) inadequately completed","15","","",""
"Low transfer dependency","2004","Employed","(1b) general elementary school","80","0.108387116747685","0.0864012049997172","0.130373028495652"
"Low transfer dependency","2004","Employed","(1c) basic vocational qualification","199","0.0637711913202058","0.055150275675036","0.0723921069653756"
"Low transfer dependency","2004","Employed","(2b) intermediate general qualification","39","0.0866622977032429","0.0586684225945959","0.11465617281189"
"Low transfer dependency","2004","Employed","(2a) intermediate vocational","250","0.0624895132030675","0.0547240223691988","0.0702550040369362"
"Low transfer dependency","2004","Employed","(2c_gen) general maturity certificate","45","0.0953672819690187","0.069253738672333","0.121480825265704"
"Low transfer dependency","2004","Employed","(2c_voc) vocational maturity certificate","65","0.066850778861367","0.0525209353509742","0.0811806223717597"
"Low transfer dependency","2004","Employed","(3a) lower tertiary education","50","0.0408307877132912","0.0297936590177652","0.0518679164088172"
"Low transfer dependency","2004","Employed","(3b) higher tertiary education","60","0.043995405893011","0.0350915185747138","0.0528992932113083"
"High transfer dependency","2004","Not Employed","(0) in school","13","","",""
"High transfer dependency","2004","Not Employed","(1a) inadequately completed","6","","",""
"High transfer dependency","2004","Not Employed","(1b) general elementary school","34","0.0235684651573747","0.015083785371014","0.0320531449437354"
"High transfer dependency","2004","Not Employed","(1c) basic vocational qualification","57","0.0186994288989193","0.0137853034304856","0.0236135543673531"
"High transfer dependency","2004","Not Employed","(2b) intermediate general qualification","7","","",""
"High transfer dependency","2004","Not Employed","(2a) intermediate vocational","35","0.0194468310872168","0.0116043730235678","0.0272892891508659"
"High transfer dependency","2004","Not Employed","(2c_gen) general maturity certificate","11","","",""
"High transfer dependency","2004","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"High transfer dependency","2004","Not Employed","(3a) lower tertiary education","11","","",""
"High transfer dependency","2004","Not Employed","(3b) higher tertiary education","10","","",""
"High transfer dependency","2004","Employed","(0) in school","2","","",""
"High transfer dependency","2004","Employed","(1a) inadequately completed","7","","",""
"High transfer dependency","2004","Employed","(1b) general elementary school","43","0.0681421418029761","0.050320397558719","0.0859638860472331"
"High transfer dependency","2004","Employed","(1c) basic vocational qualification","58","0.0191436422612275","0.014308991352146","0.0239782931703091"
"High transfer dependency","2004","Employed","(2b) intermediate general qualification","16","","",""
"High transfer dependency","2004","Employed","(2a) intermediate vocational","66","0.0204959666292626","0.0159501219747799","0.0250418112837453"
"High transfer dependency","2004","Employed","(2c_gen) general maturity certificate","11","","",""
"High transfer dependency","2004","Employed","(2c_voc) vocational maturity certificate","14","","",""
"High transfer dependency","2004","Employed","(3a) lower tertiary education","8","","",""
"High transfer dependency","2004","Employed","(3b) higher tertiary education","10","","",""
"Very high transfer dependency","2004","Not Employed","(0) in school","16","","",""
"Very high transfer dependency","2004","Not Employed","(1a) inadequately completed","6","","",""
"Very high transfer dependency","2004","Not Employed","(1b) general elementary school","30","0.0318949366045201","0.0220668036029341","0.0417230696061061"
"Very high transfer dependency","2004","Not Employed","(1c) basic vocational qualification","54","0.0184217745426181","0.013543578687747","0.0232999703974892"
"Very high transfer dependency","2004","Not Employed","(2b) intermediate general qualification","10","","",""
"Very high transfer dependency","2004","Not Employed","(2a) intermediate vocational","55","0.0477075735801811","0.0356023994828073","0.0598127476775548"
"Very high transfer dependency","2004","Not Employed","(2c_gen) general maturity certificate","12","","",""
"Very high transfer dependency","2004","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"Very high transfer dependency","2004","Not Employed","(3a) lower tertiary education","11","","",""
"Very high transfer dependency","2004","Not Employed","(3b) higher tertiary education","7","","",""
"Very high transfer dependency","2004","Employed","(0) in school","1","","",""
"Very high transfer dependency","2004","Employed","(1a) inadequately completed","3","","",""
"Very high transfer dependency","2004","Employed","(1b) general elementary school","14","","",""
"Very high transfer dependency","2004","Employed","(1c) basic vocational qualification","29","","",""
"Very high transfer dependency","2004","Employed","(2b) intermediate general qualification","10","","",""
"Very high transfer dependency","2004","Employed","(2a) intermediate vocational","34","0.0111433032751638","0.00777546732766355","0.0145111392226641"
"Very high transfer dependency","2004","Employed","(2c_gen) general maturity certificate","4","","",""
"Very high transfer dependency","2004","Employed","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","2004","Employed","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2004","Employed","(3b) higher tertiary education","5","","",""
"Complete transfer dependency","2004","Not Employed","(0) in school","6","","",""
"Complete transfer dependency","2004","Not Employed","(1a) inadequately completed","7","","",""
"Complete transfer dependency","2004","Not Employed","(1b) general elementary school","42","0.0316839574612338","0.0218873167230366","0.0414805981994309"
"Complete transfer dependency","2004","Not Employed","(1c) basic vocational qualification","71","0.0287022751575519","0.0226451661298027","0.0347593841853011"
"Complete transfer dependency","2004","Not Employed","(2b) intermediate general qualification","5","","",""
"Complete transfer dependency","2004","Not Employed","(2a) intermediate vocational","46","0.0533794580691933","0.0406130931973506","0.066145822941036"
"Complete transfer dependency","2004","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Complete transfer dependency","2004","Not Employed","(2c_voc) vocational maturity certificate","13","","",""
"Complete transfer dependency","2004","Not Employed","(3a) lower tertiary education","4","","",""
"Complete transfer dependency","2004","Not Employed","(3b) higher tertiary education","9","","",""
"Complete transfer dependency","2004","Employed","(0) in school","","","",""
"Complete transfer dependency","2004","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","2004","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","2004","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","2004","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2004","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2004","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2004","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2004","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2004","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","2005","Not Employed","(0) in school","6","","",""
"No transfer dependency","2005","Not Employed","(1a) inadequately completed","58","0.439190550659661","0.360293557499918","0.518087543819404"
"No transfer dependency","2005","Not Employed","(1b) general elementary school","685","0.615215583766592","0.587240755552451","0.643190411980733"
"No transfer dependency","2005","Not Employed","(1c) basic vocational qualification","1956","0.713116690513887","0.696351347274283","0.729882033753492"
"No transfer dependency","2005","Not Employed","(2b) intermediate general qualification","44","0.29104290843474","0.228556069043765","0.353529747825715"
"No transfer dependency","2005","Not Employed","(2a) intermediate vocational","560","0.549391971109563","0.52018737030284","0.578596571916286"
"No transfer dependency","2005","Not Employed","(2c_gen) general maturity certificate","54","0.222350103075163","0.175683208892544","0.269016997257782"
"No transfer dependency","2005","Not Employed","(2c_voc) vocational maturity certificate","179","0.544131881521298","0.493588374614079","0.594675388428517"
"No transfer dependency","2005","Not Employed","(3a) lower tertiary education","311","0.693642934231703","0.651378805063299","0.735907063400107"
"No transfer dependency","2005","Not Employed","(3b) higher tertiary education","359","0.677719647901301","0.638043779646575","0.717395516156027"
"No transfer dependency","2005","Employed","(0) in school","1","","",""
"No transfer dependency","2005","Employed","(1a) inadequately completed","24","","",""
"No transfer dependency","2005","Employed","(1b) general elementary school","199","0.311912549571397","0.277219614115132","0.346605485027663"
"No transfer dependency","2005","Employed","(1c) basic vocational qualification","1100","0.430200190375494","0.412140048898741","0.448260331852247"
"No transfer dependency","2005","Employed","(2b) intermediate general qualification","75","0.203333182931057","0.162043252377436","0.244623113484678"
"No transfer dependency","2005","Employed","(2a) intermediate vocational","1131","0.359330920725672","0.343694476006858","0.374967365444486"
"No transfer dependency","2005","Employed","(2c_gen) general maturity certificate","128","0.323918720787497","0.281611291075754","0.36622615049924"
"No transfer dependency","2005","Employed","(2c_voc) vocational maturity certificate","372","0.336315622855057","0.308720443944768","0.363910801765346"
"No transfer dependency","2005","Employed","(3a) lower tertiary education","407","0.431173589193954","0.402832597891889","0.459514580496019"
"No transfer dependency","2005","Employed","(3b) higher tertiary education","680","0.423566237128413","0.401606675773767","0.445525798483059"
"Very low transfer dependency","2005","Not Employed","(0) in school","447","0.783997465094663","0.749384808834699","0.818610121354626"
"Very low transfer dependency","2005","Not Employed","(1a) inadequately completed","34","0.201996849359292","0.138170368785995","0.26582332993259"
"Very low transfer dependency","2005","Not Employed","(1b) general elementary school","273","0.210874744039046","0.187420022415236","0.234329465662857"
"Very low transfer dependency","2005","Not Employed","(1c) basic vocational qualification","517","0.168574809880616","0.154698070369176","0.182451549392057"
"Very low transfer dependency","2005","Not Employed","(2b) intermediate general qualification","108","0.467706330271244","0.399068689606394","0.536343970936093"
"Very low transfer dependency","2005","Not Employed","(2a) intermediate vocational","316","0.246237828832476","0.220950368597512","0.271525289067441"
"Very low transfer dependency","2005","Not Employed","(2c_gen) general maturity certificate","185","0.505339274217475","0.449228868021958","0.561449680412991"
"Very low transfer dependency","2005","Not Employed","(2c_voc) vocational maturity certificate","127","0.301269412633525","0.254708008029071","0.347830817237978"
"Very low transfer dependency","2005","Not Employed","(3a) lower tertiary education","92","0.212411996112233","0.174912186969877","0.249911805254588"
"Very low transfer dependency","2005","Not Employed","(3b) higher tertiary education","126","0.205471137801532","0.171169509346316","0.239772766256747"
"Very low transfer dependency","2005","Employed","(0) in school","91","0.868423599513002","0.802823754355463","0.934023444670541"
"Very low transfer dependency","2005","Employed","(1a) inadequately completed","50","0.519434835136334","0.41734186083574","0.621527809436927"
"Very low transfer dependency","2005","Employed","(1b) general elementary school","362","0.479485356678715","0.442073698693183","0.516897014664246"
"Very low transfer dependency","2005","Employed","(1c) basic vocational qualification","1517","0.474685518372877","0.456470174387","0.492900862358754"
"Very low transfer dependency","2005","Employed","(2b) intermediate general qualification","228","0.613646027225523","0.563693977533011","0.663598076918035"
"Very low transfer dependency","2005","Employed","(2a) intermediate vocational","2109","0.533781562320952","0.517524190325234","0.55003893431667"
"Very low transfer dependency","2005","Employed","(2c_gen) general maturity certificate","291","0.528244925912802","0.483113909024222","0.573375942801382"
"Very low transfer dependency","2005","Employed","(2c_voc) vocational maturity certificate","671","0.583411409773878","0.554616213675041","0.612206605872714"
"Very low transfer dependency","2005","Employed","(3a) lower tertiary education","702","0.518543582362298","0.489949892204386","0.547137272520209"
"Very low transfer dependency","2005","Employed","(3b) higher tertiary education","1185","0.510605777451235","0.488390048427571","0.532821506474898"
"Low transfer dependency","2005","Not Employed","(0) in school","49","0.105463119312268","0.0796287652219389","0.131297473402596"
"Low transfer dependency","2005","Not Employed","(1a) inadequately completed","23","","",""
"Low transfer dependency","2005","Not Employed","(1b) general elementary school","73","0.0651738335847558","0.0509817195951781","0.0793659475743335"
"Low transfer dependency","2005","Not Employed","(1c) basic vocational qualification","151","0.0526119863596304","0.0443366472444076","0.0608873254748532"
"Low transfer dependency","2005","Not Employed","(2b) intermediate general qualification","25","","",""
"Low transfer dependency","2005","Not Employed","(2a) intermediate vocational","108","0.069938714532243","0.0549685951524811","0.084908833912005"
"Low transfer dependency","2005","Not Employed","(2c_gen) general maturity certificate","28","","",""
"Low transfer dependency","2005","Not Employed","(2c_voc) vocational maturity certificate","34","0.0659009569149119","0.0407221006228241","0.0910798132069996"
"Low transfer dependency","2005","Not Employed","(3a) lower tertiary education","34","0.0478466461921302","0.0282776209971782","0.0674156713870822"
"Low transfer dependency","2005","Not Employed","(3b) higher tertiary education","21","","",""
"Low transfer dependency","2005","Employed","(0) in school","7","","",""
"Low transfer dependency","2005","Employed","(1a) inadequately completed","11","","",""
"Low transfer dependency","2005","Employed","(1b) general elementary school","76","0.127127054466547","0.102181261483465","0.15207284744963"
"Low transfer dependency","2005","Employed","(1c) basic vocational qualification","184","0.0590651934135872","0.0504657512230017","0.0676646356041727"
"Low transfer dependency","2005","Employed","(2b) intermediate general qualification","44","0.131841924027249","0.0971340646083126","0.166549783446184"
"Low transfer dependency","2005","Employed","(2a) intermediate vocational","270","0.0736261283444119","0.065115081770387","0.0821371749184368"
"Low transfer dependency","2005","Employed","(2c_gen) general maturity certificate","33","0.101361378524939","0.0740761273486736","0.128646629701205"
"Low transfer dependency","2005","Employed","(2c_voc) vocational maturity certificate","61","0.058574762670742","0.044858775101892","0.0722907502395921"
"Low transfer dependency","2005","Employed","(3a) lower tertiary education","48","0.0381842973942222","0.0272173081277717","0.0491512866606727"
"Low transfer dependency","2005","Employed","(3b) higher tertiary education","61","0.0426419165461118","0.0336625882459041","0.0516212448463195"
"High transfer dependency","2005","Not Employed","(0) in school","16","","",""
"High transfer dependency","2005","Not Employed","(1a) inadequately completed","13","","",""
"High transfer dependency","2005","Not Employed","(1b) general elementary school","50","0.0408781306571761","0.0294932773921643","0.052262983922188"
"High transfer dependency","2005","Not Employed","(1c) basic vocational qualification","56","0.0197805738878257","0.014619256053072","0.0249418917225793"
"High transfer dependency","2005","Not Employed","(2b) intermediate general qualification","9","","",""
"High transfer dependency","2005","Not Employed","(2a) intermediate vocational","50","0.0387257642490784","0.0274008660394777","0.050050662458679"
"High transfer dependency","2005","Not Employed","(2c_gen) general maturity certificate","14","","",""
"High transfer dependency","2005","Not Employed","(2c_voc) vocational maturity certificate","16","","",""
"High transfer dependency","2005","Not Employed","(3a) lower tertiary education","7","","",""
"High transfer dependency","2005","Not Employed","(3b) higher tertiary education","9","","",""
"High transfer dependency","2005","Employed","(0) in school","2","","",""
"High transfer dependency","2005","Employed","(1a) inadequately completed","2","","",""
"High transfer dependency","2005","Employed","(1b) general elementary school","28","","",""
"High transfer dependency","2005","Employed","(1c) basic vocational qualification","58","0.0224369788207955","0.0170346716954378","0.0278392859461532"
"High transfer dependency","2005","Employed","(2b) intermediate general qualification","11","","",""
"High transfer dependency","2005","Employed","(2a) intermediate vocational","66","0.0183566416763151","0.0139819513260472","0.022731332026583"
"High transfer dependency","2005","Employed","(2c_gen) general maturity certificate","10","","",""
"High transfer dependency","2005","Employed","(2c_voc) vocational maturity certificate","11","","",""
"High transfer dependency","2005","Employed","(3a) lower tertiary education","12","","",""
"High transfer dependency","2005","Employed","(3b) higher tertiary education","15","","",""
"Very high transfer dependency","2005","Not Employed","(0) in school","16","","",""
"Very high transfer dependency","2005","Not Employed","(1a) inadequately completed","9","","",""
"Very high transfer dependency","2005","Not Employed","(1b) general elementary school","33","0.0249649717187319","0.0159943885868328","0.0339355548506311"
"Very high transfer dependency","2005","Not Employed","(1c) basic vocational qualification","49","0.018670300243462","0.0136530861915414","0.0236875142953827"
"Very high transfer dependency","2005","Not Employed","(2b) intermediate general qualification","12","","",""
"Very high transfer dependency","2005","Not Employed","(2a) intermediate vocational","45","0.0577090872111597","0.0440215516241492","0.0713966227981702"
"Very high transfer dependency","2005","Not Employed","(2c_gen) general maturity certificate","17","","",""
"Very high transfer dependency","2005","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Very high transfer dependency","2005","Not Employed","(3a) lower tertiary education","7","","",""
"Very high transfer dependency","2005","Not Employed","(3b) higher tertiary education","9","","",""
"Very high transfer dependency","2005","Employed","(0) in school","1","","",""
"Very high transfer dependency","2005","Employed","(1a) inadequately completed","5","","",""
"Very high transfer dependency","2005","Employed","(1b) general elementary school","20","","",""
"Very high transfer dependency","2005","Employed","(1c) basic vocational qualification","28","","",""
"Very high transfer dependency","2005","Employed","(2b) intermediate general qualification","7","","",""
"Very high transfer dependency","2005","Employed","(2a) intermediate vocational","41","0.0149047469326496","0.010955854960939","0.0188536389043602"
"Very high transfer dependency","2005","Employed","(2c_gen) general maturity certificate","8","","",""
"Very high transfer dependency","2005","Employed","(2c_voc) vocational maturity certificate","11","","",""
"Very high transfer dependency","2005","Employed","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2005","Employed","(3b) higher tertiary education","4","","",""
"Complete transfer dependency","2005","Not Employed","(0) in school","9","","",""
"Complete transfer dependency","2005","Not Employed","(1a) inadequately completed","15","","",""
"Complete transfer dependency","2005","Not Employed","(1b) general elementary school","48","0.042892736233698","0.0312429700480097","0.0545425024193862"
"Complete transfer dependency","2005","Not Employed","(1c) basic vocational qualification","67","0.027245639114578","0.021211301558459","0.0332799766706971"
"Complete transfer dependency","2005","Not Employed","(2b) intermediate general qualification","5","","",""
"Complete transfer dependency","2005","Not Employed","(2a) intermediate vocational","36","0.0379966340654797","0.0267746017165756","0.0492186664143838"
"Complete transfer dependency","2005","Not Employed","(2c_gen) general maturity certificate","7","","",""
"Complete transfer dependency","2005","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"Complete transfer dependency","2005","Not Employed","(3a) lower tertiary education","6","","",""
"Complete transfer dependency","2005","Not Employed","(3b) higher tertiary education","9","","",""
"Complete transfer dependency","2005","Employed","(0) in school","","","",""
"Complete transfer dependency","2005","Employed","(1a) inadequately completed","","","",""
"Complete transfer dependency","2005","Employed","(1b) general elementary school","","","",""
"Complete transfer dependency","2005","Employed","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","2005","Employed","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2005","Employed","(2a) intermediate vocational","","","",""
"Complete transfer dependency","2005","Employed","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2005","Employed","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2005","Employed","(3b) higher tertiary education","","","",""
"No transfer dependency","2006","Not Employed","(0) in school","13","","",""
"No transfer dependency","2006","Not Employed","(1a) inadequately completed","65","0.425002608617347","0.346414826554389","0.503590390680305"
"No transfer dependency","2006","Not Employed","(1b) general elementary school","812","0.641235851368339","0.615082325229333","0.667389377507346"
"No transfer dependency","2006","Not Employed","(1c) basic vocational qualification","2238","0.726828416528069","0.711117462401029","0.742539370655108"
"No transfer dependency","2006","Not Employed","(2b) intermediate general qualification","50","0.264457340600814","0.207704729890125","0.321209951311504"
"No transfer dependency","2006","Not Employed","(2a) intermediate vocational","668","0.538694326119226","0.511771490328507","0.565617161909946"
"No transfer dependency","2006","Not Employed","(2c_gen) general maturity certificate","66","0.269669002376931","0.224203402086637","0.315134602667224"
"No transfer dependency","2006","Not Employed","(2c_voc) vocational maturity certificate","197","0.510083555749353","0.46115554325788","0.559011568240826"
"No transfer dependency","2006","Not Employed","(3a) lower tertiary education","353","0.684035525731816","0.643805726536807","0.724265324926825"
"No transfer dependency","2006","Not Employed","(3b) higher tertiary education","418","0.650972422568242","0.613956417865896","0.687988427270589"
"No transfer dependency","2006","Employed","(0) in school","1","","",""
"No transfer dependency","2006","Employed","(1a) inadequately completed","28","","",""
"No transfer dependency","2006","Employed","(1b) general elementary school","201","0.332734305598803","0.296840683596978","0.368627927600628"
"No transfer dependency","2006","Employed","(1c) basic vocational qualification","1179","0.424663051916575","0.407060249053092","0.442265854780058"
"No transfer dependency","2006","Employed","(2b) intermediate general qualification","81","0.213759356531472","0.171702000142378","0.255816712920566"
"No transfer dependency","2006","Employed","(2a) intermediate vocational","1251","0.369249418272973","0.353909227008581","0.384589609537365"
"No transfer dependency","2006","Employed","(2c_gen) general maturity certificate","104","0.259857655339921","0.219247517126654","0.300467793553188"
"No transfer dependency","2006","Employed","(2c_voc) vocational maturity certificate","404","0.365485159123471","0.338407213136354","0.392563105110587"
"No transfer dependency","2006","Employed","(3a) lower tertiary education","480","0.446643767286235","0.419258670501394","0.474028864071076"
"No transfer dependency","2006","Employed","(3b) higher tertiary education","759","0.432610215230801","0.411425423138095","0.453795007323508"
"Very low transfer dependency","2006","Not Employed","(0) in school","469","0.775557967444555","0.741094964114336","0.810020970774774"
"Very low transfer dependency","2006","Not Employed","(1a) inadequately completed","30","0.1558489620496","0.098187143707835","0.213510780391365"
"Very low transfer dependency","2006","Not Employed","(1b) general elementary school","247","0.176129646846579","0.155358403014986","0.196900890678172"
"Very low transfer dependency","2006","Not Employed","(1c) basic vocational qualification","515","0.150926530406968","0.13830464360393","0.163548417210006"
"Very low transfer dependency","2006","Not Employed","(2b) intermediate general qualification","132","0.524217354164957","0.459953895710318","0.588480812619596"
"Very low transfer dependency","2006","Not Employed","(2a) intermediate vocational","383","0.259858176532644","0.236172768558937","0.283543584506351"
"Very low transfer dependency","2006","Not Employed","(2c_gen) general maturity certificate","215","0.466896648824577","0.415784559630502","0.518008738018652"
"Very low transfer dependency","2006","Not Employed","(2c_voc) vocational maturity certificate","131","0.306056542202747","0.260950078392057","0.351163006013437"
"Very low transfer dependency","2006","Not Employed","(3a) lower tertiary education","115","0.234201950898473","0.197554667176077","0.270849234620869"
"Very low transfer dependency","2006","Not Employed","(3b) higher tertiary education","177","0.235360400548919","0.202416617826521","0.268304183271317"
"Very low transfer dependency","2006","Employed","(0) in school","62","0.904609881500142","0.836281477838677","0.972938285161607"
"Very low transfer dependency","2006","Employed","(1a) inadequately completed","38","0.310911637247504","0.212511755874025","0.409311518620983"
"Very low transfer dependency","2006","Employed","(1b) general elementary school","325","0.44734631140138","0.409470010056171","0.485222612746589"
"Very low transfer dependency","2006","Employed","(1c) basic vocational qualification","1556","0.474246491940794","0.456464041481295","0.492028942400293"
"Very low transfer dependency","2006","Employed","(2b) intermediate general qualification","221","0.605410494229687","0.5552687546905","0.655552233768873"
"Very low transfer dependency","2006","Employed","(2a) intermediate vocational","2151","0.515962602401892","0.500077478533574","0.53184772627021"
"Very low transfer dependency","2006","Employed","(2c_gen) general maturity certificate","280","0.56825722061054","0.522390878407316","0.614123562813763"
"Very low transfer dependency","2006","Employed","(2c_voc) vocational maturity certificate","705","0.525526121978554","0.497448310105583","0.553603933851526"
"Very low transfer dependency","2006","Employed","(3a) lower tertiary education","715","0.50360476704302","0.476063117010441","0.5311464170756"
"Very low transfer dependency","2006","Employed","(3b) higher tertiary education","1269","0.516993853545761","0.49562633530206","0.538361371789461"
"Low transfer dependency","2006","Not Employed","(0) in school","38","0.0700786729142796","0.0489919091761819","0.0911654366523772"
"Low transfer dependency","2006","Not Employed","(1a) inadequately completed","18","","",""
"Low transfer dependency","2006","Not Employed","(1b) general elementary school","84","0.0576180095345406","0.0449119920482984","0.0703240270207827"
"Low transfer dependency","2006","Not Employed","(1c) basic vocational qualification","143","0.0494612075017065","0.0418160553786627","0.0571063596247503"
"Low transfer dependency","2006","Not Employed","(2b) intermediate general qualification","17","","",""
"Low transfer dependency","2006","Not Employed","(2a) intermediate vocational","110","0.076866362442721","0.0624798456703526","0.0912528792150894"
"Low transfer dependency","2006","Not Employed","(2c_gen) general maturity certificate","37","0.0962223794446393","0.0660105944064878","0.126434164482791"
"Low transfer dependency","2006","Not Employed","(2c_voc) vocational maturity certificate","34","0.0800130309337575","0.0534579821443682","0.106568079723147"
"Low transfer dependency","2006","Not Employed","(3a) lower tertiary education","24","","",""
"Low transfer dependency","2006","Not Employed","(3b) higher tertiary education","13","","",""
"Low transfer dependency","2006","Employed","(0) in school","5","","",""
"Low transfer dependency","2006","Employed","(1a) inadequately completed","10","","",""
"Low transfer dependency","2006","Employed","(1b) general elementary school","61","0.105327964984852","0.0819437457330513","0.128712184236652"
"Low transfer dependency","2006","Employed","(1c) basic vocational qualification","176","0.0595365737773684","0.0511098001213993","0.0679633474333374"
"Low transfer dependency","2006","Employed","(2b) intermediate general qualification","37","0.11103037060225","0.0787999468453656","0.143260794359134"
"Low transfer dependency","2006","Employed","(2a) intermediate vocational","266","0.0707665319613633","0.0626153908284296","0.078917673094297"
"Low transfer dependency","2006","Employed","(2c_gen) general maturity certificate","40","0.0930348016532729","0.0661363604115189","0.119933242895027"
"Low transfer dependency","2006","Employed","(2c_voc) vocational maturity certificate","83","0.0799678848102658","0.0647161498315579","0.0952196197889737"
"Low transfer dependency","2006","Employed","(3a) lower tertiary education","61","0.0405661490015793","0.0296988742414302","0.0514334237617283"
