"transab_cat","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2002","(2b) intermediate general qualification","West Germany","104","0.262121665869126","0.222778318138923","0.30146501359933"
"No transfer dependency","2002","(2b) intermediate general qualification","East Germany","6","","",""
"No transfer dependency","2002","(2a) intermediate vocational","West Germany","1395","0.464855424944554","0.44822200930865","0.481488840580459"
"No transfer dependency","2002","(2a) intermediate vocational","East Germany","432","0.278147125165695","0.257549707070466","0.298744543260924"
"No transfer dependency","2002","(2c_gen) general maturity certificate","West Germany","164","0.333133161463015","0.298166926328165","0.368099396597866"
"No transfer dependency","2002","(2c_gen) general maturity certificate","East Germany","15","","",""
"No transfer dependency","2002","(2c_voc) vocational maturity certificate","West Germany","534","0.448297502833896","0.422143835048013","0.474451170619779"
"No transfer dependency","2002","(2c_voc) vocational maturity certificate","East Germany","63","0.430108416476649","0.35737680971886","0.502840023234437"
"No transfer dependency","2002","(3a) lower tertiary education","West Germany","494","0.531153237473335","0.501622781393458","0.560683693553213"
"No transfer dependency","2002","(3a) lower tertiary education","East Germany","270","0.485225065948265","0.447961074028793","0.522489057867737"
"No transfer dependency","2002","(3b) higher tertiary education","West Germany","857","0.484922365226969","0.463572531616751","0.506272198837186"
"No transfer dependency","2002","(3b) higher tertiary education","East Germany","226","0.472753005758288","0.433549195972794","0.511956815543782"
"Very low transfer dependency","2002","(0) in school","West Germany","409","0.826843570594471","0.791999412320071","0.861687728868871"
"Very low transfer dependency","2002","(0) in school","East Germany","117","0.725255481304897","0.654291769199848","0.796219193409946"
"Very low transfer dependency","2002","(1a) inadequately completed","West Germany","95","0.29976102576285","0.245011208527371","0.354510842998328"
"Very low transfer dependency","2002","(1a) inadequately completed","East Germany","4","","",""
"Very low transfer dependency","2002","(1b) general elementary school","West Germany","766","0.323479772532154","0.302941760719839","0.34401778434447"
"Very low transfer dependency","2002","(1b) general elementary school","East Germany","73","0.245683124979166","0.193456445719775","0.297909804238557"
"Very low transfer dependency","2002","(1c) basic vocational qualification","West Germany","2223","0.35902327413051","0.346136260445204","0.371910287815816"
"Very low transfer dependency","2002","(1c) basic vocational qualification","East Germany","290","0.199388750261845","0.177033116849874","0.221744383673816"
"Very low transfer dependency","2002","(2b) intermediate general qualification","West Germany","319","0.589170626166615","0.545157850386134","0.633183401947096"
"Very low transfer dependency","2002","(2b) intermediate general qualification","East Germany","113","0.680237717958655","0.608419511415544","0.752055924501767"
"Very low transfer dependency","2002","(2a) intermediate vocational","West Germany","1869","0.463439116040443","0.446809096007866","0.48006913607302"
"Very low transfer dependency","2002","(2a) intermediate vocational","East Germany","1009","0.492333914597568","0.469352852094458","0.515314977100677"
"Very low transfer dependency","2002","(2c_gen) general maturity certificate","West Germany","452","0.520034998365579","0.482971923128109","0.557098073603048"
"Very low transfer dependency","2002","(2c_gen) general maturity certificate","East Germany","118","0.601495538508455","0.528750016265854","0.674241060751056"
"Very low transfer dependency","2002","(2c_voc) vocational maturity certificate","West Germany","748","0.453687916934715","0.427506329342426","0.479869504527004"
"Very low transfer dependency","2002","(2c_voc) vocational maturity certificate","East Germany","83","0.383008260034942","0.311594510687158","0.454422009382725"
"Very low transfer dependency","2002","(3a) lower tertiary education","West Germany","576","0.442414896330268","0.413023837686028","0.471805954974509"
"Very low transfer dependency","2002","(3a) lower tertiary education","East Germany","340","0.403705535302281","0.367123167795263","0.440287902809299"
"Very low transfer dependency","2002","(3b) higher tertiary education","West Germany","1178","0.450053171579344","0.428800462120619","0.47130588103807"
"Very low transfer dependency","2002","(3b) higher tertiary education","East Germany","356","0.444576801683476","0.405556603239255","0.483597000127697"
"Low transfer dependency","2002","(0) in school","West Germany","23","","",""
"Low transfer dependency","2002","(0) in school","East Germany","20","","",""
"Low transfer dependency","2002","(1a) inadequately completed","West Germany","39","0.138553684244984","0.0972684170906589","0.179838951399309"
"Low transfer dependency","2002","(1a) inadequately completed","East Germany","1","","",""
"Low transfer dependency","2002","(1b) general elementary school","West Germany","138","0.0564188487168433","0.0462891581292579","0.0665485393044287"
"Low transfer dependency","2002","(1b) general elementary school","East Germany","17","","",""
"Low transfer dependency","2002","(1c) basic vocational qualification","West Germany","242","0.0434207479610344","0.0379458127208019","0.0488956832012669"
"Low transfer dependency","2002","(1c) basic vocational qualification","East Germany","107","0.0690345908455681","0.0548497012604114","0.0832194804307248"
"Low transfer dependency","2002","(2b) intermediate general qualification","West Germany","36","0.0844306461267069","0.0595579334820073","0.109303358771406"
"Low transfer dependency","2002","(2b) intermediate general qualification","East Germany","18","","",""
"Low transfer dependency","2002","(2a) intermediate vocational","West Germany","120","0.0442919624550796","0.0374305740357717","0.0511533508743875"
"Low transfer dependency","2002","(2a) intermediate vocational","East Germany","240","0.134481545394446","0.118798851585028","0.150164239203864"
"Low transfer dependency","2002","(2c_gen) general maturity certificate","West Germany","48","0.073488026758945","0.0541303073327148","0.0928457461851752"
"Low transfer dependency","2002","(2c_gen) general maturity certificate","East Germany","28","","",""
"Low transfer dependency","2002","(2c_voc) vocational maturity certificate","West Germany","67","0.0570572674544201","0.0448590853820023","0.069255449526838"
"Low transfer dependency","2002","(2c_voc) vocational maturity certificate","East Germany","20","","",""
"Low transfer dependency","2002","(3a) lower tertiary education","West Germany","19","","",""
"Low transfer dependency","2002","(3a) lower tertiary education","East Germany","58","0.0736919838042899","0.0542116272093147","0.093172340399265"
"Low transfer dependency","2002","(3b) higher tertiary education","West Germany","35","0.0304889521899258","0.0231443264264679","0.0378335779533837"
"Low transfer dependency","2002","(3b) higher tertiary education","East Germany","34","0.0700794586237806","0.0500337064280663","0.0901252108194949"
"High transfer dependency","2002","(0) in school","West Germany","10","","",""
"High transfer dependency","2002","(0) in school","East Germany","9","","",""
"High transfer dependency","2002","(1a) inadequately completed","West Germany","12","","",""
"High transfer dependency","2002","(1a) inadequately completed","East Germany","1","","",""
"High transfer dependency","2002","(1b) general elementary school","West Germany","53","0.031150883592922","0.0235238141532697","0.0387779530325744"
"High transfer dependency","2002","(1b) general elementary school","East Germany","14","","",""
"High transfer dependency","2002","(1c) basic vocational qualification","West Germany","83","0.0183647929324314","0.0147578610634638","0.021971724801399"
"High transfer dependency","2002","(1c) basic vocational qualification","East Germany","39","0.0279668496322034","0.0187413876909177","0.0371923115734891"
"High transfer dependency","2002","(2b) intermediate general qualification","West Germany","14","","",""
"High transfer dependency","2002","(2b) intermediate general qualification","East Germany","15","","",""
"High transfer dependency","2002","(2a) intermediate vocational","West Germany","40","0.0164811198643804","0.0122352015565358","0.020727038172225"
"High transfer dependency","2002","(2a) intermediate vocational","East Germany","75","0.0442426172825049","0.034790145541136","0.0536950890238738"
"High transfer dependency","2002","(2c_gen) general maturity certificate","West Germany","19","","",""
"High transfer dependency","2002","(2c_gen) general maturity certificate","East Germany","10","","",""
"High transfer dependency","2002","(2c_voc) vocational maturity certificate","West Germany","13","","",""
"High transfer dependency","2002","(2c_voc) vocational maturity certificate","East Germany","6","","",""
"High transfer dependency","2002","(3a) lower tertiary education","West Germany","2","","",""
"High transfer dependency","2002","(3a) lower tertiary education","East Germany","13","","",""
"High transfer dependency","2002","(3b) higher tertiary education","West Germany","14","","",""
"High transfer dependency","2002","(3b) higher tertiary education","East Germany","3","","",""
"Very high transfer dependency","2002","(0) in school","West Germany","1","","",""
"Very high transfer dependency","2002","(0) in school","East Germany","5","","",""
"Very high transfer dependency","2002","(1a) inadequately completed","West Germany","9","","",""
"Very high transfer dependency","2002","(1a) inadequately completed","East Germany","2","","",""
"Very high transfer dependency","2002","(1b) general elementary school","West Germany","33","0.0124382123006618","0.00757239763666809","0.0173040269646556"
"Very high transfer dependency","2002","(1b) general elementary school","East Germany","11","","",""
"Very high transfer dependency","2002","(1c) basic vocational qualification","West Germany","33","0.00815440159519095","0.00573845159952341","0.0105703515908585"
"Very high transfer dependency","2002","(1c) basic vocational qualification","East Germany","34","0.0276777931676325","0.0184987662845866","0.0368568200506784"
"Very high transfer dependency","2002","(2b) intermediate general qualification","West Germany","4","","",""
"Very high transfer dependency","2002","(2b) intermediate general qualification","East Germany","7","","",""
"Very high transfer dependency","2002","(2a) intermediate vocational","West Germany","17","","",""
"Very high transfer dependency","2002","(2a) intermediate vocational","East Germany","34","0.0247423234837242","0.0176017830846713","0.0318828638827772"
"Very high transfer dependency","2002","(2c_gen) general maturity certificate","West Germany","7","","",""
"Very high transfer dependency","2002","(2c_gen) general maturity certificate","East Germany","2","","",""
"Very high transfer dependency","2002","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"Very high transfer dependency","2002","(2c_voc) vocational maturity certificate","East Germany","5","","",""
"Very high transfer dependency","2002","(3a) lower tertiary education","West Germany","4","","",""
"Very high transfer dependency","2002","(3a) lower tertiary education","East Germany","7","","",""
"Very high transfer dependency","2002","(3b) higher tertiary education","West Germany","4","","",""
"Very high transfer dependency","2002","(3b) higher tertiary education","East Germany","4","","",""
"Complete transfer dependency","2002","(0) in school","West Germany","2","","",""
"Complete transfer dependency","2002","(0) in school","East Germany","1","","",""
"Complete transfer dependency","2002","(1a) inadequately completed","West Germany","13","","",""
"Complete transfer dependency","2002","(1a) inadequately completed","East Germany","2","","",""
"Complete transfer dependency","2002","(1b) general elementary school","West Germany","35","0.0220806311406069","0.0156292647542413","0.0285319975269725"
"Complete transfer dependency","2002","(1b) general elementary school","East Germany","5","","",""
"Complete transfer dependency","2002","(1c) basic vocational qualification","West Germany","27","","",""
"Complete transfer dependency","2002","(1c) basic vocational qualification","East Germany","30","0.0258805335228799","0.0169963292985941","0.0347647377471657"
"Complete transfer dependency","2002","(2b) intermediate general qualification","West Germany","3","","",""
"Complete transfer dependency","2002","(2b) intermediate general qualification","East Germany","3","","",""
"Complete transfer dependency","2002","(2a) intermediate vocational","West Germany","13","","",""
"Complete transfer dependency","2002","(2a) intermediate vocational","East Germany","28","","",""
"Complete transfer dependency","2002","(2c_gen) general maturity certificate","West Germany","8","","",""
"Complete transfer dependency","2002","(2c_gen) general maturity certificate","East Germany","1","","",""
"Complete transfer dependency","2002","(2c_voc) vocational maturity certificate","West Germany","15","","",""
"Complete transfer dependency","2002","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Complete transfer dependency","2002","(3a) lower tertiary education","West Germany","2","","",""
"Complete transfer dependency","2002","(3a) lower tertiary education","East Germany","3","","",""
"Complete transfer dependency","2002","(3b) higher tertiary education","West Germany","17","","",""
"Complete transfer dependency","2002","(3b) higher tertiary education","East Germany","","","",""
"No transfer dependency","2003","(0) in school","West Germany","4","","",""
"No transfer dependency","2003","(0) in school","East Germany","","","",""
"No transfer dependency","2003","(1a) inadequately completed","West Germany","99","0.426912221702527","0.365963065453837","0.487861377951217"
"No transfer dependency","2003","(1a) inadequately completed","East Germany","10","","",""
"No transfer dependency","2003","(1b) general elementary school","West Germany","916","0.539189177416084","0.516675064005907","0.56170329082626"
"No transfer dependency","2003","(1b) general elementary school","East Germany","132","0.562799936829186","0.501797334693606","0.623802538964766"
"No transfer dependency","2003","(1c) basic vocational qualification","West Germany","2572","0.565309320008704","0.551666890898651","0.578951749118758"
"No transfer dependency","2003","(1c) basic vocational qualification","East Germany","723","0.652742328960237","0.62566931026563","0.679815347654844"
"No transfer dependency","2003","(2b) intermediate general qualification","West Germany","95","0.271510678886701","0.230735578048346","0.312285779725057"
"No transfer dependency","2003","(2b) intermediate general qualification","East Germany","7","","",""
"No transfer dependency","2003","(2a) intermediate vocational","West Germany","1329","0.460751143452053","0.443716071135368","0.477786215768737"
"No transfer dependency","2003","(2a) intermediate vocational","East Germany","425","0.270201602384216","0.249566552180991","0.290836652587442"
"No transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","166","0.3059236992745","0.271032101400624","0.340815297148376"
"No transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","18","","",""
"No transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","532","0.445751110042623","0.41940221142706","0.472100008658187"
"No transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","57","0.398058680535418","0.327330936308806","0.46878642476203"
"No transfer dependency","2003","(3a) lower tertiary education","West Germany","448","0.505000761555291","0.474452346295665","0.535549176814918"
"No transfer dependency","2003","(3a) lower tertiary education","East Germany","259","0.465842206400817","0.428238647924578","0.503445764877055"
"No transfer dependency","2003","(3b) higher tertiary education","West Germany","804","0.475344145582927","0.453479594305952","0.497208696859902"
"No transfer dependency","2003","(3b) higher tertiary education","East Germany","234","0.485159104436908","0.445235618324868","0.525082590548948"
"Very low transfer dependency","2003","(0) in school","West Germany","398","0.840114914580795","0.806290277611112","0.873939551550479"
"Very low transfer dependency","2003","(0) in school","East Germany","122","0.751893784335128","0.684116703243192","0.819670865427064"
"Very low transfer dependency","2003","(1a) inadequately completed","West Germany","77","0.219805523089428","0.168777520766984","0.270833525411871"
"Very low transfer dependency","2003","(1a) inadequately completed","East Germany","3","","",""
"Very low transfer dependency","2003","(1b) general elementary school","West Germany","694","0.324961663313646","0.303807141417967","0.346116185209326"
"Very low transfer dependency","2003","(1b) general elementary school","East Germany","67","0.243415895744843","0.190640158757064","0.296191632732622"
"Very low transfer dependency","2003","(1c) basic vocational qualification","West Germany","2095","0.353068807152701","0.339916038245663","0.366221576059739"
"Very low transfer dependency","2003","(1c) basic vocational qualification","East Germany","270","0.190456662651576","0.16812824191037","0.212785083392782"
"Very low transfer dependency","2003","(2b) intermediate general qualification","West Germany","308","0.587208483642055","0.542069525250934","0.632347442033176"
"Very low transfer dependency","2003","(2b) intermediate general qualification","East Germany","100","0.566242617377499","0.489926669987624","0.642558564767374"
"Very low transfer dependency","2003","(2a) intermediate vocational","West Germany","1778","0.474403852720616","0.457338457740847","0.491469247700385"
"Very low transfer dependency","2003","(2a) intermediate vocational","East Germany","930","0.462875125885403","0.43970493183529","0.486045319935517"
"Very low transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","419","0.527108075139178","0.489303751414071","0.564912398864284"
"Very low transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","118","0.627926522552571","0.556718286430102","0.699134758675039"
"Very low transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","732","0.458066226708023","0.431654239488459","0.484478213927586"
"Very low transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","90","0.38760106822555","0.317204923674215","0.457997212776885"
"Very low transfer dependency","2003","(3a) lower tertiary education","West Germany","548","0.461964020087215","0.431502600474263","0.492425439700168"
"Very low transfer dependency","2003","(3a) lower tertiary education","East Germany","331","0.40562955091782","0.368615370210117","0.442643731625523"
"Very low transfer dependency","2003","(3b) higher tertiary education","West Germany","1128","0.470002564809316","0.448150814451605","0.491854315167027"
"Very low transfer dependency","2003","(3b) higher tertiary education","East Germany","330","0.440392314435965","0.400736073345963","0.480048555525967"
"Low transfer dependency","2003","(0) in school","West Germany","31","0.0897266734493656","0.0633508205528431","0.116102526345888"
"Low transfer dependency","2003","(0) in school","East Germany","21","","",""
"Low transfer dependency","2003","(1a) inadequately completed","West Germany","41","0.175986030456793","0.129062118058149","0.222909942855438"
"Low transfer dependency","2003","(1a) inadequately completed","East Germany","1","","",""
"Low transfer dependency","2003","(1b) general elementary school","West Germany","147","0.0689332926610818","0.0574906103241944","0.0803759749979691"
"Low transfer dependency","2003","(1b) general elementary school","East Germany","26","","",""
"Low transfer dependency","2003","(1c) basic vocational qualification","West Germany","237","0.0422848962114417","0.0367466881003057","0.0478231043225777"
"Low transfer dependency","2003","(1c) basic vocational qualification","East Germany","99","0.0743240922514165","0.0594087179014688","0.0892394666013641"
"Low transfer dependency","2003","(2b) intermediate general qualification","West Germany","34","0.0706120290159786","0.0471250121284044","0.0940990459035528"
"Low transfer dependency","2003","(2b) intermediate general qualification","East Germany","26","","",""
"Low transfer dependency","2003","(2a) intermediate vocational","West Germany","123","0.0416508932287905","0.0348229455387717","0.0484788409188093"
"Low transfer dependency","2003","(2a) intermediate vocational","East Germany","260","0.147328899337179","0.13085885148186","0.163798947192498"
"Low transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","50","0.0568623377169997","0.0393271431619583","0.074397532272041"
"Low transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","24","","",""
"Low transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","72","0.0658760603041253","0.0527259349096699","0.0790261856985806"
"Low transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","22","","",""
"Low transfer dependency","2003","(3a) lower tertiary education","West Germany","21","","",""
"Low transfer dependency","2003","(3a) lower tertiary education","East Germany","62","0.0968747864416649","0.0745773925609773","0.119172180322353"
"Low transfer dependency","2003","(3b) higher tertiary education","West Germany","44","0.0247563531133936","0.0179533740928107","0.0315593321339766"
"Low transfer dependency","2003","(3b) higher tertiary education","East Germany","31","0.0604042864003702","0.041373609416042","0.0794349633846983"
"High transfer dependency","2003","(0) in school","West Germany","10","","",""
"High transfer dependency","2003","(0) in school","East Germany","6","","",""
"High transfer dependency","2003","(1a) inadequately completed","West Germany","15","","",""
"High transfer dependency","2003","(1a) inadequately completed","East Germany","3","","",""
"High transfer dependency","2003","(1b) general elementary school","West Germany","52","0.0223449126047534","0.0156690853003617","0.0290207399091451"
"High transfer dependency","2003","(1b) general elementary school","East Germany","11","","",""
"High transfer dependency","2003","(1c) basic vocational qualification","West Germany","84","0.0157639988799407","0.0123359951207887","0.0191920026390927"
"High transfer dependency","2003","(1c) basic vocational qualification","East Germany","35","0.0300259390110254","0.0203215492704437","0.039730328751607"
"High transfer dependency","2003","(2b) intermediate general qualification","West Germany","12","","",""
"High transfer dependency","2003","(2b) intermediate general qualification","East Germany","15","","",""
"High transfer dependency","2003","(2a) intermediate vocational","West Germany","29","","",""
"High transfer dependency","2003","(2a) intermediate vocational","East Germany","75","0.0517538633539903","0.0414596765395601","0.0620480501684206"
"High transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","18","","",""
"High transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","13","","",""
"High transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","11","","",""
"High transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"High transfer dependency","2003","(3a) lower tertiary education","West Germany","6","","",""
"High transfer dependency","2003","(3a) lower tertiary education","East Germany","13","","",""
"High transfer dependency","2003","(3b) higher tertiary education","West Germany","4","","",""
"High transfer dependency","2003","(3b) higher tertiary education","East Germany","3","","",""
"Very high transfer dependency","2003","(0) in school","West Germany","3","","",""
"Very high transfer dependency","2003","(0) in school","East Germany","5","","",""
"Very high transfer dependency","2003","(1a) inadequately completed","West Germany","8","","",""
"Very high transfer dependency","2003","(1a) inadequately completed","East Germany","2","","",""
"Very high transfer dependency","2003","(1b) general elementary school","West Germany","41","0.0226666524445215","0.015944041432779","0.029389263456264"
"Very high transfer dependency","2003","(1b) general elementary school","East Germany","7","","",""
"Very high transfer dependency","2003","(1c) basic vocational qualification","West Germany","39","0.0101155723640719","0.00736168644589603","0.0128694582822478"
"Very high transfer dependency","2003","(1c) basic vocational qualification","East Germany","28","","",""
"Very high transfer dependency","2003","(2b) intermediate general qualification","West Germany","5","","",""
"Very high transfer dependency","2003","(2b) intermediate general qualification","East Germany","11","","",""
"Very high transfer dependency","2003","(2a) intermediate vocational","West Germany","18","","",""
"Very high transfer dependency","2003","(2a) intermediate vocational","East Germany","64","0.0478754575105212","0.0379542743936364","0.057796640627406"
"Very high transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","11","","",""
"Very high transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","3","","",""
"Very high transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","8","","",""
"Very high transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"Very high transfer dependency","2003","(3a) lower tertiary education","West Germany","2","","",""
"Very high transfer dependency","2003","(3a) lower tertiary education","East Germany","10","","",""
"Very high transfer dependency","2003","(3b) higher tertiary education","West Germany","9","","",""
"Very high transfer dependency","2003","(3b) higher tertiary education","East Germany","3","","",""
"Complete transfer dependency","2003","(0) in school","West Germany","5","","",""
"Complete transfer dependency","2003","(0) in school","East Germany","2","","",""
"Complete transfer dependency","2003","(1a) inadequately completed","West Germany","13","","",""
"Complete transfer dependency","2003","(1a) inadequately completed","East Germany","3","","",""
"Complete transfer dependency","2003","(1b) general elementary school","West Germany","33","0.0219043015599131","0.0152931317788999","0.0285154713409264"
"Complete transfer dependency","2003","(1b) general elementary school","East Germany","11","","",""
"Complete transfer dependency","2003","(1c) basic vocational qualification","West Germany","45","0.0134574053831406","0.010286399435718","0.0166284113305632"
"Complete transfer dependency","2003","(1c) basic vocational qualification","East Germany","33","0.0323565453574856","0.022294677123614","0.0424184135913572"
"Complete transfer dependency","2003","(2b) intermediate general qualification","West Germany","3","","",""
"Complete transfer dependency","2003","(2b) intermediate general qualification","East Germany","3","","",""
"Complete transfer dependency","2003","(2a) intermediate vocational","West Germany","12","","",""
"Complete transfer dependency","2003","(2a) intermediate vocational","East Germany","25","","",""
"Complete transfer dependency","2003","(2c_gen) general maturity certificate","West Germany","6","","",""
"Complete transfer dependency","2003","(2c_gen) general maturity certificate","East Germany","1","","",""
"Complete transfer dependency","2003","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"Complete transfer dependency","2003","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Complete transfer dependency","2003","(3a) lower tertiary education","West Germany","4","","",""
"Complete transfer dependency","2003","(3a) lower tertiary education","East Germany","1","","",""
"Complete transfer dependency","2003","(3b) higher tertiary education","West Germany","15","","",""
"Complete transfer dependency","2003","(3b) higher tertiary education","East Germany","1","","",""
"No transfer dependency","2004","(0) in school","West Germany","3","","",""
"No transfer dependency","2004","(0) in school","East Germany","","","",""
"No transfer dependency","2004","(1a) inadequately completed","West Germany","78","0.38071996207758","0.319288785272601","0.442151138882558"
"No transfer dependency","2004","(1a) inadequately completed","East Germany","10","","",""
"No transfer dependency","2004","(1b) general elementary school","West Germany","854","0.530108410048815","0.506890127307024","0.553326692790605"
"No transfer dependency","2004","(1b) general elementary school","East Germany","115","0.514799623948658","0.448907784878289","0.580691463019026"
"No transfer dependency","2004","(1c) basic vocational qualification","West Germany","2456","0.554891658827236","0.54092082763425","0.568862490020221"
"No transfer dependency","2004","(1c) basic vocational qualification","East Germany","709","0.660644207262358","0.633206581519423","0.688081833005294"
"No transfer dependency","2004","(2b) intermediate general qualification","West Germany","103","0.304728368772262","0.261621673050965","0.347835064493559"
"No transfer dependency","2004","(2b) intermediate general qualification","East Germany","16","","",""
"No transfer dependency","2004","(2a) intermediate vocational","West Germany","1249","0.446364675224435","0.429156962893123","0.463572387555746"
"No transfer dependency","2004","(2a) intermediate vocational","East Germany","433","0.305785050023893","0.283991998340525","0.327578101707261"
"No transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","174","0.339245925407391","0.302792542862636","0.375699307952146"
"No transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","23","","",""
"No transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","491","0.410347917792913","0.384118149644237","0.436577685941588"
"No transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","59","0.368700177564889","0.30166912179534","0.435731233334438"
"No transfer dependency","2004","(3a) lower tertiary education","West Germany","462","0.532839441033217","0.502266195728586","0.563412686337848"
"No transfer dependency","2004","(3a) lower tertiary education","East Germany","257","0.471658885744351","0.433746406054854","0.509571365433848"
"No transfer dependency","2004","(3b) higher tertiary education","West Germany","816","0.484743326752002","0.462685517954685","0.50680113554932"
"No transfer dependency","2004","(3b) higher tertiary education","East Germany","232","0.495202742582949","0.455029247012567","0.535376238153332"
"Very low transfer dependency","2004","(0) in school","West Germany","416","0.841550500147845","0.808396139280081","0.87470486101561"
"Very low transfer dependency","2004","(0) in school","East Germany","123","0.71212765750457","0.642832152444531","0.781423162564609"
"Very low transfer dependency","2004","(1a) inadequately completed","West Germany","107","0.388975014497088","0.327296655889971","0.450653373104205"
"Very low transfer dependency","2004","(1a) inadequately completed","East Germany","5","","",""
"Very low transfer dependency","2004","(1b) general elementary school","West Germany","645","0.309411238461717","0.287906869263678","0.330915607659756"
"Very low transfer dependency","2004","(1b) general elementary school","East Germany","57","0.252889706757344","0.195582414260685","0.310196999254002"
"Very low transfer dependency","2004","(1c) basic vocational qualification","West Germany","1985","0.353902525512205","0.340460146598433","0.367344904425978"
"Very low transfer dependency","2004","(1c) basic vocational qualification","East Germany","251","0.182287861393322","0.159915378944022","0.204660343842622"
"Very low transfer dependency","2004","(2b) intermediate general qualification","West Germany","276","0.562654029027457","0.516197761147509","0.609110296907404"
"Very low transfer dependency","2004","(2b) intermediate general qualification","East Germany","81","0.475548757313501","0.396416699324307","0.554680815302695"
"Very low transfer dependency","2004","(2a) intermediate vocational","West Germany","1750","0.482702043433337","0.465404824510793","0.499999262355882"
"Very low transfer dependency","2004","(2a) intermediate vocational","East Germany","883","0.446402312696377","0.422888486976201","0.469916138416554"
"Very low transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","397","0.510214814358674","0.471725520552741","0.548704108164608"
"Very low transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","114","0.475175395110989","0.403980106495061","0.546370683726917"
"Very low transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","755","0.503334512584871","0.476673246895653","0.529995778274089"
"Very low transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","104","0.394246748757135","0.326349294689022","0.462144202825248"
"Very low transfer dependency","2004","(3a) lower tertiary education","West Germany","521","0.423099725913204","0.392824874606487","0.453374577219921"
"Very low transfer dependency","2004","(3a) lower tertiary education","East Germany","342","0.417329132496957","0.379878256541601","0.454780008452313"
"Very low transfer dependency","2004","(3b) higher tertiary education","West Germany","1077","0.443410823322977","0.421484533062328","0.465337113583627"
"Very low transfer dependency","2004","(3b) higher tertiary education","East Germany","321","0.420065981558701","0.380407356198111","0.459724606919292"
"Low transfer dependency","2004","(0) in school","West Germany","28","","",""
"Low transfer dependency","2004","(0) in school","East Germany","22","","",""
"Low transfer dependency","2004","(1a) inadequately completed","West Germany","30","0.139927363088258","0.0960377895866969","0.183816936589819"
"Low transfer dependency","2004","(1a) inadequately completed","East Germany","1","","",""
"Low transfer dependency","2004","(1b) general elementary school","West Germany","140","0.0790484879733358","0.066496454794069","0.0916005211526025"
"Low transfer dependency","2004","(1b) general elementary school","East Germany","22","","",""
"Low transfer dependency","2004","(1c) basic vocational qualification","West Germany","244","0.0482773226632517","0.0422515592255749","0.0543030861009285"
"Low transfer dependency","2004","(1c) basic vocational qualification","East Germany","91","0.0749457765024782","0.0596879646302688","0.0902035883746876"
"Low transfer dependency","2004","(2b) intermediate general qualification","West Germany","35","0.0687478002621885","0.0450518518966105","0.0924437486277664"
"Low transfer dependency","2004","(2b) intermediate general qualification","East Germany","32","0.20389197286905","0.140052625120882","0.267731320617219"
"Low transfer dependency","2004","(2a) intermediate vocational","West Germany","142","0.0448643926851655","0.037698839125617","0.0520299462447141"
"Low transfer dependency","2004","(2a) intermediate vocational","East Germany","230","0.119568227699993","0.104221397333898","0.134915058066088"
"Low transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","53","0.0926981569904232","0.0703690150483956","0.115027298932451"
"Low transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","35","0.27531264386689","0.21163226926303","0.33899301847075"
"Low transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","70","0.0551323577254796","0.0429618362379839","0.0673028792129752"
"Low transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","19","","",""
"Low transfer dependency","2004","(3a) lower tertiary education","West Germany","26","","",""
"Low transfer dependency","2004","(3a) lower tertiary education","East Germany","43","0.0683294092668631","0.0491671812862931","0.087491637247433"
