"transab_cat","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","2004","Not Working","Couple + C. GT 16 ","781","0.631700690705536","0.604121260726646","0.659280120684426","1"
"Very low transfer dependency","2004","Part Time","Single parent ","180","0.508554305258108","0.454451771559634","0.562656838956583","1"
"Very low transfer dependency","2004","Part Time","Couple + C. LE 16 ","1040","0.790689427191307","0.768315368166637","0.813063486215978","1"
"Very low transfer dependency","2004","Part Time","Couple + C. GT 16 ","766","0.716086446664372","0.688140174737589","0.744032718591155","1"
"Very low transfer dependency","2004","Part Time","Couple + C. LE and GT 16","445","0.780484806736582","0.745734042603217","0.815235570869948","1"
"Very low transfer dependency","2004","Not Working","1-pers.-HH","140","0.0984233359014066","0.0830801982446015","0.113766473558212","1"
"Very low transfer dependency","2004","Not Working","(Married) couple without C. ","471","0.121475164929204","0.110710761969559","0.132239567888848","1"
"Very low transfer dependency","2004","Not Working","Single parent ","145","0.391794308597867","0.342518731726081","0.441069885469653","1"
"Very low transfer dependency","2004","Not Working","Couple + C. LE 16 ","491","0.652099926142528","0.617453047357581","0.686746804927476","1"
"Complete transfer dependency","2005","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2005","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2005","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","2005","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2005","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2005","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2005","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2005","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2005","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","2005","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2005","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2005","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2005","Not Working","1-pers.-HH","73","0.0522511214034259","0.0406275065555315","0.0638747362513204","5"
"Complete transfer dependency","2005","Not Working","(Married) couple without C. ","28","","","","5"
"Complete transfer dependency","2005","Not Working","Single parent ","39","0.117128065479604","0.0846674495037382","0.14958868145547","5"
"Complete transfer dependency","2005","Not Working","Couple + C. LE 16 ","42","0.0783061101187085","0.0575248558300462","0.0990873644073707","5"
"Complete transfer dependency","2005","Not Working","Couple + C. GT 16 ","16","","","","5"
"Complete transfer dependency","2005","Not Working","Couple + C. LE and GT 16","15","","","","5"
"High transfer dependency","2005","Full Time","Couple + C. LE 16 ","13","","","","3"
"High transfer dependency","2005","Full Time","Couple + C. GT 16 ","7","","","","3"
"High transfer dependency","2005","Full Time","Couple + C. LE and GT 16","7","","","","3"
"High transfer dependency","2005","Part Time","1-pers.-HH","38","0.0808383363392327","0.0559823078476551","0.10569436483081","3"
"High transfer dependency","2005","Part Time","(Married) couple without C. ","19","","","","3"
"High transfer dependency","2005","Part Time","Single parent ","45","0.150691425243151","0.112941545877722","0.188441304608581","3"
"High transfer dependency","2005","Part Time","Couple + C. LE 16 ","40","0.0315626915583999","0.0216209460366145","0.0415044370801852","3"
"High transfer dependency","2005","Part Time","Couple + C. GT 16 ","16","","","","3"
"High transfer dependency","2005","Part Time","Couple + C. LE and GT 16","12","","","","3"
"High transfer dependency","2005","Not Working","1-pers.-HH","22","","","","3"
"High transfer dependency","2005","Not Working","Couple + C. LE and GT 16","30","0.0594387435026597","0.0393468610978801","0.0795306259074393","3"
"High transfer dependency","2005","Full Time","Single parent ","8","","","","3"
"High transfer dependency","2005","Not Working","Couple + C. LE 16 ","46","0.0872883305353633","0.0654547243687847","0.109121936701942","3"
"High transfer dependency","2005","Not Working","Couple + C. GT 16 ","42","0.0458625266301392","0.0332991102919902","0.0584259429682883","3"
"High transfer dependency","2005","Full Time","(Married) couple without C. ","7","","","","3"
"High transfer dependency","2005","Not Working","Single parent ","38","0.116785134253574","0.0843657782745098","0.149204490232637","3"
"High transfer dependency","2005","Full Time","1-pers.-HH","5","","","","3"
"High transfer dependency","2005","Not Working","(Married) couple without C. ","57","0.0148192912127128","0.0108128543188448","0.0188257281065808","3"
"Low transfer dependency","2005","Full Time","Couple + C. LE 16 ","129","0.0689852475939408","0.0573453405214474","0.0806251546664342","2"
"Low transfer dependency","2005","Full Time","Single parent ","25","","","","2"
"Low transfer dependency","2005","Full Time","1-pers.-HH","11","","","","2"
"Low transfer dependency","2005","Full Time","(Married) couple without C. ","47","0.0174383988338498","0.0121279544830347","0.022748843184665","2"
"Low transfer dependency","2005","Full Time","Couple + C. GT 16 ","53","0.0380128092334134","0.0285173933238395","0.0475082251429873","2"
"Low transfer dependency","2005","Full Time","Couple + C. LE and GT 16","64","0.101990582171918","0.0785623479436704","0.125418816400165","2"
"Low transfer dependency","2005","Part Time","1-pers.-HH","64","0.152615126121277","0.119823251340432","0.185407000902121","2"
"Low transfer dependency","2005","Part Time","(Married) couple without C. ","64","0.0732779416341808","0.0582752993577608","0.0882805839106009","2"
"Low transfer dependency","2005","Part Time","Single parent ","65","0.188820625747035","0.147523320911641","0.230117930582429","2"
"Low transfer dependency","2005","Part Time","Couple + C. LE 16 ","130","0.114128811655599","0.0960477966379822","0.132209826673215","2"
"Low transfer dependency","2005","Part Time","Couple + C. GT 16 ","70","0.096831291532325","0.0782209421114262","0.115441640953224","2"
"Low transfer dependency","2005","Part Time","Couple + C. LE and GT 16","72","0.174679678027411","0.141498136424067","0.207861219630755","2"
"Low transfer dependency","2005","Not Working","1-pers.-HH","42","0.0375369591038608","0.0276088089256959","0.0474651092820257","2"
"Low transfer dependency","2005","Not Working","(Married) couple without C. ","144","0.0386950827457111","0.0323000155456669","0.0450901499457552","2"
"Low transfer dependency","2005","Not Working","Single parent ","43","0.11040931618271","0.0787737662012138","0.142044866164206","2"
"Low transfer dependency","2005","Not Working","Couple + C. LE 16 ","124","0.179561079506999","0.149871106135411","0.209251052878586","2"
"Low transfer dependency","2005","Not Working","Couple + C. GT 16 ","104","0.103438435500159","0.0851488308789113","0.121728040121408","2"
"Low transfer dependency","2005","Not Working","Couple + C. LE and GT 16","86","0.162248254629701","0.130919728598498","0.193576780660904","2"
"No transfer dependency","2005","Full Time","1-pers.-HH","903","0.865797689789548","0.845325632205822","0.886269747373273","0"
"No transfer dependency","2005","Full Time","(Married) couple without C. ","1634","0.747380665210599","0.729752712045619","0.765008618375579","0"
"No transfer dependency","2005","Full Time","Single parent ","77","0.174767113653461","0.134866774310113","0.214667452996809","0"
"No transfer dependency","2005","Full Time","Couple + C. LE 16 ","25","","","","0"
"No transfer dependency","2005","Full Time","Couple + C. GT 16 ","323","0.214047394119412","0.193680841858845","0.234413946379978","0"
"No transfer dependency","2005","Full Time","Couple + C. LE and GT 16","1","","","","0"
"No transfer dependency","2005","Part Time","1-pers.-HH","223","0.482388763054764","0.436824165103332","0.527953361006195","0"
"No transfer dependency","2005","Part Time","(Married) couple without C. ","743","0.609350070746518","0.581261238721007","0.63743890277203","0"
"No transfer dependency","2005","Part Time","Single parent ","27","","","","0"
"No transfer dependency","2005","Part Time","Couple + C. LE 16 ","6","","","","0"
"No transfer dependency","2005","Part Time","Couple + C. GT 16 ","119","0.147127968225429","0.124835827341014","0.169420109109844","0"
"No transfer dependency","2005","Part Time","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2005","Not Working","1-pers.-HH","1083","0.764036091661549","0.741857881669221","0.786214301653877","0"
"No transfer dependency","2005","Not Working","(Married) couple without C. ","2836","0.815162150929151","0.802291393747787","0.828032908110515","0"
"No transfer dependency","2005","Not Working","Single parent ","70","0.134738120972897","0.100271679670828","0.169204562274965","0"
"No transfer dependency","2005","Not Working","Couple + C. LE 16 ","3","","","","0"
"No transfer dependency","2005","Not Working","Couple + C. GT 16 ","175","0.168281635378946","0.145812839722144","0.190750431035749","0"
"No transfer dependency","2005","Not Working","Couple + C. LE and GT 16","","","","","0"
"Very high transfer dependency","2005","Full Time","Couple + C. GT 16 ","1","","","","4"
"Very high transfer dependency","2005","Full Time","Couple + C. LE and GT 16","1","","","","4"
"Very high transfer dependency","2005","Part Time","1-pers.-HH","48","0.123334319171985","0.0933505603221185","0.153318078021852","4"
"Very high transfer dependency","2005","Part Time","(Married) couple without C. ","13","","","","4"
"Very high transfer dependency","2005","Part Time","Single parent ","19","","","","4"
"Very high transfer dependency","2005","Full Time","Couple + C. LE 16 ","1","","","","4"
"Very high transfer dependency","2005","Full Time","Single parent ","3","","","","4"
"Very high transfer dependency","2005","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","2005","Full Time","1-pers.-HH","3","","","","4"
"Very high transfer dependency","2005","Not Working","Couple + C. LE and GT 16","37","0.0911583684301338","0.0666995961877484","0.115617140672519","4"
"Very high transfer dependency","2005","Part Time","Couple + C. LE 16 ","23","","","","4"
"Very high transfer dependency","2005","Part Time","Couple + C. GT 16 ","7","","","","4"
"Very high transfer dependency","2005","Part Time","Couple + C. LE and GT 16","11","","","","4"
"Very high transfer dependency","2005","Not Working","1-pers.-HH","44","0.0319283467119771","0.0227452590364259","0.0411114343875283","4"
"Very high transfer dependency","2005","Not Working","(Married) couple without C. ","35","0.012163352055994","0.00852875854975951","0.0157979455622284","4"
"Very high transfer dependency","2005","Not Working","Single parent ","45","0.110300329339637","0.078678460323322","0.141922198355951","4"
"Very high transfer dependency","2005","Not Working","Couple + C. LE 16 ","28","","","","4"
"Very high transfer dependency","2005","Not Working","Couple + C. GT 16 ","16","","","","4"
"Very low transfer dependency","2005","Part Time","(Married) couple without C. ","320","0.285623587484962","0.259617982523647","0.311629192446278","1"
"Very low transfer dependency","2005","Part Time","1-pers.-HH","89","0.160823455312742","0.127324715785225","0.194322194840259","1"
"Very low transfer dependency","2005","Full Time","Couple + C. LE and GT 16","568","0.874895546020738","0.84928413151858","0.900506960522896","1"
"Very low transfer dependency","2005","Full Time","Couple + C. GT 16 ","1174","0.739672718747884","0.717883382230108","0.76146205526566","1"
"Very low transfer dependency","2005","Full Time","Couple + C. LE 16 ","1653","0.906695659125941","0.89333663263652","0.920054685615361","1"
"Very low transfer dependency","2005","Full Time","1-pers.-HH","143","0.117068754091365","0.097759867647325","0.136377640535404","1"
"Very low transfer dependency","2005","Full Time","(Married) couple without C. ","646","0.232402781247479","0.215267745217589","0.24953781727737","1"
"Very low transfer dependency","2005","Full Time","Single parent ","235","0.714644769317867","0.667199108742891","0.762090429892842","1"
"Very low transfer dependency","2005","Not Working","Couple + C. LE and GT 16","364","0.664231266566347","0.62410099871245","0.704361534420244","1"
"Very low transfer dependency","2005","Not Working","Couple + C. LE 16 ","399","0.60183551063248","0.56396939612704","0.639701625137921","1"
"Very low transfer dependency","2005","Not Working","Couple + C. GT 16 ","712","0.642590538217883","0.613808372250349","0.671372704185418","1"
"Very low transfer dependency","2005","Not Working","Single parent ","142","0.410639033771579","0.360980005728339","0.460298061814819","1"
"Very low transfer dependency","2005","Not Working","(Married) couple without C. ","394","0.111039285025025","0.100621719193483","0.121456850856567","1"
"Very low transfer dependency","2005","Not Working","1-pers.-HH","144","0.101364883273098","0.0856003100212764","0.11712945652492","1"
"Very low transfer dependency","2005","Part Time","Single parent ","189","0.52408990002076","0.471390714943895","0.576789085097625","1"
"Very low transfer dependency","2005","Part Time","Couple + C. LE 16 ","989","0.823559344142892","0.801882969328174","0.84523571895761","1"
"Very low transfer dependency","2005","Part Time","Couple + C. GT 16 ","758","0.725114983610525","0.697019196891413","0.753210770329637","1"
"Very low transfer dependency","2005","Part Time","Couple + C. LE and GT 16","408","0.765746174457884","0.728733551564698","0.802758797351069","1"
"Complete transfer dependency","2006","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2006","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2006","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2006","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2006","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","2006","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2006","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2006","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2006","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","2006","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2006","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2006","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2006","Not Working","1-pers.-HH","97","0.0687782555393083","0.0566148804709803","0.0809416306076363","5"
"Complete transfer dependency","2006","Not Working","(Married) couple without C. ","29","","","","5"
"Complete transfer dependency","2006","Not Working","Single parent ","58","0.131488234609558","0.0990922450454709","0.163884224173645","5"
"Complete transfer dependency","2006","Not Working","Couple + C. LE 16 ","41","0.0710679683676519","0.0523779942421342","0.0897579424931697","5"
"Complete transfer dependency","2006","Not Working","Couple + C. GT 16 ","9","","","","5"
"Complete transfer dependency","2006","Not Working","Couple + C. LE and GT 16","22","","","","5"
"High transfer dependency","2006","Full Time","Single parent ","11","","","","3"
"High transfer dependency","2006","Full Time","Couple + C. LE 16 ","14","","","","3"
"High transfer dependency","2006","Full Time","Couple + C. GT 16 ","10","","","","3"
"High transfer dependency","2006","Full Time","Couple + C. LE and GT 16","8","","","","3"
"High transfer dependency","2006","Part Time","1-pers.-HH","47","0.103846575460177","0.0765842544716005","0.131108896448753","3"
"High transfer dependency","2006","Part Time","(Married) couple without C. ","30","0.027297558486154","0.0183532884152242","0.0362418285570837","3"
"High transfer dependency","2006","Part Time","Single parent ","44","0.104515421600782","0.0737561861393735","0.13527465706219","3"
"High transfer dependency","2006","Part Time","Couple + C. LE 16 ","59","0.0518680075479858","0.0397241207733075","0.0640118943226641","3"
"High transfer dependency","2006","Part Time","Couple + C. GT 16 ","26","","","","3"
"High transfer dependency","2006","Part Time","Couple + C. LE and GT 16","19","","","","3"
"High transfer dependency","2006","Full Time","1-pers.-HH","8","","","","3"
"High transfer dependency","2006","Full Time","(Married) couple without C. ","3","","","","3"
"High transfer dependency","2006","Not Working","1-pers.-HH","35","0.0182411267730763","0.0118093610804568","0.0246728924656957","3"
"High transfer dependency","2006","Not Working","(Married) couple without C. ","49","0.0143561420458729","0.0106568181785052","0.0180554659132406","3"
"High transfer dependency","2006","Not Working","Single parent ","40","0.130888715317238","0.098555510962143","0.163221919672332","3"
"High transfer dependency","2006","Not Working","Couple + C. LE 16 ","53","0.0750755300238364","0.0559072953020473","0.0942437647456255","3"
"High transfer dependency","2006","Not Working","Couple + C. GT 16 ","56","0.0513842831426861","0.03861847286821","0.0641500934171622","3"
"High transfer dependency","2006","Not Working","Couple + C. LE and GT 16","32","0.0831440676537908","0.0594587603939387","0.106829374913643","3"
"Low transfer dependency","2006","Full Time","Single parent ","19","","","","2"
"Low transfer dependency","2006","Full Time","Couple + C. LE 16 ","147","0.089058034884475","0.0760859581626851","0.102030111606265","2"
"Low transfer dependency","2006","Full Time","1-pers.-HH","15","","","","2"
"Low transfer dependency","2006","Full Time","(Married) couple without C. ","57","0.0195921510874944","0.0142275982034295","0.0249567039715594","2"
"Low transfer dependency","2006","Full Time","Couple + C. GT 16 ","51","0.039015387180716","0.0295979820031201","0.0484327923583119","2"
"Low transfer dependency","2006","Full Time","Couple + C. LE and GT 16","52","0.104833969929075","0.0804236643350026","0.129244275523147","2"
"Low transfer dependency","2006","Part Time","1-pers.-HH","66","0.13256424640753","0.10225972596456","0.1628687668505","2"
"Low transfer dependency","2006","Part Time","(Married) couple without C. ","71","0.0564994959630144","0.0438262940677266","0.0691726978583022","2"
"Low transfer dependency","2006","Part Time","Single parent ","65","0.168408297439266","0.130781859236191","0.206034735642341","2"
"Low transfer dependency","2006","Part Time","Couple + C. LE 16 ","137","0.131844492024805","0.113317569548249","0.150371414501361","2"
"Low transfer dependency","2006","Part Time","Couple + C. GT 16 ","64","0.0681997832059417","0.0523193146210923","0.0840802517907912","2"
"Low transfer dependency","2006","Part Time","Couple + C. LE and GT 16","55","0.154276305747858","0.120865358780457","0.187687252715259","2"
"Low transfer dependency","2006","Not Working","1-pers.-HH","46","0.0272141894866472","0.0193941619530617","0.0350342170202327","2"
"Low transfer dependency","2006","Not Working","(Married) couple without C. ","139","0.0370384797304113","0.0311652834655998","0.0429116759952228","2"
"Low transfer dependency","2006","Not Working","Single parent ","42","0.0932843659526984","0.0654039059987505","0.121164825906646","2"
"Low transfer dependency","2006","Not Working","Couple + C. LE 16 ","122","0.177494092326111","0.14970072002411","0.205287464628112","2"
"Low transfer dependency","2006","Not Working","Couple + C. GT 16 ","87","0.0811447327151405","0.0653561990190357","0.0969332664112453","2"
"Low transfer dependency","2006","Not Working","Couple + C. LE and GT 16","70","0.129181756392406","0.100409283372375","0.157954229412436","2"
"No transfer dependency","2006","Full Time","1-pers.-HH","983","0.871335247889667","0.85211666987505","0.890553825904283","0"
"No transfer dependency","2006","Full Time","(Married) couple without C. ","1816","0.730378735567695","0.713202016549232","0.747555454586158","0"
"No transfer dependency","2006","Full Time","Single parent ","78","0.20999772167026","0.168212460386238","0.251782982954281","0"
"No transfer dependency","2006","Full Time","Couple + C. LE 16 ","13","","","","0"
"No transfer dependency","2006","Full Time","Couple + C. GT 16 ","339","0.238395105014457","0.217671342405792","0.259118867623122","0"
"No transfer dependency","2006","Full Time","Couple + C. LE and GT 16","5","","","","0"
"No transfer dependency","2006","Part Time","1-pers.-HH","251","0.496944015585736","0.45226151752069","0.541626513650782","0"
"No transfer dependency","2006","Part Time","(Married) couple without C. ","808","0.601903815422865","0.575034874130957","0.628772756714773","0"
"No transfer dependency","2006","Part Time","Single parent ","23","","","","0"
"No transfer dependency","2006","Part Time","Couple + C. LE 16 ","2","","","","0"
"No transfer dependency","2006","Part Time","Couple + C. GT 16 ","130","0.134215862027181","0.112741654425913","0.15569006962845","0"
"No transfer dependency","2006","Part Time","Couple + C. LE and GT 16","","","","","0"
"No transfer dependency","2006","Not Working","1-pers.-HH","1293","0.770187870130008","0.749967608177643","0.790408132082372","0"
"No transfer dependency","2006","Not Working","(Married) couple without C. ","3278","0.81449603952455","0.802407758365089","0.826584320684011","0"
"No transfer dependency","2006","Not Working","Single parent ","62","0.128140303868967","0.0960978235826101","0.160182784155324","0"
"No transfer dependency","2006","Not Working","Couple + C. LE 16 ","2","","","","0"
"No transfer dependency","2006","Not Working","Couple + C. GT 16 ","194","0.167759097400244","0.146154029013381","0.189364165787106","0"
"No transfer dependency","2006","Not Working","Couple + C. LE and GT 16","2","","","","0"
"Very high transfer dependency","2006","Part Time","(Married) couple without C. ","15","","","","4"
"Very high transfer dependency","2006","Part Time","1-pers.-HH","41","0.124461087155481","0.0949605397760592","0.153961634534903","4"
"Very high transfer dependency","2006","Full Time","Couple + C. LE and GT 16","1","","","","4"
"Very high transfer dependency","2006","Full Time","Couple + C. GT 16 ","4","","","","4"
"Very high transfer dependency","2006","Full Time","Couple + C. LE 16 ","1","","","","4"
"Very high transfer dependency","2006","Full Time","1-pers.-HH","2","","","","4"
"Very high transfer dependency","2006","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","2006","Full Time","Single parent ","4","","","","4"
"Very high transfer dependency","2006","Part Time","Single parent ","40","0.12387826735383","0.0907547780122811","0.157001756695379","4"
"Very high transfer dependency","2006","Not Working","(Married) couple without C. ","35","0.0102360956121287","0.0071058642109626","0.0133663270132948","4"
"Very high transfer dependency","2006","Not Working","Single parent ","54","0.133628680062739","0.101010342489982","0.166247017635496","4"
"Very high transfer dependency","2006","Not Working","Couple + C. LE 16 ","54","0.0782709354614405","0.0587328644408332","0.0978090064820478","4"
"Very high transfer dependency","2006","Not Working","Couple + C. GT 16 ","26","","","","4"
"Very high transfer dependency","2006","Not Working","Couple + C. LE and GT 16","17","","","","4"
"Very high transfer dependency","2006","Not Working","1-pers.-HH","51","0.0291031404892675","0.0210241249687185","0.0371821560098165","4"
"Very high transfer dependency","2006","Part Time","Couple + C. LE 16 ","40","0.0417023510495047","0.0307551269794828","0.0526495751195266","4"
"Very high transfer dependency","2006","Part Time","Couple + C. GT 16 ","15","","","","4"
"Very high transfer dependency","2006","Part Time","Couple + C. LE and GT 16","12","","","","4"
"Very low transfer dependency","2006","Full Time","Couple + C. LE and GT 16","539","0.84375065412719","0.814818113682292","0.872683194572088","1"
"Very low transfer dependency","2006","Part Time","1-pers.-HH","76","0.142184075391077","0.110973765269992","0.173394385512162","1"
"Very low transfer dependency","2006","Part Time","(Married) couple without C. ","351","0.302151980333767","0.276947012569304","0.327356948098229","1"
"Very low transfer dependency","2006","Full Time","Couple + C. GT 16 ","1220","0.709194948765174","0.687107840074451","0.731282057455897","1"
"Very low transfer dependency","2006","Full Time","Couple + C. LE 16 ","1677","0.896318998140686","0.882435193526424","0.910202802754949","1"
"Very low transfer dependency","2006","Full Time","1-pers.-HH","158","0.111381136367429","0.0933234376763218","0.129438835058536","1"
"Very low transfer dependency","2006","Full Time","(Married) couple without C. ","688","0.249434058978291","0.23268611944757","0.266181998509012","1"
"Very low transfer dependency","2006","Full Time","Single parent ","253","0.674155976957821","0.626073510978533","0.722238442937109","1"
"Very low transfer dependency","2006","Not Working","Couple + C. LE and GT 16","379","0.677268304585407","0.637161872806382","0.717374736364432","1"
"Very low transfer dependency","2006","Not Working","Couple + C. GT 16 ","777","0.651128307361474","0.623569892666523","0.678686722056425","1"
"Very low transfer dependency","2006","Not Working","Couple + C. LE 16 ","454","0.594957501297085","0.559248882695402","0.630666119898769","1"
"Very low transfer dependency","2006","Not Working","Single parent ","162","0.3825697001888","0.335977930708716","0.429161469668884","1"
"Very low transfer dependency","2006","Not Working","(Married) couple without C. ","442","0.112907857062139","0.103065708417599","0.122750005706678","1"
"Very low transfer dependency","2006","Part Time","Couple + C. LE and GT 16","363","0.746452649268507","0.706212869894018","0.786692428642996","1"
"Very low transfer dependency","2006","Not Working","1-pers.-HH","141","0.0864754175816932","0.0729668773806938","0.0999839577826925","1"
"Very low transfer dependency","2006","Part Time","Couple + C. GT 16 ","733","0.753373316574599","0.726219207340572","0.780527425808626","1"
"Very low transfer dependency","2006","Part Time","Couple + C. LE 16 ","1043","0.772390940656858","0.749430147630099","0.795351733683617","1"
"Very low transfer dependency","2006","Part Time","Single parent ","208","0.549168776958422","0.499140424080319","0.599197129836524","1"
"Complete transfer dependency","2007","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2007","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2007","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","2007","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2007","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2007","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2007","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","2007","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","2007","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","2007","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","2007","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","2007","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","2007","Not Working","1-pers.-HH","99","0.0645624358392677","0.0524639557449429","0.0766609159335926","5"
"Complete transfer dependency","2007","Not Working","(Married) couple without C. ","26","","","","5"
"Complete transfer dependency","2007","Not Working","Single parent ","62","0.150947489121484","0.116669029199248","0.185225949043719","5"
"Complete transfer dependency","2007","Not Working","Couple + C. LE 16 ","39","0.0753453300597661","0.054450646068535","0.0962400140509972","5"
"Complete transfer dependency","2007","Not Working","Couple + C. GT 16 ","11","","","","5"
"Complete transfer dependency","2007","Not Working","Couple + C. LE and GT 16","14","","","","5"
"High transfer dependency","2007","Full Time","Single parent ","14","","","","3"
"High transfer dependency","2007","Full Time","Couple + C. LE 16 ","13","","","","3"
"High transfer dependency","2007","Full Time","Couple + C. GT 16 ","12","","","","3"
"High transfer dependency","2007","Full Time","Couple + C. LE and GT 16","6","","","","3"
"High transfer dependency","2007","Part Time","1-pers.-HH","44","0.108706217476791","0.0805952839536701","0.136817150999912","3"
"High transfer dependency","2007","Part Time","(Married) couple without C. ","32","0.029019255643914","0.0195059610814689","0.038532550206359","3"
"High transfer dependency","2007","Part Time","Single parent ","47","0.133320283425513","0.0988702442300163","0.16777032262101","3"
"High transfer dependency","2007","Part Time","Couple + C. LE 16 ","47","0.0535137817572575","0.0407107536060344","0.0663168099084807","3"
"High transfer dependency","2007","Part Time","Couple + C. GT 16 ","16","","","","3"
"High transfer dependency","2007","Part Time","Couple + C. LE and GT 16","14","","","","3"
"High transfer dependency","2007","Not Working","Couple + C. LE and GT 16","9","","","","3"
"High transfer dependency","2007","Full Time","1-pers.-HH","3","","","","3"
"High transfer dependency","2007","Full Time","(Married) couple without C. ","12","","","","3"
"High transfer dependency","2007","Not Working","(Married) couple without C. ","58","0.0155021595812981","0.0115534276279007","0.0194508915346954","3"
"High transfer dependency","2007","Not Working","1-pers.-HH","29","","","","3"
"High transfer dependency","2007","Not Working","Single parent ","40","0.104520138591993","0.0752267927022553","0.133813484481731","3"
"High transfer dependency","2007","Not Working","Couple + C. LE 16 ","39","0.0717370996226883","0.0513091274565222","0.0921650717888543","3"
"High transfer dependency","2007","Not Working","Couple + C. GT 16 ","42","0.0524242357080103","0.0394060062594209","0.0654424651565997","3"
"Low transfer dependency","2007","Full Time","Single parent ","29","","","","2"
"Low transfer dependency","2007","Full Time","Couple + C. LE 16 ","111","0.06971690088259","0.0577370935714627","0.0816967081937174","2"
"Low transfer dependency","2007","Full Time","1-pers.-HH","15","","","","2"
"Low transfer dependency","2007","Full Time","(Married) couple without C. ","51","0.0278675423483632","0.0212354162102809","0.0344996684864454","2"
"Low transfer dependency","2007","Full Time","Couple + C. GT 16 ","59","0.0368223050627583","0.0275538959884169","0.0460907141370998","2"
"Low transfer dependency","2007","Full Time","Couple + C. LE and GT 16","41","0.102819561874204","0.0776416354880459","0.127997488260361","2"
"Low transfer dependency","2007","Part Time","1-pers.-HH","61","0.124461995852116","0.0946498306630878","0.154274161041144","2"
"Low transfer dependency","2007","Part Time","(Married) couple without C. ","69","0.0718902615828172","0.057251066510758","0.0865294566548764","2"
"Low transfer dependency","2007","Part Time","Single parent ","58","0.153351202564647","0.116833156605716","0.189869248523578","2"
"Low transfer dependency","2007","Part Time","Couple + C. LE 16 ","114","0.0917233645106423","0.0753034159906866","0.108143313030598","2"
"Low transfer dependency","2007","Part Time","Couple + C. GT 16 ","60","0.0936131103108242","0.074614170761672","0.112612049859976","2"
"Low transfer dependency","2007","Part Time","Couple + C. LE and GT 16","46","0.151341781117298","0.116944359102679","0.185739203131916","2"
"Low transfer dependency","2007","Not Working","1-pers.-HH","45","0.0309715926777543","0.0224428800430358","0.0395003053124728","2"
"Low transfer dependency","2007","Not Working","(Married) couple without C. ","123","0.0356193390208073","0.0296952531785593","0.0415434248630553","2"
"Low transfer dependency","2007","Not Working","Single parent ","64","0.117655213274522","0.0868044559710803","0.148505970577964","2"
"Low transfer dependency","2007","Not Working","Couple + C. LE 16 ","88","0.140019818617272","0.112549934296661","0.167489702937882","2"
"Low transfer dependency","2007","Not Working","Couple + C. GT 16 ","86","0.07766814727729","0.062035088090723","0.0933012064638569","2"
"Low transfer dependency","2007","Not Working","Couple + C. LE and GT 16","64","0.140951698108227","0.109951151017734","0.171952245198721","2"
