"transab_cat","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2004","(2c_gen) general maturity certificate","22","","",""
"High transfer dependency","2004","(2c_voc) vocational maturity certificate","24","","",""
"High transfer dependency","2004","(3a) lower tertiary education","19","","",""
"High transfer dependency","2004","(3b) higher tertiary education","20","","",""
"Very high transfer dependency","2004","(0) in school","17","","",""
"Very high transfer dependency","2004","(1a) inadequately completed","9","","",""
"Very high transfer dependency","2004","(1b) general elementary school","44","0.0273154377878967","0.0201645836937853","0.0344662918820081"
"Very high transfer dependency","2004","(1c) basic vocational qualification","83","0.0153451936840454","0.0122362004643373","0.0184541869037535"
"Very high transfer dependency","2004","(2b) intermediate general qualification","20","","",""
"Very high transfer dependency","2004","(2a) intermediate vocational","89","0.0209638124314604","0.0169618991078805","0.0249657257550403"
"Very high transfer dependency","2004","(2c_gen) general maturity certificate","16","","",""
"Very high transfer dependency","2004","(2c_voc) vocational maturity certificate","15","","",""
"Very high transfer dependency","2004","(3a) lower tertiary education","15","","",""
"Very high transfer dependency","2004","(3b) higher tertiary education","12","","",""
"Complete transfer dependency","2004","(0) in school","6","","",""
"Complete transfer dependency","2004","(1a) inadequately completed","7","","",""
"Complete transfer dependency","2004","(1b) general elementary school","42","0.0201880102036192","0.0140179989649764","0.026358021442262"
"Complete transfer dependency","2004","(1c) basic vocational qualification","71","0.0143771147236806","0.0113663082323402","0.017387921215021"
"Complete transfer dependency","2004","(2b) intermediate general qualification","5","","",""
"Complete transfer dependency","2004","(2a) intermediate vocational","46","0.0143367678981066","0.0110161180842093","0.0176574177120038"
"Complete transfer dependency","2004","(2c_gen) general maturity certificate","3","","",""
"Complete transfer dependency","2004","(2c_voc) vocational maturity certificate","13","","",""
"Complete transfer dependency","2004","(3a) lower tertiary education","4","","",""
"Complete transfer dependency","2004","(3b) higher tertiary education","9","","",""
"No transfer dependency","2005","(0) in school","7","","",""
"No transfer dependency","2005","(1a) inadequately completed","82","0.371210335247538","0.310590339037263","0.431830331457813"
"No transfer dependency","2005","(1b) general elementary school","884","0.501596661640064","0.478794163272574","0.524399160007554"
"No transfer dependency","2005","(1c) basic vocational qualification","3056","0.569430755689822","0.556557119684827","0.582304391694817"
"No transfer dependency","2005","(2b) intermediate general qualification","119","0.232507382100481","0.197767415244734","0.267247348956228"
"No transfer dependency","2005","(2a) intermediate vocational","1691","0.408176638139971","0.394172839818166","0.422180436461776"
"No transfer dependency","2005","(2c_gen) general maturity certificate","182","0.285755812119919","0.253949147210043","0.317562477029794"
"No transfer dependency","2005","(2c_voc) vocational maturity certificate","551","0.392669591207601","0.367948170637311","0.41739101177789"
"No transfer dependency","2005","(3a) lower tertiary education","718","0.514145402171765","0.489882071025527","0.538408733318004"
"No transfer dependency","2005","(3b) higher tertiary education","1039","0.486621660393361","0.466942256975554","0.506301063811168"
"Very low transfer dependency","2005","(0) in school","538","0.797531054018484","0.766519663074433","0.828542444962536"
"Very low transfer dependency","2005","(1a) inadequately completed","84","0.331828756914181","0.272746907944452","0.390910605883909"
"Very low transfer dependency","2005","(1b) general elementary school","635","0.311497701408554","0.290377660080794","0.332617742736314"
"Very low transfer dependency","2005","(1c) basic vocational qualification","2034","0.324040480097277","0.311872478981009","0.336208481213546"
"Very low transfer dependency","2005","(2b) intermediate general qualification","336","0.56510324863148","0.524334169035915","0.605872328227045"
"Very low transfer dependency","2005","(2a) intermediate vocational","2425","0.459882781261595","0.445682618934997","0.474082943588192"
"Very low transfer dependency","2005","(2c_gen) general maturity certificate","476","0.519638465439982","0.484463636236761","0.554813294643204"
"Very low transfer dependency","2005","(2c_voc) vocational maturity certificate","798","0.506902375881075","0.48159332301451","0.53221142874764"
"Very low transfer dependency","2005","(3a) lower tertiary education","794","0.421769261089511","0.397795159638308","0.445743362540713"
"Very low transfer dependency","2005","(3b) higher tertiary education","1311","0.434901918913989","0.415383033334152","0.454420804493825"
"Low transfer dependency","2005","(0) in school","56","0.0993363137517354","0.0762527116298358","0.122419915873635"
"Low transfer dependency","2005","(1a) inadequately completed","34","0.131139527753791","0.0887854718477694","0.173493583659812"
"Low transfer dependency","2005","(1b) general elementary school","149","0.0883818380728538","0.0754368205566539","0.101326855589054"
"Low transfer dependency","2005","(1c) basic vocational qualification","335","0.0558894024442613","0.0499171874653454","0.0618616174231771"
"Low transfer dependency","2005","(2b) intermediate general qualification","69","0.132155462492893","0.104304676912399","0.160006248073388"
"Low transfer dependency","2005","(2a) intermediate vocational","378","0.0726784624618179","0.0652816644068445","0.0800752605167914"
"Low transfer dependency","2005","(2c_gen) general maturity certificate","61","0.101496515008375","0.0802355639381181","0.122757466078633"
"Low transfer dependency","2005","(2c_voc) vocational maturity certificate","95","0.0605614220458567","0.0484866343931687","0.0726362096985446"
"Low transfer dependency","2005","(3a) lower tertiary education","82","0.0412387592296457","0.0315857589628373","0.0508917594964541"
"Low transfer dependency","2005","(3b) higher tertiary education","82","0.0418001638598533","0.0339203768580811","0.0496799508616254"
"High transfer dependency","2005","(0) in school","18","","",""
"High transfer dependency","2005","(1a) inadequately completed","15","","",""
"High transfer dependency","2005","(1b) general elementary school","78","0.0423979216737716","0.0332086843604631","0.0515871589870801"
"High transfer dependency","2005","(1c) basic vocational qualification","114","0.0211296928889384","0.0173905812436379","0.0248688045342389"
"High transfer dependency","2005","(2b) intermediate general qualification","20","","",""
"High transfer dependency","2005","(2a) intermediate vocational","116","0.0235915091210482","0.0192671738469238","0.0279158443951727"
"High transfer dependency","2005","(2c_gen) general maturity certificate","24","","",""
"High transfer dependency","2005","(2c_voc) vocational maturity certificate","27","","",""
"High transfer dependency","2005","(3a) lower tertiary education","19","","",""
"High transfer dependency","2005","(3b) higher tertiary education","24","","",""
"Very high transfer dependency","2005","(0) in school","17","","",""
"Very high transfer dependency","2005","(1a) inadequately completed","14","","",""
"Very high transfer dependency","2005","(1b) general elementary school","53","0.0293009870144114","0.0216097169279219","0.0369922571009009"
"Very high transfer dependency","2005","(1c) basic vocational qualification","77","0.0161013815072171","0.01282898433615","0.0193737786782843"
"Very high transfer dependency","2005","(2b) intermediate general qualification","19","","",""
"Very high transfer dependency","2005","(2a) intermediate vocational","86","0.0259054685698632","0.0213793909074314","0.030431546232295"
"Very high transfer dependency","2005","(2c_gen) general maturity certificate","25","","",""
"Very high transfer dependency","2005","(2c_voc) vocational maturity certificate","19","","",""
"Very high transfer dependency","2005","(3a) lower tertiary education","11","","",""
"Very high transfer dependency","2005","(3b) higher tertiary education","13","","",""
"Complete transfer dependency","2005","(0) in school","9","","",""
"Complete transfer dependency","2005","(1a) inadequately completed","15","","",""
"Complete transfer dependency","2005","(1b) general elementary school","48","0.026824890190345","0.0194563897111953","0.0341933906694946"
"Complete transfer dependency","2005","(1c) basic vocational qualification","67","0.0134082873724836","0.0104179881409901","0.0163985866039771"
"Complete transfer dependency","2005","(2b) intermediate general qualification","5","","",""
"Complete transfer dependency","2005","(2a) intermediate vocational","36","0.00976514044570524","0.00696336015815876","0.0125669207332517"
"Complete transfer dependency","2005","(2c_gen) general maturity certificate","7","","",""
"Complete transfer dependency","2005","(2c_voc) vocational maturity certificate","9","","",""
"Complete transfer dependency","2005","(3a) lower tertiary education","6","","",""
"Complete transfer dependency","2005","(3b) higher tertiary education","9","","",""
"No transfer dependency","2006","(0) in school","14","","",""
"No transfer dependency","2006","(1a) inadequately completed","93","0.401014968753967","0.33861818641449","0.463411751093444"
"No transfer dependency","2006","(1b) general elementary school","1013","0.538540451403789","0.516436913390611","0.560643989416966"
"No transfer dependency","2006","(1c) basic vocational qualification","3417","0.574285408138008","0.561896557319281","0.586674258956735"
"No transfer dependency","2006","(2b) intermediate general qualification","131","0.23228392816198","0.198409589696437","0.266158266627524"
"No transfer dependency","2006","(2a) intermediate vocational","1919","0.415888488747472","0.402386682898493","0.429390294596452"
"No transfer dependency","2006","(2c_gen) general maturity certificate","170","0.264056027945765","0.233772511156522","0.294339544735009"
"No transfer dependency","2006","(2c_voc) vocational maturity certificate","601","0.403356579287526","0.37943832860081","0.427274829974242"
"No transfer dependency","2006","(3a) lower tertiary education","833","0.522721376859352","0.499511050927445","0.545931702791259"
"No transfer dependency","2006","(3b) higher tertiary education","1177","0.490003211357016","0.47127852495305","0.508727897760982"
"Very low transfer dependency","2006","(0) in school","531","0.791718386043485","0.760109128531045","0.823327643555924"
"Very low transfer dependency","2006","(1a) inadequately completed","68","0.217670183563959","0.165132813242173","0.270207553885746"
"Very low transfer dependency","2006","(1b) general elementary school","572","0.266413485697467","0.246811973226231","0.286014998168703"
"Very low transfer dependency","2006","(1c) basic vocational qualification","2071","0.31414907468613","0.302518782614673","0.325779366757586"
"Very low transfer dependency","2006","(2b) intermediate general qualification","353","0.575743276358108","0.536098156992754","0.615388395723463"
"Very low transfer dependency","2006","(2a) intermediate vocational","2534","0.44547082711771","0.431855522581953","0.459086131653467"
"Very low transfer dependency","2006","(2c_gen) general maturity certificate","495","0.524884027684664","0.490578241020688","0.55918981434864"
"Very low transfer dependency","2006","(2c_voc) vocational maturity certificate","836","0.468045369336304","0.443717241673699","0.49237349699891"
"Very low transfer dependency","2006","(3a) lower tertiary education","830","0.417268483093039","0.394354416958208","0.44018254922787"
"Very low transfer dependency","2006","(3b) higher tertiary education","1446","0.442971027554256","0.424364817377592","0.461577237730921"
"Low transfer dependency","2006","(0) in school","43","0.0658150299263714","0.0465139130089783","0.0851161468437644"
"Low transfer dependency","2006","(1a) inadequately completed","28","","",""
"Low transfer dependency","2006","(1b) general elementary school","145","0.073499916852181","0.061929421118613","0.0850704125857489"
"Low transfer dependency","2006","(1c) basic vocational qualification","319","0.0545475835802399","0.0488575417291001","0.0602376254313797"
"Low transfer dependency","2006","(2b) intermediate general qualification","54","0.0899907756707767","0.0670354837329857","0.112946067608568"
"Low transfer dependency","2006","(2a) intermediate vocational","376","0.0724454872472942","0.0653443007852369","0.0795466737093515"
"Low transfer dependency","2006","(2c_gen) general maturity certificate","77","0.0943987977720312","0.0743130680039009","0.114484527540161"
"Low transfer dependency","2006","(2c_voc) vocational maturity certificate","117","0.0799797089234747","0.0667540893807202","0.0932053284662291"
"Low transfer dependency","2006","(3a) lower tertiary education","85","0.0384346805401083","0.0295013963441451","0.0473679647360715"
"Low transfer dependency","2006","(3b) higher tertiary education","69","0.0271125310221443","0.0210291123716279","0.0331959496726607"
"High transfer dependency","2006","(0) in school","17","","",""
"High transfer dependency","2006","(1a) inadequately completed","15","","",""
"High transfer dependency","2006","(1b) general elementary school","102","0.0532244663992478","0.0432712147939018","0.0631777180045937"
"High transfer dependency","2006","(1c) basic vocational qualification","133","0.0214121822920581","0.0177852601488784","0.0250391044352377"
"High transfer dependency","2006","(2b) intermediate general qualification","32","0.0507898057811398","0.0331769248803997","0.06840268668188"
"High transfer dependency","2006","(2a) intermediate vocational","140","0.0314701793015916","0.0266876060184682","0.036252752584715"
"High transfer dependency","2006","(2c_gen) general maturity certificate","41","0.0510369807425894","0.0359186786197467","0.0661552828654321"
"High transfer dependency","2006","(2c_voc) vocational maturity certificate","31","0.022656128973486","0.0154010196018217","0.0299112383451502"
"High transfer dependency","2006","(3a) lower tertiary education","11","","",""
"High transfer dependency","2006","(3b) higher tertiary education","17","","",""
"Very high transfer dependency","2006","(0) in school","22","","",""
"Very high transfer dependency","2006","(1a) inadequately completed","16","","",""
"Very high transfer dependency","2006","(1b) general elementary school","67","0.0366139270313797","0.0282865323449389","0.0449413217178206"
"Very high transfer dependency","2006","(1c) basic vocational qualification","105","0.0193522379633322","0.0159005622797843","0.0228039136468802"
"Very high transfer dependency","2006","(2b) intermediate general qualification","20","","",""
"Very high transfer dependency","2006","(2a) intermediate vocational","103","0.023436159960515","0.0192918801255023","0.0275804397955277"
"Very high transfer dependency","2006","(2c_gen) general maturity certificate","21","","",""
"Very high transfer dependency","2006","(2c_voc) vocational maturity certificate","18","","",""
"Very high transfer dependency","2006","(3a) lower tertiary education","16","","",""
"Very high transfer dependency","2006","(3b) higher tertiary education","18","","",""
"Complete transfer dependency","2006","(0) in school","7","","",""
"Complete transfer dependency","2006","(1a) inadequately completed","17","","",""
"Complete transfer dependency","2006","(1b) general elementary school","55","0.0317077526159358","0.0239386336937606","0.039476871538111"
"Complete transfer dependency","2006","(1c) basic vocational qualification","74","0.0162535133402322","0.0130852367560243","0.0194217899244402"
"Complete transfer dependency","2006","(2b) intermediate general qualification","7","","",""
"Complete transfer dependency","2006","(2a) intermediate vocational","47","0.0112888576254169","0.00839474626249288","0.0141829689883409"
"Complete transfer dependency","2006","(2c_gen) general maturity certificate","10","","",""
"Complete transfer dependency","2006","(2c_voc) vocational maturity certificate","13","","",""
"Complete transfer dependency","2006","(3a) lower tertiary education","4","","",""
"Complete transfer dependency","2006","(3b) higher tertiary education","11","","",""
"No transfer dependency","2007","(0) in school","3","","",""
"No transfer dependency","2007","(1a) inadequately completed","77","0.415424262677006","0.349088690045418","0.481759835308594"
"No transfer dependency","2007","(1b) general elementary school","873","0.516421399328122","0.492920535071572","0.539922263584671"
"No transfer dependency","2007","(1c) basic vocational qualification","3164","0.578251046556492","0.565318009402894","0.59118408371009"
"No transfer dependency","2007","(2b) intermediate general qualification","110","0.227374288129324","0.192088184737962","0.262660391520686"
"No transfer dependency","2007","(2a) intermediate vocational","1864","0.427307840765979","0.413346712742582","0.441268968789375"
"No transfer dependency","2007","(2c_gen) general maturity certificate","171","0.269971329110631","0.239169576668414","0.300773081552848"
"No transfer dependency","2007","(2c_voc) vocational maturity certificate","603","0.433174230437861","0.4084660964053","0.457882364470422"
"No transfer dependency","2007","(3a) lower tertiary education","802","0.512684897067438","0.488924492670956","0.536445301463919"
"No transfer dependency","2007","(3b) higher tertiary education","1202","0.511691704611384","0.492624046036798","0.53075936318597"
"Very low transfer dependency","2007","(0) in school","521","0.793414442530691","0.761546628410828","0.825282256650554"
"Very low transfer dependency","2007","(1a) inadequately completed","65","0.23817411390988","0.180834428964164","0.295513798855596"
"Very low transfer dependency","2007","(1b) general elementary school","518","0.283013429125818","0.261829465879953","0.304197392371684"
"Very low transfer dependency","2007","(1c) basic vocational qualification","1868","0.312889164761676","0.300746221515521","0.325032108007831"
"Very low transfer dependency","2007","(2b) intermediate general qualification","332","0.557780370464937","0.515968550746507","0.599592190183368"
"Very low transfer dependency","2007","(2a) intermediate vocational","2373","0.44063286218596","0.426621628514698","0.454644095857221"
"Very low transfer dependency","2007","(2c_gen) general maturity certificate","490","0.527000029464389","0.492359659481407","0.561640399447371"
"Very low transfer dependency","2007","(2c_voc) vocational maturity certificate","804","0.467936464547588","0.443055968092778","0.492816961002397"
"Very low transfer dependency","2007","(3a) lower tertiary education","800","0.423966078282856","0.400474444882916","0.447457711682796"
"Very low transfer dependency","2007","(3b) higher tertiary education","1316","0.41558521302277","0.396786125543032","0.434384300502507"
"Low transfer dependency","2007","(0) in school","53","0.104446007515863","0.0803722403835653","0.128519774648161"
"Low transfer dependency","2007","(1a) inadequately completed","28","","",""
"Low transfer dependency","2007","(1b) general elementary school","154","0.081654038310821","0.0687762827818395","0.0945317938398024"
"Low transfer dependency","2007","(1c) basic vocational qualification","278","0.0507422859660959","0.04499460853979","0.0564899633924019"
"Low transfer dependency","2007","(2b) intermediate general qualification","56","0.107811038552578","0.0817009415429341","0.133921135562222"
"Low transfer dependency","2007","(2a) intermediate vocational","336","0.0703174609844125","0.063101596181416","0.077533325787409"
"Low transfer dependency","2007","(2c_gen) general maturity certificate","76","0.101491588874874","0.0805397211013346","0.122443456648414"
"Low transfer dependency","2007","(2c_voc) vocational maturity certificate","85","0.0547469542589427","0.0434036946073983","0.0660902139104872"
"Low transfer dependency","2007","(3a) lower tertiary education","56","0.0311258351866925","0.0228708209831027","0.0393808493902824"
"Low transfer dependency","2007","(3b) higher tertiary education","68","0.0296823426693076","0.0232086484475846","0.0361560368910305"
"High transfer dependency","2007","(0) in school","15","","",""
"High transfer dependency","2007","(1a) inadequately completed","18","","",""
"High transfer dependency","2007","(1b) general elementary school","80","0.0499777821496114","0.0397306213165701","0.0602249429826528"
"High transfer dependency","2007","(1c) basic vocational qualification","117","0.0247223611374433","0.0206558271051988","0.0287888951696879"
"High transfer dependency","2007","(2b) intermediate general qualification","19","","",""
"High transfer dependency","2007","(2a) intermediate vocational","119","0.0257074501168513","0.0212409880311047","0.0301739122025979"
"High transfer dependency","2007","(2c_gen) general maturity certificate","31","0.0497597451090542","0.0346727610633255","0.0648467291547828"
"High transfer dependency","2007","(2c_voc) vocational maturity certificate","24","","",""
"High transfer dependency","2007","(3a) lower tertiary education","18","","",""
"High transfer dependency","2007","(3b) higher tertiary education","25","","",""
"Very high transfer dependency","2007","(0) in school","17","","",""
"Very high transfer dependency","2007","(1a) inadequately completed","10","","",""
"Very high transfer dependency","2007","(1b) general elementary school","68","0.0397596948758882","0.0305708764717719","0.0489485132800045"
"Very high transfer dependency","2007","(1c) basic vocational qualification","101","0.0186416279755118","0.0150994446124798","0.0221838113385437"
"Very high transfer dependency","2007","(2b) intermediate general qualification","14","","",""
"Very high transfer dependency","2007","(2a) intermediate vocational","86","0.0225041125892139","0.0183183183544999","0.026689906823928"
"Very high transfer dependency","2007","(2c_gen) general maturity certificate","21","","",""
"Very high transfer dependency","2007","(2c_voc) vocational maturity certificate","16","","",""
"Very high transfer dependency","2007","(3a) lower tertiary education","16","","",""
"Very high transfer dependency","2007","(3b) higher tertiary education","17","","",""
"Complete transfer dependency","2007","(0) in school","11","","",""
"Complete transfer dependency","2007","(1a) inadequately completed","14","","",""
"Complete transfer dependency","2007","(1b) general elementary school","44","0.0291736562097394","0.0212593219524228","0.037087990467056"
"Complete transfer dependency","2007","(1c) basic vocational qualification","73","0.0147535136027812","0.0115960708672759","0.0179109563382865"
"Complete transfer dependency","2007","(2b) intermediate general qualification","11","","",""
"Complete transfer dependency","2007","(2a) intermediate vocational","45","0.0135302733575838","0.0102697701899268","0.0167907765252407"
"Complete transfer dependency","2007","(2c_gen) general maturity certificate","9","","",""
"Complete transfer dependency","2007","(2c_voc) vocational maturity certificate","13","","",""
"Complete transfer dependency","2007","(3a) lower tertiary education","8","","",""
"Complete transfer dependency","2007","(3b) higher tertiary education","12","","",""
"No transfer dependency","2008","(0) in school","1","","",""
"No transfer dependency","2008","(1a) inadequately completed","71","0.451994944894507","0.380278079686247","0.523711810102767"
"No transfer dependency","2008","(1b) general elementary school","805","0.524767795876022","0.500206042795962","0.549329548956082"
"No transfer dependency","2008","(1c) basic vocational qualification","2994","0.581024818815538","0.567647937341666","0.594401700289411"
"No transfer dependency","2008","(2b) intermediate general qualification","109","0.245878697897657","0.208247750251349","0.283509645543966"
"No transfer dependency","2008","(2a) intermediate vocational","1859","0.44670832130754","0.43232907106078","0.461087571554299"
"No transfer dependency","2008","(2c_gen) general maturity certificate","156","0.251486804009189","0.21983949236884","0.283134115649538"
"No transfer dependency","2008","(2c_voc) vocational maturity certificate","559","0.451080506312559","0.42528990731393","0.476871105311189"
"No transfer dependency","2008","(3a) lower tertiary education","832","0.552093339162455","0.527937568096777","0.576249110228134"
"No transfer dependency","2008","(3b) higher tertiary education","1165","0.505386290798172","0.48586184071723","0.524910740879115"
"Very low transfer dependency","2008","(0) in school","486","0.851007140663042","0.821221204917755","0.880793076408329"
"Very low transfer dependency","2008","(1a) inadequately completed","53","0.200404882375224","0.142721403782893","0.258088360967556"
"Very low transfer dependency","2008","(1b) general elementary school","471","0.268123292063742","0.24633570796482","0.289910876162664"
"Very low transfer dependency","2008","(1c) basic vocational qualification","1758","0.316890296059261","0.304275998079894","0.329504594038627"
"Very low transfer dependency","2008","(2b) intermediate general qualification","307","0.581261206439274","0.538146903721408","0.624375509157139"
"Very low transfer dependency","2008","(2a) intermediate vocational","2264","0.441232564842293","0.426871174912974","0.455593954771611"
"Very low transfer dependency","2008","(2c_gen) general maturity certificate","437","0.525342225137101","0.488917947608026","0.561766502666176"
"Very low transfer dependency","2008","(2c_voc) vocational maturity certificate","754","0.474159780455146","0.448279479092601","0.500040081817691"
"Very low transfer dependency","2008","(3a) lower tertiary education","707","0.390318780772404","0.366622399796377","0.414015161748431"
"Very low transfer dependency","2008","(3b) higher tertiary education","1239","0.419617829762359","0.400346219463716","0.438889440061002"
"Low transfer dependency","2008","(0) in school","36","0.0958311177959729","0.0712081739931065","0.120454061598839"
"Low transfer dependency","2008","(1a) inadequately completed","21","","",""
"Low transfer dependency","2008","(1b) general elementary school","135","0.0953656123224867","0.0809193569091096","0.109811867735864"
"Low transfer dependency","2008","(1c) basic vocational qualification","241","0.0501343490672003","0.0442178858330254","0.0560508123013753"
"Low transfer dependency","2008","(2b) intermediate general qualification","49","0.0888568361178374","0.063991013470065","0.11372265876561"
"Low transfer dependency","2008","(2a) intermediate vocational","258","0.0542296818713987","0.0476794221592982","0.0607799415834992"
"Low transfer dependency","2008","(2c_gen) general maturity certificate","66","0.0821103881662717","0.0620853306461585","0.102135445686385"
"Low transfer dependency","2008","(2c_voc) vocational maturity certificate","74","0.0405269183865117","0.0303065097409546","0.0507473270320688"
"Low transfer dependency","2008","(3a) lower tertiary education","61","0.0359981495053786","0.0269491635806669","0.0450471354300904"
"Low transfer dependency","2008","(3b) higher tertiary education","68","0.0333366863502881","0.0263264470995874","0.0403469256009889"
"High transfer dependency","2008","(0) in school","8","","",""
"High transfer dependency","2008","(1a) inadequately completed","15","","",""
"High transfer dependency","2008","(1b) general elementary school","60","0.029384097827569","0.0210778913297836","0.0376903043253545"
"High transfer dependency","2008","(1c) basic vocational qualification","95","0.0229753776717292","0.018913307025899","0.0270374483175593"
"High transfer dependency","2008","(2b) intermediate general qualification","16","","",""
"High transfer dependency","2008","(2a) intermediate vocational","92","0.0265576198209183","0.0219071497783118","0.0312080898635247"
"High transfer dependency","2008","(2c_gen) general maturity certificate","30","0.0672563321821671","0.0489868079975536","0.0855258563667807"
"High transfer dependency","2008","(2c_voc) vocational maturity certificate","23","","",""
"High transfer dependency","2008","(3a) lower tertiary education","9","","",""
"High transfer dependency","2008","(3b) higher tertiary education","21","","",""
"Very high transfer dependency","2008","(0) in school","8","","",""
"Very high transfer dependency","2008","(1a) inadequately completed","11","","",""
"Very high transfer dependency","2008","(1b) general elementary school","74","0.0441553339247705","0.0340509907169307","0.0542596771326103"
"Very high transfer dependency","2008","(1c) basic vocational qualification","81","0.016554817882524","0.0130954187625077","0.0200142170025403"
"Very high transfer dependency","2008","(2b) intermediate general qualification","17","","",""
"Very high transfer dependency","2008","(2a) intermediate vocational","82","0.0175633336606886","0.0137640396002811","0.021362627721096"
"Very high transfer dependency","2008","(2c_gen) general maturity certificate","20","","",""
"Very high transfer dependency","2008","(2c_voc) vocational maturity certificate","10","","",""
"Very high transfer dependency","2008","(3a) lower tertiary education","14","","",""
"Very high transfer dependency","2008","(3b) higher tertiary education","15","","",""
"Complete transfer dependency","2008","(0) in school","10","","",""
"Complete transfer dependency","2008","(1a) inadequately completed","14","","",""
"Complete transfer dependency","2008","(1b) general elementary school","43","0.0382038679854095","0.0287759016546392","0.0476318343161798"
"Complete transfer dependency","2008","(1c) basic vocational qualification","57","0.0124203405037475","0.00941761102454789","0.015423069982947"
"Complete transfer dependency","2008","(2b) intermediate general qualification","5","","",""
"Complete transfer dependency","2008","(2a) intermediate vocational","37","0.0137084784971623","0.0103453425053885","0.0170716144889362"
"Complete transfer dependency","2008","(2c_gen) general maturity certificate","13","","",""
"Complete transfer dependency","2008","(2c_voc) vocational maturity certificate","10","","",""
"Complete transfer dependency","2008","(3a) lower tertiary education","5","","",""
"Complete transfer dependency","2008","(3b) higher tertiary education","11","","",""
"No transfer dependency","2009","(0) in school","9","","",""
"No transfer dependency","2009","(1a) inadequately completed","65","0.403584968611495","0.330050354555871","0.477119582667119"
"No transfer dependency","2009","(1b) general elementary school","719","0.50344171060611","0.47733499069608","0.529548430516139"
"No transfer dependency","2009","(1c) basic vocational qualification","2868","0.60855288733148","0.594755503675823","0.622350270987138"
"No transfer dependency","2009","(2b) intermediate general qualification","90","0.220697440038779","0.182422764364516","0.258972115713041"
"No transfer dependency","2009","(2a) intermediate vocational","1866","0.473430949380483","0.458581540564703","0.488280358196263"
"No transfer dependency","2009","(2c_gen) general maturity certificate","171","0.287280042014633","0.253369695462657","0.321190388566608"
"No transfer dependency","2009","(2c_voc) vocational maturity certificate","534","0.473473983250793","0.44648769267166","0.500460273829927"
"No transfer dependency","2009","(3a) lower tertiary education","839","0.568999545719589","0.54443314886753","0.593565942571648"
"No transfer dependency","2009","(3b) higher tertiary education","1199","0.524549749115482","0.504693791528108","0.544405706702856"
"Very low transfer dependency","2009","(0) in school","435","0.815469047556453","0.781535084336751","0.849403010776155"
"Very low transfer dependency","2009","(1a) inadequately completed","52","0.276777038948111","0.209718950686088","0.343835127210134"
"Very low transfer dependency","2009","(1b) general elementary school","441","0.309698256338106","0.285555799715928","0.333840712960283"
"Very low transfer dependency","2009","(1c) basic vocational qualification","1513","0.299305696198238","0.286359779311315","0.312251613085161"
"Very low transfer dependency","2009","(2b) intermediate general qualification","275","0.572344083702545","0.526684109550669","0.618004057854422"
"Very low transfer dependency","2009","(2a) intermediate vocational","2063","0.417529223617775","0.402862480493182","0.432195966742368"
"Very low transfer dependency","2009","(2c_gen) general maturity certificate","410","0.52585253590404","0.488432108587599","0.563272963220481"
"Very low transfer dependency","2009","(2c_voc) vocational maturity certificate","679","0.460175107240586","0.433236618419507","0.487113596061664"
"Very low transfer dependency","2009","(3a) lower tertiary education","650","0.377456505795459","0.353409281921762","0.401503729669156"
"Very low transfer dependency","2009","(3b) higher tertiary education","1125","0.40405627919005","0.384545774287215","0.423566784092886"
"Low transfer dependency","2009","(0) in school","37","0.113739923662827","0.0859662523443728","0.141513594981282"
"Low transfer dependency","2009","(1a) inadequately completed","24","","",""
"Low transfer dependency","2009","(1b) general elementary school","120","0.083793222818501","0.0693257128051251","0.098260732831877"
"Low transfer dependency","2009","(1c) basic vocational qualification","244","0.0481811686183703","0.042127385734385","0.0542349515023557"
"Low transfer dependency","2009","(2b) intermediate general qualification","43","0.0929333561002544","0.066137648566469","0.11972906363404"
"Low transfer dependency","2009","(2a) intermediate vocational","236","0.0584547957506641","0.0514775529241384","0.0654320385771899"
"Low transfer dependency","2009","(2c_gen) general maturity certificate","57","0.0971974243614902","0.0749978926548991","0.119396956068081"
"Low transfer dependency","2009","(2c_voc) vocational maturity certificate","66","0.0370139478007915","0.0268097723532314","0.0472181232483517"
"Low transfer dependency","2009","(3a) lower tertiary education","50","0.0397588846611813","0.0300659812587508","0.0494517880636118"
"Low transfer dependency","2009","(3b) higher tertiary education","74","0.0505328496529886","0.0418237788582476","0.0592419204477295"
"High transfer dependency","2009","(0) in school","10","","",""
"High transfer dependency","2009","(1a) inadequately completed","10","","",""
"High transfer dependency","2009","(1b) general elementary school","55","0.0387371055391315","0.0286613582323003","0.0488128528459628"
"High transfer dependency","2009","(1c) basic vocational qualification","74","0.0175944264940305","0.0138778421218938","0.0213110108661671"
"High transfer dependency","2009","(2b) intermediate general qualification","17","","",""
"High transfer dependency","2009","(2a) intermediate vocational","75","0.0180735964381481","0.014111592199595","0.0220356006767012"
"High transfer dependency","2009","(2c_gen) general maturity certificate","19","","",""
"High transfer dependency","2009","(2c_voc) vocational maturity certificate","20","","",""
"High transfer dependency","2009","(3a) lower tertiary education","11","","",""
"High transfer dependency","2009","(3b) higher tertiary education","19","","",""
"Very high transfer dependency","2009","(0) in school","6","","",""
"Very high transfer dependency","2009","(1a) inadequately completed","5","","",""
"Very high transfer dependency","2009","(1b) general elementary school","44","0.0321954028020356","0.0229785348323496","0.0414122707717217"
"Very high transfer dependency","2009","(1c) basic vocational qualification","63","0.0112923224083614","0.00830531281195179","0.0142793320047709"
