"transab_cat","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"High transfer dependency","2011","35-65 y.","direct migration background","137","0.0558069089540681","0.045482623542704","0.0661311943654322","3"
"High transfer dependency","2011","35-65 y.","no migration background","470","0.0271693823285641","0.0244534528991321","0.029885311757996","3"
"High transfer dependency","2011","16-34 y.","indirect migration background","76","0.0628044921126419","0.0468474621238042","0.0787615221014796","3"
"High transfer dependency","2011","16-34 y.","direct migration background","96","0.106943977247199","0.0863847992769658","0.127503155217433","3"
"High transfer dependency","2011","16-34 y.","no migration background","358","0.0468203060995382","0.0411972443902922","0.0524433678087841","3"
"Low transfer dependency","2011","66 and older","direct migration background","21","","","","2"
"Low transfer dependency","2011","66 and older","no migration background","95","0.0212690977533406","0.0171720747847448","0.0253661207219364","2"
"Low transfer dependency","2011","16-34 y.","no migration background","740","0.086270874949504","0.0787976308168373","0.0937441190821707","2"
"Low transfer dependency","2011","16-34 y.","direct migration background","185","0.144027540184645","0.120669258247351","0.167385822121939","2"
"Low transfer dependency","2011","16-34 y.","indirect migration background","138","0.0943759814522068","0.0751474412438015","0.113604521660612","2"
"Low transfer dependency","2011","35-65 y.","no migration background","1130","0.0480464338968115","0.0444737183058077","0.0516191494878154","2"
"Low transfer dependency","2011","35-65 y.","direct migration background","285","0.0977733529214014","0.084414976171313","0.11113172967149","2"
"Low transfer dependency","2011","35-65 y.","indirect migration background","66","0.101755868623036","0.0749048641080748","0.128606873137998","2"
"Low transfer dependency","2011","66 and older","indirect migration background","","","","","2"
"No transfer dependency","2011","66 and older","direct migration background","329","0.744401766847555","0.702685439457075","0.786118094238035","0"
"No transfer dependency","2011","66 and older","indirect migration background","4","","","","0"
"No transfer dependency","2011","66 and older","no migration background","4232","0.880685174033951","0.871480259441045","0.889890088626857","0"
"No transfer dependency","2011","35-65 y.","indirect migration background","68","0.266005868673971","0.226761665697016","0.305250071650926","0"
"No transfer dependency","2011","35-65 y.","direct migration background","371","0.310267375639396","0.289461114304662","0.331073636974129","0"
"No transfer dependency","2011","35-65 y.","no migration background","4133","0.463625143848407","0.455294517046689","0.471955770650125","0"
"No transfer dependency","2011","16-34 y.","indirect migration background","122","0.276415697424284","0.247000787161564","0.305830607687003","0"
"No transfer dependency","2011","16-34 y.","direct migration background","87","0.233164676593956","0.205034616359933","0.26129473682798","0"
"No transfer dependency","2011","16-34 y.","no migration background","1038","0.33886228333676","0.326263578028679","0.35146098864484","0"
"Very high transfer dependency","2011","16-34 y.","no migration background","290","0.0285109660527678","0.0240810728907758","0.0329408592147597","4"
"Very high transfer dependency","2011","16-34 y.","direct migration background","62","0.0461422107406943","0.0321856232351829","0.0600987982462057","4"
"Very high transfer dependency","2011","16-34 y.","indirect migration background","50","0.0357669163011811","0.0235524816154365","0.0479813509869258","4"
"Very high transfer dependency","2011","35-65 y.","no migration background","307","0.0150593242085008","0.013024777047218","0.0170938713697837","4"
"Very high transfer dependency","2011","66 and older","direct migration background","6","","","","4"
"Very high transfer dependency","2011","66 and older","indirect migration background","","","","","4"
"Very high transfer dependency","2011","66 and older","no migration background","3","","","","4"
"Very high transfer dependency","2011","35-65 y.","indirect migration background","19","","","","4"
"Very high transfer dependency","2011","35-65 y.","direct migration background","95","0.0337698717534828","0.0256454847655995","0.041894258741366","4"
"Very low transfer dependency","2011","16-34 y.","no migration background","2879","0.479943305304382","0.466645234249464","0.493241376359301","1"
"Very low transfer dependency","2011","16-34 y.","direct migration background","374","0.419269635550829","0.386443315375106","0.452095955726552","1"
"Very low transfer dependency","2011","16-34 y.","indirect migration background","475","0.507243005627193","0.474360413880517","0.540125597373869","1"
"Very low transfer dependency","2011","66 and older","indirect migration background","2","","","","1"
"Very low transfer dependency","2011","66 and older","no migration background","401","0.0873836477447431","0.0793646254173446","0.0954026700721416","1"
"Very low transfer dependency","2011","35-65 y.","indirect migration background","297","0.498006719493833","0.453599849443927","0.542413589543739","1"
"Very low transfer dependency","2011","66 and older","direct migration background","48","0.112800739218474","0.082546237522063","0.143055240914885","1"
"Very low transfer dependency","2011","35-65 y.","no migration background","7537","0.430132060422131","0.421861251213235","0.438402869631028","1"
"Very low transfer dependency","2011","35-65 y.","direct migration background","922","0.468380926423403","0.445937689898725","0.490824162948081","1"
"Complete transfer dependency","2012","16-34 y.","no migration background","101","0.0156744295442907","0.012290212802611","0.0190586462859704","5"
"Complete transfer dependency","2012","16-34 y.","direct migration background","48","0.0363411978899507","0.0230714498325291","0.0496109459473723","5"
"Complete transfer dependency","2012","16-34 y.","indirect migration background","23","","","","5"
"Complete transfer dependency","2012","35-65 y.","no migration background","198","0.0170980914687429","0.0149129850546914","0.0192831978827945","5"
"Complete transfer dependency","2012","35-65 y.","direct migration background","70","0.0374606550427284","0.0287725115360629","0.0461487985493938","5"
"Complete transfer dependency","2012","35-65 y.","indirect migration background","9","","","","5"
"Complete transfer dependency","2012","66 and older","no migration background","1","","","","5"
"Complete transfer dependency","2012","66 and older","direct migration background","","","","","5"
"Complete transfer dependency","2012","66 and older","indirect migration background","","","","","5"
"High transfer dependency","2012","66 and older","indirect migration background","","","","","3"
"High transfer dependency","2012","66 and older","no migration background","26","","","","3"
"High transfer dependency","2012","66 and older","direct migration background","20","","","","3"
"High transfer dependency","2012","35-65 y.","indirect migration background","24","","","","3"
"High transfer dependency","2012","35-65 y.","direct migration background","118","0.0482090311733396","0.0384081517004753","0.0580099106462038","3"
"High transfer dependency","2012","35-65 y.","no migration background","441","0.023248033980478","0.0207080618727158","0.0257880060882402","3"
"High transfer dependency","2012","16-34 y.","indirect migration background","68","0.0514270785314118","0.0361315981532473","0.0667225589095762","3"
"High transfer dependency","2012","16-34 y.","direct migration background","80","0.081634206085117","0.0622188505343146","0.101049561635919","3"
"High transfer dependency","2012","16-34 y.","no migration background","341","0.0460525799733108","0.0403419750482148","0.0517631848984068","3"
"Low transfer dependency","2012","66 and older","direct migration background","13","","","","2"
"Low transfer dependency","2012","66 and older","no migration background","92","0.0159043552065167","0.0123783606852246","0.0194303497278088","2"
"Low transfer dependency","2012","35-65 y.","indirect migration background","60","0.0964162381611743","0.071381862624505","0.121450613697844","2"
"Low transfer dependency","2012","16-34 y.","no migration background","606","0.0820951032951449","0.0746159853147817","0.0895742212755081","2"
"Low transfer dependency","2012","16-34 y.","direct migration background","131","0.119057595381843","0.0960932683546885","0.142021922408998","2"
"Low transfer dependency","2012","16-34 y.","indirect migration background","100","0.0959923544263547","0.0755920707454228","0.116392638107287","2"
"Low transfer dependency","2012","35-65 y.","no migration background","990","0.0480662035431629","0.0444606913538156","0.0516717157325101","2"
"Low transfer dependency","2012","35-65 y.","direct migration background","235","0.0931130160106177","0.0798172966968679","0.106408735324368","2"
"Low transfer dependency","2012","66 and older","indirect migration background","","","","","2"
"No transfer dependency","2012","66 and older","direct migration background","308","0.732667085867412","0.689404286085298","0.775929885649527","0"
"No transfer dependency","2012","66 and older","indirect migration background","3","","","","0"
"No transfer dependency","2012","66 and older","no migration background","4324","0.888441919415421","0.879568929611292","0.897314909219551","0"
"No transfer dependency","2012","35-65 y.","indirect migration background","83","0.272111137952618","0.234364075579079","0.309858200326158","0"
"No transfer dependency","2012","35-65 y.","direct migration background","375","0.322444708491976","0.301058684261338","0.343830732722614","0"
"No transfer dependency","2012","35-65 y.","no migration background","4239","0.473294689773001","0.464878929633544","0.481710449912458","0"
"No transfer dependency","2012","16-34 y.","indirect migration background","123","0.264633267589708","0.234083631446589","0.295182903732828","0"
"No transfer dependency","2012","16-34 y.","direct migration background","83","0.224952263680738","0.195344144399832","0.254560382961644","0"
"No transfer dependency","2012","16-34 y.","no migration background","1064","0.351941038056988","0.338929305455815","0.36495277065816","0"
"Very high transfer dependency","2012","16-34 y.","no migration background","238","0.0274826026519256","0.0230283942485132","0.031936811055338","4"
"Very high transfer dependency","2012","16-34 y.","direct migration background","45","0.0357932676386343","0.0226201926101025","0.0489663426671661","4"
"Very high transfer dependency","2012","66 and older","no migration background","4","","","","4"
"Very high transfer dependency","2012","66 and older","indirect migration background","","","","","4"
"Very high transfer dependency","2012","35-65 y.","indirect migration background","18","","","","4"
"Very high transfer dependency","2012","16-34 y.","indirect migration background","36","0.0209046244572015","0.0109970916830785","0.0308121572313245","4"
"Very high transfer dependency","2012","35-65 y.","no migration background","301","0.0171081013072487","0.0149223664965982","0.0192938361178991","4"
"Very high transfer dependency","2012","66 and older","direct migration background","7","","","","4"
"Very high transfer dependency","2012","35-65 y.","direct migration background","70","0.0211520085456083","0.0145684077300038","0.0277356093612128","4"
"Very low transfer dependency","2012","16-34 y.","no migration background","2825","0.47675424647834","0.463146285501621","0.490362207455059","1"
"Very low transfer dependency","2012","16-34 y.","direct migration background","377","0.502221469323717","0.466767315093627","0.537675623553808","1"
"Very low transfer dependency","2012","16-34 y.","indirect migration background","451","0.539906144692062","0.505390643451679","0.574421645932444","1"
"Very low transfer dependency","2012","35-65 y.","indirect migration background","340","0.536265023520527","0.49396874812497","0.578561298916084","1"
"Very low transfer dependency","2012","66 and older","no migration background","389","0.0859189990708874","0.0780205487561562","0.0938174493856187","1"
"Very low transfer dependency","2012","66 and older","direct migration background","54","0.123017442186001","0.0909093952772033","0.155125489094799","1"
"Very low transfer dependency","2012","66 and older","indirect migration background","3","","","","1"
"Very low transfer dependency","2012","35-65 y.","direct migration background","967","0.47762058073573","0.45476645554619","0.500474705925269","1"
"Very low transfer dependency","2012","35-65 y.","no migration background","7352","0.421184879927366","0.41286245273666","0.429507307118073","1"
"Complete transfer dependency","2013","66 and older","direct migration background","7","","","","5"
"Complete transfer dependency","2013","66 and older","no migration background","","","","","5"
"Complete transfer dependency","2013","35-65 y.","indirect migration background","13","","","","5"
"Complete transfer dependency","2013","35-65 y.","direct migration background","208","0.0496105537558179","0.0428398717663175","0.0563812357453183","5"
"Complete transfer dependency","2013","35-65 y.","no migration background","185","0.0182105729098435","0.015895616479497","0.0205255293401899","5"
"Complete transfer dependency","2013","16-34 y.","indirect migration background","59","0.0427561340883427","0.0323467532963823","0.0531655148803032","5"
"Complete transfer dependency","2013","66 and older","indirect migration background","","","","","5"
"Complete transfer dependency","2013","16-34 y.","direct migration background","100","0.0437404377987443","0.0345780940256765","0.0529027815718121","5"
"Complete transfer dependency","2013","16-34 y.","no migration background","79","0.0170486128429461","0.0134195621346287","0.0206776635512635","5"
"High transfer dependency","2013","66 and older","direct migration background","13","","","","3"
"High transfer dependency","2013","66 and older","indirect migration background","","","","","3"
"High transfer dependency","2013","66 and older","no migration background","25","","","","3"
"High transfer dependency","2013","35-65 y.","indirect migration background","37","0.0464862441666761","0.03115051187054","0.0618219764628121","3"
"High transfer dependency","2013","35-65 y.","no migration background","421","0.024214191168821","0.0215529509764305","0.0268754313612115","3"
"High transfer dependency","2013","35-65 y.","direct migration background","286","0.0491991949771741","0.0424551828138724","0.0559432071404758","3"
"High transfer dependency","2013","16-34 y.","no migration background","303","0.0408262598803855","0.0352787136457979","0.0463738061149731","3"
"High transfer dependency","2013","16-34 y.","direct migration background","176","0.0745769819710252","0.0628077079351006","0.0863462560069498","3"
"High transfer dependency","2013","16-34 y.","indirect migration background","119","0.0687315372029959","0.0557139690125344","0.0817491053934575","3"
"Low transfer dependency","2013","66 and older","direct migration background","31","0.0602386445411557","0.0381075449489187","0.0823697441333926","2"
"Low transfer dependency","2013","66 and older","no migration background","91","0.0178747347331491","0.0140648509096555","0.0216846185566426","2"
"Low transfer dependency","2013","16-34 y.","no migration background","540","0.0833441269630849","0.0755955285032229","0.0910927254229469","2"
"Low transfer dependency","2013","16-34 y.","direct migration background","256","0.106553855721674","0.0927310597246107","0.120376651718736","2"
"Low transfer dependency","2013","16-34 y.","indirect migration background","186","0.108492823477","0.0924907112315847","0.124494935722416","2"
"Low transfer dependency","2013","35-65 y.","no migration background","837","0.0497068240242022","0.0459440455183808","0.0534696025300236","2"
"Low transfer dependency","2013","35-65 y.","direct migration background","477","0.094157448201097","0.0850510156539462","0.103263880748248","2"
"Low transfer dependency","2013","35-65 y.","indirect migration background","59","0.0581523975801701","0.041105202197891","0.0751995929624491","2"
"Low transfer dependency","2013","66 and older","indirect migration background","","","","","2"
"No transfer dependency","2013","66 and older","no migration background","4142","0.890565950326348","0.881589228508524","0.899542672144171","0"
"No transfer dependency","2013","66 and older","direct migration background","319","0.782018152346409","0.743614264942009","0.820422039750809","0"
"No transfer dependency","2013","66 and older","indirect migration background","3","","","","0"
"No transfer dependency","2013","35-65 y.","indirect migration background","127","0.309584787083662","0.27590853205468","0.343261042112645","0"
"No transfer dependency","2013","35-65 y.","direct migration background","792","0.324735341512871","0.310133878773018","0.339336804252724","0"
"No transfer dependency","2013","35-65 y.","no migration background","4063","0.482253308671707","0.473602272742234","0.49090434460118","0"
"No transfer dependency","2013","16-34 y.","indirect migration background","264","0.25994484622483","0.237377160035743","0.282512532413917","0"
"No transfer dependency","2013","16-34 y.","direct migration background","364","0.332878963889086","0.31176729249212","0.353990635286052","0"
"No transfer dependency","2013","16-34 y.","no migration background","1018","0.340054719918242","0.326774328982868","0.353335110853616","0"
"Very high transfer dependency","2013","16-34 y.","indirect migration background","86","0.0599853024878642","0.0477671896002875","0.072203415375441","4"
"Very high transfer dependency","2013","35-65 y.","no migration background","276","0.0159758077569743","0.0138050760871251","0.0181465394268236","4"
"Very high transfer dependency","2013","16-34 y.","direct migration background","104","0.0426407669410174","0.0335891306910223","0.0516924031910125","4"
"Very high transfer dependency","2013","16-34 y.","no migration background","210","0.0250320332443333","0.0206525211571768","0.0294115453314899","4"
"Very high transfer dependency","2013","66 and older","direct migration background","11","","","","4"
"Very high transfer dependency","2013","66 and older","indirect migration background","","","","","4"
"Very high transfer dependency","2013","66 and older","no migration background","10","","","","4"
"Very high transfer dependency","2013","35-65 y.","indirect migration background","19","","","","4"
"Very high transfer dependency","2013","35-65 y.","direct migration background","175","0.0325545944956777","0.0270209156020683","0.0380882733892872","4"
"Very low transfer dependency","2013","16-34 y.","no migration background","2738","0.493694247151009","0.479678445051628","0.507710049250389","1"
"Very low transfer dependency","2013","16-34 y.","direct migration background","914","0.399608993678453","0.377665193479993","0.421552793876913","1"
"Very low transfer dependency","2013","16-34 y.","indirect migration background","737","0.460089356518967","0.434444727396039","0.485733985641895","1"
"Very low transfer dependency","2013","66 and older","direct migration background","63","0.112070388690766","0.082728280455836","0.141412496925696","1"
"Very low transfer dependency","2013","66 and older","indirect migration background","2","","","","1"
"Very low transfer dependency","2013","66 and older","no migration background","378","0.0821965634384171","0.0742986902129804","0.0900944366638539","1"
"Very low transfer dependency","2013","35-65 y.","indirect migration background","469","0.522626289783466","0.486242856106173","0.55900972346076","1"
"Very low transfer dependency","2013","35-65 y.","direct migration background","2013","0.449742867057362","0.434231161272903","0.465254572841821","1"
"Very low transfer dependency","2013","35-65 y.","no migration background","7034","0.409639295468452","0.401125340121754","0.418153250815149","1"
"Complete transfer dependency","2014","35-65 y.","indirect migration background","16","","","","5"
"Complete transfer dependency","2014","66 and older","no migration background","","","","","5"
"Complete transfer dependency","2014","66 and older","direct migration background","8","","","","5"
"Complete transfer dependency","2014","35-65 y.","direct migration background","132","0.0434689555741801","0.0363984283727993","0.0505394827755608","5"
"Complete transfer dependency","2014","35-65 y.","no migration background","153","0.0182493065690102","0.0158009085222674","0.020697704615753","5"
"Complete transfer dependency","2014","16-34 y.","indirect migration background","34","0.0371512723398628","0.0265121788796729","0.0477903658000528","5"
"Complete transfer dependency","2014","16-34 y.","direct migration background","55","0.0266467551822932","0.0183257632587338","0.0349677471058525","5"
"Complete transfer dependency","2014","16-34 y.","no migration background","88","0.0190445569806616","0.0149893241153768","0.0230997898459465","5"
"Complete transfer dependency","2014","66 and older","indirect migration background","","","","","5"
"High transfer dependency","2014","66 and older","direct migration background","17","","","","3"
"High transfer dependency","2014","66 and older","indirect migration background","","","","","3"
"High transfer dependency","2014","66 and older","no migration background","23","","","","3"
"High transfer dependency","2014","35-65 y.","indirect migration background","22","","","","3"
"High transfer dependency","2014","35-65 y.","direct migration background","238","0.0520310076644965","0.0443301190083304","0.0597318963206626","3"
"High transfer dependency","2014","35-65 y.","no migration background","325","0.0235627881788346","0.0207882306564851","0.026337345701184","3"
"High transfer dependency","2014","16-34 y.","direct migration background","151","0.0861486015249795","0.071651552741175","0.100645650308784","3"
"High transfer dependency","2014","16-34 y.","indirect migration background","100","0.0635800577777502","0.0498543567858599","0.0773057587696406","3"
"High transfer dependency","2014","16-34 y.","no migration background","261","0.0460648829335472","0.0398454595190981","0.0522843063479962","3"
"Low transfer dependency","2014","66 and older","direct migration background","31","0.0525629285812908","0.0316639048166358","0.0734619523459459","2"
"Low transfer dependency","2014","66 and older","no migration background","77","0.0169198234795471","0.0131703219892432","0.020669324969851","2"
"Low transfer dependency","2014","16-34 y.","no migration background","484","0.0849963165039562","0.0767222845501352","0.0932703484577771","2"
"Low transfer dependency","2014","16-34 y.","direct migration background","223","0.149454106886596","0.131032797490927","0.167875416282265","2"
"Low transfer dependency","2014","16-34 y.","indirect migration background","163","0.119813020074223","0.101545557537966","0.138080482610479","2"
"Low transfer dependency","2014","35-65 y.","no migration background","730","0.0497522899475778","0.0457750372433463","0.0537295426518094","2"
"Low transfer dependency","2014","35-65 y.","direct migration background","411","0.0969938448665884","0.0867318899421042","0.107255799791073","2"
"Low transfer dependency","2014","35-65 y.","indirect migration background","64","0.0718772136004706","0.0522465219058765","0.0915079052950646","2"
"Low transfer dependency","2014","66 and older","indirect migration background","","","","","2"
"No transfer dependency","2014","66 and older","indirect migration background","3","","","","0"
"No transfer dependency","2014","66 and older","no migration background","4052","0.890368156123038","0.881285051511615","0.899451260734461","0"
"No transfer dependency","2014","66 and older","direct migration background","302","0.779235984010864","0.740393260056686","0.818078707965042","0"
"No transfer dependency","2014","35-65 y.","indirect migration background","114","0.312013715311909","0.276799825491446","0.347227605132372","0"
"No transfer dependency","2014","35-65 y.","direct migration background","572","0.307307099659618","0.291308965852162","0.323305233467075","0"
"No transfer dependency","2014","35-65 y.","no migration background","3781","0.481456532184974","0.472316886536294","0.490596177833655","0"
"No transfer dependency","2014","16-34 y.","indirect migration background","176","0.218484031503841","0.195239675078488","0.241728387929194","0"
"No transfer dependency","2014","16-34 y.","direct migration background","232","0.297934348555424","0.274304178631536","0.321564518479312","0"
"No transfer dependency","2014","16-34 y.","no migration background","964","0.351018396993879","0.336857627539824","0.365179166447935","0"
"Very high transfer dependency","2014","16-34 y.","indirect migration background","69","0.055180182370558","0.042336048885137","0.068024315855979","4"
"Very high transfer dependency","2014","35-65 y.","no migration background","220","0.0152120127558045","0.0129731733405517","0.0174508521710573","4"
"Very high transfer dependency","2014","16-34 y.","direct migration background","108","0.0722412421591966","0.0588651938735611","0.0856172904448321","4"
"Very high transfer dependency","2014","16-34 y.","no migration background","160","0.0259718207149022","0.0212529000180399","0.0306907414117645","4"
"Very high transfer dependency","2014","66 and older","direct migration background","15","","","","4"
"Very high transfer dependency","2014","66 and older","indirect migration background","","","","","4"
"Very high transfer dependency","2014","66 and older","no migration background","7","","","","4"
"Very high transfer dependency","2014","35-65 y.","indirect migration background","18","","","","4"
"Very high transfer dependency","2014","35-65 y.","direct migration background","184","0.0419281845212564","0.0349785059122759","0.0488778631302368","4"
"Very low transfer dependency","2014","16-34 y.","no migration background","2407","0.472904025873054","0.458091228733096","0.487716823013011","1"
"Very low transfer dependency","2014","16-34 y.","direct migration background","670","0.36757494569151","0.34266371530233","0.39248617608069","1"
"Very low transfer dependency","2014","66 and older","no migration background","386","0.0840985235661276","0.0760298952041087","0.0921671519281464","1"
"Very low transfer dependency","2014","16-34 y.","indirect migration background","672","0.505791435933765","0.477667272247283","0.533915599620247","1"
"Very low transfer dependency","2014","66 and older","direct migration background","65","0.112147713203658","0.0825964121875482","0.141699014219768","1"
"Very low transfer dependency","2014","66 and older","indirect migration background","2","","","","1"
"Very low transfer dependency","2014","35-65 y.","indirect migration background","431","0.502104848763947","0.46410311382098","0.540106583706915","1"
"Very low transfer dependency","2014","35-65 y.","direct migration background","1658","0.45827090771386","0.440994044961471","0.475547770466249","1"
"Very low transfer dependency","2014","35-65 y.","no migration background","6272","0.411767070363798","0.402764662084976","0.420769478642621","1"
"Complete transfer dependency","2015","16-34 y.","indirect migration background","35","0.0200526454853683","0.0117307539239507","0.028374537046786","5"
"Complete transfer dependency","2015","35-65 y.","no migration background","159","0.0187122503356774","0.0161667384801652","0.0212577621911897","5"
"Complete transfer dependency","2015","35-65 y.","direct migration background","202","0.0491087097483981","0.0419238981701749","0.0562935213266214","5"
"Complete transfer dependency","2015","35-65 y.","indirect migration background","20","","","","5"
"Complete transfer dependency","2015","66 and older","no migration background","1","","","","5"
"Complete transfer dependency","2015","66 and older","direct migration background","11","","","","5"
"Complete transfer dependency","2015","16-34 y.","direct migration background","119","0.0481021255880352","0.038626493597673","0.0575777575783975","5"
"Complete transfer dependency","2015","16-34 y.","no migration background","92","0.0285802729098266","0.0234606156091151","0.0336999302105381","5"
"Complete transfer dependency","2015","66 and older","indirect migration background","","","","","5"
"High transfer dependency","2015","66 and older","indirect migration background","","","","","3"
"High transfer dependency","2015","66 and older","direct migration background","14","","","","3"
"High transfer dependency","2015","66 and older","no migration background","22","","","","3"
"High transfer dependency","2015","35-65 y.","indirect migration background","24","","","","3"
"High transfer dependency","2015","35-65 y.","direct migration background","224","0.056556458166603","0.0488763073832434","0.0642366089499627","3"
"High transfer dependency","2015","35-65 y.","no migration background","278","0.0192839821327434","0.0167006281421409","0.0218673361233459","3"
"High transfer dependency","2015","16-34 y.","indirect migration background","110","0.0974648289992434","0.0798576056991226","0.115072052299364","3"
"High transfer dependency","2015","16-34 y.","direct migration background","174","0.0729535581125114","0.0614374732155449","0.084469643009478","3"
"High transfer dependency","2015","16-34 y.","no migration background","220","0.0416762435139002","0.0355357304917934","0.047816756536007","3"
"Low transfer dependency","2015","66 and older","direct migration background","42","0.0690189251419402","0.0451980350855611","0.0928398151983193","2"
"Low transfer dependency","2015","66 and older","no migration background","70","0.0166414413725634","0.0129088111668732","0.0203740715782535","2"
"Low transfer dependency","2015","35-65 y.","indirect migration background","68","0.0924155745786307","0.0705998391533181","0.114231310003943","2"
"Low transfer dependency","2015","35-65 y.","direct migration background","363","0.0894207328126942","0.0799333007783996","0.0989081648469887","2"
"Low transfer dependency","2015","35-65 y.","no migration background","635","0.0483482965390548","0.0443188673394337","0.0523777257386759","2"
"Low transfer dependency","2015","16-34 y.","no migration background","414","0.0729170241245581","0.0649282890865839","0.0809057591625322","2"
"Low transfer dependency","2015","16-34 y.","direct migration background","224","0.107609895722396","0.0938873605952277","0.121332430849564","2"
"Low transfer dependency","2015","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2015","16-34 y.","indirect migration background","111","0.0794387405902713","0.063384958476446","0.0954925227040966","2"
"No transfer dependency","2015","66 and older","indirect migration background","4","","","","0"
"No transfer dependency","2015","66 and older","no migration background","4015","0.894087274527539","0.885108282740071","0.903066266315007","0"
"No transfer dependency","2015","35-65 y.","indirect migration background","130","0.337323493670299","0.30170891273669","0.372938074603908","0"
"No transfer dependency","2015","66 and older","direct migration background","283","0.739001601373982","0.697730593615865","0.780272609132098","0"
"No transfer dependency","2015","35-65 y.","direct migration background","749","0.336543967699764","0.320833190657922","0.352254744741607","0"
"No transfer dependency","2015","35-65 y.","no migration background","3670","0.493557567602535","0.484165788340901","0.502949346864169","0"
"No transfer dependency","2015","16-34 y.","indirect migration background","188","0.269264259897972","0.242931015323805","0.295597504472139","0"
"No transfer dependency","2015","16-34 y.","direct migration background","546","0.397594297815173","0.3759224728857","0.419266122744646","0"
"No transfer dependency","2015","16-34 y.","no migration background","927","0.365452257289481","0.350656005190681","0.380248509388281","0"
"Very high transfer dependency","2015","16-34 y.","no migration background","143","0.0230899123705226","0.0184752207373618","0.0277046040036835","4"
"Very high transfer dependency","2015","16-34 y.","direct migration background","119","0.0404232426922704","0.0317018406432099","0.0491446447413309","4"
"Very high transfer dependency","2015","16-34 y.","indirect migration background","77","0.059176638469777","0.0451690287100895","0.0731842482294646","4"
"Very high transfer dependency","2015","35-65 y.","no migration background","190","0.017514491986448","0.0150502929973464","0.0199786909755496","4"
"Very high transfer dependency","2015","66 and older","direct migration background","18","","","","4"
"Very high transfer dependency","2015","66 and older","indirect migration background","","","","","4"
"Very high transfer dependency","2015","66 and older","no migration background","6","","","","4"
"Very high transfer dependency","2015","35-65 y.","indirect migration background","14","","","","4"
"Very high transfer dependency","2015","35-65 y.","direct migration background","189","0.0389310675063534","0.032499806845711","0.0453623281669959","4"
"Very low transfer dependency","2015","16-34 y.","no migration background","2273","0.468284289791712","0.452952290649136","0.483616288934287","1"
"Very low transfer dependency","2015","16-34 y.","direct migration background","777","0.333316880069614","0.31244222746817","0.354191532671059","1"
"Very low transfer dependency","2015","66 and older","no migration background","398","0.0808514657775463","0.0728971954976333","0.0888057360574592","1"
"Very low transfer dependency","2015","35-65 y.","indirect migration background","421","0.44801679195056","0.410557131559641","0.485476452341478","1"
"Very low transfer dependency","2015","16-34 y.","indirect migration background","569","0.474602886557368","0.444958404222412","0.504247368892324","1"
"Very low transfer dependency","2015","66 and older","indirect migration background","1","","","","1"
"Very low transfer dependency","2015","66 and older","direct migration background","67","0.141620829822773","0.108856098192129","0.174385561453416","1"
"Very low transfer dependency","2015","35-65 y.","direct migration background","1748","0.429439064066187","0.412981237653762","0.445896890478612","1"
"Very low transfer dependency","2015","35-65 y.","no migration background","5954","0.402583411403542","0.393370847727777","0.411795975079307","1"
"Complete transfer dependency","2016","16-34 y.","no migration background","71","0.0240660589905911","0.0191098418380289","0.0290222761431533","5"
"Complete transfer dependency","2016","16-34 y.","direct migration background","66","0.0381178862482562","0.0280262327509138","0.0482095397455987","5"
"Complete transfer dependency","2016","16-34 y.","indirect migration background","29","","","","5"
"Complete transfer dependency","2016","35-65 y.","no migration background","120","0.0135392675299571","0.0112811662313061","0.0157973688286082","5"
"Complete transfer dependency","2016","35-65 y.","direct migration background","164","0.0486895066175753","0.0410477941180692","0.0563312191170815","5"
"Complete transfer dependency","2016","35-65 y.","indirect migration background","12","","","","5"
"Complete transfer dependency","2016","66 and older","no migration background","","","","","5"
"Complete transfer dependency","2016","66 and older","direct migration background","8","","","","5"
"Complete transfer dependency","2016","66 and older","indirect migration background","","","","","5"
"High transfer dependency","2016","66 and older","no migration background","26","","","","3"
"High transfer dependency","2016","66 and older","direct migration background","17","","","","3"
"High transfer dependency","2016","66 and older","indirect migration background","","","","","3"
"High transfer dependency","2016","35-65 y.","indirect migration background","33","0.050905495559216","0.0339555270305038","0.0678554640879281","3"
"High transfer dependency","2016","35-65 y.","direct migration background","173","0.0444458451786594","0.0371284737374473","0.0517632166198714","3"
"High transfer dependency","2016","35-65 y.","no migration background","241","0.0204980866310235","0.0177294545876201","0.023266718674427","3"
"High transfer dependency","2016","16-34 y.","indirect migration background","86","0.0790873537224965","0.0623606320064884","0.0958140754385047","3"
"High transfer dependency","2016","16-34 y.","direct migration background","101","0.0687941879360911","0.0554548057960904","0.0821335700760918","3"
"High transfer dependency","2016","16-34 y.","no migration background","159","0.0401979559027452","0.0338456639986318","0.0465502478068585","3"
"Low transfer dependency","2016","66 and older","direct migration background","34","0.079015753399172","0.0526452750367954","0.105386231761549","2"
"Low transfer dependency","2016","35-65 y.","indirect migration background","57","0.0717964891430777","0.0518895247674451","0.0917034535187102","2"
"Low transfer dependency","2016","16-34 y.","no migration background","382","0.0944835140797604","0.0850241089417366","0.103942919217784","2"
"Low transfer dependency","2016","16-34 y.","direct migration background","209","0.137432945596677","0.119287031042292","0.155578860151061","2"
"Low transfer dependency","2016","16-34 y.","indirect migration background","148","0.119129231379869","0.0990515591502536","0.139206903609485","2"
