"transab_cat","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2002","66 and older","(3a) lower tertiary education","219","0.882615526672769","0.842061730178838","0.923169323166699"
"No transfer dependency","2002","66 and older","(3b) higher tertiary education","258","0.866409577037277","0.828102760536484","0.90471639353807"
"Very low transfer dependency","2002","16-34 y.","(0) in school","526","0.805331219027101","0.773780749560575","0.836881688493628"
"Very low transfer dependency","2002","16-34 y.","(1a) inadequately completed","23","","",""
"Very low transfer dependency","2002","16-34 y.","(1b) general elementary school","333","0.624453322692154","0.582629239588365","0.666277405795944"
"Very low transfer dependency","2002","16-34 y.","(1c) basic vocational qualification","442","0.519206601164656","0.484606196039851","0.553807006289462"
"Very low transfer dependency","2002","16-34 y.","(2b) intermediate general qualification","378","0.70548619616663","0.665964577021188","0.745007815312073"
"Very low transfer dependency","2002","16-34 y.","(2a) intermediate vocational","791","0.473924314381369","0.448822511940844","0.499026116821893"
"Very low transfer dependency","2002","16-34 y.","(2c_gen) general maturity certificate","497","0.563860386681527","0.527787712412893","0.599933060950162"
"Very low transfer dependency","2002","16-34 y.","(2c_voc) vocational maturity certificate","248","0.422641404405726","0.381092745093991","0.464190063717461"
"Very low transfer dependency","2002","16-34 y.","(3a) lower tertiary education","113","0.344973025635259","0.286855958360042","0.403090092910476"
"Very low transfer dependency","2002","16-34 y.","(3b) higher tertiary education","167","0.376206385988116","0.326372090571208","0.426040681405025"
"Very low transfer dependency","2002","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","2002","35-65 y.","(1a) inadequately completed","63","0.302445262740181","0.233601820828255","0.371288704652107"
"Very low transfer dependency","2002","35-65 y.","(1b) general elementary school","390","0.363553853359198","0.333406869362589","0.393700837355806"
"Very low transfer dependency","2002","35-65 y.","(1c) basic vocational qualification","1890","0.415472403947094","0.400376894545449","0.43056791334874"
"Very low transfer dependency","2002","35-65 y.","(2b) intermediate general qualification","47","0.434424727881788","0.333137041098938","0.535712414664637"
"Very low transfer dependency","2002","35-65 y.","(2a) intermediate vocational","2048","0.543477782075685","0.526622978904844","0.560332585246527"
"Very low transfer dependency","2002","35-65 y.","(2c_gen) general maturity certificate","72","0.46536956323382","0.380598408675748","0.550140717791892"
"Very low transfer dependency","2002","35-65 y.","(2c_voc) vocational maturity certificate","575","0.557420191152082","0.524751724207712","0.590088658096453"
"Very low transfer dependency","2002","35-65 y.","(3a) lower tertiary education","780","0.539866067344591","0.512657430836734","0.567074703852449"
"Very low transfer dependency","2002","35-65 y.","(3b) higher tertiary education","1328","0.543670855986204","0.522172220799236","0.565169491173172"
"Very low transfer dependency","2002","66 and older","(0) in school","","","",""
"Very low transfer dependency","2002","66 and older","(1a) inadequately completed","13","","",""
"Very low transfer dependency","2002","66 and older","(1b) general elementary school","116","0.123313100577699","0.09995257390345","0.146673627251947"
"Very low transfer dependency","2002","66 and older","(1c) basic vocational qualification","181","0.0983956008700858","0.0840458307418199","0.112745370998352"
"Very low transfer dependency","2002","66 and older","(2b) intermediate general qualification","7","","",""
"Very low transfer dependency","2002","66 and older","(2a) intermediate vocational","39","0.0960360309518171","0.0670528866392935","0.125019175264341"
"Very low transfer dependency","2002","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very low transfer dependency","2002","66 and older","(2c_voc) vocational maturity certificate","8","","",""
"Very low transfer dependency","2002","66 and older","(3a) lower tertiary education","23","","",""
"Very low transfer dependency","2002","66 and older","(3b) higher tertiary education","39","0.102065890362533","0.0679788475829514","0.136152933142114"
"Low transfer dependency","2002","16-34 y.","(0) in school","43","0.0919905488910364","0.0689609065491564","0.115020191232916"
"Low transfer dependency","2002","16-34 y.","(1a) inadequately completed","8","","",""
"Low transfer dependency","2002","16-34 y.","(1b) general elementary school","67","0.124335236618986","0.0958374896439037","0.152832983594068"
"Low transfer dependency","2002","16-34 y.","(1c) basic vocational qualification","71","0.0659132541384555","0.0487297467294207","0.0830967615474902"
"Low transfer dependency","2002","16-34 y.","(2b) intermediate general qualification","48","0.107423904261324","0.0805759788203916","0.134271829702256"
"Low transfer dependency","2002","16-34 y.","(2a) intermediate vocational","135","0.0965185883694231","0.0816732059804803","0.111363970758366"
"Low transfer dependency","2002","16-34 y.","(2c_gen) general maturity certificate","63","0.0916709628393269","0.0706807290397239","0.11266119663893"
"Low transfer dependency","2002","16-34 y.","(2c_voc) vocational maturity certificate","42","0.0662902441834122","0.0453645953017212","0.0872158930651032"
"Low transfer dependency","2002","16-34 y.","(3a) lower tertiary education","11","","",""
"Low transfer dependency","2002","16-34 y.","(3b) higher tertiary education","17","","",""
"Low transfer dependency","2002","35-65 y.","(0) in school","","","",""
"Low transfer dependency","2002","35-65 y.","(1a) inadequately completed","29","","",""
"Low transfer dependency","2002","35-65 y.","(1b) general elementary school","67","0.0560209756357912","0.0416086133759272","0.0704333378956553"
"Low transfer dependency","2002","35-65 y.","(1c) basic vocational qualification","254","0.0594228267595488","0.0521810014738789","0.0666646520452187"
"Low transfer dependency","2002","35-65 y.","(2b) intermediate general qualification","6","","",""
"Low transfer dependency","2002","35-65 y.","(2a) intermediate vocational","217","0.0668073749455953","0.0583584844480823","0.0752562654431084"
"Low transfer dependency","2002","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Low transfer dependency","2002","35-65 y.","(2c_voc) vocational maturity certificate","44","0.0671101129018095","0.0506531084947004","0.0835671173089186"
"Low transfer dependency","2002","35-65 y.","(3a) lower tertiary education","66","0.0482297003010942","0.0365334948550573","0.0599259057471312"
"Low transfer dependency","2002","35-65 y.","(3b) higher tertiary education","49","0.0366397707331161","0.0285306364738","0.0447489049924322"
"Low transfer dependency","2002","66 and older","(0) in school","","","",""
"Low transfer dependency","2002","66 and older","(1a) inadequately completed","3","","",""
"Low transfer dependency","2002","66 and older","(1b) general elementary school","21","","",""
"Low transfer dependency","2002","66 and older","(1c) basic vocational qualification","24","","",""
"Low transfer dependency","2002","66 and older","(2b) intermediate general qualification","","","",""
"Low transfer dependency","2002","66 and older","(2a) intermediate vocational","8","","",""
"Low transfer dependency","2002","66 and older","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","2002","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Low transfer dependency","2002","66 and older","(3a) lower tertiary education","","","",""
"Low transfer dependency","2002","66 and older","(3b) higher tertiary education","3","","",""
"High transfer dependency","2002","16-34 y.","(0) in school","19","","",""
"High transfer dependency","2002","16-34 y.","(1a) inadequately completed","1","","",""
"High transfer dependency","2002","16-34 y.","(1b) general elementary school","24","","",""
"High transfer dependency","2002","16-34 y.","(1c) basic vocational qualification","22","","",""
"High transfer dependency","2002","16-34 y.","(2b) intermediate general qualification","26","","",""
"High transfer dependency","2002","16-34 y.","(2a) intermediate vocational","42","0.0315073844669399","0.0227256433494017","0.0402891255844781"
"High transfer dependency","2002","16-34 y.","(2c_gen) general maturity certificate","25","","",""
"High transfer dependency","2002","16-34 y.","(2c_voc) vocational maturity certificate","10","","",""
"High transfer dependency","2002","16-34 y.","(3a) lower tertiary education","2","","",""
"High transfer dependency","2002","16-34 y.","(3b) higher tertiary education","3","","",""
"High transfer dependency","2002","35-65 y.","(0) in school","","","",""
"High transfer dependency","2002","35-65 y.","(1a) inadequately completed","6","","",""
"High transfer dependency","2002","35-65 y.","(1b) general elementary school","38","0.045429788412714","0.0323785128473566","0.0584810639780714"
"High transfer dependency","2002","35-65 y.","(1c) basic vocational qualification","91","0.0236152292450171","0.0189638606830112","0.028266597807023"
"High transfer dependency","2002","35-65 y.","(2b) intermediate general qualification","3","","",""
"High transfer dependency","2002","35-65 y.","(2a) intermediate vocational","72","0.0245941729672312","0.0193532157663406","0.0298351301681218"
"High transfer dependency","2002","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"High transfer dependency","2002","35-65 y.","(2c_voc) vocational maturity certificate","9","","",""
"High transfer dependency","2002","35-65 y.","(3a) lower tertiary education","13","","",""
"High transfer dependency","2002","35-65 y.","(3b) higher tertiary education","12","","",""
"High transfer dependency","2002","66 and older","(0) in school","","","",""
"High transfer dependency","2002","66 and older","(1a) inadequately completed","6","","",""
"High transfer dependency","2002","66 and older","(1b) general elementary school","5","","",""
"High transfer dependency","2002","66 and older","(1c) basic vocational qualification","9","","",""
"High transfer dependency","2002","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","2002","66 and older","(2a) intermediate vocational","1","","",""
"High transfer dependency","2002","66 and older","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","2002","66 and older","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","2002","66 and older","(3a) lower tertiary education","","","",""
"High transfer dependency","2002","66 and older","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2002","16-34 y.","(0) in school","6","","",""
"Very high transfer dependency","2002","16-34 y.","(1a) inadequately completed","2","","",""
"Very high transfer dependency","2002","16-34 y.","(1b) general elementary school","22","","",""
"Very high transfer dependency","2002","16-34 y.","(1c) basic vocational qualification","10","","",""
"Very high transfer dependency","2002","16-34 y.","(2b) intermediate general qualification","10","","",""
"Very high transfer dependency","2002","16-34 y.","(2a) intermediate vocational","25","","",""
"Very high transfer dependency","2002","16-34 y.","(2c_gen) general maturity certificate","7","","",""
"Very high transfer dependency","2002","16-34 y.","(2c_voc) vocational maturity certificate","9","","",""
"Very high transfer dependency","2002","16-34 y.","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","2002","16-34 y.","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2002","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","2002","35-65 y.","(1a) inadequately completed","9","","",""
"Very high transfer dependency","2002","35-65 y.","(1b) general elementary school","21","","",""
"Very high transfer dependency","2002","35-65 y.","(1c) basic vocational qualification","57","0.0158253146799053","0.0120024718404438","0.0196481575193667"
"Very high transfer dependency","2002","35-65 y.","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","2002","35-65 y.","(2a) intermediate vocational","26","","",""
"Very high transfer dependency","2002","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2002","35-65 y.","(2c_voc) vocational maturity certificate","8","","",""
"Very high transfer dependency","2002","35-65 y.","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","2002","35-65 y.","(3b) higher tertiary education","7","","",""
"Very high transfer dependency","2002","66 and older","(0) in school","","","",""
"Very high transfer dependency","2002","66 and older","(1a) inadequately completed","","","",""
"Very high transfer dependency","2002","66 and older","(1b) general elementary school","1","","",""
"Very high transfer dependency","2002","66 and older","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","2002","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2002","66 and older","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2002","66 and older","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2002","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2002","66 and older","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2002","66 and older","(3b) higher tertiary education","","","",""
"Complete transfer dependency","2002","16-34 y.","(0) in school","3","","",""
"Complete transfer dependency","2002","16-34 y.","(1a) inadequately completed","3","","",""
"Complete transfer dependency","2002","16-34 y.","(1b) general elementary school","14","","",""
"Complete transfer dependency","2002","16-34 y.","(1c) basic vocational qualification","9","","",""
"Complete transfer dependency","2002","16-34 y.","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","2002","16-34 y.","(2a) intermediate vocational","14","","",""
"Complete transfer dependency","2002","16-34 y.","(2c_gen) general maturity certificate","5","","",""
"Complete transfer dependency","2002","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"Complete transfer dependency","2002","16-34 y.","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2002","16-34 y.","(3b) higher tertiary education","","","",""
"Complete transfer dependency","2002","35-65 y.","(0) in school","","","",""
"Complete transfer dependency","2002","35-65 y.","(1a) inadequately completed","12","","",""
"Complete transfer dependency","2002","35-65 y.","(1b) general elementary school","25","","",""
"Complete transfer dependency","2002","35-65 y.","(1c) basic vocational qualification","45","0.0126387896284929","0.0092169082913873","0.0160606709655985"
"Complete transfer dependency","2002","35-65 y.","(2b) intermediate general qualification","2","","",""
"Complete transfer dependency","2002","35-65 y.","(2a) intermediate vocational","26","","",""
"Complete transfer dependency","2002","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Complete transfer dependency","2002","35-65 y.","(2c_voc) vocational maturity certificate","8","","",""
"Complete transfer dependency","2002","35-65 y.","(3a) lower tertiary education","5","","",""
"Complete transfer dependency","2002","35-65 y.","(3b) higher tertiary education","16","","",""
"Complete transfer dependency","2002","66 and older","(0) in school","","","",""
"Complete transfer dependency","2002","66 and older","(1a) inadequately completed","","","",""
"Complete transfer dependency","2002","66 and older","(1b) general elementary school","1","","",""
"Complete transfer dependency","2002","66 and older","(1c) basic vocational qualification","3","","",""
"Complete transfer dependency","2002","66 and older","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","2002","66 and older","(2a) intermediate vocational","1","","",""
"Complete transfer dependency","2002","66 and older","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","2002","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","2002","66 and older","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2002","66 and older","(3b) higher tertiary education","1","","",""
"No transfer dependency","2003","16-34 y.","(0) in school","4","","",""
"No transfer dependency","2003","16-34 y.","(1a) inadequately completed","14","","",""
"No transfer dependency","2003","16-34 y.","(1b) general elementary school","45","0.107149104457722","0.0795077516058431","0.1347904573096"
"No transfer dependency","2003","16-34 y.","(1c) basic vocational qualification","215","0.310690394677846","0.277504092093634","0.343876697262058"
"No transfer dependency","2003","16-34 y.","(2b) intermediate general qualification","45","0.123288463659951","0.0941786361507103","0.152398291169191"
"No transfer dependency","2003","16-34 y.","(2a) intermediate vocational","451","0.345430244680827","0.320139806527895","0.370720682833759"
"No transfer dependency","2003","16-34 y.","(2c_gen) general maturity certificate","136","0.249136907501679","0.217345284173916","0.280928530829442"
"No transfer dependency","2003","16-34 y.","(2c_voc) vocational maturity certificate","214","0.42701395627588","0.385099459468737","0.468928453083022"
"No transfer dependency","2003","16-34 y.","(3a) lower tertiary education","95","0.499470241713941","0.434426588900393","0.56451389452749"
"No transfer dependency","2003","16-34 y.","(3b) higher tertiary education","163","0.530857578706775","0.476932410871618","0.584782746541933"
"No transfer dependency","2003","35-65 y.","(0) in school","","","",""
"No transfer dependency","2003","35-65 y.","(1a) inadequately completed","50","0.323938138080906","0.251651269400711","0.396225006761102"
"No transfer dependency","2003","35-65 y.","(1b) general elementary school","382","0.442863228035585","0.410338789463589","0.475387666607581"
"No transfer dependency","2003","35-65 y.","(1c) basic vocational qualification","1618","0.476240179008031","0.460389902138196","0.492090455877865"
"No transfer dependency","2003","35-65 y.","(2b) intermediate general qualification","30","0.370980882405775","0.273326474384861","0.468635290426689"
"No transfer dependency","2003","35-65 y.","(2a) intermediate vocational","965","0.34719209044774","0.330990674556597","0.363393506338883"
"No transfer dependency","2003","35-65 y.","(2c_gen) general maturity certificate","36","0.307333603537779","0.225795122104236","0.388872084971322"
"No transfer dependency","2003","35-65 y.","(2c_voc) vocational maturity certificate","244","0.328687077933443","0.297545099942851","0.359829055924034"
"No transfer dependency","2003","35-65 y.","(3a) lower tertiary education","394","0.388202863210322","0.360901114230771","0.415504612189874"
"No transfer dependency","2003","35-65 y.","(3b) higher tertiary education","600","0.369847291057559","0.348431096224616","0.391263485890502"
"No transfer dependency","2003","66 and older","(0) in school","","","",""
"No transfer dependency","2003","66 and older","(1a) inadequately completed","45","0.697918218056824","0.586294637971915","0.809541798141733"
"No transfer dependency","2003","66 and older","(1b) general elementary school","621","0.829790314453792","0.803071473781144","0.85650915512644"
"No transfer dependency","2003","66 and older","(1c) basic vocational qualification","1462","0.869064099686934","0.853024014296786","0.885104185077082"
"No transfer dependency","2003","66 and older","(2b) intermediate general qualification","27","","",""
"No transfer dependency","2003","66 and older","(2a) intermediate vocational","338","0.851575461369453","0.816426197106108","0.886724725632798"
"No transfer dependency","2003","66 and older","(2c_gen) general maturity certificate","12","","",""
"No transfer dependency","2003","66 and older","(2c_voc) vocational maturity certificate","131","0.92958440953227","0.887503729720773","0.971665089343767"
"No transfer dependency","2003","66 and older","(3a) lower tertiary education","218","0.828341432948505","0.781968061992843","0.874714803904167"
"No transfer dependency","2003","66 and older","(3b) higher tertiary education","275","0.86918476770723","0.83252483847311","0.905844696941349"
"Very low transfer dependency","2003","16-34 y.","(0) in school","520","0.821427890899134","0.790959797239428","0.851895984558839"
"Very low transfer dependency","2003","16-34 y.","(1a) inadequately completed","16","","",""
"Very low transfer dependency","2003","16-34 y.","(1b) general elementary school","304","0.607920778752654","0.564290703685773","0.651550853819536"
"Very low transfer dependency","2003","16-34 y.","(1c) basic vocational qualification","413","0.528659444605914","0.492862728092946","0.564456161118882"
"Very low transfer dependency","2003","16-34 y.","(2b) intermediate general qualification","345","0.656965941878299","0.614932969792281","0.698998913964316"
"Very low transfer dependency","2003","16-34 y.","(2a) intermediate vocational","676","0.474635420907469","0.448076607174227","0.501194234640711"
"Very low transfer dependency","2003","16-34 y.","(2c_gen) general maturity certificate","471","0.571495799292214","0.535121272363209","0.607870326221218"
"Very low transfer dependency","2003","16-34 y.","(2c_voc) vocational maturity certificate","251","0.43781160558292","0.395772276841315","0.479850934324526"
"Very low transfer dependency","2003","16-34 y.","(3a) lower tertiary education","118","0.457090807491695","0.392287077524944","0.521894537458447"
"Very low transfer dependency","2003","16-34 y.","(3b) higher tertiary education","146","0.404735252534114","0.351696812699446","0.457773692368782"
"Very low transfer dependency","2003","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","2003","35-65 y.","(1a) inadequately completed","54","0.261688379636701","0.193791905183684","0.329584854089717"
"Very low transfer dependency","2003","35-65 y.","(1b) general elementary school","350","0.380599559989651","0.34880784313161","0.412391276847692"
"Very low transfer dependency","2003","35-65 y.","(1c) basic vocational qualification","1752","0.407211220673154","0.391618654274221","0.422803787072087"
"Very low transfer dependency","2003","35-65 y.","(2b) intermediate general qualification","55","0.469179438799724","0.368294225083491","0.570064652515957"
"Very low transfer dependency","2003","35-65 y.","(2a) intermediate vocational","1983","0.533863449175042","0.516886993322451","0.550839905027632"
"Very low transfer dependency","2003","35-65 y.","(2c_gen) general maturity certificate","65","0.490530486364774","0.402184334430556","0.578876638298992"
"Very low transfer dependency","2003","35-65 y.","(2c_voc) vocational maturity certificate","560","0.557275448769477","0.524345266614923","0.590205630924031"
"Very low transfer dependency","2003","35-65 y.","(3a) lower tertiary education","730","0.530745553998546","0.502787640132168","0.558703467864925"
"Very low transfer dependency","2003","35-65 y.","(3b) higher tertiary education","1267","0.566581801148766","0.544598492059673","0.588565110237859"
"Very low transfer dependency","2003","66 and older","(0) in school","","","",""
"Very low transfer dependency","2003","66 and older","(1a) inadequately completed","10","","",""
"Very low transfer dependency","2003","66 and older","(1b) general elementary school","107","0.126457613538532","0.102828045793093","0.15008718128397"
"Very low transfer dependency","2003","66 and older","(1c) basic vocational qualification","200","0.107791836054992","0.0930457272943256","0.122537944815659"
"Very low transfer dependency","2003","66 and older","(2b) intermediate general qualification","8","","",""
"Very low transfer dependency","2003","66 and older","(2a) intermediate vocational","49","0.124302734096726","0.0916838459632943","0.156921622230157"
"Very low transfer dependency","2003","66 and older","(2c_gen) general maturity certificate","1","","",""
"Very low transfer dependency","2003","66 and older","(2c_voc) vocational maturity certificate","11","","",""
"Very low transfer dependency","2003","66 and older","(3a) lower tertiary education","31","0.14707039706995","0.103514149349884","0.190626644790016"
"Very low transfer dependency","2003","66 and older","(3b) higher tertiary education","45","0.100629092112753","0.0679223259938857","0.13333585823162"
"Low transfer dependency","2003","16-34 y.","(0) in school","52","0.103271251657299","0.0790624098581416","0.127480093456457"
"Low transfer dependency","2003","16-34 y.","(1a) inadequately completed","7","","",""
"Low transfer dependency","2003","16-34 y.","(1b) general elementary school","60","0.115992806776658","0.087376144308143","0.144609469245174"
"Low transfer dependency","2003","16-34 y.","(1c) basic vocational qualification","60","0.0701353261787207","0.0518220487286782","0.0884486036287632"
"Low transfer dependency","2003","16-34 y.","(2b) intermediate general qualification","57","0.115377545109621","0.0870903635680615","0.14366472665118"
"Low transfer dependency","2003","16-34 y.","(2a) intermediate vocational","143","0.108733020463023","0.0921759750277833","0.125290065898262"
"Low transfer dependency","2003","16-34 y.","(2c_gen) general maturity certificate","61","0.0698560866242785","0.0511194993134945","0.0885926739350626"
"Low transfer dependency","2003","16-34 y.","(2c_voc) vocational maturity certificate","45","0.0848472938253255","0.0612350650840373","0.108459522566614"
"Low transfer dependency","2003","16-34 y.","(3a) lower tertiary education","10","","",""
"Low transfer dependency","2003","16-34 y.","(3b) higher tertiary education","15","","",""
"Low transfer dependency","2003","35-65 y.","(0) in school","","","",""
"Low transfer dependency","2003","35-65 y.","(1a) inadequately completed","27","","",""
"Low transfer dependency","2003","35-65 y.","(1b) general elementary school","85","0.0845965453379111","0.0663753579772726","0.10281773269855"
"Low transfer dependency","2003","35-65 y.","(1c) basic vocational qualification","246","0.0579717588284983","0.0505552768383062","0.0653882408186904"
"Low transfer dependency","2003","35-65 y.","(2b) intermediate general qualification","3","","",""
"Low transfer dependency","2003","35-65 y.","(2a) intermediate vocational","236","0.0676853000533736","0.0591365267530332","0.076234073353714"
"Low transfer dependency","2003","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Low transfer dependency","2003","35-65 y.","(2c_voc) vocational maturity certificate","49","0.0775001577861448","0.059773501729691","0.0952268138425986"
"Low transfer dependency","2003","35-65 y.","(3a) lower tertiary education","70","0.0547546587145526","0.0420096483470715","0.0674996690820336"
"Low transfer dependency","2003","35-65 y.","(3b) higher tertiary education","58","0.034137033664096","0.0260817872216645","0.0421922801065274"
"Low transfer dependency","2003","66 and older","(0) in school","","","",""
"Low transfer dependency","2003","66 and older","(1a) inadequately completed","8","","",""
"Low transfer dependency","2003","66 and older","(1b) general elementary school","28","","",""
"Low transfer dependency","2003","66 and older","(1c) basic vocational qualification","30","0.0177956381072027","0.011509135304832","0.0240821409095735"
"Low transfer dependency","2003","66 and older","(2b) intermediate general qualification","","","",""
"Low transfer dependency","2003","66 and older","(2a) intermediate vocational","4","","",""
"Low transfer dependency","2003","66 and older","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","2003","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","2003","66 and older","(3a) lower tertiary education","3","","",""
"Low transfer dependency","2003","66 and older","(3b) higher tertiary education","2","","",""
"High transfer dependency","2003","16-34 y.","(0) in school","16","","",""
"High transfer dependency","2003","16-34 y.","(1a) inadequately completed","5","","",""
"High transfer dependency","2003","16-34 y.","(1b) general elementary school","28","","",""
"High transfer dependency","2003","16-34 y.","(1c) basic vocational qualification","27","","",""
"High transfer dependency","2003","16-34 y.","(2b) intermediate general qualification","25","","",""
"High transfer dependency","2003","16-34 y.","(2a) intermediate vocational","44","0.0328676783744053","0.0233851168498788","0.0423502398989319"
"High transfer dependency","2003","16-34 y.","(2c_gen) general maturity certificate","26","","",""
"High transfer dependency","2003","16-34 y.","(2c_voc) vocational maturity certificate","11","","",""
"High transfer dependency","2003","16-34 y.","(3a) lower tertiary education","1","","",""
"High transfer dependency","2003","16-34 y.","(3b) higher tertiary education","","","",""
"High transfer dependency","2003","35-65 y.","(0) in school","","","",""
"High transfer dependency","2003","35-65 y.","(1a) inadequately completed","11","","",""
"High transfer dependency","2003","35-65 y.","(1b) general elementary school","33","0.028269112055163","0.0174167775004531","0.0391214466098729"
"High transfer dependency","2003","35-65 y.","(1c) basic vocational qualification","86","0.0221779133865111","0.0175043513749723","0.02685147539805"
"High transfer dependency","2003","35-65 y.","(2b) intermediate general qualification","2","","",""
"High transfer dependency","2003","35-65 y.","(2a) intermediate vocational","58","0.0211428672879456","0.0162471429962701","0.0260385915796212"
"High transfer dependency","2003","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","2003","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"High transfer dependency","2003","35-65 y.","(3a) lower tertiary education","16","","",""
"High transfer dependency","2003","35-65 y.","(3b) higher tertiary education","6","","",""
"High transfer dependency","2003","66 and older","(0) in school","","","",""
"High transfer dependency","2003","66 and older","(1a) inadequately completed","2","","",""
"High transfer dependency","2003","66 and older","(1b) general elementary school","2","","",""
"High transfer dependency","2003","66 and older","(1c) basic vocational qualification","6","","",""
"High transfer dependency","2003","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","2003","66 and older","(2a) intermediate vocational","2","","",""
"High transfer dependency","2003","66 and older","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","2003","66 and older","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","2003","66 and older","(3a) lower tertiary education","2","","",""
"High transfer dependency","2003","66 and older","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2003","16-34 y.","(0) in school","8","","",""
"Very high transfer dependency","2003","16-34 y.","(1a) inadequately completed","5","","",""
"Very high transfer dependency","2003","16-34 y.","(1b) general elementary school","23","","",""
"Very high transfer dependency","2003","16-34 y.","(1c) basic vocational qualification","12","","",""
"Very high transfer dependency","2003","16-34 y.","(2b) intermediate general qualification","15","","",""
"Very high transfer dependency","2003","16-34 y.","(2a) intermediate vocational","33","0.0274568037864346","0.018765645768841","0.0361479618040282"
"Very high transfer dependency","2003","16-34 y.","(2c_gen) general maturity certificate","12","","",""
"Very high transfer dependency","2003","16-34 y.","(2c_voc) vocational maturity certificate","9","","",""
"Very high transfer dependency","2003","16-34 y.","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2003","16-34 y.","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2003","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","2003","35-65 y.","(1a) inadequately completed","5","","",""
"Very high transfer dependency","2003","35-65 y.","(1b) general elementary school","24","","",""
"Very high transfer dependency","2003","35-65 y.","(1c) basic vocational qualification","55","0.0161945620604573","0.0121886910566532","0.0202004330642614"
"Very high transfer dependency","2003","35-65 y.","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","2003","35-65 y.","(2a) intermediate vocational","49","0.0192774188003852","0.014598205055833","0.0239566325449374"
"Very high transfer dependency","2003","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2003","35-65 y.","(2c_voc) vocational maturity certificate","6","","",""
"Very high transfer dependency","2003","35-65 y.","(3a) lower tertiary education","10","","",""
"Very high transfer dependency","2003","35-65 y.","(3b) higher tertiary education","11","","",""
"Very high transfer dependency","2003","66 and older","(0) in school","","","",""
"Very high transfer dependency","2003","66 and older","(1a) inadequately completed","","","",""
"Very high transfer dependency","2003","66 and older","(1b) general elementary school","1","","",""
"Very high transfer dependency","2003","66 and older","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","2003","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2003","66 and older","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2003","66 and older","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2003","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2003","66 and older","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2003","66 and older","(3b) higher tertiary education","","","",""
"Complete transfer dependency","2003","16-34 y.","(0) in school","7","","",""
"Complete transfer dependency","2003","16-34 y.","(1a) inadequately completed","2","","",""
"Complete transfer dependency","2003","16-34 y.","(1b) general elementary school","21","","",""
"Complete transfer dependency","2003","16-34 y.","(1c) basic vocational qualification","20","","",""
"Complete transfer dependency","2003","16-34 y.","(2b) intermediate general qualification","3","","",""
