"transab_cat","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","1994","Not Working","West Germany","1600","0.632690847269033","0.615850835903034","0.649530858635032"
"No transfer dependency","1994","Not Working","East Germany","581","0.527504779576662","0.500313783564929","0.554695775588395"
"Very low transfer dependency","1994","Full Time","West Germany","1870","0.41833400508155","0.402888066736854","0.433779943426246"
"Very low transfer dependency","1994","Full Time","East Germany","1163","0.569975679210406","0.54719303534807","0.592758323072743"
"Very low transfer dependency","1994","Part Time","West Germany","1014","0.5453139511651","0.521559719443266","0.569068182886934"
"Very low transfer dependency","1994","Part Time","East Germany","344","0.544973635660544","0.503985082533815","0.585962188787274"
"Very low transfer dependency","1994","Not Working","West Germany","1205","0.288196578047128","0.272374804114755","0.3040183519795"
"Very low transfer dependency","1994","Not Working","East Germany","413","0.27877338166261","0.254351746897847","0.303195016427374"
"Low transfer dependency","1994","Full Time","West Germany","73","0.0130700851728493","0.00951378639445109","0.0166263839512474"
"Low transfer dependency","1994","Full Time","East Germany","149","0.0784880706633597","0.0661120291528297","0.0908641121738897"
"Low transfer dependency","1994","Part Time","West Germany","100","0.0567006045581537","0.0456679379990477","0.0677332711172598"
"Low transfer dependency","1994","Part Time","East Germany","102","0.151744195322092","0.122213340049669","0.181275050594515"
"Low transfer dependency","1994","Not Working","West Germany","171","0.0313302694368266","0.025244707897425","0.0374158309762282"
"Low transfer dependency","1994","Not Working","East Germany","182","0.102185894922733","0.0856890118870117","0.118682777958454"
"High transfer dependency","1994","Full Time","West Germany","3","","",""
"High transfer dependency","1994","Full Time","East Germany","26","","",""
"High transfer dependency","1994","Part Time","West Germany","38","0.0220724061847673","0.0150636644010733","0.0290811479684613"
"High transfer dependency","1994","Part Time","East Germany","36","0.084410882462874","0.0615282443182915","0.107293520607456"
"High transfer dependency","1994","Not Working","West Germany","64","0.0145716922612871","0.0103857017313198","0.0187576827912544"
"High transfer dependency","1994","Not Working","East Germany","62","0.045338240354533","0.0340071865863449","0.0566692941227211"
"Very high transfer dependency","1994","Full Time","West Germany","1","","",""
"Very high transfer dependency","1994","Full Time","East Germany","5","","",""
"Very high transfer dependency","1994","Part Time","West Germany","16","","",""
"Very high transfer dependency","1994","Part Time","East Germany","16","","",""
"Very high transfer dependency","1994","Not Working","West Germany","50","0.0158828088050427","0.0115154608703117","0.0202501567397738"
"Very high transfer dependency","1994","Not Working","East Germany","39","0.0290896961103635","0.0199365087113036","0.0382428835094234"
"Complete transfer dependency","1994","Full Time","West Germany","","","",""
"Complete transfer dependency","1994","Full Time","East Germany","","","",""
"Complete transfer dependency","1994","Part Time","West Germany","","","",""
"Complete transfer dependency","1994","Part Time","East Germany","","","",""
"Complete transfer dependency","1994","Not Working","West Germany","58","0.0173278041806826","0.0127694629896485","0.0218861453717167"
"Complete transfer dependency","1994","Not Working","East Germany","18","","",""
"No transfer dependency","1995","Full Time","West Germany","1955","0.570316554417482","0.554827821479013","0.585805287355952"
"No transfer dependency","1995","Full Time","East Germany","517","0.356423805199811","0.333848484349113","0.37899912605051"
"No transfer dependency","1995","Part Time","West Germany","595","0.380550630889965","0.358776514601669","0.402324747178262"
"No transfer dependency","1995","Part Time","East Germany","68","0.152944451648774","0.123950323987074","0.181938579310473"
"No transfer dependency","1995","Not Working","West Germany","1640","0.619418987281028","0.603094023764413","0.635743950797642"
"No transfer dependency","1995","Not Working","East Germany","630","0.593529251852836","0.566494388636074","0.620564115069597"
"Very low transfer dependency","1995","Full Time","West Germany","1870","0.41111649885032","0.395721461810425","0.426511535890215"
"Very low transfer dependency","1995","Full Time","East Germany","1082","0.566835612163365","0.543479232277937","0.590191992048794"
"Very low transfer dependency","1995","Part Time","West Germany","1120","0.524010328894017","0.501612800515769","0.546407857272265"
"Very low transfer dependency","1995","Part Time","East Germany","387","0.61752132867421","0.578372675124065","0.656669982224354"
"Very low transfer dependency","1995","Not Working","West Germany","1279","0.27141599918148","0.256464183277635","0.286367815085325"
"Very low transfer dependency","1995","Not Working","East Germany","362","0.226890942254267","0.203838474439532","0.249943410069002"
"Low transfer dependency","1995","Full Time","West Germany","85","0.0151875305552438","0.0113610109441526","0.0190140501663349"
"Low transfer dependency","1995","Full Time","East Germany","113","0.0676482233521372","0.0558104861788137","0.0794859605254607"
"Low transfer dependency","1995","Part Time","West Germany","130","0.0651787697884862","0.0541087404876164","0.0762487990893559"
"Low transfer dependency","1995","Part Time","East Germany","90","0.142447413752011","0.114293102824378","0.170601724679644"
"Low transfer dependency","1995","Not Working","West Germany","183","0.0329114529195311","0.0269129475572785","0.0389099582817838"
"Low transfer dependency","1995","Not Working","East Germany","166","0.0955436748046066","0.0793634990427337","0.111723850566479"
"High transfer dependency","1995","Full Time","West Germany","12","","",""
"High transfer dependency","1995","Full Time","East Germany","16","","",""
"High transfer dependency","1995","Part Time","West Germany","48","0.0233573412333426","0.0165838752343655","0.0301308072323198"
"High transfer dependency","1995","Part Time","East Germany","27","","",""
"High transfer dependency","1995","Not Working","West Germany","97","0.021105763818936","0.0162728970100711","0.025938630627801"
"High transfer dependency","1995","Not Working","East Germany","48","0.0329058993085543","0.0230870699269266","0.042724728690182"
"Very high transfer dependency","1995","Full Time","West Germany","2","","",""
"Very high transfer dependency","1995","Full Time","East Germany","1","","",""
"Very high transfer dependency","1995","Part Time","West Germany","17","","",""
"Very high transfer dependency","1995","Part Time","East Germany","20","","",""
"Very high transfer dependency","1995","Not Working","West Germany","94","0.025241960182469","0.0199678845266665","0.0305160358382716"
"Very high transfer dependency","1995","Not Working","East Germany","45","0.0271350908206883","0.0181921496586529","0.0360780319827237"
"Complete transfer dependency","1995","Full Time","West Germany","","","",""
"Complete transfer dependency","1995","Full Time","East Germany","","","",""
"Complete transfer dependency","1995","Part Time","West Germany","","","",""
"Complete transfer dependency","1995","Part Time","East Germany","","","",""
"Complete transfer dependency","1995","Not Working","West Germany","105","0.0299058366165562","0.0241789138303839","0.0356327594027284"
"Complete transfer dependency","1995","Not Working","East Germany","17","","",""
"No transfer dependency","1996","Full Time","West Germany","1845","0.541772593380434","0.525903596137724","0.557641590623144"
"No transfer dependency","1996","Full Time","East Germany","515","0.359053124080885","0.336583521537017","0.381522726624752"
"No transfer dependency","1996","Part Time","West Germany","605","0.349829335163043","0.328927958542869","0.370730711783217"
"No transfer dependency","1996","Part Time","East Germany","85","0.169589710221217","0.139461656907841","0.199717763534593"
"No transfer dependency","1996","Not Working","West Germany","1543","0.609742390643339","0.59298699152106","0.626497789765618"
"No transfer dependency","1996","Not Working","East Germany","546","0.543038747619853","0.515423548309743","0.570653946929963"
"Very low transfer dependency","1996","Full Time","West Germany","1852","0.441318778708981","0.425504161686278","0.457133395731683"
"Very low transfer dependency","1996","Full Time","East Germany","1072","0.543636344656749","0.520306342183355","0.566966347130144"
"Very low transfer dependency","1996","Part Time","West Germany","1204","0.557809319219321","0.536043211768251","0.579575426670391"
"Very low transfer dependency","1996","Part Time","East Germany","355","0.554176336546397","0.514271043173929","0.594081629918864"
"Very low transfer dependency","1996","Not Working","West Germany","1243","0.280390808013112","0.264961866594577","0.295819749431647"
"Very low transfer dependency","1996","Not Working","East Germany","342","0.205173265089123","0.182786584504545","0.227559945673701"
"Low transfer dependency","1996","Full Time","West Germany","80","0.0155711834106711","0.0116279416222308","0.0195144251991114"
"Low transfer dependency","1996","Full Time","East Germany","142","0.0858134410280243","0.0726944603520081","0.0989324217040405"
"Low transfer dependency","1996","Part Time","West Germany","118","0.0568334005513972","0.0466866000751468","0.0669802010276476"
"Low transfer dependency","1996","Part Time","East Germany","96","0.167683042599609","0.137690457109916","0.197675628089303"
"Low transfer dependency","1996","Not Working","West Germany","192","0.0383819185594042","0.0317830338142149","0.0449808033045934"
"Low transfer dependency","1996","Not Working","East Germany","208","0.142879139062709","0.123479282027167","0.162278996098251"
"High transfer dependency","1996","Full Time","West Germany","9","","",""
"High transfer dependency","1996","Full Time","East Germany","20","","",""
"High transfer dependency","1996","Part Time","West Germany","56","0.0279069175006154","0.0206884841021247","0.0351253508991062"
"High transfer dependency","1996","Part Time","East Germany","48","0.093945669707567","0.0705227804724949","0.117368558942639"
"High transfer dependency","1996","Not Working","West Germany","97","0.0244548898052847","0.0191495595202106","0.0297602200903588"
"High transfer dependency","1996","Not Working","East Germany","76","0.0487534687856345","0.0368151715377182","0.0606917660335509"
"Very high transfer dependency","1996","Full Time","West Germany","1","","",""
"Very high transfer dependency","1996","Full Time","East Germany","2","","",""
"Very high transfer dependency","1996","Part Time","West Germany","17","","",""
"Very high transfer dependency","1996","Part Time","East Germany","12","","",""
"Very high transfer dependency","1996","Not Working","West Germany","90","0.0203731212548322","0.0155206270629097","0.0252256154467547"
"Very high transfer dependency","1996","Not Working","East Germany","63","0.0421819677626865","0.0310390735692711","0.0533248619561018"
"Complete transfer dependency","1996","Full Time","West Germany","","","",""
"Complete transfer dependency","1996","Full Time","East Germany","","","",""
"Complete transfer dependency","1996","Part Time","West Germany","","","",""
"Complete transfer dependency","1996","Part Time","East Germany","","","",""
"Complete transfer dependency","1996","Not Working","West Germany","91","0.0266568717240278","0.021124090885286","0.0321896525627696"
"Complete transfer dependency","1996","Not Working","East Germany","15","","",""
"No transfer dependency","1997","Full Time","West Germany","1736","0.503702569854314","0.487952060539875","0.519453079168752"
"No transfer dependency","1997","Full Time","East Germany","495","0.355429017365798","0.332561561544314","0.378296473187281"
"No transfer dependency","1997","Part Time","West Germany","513","0.303998677009383","0.283530078594401","0.324467275424365"
"No transfer dependency","1997","Part Time","East Germany","88","0.174090284650296","0.143389262277905","0.204791307022687"
"No transfer dependency","1997","Not Working","West Germany","1538","0.580944561626277","0.564236395937861","0.597652727314694"
"No transfer dependency","1997","Not Working","East Germany","582","0.546934459651122","0.519822471498316","0.574046447803929"
"Very low transfer dependency","1997","Full Time","West Germany","1997","0.471444784902666","0.455719551346004","0.487170018459327"
"Very low transfer dependency","1997","Full Time","East Germany","1007","0.52292878753587","0.499066124210803","0.546791450860938"
"Very low transfer dependency","1997","Part Time","West Germany","1187","0.571658628261407","0.549638967744387","0.593678288778427"
"Very low transfer dependency","1997","Part Time","East Germany","326","0.510076136007096","0.469601674174016","0.550550597840176"
"Very low transfer dependency","1997","Not Working","West Germany","1287","0.288880757403951","0.273532601223708","0.304228913584195"
"Very low transfer dependency","1997","Not Working","East Germany","350","0.205916269799957","0.183892498583144","0.227940041016769"
"Low transfer dependency","1997","Full Time","West Germany","119","0.0225046012349125","0.017832314070055","0.02717688839977"
"Low transfer dependency","1997","Full Time","East Germany","154","0.0992568596388979","0.0849716446753533","0.113542074602442"
"Low transfer dependency","1997","Part Time","West Germany","159","0.0822661167564209","0.0700392238570527","0.0944930096557891"
"Low transfer dependency","1997","Part Time","East Germany","114","0.19557169236161","0.163457577791941","0.227685806931279"
"Low transfer dependency","1997","Not Working","West Germany","241","0.0482205566937691","0.0409660153893523","0.0554750979981859"
"Low transfer dependency","1997","Not Working","East Germany","204","0.136054824989869","0.117381860445752","0.154727789533986"
"High transfer dependency","1997","Full Time","West Germany","19","","",""
"High transfer dependency","1997","Full Time","East Germany","25","","",""
"High transfer dependency","1997","Part Time","West Germany","47","0.027706127535801","0.0204025790801925","0.0350096759914096"
"High transfer dependency","1997","Part Time","East Germany","43","0.0915719508656902","0.0682198593513913","0.114924042379989"
"High transfer dependency","1997","Not Working","West Germany","101","0.0272655687516944","0.0217507643636228","0.0327803731397659"
"High transfer dependency","1997","Not Working","East Germany","85","0.0534020737199064","0.0411566154641223","0.0656475319756905"
"Very high transfer dependency","1997","Full Time","West Germany","","","",""
"Very high transfer dependency","1997","Full Time","East Germany","2","","",""
"Very high transfer dependency","1997","Part Time","West Germany","34","0.0143704504369879","0.00907455655393151","0.0196663443200443"
"Very high transfer dependency","1997","Part Time","East Germany","15","","",""
"Very high transfer dependency","1997","Not Working","West Germany","97","0.0266825611242654","0.0212254010091916","0.0321397212393393"
"Very high transfer dependency","1997","Not Working","East Germany","56","0.0403672347073188","0.0296475937184143","0.0510868756962233"
"Complete transfer dependency","1997","Full Time","West Germany","","","",""
"Complete transfer dependency","1997","Full Time","East Germany","","","",""
"Complete transfer dependency","1997","Part Time","West Germany","","","",""
"Complete transfer dependency","1997","Part Time","East Germany","","","",""
"Complete transfer dependency","1997","Not Working","West Germany","86","0.0280059944000425","0.0224189389760408","0.0335930498240442"
"Complete transfer dependency","1997","Not Working","East Germany","18","","",""
"No transfer dependency","1998","Full Time","West Germany","1909","0.50703933124662","0.49193555345079","0.522143109042449"
"No transfer dependency","1998","Full Time","East Germany","472","0.322591238999404","0.300695646246542","0.344486831752266"
"No transfer dependency","1998","Part Time","West Germany","586","0.312587228088614","0.293047673511209","0.332126782666018"
"No transfer dependency","1998","Part Time","East Germany","97","0.147867099189734","0.121068778114862","0.174665420264607"
"No transfer dependency","1998","Not Working","West Germany","1924","0.586378944935663","0.571024641253427","0.601733248617899"
"No transfer dependency","1998","Not Working","East Germany","669","0.579065601564506","0.553231679338281","0.604899523790731"
"Very low transfer dependency","1998","Full Time","West Germany","2152","0.464680204298366","0.449612663859051","0.47974774473768"
"Very low transfer dependency","1998","Full Time","East Germany","1109","0.583625814833405","0.560536334287328","0.606715295379482"
"Very low transfer dependency","1998","Part Time","West Germany","1335","0.579671509018974","0.558864692466487","0.600478325571462"
"Very low transfer dependency","1998","Part Time","East Germany","395","0.563077777443563","0.525631866189518","0.600523688697608"
"Very low transfer dependency","1998","Not Working","West Germany","1405","0.282240789672872","0.268208165323505","0.296273414022239"
"Very low transfer dependency","1998","Not Working","East Germany","358","0.197657631872915","0.176819637693374","0.218495626052455"
"Low transfer dependency","1998","Full Time","West Germany","134","0.0252577392131159","0.0205174944903567","0.0299979839358752"
"Low transfer dependency","1998","Full Time","East Germany","150","0.0834840916189886","0.0705279142512425","0.0964402689867348"
"Low transfer dependency","1998","Part Time","West Germany","145","0.066897059872852","0.0563656008906969","0.0774285188550071"
"Low transfer dependency","1998","Part Time","East Germany","112","0.162756244486538","0.134887786992218","0.190624701980858"
"Low transfer dependency","1998","Not Working","West Germany","294","0.0513178940543482","0.04443875021427","0.0581970378944264"
"Low transfer dependency","1998","Not Working","East Germany","216","0.120405745522215","0.103376945201442","0.137434545842987"
"High transfer dependency","1998","Full Time","West Germany","13","","",""
"High transfer dependency","1998","Full Time","East Germany","18","","",""
"High transfer dependency","1998","Part Time","West Germany","72","0.0325215118441346","0.0250445309967943","0.0399984926914748"
"High transfer dependency","1998","Part Time","East Germany","47","0.0812774806759442","0.0606476605948754","0.101907300757013"
"High transfer dependency","1998","Not Working","West Germany","107","0.0225895849877357","0.0179569057577624","0.027222264217709"
"High transfer dependency","1998","Not Working","East Germany","66","0.0322771446578223","0.0230292620347037","0.041525027280941"
"Very high transfer dependency","1998","Full Time","West Germany","1","","",""
"Very high transfer dependency","1998","Full Time","East Germany","2","","",""
"Very high transfer dependency","1998","Part Time","West Germany","24","","",""
"Very high transfer dependency","1998","Part Time","East Germany","23","","",""
"Very high transfer dependency","1998","Not Working","West Germany","115","0.0264671257327452","0.0214625378045378","0.0314717136609525"
"Very high transfer dependency","1998","Not Working","East Germany","61","0.0468782010147175","0.0358175949377149","0.0579388070917201"
"Complete transfer dependency","1998","Full Time","West Germany","","","",""
"Complete transfer dependency","1998","Full Time","East Germany","","","",""
"Complete transfer dependency","1998","Part Time","West Germany","","","",""
"Complete transfer dependency","1998","Part Time","East Germany","","","",""
"Complete transfer dependency","1998","Not Working","West Germany","107","0.031005660616636","0.0256015934576557","0.0364097277756162"
"Complete transfer dependency","1998","Not Working","East Germany","33","0.0237156753678248","0.0157536205729063","0.0316777301627432"
"No transfer dependency","1999","Full Time","West Germany","1809","0.48681159500098","0.471523354955901","0.50209983504606"
"No transfer dependency","1999","Full Time","East Germany","472","0.317450027747152","0.295270473022963","0.339629582471341"
"No transfer dependency","1999","Part Time","West Germany","604","0.312981632315495","0.293626889988838","0.332336374642152"
"No transfer dependency","1999","Part Time","East Germany","107","0.172454455666182","0.144528786370608","0.200380124961757"
"No transfer dependency","1999","Not Working","West Germany","1788","0.611790564794371","0.595718481509569","0.627862648079173"
"No transfer dependency","1999","Not Working","East Germany","666","0.595208811955153","0.569063793072713","0.621353830837593"
"Very low transfer dependency","1999","Full Time","West Germany","2145","0.487631359299268","0.472342478221327","0.502920240377208"
"Very low transfer dependency","1999","Full Time","East Germany","1047","0.578752797973528","0.555225991607161","0.602279604339894"
"Very low transfer dependency","1999","Part Time","West Germany","1372","0.587428204240823","0.566880137906173","0.607976270575473"
"Very low transfer dependency","1999","Part Time","East Germany","406","0.517967513272875","0.481030664294896","0.554904362250854"
"Very low transfer dependency","1999","Not Working","West Germany","1242","0.276857849396143","0.262101531512433","0.291614167279854"
"Very low transfer dependency","1999","Not Working","East Germany","358","0.197094810244332","0.175905906609678","0.218283713878986"
"Low transfer dependency","1999","Full Time","West Germany","138","0.0234322904195756","0.0188053152461343","0.0280592655930169"
"Low transfer dependency","1999","Full Time","East Germany","150","0.0913770268068108","0.0776474143158751","0.105106639297746"
"Low transfer dependency","1999","Part Time","West Germany","152","0.0668190838177087","0.0563964620720018","0.0772417055634156"
"Low transfer dependency","1999","Part Time","East Germany","111","0.16301341756981","0.135708469636727","0.190318365502894"
"Low transfer dependency","1999","Not Working","West Germany","260","0.0504681292819655","0.0432487290320265","0.0576875295319045"
"Low transfer dependency","1999","Not Working","East Germany","167","0.0947085966482759","0.0791120783981298","0.110305114898422"
"High transfer dependency","1999","Full Time","West Germany","11","","",""
"High transfer dependency","1999","Full Time","East Germany","22","","",""
"High transfer dependency","1999","Part Time","West Germany","58","0.0243893351975027","0.0179508745597033","0.0308277958353021"
"High transfer dependency","1999","Part Time","East Germany","63","0.122529456041893","0.0982908882603758","0.14676802382341"
"High transfer dependency","1999","Not Working","West Germany","76","0.0171300335339442","0.0128508108958534","0.0214092561720349"
"High transfer dependency","1999","Not Working","East Germany","86","0.0487222257629378","0.0372550625541926","0.0601893889716831"
"Very high transfer dependency","1999","Full Time","West Germany","3","","",""
"Very high transfer dependency","1999","Full Time","East Germany","1","","",""
"Very high transfer dependency","1999","Part Time","West Germany","19","","",""
"Very high transfer dependency","1999","Part Time","East Germany","16","","",""
"Very high transfer dependency","1999","Not Working","West Germany","81","0.0195509004714409","0.014984924181366","0.0241168767615159"
"Very high transfer dependency","1999","Not Working","East Germany","53","0.0407934934100861","0.0302571415343971","0.051329845285775"
"Complete transfer dependency","1999","Full Time","West Germany","","","",""
"Complete transfer dependency","1999","Full Time","East Germany","","","",""
"Complete transfer dependency","1999","Part Time","West Germany","","","",""
"Complete transfer dependency","1999","Part Time","East Germany","","","",""
"Complete transfer dependency","1999","Not Working","West Germany","85","0.0242025225221351","0.0191343906624228","0.0292706543818475"
"Complete transfer dependency","1999","Not Working","East Germany","24","","",""
"No transfer dependency","2000","Full Time","West Germany","3342","0.499508792787046","0.488189167069318","0.510828418504774"
"No transfer dependency","2000","Full Time","East Germany","768","0.35504244683499","0.336425520183176","0.373659373486805"
"No transfer dependency","2000","Part Time","West Germany","1171","0.340315649232719","0.32559538499139","0.355035913474048"
"No transfer dependency","2000","Part Time","East Germany","191","0.223827608713967","0.198544308327138","0.249110909100795"
"No transfer dependency","2000","Not Working","West Germany","3796","0.639181575739581","0.627716560943074","0.650646590536088"
"No transfer dependency","2000","Not Working","East Germany","1181","0.621541741497072","0.601149621817046","0.641933861177098"
"Very low transfer dependency","2000","Full Time","West Germany","3901","0.471142838715282","0.459842075783709","0.482443601646855"
"Very low transfer dependency","2000","Full Time","East Germany","1525","0.551461376523867","0.532112321690368","0.570810431357367"
"Very low transfer dependency","2000","Part Time","West Germany","2380","0.554179335678768","0.538737041692528","0.569621629665007"
"Very low transfer dependency","2000","Part Time","East Germany","578","0.511971386902655","0.48165040024743","0.54229237355788"
"Very low transfer dependency","2000","Not Working","West Germany","2077","0.251935910054547","0.241571786450642","0.262300033658452"
"Very low transfer dependency","2000","Not Working","East Germany","502","0.190866879881794","0.174343704822474","0.207390054941114"
"Low transfer dependency","2000","Full Time","West Germany","228","0.0266075101245219","0.0229640972717217","0.0302509229773221"
"Low transfer dependency","2000","Full Time","East Germany","215","0.0793760891237996","0.0688591767359297","0.0898930015116695"
"Low transfer dependency","2000","Part Time","West Germany","273","0.0643627226491978","0.0567388169325845","0.071986628365811"
"Low transfer dependency","2000","Part Time","East Germany","169","0.151238191479879","0.129505100696561","0.172971282263197"
"Low transfer dependency","2000","Not Working","West Germany","427","0.0504227189930821","0.0451988000344264","0.0556466379517379"
"Low transfer dependency","2000","Not Working","East Germany","242","0.0862204815443068","0.0744187927129075","0.098022170375706"
"High transfer dependency","2000","Full Time","West Germany","22","","",""
"High transfer dependency","2000","Full Time","East Germany","25","","",""
"High transfer dependency","2000","Part Time","West Germany","99","0.0252101721500703","0.0203399367295281","0.0300804075706126"
"High transfer dependency","2000","Part Time","East Germany","74","0.0756821527915294","0.0596384263016027","0.0917258792814561"
"High transfer dependency","2000","Not Working","West Germany","138","0.0166870702616949","0.0136289534874261","0.0197451870359636"
"High transfer dependency","2000","Not Working","East Germany","110","0.0420606133551785","0.0336209515540587","0.0505002751562982"
"Very high transfer dependency","2000","Full Time","West Germany","2","","",""
"Very high transfer dependency","2000","Full Time","East Germany","5","","",""
"Very high transfer dependency","2000","Part Time","West Germany","57","0.0159321202892455","0.0120420641255754","0.0198221764529157"
"Very high transfer dependency","2000","Part Time","East Germany","32","0.0372806601119697","0.0257888223357702","0.0487724978881692"
"Very high transfer dependency","2000","Not Working","West Germany","122","0.0178177445512864","0.014659537864381","0.0209759512381918"
"Very high transfer dependency","2000","Not Working","East Germany","84","0.0342371120584807","0.0265916797721394","0.0418825443448219"
"Complete transfer dependency","2000","Full Time","West Germany","","","",""
"Complete transfer dependency","2000","Full Time","East Germany","","","",""
"Complete transfer dependency","2000","Part Time","West Germany","","","",""
"Complete transfer dependency","2000","Part Time","East Germany","","","",""
"Complete transfer dependency","2000","Not Working","West Germany","180","0.023954980399809","0.0203044919593576","0.0276054688402605"
"Complete transfer dependency","2000","Not Working","East Germany","54","0.0250731716631675","0.0184994868732574","0.0316468564530776"
"No transfer dependency","2001","Full Time","West Germany","2712","0.467445703000275","0.455469189841179","0.479422216159371"
"No transfer dependency","2001","Full Time","East Germany","614","0.322760092508424","0.303686110209114","0.341834074807734"
"No transfer dependency","2001","Part Time","West Germany","994","0.321394319776411","0.306486804617015","0.336301834935808"
"No transfer dependency","2001","Part Time","East Germany","172","0.222299266828984","0.196267099776516","0.248331433881453"
"No transfer dependency","2001","Not Working","West Germany","3247","0.626604808730277","0.614291487327919","0.638918130132634"
"No transfer dependency","2001","Not Working","East Germany","1064","0.597758567912113","0.576573409695113","0.618943726129113"
"Very low transfer dependency","2001","Full Time","West Germany","3715","0.502663936870809","0.49066212807238","0.514665745669239"
"Very low transfer dependency","2001","Full Time","East Germany","1445","0.58393568079305","0.563826566987002","0.604044794599097"
"Very low transfer dependency","2001","Part Time","West Germany","2351","0.562319741288536","0.546483665905912","0.57815581667116"
"Very low transfer dependency","2001","Part Time","East Germany","527","0.48580561116331","0.4545138517105","0.51709737061612"
"Very low transfer dependency","2001","Not Working","West Germany","1969","0.266485327316773","0.255230598186793","0.277740056446753"
"Very low transfer dependency","2001","Not Working","East Germany","495","0.20560312861757","0.188142534065459","0.223063723169681"
"Low transfer dependency","2001","Full Time","West Germany","220","0.0275025839493656","0.0235769134802915","0.0314282544184396"
"Low transfer dependency","2001","Full Time","East Germany","210","0.0799096205353896","0.0688473323588113","0.0909719087119679"
"Low transfer dependency","2001","Part Time","West Germany","266","0.0667604271303187","0.0587927166971117","0.0747281375635257"
"Low transfer dependency","2001","Part Time","East Germany","166","0.151193299480242","0.128764515652525","0.173622083307959"
"Low transfer dependency","2001","Not Working","West Germany","341","0.0451419429653014","0.0398568391096123","0.0504270468209905"
"Low transfer dependency","2001","Not Working","East Germany","262","0.100510270305253","0.0875196846520554","0.11350085595845"
"High transfer dependency","2001","Full Time","West Germany","17","","",""
"High transfer dependency","2001","Full Time","East Germany","33","0.0111094574817298","0.00683332919286084","0.0153855857705988"
"High transfer dependency","2001","Part Time","West Germany","102","0.0306032653207283","0.0251051723931464","0.0361013582483102"
"High transfer dependency","2001","Part Time","East Germany","72","0.0870738972403331","0.0694217778128345","0.104726016667832"
"High transfer dependency","2001","Not Working","West Germany","122","0.0187733871721397","0.0153183719009607","0.0222284024433187"
"High transfer dependency","2001","Not Working","East Germany","97","0.0313433817485981","0.0238153185395909","0.0388714449576053"
"Very high transfer dependency","2001","Full Time","West Germany","3","","",""
"Very high transfer dependency","2001","Full Time","East Germany","6","","",""
"Very high transfer dependency","2001","Part Time","West Germany","57","0.0189222464840056","0.0145729854135475","0.0232715075544636"
"Very high transfer dependency","2001","Part Time","East Germany","43","0.0536279252871312","0.0395233014127535","0.0677325491615089"
"Very high transfer dependency","2001","Not Working","West Germany","122","0.0205456211126908","0.0169344693785544","0.0241567728468273"
"Very high transfer dependency","2001","Not Working","East Germany","80","0.0378115673430102","0.0295707969945314","0.0460523376914891"
"Complete transfer dependency","2001","Full Time","West Germany","","","",""
"Complete transfer dependency","2001","Full Time","East Germany","","","",""
"Complete transfer dependency","2001","Part Time","West Germany","","","",""
"Complete transfer dependency","2001","Part Time","East Germany","","","",""
"Complete transfer dependency","2001","Not Working","West Germany","127","0.0224489127028185","0.018677870605152","0.0262199548004849"
"Complete transfer dependency","2001","Not Working","East Germany","60","0.0269730840734562","0.0199738078065913","0.0339723603403212"
"No transfer dependency","2002","Full Time","West Germany","2905","0.464498000233675","0.452956290486578","0.476039709980772"
"No transfer dependency","2002","Full Time","East Germany","621","0.329570585495193","0.310305729782067","0.34883544120832"
"No transfer dependency","2002","Part Time","West Germany","1129","0.326347436816343","0.312059700820296","0.34063517281239"
"No transfer dependency","2002","Part Time","East Germany","184","0.197002350384416","0.172485461762591","0.22151923900624"
"No transfer dependency","2002","Not Working","West Germany","3333","0.618227041054572","0.606028466566358","0.630425615542787"
"No transfer dependency","2002","Not Working","East Germany","1090","0.6100126949861","0.588924624258324","0.631100765713876"
"Very low transfer dependency","2002","Full Time","West Germany","4058","0.501865038450438","0.490294204568093","0.513435872332782"
"Very low transfer dependency","2002","Full Time","East Germany","1468","0.575184695769456","0.554925661140976","0.595443730397937"
"Very low transfer dependency","2002","Part Time","West Germany","2602","0.547009158013206","0.531840493703651","0.562177822322762"
"Very low transfer dependency","2002","Part Time","East Germany","557","0.511119707686828","0.480306629085055","0.5419327862886"
"Very low transfer dependency","2002","Not Working","West Germany","2064","0.256960883694276","0.245989236115628","0.267932531272925"
"Very low transfer dependency","2002","Not Working","East Germany","501","0.184171857353654","0.167412662392767","0.200931052314541"
"Low transfer dependency","2002","Full Time","West Germany","189","0.0294835207412518","0.0255689080102921","0.0333981334722115"
"Low transfer dependency","2002","Full Time","East Germany","171","0.0826474587545909","0.0713625540737134","0.0939323634354684"
"Low transfer dependency","2002","Part Time","West Germany","260","0.0767740755186245","0.0686613529635623","0.0848867980736867"
"Low transfer dependency","2002","Part Time","East Germany","173","0.173122916539945","0.14980067595537","0.19644515712452"
"Low transfer dependency","2002","Not Working","West Germany","327","0.0510005441043963","0.0454765540448775","0.0565245341639151"
"Low transfer dependency","2002","Not Working","East Germany","207","0.0804643463830112","0.0687037807937074","0.092224911972315"
"High transfer dependency","2002","Full Time","West Germany","16","","",""
"High transfer dependency","2002","Full Time","East Germany","23","","",""
"High transfer dependency","2002","Part Time","West Germany","115","0.0412815829236701","0.0352194000037897","0.0473437658435505"
"High transfer dependency","2002","Part Time","East Germany","66","0.0817456855335244","0.0648573665933254","0.0986340044737234"
