"transab_cat","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1998","Not Working","(0) in school","9","","",""
"High transfer dependency","1998","Not Working","(1a) inadequately completed","11","","",""
"High transfer dependency","1998","Not Working","(1b) general elementary school","28","","",""
"High transfer dependency","1998","Not Working","(1c) basic vocational qualification","58","0.029189097955737","0.0213379999129798","0.0370401959984942"
"High transfer dependency","1998","Not Working","(2b) intermediate general qualification","10","","",""
"High transfer dependency","1998","Not Working","(2a) intermediate vocational","20","","",""
"High transfer dependency","1998","Not Working","(2c_gen) general maturity certificate","10","","",""
"High transfer dependency","1998","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"High transfer dependency","1998","Not Working","(3a) lower tertiary education","7","","",""
"High transfer dependency","1998","Not Working","(3b) higher tertiary education","3","","",""
"Very high transfer dependency","1998","Full Time","(0) in school","","","",""
"Very high transfer dependency","1998","Full Time","(1a) inadequately completed","","","",""
"Very high transfer dependency","1998","Full Time","(1b) general elementary school","1","","",""
"Very high transfer dependency","1998","Full Time","(1c) basic vocational qualification","1","","",""
"Very high transfer dependency","1998","Full Time","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1998","Full Time","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1998","Full Time","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1998","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1998","Full Time","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1998","Full Time","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1998","Part Time","(0) in school","1","","",""
"Very high transfer dependency","1998","Part Time","(1a) inadequately completed","6","","",""
"Very high transfer dependency","1998","Part Time","(1b) general elementary school","7","","",""
"Very high transfer dependency","1998","Part Time","(1c) basic vocational qualification","18","","",""
"Very high transfer dependency","1998","Part Time","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1998","Part Time","(2a) intermediate vocational","8","","",""
"Very high transfer dependency","1998","Part Time","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1998","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1998","Part Time","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","1998","Part Time","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1998","Not Working","(0) in school","4","","",""
"Very high transfer dependency","1998","Not Working","(1a) inadequately completed","15","","",""
"Very high transfer dependency","1998","Not Working","(1b) general elementary school","31","0.0254440920986005","0.0163547950662964","0.0345333891309045"
"Very high transfer dependency","1998","Not Working","(1c) basic vocational qualification","50","0.0259136732051148","0.0185037116658796","0.0333236347443499"
"Very high transfer dependency","1998","Not Working","(2b) intermediate general qualification","6","","",""
"Very high transfer dependency","1998","Not Working","(2a) intermediate vocational","32","0.0394814602329681","0.0238995052539542","0.055063415211982"
"Very high transfer dependency","1998","Not Working","(2c_gen) general maturity certificate","7","","",""
"Very high transfer dependency","1998","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"Very high transfer dependency","1998","Not Working","(3a) lower tertiary education","10","","",""
"Very high transfer dependency","1998","Not Working","(3b) higher tertiary education","7","","",""
"Complete transfer dependency","1998","Full Time","(0) in school","","","",""
"Complete transfer dependency","1998","Full Time","(1a) inadequately completed","","","",""
"Complete transfer dependency","1998","Full Time","(1b) general elementary school","","","",""
"Complete transfer dependency","1998","Full Time","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1998","Full Time","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1998","Full Time","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1998","Full Time","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1998","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1998","Full Time","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1998","Full Time","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1998","Part Time","(0) in school","","","",""
"Complete transfer dependency","1998","Part Time","(1a) inadequately completed","","","",""
"Complete transfer dependency","1998","Part Time","(1b) general elementary school","","","",""
"Complete transfer dependency","1998","Part Time","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1998","Part Time","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1998","Part Time","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1998","Part Time","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1998","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1998","Part Time","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1998","Part Time","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1998","Not Working","(0) in school","8","","",""
"Complete transfer dependency","1998","Not Working","(1a) inadequately completed","8","","",""
"Complete transfer dependency","1998","Not Working","(1b) general elementary school","32","0.0266854787031215","0.0173830245617137","0.0359879328445292"
"Complete transfer dependency","1998","Not Working","(1c) basic vocational qualification","34","0.0261508024004788","0.0187079208695504","0.0335936839314073"
"Complete transfer dependency","1998","Not Working","(2b) intermediate general qualification","6","","",""
"Complete transfer dependency","1998","Not Working","(2a) intermediate vocational","18","","",""
"Complete transfer dependency","1998","Not Working","(2c_gen) general maturity certificate","11","","",""
"Complete transfer dependency","1998","Not Working","(2c_voc) vocational maturity certificate","6","","",""
"Complete transfer dependency","1998","Not Working","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","1998","Not Working","(3b) higher tertiary education","6","","",""
"No transfer dependency","1999","Full Time","(0) in school","","","",""
"No transfer dependency","1999","Full Time","(1a) inadequately completed","42","0.351331707196428","0.271970055320303","0.430693359072552"
"No transfer dependency","1999","Full Time","(1b) general elementary school","173","0.42596890904448","0.382185788715034","0.469752029373925"
"No transfer dependency","1999","Full Time","(1c) basic vocational qualification","689","0.489213205814052","0.464855984143027","0.513570427485078"
"No transfer dependency","1999","Full Time","(2b) intermediate general qualification","68","0.364914698686797","0.29901508485268","0.430814312520914"
"No transfer dependency","1999","Full Time","(2a) intermediate vocational","611","0.452009840235612","0.427312731345313","0.47670694912591"
"No transfer dependency","1999","Full Time","(2c_gen) general maturity certificate","43","0.47240007538895","0.377360934917308","0.567439215860591"
"No transfer dependency","1999","Full Time","(2c_voc) vocational maturity certificate","175","0.4920630190919","0.441053622276601","0.543072415907198"
"No transfer dependency","1999","Full Time","(3a) lower tertiary education","207","0.410579838852191","0.369799250191174","0.451360427513208"
"No transfer dependency","1999","Full Time","(3b) higher tertiary education","214","0.434753188771175","0.395186483907176","0.474319893635174"
"No transfer dependency","1999","Part Time","(0) in school","2","","",""
"No transfer dependency","1999","Part Time","(1a) inadequately completed","25","","",""
"No transfer dependency","1999","Part Time","(1b) general elementary school","107","0.332672147512193","0.283589915205557","0.381754379818829"
"No transfer dependency","1999","Part Time","(1c) basic vocational qualification","219","0.340616199426214","0.306989239359376","0.374243159493053"
"No transfer dependency","1999","Part Time","(2b) intermediate general qualification","19","","",""
"No transfer dependency","1999","Part Time","(2a) intermediate vocational","128","0.241345931315728","0.209487575369115","0.27320428726234"
"No transfer dependency","1999","Part Time","(2c_gen) general maturity certificate","45","0.29056413861722","0.223296428807206","0.357831848427234"
"No transfer dependency","1999","Part Time","(2c_voc) vocational maturity certificate","34","0.234194766303964","0.168368793410182","0.300020739197747"
"No transfer dependency","1999","Part Time","(3a) lower tertiary education","43","0.346568383750708","0.273288440181757","0.419848327319659"
"No transfer dependency","1999","Part Time","(3b) higher tertiary education","67","0.341374730342604","0.276779894626206","0.405969566059001"
"No transfer dependency","1999","Not Working","(0) in school","3","","",""
"No transfer dependency","1999","Not Working","(1a) inadequately completed","76","0.359085150213037","0.297749489245059","0.420420811181015"
"No transfer dependency","1999","Not Working","(1b) general elementary school","668","0.712982959227328","0.686298588201279","0.739667330253377"
"No transfer dependency","1999","Not Working","(1c) basic vocational qualification","1087","0.711866455014441","0.690158139260639","0.733574770768244"
"No transfer dependency","1999","Not Working","(2b) intermediate general qualification","46","0.401616065179638","0.328353964269321","0.474878166089955"
"No transfer dependency","1999","Not Working","(2a) intermediate vocational","219","0.530546616270479","0.489285787729215","0.571807444811743"
"No transfer dependency","1999","Not Working","(2c_gen) general maturity certificate","40","0.299603062505216","0.234122197204015","0.365083927806417"
"No transfer dependency","1999","Not Working","(2c_voc) vocational maturity certificate","49","0.484442007368776","0.401361268459277","0.567522746278276"
"No transfer dependency","1999","Not Working","(3a) lower tertiary education","133","0.690975930286936","0.629914866792928","0.752036993780945"
"No transfer dependency","1999","Not Working","(3b) higher tertiary education","109","0.631926680300701","0.565087116311743","0.698766244289659"
"Very low transfer dependency","1999","Full Time","(0) in school","","","",""
"Very low transfer dependency","1999","Full Time","(1a) inadequately completed","84","0.581980321598729","0.499984220096666","0.663976423100792"
"Very low transfer dependency","1999","Full Time","(1b) general elementary school","279","0.515530781603368","0.471281069845563","0.559780493361173"
"Very low transfer dependency","1999","Full Time","(1c) basic vocational qualification","841","0.475860090918198","0.451525609897671","0.500194571938725"
"Very low transfer dependency","1999","Full Time","(2b) intermediate general qualification","122","0.582824424990929","0.515325093901543","0.650323756080316"
"Very low transfer dependency","1999","Full Time","(2a) intermediate vocational","847","0.492490092274624","0.467681232558634","0.517298951990614"
"Very low transfer dependency","1999","Full Time","(2c_gen) general maturity certificate","56","0.480076753202443","0.384968081852757","0.575185424552129"
"Very low transfer dependency","1999","Full Time","(2c_voc) vocational maturity certificate","183","0.478338011736299","0.427370086959878","0.529305936512721"
"Very low transfer dependency","1999","Full Time","(3a) lower tertiary education","329","0.56460598080466","0.523504624469188","0.605707337140132"
"Very low transfer dependency","1999","Full Time","(3b) higher tertiary education","371","0.545381721958576","0.505638490986385","0.585124952930767"
"Very low transfer dependency","1999","Part Time","(0) in school","37","0.872364730456459","0.772629576462079","0.972099884450839"
"Very low transfer dependency","1999","Part Time","(1a) inadequately completed","46","0.438562379730597","0.337166427117113","0.53995833234408"
"Very low transfer dependency","1999","Part Time","(1b) general elementary school","192","0.53315420619449","0.481183381906905","0.585125030482075"
"Very low transfer dependency","1999","Part Time","(1c) basic vocational qualification","438","0.529928149362774","0.494514030604245","0.565342268121303"
"Very low transfer dependency","1999","Part Time","(2b) intermediate general qualification","99","0.648918282754704","0.572787774452544","0.725048791056863"
"Very low transfer dependency","1999","Part Time","(2a) intermediate vocational","457","0.62109180662085","0.584973583878762","0.657210029362938"
"Very low transfer dependency","1999","Part Time","(2c_gen) general maturity certificate","109","0.599946536213542","0.527361957695076","0.672531114732007"
"Very low transfer dependency","1999","Part Time","(2c_voc) vocational maturity certificate","105","0.656163729812941","0.582333965383509","0.729993494242372"
"Very low transfer dependency","1999","Part Time","(3a) lower tertiary education","105","0.538758984044738","0.461996007513337","0.615521960576139"
"Very low transfer dependency","1999","Part Time","(3b) higher tertiary education","122","0.550532612494572","0.482767909916929","0.618297315072215"
"Very low transfer dependency","1999","Not Working","(0) in school","235","0.854765036236536","0.812969901225651","0.896560171247421"
"Very low transfer dependency","1999","Not Working","(1a) inadequately completed","92","0.401399976864668","0.338728317157661","0.464071636571675"
"Very low transfer dependency","1999","Not Working","(1b) general elementary school","269","0.174040047191901","0.151675111903352","0.19640498248045"
"Very low transfer dependency","1999","Not Working","(1c) basic vocational qualification","352","0.172848776957492","0.154724713752692","0.190972840162293"
"Very low transfer dependency","1999","Not Working","(2b) intermediate general qualification","94","0.458776701355857","0.384308170372877","0.533245232338837"
"Very low transfer dependency","1999","Not Working","(2a) intermediate vocational","215","0.306468961810804","0.268353065845389","0.344584857776218"
"Very low transfer dependency","1999","Not Working","(2c_gen) general maturity certificate","109","0.567450309367753","0.496631097737819","0.638269520997686"
"Very low transfer dependency","1999","Not Working","(2c_voc) vocational maturity certificate","64","0.394013265210024","0.312781166961557","0.475245363458491"
"Very low transfer dependency","1999","Not Working","(3a) lower tertiary education","42","0.177051373774578","0.126611642592186","0.22749110495697"
"Very low transfer dependency","1999","Not Working","(3b) higher tertiary education","59","0.222634459859519","0.164978802412552","0.280290117306486"
"Low transfer dependency","1999","Full Time","(0) in school","1","","",""
"Low transfer dependency","1999","Full Time","(1a) inadequately completed","12","","",""
"Low transfer dependency","1999","Full Time","(1b) general elementary school","29","","",""
"Low transfer dependency","1999","Full Time","(1c) basic vocational qualification","79","0.0322563480338896","0.0236474691845004","0.0408652268832788"
"Low transfer dependency","1999","Full Time","(2b) intermediate general qualification","13","","",""
"Low transfer dependency","1999","Full Time","(2a) intermediate vocational","92","0.0503669841348152","0.0395143123728142","0.0612196558968161"
"Low transfer dependency","1999","Full Time","(2c_gen) general maturity certificate","5","","",""
"Low transfer dependency","1999","Full Time","(2c_voc) vocational maturity certificate","10","","",""
"Low transfer dependency","1999","Full Time","(3a) lower tertiary education","23","","",""
"Low transfer dependency","1999","Full Time","(3b) higher tertiary education","17","","",""
"Low transfer dependency","1999","Part Time","(0) in school","3","","",""
"Low transfer dependency","1999","Part Time","(1a) inadequately completed","14","","",""
"Low transfer dependency","1999","Part Time","(1b) general elementary school","35","0.0727575767977146","0.0457004161737478","0.0998147374216814"
"Low transfer dependency","1999","Part Time","(1c) basic vocational qualification","65","0.0779948924353005","0.058967224343523","0.0970225605270779"
"Low transfer dependency","1999","Part Time","(2b) intermediate general qualification","18","","",""
"Low transfer dependency","1999","Part Time","(2a) intermediate vocational","71","0.083865464169458","0.0632281736089348","0.104502754729981"
"Low transfer dependency","1999","Part Time","(2c_gen) general maturity certificate","15","","",""
"Low transfer dependency","1999","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Low transfer dependency","1999","Part Time","(3a) lower tertiary education","9","","",""
"Low transfer dependency","1999","Part Time","(3b) higher tertiary education","13","","",""
"Low transfer dependency","1999","Not Working","(0) in school","17","","",""
"Low transfer dependency","1999","Not Working","(1a) inadequately completed","40","0.130978685062453","0.0878436964915387","0.174113673633368"
"Low transfer dependency","1999","Not Working","(1b) general elementary school","84","0.048743269236059","0.0360413381321949","0.0614452003399232"
"Low transfer dependency","1999","Not Working","(1c) basic vocational qualification","105","0.0438560225008239","0.0340406627499999","0.0536713822516479"
"Low transfer dependency","1999","Not Working","(2b) intermediate general qualification","15","","",""
"Low transfer dependency","1999","Not Working","(2a) intermediate vocational","82","0.099327808918746","0.0745992540034463","0.124056363834046"
"Low transfer dependency","1999","Not Working","(2c_gen) general maturity certificate","22","","",""
"Low transfer dependency","1999","Not Working","(2c_voc) vocational maturity certificate","10","","",""
"Low transfer dependency","1999","Not Working","(3a) lower tertiary education","21","","",""
"Low transfer dependency","1999","Not Working","(3b) higher tertiary education","17","","",""
"High transfer dependency","1999","Full Time","(0) in school","","","",""
"High transfer dependency","1999","Full Time","(1a) inadequately completed","1","","",""
"High transfer dependency","1999","Full Time","(1b) general elementary school","9","","",""
"High transfer dependency","1999","Full Time","(1c) basic vocational qualification","8","","",""
"High transfer dependency","1999","Full Time","(2b) intermediate general qualification","2","","",""
"High transfer dependency","1999","Full Time","(2a) intermediate vocational","7","","",""
"High transfer dependency","1999","Full Time","(2c_gen) general maturity certificate","2","","",""
"High transfer dependency","1999","Full Time","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","1999","Full Time","(3a) lower tertiary education","","","",""
"High transfer dependency","1999","Full Time","(3b) higher tertiary education","1","","",""
"High transfer dependency","1999","Part Time","(0) in school","","","",""
"High transfer dependency","1999","Part Time","(1a) inadequately completed","6","","",""
"High transfer dependency","1999","Part Time","(1b) general elementary school","14","","",""
"High transfer dependency","1999","Part Time","(1c) basic vocational qualification","33","0.0374608032043078","0.0239872054845712","0.0509344009240444"
"High transfer dependency","1999","Part Time","(2b) intermediate general qualification","10","","",""
"High transfer dependency","1999","Part Time","(2a) intermediate vocational","30","0.0446675649204933","0.0292876166814756","0.0600475131595109"
"High transfer dependency","1999","Part Time","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","1999","Part Time","(2c_voc) vocational maturity certificate","7","","",""
"High transfer dependency","1999","Part Time","(3a) lower tertiary education","5","","",""
"High transfer dependency","1999","Part Time","(3b) higher tertiary education","4","","",""
"High transfer dependency","1999","Not Working","(0) in school","12","","",""
"High transfer dependency","1999","Not Working","(1a) inadequately completed","11","","",""
"High transfer dependency","1999","Not Working","(1b) general elementary school","27","","",""
"High transfer dependency","1999","Not Working","(1c) basic vocational qualification","52","0.0218746359764859","0.0148633507964841","0.0288859211564877"
"High transfer dependency","1999","Not Working","(2b) intermediate general qualification","7","","",""
"High transfer dependency","1999","Not Working","(2a) intermediate vocational","17","","",""
"High transfer dependency","1999","Not Working","(2c_gen) general maturity certificate","9","","",""
"High transfer dependency","1999","Not Working","(2c_voc) vocational maturity certificate","6","","",""
"High transfer dependency","1999","Not Working","(3a) lower tertiary education","12","","",""
"High transfer dependency","1999","Not Working","(3b) higher tertiary education","5","","",""
"Very high transfer dependency","1999","Full Time","(0) in school","","","",""
"Very high transfer dependency","1999","Full Time","(1a) inadequately completed","","","",""
"Very high transfer dependency","1999","Full Time","(1b) general elementary school","","","",""
"Very high transfer dependency","1999","Full Time","(1c) basic vocational qualification","1","","",""
"Very high transfer dependency","1999","Full Time","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1999","Full Time","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","1999","Full Time","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1999","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1999","Full Time","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1999","Full Time","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1999","Part Time","(0) in school","1","","",""
"Very high transfer dependency","1999","Part Time","(1a) inadequately completed","1","","",""
"Very high transfer dependency","1999","Part Time","(1b) general elementary school","6","","",""
"Very high transfer dependency","1999","Part Time","(1c) basic vocational qualification","8","","",""
"Very high transfer dependency","1999","Part Time","(2b) intermediate general qualification","5","","",""
"Very high transfer dependency","1999","Part Time","(2a) intermediate vocational","7","","",""
"Very high transfer dependency","1999","Part Time","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1999","Part Time","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","1999","Part Time","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1999","Part Time","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1999","Not Working","(0) in school","4","","",""
"Very high transfer dependency","1999","Not Working","(1a) inadequately completed","8","","",""
"Very high transfer dependency","1999","Not Working","(1b) general elementary school","30","0.0209260504874912","0.0124826976871218","0.0293694032878606"
"Very high transfer dependency","1999","Not Working","(1c) basic vocational qualification","44","0.0219031962945972","0.0148874379424477","0.0289189546467468"
"Very high transfer dependency","1999","Not Working","(2b) intermediate general qualification","6","","",""
"Very high transfer dependency","1999","Not Working","(2a) intermediate vocational","17","","",""
"Very high transfer dependency","1999","Not Working","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","1999","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","1999","Not Working","(3a) lower tertiary education","9","","",""
"Very high transfer dependency","1999","Not Working","(3b) higher tertiary education","5","","",""
"Complete transfer dependency","1999","Full Time","(0) in school","","","",""
"Complete transfer dependency","1999","Full Time","(1a) inadequately completed","","","",""
"Complete transfer dependency","1999","Full Time","(1b) general elementary school","","","",""
"Complete transfer dependency","1999","Full Time","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1999","Full Time","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1999","Full Time","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1999","Full Time","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1999","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1999","Full Time","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1999","Full Time","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1999","Part Time","(0) in school","","","",""
"Complete transfer dependency","1999","Part Time","(1a) inadequately completed","","","",""
"Complete transfer dependency","1999","Part Time","(1b) general elementary school","","","",""
"Complete transfer dependency","1999","Part Time","(1c) basic vocational qualification","","","",""
"Complete transfer dependency","1999","Part Time","(2b) intermediate general qualification","","","",""
"Complete transfer dependency","1999","Part Time","(2a) intermediate vocational","","","",""
"Complete transfer dependency","1999","Part Time","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1999","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Complete transfer dependency","1999","Part Time","(3a) lower tertiary education","","","",""
"Complete transfer dependency","1999","Part Time","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1999","Not Working","(0) in school","2","","",""
"Complete transfer dependency","1999","Not Working","(1a) inadequately completed","8","","",""
"Complete transfer dependency","1999","Not Working","(1b) general elementary school","26","","",""
"Complete transfer dependency","1999","Not Working","(1c) basic vocational qualification","32","0.0276509132561591","0.0197913973054278","0.0355104292068905"
"Complete transfer dependency","1999","Not Working","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","1999","Not Working","(2a) intermediate vocational","12","","",""
"Complete transfer dependency","1999","Not Working","(2c_gen) general maturity certificate","6","","",""
"Complete transfer dependency","1999","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"Complete transfer dependency","1999","Not Working","(3a) lower tertiary education","3","","",""
"Complete transfer dependency","1999","Not Working","(3b) higher tertiary education","5","","",""
"No transfer dependency","2000","Full Time","(0) in school","","","",""
"No transfer dependency","2000","Full Time","(1a) inadequately completed","30","0.330095982824782","0.238837253849397","0.421354711800166"
"No transfer dependency","2000","Full Time","(1b) general elementary school","222","0.434871061951514","0.395335888420409","0.474406235482619"
"No transfer dependency","2000","Full Time","(1c) basic vocational qualification","1272","0.50339733444791","0.485092324175154","0.521702344720666"
"No transfer dependency","2000","Full Time","(2b) intermediate general qualification","68","0.310327243887947","0.252865354088217","0.367789133687677"
"No transfer dependency","2000","Full Time","(2a) intermediate vocational","1229","0.474125096229869","0.456248187854729","0.492002004605009"
"No transfer dependency","2000","Full Time","(2c_gen) general maturity certificate","57","0.416002633344608","0.337901765466929","0.494103501222287"
"No transfer dependency","2000","Full Time","(2c_voc) vocational maturity certificate","370","0.49319392344885","0.458785289655163","0.527602557242537"
"No transfer dependency","2000","Full Time","(3a) lower tertiary education","372","0.433532232331136","0.402709455315699","0.464355009346572"
"No transfer dependency","2000","Full Time","(3b) higher tertiary education","484","0.476743762117244","0.448933047106743","0.504554477127745"
"No transfer dependency","2000","Part Time","(0) in school","3","","",""
"No transfer dependency","2000","Part Time","(1a) inadequately completed","26","","",""
"No transfer dependency","2000","Part Time","(1b) general elementary school","169","0.363462419021801","0.322435121503862","0.40448971653974"
"No transfer dependency","2000","Part Time","(1c) basic vocational qualification","494","0.395791644285207","0.370383536965466","0.421199751604949"
"No transfer dependency","2000","Part Time","(2b) intermediate general qualification","15","","",""
"No transfer dependency","2000","Part Time","(2a) intermediate vocational","242","0.227490911260526","0.204781174937038","0.250200647584014"
"No transfer dependency","2000","Part Time","(2c_gen) general maturity certificate","99","0.390688119160405","0.337396970582514","0.443979267738296"
"No transfer dependency","2000","Part Time","(2c_voc) vocational maturity certificate","75","0.264352408817678","0.218543532714937","0.310161284920418"
"No transfer dependency","2000","Part Time","(3a) lower tertiary education","92","0.383117073804953","0.326873323535718","0.439360824074189"
"No transfer dependency","2000","Part Time","(3b) higher tertiary education","145","0.358846345801059","0.314129384757593","0.403563306844526"
"No transfer dependency","2000","Not Working","(0) in school","8","","",""
"No transfer dependency","2000","Not Working","(1a) inadequately completed","94","0.452546798253682","0.38970554783412","0.515388048673244"
"No transfer dependency","2000","Not Working","(1b) general elementary school","1071","0.703409344066921","0.681798474204112","0.725020213929729"
"No transfer dependency","2000","Not Working","(1c) basic vocational qualification","2408","0.743792643751454","0.729261730598385","0.758323556904523"
"No transfer dependency","2000","Not Working","(2b) intermediate general qualification","58","0.319388956065468","0.264183468099118","0.374594444031818"
"No transfer dependency","2000","Not Working","(2a) intermediate vocational","550","0.56836462063206","0.540211327692798","0.596517913571322"
"No transfer dependency","2000","Not Working","(2c_gen) general maturity certificate","59","0.224692211534364","0.180713639448149","0.268670783620578"
"No transfer dependency","2000","Not Working","(2c_voc) vocational maturity certificate","187","0.576577303407983","0.527222029731371","0.625932577084596"
"No transfer dependency","2000","Not Working","(3a) lower tertiary education","271","0.721059252217788","0.677542200240629","0.764576304194946"
"No transfer dependency","2000","Not Working","(3b) higher tertiary education","257","0.632997580401412","0.588165169433837","0.677829991368986"
"Very low transfer dependency","2000","Full Time","(0) in school","1","","",""
"Very low transfer dependency","2000","Full Time","(1a) inadequately completed","68","0.632472983901918","0.538907939263544","0.726038028540292"
"Very low transfer dependency","2000","Full Time","(1b) general elementary school","338","0.51078161396194","0.470915983656492","0.550647244267388"
"Very low transfer dependency","2000","Full Time","(1c) basic vocational qualification","1458","0.455972531680329","0.43773820410415","0.474206859256508"
"Very low transfer dependency","2000","Full Time","(2b) intermediate general qualification","157","0.590980265614329","0.529913201933258","0.6520473292954"
"Very low transfer dependency","2000","Full Time","(2a) intermediate vocational","1587","0.47657422386638","0.458692987376284","0.494455460356477"
"Very low transfer dependency","2000","Full Time","(2c_gen) general maturity certificate","80","0.479274152028404","0.400115398444574","0.558432905612235"
"Very low transfer dependency","2000","Full Time","(2c_voc) vocational maturity certificate","417","0.477546695597743","0.44316958857192","0.511923802623566"
"Very low transfer dependency","2000","Full Time","(3a) lower tertiary education","591","0.546979541951242","0.516018332611815","0.577940751290669"
"Very low transfer dependency","2000","Full Time","(3b) higher tertiary education","721","0.498633215674056","0.470792472788055","0.526473958560057"
"Very low transfer dependency","2000","Part Time","(0) in school","70","0.848522426165103","0.770447530166498","0.926597322163708"
"Very low transfer dependency","2000","Part Time","(1a) inadequately completed","24","","",""
"Very low transfer dependency","2000","Part Time","(1b) general elementary school","269","0.472881995139681","0.430296525168306","0.515467465111055"
"Very low transfer dependency","2000","Part Time","(1c) basic vocational qualification","745","0.485941457659248","0.459973134488447","0.51190978083005"
"Very low transfer dependency","2000","Part Time","(2b) intermediate general qualification","152","0.723199296091527","0.661651477572899","0.784747114610154"
"Very low transfer dependency","2000","Part Time","(2a) intermediate vocational","865","0.628975831542201","0.602806275988751","0.655145387095652"
"Very low transfer dependency","2000","Part Time","(2c_gen) general maturity certificate","186","0.524741486385139","0.470196126887473","0.579286845882805"
"Very low transfer dependency","2000","Part Time","(2c_voc) vocational maturity certificate","229","0.591969634142256","0.540916894898038","0.643022373386474"
"Very low transfer dependency","2000","Part Time","(3a) lower tertiary education","161","0.502176344132877","0.444330384137206","0.560022304128547"
"Very low transfer dependency","2000","Part Time","(3b) higher tertiary education","257","0.543330714302855","0.496893090809017","0.589768337796693"
"Very low transfer dependency","2000","Not Working","(0) in school","337","0.829753069301548","0.793416722712947","0.866089415890149"
"Very low transfer dependency","2000","Not Working","(1a) inadequately completed","72","0.257182831084127","0.202000311933712","0.312365350234542"
"Very low transfer dependency","2000","Not Working","(1b) general elementary school","414","0.192099924308832","0.173460526790082","0.210739321827582"
"Very low transfer dependency","2000","Not Working","(1c) basic vocational qualification","643","0.155494136950517","0.143431853941331","0.167556419959702"
"Very low transfer dependency","2000","Not Working","(2b) intermediate general qualification","160","0.495476084853668","0.436275630913127","0.554676538794208"
"Very low transfer dependency","2000","Not Working","(2a) intermediate vocational","385","0.270621696647708","0.245368585505916","0.295874807789499"
"Very low transfer dependency","2000","Not Working","(2c_gen) general maturity certificate","226","0.604788495290145","0.553274338977086","0.656302651603204"
"Very low transfer dependency","2000","Not Working","(2c_voc) vocational maturity certificate","130","0.263461049430777","0.219458909853309","0.307463189008244"
"Very low transfer dependency","2000","Not Working","(3a) lower tertiary education","82","0.183146220079477","0.145615305227625","0.220677134931329"
"Very low transfer dependency","2000","Not Working","(3b) higher tertiary education","119","0.232654342996306","0.19335297136319","0.271955714629422"
