"plh0035","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No worries","2003","college entrance qualification","Single parent ","90","0.473871026063095","0.401129067391061","0.546612984735129"
"No worries","2003","lower secondary degree","(Married) couple without C. ","635","0.187802829395909","0.174447266230874","0.201158392560944"
"No worries","2003","lower secondary degree","1-pers.-HH","295","0.238563338872712","0.215314369056851","0.261812308688573"
"No worries","2003","lower secondary degree","Couple + C. GT 16 ","333","0.295995458313841","0.269201251113134","0.322789665514547"
"No worries","2003","lower secondary degree","Couple + C. LE 16 ","453","0.396306503301094","0.367875531347388","0.4247374752548"
"No worries","2003","lower secondary degree","Couple + C. LE and GT 16","165","0.381429199231627","0.336349362182133","0.426509036281121"
"No worries","2003","lower secondary degree","Single parent ","118","0.333542535740369","0.285305913351359","0.381779158129379"
"No worries","2003","no degree/no degree yet","(Married) couple without C. ","17","","",""
"No worries","2003","no degree/no degree yet","1-pers.-HH","9","","",""
"No worries","2003","no degree/no degree yet","Couple + C. GT 16 ","167","0.49572332304575","0.442578281635109","0.548868364456392"
"No worries","2003","no degree/no degree yet","Couple + C. LE 16 ","18","","",""
"No worries","2003","no degree/no degree yet","Couple + C. LE and GT 16","160","0.602640370006385","0.543386267127225","0.661894472885545"
"No worries","2003","no degree/no degree yet","Single parent ","57","0.58803109775251","0.484607217183404","0.691454978321617"
"No worries","2003","Other degree","(Married) couple without C. ","85","0.213181177876283","0.171222736486467","0.255139619266099"
"No worries","2003","Other degree","1-pers.-HH","26","","",""
"No worries","2003","Other degree","Couple + C. GT 16 ","58","0.279349056738337","0.221489089233616","0.337209024243057"
"No worries","2003","Other degree","Couple + C. LE 16 ","112","0.361962544540803","0.305972633595511","0.417952455486094"
"No worries","2003","Other degree","Couple + C. LE and GT 16","50","0.351708608100728","0.270249856153802","0.433167360047654"
"No worries","2003","Other degree","Single parent ","19","","",""
"No worries","2003","secondary school degree","(Married) couple without C. ","566","0.293901260630375","0.272955117354103","0.314847403906647"
"No worries","2003","secondary school degree","1-pers.-HH","268","0.321363584586699","0.288378345224127","0.35434882394927"
"No worries","2003","secondary school degree","Couple + C. GT 16 ","454","0.39646276862626","0.368786298070942","0.424139239181578"
"No worries","2003","secondary school degree","Couple + C. LE 16 ","616","0.373837324229776","0.349927925877828","0.397746722581723"
"No worries","2003","secondary school degree","Couple + C. LE and GT 16","223","0.427811269941454","0.386978927081888","0.468643612801021"
"No worries","2003","secondary school degree","Single parent ","133","0.369704434606935","0.320584181952671","0.418824687261199"
"Some worries","2003","college entrance qualification","(Married) couple without C. ","899","0.528699425917691","0.50503312057637","0.552365731259012"
"Some worries","2003","college entrance qualification","1-pers.-HH","361","0.489395124590485","0.454109874501708","0.524680374679261"
"Some worries","2003","college entrance qualification","Couple + C. GT 16 ","446","0.438439551745897","0.407293793970042","0.469585309521751"
"Some worries","2003","college entrance qualification","Couple + C. LE 16 ","597","0.459747901722602","0.432728955538918","0.486766847906286"
"Some worries","2003","college entrance qualification","Couple + C. LE and GT 16","182","0.503442728217586","0.452008232317792","0.55487722411738"
"Some worries","2003","college entrance qualification","Single parent ","72","0.416384091357041","0.344568386301344","0.488199796412739"
"Some worries","2003","lower secondary degree","(Married) couple without C. ","1808","0.554674734446099","0.537679065464366","0.571670403427833"
"Some worries","2003","lower secondary degree","1-pers.-HH","600","0.454327304685654","0.427166946034948","0.481487663336361"
"Some worries","2003","lower secondary degree","Couple + C. GT 16 ","584","0.503115442534941","0.473767866871053","0.53246301819883"
"Some worries","2003","lower secondary degree","Couple + C. LE 16 ","527","0.471986201532083","0.44296902540404","0.501003377660125"
"Some worries","2003","lower secondary degree","Couple + C. LE and GT 16","220","0.461873514160823","0.415605125511789","0.508141902809856"
"Some worries","2003","lower secondary degree","Single parent ","167","0.460157315485569","0.409165340328384","0.511149290642753"
"Some worries","2003","no degree/no degree yet","(Married) couple without C. ","46","0.5445563718964","0.440505555467482","0.648607188325317"
"Some worries","2003","no degree/no degree yet","1-pers.-HH","13","","",""
"Some worries","2003","no degree/no degree yet","Couple + C. GT 16 ","127","0.374626041440227","0.323176973613271","0.426075109267184"
"Some worries","2003","no degree/no degree yet","Couple + C. LE 16 ","22","","",""
"Some worries","2003","no degree/no degree yet","Couple + C. LE and GT 16","79","0.304508825352906","0.24878470788331","0.360232942822503"
"Some worries","2003","no degree/no degree yet","Single parent ","22","","",""
"Some worries","2003","Other degree","(Married) couple without C. ","156","0.454223347430397","0.40321400185901","0.505232693001783"
"Some worries","2003","Other degree","1-pers.-HH","35","0.439799957391079","0.342024545543115","0.537575369239043"
"Some worries","2003","Other degree","Couple + C. GT 16 ","109","0.418773387710533","0.35515181740598","0.482394958015085"
"Some worries","2003","Other degree","Couple + C. LE 16 ","121","0.439013906343519","0.381194975093667","0.49683283759337"
"Some worries","2003","Other degree","Couple + C. LE and GT 16","56","0.498951556003642","0.413655259478997","0.584247852528287"
"Some worries","2003","Other degree","Single parent ","31","0.399388616336128","0.283825786945681","0.514951445726576"
"Some worries","2003","secondary school degree","(Married) couple without C. ","992","0.554603154578854","0.531750567972238","0.57745574118547"
"Some worries","2003","secondary school degree","1-pers.-HH","379","0.505569774767756","0.47025586643131","0.540883683104203"
"Some worries","2003","secondary school degree","Couple + C. GT 16 ","618","0.481126921904858","0.452857438886698","0.509396404923018"
"Some worries","2003","secondary school degree","Couple + C. LE 16 ","826","0.532103084482421","0.507445149162866","0.556761019801977"
"Some worries","2003","secondary school degree","Couple + C. LE and GT 16","285","0.473172901901721","0.431967654667105","0.514378149136336"
"Some worries","2003","secondary school degree","Single parent ","197","0.515330087871863","0.464475877408366","0.566184298335361"
"Big worries","2004","college entrance qualification","(Married) couple without C. ","202","0.142009459630432","0.125579994246096","0.158438925014767"
"Big worries","2004","college entrance qualification","1-pers.-HH","82","0.127886476356607","0.104374125106862","0.151398827606351"
"Big worries","2004","college entrance qualification","Couple + C. GT 16 ","82","0.106919207102573","0.0878050798073635","0.126033334397783"
"Big worries","2004","college entrance qualification","Couple + C. LE 16 ","71","0.0642577861008753","0.0505373852425976","0.077978186959153"
"Big worries","2004","college entrance qualification","Couple + C. LE and GT 16","24","","",""
"Big worries","2004","college entrance qualification","Single parent ","20","","",""
"Big worries","2004","lower secondary degree","(Married) couple without C. ","984","0.306910960399187","0.29087585351155","0.322946067286824"
"Big worries","2004","lower secondary degree","1-pers.-HH","438","0.357985221475079","0.331344685223514","0.384625757726645"
"Big worries","2004","lower secondary degree","Couple + C. GT 16 ","212","0.208609863275029","0.184172825031486","0.233046901518572"
"Big worries","2004","lower secondary degree","Couple + C. LE 16 ","163","0.160949030598974","0.138593356561934","0.183304704636014"
"Big worries","2004","lower secondary degree","Couple + C. LE and GT 16","74","0.216188150906908","0.176959826053483","0.255416475760333"
"Big worries","2004","lower secondary degree","Single parent ","86","0.251617466436923","0.207099648110455","0.296135284763391"
"Big worries","2004","no degree/no degree yet","(Married) couple without C. ","34","0.402645790344421","0.296496105137998","0.508795475550844"
"Big worries","2004","no degree/no degree yet","1-pers.-HH","8","","",""
"Big worries","2004","no degree/no degree yet","Couple + C. GT 16 ","52","0.132666137203206","0.0961779537689157","0.169154320637496"
"Big worries","2004","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Big worries","2004","no degree/no degree yet","Couple + C. LE and GT 16","32","0.132112767792339","0.0933407568945997","0.170884778690079"
"Big worries","2004","no degree/no degree yet","Single parent ","11","","",""
"Big worries","2004","Other degree","(Married) couple without C. ","119","0.31994259062656","0.271957800972271","0.367927380280849"
"Big worries","2004","Other degree","1-pers.-HH","44","0.399043600121608","0.302580292132517","0.495506908110698"
"Big worries","2004","Other degree","Couple + C. GT 16 ","69","0.391723147058639","0.32522597429868","0.458220319818598"
"Big worries","2004","Other degree","Couple + C. LE 16 ","54","0.201652176187467","0.151815858346629","0.251488494028305"
"Big worries","2004","Other degree","Couple + C. LE and GT 16","39","0.334622234504476","0.256179589266352","0.4130648797426"
"Big worries","2004","Other degree","Single parent ","19","","",""
"Big worries","2004","secondary school degree","(Married) couple without C. ","294","0.171968581721687","0.154773264608552","0.189163898834822"
"Big worries","2004","secondary school degree","1-pers.-HH","151","0.231795872286604","0.201535173174523","0.262056571398684"
"Big worries","2004","secondary school degree","Couple + C. GT 16 ","151","0.123761099244602","0.105035177046035","0.14248702144317"
"Big worries","2004","secondary school degree","Couple + C. LE 16 ","146","0.106618669189906","0.0909215509653196","0.122315787414492"
"Big worries","2004","secondary school degree","Couple + C. LE and GT 16","58","0.158419405337637","0.127005895862847","0.189832914812428"
"Big worries","2004","secondary school degree","Single parent ","57","0.169627872426947","0.130587054883801","0.208668689970092"
"No worries","2004","college entrance qualification","(Married) couple without C. ","591","0.300532120065662","0.278952048526524","0.3221121916048"
"No worries","2004","college entrance qualification","1-pers.-HH","313","0.363713601102991","0.329844526500738","0.397582675705245"
"No worries","2004","college entrance qualification","Couple + C. GT 16 ","441","0.450204198783429","0.419430002847165","0.480978394719694"
"No worries","2004","college entrance qualification","Couple + C. LE 16 ","543","0.446616697471305","0.41879995223422","0.474433442708389"
"No worries","2004","college entrance qualification","Couple + C. LE and GT 16","143","0.3517511534252","0.300692766070893","0.402809540779506"
"No worries","2004","college entrance qualification","Single parent ","81","0.408044047573233","0.336642008158168","0.479446086988298"
"No worries","2004","lower secondary degree","(Married) couple without C. ","506","0.161449614257125","0.148657149417665","0.174242079096586"
"No worries","2004","lower secondary degree","1-pers.-HH","236","0.191960946746531","0.170075242906418","0.213846650586643"
"No worries","2004","lower secondary degree","Couple + C. GT 16 ","278","0.273572114604632","0.2467608067184","0.300383422490864"
"No worries","2004","lower secondary degree","Couple + C. LE 16 ","357","0.326338346349718","0.297814743424911","0.354861949274525"
"No worries","2004","lower secondary degree","Couple + C. LE and GT 16","146","0.309636470894068","0.265576634326941","0.353696307461195"
"No worries","2004","lower secondary degree","Single parent ","118","0.359860553275844","0.310621910262603","0.409099196289085"
"No worries","2004","no degree/no degree yet","(Married) couple without C. ","14","","",""
"No worries","2004","no degree/no degree yet","1-pers.-HH","10","","",""
"No worries","2004","no degree/no degree yet","Couple + C. GT 16 ","158","0.417595412149348","0.364547377051555","0.470643447247141"
"No worries","2004","no degree/no degree yet","Couple + C. LE 16 ","14","","",""
"No worries","2004","no degree/no degree yet","Couple + C. LE and GT 16","173","0.54248406826985","0.485439948128962","0.599528188410737"
"No worries","2004","no degree/no degree yet","Single parent ","50","0.525560327137048","0.424615062653256","0.626505591620841"
"No worries","2004","Other degree","(Married) couple without C. ","67","0.191767516998428","0.151267943335589","0.232267090661267"
"No worries","2004","Other degree","1-pers.-HH","20","","",""
"No worries","2004","Other degree","Couple + C. GT 16 ","46","0.202918679112978","0.148131965814124","0.257705392411832"
"No worries","2004","Other degree","Couple + C. LE 16 ","90","0.315125226321559","0.257422599028106","0.372827853615012"
"No worries","2004","Other degree","Couple + C. LE and GT 16","37","0.224715049972282","0.155326558252524","0.29410354169204"
"No worries","2004","Other degree","Single parent ","16","","",""
"No worries","2004","secondary school degree","(Married) couple without C. ","501","0.254374826964995","0.234529439924033","0.274220214005957"
"No worries","2004","secondary school degree","1-pers.-HH","219","0.25140418915496","0.2202943517429","0.282514026567019"
"No worries","2004","secondary school degree","Couple + C. GT 16 ","401","0.347696833023304","0.320615815281423","0.374777850765185"
"No worries","2004","secondary school degree","Couple + C. LE 16 ","537","0.345993785309406","0.321799658596317","0.370187912022495"
"No worries","2004","secondary school degree","Couple + C. LE and GT 16","192","0.372160527548086","0.330573883548093","0.413747171548079"
"No worries","2004","secondary school degree","Single parent ","129","0.373895663101894","0.323565019451841","0.424226306751947"
"Some worries","2004","college entrance qualification","(Married) couple without C. ","941","0.557458420303906","0.534080448783518","0.580836391824294"
"Some worries","2004","college entrance qualification","1-pers.-HH","380","0.508399922540402","0.473202898164009","0.543596946916794"
"Some worries","2004","college entrance qualification","Couple + C. GT 16 ","481","0.442876594113997","0.412151140654065","0.473602047573929"
"Some worries","2004","college entrance qualification","Couple + C. LE 16 ","613","0.48912551642782","0.4611554772152","0.51709555564044"
"Some worries","2004","college entrance qualification","Couple + C. LE and GT 16","169","0.55352380931457","0.500368609187101","0.606679009442039"
"Some worries","2004","college entrance qualification","Single parent ","81","0.444358067199197","0.372168167528406","0.516547966869987"
"Some worries","2004","lower secondary degree","(Married) couple without C. ","1688","0.531639425343688","0.514290607000065","0.54898824368731"
"Some worries","2004","lower secondary degree","1-pers.-HH","570","0.45005383177839","0.422407964236224","0.477699699320556"
"Some worries","2004","lower secondary degree","Couple + C. GT 16 ","572","0.517818022120339","0.48776557093101","0.547870473309668"
"Some worries","2004","lower secondary degree","Couple + C. LE 16 ","518","0.512712623051308","0.482305243166752","0.543120002935864"
"Some worries","2004","lower secondary degree","Couple + C. LE and GT 16","203","0.474175378199024","0.42659062008346","0.521760136314587"
"Some worries","2004","lower secondary degree","Single parent ","161","0.388521980287233","0.338518540509549","0.438525420064916"
"Some worries","2004","no degree/no degree yet","(Married) couple without C. ","34","0.470026082770933","0.361999809917873","0.578052355623993"
"Some worries","2004","no degree/no degree yet","1-pers.-HH","11","","",""
"Some worries","2004","no degree/no degree yet","Couple + C. GT 16 ","122","0.449738450647446","0.396227379778822","0.50324952151607"
"Some worries","2004","no degree/no degree yet","Couple + C. LE 16 ","18","","",""
"Some worries","2004","no degree/no degree yet","Couple + C. LE and GT 16","88","0.325403163937811","0.271755932233394","0.379050395642227"
"Some worries","2004","no degree/no degree yet","Single parent ","33","0.36018102360466","0.263136029821481","0.45722601738784"
"Some worries","2004","Other degree","(Married) couple without C. ","177","0.488289892375012","0.436868285536228","0.539711499213795"
"Some worries","2004","Other degree","1-pers.-HH","35","0.437030181684796","0.33932248732007","0.534737876049521"
"Some worries","2004","Other degree","Couple + C. GT 16 ","92","0.405358173828383","0.338476041244581","0.472240306412186"
"Some worries","2004","Other degree","Couple + C. LE 16 ","105","0.483222597490974","0.421153734108364","0.545291460873584"
"Some worries","2004","Other degree","Couple + C. LE and GT 16","63","0.440662715523242","0.358129126912404","0.52319630413408"
"Some worries","2004","Other degree","Single parent ","25","","",""
"Some worries","2004","secondary school degree","(Married) couple without C. ","1055","0.573656591313318","0.551121049848975","0.596192132777662"
"Some worries","2004","secondary school degree","1-pers.-HH","377","0.516799938558437","0.480964517870818","0.552635359246056"
"Some worries","2004","secondary school degree","Couple + C. GT 16 ","636","0.528542067732093","0.500156268682552","0.556927866781635"
"Some worries","2004","secondary school degree","Couple + C. LE 16 ","802","0.547387545500688","0.52207151733209","0.572703573669286"
"Some worries","2004","secondary school degree","Couple + C. LE and GT 16","269","0.469420067114277","0.426484159487708","0.512355974740845"
"Some worries","2004","secondary school degree","Single parent ","169","0.456476464471159","0.404661848096858","0.50829108084546"
"Big worries","2005","college entrance qualification","(Married) couple without C. ","189","0.10633595869726","0.0918265149991287","0.120845402395391"
"Big worries","2005","college entrance qualification","1-pers.-HH","91","0.138617775051462","0.114429913485067","0.162805636617857"
"Big worries","2005","college entrance qualification","Couple + C. GT 16 ","67","0.0865079806665494","0.0681218480328356","0.104894113300263"
"Big worries","2005","college entrance qualification","Couple + C. LE 16 ","63","0.0569650391274605","0.043540065400427","0.070390012854494"
"Big worries","2005","college entrance qualification","Couple + C. LE and GT 16","25","","",""
"Big worries","2005","college entrance qualification","Single parent ","23","","",""
"Big worries","2005","lower secondary degree","(Married) couple without C. ","898","0.296417952965584","0.280087141939309","0.31274876399186"
"Big worries","2005","lower secondary degree","1-pers.-HH","408","0.323711764642529","0.297616616294561","0.349806912990497"
"Big worries","2005","lower secondary degree","Couple + C. GT 16 ","191","0.200585764259181","0.175424777827187","0.225746750691175"
"Big worries","2005","lower secondary degree","Couple + C. LE 16 ","140","0.145278881421295","0.122643557618413","0.167914205224177"
"Big worries","2005","lower secondary degree","Couple + C. LE and GT 16","62","0.18507260146032","0.146529530726545","0.223615672194095"
"Big worries","2005","lower secondary degree","Single parent ","78","0.232501144897654","0.188054931235093","0.276947358560216"
"Big worries","2005","no degree/no degree yet","(Married) couple without C. ","31","0.326128123791493","0.225876540602027","0.42637970698096"
"Big worries","2005","no degree/no degree yet","1-pers.-HH","14","","",""
"Big worries","2005","no degree/no degree yet","Couple + C. GT 16 ","42","0.170339922106699","0.128150216983668","0.21252962722973"
"Big worries","2005","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Big worries","2005","no degree/no degree yet","Couple + C. LE and GT 16","34","0.189998352294753","0.144211434928094","0.235785269661412"
"Big worries","2005","no degree/no degree yet","Single parent ","14","","",""
"Big worries","2005","Other degree","(Married) couple without C. ","129","0.366831448504332","0.316341257085902","0.417321639922763"
"Big worries","2005","Other degree","1-pers.-HH","40","0.371129080939579","0.275480550403495","0.466777611475663"
"Big worries","2005","Other degree","Couple + C. GT 16 ","69","0.381999718650496","0.317795641412122","0.44620379588887"
"Big worries","2005","Other degree","Couple + C. LE 16 ","37","0.168554020994471","0.118161424285384","0.218946617703557"
"Big worries","2005","Other degree","Couple + C. LE and GT 16","23","","",""
"Big worries","2005","Other degree","Single parent ","20","","",""
"Big worries","2005","secondary school degree","(Married) couple without C. ","289","0.172831722948401","0.155364635145715","0.190298810751087"
"Big worries","2005","secondary school degree","1-pers.-HH","141","0.218349830459452","0.189207647288834","0.247492013630071"
"Big worries","2005","secondary school degree","Couple + C. GT 16 ","136","0.120689511582658","0.10153385894213","0.139845164223185"
"Big worries","2005","secondary school degree","Couple + C. LE 16 ","150","0.126060614136049","0.108439615058076","0.143681613214023"
"Big worries","2005","secondary school degree","Couple + C. LE and GT 16","54","0.18922162637824","0.154889590925499","0.22355366183098"
"Big worries","2005","secondary school degree","Single parent ","49","0.135518273091522","0.0996085368008189","0.171428009382225"
"No worries","2005","college entrance qualification","(Married) couple without C. ","577","0.315292437882681","0.293423238508672","0.33716163725669"
"No worries","2005","college entrance qualification","1-pers.-HH","310","0.394208301653642","0.360001332076914","0.42841527123037"
"No worries","2005","college entrance qualification","Couple + C. GT 16 ","401","0.439356367319125","0.40689537199196","0.47181736264629"
"No worries","2005","college entrance qualification","Couple + C. LE 16 ","506","0.426737028822866","0.398088491250033","0.455385566395699"
"No worries","2005","college entrance qualification","Couple + C. LE and GT 16","146","0.384922380881242","0.33266140462486","0.437183357137625"
"No worries","2005","college entrance qualification","Single parent ","78","0.405019321237802","0.33466081833622","0.475377824139383"
"No worries","2005","lower secondary degree","(Married) couple without C. ","498","0.172145355873621","0.158645695984827","0.185645015762416"
"No worries","2005","lower secondary degree","1-pers.-HH","233","0.203293554397821","0.180848245730617","0.225738863065024"
"No worries","2005","lower secondary degree","Couple + C. GT 16 ","277","0.311739833235277","0.28263506549258","0.340844600977974"
"No worries","2005","lower secondary degree","Couple + C. LE 16 ","318","0.325311665659029","0.295218029235415","0.355405302082642"
"No worries","2005","lower secondary degree","Couple + C. LE and GT 16","131","0.313789833642925","0.267736211227844","0.359843456058007"
"No worries","2005","lower secondary degree","Single parent ","104","0.328824865306763","0.2793956622541","0.378254068359426"
"No worries","2005","no degree/no degree yet","(Married) couple without C. ","12","","",""
"No worries","2005","no degree/no degree yet","1-pers.-HH","8","","",""
"No worries","2005","no degree/no degree yet","Couple + C. GT 16 ","157","0.435394289517435","0.379751080438916","0.491037498595953"
"No worries","2005","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"No worries","2005","no degree/no degree yet","Couple + C. LE and GT 16","164","0.467478129477692","0.409244627217714","0.52571163173767"
"No worries","2005","no degree/no degree yet","Single parent ","70","0.538936019855405","0.448995314284425","0.628876725426386"
"No worries","2005","Other degree","(Married) couple without C. ","67","0.19311813423115","0.151762891442038","0.234473377020262"
"No worries","2005","Other degree","1-pers.-HH","22","","",""
"No worries","2005","Other degree","Couple + C. GT 16 ","44","0.162436229700228","0.113696048155396","0.211176411245059"
"No worries","2005","Other degree","Couple + C. LE 16 ","62","0.248188527787296","0.190041772356111","0.306335283218481"
"No worries","2005","Other degree","Couple + C. LE and GT 16","39","0.289079844402514","0.207284910245683","0.370874778559345"
"No worries","2005","Other degree","Single parent ","13","","",""
"No worries","2005","secondary school degree","(Married) couple without C. ","483","0.251974344292014","0.231918162979877","0.272030525604151"
"No worries","2005","secondary school degree","1-pers.-HH","235","0.254543795947954","0.223815974839855","0.285271617056054"
"No worries","2005","secondary school degree","Couple + C. GT 16 ","343","0.334207550603196","0.30646996707265","0.361945134133742"
"No worries","2005","secondary school degree","Couple + C. LE 16 ","472","0.30814827848745","0.283635838186224","0.332660718788676"
"No worries","2005","secondary school degree","Couple + C. LE and GT 16","182","0.346045074753127","0.304348216573116","0.387741932933139"
"No worries","2005","secondary school degree","Single parent ","125","0.338564109527194","0.28891634314663","0.388211875907758"
"Some worries","2005","college entrance qualification","(Married) couple without C. ","968","0.578371603420059","0.555128615746601","0.601614591093516"
"Some worries","2005","college entrance qualification","1-pers.-HH","383","0.467173923294896","0.432250075086238","0.502097771503554"
"Some worries","2005","college entrance qualification","Couple + C. GT 16 ","430","0.474135652014325","0.441477012199211","0.506794291829439"
"Some worries","2005","college entrance qualification","Couple + C. LE 16 ","576","0.516297932049674","0.487352201667329","0.545243662432018"
"Some worries","2005","college entrance qualification","Couple + C. LE and GT 16","162","0.530762549242001","0.47716160463759","0.584363493846412"
"Some worries","2005","college entrance qualification","Single parent ","86","0.463747616090865","0.392272848685839","0.535222383495892"
"Some worries","2005","lower secondary degree","(Married) couple without C. ","1608","0.531436691160794","0.513592041191081","0.549281341130507"
"Some worries","2005","lower secondary degree","1-pers.-HH","594","0.47299468095965","0.445149487475505","0.500839874443796"
"Some worries","2005","lower secondary degree","Couple + C. GT 16 ","505","0.487674402505542","0.456267169335999","0.519081635675085"
"Some worries","2005","lower secondary degree","Couple + C. LE 16 ","473","0.529409452919676","0.497347446562574","0.561471459276779"
"Some worries","2005","lower secondary degree","Couple + C. LE and GT 16","197","0.501137564896755","0.451514376197168","0.550760753596342"
"Some worries","2005","lower secondary degree","Single parent ","165","0.438673989795583","0.386463005676841","0.490884973914325"
"Some worries","2005","no degree/no degree yet","(Married) couple without C. ","41","0.573587414467333","0.46782697130171","0.679347857632957"
"Some worries","2005","no degree/no degree yet","1-pers.-HH","15","","",""
"Some worries","2005","no degree/no degree yet","Couple + C. GT 16 ","106","0.394265788375866","0.339421201462087","0.449110375289646"
"Some worries","2005","no degree/no degree yet","Couple + C. LE 16 ","18","","",""
"Some worries","2005","no degree/no degree yet","Couple + C. LE and GT 16","84","0.342523518227555","0.287136390218836","0.397910646236274"
"Some worries","2005","no degree/no degree yet","Single parent ","34","0.310892113603093","0.227378831843423","0.394405395362763"
"Some worries","2005","Other degree","(Married) couple without C. ","154","0.440050417264518","0.388046057975927","0.492054776553108"
"Some worries","2005","Other degree","1-pers.-HH","36","0.403944660394965","0.306795448804826","0.501093871985104"
"Some worries","2005","Other degree","Couple + C. GT 16 ","107","0.455564051649276","0.389755115422995","0.521372987875557"
"Some worries","2005","Other degree","Couple + C. LE 16 ","113","0.583257451218234","0.516891667073475","0.649623235362992"
"Some worries","2005","Other degree","Couple + C. LE and GT 16","56","0.485748591973569","0.395570590278749","0.57592659366839"
"Some worries","2005","Other degree","Single parent ","29","","",""
"Some worries","2005","secondary school degree","(Married) couple without C. ","1028","0.575193932759585","0.552358232065719","0.598029633453451"
"Some worries","2005","secondary school degree","1-pers.-HH","396","0.527106373592593","0.491887918184688","0.562324829000498"
"Some worries","2005","secondary school degree","Couple + C. GT 16 ","632","0.545102937814147","0.515821871449266","0.574384004179027"
"Some worries","2005","secondary school degree","Couple + C. LE 16 ","741","0.5657911073765","0.539477670363142","0.592104544389858"
"Some worries","2005","secondary school degree","Couple + C. LE and GT 16","264","0.464733298868633","0.421016324399253","0.508450273338013"
"Some worries","2005","secondary school degree","Single parent ","175","0.525917617381284","0.473530904862105","0.578304329900462"
"Big worries","2006","college entrance qualification","(Married) couple without C. ","213","0.123396566534704","0.108584651053063","0.138208482016345"
"Big worries","2006","college entrance qualification","1-pers.-HH","104","0.128882898825818","0.106694193860313","0.151071603791324"
"Big worries","2006","college entrance qualification","Couple + C. GT 16 ","60","0.0813008811239915","0.0636696955462977","0.0989320667016853"
"Big worries","2006","college entrance qualification","Couple + C. LE 16 ","78","0.0705475997646934","0.0564975632912186","0.0845976362381681"
"Big worries","2006","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Big worries","2006","college entrance qualification","Single parent ","25","","",""
"Big worries","2006","lower secondary degree","(Married) couple without C. ","992","0.306673597455812","0.291002694114174","0.322344500797449"
"Big worries","2006","lower secondary degree","1-pers.-HH","483","0.341963800711543","0.31678958981482","0.367138011608266"
"Big worries","2006","lower secondary degree","Couple + C. GT 16 ","208","0.190828695292361","0.166725351399955","0.214932039184768"
"Big worries","2006","lower secondary degree","Couple + C. LE 16 ","136","0.142898462036922","0.120478231125869","0.165318692947975"
"Big worries","2006","lower secondary degree","Couple + C. LE and GT 16","60","0.184462842926379","0.144507935289929","0.224417750562829"
"Big worries","2006","lower secondary degree","Single parent ","90","0.256857468029465","0.211345185422324","0.302369750636606"
"Big worries","2006","no degree/no degree yet","(Married) couple without C. ","45","0.415609814545237","0.322663843838582","0.508555785251891"
"Big worries","2006","no degree/no degree yet","1-pers.-HH","14","","",""
"Big worries","2006","no degree/no degree yet","Couple + C. GT 16 ","24","","",""
"Big worries","2006","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Big worries","2006","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"Big worries","2006","no degree/no degree yet","Single parent ","9","","",""
"Big worries","2006","Other degree","(Married) couple without C. ","156","0.371242687853051","0.324647234268337","0.417838141437765"
"Big worries","2006","Other degree","1-pers.-HH","48","0.412327534716288","0.31991653209898","0.504738537333597"
"Big worries","2006","Other degree","Couple + C. GT 16 ","51","0.277687328751119","0.215462716216729","0.339911941285508"
"Big worries","2006","Other degree","Couple + C. LE 16 ","48","0.20641900664609","0.155320284401553","0.257517728890628"
"Big worries","2006","Other degree","Couple + C. LE and GT 16","22","","",""
"Big worries","2006","Other degree","Single parent ","23","","",""
"Big worries","2006","secondary school degree","(Married) couple without C. ","336","0.179431328021977","0.162825066896641","0.196037589147313"
"Big worries","2006","secondary school degree","1-pers.-HH","168","0.203928912993389","0.177308052929747","0.23054977305703"
"Big worries","2006","secondary school degree","Couple + C. GT 16 ","140","0.120339088790062","0.101501869717793","0.139176307862331"
"Big worries","2006","secondary school degree","Couple + C. LE 16 ","154","0.135497090464997","0.117530531022563","0.153463649907431"
"Big worries","2006","secondary school degree","Couple + C. LE and GT 16","63","0.141528725925891","0.109813027252394","0.173244424599389"
"Big worries","2006","secondary school degree","Single parent ","53","0.157889766990757","0.121884880640756","0.193894653340759"
"No worries","2006","college entrance qualification","(Married) couple without C. ","636","0.317274281997227","0.29631392525058","0.338234638743875"
"No worries","2006","college entrance qualification","1-pers.-HH","367","0.410470129771232","0.377894732213284","0.443045527329181"
"No worries","2006","college entrance qualification","Couple + C. GT 16 ","374","0.400187293339441","0.36858004280766","0.431794543871222"
"No worries","2006","college entrance qualification","Couple + C. LE 16 ","549","0.429853302581632","0.402690398863622","0.457016206299642"
"No worries","2006","college entrance qualification","Couple + C. LE and GT 16","131","0.406290377555348","0.35152902534223","0.461051729768466"
"No worries","2006","college entrance qualification","Single parent ","100","0.457906651776072","0.393377513559068","0.522435789993076"
"No worries","2006","lower secondary degree","(Married) couple without C. ","582","0.176296004373736","0.163345288078077","0.189246720669396"
"No worries","2006","lower secondary degree","1-pers.-HH","287","0.227900153211853","0.205638882675107","0.250161423748599"
"No worries","2006","lower secondary degree","Couple + C. GT 16 ","263","0.279167241690248","0.25165127942267","0.306683203957826"
