"plh0035","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No worries","2004","Couple + C. LE 16 ","vocational + Abi","132","0.408166234260698","0.355057182299791","0.461275286221605"
"No worries","2004","Couple + C. LE 16 ","higher vocational","161","0.346999420514277","0.302111718183777","0.391887122844778"
"No worries","2004","Couple + C. LE 16 ","higher education","410","0.432447370782537","0.400538436604499","0.464356304960575"
"No worries","2004","Couple + C. GT 16 ","in school","153","0.508637758513092","0.449976526770074","0.567298990256111"
"No worries","2004","Couple + C. GT 16 ","inadequately","9","","",""
"No worries","2004","Couple + C. GT 16 ","general elemantary","179","0.341130539537197","0.298850584660227","0.383410494414166"
"No worries","2004","Couple + C. GT 16 ","middle vocational","626","0.332756403579412","0.311496193133554","0.354016614025269"
"No worries","2004","Couple + C. GT 16 ","vocational + Abi","67","0.31307926516912","0.247138837977953","0.379019692360288"
"No worries","2004","Couple + C. GT 16 ","higher vocational","59","0.290182767313675","0.231529359318723","0.348836175308627"
"No worries","2004","Couple + C. GT 16 ","higher education","236","0.337817384059107","0.302190024109553","0.373444744008661"
"No worries","2004","Couple + C. LE and GT 16","in school","166","0.605236098261693","0.546384768285993","0.664087428237392"
"No worries","2004","Couple + C. LE and GT 16","inadequately","11","","",""
"No worries","2004","Couple + C. LE and GT 16","general elemantary","118","0.404681205781171","0.345019903148144","0.464342508414198"
"No worries","2004","Couple + C. LE and GT 16","middle vocational","230","0.305574131982706","0.271666597507682","0.33948166645773"
"No worries","2004","Couple + C. LE and GT 16","vocational + Abi","20","","",""
"No worries","2004","Couple + C. LE and GT 16","higher vocational","44","0.369048686028791","0.280854709013979","0.457242663043604"
"No worries","2004","Couple + C. LE and GT 16","higher education","109","0.281426864763025","0.228941067162215","0.333912662363835"
"Big worries","2005","1-pers.-HH","in school","","","",""
"Big worries","2005","1-pers.-HH","inadequately","10","","",""
"Big worries","2005","1-pers.-HH","general elemantary","162","0.382249019636947","0.33637261573103","0.428125423542863"
"Big worries","2005","1-pers.-HH","middle vocational","381","0.253989844644578","0.232263510721816","0.27571617856734"
"Big worries","2005","1-pers.-HH","vocational + Abi","29","","",""
"Big worries","2005","1-pers.-HH","higher vocational","42","0.220154355765673","0.162293754209834","0.278014957321512"
"Big worries","2005","1-pers.-HH","higher education","70","0.154573722180151","0.124606403183056","0.184541041177246"
"Big worries","2005","(Married) couple without C. ","in school","","","",""
"Big worries","2005","(Married) couple without C. ","inadequately","24","","",""
"Big worries","2005","(Married) couple without C. ","general elemantary","261","0.364277202587001","0.32847429932308","0.400080105850922"
"Big worries","2005","(Married) couple without C. ","middle vocational","864","0.243830210028436","0.22992102628439","0.257739393772483"
"Big worries","2005","(Married) couple without C. ","vocational + Abi","44","0.140801751754179","0.104466558052549","0.177136945455809"
"Big worries","2005","(Married) couple without C. ","higher vocational","123","0.228024747967672","0.193337278802925","0.262712217132418"
"Big worries","2005","(Married) couple without C. ","higher education","224","0.152055670811459","0.134777017977205","0.169334323645713"
"Big worries","2005","Single parent ","in school","8","","",""
"Big worries","2005","Single parent ","inadequately","6","","",""
"Big worries","2005","Single parent ","general elemantary","42","0.247518152840231","0.188726663827389","0.306309641853072"
"Big worries","2005","Single parent ","middle vocational","97","0.174278135541521","0.142042916940439","0.206513354142604"
"Big worries","2005","Single parent ","vocational + Abi","6","","",""
"Big worries","2005","Single parent ","higher vocational","6","","",""
"Big worries","2005","Single parent ","higher education","21","","",""
"Big worries","2005","Couple + C. LE 16 ","in school","1","","",""
"Big worries","2005","Couple + C. LE 16 ","inadequately","9","","",""
"Big worries","2005","Couple + C. LE 16 ","general elemantary","66","0.250789198910649","0.199557568984534","0.302020828836763"
"Big worries","2005","Couple + C. LE 16 ","middle vocational","202","0.108608221506568","0.0943797196140122","0.122836723399125"
"Big worries","2005","Couple + C. LE 16 ","vocational + Abi","26","","",""
"Big worries","2005","Couple + C. LE 16 ","higher vocational","42","0.0996092910626882","0.0706210683231169","0.12859751380226"
"Big worries","2005","Couple + C. LE 16 ","higher education","54","0.0899439134448351","0.0704683157445848","0.109419511145085"
"Big worries","2005","Couple + C. GT 16 ","in school","27","","",""
"Big worries","2005","Couple + C. GT 16 ","inadequately","17","","",""
"Big worries","2005","Couple + C. GT 16 ","general elemantary","82","0.201306834946743","0.163318920538668","0.239294749354817"
"Big worries","2005","Couple + C. GT 16 ","middle vocational","267","0.156955715002824","0.140023745234545","0.173887684771103"
"Big worries","2005","Couple + C. GT 16 ","vocational + Abi","28","","",""
"Big worries","2005","Couple + C. GT 16 ","higher vocational","25","","",""
"Big worries","2005","Couple + C. GT 16 ","higher education","61","0.123428294850521","0.0977229249988116","0.14913366470223"
"Big worries","2005","Couple + C. LE and GT 16","in school","22","","",""
"Big worries","2005","Couple + C. LE and GT 16","inadequately","11","","",""
"Big worries","2005","Couple + C. LE and GT 16","general elemantary","33","0.140727874329785","0.0971846610638462","0.184271087595724"
"Big worries","2005","Couple + C. LE and GT 16","middle vocational","97","0.220555718155329","0.188875596344488","0.25223583996617"
"Big worries","2005","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"Big worries","2005","Couple + C. LE and GT 16","higher vocational","8","","",""
"Big worries","2005","Couple + C. LE and GT 16","higher education","21","","",""
"Some worries","2005","1-pers.-HH","in school","1","","",""
"Some worries","2005","1-pers.-HH","inadequately","12","","",""
"Some worries","2005","1-pers.-HH","general elemantary","186","0.40052850872708","0.354267996210974","0.446789021243185"
"Some worries","2005","1-pers.-HH","middle vocational","753","0.502334165130896","0.477378383540397","0.527289946721394"
"Some worries","2005","1-pers.-HH","vocational + Abi","89","0.472550207644911","0.399001338455901","0.54609907683392"
"Some worries","2005","1-pers.-HH","higher vocational","106","0.522085310597205","0.452332629605405","0.591837991589006"
"Some worries","2005","1-pers.-HH","higher education","282","0.493131196736064","0.451686286140358","0.53457610733177"
"Some worries","2005","(Married) couple without C. ","in school","1","","",""
"Some worries","2005","(Married) couple without C. ","inadequately","31","0.607642637185619","0.485111011122707","0.730174263248531"
"Some worries","2005","(Married) couple without C. ","general elemantary","333","0.489088021246323","0.451897273393268","0.526278769099378"
"Some worries","2005","(Married) couple without C. ","middle vocational","1978","0.542844373888387","0.526707554745231","0.558981193031542"
"Some worries","2005","(Married) couple without C. ","vocational + Abi","179","0.539310866586488","0.487239337740905","0.59138239543207"
"Some worries","2005","(Married) couple without C. ","higher vocational","317","0.572369157190101","0.531466402703164","0.613271911677039"
"Some worries","2005","(Married) couple without C. ","higher education","968","0.575339609872748","0.55155434936057","0.599124870384926"
"Some worries","2005","Single parent ","in school","30","0.277353996456722","0.19089513835229","0.363812854561154"
"Some worries","2005","Single parent ","inadequately","6","","",""
"Some worries","2005","Single parent ","general elemantary","90","0.368077087265673","0.302377239784285","0.43377693474706"
"Some worries","2005","Single parent ","middle vocational","256","0.502203335211167","0.459716139968591","0.544690530453743"
"Some worries","2005","Single parent ","vocational + Abi","23","","",""
"Some worries","2005","Single parent ","higher vocational","29","","",""
"Some worries","2005","Single parent ","higher education","59","0.44235106423858","0.35273805435727","0.531964074119889"
"Some worries","2005","Couple + C. LE 16 ","in school","","","",""
"Some worries","2005","Couple + C. LE 16 ","inadequately","14","","",""
"Some worries","2005","Couple + C. LE 16 ","general elemantary","125","0.476321265388953","0.417292432171067","0.535350098606838"
"Some worries","2005","Couple + C. LE 16 ","middle vocational","983","0.569741149652281","0.547100065813499","0.592382233491063"
"Some worries","2005","Couple + C. LE 16 ","vocational + Abi","163","0.507171743415175","0.451785584547711","0.56255790228264"
"Some worries","2005","Couple + C. LE 16 ","higher vocational","242","0.593811096516948","0.546272720159087","0.641349472874809"
"Some worries","2005","Couple + C. LE 16 ","higher education","398","0.499005297452446","0.464969183369167","0.533041411535725"
"Some worries","2005","Couple + C. GT 16 ","in school","87","0.371214119386042","0.313263765269825","0.429164473502259"
"Some worries","2005","Couple + C. GT 16 ","inadequately","22","","",""
"Some worries","2005","Couple + C. GT 16 ","general elemantary","172","0.415141575846718","0.368459549846881","0.461823601846555"
"Some worries","2005","Couple + C. GT 16 ","middle vocational","930","0.505941025139889","0.482669059454706","0.529212990825073"
"Some worries","2005","Couple + C. GT 16 ","vocational + Abi","79","0.424893455767961","0.351232183564785","0.498554727971137"
"Some worries","2005","Couple + C. GT 16 ","higher vocational","134","0.61178876406738","0.545717936476158","0.677859591658601"
"Some worries","2005","Couple + C. GT 16 ","higher education","363","0.56442864132328","0.525679958219","0.603177324427561"
"Some worries","2005","Couple + C. LE and GT 16","in school","75","0.322900821682277","0.265284099330017","0.380517544034538"
"Some worries","2005","Couple + C. LE and GT 16","inadequately","11","","",""
"Some worries","2005","Couple + C. LE and GT 16","general elemantary","98","0.452995948716076","0.390664462923612","0.515327434508541"
"Some worries","2005","Couple + C. LE and GT 16","middle vocational","342","0.470190342948142","0.43205462456876","0.508326061327525"
"Some worries","2005","Couple + C. LE and GT 16","vocational + Abi","29","","",""
"Some worries","2005","Couple + C. LE and GT 16","higher vocational","51","0.511848970055874","0.415780816579424","0.607917123532323"
"Some worries","2005","Couple + C. LE and GT 16","higher education","160","0.572216005938225","0.515174440464781","0.629257571411669"
"No worries","2005","1-pers.-HH","in school","3","","",""
"No worries","2005","1-pers.-HH","inadequately","4","","",""
"No worries","2005","1-pers.-HH","general elemantary","83","0.217222471635974","0.178292776184595","0.256152167087352"
"No worries","2005","1-pers.-HH","middle vocational","408","0.243675990224526","0.222248751031823","0.26510322941723"
"No worries","2005","1-pers.-HH","vocational + Abi","59","0.350358628255526","0.280074914092701","0.42064234241835"
"No worries","2005","1-pers.-HH","higher vocational","49","0.257760333637122","0.19668088605616","0.318839781218084"
"No worries","2005","1-pers.-HH","higher education","207","0.352295081083785","0.312696094245663","0.391894067921907"
"No worries","2005","(Married) couple without C. ","in school","3","","",""
"No worries","2005","(Married) couple without C. ","inadequately","6","","",""
"No worries","2005","(Married) couple without C. ","general elemantary","100","0.146634776166676","0.12031668927928","0.172952863054072"
"No worries","2005","(Married) couple without C. ","middle vocational","819","0.213325416083177","0.200055533294193","0.226595298872161"
"No worries","2005","(Married) couple without C. ","vocational + Abi","129","0.319887381659333","0.271160824127796","0.36861393919087"
"No worries","2005","(Married) couple without C. ","higher vocational","122","0.199606094842227","0.166560108524018","0.232652081160436"
"No worries","2005","(Married) couple without C. ","higher education","467","0.272604719315793","0.25117695689306","0.294032481738526"
"No worries","2005","Single parent ","in school","65","0.593041516267381","0.498167544811102","0.68791548772366"
"No worries","2005","Single parent ","inadequately","6","","",""
"No worries","2005","Single parent ","general elemantary","75","0.384404759894097","0.318136598208214","0.45067292157998"
"No worries","2005","Single parent ","middle vocational","179","0.323518529247312","0.283765538519161","0.363271519975463"
"No worries","2005","Single parent ","vocational + Abi","12","","",""
"No worries","2005","Single parent ","higher vocational","17","","",""
"No worries","2005","Single parent ","higher education","38","0.338195625055667","0.252835332109109","0.423555918002224"
"No worries","2005","Couple + C. LE 16 ","in school","1","","",""
"No worries","2005","Couple + C. LE 16 ","inadequately","11","","",""
"No worries","2005","Couple + C. LE 16 ","general elemantary","84","0.272889535700399","0.220242323065048","0.325536748335749"
"No worries","2005","Couple + C. LE 16 ","middle vocational","652","0.32165062884115","0.300290078951878","0.343011178730423"
"No worries","2005","Couple + C. LE 16 ","vocational + Abi","124","0.404435229666301","0.350064531245207","0.458805928087394"
"No worries","2005","Couple + C. LE 16 ","higher vocational","126","0.306579612420364","0.261949693147372","0.351209531693355"
"No worries","2005","Couple + C. LE 16 ","higher education","377","0.411050789102719","0.377557523688489","0.444544054516948"
"No worries","2005","Couple + C. GT 16 ","in school","153","0.506230370042874","0.446261102342206","0.566199637743541"
"No worries","2005","Couple + C. GT 16 ","inadequately","7","","",""
"No worries","2005","Couple + C. GT 16 ","general elemantary","174","0.383551589206539","0.337484956470496","0.429618221942582"
"No worries","2005","Couple + C. GT 16 ","middle vocational","576","0.337103259857287","0.315099436947703","0.35910708276687"
"No worries","2005","Couple + C. GT 16 ","vocational + Abi","66","0.299320900641961","0.231078681247236","0.367563120036685"
"No worries","2005","Couple + C. GT 16 ","higher vocational","50","0.269971126153951","0.20978399738089","0.330158254927012"
"No worries","2005","Couple + C. GT 16 ","higher education","205","0.312143063826198","0.275931383883256","0.348354743769141"
"No worries","2005","Couple + C. LE and GT 16","in school","156","0.533190783811985","0.471715738388761","0.594665829235208"
"No worries","2005","Couple + C. LE and GT 16","inadequately","8","","",""
"No worries","2005","Couple + C. LE and GT 16","general elemantary","114","0.406276176954139","0.344777189557726","0.467775164350552"
"No worries","2005","Couple + C. LE and GT 16","middle vocational","219","0.309253938896529","0.273939527447971","0.344568350345087"
"No worries","2005","Couple + C. LE and GT 16","vocational + Abi","20","","",""
"No worries","2005","Couple + C. LE and GT 16","higher vocational","45","0.37728011223629","0.284124345299621","0.470435879172958"
"No worries","2005","Couple + C. LE and GT 16","higher education","108","0.325044489245002","0.271042700300928","0.379046278189076"
"Big worries","2006","1-pers.-HH","in school","1","","",""
"Big worries","2006","1-pers.-HH","inadequately","9","","",""
"Big worries","2006","1-pers.-HH","general elemantary","179","0.355393667702309","0.312840481590951","0.397946853813667"
"Big worries","2006","1-pers.-HH","middle vocational","454","0.263087298401914","0.2422057778687","0.283968818935127"
"Big worries","2006","1-pers.-HH","vocational + Abi","38","0.215050797890267","0.156163911340277","0.273937684440258"
"Big worries","2006","1-pers.-HH","higher vocational","51","0.221935051476196","0.167996218953401","0.275873883998991"
"Big worries","2006","1-pers.-HH","higher education","88","0.151294559867425","0.123725884987183","0.178863234747668"
"Big worries","2006","(Married) couple without C. ","in school","1","","",""
"Big worries","2006","(Married) couple without C. ","inadequately","32","0.488584324675517","0.371484605552156","0.605684043798878"
"Big worries","2006","(Married) couple without C. ","general elemantary","271","0.354858019048695","0.320407644287949","0.389308393809442"
"Big worries","2006","(Married) couple without C. ","middle vocational","1010","0.262842853282744","0.249455483727418","0.27623022283807"
"Big worries","2006","(Married) couple without C. ","vocational + Abi","54","0.146901963132043","0.110383897810876","0.183420028453209"
"Big worries","2006","(Married) couple without C. ","higher vocational","126","0.199680974009844","0.168464939637626","0.230897008382062"
"Big worries","2006","(Married) couple without C. ","higher education","255","0.156958799105713","0.140458448756717","0.173459149454709"
"Big worries","2006","Single parent ","in school","4","","",""
"Big worries","2006","Single parent ","inadequately","8","","",""
"Big worries","2006","Single parent ","general elemantary","58","0.25519542776719","0.196370083850834","0.314020771683546"
"Big worries","2006","Single parent ","middle vocational","97","0.180615713759145","0.149468380875531","0.211763046642759"
"Big worries","2006","Single parent ","vocational + Abi","6","","",""
"Big worries","2006","Single parent ","higher vocational","8","","",""
"Big worries","2006","Single parent ","higher education","22","","",""
"Big worries","2006","Couple + C. LE 16 ","in school","","","",""
"Big worries","2006","Couple + C. LE 16 ","inadequately","8","","",""
"Big worries","2006","Couple + C. LE 16 ","general elemantary","59","0.241843206204547","0.190767701085003","0.292918711324091"
"Big worries","2006","Couple + C. LE 16 ","middle vocational","235","0.137294559127376","0.121823681015636","0.152765437239117"
"Big worries","2006","Couple + C. LE 16 ","vocational + Abi","33","0.102623964833666","0.071448780679384","0.133799148987948"
"Big worries","2006","Couple + C. LE 16 ","higher vocational","27","","",""
"Big worries","2006","Couple + C. LE 16 ","higher education","62","0.0833494163929143","0.0655559150588872","0.101142917726941"
"Big worries","2006","Couple + C. GT 16 ","in school","15","","",""
"Big worries","2006","Couple + C. GT 16 ","inadequately","11","","",""
"Big worries","2006","Couple + C. GT 16 ","general elemantary","83","0.194054031431648","0.156847642237181","0.231260420626116"
"Big worries","2006","Couple + C. GT 16 ","middle vocational","279","0.156626922261146","0.140011231104286","0.173242613418006"
"Big worries","2006","Couple + C. GT 16 ","vocational + Abi","13","","",""
"Big worries","2006","Couple + C. GT 16 ","higher vocational","23","","",""
"Big worries","2006","Couple + C. GT 16 ","higher education","63","0.109722991655414","0.085824152558738","0.13362183075209"
"Big worries","2006","Couple + C. LE and GT 16","in school","6","","",""
"Big worries","2006","Couple + C. LE and GT 16","inadequately","13","","",""
"Big worries","2006","Couple + C. LE and GT 16","general elemantary","41","0.206306403596793","0.152835251325946","0.25977755586764"
"Big worries","2006","Couple + C. LE and GT 16","middle vocational","92","0.174188985970198","0.14409124817347","0.204286723766925"
"Big worries","2006","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Big worries","2006","Couple + C. LE and GT 16","higher vocational","12","","",""
"Big worries","2006","Couple + C. LE and GT 16","higher education","17","","",""
"Some worries","2006","1-pers.-HH","in school","3","","",""
"Some worries","2006","1-pers.-HH","inadequately","9","","",""
"Some worries","2006","1-pers.-HH","general elemantary","218","0.444247982613125","0.40007230575535","0.4884236594709"
"Some worries","2006","1-pers.-HH","middle vocational","749","0.437302118866388","0.413776958719062","0.460827279013714"
"Some worries","2006","1-pers.-HH","vocational + Abi","75","0.403714792067633","0.333392723578029","0.474036860557237"
"Some worries","2006","1-pers.-HH","higher vocational","119","0.497752283725128","0.432852046611581","0.562652520838676"
"Some worries","2006","1-pers.-HH","higher education","306","0.459970090417164","0.4216259111981","0.498314269636229"
"Some worries","2006","(Married) couple without C. ","in school","1","","",""
"Some worries","2006","(Married) couple without C. ","inadequately","33","0.423059278015765","0.307324127762395","0.538794428269134"
"Some worries","2006","(Married) couple without C. ","general elemantary","363","0.488797393784049","0.452805892907506","0.524788894660592"
"Some worries","2006","(Married) couple without C. ","middle vocational","2188","0.518619416217481","0.503423188388233","0.53381564404673"
"Some worries","2006","(Married) couple without C. ","vocational + Abi","188","0.540639253521985","0.489231903411557","0.592046603632413"
"Some worries","2006","(Married) couple without C. ","higher vocational","353","0.570985990620445","0.532338056889747","0.609633924351144"
"Some worries","2006","(Married) couple without C. ","higher education","1065","0.562464623768726","0.539962157214765","0.584967090322687"
"Some worries","2006","Single parent ","in school","19","","",""
"Some worries","2006","Single parent ","inadequately","11","","",""
"Some worries","2006","Single parent ","general elemantary","79","0.360909214311452","0.296107405808777","0.425711022814127"
"Some worries","2006","Single parent ","middle vocational","283","0.461733800919745","0.421369849819624","0.502097752019866"
"Some worries","2006","Single parent ","vocational + Abi","22","","",""
"Some worries","2006","Single parent ","higher vocational","27","","",""
"Some worries","2006","Single parent ","higher education","77","0.460567100854028","0.380801134209913","0.540333067498143"
"Some worries","2006","Couple + C. LE 16 ","in school","","","",""
"Some worries","2006","Couple + C. LE 16 ","inadequately","7","","",""
"Some worries","2006","Couple + C. LE 16 ","general elemantary","130","0.481648426164671","0.422048805930219","0.541248046399123"
"Some worries","2006","Couple + C. LE 16 ","middle vocational","1000","0.531271043229437","0.508838629963382","0.553703456495492"
"Some worries","2006","Couple + C. LE 16 ","vocational + Abi","188","0.533976297985541","0.482730012458397","0.585222583512686"
"Some worries","2006","Couple + C. LE 16 ","higher vocational","227","0.560685832269202","0.511926926499561","0.609444738038843"
"Some worries","2006","Couple + C. LE 16 ","higher education","457","0.459662820988927","0.427580901950065","0.491744740027788"
"Some worries","2006","Couple + C. GT 16 ","in school","51","0.319541380831357","0.251796448925349","0.387286312737364"
"Some worries","2006","Couple + C. GT 16 ","inadequately","19","","",""
"Some worries","2006","Couple + C. GT 16 ","general elemantary","177","0.416342753183969","0.369965217073163","0.462720289294775"
"Some worries","2006","Couple + C. GT 16 ","middle vocational","999","0.524640980721155","0.501810381395023","0.547471580047288"
"Some worries","2006","Couple + C. GT 16 ","vocational + Abi","96","0.592469300513151","0.518166267635903","0.666772333390399"
"Some worries","2006","Couple + C. GT 16 ","higher vocational","137","0.692323152527818","0.629900778744512","0.754745526311125"
"Some worries","2006","Couple + C. GT 16 ","higher education","388","0.580377778676587","0.542642285227035","0.618113272126139"
"Some worries","2006","Couple + C. LE and GT 16","in school","41","0.384278783884593","0.302527628376351","0.466029939392835"
"Some worries","2006","Couple + C. LE and GT 16","inadequately","9","","",""
"Some worries","2006","Couple + C. LE and GT 16","general elemantary","81","0.388002734148171","0.323611183375631","0.452394284920711"
"Some worries","2006","Couple + C. LE and GT 16","middle vocational","299","0.47410331061373","0.434478254893422","0.513728366334039"
"Some worries","2006","Couple + C. LE and GT 16","vocational + Abi","42","0.655548082670916","0.542604850080672","0.76849131526116"
"Some worries","2006","Couple + C. LE and GT 16","higher vocational","49","0.512479495337396","0.414511824914286","0.610447165760507"
"Some worries","2006","Couple + C. LE and GT 16","higher education","137","0.513412561629297","0.452304962485614","0.574520160772981"
"No worries","2006","1-pers.-HH","in school","1","","",""
"No worries","2006","1-pers.-HH","inadequately","9","","",""
"No worries","2006","1-pers.-HH","general elemantary","89","0.200358349684566","0.164772168737819","0.235944530631313"
"No worries","2006","1-pers.-HH","middle vocational","505","0.299610582731699","0.277885946148167","0.32133521931523"
"No worries","2006","1-pers.-HH","vocational + Abi","74","0.381234410042099","0.311622041406282","0.450846778677917"
"No worries","2006","1-pers.-HH","higher vocational","58","0.280312664798675","0.222011939507109","0.338613390090242"
"No worries","2006","1-pers.-HH","higher education","255","0.38873534971541","0.351232229615009","0.426238469815812"
"No worries","2006","(Married) couple without C. ","in school","4","","",""
"No worries","2006","(Married) couple without C. ","inadequately","5","","",""
"No worries","2006","(Married) couple without C. ","general elemantary","107","0.156344587167255","0.130195112969367","0.182494061365144"
"No worries","2006","(Married) couple without C. ","middle vocational","955","0.218537730499775","0.205969204527349","0.231106256472201"
"No worries","2006","(Married) couple without C. ","vocational + Abi","119","0.312458783345973","0.264646418162765","0.360271148529181"
"No worries","2006","(Married) couple without C. ","higher vocational","151","0.22933303536971","0.19650502987895","0.26216104086047"
"No worries","2006","(Married) couple without C. ","higher education","547","0.280576577125561","0.260197058331263","0.30095609591986"
"No worries","2006","Single parent ","in school","36","0.607121389404461","0.482501017013507","0.731741761795414"
"No worries","2006","Single parent ","inadequately","4","","",""
"No worries","2006","Single parent ","general elemantary","74","0.383895357921358","0.318274706974781","0.449516008867935"
"No worries","2006","Single parent ","middle vocational","206","0.35765048532111","0.318843099129235","0.396457871512985"
"No worries","2006","Single parent ","vocational + Abi","17","","",""
"No worries","2006","Single parent ","higher vocational","20","","",""
"No worries","2006","Single parent ","higher education","51","0.366271278138494","0.289171063192532","0.443371493084456"
"No worries","2006","Couple + C. LE 16 ","in school","","","",""
"No worries","2006","Couple + C. LE 16 ","inadequately","12","","",""
"No worries","2006","Couple + C. LE 16 ","general elemantary","81","0.276508367630782","0.223158038329986","0.329858696931578"
"No worries","2006","Couple + C. LE 16 ","middle vocational","666","0.331434397643187","0.310273804529063","0.35259499075731"
"No worries","2006","Couple + C. LE 16 ","vocational + Abi","143","0.363399737180793","0.313988797819556","0.41281067654203"
"No worries","2006","Couple + C. LE 16 ","higher vocational","144","0.376286064841389","0.328691391963924","0.423880737718854"
"No worries","2006","Couple + C. LE 16 ","higher education","408","0.456987762618159","0.424920246794159","0.489055278442159"
"No worries","2006","Couple + C. GT 16 ","in school","116","0.590301976513918","0.518855395648387","0.66174855737945"
"No worries","2006","Couple + C. GT 16 ","inadequately","13","","",""
"No worries","2006","Couple + C. GT 16 ","general elemantary","174","0.389603215384382","0.343723510985561","0.435482919783203"
"No worries","2006","Couple + C. GT 16 ","middle vocational","560","0.318732097017699","0.297428781401387","0.340035412634011"
"No worries","2006","Couple + C. GT 16 ","vocational + Abi","59","0.29429611409728","0.225383778654779","0.36320844953978"
"No worries","2006","Couple + C. GT 16 ","higher vocational","50","0.184683598946524","0.132200955969741","0.237166241923306"
"No worries","2006","Couple + C. GT 16 ","higher education","206","0.309899229667999","0.274537629386903","0.345260829949095"
"No worries","2006","Couple + C. LE and GT 16","in school","89","0.595205019464154","0.512709665815079","0.677700373113229"
"No worries","2006","Couple + C. LE and GT 16","inadequately","7","","",""
"No worries","2006","Couple + C. LE and GT 16","general elemantary","98","0.405690862255036","0.340806421256371","0.470575303253701"
"No worries","2006","Couple + C. LE and GT 16","middle vocational","219","0.351707703416072","0.313814655029961","0.389600751802182"
"No worries","2006","Couple + C. LE and GT 16","vocational + Abi","20","","",""
"No worries","2006","Couple + C. LE and GT 16","higher vocational","39","0.301336960717768","0.211406218605105","0.391267702830432"
"No worries","2006","Couple + C. LE and GT 16","higher education","103","0.396242544599077","0.336443625403366","0.456041463794789"
"Big worries","2007","1-pers.-HH","in school","","","",""
"Big worries","2007","1-pers.-HH","inadequately","8","","",""
"Big worries","2007","1-pers.-HH","general elemantary","164","0.393009364912561","0.346574298512197","0.439444431312926"
"Big worries","2007","1-pers.-HH","middle vocational","422","0.251560801425776","0.230630556921488","0.272491045930064"
"Big worries","2007","1-pers.-HH","vocational + Abi","35","0.182166438181466","0.126090177637407","0.238242698725525"
"Big worries","2007","1-pers.-HH","higher vocational","45","0.247692663074661","0.188744713852058","0.306640612297265"
"Big worries","2007","1-pers.-HH","higher education","69","0.120988566463326","0.0955031229500783","0.146474009976574"
"Big worries","2007","(Married) couple without C. ","in school","","","",""
"Big worries","2007","(Married) couple without C. ","inadequately","27","","",""
"Big worries","2007","(Married) couple without C. ","general elemantary","251","0.343643654175467","0.307842357908757","0.379444950442177"
"Big worries","2007","(Married) couple without C. ","middle vocational","920","0.234764415130102","0.221395015562044","0.24813381469816"
"Big worries","2007","(Married) couple without C. ","vocational + Abi","45","0.12798325726222","0.0931827598653877","0.162783754659052"
"Big worries","2007","(Married) couple without C. ","higher vocational","118","0.203727408052113","0.170806653386584","0.236648162717642"
"Big worries","2007","(Married) couple without C. ","higher education","276","0.162527189607439","0.145440864367532","0.179613514847345"
"Big worries","2007","Single parent ","in school","2","","",""
"Big worries","2007","Single parent ","inadequately","5","","",""
"Big worries","2007","Single parent ","general elemantary","34","0.189795247424019","0.133889398219305","0.245701096628734"
"Big worries","2007","Single parent ","middle vocational","89","0.13505383258247","0.106253503221362","0.163854161943579"
"Big worries","2007","Single parent ","vocational + Abi","7","","",""
"Big worries","2007","Single parent ","higher vocational","7","","",""
"Big worries","2007","Single parent ","higher education","24","","",""
"Big worries","2007","Couple + C. LE 16 ","in school","","","",""
"Big worries","2007","Couple + C. LE 16 ","inadequately","7","","",""
"Big worries","2007","Couple + C. LE 16 ","general elemantary","49","0.165597016126207","0.11856900114065","0.212625031111764"
"Big worries","2007","Couple + C. LE 16 ","middle vocational","203","0.122591838019667","0.107065311998218","0.138118364041116"
"Big worries","2007","Couple + C. LE 16 ","vocational + Abi","33","0.117430454606997","0.0839417187311374","0.150919190482858"
"Big worries","2007","Couple + C. LE 16 ","higher vocational","35","0.13315893020361","0.0979162546813047","0.168401605725915"
"Big worries","2007","Couple + C. LE 16 ","higher education","56","0.0785817280580774","0.0606910252958985","0.0964724308202563"
"Big worries","2007","Couple + C. GT 16 ","in school","7","","",""
"Big worries","2007","Couple + C. GT 16 ","inadequately","16","","",""
"Big worries","2007","Couple + C. GT 16 ","general elemantary","77","0.203793577371739","0.164318210028597","0.243268944714881"
"Big worries","2007","Couple + C. GT 16 ","middle vocational","276","0.149290578453449","0.132669486081462","0.165911670825435"
"Big worries","2007","Couple + C. GT 16 ","vocational + Abi","16","","",""
"Big worries","2007","Couple + C. GT 16 ","higher vocational","36","0.16623763871613","0.115398251825606","0.217077025606654"
"Big worries","2007","Couple + C. GT 16 ","higher education","69","0.103778513034357","0.0805468396050005","0.127010186463714"
"Big worries","2007","Couple + C. LE and GT 16","in school","10","","",""
"Big worries","2007","Couple + C. LE and GT 16","inadequately","9","","",""
"Big worries","2007","Couple + C. LE and GT 16","general elemantary","28","","",""
"Big worries","2007","Couple + C. LE and GT 16","middle vocational","66","0.141562294778468","0.112481468525246","0.170643121031689"
"Big worries","2007","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Big worries","2007","Couple + C. LE and GT 16","higher vocational","14","","",""
"Big worries","2007","Couple + C. LE and GT 16","higher education","18","","",""
"Some worries","2007","1-pers.-HH","in school","","","",""
