"plh0035","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2016","no migration background","East Germany","1016","0.229374373279145","0.217218126604249","0.241530619954041","1"
"Big worries","2016","direct migration background","West Germany","1746","0.256715986085054","0.247237620023179","0.266194352146929","1"
"No worries","2016","direct migration background","East Germany","493","0.350505154977181","0.322661348908451","0.378348961045911","3"
"No worries","2016","no migration background","East Germany","1099","0.229565188348244","0.217405392099517","0.241724984596972","3"
"No worries","2016","direct migration background","West Germany","3266","0.262573794296792","0.253025746202941","0.272121842390644","3"
"No worries","2016","indirect migration background","West Germany","567","0.418379489767324","0.393050179453858","0.44370880008079","3"
"No worries","2016","no migration background","West Germany","4237","0.302166681174993","0.294365831889012","0.309967530460973","3"
"No worries","2016","indirect migration background","East Germany","45","0.406425805101539","0.313793097867913","0.499058512335166","3"
"Some worries","2016","direct migration background","West Germany","3147","0.480710219618154","0.469869048738337","0.491551390497971","2"
"Some worries","2016","direct migration background","East Germany","386","0.371715267951086","0.34351345718654","0.399917078715632","2"
"Some worries","2016","no migration background","West Germany","6922","0.524910180262962","0.516426718448329","0.533393642077595","2"
"Some worries","2016","no migration background","East Germany","2480","0.541060438372611","0.526652363010256","0.555468513734965","2"
"Some worries","2016","indirect migration background","West Germany","644","0.439628116603715","0.414142261278095","0.465113971929334","2"
"Some worries","2016","indirect migration background","East Germany","47","0.467807298784106","0.373704147517793","0.561910450050419","2"
"Big worries","2017","direct migration background","East Germany","225","0.230776940354989","0.205957234305756","0.255596646404223","1"
"Big worries","2017","indirect migration background","West Germany","241","0.121962916575025","0.105933313998233","0.137992519151817","1"
"Big worries","2017","indirect migration background","East Germany","14","","","","1"
"Big worries","2017","no migration background","West Germany","2297","0.169474644176698","0.163493261849642","0.175456026503755","1"
"Big worries","2017","no migration background","East Germany","1097","0.218491139921659","0.207198864053581","0.229783415789737","1"
"Big worries","2017","direct migration background","West Germany","1870","0.232088180756259","0.223401001993619","0.2407753595189","1"
"No worries","2017","direct migration background","East Germany","460","0.328325851382099","0.300662414412147","0.355989288352051","3"
"No worries","2017","no migration background","East Germany","1209","0.217956727021064","0.206674414067518","0.22923903997461","3"
"No worries","2017","direct migration background","West Germany","3739","0.28297048074186","0.273701421577372","0.292239539906347","3"
"No worries","2017","indirect migration background","West Germany","609","0.412736699501675","0.388620692608456","0.436852706394893","3"
"No worries","2017","indirect migration background","East Germany","45","0.500108822550681","0.404924559359433","0.595293085741929","3"
"No worries","2017","no migration background","West Germany","4871","0.305578609689968","0.29823438813014","0.312922831249796","3"
"Some worries","2017","direct migration background","West Germany","3463","0.484941338501881","0.474657162011597","0.495225514992166","2"
"Some worries","2017","direct migration background","East Germany","422","0.440897208262912","0.411649705852651","0.470144710673173","2"
"Some worries","2017","indirect migration background","West Germany","751","0.4653003839233","0.440867537417699","0.489733230428902","2"
"Some worries","2017","indirect migration background","East Germany","47","0.421511281449076","0.327507092511367","0.515515470386785","2"
"Some worries","2017","no migration background","West Germany","7945","0.524946746133334","0.516985124718963","0.532908367547704","2"
"Some worries","2017","no migration background","East Germany","2838","0.563552133057277","0.549999276316538","0.577104989798015","2"
"Big worries","2018","direct migration background","East Germany","179","0.163740670352435","0.140209958894959","0.187271381809911","1"
"Big worries","2018","indirect migration background","West Germany","222","0.12238204597947","0.106263181410508","0.138500910548433","1"
"Big worries","2018","no migration background","East Germany","945","0.197393120148178","0.186403229860961","0.208383010435395","1"
"Big worries","2018","direct migration background","West Germany","1469","0.211720220599448","0.202635431606195","0.2208050095927","1"
"Big worries","2018","indirect migration background","East Germany","13","","","","1"
"Big worries","2018","no migration background","West Germany","1848","0.138630666336957","0.133015973154437","0.144245359519478","1"
"No worries","2018","direct migration background","East Germany","430","0.320005348198964","0.290342171745708","0.34966852465222","3"
"No worries","2018","no migration background","East Germany","1240","0.231755123430021","0.220104734600269","0.243405512259772","3"
"No worries","2018","direct migration background","West Germany","3092","0.277643463187665","0.26768452555487","0.28760240082046","3"
"No worries","2018","no migration background","West Germany","4931","0.318237427595704","0.310669205364946","0.325805649826462","3"
"No worries","2018","indirect migration background","West Germany","650","0.424927435771781","0.400614267684369","0.449240603859194","3"
"No worries","2018","indirect migration background","East Germany","46","0.452806032581533","0.364478738049891","0.541133327113174","3"
"Some worries","2018","direct migration background","West Germany","3207","0.510636316212887","0.49951988973114","0.521752742694633","2"
"Some worries","2018","direct migration background","East Germany","341","0.516253981448601","0.484475971461236","0.548031991435966","2"
"Some worries","2018","indirect migration background","West Germany","716","0.452690518248749","0.428208905324553","0.477172131172945","2"
"Some worries","2018","indirect migration background","East Germany","63","0.48940347003525","0.400699996365576","0.578106943704925","2"
"Some worries","2018","no migration background","West Germany","7772","0.543131906067338","0.535038156856494","0.551225655278183","2"
"Some worries","2018","no migration background","East Germany","2854","0.570851756421801","0.557185761583348","0.584517751260255","2"
"Big worries","2019","direct migration background","East Germany","165","0.30091551215547","0.268912068632791","0.332918955678149","1"
"Big worries","2019","no migration background","East Germany","1123","0.247059010786827","0.235268100071764","0.258849921501889","1"
"Big worries","2019","indirect migration background","West Germany","265","0.15501865740643","0.137058863971571","0.172978450841289","1"
"Big worries","2019","direct migration background","West Germany","1292","0.248453644096538","0.238250381777398","0.258656906415679","1"
"Big worries","2019","indirect migration background","East Germany","19","","","","1"
"Big worries","2019","no migration background","West Germany","2169","0.166090750170273","0.160138992455393","0.172042507885154","1"
"No worries","2019","direct migration background","East Germany","362","0.311122271153815","0.278819021648677","0.343425520658954","3"
"No worries","2019","no migration background","East Germany","1117","0.199798677966645","0.188867613164399","0.210729742768892","3"
"No worries","2019","direct migration background","West Germany","2874","0.256132943569351","0.245826261889244","0.266439625249459","3"
"No worries","2019","no migration background","West Germany","4657","0.291385751786474","0.284118800970387","0.298652702602561","3"
"No worries","2019","indirect migration background","West Germany","542","0.365608581738876","0.341709972286588","0.389507191191163","3"
"No worries","2019","indirect migration background","East Germany","43","0.386652500861685","0.303889547152186","0.469415454571183","3"
"Some worries","2019","direct migration background","West Germany","2724","0.49541341233411","0.483607753970066","0.507219070698155","2"
"Some worries","2019","direct migration background","East Germany","262","0.387962216690715","0.353961081091161","0.421963352290269","2"
"Some worries","2019","indirect migration background","West Germany","753","0.479372760854694","0.454582225158402","0.504163296550987","2"
"Some worries","2019","indirect migration background","East Germany","71","0.51478215750975","0.429844086322173","0.599720228697328","2"
"Some worries","2019","no migration background","West Germany","8194","0.542523498043253","0.534556278270691","0.550490717815814","2"
"Some worries","2019","no migration background","East Germany","2900","0.553142311246528","0.539550742410721","0.566733880082335","2"
