"plh0035","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Some worries","1999","Baden-Württemberg","Female","427","0.502828902783656","0.469980357535725","0.535677448031586"
"Some worries","1999","Baden-Württemberg","Male","353","0.432138210658035","0.398777211916595","0.465499209399476"
"Some worries","1999","Bavaria","Female","436","0.477879699547885","0.445689638133475","0.510069760962294"
"Some worries","1999","Bavaria","Male","427","0.498476042183349","0.465327810791929","0.53162427357477"
"Some worries","1999","Berlin","Female","137","0.502102938022414","0.442241539747941","0.561964336296888"
"Some worries","1999","Berlin","Male","123","0.499956091552141","0.437474722043784","0.562437461060497"
"Some worries","1999","Brandenburg","Female","187","0.590120288719233","0.535894855093695","0.644345722344771"
"Some worries","1999","Brandenburg","Male","146","0.526342386958886","0.468475314939852","0.584209458977921"
"Some worries","1999","Bremen","Female","","","",""
"Some worries","1999","Bremen","Male","","","",""
"Some worries","1999","Hamburg","Female","39","0.509971464512031","0.39758217696989","0.622360752054173"
"Some worries","1999","Hamburg","Male","","","",""
"Some worries","1999","Hesse","Female","209","0.462941816599997","0.417523454280524","0.508360178919469"
"Some worries","1999","Hesse","Male","201","0.478757313004269","0.431813197533126","0.525701428475411"
"Some worries","1999","Lower Saxony","Female","295","0.473157509496132","0.432836285302331","0.513478733689933"
"Some worries","1999","Lower Saxony","Male","279","0.491559007694694","0.45108209395517","0.532035921434218"
"Some worries","1999","Mecklenburg-Western Pomerania","Female","118","0.572659831467594","0.505106044514076","0.640213618421112"
"Some worries","1999","Mecklenburg-Western Pomerania","Male","102","0.476050255253103","0.406131888795113","0.545968621711094"
"Some worries","1999","North Rhine-Westphalia","Female","663","0.491512293409821","0.465287456077023","0.517737130742619"
"Some worries","1999","North Rhine-Westphalia","Male","591","0.461269421683311","0.434233595311947","0.488305248054676"
"Some worries","1999","Rhineland-Palatinate,Saarland","Female","200","0.521661162092576","0.472951010319021","0.57037131386613"
"Some worries","1999","Rhineland-Palatinate,Saarland","Male","179","0.516224431870919","0.465166240709596","0.567282623032242"
"Some worries","1999","Saxony-Anhalt","Female","187","0.515106452699636","0.463480445434861","0.56673245996441"
"Some worries","1999","Saxony-Anhalt","Male","173","0.504112994871846","0.450331315491782","0.55789467425191"
"Some worries","1999","Saxony","Female","334","0.518094799369197","0.478377315814512","0.557812282923881"
"Some worries","1999","Saxony","Male","284","0.531624977168293","0.489884109648527","0.573365844688059"
"Some worries","1999","Schleswig-Holstein","Female","78","0.437276625128169","0.364198555492793","0.510354694763545"
"Some worries","1999","Schleswig-Holstein","Male","65","0.434468799592941","0.355406908264994","0.513530690920889"
"Some worries","1999","Thuringia","Female","205","0.521783002846003","0.470953179056359","0.572612826635646"
"Some worries","1999","Thuringia","Male","186","0.536885919822942","0.484720881280518","0.589050958365366"
"Big worries","2000","Baden-Württemberg","Female","292","0.218452102973271","0.197611247986297","0.239292957960244"
"Big worries","2000","Baden-Württemberg","Male","213","0.155958868783591","0.137107951636035","0.174809785931147"
"Big worries","2000","Bavaria","Female","314","0.199284156730424","0.180589870239301","0.217978443221546"
"Big worries","2000","Bavaria","Male","209","0.127203131327351","0.1109927092827","0.143413553372001"
"Big worries","2000","Berlin","Female","80","0.185189734311553","0.148474139911498","0.221905328711608"
"Big worries","2000","Berlin","Male","65","0.169890291658526","0.132619568876385","0.207161014440667"
"Big worries","2000","Brandenburg","Female","133","0.275864967739306","0.237375556609768","0.314354378868843"
"Big worries","2000","Brandenburg","Male","96","0.200520653299012","0.165248768169444","0.23579253842858"
"Big worries","2000","Bremen","Female","","","",""
"Big worries","2000","Bremen","Male","","","",""
"Big worries","2000","Hamburg","Female","","","",""
"Big worries","2000","Hamburg","Male","","","",""
"Big worries","2000","Hesse","Female","177","0.221963094815892","0.194269424236992","0.249656765394792"
"Big worries","2000","Hesse","Male","123","0.151956322740002","0.127250110846107","0.176662534633896"
"Big worries","2000","Lower Saxony","Female","174","0.184940476575947","0.161206955028449","0.208673998123445"
"Big worries","2000","Lower Saxony","Male","130","0.13688438433458","0.115580463895959","0.158188304773201"
"Big worries","2000","Mecklenburg-Western Pomerania","Female","61","0.230645224659475","0.183292294304052","0.277998155014898"
"Big worries","2000","Mecklenburg-Western Pomerania","Male","44","0.179389895285597","0.132753085415258","0.226026705155935"
"Big worries","2000","North Rhine-Westphalia","Female","523","0.211925733630477","0.196392411699998","0.227459055560957"
"Big worries","2000","North Rhine-Westphalia","Male","420","0.16760855167146","0.152896113105625","0.182320990237295"
"Big worries","2000","Rhineland-Palatinate,Saarland","Female","176","0.230403937344194","0.200757425216518","0.26005044947187"
"Big worries","2000","Rhineland-Palatinate,Saarland","Male","133","0.211432556540419","0.180742408263002","0.242122704817837"
"Big worries","2000","Saxony-Anhalt","Female","129","0.257680506034684","0.221713015471092","0.293647996598276"
"Big worries","2000","Saxony-Anhalt","Male","98","0.197197170327174","0.161895685994005","0.232498654660343"
"Big worries","2000","Saxony","Female","169","0.212899916007212","0.186548075798887","0.239251756215537"
"Big worries","2000","Saxony","Male","128","0.167676864944581","0.142606761191585","0.192746968697577"
"Big worries","2000","Schleswig-Holstein","Female","46","0.125156159145577","0.0916207451070025","0.158691573184152"
"Big worries","2000","Schleswig-Holstein","Male","39","0.123551565645402","0.088313423844785","0.158789707446019"
"Big worries","2000","Thuringia","Female","121","0.24729634166278","0.211007840101975","0.283584843223586"
"Big worries","2000","Thuringia","Male","112","0.260556088905028","0.222646619287263","0.298465558522792"
"No worries","2000","Baden-Württemberg","Female","509","0.312681368367832","0.28929893649245","0.336063800243213"
"No worries","2000","Baden-Württemberg","Male","560","0.378859205911898","0.353654618665368","0.404063793158427"
"No worries","2000","Bavaria","Female","574","0.306505181528033","0.284929038263517","0.328081324792548"
"No worries","2000","Bavaria","Male","638","0.383896052655112","0.360235621734182","0.407556483576041"
"No worries","2000","Berlin","Female","136","0.317320920403161","0.273329142608611","0.36131269819771"
"No worries","2000","Berlin","Male","120","0.325770702342501","0.27925756759732","0.372283837087681"
"No worries","2000","Brandenburg","Female","107","0.200588946865735","0.166104617484509","0.23507327624696"
"No worries","2000","Brandenburg","Male","146","0.285259837607573","0.245482116349995","0.32503755886515"
"No worries","2000","Bremen","Female","36","0.324573530006007","0.233709165634125","0.415437894377889"
"No worries","2000","Bremen","Male","31","0.346866441653206","0.245680361984203","0.448052521322209"
"No worries","2000","Hamburg","Female","55","0.259977291381379","0.19325295275129","0.326701630011469"
"No worries","2000","Hamburg","Male","50","0.356466605659871","0.274448938447801","0.438484272871942"
"No worries","2000","Hesse","Female","287","0.314927433306902","0.283973661792601","0.345881204821203"
"No worries","2000","Hesse","Male","309","0.38010314460456","0.346695326543446","0.413510962665673"
"No worries","2000","Lower Saxony","Female","343","0.322563996838417","0.293988511421147","0.351139482255686"
"No worries","2000","Lower Saxony","Male","398","0.376145253035601","0.346121317030818","0.406169189040385"
"No worries","2000","Mecklenburg-Western Pomerania","Female","76","0.248086435313077","0.199535593048339","0.296637277577814"
"No worries","2000","Mecklenburg-Western Pomerania","Male","82","0.324887465617569","0.267960769282147","0.381814161952991"
"No worries","2000","North Rhine-Westphalia","Female","880","0.31460294210555","0.296953075388642","0.332252808822458"
"No worries","2000","North Rhine-Westphalia","Male","926","0.376812336327898","0.357725025275081","0.395899647380715"
"No worries","2000","Rhineland-Palatinate,Saarland","Female","244","0.314420248883973","0.281732765582294","0.347107732185652"
"No worries","2000","Rhineland-Palatinate,Saarland","Male","232","0.321542466783466","0.286437049572944","0.356647883993987"
"No worries","2000","Saxony-Anhalt","Female","139","0.220816013315736","0.186703853724668","0.254928172906804"
"No worries","2000","Saxony-Anhalt","Male","139","0.271617404986467","0.232153799792165","0.311081010180768"
"No worries","2000","Saxony","Female","249","0.249454567327094","0.221600254603468","0.277308880050719"
"No worries","2000","Saxony","Male","301","0.342789658606621","0.310937444563439","0.374641872649803"
"No worries","2000","Schleswig-Holstein","Female","176","0.454410235284971","0.4039476554391","0.504872815130842"
"No worries","2000","Schleswig-Holstein","Male","153","0.408326340474884","0.355691840259471","0.460960840690297"
"No worries","2000","Thuringia","Female","139","0.245523053983614","0.209322326182879","0.28172378178435"
"No worries","2000","Thuringia","Male","145","0.252946716590162","0.215403213844597","0.290490219335727"
"Some worries","2000","Baden-Württemberg","Female","709","0.468866528658898","0.443696363334855","0.49403669398294"
"Some worries","2000","Baden-Württemberg","Male","650","0.465181925304511","0.439266395306744","0.491097455302278"
"Some worries","2000","Bavaria","Female","866","0.494210661741544","0.470812906862366","0.517608416620721"
"Some worries","2000","Bavaria","Male","776","0.488900816017538","0.464581474815264","0.513220157219811"
"Some worries","2000","Berlin","Female","214","0.497489345285286","0.45023101290883","0.544747677661743"
"Some worries","2000","Berlin","Male","205","0.504339005998973","0.454717557417616","0.553960454580331"
"Some worries","2000","Brandenburg","Female","278","0.52354608539496","0.480535919344978","0.566556251444942"
"Some worries","2000","Brandenburg","Male","253","0.514219509093415","0.470190409818557","0.558248608368274"
"Some worries","2000","Bremen","Female","43","0.457298991382445","0.360620816907075","0.553977165857814"
"Some worries","2000","Bremen","Male","34","0.382303593925881","0.278996449820609","0.485610738031154"
"Some worries","2000","Hamburg","Female","86","0.546033705690558","0.470295401417323","0.621772009963792"
"Some worries","2000","Hamburg","Male","65","0.482615712415374","0.397046055747679","0.568185369083068"
"Some worries","2000","Hesse","Female","401","0.463109471877206","0.429879900442189","0.496339043312224"
"Some worries","2000","Hesse","Male","379","0.467940532655439","0.433599521064672","0.502281544246206"
"Some worries","2000","Lower Saxony","Female","511","0.492495526585637","0.461934170852099","0.523056882319174"
"Some worries","2000","Lower Saxony","Male","472","0.486970362629819","0.455991135151726","0.517949590107912"
"Some worries","2000","Mecklenburg-Western Pomerania","Female","167","0.521268340027449","0.465113389605262","0.577423290449635"
"Some worries","2000","Mecklenburg-Western Pomerania","Male","134","0.495722639096834","0.434948959870334","0.556496318323334"
"Some worries","2000","North Rhine-Westphalia","Female","1256","0.473471324263973","0.454493484420214","0.492449164107732"
"Some worries","2000","North Rhine-Westphalia","Male","1130","0.455579112000642","0.435962587613412","0.475195636387872"
"Some worries","2000","Rhineland-Palatinate,Saarland","Female","355","0.455175813771833","0.420115563020229","0.490236064523436"
"Some worries","2000","Rhineland-Palatinate,Saarland","Male","315","0.467024976676115","0.4295261985271","0.50452375482513"
"Some worries","2000","Saxony-Anhalt","Female","300","0.52150348064958","0.480422394226543","0.562584567072617"
"Some worries","2000","Saxony-Anhalt","Male","251","0.531185424686359","0.486910094608997","0.575460754763722"
"Some worries","2000","Saxony","Female","509","0.537645516665694","0.505550044072268","0.569740989259121"
"Some worries","2000","Saxony","Male","424","0.489533476448798","0.455986884457479","0.523080068440117"
"Some worries","2000","Schleswig-Holstein","Female","152","0.420433605569452","0.370405668055136","0.470461543083768"
"Some worries","2000","Schleswig-Holstein","Male","143","0.468122093879714","0.414688887946304","0.521555299813125"
"Some worries","2000","Thuringia","Female","283","0.507180604353605","0.465129888779227","0.549231319927983"
"Some worries","2000","Thuringia","Male","258","0.48649719450481","0.443329778073689","0.529664610935931"
"Big worries","2001","Baden-Württemberg","Female","258","0.20337990546339","0.18181241158429","0.224947399342491"
"Big worries","2001","Baden-Württemberg","Male","203","0.156824017976847","0.136753621598272","0.176894414355421"
"Big worries","2001","Bavaria","Female","282","0.193979952213221","0.174598995787427","0.213360908639016"
"Big worries","2001","Bavaria","Male","204","0.147694524134682","0.12934390560085","0.166045142668515"
"Big worries","2001","Berlin","Female","92","0.225235589603907","0.184701413666622","0.265769765541191"
"Big worries","2001","Berlin","Male","73","0.196058716107882","0.156349828455219","0.235767603760545"
"Big worries","2001","Brandenburg","Female","118","0.23621941768108","0.198610385738088","0.273828449624072"
"Big worries","2001","Brandenburg","Male","77","0.178924384337473","0.144198644473264","0.213650124201682"
"Big worries","2001","Bremen","Female","","","",""
"Big worries","2001","Bremen","Male","","","",""
"Big worries","2001","Hamburg","Female","","","",""
"Big worries","2001","Hamburg","Male","","","",""
"Big worries","2001","Hesse","Female","159","0.231375532832255","0.201666163747556","0.261084901916953"
"Big worries","2001","Hesse","Male","117","0.176388812430819","0.14843148699316","0.204346137868478"
"Big worries","2001","Lower Saxony","Female","153","0.164977034801971","0.141249909654739","0.188704159949203"
"Big worries","2001","Lower Saxony","Male","126","0.14265618180277","0.11992149593736","0.165390867668181"
"Big worries","2001","Mecklenburg-Western Pomerania","Female","60","0.245547015203305","0.194951838937949","0.29614219146866"
"Big worries","2001","Mecklenburg-Western Pomerania","Male","44","0.216664840434649","0.16421526842206","0.269114412447239"
"Big worries","2001","North Rhine-Westphalia","Female","447","0.199210105075895","0.18323747020832","0.21518273994347"
"Big worries","2001","North Rhine-Westphalia","Male","348","0.150887765163457","0.136054913233343","0.165720617093572"
"Big worries","2001","Rhineland-Palatinate,Saarland","Female","139","0.195004651567311","0.16590235479644","0.224106948338181"
"Big worries","2001","Rhineland-Palatinate,Saarland","Male","109","0.176862909289467","0.147162808019863","0.206563010559071"
"Big worries","2001","Saxony-Anhalt","Female","119","0.262496128193414","0.224715181791262","0.300277074595566"
"Big worries","2001","Saxony-Anhalt","Male","92","0.201055351352636","0.165012640254171","0.2370980624511"
"Big worries","2001","Saxony","Female","154","0.214384504199644","0.186924148198356","0.241844860200933"
"Big worries","2001","Saxony","Male","127","0.181109630110071","0.15418681481443","0.208032445405711"
"Big worries","2001","Schleswig-Holstein","Female","49","0.167996496792574","0.128139696449871","0.207853297135277"
"Big worries","2001","Schleswig-Holstein","Male","42","0.154508456968904","0.113878902418854","0.195138011518954"
"Big worries","2001","Thuringia","Female","102","0.250884901826943","0.212577995654044","0.289191807999842"
"Big worries","2001","Thuringia","Male","98","0.247202276243549","0.208367187535582","0.286037364951516"
"No worries","2001","Baden-Württemberg","Female","435","0.311559647450758","0.286744103724564","0.336375191176952"
"No worries","2001","Baden-Württemberg","Male","497","0.382996870408389","0.356166180266289","0.409827560550489"
"No worries","2001","Bavaria","Female","561","0.335846022414946","0.312697229347731","0.35899481548216"
"No worries","2001","Bavaria","Male","545","0.372284469159421","0.347281604646735","0.397287333672107"
"No worries","2001","Berlin","Female","132","0.321450190798859","0.276132714136246","0.366767667461472"
"No worries","2001","Berlin","Male","121","0.298286155088659","0.252526889089824","0.344045421087494"
"No worries","2001","Brandenburg","Female","88","0.176760755913726","0.142984927578151","0.210536584249301"
"No worries","2001","Brandenburg","Male","127","0.25899249345639","0.219302588708525","0.298682398204255"
"No worries","2001","Bremen","Female","35","0.38236759711125","0.27844403481493","0.486291159407569"
"No worries","2001","Bremen","Male","","","",""
"No worries","2001","Hamburg","Female","49","0.29455159974103","0.222321919046891","0.366781280435168"
"No worries","2001","Hamburg","Male","52","0.394956161595952","0.307492966976071","0.482419356215833"
"No worries","2001","Hesse","Female","212","0.245968158241553","0.215628415200171","0.276307901282935"
"No worries","2001","Hesse","Male","240","0.315140911751199","0.281064646482402","0.349217177019995"
"No worries","2001","Lower Saxony","Female","323","0.323867210589312","0.293952579357548","0.353781841821077"
"No worries","2001","Lower Saxony","Male","340","0.345174896886849","0.314268497582087","0.376081296191612"
"No worries","2001","Mecklenburg-Western Pomerania","Female","71","0.244996379709848","0.194439525445706","0.29555323397399"
"No worries","2001","Mecklenburg-Western Pomerania","Male","84","0.33196322906974","0.272009100863872","0.391917357275609"
"No worries","2001","North Rhine-Westphalia","Female","787","0.304493913021443","0.286090373220632","0.322897452822254"
"No worries","2001","North Rhine-Westphalia","Male","826","0.365008808949436","0.345058454221811","0.38495916367706"
"No worries","2001","Rhineland-Palatinate,Saarland","Female","227","0.303230544597643","0.269467693051766","0.33699339614352"
"No worries","2001","Rhineland-Palatinate,Saarland","Male","221","0.335873290532637","0.299109805843397","0.372636775221877"
"No worries","2001","Saxony-Anhalt","Female","112","0.187184569403438","0.153691093401524","0.220678045405351"
"No worries","2001","Saxony-Anhalt","Male","119","0.238291270926463","0.199977948072793","0.276604593780133"
"No worries","2001","Saxony","Female","230","0.239496483410864","0.210940006202624","0.268052960619104"
"No worries","2001","Saxony","Male","258","0.321374625444802","0.288726544619551","0.354022706270052"
"No worries","2001","Schleswig-Holstein","Female","167","0.432109480327894","0.379299142272416","0.484919818383371"
"No worries","2001","Schleswig-Holstein","Male","148","0.443206404832115","0.387364345134309","0.499048464529921"
"No worries","2001","Thuringia","Female","102","0.198641807860795","0.163387336267514","0.233896279454077"
"No worries","2001","Thuringia","Male","134","0.247274173688596","0.20843529272863","0.286113054648563"
"Some worries","2001","Baden-Württemberg","Female","645","0.485060447085852","0.458281340028714","0.51183955414299"
"Some worries","2001","Baden-Württemberg","Male","561","0.460179111614764","0.432669855846829","0.4876883673827"
"Some worries","2001","Bavaria","Female","756","0.470174025371833","0.445710457399069","0.494637593344598"
"Some worries","2001","Bavaria","Male","687","0.480021006705897","0.454180924425987","0.505861088985807"
"Some worries","2001","Berlin","Female","184","0.453314219597235","0.405009833222741","0.501618605971728"
"Some worries","2001","Berlin","Male","190","0.505655128803459","0.455648830932651","0.555661426674267"
"Some worries","2001","Brandenburg","Female","284","0.587019826405195","0.543424389235081","0.630615263575309"
"Some worries","2001","Brandenburg","Male","264","0.562083122206137","0.517133993400536","0.607032251011738"
"Some worries","2001","Bremen","Female","","","",""
"Some worries","2001","Bremen","Male","38","0.505199962317924","0.390507948668476","0.619891975967372"
"Some worries","2001","Hamburg","Female","81","0.54811909396917","0.4692599902724","0.626978197665941"
"Some worries","2001","Hamburg","Male","53","0.443161958696746","0.354282141402316","0.532041775991177"
"Some worries","2001","Hesse","Female","403","0.522656308926193","0.487467764492512","0.557844853359874"
"Some worries","2001","Hesse","Male","357","0.508470275817982","0.471800634402273","0.545139917233691"
"Some worries","2001","Lower Saxony","Female","464","0.511155754608717","0.479200223134091","0.543111286083342"
"Some worries","2001","Lower Saxony","Male","443","0.51216892131038","0.479674598343612","0.544663244277149"
"Some worries","2001","Mecklenburg-Western Pomerania","Female","147","0.509456605086848","0.450691704218924","0.568221505954771"
"Some worries","2001","Mecklenburg-Western Pomerania","Male","109","0.45137193049561","0.388017031351288","0.514726829639933"
"Some worries","2001","North Rhine-Westphalia","Female","1168","0.496295981902662","0.476301061634779","0.516290902170545"
"Some worries","2001","North Rhine-Westphalia","Male","1063","0.484103425887107","0.463394122096564","0.504812729677649"
"Some worries","2001","Rhineland-Palatinate,Saarland","Female","346","0.501764803835047","0.465038654714176","0.538490952955918"
"Some worries","2001","Rhineland-Palatinate,Saarland","Male","304","0.487263800177897","0.448356371842381","0.526171228513412"
"Some worries","2001","Saxony-Anhalt","Female","290","0.550319302403149","0.507603484609706","0.593035120196591"
"Some worries","2001","Saxony-Anhalt","Male","264","0.560653377720901","0.516020781120664","0.605285974321139"
"Some worries","2001","Saxony","Female","474","0.546119012389492","0.512805602319722","0.579432422459261"
"Some worries","2001","Saxony","Male","401","0.497515744445128","0.462561375835823","0.532470113054432"
"Some worries","2001","Schleswig-Holstein","Female","122","0.399894022879532","0.347669296468196","0.452118749290868"
"Some worries","2001","Schleswig-Holstein","Male","114","0.402285138198981","0.347163093276464","0.457407183121497"
"Some worries","2001","Thuringia","Female","288","0.550473290312262","0.506517973359622","0.594428607264902"
"Some worries","2001","Thuringia","Male","242","0.505523550067854","0.460514233081572","0.550532867054136"
"Big worries","2002","Baden-Württemberg","Female","255","0.20864530849713","0.187584745587371","0.22970587140689"
"Big worries","2002","Baden-Württemberg","Male","192","0.151939530292631","0.132945381528313","0.170933679056949"
"Big worries","2002","Bavaria","Female","295","0.201103513525296","0.18206103835957","0.220145988691021"
"Big worries","2002","Bavaria","Male","190","0.152936372887605","0.135075643038585","0.170797102736624"
"Big worries","2002","Berlin","Female","76","0.178758228331767","0.142331332612488","0.215185124051047"
"Big worries","2002","Berlin","Male","61","0.164778951243597","0.128603913660842","0.200953988826351"
"Big worries","2002","Brandenburg","Female","122","0.261240010696107","0.222500320246074","0.29997970114614"
"Big worries","2002","Brandenburg","Male","86","0.184386881095134","0.149214905656147","0.21955885653412"
"Big worries","2002","Bremen","Female","","","",""
"Big worries","2002","Bremen","Male","","","",""
"Big worries","2002","Hamburg","Female","","","",""
"Big worries","2002","Hamburg","Male","","","",""
"Big worries","2002","Hesse","Female","179","0.253036412436669","0.223844031322753","0.282228793550585"
"Big worries","2002","Hesse","Male","123","0.18646891238272","0.159274775589975","0.213663049175466"
"Big worries","2002","Lower Saxony","Female","169","0.198534266066955","0.173982127275869","0.22308640485804"
"Big worries","2002","Lower Saxony","Male","124","0.136850141146226","0.115210406586807","0.158489875705645"
"Big worries","2002","Mecklenburg-Western Pomerania","Female","59","0.286090718909457","0.233437094428398","0.338744343390515"
"Big worries","2002","Mecklenburg-Western Pomerania","Male","39","0.207092077707405","0.15494893297162","0.25923522244319"
"Big worries","2002","North Rhine-Westphalia","Female","430","0.203888977865347","0.18810239509238","0.219675560638315"
"Big worries","2002","North Rhine-Westphalia","Male","326","0.148982948775626","0.134611068042671","0.163354829508581"
"Big worries","2002","Rhineland-Palatinate,Saarland","Female","110","0.167468764464189","0.140232554801715","0.194704974126663"
"Big worries","2002","Rhineland-Palatinate,Saarland","Male","114","0.179516167691377","0.150035019436907","0.208997315945847"
"Big worries","2002","Saxony-Anhalt","Female","112","0.255732892539078","0.217869396471295","0.293596388606861"
"Big worries","2002","Saxony-Anhalt","Male","97","0.23189657020176","0.193412223535201","0.270380916868318"
"Big worries","2002","Saxony","Female","153","0.223263596720273","0.195102197045961","0.251424996394585"
"Big worries","2002","Saxony","Male","123","0.157306915530533","0.132233459228915","0.182380371832151"
"Big worries","2002","Schleswig-Holstein","Female","37","0.13255550427233","0.0982807855459508","0.16683022299871"
"Big worries","2002","Schleswig-Holstein","Male","41","0.16368792302942","0.124589308079442","0.202786537979397"
"Big worries","2002","Thuringia","Female","89","0.232609540199349","0.195085847582046","0.270133232816653"
"Big worries","2002","Thuringia","Male","80","0.233825644451738","0.19592119350653","0.271730095396945"
"No worries","2002","Baden-Württemberg","Female","478","0.302968237505016","0.279150258571466","0.326786216438566"
"No worries","2002","Baden-Württemberg","Male","583","0.388335995749324","0.362547184640817","0.41412480685783"
"No worries","2002","Bavaria","Female","583","0.300791529938331","0.279004177697579","0.322578882179083"
"No worries","2002","Bavaria","Male","595","0.341630728477673","0.318096550599841","0.365164906355504"
"No worries","2002","Berlin","Female","126","0.254938816894544","0.213503794503985","0.296373839285103"
"No worries","2002","Berlin","Male","140","0.323265676943541","0.277657122442483","0.368874231444599"
