"plh0035","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"No worries","2016","Not Working","Male","2464","0.247328942332536","0.236510429506439","0.258147455158633"
"No worries","2016","Part Time","Female","1606","0.299362904897416","0.286835367304235","0.311890442490598"
"No worries","2016","Part Time","Male","643","0.3589135030812","0.33690001374268","0.380926992419721"
"Some worries","2016","Full Time","Female","1715","0.542438157818628","0.525254560588598","0.559621755048658"
"Some worries","2016","Full Time","Male","3130","0.54389049575239","0.531226461888191","0.556554529616589"
"Some worries","2016","Not Working","Female","2863","0.468643993178211","0.456510871242661","0.480777115113761"
"Some worries","2016","Not Working","Male","2388","0.492122440933407","0.479586885479105","0.504657996387709"
"Some worries","2016","Part Time","Female","2675","0.544288467203115","0.53066524831104","0.55791168609519"
"Some worries","2016","Part Time","Male","850","0.483500719727024","0.460567285359983","0.506434154094064"
"Big worries","2017","Full Time","Female","536","0.131968296710472","0.12109642867438","0.142840164746564"
"Big worries","2017","Full Time","Male","834","0.114733842009876","0.107112862555769","0.122354821463983"
"Big worries","2017","Not Working","Female","1849","0.297906275761236","0.287328533047468","0.308484018475004"
"Big worries","2017","Not Working","Male","1287","0.245174025911149","0.234880128342764","0.255467923479535"
"Big worries","2017","Part Time","Female","851","0.143732717313982","0.134553398585787","0.152912036042176"
"Big worries","2017","Part Time","Male","387","0.168631629680939","0.152989195469536","0.184274063892342"
"No worries","2017","Full Time","Female","1194","0.331739859003507","0.316615632257798","0.346864085749216"
"No worries","2017","Full Time","Male","2340","0.350292652707147","0.3388848370565","0.361700468357794"
"No worries","2017","Not Working","Female","2111","0.20196294143913","0.192677490474402","0.211248392403857"
"No worries","2017","Not Working","Male","2727","0.244262585086442","0.233981637822211","0.254543532350673"
"No worries","2017","Part Time","Female","1742","0.316825536094723","0.304652361297032","0.328998710892415"
"No worries","2017","Part Time","Male","819","0.344539948468132","0.324686727522734","0.36439316941353"
"Some worries","2017","Full Time","Female","1993","0.536291844286021","0.520273245040735","0.552310443531307"
"Some worries","2017","Full Time","Male","3544","0.534973505282977","0.523046454265144","0.546900556300811"
"Some worries","2017","Not Working","Female","3221","0.500130782799634","0.488566315907082","0.511695249692187"
"Some worries","2017","Not Working","Male","2695","0.510563389002409","0.498601706904327","0.52252507110049"
"Some worries","2017","Part Time","Female","3018","0.539441746591295","0.526399796983976","0.552483696198614"
"Some worries","2017","Part Time","Male","995","0.486828421850929","0.465947131613106","0.507709712088752"
"Big worries","2018","Full Time","Female","412","0.103664989255188","0.0937240950057062","0.113605883504669"
"Big worries","2018","Full Time","Male","625","0.0967894077748841","0.0895742970981566","0.104004518451612"
"Big worries","2018","Not Working","Female","1533","0.254628984629087","0.244001263814156","0.265256705444019"
"Big worries","2018","Not Working","Male","1078","0.222207536516326","0.211322020091212","0.233093052941441"
"Big worries","2018","Part Time","Female","717","0.13401516283787","0.125016829016893","0.143013496658847"
"Big worries","2018","Part Time","Male","311","0.136585873804662","0.122821046388586","0.150350701220738"
"No worries","2018","Full Time","Female","1203","0.335494863101589","0.320096791707471","0.350892934495708"
"No worries","2018","Full Time","Male","2384","0.360572634639938","0.348855361305717","0.372289907974158"
"No worries","2018","Not Working","Female","1947","0.220697242302052","0.210580247484837","0.230814237119268"
"No worries","2018","Not Working","Male","2123","0.256394707421393","0.244961619482571","0.267827795360215"
"No worries","2018","Part Time","Female","1766","0.313875750134634","0.301618014409262","0.326133485860006"
"No worries","2018","Part Time","Male","966","0.352226173832775","0.333080052203018","0.371372295462533"
"Some worries","2018","Full Time","Female","1997","0.560840147643223","0.544655431649745","0.577024863636701"
"Some worries","2018","Full Time","Male","3442","0.542637957585178","0.530481145206435","0.554794769963921"
"Some worries","2018","Not Working","Female","2975","0.52467377306886","0.512491157653827","0.536856388483894"
"Some worries","2018","Not Working","Male","2402","0.521397756062281","0.508317696431242","0.534477815693319"
"Some worries","2018","Part Time","Female","3023","0.552109087027496","0.538974132889485","0.565244041165508"
"Some worries","2018","Part Time","Male","1114","0.511187952362563","0.491151558575374","0.531224346149752"
"Big worries","2019","Full Time","Female","485","0.139013195375056","0.12789131879575","0.150135071954363"
"Big worries","2019","Full Time","Male","795","0.120807834449402","0.11323141804239","0.128384250856414"
"Big worries","2019","Not Working","Female","1505","0.298424481201805","0.286854369126096","0.309994593277514"
"Big worries","2019","Not Working","Male","1092","0.264971893243589","0.252790455556619","0.277153330930558"
"Big worries","2019","Part Time","Female","799","0.15814483296356","0.148283339301347","0.168006326625773"
"Big worries","2019","Part Time","Male","366","0.173612939533975","0.158669233602221","0.188556645465728"
"No worries","2019","Full Time","Female","1133","0.312189133384597","0.29729225686202","0.327086009907175"
"No worries","2019","Full Time","Male","2466","0.322548561278417","0.311681527407171","0.333415595149663"
"No worries","2019","Not Working","Female","1745","0.200092261557002","0.189976042509581","0.210208480604424"
"No worries","2019","Not Working","Male","1705","0.224211117671082","0.212699217418288","0.235723017923876"
"No worries","2019","Part Time","Female","1564","0.28435460344038","0.272162585912866","0.296546620967894"
"No worries","2019","Part Time","Male","1003","0.339248575681831","0.320569577328736","0.357927574034927"
"Some worries","2019","Full Time","Female","2099","0.548797671240346","0.532800484790015","0.564794857690677"
"Some worries","2019","Full Time","Male","3847","0.556643604272181","0.545094734554537","0.568192473989825"
"Some worries","2019","Not Working","Female","2758","0.501483257241193","0.488840225670496","0.51412628881189"
"Some worries","2019","Not Working","Male","2245","0.51081698908533","0.49701902469823","0.524614953472429"
"Some worries","2019","Part Time","Female","2896","0.55750056359606","0.544076762083931","0.570924365108189"
"Some worries","2019","Part Time","Male","1099","0.487138484784194","0.467418717322539","0.50685825224585"
