"plh0035","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2004","35-65 y.","vocational + Abi","94","0.194400622009691","0.163098607267223","0.225702636752159"
"Big worries","2004","35-65 y.","higher vocational","161","0.171934388616991","0.149944119842745","0.193924657391237"
"Big worries","2004","35-65 y.","higher education","313","0.125659951587036","0.114044038643109","0.137275864530964"
"Big worries","2004","66 and older","in school","","","",""
"Big worries","2004","66 and older","inadequately","21","","",""
"Big worries","2004","66 and older","general elemantary","345","0.443854987455779","0.408807731813792","0.478902243097766"
"Big worries","2004","66 and older","middle vocational","727","0.362409282696222","0.341187814443604","0.383630750948839"
"Big worries","2004","66 and older","vocational + Abi","35","0.387441899407129","0.291959125514467","0.482924673299791"
"Big worries","2004","66 and older","higher vocational","88","0.348092286375759","0.289852229686498","0.406332343065021"
"Big worries","2004","66 and older","higher education","136","0.251678080053678","0.217709198308835","0.285646961798522"
"Some worries","2004","16-34 y.","in school","205","0.350715969235698","0.313629570399129","0.387802368072267"
"Some worries","2004","16-34 y.","inadequately","18","","",""
"Some worries","2004","16-34 y.","general elemantary","358","0.386491818752411","0.354749093680281","0.418234543824542"
"Some worries","2004","16-34 y.","middle vocational","1081","0.447908302106663","0.428557987882879","0.467258616330446"
"Some worries","2004","16-34 y.","vocational + Abi","206","0.473992634990312","0.427651958333608","0.520333311647016"
"Some worries","2004","16-34 y.","higher vocational","133","0.487285314846003","0.425936307388778","0.548634322303228"
"Some worries","2004","16-34 y.","higher education","243","0.414778086940651","0.37337651478779","0.456179659093512"
"Some worries","2004","35-65 y.","in school","","","",""
"Some worries","2004","35-65 y.","inadequately","54","0.449734286004683","0.366432937273363","0.533035634736003"
"Some worries","2004","35-65 y.","general elemantary","449","0.502841914634842","0.470176375883687","0.535507453385996"
"Some worries","2004","35-65 y.","middle vocational","3429","0.527210871365417","0.514868834989199","0.539552907741635"
"Some worries","2004","35-65 y.","vocational + Abi","321","0.525725708373274","0.48622923631389","0.565222180432659"
"Some worries","2004","35-65 y.","higher vocational","629","0.544441286889589","0.515416803847822","0.573465769931356"
"Some worries","2004","35-65 y.","higher education","1668","0.52747057244615","0.509974995583914","0.544966149308386"
"Some worries","2004","66 and older","in school","","","",""
"Some worries","2004","66 and older","inadequately","26","","",""
"Some worries","2004","66 and older","general elemantary","347","0.456699831512767","0.421562013725476","0.491837649300057"
"Some worries","2004","66 and older","middle vocational","1023","0.524195057203429","0.502147234174356","0.546242880232502"
"Some worries","2004","66 and older","vocational + Abi","50","0.447650537302279","0.350190939676142","0.545110134928416"
"Some worries","2004","66 and older","higher vocational","144","0.568649387543944","0.508098707268156","0.629200067819732"
"Some worries","2004","66 and older","higher education","391","0.632833189657743","0.595102855369521","0.670563523945966"
"No worries","2004","16-34 y.","in school","373","0.569087541704419","0.530601468862731","0.607573614546106"
"No worries","2004","16-34 y.","inadequately","26","","",""
"No worries","2004","16-34 y.","general elemantary","416","0.460334643746158","0.427843651419169","0.492825636073147"
"No worries","2004","16-34 y.","middle vocational","1191","0.448688106887222","0.42933463806697","0.468041575707474"
"No worries","2004","16-34 y.","vocational + Abi","199","0.457556761807427","0.411320756970713","0.50379276664414"
"No worries","2004","16-34 y.","higher vocational","105","0.410622626512699","0.350242201088588","0.47100305193681"
"No worries","2004","16-34 y.","higher education","269","0.495930105920034","0.453915116580086","0.537945095259982"
"No worries","2004","35-65 y.","in school","","","",""
"No worries","2004","35-65 y.","inadequately","28","","",""
"No worries","2004","35-65 y.","general elemantary","185","0.19297141223736","0.16718934221977","0.218753482254949"
"No worries","2004","35-65 y.","middle vocational","1713","0.26858275782506","0.257625987347764","0.279539528302355"
"No worries","2004","35-65 y.","vocational + Abi","199","0.279873669617035","0.244363784127319","0.315383555106751"
"No worries","2004","35-65 y.","higher vocational","341","0.28362432449342","0.257354392934596","0.309894256052244"
"No worries","2004","35-65 y.","higher education","1147","0.346869475966814","0.33018941047807","0.363549541455557"
"No worries","2004","66 and older","in school","","","",""
"No worries","2004","66 and older","inadequately","7","","",""
"No worries","2004","66 and older","general elemantary","80","0.0994451810314543","0.078335270656174","0.120555091406735"
"No worries","2004","66 and older","middle vocational","221","0.11339566010035","0.0993975978012555","0.127393722399444"
"No worries","2004","66 and older","vocational + Abi","15","","",""
"No worries","2004","66 and older","higher vocational","25","","",""
"No worries","2004","66 and older","higher education","100","0.115488730288578","0.0904716968371293","0.140505763740027"
"Big worries","2005","16-34 y.","in school","58","0.127763278903968","0.10206045766175","0.153466100146186"
"Big worries","2005","16-34 y.","inadequately","6","","",""
"Big worries","2005","16-34 y.","general elemantary","103","0.15754540974125","0.132834941169413","0.182255878313088"
"Big worries","2005","16-34 y.","middle vocational","236","0.100504007596638","0.0883059979822275","0.112702017211049"
"Big worries","2005","16-34 y.","vocational + Abi","33","0.0866499037361223","0.0603039625796418","0.112995844892603"
"Big worries","2005","16-34 y.","higher vocational","14","","",""
"Big worries","2005","16-34 y.","higher education","27","","",""
"Big worries","2005","35-65 y.","in school","","","",""
"Big worries","2005","35-65 y.","inadequately","58","0.450266394346061","0.364742528140365","0.535790260551758"
"Big worries","2005","35-65 y.","general elemantary","246","0.288526306926498","0.25762831900288","0.319424294850117"
"Big worries","2005","35-65 y.","middle vocational","1035","0.188884777593995","0.178944225581461","0.19882532960653"
"Big worries","2005","35-65 y.","vocational + Abi","82","0.174859430639426","0.144287050955809","0.205431810323043"
"Big worries","2005","35-65 y.","higher vocational","157","0.145669324066064","0.124803094851893","0.166535553280236"
"Big worries","2005","35-65 y.","higher education","296","0.128872954705741","0.116837006360544","0.140908903050939"
"Big worries","2005","66 and older","in school","","","",""
"Big worries","2005","66 and older","inadequately","23","","",""
"Big worries","2005","66 and older","general elemantary","339","0.45790926459609","0.422084826118003","0.493733703074176"
"Big worries","2005","66 and older","middle vocational","692","0.355675916325704","0.33453643195637","0.376815400695038"
"Big worries","2005","66 and older","vocational + Abi","30","0.292908035862142","0.204589553172617","0.381226518551666"
"Big worries","2005","66 and older","higher vocational","80","0.336949566183183","0.279048862625917","0.394850269740449"
"Big worries","2005","66 and older","higher education","139","0.229465692229311","0.197554719299116","0.261376665159507"
"Some worries","2005","16-34 y.","in school","197","0.335944505013143","0.299578420273473","0.372310589752814"
"Some worries","2005","16-34 y.","inadequately","25","","",""
"Some worries","2005","16-34 y.","general elemantary","312","0.377300904808771","0.344424229394446","0.410177580223096"
"Some worries","2005","16-34 y.","middle vocational","969","0.442743908590648","0.422592687182606","0.46289512999869"
"Some worries","2005","16-34 y.","vocational + Abi","204","0.462602894094221","0.415908701515985","0.509297086672456"
"Some worries","2005","16-34 y.","higher vocational","112","0.511252070448541","0.443155863230092","0.57934827766699"
"Some worries","2005","16-34 y.","higher education","219","0.447283536386023","0.40458904086018","0.489978031911867"
"Some worries","2005","35-65 y.","in school","","","",""
"Some worries","2005","35-65 y.","inadequately","58","0.498668479055075","0.412718677316068","0.584618280794081"
"Some worries","2005","35-65 y.","general elemantary","417","0.4980079290883","0.463910265251952","0.532105592924649"
"Some worries","2005","35-65 y.","middle vocational","3379","0.561363849751312","0.548761684272414","0.57396601523021"
"Some worries","2005","35-65 y.","vocational + Abi","310","0.524832373933554","0.484638998989653","0.565025748877455"
"Some worries","2005","35-65 y.","higher vocational","634","0.590079006002947","0.560988445890401","0.619169566115492"
"Some worries","2005","35-65 y.","higher education","1639","0.526526372555922","0.508590742601685","0.544462002510159"
"Some worries","2005","66 and older","in school","","","",""
"Some worries","2005","66 and older","inadequately","23","","",""
"Some worries","2005","66 and older","general elemantary","321","0.423064298861715","0.387540403653386","0.458588194070045"
"Some worries","2005","66 and older","middle vocational","1030","0.520284670055908","0.498223563544354","0.542345776567463"
"Some worries","2005","66 and older","vocational + Abi","56","0.532019517533131","0.435186011166983","0.628853023899279"
"Some worries","2005","66 and older","higher vocational","146","0.531955503829719","0.470831846403622","0.593079161255816"
"Some worries","2005","66 and older","higher education","414","0.630446294042857","0.593815359132824","0.66707722895289"
"No worries","2005","16-34 y.","in school","393","0.536292216082889","0.497896433136974","0.574687999028803"
"No worries","2005","16-34 y.","inadequately","28","","",""
"No worries","2005","16-34 y.","general elemantary","420","0.465153685449978","0.431322470835218","0.498984900064739"
"No worries","2005","16-34 y.","middle vocational","1129","0.456752083812714","0.436543449348076","0.476960718277351"
"No worries","2005","16-34 y.","vocational + Abi","201","0.450747202169657","0.404149586555885","0.497344817783429"
"No worries","2005","16-34 y.","higher vocational","81","0.450998191827538","0.38321262905137","0.518783754603705"
"No worries","2005","16-34 y.","higher education","275","0.486255235898156","0.443337670349854","0.529172801446457"
"No worries","2005","35-65 y.","in school","","","",""
"No worries","2005","35-65 y.","inadequately","14","","",""
"No worries","2005","35-65 y.","general elemantary","163","0.213465763985201","0.185522251295697","0.241409276674705"
"No worries","2005","35-65 y.","middle vocational","1542","0.249751372654693","0.238758092565802","0.260744652743584"
"No worries","2005","35-65 y.","vocational + Abi","201","0.30030819542702","0.26341402666226","0.337202364191781"
"No worries","2005","35-65 y.","higher vocational","307","0.264251669930989","0.238170898458239","0.290332441403739"
"No worries","2005","35-65 y.","higher education","1042","0.344600672738337","0.327529249491821","0.361672095984853"
"No worries","2005","66 and older","in school","","","",""
"No worries","2005","66 and older","inadequately","4","","",""
"No worries","2005","66 and older","general elemantary","83","0.119026436542195","0.095742476888017","0.142310396196373"
"No worries","2005","66 and older","middle vocational","248","0.124039413618387","0.1094835789844","0.138595248252375"
"No worries","2005","66 and older","vocational + Abi","16","","",""
"No worries","2005","66 and older","higher vocational","30","0.131094929987098","0.0897514316761437","0.172438428298052"
"No worries","2005","66 and older","higher education","114","0.140088013727832","0.113748202135042","0.166427825320622"
"Big worries","2006","16-34 y.","in school","25","","",""
"Big worries","2006","16-34 y.","inadequately","10","","",""
"Big worries","2006","16-34 y.","general elemantary","97","0.132489456761337","0.108803618173226","0.156175295349447"
"Big worries","2006","16-34 y.","middle vocational","234","0.116998577109927","0.104090896690734","0.12990625752912"
"Big worries","2006","16-34 y.","vocational + Abi","35","0.0860339791980196","0.060154242700621","0.111913715695418"
"Big worries","2006","16-34 y.","higher vocational","13","","",""
"Big worries","2006","16-34 y.","higher education","37","0.0704294142595187","0.0494974314428057","0.0913613970762318"
"Big worries","2006","35-65 y.","in school","","","",""
"Big worries","2006","35-65 y.","inadequately","52","0.456630355554213","0.368601387429859","0.544659323678568"
"Big worries","2006","35-65 y.","general elemantary","265","0.313771109447878","0.282594829921143","0.344947388974612"
"Big worries","2006","35-65 y.","middle vocational","1149","0.195073718216191","0.185338169362684","0.204809267069699"
"Big worries","2006","35-65 y.","vocational + Abi","87","0.148745383609783","0.121411012598874","0.176079754620693"
"Big worries","2006","35-65 y.","higher vocational","151","0.144009579120837","0.123726187675888","0.164292970565786"
"Big worries","2006","35-65 y.","higher education","309","0.119503734743641","0.108264736586296","0.130742732900986"
"Big worries","2006","66 and older","in school","2","","",""
"Big worries","2006","66 and older","inadequately","26","","",""
"Big worries","2006","66 and older","general elemantary","376","0.434931313969847","0.401366283894446","0.468496344045248"
"Big worries","2006","66 and older","middle vocational","850","0.378066416070799","0.358356141822052","0.397776690319546"
"Big worries","2006","66 and older","vocational + Abi","33","0.313487722567946","0.227185689998881","0.399789755137012"
"Big worries","2006","66 and older","higher vocational","88","0.298359282981922","0.247590358489102","0.349128207474742"
"Big worries","2006","66 and older","higher education","169","0.233011182951325","0.203807807692282","0.262214558210367"
"Some worries","2006","16-34 y.","in school","115","0.335801008103075","0.288869620588888","0.382732395617261"
"Some worries","2006","16-34 y.","inadequately","16","","",""
"Some worries","2006","16-34 y.","general elemantary","291","0.363114320318285","0.329516341251626","0.396712299384945"
"Some worries","2006","16-34 y.","middle vocational","1014","0.413413877696863","0.393638006260569","0.433189749133158"
"Some worries","2006","16-34 y.","vocational + Abi","210","0.4600694382224","0.414071277359138","0.506067599085662"
"Some worries","2006","16-34 y.","higher vocational","108","0.570865500960534","0.500301889024623","0.641429112896445"
"Some worries","2006","16-34 y.","higher education","235","0.381312512652508","0.341577958935701","0.421047066369316"
"Some worries","2006","35-65 y.","in school","1","","",""
"Some worries","2006","35-65 y.","inadequately","54","0.446964822299436","0.359101304780818","0.534828339818054"
"Some worries","2006","35-65 y.","general elemantary","415","0.489536759604865","0.455950765927579","0.523122753282151"
"Some worries","2006","35-65 y.","middle vocational","3486","0.535498709046055","0.523245335244766","0.547752082847343"
"Some worries","2006","35-65 y.","vocational + Abi","353","0.558345902163798","0.520199779984738","0.596492024342858"
"Some worries","2006","35-65 y.","higher vocational","651","0.569280178709768","0.540673272666202","0.597887084753333"
"Some worries","2006","35-65 y.","higher education","1758","0.517581908743744","0.500268824638798","0.534894992848691"
"Some worries","2006","66 and older","in school","2","","",""
"Some worries","2006","66 and older","inadequately","24","","",""
"Some worries","2006","66 and older","general elemantary","381","0.460221850957228","0.426476235835067","0.493967466079389"
"Some worries","2006","66 and older","middle vocational","1149","0.480275056803388","0.459966998168916","0.500583115437861"
"Some worries","2006","66 and older","vocational + Abi","58","0.51310957653585","0.420125779234178","0.606093373837522"
"Some worries","2006","66 and older","higher vocational","168","0.511977961216367","0.456513328077963","0.56744259435477"
"Some worries","2006","66 and older","higher education","476","0.595333465460506","0.561427279152342","0.62923965176867"
"No worries","2006","16-34 y.","in school","249","0.602004664434139","0.553362576376658","0.65064675249162"
"No worries","2006","16-34 y.","inadequately","30","0.569853328121964","0.440182015960534","0.699524640283394"
"No worries","2006","16-34 y.","general elemantary","399","0.504396222920378","0.46946498783705","0.539327458003705"
"No worries","2006","16-34 y.","middle vocational","1134","0.46958754519321","0.449545485377764","0.489629605008656"
"No worries","2006","16-34 y.","vocational + Abi","206","0.45389658257958","0.40794761860269","0.49984554655647"
"No worries","2006","16-34 y.","higher vocational","68","0.38365297040387","0.314326494343414","0.452979446464326"
"No worries","2006","16-34 y.","higher education","302","0.548258073087973","0.507545377074072","0.588970769101873"
"No worries","2006","35-65 y.","in school","3","","",""
"No worries","2006","35-65 y.","inadequately","17","","",""
"No worries","2006","35-65 y.","general elemantary","171","0.196692130947257","0.169985579371015","0.223398682523498"
"No worries","2006","35-65 y.","middle vocational","1729","0.269427572737754","0.258527342696408","0.2803278027791"
"No worries","2006","35-65 y.","vocational + Abi","211","0.292908714226419","0.257949514251242","0.327867914201596"
"No worries","2006","35-65 y.","higher vocational","349","0.286710242169395","0.260584717139012","0.312835767199779"
"No worries","2006","35-65 y.","higher education","1133","0.362914356512615","0.346254391481263","0.379574321543966"
"No worries","2006","66 and older","in school","","","",""
"No worries","2006","66 and older","inadequately","5","","",""
"No worries","2006","66 and older","general elemantary","81","0.104846835072925","0.0841047495732042","0.125588920572646"
"No worries","2006","66 and older","middle vocational","326","0.141658527125813","0.127484670939813","0.155832383311812"
"No worries","2006","66 and older","vocational + Abi","20","","",""
"No worries","2006","66 and older","higher vocational","56","0.189662755801711","0.146162208369717","0.233163303233705"
"No worries","2006","66 and older","higher education","160","0.171655351588169","0.145606753191174","0.197703949985165"
"Big worries","2007","16-34 y.","in school","22","","",""
"Big worries","2007","16-34 y.","inadequately","10","","",""
"Big worries","2007","16-34 y.","general elemantary","78","0.125330641271034","0.100554331605184","0.150106950936884"
"Big worries","2007","16-34 y.","middle vocational","221","0.103613261377797","0.0908172428776712","0.116409279877923"
"Big worries","2007","16-34 y.","vocational + Abi","36","0.0828276191497762","0.0566851125367879","0.108970125762765"
"Big worries","2007","16-34 y.","higher vocational","13","","",""
"Big worries","2007","16-34 y.","higher education","25","","",""
"Big worries","2007","35-65 y.","in school","","","",""
"Big worries","2007","35-65 y.","inadequately","41","0.430354192136521","0.3378274608116","0.522880923461442"
"Big worries","2007","35-65 y.","general elemantary","222","0.28597890156998","0.253486919611615","0.318470883528345"
"Big worries","2007","35-65 y.","middle vocational","1045","0.178857820218697","0.169039005166811","0.188676635270582"
"Big worries","2007","35-65 y.","vocational + Abi","82","0.156149451105107","0.127713751087167","0.184585151123048"
"Big worries","2007","35-65 y.","higher vocational","157","0.172172324263327","0.149498492022067","0.194846156504587"
"Big worries","2007","35-65 y.","higher education","320","0.113982199113875","0.102631242784353","0.125333155443398"
"Big worries","2007","66 and older","in school","","","",""
"Big worries","2007","66 and older","inadequately","30","0.526583664535581","0.393413627034619","0.659753702036543"
"Big worries","2007","66 and older","general elemantary","338","0.438042247701074","0.4031115650998","0.472972930302348"
"Big worries","2007","66 and older","middle vocational","756","0.333191621504854","0.313877825454316","0.352505417555392"
"Big worries","2007","66 and older","vocational + Abi","27","","",""
"Big worries","2007","66 and older","higher vocational","90","0.299504754046036","0.248433878002295","0.350575630089776"
"Big worries","2007","66 and older","higher education","176","0.224962931848179","0.196383217506858","0.253542646189501"
"Some worries","2007","16-34 y.","in school","119","0.315830634325109","0.26627435646693","0.365386912183289"
"Some worries","2007","16-34 y.","inadequately","25","","",""
"Some worries","2007","16-34 y.","general elemantary","275","0.412704534171639","0.375863316394041","0.449545751949236"
"Some worries","2007","16-34 y.","middle vocational","927","0.429409680884343","0.408626233277301","0.450193128491384"
"Some worries","2007","16-34 y.","vocational + Abi","223","0.563546356245906","0.516506277689418","0.610586434802394"
"Some worries","2007","16-34 y.","higher vocational","77","0.519567405621177","0.440401249812612","0.598733561429743"
"Some worries","2007","16-34 y.","higher education","239","0.459651817486211","0.418152156684387","0.501151478288034"
"Some worries","2007","35-65 y.","in school","","","",""
"Some worries","2007","35-65 y.","inadequately","49","0.338094469238943","0.249691106227001","0.426497832250885"
"Some worries","2007","35-65 y.","general elemantary","366","0.503995970868813","0.468045066601738","0.539946875135889"
"Some worries","2007","35-65 y.","middle vocational","3206","0.552212988959293","0.539472532526271","0.564953445392316"
"Some worries","2007","35-65 y.","vocational + Abi","329","0.503637914840894","0.464470993737116","0.542804835944672"
"Some worries","2007","35-65 y.","higher vocational","602","0.555128742096516","0.525282660776055","0.584974823416976"
"Some worries","2007","35-65 y.","higher education","1650","0.547462578358923","0.529683993805452","0.565241162912394"
"Some worries","2007","66 and older","in school","","","",""
"Some worries","2007","66 and older","inadequately","18","","",""
"Some worries","2007","66 and older","general elemantary","360","0.472073018372921","0.436925978139386","0.507220058606456"
"Some worries","2007","66 and older","middle vocational","1217","0.528946740494003","0.508493550142042","0.549399930845964"
"Some worries","2007","66 and older","vocational + Abi","62","0.558636638215262","0.46942172496211","0.647851551468414"
"Some worries","2007","66 and older","higher vocational","176","0.561847699480138","0.506526612735547","0.617168786224728"
"Some worries","2007","66 and older","higher education","467","0.568782351623026","0.534885256312555","0.602679446933497"
"No worries","2007","16-34 y.","in school","197","0.627908847561183","0.576378542452506","0.679439152669861"
"No worries","2007","16-34 y.","inadequately","19","","",""
"No worries","2007","16-34 y.","general elemantary","333","0.461964824557327","0.424657352518271","0.499272296596384"
"No worries","2007","16-34 y.","middle vocational","1031","0.46697705773786","0.446029171858645","0.487924943617075"
"No worries","2007","16-34 y.","vocational + Abi","168","0.353626024604318","0.308279062908619","0.398972986300018"
"No worries","2007","16-34 y.","higher vocational","63","0.431442422356871","0.352963862554958","0.509920982158784"
"No worries","2007","16-34 y.","higher education","290","0.482549955480561","0.440939874316313","0.524160036644809"
"No worries","2007","35-65 y.","in school","","","",""
"No worries","2007","35-65 y.","inadequately","20","","",""
"No worries","2007","35-65 y.","general elemantary","155","0.210025127561207","0.180736707043241","0.239313548079172"
"No worries","2007","35-65 y.","middle vocational","1601","0.26892919082201","0.257568764575474","0.280289617068546"
"No worries","2007","35-65 y.","vocational + Abi","215","0.340212634053999","0.303098601812214","0.377326666295784"
"No worries","2007","35-65 y.","higher vocational","306","0.272698933640157","0.245952115849326","0.299445751430988"
"No worries","2007","35-65 y.","higher education","1041","0.338555222527202","0.321652593184474","0.355457851869929"
"No worries","2007","66 and older","in school","","","",""
"No worries","2007","66 and older","inadequately","6","","",""
"No worries","2007","66 and older","general elemantary","77","0.0898847339260056","0.0697480289170945","0.110021438934917"
"No worries","2007","66 and older","middle vocational","315","0.137861638001143","0.123735277566276","0.15198799843601"
"No worries","2007","66 and older","vocational + Abi","30","0.193201804418206","0.122266463788329","0.264137145048083"
"No worries","2007","66 and older","higher vocational","43","0.138647546473827","0.100116092864817","0.177179000082836"
"No worries","2007","66 and older","higher education","177","0.206254716528795","0.178560844058929","0.233948588998661"
"Big worries","2008","16-34 y.","in school","19","","",""
"Big worries","2008","16-34 y.","inadequately","6","","",""
"Big worries","2008","16-34 y.","general elemantary","71","0.139708392341821","0.112463381228562","0.166953403455081"
"Big worries","2008","16-34 y.","middle vocational","173","0.106480125576416","0.0929279837319026","0.120032267420929"
"Big worries","2008","16-34 y.","vocational + Abi","33","0.121993654165509","0.0889570907996563","0.155030217531361"
"Big worries","2008","16-34 y.","higher vocational","7","","",""
"Big worries","2008","16-34 y.","higher education","22","","",""
"Big worries","2008","35-65 y.","in school","","","",""
"Big worries","2008","35-65 y.","inadequately","39","0.457993447840507","0.357804875250119","0.558182020430894"
"Big worries","2008","35-65 y.","general elemantary","196","0.286139369641835","0.251917304528471","0.320361434755199"
"Big worries","2008","35-65 y.","middle vocational","995","0.190405479759254","0.180033005162309","0.200777954356198"
"Big worries","2008","35-65 y.","vocational + Abi","75","0.15447643173872","0.125866829016878","0.183086034460562"
"Big worries","2008","35-65 y.","higher vocational","149","0.156742386305912","0.133910490424417","0.179574282187408"
"Big worries","2008","35-65 y.","higher education","263","0.107155484918119","0.0956760911236009","0.118634878712637"
"Big worries","2008","66 and older","in school","","","",""
"Big worries","2008","66 and older","inadequately","17","","",""
"Big worries","2008","66 and older","general elemantary","311","0.424834786812852","0.389074054624771","0.460595519000934"
"Big worries","2008","66 and older","middle vocational","760","0.337861342977497","0.318335272209178","0.357387413745817"
"Big worries","2008","66 and older","vocational + Abi","32","0.295663146354141","0.210384450135598","0.380941842572684"
"Big worries","2008","66 and older","higher vocational","86","0.271475863558212","0.222519850275748","0.320431876840676"
"Big worries","2008","66 and older","higher education","166","0.20539122789996","0.178623488980701","0.232158966819218"
"Some worries","2008","16-34 y.","in school","122","0.377353278376804","0.326787621316344","0.427918935437263"
"Some worries","2008","16-34 y.","inadequately","22","","",""
"Some worries","2008","16-34 y.","general elemantary","234","0.336872849107876","0.299729222194425","0.374016476021326"
"Some worries","2008","16-34 y.","middle vocational","841","0.413852540136951","0.392213010877044","0.435492069396858"
"Some worries","2008","16-34 y.","vocational + Abi","178","0.446222833590093","0.396043968658376","0.49640169852181"
"Some worries","2008","16-34 y.","higher vocational","72","0.582600159509292","0.495804364105891","0.669395954912693"
"Some worries","2008","16-34 y.","higher education","227","0.452176809658505","0.409844186597725","0.494509432719284"
"Some worries","2008","35-65 y.","in school","","","",""
"Some worries","2008","35-65 y.","inadequately","36","0.38845327766542","0.290443251545907","0.486463303784933"
"Some worries","2008","35-65 y.","general elemantary","321","0.487178887121246","0.449331328739084","0.525026445503409"
"Some worries","2008","35-65 y.","middle vocational","2965","0.533860669821715","0.520681722689465","0.547039616953966"
"Some worries","2008","35-65 y.","vocational + Abi","318","0.534844605973988","0.495359737599244","0.574329474348732"
"Some worries","2008","35-65 y.","higher vocational","538","0.546435381733921","0.515170441485333","0.577700321982509"
"Some worries","2008","35-65 y.","higher education","1515","0.529902395585849","0.511379205036969","0.548425586134728"
"Some worries","2008","66 and older","in school","","","",""
"Some worries","2008","66 and older","inadequately","21","","",""
"Some worries","2008","66 and older","general elemantary","355","0.489043398298308","0.452880288602596","0.525206507994019"
"Some worries","2008","66 and older","middle vocational","1174","0.517874282169233","0.497245981324102","0.538502583014364"
"Some worries","2008","66 and older","vocational + Abi","50","0.471758873645246","0.378470420369768","0.565047326920725"
"Some worries","2008","66 and older","higher vocational","179","0.556232142440726","0.501540064757201","0.610924220124251"
"Some worries","2008","66 and older","higher education","517","0.600959612671997","0.568512568923378","0.633406656420615"
"No worries","2008","16-34 y.","in school","212","0.562466125756008","0.510715600090179","0.614216651421836"
"No worries","2008","16-34 y.","inadequately","20","","",""
"No worries","2008","16-34 y.","general elemantary","317","0.523418758550303","0.48416818454396","0.562669332556646"
"No worries","2008","16-34 y.","middle vocational","976","0.479667334286633","0.457717453279882","0.501617215293385"
"No worries","2008","16-34 y.","vocational + Abi","166","0.431783512244398","0.381783816806795","0.481783207682002"
"No worries","2008","16-34 y.","higher vocational","45","0.390126511103423","0.304272644771981","0.475980377434864"
"No worries","2008","16-34 y.","higher education","282","0.505865439910359","0.46334077007944","0.548390109741279"
"No worries","2008","35-65 y.","in school","","","",""
"No worries","2008","35-65 y.","inadequately","20","","",""
"No worries","2008","35-65 y.","general elemantary","153","0.226681743236918","0.194978908760356","0.258384577713481"
"No worries","2008","35-65 y.","middle vocational","1544","0.275733850419031","0.263927843999074","0.287539856838987"
"No worries","2008","35-65 y.","vocational + Abi","220","0.310678962287292","0.274044945232235","0.347312979342349"
"No worries","2008","35-65 y.","higher vocational","287","0.296822231960167","0.268130987124002","0.325513476796332"
"No worries","2008","35-65 y.","higher education","1011","0.362942119496033","0.345096486157259","0.380787752834806"
"No worries","2008","66 and older","in school","","","",""
"No worries","2008","66 and older","inadequately","4","","",""
"No worries","2008","66 and older","general elemantary","68","0.0861218148888404","0.0658262659159004","0.10641736386178"
"No worries","2008","66 and older","middle vocational","320","0.14426437485327","0.129759282760534","0.158769466946006"
"No worries","2008","66 and older","vocational + Abi","28","","",""
"No worries","2008","66 and older","higher vocational","52","0.172291994001062","0.130721078729855","0.213862909272268"
"No worries","2008","66 and older","higher education","192","0.193649159428044","0.16746649171378","0.219831827142307"
"Big worries","2009","16-34 y.","in school","35","0.132139503081741","0.0944423512233001","0.169836654940181"
"Big worries","2009","16-34 y.","inadequately","10","","",""
"Big worries","2009","16-34 y.","general elemantary","75","0.139355420225466","0.110306792473432","0.1684040479775"
"Big worries","2009","16-34 y.","middle vocational","177","0.115848715481732","0.101026633857249","0.130670797106215"
"Big worries","2009","16-34 y.","vocational + Abi","27","","",""
"Big worries","2009","16-34 y.","higher vocational","9","","",""
"Big worries","2009","16-34 y.","higher education","32","0.0412466082401552","0.0244585183476459","0.0580346981326645"
"Big worries","2009","35-65 y.","in school","","","",""
"Big worries","2009","35-65 y.","inadequately","40","0.501663466457579","0.394739256795654","0.608587676119503"
"Big worries","2009","35-65 y.","general elemantary","167","0.275411989292281","0.239304572348745","0.311519406235817"
"Big worries","2009","35-65 y.","middle vocational","915","0.181433997804405","0.170863538164455","0.192004457444355"
"Big worries","2009","35-65 y.","vocational + Abi","68","0.134714858790502","0.106637173865073","0.162792543715931"
"Big worries","2009","35-65 y.","higher vocational","131","0.168090801293682","0.143700669175307","0.192480933412057"
"Big worries","2009","35-65 y.","higher education","255","0.103198240811383","0.0915248930378506","0.114871588584916"
"Big worries","2009","66 and older","in school","","","",""
"Big worries","2009","66 and older","inadequately","23","","",""
"Big worries","2009","66 and older","general elemantary","302","0.451836627150125","0.414124523791663","0.489548730508588"
"Big worries","2009","66 and older","middle vocational","726","0.314206587434446","0.294765062300312","0.333648112568579"
"Big worries","2009","66 and older","vocational + Abi","23","","",""
"Big worries","2009","66 and older","higher vocational","83","0.282195870524954","0.232806777277354","0.331584963772554"
"Big worries","2009","66 and older","higher education","162","0.202230592541135","0.175767623304974","0.228693561777296"
"Some worries","2009","16-34 y.","in school","102","0.351455940331306","0.298309714198271","0.404602166464342"
"Some worries","2009","16-34 y.","inadequately","13","","",""
"Some worries","2009","16-34 y.","general elemantary","208","0.412315728074208","0.371026310724365","0.453605145424052"
"Some worries","2009","16-34 y.","middle vocational","772","0.416653601778567","0.393821224676398","0.439485978880736"
"Some worries","2009","16-34 y.","vocational + Abi","173","0.583738262944655","0.531187131897458","0.636289393991851"
"Some worries","2009","16-34 y.","higher vocational","56","0.493381208272083","0.399524181682114","0.587238234862052"
