"plb0195_h","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1988","Part Time","(3b) higher tertiary education","2","","",""
"Partly, partly","1988","Not Working","(0) in school","","","",""
"Partly, partly","1988","Not Working","(1a) inadequately completed","","","",""
"Partly, partly","1988","Not Working","(1b) general elementary school","","","",""
"Partly, partly","1988","Not Working","(1c) basic vocational qualification","","","",""
"Partly, partly","1988","Not Working","(2b) intermediate general qualification","1","","",""
"Partly, partly","1988","Not Working","(2a) intermediate vocational","","","",""
"Partly, partly","1988","Not Working","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1988","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1988","Not Working","(3a) lower tertiary education","","","",""
"Partly, partly","1988","Not Working","(3b) higher tertiary education","1","","",""
"Paid","1988","Full Time","(0) in school","","","",""
"Paid","1988","Full Time","(1a) inadequately completed","125","0.79698959130916","0.734070311585424","0.859908871032896"
"Paid","1988","Full Time","(1b) general elementary school","261","0.557510897685729","0.509198004648686","0.605823790722771"
"Paid","1988","Full Time","(1c) basic vocational qualification","519","0.4151227813546","0.386852293725614","0.443393268983586"
"Paid","1988","Full Time","(2b) intermediate general qualification","23","","",""
"Paid","1988","Full Time","(2a) intermediate vocational","99","0.220131241753017","0.18189181059583","0.258370672910203"
"Paid","1988","Full Time","(2c_gen) general maturity certificate","19","","",""
"Paid","1988","Full Time","(2c_voc) vocational maturity certificate","37","0.184579095157495","0.120992986298063","0.248165204016928"
"Paid","1988","Full Time","(3a) lower tertiary education","13","","",""
"Paid","1988","Full Time","(3b) higher tertiary education","15","","",""
"Paid","1988","Part Time","(0) in school","1","","",""
"Paid","1988","Part Time","(1a) inadequately completed","20","","",""
"Paid","1988","Part Time","(1b) general elementary school","95","0.581913932732543","0.502448279353027","0.661379586112059"
"Paid","1988","Part Time","(1c) basic vocational qualification","99","0.446372145738287","0.378155475569019","0.514588815907554"
"Paid","1988","Part Time","(2b) intermediate general qualification","8","","",""
"Paid","1988","Part Time","(2a) intermediate vocational","27","","",""
"Paid","1988","Part Time","(2c_gen) general maturity certificate","17","","",""
"Paid","1988","Part Time","(2c_voc) vocational maturity certificate","10","","",""
"Paid","1988","Part Time","(3a) lower tertiary education","3","","",""
"Paid","1988","Part Time","(3b) higher tertiary education","6","","",""
"Paid","1988","Not Working","(0) in school","","","",""
"Paid","1988","Not Working","(1a) inadequately completed","2","","",""
"Paid","1988","Not Working","(1b) general elementary school","3","","",""
"Paid","1988","Not Working","(1c) basic vocational qualification","7","","",""
"Paid","1988","Not Working","(2b) intermediate general qualification","2","","",""
"Paid","1988","Not Working","(2a) intermediate vocational","2","","",""
"Paid","1988","Not Working","(2c_gen) general maturity certificate","","","",""
"Paid","1988","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Paid","1988","Not Working","(3a) lower tertiary education","1","","",""
"Paid","1988","Not Working","(3b) higher tertiary education","1","","",""
"Not paid","1988","Full Time","(0) in school","","","",""
"Not paid","1988","Full Time","(1a) inadequately completed","3","","",""
"Not paid","1988","Full Time","(1b) general elementary school","26","","",""
"Not paid","1988","Full Time","(1c) basic vocational qualification","146","0.12737809169831","0.108249936435356","0.146506246961264"
"Not paid","1988","Full Time","(2b) intermediate general qualification","13","","",""
"Not paid","1988","Full Time","(2a) intermediate vocational","89","0.212380891459461","0.174634480682851","0.250127302236072"
"Not paid","1988","Full Time","(2c_gen) general maturity certificate","7","","",""
"Not paid","1988","Full Time","(2c_voc) vocational maturity certificate","34","0.26914341549198","0.196451178469053","0.341835652514907"
"Not paid","1988","Full Time","(3a) lower tertiary education","42","0.479088688215212","0.378099700997649","0.580077675432776"
"Not paid","1988","Full Time","(3b) higher tertiary education","123","0.656453357229913","0.590472744530305","0.722433969929521"
"Not paid","1988","Part Time","(0) in school","","","",""
"Not paid","1988","Part Time","(1a) inadequately completed","1","","",""
"Not paid","1988","Part Time","(1b) general elementary school","8","","",""
"Not paid","1988","Part Time","(1c) basic vocational qualification","13","","",""
"Not paid","1988","Part Time","(2b) intermediate general qualification","10","","",""
"Not paid","1988","Part Time","(2a) intermediate vocational","21","","",""
"Not paid","1988","Part Time","(2c_gen) general maturity certificate","5","","",""
"Not paid","1988","Part Time","(2c_voc) vocational maturity certificate","3","","",""
"Not paid","1988","Part Time","(3a) lower tertiary education","9","","",""
"Not paid","1988","Part Time","(3b) higher tertiary education","27","","",""
"Not paid","1988","Not Working","(0) in school","","","",""
"Not paid","1988","Not Working","(1a) inadequately completed","","","",""
"Not paid","1988","Not Working","(1b) general elementary school","1","","",""
"Not paid","1988","Not Working","(1c) basic vocational qualification","3","","",""
"Not paid","1988","Not Working","(2b) intermediate general qualification","","","",""
"Not paid","1988","Not Working","(2a) intermediate vocational","","","",""
"Not paid","1988","Not Working","(2c_gen) general maturity certificate","","","",""
"Not paid","1988","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Not paid","1988","Not Working","(3a) lower tertiary education","1","","",""
"Not paid","1988","Not Working","(3b) higher tertiary education","","","",""
"Acclaimed","1989","Full Time","(0) in school","","","",""
"Acclaimed","1989","Full Time","(1a) inadequately completed","24","","",""
"Acclaimed","1989","Full Time","(1b) general elementary school","79","0.245640082502665","0.206681729437791","0.284598435567539"
"Acclaimed","1989","Full Time","(1c) basic vocational qualification","329","0.292083277588724","0.266525344081988","0.31764121109546"
"Acclaimed","1989","Full Time","(2b) intermediate general qualification","42","0.429539588562993","0.326115641350116","0.532963535775871"
"Acclaimed","1989","Full Time","(2a) intermediate vocational","205","0.422528503510951","0.378925348635385","0.466131658386518"
"Acclaimed","1989","Full Time","(2c_gen) general maturity certificate","18","","",""
"Acclaimed","1989","Full Time","(2c_voc) vocational maturity certificate","56","0.378764159694638","0.301394211219813","0.456134108169463"
"Acclaimed","1989","Full Time","(3a) lower tertiary education","27","","",""
"Acclaimed","1989","Full Time","(3b) higher tertiary education","34","0.161101974470213","0.110024834586191","0.212179114354235"
"Acclaimed","1989","Part Time","(0) in school","","","",""
"Acclaimed","1989","Part Time","(1a) inadequately completed","3","","",""
"Acclaimed","1989","Part Time","(1b) general elementary school","32","0.294354290932999","0.213149071562673","0.375559510303326"
"Acclaimed","1989","Part Time","(1c) basic vocational qualification","72","0.364974758491511","0.300772822463651","0.42917669451937"
"Acclaimed","1989","Part Time","(2b) intermediate general qualification","14","","",""
"Acclaimed","1989","Part Time","(2a) intermediate vocational","56","0.423520830813727","0.335841470414023","0.511200191213431"
"Acclaimed","1989","Part Time","(2c_gen) general maturity certificate","6","","",""
"Acclaimed","1989","Part Time","(2c_voc) vocational maturity certificate","10","","",""
"Acclaimed","1989","Part Time","(3a) lower tertiary education","2","","",""
"Acclaimed","1989","Part Time","(3b) higher tertiary education","12","","",""
"Acclaimed","1989","Not Working","(0) in school","","","",""
"Acclaimed","1989","Not Working","(1a) inadequately completed","1","","",""
"Acclaimed","1989","Not Working","(1b) general elementary school","1","","",""
"Acclaimed","1989","Not Working","(1c) basic vocational qualification","4","","",""
"Acclaimed","1989","Not Working","(2b) intermediate general qualification","","","",""
"Acclaimed","1989","Not Working","(2a) intermediate vocational","3","","",""
"Acclaimed","1989","Not Working","(2c_gen) general maturity certificate","3","","",""
"Acclaimed","1989","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1989","Not Working","(3a) lower tertiary education","","","",""
"Acclaimed","1989","Not Working","(3b) higher tertiary education","","","",""
"Partly, partly","1989","Full Time","(0) in school","","","",""
"Partly, partly","1989","Full Time","(1a) inadequately completed","19","","",""
"Partly, partly","1989","Full Time","(1b) general elementary school","55","0.119046970960434","0.089738226046661","0.148355715874208"
"Partly, partly","1989","Full Time","(1c) basic vocational qualification","188","0.156782681375188","0.136346483161787","0.177218879588589"
"Partly, partly","1989","Full Time","(2b) intermediate general qualification","20","","",""
"Partly, partly","1989","Full Time","(2a) intermediate vocational","75","0.1432558561869","0.112331092049374","0.174180620324427"
"Partly, partly","1989","Full Time","(2c_gen) general maturity certificate","8","","",""
"Partly, partly","1989","Full Time","(2c_voc) vocational maturity certificate","28","","",""
"Partly, partly","1989","Full Time","(3a) lower tertiary education","21","","",""
"Partly, partly","1989","Full Time","(3b) higher tertiary education","24","","",""
"Partly, partly","1989","Part Time","(0) in school","","","",""
"Partly, partly","1989","Part Time","(1a) inadequately completed","4","","",""
"Partly, partly","1989","Part Time","(1b) general elementary school","18","","",""
"Partly, partly","1989","Part Time","(1c) basic vocational qualification","26","","",""
"Partly, partly","1989","Part Time","(2b) intermediate general qualification","2","","",""
"Partly, partly","1989","Part Time","(2a) intermediate vocational","11","","",""
"Partly, partly","1989","Part Time","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1989","Part Time","(2c_voc) vocational maturity certificate","3","","",""
"Partly, partly","1989","Part Time","(3a) lower tertiary education","4","","",""
"Partly, partly","1989","Part Time","(3b) higher tertiary education","6","","",""
"Partly, partly","1989","Not Working","(0) in school","","","",""
"Partly, partly","1989","Not Working","(1a) inadequately completed","","","",""
"Partly, partly","1989","Not Working","(1b) general elementary school","1","","",""
"Partly, partly","1989","Not Working","(1c) basic vocational qualification","1","","",""
"Partly, partly","1989","Not Working","(2b) intermediate general qualification","1","","",""
"Partly, partly","1989","Not Working","(2a) intermediate vocational","2","","",""
"Partly, partly","1989","Not Working","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1989","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1989","Not Working","(3a) lower tertiary education","","","",""
"Partly, partly","1989","Not Working","(3b) higher tertiary education","","","",""
"Paid","1989","Full Time","(0) in school","","","",""
"Paid","1989","Full Time","(1a) inadequately completed","123","0.700356791201825","0.631290421276218","0.769423161127433"
"Paid","1989","Full Time","(1b) general elementary school","301","0.544901053567523","0.499832521948641","0.589969585186405"
"Paid","1989","Full Time","(1c) basic vocational qualification","582","0.451523208533028","0.423552693047851","0.479493724018204"
"Paid","1989","Full Time","(2b) intermediate general qualification","17","","",""
"Paid","1989","Full Time","(2a) intermediate vocational","98","0.181484149964836","0.147462331021056","0.215505968908615"
"Paid","1989","Full Time","(2c_gen) general maturity certificate","19","","",""
"Paid","1989","Full Time","(2c_voc) vocational maturity certificate","33","0.16609821560051","0.106737441965542","0.225458989235477"
"Paid","1989","Full Time","(3a) lower tertiary education","14","","",""
"Paid","1989","Full Time","(3b) higher tertiary education","17","","",""
"Paid","1989","Part Time","(0) in school","2","","",""
"Paid","1989","Part Time","(1a) inadequately completed","15","","",""
"Paid","1989","Part Time","(1b) general elementary school","64","0.509301439458231","0.42022758420079","0.598375294715672"
"Paid","1989","Part Time","(1c) basic vocational qualification","97","0.400159070647859","0.334822611240185","0.465495530055533"
"Paid","1989","Part Time","(2b) intermediate general qualification","6","","",""
"Paid","1989","Part Time","(2a) intermediate vocational","41","0.344162878857454","0.259858877949088","0.428466879765819"
"Paid","1989","Part Time","(2c_gen) general maturity certificate","17","","",""
"Paid","1989","Part Time","(2c_voc) vocational maturity certificate","13","","",""
"Paid","1989","Part Time","(3a) lower tertiary education","1","","",""
"Paid","1989","Part Time","(3b) higher tertiary education","5","","",""
"Paid","1989","Not Working","(0) in school","1","","",""
"Paid","1989","Not Working","(1a) inadequately completed","1","","",""
"Paid","1989","Not Working","(1b) general elementary school","10","","",""
"Paid","1989","Not Working","(1c) basic vocational qualification","5","","",""
"Paid","1989","Not Working","(2b) intermediate general qualification","1","","",""
"Paid","1989","Not Working","(2a) intermediate vocational","3","","",""
"Paid","1989","Not Working","(2c_gen) general maturity certificate","1","","",""
"Paid","1989","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Paid","1989","Not Working","(3a) lower tertiary education","","","",""
"Paid","1989","Not Working","(3b) higher tertiary education","2","","",""
"Not paid","1989","Full Time","(0) in school","","","",""
"Not paid","1989","Full Time","(1a) inadequately completed","3","","",""
"Not paid","1989","Full Time","(1b) general elementary school","34","0.0904118929693773","0.0644583389571514","0.116365446981603"
"Not paid","1989","Full Time","(1c) basic vocational qualification","117","0.099610832503061","0.0827782900243644","0.116443374981758"
"Not paid","1989","Full Time","(2b) intermediate general qualification","9","","",""
"Not paid","1989","Full Time","(2a) intermediate vocational","115","0.252731490337313","0.214370249084125","0.291092731590501"
"Not paid","1989","Full Time","(2c_gen) general maturity certificate","6","","",""
"Not paid","1989","Full Time","(2c_voc) vocational maturity certificate","34","0.247659096484848","0.178810657694056","0.31650753527564"
"Not paid","1989","Full Time","(3a) lower tertiary education","38","0.407174652131766","0.310880072762794","0.503469231500739"
"Not paid","1989","Full Time","(3b) higher tertiary education","124","0.641692252155739","0.575070960243169","0.708313544068309"
"Not paid","1989","Part Time","(0) in school","","","",""
"Not paid","1989","Part Time","(1a) inadequately completed","2","","",""
"Not paid","1989","Part Time","(1b) general elementary school","7","","",""
"Not paid","1989","Part Time","(1c) basic vocational qualification","21","","",""
"Not paid","1989","Part Time","(2b) intermediate general qualification","10","","",""
"Not paid","1989","Part Time","(2a) intermediate vocational","14","","",""
"Not paid","1989","Part Time","(2c_gen) general maturity certificate","2","","",""
"Not paid","1989","Part Time","(2c_voc) vocational maturity certificate","2","","",""
"Not paid","1989","Part Time","(3a) lower tertiary education","8","","",""
"Not paid","1989","Part Time","(3b) higher tertiary education","15","","",""
"Not paid","1989","Not Working","(0) in school","","","",""
"Not paid","1989","Not Working","(1a) inadequately completed","","","",""
"Not paid","1989","Not Working","(1b) general elementary school","1","","",""
"Not paid","1989","Not Working","(1c) basic vocational qualification","1","","",""
"Not paid","1989","Not Working","(2b) intermediate general qualification","","","",""
"Not paid","1989","Not Working","(2a) intermediate vocational","2","","",""
"Not paid","1989","Not Working","(2c_gen) general maturity certificate","","","",""
"Not paid","1989","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1989","Not Working","(3a) lower tertiary education","1","","",""
"Not paid","1989","Not Working","(3b) higher tertiary education","1","","",""
"Acclaimed","1990","Full Time","(0) in school","","","",""
"Acclaimed","1990","Full Time","(1a) inadequately completed","18","","",""
"Acclaimed","1990","Full Time","(1b) general elementary school","93","0.267417718989472","0.227739018717982","0.307096419260962"
"Acclaimed","1990","Full Time","(1c) basic vocational qualification","325","0.3052400326258","0.278987120103257","0.331492945148342"
"Acclaimed","1990","Full Time","(2b) intermediate general qualification","39","0.462551806665867","0.359542768799995","0.565560844531739"
"Acclaimed","1990","Full Time","(2a) intermediate vocational","236","0.460167627142101","0.41674057737284","0.503594676911362"
"Acclaimed","1990","Full Time","(2c_gen) general maturity certificate","12","","",""
"Acclaimed","1990","Full Time","(2c_voc) vocational maturity certificate","48","0.331411894714456","0.256082265415411","0.406741524013501"
"Acclaimed","1990","Full Time","(3a) lower tertiary education","30","0.302587090567193","0.215135976348958","0.390038204785428"
"Acclaimed","1990","Full Time","(3b) higher tertiary education","45","0.213392974478312","0.15689389457571","0.269892054380914"
"Acclaimed","1990","Part Time","(0) in school","","","",""
"Acclaimed","1990","Part Time","(1a) inadequately completed","5","","",""
"Acclaimed","1990","Part Time","(1b) general elementary school","26","","",""
"Acclaimed","1990","Part Time","(1c) basic vocational qualification","86","0.413401465183831","0.347729848439413","0.479073081928249"
"Acclaimed","1990","Part Time","(2b) intermediate general qualification","12","","",""
"Acclaimed","1990","Part Time","(2a) intermediate vocational","36","0.348640502611693","0.253807059587969","0.443473945635416"
"Acclaimed","1990","Part Time","(2c_gen) general maturity certificate","9","","",""
"Acclaimed","1990","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Acclaimed","1990","Part Time","(3a) lower tertiary education","6","","",""
"Acclaimed","1990","Part Time","(3b) higher tertiary education","12","","",""
"Acclaimed","1990","Not Working","(0) in school","","","",""
"Acclaimed","1990","Not Working","(1a) inadequately completed","","","",""
"Acclaimed","1990","Not Working","(1b) general elementary school","1","","",""
"Acclaimed","1990","Not Working","(1c) basic vocational qualification","1","","",""
"Acclaimed","1990","Not Working","(2b) intermediate general qualification","","","",""
"Acclaimed","1990","Not Working","(2a) intermediate vocational","3","","",""
"Acclaimed","1990","Not Working","(2c_gen) general maturity certificate","1","","",""
"Acclaimed","1990","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1990","Not Working","(3a) lower tertiary education","1","","",""
"Acclaimed","1990","Not Working","(3b) higher tertiary education","2","","",""
"Partly, partly","1990","Full Time","(0) in school","","","",""
"Partly, partly","1990","Full Time","(1a) inadequately completed","23","","",""
"Partly, partly","1990","Full Time","(1b) general elementary school","57","0.127864420980485","0.0979279224230543","0.157800919537915"
"Partly, partly","1990","Full Time","(1c) basic vocational qualification","185","0.147119842830169","0.126925999429426","0.167313686230911"
"Partly, partly","1990","Full Time","(2b) intermediate general qualification","15","","",""
"Partly, partly","1990","Full Time","(2a) intermediate vocational","70","0.128838874527754","0.0996481054419381","0.15802964361357"
"Partly, partly","1990","Full Time","(2c_gen) general maturity certificate","6","","",""
"Partly, partly","1990","Full Time","(2c_voc) vocational maturity certificate","36","0.276580448263304","0.204997707828168","0.348163188698441"
"Partly, partly","1990","Full Time","(3a) lower tertiary education","30","0.255429731345024","0.17240954058971","0.338449922100339"
"Partly, partly","1990","Full Time","(3b) higher tertiary education","24","","",""
"Partly, partly","1990","Part Time","(0) in school","","","",""
"Partly, partly","1990","Part Time","(1a) inadequately completed","5","","",""
"Partly, partly","1990","Part Time","(1b) general elementary school","12","","",""
"Partly, partly","1990","Part Time","(1c) basic vocational qualification","26","","",""
"Partly, partly","1990","Part Time","(2b) intermediate general qualification","6","","",""
"Partly, partly","1990","Part Time","(2a) intermediate vocational","22","","",""
"Partly, partly","1990","Part Time","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1990","Part Time","(2c_voc) vocational maturity certificate","4","","",""
"Partly, partly","1990","Part Time","(3a) lower tertiary education","3","","",""
"Partly, partly","1990","Part Time","(3b) higher tertiary education","7","","",""
"Partly, partly","1990","Not Working","(0) in school","1","","",""
"Partly, partly","1990","Not Working","(1a) inadequately completed","","","",""
"Partly, partly","1990","Not Working","(1b) general elementary school","1","","",""
"Partly, partly","1990","Not Working","(1c) basic vocational qualification","","","",""
"Partly, partly","1990","Not Working","(2b) intermediate general qualification","","","",""
"Partly, partly","1990","Not Working","(2a) intermediate vocational","","","",""
"Partly, partly","1990","Not Working","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1990","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1990","Not Working","(3a) lower tertiary education","1","","",""
"Partly, partly","1990","Not Working","(3b) higher tertiary education","","","",""
"Paid","1990","Full Time","(0) in school","","","",""
"Paid","1990","Full Time","(1a) inadequately completed","108","0.726670757892125","0.655111332042269","0.798230183741981"
"Paid","1990","Full Time","(1b) general elementary school","304","0.548446553809376","0.503834123840605","0.593058983778148"
"Paid","1990","Full Time","(1c) basic vocational qualification","555","0.432945313897209","0.404698572997381","0.461192054797036"
"Paid","1990","Full Time","(2b) intermediate general qualification","23","","",""
"Paid","1990","Full Time","(2a) intermediate vocational","104","0.208590596757143","0.173189167268157","0.243992026246129"
"Paid","1990","Full Time","(2c_gen) general maturity certificate","24","","",""
"Paid","1990","Full Time","(2c_voc) vocational maturity certificate","41","0.178006617196718","0.116792062341412","0.239221172052025"
"Paid","1990","Full Time","(3a) lower tertiary education","15","","",""
"Paid","1990","Full Time","(3b) higher tertiary education","10","","",""
"Paid","1990","Part Time","(0) in school","2","","",""
"Paid","1990","Part Time","(1a) inadequately completed","14","","",""
"Paid","1990","Part Time","(1b) general elementary school","71","0.615236085462946","0.525923279743403","0.704548891182489"
"Paid","1990","Part Time","(1c) basic vocational qualification","91","0.420796502866213","0.354959073707098","0.486633932025328"
"Paid","1990","Part Time","(2b) intermediate general qualification","12","","",""
"Paid","1990","Part Time","(2a) intermediate vocational","25","","",""
"Paid","1990","Part Time","(2c_gen) general maturity certificate","10","","",""
"Paid","1990","Part Time","(2c_voc) vocational maturity certificate","12","","",""
"Paid","1990","Part Time","(3a) lower tertiary education","2","","",""
"Paid","1990","Part Time","(3b) higher tertiary education","3","","",""
"Paid","1990","Not Working","(0) in school","","","",""
"Paid","1990","Not Working","(1a) inadequately completed","2","","",""
"Paid","1990","Not Working","(1b) general elementary school","6","","",""
"Paid","1990","Not Working","(1c) basic vocational qualification","9","","",""
"Paid","1990","Not Working","(2b) intermediate general qualification","1","","",""
"Paid","1990","Not Working","(2a) intermediate vocational","2","","",""
"Paid","1990","Not Working","(2c_gen) general maturity certificate","2","","",""
"Paid","1990","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Paid","1990","Not Working","(3a) lower tertiary education","","","",""
"Paid","1990","Not Working","(3b) higher tertiary education","","","",""
"Not paid","1990","Full Time","(0) in school","","","",""
"Not paid","1990","Full Time","(1a) inadequately completed","","","",""
"Not paid","1990","Full Time","(1b) general elementary school","24","","",""
"Not paid","1990","Full Time","(1c) basic vocational qualification","117","0.114694810646823","0.0965288762248991","0.132860745068747"
"Not paid","1990","Full Time","(2b) intermediate general qualification","13","","",""
"Not paid","1990","Full Time","(2a) intermediate vocational","96","0.202402901573002","0.167394443548124","0.237411359597881"
"Not paid","1990","Full Time","(2c_gen) general maturity certificate","8","","",""
"Not paid","1990","Full Time","(2c_voc) vocational maturity certificate","25","","",""
"Not paid","1990","Full Time","(3a) lower tertiary education","31","0.313907231673008","0.225561160724828","0.402253302621188"
"Not paid","1990","Full Time","(3b) higher tertiary education","123","0.634526542602113","0.568117805099413","0.700935280104814"
"Not paid","1990","Part Time","(0) in school","","","",""
"Not paid","1990","Part Time","(1a) inadequately completed","1","","",""
"Not paid","1990","Part Time","(1b) general elementary school","5","","",""
"Not paid","1990","Part Time","(1c) basic vocational qualification","13","","",""
"Not paid","1990","Part Time","(2b) intermediate general qualification","8","","",""
"Not paid","1990","Part Time","(2a) intermediate vocational","14","","",""
"Not paid","1990","Part Time","(2c_gen) general maturity certificate","5","","",""
"Not paid","1990","Part Time","(2c_voc) vocational maturity certificate","4","","",""
"Not paid","1990","Part Time","(3a) lower tertiary education","6","","",""
"Not paid","1990","Part Time","(3b) higher tertiary education","15","","",""
"Not paid","1990","Not Working","(0) in school","","","",""
"Not paid","1990","Not Working","(1a) inadequately completed","","","",""
"Not paid","1990","Not Working","(1b) general elementary school","1","","",""
"Not paid","1990","Not Working","(1c) basic vocational qualification","1","","",""
"Not paid","1990","Not Working","(2b) intermediate general qualification","","","",""
"Not paid","1990","Not Working","(2a) intermediate vocational","","","",""
"Not paid","1990","Not Working","(2c_gen) general maturity certificate","","","",""
"Not paid","1990","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1990","Not Working","(3a) lower tertiary education","","","",""
"Not paid","1990","Not Working","(3b) higher tertiary education","1","","",""
"Acclaimed","1991","Full Time","(0) in school","","","",""
"Acclaimed","1991","Full Time","(1a) inadequately completed","26","","",""
"Acclaimed","1991","Full Time","(1b) general elementary school","108","0.267039486150862","0.228026189699307","0.306052782602416"
"Acclaimed","1991","Full Time","(1c) basic vocational qualification","332","0.284038901193776","0.258837240493074","0.309240561894479"
"Acclaimed","1991","Full Time","(2b) intermediate general qualification","35","0.409351774881238","0.312492038161568","0.506211511600908"
"Acclaimed","1991","Full Time","(2a) intermediate vocational","227","0.409172926417611","0.36711459118045","0.451231261654773"
"Acclaimed","1991","Full Time","(2c_gen) general maturity certificate","18","","",""
"Acclaimed","1991","Full Time","(2c_voc) vocational maturity certificate","66","0.42579768257868","0.349889532773607","0.501705832383753"
"Acclaimed","1991","Full Time","(3a) lower tertiary education","29","","",""
"Acclaimed","1991","Full Time","(3b) higher tertiary education","47","0.223507718600661","0.166756165315828","0.280259271885495"
"Acclaimed","1991","Part Time","(0) in school","","","",""
"Acclaimed","1991","Part Time","(1a) inadequately completed","7","","",""
"Acclaimed","1991","Part Time","(1b) general elementary school","31","0.259137298854773","0.184105342139331","0.334169255570215"
"Acclaimed","1991","Part Time","(1c) basic vocational qualification","80","0.349678256773802","0.286807251326399","0.412549262221205"
"Acclaimed","1991","Part Time","(2b) intermediate general qualification","14","","",""
"Acclaimed","1991","Part Time","(2a) intermediate vocational","64","0.484300636724964","0.39936731919295","0.569233954256977"
"Acclaimed","1991","Part Time","(2c_gen) general maturity certificate","8","","",""
"Acclaimed","1991","Part Time","(2c_voc) vocational maturity certificate","11","","",""
"Acclaimed","1991","Part Time","(3a) lower tertiary education","8","","",""
"Acclaimed","1991","Part Time","(3b) higher tertiary education","14","","",""
"Acclaimed","1991","Not Working","(0) in school","","","",""
"Acclaimed","1991","Not Working","(1a) inadequately completed","","","",""
"Acclaimed","1991","Not Working","(1b) general elementary school","3","","",""
"Acclaimed","1991","Not Working","(1c) basic vocational qualification","3","","",""
"Acclaimed","1991","Not Working","(2b) intermediate general qualification","1","","",""
"Acclaimed","1991","Not Working","(2a) intermediate vocational","1","","",""
"Acclaimed","1991","Not Working","(2c_gen) general maturity certificate","3","","",""
"Acclaimed","1991","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Acclaimed","1991","Not Working","(3a) lower tertiary education","","","",""
"Acclaimed","1991","Not Working","(3b) higher tertiary education","","","",""
"Partly, partly","1991","Full Time","(0) in school","","","",""
"Partly, partly","1991","Full Time","(1a) inadequately completed","20","","",""
"Partly, partly","1991","Full Time","(1b) general elementary school","55","0.0994440075965678","0.073054621586748","0.125833393606388"
"Partly, partly","1991","Full Time","(1c) basic vocational qualification","210","0.171207679254327","0.150156326209816","0.192259032298838"
"Partly, partly","1991","Full Time","(2b) intermediate general qualification","18","","",""
"Partly, partly","1991","Full Time","(2a) intermediate vocational","75","0.146862243084914","0.116583830731124","0.177140655438704"
"Partly, partly","1991","Full Time","(2c_gen) general maturity certificate","6","","",""
"Partly, partly","1991","Full Time","(2c_voc) vocational maturity certificate","29","","",""
"Partly, partly","1991","Full Time","(3a) lower tertiary education","25","","",""
"Partly, partly","1991","Full Time","(3b) higher tertiary education","29","","",""
"Partly, partly","1991","Part Time","(0) in school","","","",""
"Partly, partly","1991","Part Time","(1a) inadequately completed","4","","",""
"Partly, partly","1991","Part Time","(1b) general elementary school","14","","",""
"Partly, partly","1991","Part Time","(1c) basic vocational qualification","33","0.155904157024585","0.108076766908612","0.203731547140558"
"Partly, partly","1991","Part Time","(2b) intermediate general qualification","6","","",""
"Partly, partly","1991","Part Time","(2a) intermediate vocational","20","","",""
"Partly, partly","1991","Part Time","(2c_gen) general maturity certificate","3","","",""
"Partly, partly","1991","Part Time","(2c_voc) vocational maturity certificate","3","","",""
"Partly, partly","1991","Part Time","(3a) lower tertiary education","3","","",""
"Partly, partly","1991","Part Time","(3b) higher tertiary education","8","","",""
"Partly, partly","1991","Not Working","(0) in school","","","",""
"Partly, partly","1991","Not Working","(1a) inadequately completed","","","",""
"Partly, partly","1991","Not Working","(1b) general elementary school","1","","",""
"Partly, partly","1991","Not Working","(1c) basic vocational qualification","3","","",""
"Partly, partly","1991","Not Working","(2b) intermediate general qualification","","","",""
"Partly, partly","1991","Not Working","(2a) intermediate vocational","1","","",""
"Partly, partly","1991","Not Working","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1991","Not Working","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","1991","Not Working","(3a) lower tertiary education","","","",""
"Partly, partly","1991","Not Working","(3b) higher tertiary education","","","",""
"Paid","1991","Full Time","(0) in school","","","",""
"Paid","1991","Full Time","(1a) inadequately completed","125","0.706397833342747","0.639682465812553","0.773113200872941"
"Paid","1991","Full Time","(1b) general elementary school","315","0.584030936502968","0.540566599529987","0.627495273475949"
"Paid","1991","Full Time","(1c) basic vocational qualification","590","0.448855762664193","0.421059809362776","0.476651715965609"
"Paid","1991","Full Time","(2b) intermediate general qualification","30","0.300920087383846","0.210571889376408","0.391268285391284"
