"plb0195_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Paid","1990","1-pers.-HH","Male","82","0.35716066852491","0.291245843121375","0.423075493928446","3"
"Paid","1990","1-pers.-HH","Female","29","","","","3"
"Paid","1990","(Married) couple without C. ","Male","203","0.382068469311814","0.338555260419398","0.425581678204231","3"
"Paid","1990","(Married) couple without C. ","Female","101","0.223026602279148","0.181336773366162","0.264716431192135","3"
"Paid","1990","Single parent ","Male","46","0.567678425511096","0.461101375765121","0.67425547525707","3"
"Paid","1990","Single parent ","Female","31","0.288377106628055","0.196308416934959","0.38044579632115","3"
"Paid","1990","Couple + C. LE 16 ","Male","321","0.389056689105532","0.352888457081874","0.425224921129189","3"
"Paid","1990","Couple + C. LE 16 ","Female","101","0.359325919624199","0.298749664733804","0.419902174514594","3"
"Paid","1990","Couple + C. GT 16 ","Male","229","0.38636913477786","0.344397331344111","0.428340938211608","3"
"Paid","1990","Couple + C. GT 16 ","Female","71","0.248016026293797","0.195522520040871","0.300509532546722","3"
"Paid","1990","Couple + C. LE and GT 16","Male","125","0.481525997786791","0.415946358786484","0.547105636787099","3"
"Paid","1990","Couple + C. LE and GT 16","Female","40","0.404302506727006","0.305093690520087","0.503511322933926","3"
"Partly, partly","1990","1-pers.-HH","Male","27","","","","2"
"Partly, partly","1990","1-pers.-HH","Female","22","","","","2"
"Partly, partly","1990","(Married) couple without C. ","Male","75","0.153190384201248","0.120935983461724","0.185444784940773","2"
"Partly, partly","1990","(Married) couple without C. ","Female","43","0.110754428339516","0.0793247374682588","0.142184119210774","2"
"Partly, partly","1990","Single parent ","Male","9","","","","2"
"Partly, partly","1990","Single parent ","Female","8","","","","2"
"Partly, partly","1990","Couple + C. LE 16 ","Male","117","0.1819151597402","0.153296189816975","0.210534129663426","2"
"Partly, partly","1990","Couple + C. LE 16 ","Female","36","0.159258109236446","0.113060267051246","0.205455951421646","2"
"Partly, partly","1990","Couple + C. GT 16 ","Female","34","0.115940807278392","0.0770255192457509","0.154856095311033","2"
"Partly, partly","1990","Couple + C. GT 16 ","Male","86","0.164001916340673","0.132084338823931","0.195919493857415","2"
"Partly, partly","1990","Couple + C. LE and GT 16","Female","20","","","","2"
"Partly, partly","1990","Couple + C. LE and GT 16","Male","32","0.132268741005923","0.0878038849520055","0.17673359705984","2"
"Acclaimed","1991","Couple + C. GT 16 ","Female","196","0.44869306170389","0.401407883287153","0.495978240120627","1"
"Acclaimed","1991","Couple + C. LE and GT 16","Male","93","0.294680270831321","0.244729562856621","0.34463097880602","1"
"Acclaimed","1991","Couple + C. LE and GT 16","Female","71","0.353263923662354","0.285653965908699","0.420873881416008","1"
"Acclaimed","1991","1-pers.-HH","Male","76","0.288422672025603","0.233250007539654","0.343595336511552","1"
"Acclaimed","1991","1-pers.-HH","Female","98","0.450021923661388","0.379468038786118","0.520575808536659","1"
"Acclaimed","1991","(Married) couple without C. ","Male","187","0.278095085595211","0.243781658391199","0.312408512799222","1"
"Acclaimed","1991","(Married) couple without C. ","Female","260","0.4929559219459","0.450788396796725","0.535123447095076","1"
"Acclaimed","1991","Single parent ","Male","28","","","","1"
"Acclaimed","1991","Single parent ","Female","72","0.468273992033605","0.391196225189084","0.545351758878125","1"
"Acclaimed","1991","Couple + C. LE 16 ","Male","343","0.276923240245363","0.251605241623229","0.302241238867497","1"
"Acclaimed","1991","Couple + C. LE 16 ","Female","299","0.469005589105644","0.42972425490489","0.508286923306398","1"
"Acclaimed","1991","Couple + C. GT 16 ","Male","204","0.281045752707344","0.248702382005086","0.313389123409603","1"
"Not paid","1991","(Married) couple without C. ","Female","78","0.143670035483377","0.114086172586212","0.173253898380542","4"
"Not paid","1991","1-pers.-HH","Female","35","0.242064380703199","0.181319034673563","0.302809726732834","4"
"Not paid","1991","(Married) couple without C. ","Male","111","0.195252711589173","0.164895929091621","0.225609494086726","4"
"Not paid","1991","1-pers.-HH","Male","35","0.16238188352212","0.117467025906725","0.207296741137514","4"
"Not paid","1991","Single parent ","Male","11","","","","4"
"Not paid","1991","Single parent ","Female","18","","","","4"
"Not paid","1991","Couple + C. LE 16 ","Male","168","0.157331321468473","0.136730075419566","0.17793256751738","4"
"Not paid","1991","Couple + C. LE 16 ","Female","72","0.114454594159235","0.0893949858632812","0.139514202455189","4"
"Not paid","1991","Couple + C. GT 16 ","Male","101","0.163050281048219","0.136470181803422","0.189630380293017","4"
"Not paid","1991","Couple + C. GT 16 ","Female","65","0.164200161090831","0.128979982243653","0.199420339938009","4"
"Not paid","1991","Couple + C. LE and GT 16","Male","32","0.129053141723167","0.0923204104931262","0.165785872953209","4"
"Not paid","1991","Couple + C. LE and GT 16","Female","31","0.17060403215116","0.117396504161094","0.223811560141227","4"
"Paid","1991","Couple + C. GT 16 ","Female","113","0.26867140102614","0.226528869096367","0.310813932955914","3"
"Paid","1991","Couple + C. LE and GT 16","Male","143","0.39537855275854","0.341808579472982","0.448948526044097","3"
"Paid","1991","Couple + C. LE and GT 16","Female","61","0.316970096801986","0.251154854924333","0.382785338679639","3"
"Paid","1991","1-pers.-HH","Male","107","0.385077559010576","0.325814715549678","0.444340402471474","3"
"Paid","1991","1-pers.-HH","Female","37","0.207733947726431","0.150200464485491","0.26526743096737","3"
"Paid","1991","(Married) couple without C. ","Male","247","0.360631730355061","0.323858231895897","0.397405228814225","3"
"Paid","1991","(Married) couple without C. ","Female","132","0.23361564163446","0.197927372448688","0.269303910820232","3"
"Paid","1991","Single parent ","Male","48","0.451416940316953","0.357995842895363","0.544838037738544","3"
"Paid","1991","Single parent ","Female","49","0.295514353325122","0.225035226092178","0.365993480558065","3"
"Paid","1991","Couple + C. LE 16 ","Male","513","0.411782534998331","0.383936690918556","0.439628379078105","3"
"Paid","1991","Couple + C. LE 16 ","Female","181","0.301991923662585","0.265852590532165","0.338131256793004","3"
"Paid","1991","Couple + C. GT 16 ","Male","324","0.401861350825952","0.366584875072509","0.437137826579395","3"
"Partly, partly","1991","1-pers.-HH","Female","21","","","","2"
"Partly, partly","1991","(Married) couple without C. ","Male","110","0.166020472460555","0.137524337524287","0.194516607396822","2"
"Partly, partly","1991","(Married) couple without C. ","Female","70","0.129758400936263","0.101415854078689","0.158100947793837","2"
"Partly, partly","1991","Single parent ","Male","22","","","","2"
"Partly, partly","1991","1-pers.-HH","Male","41","0.164117885441701","0.119010393346885","0.209225377536517","2"
"Partly, partly","1991","Single parent ","Female","22","","","","2"
"Partly, partly","1991","Couple + C. LE 16 ","Male","176","0.153962903287833","0.133542692672117","0.174383113903549","2"
"Partly, partly","1991","Couple + C. LE 16 ","Female","68","0.114547893072536","0.0894793937328824","0.13961639241219","2"
"Partly, partly","1991","Couple + C. GT 16 ","Male","113","0.154042615418485","0.128068496583702","0.180016734253267","2"
"Partly, partly","1991","Couple + C. GT 16 ","Female","51","0.118435376179138","0.0877153610700812","0.149155391288196","2"
"Partly, partly","1991","Couple + C. LE and GT 16","Male","52","0.180888034686972","0.138713562413505","0.22306250696044","2"
"Partly, partly","1991","Couple + C. LE and GT 16","Female","29","","","","2"
"Acclaimed","1992","1-pers.-HH","Male","67","0.29584053305795","0.236982404332459","0.354698661783442","1"
"Acclaimed","1992","1-pers.-HH","Female","99","0.492127195611026","0.422666726121248","0.561587665100804","1"
"Acclaimed","1992","(Married) couple without C. ","Male","182","0.291914972165735","0.256041253336734","0.327788690994737","1"
"Acclaimed","1992","(Married) couple without C. ","Female","237","0.476913566659188","0.433522955573382","0.520304177744993","1"
"Acclaimed","1992","Single parent ","Male","23","","","","1"
"Acclaimed","1992","Single parent ","Female","72","0.445137904963345","0.369762497500922","0.520513312425768","1"
"Acclaimed","1992","Couple + C. LE 16 ","Male","284","0.248865041295999","0.223843888396347","0.273886194195651","1"
"Acclaimed","1992","Couple + C. LE 16 ","Female","259","0.432515900763601","0.391701092264441","0.47333070926276","1"
"Acclaimed","1992","Couple + C. GT 16 ","Male","213","0.303421050053632","0.269723129911267","0.337118970195996","1"
"Acclaimed","1992","Couple + C. GT 16 ","Female","190","0.511389470534289","0.461842510428578","0.560936430639999","1"
"Acclaimed","1992","Couple + C. LE and GT 16","Male","73","0.239216019401832","0.190861362490456","0.287570676313207","1"
"Acclaimed","1992","Couple + C. LE and GT 16","Female","70","0.391292490019621","0.319190567740751","0.46339441229849","1"
"Not paid","1992","(Married) couple without C. ","Female","68","0.134269545533153","0.104650619513944","0.163888471552362","4"
"Not paid","1992","1-pers.-HH","Male","24","","","","4"
"Not paid","1992","1-pers.-HH","Female","36","0.211173201353924","0.154466839756245","0.267879562951602","4"
"Not paid","1992","(Married) couple without C. ","Male","95","0.169612147580715","0.139999688117283","0.199224607044146","4"
"Not paid","1992","Single parent ","Male","9","","","","4"
"Not paid","1992","Single parent ","Female","23","","","","4"
"Not paid","1992","Couple + C. LE 16 ","Male","161","0.158616609671803","0.137475017995729","0.179758201347877","4"
"Not paid","1992","Couple + C. LE 16 ","Female","83","0.124709418611545","0.0974908281999167","0.151928009023173","4"
"Not paid","1992","Couple + C. GT 16 ","Male","108","0.17727715972546","0.149284237356384","0.205270082094537","4"
"Not paid","1992","Couple + C. GT 16 ","Female","48","0.141798558188661","0.107221324929176","0.176375791448146","4"
"Not paid","1992","Couple + C. LE and GT 16","Male","41","0.163846180052276","0.121892144080233","0.205800216024319","4"
"Not paid","1992","Couple + C. LE and GT 16","Female","35","0.209539553395802","0.149413204060478","0.269665902731125","4"
"Paid","1992","(Married) couple without C. ","Female","114","0.203944531646636","0.168940594334605","0.238948468958668","3"
"Paid","1992","1-pers.-HH","Male","99","0.408560747371699","0.345170055346114","0.471951439397284","3"
"Paid","1992","(Married) couple without C. ","Male","232","0.35735944527971","0.319546351996647","0.395172538562772","3"
"Paid","1992","1-pers.-HH","Female","37","0.163079412307325","0.111750359831763","0.214408464782887","3"
"Paid","1992","Couple + C. GT 16 ","Female","99","0.234025411575507","0.192059331773404","0.27599149137761","3"
"Paid","1992","Couple + C. LE and GT 16","Male","130","0.398757718557465","0.343257869089966","0.454257568024963","3"
"Paid","1992","Couple + C. LE and GT 16","Female","44","0.232461218236802","0.170056536005377","0.294865900468227","3"
"Paid","1992","Single parent ","Male","37","0.43394440373132","0.327320240726126","0.540568566736514","3"
"Paid","1992","Couple + C. LE 16 ","Female","154","0.316024447248882","0.277722530749375","0.354326363748389","3"
"Paid","1992","Single parent ","Female","53","0.293931039478757","0.224837706876637","0.363024372080877","3"
"Paid","1992","Couple + C. LE 16 ","Male","477","0.385542697182291","0.357375185844499","0.413710208520083","3"
"Paid","1992","Couple + C. GT 16 ","Male","289","0.375957826387505","0.340454290673073","0.411461362101936","3"
"Partly, partly","1992","(Married) couple without C. ","Female","90","0.184872356161023","0.151148440160052","0.218596272161994","2"
"Partly, partly","1992","Couple + C. LE 16 ","Female","70","0.126750233375973","0.0993418450779425","0.154158621674003","2"
"Partly, partly","1992","1-pers.-HH","Female","27","","","","2"
"Partly, partly","1992","Single parent ","Male","14","","","","2"
"Partly, partly","1992","1-pers.-HH","Male","41","0.180345956367848","0.130765491026668","0.229926421709029","2"
"Partly, partly","1992","(Married) couple without C. ","Male","108","0.18111343497384","0.15072609283599","0.21150077711169","2"
"Partly, partly","1992","Single parent ","Female","19","","","","2"
"Partly, partly","1992","Couple + C. LE 16 ","Male","225","0.206975651849907","0.183529624222383","0.230421679477431","2"
"Partly, partly","1992","Couple + C. GT 16 ","Female","54","0.112786559701543","0.0814318746119319","0.144141244791155","2"
"Partly, partly","1992","Couple + C. LE and GT 16","Male","55","0.198180081988427","0.15299647277403","0.243363691202825","2"
"Partly, partly","1992","Couple + C. LE and GT 16","Female","27","","","","2"
"Partly, partly","1992","Couple + C. GT 16 ","Male","105","0.143343963833403","0.11765846440049","0.169029463266316","2"
"Acclaimed","1993","1-pers.-HH","Male","76","0.291334877505468","0.235234654179517","0.347435100831419","1"
"Acclaimed","1993","1-pers.-HH","Female","109","0.508037684329677","0.439434086908249","0.576641281751104","1"
"Acclaimed","1993","(Married) couple without C. ","Male","178","0.315945068192543","0.27932205731518","0.352568079069906","1"
"Acclaimed","1993","(Married) couple without C. ","Female","282","0.536971075141378","0.494639542417562","0.579302607865193","1"
"Acclaimed","1993","Single parent ","Male","21","","","","1"
"Acclaimed","1993","Single parent ","Female","66","0.385260445478564","0.309136541094568","0.461384349862561","1"
"Acclaimed","1993","Couple + C. LE 16 ","Male","247","0.228866555058642","0.204029209433854","0.253703900683431","1"
"Acclaimed","1993","Couple + C. LE 16 ","Female","246","0.441051902010941","0.399213022087127","0.482890781934756","1"
"Acclaimed","1993","Couple + C. GT 16 ","Male","164","0.264959085340953","0.230553043211229","0.299365127470677","1"
"Acclaimed","1993","Couple + C. GT 16 ","Female","162","0.398433232489664","0.349079285902459","0.44778717907687","1"
"Acclaimed","1993","Couple + C. LE and GT 16","Male","74","0.249128744444985","0.200349027175089","0.297908461714881","1"
"Acclaimed","1993","Couple + C. LE and GT 16","Female","86","0.471082749017238","0.401201200225365","0.54096429780911","1"
"Not paid","1993","1-pers.-HH","Male","39","0.179814427250471","0.132399384061391","0.227229470439552","4"
"Not paid","1993","1-pers.-HH","Female","33","0.207035080448544","0.151434162151093","0.262635998745994","4"
"Not paid","1993","(Married) couple without C. ","Male","109","0.193864337991645","0.162721671368373","0.225007004614917","4"
"Not paid","1993","(Married) couple without C. ","Female","72","0.143356739071036","0.11360628869671","0.173107189445363","4"
"Not paid","1993","Single parent ","Male","4","","","","4"
"Not paid","1993","Single parent ","Female","21","","","","4"
"Not paid","1993","Couple + C. LE 16 ","Male","183","0.19465581365141","0.171247307561984","0.218064319740837","4"
"Not paid","1993","Couple + C. LE 16 ","Female","73","0.128113009077513","0.0999501868813977","0.156275831273628","4"
"Not paid","1993","Couple + C. GT 16 ","Male","99","0.173390256518597","0.143874619791117","0.202905893246077","4"
"Not paid","1993","Couple + C. GT 16 ","Female","63","0.181803366062715","0.142922852276764","0.220683879848666","4"
"Not paid","1993","Couple + C. LE and GT 16","Male","45","0.162074841568033","0.12051201858967","0.203637664546395","4"
"Not paid","1993","Couple + C. LE and GT 16","Female","32","0.163783352777114","0.111973263752993","0.215593441801235","4"
"Paid","1993","(Married) couple without C. ","Female","102","0.183851611755654","0.150966238851239","0.21673698466007","3"
"Paid","1993","1-pers.-HH","Male","94","0.352961892179862","0.293958543559872","0.411965240799852","3"
"Paid","1993","1-pers.-HH","Female","32","0.160266912599725","0.109925479405984","0.210608345793465","3"
"Paid","1993","(Married) couple without C. ","Male","228","0.33567661933911","0.29847575062529","0.372877488052931","3"
"Paid","1993","Couple + C. GT 16 ","Female","95","0.268577438378611","0.22389661877173","0.313258257985492","3"
"Paid","1993","Couple + C. LE and GT 16","Male","126","0.397721215093088","0.342522015405721","0.452920414780455","3"
"Paid","1993","Couple + C. LE and GT 16","Female","44","0.202797796661069","0.146507191631928","0.25908840169021","3"
"Paid","1993","Single parent ","Male","38","0.500726186465376","0.390469714489512","0.610982658441239","3"
"Paid","1993","Couple + C. LE 16 ","Female","153","0.303906201044072","0.265148936100205","0.342663465987938","3"
"Paid","1993","Single parent ","Female","47","0.334047811722822","0.260270282714381","0.407825340731262","3"
"Paid","1993","Couple + C. LE 16 ","Male","453","0.381463662392966","0.352745381361398","0.410181943424533","3"
"Paid","1993","Couple + C. GT 16 ","Male","251","0.379691485952779","0.34185516922056","0.417527802684998","3"
"Partly, partly","1993","(Married) couple without C. ","Female","77","0.135820574031931","0.106735563284026","0.164905584779837","2"
"Partly, partly","1993","Single parent ","Female","23","","","","2"
"Partly, partly","1993","Couple + C. LE 16 ","Male","216","0.195013968896982","0.171589148085911","0.218438789708053","2"
"Partly, partly","1993","1-pers.-HH","Female","30","0.124660322622055","0.0793303519717379","0.169990293272372","2"
"Partly, partly","1993","(Married) couple without C. ","Male","104","0.154513974476701","0.126040539328562","0.18298740962484","2"
"Partly, partly","1993","Single parent ","Male","16","","","","2"
"Partly, partly","1993","Couple + C. LE 16 ","Female","69","0.126928887867474","0.098877490182555","0.154980285552393","2"
"Partly, partly","1993","1-pers.-HH","Male","43","0.175888803064198","0.128882096440446","0.222895509687951","2"
"Partly, partly","1993","Couple + C. GT 16 ","Female","58","0.151185963069009","0.115072910261659","0.18729901587636","2"
"Partly, partly","1993","Couple + C. LE and GT 16","Male","57","0.191075198893895","0.146734671426187","0.235415726361603","2"
"Partly, partly","1993","Couple + C. LE and GT 16","Female","34","0.162336101544579","0.110710810766184","0.213961392322975","2"
"Partly, partly","1993","Couple + C. GT 16 ","Male","118","0.181959172187671","0.151880128960882","0.212038215414459","2"
"Acclaimed","1994","1-pers.-HH","Male","101","0.405248834689632","0.34463435817804","0.465863311201225","1"
"Acclaimed","1994","1-pers.-HH","Female","106","0.500468729886308","0.43268198783472","0.568255471937896","1"
"Acclaimed","1994","(Married) couple without C. ","Male","195","0.300886347240259","0.265895758007137","0.335876936473382","1"
"Acclaimed","1994","(Married) couple without C. ","Female","291","0.534389383440366","0.493618087443941","0.575160679436791","1"
"Acclaimed","1994","Single parent ","Male","21","","","","1"
"Acclaimed","1994","Single parent ","Female","68","0.428212592193719","0.349026397745893","0.507398786641546","1"
"Acclaimed","1994","Couple + C. LE 16 ","Male","257","0.235582070981429","0.209319685328519","0.261844456634338","1"
"Acclaimed","1994","Couple + C. LE 16 ","Female","240","0.437037456530299","0.394114612664921","0.479960300395678","1"
"Acclaimed","1994","Couple + C. GT 16 ","Male","175","0.300629846066794","0.264152491047935","0.337107201085653","1"
"Acclaimed","1994","Couple + C. GT 16 ","Female","183","0.516621076533774","0.465142832911518","0.56809932015603","1"
"Acclaimed","1994","Couple + C. LE and GT 16","Male","78","0.257970437438817","0.208212148185585","0.307728726692048","1"
"Acclaimed","1994","Couple + C. LE and GT 16","Female","107","0.558441113573486","0.488922186259853","0.627960040887119","1"
"Not paid","1994","1-pers.-HH","Male","32","0.131286061601878","0.0895899529557853","0.17298217024797","4"
"Not paid","1994","1-pers.-HH","Female","28","","","","4"
"Not paid","1994","(Married) couple without C. ","Male","110","0.174214334547765","0.145277452345272","0.203151216750257","4"
"Not paid","1994","(Married) couple without C. ","Female","82","0.12266107000442","0.0958477097392938","0.149474430269547","4"
"Not paid","1994","Single parent ","Male","4","","","","4"
"Not paid","1994","Single parent ","Female","26","","","","4"
"Not paid","1994","Couple + C. LE 16 ","Male","169","0.216480133193516","0.190992374066308","0.241967892320724","4"
"Not paid","1994","Couple + C. LE 16 ","Female","78","0.138118084235741","0.108261606895368","0.167974561576114","4"
"Not paid","1994","Couple + C. GT 16 ","Male","101","0.184003020409879","0.153177494334574","0.214828546485184","4"
"Not paid","1994","Couple + C. GT 16 ","Female","51","0.131307817369603","0.0965164054655634","0.166099229273642","4"
"Not paid","1994","Couple + C. LE and GT 16","Male","46","0.150618279521734","0.109940226061615","0.191296332981854","4"
"Not paid","1994","Couple + C. LE and GT 16","Female","26","","","","4"
"Paid","1994","(Married) couple without C. ","Female","114","0.195570566093706","0.163150798920179","0.227990333267234","3"
"Paid","1994","1-pers.-HH","Male","86","0.332641755594785","0.27446952490796","0.39081398628161","3"
"Paid","1994","1-pers.-HH","Female","45","0.185118780726961","0.132462844026334","0.237774717427588","3"
"Paid","1994","(Married) couple without C. ","Male","230","0.32926007928163","0.293407307218704","0.365112851344557","3"
"Paid","1994","Couple + C. GT 16 ","Female","77","0.222288812547729","0.179457460698453","0.265120164397005","3"
"Paid","1994","Couple + C. LE and GT 16","Male","108","0.336736663747909","0.282989189003794","0.390484138492024","3"
"Paid","1994","Couple + C. LE and GT 16","Female","41","0.207371195248307","0.15061291915953","0.264129471337084","3"
"Paid","1994","Single parent ","Female","33","0.187500124523242","0.125038267299046","0.249961981747438","3"
"Paid","1994","Couple + C. LE 16 ","Male","368","0.342702198201674","0.313329952023148","0.372074444380199","3"
"Paid","1994","Single parent ","Male","30","0.428618719020111","0.313507543798154","0.543729894242068","3"
"Paid","1994","Couple + C. LE 16 ","Female","119","0.277076337104092","0.238347420567482","0.315805253640703","3"
"Paid","1994","Couple + C. GT 16 ","Male","228","0.335724919326845","0.298156794785185","0.373293043868505","3"
"Partly, partly","1994","1-pers.-HH","Male","33","0.130823348113705","0.089189699133139","0.172456997094271","2"
"Partly, partly","1994","(Married) couple without C. ","Female","88","0.147378980461508","0.118404880099909","0.176353080823106","2"
"Partly, partly","1994","Single parent ","Female","23","","","","2"
"Partly, partly","1994","Couple + C. LE 16 ","Male","209","0.205235597623382","0.180241171308847","0.230230023937916","2"
"Partly, partly","1994","1-pers.-HH","Female","30","0.116257856593132","0.0728019427938992","0.159713770392365","2"
"Partly, partly","1994","(Married) couple without C. ","Male","125","0.195639238930346","0.165375014857225","0.225903463003466","2"
"Partly, partly","1994","Single parent ","Male","16","","","","2"
"Partly, partly","1994","Couple + C. LE 16 ","Female","76","0.147768122129868","0.117059617189839","0.178476627069897","2"
"Partly, partly","1994","Couple + C. GT 16 ","Female","51","0.129782293548894","0.0951632164429796","0.164401370654808","2"
"Partly, partly","1994","Couple + C. LE and GT 16","Male","65","0.25467461929154","0.205125532524847","0.304223706058233","2"
"Partly, partly","1994","Couple + C. LE and GT 16","Female","22","","","","2"
"Partly, partly","1994","Couple + C. GT 16 ","Male","103","0.179642214196482","0.1491028776987","0.210181550694265","2"
"Acclaimed","1995","1-pers.-HH","Male","75","0.268784725244685","0.215103506753849","0.322465943735521","1"
"Acclaimed","1995","1-pers.-HH","Female","126","0.577299841866646","0.511725072978552","0.64287461075474","1"
"Acclaimed","1995","(Married) couple without C. ","Male","207","0.301748458060549","0.268056068958723","0.335440847162375","1"
"Acclaimed","1995","(Married) couple without C. ","Female","310","0.48667486815702","0.447426663874367","0.525923072439674","1"
"Acclaimed","1995","Single parent ","Male","26","","","","1"
"Acclaimed","1995","Single parent ","Female","79","0.514404323192638","0.433610318653652","0.595198327731624","1"
"Acclaimed","1995","Couple + C. LE 16 ","Male","268","0.252844902331496","0.226946859568131","0.278742945094861","1"
"Acclaimed","1995","Couple + C. LE 16 ","Female","266","0.470916563444024","0.429351612280985","0.512481514607063","1"
"Acclaimed","1995","Couple + C. GT 16 ","Male","173","0.305923343313236","0.26982635639765","0.342020330228822","1"
"Acclaimed","1995","Couple + C. GT 16 ","Female","189","0.503693157406107","0.453155823672598","0.554230491139617","1"
"Acclaimed","1995","Couple + C. LE and GT 16","Male","107","0.32658996677333","0.276220519530913","0.376959414015748","1"
"Acclaimed","1995","Couple + C. LE and GT 16","Female","116","0.594329584316124","0.527760084933197","0.66089908369905","1"
"Not paid","1995","(Married) couple without C. ","Female","92","0.149361252277451","0.121371721266881","0.17735078328802","4"
"Not paid","1995","1-pers.-HH","Male","46","0.194969160360094","0.146997288492388","0.2429410322278","4"
"Not paid","1995","1-pers.-HH","Female","28","","","","4"
"Not paid","1995","(Married) couple without C. ","Male","123","0.186863062691912","0.158251149268234","0.21547497611559","4"
"Not paid","1995","Single parent ","Male","7","","","","4"
"Not paid","1995","Single parent ","Female","22","","","","4"
"Not paid","1995","Couple + C. LE 16 ","Male","156","0.174460884172636","0.151848189268799","0.197073579076474","4"
"Not paid","1995","Couple + C. LE 16 ","Female","67","0.143357876529783","0.114176639288032","0.172539113771533","4"
"Not paid","1995","Couple + C. GT 16 ","Male","103","0.188982953388257","0.158314827900555","0.219651078875959","4"
"Not paid","1995","Couple + C. GT 16 ","Female","52","0.126259416069563","0.0926874086027674","0.159831423536359","4"
"Not paid","1995","Couple + C. LE and GT 16","Male","51","0.167830026333811","0.127691000651919","0.207969052015704","4"
"Not paid","1995","Couple + C. LE and GT 16","Female","25","","","","4"
"Paid","1995","(Married) couple without C. ","Female","115","0.210802563696307","0.178774193122541","0.242830934270073","3"
"Paid","1995","1-pers.-HH","Male","88","0.31609939915621","0.259799739018549","0.372399059293871","3"
"Paid","1995","1-pers.-HH","Female","26","","","","3"
"Paid","1995","(Married) couple without C. ","Male","237","0.314577460531438","0.28049379317987","0.348661127883006","3"
"Paid","1995","Couple + C. GT 16 ","Female","72","0.202122454521654","0.161531471243118","0.24271343780019","3"
"Paid","1995","Couple + C. LE and GT 16","Male","122","0.342424159782617","0.291458095467216","0.393390224098018","3"
"Paid","1995","Couple + C. LE and GT 16","Female","44","0.183647299947278","0.131153726432082","0.236140873462474","3"
"Paid","1995","Single parent ","Female","28","","","","3"
"Paid","1995","Couple + C. LE 16 ","Male","430","0.360114960186556","0.331512326722136","0.388717593650976","3"
"Paid","1995","Couple + C. GT 16 ","Male","236","0.330443130509048","0.293596055076753","0.367290205941343","3"
"Paid","1995","Single parent ","Male","28","","","","3"
"Paid","1995","Couple + C. LE 16 ","Female","139","0.235404139285152","0.200076369023649","0.270731909546656","3"
"Partly, partly","1995","1-pers.-HH","Male","53","0.220146715239011","0.169974878180978","0.270318552297044","2"
"Partly, partly","1995","(Married) couple without C. ","Female","106","0.153161315869222","0.12488134508506","0.181441286653383","2"
"Partly, partly","1995","Single parent ","Male","15","","","","2"
"Partly, partly","1995","Single parent ","Female","18","","","","2"
"Partly, partly","1995","Couple + C. LE 16 ","Male","228","0.212579253309312","0.188201239098157","0.236957267520467","2"
"Partly, partly","1995","Couple + C. LE 16 ","Female","82","0.150321420741041","0.1205615541931","0.180081287288982","2"
"Partly, partly","1995","1-pers.-HH","Female","38","0.137651685724881","0.0919163395422022","0.183387031907559","2"
"Partly, partly","1995","(Married) couple without C. ","Male","146","0.196811018716101","0.167627550585803","0.225994486846399","2"
"Partly, partly","1995","Couple + C. GT 16 ","Female","63","0.167924972002675","0.130142266343878","0.205707677661473","2"
"Partly, partly","1995","Couple + C. LE and GT 16","Male","53","0.163155847110241","0.123468726728522","0.20284296749196","2"
"Partly, partly","1995","Couple + C. LE and GT 16","Female","24","","","","2"
"Partly, partly","1995","Couple + C. GT 16 ","Male","114","0.174650572789459","0.144908936476402","0.204392209102516","2"
"Acclaimed","1996","1-pers.-HH","Male","108","0.38147303583729","0.32416641620588","0.438779655468701","1"
"Acclaimed","1996","1-pers.-HH","Female","127","0.554822066775832","0.489739037450979","0.619905096100685","1"
"Acclaimed","1996","(Married) couple without C. ","Male","236","0.357208128366356","0.320678671430559","0.393737585302153","1"
"Acclaimed","1996","(Married) couple without C. ","Female","348","0.531923878737932","0.492551786347015","0.571295971128849","1"
"Acclaimed","1996","Single parent ","Male","34","0.388450178731081","0.287754595684502","0.48914576177766","1"
"Acclaimed","1996","Single parent ","Female","83","0.538407069261217","0.459671189972238","0.617142948550195","1"
"Acclaimed","1996","Couple + C. LE 16 ","Male","286","0.284534138395358","0.257033076088229","0.312035200702486","1"
"Acclaimed","1996","Couple + C. LE 16 ","Female","257","0.510520608592682","0.46661628764372","0.554424929541645","1"
"Acclaimed","1996","Couple + C. GT 16 ","Male","197","0.346747278567133","0.308343918021957","0.385150639112309","1"
"Acclaimed","1996","Couple + C. GT 16 ","Female","184","0.492097792738829","0.441019080416039","0.543176505061618","1"
"Acclaimed","1996","Couple + C. LE and GT 16","Male","133","0.421928072770402","0.369586690380729","0.474269455160075","1"
"Acclaimed","1996","Couple + C. LE and GT 16","Female","114","0.545739120457031","0.478557252437884","0.612920988476179","1"
"Not paid","1996","(Married) couple without C. ","Male","106","0.168986889134191","0.140419022831917","0.197554755436465","4"
"Not paid","1996","1-pers.-HH","Female","25","","","","4"
"Not paid","1996","1-pers.-HH","Male","44","0.182145804778774","0.136611251595807","0.227680357961741","4"
"Not paid","1996","(Married) couple without C. ","Female","96","0.158828312254279","0.129987214079796","0.187669410428763","4"
"Not paid","1996","Single parent ","Male","8","","","","4"
"Not paid","1996","Single parent ","Female","25","","","","4"
"Not paid","1996","Couple + C. LE 16 ","Male","160","0.189556146934227","0.165666032825793","0.213446261042661","4"
