"plb0195_h","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Paid","1991","1-pers.-HH","Urban Area","115","0.305366050968095","0.257790347406481","0.352941754529709"
"Paid","1991","1-pers.-HH","Rural Area","28","","",""
"Paid","1991","(Married) couple without C. ","Urban Area","271","0.297258742666243","0.266550967306711","0.327966518025774"
"Paid","1991","(Married) couple without C. ","Rural Area","107","0.323775740425574","0.273892200279172","0.373659280571976"
"Paid","1991","Single parent ","Urban Area","64","0.364194174766882","0.294091021619541","0.434297327914224"
"Paid","1991","Single parent ","Rural Area","31","0.351444535551505","0.251123865619824","0.451765205483186"
"Paid","1991","Couple + C. LE 16 ","Urban Area","452","0.389056709237512","0.360127096491635","0.417986321983388"
"Paid","1991","Couple + C. LE 16 ","Rural Area","234","0.355505430621192","0.32022197320788","0.390788888034504"
"Paid","1991","Couple + C. GT 16 ","Urban Area","292","0.360685741604626","0.32587517558455","0.395496307624701"
"Paid","1991","Couple + C. GT 16 ","Rural Area","144","0.344922597258321","0.300098314333431","0.38974688018321"
"Paid","1991","Couple + C. LE and GT 16","Urban Area","153","0.427185840943154","0.372902315327422","0.481469366558887"
"Paid","1991","Couple + C. LE and GT 16","Rural Area","51","0.266056596377099","0.202890001262916","0.329223191491281"
"Not paid","1991","1-pers.-HH","Urban Area","63","0.214601318014424","0.172192309693737","0.25701032633511"
"Not paid","1991","1-pers.-HH","Rural Area","7","","",""
"Not paid","1991","(Married) couple without C. ","Urban Area","137","0.176096641822023","0.150505068607606","0.20168821503644"
"Not paid","1991","(Married) couple without C. ","Rural Area","51","0.16023564609973","0.121129229116776","0.199342063082684"
"Not paid","1991","Single parent ","Urban Area","20","","",""
"Not paid","1991","Single parent ","Rural Area","9","","",""
"Not paid","1991","Couple + C. LE 16 ","Urban Area","151","0.155658048954176","0.134146053824999","0.177170044083353"
"Not paid","1991","Couple + C. LE 16 ","Rural Area","87","0.121450336181579","0.0973723088432286","0.14552836351993"
"Not paid","1991","Couple + C. GT 16 ","Urban Area","110","0.172709154698804","0.145307537742493","0.200110771655115"
"Not paid","1991","Couple + C. GT 16 ","Rural Area","56","0.145661177210997","0.112395743019837","0.178926611402158"
"Not paid","1991","Couple + C. LE and GT 16","Urban Area","38","0.154000642817163","0.114391172677728","0.193610112956598"
"Not paid","1991","Couple + C. LE and GT 16","Rural Area","21","","",""
"Acclaimed","1992","1-pers.-HH","Urban Area","123","0.389363860652437","0.336992356691808","0.441735364613066"
"Acclaimed","1992","1-pers.-HH","Rural Area","42","0.392712705943349","0.293460266325657","0.49196514556104"
"Acclaimed","1992","(Married) couple without C. ","Urban Area","294","0.372106798928787","0.339301669271572","0.404911928586001"
"Acclaimed","1992","(Married) couple without C. ","Rural Area","122","0.387537212676722","0.330876050262483","0.444198375090961"
"Acclaimed","1992","Single parent ","Urban Area","67","0.404221522427782","0.330234276674366","0.478208768181197"
"Acclaimed","1992","Single parent ","Rural Area","27","","",""
"Acclaimed","1992","Couple + C. LE 16 ","Urban Area","306","0.299764830356986","0.271933432147121","0.32759622856685"
"Acclaimed","1992","Couple + C. LE 16 ","Rural Area","226","0.306761863816566","0.271228374406985","0.342295353226147"
"Acclaimed","1992","Couple + C. GT 16 ","Urban Area","213","0.3282384487441","0.293073895632996","0.363403001855203"
"Acclaimed","1992","Couple + C. GT 16 ","Rural Area","187","0.462180225309386","0.414212612470728","0.510147838148044"
"Acclaimed","1992","Couple + C. LE and GT 16","Urban Area","74","0.255159924616715","0.205327481912375","0.304992367321056"
"Acclaimed","1992","Couple + C. LE and GT 16","Rural Area","68","0.37520971041499","0.3030608942085","0.447358526621479"
"Partly, partly","1992","1-pers.-HH","Urban Area","52","0.153140778105221","0.114461620273244","0.191819935937198"
"Partly, partly","1992","1-pers.-HH","Rural Area","16","","",""
"Partly, partly","1992","(Married) couple without C. ","Urban Area","155","0.180113573497834","0.1540331202053","0.206194026790368"
"Partly, partly","1992","(Married) couple without C. ","Rural Area","41","0.1877784474298","0.142358246857616","0.233198648001985"
"Partly, partly","1992","Single parent ","Urban Area","23","","",""
"Partly, partly","1992","Single parent ","Rural Area","10","","",""
"Partly, partly","1992","Couple + C. LE 16 ","Urban Area","184","0.185332396421304","0.161728232601418","0.208936560241191"
"Partly, partly","1992","Couple + C. LE 16 ","Rural Area","109","0.182142546481322","0.1524025809608","0.211882512001845"
"Partly, partly","1992","Couple + C. GT 16 ","Urban Area","108","0.141295089654929","0.115210241490581","0.167379937819276"
"Partly, partly","1992","Couple + C. GT 16 ","Rural Area","51","0.117862307437919","0.0868395996647004","0.148885015211138"
"Partly, partly","1992","Couple + C. LE and GT 16","Urban Area","41","0.135596083463056","0.0964618923467219","0.174730274579389"
"Partly, partly","1992","Couple + C. LE and GT 16","Rural Area","39","0.28578362368941","0.218461375467628","0.353105871911192"
"Paid","1992","1-pers.-HH","Urban Area","107","0.291430930269299","0.24262361817761","0.340238242360989"
"Paid","1992","1-pers.-HH","Rural Area","28","","",""
"Paid","1992","(Married) couple without C. ","Urban Area","262","0.290030030857632","0.25923316370788","0.320826898007384"
"Paid","1992","(Married) couple without C. ","Rural Area","82","0.282088451033005","0.229750460541041","0.334426441524969"
"Paid","1992","Single parent ","Urban Area","58","0.313511501641081","0.243567880901378","0.383455122380784"
"Paid","1992","Single parent ","Rural Area","31","0.398268867530303","0.290318539642931","0.506219195417675"
"Paid","1992","Couple + C. LE 16 ","Urban Area","404","0.361266014942416","0.332085275508566","0.390446754376265"
"Paid","1992","Couple + C. LE 16 ","Rural Area","219","0.373832802105668","0.336552466760654","0.411113137450681"
"Paid","1992","Couple + C. GT 16 ","Urban Area","259","0.350268793931905","0.314543945755348","0.385993642108461"
"Paid","1992","Couple + C. GT 16 ","Rural Area","128","0.285247934783154","0.241805615166155","0.328690254400153"
"Paid","1992","Couple + C. LE and GT 16","Urban Area","132","0.412221052360107","0.355954990008255","0.468487114711959"
"Paid","1992","Couple + C. LE and GT 16","Rural Area","42","0.211686326253871","0.150813849530986","0.272558802976756"
"Not paid","1992","1-pers.-HH","Urban Area","51","0.166064430973042","0.126094763607911","0.206034098338173"
"Not paid","1992","1-pers.-HH","Rural Area","7","","",""
"Not paid","1992","(Married) couple without C. ","Urban Area","123","0.157749596715748","0.133011299196727","0.182487894234769"
"Not paid","1992","(Married) couple without C. ","Rural Area","39","0.142595888860473","0.101929537926061","0.183262239794884"
"Not paid","1992","Single parent ","Urban Area","21","","",""
"Not paid","1992","Single parent ","Rural Area","11","","",""
"Not paid","1992","Couple + C. LE 16 ","Urban Area","147","0.153636758279295","0.131731484251283","0.175542032307307"
"Not paid","1992","Couple + C. LE 16 ","Rural Area","93","0.137262787596444","0.110746567001822","0.163779008191066"
"Not paid","1992","Couple + C. GT 16 ","Urban Area","105","0.180197667669067","0.151414939056995","0.208980396281139"
"Not paid","1992","Couple + C. GT 16 ","Rural Area","49","0.134709532469541","0.10186189289009","0.167557172048992"
"Not paid","1992","Couple + C. LE and GT 16","Urban Area","47","0.197022939560122","0.151557186139135","0.242488692981108"
"Not paid","1992","Couple + C. LE and GT 16","Rural Area","24","","",""
"Acclaimed","1993","1-pers.-HH","Urban Area","149","0.392416824744263","0.342046915385995","0.442786734102532"
"Acclaimed","1993","1-pers.-HH","Rural Area","36","0.353865868209203","0.257711954124742","0.450019782293664"
"Acclaimed","1993","(Married) couple without C. ","Urban Area","321","0.394129025240973","0.361316656990662","0.426941393491283"
"Acclaimed","1993","(Married) couple without C. ","Rural Area","139","0.478481676198304","0.421954810527537","0.535008541869071"
"Acclaimed","1993","Single parent ","Urban Area","59","0.357875325824535","0.282890424861146","0.432860226787925"
"Acclaimed","1993","Single parent ","Rural Area","28","","",""
"Acclaimed","1993","Couple + C. LE 16 ","Urban Area","283","0.277522875064075","0.249728177335077","0.305317572793073"
"Acclaimed","1993","Couple + C. LE 16 ","Rural Area","210","0.326450075987867","0.290206095551446","0.362694056424288"
"Acclaimed","1993","Couple + C. GT 16 ","Urban Area","173","0.279101852210427","0.243822499760765","0.314381204660089"
"Acclaimed","1993","Couple + C. GT 16 ","Rural Area","153","0.377904104358964","0.329721223521736","0.426086985196191"
"Acclaimed","1993","Couple + C. LE and GT 16","Urban Area","87","0.295928298174004","0.245197745985617","0.346658850362392"
"Acclaimed","1993","Couple + C. LE and GT 16","Rural Area","73","0.401828561340969","0.331560086839345","0.472097035842592"
"Partly, partly","1993","1-pers.-HH","Urban Area","55","0.143957253252896","0.107744712931454","0.180169793574338"
"Partly, partly","1993","1-pers.-HH","Rural Area","18","","",""
"Partly, partly","1993","(Married) couple without C. ","Urban Area","138","0.152746356507019","0.128590610965911","0.176902102048127"
"Partly, partly","1993","(Married) couple without C. ","Rural Area","43","0.124512935350372","0.0871518429278779","0.161874027772866"
"Partly, partly","1993","Single parent ","Urban Area","26","","",""
"Partly, partly","1993","Single parent ","Rural Area","13","","",""
"Partly, partly","1993","Couple + C. LE 16 ","Urban Area","175","0.173785246157816","0.150264373180516","0.197306119135116"
"Partly, partly","1993","Couple + C. LE 16 ","Rural Area","110","0.174831749149075","0.145473915133552","0.204189583164597"
"Partly, partly","1993","Couple + C. GT 16 ","Urban Area","107","0.172105023368041","0.142416630530839","0.201793416205244"
"Partly, partly","1993","Couple + C. GT 16 ","Rural Area","69","0.168385585924588","0.131198962087147","0.205572209762029"
"Partly, partly","1993","Couple + C. LE and GT 16","Urban Area","58","0.189620916836352","0.146054170306033","0.233187663366672"
"Partly, partly","1993","Couple + C. LE and GT 16","Rural Area","33","0.161708182115953","0.108937719819355","0.21447864441255"
"Paid","1993","1-pers.-HH","Urban Area","96","0.27269699949808","0.226756854732624","0.318637144263537"
"Paid","1993","1-pers.-HH","Rural Area","30","0.261426566653383","0.173066102407638","0.349787030899127"
"Paid","1993","(Married) couple without C. ","Urban Area","256","0.277198198271726","0.247142064953833","0.307254331589618"
"Paid","1993","(Married) couple without C. ","Rural Area","74","0.240042207192068","0.191711182187757","0.288373232196379"
"Paid","1993","Single parent ","Urban Area","57","0.399746874076206","0.323124074078849","0.476369674073563"
"Paid","1993","Single parent ","Rural Area","28","","",""
"Paid","1993","Couple + C. LE 16 ","Urban Area","392","0.368684549908475","0.338737696960282","0.398631402856668"
"Paid","1993","Couple + C. LE 16 ","Rural Area","214","0.335875071079096","0.29936973244386","0.372380409714332"
"Paid","1993","Couple + C. GT 16 ","Urban Area","230","0.355322222092912","0.317679170253414","0.39296527393241"
"Paid","1993","Couple + C. GT 16 ","Rural Area","116","0.309482748461987","0.263544040167645","0.35542145675633"
"Paid","1993","Couple + C. LE and GT 16","Urban Area","116","0.33312208758677","0.28073879679321","0.38550537838033"
"Paid","1993","Couple + C. LE and GT 16","Rural Area","54","0.312576587766597","0.246138416426599","0.379014759106594"
"Not paid","1993","1-pers.-HH","Urban Area","61","0.19092892250476","0.150385193620915","0.231472651388606"
"Not paid","1993","1-pers.-HH","Rural Area","11","","",""
"Not paid","1993","(Married) couple without C. ","Urban Area","137","0.175926419980282","0.150359593638661","0.201493246321904"
"Not paid","1993","(Married) couple without C. ","Rural Area","44","0.156963181259256","0.115799933698512","0.19812642882"
"Not paid","1993","Single parent ","Urban Area","15","","",""
"Not paid","1993","Single parent ","Rural Area","10","","",""
"Not paid","1993","Couple + C. LE 16 ","Urban Area","147","0.180007328869634","0.156159404210824","0.203855253528444"
"Not paid","1993","Couple + C. LE 16 ","Rural Area","109","0.162843103783962","0.134304631564557","0.191381576003367"
"Not paid","1993","Couple + C. GT 16 ","Urban Area","111","0.19347090232862","0.162402412784867","0.224539391872373"
"Not paid","1993","Couple + C. GT 16 ","Rural Area","51","0.144227561254461","0.109315413407117","0.179139709101804"
"Not paid","1993","Couple + C. LE and GT 16","Urban Area","50","0.181328697402873","0.138507781631544","0.224149613174203"
"Not paid","1993","Couple + C. LE and GT 16","Rural Area","27","","",""
"Acclaimed","1994","1-pers.-HH","Urban Area","164","0.463687464976922","0.412174269342615","0.515200660611229"
"Acclaimed","1994","1-pers.-HH","Rural Area","43","0.383428180585167","0.288603529322205","0.478252831848129"
"Acclaimed","1994","(Married) couple without C. ","Urban Area","348","0.407045139662713","0.374786849629334","0.439303429696092"
"Acclaimed","1994","(Married) couple without C. ","Rural Area","138","0.399468131292482","0.347710073838343","0.451226188746621"
"Acclaimed","1994","Single parent ","Urban Area","60","0.414873650458133","0.334400760287289","0.495346540628977"
"Acclaimed","1994","Single parent ","Rural Area","29","","",""
"Acclaimed","1994","Couple + C. LE 16 ","Urban Area","302","0.29068465559883","0.261885673604643","0.319483637593017"
"Acclaimed","1994","Couple + C. LE 16 ","Rural Area","195","0.320320648585801","0.281709638236626","0.358931658934975"
"Acclaimed","1994","Couple + C. GT 16 ","Urban Area","210","0.366447196730398","0.327534838274964","0.405359555185832"
"Acclaimed","1994","Couple + C. GT 16 ","Rural Area","148","0.394742035492931","0.345596594401253","0.443887476584609"
"Acclaimed","1994","Couple + C. LE and GT 16","Urban Area","99","0.302787407830202","0.251474780889255","0.354100034771148"
"Acclaimed","1994","Couple + C. LE and GT 16","Rural Area","86","0.491482419254202","0.419443165297078","0.563521673211326"
"Partly, partly","1994","1-pers.-HH","Urban Area","47","0.122097235991011","0.0882772856852227","0.155917186296799"
"Partly, partly","1994","1-pers.-HH","Rural Area","16","","",""
"Partly, partly","1994","(Married) couple without C. ","Urban Area","144","0.165305458271515","0.140915187442679","0.189695729100351"
"Partly, partly","1994","(Married) couple without C. ","Rural Area","69","0.202630524821865","0.160153791745169","0.245107257898561"
"Partly, partly","1994","Single parent ","Urban Area","27","","",""
"Partly, partly","1994","Single parent ","Rural Area","12","","",""
"Partly, partly","1994","Couple + C. LE 16 ","Urban Area","177","0.177988674986934","0.153729194811134","0.202248155162735"
"Partly, partly","1994","Couple + C. LE 16 ","Rural Area","108","0.207000585382847","0.173474034204478","0.240527136561217"
"Partly, partly","1994","Couple + C. GT 16 ","Urban Area","91","0.163356144017761","0.133500359100309","0.193211928935214"
"Partly, partly","1994","Couple + C. GT 16 ","Rural Area","63","0.159860397384548","0.12301336930327","0.196707425465825"
"Partly, partly","1994","Couple + C. LE and GT 16","Urban Area","53","0.208123334161943","0.162785382713844","0.253461285610041"
"Partly, partly","1994","Couple + C. LE and GT 16","Rural Area","34","0.191719697828194","0.134994425138023","0.248444970518364"
"Paid","1994","1-pers.-HH","Urban Area","102","0.256900640948048","0.211766739330957","0.302034542565139"
"Paid","1994","1-pers.-HH","Rural Area","29","","",""
"Paid","1994","(Married) couple without C. ","Urban Area","252","0.269980842331999","0.240830554883189","0.299131129780809"
"Paid","1994","(Married) couple without C. ","Rural Area","92","0.267924761444486","0.22112397458326","0.314725548305713"
"Paid","1994","Single parent ","Urban Area","40","0.257724362548998","0.186286708321516","0.329162016776481"
"Paid","1994","Single parent ","Rural Area","23","","",""
"Paid","1994","Couple + C. LE 16 ","Urban Area","327","0.325009824232161","0.295303879030611","0.35471576943371"
"Paid","1994","Couple + C. LE 16 ","Rural Area","160","0.314517886019527","0.276095228646486","0.352940543392567"
"Paid","1994","Couple + C. GT 16 ","Urban Area","187","0.292745996920844","0.255998849358598","0.32949314448309"
"Paid","1994","Couple + C. GT 16 ","Rural Area","118","0.301259767544453","0.255129631431779","0.347389903657128"
"Paid","1994","Couple + C. LE and GT 16","Urban Area","114","0.348538640061968","0.295322603036406","0.401754677087529"
"Paid","1994","Couple + C. LE and GT 16","Rural Area","35","0.172207329630706","0.117801074807201","0.22661358445421"
"Not paid","1994","1-pers.-HH","Urban Area","47","0.157314658084019","0.119703720850815","0.194925595317223"
"Not paid","1994","1-pers.-HH","Rural Area","13","","",""
"Not paid","1994","(Married) couple without C. ","Urban Area","147","0.157668559733773","0.133739628876021","0.181597490591525"
"Not paid","1994","(Married) couple without C. ","Rural Area","45","0.129976582441167","0.0944407169236644","0.16551244795867"
"Not paid","1994","Single parent ","Urban Area","17","","",""
"Not paid","1994","Single parent ","Rural Area","13","","",""
"Not paid","1994","Couple + C. LE 16 ","Urban Area","149","0.206316845182075","0.180652077885709","0.231981612478441"
"Not paid","1994","Couple + C. LE 16 ","Rural Area","98","0.158160880011825","0.12796617796508","0.188355582058571"
"Not paid","1994","Couple + C. GT 16 ","Urban Area","101","0.177450662330996","0.146596750476516","0.208304574185477"
"Not paid","1994","Couple + C. GT 16 ","Rural Area","51","0.144137799578068","0.108823779500687","0.179451819655449"
"Not paid","1994","Couple + C. LE and GT 16","Urban Area","42","0.140550617945888","0.101735647101164","0.179365588790613"
"Not paid","1994","Couple + C. LE and GT 16","Rural Area","30","0.144590553286899","0.0939125835713974","0.1952685230024"
"Acclaimed","1995","1-pers.-HH","Urban Area","164","0.431854234069293","0.382051318168481","0.481657149970106"
"Acclaimed","1995","1-pers.-HH","Rural Area","37","0.295996739149444","0.206526439939593","0.385467038359296"
"Acclaimed","1995","(Married) couple without C. ","Urban Area","358","0.376862747066257","0.346192148630867","0.407533345501647"
"Acclaimed","1995","(Married) couple without C. ","Rural Area","159","0.409482021817958","0.359844350673828","0.459119692962087"
"Acclaimed","1995","Single parent ","Urban Area","70","0.437569366833556","0.356823178841956","0.518315554825156"
"Acclaimed","1995","Single parent ","Rural Area","35","0.497232705160014","0.386273294263542","0.608192116056486"
"Acclaimed","1995","Couple + C. LE 16 ","Urban Area","331","0.324766676059343","0.296278668354378","0.353254683764307"
"Acclaimed","1995","Couple + C. LE 16 ","Rural Area","203","0.312512488949659","0.275362080370834","0.349662897528483"
"Acclaimed","1995","Couple + C. GT 16 ","Urban Area","197","0.349528625932169","0.310988343115914","0.388068908748424"
"Acclaimed","1995","Couple + C. GT 16 ","Rural Area","165","0.415480840595366","0.368010450917643","0.46295123027309"
"Acclaimed","1995","Couple + C. LE and GT 16","Urban Area","122","0.400816396156971","0.347372325479187","0.454260466834754"
"Acclaimed","1995","Couple + C. LE and GT 16","Rural Area","101","0.451234144600081","0.38532881264956","0.517139476550602"
"Partly, partly","1995","1-pers.-HH","Urban Area","72","0.180790555808577","0.142096733060754","0.219484378556399"
"Partly, partly","1995","1-pers.-HH","Rural Area","19","","",""
"Partly, partly","1995","(Married) couple without C. ","Urban Area","176","0.173370145874764","0.149410439707575","0.197329852041953"
"Partly, partly","1995","(Married) couple without C. ","Rural Area","76","0.188191546827133","0.148736346163414","0.227646747490852"
"Partly, partly","1995","Single parent ","Urban Area","24","","",""
"Partly, partly","1995","Single parent ","Rural Area","9","","",""
"Partly, partly","1995","Couple + C. LE 16 ","Urban Area","186","0.177103993797425","0.153880044804149","0.200327942790701"
"Partly, partly","1995","Couple + C. LE 16 ","Rural Area","124","0.228320602956547","0.194678084217843","0.26196312169525"
"Partly, partly","1995","Couple + C. GT 16 ","Urban Area","105","0.188215002526441","0.15662082476242","0.219809180290462"
"Partly, partly","1995","Couple + C. GT 16 ","Rural Area","72","0.145671904905922","0.111689965239896","0.179653844571948"
"Partly, partly","1995","Couple + C. LE and GT 16","Urban Area","44","0.139539361803159","0.101750770695452","0.177327952910867"
"Partly, partly","1995","Couple + C. LE and GT 16","Rural Area","33","0.152890805026453","0.105227251781352","0.200554358271553"
"Paid","1995","1-pers.-HH","Urban Area","85","0.215589704247407","0.17424290039959","0.256936508095223"
"Paid","1995","1-pers.-HH","Rural Area","29","","",""
"Paid","1995","(Married) couple without C. ","Urban Area","264","0.266577338085548","0.23859219295817","0.294562483212926"
"Paid","1995","(Married) couple without C. ","Rural Area","88","0.271334697282591","0.226450431276541","0.316218963288641"
"Paid","1995","Single parent ","Urban Area","32","0.229183267799464","0.160771453160848","0.297595082438081"
"Paid","1995","Single parent ","Rural Area","24","","",""
"Paid","1995","Couple + C. LE 16 ","Urban Area","386","0.325223927713711","0.296725526491831","0.353722328935591"
"Paid","1995","Couple + C. LE 16 ","Rural Area","183","0.312305534052829","0.275161839118274","0.349449228987385"
"Paid","1995","Couple + C. GT 16 ","Urban Area","190","0.296711679812467","0.259788979813517","0.333634379811417"
"Paid","1995","Couple + C. GT 16 ","Rural Area","118","0.268485351048553","0.225795982419117","0.31117471967799"
"Paid","1995","Couple + C. LE and GT 16","Urban Area","114","0.311349135571633","0.260851596895979","0.361846674247288"
"Paid","1995","Couple + C. LE and GT 16","Rural Area","52","0.246073280468286","0.189027591367526","0.303118969569046"
"Not paid","1995","1-pers.-HH","Urban Area","59","0.171765505874723","0.133842659556707","0.209688352192739"
"Not paid","1995","1-pers.-HH","Rural Area","15","","",""
"Not paid","1995","(Married) couple without C. ","Urban Area","161","0.183189768973431","0.158707595022473","0.207671942924389"
"Not paid","1995","(Married) couple without C. ","Rural Area","54","0.130991734072318","0.0969343477788951","0.165049120365742"
"Not paid","1995","Single parent ","Urban Area","19","","",""
"Not paid","1995","Single parent ","Rural Area","10","","",""
"Not paid","1995","Couple + C. LE 16 ","Urban Area","135","0.172905402429521","0.14989992302541","0.195910881833633"
"Not paid","1995","Couple + C. LE 16 ","Rural Area","88","0.146861374040965","0.118491259110184","0.175231488971747"
"Not paid","1995","Couple + C. GT 16 ","Urban Area","96","0.165544691728923","0.135503400287896","0.19558598316995"
"Not paid","1995","Couple + C. GT 16 ","Rural Area","59","0.170361903450158","0.134147735985322","0.206576070914994"
"Not paid","1995","Couple + C. LE and GT 16","Urban Area","43","0.148295106468237","0.1095376907588","0.187052522177674"
"Not paid","1995","Couple + C. LE and GT 16","Rural Area","33","0.149801769905181","0.102536232063942","0.19706730774642"
"Acclaimed","1996","1-pers.-HH","Urban Area","184","0.487035077826753","0.436977174086078","0.537092981567428"
"Acclaimed","1996","1-pers.-HH","Rural Area","51","0.357655884361632","0.270805504455803","0.444506264267462"
"Acclaimed","1996","(Married) couple without C. ","Urban Area","413","0.427913850869746","0.395607003184718","0.460220698554773"
"Acclaimed","1996","(Married) couple without C. ","Rural Area","171","0.476651052335845","0.4262344735457","0.52706763112599"
"Acclaimed","1996","Single parent ","Urban Area","82","0.499732196728875","0.423898924297825","0.575565469159926"
"Acclaimed","1996","Single parent ","Rural Area","35","0.452040069658436","0.340875703534401","0.563204435782471"
"Acclaimed","1996","Couple + C. LE 16 ","Urban Area","346","0.348044522491756","0.318476186624748","0.377612858358764"
"Acclaimed","1996","Couple + C. LE 16 ","Rural Area","197","0.366287991331779","0.325462773675711","0.407113208987847"
"Acclaimed","1996","Couple + C. GT 16 ","Urban Area","217","0.376451515879861","0.336885120333609","0.416017911426114"
"Acclaimed","1996","Couple + C. GT 16 ","Rural Area","164","0.440775047665768","0.390987792849379","0.490562302482156"
"Acclaimed","1996","Couple + C. LE and GT 16","Urban Area","137","0.439038261870427","0.38440762478908","0.493668898951774"
"Acclaimed","1996","Couple + C. LE and GT 16","Rural Area","110","0.505324252943831","0.441536475543842","0.569112030343821"
"Partly, partly","1996","1-pers.-HH","Urban Area","62","0.158743654356998","0.122145341319272","0.195341967394723"
"Partly, partly","1996","1-pers.-HH","Rural Area","25","","",""
"Partly, partly","1996","(Married) couple without C. ","Urban Area","144","0.183230375734101","0.157970324878301","0.208490426589901"
"Partly, partly","1996","(Married) couple without C. ","Rural Area","63","0.165405460573292","0.12790037965292","0.202910541493664"
"Partly, partly","1996","Single parent ","Urban Area","19","","",""
"Partly, partly","1996","Single parent ","Rural Area","11","","",""
"Partly, partly","1996","Couple + C. LE 16 ","Urban Area","181","0.181729714829142","0.157793147227832","0.205666282430453"
"Partly, partly","1996","Couple + C. LE 16 ","Rural Area","94","0.19393661513689","0.160433460437712","0.227439769836068"
"Partly, partly","1996","Couple + C. GT 16 ","Urban Area","95","0.156660456514818","0.126976774167655","0.186344138861981"
"Partly, partly","1996","Couple + C. GT 16 ","Rural Area","64","0.139622747520177","0.104866013591534","0.174379481448819"
"Partly, partly","1996","Couple + C. LE and GT 16","Urban Area","45","0.142693837625389","0.104191327682054","0.181196347568723"
"Partly, partly","1996","Couple + C. LE and GT 16","Rural Area","27","","",""
"Paid","1996","1-pers.-HH","Urban Area","82","0.197852671234967","0.157955074729451","0.237750267740484"
"Paid","1996","1-pers.-HH","Rural Area","27","","",""
"Paid","1996","(Married) couple without C. ","Urban Area","195","0.214718400010927","0.18790616375761","0.241530636264244"
"Paid","1996","(Married) couple without C. ","Rural Area","90","0.223367258461374","0.181324130391034","0.265410386531713"
"Paid","1996","Single parent ","Urban Area","45","0.247656537255751","0.182189478552209","0.313123595959292"
"Paid","1996","Single parent ","Rural Area","19","","",""
"Paid","1996","Couple + C. LE 16 ","Urban Area","320","0.278488906891099","0.250664496614897","0.306313317167302"
"Paid","1996","Couple + C. LE 16 ","Rural Area","177","0.338581032422156","0.29848135906157","0.378680705782742"
"Paid","1996","Couple + C. GT 16 ","Urban Area","165","0.282716262184032","0.245940834100849","0.319491690267215"
"Paid","1996","Couple + C. GT 16 ","Rural Area","98","0.246657119534049","0.203429673084895","0.289884565983204"
"Paid","1996","Couple + C. LE and GT 16","Urban Area","103","0.299056730947851","0.248656017333952","0.34945744456175"
"Paid","1996","Couple + C. LE and GT 16","Rural Area","58","0.229918223099226","0.176233933566835","0.283602512631618"
"Not paid","1996","1-pers.-HH","Urban Area","55","0.156368596581282","0.119993861249579","0.192743331912986"
"Not paid","1996","1-pers.-HH","Rural Area","14","","",""
"Not paid","1996","(Married) couple without C. ","Urban Area","149","0.174137373385227","0.149375380366954","0.198899366403499"
"Not paid","1996","(Married) couple without C. ","Rural Area","53","0.13457622862949","0.100127277556058","0.169025179702921"
"Not paid","1996","Single parent ","Urban Area","21","","",""
"Not paid","1996","Single parent ","Rural Area","12","","",""
"Not paid","1996","Couple + C. LE 16 ","Urban Area","150","0.191736855788003","0.167300879193087","0.216172832382918"
"Not paid","1996","Couple + C. LE 16 ","Rural Area","67","0.101194361109175","0.0756389865535919","0.126749735664758"
"Not paid","1996","Couple + C. GT 16 ","Urban Area","99","0.184171765421289","0.152516370161156","0.215827160681422"
"Not paid","1996","Couple + C. GT 16 ","Rural Area","56","0.172945085280006","0.135019028111146","0.210871142448867"
"Not paid","1996","Couple + C. LE and GT 16","Urban Area","32","0.119211169556333","0.0835403708637989","0.154881968248868"
"Not paid","1996","Couple + C. LE and GT 16","Rural Area","41","0.152087824694133","0.106272080070219","0.197903569318047"
"Acclaimed","1997","1-pers.-HH","Urban Area","149","0.444742991949905","0.390963988514152","0.498521995385658"
"Acclaimed","1997","1-pers.-HH","Rural Area","51","0.413350951311853","0.322556872768648","0.504145029855059"
"Acclaimed","1997","(Married) couple without C. ","Urban Area","359","0.429840067162009","0.396140632072161","0.463539502251857"
"Acclaimed","1997","(Married) couple without C. ","Rural Area","161","0.477111972577466","0.423784911853371","0.53043903330156"
"Acclaimed","1997","Single parent ","Urban Area","62","0.488681027726877","0.402420536137201","0.574941519316553"
"Acclaimed","1997","Single parent ","Rural Area","49","0.595486296911158","0.491148627110345","0.699823966711971"
"Acclaimed","1997","Couple + C. LE 16 ","Urban Area","310","0.381521383431196","0.348232960105233","0.414809806757159"
"Acclaimed","1997","Couple + C. LE 16 ","Rural Area","186","0.41753622731787","0.371716803209985","0.463355651425754"
"Acclaimed","1997","Couple + C. GT 16 ","Urban Area","197","0.422638090487908","0.378073956248446","0.467202224727371"
"Acclaimed","1997","Couple + C. GT 16 ","Rural Area","153","0.458788381999252","0.406359196018696","0.511217567979807"
"Acclaimed","1997","Couple + C. LE and GT 16","Urban Area","112","0.447049277952515","0.386846246665952","0.507252309239077"
"Acclaimed","1997","Couple + C. LE and GT 16","Rural Area","90","0.474781003852383","0.406087297084793","0.543474710619972"
"Partly, partly","1997","1-pers.-HH","Urban Area","76","0.207470480383376","0.163587405678594","0.251353555088158"
"Partly, partly","1997","1-pers.-HH","Rural Area","29","","",""
"Partly, partly","1997","(Married) couple without C. ","Urban Area","165","0.200360224931174","0.173112906001099","0.22760754386125"
