"plb0195_h","year","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1988","Saxony","","","","","1"
"Acclaimed","1988","Saxony-Anhalt","","","","","1"
"Acclaimed","1988","Thuringia","","","","","1"
"Not paid","1988","Schleswig-Holstein","23","","","","4"
"Not paid","1988","Hamburg","17","","","","4"
"Not paid","1988","Lower Saxony","66","0.198130952479372","0.157949088452463","0.238312816506281","4"
"Not paid","1988","Berlin","19","","","","4"
"Not paid","1988","Bavaria","103","0.188359794514841","0.157607454274393","0.219112134755288","4"
"Not paid","1988","Brandenburg","","","","","4"
"Not paid","1988","Bremen","1","","","","4"
"Not paid","1988","North Rhine-Westphalia","166","0.214445399096835","0.187793052197302","0.241097745996368","4"
"Not paid","1988","Hesse","52","0.210228101448628","0.165014717090799","0.255441485806456","4"
"Not paid","1988","Rhineland-Palatinate,Saarland","39","0.182376087923345","0.130517697954982","0.234234477891707","4"
"Not paid","1988","Baden-Württemberg","105","0.193322484245832","0.163487094283615","0.22315787420805","4"
"Not paid","1988","Mecklenburg-Western Pomerania","","","","","4"
"Not paid","1988","Saxony","","","","","4"
"Not paid","1988","Saxony-Anhalt","","","","","4"
"Not paid","1988","Thuringia","","","","","4"
"Paid","1988","Hamburg","29","","","","3"
"Paid","1988","Lower Saxony","125","0.298294509839207","0.252173133549653","0.34441588612876","3"
"Paid","1988","Schleswig-Holstein","52","0.353871722441808","0.27291032496827","0.434833119915346","3"
"Paid","1988","Bremen","15","","","","3"
"Paid","1988","North Rhine-Westphalia","416","0.374400393486669","0.34297322280362","0.405827564169718","3"
"Paid","1988","Hesse","117","0.301811716579732","0.250875683375599","0.352747749783865","3"
"Paid","1988","Rhineland-Palatinate,Saarland","93","0.429555458742008","0.363077966993858","0.496032950490158","3"
"Paid","1988","Bavaria","214","0.303899151331168","0.267724603092849","0.340073699569487","3"
"Paid","1988","Baden-Württemberg","335","0.391832341111287","0.354951369044685","0.428713313177888","3"
"Paid","1988","Berlin","42","0.281592415102755","0.201781166263633","0.361403663941878","3"
"Paid","1988","Brandenburg","","","","","3"
"Paid","1988","Saxony","","","","","3"
"Paid","1988","Mecklenburg-Western Pomerania","","","","","3"
"Paid","1988","Saxony-Anhalt","","","","","3"
"Paid","1988","Thuringia","","","","","3"
"Partly, partly","1988","Schleswig-Holstein","15","","","","2"
"Partly, partly","1988","Lower Saxony","55","0.135950992870168","0.101399837804728","0.170502147935608","2"
"Partly, partly","1988","Bremen","5","","","","2"
"Partly, partly","1988","Hamburg","10","","","","2"
"Partly, partly","1988","North Rhine-Westphalia","79","0.0940613995388876","0.0751055172584699","0.113017281819305","2"
"Partly, partly","1988","Hesse","42","0.142918767965566","0.104083489956348","0.181754045974784","2"
"Partly, partly","1988","Rhineland-Palatinate,Saarland","28","","","","2"
"Partly, partly","1988","Baden-Württemberg","81","0.139853973125734","0.113650186334087","0.16605775991738","2"
"Partly, partly","1988","Bavaria","92","0.147806598164027","0.119892841682808","0.175720354645245","2"
"Partly, partly","1988","Berlin","13","","","","2"
"Partly, partly","1988","Brandenburg","","","","","2"
"Partly, partly","1988","Mecklenburg-Western Pomerania","","","","","2"
"Partly, partly","1988","Saxony","","","","","2"
"Partly, partly","1988","Saxony-Anhalt","","","","","2"
"Partly, partly","1988","Thuringia","","","","","2"
"Acclaimed","1989","Schleswig-Holstein","44","0.384469228355235","0.297790788965784","0.471147667744686","1"
"Acclaimed","1989","Hamburg","24","","","","1"
"Acclaimed","1989","Lower Saxony","139","0.358810243634037","0.312038548223384","0.40558193904469","1"
"Acclaimed","1989","Bremen","10","","","","1"
"Acclaimed","1989","North Rhine-Westphalia","243","0.290792571861299","0.262331126199437","0.319254017523161","1"
"Acclaimed","1989","Hesse","98","0.346462448537257","0.294729197775515","0.398195699298999","1"
"Acclaimed","1989","Rhineland-Palatinate,Saarland","62","0.253677022881637","0.198397589243505","0.308956456519769","1"
"Acclaimed","1989","Baden-Württemberg","174","0.282418698663518","0.249559063355228","0.315278333971808","1"
"Acclaimed","1989","Bavaria","203","0.316408380261533","0.280572481216958","0.352244279306109","1"
"Acclaimed","1989","Berlin","50","0.450594060283242","0.362664491819677","0.538523628746807","1"
"Acclaimed","1989","Brandenburg","","","","","1"
"Acclaimed","1989","Mecklenburg-Western Pomerania","","","","","1"
"Acclaimed","1989","Saxony","","","","","1"
"Acclaimed","1989","Saxony-Anhalt","","","","","1"
"Acclaimed","1989","Thuringia","","","","","1"
"Not paid","1989","Schleswig-Holstein","12","","","","4"
"Not paid","1989","Lower Saxony","63","0.171797208787397","0.135015338785224","0.20857907878957","4"
"Not paid","1989","Hamburg","17","","","","4"
"Not paid","1989","Bavaria","118","0.220174849636065","0.188246356411692","0.252103342860438","4"
"Not paid","1989","Berlin","15","","","","4"
"Not paid","1989","Brandenburg","","","","","4"
"Not paid","1989","Bremen","3","","","","4"
"Not paid","1989","North Rhine-Westphalia","170","0.206151898504126","0.180798216541949","0.231505580466303","4"
"Not paid","1989","Hesse","49","0.177772703376678","0.136207022956921","0.219338383796434","4"
"Not paid","1989","Rhineland-Palatinate,Saarland","39","0.152309966545224","0.106659805667789","0.197960127422658","4"
"Not paid","1989","Baden-Württemberg","86","0.149886260882813","0.12383073223949","0.175941789526135","4"
"Not paid","1989","Mecklenburg-Western Pomerania","","","","","4"
"Not paid","1989","Saxony","","","","","4"
"Not paid","1989","Saxony-Anhalt","","","","","4"
"Not paid","1989","Thuringia","","","","","4"
"Paid","1989","Hamburg","20","","","","3"
"Paid","1989","Schleswig-Holstein","45","0.330819422691754","0.246984963091447","0.414653882292061","3"
"Paid","1989","Lower Saxony","138","0.314706324902166","0.269421936578734","0.359990713225598","3"
"Paid","1989","Bremen","14","","","","3"
"Paid","1989","North Rhine-Westphalia","457","0.380496311581477","0.35006814133736","0.410924481825594","3"
"Paid","1989","Hesse","130","0.324544998187799","0.273642150186723","0.375447846188875","3"
"Paid","1989","Bavaria","235","0.31740348886441","0.281537415635164","0.353269562093657","3"
"Paid","1989","Rhineland-Palatinate,Saarland","105","0.454647298261474","0.391386356298923","0.517908240224025","3"
"Paid","1989","Baden-Württemberg","331","0.375093276976401","0.339753996956366","0.410432556996437","3"
"Paid","1989","Berlin","42","0.286994069755283","0.207051414739712","0.366936724770854","3"
"Paid","1989","Brandenburg","","","","","3"
"Paid","1989","Saxony","","","","","3"
"Paid","1989","Mecklenburg-Western Pomerania","","","","","3"
"Paid","1989","Saxony-Anhalt","","","","","3"
"Paid","1989","Thuringia","","","","","3"
"Partly, partly","1989","Lower Saxony","64","0.1546862226764","0.119425419592526","0.189947025760274","2"
"Partly, partly","1989","Schleswig-Holstein","20","","","","2"
"Partly, partly","1989","Hamburg","14","","","","2"
"Partly, partly","1989","Bremen","4","","","","2"
"Partly, partly","1989","North Rhine-Westphalia","108","0.122559218053098","0.102006911826153","0.143111524280044","2"
"Partly, partly","1989","Hesse","48","0.151219849898266","0.112269764063497","0.190169935733036","2"
"Partly, partly","1989","Rhineland-Palatinate,Saarland","32","0.139365712311665","0.0953662971280437","0.183365127495286","2"
"Partly, partly","1989","Baden-Württemberg","130","0.192601763477268","0.163817542073684","0.221385984880852","2"
"Partly, partly","1989","Bavaria","91","0.146013281237991","0.118803961174636","0.173222601301346","2"
"Partly, partly","1989","Berlin","16","","","","2"
"Partly, partly","1989","Brandenburg","","","","","2"
"Partly, partly","1989","Mecklenburg-Western Pomerania","","","","","2"
"Partly, partly","1989","Saxony","","","","","2"
"Partly, partly","1989","Saxony-Anhalt","","","","","2"
"Partly, partly","1989","Thuringia","","","","","2"
"Acclaimed","1990","Schleswig-Holstein","39","0.32187165008471","0.236110029497742","0.407633270671678","1"
"Acclaimed","1990","Hamburg","16","","","","1"
"Acclaimed","1990","Lower Saxony","135","0.355015051856798","0.307340043080791","0.402690060632806","1"
"Acclaimed","1990","Bremen","6","","","","1"
"Acclaimed","1990","North Rhine-Westphalia","234","0.300997126732469","0.271373451944001","0.330620801520936","1"
"Acclaimed","1990","Hesse","112","0.354555800993811","0.304932502172646","0.404179099814975","1"
"Acclaimed","1990","Rhineland-Palatinate,Saarland","66","0.302962282317771","0.244702137213386","0.361222427422155","1"
"Acclaimed","1990","Baden-Württemberg","191","0.306155185154365","0.27312589233404","0.339184477974691","1"
"Acclaimed","1990","Bavaria","229","0.375184615561399","0.337992064764509","0.412377166358289","1"
"Acclaimed","1990","Berlin","49","0.464501973028134","0.373742531379527","0.55526141467674","1"
"Acclaimed","1990","Brandenburg","","","","","1"
"Acclaimed","1990","Mecklenburg-Western Pomerania","","","","","1"
"Acclaimed","1990","Saxony","","","","","1"
"Acclaimed","1990","Saxony-Anhalt","","","","","1"
"Acclaimed","1990","Thuringia","","","","","1"
"Not paid","1990","Hamburg","9","","","","4"
"Not paid","1990","Schleswig-Holstein","13","","","","4"
"Not paid","1990","Lower Saxony","61","0.180266662485678","0.141967734634","0.218565590337356","4"
"Not paid","1990","Berlin","17","","","","4"
"Not paid","1990","Brandenburg","","","","","4"
"Not paid","1990","Bremen","2","","","","4"
"Not paid","1990","North Rhine-Westphalia","154","0.197134711967752","0.171441336229848","0.222828087705656","4"
"Not paid","1990","Hesse","54","0.192501454730085","0.151603474074558","0.233399435385612","4"
"Not paid","1990","Bavaria","79","0.13809715742353","0.111595128546853","0.164599186300207","4"
"Not paid","1990","Rhineland-Palatinate,Saarland","33","0.145641229853511","0.100920235606684","0.190362224100338","4"
"Not paid","1990","Baden-Württemberg","91","0.163675352244192","0.137161283232022","0.190189421256361","4"
"Not paid","1990","Mecklenburg-Western Pomerania","","","","","4"
"Not paid","1990","Saxony","","","","","4"
"Not paid","1990","Saxony-Anhalt","","","","","4"
"Not paid","1990","Thuringia","","","","","4"
"Paid","1990","Schleswig-Holstein","38","0.310477939345602","0.225543246255414","0.395412632435791","3"
"Paid","1990","Hamburg","22","","","","3"
"Paid","1990","Lower Saxony","125","0.293833543751142","0.248450163798807","0.339216923703478","3"
"Paid","1990","North Rhine-Westphalia","435","0.395844715450461","0.364261598320093","0.427427832580828","3"
"Paid","1990","Bremen","17","","","","3"
"Paid","1990","Hesse","129","0.315089847586832","0.266900839170637","0.363278856003027","3"
"Paid","1990","Bavaria","235","0.307715751235381","0.27226098015697","0.343170522313792","3"
"Paid","1990","Rhineland-Palatinate,Saarland","108","0.401739655583928","0.339586010954673","0.463893300213182","3"
"Paid","1990","Baden-Württemberg","349","0.392232776517588","0.35724326569737","0.427222287337805","3"
"Paid","1990","Berlin","34","0.215429727848047","0.140614873113395","0.290244582582699","3"
"Paid","1990","Brandenburg","","","","","3"
"Paid","1990","Mecklenburg-Western Pomerania","","","","","3"
"Paid","1990","Saxony","","","","","3"
"Paid","1990","Saxony-Anhalt","","","","","3"
"Paid","1990","Thuringia","","","","","3"
