"plb0195_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not paid","1991","Employed","higher education","164","0.446582845939348","0.396199197056153","0.496966494822544","4"
"Not paid","1991","Not Employed","vocational + Abi","","","","","4"
"Not paid","1991","Not Employed","general elemantary","2","","","","4"
"Not paid","1991","Not Employed","inadequately","","","","","4"
"Not paid","1991","Employed","middle vocational","211","0.122147859593892","0.107996943301652","0.136298775886133","4"
"Not paid","1991","Not Employed","higher vocational","","","","","4"
"Not paid","1991","Not Employed","in school","","","","","4"
"Not paid","1991","Employed","in school","","","","","4"
"Not paid","1991","Employed","inadequately","6","","","","4"
"Not paid","1991","Employed","general elemantary","46","0.0806127180282331","0.0611031200498543","0.100122316006612","4"
"Not paid","1991","Not Employed","higher education","1","","","","4"
"Paid","1991","Not Employed","in school","","","","","3"
"Paid","1991","Not Employed","inadequately","3","","","","3"
"Paid","1991","Not Employed","general elemantary","11","","","","3"
"Paid","1991","Not Employed","middle vocational","13","","","","3"
"Paid","1991","Not Employed","vocational + Abi","4","","","","3"
"Paid","1991","Not Employed","higher vocational","","","","","3"
"Paid","1991","Not Employed","higher education","2","","","","3"
"Paid","1991","Employed","in school","1","","","","3"
"Paid","1991","Employed","inadequately","135","0.713266330373807","0.648962550994664","0.77757010975295","3"
"Paid","1991","Employed","general elemantary","424","0.509118827961006","0.473293097128959","0.544944558793052","3"
"Paid","1991","Employed","middle vocational","854","0.386949265105266","0.365901491343795","0.407997038866737","3"
"Paid","1991","Employed","vocational + Abi","45","0.240345237316347","0.169565333852891","0.311125140779803","3"
"Paid","1991","Employed","higher vocational","60","0.244665903052066","0.191270399408024","0.298061406696107","3"
"Paid","1991","Employed","higher education","47","0.127872588461515","0.0940278637004556","0.161717313222574","3"
"Partly, partly","1991","Employed","higher education","65","0.161930176193222","0.124595165003332","0.199265187383112","2"
"Partly, partly","1991","Not Employed","general elemantary","1","","","","2"
"Partly, partly","1991","Employed","higher vocational","46","0.176232842484492","0.128907466047707","0.223558218921276","2"
"Partly, partly","1991","Employed","vocational + Abi","20","","","","2"
"Partly, partly","1991","Not Employed","middle vocational","4","","","","2"
"Partly, partly","1991","Not Employed","vocational + Abi","1","","","","2"
"Partly, partly","1991","Not Employed","inadequately","","","","","2"
"Partly, partly","1991","Not Employed","higher vocational","","","","","2"
"Partly, partly","1991","Not Employed","in school","","","","","2"
"Partly, partly","1991","Not Employed","higher education","","","","","2"
"Partly, partly","1991","Employed","middle vocational","320","0.156387934322825","0.140691393348135","0.172084475297514","2"
"Partly, partly","1991","Employed","in school","","","","","2"
"Partly, partly","1991","Employed","inadequately","19","","","","2"
"Partly, partly","1991","Employed","general elemantary","93","0.109900357991154","0.0874865235958538","0.132314192386454","2"
"Acclaimed","1992","Not Employed","in school","","","","","1"
"Acclaimed","1992","Not Employed","inadequately","","","","","1"
"Acclaimed","1992","Not Employed","general elemantary","4","","","","1"
"Acclaimed","1992","Not Employed","middle vocational","13","","","","1"
"Acclaimed","1992","Not Employed","vocational + Abi","1","","","","1"
"Acclaimed","1992","Not Employed","higher vocational","","","","","1"
"Acclaimed","1992","Not Employed","higher education","6","","","","1"
"Acclaimed","1992","Employed","in school","1","","","","1"
"Acclaimed","1992","Employed","inadequately","25","","","","1"
"Acclaimed","1992","Employed","general elemantary","204","0.319316171377622","0.285994840132018","0.352637502623226","1"
"Acclaimed","1992","Employed","middle vocational","1058","0.354057183008928","0.336808731624864","0.371305634392992","1"
"Acclaimed","1992","Employed","vocational + Abi","68","0.403643617676873","0.330952550062716","0.47633468529103","1"
"Acclaimed","1992","Employed","higher vocational","137","0.386970480516993","0.337207796798905","0.436733164235081","1"
"Acclaimed","1992","Employed","higher education","310","0.332683762023939","0.301553096645274","0.363814427402604","1"
"Not paid","1992","Not Employed","vocational + Abi","","","","","4"
"Not paid","1992","Employed","vocational + Abi","34","0.186430246113267","0.128729071999844","0.244131420226689","4"
"Not paid","1992","Employed","higher education","362","0.422580943248207","0.389944166138646","0.455217720357767","4"
"Not paid","1992","Not Employed","general elemantary","2","","","","4"
"Not paid","1992","Not Employed","middle vocational","4","","","","4"
"Not paid","1992","Employed","higher vocational","58","0.159114793644826","0.121742666504481","0.19648692078517","4"
"Not paid","1992","Not Employed","inadequately","","","","","4"
"Not paid","1992","Not Employed","higher vocational","","","","","4"
"Not paid","1992","Employed","middle vocational","253","0.102681618305561","0.0917335877180033","0.113629648893118","4"
"Not paid","1992","Not Employed","in school","","","","","4"
"Not paid","1992","Not Employed","higher education","1","","","","4"
"Not paid","1992","Employed","in school","","","","","4"
"Not paid","1992","Employed","inadequately","3","","","","4"
"Not paid","1992","Employed","general elemantary","55","0.0764181786106866","0.0574303545043113","0.0954060027170619","4"
"Paid","1992","Not Employed","in school","","","","","3"
"Paid","1992","Not Employed","inadequately","","","","","3"
"Paid","1992","Not Employed","general elemantary","2","","","","3"
"Paid","1992","Not Employed","middle vocational","13","","","","3"
"Paid","1992","Not Employed","vocational + Abi","","","","","3"
"Paid","1992","Not Employed","higher vocational","","","","","3"
"Paid","1992","Not Employed","higher education","","","","","3"
"Paid","1992","Employed","in school","4","","","","3"
"Paid","1992","Employed","inadequately","108","0.678544293676854","0.605489631656204","0.751598955697504","3"
"Paid","1992","Employed","general elemantary","395","0.483036533318089","0.44732083987607","0.518752226760108","3"
"Paid","1992","Employed","middle vocational","1118","0.3664690918888","0.349090325417806","0.383847858359794","3"
"Paid","1992","Employed","vocational + Abi","46","0.252776144968864","0.188385544673501","0.317166745264227","3"
"Paid","1992","Employed","higher vocational","89","0.231398817097223","0.18831092254759","0.274486711646856","3"
"Paid","1992","Employed","higher education","84","0.0879497743974996","0.0692372018371827","0.106662346957817","3"
"Partly, partly","1992","Employed","higher education","124","0.156785520330354","0.132762436401014","0.180808604259695","2"
"Partly, partly","1992","Employed","higher vocational","84","0.222515908740959","0.180019672223468","0.26501214525845","2"
"Partly, partly","1992","Not Employed","general elemantary","3","","","","2"
"Partly, partly","1992","Not Employed","middle vocational","1","","","","2"
"Partly, partly","1992","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","1992","Not Employed","higher vocational","1","","","","2"
"Partly, partly","1992","Employed","vocational + Abi","27","","","","2"
"Partly, partly","1992","Not Employed","inadequately","1","","","","2"
"Partly, partly","1992","Not Employed","in school","","","","","2"
"Partly, partly","1992","Not Employed","higher education","2","","","","2"
"Partly, partly","1992","Employed","middle vocational","524","0.176792106796711","0.163032609535073","0.190551604058349","2"
"Partly, partly","1992","Employed","in school","1","","","","2"
"Partly, partly","1992","Employed","inadequately","21","","","","2"
"Partly, partly","1992","Employed","general elemantary","98","0.121229116693602","0.0979009574883972","0.144557275898808","2"
"Acclaimed","1993","Not Employed","in school","","","","","1"
"Acclaimed","1993","Not Employed","inadequately","1","","","","1"
"Acclaimed","1993","Not Employed","general elemantary","4","","","","1"
"Acclaimed","1993","Not Employed","middle vocational","10","","","","1"
"Acclaimed","1993","Not Employed","vocational + Abi","3","","","","1"
"Acclaimed","1993","Not Employed","higher vocational","","","","","1"
"Acclaimed","1993","Not Employed","higher education","6","","","","1"
"Acclaimed","1993","Employed","in school","2","","","","1"
"Acclaimed","1993","Employed","inadequately","23","","","","1"
"Acclaimed","1993","Employed","general elemantary","192","0.291100722791987","0.257520440927859","0.324681004656114","1"
"Acclaimed","1993","Employed","middle vocational","1021","0.353274516979264","0.335784148485429","0.3707648854731","1"
"Acclaimed","1993","Employed","vocational + Abi","74","0.43328193733707","0.359011008455122","0.507552866219018","1"
"Acclaimed","1993","Employed","higher vocational","138","0.425270746710822","0.372408835771386","0.478132657650258","1"
"Acclaimed","1993","Employed","higher education","303","0.316865121843531","0.286435232626457","0.347295011060605","1"
"Not paid","1993","Not Employed","inadequately","","","","","4"
"Not paid","1993","Employed","vocational + Abi","33","0.177795672356299","0.120489617933144","0.235101726779454","4"
"Not paid","1993","Not Employed","general elemantary","2","","","","4"
"Not paid","1993","Not Employed","vocational + Abi","","","","","4"
"Not paid","1993","Employed","higher education","357","0.418486497262459","0.386221580479897","0.450751414045021","4"
"Not paid","1993","Not Employed","middle vocational","5","","","","4"
"Not paid","1993","Employed","higher vocational","50","0.16459123336997","0.124942317542568","0.204240149197371","4"
"Not paid","1993","Not Employed","in school","","","","","4"
"Not paid","1993","Not Employed","higher vocational","","","","","4"
"Not paid","1993","Employed","middle vocational","286","0.1230595277814","0.111038945765229","0.13508010979757","4"
"Not paid","1993","Not Employed","higher education","6","","","","4"
"Not paid","1993","Employed","in school","","","","","4"
"Not paid","1993","Employed","inadequately","4","","","","4"
"Not paid","1993","Employed","general elemantary","57","0.0827108346377287","0.0623495693639668","0.103072099911491","4"
"Paid","1993","Not Employed","in school","","","","","3"
"Paid","1993","Not Employed","inadequately","3","","","","3"
"Paid","1993","Not Employed","general elemantary","4","","","","3"
"Paid","1993","Not Employed","middle vocational","11","","","","3"
"Paid","1993","Not Employed","vocational + Abi","3","","","","3"
"Paid","1993","Not Employed","higher vocational","3","","","","3"
"Paid","1993","Not Employed","higher education","1","","","","3"
"Paid","1993","Employed","in school","1","","","","3"
"Paid","1993","Employed","inadequately","101","0.64463666957643","0.570006684221217","0.719266654931642","3"
"Paid","1993","Employed","general elemantary","352","0.489501329771983","0.452548757585622","0.526453901958344","3"
"Paid","1993","Employed","middle vocational","1063","0.356162668746778","0.338640208128035","0.373685129365521","3"
"Paid","1993","Employed","vocational + Abi","35","0.201296700505351","0.141198550515096","0.261394850495605","3"
"Paid","1993","Employed","higher vocational","70","0.200953178109897","0.15810700816125","0.243799348058543","3"
"Paid","1993","Employed","higher education","94","0.110911292855556","0.0903727157114554","0.131449869999657","3"
"Partly, partly","1993","Not Employed","general elemantary","1","","","","2"
"Partly, partly","1993","Not Employed","inadequately","","","","","2"
"Partly, partly","1993","Not Employed","higher vocational","","","","","2"
"Partly, partly","1993","Not Employed","in school","","","","","2"
"Partly, partly","1993","Not Employed","middle vocational","8","","","","2"
"Partly, partly","1993","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","1993","Employed","vocational + Abi","29","","","","2"
"Partly, partly","1993","Employed","higher vocational","78","0.209184841809311","0.165695678691164","0.252674004927459","2"
"Partly, partly","1993","Employed","higher education","144","0.153737088038454","0.130145786478249","0.177328389598659","2"
"Partly, partly","1993","Not Employed","higher education","1","","","","2"
"Partly, partly","1993","Employed","middle vocational","499","0.167503286492557","0.153839038135925","0.18116753484919","2"
"Partly, partly","1993","Employed","in school","","","","","2"
"Partly, partly","1993","Employed","inadequately","30","0.148867398597637","0.0933642066084642","0.20437059058681","2"
"Partly, partly","1993","Employed","general elemantary","102","0.136687112798302","0.111293860625091","0.162080364971513","2"
"Acclaimed","1994","Not Employed","in school","","","","","1"
"Acclaimed","1994","Not Employed","inadequately","","","","","1"
"Acclaimed","1994","Not Employed","general elemantary","2","","","","1"
"Acclaimed","1994","Not Employed","middle vocational","14","","","","1"
"Acclaimed","1994","Not Employed","vocational + Abi","","","","","1"
"Acclaimed","1994","Not Employed","higher vocational","3","","","","1"
"Acclaimed","1994","Not Employed","higher education","6","","","","1"
"Acclaimed","1994","Employed","in school","2","","","","1"
"Acclaimed","1994","Employed","inadequately","26","","","","1"
"Acclaimed","1994","Employed","general elemantary","189","0.319632259920172","0.283217707559678","0.356046812280665","1"
"Acclaimed","1994","Employed","middle vocational","1115","0.389998446622444","0.372088315083615","0.407908578161273","1"
"Acclaimed","1994","Employed","vocational + Abi","86","0.450047736689894","0.378932779289444","0.521162694090344","1"
"Acclaimed","1994","Employed","higher vocational","147","0.433638715810641","0.381719888731689","0.485557542889594","1"
"Acclaimed","1994","Employed","higher education","310","0.313483423837334","0.283441125205979","0.343525722468689","1"
"Not paid","1994","Not Employed","inadequately","","","","","4"
"Not paid","1994","Not Employed","general elemantary","2","","","","4"
"Not paid","1994","Not Employed","middle vocational","2","","","","4"
"Not paid","1994","Not Employed","vocational + Abi","","","","","4"
"Not paid","1994","Employed","vocational + Abi","28","","","","4"
"Not paid","1994","Employed","higher vocational","56","0.163613350011215","0.124858417633718","0.202368282388713","4"
"Not paid","1994","Employed","higher education","379","0.439105166599278","0.406966685508984","0.471243647689572","4"
"Not paid","1994","Not Employed","in school","","","","","4"
"Not paid","1994","Not Employed","higher vocational","1","","","","4"
"Not paid","1994","Employed","middle vocational","264","0.10798096468349","0.0965846999572546","0.119377229409724","4"
"Not paid","1994","Not Employed","higher education","1","","","","4"
"Not paid","1994","Employed","in school","1","","","","4"
"Not paid","1994","Employed","inadequately","5","","","","4"
"Not paid","1994","Employed","general elemantary","52","0.0663531540561914","0.0469174660310797","0.0857888420813032","4"
"Paid","1994","Not Employed","in school","1","","","","3"
"Paid","1994","Not Employed","inadequately","1","","","","3"
"Paid","1994","Not Employed","general elemantary","4","","","","3"
"Paid","1994","Not Employed","middle vocational","11","","","","3"
"Paid","1994","Not Employed","vocational + Abi","2","","","","3"
"Paid","1994","Not Employed","higher vocational","1","","","","3"
"Paid","1994","Not Employed","higher education","1","","","","3"
"Paid","1994","Employed","in school","2","","","","3"
"Paid","1994","Employed","inadequately","84","0.639853147425251","0.556364735983785","0.723341558866716","3"
"Paid","1994","Employed","vocational + Abi","34","0.175938122646572","0.121509285632599","0.230366959660546","3"
"Paid","1994","Employed","higher vocational","71","0.219919556364717","0.176526954722059","0.263312158007375","3"
"Paid","1994","Employed","higher education","83","0.0940575860658375","0.0751538534903611","0.112961318641314","3"
"Paid","1994","Employed","general elemantary","294","0.449671309279311","0.410826187873853","0.488516430684769","3"
"Paid","1994","Employed","middle vocational","951","0.322098142901455","0.304939640151621","0.339256645651289","3"
"Partly, partly","1994","Not Employed","inadequately","","","","","2"
"Partly, partly","1994","Not Employed","general elemantary","","","","","2"
"Partly, partly","1994","Not Employed","in school","","","","","2"
"Partly, partly","1994","Not Employed","middle vocational","5","","","","2"
"Partly, partly","1994","Not Employed","vocational + Abi","1","","","","2"
"Partly, partly","1994","Not Employed","higher vocational","1","","","","2"
"Partly, partly","1994","Employed","higher education","144","0.153353823497551","0.130019316261471","0.176688330733631","2"
"Partly, partly","1994","Employed","vocational + Abi","40","0.196420682567308","0.139629992023649","0.253211373110967","2"
"Partly, partly","1994","Employed","higher vocational","76","0.182828377813426","0.142334207038884","0.223322548587968","2"
"Partly, partly","1994","Not Employed","higher education","1","","","","2"
"Partly, partly","1994","Employed","middle vocational","519","0.179922445792611","0.165817481141835","0.194027410443388","2"
"Partly, partly","1994","Employed","in school","","","","","2"
"Partly, partly","1994","Employed","inadequately","12","","","","2"
"Partly, partly","1994","Employed","general elemantary","95","0.164343276744326","0.135405328001851","0.1932812254868","2"
"Acclaimed","1995","Not Employed","vocational + Abi","1","","","","1"
"Acclaimed","1995","Not Employed","higher vocational","3","","","","1"
"Acclaimed","1995","Not Employed","higher education","5","","","","1"
"Acclaimed","1995","Employed","in school","2","","","","1"
"Acclaimed","1995","Employed","inadequately","24","","","","1"
"Acclaimed","1995","Not Employed","in school","","","","","1"
"Acclaimed","1995","Not Employed","inadequately","","","","","1"
"Acclaimed","1995","Not Employed","general elemantary","2","","","","1"
"Acclaimed","1995","Not Employed","middle vocational","20","","","","1"
"Acclaimed","1995","Employed","general elemantary","194","0.327626724491042","0.291433546909348","0.363819902072737","1"
"Acclaimed","1995","Employed","middle vocational","1155","0.390737679996469","0.373254835159785","0.408220524833154","1"
"Acclaimed","1995","Employed","vocational + Abi","98","0.444478102782028","0.3801195712587","0.508836634305356","1"
"Acclaimed","1995","Employed","higher vocational","157","0.391547102186536","0.34221158815388","0.440882616219192","1"
"Acclaimed","1995","Employed","higher education","354","0.329331632039184","0.300115310622575","0.358547953455793","1"
"Not paid","1995","Not Employed","inadequately","","","","","4"
"Not paid","1995","Not Employed","general elemantary","3","","","","4"
"Not paid","1995","Not Employed","middle vocational","4","","","","4"
"Not paid","1995","Not Employed","vocational + Abi","","","","","4"
"Not paid","1995","Not Employed","in school","","","","","4"
"Not paid","1995","Not Employed","higher vocational","1","","","","4"
"Not paid","1995","Employed","middle vocational","263","0.103032828338038","0.0921399317283212","0.113925724947755","4"
"Not paid","1995","Employed","vocational + Abi","30","0.120663542676326","0.0784748638242202","0.162852221528431","4"
"Not paid","1995","Employed","higher vocational","61","0.169417020463205","0.131500873150077","0.207333167776332","4"
"Not paid","1995","Employed","higher education","389","0.423463912772049","0.39274708589352","0.454180739650578","4"
"Not paid","1995","Not Employed","higher education","2","","","","4"
"Not paid","1995","Employed","in school","","","","","4"
"Not paid","1995","Employed","inadequately","6","","","","4"
"Not paid","1995","Employed","general elemantary","52","0.0910527719387897","0.068868368600378","0.113237175277201","4"
"Paid","1995","Not Employed","vocational + Abi","1","","","","3"
"Paid","1995","Not Employed","higher vocational","2","","","","3"
"Paid","1995","Not Employed","higher education","","","","","3"
"Paid","1995","Employed","in school","","","","","3"
"Paid","1995","Not Employed","in school","1","","","","3"
"Paid","1995","Not Employed","inadequately","","","","","3"
"Paid","1995","Not Employed","general elemantary","9","","","","3"
"Paid","1995","Not Employed","middle vocational","17","","","","3"
"Paid","1995","Employed","inadequately","73","0.582053328787694","0.493436453104693","0.670670204470695","3"
"Paid","1995","Employed","general elemantary","312","0.457920891260236","0.41950079967113","0.496340982849342","3"
"Paid","1995","Employed","middle vocational","1009","0.31976855766033","0.303057131026476","0.336479984294184","3"
"Paid","1995","Employed","vocational + Abi","55","0.224547550512885","0.170501732205125","0.278593368820644","3"
"Paid","1995","Employed","higher vocational","72","0.209097636278525","0.167993060822014","0.250202211735035","3"
"Paid","1995","Employed","higher education","91","0.0923772391642375","0.0743765108444856","0.110377967483989","3"
"Partly, partly","1995","Not Employed","inadequately","","","","","2"
"Partly, partly","1995","Not Employed","general elemantary","1","","","","2"
"Partly, partly","1995","Not Employed","middle vocational","11","","","","2"
"Partly, partly","1995","Employed","middle vocational","565","0.186460934005163","0.172505272395251","0.200416595615075","2"
"Partly, partly","1995","Not Employed","in school","","","","","2"
"Partly, partly","1995","Not Employed","higher vocational","1","","","","2"
"Partly, partly","1995","Not Employed","vocational + Abi","1","","","","2"
"Partly, partly","1995","Employed","vocational + Abi","46","0.210310804028762","0.157528391110702","0.263093216946821","2"
"Partly, partly","1995","Employed","higher vocational","86","0.229938241071734","0.187405580575936","0.272470901567533","2"
"Partly, partly","1995","Employed","higher education","160","0.15482721602453","0.132339191668227","0.177315240380832","2"
"Partly, partly","1995","Not Employed","higher education","3","","","","2"
"Partly, partly","1995","Employed","in school","","","","","2"
"Partly, partly","1995","Employed","inadequately","16","","","","2"
"Partly, partly","1995","Employed","general elemantary","88","0.123399612309932","0.0980372583775608","0.148761966242304","2"
"Acclaimed","1996","Not Employed","vocational + Abi","","","","","1"
"Acclaimed","1996","Not Employed","higher vocational","3","","","","1"
"Acclaimed","1996","Not Employed","higher education","5","","","","1"
"Acclaimed","1996","Employed","in school","3","","","","1"
"Acclaimed","1996","Employed","inadequately","34","0.305799415507411","0.219697549934888","0.391901281079935","1"
"Acclaimed","1996","Not Employed","in school","1","","","","1"
"Acclaimed","1996","Not Employed","inadequately","1","","","","1"
"Acclaimed","1996","Not Employed","general elemantary","3","","","","1"
"Acclaimed","1996","Not Employed","middle vocational","15","","","","1"
"Acclaimed","1996","Employed","general elemantary","220","0.390380634773987","0.350815269677232","0.429945999870743","1"
"Acclaimed","1996","Employed","middle vocational","1225","0.431805009575358","0.41377725527296","0.449832763877756","1"
"Acclaimed","1996","Employed","vocational + Abi","116","0.484420017024011","0.419692430479009","0.549147603569012","1"
"Acclaimed","1996","Employed","higher vocational","172","0.431346718980757","0.382318955577552","0.480374482383961","1"
"Acclaimed","1996","Employed","higher education","380","0.352187478055825","0.322251718066595","0.382123238045054","1"
"Not paid","1996","Not Employed","middle vocational","6","","","","4"
"Not paid","1996","Not Employed","vocational + Abi","","","","","4"
"Not paid","1996","Not Employed","inadequately","","","","","4"
"Not paid","1996","Not Employed","general elemantary","1","","","","4"
"Not paid","1996","Not Employed","in school","","","","","4"
"Not paid","1996","Not Employed","higher vocational","","","","","4"
"Not paid","1996","Employed","middle vocational","257","0.0985163908818074","0.0876700748096782","0.109362706953937","4"
"Not paid","1996","Employed","vocational + Abi","33","0.137940577522101","0.0932778777896368","0.182603277254565","4"
"Not paid","1996","Employed","higher vocational","61","0.162716164451411","0.126177155802463","0.199255173100359","4"
"Not paid","1996","Employed","higher education","378","0.4172673986498","0.386362982117832","0.448171815181767","4"
"Not paid","1996","Not Employed","higher education","2","","","","4"
"Not paid","1996","Employed","in school","","","","","4"
"Not paid","1996","Employed","inadequately","3","","","","4"
"Not paid","1996","Employed","general elemantary","43","0.0955913013057759","0.0717443305150581","0.119438272096494","4"
"Paid","1996","Not Employed","vocational + Abi","3","","","","3"
"Paid","1996","Not Employed","higher vocational","2","","","","3"
"Paid","1996","Not Employed","higher education","3","","","","3"
"Paid","1996","Employed","in school","2","","","","3"
"Paid","1996","Not Employed","in school","2","","","","3"
"Paid","1996","Not Employed","inadequately","","","","","3"
"Paid","1996","Not Employed","general elemantary","5","","","","3"
"Paid","1996","Not Employed","middle vocational","13","","","","3"
"Paid","1996","Employed","inadequately","62","0.597428220803851","0.505781637464857","0.689074804142846","3"
"Paid","1996","Employed","vocational + Abi","37","0.153458817310271","0.106776724409477","0.200140910211065","3"
"Paid","1996","Employed","higher vocational","78","0.184108427252999","0.145741403123026","0.222475451382972","3"
"Paid","1996","Employed","higher education","81","0.0789955156545927","0.0620906876996815","0.0959003436095038","3"
"Paid","1996","Employed","general elemantary","243","0.393131376712031","0.353516540649566","0.432746212774497","3"
"Paid","1996","Employed","middle vocational","909","0.294736623066734","0.27814297748624","0.311330268647227","3"
"Partly, partly","1996","Not Employed","inadequately","1","","","","2"
"Partly, partly","1996","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","1996","Not Employed","in school","","","","","2"
"Partly, partly","1996","Not Employed","general elemantary","1","","","","2"
"Partly, partly","1996","Employed","higher education","139","0.151549607639783","0.129076180864965","0.174023034414601","2"
"Partly, partly","1996","Not Employed","middle vocational","7","","","","2"
"Partly, partly","1996","Not Employed","higher vocational","","","","","2"
"Partly, partly","1996","Employed","middle vocational","509","0.174941976476101","0.161114645687118","0.188769307265084","2"
"Partly, partly","1996","Employed","vocational + Abi","43","0.224180588143617","0.170166173632559","0.278195002654675","2"
"Partly, partly","1996","Employed","higher vocational","81","0.221828689314833","0.180699370026048","0.262958008603619","2"
"Partly, partly","1996","Not Employed","higher education","","","","","2"
"Partly, partly","1996","Employed","in school","1","","","","2"
"Partly, partly","1996","Employed","inadequately","11","","","","2"
"Partly, partly","1996","Employed","general elemantary","78","0.120896687208206","0.0944562381966368","0.147337136219774","2"
"Acclaimed","1997","Not Employed","vocational + Abi","2","","","","1"
"Acclaimed","1997","Not Employed","higher vocational","","","","","1"
"Acclaimed","1997","Not Employed","higher education","4","","","","1"
"Acclaimed","1997","Employed","in school","1","","","","1"
"Acclaimed","1997","Employed","inadequately","35","0.504527017937339","0.389039766432295","0.620014269442383","1"
"Acclaimed","1997","Employed","higher education","352","0.363351498184378","0.332306190471306","0.39439680589745","1"
"Acclaimed","1997","Not Employed","in school","","","","","1"
"Acclaimed","1997","Not Employed","inadequately","1","","","","1"
"Acclaimed","1997","Not Employed","general elemantary","4","","","","1"
"Acclaimed","1997","Not Employed","middle vocational","8","","","","1"
"Acclaimed","1997","Employed","general elemantary","203","0.456088234796258","0.411988222333419","0.500188247259097","1"
"Acclaimed","1997","Employed","middle vocational","1037","0.434741099133413","0.414994616360814","0.454487581906011","1"
"Acclaimed","1997","Employed","vocational + Abi","99","0.443769002818723","0.377203796914866","0.510334208722579","1"
"Acclaimed","1997","Employed","higher vocational","176","0.511762075808421","0.460411276969444","0.563112874647398","1"
"Not paid","1997","Not Employed","middle vocational","5","","","","4"
"Not paid","1997","Not Employed","vocational + Abi","","","","","4"
"Not paid","1997","Employed","middle vocational","273","0.139004340747155","0.125223828593565","0.152784852900745","4"
"Not paid","1997","Employed","vocational + Abi","28","","","","4"
"Not paid","1997","Employed","higher vocational","55","0.142416602439073","0.10651482982674","0.178318375051406","4"
"Not paid","1997","Employed","higher education","367","0.414759175170285","0.382957650761926","0.446560699578644","4"
"Not paid","1997","Not Employed","inadequately","","","","","4"
"Not paid","1997","Not Employed","general elemantary","","","","","4"
"Not paid","1997","Not Employed","in school","","","","","4"
"Not paid","1997","Not Employed","higher vocational","","","","","4"
"Not paid","1997","Not Employed","higher education","1","","","","4"
"Not paid","1997","Employed","in school","","","","","4"
"Not paid","1997","Employed","inadequately","7","","","","4"
"Not paid","1997","Employed","general elemantary","41","0.102329227479175","0.0754938047289563","0.129164650229395","4"
"Paid","1997","Not Employed","vocational + Abi","","","","","3"
"Paid","1997","Not Employed","higher vocational","","","","","3"
"Paid","1997","Not Employed","higher education","","","","","3"
"Paid","1997","Employed","in school","1","","","","3"
"Paid","1997","Not Employed","middle vocational","5","","","","3"
"Paid","1997","Employed","inadequately","23","","","","3"
"Paid","1997","Employed","higher education","49","0.0457849007435314","0.0322931934266958","0.059276608060367","3"
"Paid","1997","Not Employed","in school","","","","","3"
"Paid","1997","Not Employed","inadequately","","","","","3"
"Paid","1997","Not Employed","general elemantary","2","","","","3"
"Paid","1997","Employed","general elemantary","139","0.2470777316435","0.208888411697755","0.285267051589245","3"
"Paid","1997","Employed","middle vocational","559","0.214714496533043","0.19835781605504","0.231071177011047","3"
"Paid","1997","Employed","vocational + Abi","30","0.114256448049751","0.0716342774106091","0.156878618688892","3"
"Paid","1997","Employed","higher vocational","51","0.121060532733677","0.0875502437852115","0.154570821682142","3"
"Partly, partly","1997","Employed","middle vocational","552","0.211540063586389","0.195271963827657","0.227808163345122","2"
"Partly, partly","1997","Not Employed","inadequately","1","","","","2"
"Partly, partly","1997","Not Employed","vocational + Abi","1","","","","2"
"Partly, partly","1997","Employed","vocational + Abi","57","0.289850143280013","0.229064227233504","0.350636059326522","2"
"Partly, partly","1997","Not Employed","in school","","","","","2"
"Partly, partly","1997","Not Employed","general elemantary","","","","","2"
"Partly, partly","1997","Not Employed","middle vocational","3","","","","2"
"Partly, partly","1997","Not Employed","higher education","","","","","2"
"Partly, partly","1997","Employed","in school","","","","","2"
"Partly, partly","1997","Employed","inadequately","7","","","","2"
"Partly, partly","1997","Employed","general elemantary","107","0.194504806081066","0.159458141169773","0.22955147099236","2"
"Partly, partly","1997","Employed","higher vocational","82","0.224760789018829","0.181878739041964","0.267642838995695","2"
"Partly, partly","1997","Employed","higher education","154","0.176104425901806","0.151517521598306","0.200691330205305","2"
"Partly, partly","1997","Not Employed","higher vocational","","","","","2"
"Acclaimed","1998","Not Employed","vocational + Abi","3","","","","1"
"Acclaimed","1998","Not Employed","higher vocational","","","","","1"
"Acclaimed","1998","Not Employed","higher education","2","","","","1"
"Acclaimed","1998","Employed","in school","2","","","","1"
"Acclaimed","1998","Employed","inadequately","22","","","","1"
"Acclaimed","1998","Employed","higher education","391","0.356015741454244","0.326323869893913","0.385707613014575","1"
"Acclaimed","1998","Not Employed","in school","","","","","1"
"Acclaimed","1998","Not Employed","inadequately","","","","","1"
"Acclaimed","1998","Employed","general elemantary","228","0.46991751349522","0.426214461034495","0.513620565955946","1"
"Acclaimed","1998","Employed","middle vocational","1174","0.453774916118449","0.434736793605674","0.472813038631223","1"
"Acclaimed","1998","Not Employed","general elemantary","3","","","","1"
"Acclaimed","1998","Not Employed","middle vocational","6","","","","1"
"Acclaimed","1998","Employed","vocational + Abi","114","0.503604540141881","0.439542777935515","0.567666302348248","1"
"Acclaimed","1998","Employed","higher vocational","200","0.545085143992812","0.495600491695015","0.594569796290609","1"
"Not paid","1998","Not Employed","inadequately","","","","","4"
"Not paid","1998","Not Employed","general elemantary","1","","","","4"
