"plb0195_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Not paid","1998","66 and older","(2b) intermediate general qualification","","","",""
"Not paid","1998","66 and older","(2a) intermediate vocational","","","",""
"Not paid","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"Not paid","1998","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Not paid","1998","66 and older","(3a) lower tertiary education","","","",""
"Not paid","1998","66 and older","(3b) higher tertiary education","","","",""
"Acclaimed","1999","16-34 y.","(0) in school","1","","",""
"Acclaimed","1999","16-34 y.","(1a) inadequately completed","10","","",""
"Acclaimed","1999","16-34 y.","(1b) general elementary school","59","0.460717406309067","0.37902050507822","0.542414307539914"
"Acclaimed","1999","16-34 y.","(1c) basic vocational qualification","141","0.366962614129654","0.320195173931041","0.413730054328267"
"Acclaimed","1999","16-34 y.","(2b) intermediate general qualification","77","0.507577098645798","0.426758827756097","0.5883953695355"
"Acclaimed","1999","16-34 y.","(2a) intermediate vocational","294","0.462351202716009","0.423294438529959","0.50140796690206"
"Acclaimed","1999","16-34 y.","(2c_gen) general maturity certificate","48","0.4793578633807","0.381443213404046","0.577272513357354"
"Acclaimed","1999","16-34 y.","(2c_voc) vocational maturity certificate","104","0.611999532223156","0.542343162585679","0.681655901860633"
"Acclaimed","1999","16-34 y.","(3a) lower tertiary education","68","0.446115366492647","0.360000852295485","0.532229880689809"
"Acclaimed","1999","16-34 y.","(3b) higher tertiary education","33","0.313508928218543","0.234367564635787","0.392650291801299"
"Acclaimed","1999","35-65 y.","(0) in school","","","",""
"Acclaimed","1999","35-65 y.","(1a) inadequately completed","26","","",""
"Acclaimed","1999","35-65 y.","(1b) general elementary school","60","0.408976111952413","0.335714490283007","0.482237733621818"
"Acclaimed","1999","35-65 y.","(1c) basic vocational qualification","420","0.479521206414143","0.447044530000566","0.51199788282772"
"Acclaimed","1999","35-65 y.","(2b) intermediate general qualification","12","","",""
"Acclaimed","1999","35-65 y.","(2a) intermediate vocational","409","0.491600475787162","0.457548553183232","0.525652398391092"
"Acclaimed","1999","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Acclaimed","1999","35-65 y.","(2c_voc) vocational maturity certificate","77","0.506564742505725","0.426821813060899","0.586307671950551"
"Acclaimed","1999","35-65 y.","(3a) lower tertiary education","168","0.447408721660427","0.395465247277953","0.4993521960429"
"Acclaimed","1999","35-65 y.","(3b) higher tertiary education","130","0.305712725541351","0.26084366871739","0.350581782365311"
"Acclaimed","1999","66 and older","(0) in school","","","",""
"Acclaimed","1999","66 and older","(1a) inadequately completed","","","",""
"Acclaimed","1999","66 and older","(1b) general elementary school","","","",""
"Acclaimed","1999","66 and older","(1c) basic vocational qualification","1","","",""
"Acclaimed","1999","66 and older","(2b) intermediate general qualification","","","",""
"Acclaimed","1999","66 and older","(2a) intermediate vocational","","","",""
"Acclaimed","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"Acclaimed","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","1999","66 and older","(3a) lower tertiary education","","","",""
"Acclaimed","1999","66 and older","(3b) higher tertiary education","","","",""
"Partly, partly","1999","16-34 y.","(0) in school","","","",""
"Partly, partly","1999","16-34 y.","(1a) inadequately completed","5","","",""
"Partly, partly","1999","16-34 y.","(1b) general elementary school","22","","",""
"Partly, partly","1999","16-34 y.","(1c) basic vocational qualification","125","0.291929219814267","0.247813321279068","0.336045118349465"
"Partly, partly","1999","16-34 y.","(2b) intermediate general qualification","26","","",""
"Partly, partly","1999","16-34 y.","(2a) intermediate vocational","162","0.277320882325109","0.242251754593635","0.312390010056583"
"Partly, partly","1999","16-34 y.","(2c_gen) general maturity certificate","15","","",""
"Partly, partly","1999","16-34 y.","(2c_voc) vocational maturity certificate","46","0.212112790933117","0.153676233856725","0.270549348009509"
"Partly, partly","1999","16-34 y.","(3a) lower tertiary education","30","0.279970725247922","0.202189551154561","0.357751899341283"
"Partly, partly","1999","16-34 y.","(3b) higher tertiary education","37","0.268425592298192","0.19282897935783","0.344022205238553"
"Partly, partly","1999","35-65 y.","(0) in school","","","",""
"Partly, partly","1999","35-65 y.","(1a) inadequately completed","5","","",""
"Partly, partly","1999","35-65 y.","(1b) general elementary school","38","0.173741516408063","0.117282304836765","0.230200727979361"
"Partly, partly","1999","35-65 y.","(1c) basic vocational qualification","179","0.192254622080333","0.166636824777717","0.217872419382948"
"Partly, partly","1999","35-65 y.","(2b) intermediate general qualification","7","","",""
"Partly, partly","1999","35-65 y.","(2a) intermediate vocational","197","0.233029203236041","0.204233511760686","0.261824894711396"
"Partly, partly","1999","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Partly, partly","1999","35-65 y.","(2c_voc) vocational maturity certificate","29","","",""
"Partly, partly","1999","35-65 y.","(3a) lower tertiary education","59","0.202183348352755","0.160226679528371","0.244140017177139"
"Partly, partly","1999","35-65 y.","(3b) higher tertiary education","61","0.161089028028537","0.125286681050433","0.196891375006641"
"Partly, partly","1999","66 and older","(0) in school","","","",""
"Partly, partly","1999","66 and older","(1a) inadequately completed","1","","",""
"Partly, partly","1999","66 and older","(1b) general elementary school","","","",""
"Partly, partly","1999","66 and older","(1c) basic vocational qualification","1","","",""
"Partly, partly","1999","66 and older","(2b) intermediate general qualification","","","",""
"Partly, partly","1999","66 and older","(2a) intermediate vocational","","","",""
"Partly, partly","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"Partly, partly","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","1999","66 and older","(3a) lower tertiary education","","","",""
"Partly, partly","1999","66 and older","(3b) higher tertiary education","","","",""
"Paid","1999","16-34 y.","(0) in school","4","","",""
"Paid","1999","16-34 y.","(1a) inadequately completed","10","","",""
"Paid","1999","16-34 y.","(1b) general elementary school","47","0.284082352437366","0.210167156222903","0.357997548651828"
"Paid","1999","16-34 y.","(1c) basic vocational qualification","116","0.265149472193951","0.222318010252426","0.307980934135475"
"Paid","1999","16-34 y.","(2b) intermediate general qualification","19","","",""
"Paid","1999","16-34 y.","(2a) intermediate vocational","86","0.122800937275464","0.0970904182071764","0.148511456343752"
"Paid","1999","16-34 y.","(2c_gen) general maturity certificate","20","","",""
"Paid","1999","16-34 y.","(2c_voc) vocational maturity certificate","11","","",""
"Paid","1999","16-34 y.","(3a) lower tertiary education","8","","",""
"Paid","1999","16-34 y.","(3b) higher tertiary education","10","","",""
"Paid","1999","35-65 y.","(0) in school","","","",""
"Paid","1999","35-65 y.","(1a) inadequately completed","25","","",""
"Paid","1999","35-65 y.","(1b) general elementary school","65","0.353430732273855","0.282197160065425","0.424664304482285"
"Paid","1999","35-65 y.","(1c) basic vocational qualification","209","0.205421487523922","0.1791576917616","0.231685283286245"
"Paid","1999","35-65 y.","(2b) intermediate general qualification","2","","",""
"Paid","1999","35-65 y.","(2a) intermediate vocational","111","0.123631614216755","0.101211333617165","0.146051894816345"
"Paid","1999","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Paid","1999","35-65 y.","(2c_voc) vocational maturity certificate","24","","",""
"Paid","1999","35-65 y.","(3a) lower tertiary education","21","","",""
"Paid","1999","35-65 y.","(3b) higher tertiary education","20","","",""
"Paid","1999","66 and older","(0) in school","","","",""
"Paid","1999","66 and older","(1a) inadequately completed","","","",""
"Paid","1999","66 and older","(1b) general elementary school","1","","",""
"Paid","1999","66 and older","(1c) basic vocational qualification","1","","",""
"Paid","1999","66 and older","(2b) intermediate general qualification","","","",""
"Paid","1999","66 and older","(2a) intermediate vocational","","","",""
"Paid","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"Paid","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Paid","1999","66 and older","(3a) lower tertiary education","","","",""
"Paid","1999","66 and older","(3b) higher tertiary education","1","","",""
"Not paid","1999","16-34 y.","(0) in school","","","",""
"Not paid","1999","16-34 y.","(1a) inadequately completed","3","","",""
"Not paid","1999","16-34 y.","(1b) general elementary school","15","","",""
"Not paid","1999","16-34 y.","(1c) basic vocational qualification","26","","",""
"Not paid","1999","16-34 y.","(2b) intermediate general qualification","25","","",""
"Not paid","1999","16-34 y.","(2a) intermediate vocational","84","0.137526977683417","0.11054786676557","0.164506088601264"
"Not paid","1999","16-34 y.","(2c_gen) general maturity certificate","17","","",""
"Not paid","1999","16-34 y.","(2c_voc) vocational maturity certificate","27","","",""
"Not paid","1999","16-34 y.","(3a) lower tertiary education","22","","",""
"Not paid","1999","16-34 y.","(3b) higher tertiary education","52","0.377705581379383","0.294999817050302","0.460411345708465"
"Not paid","1999","35-65 y.","(0) in school","","","",""
"Not paid","1999","35-65 y.","(1a) inadequately completed","2","","",""
"Not paid","1999","35-65 y.","(1b) general elementary school","10","","",""
"Not paid","1999","35-65 y.","(1c) basic vocational qualification","101","0.122802683981602","0.101466402807888","0.144138965155315"
"Not paid","1999","35-65 y.","(2b) intermediate general qualification","6","","",""
"Not paid","1999","35-65 y.","(2a) intermediate vocational","111","0.151738706760042","0.127301816589149","0.176175596930935"
"Not paid","1999","35-65 y.","(2c_gen) general maturity certificate","8","","",""
"Not paid","1999","35-65 y.","(2c_voc) vocational maturity certificate","21","","",""
"Not paid","1999","35-65 y.","(3a) lower tertiary education","104","0.294758647288227","0.247128829338238","0.342388465238216"
"Not paid","1999","35-65 y.","(3b) higher tertiary education","194","0.498746513921197","0.45005097024676","0.547442057595635"
"Not paid","1999","66 and older","(0) in school","","","",""
"Not paid","1999","66 and older","(1a) inadequately completed","","","",""
"Not paid","1999","66 and older","(1b) general elementary school","1","","",""
"Not paid","1999","66 and older","(1c) basic vocational qualification","","","",""
"Not paid","1999","66 and older","(2b) intermediate general qualification","","","",""
"Not paid","1999","66 and older","(2a) intermediate vocational","","","",""
"Not paid","1999","66 and older","(2c_gen) general maturity certificate","","","",""
"Not paid","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Not paid","1999","66 and older","(3a) lower tertiary education","","","",""
"Not paid","1999","66 and older","(3b) higher tertiary education","","","",""
"Acclaimed","2000","16-34 y.","(0) in school","1","","",""
"Acclaimed","2000","16-34 y.","(1a) inadequately completed","4","","",""
"Acclaimed","2000","16-34 y.","(1b) general elementary school","66","0.406657482347181","0.330545117040499","0.482769847653863"
"Acclaimed","2000","16-34 y.","(1c) basic vocational qualification","243","0.424036988522132","0.383323431871926","0.464750545172337"
"Acclaimed","2000","16-34 y.","(2b) intermediate general qualification","103","0.636721072417079","0.562431156294484","0.711010988539673"
"Acclaimed","2000","16-34 y.","(2a) intermediate vocational","521","0.51684739848724","0.48660726698568","0.547087529988799"
"Acclaimed","2000","16-34 y.","(2c_gen) general maturity certificate","55","0.47094355829228","0.381635036368046","0.560252080216513"
"Acclaimed","2000","16-34 y.","(2c_voc) vocational maturity certificate","190","0.593635364171963","0.541808327352921","0.645462400991006"
"Acclaimed","2000","16-34 y.","(3a) lower tertiary education","114","0.520968895603956","0.453563506879472","0.588374284328439"
"Acclaimed","2000","16-34 y.","(3b) higher tertiary education","73","0.346309116675752","0.28586169393233","0.406756539419174"
"Acclaimed","2000","35-65 y.","(0) in school","","","",""
"Acclaimed","2000","35-65 y.","(1a) inadequately completed","26","","",""
"Acclaimed","2000","35-65 y.","(1b) general elementary school","113","0.436202710597267","0.375454459395681","0.496950961798853"
"Acclaimed","2000","35-65 y.","(1c) basic vocational qualification","809","0.480758794792052","0.45701532816374","0.504502261420365"
"Acclaimed","2000","35-65 y.","(2b) intermediate general qualification","17","","",""
"Acclaimed","2000","35-65 y.","(2a) intermediate vocational","808","0.513750458851781","0.488956130222974","0.538544787480589"
"Acclaimed","2000","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"Acclaimed","2000","35-65 y.","(2c_voc) vocational maturity certificate","177","0.492335891092836","0.441326059865655","0.543345722320016"
"Acclaimed","2000","35-65 y.","(3a) lower tertiary education","319","0.500439856462181","0.461177722188503","0.539701990735859"
"Acclaimed","2000","35-65 y.","(3b) higher tertiary education","242","0.294119805252456","0.26195739885551","0.326282211649401"
"Acclaimed","2000","66 and older","(0) in school","","","",""
"Acclaimed","2000","66 and older","(1a) inadequately completed","","","",""
"Acclaimed","2000","66 and older","(1b) general elementary school","","","",""
"Acclaimed","2000","66 and older","(1c) basic vocational qualification","2","","",""
"Acclaimed","2000","66 and older","(2b) intermediate general qualification","","","",""
"Acclaimed","2000","66 and older","(2a) intermediate vocational","","","",""
"Acclaimed","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2000","66 and older","(3a) lower tertiary education","1","","",""
"Acclaimed","2000","66 and older","(3b) higher tertiary education","","","",""
"Partly, partly","2000","16-34 y.","(0) in school","","","",""
"Partly, partly","2000","16-34 y.","(1a) inadequately completed","3","","",""
"Partly, partly","2000","16-34 y.","(1b) general elementary school","25","","",""
"Partly, partly","2000","16-34 y.","(1c) basic vocational qualification","149","0.278842773027408","0.241899569547654","0.315785976507162"
"Partly, partly","2000","16-34 y.","(2b) intermediate general qualification","28","","",""
"Partly, partly","2000","16-34 y.","(2a) intermediate vocational","262","0.247217520808238","0.221111858157068","0.273323183459407"
"Partly, partly","2000","16-34 y.","(2c_gen) general maturity certificate","14","","",""
"Partly, partly","2000","16-34 y.","(2c_voc) vocational maturity certificate","61","0.158296144343168","0.119779063052141","0.196813225634195"
"Partly, partly","2000","16-34 y.","(3a) lower tertiary education","35","0.173335148039984","0.122259378630498","0.224410917449469"
"Partly, partly","2000","16-34 y.","(3b) higher tertiary education","46","0.156103090302168","0.109991504181693","0.202214676422644"
"Partly, partly","2000","35-65 y.","(0) in school","","","",""
"Partly, partly","2000","35-65 y.","(1a) inadequately completed","9","","",""
"Partly, partly","2000","35-65 y.","(1b) general elementary school","38","0.152800275060368","0.108726212941889","0.196874337178847"
"Partly, partly","2000","35-65 y.","(1c) basic vocational qualification","372","0.21335048148536","0.193881941276171","0.232819021694549"
"Partly, partly","2000","35-65 y.","(2b) intermediate general qualification","5","","",""
"Partly, partly","2000","35-65 y.","(2a) intermediate vocational","363","0.237066443039902","0.215969232353545","0.258163653726259"
"Partly, partly","2000","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Partly, partly","2000","35-65 y.","(2c_voc) vocational maturity certificate","73","0.186916075750746","0.147139634704058","0.226692516797434"
"Partly, partly","2000","35-65 y.","(3a) lower tertiary education","101","0.182834291392144","0.152482246143166","0.213186336641121"
"Partly, partly","2000","35-65 y.","(3b) higher tertiary education","110","0.142650740179908","0.117965531363526","0.167335948996291"
"Partly, partly","2000","66 and older","(0) in school","","","",""
"Partly, partly","2000","66 and older","(1a) inadequately completed","","","",""
"Partly, partly","2000","66 and older","(1b) general elementary school","","","",""
"Partly, partly","2000","66 and older","(1c) basic vocational qualification","","","",""
"Partly, partly","2000","66 and older","(2b) intermediate general qualification","","","",""
"Partly, partly","2000","66 and older","(2a) intermediate vocational","","","",""
"Partly, partly","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2000","66 and older","(3a) lower tertiary education","","","",""
"Partly, partly","2000","66 and older","(3b) higher tertiary education","","","",""
"Paid","2000","16-34 y.","(0) in school","6","","",""
"Paid","2000","16-34 y.","(1a) inadequately completed","5","","",""
"Paid","2000","16-34 y.","(1b) general elementary school","52","0.314278389072485","0.242346862500477","0.386209915644493"
"Paid","2000","16-34 y.","(1c) basic vocational qualification","138","0.230727513985869","0.196019507606639","0.265435520365099"
"Paid","2000","16-34 y.","(2b) intermediate general qualification","10","","",""
"Paid","2000","16-34 y.","(2a) intermediate vocational","156","0.145395693516052","0.124064328019918","0.166727059012185"
"Paid","2000","16-34 y.","(2c_gen) general maturity certificate","28","","",""
"Paid","2000","16-34 y.","(2c_voc) vocational maturity certificate","31","0.083444730726703","0.0542625776320396","0.112626883821366"
"Paid","2000","16-34 y.","(3a) lower tertiary education","23","","",""
"Paid","2000","16-34 y.","(3b) higher tertiary education","21","","",""
"Paid","2000","35-65 y.","(0) in school","","","",""
"Paid","2000","35-65 y.","(1a) inadequately completed","17","","",""
"Paid","2000","35-65 y.","(1b) general elementary school","94","0.367299511269393","0.30824713632695","0.426351886211836"
"Paid","2000","35-65 y.","(1c) basic vocational qualification","369","0.211560260621704","0.192151525470731","0.230968995772677"
"Paid","2000","35-65 y.","(2b) intermediate general qualification","4","","",""
"Paid","2000","35-65 y.","(2a) intermediate vocational","202","0.124814106992769","0.108418457296362","0.141209756689175"
"Paid","2000","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Paid","2000","35-65 y.","(2c_voc) vocational maturity certificate","51","0.145464308954304","0.109491178286343","0.181437439622265"
"Paid","2000","35-65 y.","(3a) lower tertiary education","33","0.0498663644499288","0.0327740738716108","0.0669586550282469"
"Paid","2000","35-65 y.","(3b) higher tertiary education","58","0.0780220887375686","0.0590903742354427","0.0969538032396946"
"Paid","2000","66 and older","(0) in school","","","",""
"Paid","2000","66 and older","(1a) inadequately completed","","","",""
"Paid","2000","66 and older","(1b) general elementary school","","","",""
"Paid","2000","66 and older","(1c) basic vocational qualification","","","",""
"Paid","2000","66 and older","(2b) intermediate general qualification","","","",""
"Paid","2000","66 and older","(2a) intermediate vocational","","","",""
"Paid","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Paid","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Paid","2000","66 and older","(3a) lower tertiary education","","","",""
"Paid","2000","66 and older","(3b) higher tertiary education","1","","",""
"Not paid","2000","16-34 y.","(0) in school","1","","",""
"Not paid","2000","16-34 y.","(1a) inadequately completed","5","","",""
"Not paid","2000","16-34 y.","(1b) general elementary school","17","","",""
"Not paid","2000","16-34 y.","(1c) basic vocational qualification","36","0.0663927244645913","0.0458819417224168","0.0869035072067657"
"Not paid","2000","16-34 y.","(2b) intermediate general qualification","20","","",""
"Not paid","2000","16-34 y.","(2a) intermediate vocational","110","0.0905393871884706","0.0731745358403191","0.107904238536622"
"Not paid","2000","16-34 y.","(2c_gen) general maturity certificate","23","","",""
"Not paid","2000","16-34 y.","(2c_voc) vocational maturity certificate","63","0.164623760758166","0.125492317854723","0.203755203661609"
"Not paid","2000","16-34 y.","(3a) lower tertiary education","39","0.170448590531468","0.119711539265052","0.221185641797884"
"Not paid","2000","16-34 y.","(3b) higher tertiary education","98","0.416694463707716","0.354059543731415","0.479329383684017"
"Not paid","2000","35-65 y.","(0) in school","","","",""
"Not paid","2000","35-65 y.","(1a) inadequately completed","","","",""
"Not paid","2000","35-65 y.","(1b) general elementary school","11","","",""
"Not paid","2000","35-65 y.","(1c) basic vocational qualification","151","0.0943304631008842","0.0804403175210068","0.108220608680761"
"Not paid","2000","35-65 y.","(2b) intermediate general qualification","3","","",""
"Not paid","2000","35-65 y.","(2a) intermediate vocational","188","0.124368991115548","0.107998441454663","0.140739540776433"
"Not paid","2000","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Not paid","2000","35-65 y.","(2c_voc) vocational maturity certificate","68","0.175283724202115","0.13649031150145","0.214077136902779"
"Not paid","2000","35-65 y.","(3a) lower tertiary education","170","0.266859487695746","0.232126751241133","0.30159222415036"
"Not paid","2000","35-65 y.","(3b) higher tertiary education","361","0.485207365830067","0.449929625701158","0.520485105958977"
"Not paid","2000","66 and older","(0) in school","","","",""
"Not paid","2000","66 and older","(1a) inadequately completed","","","",""
"Not paid","2000","66 and older","(1b) general elementary school","2","","",""
"Not paid","2000","66 and older","(1c) basic vocational qualification","1","","",""
"Not paid","2000","66 and older","(2b) intermediate general qualification","","","",""
"Not paid","2000","66 and older","(2a) intermediate vocational","","","",""
"Not paid","2000","66 and older","(2c_gen) general maturity certificate","","","",""
"Not paid","2000","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2000","66 and older","(3a) lower tertiary education","","","",""
"Not paid","2000","66 and older","(3b) higher tertiary education","1","","",""
"Acclaimed","2001","16-34 y.","(0) in school","2","","",""
"Acclaimed","2001","16-34 y.","(1a) inadequately completed","4","","",""
"Acclaimed","2001","16-34 y.","(1b) general elementary school","50","0.295506875266478","0.223444278970983","0.367569471561973"
"Acclaimed","2001","16-34 y.","(1c) basic vocational qualification","183","0.387017331078124","0.342889308248685","0.431145353907564"
"Acclaimed","2001","16-34 y.","(2b) intermediate general qualification","82","0.549046341003179","0.470457987688072","0.627634694318286"
"Acclaimed","2001","16-34 y.","(2a) intermediate vocational","449","0.489108220143018","0.456558224812731","0.521658215473304"
"Acclaimed","2001","16-34 y.","(2c_gen) general maturity certificate","79","0.501059159160116","0.423341706235901","0.578776612084332"
"Acclaimed","2001","16-34 y.","(2c_voc) vocational maturity certificate","143","0.535644509211176","0.477743080191607","0.593545938230745"
"Acclaimed","2001","16-34 y.","(3a) lower tertiary education","87","0.410537559780405","0.340589478239639","0.48048564132117"
"Acclaimed","2001","16-34 y.","(3b) higher tertiary education","71","0.341049282877646","0.278406392452942","0.403692173302351"
"Acclaimed","2001","35-65 y.","(0) in school","","","",""
"Acclaimed","2001","35-65 y.","(1a) inadequately completed","15","","",""
"Acclaimed","2001","35-65 y.","(1b) general elementary school","85","0.375511020366895","0.311521260040495","0.439500780693296"
"Acclaimed","2001","35-65 y.","(1c) basic vocational qualification","695","0.467481074177112","0.442690143268925","0.492272005085298"
"Acclaimed","2001","35-65 y.","(2b) intermediate general qualification","17","","",""
"Acclaimed","2001","35-65 y.","(2a) intermediate vocational","831","0.540842899089399","0.516106228142132","0.565579570036666"
"Acclaimed","2001","35-65 y.","(2c_gen) general maturity certificate","10","","",""
"Acclaimed","2001","35-65 y.","(2c_voc) vocational maturity certificate","161","0.448017105011554","0.397139674881911","0.498894535141197"
"Acclaimed","2001","35-65 y.","(3a) lower tertiary education","316","0.524976897185779","0.485282997913344","0.564670796458213"
"Acclaimed","2001","35-65 y.","(3b) higher tertiary education","233","0.286377809377931","0.254002715482369","0.318752903273493"
"Acclaimed","2001","66 and older","(0) in school","","","",""
"Acclaimed","2001","66 and older","(1a) inadequately completed","","","",""
"Acclaimed","2001","66 and older","(1b) general elementary school","","","",""
"Acclaimed","2001","66 and older","(1c) basic vocational qualification","2","","",""
"Acclaimed","2001","66 and older","(2b) intermediate general qualification","","","",""
"Acclaimed","2001","66 and older","(2a) intermediate vocational","2","","",""
"Acclaimed","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2001","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2001","66 and older","(3a) lower tertiary education","","","",""
"Acclaimed","2001","66 and older","(3b) higher tertiary education","","","",""
"Partly, partly","2001","16-34 y.","(0) in school","2","","",""
"Partly, partly","2001","16-34 y.","(1a) inadequately completed","2","","",""
"Partly, partly","2001","16-34 y.","(1b) general elementary school","34","0.241008734869143","0.173459176965765","0.30855829277252"
"Partly, partly","2001","16-34 y.","(1c) basic vocational qualification","149","0.337176572686878","0.294346108083656","0.3800070372901"
"Partly, partly","2001","16-34 y.","(2b) intermediate general qualification","30","0.174876492030094","0.114881786331207","0.23487119772898"
"Partly, partly","2001","16-34 y.","(2a) intermediate vocational","212","0.240758116940942","0.212918417650674","0.26859781623121"
"Partly, partly","2001","16-34 y.","(2c_gen) general maturity certificate","14","","",""
"Partly, partly","2001","16-34 y.","(2c_voc) vocational maturity certificate","71","0.239131854193507","0.189609751328661","0.288653957058354"
"Partly, partly","2001","16-34 y.","(3a) lower tertiary education","51","0.294961636580163","0.230119034832538","0.359804238327787"
"Partly, partly","2001","16-34 y.","(3b) higher tertiary education","49","0.226336045639671","0.171040545035494","0.281631546243848"
"Partly, partly","2001","35-65 y.","(0) in school","","","",""
"Partly, partly","2001","35-65 y.","(1a) inadequately completed","6","","",""
"Partly, partly","2001","35-65 y.","(1b) general elementary school","41","0.181959852509207","0.13097844189796","0.232941263120454"
"Partly, partly","2001","35-65 y.","(1c) basic vocational qualification","363","0.220901933777332","0.200289032809716","0.241514834744947"
"Partly, partly","2001","35-65 y.","(2b) intermediate general qualification","4","","",""
"Partly, partly","2001","35-65 y.","(2a) intermediate vocational","337","0.201143770798213","0.181245623558305","0.221041918038122"
"Partly, partly","2001","35-65 y.","(2c_gen) general maturity certificate","10","","",""
"Partly, partly","2001","35-65 y.","(2c_voc) vocational maturity certificate","93","0.241899326380808","0.198087048891466","0.285711603870151"
"Partly, partly","2001","35-65 y.","(3a) lower tertiary education","111","0.169393627401076","0.139578102132547","0.199209152669606"
"Partly, partly","2001","35-65 y.","(3b) higher tertiary education","124","0.193360039204109","0.165076717625797","0.221643360782421"
"Partly, partly","2001","66 and older","(0) in school","","","",""
"Partly, partly","2001","66 and older","(1a) inadequately completed","","","",""
"Partly, partly","2001","66 and older","(1b) general elementary school","","","",""
"Partly, partly","2001","66 and older","(1c) basic vocational qualification","1","","",""
"Partly, partly","2001","66 and older","(2b) intermediate general qualification","","","",""
"Partly, partly","2001","66 and older","(2a) intermediate vocational","","","",""
"Partly, partly","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2001","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2001","66 and older","(3a) lower tertiary education","","","",""
"Partly, partly","2001","66 and older","(3b) higher tertiary education","","","",""
"Paid","2001","16-34 y.","(0) in school","14","","",""
"Paid","2001","16-34 y.","(1a) inadequately completed","5","","",""
"Paid","2001","16-34 y.","(1b) general elementary school","48","0.293571483535311","0.221646664905294","0.365496302165328"
"Paid","2001","16-34 y.","(1c) basic vocational qualification","96","0.20855863047862","0.171750087951756","0.245367173005485"
"Paid","2001","16-34 y.","(2b) intermediate general qualification","22","","",""
"Paid","2001","16-34 y.","(2a) intermediate vocational","148","0.167691981545157","0.143365338655877","0.192018624434437"
"Paid","2001","16-34 y.","(2c_gen) general maturity certificate","41","0.244510140371537","0.177704630016168","0.311315650726905"
"Paid","2001","16-34 y.","(2c_voc) vocational maturity certificate","28","","",""
"Paid","2001","16-34 y.","(3a) lower tertiary education","18","","",""
"Paid","2001","16-34 y.","(3b) higher tertiary education","13","","",""
"Paid","2001","35-65 y.","(0) in school","","","",""
"Paid","2001","35-65 y.","(1a) inadequately completed","12","","",""
"Paid","2001","35-65 y.","(1b) general elementary school","79","0.368442676234925","0.304700321547264","0.432185030922586"
"Paid","2001","35-65 y.","(1c) basic vocational qualification","373","0.234550415799711","0.213497139310329","0.255603692289092"
"Paid","2001","35-65 y.","(2b) intermediate general qualification","4","","",""
"Paid","2001","35-65 y.","(2a) intermediate vocational","201","0.129455450543543","0.112791395017597","0.146119506069489"
"Paid","2001","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Paid","2001","35-65 y.","(2c_voc) vocational maturity certificate","45","0.117571196781079","0.0846174070631601","0.150524986498997"
"Paid","2001","35-65 y.","(3a) lower tertiary education","34","0.0701817227807114","0.0498765189628391","0.0904869265985837"
"Paid","2001","35-65 y.","(3b) higher tertiary education","47","0.0556063422085727","0.0391949328999217","0.0720177515172238"
"Paid","2001","66 and older","(0) in school","","","",""
"Paid","2001","66 and older","(1a) inadequately completed","","","",""
"Paid","2001","66 and older","(1b) general elementary school","","","",""
"Paid","2001","66 and older","(1c) basic vocational qualification","","","",""
"Paid","2001","66 and older","(2b) intermediate general qualification","","","",""
"Paid","2001","66 and older","(2a) intermediate vocational","","","",""
"Paid","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"Paid","2001","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Paid","2001","66 and older","(3a) lower tertiary education","","","",""
"Paid","2001","66 and older","(3b) higher tertiary education","1","","",""
"Not paid","2001","16-34 y.","(0) in school","1","","",""
"Not paid","2001","16-34 y.","(1a) inadequately completed","","","",""
