"plb0195_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2010","Couple + C. GT 16 ","(3b) higher tertiary education","50","0.284734879864956","0.215025854254507","0.354443905475406"
"Acclaimed","2010","Couple + C. LE and GT 16","(0) in school","1","","",""
"Acclaimed","2010","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Acclaimed","2010","Couple + C. LE and GT 16","(1b) general elementary school","12","","",""
"Acclaimed","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","61","0.3864301919797","0.304593860509845","0.468266523449555"
"Acclaimed","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","15","","",""
"Acclaimed","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","87","0.552814082198688","0.476012748614262","0.629615415783115"
"Acclaimed","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","11","","",""
"Acclaimed","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","35","0.741459914014648","0.623585936392937","0.859333891636358"
"Acclaimed","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","23","","",""
"Acclaimed","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","19","","",""
"Partly, partly","2010","1-pers.-HH","(0) in school","","","",""
"Partly, partly","2010","1-pers.-HH","(1a) inadequately completed","1","","",""
"Partly, partly","2010","1-pers.-HH","(1b) general elementary school","2","","",""
"Partly, partly","2010","1-pers.-HH","(1c) basic vocational qualification","31","0.206016855912418","0.137021772467845","0.275011939356992"
"Partly, partly","2010","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Partly, partly","2010","1-pers.-HH","(2a) intermediate vocational","36","0.129461277667285","0.0862628350668719","0.172659720267699"
"Partly, partly","2010","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Partly, partly","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","11","","",""
"Partly, partly","2010","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Partly, partly","2010","1-pers.-HH","(3b) higher tertiary education","19","","",""
"Partly, partly","2010","(Married) couple without C. ","(0) in school","","","",""
"Partly, partly","2010","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Partly, partly","2010","(Married) couple without C. ","(1b) general elementary school","6","","",""
"Partly, partly","2010","(Married) couple without C. ","(1c) basic vocational qualification","60","0.211067562775779","0.165120534178876","0.257014591372682"
"Partly, partly","2010","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Partly, partly","2010","(Married) couple without C. ","(2a) intermediate vocational","101","0.196623193251458","0.164361227120322","0.228885159382594"
"Partly, partly","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","32","0.150422512096093","0.100502705449095","0.20034231874309"
"Partly, partly","2010","(Married) couple without C. ","(3a) lower tertiary education","35","0.194151409228177","0.141764469085668","0.246538349370686"
"Partly, partly","2010","(Married) couple without C. ","(3b) higher tertiary education","49","0.170340867446371","0.130843536825484","0.209838198067257"
"Partly, partly","2010","Single parent ","(0) in school","","","",""
"Partly, partly","2010","Single parent ","(1a) inadequately completed","","","",""
"Partly, partly","2010","Single parent ","(1b) general elementary school","6","","",""
"Partly, partly","2010","Single parent ","(1c) basic vocational qualification","21","","",""
"Partly, partly","2010","Single parent ","(2b) intermediate general qualification","7","","",""
"Partly, partly","2010","Single parent ","(2a) intermediate vocational","47","0.166513832825281","0.125759861846732","0.207267803803831"
"Partly, partly","2010","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Partly, partly","2010","Single parent ","(2c_voc) vocational maturity certificate","20","","",""
"Partly, partly","2010","Single parent ","(3a) lower tertiary education","8","","",""
"Partly, partly","2010","Single parent ","(3b) higher tertiary education","17","","",""
"Partly, partly","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Partly, partly","2010","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Partly, partly","2010","Couple + C. LE 16 ","(1b) general elementary school","21","","",""
"Partly, partly","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","163","0.234206970094862","0.20134501755458","0.267068922635145"
"Partly, partly","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Partly, partly","2010","Couple + C. LE 16 ","(2a) intermediate vocational","229","0.214261066554631","0.18930016991122","0.239221963198041"
"Partly, partly","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","11","","",""
"Partly, partly","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","67","0.171942061766498","0.135812515539147","0.208071607993848"
"Partly, partly","2010","Couple + C. LE 16 ","(3a) lower tertiary education","52","0.132322300165462","0.0953125721145386","0.169332028216385"
"Partly, partly","2010","Couple + C. LE 16 ","(3b) higher tertiary education","99","0.147519553010787","0.119915651497339","0.175123454524234"
"Partly, partly","2010","Couple + C. GT 16 ","(0) in school","","","",""
"Partly, partly","2010","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Partly, partly","2010","Couple + C. GT 16 ","(1b) general elementary school","4","","",""
"Partly, partly","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","45","0.167985130175854","0.118695799766104","0.217274460585604"
"Partly, partly","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","10","","",""
"Partly, partly","2010","Couple + C. GT 16 ","(2a) intermediate vocational","85","0.25492824979457","0.209334788499675","0.300521711089464"
"Partly, partly","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Partly, partly","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Partly, partly","2010","Couple + C. GT 16 ","(3a) lower tertiary education","12","","",""
"Partly, partly","2010","Couple + C. GT 16 ","(3b) higher tertiary education","25","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","(0) in school","","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","(1b) general elementary school","4","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","37","0.390374092991031","0.308385989941383","0.472362196040679"
"Partly, partly","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","37","0.204114021774277","0.141855758779688","0.266372284768866"
"Partly, partly","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","20","","",""
"Paid","2010","1-pers.-HH","(0) in school","","","",""
"Paid","2010","1-pers.-HH","(1a) inadequately completed","","","",""
"Paid","2010","1-pers.-HH","(1b) general elementary school","8","","",""
"Paid","2010","1-pers.-HH","(1c) basic vocational qualification","14","","",""
"Paid","2010","1-pers.-HH","(2b) intermediate general qualification","4","","",""
"Paid","2010","1-pers.-HH","(2a) intermediate vocational","20","","",""
"Paid","2010","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Paid","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"Paid","2010","1-pers.-HH","(3a) lower tertiary education","3","","",""
"Paid","2010","1-pers.-HH","(3b) higher tertiary education","4","","",""
"Paid","2010","(Married) couple without C. ","(0) in school","","","",""
"Paid","2010","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Paid","2010","(Married) couple without C. ","(1b) general elementary school","6","","",""
"Paid","2010","(Married) couple without C. ","(1c) basic vocational qualification","43","0.157367791060676","0.116365914957199","0.198369667164154"
"Paid","2010","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Paid","2010","(Married) couple without C. ","(2a) intermediate vocational","58","0.110884652904274","0.0853970737416202","0.136372232066928"
"Paid","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","6","","",""
"Paid","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","12","","",""
"Paid","2010","(Married) couple without C. ","(3a) lower tertiary education","11","","",""
"Paid","2010","(Married) couple without C. ","(3b) higher tertiary education","17","","",""
"Paid","2010","Single parent ","(0) in school","","","",""
"Paid","2010","Single parent ","(1a) inadequately completed","1","","",""
"Paid","2010","Single parent ","(1b) general elementary school","8","","",""
"Paid","2010","Single parent ","(1c) basic vocational qualification","23","","",""
"Paid","2010","Single parent ","(2b) intermediate general qualification","4","","",""
"Paid","2010","Single parent ","(2a) intermediate vocational","38","0.100466025898363","0.0675798048344619","0.133352246962263"
"Paid","2010","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Paid","2010","Single parent ","(2c_voc) vocational maturity certificate","16","","",""
"Paid","2010","Single parent ","(3a) lower tertiary education","4","","",""
"Paid","2010","Single parent ","(3b) higher tertiary education","6","","",""
"Paid","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Paid","2010","Couple + C. LE 16 ","(1a) inadequately completed","12","","",""
"Paid","2010","Couple + C. LE 16 ","(1b) general elementary school","44","0.295132629027159","0.212487459100465","0.377777798953852"
"Paid","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","128","0.187160824641305","0.156895346459556","0.217426302823053"
"Paid","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Paid","2010","Couple + C. LE 16 ","(2a) intermediate vocational","137","0.103287483809039","0.0847735000286655","0.121801467589412"
"Paid","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","15","","",""
"Paid","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","49","0.0803712265329395","0.0543398188908553","0.106402634175024"
"Paid","2010","Couple + C. LE 16 ","(3a) lower tertiary education","10","","",""
"Paid","2010","Couple + C. LE 16 ","(3b) higher tertiary education","39","0.0775366305161683","0.0567189907600068","0.0983542702723299"
"Paid","2010","Couple + C. GT 16 ","(0) in school","1","","",""
"Paid","2010","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Paid","2010","Couple + C. GT 16 ","(1b) general elementary school","6","","",""
"Paid","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","44","0.264576792548775","0.206420529388264","0.322733055709286"
"Paid","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Paid","2010","Couple + C. GT 16 ","(2a) intermediate vocational","30","0.0923237157444151","0.062039476770782","0.122607954718048"
"Paid","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Paid","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Paid","2010","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"Paid","2010","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Paid","2010","Couple + C. LE and GT 16","(0) in school","3","","",""
"Paid","2010","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Paid","2010","Couple + C. LE and GT 16","(1b) general elementary school","9","","",""
"Paid","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","25","","",""
"Paid","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","4","","",""
"Paid","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","13","","",""
"Paid","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Paid","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Paid","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Paid","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"Not paid","2010","1-pers.-HH","(0) in school","","","",""
"Not paid","2010","1-pers.-HH","(1a) inadequately completed","","","",""
"Not paid","2010","1-pers.-HH","(1b) general elementary school","","","",""
"Not paid","2010","1-pers.-HH","(1c) basic vocational qualification","14","","",""
"Not paid","2010","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Not paid","2010","1-pers.-HH","(2a) intermediate vocational","32","0.154341040862583","0.10785287219974","0.200829209525426"
"Not paid","2010","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"Not paid","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","8","","",""
"Not paid","2010","1-pers.-HH","(3a) lower tertiary education","25","","",""
"Not paid","2010","1-pers.-HH","(3b) higher tertiary education","54","0.380616123189644","0.29747115300606","0.463761093373229"
"Not paid","2010","(Married) couple without C. ","(0) in school","","","",""
"Not paid","2010","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Not paid","2010","(Married) couple without C. ","(1b) general elementary school","3","","",""
"Not paid","2010","(Married) couple without C. ","(1c) basic vocational qualification","40","0.0963142603406357","0.0630957014107505","0.129532819270521"
"Not paid","2010","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Not paid","2010","(Married) couple without C. ","(2a) intermediate vocational","90","0.159974811190988","0.130218042352693","0.189731580029284"
"Not paid","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"Not paid","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","36","0.216423592839692","0.158918282069141","0.273928903610243"
"Not paid","2010","(Married) couple without C. ","(3a) lower tertiary education","53","0.270244879324551","0.211429169064656","0.329060589584447"
"Not paid","2010","(Married) couple without C. ","(3b) higher tertiary education","149","0.456240372175018","0.403909399709272","0.508571344640763"
"Not paid","2010","Single parent ","(0) in school","","","",""
"Not paid","2010","Single parent ","(1a) inadequately completed","1","","",""
"Not paid","2010","Single parent ","(1b) general elementary school","3","","",""
"Not paid","2010","Single parent ","(1c) basic vocational qualification","9","","",""
"Not paid","2010","Single parent ","(2b) intermediate general qualification","2","","",""
"Not paid","2010","Single parent ","(2a) intermediate vocational","38","0.188098381214615","0.145348018142467","0.230848744286763"
"Not paid","2010","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Not paid","2010","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"Not paid","2010","Single parent ","(3a) lower tertiary education","9","","",""
"Not paid","2010","Single parent ","(3b) higher tertiary education","44","0.309497707465723","0.22190509432381","0.397090320607636"
"Not paid","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Not paid","2010","Couple + C. LE 16 ","(1a) inadequately completed","3","","",""
"Not paid","2010","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"Not paid","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","50","0.0879129179662821","0.0659402773902948","0.109885558542269"
"Not paid","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Not paid","2010","Couple + C. LE 16 ","(2a) intermediate vocational","119","0.129998979433312","0.109540221363346","0.150457737503278"
"Not paid","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","12","","",""
"Not paid","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","74","0.16229976961065","0.126994108465435","0.197605430755865"
"Not paid","2010","Couple + C. LE 16 ","(3a) lower tertiary education","85","0.244872868101893","0.197905034733181","0.291840701470604"
"Not paid","2010","Couple + C. LE 16 ","(3b) higher tertiary education","288","0.397692338148838","0.359595733763716","0.43578894253396"
"Not paid","2010","Couple + C. GT 16 ","(0) in school","","","",""
"Not paid","2010","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Not paid","2010","Couple + C. GT 16 ","(1b) general elementary school","4","","",""
"Not paid","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","23","","",""
"Not paid","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Not paid","2010","Couple + C. GT 16 ","(2a) intermediate vocational","40","0.128847063791491","0.0937977920765514","0.16389633550643"
"Not paid","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","9","","",""
"Not paid","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Not paid","2010","Couple + C. GT 16 ","(3a) lower tertiary education","36","0.318492051237612","0.232969543481669","0.404014558993555"
"Not paid","2010","Couple + C. GT 16 ","(3b) higher tertiary education","75","0.476026349719892","0.398881777816027","0.553170921623757"
"Not paid","2010","Couple + C. LE and GT 16","(0) in school","","","",""
"Not paid","2010","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Not paid","2010","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"Not paid","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","13","","",""
"Not paid","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Not paid","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","24","","",""
"Not paid","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"Not paid","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","9","","",""
"Not paid","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","15","","",""
"Not paid","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","35","0.304646094389179","0.203153278531732","0.406138910246625"
"Acclaimed","2011","1-pers.-HH","(0) in school","","","",""
"Acclaimed","2011","1-pers.-HH","(1a) inadequately completed","2","","",""
"Acclaimed","2011","1-pers.-HH","(1b) general elementary school","8","","",""
"Acclaimed","2011","1-pers.-HH","(1c) basic vocational qualification","72","0.485128563053035","0.406449339680197","0.563807786425873"
"Acclaimed","2011","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Acclaimed","2011","1-pers.-HH","(2a) intermediate vocational","161","0.547758461030448","0.491437865783585","0.604079056277312"
"Acclaimed","2011","1-pers.-HH","(2c_gen) general maturity certificate","15","","",""
"Acclaimed","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","73","0.611865307240892","0.522013251976949","0.701717362504835"
"Acclaimed","2011","1-pers.-HH","(3a) lower tertiary education","74","0.570633198953685","0.481323251148811","0.659943146758559"
"Acclaimed","2011","1-pers.-HH","(3b) higher tertiary education","71","0.451202687549483","0.373856064758707","0.528549310340259"
"Acclaimed","2011","(Married) couple without C. ","(0) in school","","","",""
"Acclaimed","2011","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Acclaimed","2011","(Married) couple without C. ","(1b) general elementary school","31","0.563250942085365","0.436693107026963","0.689808777143768"
"Acclaimed","2011","(Married) couple without C. ","(1c) basic vocational qualification","206","0.506482413377444","0.457548561119749","0.555416265635139"
"Acclaimed","2011","(Married) couple without C. ","(2b) intermediate general qualification","13","","",""
"Acclaimed","2011","(Married) couple without C. ","(2a) intermediate vocational","393","0.504518813515601","0.46807437952653","0.540963247504671"
"Acclaimed","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","26","","",""
"Acclaimed","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","131","0.592392525348726","0.527311874373601","0.65747317632385"
"Acclaimed","2011","(Married) couple without C. ","(3a) lower tertiary education","141","0.552747255110834","0.490360415969717","0.615134094251951"
"Acclaimed","2011","(Married) couple without C. ","(3b) higher tertiary education","152","0.372278414093448","0.325880599751958","0.418676228434938"
"Acclaimed","2011","Single parent ","(0) in school","1","","",""
"Acclaimed","2011","Single parent ","(1a) inadequately completed","2","","",""
"Acclaimed","2011","Single parent ","(1b) general elementary school","14","","",""
"Acclaimed","2011","Single parent ","(1c) basic vocational qualification","84","0.533166150947281","0.457042681656744","0.609289620237818"
"Acclaimed","2011","Single parent ","(2b) intermediate general qualification","33","0.611464074832943","0.484928766750385","0.737999382915501"
"Acclaimed","2011","Single parent ","(2a) intermediate vocational","221","0.487704624844422","0.438348774954469","0.537060474734375"
"Acclaimed","2011","Single parent ","(2c_gen) general maturity certificate","11","","",""
"Acclaimed","2011","Single parent ","(2c_voc) vocational maturity certificate","84","0.675674744122546","0.59520444003295","0.756145048212142"
"Acclaimed","2011","Single parent ","(3a) lower tertiary education","72","0.719352591970718","0.630844716140196","0.807860467801239"
"Acclaimed","2011","Single parent ","(3b) higher tertiary education","61","0.403038889365615","0.320902746581554","0.485175032149677"
"Acclaimed","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Acclaimed","2011","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Acclaimed","2011","Couple + C. LE 16 ","(1b) general elementary school","48","0.267677811781763","0.193267021002474","0.342088602561053"
"Acclaimed","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","281","0.434891447079205","0.396363496631523","0.473419397526887"
"Acclaimed","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","15","","",""
"Acclaimed","2011","Couple + C. LE 16 ","(2a) intermediate vocational","621","0.522234953456001","0.493686368626435","0.550783538285568"
"Acclaimed","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","21","","",""
"Acclaimed","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","248","0.526490313203275","0.481916047406847","0.571064578999703"
"Acclaimed","2011","Couple + C. LE 16 ","(3a) lower tertiary education","224","0.552494505284523","0.503082047302345","0.601906963266701"
"Acclaimed","2011","Couple + C. LE 16 ","(3b) higher tertiary education","256","0.395012129794745","0.359229927820957","0.430794331768533"
"Acclaimed","2011","Couple + C. GT 16 ","(0) in school","2","","",""
"Acclaimed","2011","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"Acclaimed","2011","Couple + C. GT 16 ","(1b) general elementary school","21","","",""
"Acclaimed","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","119","0.490763560737447","0.428292852695336","0.553234268779558"
"Acclaimed","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","24","","",""
"Acclaimed","2011","Couple + C. GT 16 ","(2a) intermediate vocational","212","0.511962514544284","0.463519394224655","0.560405634863912"
"Acclaimed","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","26","","",""
"Acclaimed","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","64","0.540796100977036","0.45011043311235","0.631481768841722"
"Acclaimed","2011","Couple + C. GT 16 ","(3a) lower tertiary education","71","0.476613473991733","0.388704810906112","0.564522137077355"
"Acclaimed","2011","Couple + C. GT 16 ","(3b) higher tertiary education","63","0.306634390151961","0.240369543381647","0.372899236922274"
"Acclaimed","2011","Couple + C. LE and GT 16","(0) in school","1","","",""
"Acclaimed","2011","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Acclaimed","2011","Couple + C. LE and GT 16","(1b) general elementary school","17","","",""
"Acclaimed","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","72","0.368309694230516","0.297450408399857","0.439168980061174"
"Acclaimed","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","23","","",""
"Acclaimed","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","117","0.516748955793582","0.449322075254542","0.584175836332623"
"Acclaimed","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","10","","",""
"Acclaimed","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","39","0.466930676478566","0.353259519541952","0.580601833415179"
"Acclaimed","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","41","0.562906059060737","0.452114140438415","0.673697977683059"
"Acclaimed","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","25","","",""
"Partly, partly","2011","1-pers.-HH","(0) in school","","","",""
"Partly, partly","2011","1-pers.-HH","(1a) inadequately completed","","","",""
"Partly, partly","2011","1-pers.-HH","(1b) general elementary school","4","","",""
"Partly, partly","2011","1-pers.-HH","(1c) basic vocational qualification","35","0.180521481648012","0.119971296786238","0.241071666509785"
"Partly, partly","2011","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Partly, partly","2011","1-pers.-HH","(2a) intermediate vocational","58","0.168393527676358","0.126047849599411","0.210739205753305"
"Partly, partly","2011","1-pers.-HH","(2c_gen) general maturity certificate","6","","",""
"Partly, partly","2011","1-pers.-HH","(2c_voc) vocational maturity certificate","18","","",""
"Partly, partly","2011","1-pers.-HH","(3a) lower tertiary education","17","","",""
"Partly, partly","2011","1-pers.-HH","(3b) higher tertiary education","24","","",""
"Partly, partly","2011","(Married) couple without C. ","(0) in school","","","",""
"Partly, partly","2011","(Married) couple without C. ","(1a) inadequately completed","5","","",""
"Partly, partly","2011","(Married) couple without C. ","(1b) general elementary school","7","","",""
"Partly, partly","2011","(Married) couple without C. ","(1c) basic vocational qualification","94","0.263112087910995","0.220015089738318","0.306209086083671"
"Partly, partly","2011","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Partly, partly","2011","(Married) couple without C. ","(2a) intermediate vocational","147","0.231877153251785","0.201114537296572","0.262639769206999"
"Partly, partly","2011","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Partly, partly","2011","(Married) couple without C. ","(2c_voc) vocational maturity certificate","35","0.127135516992132","0.0830157823734535","0.17125525161081"
"Partly, partly","2011","(Married) couple without C. ","(3a) lower tertiary education","35","0.15315181240626","0.107964446136055","0.198339178676465"
"Partly, partly","2011","(Married) couple without C. ","(3b) higher tertiary education","59","0.143564353700377","0.109909264872244","0.177219442528509"
"Partly, partly","2011","Single parent ","(0) in school","","","",""
"Partly, partly","2011","Single parent ","(1a) inadequately completed","","","",""
"Partly, partly","2011","Single parent ","(1b) general elementary school","10","","",""
"Partly, partly","2011","Single parent ","(1c) basic vocational qualification","27","","",""
"Partly, partly","2011","Single parent ","(2b) intermediate general qualification","9","","",""
"Partly, partly","2011","Single parent ","(2a) intermediate vocational","64","0.155532996315432","0.119747866924985","0.191318125705878"
"Partly, partly","2011","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Partly, partly","2011","Single parent ","(2c_voc) vocational maturity certificate","19","","",""
"Partly, partly","2011","Single parent ","(3a) lower tertiary education","11","","",""
"Partly, partly","2011","Single parent ","(3b) higher tertiary education","26","","",""
"Partly, partly","2011","Couple + C. LE 16 ","(0) in school","","","",""
"Partly, partly","2011","Couple + C. LE 16 ","(1a) inadequately completed","8","","",""
"Partly, partly","2011","Couple + C. LE 16 ","(1b) general elementary school","29","","",""
"Partly, partly","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","176","0.29397204185669","0.258565501162198","0.329378582551183"
"Partly, partly","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","11","","",""
"Partly, partly","2011","Couple + C. LE 16 ","(2a) intermediate vocational","261","0.194196591729533","0.171587673564423","0.216805509894642"
"Partly, partly","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"Partly, partly","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","86","0.200747133924678","0.164987641162508","0.236506626686848"
"Partly, partly","2011","Couple + C. LE 16 ","(3a) lower tertiary education","51","0.163705374356982","0.126936154795392","0.200474593918572"
"Partly, partly","2011","Couple + C. LE 16 ","(3b) higher tertiary education","93","0.133946745081832","0.109016480097461","0.158877010066204"
"Partly, partly","2011","Couple + C. GT 16 ","(0) in school","1","","",""
"Partly, partly","2011","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Partly, partly","2011","Couple + C. GT 16 ","(1b) general elementary school","13","","",""
"Partly, partly","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","54","0.238069951742373","0.184848051081116","0.29129185240363"
"Partly, partly","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Partly, partly","2011","Couple + C. GT 16 ","(2a) intermediate vocational","96","0.241232081634088","0.199769298583898","0.282694864684278"
"Partly, partly","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","14","","",""
"Partly, partly","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","23","","",""
"Partly, partly","2011","Couple + C. GT 16 ","(3a) lower tertiary education","11","","",""
"Partly, partly","2011","Couple + C. GT 16 ","(3b) higher tertiary education","28","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","(0) in school","","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","(1b) general elementary school","4","","",""
