"plb0195_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2002","Not Employed","(1a) inadequately completed","","","",""
"Acclaimed","2002","Not Employed","(1b) general elementary school","3","","",""
"Acclaimed","2002","Not Employed","(1c) basic vocational qualification","5","","",""
"Acclaimed","2002","Not Employed","(2b) intermediate general qualification","3","","",""
"Acclaimed","2002","Not Employed","(2a) intermediate vocational","9","","",""
"Acclaimed","2002","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Acclaimed","2002","Not Employed","(2c_voc) vocational maturity certificate","4","","",""
"Acclaimed","2002","Not Employed","(3a) lower tertiary education","2","","",""
"Acclaimed","2002","Not Employed","(3b) higher tertiary education","4","","",""
"Acclaimed","2002","Employed","(0) in school","3","","",""
"Acclaimed","2002","Employed","(1a) inadequately completed","18","","",""
"Acclaimed","2002","Employed","(1b) general elementary school","118","0.419052327830384","0.363032393465072","0.475072262195696"
"Acclaimed","2002","Employed","(1c) basic vocational qualification","802","0.472892507774147","0.449750813857237","0.496034201691058"
"Acclaimed","2002","Employed","(2b) intermediate general qualification","88","0.514667389913352","0.438408727883792","0.590926051942911"
"Acclaimed","2002","Employed","(2a) intermediate vocational","1289","0.531761801498776","0.51207135769131","0.551452245306242"
"Acclaimed","2002","Employed","(2c_gen) general maturity certificate","85","0.474128668227497","0.40097949342315","0.547277843031844"
"Acclaimed","2002","Employed","(2c_voc) vocational maturity certificate","367","0.530747433701078","0.494116279262579","0.567378588139577"
"Acclaimed","2002","Employed","(3a) lower tertiary education","430","0.501649001489055","0.468519743648099","0.534778259330012"
"Acclaimed","2002","Employed","(3b) higher tertiary education","381","0.311524619938813","0.286728365361913","0.336320874515713"
"Partly, partly","2002","Not Employed","(0) in school","","","",""
"Partly, partly","2002","Not Employed","(1a) inadequately completed","","","",""
"Partly, partly","2002","Not Employed","(1b) general elementary school","1","","",""
"Partly, partly","2002","Not Employed","(1c) basic vocational qualification","1","","",""
"Partly, partly","2002","Not Employed","(2b) intermediate general qualification","","","",""
"Partly, partly","2002","Not Employed","(2a) intermediate vocational","2","","",""
"Partly, partly","2002","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","2002","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","2002","Not Employed","(3a) lower tertiary education","1","","",""
"Partly, partly","2002","Not Employed","(3b) higher tertiary education","","","",""
"Partly, partly","2002","Employed","(0) in school","3","","",""
"Partly, partly","2002","Employed","(1a) inadequately completed","5","","",""
"Partly, partly","2002","Employed","(1b) general elementary school","62","0.206961100003854","0.160963881913145","0.252958318094563"
"Partly, partly","2002","Employed","(1c) basic vocational qualification","475","0.257751377558656","0.237477373390527","0.278025381726784"
"Partly, partly","2002","Employed","(2b) intermediate general qualification","33","0.182296760254022","0.123386159253752","0.241207361254293"
"Partly, partly","2002","Employed","(2a) intermediate vocational","569","0.22198804940672","0.205588895271237","0.238387203542204"
"Partly, partly","2002","Employed","(2c_gen) general maturity certificate","26","","",""
"Partly, partly","2002","Employed","(2c_voc) vocational maturity certificate","145","0.191216461233089","0.162350759742983","0.220082162723195"
"Partly, partly","2002","Employed","(3a) lower tertiary education","131","0.15123878982839","0.127499461721058","0.174978117935723"
"Partly, partly","2002","Employed","(3b) higher tertiary education","200","0.153168657427767","0.133885457392733","0.172451857462802"
"Paid","2002","Not Employed","(0) in school","1","","",""
"Paid","2002","Not Employed","(1a) inadequately completed","","","",""
"Paid","2002","Not Employed","(1b) general elementary school","2","","",""
"Paid","2002","Not Employed","(1c) basic vocational qualification","3","","",""
"Paid","2002","Not Employed","(2b) intermediate general qualification","2","","",""
"Paid","2002","Not Employed","(2a) intermediate vocational","3","","",""
"Paid","2002","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Paid","2002","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Paid","2002","Not Employed","(3a) lower tertiary education","","","",""
"Paid","2002","Not Employed","(3b) higher tertiary education","","","",""
"Paid","2002","Employed","(0) in school","16","","",""
"Paid","2002","Employed","(1a) inadequately completed","14","","",""
"Paid","2002","Employed","(1b) general elementary school","83","0.255036634165224","0.205547631545156","0.304525636785293"
"Paid","2002","Employed","(1c) basic vocational qualification","345","0.183742460915611","0.165791706684845","0.201693215146377"
"Paid","2002","Employed","(2b) intermediate general qualification","18","","",""
"Paid","2002","Employed","(2a) intermediate vocational","278","0.116820915845328","0.104145908861865","0.129495922828792"
"Paid","2002","Employed","(2c_gen) general maturity certificate","27","","",""
"Paid","2002","Employed","(2c_voc) vocational maturity certificate","80","0.124591197283886","0.100350089620584","0.148832304947188"
"Paid","2002","Employed","(3a) lower tertiary education","46","0.0620208075160869","0.0460396079452156","0.0780020070869582"
"Paid","2002","Employed","(3b) higher tertiary education","65","0.046146633190789","0.0349133550910125","0.0573799112905655"
"Not paid","2002","Not Employed","(0) in school","","","",""
"Not paid","2002","Not Employed","(1a) inadequately completed","","","",""
"Not paid","2002","Not Employed","(1b) general elementary school","","","",""
"Not paid","2002","Not Employed","(1c) basic vocational qualification","","","",""
"Not paid","2002","Not Employed","(2b) intermediate general qualification","","","",""
"Not paid","2002","Not Employed","(2a) intermediate vocational","1","","",""
"Not paid","2002","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Not paid","2002","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2002","Not Employed","(3a) lower tertiary education","","","",""
"Not paid","2002","Not Employed","(3b) higher tertiary education","","","",""
"Not paid","2002","Employed","(0) in school","3","","",""
"Not paid","2002","Employed","(1a) inadequately completed","1","","",""
"Not paid","2002","Employed","(1b) general elementary school","35","0.118949938000538","0.0821944357137322","0.155705440287343"
"Not paid","2002","Employed","(1c) basic vocational qualification","166","0.0856136537515862","0.0726448261826736","0.0985824813204987"
"Not paid","2002","Employed","(2b) intermediate general qualification","26","","",""
"Not paid","2002","Employed","(2a) intermediate vocational","331","0.129429233249175","0.116183324913312","0.142675141585038"
"Not paid","2002","Employed","(2c_gen) general maturity certificate","41","0.182398089576906","0.12582594182861","0.238970237325202"
"Not paid","2002","Employed","(2c_voc) vocational maturity certificate","121","0.153444907781947","0.126989943495989","0.179899872067905"
"Not paid","2002","Employed","(3a) lower tertiary education","268","0.285091401166467","0.255178303833672","0.315004498499262"
"Not paid","2002","Employed","(3b) higher tertiary education","694","0.489160089442631","0.462395313642039","0.515924865243222"
"Acclaimed","2003","Not Employed","(0) in school","","","",""
"Acclaimed","2003","Not Employed","(1a) inadequately completed","","","",""
"Acclaimed","2003","Not Employed","(1b) general elementary school","3","","",""
"Acclaimed","2003","Not Employed","(1c) basic vocational qualification","3","","",""
"Acclaimed","2003","Not Employed","(2b) intermediate general qualification","1","","",""
"Acclaimed","2003","Not Employed","(2a) intermediate vocational","13","","",""
"Acclaimed","2003","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Acclaimed","2003","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Acclaimed","2003","Not Employed","(3a) lower tertiary education","2","","",""
"Acclaimed","2003","Not Employed","(3b) higher tertiary education","4","","",""
"Acclaimed","2003","Employed","(0) in school","","","",""
"Acclaimed","2003","Employed","(1a) inadequately completed","16","","",""
"Acclaimed","2003","Employed","(1b) general elementary school","132","0.475438332878285","0.41587053001608","0.53500613574049"
"Acclaimed","2003","Employed","(1c) basic vocational qualification","793","0.509529504043867","0.485610492690243","0.533448515397491"
"Acclaimed","2003","Employed","(2b) intermediate general qualification","101","0.607041095569573","0.535088896546904","0.678993294592241"
"Acclaimed","2003","Employed","(2a) intermediate vocational","1282","0.558381092792347","0.538363422284898","0.578398763299796"
"Acclaimed","2003","Employed","(2c_gen) general maturity certificate","78","0.427836454521463","0.356733015883019","0.498939893159906"
"Acclaimed","2003","Employed","(2c_voc) vocational maturity certificate","380","0.52803479998567","0.491468767449467","0.564600832521873"
"Acclaimed","2003","Employed","(3a) lower tertiary education","399","0.512696838533226","0.477951666935892","0.54744201013056"
"Acclaimed","2003","Employed","(3b) higher tertiary education","393","0.349230418141767","0.322457599176161","0.376003237107372"
"Partly, partly","2003","Not Employed","(0) in school","","","",""
"Partly, partly","2003","Not Employed","(1a) inadequately completed","","","",""
"Partly, partly","2003","Not Employed","(1b) general elementary school","1","","",""
"Partly, partly","2003","Not Employed","(1c) basic vocational qualification","1","","",""
"Partly, partly","2003","Not Employed","(2b) intermediate general qualification","","","",""
"Partly, partly","2003","Not Employed","(2a) intermediate vocational","1","","",""
"Partly, partly","2003","Not Employed","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2003","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2003","Not Employed","(3a) lower tertiary education","","","",""
"Partly, partly","2003","Not Employed","(3b) higher tertiary education","2","","",""
"Partly, partly","2003","Employed","(0) in school","","","",""
"Partly, partly","2003","Employed","(1a) inadequately completed","2","","",""
"Partly, partly","2003","Employed","(1b) general elementary school","49","0.197157537906665","0.149701872310107","0.244613203503224"
"Partly, partly","2003","Employed","(1c) basic vocational qualification","416","0.231042312881516","0.210874950785133","0.251209674977899"
"Partly, partly","2003","Employed","(2b) intermediate general qualification","35","0.198465432103548","0.139707700195655","0.257223164011441"
"Partly, partly","2003","Employed","(2a) intermediate vocational","508","0.20122876782818","0.185067307647139","0.217390228009221"
"Partly, partly","2003","Employed","(2c_gen) general maturity certificate","28","","",""
"Partly, partly","2003","Employed","(2c_voc) vocational maturity certificate","128","0.202414791112829","0.172984046648881","0.231845535576777"
"Partly, partly","2003","Employed","(3a) lower tertiary education","132","0.154961604237775","0.129807155756718","0.180116052718831"
"Partly, partly","2003","Employed","(3b) higher tertiary education","172","0.149001237087088","0.129003362137235","0.168999112036941"
"Paid","2003","Not Employed","(0) in school","1","","",""
"Paid","2003","Not Employed","(1a) inadequately completed","","","",""
"Paid","2003","Not Employed","(1b) general elementary school","2","","",""
"Paid","2003","Not Employed","(1c) basic vocational qualification","4","","",""
"Paid","2003","Not Employed","(2b) intermediate general qualification","2","","",""
"Paid","2003","Not Employed","(2a) intermediate vocational","1","","",""
"Paid","2003","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Paid","2003","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Paid","2003","Not Employed","(3a) lower tertiary education","","","",""
"Paid","2003","Not Employed","(3b) higher tertiary education","","","",""
"Paid","2003","Employed","(0) in school","3","","",""
"Paid","2003","Employed","(1a) inadequately completed","17","","",""
"Paid","2003","Employed","(1b) general elementary school","70","0.268983557900258","0.216091234039275","0.321875881761241"
"Paid","2003","Employed","(1c) basic vocational qualification","293","0.17177151244458","0.153724606091746","0.189818418797413"
"Paid","2003","Employed","(2b) intermediate general qualification","20","","",""
"Paid","2003","Employed","(2a) intermediate vocational","252","0.115075617973253","0.102211823477449","0.127939412469056"
"Paid","2003","Employed","(2c_gen) general maturity certificate","35","0.189763500564401","0.13341221059616","0.246114790532642"
"Paid","2003","Employed","(2c_voc) vocational maturity certificate","70","0.107810461202068","0.0850934812286645","0.130527441175471"
"Paid","2003","Employed","(3a) lower tertiary education","45","0.0818976347595395","0.0628366313310646","0.100958638188014"
"Paid","2003","Employed","(3b) higher tertiary education","71","0.0590520914200803","0.0458140151401656","0.072290167699995"
"Not paid","2003","Not Employed","(0) in school","","","",""
"Not paid","2003","Not Employed","(1a) inadequately completed","","","",""
"Not paid","2003","Not Employed","(1b) general elementary school","2","","",""
"Not paid","2003","Not Employed","(1c) basic vocational qualification","2","","",""
"Not paid","2003","Not Employed","(2b) intermediate general qualification","","","",""
"Not paid","2003","Not Employed","(2a) intermediate vocational","","","",""
"Not paid","2003","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Not paid","2003","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Not paid","2003","Not Employed","(3a) lower tertiary education","1","","",""
"Not paid","2003","Not Employed","(3b) higher tertiary education","2","","",""
"Not paid","2003","Employed","(0) in school","","","",""
"Not paid","2003","Employed","(1a) inadequately completed","3","","",""
"Not paid","2003","Employed","(1b) general elementary school","19","","",""
"Not paid","2003","Employed","(1c) basic vocational qualification","176","0.0876566706300374","0.0741258620873323","0.101187479172743"
"Not paid","2003","Employed","(2b) intermediate general qualification","21","","",""
"Not paid","2003","Employed","(2a) intermediate vocational","322","0.125314521406221","0.111968524708117","0.138660518104324"
"Not paid","2003","Employed","(2c_gen) general maturity certificate","45","0.249598856442669","0.187403256967458","0.31179445591788"
"Not paid","2003","Employed","(2c_voc) vocational maturity certificate","138","0.161739947699433","0.134769409426776","0.188710485972089"
"Not paid","2003","Employed","(3a) lower tertiary education","219","0.25044392246946","0.220326219891895","0.280561625047025"
"Not paid","2003","Employed","(3b) higher tertiary education","582","0.442716253351065","0.41482131740189","0.47061118930024"
"Acclaimed","2004","Not Employed","(0) in school","","","",""
"Acclaimed","2004","Not Employed","(1a) inadequately completed","","","",""
"Acclaimed","2004","Not Employed","(1b) general elementary school","","","",""
"Acclaimed","2004","Not Employed","(1c) basic vocational qualification","","","",""
"Acclaimed","2004","Not Employed","(2b) intermediate general qualification","2","","",""
"Acclaimed","2004","Not Employed","(2a) intermediate vocational","5","","",""
"Acclaimed","2004","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Acclaimed","2004","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Acclaimed","2004","Not Employed","(3a) lower tertiary education","2","","",""
"Acclaimed","2004","Not Employed","(3b) higher tertiary education","3","","",""
"Acclaimed","2004","Employed","(0) in school","2","","",""
"Acclaimed","2004","Employed","(1a) inadequately completed","11","","",""
"Acclaimed","2004","Employed","(1b) general elementary school","107","0.390639559137129","0.332227040449494","0.449052077824764"
"Acclaimed","2004","Employed","(1c) basic vocational qualification","746","0.505239642145618","0.480341408442472","0.530137875848764"
"Acclaimed","2004","Employed","(2b) intermediate general qualification","94","0.479278708811672","0.403736411818994","0.554821005804349"
"Acclaimed","2004","Employed","(2a) intermediate vocational","1229","0.54938874281595","0.529098698397863","0.569678787234037"
"Acclaimed","2004","Employed","(2c_gen) general maturity certificate","76","0.48110946011858","0.40708267458017","0.555136245656989"
"Acclaimed","2004","Employed","(2c_voc) vocational maturity certificate","394","0.574903226192602","0.538281370379818","0.611525082005386"
"Acclaimed","2004","Employed","(3a) lower tertiary education","411","0.495606324199983","0.460652873727157","0.53055977467281"
"Acclaimed","2004","Employed","(3b) higher tertiary education","376","0.31763442626908","0.291249563574974","0.344019288963186"
"Partly, partly","2004","Not Employed","(0) in school","","","",""
"Partly, partly","2004","Not Employed","(1a) inadequately completed","","","",""
"Partly, partly","2004","Not Employed","(1b) general elementary school","","","",""
"Partly, partly","2004","Not Employed","(1c) basic vocational qualification","3","","",""
"Partly, partly","2004","Not Employed","(2b) intermediate general qualification","2","","",""
"Partly, partly","2004","Not Employed","(2a) intermediate vocational","","","",""
"Partly, partly","2004","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","2004","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","2004","Not Employed","(3a) lower tertiary education","2","","",""
"Partly, partly","2004","Not Employed","(3b) higher tertiary education","","","",""
"Partly, partly","2004","Employed","(0) in school","","","",""
"Partly, partly","2004","Employed","(1a) inadequately completed","5","","",""
"Partly, partly","2004","Employed","(1b) general elementary school","55","0.211529309533933","0.16263495165948","0.260423667408385"
"Partly, partly","2004","Employed","(1c) basic vocational qualification","365","0.219754388054636","0.199133525501273","0.240375250607999"
"Partly, partly","2004","Employed","(2b) intermediate general qualification","38","0.244775449824162","0.179760171146785","0.309790728501539"
"Partly, partly","2004","Employed","(2a) intermediate vocational","494","0.197784656162527","0.181540996498709","0.214028315826344"
"Partly, partly","2004","Employed","(2c_gen) general maturity certificate","20","","",""
"Partly, partly","2004","Employed","(2c_voc) vocational maturity certificate","125","0.191195177247756","0.162063908230962","0.22032644626455"
"Partly, partly","2004","Employed","(3a) lower tertiary education","106","0.130719511034282","0.107153450369294","0.154285571699269"
"Partly, partly","2004","Employed","(3b) higher tertiary education","161","0.144855339844306","0.124908709010348","0.164801970678264"
"Paid","2004","Not Employed","(0) in school","1","","",""
"Paid","2004","Not Employed","(1a) inadequately completed","","","",""
"Paid","2004","Not Employed","(1b) general elementary school","","","",""
"Paid","2004","Not Employed","(1c) basic vocational qualification","2","","",""
"Paid","2004","Not Employed","(2b) intermediate general qualification","","","",""
"Paid","2004","Not Employed","(2a) intermediate vocational","1","","",""
"Paid","2004","Not Employed","(2c_gen) general maturity certificate","","","",""
"Paid","2004","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Paid","2004","Not Employed","(3a) lower tertiary education","","","",""
"Paid","2004","Not Employed","(3b) higher tertiary education","","","",""
"Paid","2004","Employed","(0) in school","4","","",""
"Paid","2004","Employed","(1a) inadequately completed","13","","",""
"Paid","2004","Employed","(1b) general elementary school","66","0.242691166765111","0.191364366614359","0.294017966915862"
"Paid","2004","Employed","(1c) basic vocational qualification","269","0.168423234765194","0.149786296893578","0.187060172636809"
"Paid","2004","Employed","(2b) intermediate general qualification","12","","",""
"Paid","2004","Employed","(2a) intermediate vocational","241","0.107255511326064","0.0946367856601837","0.119874236991945"
"Paid","2004","Employed","(2c_gen) general maturity certificate","37","0.179049490537396","0.122246120828273","0.235852860246519"
"Paid","2004","Employed","(2c_voc) vocational maturity certificate","57","0.0799659930423299","0.0598725815334568","0.100059404551203"
"Paid","2004","Employed","(3a) lower tertiary education","34","0.0859821819638685","0.0663838829257452","0.105580481001992"
"Paid","2004","Employed","(3b) higher tertiary education","60","0.0620757795847956","0.048400775400959","0.0757507837686322"
"Not paid","2004","Not Employed","(0) in school","","","",""
"Not paid","2004","Not Employed","(1a) inadequately completed","","","",""
"Not paid","2004","Not Employed","(1b) general elementary school","1","","",""
"Not paid","2004","Not Employed","(1c) basic vocational qualification","","","",""
"Not paid","2004","Not Employed","(2b) intermediate general qualification","2","","",""
"Not paid","2004","Not Employed","(2a) intermediate vocational","2","","",""
"Not paid","2004","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Not paid","2004","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2004","Not Employed","(3a) lower tertiary education","2","","",""
"Not paid","2004","Not Employed","(3b) higher tertiary education","3","","",""
"Not paid","2004","Employed","(0) in school","","","",""
"Not paid","2004","Employed","(1a) inadequately completed","1","","",""
"Not paid","2004","Employed","(1b) general elementary school","40","0.155139964563828","0.111795372345712","0.198484556781943"
"Not paid","2004","Employed","(1c) basic vocational qualification","169","0.106582735034553","0.0912155973364253","0.12194987273268"
"Not paid","2004","Employed","(2b) intermediate general qualification","24","","",""
"Not paid","2004","Employed","(2a) intermediate vocational","346","0.14557108969546","0.131189144320602","0.159953035070317"
"Not paid","2004","Employed","(2c_gen) general maturity certificate","42","0.203374053921601","0.143738664009637","0.263009443833564"
"Not paid","2004","Employed","(2c_voc) vocational maturity certificate","124","0.153935603517312","0.127201210992457","0.180669996042167"
"Not paid","2004","Employed","(3a) lower tertiary education","235","0.287691982801867","0.256044832186323","0.31933913341741"
"Not paid","2004","Employed","(3b) higher tertiary education","599","0.475434454301818","0.447131764732981","0.503737143870656"
"Acclaimed","2005","Not Employed","(0) in school","","","",""
"Acclaimed","2005","Not Employed","(1a) inadequately completed","","","",""
"Acclaimed","2005","Not Employed","(1b) general elementary school","1","","",""
"Acclaimed","2005","Not Employed","(1c) basic vocational qualification","1","","",""
"Acclaimed","2005","Not Employed","(2b) intermediate general qualification","1","","",""
"Acclaimed","2005","Not Employed","(2a) intermediate vocational","1","","",""
"Acclaimed","2005","Not Employed","(2c_gen) general maturity certificate","3","","",""
"Acclaimed","2005","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Acclaimed","2005","Not Employed","(3a) lower tertiary education","4","","",""
"Acclaimed","2005","Not Employed","(3b) higher tertiary education","1","","",""
"Acclaimed","2005","Employed","(0) in school","2","","",""
"Acclaimed","2005","Employed","(1a) inadequately completed","12","","",""
"Acclaimed","2005","Employed","(1b) general elementary school","100","0.382619230615787","0.320871705087744","0.44436675614383"
"Acclaimed","2005","Employed","(1c) basic vocational qualification","720","0.528664609697435","0.502765117521845","0.554564101873026"
"Acclaimed","2005","Employed","(2b) intermediate general qualification","94","0.453922631261037","0.380158187170312","0.527687075351762"
"Acclaimed","2005","Employed","(2a) intermediate vocational","1189","0.553649542292839","0.532612246778591","0.574686837807088"
"Acclaimed","2005","Employed","(2c_gen) general maturity certificate","62","0.421239637488677","0.342744943225913","0.499734331751442"
"Acclaimed","2005","Employed","(2c_voc) vocational maturity certificate","398","0.58318058367033","0.546178055122737","0.620183112217922"
"Acclaimed","2005","Employed","(3a) lower tertiary education","403","0.531638395759871","0.495189812289069","0.568086979230673"
"Acclaimed","2005","Employed","(3b) higher tertiary education","362","0.331590920466203","0.303845391245328","0.359336449687079"
"Partly, partly","2005","Not Employed","(0) in school","","","",""
"Partly, partly","2005","Not Employed","(1a) inadequately completed","","","",""
"Partly, partly","2005","Not Employed","(1b) general elementary school","2","","",""
"Partly, partly","2005","Not Employed","(1c) basic vocational qualification","1","","",""
"Partly, partly","2005","Not Employed","(2b) intermediate general qualification","","","",""
"Partly, partly","2005","Not Employed","(2a) intermediate vocational","2","","",""
"Partly, partly","2005","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","2005","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","2005","Not Employed","(3a) lower tertiary education","1","","",""
"Partly, partly","2005","Not Employed","(3b) higher tertiary education","1","","",""
"Partly, partly","2005","Employed","(0) in school","1","","",""
"Partly, partly","2005","Employed","(1a) inadequately completed","7","","",""
"Partly, partly","2005","Employed","(1b) general elementary school","46","0.209934626331759","0.158193823292859","0.261675429370659"
"Partly, partly","2005","Employed","(1c) basic vocational qualification","336","0.230839373986278","0.208976886670558","0.252701861301997"
"Partly, partly","2005","Employed","(2b) intermediate general qualification","36","0.218329069754738","0.157122670705558","0.279535468803919"
"Partly, partly","2005","Employed","(2a) intermediate vocational","451","0.208270239768935","0.191085754180787","0.225454725357083"
"Partly, partly","2005","Employed","(2c_gen) general maturity certificate","36","0.262832506846156","0.192856537439518","0.332808476252794"
"Partly, partly","2005","Employed","(2c_voc) vocational maturity certificate","129","0.194675822121775","0.164959347827597","0.224392296415953"
"Partly, partly","2005","Employed","(3a) lower tertiary education","94","0.135813300289594","0.110789297303782","0.160837303275405"
"Partly, partly","2005","Employed","(3b) higher tertiary education","182","0.187073025655519","0.164090281634143","0.210055769676895"
"Paid","2005","Not Employed","(0) in school","","","",""
"Paid","2005","Not Employed","(1a) inadequately completed","","","",""
"Paid","2005","Not Employed","(1b) general elementary school","1","","",""
"Paid","2005","Not Employed","(1c) basic vocational qualification","","","",""
"Paid","2005","Not Employed","(2b) intermediate general qualification","1","","",""
"Paid","2005","Not Employed","(2a) intermediate vocational","1","","",""
"Paid","2005","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Paid","2005","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Paid","2005","Not Employed","(3a) lower tertiary education","","","",""
"Paid","2005","Not Employed","(3b) higher tertiary education","1","","",""
"Paid","2005","Employed","(0) in school","4","","",""
"Paid","2005","Employed","(1a) inadequately completed","10","","",""
"Paid","2005","Employed","(1b) general elementary school","59","0.219933492644641","0.167311036623574","0.272555948665708"
"Paid","2005","Employed","(1c) basic vocational qualification","227","0.13757940280548","0.119707434953853","0.155451370657108"
"Paid","2005","Employed","(2b) intermediate general qualification","15","","",""
"Paid","2005","Employed","(2a) intermediate vocational","214","0.11274287304164","0.099358324104424","0.126127421978857"
"Paid","2005","Employed","(2c_gen) general maturity certificate","23","","",""
"Paid","2005","Employed","(2c_voc) vocational maturity certificate","41","0.0780469663365839","0.0579149017063318","0.098179030966836"
"Paid","2005","Employed","(3a) lower tertiary education","27","","",""
"Paid","2005","Employed","(3b) higher tertiary education","48","0.0456160920971999","0.0333193201181416","0.0579128640762582"
"Not paid","2005","Not Employed","(0) in school","","","",""
"Not paid","2005","Not Employed","(1a) inadequately completed","1","","",""
"Not paid","2005","Not Employed","(1b) general elementary school","","","",""
"Not paid","2005","Not Employed","(1c) basic vocational qualification","1","","",""
"Not paid","2005","Not Employed","(2b) intermediate general qualification","","","",""
"Not paid","2005","Not Employed","(2a) intermediate vocational","2","","",""
"Not paid","2005","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Not paid","2005","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2005","Not Employed","(3a) lower tertiary education","","","",""
"Not paid","2005","Not Employed","(3b) higher tertiary education","4","","",""
"Not paid","2005","Employed","(0) in school","","","",""
"Not paid","2005","Employed","(1a) inadequately completed","3","","",""
"Not paid","2005","Employed","(1b) general elementary school","33","0.187512650407813","0.137923895663268","0.237101405152358"
"Not paid","2005","Employed","(1c) basic vocational qualification","144","0.102916613510807","0.0871515670493023","0.118681659972311"
"Not paid","2005","Employed","(2b) intermediate general qualification","30","0.225939958437459","0.163979743818143","0.287900173056775"
"Not paid","2005","Employed","(2a) intermediate vocational","291","0.125337344896586","0.111325511007841","0.13934917878533"
"Not paid","2005","Employed","(2c_gen) general maturity certificate","31","0.164788247195038","0.105810563403272","0.223765930986804"
"Not paid","2005","Employed","(2c_voc) vocational maturity certificate","114","0.144096627871311","0.117739676140335","0.170453579602287"
"Not paid","2005","Employed","(3a) lower tertiary education","196","0.277046997329877","0.244357096768365","0.30973689789139"
"Not paid","2005","Employed","(3b) higher tertiary education","514","0.435719961781078","0.406497177005952","0.464942746556204"
"Acclaimed","2006","Not Employed","(0) in school","","","",""
"Acclaimed","2006","Not Employed","(1a) inadequately completed","","","",""
"Acclaimed","2006","Not Employed","(1b) general elementary school","1","","",""
"Acclaimed","2006","Not Employed","(1c) basic vocational qualification","4","","",""
"Acclaimed","2006","Not Employed","(2b) intermediate general qualification","3","","",""
"Acclaimed","2006","Not Employed","(2a) intermediate vocational","15","","",""
"Acclaimed","2006","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Acclaimed","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2006","Not Employed","(3a) lower tertiary education","","","",""
"Acclaimed","2006","Not Employed","(3b) higher tertiary education","3","","",""
"Acclaimed","2006","Employed","(0) in school","2","","",""
"Acclaimed","2006","Employed","(1a) inadequately completed","9","","",""
"Acclaimed","2006","Employed","(1b) general elementary school","90","0.410752016266844","0.345445164434409","0.476058868099279"
"Acclaimed","2006","Employed","(1c) basic vocational qualification","795","0.505879474267792","0.481234853889463","0.530524094646121"
"Acclaimed","2006","Employed","(2b) intermediate general qualification","102","0.562834699186537","0.489758705165664","0.635910693207411"
"Acclaimed","2006","Employed","(2a) intermediate vocational","1335","0.544319569205733","0.52420931264796","0.564429825763506"
"Acclaimed","2006","Employed","(2c_gen) general maturity certificate","70","0.435061784442348","0.358953797651264","0.511169771233432"
"Acclaimed","2006","Employed","(2c_voc) vocational maturity certificate","437","0.589372819820783","0.554737744381166","0.6240078952604"
"Acclaimed","2006","Employed","(3a) lower tertiary education","444","0.512869624515526","0.478469203437145","0.547270045593908"
"Acclaimed","2006","Employed","(3b) higher tertiary education","370","0.298896836292455","0.273240981727759","0.32455269085715"
"Partly, partly","2006","Not Employed","(0) in school","","","",""
"Partly, partly","2006","Not Employed","(1a) inadequately completed","","","",""
"Partly, partly","2006","Not Employed","(1b) general elementary school","2","","",""
"Partly, partly","2006","Not Employed","(1c) basic vocational qualification","4","","",""
"Partly, partly","2006","Not Employed","(2b) intermediate general qualification","","","",""
"Partly, partly","2006","Not Employed","(2a) intermediate vocational","6","","",""
"Partly, partly","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
