"plb0195_h","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1998","higher vocational","200","0.543101637489326","0.493726300898409","0.592476974080243"
"Acclaimed","1998","higher education","393","0.35217002711988","0.322756298412314","0.381583755827447"
"Partly, partly","1998","in school","1","","",""
"Partly, partly","1998","inadequately","12","","",""
"Partly, partly","1998","general elemantary","91","0.14867375078341","0.117827470379887","0.179520031186934"
"Partly, partly","1998","middle vocational","637","0.228060696750764","0.212070564598957","0.244050828902571"
"Partly, partly","1998","vocational + Abi","61","0.241323064207947","0.187075905413999","0.295570223001896"
"Partly, partly","1998","higher vocational","79","0.205094066013614","0.165072495287769","0.24511563673946"
"Partly, partly","1998","higher education","171","0.188417389378753","0.164336627350051","0.212498151407455"
"Paid","1998","in school","","","",""
"Paid","1998","inadequately","23","","",""
"Paid","1998","general elemantary","138","0.286486085290512","0.24728567334128","0.325686497239744"
"Paid","1998","middle vocational","537","0.188943878570676","0.174025311224554","0.203862445916797"
"Paid","1998","vocational + Abi","23","","",""
"Paid","1998","higher vocational","49","0.107131964593838","0.0764761483164226","0.137787780871253"
"Paid","1998","higher education","65","0.0706436377429393","0.0548649444665863","0.0864223310192922"
"Not paid","1998","in school","1","","",""
"Not paid","1998","inadequately","4","","",""
"Not paid","1998","general elemantary","51","0.0961703138065272","0.0706079236989539","0.1217327039141"
"Not paid","1998","middle vocational","291","0.128978487024584","0.116205033484452","0.141751940564715"
"Not paid","1998","vocational + Abi","38","0.163174423663329","0.116326250867268","0.210022596459389"
"Not paid","1998","higher vocational","63","0.144672331903222","0.109805000181424","0.17953966362502"
"Not paid","1998","higher education","384","0.388768945758428","0.358750247373433","0.418787644143422"
"Acclaimed","1999","in school","2","","",""
"Acclaimed","1999","inadequately","20","","",""
"Acclaimed","1999","general elemantary","207","0.443445597716726","0.399323353361122","0.487567842072331"
"Acclaimed","1999","middle vocational","1199","0.457795307471903","0.438936380085408","0.476654234858398"
"Acclaimed","1999","vocational + Abi","124","0.523553105765649","0.461267565676512","0.585838645854786"
"Acclaimed","1999","higher vocational","217","0.565438379165487","0.516430022361297","0.614446735969678"
"Acclaimed","1999","higher education","399","0.368606493618738","0.338971437879071","0.398241549358405"
"Partly, partly","1999","in school","","","",""
"Partly, partly","1999","inadequately","6","","",""
"Partly, partly","1999","general elemantary","93","0.173813490405007","0.14015734304705","0.207469637762964"
"Partly, partly","1999","middle vocational","628","0.227330187259688","0.211465730274842","0.243194644244535"
"Partly, partly","1999","vocational + Abi","61","0.241001678535766","0.187664497859745","0.294338859211786"
"Partly, partly","1999","higher vocational","81","0.193908217907635","0.154820333062459","0.232996102752812"
"Partly, partly","1999","higher education","187","0.202530857941515","0.17784337875745","0.227218337125581"
"Paid","1999","in school","4","","",""
"Paid","1999","inadequately","25","","",""
"Paid","1999","general elemantary","131","0.249849131989658","0.211399088002865","0.288299175976452"
"Paid","1999","middle vocational","538","0.182608748598294","0.167984435828405","0.197233061368183"
"Paid","1999","vocational + Abi","28","","",""
"Paid","1999","higher vocational","44","0.100915319126631","0.0711349097302588","0.130695728523002"
"Paid","1999","higher education","60","0.0512808667799558","0.037731446617469","0.0648302869424427"
"Not paid","1999","in school","","","",""
"Not paid","1999","inadequately","5","","",""
"Not paid","1999","general elemantary","56","0.132891779888609","0.102743029149936","0.163040530627281"
"Not paid","1999","middle vocational","316","0.132265756670114","0.119441955889192","0.145089557451037"
"Not paid","1999","vocational + Abi","34","0.130342865602393","0.0883556303115829","0.172330100893203"
"Not paid","1999","higher vocational","51","0.139738083800247","0.105459366990208","0.174016800610286"
"Not paid","1999","higher education","372","0.377581781659791","0.347802044124843","0.407361519194739"
"Acclaimed","2000","in school","1","","",""
"Acclaimed","2000","inadequately","21","","",""
"Acclaimed","2000","general elemantary","299","0.483531204508015","0.443710888666352","0.523351520349679"
"Acclaimed","2000","middle vocational","2147","0.488033635938414","0.473350591767543","0.502716680109286"
"Acclaimed","2000","vocational + Abi","252","0.543637046480714","0.499489825063358","0.58778426789807"
"Acclaimed","2000","higher vocational","429","0.521134994277573","0.487026216763625","0.555243771791521"
"Acclaimed","2000","higher education","750","0.396843307196787","0.374537306401874","0.419149307991699"
"Partly, partly","2000","in school","","","",""
"Partly, partly","2000","inadequately","11","","",""
"Partly, partly","2000","general elemantary","94","0.159824797722352","0.130625163240411","0.189024432204293"
"Partly, partly","2000","middle vocational","1034","0.233152220004239","0.220731554303007","0.245572885705471"
"Partly, partly","2000","vocational + Abi","80","0.153851938547673","0.121872684454004","0.185831192641342"
"Partly, partly","2000","higher vocational","190","0.218609918209279","0.190390155132131","0.246829681286427"
"Partly, partly","2000","higher education","292","0.160928007713297","0.144174238163205","0.177681777263388"
"Paid","2000","in school","6","","",""
"Paid","2000","inadequately","17","","",""
"Paid","2000","general elemantary","159","0.270066565145237","0.234687411226132","0.305445719064342"
"Paid","2000","middle vocational","831","0.181480263349493","0.170158872299989","0.192801654398997"
"Paid","2000","vocational + Abi","65","0.132955215548168","0.102862102558878","0.163048328537459"
"Paid","2000","higher vocational","92","0.114296609096286","0.0925723330868287","0.136020885105743"
"Paid","2000","higher education","136","0.0756762971274955","0.0636179136954215","0.0877346805595695"
"Not paid","2000","in school","1","","",""
"Not paid","2000","inadequately","5","","",""
"Not paid","2000","general elemantary","53","0.0865774326243953","0.0641691473963539","0.108985717852437"
"Not paid","2000","middle vocational","440","0.0973338807078531","0.0886269296417027","0.106040831774003"
"Not paid","2000","vocational + Abi","92","0.169555799423445","0.136297103680332","0.202814495166557"
"Not paid","2000","higher vocational","113","0.145958478416862","0.121851729660591","0.170065227173132"
"Not paid","2000","higher education","670","0.366552387962421","0.344582872139661","0.388521903785181"
"Acclaimed","2001","in school","2","","",""
"Acclaimed","2001","inadequately","15","","",""
"Acclaimed","2001","general elemantary","232","0.409217596479573","0.368200068978424","0.450235123980723"
"Acclaimed","2001","middle vocational","1985","0.482286408255579","0.467114729596371","0.497458086914788"
"Acclaimed","2001","vocational + Abi","216","0.488760484332081","0.443179116472961","0.534341852191201"
"Acclaimed","2001","higher vocational","363","0.504366271184663","0.468096893362411","0.540635649006916"
"Acclaimed","2001","higher education","707","0.385758510010175","0.363081343457257","0.408435676563092"
"Partly, partly","2001","in school","2","","",""
"Partly, partly","2001","inadequately","7","","",""
"Partly, partly","2001","general elemantary","108","0.193414758720241","0.160465284197205","0.226364233243276"
"Partly, partly","2001","middle vocational","956","0.22702309477599","0.214304046379766","0.239742143172215"
"Partly, partly","2001","vocational + Abi","112","0.240228390946967","0.20127181303262","0.279184968861315"
"Partly, partly","2001","higher vocational","186","0.227609579954307","0.19719370115827","0.258025458750345"
"Partly, partly","2001","higher education","335","0.20127105793961","0.182592134877956","0.219949981001264"
"Paid","2001","in school","14","","",""
"Paid","2001","inadequately","13","","",""
"Paid","2001","general elemantary","152","0.286333259440964","0.248622769102701","0.324043749779227"
"Paid","2001","middle vocational","813","0.195066781059478","0.183035609356638","0.207097952762318"
"Paid","2001","vocational + Abi","52","0.0991121193333237","0.0718646697961289","0.126359568870519"
"Paid","2001","higher vocational","79","0.121141983101008","0.0974722500630567","0.14481171613896"
"Paid","2001","higher education","113","0.0686727774523022","0.0568911601142922","0.0804543947903122"
"Not paid","2001","in school","1","","",""
"Not paid","2001","inadequately","","","",""
"Not paid","2001","general elemantary","60","0.111034385359222","0.084825425847344","0.137243344871101"
"Not paid","2001","middle vocational","413","0.0956237159089521","0.0866949028262838","0.10455252899162"
"Not paid","2001","vocational + Abi","82","0.171899005387628","0.137495282704902","0.206302728070354"
"Not paid","2001","higher vocational","102","0.146882165760021","0.121203307792716","0.172561023727327"
"Not paid","2001","higher education","615","0.344297654597913","0.322162535730635","0.366432773465192"
"Acclaimed","2002","in school","3","","",""
"Acclaimed","2002","inadequately","11","","",""
"Acclaimed","2002","general elemantary","211","0.445087924489517","0.400158158590516","0.490017690388518"
"Acclaimed","2002","middle vocational","1935","0.502690833150591","0.487090521813003","0.518291144488179"
"Acclaimed","2002","vocational + Abi","253","0.507836895068709","0.464362566174397","0.55131122396302"
"Acclaimed","2002","higher vocational","388","0.540468948121527","0.504778665467181","0.576159230775873"
"Acclaimed","2002","higher education","817","0.396862859159491","0.376520358974705","0.417205359344276"
"Partly, partly","2002","in school","3","","",""
"Partly, partly","2002","inadequately","4","","",""
"Partly, partly","2002","general elemantary","96","0.195774646332688","0.15990176455461","0.231647528110766"
"Partly, partly","2002","middle vocational","953","0.237699116178322","0.224417633944405","0.250980598412238"
"Partly, partly","2002","vocational + Abi","105","0.180547362616913","0.147099086634694","0.213995638599133"
"Partly, partly","2002","higher vocational","163","0.200204264178335","0.171547088504379","0.22886143985229"
"Partly, partly","2002","higher education","332","0.152232609088235","0.137295441181519","0.16716977699495"
"Paid","2002","in school","17","","",""
"Paid","2002","inadequately","12","","",""
"Paid","2002","general elemantary","104","0.224446287331173","0.186727187856144","0.262165386806201"
"Paid","2002","middle vocational","605","0.156566337268499","0.145228134705312","0.167904539831686"
"Paid","2002","vocational + Abi","60","0.13662578894022","0.106759441545466","0.166492136334974"
"Paid","2002","higher vocational","77","0.109471244797076","0.0871107616028993","0.131831727991253"
"Paid","2002","higher education","111","0.0530234868504795","0.0437064071729575","0.0623405665280014"
"Not paid","2002","in school","3","","",""
"Not paid","2002","inadequately","2","","",""
"Not paid","2002","general elemantary","59","0.134691141846622","0.103826996593173","0.165555287100071"
"Not paid","2002","middle vocational","453","0.103043713402588","0.093558088650279","0.112529338154897"
"Not paid","2002","vocational + Abi","90","0.174989953374158","0.141949012088028","0.208030894660288"
"Not paid","2002","higher vocational","121","0.149855542903062","0.124293830064097","0.175417255742028"
"Not paid","2002","higher education","962","0.397881044901795","0.377529666083831","0.41823242371976"
"Acclaimed","2003","in school","","","",""
"Acclaimed","2003","inadequately","11","","",""
"Acclaimed","2003","general elemantary","235","0.515090674458374","0.469118793192143","0.561062555724604"
"Acclaimed","2003","middle vocational","1928","0.536409564453639","0.520472368427769","0.55234676047951"
"Acclaimed","2003","vocational + Abi","276","0.515291353511995","0.472418770435587","0.558163936588402"
"Acclaimed","2003","higher vocational","365","0.52639714234724","0.490052281844143","0.562742002850336"
"Acclaimed","2003","higher education","798","0.422369590454526","0.400850982038137","0.443888198870916"
"Partly, partly","2003","in school","","","",""
"Partly, partly","2003","inadequately","2","","",""
"Partly, partly","2003","general elemantary","84","0.194061275461444","0.157683124809675","0.230439426113212"
"Partly, partly","2003","middle vocational","829","0.208497671355557","0.195514729048953","0.221480613662161"
"Partly, partly","2003","vocational + Abi","89","0.189810305737411","0.156169523079205","0.223451088395618"
"Partly, partly","2003","higher vocational","167","0.224126735500967","0.193772359185002","0.254481111816931"
"Partly, partly","2003","higher education","306","0.152772173579878","0.137098706667168","0.168445640492588"
"Paid","2003","in school","4","","",""
"Paid","2003","inadequately","13","","",""
"Paid","2003","general elemantary","94","0.221976781299686","0.183749781133989","0.260203781465382"
"Paid","2003","middle vocational","549","0.152041030182998","0.140565724971935","0.163516335394062"
"Paid","2003","vocational + Abi","50","0.122902584729414","0.094737097827548","0.15106807163128"
"Paid","2003","higher vocational","65","0.074642637636581","0.0555120936812847","0.0937731815918774"
"Paid","2003","higher education","116","0.0688119504872821","0.0577840340173739","0.0798398669571903"
"Not paid","2003","in school","","","",""
"Not paid","2003","inadequately","4","","",""
"Not paid","2003","general elemantary","41","0.0688712687804973","0.0455772688247525","0.0921652687362421"
"Not paid","2003","middle vocational","455","0.103051734007806","0.0933352805762917","0.112768187439319"
"Not paid","2003","vocational + Abi","107","0.17199575602118","0.139622380397351","0.204369131645009"
"Not paid","2003","higher vocational","128","0.174833484515212","0.147185581802998","0.202481387227427"
"Not paid","2003","higher education","804","0.356046285478314","0.335185848920096","0.376906722036531"
"Acclaimed","2004","in school","2","","",""
"Acclaimed","2004","inadequately","7","","",""
"Acclaimed","2004","general elemantary","202","0.416957922242546","0.370835522535708","0.463080321949383"
"Acclaimed","2004","middle vocational","1815","0.531135127846671","0.514744768888084","0.547525486805258"
"Acclaimed","2004","vocational + Abi","288","0.575831310969701","0.532769749477754","0.618892872461649"
"Acclaimed","2004","higher vocational","365","0.516203326798426","0.479751329398781","0.55265532419807"
"Acclaimed","2004","higher education","792","0.396951609195762","0.375476747332439","0.418426471059085"
"Partly, partly","2004","in school","","","",""
"Partly, partly","2004","inadequately","4","","",""
"Partly, partly","2004","general elemantary","95","0.224105907454094","0.185098803663319","0.263113011244868"
"Partly, partly","2004","middle vocational","777","0.206976688405547","0.193670128356176","0.220283248454919"
"Partly, partly","2004","vocational + Abi","82","0.165375311200097","0.133004485041643","0.19774613735855"
"Partly, partly","2004","higher vocational","158","0.212108004491279","0.182289121868534","0.241926887114024"
"Partly, partly","2004","higher education","269","0.138888805999046","0.123709610528014","0.154068001470079"
"Paid","2004","in school","5","","",""
"Paid","2004","inadequately","11","","",""
"Paid","2004","general elemantary","77","0.206323994470339","0.168469946778158","0.24417804216252"
"Paid","2004","middle vocational","500","0.14346353305988","0.131950074715596","0.154976991404164"
"Paid","2004","vocational + Abi","46","0.0957656513179004","0.0701256397889802","0.121405662846821"
"Paid","2004","higher vocational","69","0.0832066841097785","0.0630604294683654","0.103352938751192"
"Paid","2004","higher education","94","0.0724444033349804","0.0610666134573441","0.0838221932126168"
"Not paid","2004","in school","","","",""
"Not paid","2004","inadequately","2","","",""
"Not paid","2004","general elemantary","65","0.152612175833021","0.118972520861645","0.186251830804398"
"Not paid","2004","middle vocational","469","0.118424650687902","0.107812268565678","0.129037032810125"
"Not paid","2004","vocational + Abi","90","0.163027726512302","0.130842312177557","0.195213140847047"
"Not paid","2004","higher vocational","130","0.188481984600517","0.159954498794768","0.217009470406266"
"Not paid","2004","higher education","839","0.391715181470211","0.370290015020695","0.413140347919726"
"Acclaimed","2005","in school","2","","",""
"Acclaimed","2005","inadequately","11","","",""
"Acclaimed","2005","general elemantary","194","0.406452519245822","0.359253381093515","0.453651657398129"
"Acclaimed","2005","middle vocational","1739","0.531436803172744","0.514447258509867","0.54842634783562"
"Acclaimed","2005","vocational + Abi","292","0.584626559165591","0.541561729764618","0.627691388566565"
"Acclaimed","2005","higher vocational","358","0.561588836657076","0.523266216681343","0.59991145663281"
"Acclaimed","2005","higher education","770","0.419651681201851","0.397090377769696","0.442212984634006"
"Partly, partly","2005","in school","1","","",""
"Partly, partly","2005","inadequately","4","","",""
"Partly, partly","2005","general elemantary","84","0.219253302966341","0.179494840983225","0.259011764949458"
"Partly, partly","2005","middle vocational","749","0.228401672786322","0.214108879328614","0.242694466244029"
"Partly, partly","2005","vocational + Abi","96","0.186289165638984","0.152264572039444","0.220313759238524"
"Partly, partly","2005","higher vocational","123","0.179451410998518","0.1498146493364","0.209088172660636"
"Partly, partly","2005","higher education","278","0.163684620445421","0.146769919763466","0.180599321127376"
"Paid","2005","in school","4","","",""
"Paid","2005","inadequately","9","","",""
"Paid","2005","general elemantary","75","0.171414231835747","0.135198805773654","0.20762965789784"
"Paid","2005","middle vocational","435","0.130560107334548","0.119089223815062","0.142030990854034"
"Paid","2005","vocational + Abi","33","0.0792226442394798","0.0556197054226207","0.102825583056339"
"Paid","2005","higher vocational","46","0.0912136101932154","0.0689771380316291","0.113450082354802"
"Paid","2005","higher education","76","0.0499734459751366","0.0400122184827083","0.059934673467565"
"Not paid","2005","in school","","","",""
"Not paid","2005","inadequately","3","","",""
"Not paid","2005","general elemantary","63","0.202879945952089","0.164235876531378","0.2415240153728"
"Not paid","2005","middle vocational","391","0.109601416706387","0.0989655679471915","0.120237265465582"
"Not paid","2005","vocational + Abi","82","0.149861630955945","0.118668847190354","0.181054414721536"
"Not paid","2005","higher vocational","117","0.16774614215119","0.138888600157327","0.196603684145053"
"Not paid","2005","higher education","714","0.366690252377591","0.344659308382371","0.38872119637281"
"Acclaimed","2006","in school","2","","",""
"Acclaimed","2006","inadequately","11","","",""
"Acclaimed","2006","general elemantary","191","0.464601931592852","0.415417410307201","0.513786452878503"
"Acclaimed","2006","middle vocational","1994","0.531174514279816","0.515108076208427","0.547240952351204"
"Acclaimed","2006","vocational + Abi","317","0.581292033806033","0.540932611398654","0.621651456213412"
"Acclaimed","2006","higher vocational","375","0.498674195319418","0.461528204353313","0.535820186285524"
"Acclaimed","2006","higher education","817","0.385517298965864","0.364406873419302","0.406627724512426"
"Partly, partly","2006","in school","1","","",""
"Partly, partly","2006","inadequately","3","","",""
"Partly, partly","2006","general elemantary","76","0.189579690562975","0.15092514194144","0.22823423918451"
"Partly, partly","2006","middle vocational","778","0.21419620238032","0.200987555541936","0.227404849218705"
"Partly, partly","2006","vocational + Abi","96","0.139528943433685","0.11118290112857","0.1678749857388"
"Partly, partly","2006","higher vocational","137","0.189834345298528","0.160699160321269","0.218969530275787"
"Partly, partly","2006","higher education","289","0.153891685935553","0.138240733118309","0.169542638752798"
"Paid","2006","in school","4","","",""
"Paid","2006","inadequately","10","","",""
"Paid","2006","general elemantary","74","0.231890648753861","0.190270590168164","0.273510707339558"
"Paid","2006","middle vocational","474","0.13712372307761","0.126049176698736","0.148198269456485"
"Paid","2006","vocational + Abi","48","0.110490074884892","0.0848435115221409","0.136136638247644"
"Paid","2006","higher vocational","51","0.0763648319730544","0.0566342269940841","0.0960954369520246"
"Paid","2006","higher education","96","0.0539523296158689","0.0441533279071994","0.0637513313245385"
"Not paid","2006","in school","1","","",""
"Not paid","2006","inadequately","4","","",""
"Not paid","2006","general elemantary","54","0.113927729090312","0.0825949557924027","0.145260502388222"
"Not paid","2006","middle vocational","460","0.117505560262253","0.107137904206315","0.127873216318192"
"Not paid","2006","vocational + Abi","113","0.16868894787539","0.138053993577205","0.199323902173575"
"Not paid","2006","higher vocational","133","0.235126627409","0.203620926230383","0.266632328587616"
"Not paid","2006","higher education","840","0.406638685482714","0.385333555773684","0.427943815191744"
"Acclaimed","2007","in school","2","","",""
"Acclaimed","2007","inadequately","8","","",""
"Acclaimed","2007","general elemantary","153","0.512680771725269","0.45757020992247","0.567791333528067"
"Acclaimed","2007","middle vocational","1830","0.519967442218309","0.503277067754188","0.53665781668243"
"Acclaimed","2007","vocational + Abi","286","0.532773180569148","0.490769871398834","0.574776489739462"
"Acclaimed","2007","higher vocational","345","0.500080044392723","0.461342855370074","0.538817233415372"
"Acclaimed","2007","higher education","798","0.407509560045202","0.38558193725627","0.429437182834134"
"Partly, partly","2007","in school","2","","",""
"Partly, partly","2007","inadequately","3","","",""
"Partly, partly","2007","general elemantary","68","0.196075346639404","0.152300592155224","0.239850101123584"
"Partly, partly","2007","middle vocational","756","0.235186670306749","0.221018077015877","0.249355263597622"
"Partly, partly","2007","vocational + Abi","106","0.21990468101593","0.185035678749843","0.254773683282016"
"Partly, partly","2007","higher vocational","133","0.222408278556045","0.190189476215115","0.254627080896976"
"Partly, partly","2007","higher education","291","0.163771899495788","0.147257451984307","0.180286347007269"
"Paid","2007","in school","1","","",""
"Paid","2007","inadequately","4","","",""
"Paid","2007","general elemantary","55","0.166448356498697","0.1253796937908","0.207517019206595"
"Paid","2007","middle vocational","427","0.127301431515564","0.116166400437519","0.138436462593608"
"Paid","2007","vocational + Abi","39","0.079467355837385","0.0566973875266129","0.102237324148157"
"Paid","2007","higher vocational","33","0.0543244675108808","0.0367643701545146","0.071884564867247"
"Paid","2007","higher education","69","0.0457063071958446","0.036386411090171","0.0550262033015181"
"Not paid","2007","in school","","","",""
"Not paid","2007","inadequately","2","","",""
"Not paid","2007","general elemantary","40","0.12479552513663","0.0883571652470206","0.161233885026239"
"Not paid","2007","middle vocational","429","0.117544455959378","0.106785003992185","0.128303907926572"
"Not paid","2007","vocational + Abi","111","0.167854782577537","0.13639071483665","0.199318850318425"
"Not paid","2007","higher vocational","129","0.223187209540351","0.190928206676922","0.255446212403779"
"Not paid","2007","higher education","771","0.383012233263165","0.361318885596888","0.404705580929443"
"Acclaimed","2008","in school","2","","",""
"Acclaimed","2008","inadequately","5","","",""
"Acclaimed","2008","general elemantary","176","0.493788552259731","0.441410353586446","0.546166750933017"
"Acclaimed","2008","middle vocational","1752","0.509689002500032","0.492910262273592","0.526467742726472"
"Acclaimed","2008","vocational + Abi","282","0.553091850108262","0.511235995415296","0.594947704801228"
"Acclaimed","2008","higher vocational","321","0.533040858178667","0.493087400467282","0.572994315890053"
"Acclaimed","2008","higher education","757","0.40054168457063","0.378308809594938","0.422774559546323"
"Partly, partly","2008","in school","1","","",""
"Partly, partly","2008","inadequately","6","","",""
"Partly, partly","2008","general elemantary","76","0.211388808325481","0.168614151677055","0.254163464973908"
"Partly, partly","2008","middle vocational","781","0.249795544917965","0.235265964761128","0.264325125074802"
"Partly, partly","2008","vocational + Abi","108","0.187053056296133","0.154223731292804","0.219882381299462"
"Partly, partly","2008","higher vocational","127","0.197272490570873","0.165404695416729","0.229140285725017"
"Partly, partly","2008","higher education","258","0.148541781025502","0.132405692949447","0.164677869101558"
"Paid","2008","in school","6","","",""
"Paid","2008","inadequately","8","","",""
"Paid","2008","general elemantary","56","0.16438069665983","0.125552813941564","0.203208579378096"
"Paid","2008","middle vocational","423","0.121755620032142","0.1107801507267","0.132731089337583"
"Paid","2008","vocational + Abi","52","0.10089853275613","0.075541687145092","0.126255378367168"
"Paid","2008","higher vocational","41","0.0660652915376034","0.0461732381762164","0.0859573448989905"
"Paid","2008","higher education","100","0.067068111387374","0.0557186492912713","0.0784175734834767"
"Not paid","2008","in school","","","",""
"Not paid","2008","inadequately","2","","",""
"Not paid","2008","general elemantary","42","0.130441942754957","0.0951584158841969","0.165725469625718"
"Not paid","2008","middle vocational","454","0.118759832549861","0.107901757678799","0.129617907420923"
"Not paid","2008","vocational + Abi","100","0.158956560839475","0.128174556834982","0.189738564843969"
"Not paid","2008","higher vocational","110","0.203621359712856","0.171373110002965","0.235869609422748"
"Not paid","2008","higher education","751","0.383848423016493","0.361782813224624","0.405914032808362"
"Acclaimed","2009","in school","1","","",""
"Acclaimed","2009","inadequately","10","","",""
"Acclaimed","2009","general elemantary","111","0.396543787878086","0.337757541664046","0.455330034092126"
"Acclaimed","2009","middle vocational","1552","0.511723297904974","0.49375825721104","0.529688338598908"
"Acclaimed","2009","vocational + Abi","260","0.579915097918961","0.535621633917819","0.624208561920103"
"Acclaimed","2009","higher vocational","301","0.528191776911538","0.486280739526603","0.570102814296473"
"Acclaimed","2009","higher education","725","0.400806536892337","0.377766979253515","0.423846094531159"
"Partly, partly","2009","in school","1","","",""
"Partly, partly","2009","inadequately","5","","",""
"Partly, partly","2009","general elemantary","59","0.214592710429936","0.165256905395264","0.263928515464607"
"Partly, partly","2009","middle vocational","683","0.249933702556714","0.234372618583747","0.265494786529681"
"Partly, partly","2009","vocational + Abi","95","0.190856636058237","0.15559071164852","0.226122560467954"
"Partly, partly","2009","higher vocational","110","0.207132860459887","0.173109708046838","0.241156012872936"
"Partly, partly","2009","higher education","255","0.176702292136477","0.158770539070665","0.194634045202289"
"Paid","2009","in school","2","","",""
"Paid","2009","inadequately","7","","",""
"Paid","2009","general elemantary","50","0.185545498588666","0.138829471886522","0.23226152529081"
"Paid","2009","middle vocational","370","0.127444040939533","0.115459151830064","0.139428930049002"
"Paid","2009","vocational + Abi","32","0.067392917241934","0.044894840996135","0.089890993487733"
"Paid","2009","higher vocational","35","0.0615068328073754","0.0413358490549647","0.0816778165597861"
"Paid","2009","higher education","88","0.068359034007395","0.0564946429741286","0.0802234250406615"
"Not paid","2009","in school","1","","",""
"Not paid","2009","inadequately","2","","",""
"Not paid","2009","general elemantary","46","0.203318003103312","0.154952279225008","0.251683726981616"
"Not paid","2009","middle vocational","369","0.110898958598779","0.0996135600145524","0.122184357183005"
"Not paid","2009","vocational + Abi","90","0.161835348780868","0.128783917893486","0.194886779668251"
"Not paid","2009","higher vocational","99","0.2031685298212","0.169388401284083","0.236948658358317"
"Not paid","2009","higher education","670","0.354132136963791","0.331647922827457","0.376616351100124"
"Acclaimed","2010","in school","3","","",""
"Acclaimed","2010","inadequately","11","","",""
"Acclaimed","2010","general elemantary","217","0.48184473150457","0.435471839811993","0.528217623197146"
"Acclaimed","2010","middle vocational","2179","0.543890648819052","0.528620753623654","0.559160544014449"
"Acclaimed","2010","vocational + Abi","427","0.613204805466152","0.578139122920511","0.648270488011794"
"Acclaimed","2010","higher vocational","384","0.522980808960384","0.485820513548552","0.560141104372216"
"Acclaimed","2010","higher education","1015","0.446701877278864","0.426631442206269","0.466772312351459"
"Partly, partly","2010","in school","","","",""
"Partly, partly","2010","inadequately","14","","",""
"Partly, partly","2010","general elemantary","80","0.168392250380423","0.133662554845819","0.203121945915028"
"Partly, partly","2010","middle vocational","876","0.208028176502362","0.195584127327851","0.220472225676873"
"Partly, partly","2010","vocational + Abi","124","0.184457843693854","0.156531713505464","0.212383973882243"
"Partly, partly","2010","higher vocational","122","0.164438982274747","0.136861168728107","0.192016795821387"
"Partly, partly","2010","higher education","350","0.155586445478039","0.140953499230472","0.170219391725606"
"Paid","2010","in school","4","","",""
"Paid","2010","inadequately","15","","",""
"Paid","2010","general elemantary","99","0.21119938489117","0.173319329406509","0.249079440375831"
"Paid","2010","middle vocational","589","0.138594987568091","0.128001883683122","0.14918809145306"
"Paid","2010","vocational + Abi","82","0.0697520277615144","0.0514112912464814","0.0880927642765474"
"Paid","2010","higher vocational","46","0.0592651901355268","0.0416980201356062","0.0768323601354473"
"Paid","2010","higher education","118","0.0414831390164029","0.0334329888054632","0.0495332892273426"
"Not paid","2010","in school","","","",""
"Not paid","2010","inadequately","3","","",""
"Not paid","2010","general elemantary","50","0.138563633223837","0.10649969272723","0.170627573720444"
"Not paid","2010","middle vocational","443","0.109486187110496","0.0999132376061626","0.119059136614829"
"Not paid","2010","vocational + Abi","108","0.13258532307848","0.1081678849585","0.157002761198459"
"Not paid","2010","higher vocational","142","0.253315018629342","0.220958071935945","0.285671965322738"
"Not paid","2010","higher education","874","0.356228538226694","0.336895571012204","0.375561505441184"
"Acclaimed","2011","in school","5","","",""
"Acclaimed","2011","inadequately","15","","",""
"Acclaimed","2011","general elemantary","260","0.449921255394652","0.4093993837575","0.490443127031803"
"Acclaimed","2011","middle vocational","2455","0.504503665827444","0.49042089589054","0.518586435764347"
"Acclaimed","2011","vocational + Abi","514","0.580150424740845","0.547870903183906","0.612429946297783"
"Acclaimed","2011","higher vocational","435","0.50651038449368","0.472290830025987","0.540729938961372"
"Acclaimed","2011","higher education","1259","0.454180152766515","0.435665281015743","0.472695024517287"
"Partly, partly","2011","in school","1","","",""
"Partly, partly","2011","inadequately","11","","",""
"Partly, partly","2011","general elemantary","116","0.201987395107461","0.169285281798008","0.234689508416913"
"Partly, partly","2011","middle vocational","1084","0.227542107123871","0.215733355345571","0.239350858902171"
"Partly, partly","2011","vocational + Abi","154","0.168607189302549","0.144119314319809","0.193095064285289"
"Partly, partly","2011","higher vocational","150","0.158879445501434","0.133858475308409","0.18390041569446"
"Partly, partly","2011","higher education","388","0.155995207767666","0.142502160087461","0.169488255447871"
"Paid","2011","in school","2","","",""
"Paid","2011","inadequately","25","","",""
"Paid","2011","general elemantary","143","0.23402718283346","0.199540720961126","0.268513644705793"
"Paid","2011","middle vocational","735","0.145404160958016","0.135475184001275","0.155333137914757"
"Paid","2011","vocational + Abi","98","0.10295146523875","0.0830752285711944","0.122827701906305"
"Paid","2011","higher vocational","71","0.0937111024851528","0.0737644501402409","0.113657754830065"
"Paid","2011","higher education","129","0.0453128259119277","0.0375784889669202","0.0530471628569351"
"Not paid","2011","in school","2","","",""
"Not paid","2011","inadequately","9","","",""
"Not paid","2011","general elemantary","60","0.114064166664428","0.0881710362290601","0.139957297099797"
"Not paid","2011","middle vocational","568","0.122550066090669","0.11331364666144","0.131786485519897"
