"plb0195_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Paid","1999","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Paid","1999","Saxony","no migration background","51","0.0907181973667641","0.0646415599449098","0.116794834788618","3"
"Paid","1999","Saxony","direct migration background","","","","","3"
"Paid","1999","Saxony-Anhalt","no migration background","41","0.170148884558393","0.124118696144722","0.216179072972063","3"
"Paid","1999","Saxony-Anhalt","direct migration background","","","","","3"
"Paid","1999","Berlin","direct migration background","3","","","","3"
"Paid","1999","Berlin","indirect migration background","2","","","","3"
"Paid","1999","Brandenburg","no migration background","31","0.151004240661141","0.102692331973894","0.199316149348389","3"
"Paid","1999","Brandenburg","direct migration background","1","","","","3"
"Paid","1999","Mecklenburg-Western Pomerania","direct migration background","1","","","","3"
"Partly, partly","1999","Hamburg","direct migration background","","","","","2"
"Partly, partly","1999","Lower Saxony","direct migration background","14","","","","2"
"Partly, partly","1999","Lower Saxony","indirect migration background","7","","","","2"
"Partly, partly","1999","Bremen","no migration background","5","","","","2"
"Partly, partly","1999","Bremen","direct migration background","","","","","2"
"Partly, partly","1999","Schleswig-Holstein","direct migration background","1","","","","2"
"Partly, partly","1999","Schleswig-Holstein","indirect migration background","","","","","2"
"Partly, partly","1999","Hamburg","no migration background","10","","","","2"
"Partly, partly","1999","Hamburg","indirect migration background","","","","","2"
"Partly, partly","1999","Lower Saxony","no migration background","84","0.238365548284534","0.195693475687412","0.281037620881656","2"
"Partly, partly","1999","Bremen","indirect migration background","1","","","","2"
"Partly, partly","1999","North Rhine-Westphalia","no migration background","151","0.217101714738186","0.186924940697548","0.247278488778825","2"
"Partly, partly","1999","North Rhine-Westphalia","direct migration background","22","","","","2"
"Partly, partly","1999","North Rhine-Westphalia","indirect migration background","12","","","","2"
"Partly, partly","1999","Hesse","no migration background","50","0.186575670605458","0.136229057800485","0.236922283410432","2"
"Partly, partly","1999","Hesse","direct migration background","17","","","","2"
"Partly, partly","1999","Schleswig-Holstein","no migration background","36","0.28831348586995","0.206583027599133","0.370043944140768","2"
"Partly, partly","1999","Hesse","indirect migration background","4","","","","2"
"Partly, partly","1999","Rhineland-Palatinate,Saarland","no migration background","35","0.176541009095971","0.122038944191176","0.231043074000767","2"
"Partly, partly","1999","Rhineland-Palatinate,Saarland","direct migration background","7","","","","2"
"Partly, partly","1999","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","2"
"Partly, partly","1999","Baden-Württemberg","no migration background","85","0.21019078943393","0.170010091058067","0.250371487809793","2"
"Partly, partly","1999","Bavaria","no migration background","109","0.186460362027931","0.153761513434193","0.219159210621668","2"
"Partly, partly","1999","Bavaria","direct migration background","18","","","","2"
"Partly, partly","1999","Bavaria","indirect migration background","7","","","","2"
"Partly, partly","1999","Baden-Württemberg","direct migration background","30","0.187899458245524","0.122725182776274","0.253073733714775","2"
"Partly, partly","1999","Baden-Württemberg","indirect migration background","9","","","","2"
"Partly, partly","1999","Berlin","no migration background","32","0.140408994844929","0.0878754331257281","0.192942556564131","2"
"Partly, partly","1999","Berlin","direct migration background","1","","","","2"
"Partly, partly","1999","Berlin","indirect migration background","1","","","","2"
"Partly, partly","1999","Brandenburg","no migration background","46","0.24954499200853","0.19115429993302","0.30793568408404","2"
"Partly, partly","1999","Brandenburg","direct migration background","","","","","2"
"Partly, partly","1999","Brandenburg","indirect migration background","","","","","2"
"Partly, partly","1999","Mecklenburg-Western Pomerania","no migration background","33","0.236420667740743","0.171393330726784","0.301448004754702","2"
"Partly, partly","1999","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Partly, partly","1999","Saxony","direct migration background","2","","","","2"
"Partly, partly","1999","Saxony","indirect migration background","","","","","2"
"Partly, partly","1999","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Partly, partly","1999","Saxony","no migration background","104","0.272247594613932","0.2318338601979","0.312661329029963","2"
"Partly, partly","1999","Saxony-Anhalt","no migration background","62","0.235435769525662","0.183463543428715","0.287407995622609","2"
"Partly, partly","1999","Saxony-Anhalt","indirect migration background","1","","","","2"
"Partly, partly","1999","Thuringia","no migration background","72","0.29240924772919","0.23969212479518","0.345126370663201","2"
"Partly, partly","1999","Thuringia","direct migration background","","","","","2"
"Partly, partly","1999","Saxony-Anhalt","direct migration background","","","","","2"
"Partly, partly","1999","Thuringia","indirect migration background","","","","","2"
"Acclaimed","2000","North Rhine-Westphalia","no migration background","606","0.448947416291743","0.422733539085784","0.475161293497701","1"
"Acclaimed","2000","Schleswig-Holstein","no migration background","97","0.51108843204552","0.442492843057476","0.579684021033564","1"
"Acclaimed","2000","Schleswig-Holstein","direct migration background","9","","","","1"
"Acclaimed","2000","Schleswig-Holstein","indirect migration background","1","","","","1"
"Acclaimed","2000","Hamburg","no migration background","50","0.508135923086305","0.41111609357128","0.605155752601331","1"
"Acclaimed","2000","Hamburg","direct migration background","8","","","","1"
"Acclaimed","2000","Hamburg","indirect migration background","3","","","","1"
"Acclaimed","2000","Lower Saxony","no migration background","313","0.470279634995888","0.431820689538816","0.50873858045296","1"
"Acclaimed","2000","Lower Saxony","direct migration background","38","0.434303320326035","0.330742580433737","0.537864060218333","1"
"Acclaimed","2000","Lower Saxony","indirect migration background","7","","","","1"
"Acclaimed","2000","Bremen","no migration background","19","","","","1"
"Acclaimed","2000","Bremen","direct migration background","3","","","","1"
"Acclaimed","2000","Bremen","indirect migration background","1","","","","1"
"Acclaimed","2000","North Rhine-Westphalia","direct migration background","73","0.324347030116306","0.261032228341799","0.387661831890813","1"
"Acclaimed","2000","North Rhine-Westphalia","indirect migration background","28","","","","1"
"Acclaimed","2000","Hesse","no migration background","225","0.53152763939572","0.485473917616535","0.577581361174904","1"
"Acclaimed","2000","Hesse","direct migration background","37","0.414050876352205","0.309339121780216","0.518762630924195","1"
"Acclaimed","2000","Hesse","indirect migration background","10","","","","1"
"Acclaimed","2000","Rhineland-Palatinate,Saarland","no migration background","159","0.421479760470571","0.37089086594262","0.472068654998523","1"
"Acclaimed","2000","Rhineland-Palatinate,Saarland","direct migration background","30","0.461729687138089","0.336623932538531","0.586835441737648","1"
"Acclaimed","2000","Rhineland-Palatinate,Saarland","indirect migration background","6","","","","1"
"Acclaimed","2000","Baden-Württemberg","no migration background","337","0.480166997451798","0.443774916869634","0.516559078033962","1"
"Acclaimed","2000","Baden-Württemberg","direct migration background","98","0.435629874935536","0.371963376289708","0.499296373581364","1"
"Acclaimed","2000","Baden-Württemberg","indirect migration background","31","0.537787159791161","0.420148582643537","0.655425736938786","1"
"Acclaimed","2000","Bavaria","no migration background","539","0.521852614734035","0.491420457394763","0.552284772073307","1"
"Acclaimed","2000","Bavaria","direct migration background","66","0.489544282260513","0.402944234037561","0.576144330483464","1"
"Acclaimed","2000","Berlin","direct migration background","2","","","","1"
"Acclaimed","2000","Bavaria","indirect migration background","22","","","","1"
"Acclaimed","2000","Berlin","no migration background","121","0.466897838443666","0.40542206749214","0.528373609395192","1"
"Acclaimed","2000","Berlin","indirect migration background","6","","","","1"
"Acclaimed","2000","Brandenburg","no migration background","162","0.440122740385213","0.388117466592125","0.492128014178302","1"
"Acclaimed","2000","Brandenburg","direct migration background","1","","","","1"
"Acclaimed","2000","Brandenburg","indirect migration background","","","","","1"
"Acclaimed","2000","Mecklenburg-Western Pomerania","no migration background","111","0.604755337390758","0.53699805871874","0.672512616062777","1"
"Acclaimed","2000","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Acclaimed","2000","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Acclaimed","2000","Saxony-Anhalt","direct migration background","2","","","","1"
"Acclaimed","2000","Saxony-Anhalt","indirect migration background","1","","","","1"
"Acclaimed","2000","Saxony","no migration background","300","0.470053075426421","0.430798351418933","0.509307799433909","1"
"Acclaimed","2000","Thuringia","indirect migration background","2","","","","1"
"Acclaimed","2000","Saxony-Anhalt","no migration background","170","0.46138315291224","0.410101075323065","0.512665230501414","1"
"Acclaimed","2000","Thuringia","no migration background","197","0.497718852313799","0.448222802285228","0.547214902342369","1"
"Acclaimed","2000","Saxony","direct migration background","6","","","","1"
"Acclaimed","2000","Saxony","indirect migration background","","","","","1"
"Acclaimed","2000","Thuringia","direct migration background","4","","","","1"
"Not paid","2000","Hamburg","no migration background","18","","","","4"
"Not paid","2000","Schleswig-Holstein","no migration background","34","0.139160045643385","0.0916646514538465","0.186655439832923","4"
"Not paid","2000","Hamburg","indirect migration background","","","","","4"
"Not paid","2000","Hamburg","direct migration background","2","","","","4"
"Not paid","2000","Lower Saxony","indirect migration background","1","","","","4"
"Not paid","2000","Schleswig-Holstein","direct migration background","2","","","","4"
"Not paid","2000","Schleswig-Holstein","indirect migration background","","","","","4"
"Not paid","2000","Lower Saxony","direct migration background","5","","","","4"
"Not paid","2000","Bremen","no migration background","8","","","","4"
"Not paid","2000","Bremen","direct migration background","1","","","","4"
"Not paid","2000","Lower Saxony","no migration background","86","0.12053260697783","0.0954450658891667","0.145620148066494","4"
"Not paid","2000","North Rhine-Westphalia","no migration background","258","0.183377737307808","0.162982868616699","0.203772605998918","4"
"Not paid","2000","North Rhine-Westphalia","direct migration background","22","","","","4"
"Not paid","2000","Hesse","no migration background","85","0.173948482026724","0.138964140143466","0.208932823909982","4"
"Not paid","2000","Hesse","direct migration background","9","","","","4"
"Not paid","2000","Bremen","indirect migration background","","","","","4"
"Not paid","2000","North Rhine-Westphalia","indirect migration background","9","","","","4"
"Not paid","2000","Hesse","indirect migration background","4","","","","4"
"Not paid","2000","Rhineland-Palatinate,Saarland","no migration background","59","0.166791532271039","0.128599621674694","0.204983442867384","4"
"Not paid","2000","Rhineland-Palatinate,Saarland","direct migration background","6","","","","4"
"Not paid","2000","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","4"
"Not paid","2000","Baden-Württemberg","no migration background","132","0.174982082793111","0.147305829991251","0.202658335594972","4"
"Not paid","2000","Baden-Württemberg","direct migration background","21","","","","4"
"Not paid","2000","Baden-Württemberg","indirect migration background","11","","","","4"
"Not paid","2000","Brandenburg","direct migration background","2","","","","4"
"Not paid","2000","Bavaria","no migration background","182","0.185142572812987","0.161479459816131","0.208805685809842","4"
"Not paid","2000","Bavaria","direct migration background","16","","","","4"
"Not paid","2000","Bavaria","indirect migration background","7","","","","4"
"Not paid","2000","Berlin","no migration background","48","0.183592932609033","0.135887351791244","0.231298513426821","4"
"Not paid","2000","Berlin","direct migration background","5","","","","4"
"Not paid","2000","Berlin","indirect migration background","1","","","","4"
"Not paid","2000","Brandenburg","no migration background","57","0.148963700889878","0.111662025554665","0.186265376225092","4"
"Not paid","2000","Mecklenburg-Western Pomerania","no migration background","28","","","","4"
"Not paid","2000","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Not paid","2000","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Not paid","2000","Saxony","no migration background","121","0.180759952459452","0.150493676523037","0.211026228395867","4"
"Not paid","2000","Saxony","direct migration background","1","","","","4"
"Not paid","2000","Saxony","indirect migration background","","","","","4"
"Not paid","2000","Saxony-Anhalt","no migration background","72","0.184488954135916","0.144586933688517","0.224390974583315","4"
"Not paid","2000","Saxony-Anhalt","direct migration background","2","","","","4"
"Not paid","2000","Saxony-Anhalt","indirect migration background","","","","","4"
"Not paid","2000","Thuringia","no migration background","60","0.160842960538142","0.124474266379608","0.197211654696676","4"
"Not paid","2000","Thuringia","direct migration background","","","","","4"
"Not paid","2000","Thuringia","indirect migration background","","","","","4"
"Not paid","2000","Brandenburg","indirect migration background","","","","","4"
"Paid","2000","Schleswig-Holstein","indirect migration background","","","","","3"
"Paid","2000","Schleswig-Holstein","no migration background","21","","","","3"
"Paid","2000","Schleswig-Holstein","direct migration background","3","","","","3"
"Paid","2000","Hamburg","no migration background","8","","","","3"
"Paid","2000","Lower Saxony","no migration background","97","0.149115220981701","0.121668383147286","0.176562058816116","3"
"Paid","2000","Lower Saxony","direct migration background","24","","","","3"
"Paid","2000","Hamburg","direct migration background","1","","","","3"
"Paid","2000","Hamburg","indirect migration background","","","","","3"
"Paid","2000","Lower Saxony","indirect migration background","4","","","","3"
"Paid","2000","Bremen","indirect migration background","1","","","","3"
"Paid","2000","Bremen","no migration background","8","","","","3"
"Paid","2000","Bremen","direct migration background","2","","","","3"
"Paid","2000","North Rhine-Westphalia","no migration background","271","0.206933188411939","0.185582741826022","0.228283634997856","3"
"Paid","2000","North Rhine-Westphalia","direct migration background","80","0.33802582011964","0.274047341822848","0.402004298416432","3"
"Paid","2000","Hesse","no migration background","46","0.0989528566556555","0.0713948535147589","0.126510859796552","3"
"Paid","2000","Hesse","direct migration background","22","","","","3"
"Paid","2000","North Rhine-Westphalia","indirect migration background","20","","","","3"
"Paid","2000","Hesse","indirect migration background","5","","","","3"
"Paid","2000","Rhineland-Palatinate,Saarland","no migration background","58","0.155572066444362","0.118439526733458","0.192704606155265","3"
"Paid","2000","Rhineland-Palatinate,Saarland","direct migration background","14","","","","3"
"Paid","2000","Rhineland-Palatinate,Saarland","indirect migration background","3","","","","3"
"Paid","2000","Baden-Württemberg","no migration background","104","0.142874277208477","0.117383792402056","0.168364762014897","3"
"Paid","2000","Thuringia","indirect migration background","","","","","3"
"Paid","2000","Baden-Württemberg","direct migration background","70","0.285144758110176","0.227173612924039","0.343115903296313","3"
"Paid","2000","Baden-Württemberg","indirect migration background","12","","","","3"
"Paid","2000","Bavaria","no migration background","111","0.101289629211834","0.0829085806073304","0.119670677816338","3"
"Paid","2000","Bavaria","direct migration background","21","","","","3"
"Paid","2000","Bavaria","indirect migration background","3","","","","3"
"Paid","2000","Berlin","no migration background","35","0.146397249785653","0.102837819362963","0.189956680208344","3"
"Paid","2000","Saxony","indirect migration background","","","","","3"
"Paid","2000","Saxony-Anhalt","indirect migration background","","","","","3"
"Paid","2000","Thuringia","no migration background","59","0.143587198156953","0.108873211406452","0.178301184907453","3"
"Paid","2000","Thuringia","direct migration background","","","","","3"
"Paid","2000","Berlin","direct migration background","4","","","","3"
"Paid","2000","Berlin","indirect migration background","2","","","","3"
"Paid","2000","Brandenburg","no migration background","52","0.187059936820138","0.146206017776441","0.227913855863835","3"
"Paid","2000","Brandenburg","direct migration background","1","","","","3"
"Paid","2000","Brandenburg","indirect migration background","","","","","3"
"Paid","2000","Mecklenburg-Western Pomerania","no migration background","23","","","","3"
"Paid","2000","Mecklenburg-Western Pomerania","indirect migration background","","","","","3"
"Paid","2000","Saxony","no migration background","65","0.0952960959337507","0.0722024194463629","0.118389772421139","3"
"Paid","2000","Saxony","direct migration background","2","","","","3"
"Paid","2000","Saxony-Anhalt","no migration background","54","0.145307819828496","0.109054804294596","0.181560835362396","3"
"Paid","2000","Saxony-Anhalt","direct migration background","","","","","3"
"Paid","2000","Mecklenburg-Western Pomerania","direct migration background","2","","","","3"
"Partly, partly","2000","Lower Saxony","direct migration background","21","","","","2"
"Partly, partly","2000","Schleswig-Holstein","direct migration background","5","","","","2"
"Partly, partly","2000","Schleswig-Holstein","indirect migration background","1","","","","2"
"Partly, partly","2000","Hamburg","direct migration background","1","","","","2"
"Partly, partly","2000","Hamburg","indirect migration background","1","","","","2"
"Partly, partly","2000","Lower Saxony","no migration background","151","0.26007253704458","0.226270897108263","0.293874176980897","2"
"Partly, partly","2000","Lower Saxony","indirect migration background","6","","","","2"
"Partly, partly","2000","Bremen","no migration background","14","","","","2"
"Partly, partly","2000","Bremen","direct migration background","1","","","","2"
"Partly, partly","2000","Bremen","indirect migration background","1","","","","2"
"Partly, partly","2000","North Rhine-Westphalia","no migration background","248","0.16074165798851","0.141384167429536","0.180099148547485","2"
"Partly, partly","2000","North Rhine-Westphalia","direct migration background","35","0.166513233468751","0.116126967450912","0.21689949948659","2"
"Partly, partly","2000","Schleswig-Holstein","no migration background","52","0.243198197310836","0.184326811107106","0.302069583514566","2"
"Partly, partly","2000","Hamburg","no migration background","26","","","","2"
"Partly, partly","2000","North Rhine-Westphalia","indirect migration background","16","","","","2"
"Partly, partly","2000","Hesse","no migration background","95","0.195571021921901","0.158964714209944","0.232177329633858","2"
"Partly, partly","2000","Hesse","direct migration background","17","","","","2"
"Partly, partly","2000","Hesse","indirect migration background","9","","","","2"
"Partly, partly","2000","Rhineland-Palatinate,Saarland","no migration background","90","0.256156640814028","0.211436712051607","0.300876569576449","2"
"Partly, partly","2000","Rhineland-Palatinate,Saarland","direct migration background","11","","","","2"
"Partly, partly","2000","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","2"
"Partly, partly","2000","Baden-Württemberg","no migration background","151","0.201976642546614","0.172732615039676","0.231220670053551","2"
"Partly, partly","2000","Baden-Württemberg","direct migration background","44","0.19362166080418","0.14288562540913","0.24435769619923","2"
"Partly, partly","2000","Baden-Württemberg","indirect migration background","15","","","","2"
"Partly, partly","2000","Bavaria","no migration background","203","0.191715183241144","0.167733018550038","0.215697347932251","2"
"Partly, partly","2000","Berlin","no migration background","49","0.203111979161648","0.153537946492626","0.252686011830669","2"
"Partly, partly","2000","Bavaria","direct migration background","25","","","","2"
"Partly, partly","2000","Bavaria","indirect migration background","7","","","","2"
"Partly, partly","2000","Berlin","direct migration background","4","","","","2"
"Partly, partly","2000","Berlin","indirect migration background","","","","","2"
"Partly, partly","2000","Brandenburg","direct migration background","","","","","2"
"Partly, partly","2000","Brandenburg","indirect migration background","1","","","","2"
"Partly, partly","2000","Brandenburg","no migration background","79","0.22385362190477","0.180185154590749","0.267522089218791","2"
"Partly, partly","2000","Mecklenburg-Western Pomerania","no migration background","38","0.173751675102752","0.121240360684444","0.226262989521059","2"
"Partly, partly","2000","Saxony","no migration background","135","0.253890876180376","0.219659290779285","0.288122461581467","2"
"Partly, partly","2000","Saxony","direct migration background","1","","","","2"
"Partly, partly","2000","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Partly, partly","2000","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Partly, partly","2000","Saxony","indirect migration background","","","","","2"
"Partly, partly","2000","Saxony-Anhalt","direct migration background","1","","","","2"
"Partly, partly","2000","Saxony-Anhalt","indirect migration background","2","","","","2"
"Partly, partly","2000","Thuringia","no migration background","76","0.197850988991107","0.158414186404279","0.237287791577935","2"
"Partly, partly","2000","Thuringia","indirect migration background","","","","","2"
"Partly, partly","2000","Saxony-Anhalt","no migration background","67","0.208820073123348","0.167006379732007","0.250633766514689","2"
"Partly, partly","2000","Thuringia","direct migration background","1","","","","2"
"Acclaimed","2001","North Rhine-Westphalia","no migration background","535","0.42271983047212","0.395699838878609","0.449739822065631","1"
"Acclaimed","2001","Schleswig-Holstein","no migration background","78","0.423161038516574","0.353638222261788","0.492683854771359","1"
"Acclaimed","2001","Schleswig-Holstein","direct migration background","6","","","","1"
"Acclaimed","2001","Schleswig-Holstein","indirect migration background","2","","","","1"
"Acclaimed","2001","Hamburg","no migration background","54","0.645641207662846","0.547365852522651","0.743916562803041","1"
"Acclaimed","2001","Hamburg","direct migration background","2","","","","1"
"Acclaimed","2001","Hamburg","indirect migration background","4","","","","1"
"Acclaimed","2001","Lower Saxony","no migration background","286","0.486852179357157","0.446104397226465","0.527599961487848","1"
"Acclaimed","2001","Lower Saxony","direct migration background","31","0.305730760026904","0.207206773093014","0.404254746960793","1"
"Acclaimed","2001","Lower Saxony","indirect migration background","4","","","","1"
"Acclaimed","2001","Bremen","no migration background","21","","","","1"
"Acclaimed","2001","Bremen","direct migration background","1","","","","1"
"Acclaimed","2001","Bremen","indirect migration background","1","","","","1"
"Acclaimed","2001","North Rhine-Westphalia","indirect migration background","31","0.353450103572611","0.245975370603258","0.460924836541963","1"
"Acclaimed","2001","Hesse","no migration background","200","0.476190746645098","0.427906635701721","0.524474857588475","1"
"Acclaimed","2001","Hesse","direct migration background","34","0.351464619003631","0.253372291815604","0.449556946191658","1"
"Acclaimed","2001","Hesse","indirect migration background","11","","","","1"
"Acclaimed","2001","North Rhine-Westphalia","direct migration background","75","0.338852035745625","0.274373183179983","0.403330888311267","1"
"Acclaimed","2001","Rhineland-Palatinate,Saarland","no migration background","153","0.421786495634235","0.369825937871801","0.473747053396669","1"
"Acclaimed","2001","Rhineland-Palatinate,Saarland","direct migration background","19","","","","1"
"Acclaimed","2001","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","1"
"Acclaimed","2001","Baden-Württemberg","no migration background","281","0.455162968177122","0.41711320887788","0.493212727476363","1"
"Acclaimed","2001","Baden-Württemberg","direct migration background","65","0.352147719124007","0.286279967034611","0.418015471213403","1"
"Acclaimed","2001","Baden-Württemberg","indirect migration background","34","0.461214604786777","0.349141674335615","0.573287535237939","1"
"Acclaimed","2001","Bavaria","no migration background","472","0.514416140823077","0.482584244167086","0.546248037479067","1"
"Acclaimed","2001","Bavaria","direct migration background","55","0.522722567435073","0.428521182385376","0.616923952484771","1"
"Acclaimed","2001","Berlin","direct migration background","2","","","","1"
"Acclaimed","2001","Bavaria","indirect migration background","25","","","","1"
"Acclaimed","2001","Berlin","no migration background","133","0.473485102446464","0.414473115782361","0.532497089110568","1"
"Acclaimed","2001","Berlin","indirect migration background","4","","","","1"
"Acclaimed","2001","Brandenburg","no migration background","162","0.483082943279104","0.429249101051482","0.536916785506726","1"
"Acclaimed","2001","Brandenburg","direct migration background","1","","","","1"
"Acclaimed","2001","Brandenburg","indirect migration background","","","","","1"
"Acclaimed","2001","Mecklenburg-Western Pomerania","no migration background","101","0.532993096333104","0.464192080817604","0.601794111848605","1"
"Acclaimed","2001","Mecklenburg-Western Pomerania","direct migration background","","","","","1"
"Acclaimed","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Acclaimed","2001","Saxony","no migration background","280","0.469039231167887","0.42880551461556","0.509272947720214","1"
"Acclaimed","2001","Saxony","direct migration background","5","","","","1"
"Acclaimed","2001","Saxony","indirect migration background","","","","","1"
"Acclaimed","2001","Saxony-Anhalt","direct migration background","2","","","","1"
"Acclaimed","2001","Saxony-Anhalt","indirect migration background","1","","","","1"
"Acclaimed","2001","Thuringia","indirect migration background","2","","","","1"
"Acclaimed","2001","Saxony-Anhalt","no migration background","164","0.471903593050504","0.419226501075698","0.524580685025311","1"
"Acclaimed","2001","Thuringia","direct migration background","2","","","","1"
"Acclaimed","2001","Thuringia","no migration background","183","0.502474202331647","0.450825248674322","0.554123155988971","1"
"Not paid","2001","Schleswig-Holstein","indirect migration background","","","","","4"
"Not paid","2001","Schleswig-Holstein","direct migration background","5","","","","4"
"Not paid","2001","Hamburg","indirect migration background","","","","","4"
"Not paid","2001","Schleswig-Holstein","no migration background","38","0.164244937467991","0.112109535045182","0.216380339890799","4"
"Not paid","2001","Hamburg","no migration background","17","","","","4"
"Not paid","2001","Hamburg","direct migration background","","","","","4"
"Not paid","2001","Lower Saxony","no migration background","75","0.110432122279966","0.084880326536357","0.135983918023574","4"
"Not paid","2001","Lower Saxony","direct migration background","6","","","","4"
"Not paid","2001","Lower Saxony","indirect migration background","3","","","","4"
"Not paid","2001","Bremen","no migration background","7","","","","4"
"Not paid","2001","Bremen","direct migration background","1","","","","4"
"Not paid","2001","Bremen","indirect migration background","","","","","4"
"Not paid","2001","North Rhine-Westphalia","no migration background","233","0.169269851158599","0.14875892026416","0.189780782053038","4"
"Not paid","2001","North Rhine-Westphalia","direct migration background","27","","","","4"
"Not paid","2001","North Rhine-Westphalia","indirect migration background","11","","","","4"
"Not paid","2001","Hesse","no migration background","75","0.216975917249678","0.177126634738143","0.256825199761214","4"
"Not paid","2001","Hesse","indirect migration background","6","","","","4"
"Not paid","2001","Rhineland-Palatinate,Saarland","no migration background","51","0.148473862288647","0.11106217045893","0.185885554118364","4"
"Not paid","2001","Hesse","direct migration background","10","","","","4"
"Not paid","2001","Rhineland-Palatinate,Saarland","direct migration background","6","","","","4"
"Not paid","2001","Rhineland-Palatinate,Saarland","indirect migration background","1","","","","4"
"Not paid","2001","Baden-Württemberg","no migration background","135","0.190638116272196","0.16062497951649","0.220651253027902","4"
"Not paid","2001","Baden-Württemberg","direct migration background","26","","","","4"
"Not paid","2001","Baden-Württemberg","indirect migration background","11","","","","4"
"Not paid","2001","Bavaria","no migration background","167","0.171592549753545","0.147579666281932","0.195605433225157","4"
"Not paid","2001","Bavaria","direct migration background","14","","","","4"
"Not paid","2001","Bavaria","indirect migration background","5","","","","4"
"Not paid","2001","Brandenburg","direct migration background","1","","","","4"
"Not paid","2001","Berlin","no migration background","40","0.126373040835918","0.0871020394453495","0.165644042226486","4"
"Not paid","2001","Berlin","direct migration background","4","","","","4"
"Not paid","2001","Berlin","indirect migration background","2","","","","4"
"Not paid","2001","Brandenburg","no migration background","50","0.147590373896384","0.109379472454132","0.185801275338637","4"
"Not paid","2001","Mecklenburg-Western Pomerania","no migration background","31","0.12104085930198","0.0760605177507016","0.166021200853258","4"
"Not paid","2001","Mecklenburg-Western Pomerania","direct migration background","","","","","4"
"Not paid","2001","Mecklenburg-Western Pomerania","indirect migration background","","","","","4"
"Not paid","2001","Saxony","no migration background","103","0.167682161152781","0.137563033901346","0.197801288404216","4"
"Not paid","2001","Saxony","direct migration background","","","","","4"
"Not paid","2001","Saxony","indirect migration background","","","","","4"
"Not paid","2001","Saxony-Anhalt","no migration background","66","0.187865453090263","0.146648489163631","0.229082417016896","4"
"Not paid","2001","Saxony-Anhalt","direct migration background","1","","","","4"
"Not paid","2001","Saxony-Anhalt","indirect migration background","","","","","4"
"Not paid","2001","Thuringia","no migration background","51","0.139606844976513","0.103805555417404","0.175408134535623","4"
"Not paid","2001","Thuringia","direct migration background","","","","","4"
"Not paid","2001","Thuringia","indirect migration background","","","","","4"
"Not paid","2001","Brandenburg","indirect migration background","","","","","4"
"Paid","2001","Schleswig-Holstein","direct migration background","1","","","","3"
"Paid","2001","Schleswig-Holstein","no migration background","27","","","","3"
"Paid","2001","Schleswig-Holstein","indirect migration background","","","","","3"
"Paid","2001","Hamburg","indirect migration background","","","","","3"
"Paid","2001","Lower Saxony","no migration background","89","0.176335239906916","0.14526611858155","0.207404361232281","3"
"Paid","2001","Hamburg","no migration background","6","","","","3"
"Paid","2001","Hamburg","direct migration background","1","","","","3"
"Paid","2001","Lower Saxony","direct migration background","19","","","","3"
"Paid","2001","Lower Saxony","indirect migration background","2","","","","3"
"Paid","2001","Bremen","no migration background","9","","","","3"
"Paid","2001","Bremen","direct migration background","","","","","3"
"Paid","2001","Bremen","indirect migration background","1","","","","3"
"Paid","2001","North Rhine-Westphalia","no migration background","251","0.206488728530811","0.184348081712244","0.228629375349379","3"
"Paid","2001","North Rhine-Westphalia","direct migration background","68","0.26013372750575","0.200369974067382","0.319897480944118","3"
"Paid","2001","North Rhine-Westphalia","indirect migration background","18","","","","3"
"Paid","2001","Rhineland-Palatinate,Saarland","no migration background","63","0.187152359254364","0.14611441648204","0.228190302026689","3"
"Paid","2001","Rhineland-Palatinate,Saarland","direct migration background","20","","","","3"
"Paid","2001","Hesse","no migration background","50","0.119861228979312","0.0884603272656144","0.151262130693009","3"
"Paid","2001","Hesse","direct migration background","26","","","","3"
"Paid","2001","Hesse","indirect migration background","2","","","","3"
"Paid","2001","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","3"
"Paid","2001","Baden-Württemberg","no migration background","96","0.144072344432567","0.117240904175128","0.170903784690007","3"
"Paid","2001","Baden-Württemberg","direct migration background","57","0.234586056798913","0.176151239766443","0.293020873831383","3"
"Paid","2001","Baden-Württemberg","indirect migration background","10","","","","3"
"Paid","2001","Bavaria","no migration background","114","0.114431546425555","0.0941567242555769","0.134706368595533","3"
"Paid","2001","Saxony-Anhalt","indirect migration background","","","","","3"
"Paid","2001","Thuringia","indirect migration background","1","","","","3"
"Paid","2001","Bavaria","direct migration background","19","","","","3"
