"plb0195_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1993","Full Time","no degree/no degree yet","22","","",""
"Acclaimed","1993","Part Time","lower secondary degree","124","0.36200091769197","0.310918258715241","0.413083576668699"
"Acclaimed","1993","Part Time","secondary school degree","151","0.470947746002074","0.415825302631649","0.526070189372498"
"Acclaimed","1993","Part Time","college entrance qualification","61","0.362231237673968","0.28976606848407","0.434696406863865"
"Acclaimed","1993","Part Time","Other degree","5","","",""
"Acclaimed","1993","Part Time","no degree/no degree yet","5","","",""
"Acclaimed","1993","Not Working","lower secondary degree","4","","",""
"Acclaimed","1993","Not Working","secondary school degree","12","","",""
"Acclaimed","1993","Not Working","college entrance qualification","6","","",""
"Acclaimed","1993","Not Working","Other degree","1","","",""
"Acclaimed","1993","Not Working","no degree/no degree yet","1","","",""
"Partly, partly","1993","Full Time","lower secondary degree","281","0.17179191710317","0.15309199930497","0.190491834901369"
"Partly, partly","1993","Full Time","secondary school degree","280","0.179234865716709","0.159978412241945","0.198491319191472"
"Partly, partly","1993","Full Time","college entrance qualification","119","0.163170836662834","0.135294488614537","0.191047184711131"
"Partly, partly","1993","Full Time","Other degree","42","0.111955846369015","0.0759133308353572","0.147998361902672"
"Partly, partly","1993","Full Time","no degree/no degree yet","28","","",""
"Partly, partly","1993","Part Time","lower secondary degree","43","0.125336009291427","0.0901421261666405","0.160529892416214"
"Partly, partly","1993","Part Time","secondary school degree","42","0.122513216237219","0.0863052128902678","0.15872121958417"
"Partly, partly","1993","Part Time","college entrance qualification","24","","",""
"Partly, partly","1993","Part Time","Other degree","7","","",""
"Partly, partly","1993","Part Time","no degree/no degree yet","7","","",""
"Partly, partly","1993","Not Working","lower secondary degree","2","","",""
"Partly, partly","1993","Not Working","secondary school degree","4","","",""
"Partly, partly","1993","Not Working","college entrance qualification","3","","",""
"Partly, partly","1993","Not Working","Other degree","1","","",""
"Partly, partly","1993","Not Working","no degree/no degree yet","","","",""
"Paid","1993","Full Time","lower secondary degree","655","0.407563592080904","0.383203037968551","0.431924146193256"
"Paid","1993","Full Time","secondary school degree","384","0.244496056719452","0.222918120513077","0.266073992925826"
"Paid","1993","Full Time","college entrance qualification","77","0.135142103376633","0.10935135649355","0.160932850259715"
"Paid","1993","Full Time","Other degree","184","0.637590408059771","0.582643260115317","0.692537556004225"
"Paid","1993","Full Time","no degree/no degree yet","87","0.584841813900097","0.503796122901265","0.665887504898929"
"Paid","1993","Part Time","lower secondary degree","152","0.458281771987421","0.405320104669824","0.511243439305017"
"Paid","1993","Part Time","secondary school degree","83","0.276978011905283","0.227559323658663","0.326396700151904"
"Paid","1993","Part Time","college entrance qualification","31","0.161466092048027","0.105990017857322","0.216942166238731"
"Paid","1993","Part Time","Other degree","30","0.628728482696991","0.485970915985048","0.771486049408934"
"Paid","1993","Part Time","no degree/no degree yet","15","","",""
"Paid","1993","Not Working","lower secondary degree","11","","",""
"Paid","1993","Not Working","secondary school degree","4","","",""
"Paid","1993","Not Working","college entrance qualification","5","","",""
"Paid","1993","Not Working","Other degree","1","","",""
"Paid","1993","Not Working","no degree/no degree yet","3","","",""
"Not paid","1993","Full Time","lower secondary degree","157","0.113206336246973","0.0974985399580817","0.128914132535864"
"Not paid","1993","Full Time","secondary school degree","232","0.175323780052798","0.156233260141194","0.194414299964402"
"Not paid","1993","Full Time","college entrance qualification","260","0.376756169199546","0.340200445597304","0.413311892801787"
"Not paid","1993","Full Time","Other degree","15","","",""
"Not paid","1993","Full Time","no degree/no degree yet","5","","",""
"Not paid","1993","Part Time","lower secondary degree","21","","",""
"Not paid","1993","Part Time","secondary school degree","39","0.129561025855424","0.0924759503665826","0.166646101344265"
"Not paid","1993","Part Time","college entrance qualification","53","0.308162935050032","0.238548892818752","0.377776977281312"
"Not paid","1993","Part Time","Other degree","2","","",""
"Not paid","1993","Part Time","no degree/no degree yet","","","",""
"Not paid","1993","Not Working","lower secondary degree","3","","",""
"Not paid","1993","Not Working","secondary school degree","3","","",""
"Not paid","1993","Not Working","college entrance qualification","7","","",""
"Not paid","1993","Not Working","Other degree","","","",""
"Not paid","1993","Not Working","no degree/no degree yet","","","",""
"Acclaimed","1994","Full Time","lower secondary degree","486","0.338422760960894","0.314159842269702","0.362685679652086"
"Acclaimed","1994","Full Time","secondary school degree","648","0.424381621005798","0.399485552911237","0.449277689100359"
"Acclaimed","1994","Full Time","college entrance qualification","227","0.326925147674092","0.292175138978726","0.361675156369458"
"Acclaimed","1994","Full Time","Other degree","62","0.248508529812001","0.196080864885249","0.300936194738753"
"Acclaimed","1994","Full Time","no degree/no degree yet","21","","",""
"Acclaimed","1994","Part Time","lower secondary degree","140","0.387626670618045","0.337437644905139","0.437815696330951"
"Acclaimed","1994","Part Time","secondary school degree","157","0.467580968310155","0.413991287182561","0.52117064943775"
"Acclaimed","1994","Part Time","college entrance qualification","81","0.437401580376372","0.365332027963107","0.509471132789636"
"Acclaimed","1994","Part Time","Other degree","21","","",""
"Acclaimed","1994","Part Time","no degree/no degree yet","7","","",""
"Acclaimed","1994","Not Working","lower secondary degree","8","","",""
"Acclaimed","1994","Not Working","secondary school degree","4","","",""
"Acclaimed","1994","Not Working","college entrance qualification","10","","",""
"Acclaimed","1994","Not Working","Other degree","1","","",""
"Acclaimed","1994","Not Working","no degree/no degree yet","","","",""
"Partly, partly","1994","Full Time","lower secondary degree","278","0.182722595964625","0.162907149711944","0.202538042217306"
"Partly, partly","1994","Full Time","secondary school degree","293","0.192203011291186","0.172355029073428","0.212050993508944"
"Partly, partly","1994","Full Time","college entrance qualification","127","0.165945195426688","0.138385227571625","0.193505163281751"
"Partly, partly","1994","Full Time","Other degree","34","0.119692679805025","0.0803124007550553","0.159072958854995"
"Partly, partly","1994","Full Time","no degree/no degree yet","15","","",""
"Partly, partly","1994","Part Time","lower secondary degree","52","0.156331838405207","0.118920490718575","0.193743186091839"
"Partly, partly","1994","Part Time","secondary school degree","58","0.178660445749253","0.137516915773431","0.219803975725076"
"Partly, partly","1994","Part Time","college entrance qualification","15","","",""
"Partly, partly","1994","Part Time","Other degree","3","","",""
"Partly, partly","1994","Part Time","no degree/no degree yet","2","","",""
"Partly, partly","1994","Not Working","lower secondary degree","3","","",""
"Partly, partly","1994","Not Working","secondary school degree","2","","",""
"Partly, partly","1994","Not Working","college entrance qualification","2","","",""
"Partly, partly","1994","Not Working","Other degree","1","","",""
"Partly, partly","1994","Not Working","no degree/no degree yet","","","",""
"Paid","1994","Full Time","lower secondary degree","558","0.38064455589033","0.355747225979652","0.405541885801008"
"Paid","1994","Full Time","secondary school degree","346","0.223831894271792","0.202836499988998","0.244827288554585"
"Paid","1994","Full Time","college entrance qualification","72","0.107613480280176","0.0846568092867651","0.130570151273586"
"Paid","1994","Full Time","Other degree","156","0.577353824727788","0.517424783110093","0.637282866345484"
"Paid","1994","Full Time","no degree/no degree yet","69","0.614312925683407","0.523350063461424","0.705275787905391"
"Paid","1994","Part Time","lower secondary degree","143","0.382395712899672","0.332334027797702","0.432457398001641"
"Paid","1994","Part Time","secondary school degree","76","0.248986972553938","0.202542073653756","0.295431871454121"
"Paid","1994","Part Time","college entrance qualification","36","0.192148242980268","0.134908662409223","0.249387823551312"
"Paid","1994","Part Time","Other degree","30","0.420417782970409","0.293380218501773","0.547455347439045"
"Paid","1994","Part Time","no degree/no degree yet","17","","",""
"Paid","1994","Not Working","lower secondary degree","11","","",""
"Paid","1994","Not Working","secondary school degree","1","","",""
"Paid","1994","Not Working","college entrance qualification","5","","",""
"Paid","1994","Not Working","Other degree","2","","",""
"Paid","1994","Not Working","no degree/no degree yet","2","","",""
"Not paid","1994","Full Time","lower secondary degree","139","0.0982100871841506","0.0829501158467604","0.113470058521541"
"Not paid","1994","Full Time","secondary school degree","227","0.159583473431223","0.141136445631336","0.178030501231111"
"Not paid","1994","Full Time","college entrance qualification","274","0.399516176619045","0.363232030135657","0.435800323102433"
"Not paid","1994","Full Time","Other degree","9","","",""
"Not paid","1994","Full Time","no degree/no degree yet","5","","",""
"Not paid","1994","Part Time","lower secondary degree","27","","",""
"Not paid","1994","Part Time","secondary school degree","42","0.104771613386654","0.071877763022435","0.137665463750872"
"Not paid","1994","Part Time","college entrance qualification","50","0.290111045718249","0.224180034222635","0.356042057213863"
"Not paid","1994","Part Time","Other degree","4","","",""
"Not paid","1994","Part Time","no degree/no degree yet","2","","",""
"Not paid","1994","Not Working","lower secondary degree","1","","",""
"Not paid","1994","Not Working","secondary school degree","3","","",""
"Not paid","1994","Not Working","college entrance qualification","2","","",""
"Not paid","1994","Not Working","Other degree","","","",""
"Not paid","1994","Not Working","no degree/no degree yet","","","",""
"Acclaimed","1995","Full Time","lower secondary degree","476","0.339978240180038","0.315494749547073","0.364461730813003"
"Acclaimed","1995","Full Time","secondary school degree","684","0.437088920417181","0.412426972222356","0.461750868612006"
"Acclaimed","1995","Full Time","college entrance qualification","267","0.330358224801637","0.296786299396052","0.363930150207223"
"Acclaimed","1995","Full Time","Other degree","70","0.21296280545664","0.17007206172038","0.255853549192901"
"Acclaimed","1995","Full Time","no degree/no degree yet","21","","",""
"Acclaimed","1995","Part Time","lower secondary degree","153","0.395674699630853","0.347512642667671","0.443836756594034"
"Acclaimed","1995","Part Time","secondary school degree","179","0.448353368801404","0.398868442016449","0.497838295586359"
"Acclaimed","1995","Part Time","college entrance qualification","86","0.436490062113098","0.367058325922936","0.505921798303259"
"Acclaimed","1995","Part Time","Other degree","16","","",""
"Acclaimed","1995","Part Time","no degree/no degree yet","10","","",""
"Acclaimed","1995","Not Working","lower secondary degree","11","","",""
"Acclaimed","1995","Not Working","secondary school degree","11","","",""
"Acclaimed","1995","Not Working","college entrance qualification","6","","",""
"Acclaimed","1995","Not Working","Other degree","3","","",""
"Acclaimed","1995","Not Working","no degree/no degree yet","","","",""
"Partly, partly","1995","Full Time","lower secondary degree","278","0.193690332076375","0.173264791773551","0.214115872379199"
"Partly, partly","1995","Full Time","secondary school degree","311","0.196129428391672","0.176387615558511","0.215871241224832"
"Partly, partly","1995","Full Time","college entrance qualification","147","0.18146133958621","0.153952385871715","0.208970293300706"
"Partly, partly","1995","Full Time","Other degree","45","0.138526171700563","0.102335134562645","0.174717208838481"
"Partly, partly","1995","Full Time","no degree/no degree yet","17","","",""
"Partly, partly","1995","Part Time","lower secondary degree","50","0.124569625757599","0.0920446199037685","0.15709463161143"
"Partly, partly","1995","Part Time","secondary school degree","62","0.176143520513674","0.138238970507906","0.214048070519443"
"Partly, partly","1995","Part Time","college entrance qualification","27","","",""
"Partly, partly","1995","Part Time","Other degree","7","","",""
"Partly, partly","1995","Part Time","no degree/no degree yet","3","","",""
"Partly, partly","1995","Not Working","lower secondary degree","4","","",""
"Partly, partly","1995","Not Working","secondary school degree","8","","",""
"Partly, partly","1995","Not Working","college entrance qualification","3","","",""
"Partly, partly","1995","Not Working","Other degree","2","","",""
"Partly, partly","1995","Not Working","no degree/no degree yet","","","",""
"Paid","1995","Full Time","lower secondary degree","537","0.362224020715187","0.33738174654039","0.387066294889985"
"Paid","1995","Full Time","secondary school degree","347","0.21379311573289","0.193409188362903","0.234177043102877"
"Paid","1995","Full Time","college entrance qualification","58","0.0995786913427213","0.0782055426378218","0.120951840047621"
"Paid","1995","Full Time","Other degree","212","0.572558122055464","0.52073036750486","0.624385876606067"
"Paid","1995","Full Time","no degree/no degree yet","61","0.621350938613578","0.527219449990242","0.715482427236913"
"Paid","1995","Part Time","lower secondary degree","171","0.419086028650599","0.370489192010227","0.467682865290972"
"Paid","1995","Part Time","secondary school degree","98","0.251481152503877","0.208310727985122","0.294651577022632"
"Paid","1995","Part Time","college entrance qualification","35","0.162196095946926","0.110588759663079","0.213803432230772"
"Paid","1995","Part Time","Other degree","51","0.593714076436598","0.484719383943984","0.702708768929212"
"Paid","1995","Part Time","no degree/no degree yet","23","","",""
"Paid","1995","Not Working","lower secondary degree","15","","",""
"Paid","1995","Not Working","secondary school degree","7","","",""
"Paid","1995","Not Working","college entrance qualification","2","","",""
"Paid","1995","Not Working","Other degree","4","","",""
"Paid","1995","Not Working","no degree/no degree yet","2","","",""
"Not paid","1995","Full Time","lower secondary degree","147","0.104107407028399","0.0883226669156219","0.119892147141177"
"Not paid","1995","Full Time","secondary school degree","212","0.152988535458258","0.135090858226113","0.170886212690402"
"Not paid","1995","Full Time","college entrance qualification","282","0.388601744269431","0.35380994503342","0.423393543505443"
"Not paid","1995","Full Time","Other degree","23","","",""
"Not paid","1995","Full Time","no degree/no degree yet","3","","",""
"Not paid","1995","Part Time","lower secondary degree","22","","",""
"Not paid","1995","Part Time","secondary school degree","49","0.124021958181044","0.0912254105025344","0.156818505859554"
"Not paid","1995","Part Time","college entrance qualification","48","0.277892506355322","0.215179243173087","0.340605769537557"
"Not paid","1995","Part Time","Other degree","4","","",""
"Not paid","1995","Part Time","no degree/no degree yet","2","","",""
"Not paid","1995","Not Working","lower secondary degree","3","","",""
"Not paid","1995","Not Working","secondary school degree","3","","",""
"Not paid","1995","Not Working","college entrance qualification","3","","",""
"Not paid","1995","Not Working","Other degree","1","","",""
"Not paid","1995","Not Working","no degree/no degree yet","","","",""
"Acclaimed","1996","Full Time","lower secondary degree","510","0.395400597177845","0.36933832580196","0.421462868553731"
"Acclaimed","1996","Full Time","secondary school degree","712","0.458140713149039","0.433272269388121","0.483009156909957"
"Acclaimed","1996","Full Time","college entrance qualification","303","0.368089121366168","0.334024220014238","0.402154022718098"
"Acclaimed","1996","Full Time","Other degree","83","0.296944369274755","0.245154491088934","0.348734247460577"
"Acclaimed","1996","Full Time","no degree/no degree yet","27","","",""
"Acclaimed","1996","Part Time","lower secondary degree","161","0.385424597491858","0.337245089752108","0.433604105231607"
"Acclaimed","1996","Part Time","secondary school degree","196","0.532656348151353","0.482292472443619","0.583020223859088"
"Acclaimed","1996","Part Time","college entrance qualification","76","0.410492320719799","0.338827493937391","0.482157147502207"
"Acclaimed","1996","Part Time","Other degree","31","0.42803415856831","0.320281041477684","0.535787275658936"
"Acclaimed","1996","Part Time","no degree/no degree yet","16","","",""
"Acclaimed","1996","Not Working","lower secondary degree","8","","",""
"Acclaimed","1996","Not Working","secondary school degree","8","","",""
"Acclaimed","1996","Not Working","college entrance qualification","7","","",""
"Acclaimed","1996","Not Working","Other degree","2","","",""
"Acclaimed","1996","Not Working","no degree/no degree yet","2","","",""
"Partly, partly","1996","Full Time","lower secondary degree","243","0.167009463846612","0.147127910182678","0.186891017510546"
"Partly, partly","1996","Full Time","secondary school degree","287","0.18779638276273","0.168303234982112","0.207289530543348"
"Partly, partly","1996","Full Time","college entrance qualification","117","0.161075385693411","0.13511095605581","0.187039815331011"
"Partly, partly","1996","Full Time","Other degree","41","0.144095673102226","0.104289486199657","0.183901860004795"
"Partly, partly","1996","Full Time","no degree/no degree yet","9","","",""
"Partly, partly","1996","Part Time","lower secondary degree","63","0.194022032934646","0.154875602440681","0.233168463428612"
"Partly, partly","1996","Part Time","secondary school degree","54","0.137323804892179","0.102580251238332","0.172067358546025"
"Partly, partly","1996","Part Time","college entrance qualification","25","","",""
"Partly, partly","1996","Part Time","Other degree","5","","",""
"Partly, partly","1996","Part Time","no degree/no degree yet","5","","",""
"Partly, partly","1996","Not Working","lower secondary degree","5","","",""
"Partly, partly","1996","Not Working","secondary school degree","2","","",""
"Partly, partly","1996","Not Working","college entrance qualification","1","","",""
"Partly, partly","1996","Not Working","Other degree","","","",""
"Partly, partly","1996","Not Working","no degree/no degree yet","1","","",""
"Paid","1996","Full Time","lower secondary degree","483","0.350651388913848","0.325216111135499","0.376086666692197"
"Paid","1996","Full Time","secondary school degree","308","0.186034470606061","0.166611948598654","0.205456992613467"
"Paid","1996","Full Time","college entrance qualification","60","0.0710058918439232","0.0528650932542959","0.0891466904335505"
"Paid","1996","Full Time","Other degree","163","0.49203094726971","0.43536432404108","0.548697570498339"
"Paid","1996","Full Time","no degree/no degree yet","50","0.588656159112915","0.486424258865987","0.690888059359843"
"Paid","1996","Part Time","lower secondary degree","153","0.38142571971541","0.333341123445991","0.429510315984829"
"Paid","1996","Part Time","secondary school degree","85","0.22310234137926","0.181076986813215","0.265127695945306"
"Paid","1996","Part Time","college entrance qualification","35","0.166690622311862","0.112394661570397","0.220986583053327"
"Paid","1996","Part Time","Other degree","40","0.487987760439768","0.379132300372585","0.596843220506951"
"Paid","1996","Part Time","no degree/no degree yet","19","","",""
"Paid","1996","Not Working","lower secondary degree","11","","",""
"Paid","1996","Not Working","secondary school degree","5","","",""
"Paid","1996","Not Working","college entrance qualification","9","","",""
"Paid","1996","Not Working","Other degree","1","","",""
"Paid","1996","Not Working","no degree/no degree yet","2","","",""
"Not paid","1996","Full Time","lower secondary degree","116","0.0869385500616942","0.07192041709526","0.101956683028128"
"Not paid","1996","Full Time","secondary school degree","235","0.168028433482171","0.149366719220303","0.186690147744039"
"Not paid","1996","Full Time","college entrance qualification","290","0.399829601096498","0.365229490569075","0.434429711623921"
"Not paid","1996","Full Time","Other degree","12","","",""
"Not paid","1996","Full Time","no degree/no degree yet","3","","",""
"Not paid","1996","Part Time","lower secondary degree","15","","",""
"Not paid","1996","Part Time","secondary school degree","42","0.106917505577208","0.0757251901988354","0.13810982095558"
"Not paid","1996","Part Time","college entrance qualification","45","0.227864995948917","0.16675753600669","0.288972455891145"
"Not paid","1996","Part Time","Other degree","5","","",""
"Not paid","1996","Part Time","no degree/no degree yet","1","","",""
"Not paid","1996","Not Working","lower secondary degree","1","","",""
"Not paid","1996","Not Working","secondary school degree","5","","",""
"Not paid","1996","Not Working","college entrance qualification","1","","",""
"Not paid","1996","Not Working","Other degree","1","","",""
"Not paid","1996","Not Working","no degree/no degree yet","","","",""
"Acclaimed","1997","Full Time","lower secondary degree","446","0.407507827652691","0.379291894708436","0.435723760596946"
"Acclaimed","1997","Full Time","secondary school degree","628","0.451613814720277","0.425300134856526","0.477927494584029"
"Acclaimed","1997","Full Time","college entrance qualification","296","0.376962557945953","0.342798887383853","0.411126228508054"
"Acclaimed","1997","Full Time","Other degree","76","0.343018378896134","0.281800622850657","0.404236134941612"
"Acclaimed","1997","Full Time","no degree/no degree yet","28","","",""
"Acclaimed","1997","Part Time","lower secondary degree","133","0.499330453071785","0.440235368425426","0.558425537718143"
"Acclaimed","1997","Part Time","secondary school degree","155","0.481302321349441","0.426212586757911","0.53639205594097"
"Acclaimed","1997","Part Time","college entrance qualification","75","0.521905017520304","0.444016690337767","0.599793344702841"
"Acclaimed","1997","Part Time","Other degree","19","","",""
"Acclaimed","1997","Part Time","no degree/no degree yet","14","","",""
"Acclaimed","1997","Not Working","lower secondary degree","3","","",""
"Acclaimed","1997","Not Working","secondary school degree","10","","",""
"Acclaimed","1997","Not Working","college entrance qualification","5","","",""
"Acclaimed","1997","Not Working","Other degree","","","",""
"Acclaimed","1997","Not Working","no degree/no degree yet","1","","",""
"Partly, partly","1997","Full Time","lower secondary degree","269","0.222382133752939","0.198503020795396","0.246261246710482"
"Partly, partly","1997","Full Time","secondary school degree","327","0.22302532297601","0.201014552481432","0.245036093470588"
"Partly, partly","1997","Full Time","college entrance qualification","151","0.202056939631779","0.173750765075285","0.230363114188274"
"Partly, partly","1997","Full Time","Other degree","47","0.22756758475062","0.173501173120589","0.281633996380651"
"Partly, partly","1997","Full Time","no degree/no degree yet","7","","",""
"Partly, partly","1997","Part Time","lower secondary degree","51","0.173138755180074","0.128419433443189","0.217858076916959"
"Partly, partly","1997","Part Time","secondary school degree","65","0.203220500207923","0.158853774004311","0.247587226411534"
"Partly, partly","1997","Part Time","college entrance qualification","28","","",""
"Partly, partly","1997","Part Time","Other degree","1","","",""
"Partly, partly","1997","Part Time","no degree/no degree yet","3","","",""
"Partly, partly","1997","Not Working","lower secondary degree","3","","",""
"Partly, partly","1997","Not Working","secondary school degree","","","",""
"Partly, partly","1997","Not Working","college entrance qualification","1","","",""
"Partly, partly","1997","Not Working","Other degree","","","",""
"Partly, partly","1997","Not Working","no degree/no degree yet","1","","",""
"Paid","1997","Full Time","lower secondary degree","316","0.250446297299331","0.225566673285742","0.27532592131292"
"Paid","1997","Full Time","secondary school degree","188","0.123563302210367","0.106162881265453","0.14096372315528"
"Paid","1997","Full Time","college entrance qualification","46","0.0485114460941225","0.0333659941052247","0.0636568980830203"
"Paid","1997","Full Time","Other degree","93","0.348782496963016","0.28732392360954","0.410241070316492"
"Paid","1997","Full Time","no degree/no degree yet","28","","",""
"Paid","1997","Part Time","lower secondary degree","75","0.276216134992822","0.223370306034119","0.329061963951524"
"Paid","1997","Part Time","secondary school degree","55","0.164425193693491","0.123557380528701","0.205293006858281"
"Paid","1997","Part Time","college entrance qualification","17","","",""
"Paid","1997","Part Time","Other degree","21","","",""
"Paid","1997","Part Time","no degree/no degree yet","4","","",""
"Paid","1997","Not Working","lower secondary degree","2","","",""
"Paid","1997","Not Working","secondary school degree","3","","",""
"Paid","1997","Not Working","college entrance qualification","1","","",""
"Paid","1997","Not Working","Other degree","","","",""
"Paid","1997","Not Working","no degree/no degree yet","","","",""
"Not paid","1997","Full Time","lower secondary degree","134","0.119663741295039","0.101026110182878","0.1383013724072"
"Not paid","1997","Full Time","secondary school degree","231","0.201797560093347","0.180576395900122","0.223018724286571"
"Not paid","1997","Full Time","college entrance qualification","280","0.372469056328145","0.338387374614304","0.406550738041986"
"Not paid","1997","Full Time","Other degree","15","","",""
"Not paid","1997","Full Time","no degree/no degree yet","2","","",""
"Not paid","1997","Part Time","lower secondary degree","16","","",""
"Not paid","1997","Part Time","secondary school degree","41","0.151051984749146","0.111569150886307","0.190534818611985"
"Not paid","1997","Part Time","college entrance qualification","38","0.228668303355567","0.163183108902826","0.294153497808308"
"Not paid","1997","Part Time","Other degree","3","","",""
"Not paid","1997","Part Time","no degree/no degree yet","3","","",""
"Not paid","1997","Not Working","lower secondary degree","1","","",""
"Not paid","1997","Not Working","secondary school degree","3","","",""
"Not paid","1997","Not Working","college entrance qualification","2","","",""
"Not paid","1997","Not Working","Other degree","","","",""
"Not paid","1997","Not Working","no degree/no degree yet","","","",""
"Acclaimed","1998","Full Time","lower secondary degree","487","0.442421687652043","0.414107083572867","0.47073629173122"
"Acclaimed","1998","Full Time","secondary school degree","717","0.4609763204407","0.435563427628573","0.486389213252827"
"Acclaimed","1998","Full Time","college entrance qualification","322","0.375089326384329","0.342329360948666","0.407849291819992"
"Acclaimed","1998","Full Time","Other degree","72","0.370805683420416","0.303010885290373","0.438600481550459"
"Acclaimed","1998","Full Time","no degree/no degree yet","20","","",""
"Acclaimed","1998","Part Time","lower secondary degree","152","0.486585208515403","0.432576501315008","0.540593915715797"
"Acclaimed","1998","Part Time","secondary school degree","195","0.544390497168713","0.494118160639336","0.59466283369809"
"Acclaimed","1998","Part Time","college entrance qualification","91","0.450710190890156","0.382431927421547","0.518988454358766"
"Acclaimed","1998","Part Time","Other degree","20","","",""
"Acclaimed","1998","Part Time","no degree/no degree yet","12","","",""
"Acclaimed","1998","Not Working","lower secondary degree","5","","",""
"Acclaimed","1998","Not Working","secondary school degree","2","","",""
"Acclaimed","1998","Not Working","college entrance qualification","6","","",""
"Acclaimed","1998","Not Working","Other degree","","","",""
"Acclaimed","1998","Not Working","no degree/no degree yet","","","",""
"Partly, partly","1998","Full Time","lower secondary degree","278","0.209714065904787","0.186505662802429","0.232922469007145"
"Partly, partly","1998","Full Time","secondary school degree","331","0.23477372880753","0.213164933350761","0.256382524264298"
"Partly, partly","1998","Full Time","college entrance qualification","166","0.199803333533078","0.172747130803567","0.22685953626259"
"Partly, partly","1998","Full Time","Other degree","41","0.204194995578131","0.147615813440083","0.26077417771618"
"Partly, partly","1998","Full Time","no degree/no degree yet","10","","",""
"Partly, partly","1998","Part Time","lower secondary degree","69","0.182406187689603","0.140677116008727","0.22413525937048"
"Partly, partly","1998","Part Time","secondary school degree","82","0.195539723248435","0.155504042630988","0.235575403865883"
"Partly, partly","1998","Part Time","college entrance qualification","35","0.215666422737041","0.159228024659039","0.272104820815044"
"Partly, partly","1998","Part Time","Other degree","10","","",""
"Partly, partly","1998","Part Time","no degree/no degree yet","3","","",""
"Partly, partly","1998","Not Working","lower secondary degree","3","","",""
"Partly, partly","1998","Not Working","secondary school degree","2","","",""
"Partly, partly","1998","Not Working","college entrance qualification","4","","",""
"Partly, partly","1998","Not Working","Other degree","2","","",""
"Partly, partly","1998","Not Working","no degree/no degree yet","","","",""
"Paid","1998","Full Time","lower secondary degree","287","0.232235657011225","0.208163346731275","0.256307967291174"
"Paid","1998","Full Time","secondary school degree","186","0.119177259820651","0.102659473981532","0.13569504565977"
"Paid","1998","Full Time","college entrance qualification","60","0.0724443822092553","0.0549039840573065","0.089984780361204"
"Paid","1998","Full Time","Other degree","69","0.337618601955913","0.271244595589266","0.40399260832256"
"Paid","1998","Full Time","no degree/no degree yet","18","","",""
"Paid","1998","Part Time","lower secondary degree","83","0.24649147394761","0.199922659869496","0.293060288025723"
"Paid","1998","Part Time","secondary school degree","61","0.176584012259252","0.138092696787413","0.21507532773109"
"Paid","1998","Part Time","college entrance qualification","21","","",""
"Paid","1998","Part Time","Other degree","20","","",""
"Paid","1998","Part Time","no degree/no degree yet","6","","",""
"Paid","1998","Not Working","lower secondary degree","5","","",""
"Paid","1998","Not Working","secondary school degree","2","","",""
"Paid","1998","Not Working","college entrance qualification","3","","",""
"Paid","1998","Not Working","Other degree","2","","",""
"Paid","1998","Not Working","no degree/no degree yet","1","","",""
"Not paid","1998","Full Time","lower secondary degree","130","0.115628589431945","0.0973984783970623","0.133858700466828"
"Not paid","1998","Full Time","secondary school degree","244","0.185072690931119","0.165273771896855","0.204871609965384"
"Not paid","1998","Full Time","college entrance qualification","291","0.352662957873337","0.320332469646057","0.384993446100618"
"Not paid","1998","Full Time","Other degree","13","","",""
"Not paid","1998","Full Time","no degree/no degree yet","5","","",""
"Not paid","1998","Part Time","lower secondary degree","25","","",""
"Not paid","1998","Part Time","secondary school degree","39","0.0834857673236002","0.0555633351749565","0.111408199472244"
"Not paid","1998","Part Time","college entrance qualification","57","0.265385332444983","0.204795289112322","0.325975375777643"
"Not paid","1998","Part Time","Other degree","6","","",""
"Not paid","1998","Part Time","no degree/no degree yet","2","","",""
"Not paid","1998","Not Working","lower secondary degree","3","","",""
"Not paid","1998","Not Working","secondary school degree","2","","",""
"Not paid","1998","Not Working","college entrance qualification","6","","",""
"Not paid","1998","Not Working","Other degree","","","",""
"Not paid","1998","Not Working","no degree/no degree yet","","","",""
"Acclaimed","1999","Full Time","lower secondary degree","489","0.433740026280995","0.405318371989092","0.462161680572898"
"Acclaimed","1999","Full Time","secondary school degree","694","0.470879640148821","0.445231918762304","0.496527361535338"
"Acclaimed","1999","Full Time","college entrance qualification","355","0.412603501513563","0.38027829037144","0.444928712655686"
"Acclaimed","1999","Full Time","Other degree","61","0.318002883909554","0.254253211286398","0.38175255653271"
"Acclaimed","1999","Full Time","no degree/no degree yet","22","","",""
"Acclaimed","1999","Part Time","lower secondary degree","151","0.539382764619621","0.485024516143799","0.593741013095442"
"Acclaimed","1999","Part Time","secondary school degree","224","0.490197681264428","0.442274407337395","0.538120955191461"
"Acclaimed","1999","Part Time","college entrance qualification","95","0.44500965402056","0.37779470488648","0.512224603154641"
"Acclaimed","1999","Part Time","Other degree","13","","",""
"Acclaimed","1999","Part Time","no degree/no degree yet","10","","",""
"Acclaimed","1999","Not Working","lower secondary degree","6","","",""
"Acclaimed","1999","Not Working","secondary school degree","8","","",""
"Acclaimed","1999","Not Working","college entrance qualification","5","","",""
"Acclaimed","1999","Not Working","Other degree","","","",""
"Acclaimed","1999","Not Working","no degree/no degree yet","2","","",""
