"plb0195_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1992","66 and older","college entrance qualification","","","",""
"Partly, partly","1992","66 and older","Other degree","","","",""
"Partly, partly","1992","66 and older","no degree/no degree yet","","","",""
"Paid","1992","16-34 y.","lower secondary degree","374","0.447889932403138","0.412902206634005","0.482877658172271"
"Paid","1992","16-34 y.","secondary school degree","285","0.275505794235815","0.248339953889621","0.302671634582009"
"Paid","1992","16-34 y.","college entrance qualification","71","0.199963994681389","0.158704380891533","0.241223608471245"
"Paid","1992","16-34 y.","Other degree","50","0.618572439895944","0.510776573416481","0.726368306375406"
"Paid","1992","16-34 y.","no degree/no degree yet","33","0.753217166474959","0.621247615025577","0.885186717924341"
"Paid","1992","35-65 y.","lower secondary degree","512","0.408350493047045","0.381454749291629","0.435246236802462"
"Paid","1992","35-65 y.","secondary school degree","170","0.22653750653924","0.197067045694433","0.256007967384048"
"Paid","1992","35-65 y.","college entrance qualification","40","0.0849986634202228","0.0601791002098642","0.109818226630581"
"Paid","1992","35-65 y.","Other degree","210","0.630315514529535","0.577508673800735","0.683122355258335"
"Paid","1992","35-65 y.","no degree/no degree yet","95","0.686928558920451","0.610653696805844","0.763203421035057"
"Paid","1992","66 and older","lower secondary degree","1","","",""
"Paid","1992","66 and older","secondary school degree","1","","",""
"Paid","1992","66 and older","college entrance qualification","","","",""
"Paid","1992","66 and older","Other degree","","","",""
"Paid","1992","66 and older","no degree/no degree yet","","","",""
"Not paid","1992","16-34 y.","lower secondary degree","47","0.0607784551278719","0.0439681312062406","0.0775887790495032"
"Not paid","1992","16-34 y.","secondary school degree","101","0.108979061599485","0.0900313919559553","0.127926731243014"
"Not paid","1992","16-34 y.","college entrance qualification","83","0.208093214678643","0.166217668762274","0.249968760595013"
"Not paid","1992","16-34 y.","Other degree","8","","",""
"Not paid","1992","16-34 y.","no degree/no degree yet","1","","",""
"Not paid","1992","35-65 y.","lower secondary degree","124","0.0994152403933768","0.0830424182951271","0.115788062491626"
"Not paid","1992","35-65 y.","secondary school degree","158","0.20387371295474","0.175509624050818","0.232237801858661"
"Not paid","1992","35-65 y.","college entrance qualification","231","0.476613638442733","0.432163649698516","0.521063627186949"
"Not paid","1992","35-65 y.","Other degree","15","","",""
"Not paid","1992","35-65 y.","no degree/no degree yet","2","","",""
"Not paid","1992","66 and older","lower secondary degree","1","","",""
"Not paid","1992","66 and older","secondary school degree","","","",""
"Not paid","1992","66 and older","college entrance qualification","","","",""
"Not paid","1992","66 and older","Other degree","","","",""
"Not paid","1992","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1993","16-34 y.","lower secondary degree","178","0.260796715321025","0.228340084836314","0.293253345805736"
"Acclaimed","1993","16-34 y.","secondary school degree","470","0.444956073395298","0.414723740488804","0.475188406301792"
"Acclaimed","1993","16-34 y.","college entrance qualification","149","0.420446361618228","0.370012026562689","0.470880696673767"
"Acclaimed","1993","16-34 y.","Other degree","10","","",""
"Acclaimed","1993","16-34 y.","no degree/no degree yet","7","","",""
"Acclaimed","1993","35-65 y.","lower secondary degree","420","0.342545202588618","0.31589402881624","0.369196376360996"
"Acclaimed","1993","35-65 y.","secondary school degree","321","0.381588601979628","0.348400332092539","0.414776871866718"
"Acclaimed","1993","35-65 y.","college entrance qualification","137","0.270379904950707","0.23129195876984","0.309467851131574"
"Acclaimed","1993","35-65 y.","Other degree","49","0.205291263852891","0.155618255787347","0.254964271918434"
"Acclaimed","1993","35-65 y.","no degree/no degree yet","21","","",""
"Acclaimed","1993","66 and older","lower secondary degree","","","",""
"Acclaimed","1993","66 and older","secondary school degree","","","",""
"Acclaimed","1993","66 and older","college entrance qualification","","","",""
"Acclaimed","1993","66 and older","Other degree","","","",""
"Acclaimed","1993","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1993","16-34 y.","lower secondary degree","133","0.185923767465118","0.157164989898692","0.214682545031545"
"Partly, partly","1993","16-34 y.","secondary school degree","184","0.175424962453459","0.152287794348369","0.198562130558549"
"Partly, partly","1993","16-34 y.","college entrance qualification","67","0.159054022672457","0.12168768284847","0.196420362496444"
"Partly, partly","1993","16-34 y.","Other degree","11","","",""
"Partly, partly","1993","16-34 y.","no degree/no degree yet","6","","",""
"Partly, partly","1993","35-65 y.","lower secondary degree","193","0.15216876903798","0.13199709620112","0.17234044187484"
"Partly, partly","1993","35-65 y.","secondary school degree","142","0.164119486653698","0.138814835839835","0.189424137467561"
"Partly, partly","1993","35-65 y.","college entrance qualification","79","0.167022052147106","0.13419658521292","0.199847519081292"
"Partly, partly","1993","35-65 y.","Other degree","39","0.129688443163467","0.0883723501568456","0.171004536170088"
"Partly, partly","1993","35-65 y.","no degree/no degree yet","29","","",""
"Partly, partly","1993","66 and older","lower secondary degree","","","",""
"Partly, partly","1993","66 and older","secondary school degree","","","",""
"Partly, partly","1993","66 and older","college entrance qualification","","","",""
"Partly, partly","1993","66 and older","Other degree","","","",""
"Partly, partly","1993","66 and older","no degree/no degree yet","","","",""
"Paid","1993","16-34 y.","lower secondary degree","338","0.466750791365976","0.429871881933872","0.503629700798081"
"Paid","1993","16-34 y.","secondary school degree","286","0.266816015339707","0.239909228001704","0.29372280267771"
"Paid","1993","16-34 y.","college entrance qualification","60","0.181395281736232","0.142024476561722","0.220766086910741"
"Paid","1993","16-34 y.","Other degree","59","0.652252246572145","0.551596442217192","0.752908050927097"
"Paid","1993","16-34 y.","no degree/no degree yet","23","","",""
"Paid","1993","35-65 y.","lower secondary degree","478","0.394301584449012","0.366856351155222","0.421746817742802"
"Paid","1993","35-65 y.","secondary school degree","185","0.226743359946824","0.198136032216509","0.255350687677138"
"Paid","1993","35-65 y.","college entrance qualification","53","0.114930307484811","0.086862190897513","0.142998424072109"
"Paid","1993","35-65 y.","Other degree","155","0.629217195006356","0.569816528683473","0.688617861329238"
"Paid","1993","35-65 y.","no degree/no degree yet","82","0.624197275525304","0.542798188593821","0.705596362456788"
"Paid","1993","66 and older","lower secondary degree","2","","",""
"Paid","1993","66 and older","secondary school degree","","","",""
"Paid","1993","66 and older","college entrance qualification","","","",""
"Paid","1993","66 and older","Other degree","1","","",""
"Paid","1993","66 and older","no degree/no degree yet","","","",""
"Not paid","1993","16-34 y.","lower secondary degree","54","0.0865287258478804","0.0657462143140104","0.10731123738175"
"Not paid","1993","16-34 y.","secondary school degree","98","0.112802948811537","0.0935578703740329","0.13204802724904"
"Not paid","1993","16-34 y.","college entrance qualification","92","0.239104333973083","0.195525012807233","0.282683655138933"
"Not paid","1993","16-34 y.","Other degree","6","","",""
"Not paid","1993","16-34 y.","no degree/no degree yet","1","","",""
"Not paid","1993","35-65 y.","lower secondary degree","127","0.11098444392439","0.093343972694821","0.128624915153958"
"Not paid","1993","35-65 y.","secondary school degree","175","0.227548551419851","0.198905399466911","0.25619170337279"
"Not paid","1993","35-65 y.","college entrance qualification","227","0.447667735417375","0.403906924936581","0.49142854589817"
"Not paid","1993","35-65 y.","Other degree","11","","",""
"Not paid","1993","35-65 y.","no degree/no degree yet","4","","",""
"Not paid","1993","66 and older","lower secondary degree","","","",""
"Not paid","1993","66 and older","secondary school degree","1","","",""
"Not paid","1993","66 and older","college entrance qualification","1","","",""
"Not paid","1993","66 and older","Other degree","","","",""
"Not paid","1993","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1994","16-34 y.","lower secondary degree","187","0.29259081538872","0.257749613129753","0.327432017647687"
"Acclaimed","1994","16-34 y.","secondary school degree","441","0.436386129144016","0.405694218170606","0.467078040117426"
"Acclaimed","1994","16-34 y.","college entrance qualification","176","0.465723084845048","0.417081860715927","0.514364308974168"
"Acclaimed","1994","16-34 y.","Other degree","15","","",""
"Acclaimed","1994","16-34 y.","no degree/no degree yet","8","","",""
"Acclaimed","1994","35-65 y.","lower secondary degree","447","0.371993251794218","0.34454328039514","0.399443223193297"
"Acclaimed","1994","35-65 y.","secondary school degree","367","0.426767163517907","0.393575073190733","0.459959253845081"
"Acclaimed","1994","35-65 y.","college entrance qualification","142","0.270313325427834","0.231267749604157","0.309358901251512"
"Acclaimed","1994","35-65 y.","Other degree","69","0.300026520217242","0.242643201153002","0.357409839281483"
"Acclaimed","1994","35-65 y.","no degree/no degree yet","20","","",""
"Acclaimed","1994","66 and older","lower secondary degree","","","",""
"Acclaimed","1994","66 and older","secondary school degree","1","","",""
"Acclaimed","1994","66 and older","college entrance qualification","","","",""
"Acclaimed","1994","66 and older","Other degree","","","",""
"Acclaimed","1994","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1994","16-34 y.","lower secondary degree","128","0.209546544164594","0.178378766030462","0.240714322298727"
"Partly, partly","1994","16-34 y.","secondary school degree","201","0.207931874831283","0.182816513684304","0.233047235978262"
"Partly, partly","1994","16-34 y.","college entrance qualification","61","0.121038515053247","0.0892328761089368","0.152844153997557"
"Partly, partly","1994","16-34 y.","Other degree","8","","",""
"Partly, partly","1994","16-34 y.","no degree/no degree yet","4","","",""
"Partly, partly","1994","35-65 y.","lower secondary degree","205","0.164363701100151","0.143316041337034","0.185411360863267"
"Partly, partly","1994","35-65 y.","secondary school degree","152","0.170229768665554","0.145008306812285","0.195451230518823"
"Partly, partly","1994","35-65 y.","college entrance qualification","83","0.164074612159807","0.131515365524727","0.196633858794886"
"Partly, partly","1994","35-65 y.","Other degree","30","0.117190358919911","0.076914526541081","0.157466191298741"
"Partly, partly","1994","35-65 y.","no degree/no degree yet","13","","",""
"Partly, partly","1994","66 and older","lower secondary degree","","","",""
"Partly, partly","1994","66 and older","secondary school degree","","","",""
"Partly, partly","1994","66 and older","college entrance qualification","","","",""
"Partly, partly","1994","66 and older","Other degree","","","",""
"Partly, partly","1994","66 and older","no degree/no degree yet","","","",""
"Paid","1994","16-34 y.","lower secondary degree","295","0.408155045110485","0.370515531690738","0.445794558530232"
"Paid","1994","16-34 y.","secondary school degree","253","0.259521635364998","0.23239220993402","0.286651060795977"
"Paid","1994","16-34 y.","college entrance qualification","72","0.185760252428457","0.147836617762378","0.223683887094536"
"Paid","1994","16-34 y.","Other degree","50","0.565723723141834","0.455725406735651","0.675722039548016"
"Paid","1994","16-34 y.","no degree/no degree yet","14","","",""
"Paid","1994","35-65 y.","lower secondary degree","417","0.369607767300381","0.342194034106981","0.39702150049378"
"Paid","1994","35-65 y.","secondary school degree","170","0.195572341961748","0.168954625732167","0.222190058191329"
"Paid","1994","35-65 y.","college entrance qualification","41","0.0899970935468531","0.0648373894869449","0.115156797606761"
"Paid","1994","35-65 y.","Other degree","138","0.541465044780554","0.479071956035025","0.603858133526083"
"Paid","1994","35-65 y.","no degree/no degree yet","74","0.673011533916513","0.586132186472705","0.759890881360321"
"Paid","1994","66 and older","lower secondary degree","","","",""
"Paid","1994","66 and older","secondary school degree","","","",""
"Paid","1994","66 and older","college entrance qualification","","","",""
"Paid","1994","66 and older","Other degree","","","",""
"Paid","1994","66 and older","no degree/no degree yet","","","",""
"Not paid","1994","16-34 y.","lower secondary degree","45","0.0897075953362007","0.0678233029673192","0.111591887705082"
"Not paid","1994","16-34 y.","secondary school degree","108","0.0961603606597028","0.0779154660800461","0.11440525523936"
"Not paid","1994","16-34 y.","college entrance qualification","95","0.227478147673249","0.186600806796151","0.268355488550346"
"Not paid","1994","16-34 y.","Other degree","5","","",""
"Not paid","1994","16-34 y.","no degree/no degree yet","2","","",""
"Not paid","1994","35-65 y.","lower secondary degree","122","0.0940352798052505","0.0774587635525757","0.110611796057925"
"Not paid","1994","35-65 y.","secondary school degree","164","0.207430725854791","0.180220713755515","0.234640737954067"
"Not paid","1994","35-65 y.","college entrance qualification","231","0.475614968865506","0.431709077658319","0.519520860072693"
"Not paid","1994","35-65 y.","Other degree","8","","",""
"Not paid","1994","35-65 y.","no degree/no degree yet","5","","",""
"Not paid","1994","66 and older","lower secondary degree","","","",""
"Not paid","1994","66 and older","secondary school degree","","","",""
"Not paid","1994","66 and older","college entrance qualification","","","",""
"Not paid","1994","66 and older","Other degree","","","",""
"Not paid","1994","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1995","16-34 y.","lower secondary degree","190","0.293217072751416","0.258694948459628","0.327739197043204"
"Acclaimed","1995","16-34 y.","secondary school degree","470","0.460138783980182","0.429905639033651","0.490371928926713"
"Acclaimed","1995","16-34 y.","college entrance qualification","187","0.422989497036838","0.375853953802006","0.470125040271669"
"Acclaimed","1995","16-34 y.","Other degree","17","","",""
"Acclaimed","1995","16-34 y.","no degree/no degree yet","9","","",""
"Acclaimed","1995","35-65 y.","lower secondary degree","450","0.378801931030685","0.351321587567162","0.406282274494209"
"Acclaimed","1995","35-65 y.","secondary school degree","404","0.417622671281501","0.385858548857809","0.449386793705193"
"Acclaimed","1995","35-65 y.","college entrance qualification","171","0.314532977436445","0.275369830042917","0.353696124829973"
"Acclaimed","1995","35-65 y.","Other degree","72","0.265095440647952","0.216583222659938","0.313607658635966"
"Acclaimed","1995","35-65 y.","no degree/no degree yet","22","","",""
"Acclaimed","1995","66 and older","lower secondary degree","","","",""
"Acclaimed","1995","66 and older","secondary school degree","","","",""
"Acclaimed","1995","66 and older","college entrance qualification","1","","",""
"Acclaimed","1995","66 and older","Other degree","","","",""
"Acclaimed","1995","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1995","16-34 y.","lower secondary degree","128","0.214698338449147","0.183560213309722","0.245836463588573"
"Partly, partly","1995","16-34 y.","secondary school degree","201","0.192480838628262","0.168565969368591","0.216395707887933"
"Partly, partly","1995","16-34 y.","college entrance qualification","84","0.184630835392391","0.1476121386988","0.221649532085982"
"Partly, partly","1995","16-34 y.","Other degree","13","","",""
"Partly, partly","1995","16-34 y.","no degree/no degree yet","3","","",""
"Partly, partly","1995","35-65 y.","lower secondary degree","204","0.162684456440179","0.14177616125967","0.183592751620688"
"Partly, partly","1995","35-65 y.","secondary school degree","180","0.192600688529403","0.16720174206267","0.217999634996137"
"Partly, partly","1995","35-65 y.","college entrance qualification","93","0.155342580588748","0.124790782903685","0.185894378273811"
"Partly, partly","1995","35-65 y.","Other degree","41","0.110337350115764","0.0759016842633153","0.144773015968213"
"Partly, partly","1995","35-65 y.","no degree/no degree yet","17","","",""
"Partly, partly","1995","66 and older","lower secondary degree","","","",""
"Partly, partly","1995","66 and older","secondary school degree","","","",""
"Partly, partly","1995","66 and older","college entrance qualification","","","",""
"Partly, partly","1995","66 and older","Other degree","","","",""
"Partly, partly","1995","66 and older","no degree/no degree yet","","","",""
"Paid","1995","16-34 y.","lower secondary degree","302","0.412221312354138","0.374893546435176","0.449549078273101"
"Paid","1995","16-34 y.","secondary school degree","267","0.242547196161521","0.21654717151015","0.268547220812892"
"Paid","1995","16-34 y.","college entrance qualification","51","0.159572195662464","0.124632374161759","0.19451201716317"
"Paid","1995","16-34 y.","Other degree","79","0.5700352513816","0.481457479817276","0.658613022945924"
"Paid","1995","16-34 y.","no degree/no degree yet","21","","",""
"Paid","1995","35-65 y.","lower secondary degree","419","0.358839520012281","0.33166671189243","0.386012328132131"
"Paid","1995","35-65 y.","secondary school degree","184","0.197348851717179","0.171714442364077","0.222983261070281"
"Paid","1995","35-65 y.","college entrance qualification","43","0.0794800621848734","0.0566663000059745","0.102293824363772"
"Paid","1995","35-65 y.","Other degree","188","0.564201752382815","0.509702005384473","0.618701499381158"
"Paid","1995","35-65 y.","no degree/no degree yet","65","0.650626773051703","0.560289499731382","0.740964046372024"
"Paid","1995","66 and older","lower secondary degree","2","","",""
"Paid","1995","66 and older","secondary school degree","1","","",""
"Paid","1995","66 and older","college entrance qualification","1","","",""
"Paid","1995","66 and older","Other degree","","","",""
"Paid","1995","66 and older","no degree/no degree yet","","","",""
"Not paid","1995","16-34 y.","lower secondary degree","48","0.0798632764452983","0.0593062827072419","0.100420270183355"
"Not paid","1995","16-34 y.","secondary school degree","106","0.104833181230035","0.0862508921480206","0.12341547031205"
"Not paid","1995","16-34 y.","college entrance qualification","100","0.232807471908307","0.192485431067652","0.273129512748962"
"Not paid","1995","16-34 y.","Other degree","11","","",""
"Not paid","1995","16-34 y.","no degree/no degree yet","2","","",""
"Not paid","1995","35-65 y.","lower secondary degree","124","0.0996740925168556","0.0827036942463628","0.116644490787348"
"Not paid","1995","35-65 y.","secondary school degree","158","0.192427788471917","0.167037526886695","0.217818050057138"
"Not paid","1995","35-65 y.","college entrance qualification","233","0.450644379789933","0.408678630993739","0.492610128586128"
"Not paid","1995","35-65 y.","Other degree","17","","",""
"Not paid","1995","35-65 y.","no degree/no degree yet","3","","",""
"Not paid","1995","66 and older","lower secondary degree","","","",""
"Not paid","1995","66 and older","secondary school degree","","","",""
"Not paid","1995","66 and older","college entrance qualification","","","",""
"Not paid","1995","66 and older","Other degree","","","",""
"Not paid","1995","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1996","16-34 y.","lower secondary degree","208","0.301471427124436","0.266138814319626","0.336804039929246"
"Acclaimed","1996","16-34 y.","secondary school degree","451","0.473878749946635","0.44217736911192","0.505580130781349"
"Acclaimed","1996","16-34 y.","college entrance qualification","213","0.49489753473001","0.447419724439557","0.542375345020463"
"Acclaimed","1996","16-34 y.","Other degree","31","0.343330159517369","0.253362646567739","0.433297672466999"
"Acclaimed","1996","16-34 y.","no degree/no degree yet","10","","",""
"Acclaimed","1996","35-65 y.","lower secondary degree","469","0.432977295779412","0.403920060446723","0.4620345311121"
"Acclaimed","1996","35-65 y.","secondary school degree","465","0.475007434213437","0.443837462102947","0.506177406323926"
"Acclaimed","1996","35-65 y.","college entrance qualification","173","0.290970609560332","0.25273173263521","0.329209486485455"
"Acclaimed","1996","35-65 y.","Other degree","85","0.308928465410185","0.254515966389671","0.3633409644307"
"Acclaimed","1996","35-65 y.","no degree/no degree yet","35","0.362639139442362","0.269793927560577","0.455484351324146"
"Acclaimed","1996","66 and older","lower secondary degree","2","","",""
"Acclaimed","1996","66 and older","secondary school degree","","","",""
"Acclaimed","1996","66 and older","college entrance qualification","","","",""
"Acclaimed","1996","66 and older","Other degree","","","",""
"Acclaimed","1996","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1996","16-34 y.","lower secondary degree","131","0.223315339067287","0.191249527981505","0.255381150153069"
"Partly, partly","1996","16-34 y.","secondary school degree","183","0.181231653590019","0.156774878513132","0.205688428666906"
"Partly, partly","1996","16-34 y.","college entrance qualification","51","0.135486190946588","0.102986683765006","0.167985698128169"
"Partly, partly","1996","16-34 y.","Other degree","13","","",""
"Partly, partly","1996","16-34 y.","no degree/no degree yet","3","","",""
"Partly, partly","1996","35-65 y.","lower secondary degree","180","0.152282510771986","0.131212144245516","0.173352877298456"
"Partly, partly","1996","35-65 y.","secondary school degree","160","0.17184045518867","0.14829379336272","0.195387117014621"
"Partly, partly","1996","35-65 y.","college entrance qualification","92","0.187723164264168","0.154848644677972","0.220597683850365"
"Partly, partly","1996","35-65 y.","Other degree","33","0.106634605656374","0.0702873309883598","0.142981880324389"
"Partly, partly","1996","35-65 y.","no degree/no degree yet","12","","",""
"Partly, partly","1996","66 and older","lower secondary degree","","","",""
"Partly, partly","1996","66 and older","secondary school degree","","","",""
"Partly, partly","1996","66 and older","college entrance qualification","","","",""
"Partly, partly","1996","66 and older","Other degree","","","",""
"Partly, partly","1996","66 and older","no degree/no degree yet","","","",""
"Paid","1996","16-34 y.","lower secondary degree","268","0.417038090986036","0.379074390411588","0.455001791560484"
"Paid","1996","16-34 y.","secondary school degree","218","0.230058947531364","0.203338117580997","0.256779777481731"
"Paid","1996","16-34 y.","college entrance qualification","62","0.150183830581584","0.116259024399006","0.184108636764162"
"Paid","1996","16-34 y.","Other degree","56","0.396886698282396","0.304184735938836","0.489588660625957"
"Paid","1996","16-34 y.","no degree/no degree yet","17","","",""
"Paid","1996","35-65 y.","lower secondary degree","377","0.332813647704327","0.305179527332905","0.360447768075749"
"Paid","1996","35-65 y.","secondary school degree","180","0.160965881701016","0.138027310630703","0.18390445277133"
"Paid","1996","35-65 y.","college entrance qualification","42","0.0662009031823858","0.0452690765129539","0.0871327298518177"
"Paid","1996","35-65 y.","Other degree","148","0.531306920877618","0.472541045016759","0.590072796738477"
"Paid","1996","35-65 y.","no degree/no degree yet","54","0.529677540689194","0.433287288409908","0.626067792968479"
"Paid","1996","66 and older","lower secondary degree","2","","",""
"Paid","1996","66 and older","secondary school degree","","","",""
"Paid","1996","66 and older","college entrance qualification","","","",""
"Paid","1996","66 and older","Other degree","","","",""
"Paid","1996","66 and older","no degree/no degree yet","","","",""
"Not paid","1996","16-34 y.","lower secondary degree","41","0.058175142822241","0.0401526694983175","0.0761976161461645"
"Not paid","1996","16-34 y.","secondary school degree","101","0.114830648931982","0.0945891003909165","0.135072197473048"
"Not paid","1996","16-34 y.","college entrance qualification","100","0.219432443741818","0.180131863773119","0.258733023710517"
"Not paid","1996","16-34 y.","Other degree","7","","",""
"Not paid","1996","16-34 y.","no degree/no degree yet","2","","",""
"Not paid","1996","35-65 y.","lower secondary degree","91","0.0819265457442748","0.0658433428178801","0.0980097486706694"
"Not paid","1996","35-65 y.","secondary school degree","181","0.192186228896877","0.167592386121734","0.216780071672019"
"Not paid","1996","35-65 y.","college entrance qualification","235","0.455105322993113","0.41318151840711","0.497029127579117"
"Not paid","1996","35-65 y.","Other degree","11","","",""
"Not paid","1996","35-65 y.","no degree/no degree yet","2","","",""
"Not paid","1996","66 and older","lower secondary degree","","","",""
"Not paid","1996","66 and older","secondary school degree","","","",""
"Not paid","1996","66 and older","college entrance qualification","1","","",""
"Not paid","1996","66 and older","Other degree","","","",""
"Not paid","1996","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1997","16-34 y.","lower secondary degree","190","0.352041989823472","0.311608953008101","0.392475026638842"
"Acclaimed","1997","16-34 y.","secondary school degree","403","0.487874760005327","0.453641488405483","0.522108031605171"
"Acclaimed","1997","16-34 y.","college entrance qualification","212","0.536389002448701","0.489034629661902","0.5837433752355"
"Acclaimed","1997","16-34 y.","Other degree","22","","",""
"Acclaimed","1997","16-34 y.","no degree/no degree yet","9","","",""
"Acclaimed","1997","35-65 y.","lower secondary degree","392","0.456283023675009","0.423956852089336","0.488609195260682"
"Acclaimed","1997","35-65 y.","secondary school degree","390","0.431857660686101","0.399260094737284","0.464455226634918"
"Acclaimed","1997","35-65 y.","college entrance qualification","164","0.30467018251545","0.264879908071349","0.344460456959551"
"Acclaimed","1997","35-65 y.","Other degree","72","0.36413804032294","0.298745099162286","0.429530981483594"
"Acclaimed","1997","35-65 y.","no degree/no degree yet","34","0.518622497926377","0.399864681023853","0.637380314828901"
"Acclaimed","1997","66 and older","lower secondary degree","","","",""
"Acclaimed","1997","66 and older","secondary school degree","","","",""
"Acclaimed","1997","66 and older","college entrance qualification","","","",""
"Acclaimed","1997","66 and older","Other degree","1","","",""
"Acclaimed","1997","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1997","16-34 y.","lower secondary degree","134","0.24470833960011","0.208312861729382","0.281103817470837"
"Partly, partly","1997","16-34 y.","secondary school degree","196","0.243390927374383","0.21400129827812","0.272780556470646"
"Partly, partly","1997","16-34 y.","college entrance qualification","79","0.167011568286002","0.13159258800493","0.202430548567073"
"Partly, partly","1997","16-34 y.","Other degree","9","","",""
"Partly, partly","1997","16-34 y.","no degree/no degree yet","4","","",""
"Partly, partly","1997","35-65 y.","lower secondary degree","189","0.200623291366924","0.174632644267832","0.226613938466016"
"Partly, partly","1997","35-65 y.","secondary school degree","196","0.195090412081312","0.16901220110759","0.221168623055034"
"Partly, partly","1997","35-65 y.","college entrance qualification","101","0.21432093580808","0.178846016167175","0.249795855448984"
"Partly, partly","1997","35-65 y.","Other degree","39","0.184222528236201","0.131539146248163","0.236905910224238"
"Partly, partly","1997","35-65 y.","no degree/no degree yet","7","","",""
"Partly, partly","1997","66 and older","lower secondary degree","","","",""
"Partly, partly","1997","66 and older","secondary school degree","","","",""
"Partly, partly","1997","66 and older","college entrance qualification","","","",""
"Partly, partly","1997","66 and older","Other degree","","","",""
"Partly, partly","1997","66 and older","no degree/no degree yet","","","",""
"Paid","1997","16-34 y.","lower secondary degree","167","0.312331287414836","0.273097243440016","0.351565331389656"
"Paid","1997","16-34 y.","secondary school degree","115","0.131449374207483","0.108308329021582","0.154590419393383"
"Paid","1997","16-34 y.","college entrance qualification","40","0.0806895947776827","0.054826341875852","0.106552847679513"
"Paid","1997","16-34 y.","Other degree","30","0.473833278130853","0.353371133406643","0.594295422855062"
"Paid","1997","16-34 y.","no degree/no degree yet","8","","",""
"Paid","1997","35-65 y.","lower secondary degree","226","0.231237142483782","0.203873389267805","0.258600895699759"
"Paid","1997","35-65 y.","secondary school degree","131","0.131009992016963","0.108805242287919","0.153214741746008"
"Paid","1997","35-65 y.","college entrance qualification","24","","",""
"Paid","1997","35-65 y.","Other degree","84","0.351856667757643","0.286958139965536","0.416755195549749"
"Paid","1997","35-65 y.","no degree/no degree yet","24","","",""
"Paid","1997","66 and older","lower secondary degree","","","",""
"Paid","1997","66 and older","secondary school degree","","","",""
"Paid","1997","66 and older","college entrance qualification","","","",""
"Paid","1997","66 and older","Other degree","","","",""
"Paid","1997","66 and older","no degree/no degree yet","","","",""
"Not paid","1997","16-34 y.","lower secondary degree","45","0.0909183831615827","0.0665799292760015","0.115256837047164"
"Not paid","1997","16-34 y.","secondary school degree","105","0.137284938412808","0.113715389174145","0.16085448765147"
"Not paid","1997","16-34 y.","college entrance qualification","95","0.215909834487615","0.176838116548777","0.254981552426452"
"Not paid","1997","16-34 y.","Other degree","5","","",""
"Not paid","1997","16-34 y.","no degree/no degree yet","2","","",""
"Not paid","1997","35-65 y.","lower secondary degree","105","0.111856542474285","0.0914004382471065","0.132312646701464"
"Not paid","1997","35-65 y.","secondary school degree","170","0.242041935215624","0.213854589730473","0.270229280700775"
"Not paid","1997","35-65 y.","college entrance qualification","225","0.442522566232755","0.399583965397562","0.485461167067948"
"Not paid","1997","35-65 y.","Other degree","13","","",""
"Not paid","1997","35-65 y.","no degree/no degree yet","3","","",""
"Not paid","1997","66 and older","lower secondary degree","1","","",""
"Not paid","1997","66 and older","secondary school degree","","","",""
"Not paid","1997","66 and older","college entrance qualification","","","",""
"Not paid","1997","66 and older","Other degree","","","",""
"Not paid","1997","66 and older","no degree/no degree yet","","","",""
"Acclaimed","1998","16-34 y.","lower secondary degree","163","0.311149370036085","0.271087021821931","0.351211718250239"
"Acclaimed","1998","16-34 y.","secondary school degree","427","0.502620260754736","0.469027372003764","0.536213149505708"
"Acclaimed","1998","16-34 y.","college entrance qualification","204","0.47983166189324","0.434176952477822","0.525486371308658"
"Acclaimed","1998","16-34 y.","Other degree","11","","",""
"Acclaimed","1998","16-34 y.","no degree/no degree yet","6","","",""
"Acclaimed","1998","35-65 y.","lower secondary degree","479","0.501425958256177","0.470620613541972","0.532231302970382"
"Acclaimed","1998","35-65 y.","secondary school degree","487","0.459089142487704","0.42838696378818","0.489791321187228"
"Acclaimed","1998","35-65 y.","college entrance qualification","215","0.329961390257601","0.292369658604434","0.367553121910767"
"Acclaimed","1998","35-65 y.","Other degree","81","0.428976375907179","0.360038289848226","0.497914461966132"
"Acclaimed","1998","35-65 y.","no degree/no degree yet","26","","",""
"Acclaimed","1998","66 and older","lower secondary degree","2","","",""
"Acclaimed","1998","66 and older","secondary school degree","","","",""
"Acclaimed","1998","66 and older","college entrance qualification","","","",""
"Acclaimed","1998","66 and older","Other degree","","","",""
"Acclaimed","1998","66 and older","no degree/no degree yet","","","",""
"Partly, partly","1998","16-34 y.","lower secondary degree","140","0.259097834207047","0.221183648585256","0.297012019828839"
"Partly, partly","1998","16-34 y.","secondary school degree","189","0.231028919342846","0.202710338330871","0.259347500354821"
"Partly, partly","1998","16-34 y.","college entrance qualification","105","0.214860759445797","0.177327086086796","0.252394432804798"
