"plb0195_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1994","college entrance qualification","Couple + C. GT 16 ","17","","",""
"Partly, partly","1994","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Partly, partly","1994","Other degree","1-pers.-HH","2","","",""
"Partly, partly","1994","Other degree","(Married) couple without C. ","3","","",""
"Partly, partly","1994","Other degree","Single parent ","3","","",""
"Partly, partly","1994","Other degree","Couple + C. LE 16 ","12","","",""
"Partly, partly","1994","Other degree","Couple + C. GT 16 ","8","","",""
"Partly, partly","1994","Other degree","Couple + C. LE and GT 16","5","","",""
"Partly, partly","1994","no degree/no degree yet","1-pers.-HH","","","",""
"Partly, partly","1994","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Partly, partly","1994","no degree/no degree yet","Single parent ","1","","",""
"Partly, partly","1994","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Partly, partly","1994","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Partly, partly","1994","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Paid","1994","lower secondary degree","1-pers.-HH","52","0.363311103230377","0.285028174827644","0.44159403163311"
"Paid","1994","lower secondary degree","(Married) couple without C. ","173","0.34876946526964","0.307448139569025","0.390090790970254"
"Paid","1994","lower secondary degree","Single parent ","29","","",""
"Paid","1994","lower secondary degree","Couple + C. LE 16 ","203","0.4540966801212","0.407308571047985","0.500884789194414"
"Paid","1994","lower secondary degree","Couple + C. GT 16 ","149","0.369717757834821","0.321435766943514","0.417999748726128"
"Paid","1994","lower secondary degree","Couple + C. LE and GT 16","62","0.36669751188402","0.294679115584161","0.43871590818388"
"Paid","1994","secondary school degree","1-pers.-HH","37","0.257509199604623","0.189966709783614","0.325051689425632"
"Paid","1994","secondary school degree","(Married) couple without C. ","72","0.197202426072743","0.157144575840631","0.237260276304855"
"Paid","1994","secondary school degree","Single parent ","20","","",""
"Paid","1994","secondary school degree","Couple + C. LE 16 ","171","0.263949978425504","0.230246099458245","0.297653857392763"
"Paid","1994","secondary school degree","Couple + C. GT 16 ","83","0.225265070182753","0.180192261983649","0.270337878381858"
"Paid","1994","secondary school degree","Couple + C. LE and GT 16","24","","",""
"Paid","1994","college entrance qualification","1-pers.-HH","14","","",""
"Paid","1994","college entrance qualification","(Married) couple without C. ","31","0.145024677467206","0.0983884107301213","0.191660944204291"
"Paid","1994","college entrance qualification","Single parent ","1","","",""
"Paid","1994","college entrance qualification","Couple + C. LE 16 ","36","0.155577763013653","0.114146514776159","0.197009011251147"
"Paid","1994","college entrance qualification","Couple + C. GT 16 ","19","","",""
"Paid","1994","college entrance qualification","Couple + C. LE and GT 16","6","","",""
"Paid","1994","Other degree","1-pers.-HH","17","","",""
"Paid","1994","Other degree","(Married) couple without C. ","36","0.605630755139626","0.474058100760094","0.737203409519158"
"Paid","1994","Other degree","Single parent ","8","","",""
"Paid","1994","Other degree","Couple + C. LE 16 ","53","0.539870011837823","0.436322907337516","0.643417116338129"
"Paid","1994","Other degree","Couple + C. GT 16 ","28","","",""
"Paid","1994","Other degree","Couple + C. LE and GT 16","30","0.529703819851005","0.3927212589828","0.666686380719211"
"Paid","1994","no degree/no degree yet","1-pers.-HH","9","","",""
"Paid","1994","no degree/no degree yet","(Married) couple without C. ","15","","",""
"Paid","1994","no degree/no degree yet","Single parent ","3","","",""
"Paid","1994","no degree/no degree yet","Couple + C. LE 16 ","16","","",""
"Paid","1994","no degree/no degree yet","Couple + C. GT 16 ","16","","",""
"Paid","1994","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"Not paid","1994","lower secondary degree","1-pers.-HH","14","","",""
"Not paid","1994","lower secondary degree","(Married) couple without C. ","59","0.109958313991536","0.0828341194313866","0.137082508551686"
"Not paid","1994","lower secondary degree","Single parent ","7","","",""
"Not paid","1994","lower secondary degree","Couple + C. LE 16 ","29","","",""
"Not paid","1994","lower secondary degree","Couple + C. GT 16 ","40","0.0924760107346999","0.0635008349666786","0.121451186502721"
"Not paid","1994","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Not paid","1994","secondary school degree","1-pers.-HH","13","","",""
"Not paid","1994","secondary school degree","(Married) couple without C. ","46","0.127639399809494","0.0940448454812763","0.161233954137712"
"Not paid","1994","secondary school degree","Single parent ","10","","",""
"Not paid","1994","secondary school degree","Couple + C. LE 16 ","103","0.168572933439125","0.139946225467808","0.197199641410441"
"Not paid","1994","secondary school degree","Couple + C. GT 16 ","55","0.194592825151166","0.151879608376295","0.237306041926038"
"Not paid","1994","secondary school degree","Couple + C. LE and GT 16","31","0.209772658025739","0.146487772977919","0.273057543073559"
"Not paid","1994","college entrance qualification","1-pers.-HH","32","0.350082504481908","0.259277564418571","0.440887444545246"
"Not paid","1994","college entrance qualification","(Married) couple without C. ","77","0.312127670485703","0.250759088405036","0.37349625256637"
"Not paid","1994","college entrance qualification","Single parent ","12","","",""
"Not paid","1994","college entrance qualification","Couple + C. LE 16 ","109","0.400426303026276","0.344417407233023","0.45643519881953"
"Not paid","1994","college entrance qualification","Couple + C. GT 16 ","47","0.384020382751233","0.300414521750841","0.467626243751625"
"Not paid","1994","college entrance qualification","Couple + C. LE and GT 16","32","0.416005180762073","0.303703540914924","0.528306820609222"
"Not paid","1994","Other degree","1-pers.-HH","","","",""
"Not paid","1994","Other degree","(Married) couple without C. ","3","","",""
"Not paid","1994","Other degree","Single parent ","","","",""
"Not paid","1994","Other degree","Couple + C. LE 16 ","4","","",""
"Not paid","1994","Other degree","Couple + C. GT 16 ","4","","",""
"Not paid","1994","Other degree","Couple + C. LE and GT 16","1","","",""
"Not paid","1994","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","1994","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Not paid","1994","no degree/no degree yet","Single parent ","","","",""
"Not paid","1994","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Not paid","1994","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Not paid","1994","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Acclaimed","1995","lower secondary degree","1-pers.-HH","55","0.36868038476517","0.291474195148202","0.445886574382138"
"Acclaimed","1995","lower secondary degree","(Married) couple without C. ","196","0.381287017946588","0.339256955804278","0.423317080088899"
"Acclaimed","1995","lower secondary degree","Single parent ","39","0.451898269171204","0.346097322439369","0.557699215903039"
"Acclaimed","1995","lower secondary degree","Couple + C. LE 16 ","118","0.251189968272742","0.211939156584227","0.290440779961257"
"Acclaimed","1995","lower secondary degree","Couple + C. GT 16 ","130","0.385697448674145","0.336299579264254","0.435095318084035"
"Acclaimed","1995","lower secondary degree","Couple + C. LE and GT 16","62","0.374604569737527","0.298406121139203","0.450803018335852"
"Acclaimed","1995","secondary school degree","1-pers.-HH","85","0.418123461482829","0.346265234805849","0.489981688159809"
"Acclaimed","1995","secondary school degree","(Married) couple without C. ","197","0.444696229889118","0.397944222698798","0.491448237079437"
"Acclaimed","1995","secondary school degree","Single parent ","41","0.537771535989645","0.428519296973968","0.647023775005322"
"Acclaimed","1995","secondary school degree","Couple + C. LE 16 ","272","0.420662508737061","0.382682202376392","0.458642815097729"
"Acclaimed","1995","secondary school degree","Couple + C. GT 16 ","137","0.379515120463519","0.328160304863789","0.43086993606325"
"Acclaimed","1995","secondary school degree","Couple + C. LE and GT 16","100","0.548341892095583","0.476629725234687","0.62005405895648"
"Acclaimed","1995","college entrance qualification","1-pers.-HH","47","0.449526078859651","0.35345884206607","0.545593315653233"
"Acclaimed","1995","college entrance qualification","(Married) couple without C. ","87","0.332256143477346","0.274100846065656","0.390411440889035"
"Acclaimed","1995","college entrance qualification","Single parent ","13","","",""
"Acclaimed","1995","college entrance qualification","Couple + C. LE 16 ","111","0.345474108745035","0.291574741749756","0.399373475740315"
"Acclaimed","1995","college entrance qualification","Couple + C. GT 16 ","53","0.35091256776206","0.272137352951031","0.42968778257309"
"Acclaimed","1995","college entrance qualification","Couple + C. LE and GT 16","33","0.343926461865812","0.243532423979961","0.444320499751664"
"Acclaimed","1995","Other degree","1-pers.-HH","7","","",""
"Acclaimed","1995","Other degree","(Married) couple without C. ","15","","",""
"Acclaimed","1995","Other degree","Single parent ","7","","",""
"Acclaimed","1995","Other degree","Couple + C. LE 16 ","18","","",""
"Acclaimed","1995","Other degree","Couple + C. GT 16 ","22","","",""
"Acclaimed","1995","Other degree","Couple + C. LE and GT 16","15","","",""
"Acclaimed","1995","no degree/no degree yet","1-pers.-HH","1","","",""
"Acclaimed","1995","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Acclaimed","1995","no degree/no degree yet","Single parent ","1","","",""
"Acclaimed","1995","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Acclaimed","1995","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Acclaimed","1995","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Partly, partly","1995","lower secondary degree","1-pers.-HH","27","","",""
"Partly, partly","1995","lower secondary degree","(Married) couple without C. ","91","0.168167422114252","0.135802221419039","0.200532622809465"
"Partly, partly","1995","lower secondary degree","Single parent ","14","","",""
"Partly, partly","1995","lower secondary degree","Couple + C. LE 16 ","100","0.215556020701819","0.178340618621159","0.252771422782479"
"Partly, partly","1995","lower secondary degree","Couple + C. GT 16 ","61","0.151185187021023","0.114830972059551","0.187539401982495"
"Partly, partly","1995","lower secondary degree","Couple + C. LE and GT 16","21","","",""
"Partly, partly","1995","secondary school degree","1-pers.-HH","39","0.196010880861909","0.138178112819387","0.253843648904432"
"Partly, partly","1995","secondary school degree","(Married) couple without C. ","89","0.186696321258345","0.150035897989205","0.223356744527485"
"Partly, partly","1995","secondary school degree","Single parent ","15","","",""
"Partly, partly","1995","secondary school degree","Couple + C. LE 16 ","124","0.192250049306403","0.161932266133642","0.222567832479164"
"Partly, partly","1995","secondary school degree","Couple + C. GT 16 ","69","0.224680368050361","0.180510715319778","0.268850020780944"
"Partly, partly","1995","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Partly, partly","1995","college entrance qualification","1-pers.-HH","18","","",""
"Partly, partly","1995","college entrance qualification","(Married) couple without C. ","49","0.186436111775796","0.138351216923018","0.234521006628575"
"Partly, partly","1995","college entrance qualification","Single parent ","2","","",""
"Partly, partly","1995","college entrance qualification","Couple + C. LE 16 ","57","0.181677878562655","0.137973427718057","0.225382329407253"
"Partly, partly","1995","college entrance qualification","Couple + C. GT 16 ","24","","",""
"Partly, partly","1995","college entrance qualification","Couple + C. LE and GT 16","15","","",""
"Partly, partly","1995","Other degree","1-pers.-HH","5","","",""
"Partly, partly","1995","Other degree","(Married) couple without C. ","11","","",""
"Partly, partly","1995","Other degree","Single parent ","","","",""
"Partly, partly","1995","Other degree","Couple + C. LE 16 ","18","","",""
"Partly, partly","1995","Other degree","Couple + C. GT 16 ","8","","",""
"Partly, partly","1995","Other degree","Couple + C. LE and GT 16","8","","",""
"Partly, partly","1995","no degree/no degree yet","1-pers.-HH","","","",""
"Partly, partly","1995","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Partly, partly","1995","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","1995","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Partly, partly","1995","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Partly, partly","1995","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Paid","1995","lower secondary degree","1-pers.-HH","54","0.343327020365437","0.267341467626262","0.419312573104611"
"Paid","1995","lower secondary degree","(Married) couple without C. ","167","0.327105226346748","0.286507031122824","0.367703421570672"
"Paid","1995","lower secondary degree","Single parent ","28","","",""
"Paid","1995","lower secondary degree","Couple + C. LE 16 ","226","0.461185916487116","0.416071103929271","0.506300729044962"
"Paid","1995","lower secondary degree","Couple + C. GT 16 ","139","0.357394155528213","0.308760184271242","0.406028126785184"
"Paid","1995","lower secondary degree","Couple + C. LE and GT 16","57","0.37889614108299","0.302525849845937","0.455266432320042"
"Paid","1995","secondary school degree","1-pers.-HH","28","","",""
"Paid","1995","secondary school degree","(Married) couple without C. ","96","0.228728054411271","0.189212624481703","0.268243484340839"
"Paid","1995","secondary school degree","Single parent ","17","","",""
"Paid","1995","secondary school degree","Couple + C. LE 16 ","173","0.245182215181698","0.21208501268767","0.278279417675726"
"Paid","1995","secondary school degree","Couple + C. GT 16 ","84","0.233200669759967","0.188449252878554","0.27795208664138"
"Paid","1995","secondary school degree","Couple + C. LE and GT 16","29","","",""
"Paid","1995","college entrance qualification","1-pers.-HH","10","","",""
"Paid","1995","college entrance qualification","(Married) couple without C. ","28","","",""
"Paid","1995","college entrance qualification","Single parent ","3","","",""
"Paid","1995","college entrance qualification","Couple + C. LE 16 ","27","","",""
"Paid","1995","college entrance qualification","Couple + C. GT 16 ","15","","",""
"Paid","1995","college entrance qualification","Couple + C. LE and GT 16","9","","",""
"Paid","1995","Other degree","1-pers.-HH","14","","",""
"Paid","1995","Other degree","(Married) couple without C. ","31","0.533030549684692","0.412666606158405","0.653394493210979"
"Paid","1995","Other degree","Single parent ","5","","",""
"Paid","1995","Other degree","Couple + C. LE 16 ","106","0.700683359482045","0.62739604727697","0.77397067168712"
"Paid","1995","Other degree","Couple + C. GT 16 ","42","0.478690215829468","0.368533809635985","0.588846622022951"
"Paid","1995","Other degree","Couple + C. LE and GT 16","47","0.566403021023896","0.451934058364073","0.680871983683718"
"Paid","1995","no degree/no degree yet","1-pers.-HH","6","","",""
"Paid","1995","no degree/no degree yet","(Married) couple without C. ","13","","",""
"Paid","1995","no degree/no degree yet","Single parent ","3","","",""
"Paid","1995","no degree/no degree yet","Couple + C. LE 16 ","26","","",""
"Paid","1995","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Paid","1995","no degree/no degree yet","Couple + C. LE and GT 16","16","","",""
"Not paid","1995","lower secondary degree","1-pers.-HH","14","","",""
"Not paid","1995","lower secondary degree","(Married) couple without C. ","59","0.123440333592411","0.0949754970985249","0.151905170086298"
"Not paid","1995","lower secondary degree","Single parent ","4","","",""
"Not paid","1995","lower secondary degree","Couple + C. LE 16 ","25","","",""
"Not paid","1995","lower secondary degree","Couple + C. GT 16 ","43","0.105723208776619","0.074518881591089","0.13692753596215"
"Not paid","1995","lower secondary degree","Couple + C. LE and GT 16","15","","",""
"Not paid","1995","secondary school degree","1-pers.-HH","29","","",""
"Not paid","1995","secondary school degree","(Married) couple without C. ","52","0.139879394441266","0.107246186071608","0.172512602810924"
"Not paid","1995","secondary school degree","Single parent ","7","","",""
"Not paid","1995","secondary school degree","Couple + C. LE 16 ","80","0.141905226774839","0.11505842433274","0.168752029216937"
"Not paid","1995","secondary school degree","Couple + C. GT 16 ","53","0.162603841726153","0.123552863794163","0.201654819658142"
"Not paid","1995","secondary school degree","Couple + C. LE and GT 16","29","","",""
"Not paid","1995","college entrance qualification","1-pers.-HH","28","","",""
"Not paid","1995","college entrance qualification","(Married) couple without C. ","88","0.320722665165648","0.263094312043785","0.37835101828751"
"Not paid","1995","college entrance qualification","Single parent ","16","","",""
"Not paid","1995","college entrance qualification","Couple + C. LE 16 ","104","0.372147085237206","0.317357405083549","0.426936765390862"
"Not paid","1995","college entrance qualification","Couple + C. GT 16 ","49","0.408429250733503","0.327295734274143","0.489562767192863"
"Not paid","1995","college entrance qualification","Couple + C. LE and GT 16","29","","",""
"Not paid","1995","Other degree","1-pers.-HH","","","",""
"Not paid","1995","Other degree","(Married) couple without C. ","9","","",""
"Not paid","1995","Other degree","Single parent ","2","","",""
"Not paid","1995","Other degree","Couple + C. LE 16 ","8","","",""
"Not paid","1995","Other degree","Couple + C. GT 16 ","7","","",""
"Not paid","1995","Other degree","Couple + C. LE and GT 16","2","","",""
"Not paid","1995","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","1995","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Not paid","1995","no degree/no degree yet","Single parent ","","","",""
"Not paid","1995","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Not paid","1995","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Not paid","1995","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Acclaimed","1996","lower secondary degree","1-pers.-HH","72","0.471160516403529","0.393327129635922","0.548993903171135"
"Acclaimed","1996","lower secondary degree","(Married) couple without C. ","197","0.398699467393773","0.355168473962949","0.442230460824597"
"Acclaimed","1996","lower secondary degree","Single parent ","37","0.415653099026761","0.312683827811914","0.518622370241608"
"Acclaimed","1996","lower secondary degree","Couple + C. LE 16 ","130","0.291770548109491","0.248854752023725","0.334686344195256"
"Acclaimed","1996","lower secondary degree","Couple + C. GT 16 ","138","0.417192829961521","0.365459999753454","0.468925660169587"
"Acclaimed","1996","lower secondary degree","Couple + C. LE and GT 16","70","0.49371573053121","0.412618249947844","0.574813211114576"
"Acclaimed","1996","secondary school degree","1-pers.-HH","89","0.481628050159294","0.408224895924697","0.555031204393891"
"Acclaimed","1996","secondary school degree","(Married) couple without C. ","234","0.513794189348195","0.467198941845792","0.560389436850598"
"Acclaimed","1996","secondary school degree","Single parent ","52","0.6191561450142","0.517699540156774","0.720612749871626"
"Acclaimed","1996","secondary school degree","Couple + C. LE 16 ","256","0.427315906426751","0.388313990350349","0.466317822503154"
"Acclaimed","1996","secondary school degree","Couple + C. GT 16 ","133","0.397896974719869","0.343498262377992","0.452295687061745"
"Acclaimed","1996","secondary school degree","Couple + C. LE and GT 16","108","0.516180122718358","0.448266184489586","0.58409406094713"
"Acclaimed","1996","college entrance qualification","1-pers.-HH","54","0.416302807431744","0.325814151515544","0.506791463347945"
"Acclaimed","1996","college entrance qualification","(Married) couple without C. ","99","0.377339335711218","0.315757679044527","0.438920992377909"
"Acclaimed","1996","college entrance qualification","Single parent ","16","","",""
"Acclaimed","1996","college entrance qualification","Couple + C. LE 16 ","109","0.344422663470454","0.29047187636021","0.398373450580697"
"Acclaimed","1996","college entrance qualification","Couple + C. GT 16 ","61","0.37240841491511","0.295298909749768","0.449517920080451"
"Acclaimed","1996","college entrance qualification","Couple + C. LE and GT 16","32","0.370220260404432","0.267569289447282","0.472871231361582"
"Acclaimed","1996","Other degree","1-pers.-HH","10","","",""
"Acclaimed","1996","Other degree","(Married) couple without C. ","27","","",""
"Acclaimed","1996","Other degree","Single parent ","5","","",""
"Acclaimed","1996","Other degree","Couple + C. LE 16 ","30","0.262065484559935","0.183384226942491","0.340746742177378"
"Acclaimed","1996","Other degree","Couple + C. GT 16 ","20","","",""
"Acclaimed","1996","Other degree","Couple + C. LE and GT 16","18","","",""
"Acclaimed","1996","no degree/no degree yet","1-pers.-HH","1","","",""
"Acclaimed","1996","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Acclaimed","1996","no degree/no degree yet","Single parent ","4","","",""
"Acclaimed","1996","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Acclaimed","1996","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"Acclaimed","1996","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"Partly, partly","1996","lower secondary degree","1-pers.-HH","25","","",""
"Partly, partly","1996","lower secondary degree","(Married) couple without C. ","85","0.184657265462352","0.150160112121823","0.219154418802881"
"Partly, partly","1996","lower secondary degree","Single parent ","14","","",""
"Partly, partly","1996","lower secondary degree","Couple + C. LE 16 ","86","0.19487420019557","0.157478772848257","0.232269627542883"
"Partly, partly","1996","lower secondary degree","Couple + C. GT 16 ","59","0.150412900362593","0.112908530319657","0.187917270405529"
"Partly, partly","1996","lower secondary degree","Couple + C. LE and GT 16","17","","",""
"Partly, partly","1996","secondary school degree","1-pers.-HH","34","0.198168731383645","0.139609259883671","0.256728202883618"
"Partly, partly","1996","secondary school degree","(Married) couple without C. ","74","0.170697641270412","0.135621875065497","0.205773407475328"
"Partly, partly","1996","secondary school degree","Single parent ","11","","",""
"Partly, partly","1996","secondary school degree","Couple + C. LE 16 ","124","0.191291850663431","0.160282119753171","0.222301581573692"
"Partly, partly","1996","secondary school degree","Couple + C. GT 16 ","63","0.196213549893299","0.152076557649229","0.240350542137369"
"Partly, partly","1996","secondary school degree","Couple + C. LE and GT 16","24","","",""
"Partly, partly","1996","college entrance qualification","1-pers.-HH","19","","",""
"Partly, partly","1996","college entrance qualification","(Married) couple without C. ","36","0.200882308588898","0.149980193259018","0.251784423918778"
"Partly, partly","1996","college entrance qualification","Single parent ","2","","",""
"Partly, partly","1996","college entrance qualification","Couple + C. LE 16 ","44","0.172995116421178","0.13005028347183","0.215939949370526"
"Partly, partly","1996","college entrance qualification","Couple + C. GT 16 ","19","","",""
"Partly, partly","1996","college entrance qualification","Couple + C. LE and GT 16","15","","",""
"Partly, partly","1996","Other degree","1-pers.-HH","5","","",""
"Partly, partly","1996","Other degree","(Married) couple without C. ","6","","",""
"Partly, partly","1996","Other degree","Single parent ","2","","",""
"Partly, partly","1996","Other degree","Couple + C. LE 16 ","16","","",""
"Partly, partly","1996","Other degree","Couple + C. GT 16 ","11","","",""
"Partly, partly","1996","Other degree","Couple + C. LE and GT 16","4","","",""
"Partly, partly","1996","no degree/no degree yet","1-pers.-HH","","","",""
"Partly, partly","1996","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Partly, partly","1996","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","1996","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Partly, partly","1996","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Partly, partly","1996","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Paid","1996","lower secondary degree","1-pers.-HH","50","0.309468594592922","0.237387801508963","0.381549387676881"
"Paid","1996","lower secondary degree","(Married) couple without C. ","160","0.323777119843663","0.282176675955132","0.365377563732195"
"Paid","1996","lower secondary degree","Single parent ","32","0.349124541391897","0.249527625021146","0.448721457762649"
"Paid","1996","lower secondary degree","Couple + C. LE 16 ","193","0.436168082265157","0.389350258193489","0.482985906336825"
"Paid","1996","lower secondary degree","Couple + C. GT 16 ","120","0.355805440314809","0.305576941786867","0.406033938842751"
"Paid","1996","lower secondary degree","Couple + C. LE and GT 16","51","0.348475242661001","0.27118528145817","0.425765203863833"
"Paid","1996","secondary school degree","1-pers.-HH","31","0.181265973486501","0.124672330114458","0.237859616858544"
"Paid","1996","secondary school degree","(Married) couple without C. ","64","0.155478903904322","0.121697480662855","0.189260327145789"
"Paid","1996","secondary school degree","Single parent ","15","","",""
"Paid","1996","secondary school degree","Couple + C. LE 16 ","163","0.243353877848198","0.209522522690108","0.277185233006287"
"Paid","1996","secondary school degree","Couple + C. GT 16 ","61","0.184195988235659","0.14111348806772","0.227278488403599"
"Paid","1996","secondary school degree","Couple + C. LE and GT 16","43","0.187022016661411","0.134031008319269","0.240013025003553"
"Paid","1996","college entrance qualification","1-pers.-HH","11","","",""
"Paid","1996","college entrance qualification","(Married) couple without C. ","24","","",""
"Paid","1996","college entrance qualification","Single parent ","5","","",""
"Paid","1996","college entrance qualification","Couple + C. LE 16 ","35","0.11510726394461","0.0788715652707445","0.151342962618475"
"Paid","1996","college entrance qualification","Couple + C. GT 16 ","16","","",""
"Paid","1996","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Paid","1996","Other degree","1-pers.-HH","12","","",""
"Paid","1996","Other degree","(Married) couple without C. ","20","","",""
"Paid","1996","Other degree","Single parent ","7","","",""
"Paid","1996","Other degree","Couple + C. LE 16 ","70","0.506303332008311","0.416850733930095","0.595755930086528"
"Paid","1996","Other degree","Couple + C. GT 16 ","41","0.52252879497193","0.412384184285442","0.632673405658417"
"Paid","1996","Other degree","Couple + C. LE and GT 16","37","0.644345678389459","0.522195082384325","0.766496274394593"
"Paid","1996","no degree/no degree yet","1-pers.-HH","1","","",""
"Paid","1996","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Paid","1996","no degree/no degree yet","Single parent ","3","","",""
"Paid","1996","no degree/no degree yet","Couple + C. LE 16 ","22","","",""
"Paid","1996","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Paid","1996","no degree/no degree yet","Couple + C. LE and GT 16","16","","",""
"Not paid","1996","lower secondary degree","1-pers.-HH","11","","",""
"Not paid","1996","lower secondary degree","(Married) couple without C. ","44","0.0928661473002122","0.0670617120976296","0.118670582502795"
"Not paid","1996","lower secondary degree","Single parent ","5","","",""
"Not paid","1996","lower secondary degree","Couple + C. LE 16 ","22","","",""
"Not paid","1996","lower secondary degree","Couple + C. GT 16 ","32","0.0765888293610771","0.0486880936502949","0.104489565071859"
"Not paid","1996","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"Not paid","1996","secondary school degree","1-pers.-HH","24","","",""
"Not paid","1996","secondary school degree","(Married) couple without C. ","70","0.16002926547707","0.125849526656702","0.194209004297438"
"Not paid","1996","secondary school degree","Single parent ","10","","",""
"Not paid","1996","secondary school degree","Couple + C. LE 16 ","75","0.13803836506162","0.110842822661119","0.16523390746212"
"Not paid","1996","secondary school degree","Couple + C. GT 16 ","54","0.221693487151173","0.175527758330268","0.267859215972078"
"Not paid","1996","secondary school degree","Couple + C. LE and GT 16","33","0.164676111295201","0.114272787581658","0.215079435008744"
"Not paid","1996","college entrance qualification","1-pers.-HH","30","0.330920318435874","0.244543679099844","0.417296957771904"
"Not paid","1996","college entrance qualification","(Married) couple without C. ","79","0.340503377038323","0.280299201652156","0.400707552424491"
"Not paid","1996","college entrance qualification","Single parent ","14","","",""
"Not paid","1996","college entrance qualification","Couple + C. LE 16 ","110","0.367474956163759","0.312736481018255","0.422213431309263"
"Not paid","1996","college entrance qualification","Couple + C. GT 16 ","55","0.429324107342154","0.35037503732589","0.508273177358418"
"Not paid","1996","college entrance qualification","Couple + C. LE and GT 16","31","0.355853242591813","0.254072291599312","0.457634193584314"
"Not paid","1996","Other degree","1-pers.-HH","1","","",""
"Not paid","1996","Other degree","(Married) couple without C. ","2","","",""
"Not paid","1996","Other degree","Single parent ","3","","",""
"Not paid","1996","Other degree","Couple + C. LE 16 ","4","","",""
"Not paid","1996","Other degree","Couple + C. GT 16 ","7","","",""
"Not paid","1996","Other degree","Couple + C. LE and GT 16","","","",""
"Not paid","1996","no degree/no degree yet","1-pers.-HH","1","","",""
"Not paid","1996","no degree/no degree yet","(Married) couple without C. ","","","",""
"Not paid","1996","no degree/no degree yet","Single parent ","","","",""
"Not paid","1996","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Not paid","1996","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Not paid","1996","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Acclaimed","1997","lower secondary degree","1-pers.-HH","55","0.482627326795287","0.392846767270852","0.572407886319722"
"Acclaimed","1997","lower secondary degree","(Married) couple without C. ","164","0.416786283529511","0.3690633934672","0.464509173591821"
"Acclaimed","1997","lower secondary degree","Single parent ","37","0.50468355037966","0.391529941493345","0.617837159265975"
"Acclaimed","1997","lower secondary degree","Couple + C. LE 16 ","131","0.375506161204535","0.325621569913429","0.42539075249564"
"Acclaimed","1997","lower secondary degree","Couple + C. GT 16 ","108","0.437829189020562","0.378978267250734","0.496680110790391"
"Acclaimed","1997","lower secondary degree","Couple + C. LE and GT 16","57","0.427481063845843","0.3404066384954","0.514555489196285"
"Acclaimed","1997","secondary school degree","1-pers.-HH","78","0.391040518843086","0.318324495903664","0.463756541782508"
"Acclaimed","1997","secondary school degree","(Married) couple without C. ","192","0.477644775354065","0.427620110084969","0.527669440623161"
"Acclaimed","1997","secondary school degree","Single parent ","38","0.524589911734793","0.410030486810703","0.639149336658883"
"Acclaimed","1997","secondary school degree","Couple + C. LE 16 ","222","0.437683926575248","0.394712115434329","0.480655737716166"
"Acclaimed","1997","secondary school degree","Couple + C. GT 16 ","145","0.465996315064872","0.410012622587161","0.521980007542582"
