"plb0195_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1991","Hesse","East Germany","","","",""
"Partly, partly","1991","Rhineland-Palatinate,Saarland","West Germany","40","0.140651950089681","0.0989506219317404","0.182353278247622"
"Partly, partly","1991","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","1991","Baden-Württemberg","West Germany","118","0.159046221507348","0.133766760629101","0.184325682385596"
"Partly, partly","1991","Baden-Württemberg","East Germany","","","",""
"Partly, partly","1991","Bavaria","West Germany","106","0.153261790877789","0.126205636892806","0.180317944862772"
"Partly, partly","1991","Bavaria","East Germany","","","",""
"Partly, partly","1991","Berlin","West Germany","23","","",""
"Partly, partly","1991","Berlin","East Germany","23","","",""
"Partly, partly","1991","Brandenburg","West Germany","","","",""
"Partly, partly","1991","Brandenburg","East Germany","41","0.136710006863576","0.0978354036210214","0.17558461010613"
"Partly, partly","1991","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","1991","Mecklenburg-Western Pomerania","East Germany","27","","",""
"Partly, partly","1991","Saxony","West Germany","","","",""
"Partly, partly","1991","Saxony","East Germany","75","0.13550123402847","0.107128838789326","0.163873629267614"
"Partly, partly","1991","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","1991","Saxony-Anhalt","East Germany","39","0.130127184733694","0.0946767195810719","0.165577649886316"
"Partly, partly","1991","Thuringia","West Germany","","","",""
"Partly, partly","1991","Thuringia","East Germany","34","0.112037009267746","0.0762858043718066","0.147788214163685"
"Paid","1991","Schleswig-Holstein","West Germany","46","0.366176417299093","0.280689913015973","0.451662921582212"
"Paid","1991","Schleswig-Holstein","East Germany","","","",""
"Paid","1991","Hamburg","West Germany","17","","",""
"Paid","1991","Hamburg","East Germany","","","",""
"Paid","1991","Lower Saxony","West Germany","163","0.375703745659265","0.328594819866386","0.422812671452143"
"Paid","1991","Lower Saxony","East Germany","","","",""
"Paid","1991","Bremen","West Germany","20","","",""
"Paid","1991","Bremen","East Germany","","","",""
"Paid","1991","North Rhine-Westphalia","West Germany","437","0.396254443985888","0.365135200457478","0.427373687514299"
"Paid","1991","North Rhine-Westphalia","East Germany","","","",""
"Paid","1991","Hesse","West Germany","144","0.266184516445738","0.223765080056034","0.308603952835442"
"Paid","1991","Hesse","East Germany","","","",""
"Paid","1991","Rhineland-Palatinate,Saarland","West Germany","121","0.435516772713834","0.376043693583182","0.494989851844487"
"Paid","1991","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","1991","Baden-Württemberg","West Germany","390","0.40894946215006","0.374966033324045","0.442932890976076"
"Paid","1991","Baden-Württemberg","East Germany","","","",""
"Paid","1991","Bavaria","West Germany","252","0.324226293782515","0.28907030672684","0.35938228083819"
"Paid","1991","Bavaria","East Germany","","","",""
"Paid","1991","Berlin","West Germany","39","0.256698660828834","0.18535406136875","0.328043260288918"
"Paid","1991","Berlin","East Germany","27","","",""
"Paid","1991","Brandenburg","West Germany","","","",""
"Paid","1991","Brandenburg","East Germany","87","0.296322140242032","0.244649999084403","0.347994281399661"
"Paid","1991","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","1991","Mecklenburg-Western Pomerania","East Germany","57","0.306741938958253","0.244372406712983","0.369111471203523"
"Paid","1991","Saxony","West Germany","","","",""
"Paid","1991","Saxony","East Germany","125","0.214456408284767","0.180431509168079","0.248481307401456"
"Paid","1991","Saxony-Anhalt","West Germany","","","",""
"Paid","1991","Saxony-Anhalt","East Germany","93","0.266552066018943","0.219962816688611","0.313141315349274"
"Paid","1991","Thuringia","West Germany","","","",""
"Paid","1991","Thuringia","East Germany","84","0.29253013272557","0.240965518322872","0.344094747128269"
"Not paid","1991","Schleswig-Holstein","West Germany","12","","",""
"Not paid","1991","Schleswig-Holstein","East Germany","","","",""
"Not paid","1991","Hamburg","West Germany","14","","",""
"Not paid","1991","Hamburg","East Germany","","","",""
"Not paid","1991","Lower Saxony","West Germany","51","0.140987143010763","0.107135896825072","0.174838389196453"
"Not paid","1991","Lower Saxony","East Germany","","","",""
"Not paid","1991","Bremen","West Germany","2","","",""
"Not paid","1991","Bremen","East Germany","","","",""
"Not paid","1991","North Rhine-Westphalia","West Germany","153","0.19756912060412","0.172236604075373","0.222901637132867"
"Not paid","1991","North Rhine-Westphalia","East Germany","","","",""
"Not paid","1991","Hesse","West Germany","53","0.163370502440202","0.127886428769775","0.198854576110628"
"Not paid","1991","Hesse","East Germany","","","",""
"Not paid","1991","Rhineland-Palatinate,Saarland","West Germany","35","0.157446290060531","0.113758761821532","0.20113381829953"
"Not paid","1991","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","1991","Baden-Württemberg","West Germany","80","0.135317015854132","0.111672810160218","0.158961221548046"
"Not paid","1991","Baden-Württemberg","East Germany","","","",""
"Not paid","1991","Bavaria","West Germany","90","0.157563746127675","0.130200273731493","0.184927218523858"
"Not paid","1991","Bavaria","East Germany","","","",""
"Not paid","1991","Berlin","West Germany","20","","",""
"Not paid","1991","Berlin","East Germany","23","","",""
"Not paid","1991","Brandenburg","West Germany","","","",""
"Not paid","1991","Brandenburg","East Germany","49","0.1584731097425","0.117149404720031","0.199796814764969"
"Not paid","1991","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","1991","Mecklenburg-Western Pomerania","East Germany","27","","",""
"Not paid","1991","Saxony","West Germany","","","",""
"Not paid","1991","Saxony","East Germany","93","0.164906304092336","0.13414332297943","0.195669285205242"
"Not paid","1991","Saxony-Anhalt","West Germany","","","",""
"Not paid","1991","Saxony-Anhalt","East Germany","49","0.142525895154417","0.105690321553759","0.179361468755074"
"Not paid","1991","Thuringia","West Germany","","","",""
"Not paid","1991","Thuringia","East Germany","43","0.135819271860081","0.096986759935575","0.174651783784587"
"Acclaimed","1992","Schleswig-Holstein","West Germany","33","0.306858825232093","0.220673781464424","0.393043868999761"
"Acclaimed","1992","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","1992","Hamburg","West Germany","24","","",""
"Acclaimed","1992","Hamburg","East Germany","","","",""
"Acclaimed","1992","Lower Saxony","West Germany","148","0.396544310782855","0.348724966211738","0.444363655353972"
"Acclaimed","1992","Lower Saxony","East Germany","","","",""
"Acclaimed","1992","Bremen","West Germany","12","","",""
"Acclaimed","1992","Bremen","East Germany","","","",""
"Acclaimed","1992","North Rhine-Westphalia","West Germany","243","0.29915575784537","0.269774748788104","0.328536766902637"
"Acclaimed","1992","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","1992","Hesse","West Germany","128","0.399301879643754","0.348569481572682","0.450034277714826"
"Acclaimed","1992","Hesse","East Germany","","","",""
"Acclaimed","1992","Rhineland-Palatinate,Saarland","West Germany","64","0.284351643159386","0.226676076488452","0.34202720983032"
"Acclaimed","1992","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","1992","Baden-Württemberg","West Germany","228","0.326455994301291","0.29316199878044","0.359749989822142"
"Acclaimed","1992","Baden-Württemberg","East Germany","","","",""
"Acclaimed","1992","Bavaria","West Germany","246","0.376043251382041","0.339900626661533","0.412185876102548"
"Acclaimed","1992","Bavaria","East Germany","","","",""
"Acclaimed","1992","Berlin","West Germany","52","0.400714888134299","0.317743152414617","0.483686623853982"
"Acclaimed","1992","Berlin","East Germany","53","0.358516562920905","0.279077994501996","0.437955131339815"
"Acclaimed","1992","Brandenburg","West Germany","","","",""
"Acclaimed","1992","Brandenburg","East Germany","108","0.364945262627978","0.308456061281358","0.421434463974598"
"Acclaimed","1992","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","1992","Mecklenburg-Western Pomerania","East Germany","70","0.399559013831313","0.325929952917393","0.473188074745234"
"Acclaimed","1992","Saxony","West Germany","","","",""
"Acclaimed","1992","Saxony","East Germany","191","0.388050869606777","0.345035206427858","0.431066532785696"
"Acclaimed","1992","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","1992","Saxony-Anhalt","East Germany","127","0.346966149406042","0.295215260886719","0.398717037925366"
"Acclaimed","1992","Thuringia","West Germany","","","",""
"Acclaimed","1992","Thuringia","East Germany","125","0.412050047631931","0.355006012516442","0.46909408274742"
"Partly, partly","1992","Schleswig-Holstein","West Germany","24","","",""
"Partly, partly","1992","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","1992","Hamburg","West Germany","12","","",""
"Partly, partly","1992","Hamburg","East Germany","","","",""
"Partly, partly","1992","Lower Saxony","West Germany","72","0.173227829523577","0.136233358548459","0.210222300498695"
"Partly, partly","1992","Lower Saxony","East Germany","","","",""
"Partly, partly","1992","Bremen","West Germany","6","","",""
"Partly, partly","1992","Bremen","East Germany","","","",""
"Partly, partly","1992","North Rhine-Westphalia","West Germany","121","0.131777263912114","0.110073098559746","0.153481429264482"
"Partly, partly","1992","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","1992","Hesse","West Germany","70","0.204148027934821","0.162394293891509","0.245901761978133"
"Partly, partly","1992","Hesse","East Germany","","","",""
"Partly, partly","1992","Rhineland-Palatinate,Saarland","West Germany","39","0.187242291004173","0.137365709259756","0.23711887274859"
"Partly, partly","1992","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","1992","Baden-Württemberg","West Germany","129","0.175631242934896","0.148614545767846","0.202647940101945"
"Partly, partly","1992","Baden-Württemberg","East Germany","","","",""
"Partly, partly","1992","Bavaria","West Germany","124","0.164567587870032","0.136901270301805","0.192233905438259"
"Partly, partly","1992","Bavaria","East Germany","","","",""
"Partly, partly","1992","Berlin","West Germany","19","","",""
"Partly, partly","1992","Berlin","East Germany","22","","",""
"Partly, partly","1992","Brandenburg","West Germany","","","",""
"Partly, partly","1992","Brandenburg","East Germany","47","0.159214421980014","0.116282550711861","0.202146293248167"
"Partly, partly","1992","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","1992","Mecklenburg-Western Pomerania","East Germany","17","","",""
"Partly, partly","1992","Saxony","West Germany","","","",""
"Partly, partly","1992","Saxony","East Germany","99","0.194222151070518","0.159301552971869","0.229142749169166"
"Partly, partly","1992","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","1992","Saxony-Anhalt","East Germany","49","0.169572817426281","0.128775152494005","0.210370482358558"
"Partly, partly","1992","Thuringia","West Germany","","","",""
"Partly, partly","1992","Thuringia","East Germany","44","0.173362750207105","0.129489434811179","0.217236065603032"
"Paid","1992","Schleswig-Holstein","West Germany","41","0.370356485916485","0.2801144067539","0.46059856507907"
"Paid","1992","Schleswig-Holstein","East Germany","","","",""
"Paid","1992","Hamburg","West Germany","11","","",""
"Paid","1992","Hamburg","East Germany","","","",""
"Paid","1992","Lower Saxony","West Germany","142","0.311315249289075","0.26605202419786","0.356578474380291"
"Paid","1992","Lower Saxony","East Germany","","","",""
"Paid","1992","Bremen","West Germany","13","","",""
"Paid","1992","Bremen","East Germany","","","",""
"Paid","1992","North Rhine-Westphalia","West Germany","420","0.383247268234529","0.352051021685057","0.414443514784001"
"Paid","1992","North Rhine-Westphalia","East Germany","","","",""
"Paid","1992","Hesse","West Germany","108","0.245723967135298","0.201128009837734","0.290319924432863"
"Paid","1992","Hesse","East Germany","","","",""
"Paid","1992","Rhineland-Palatinate,Saarland","West Germany","105","0.413964089981505","0.350990622285078","0.476937557677933"
"Paid","1992","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","1992","Baden-Württemberg","West Germany","332","0.372521094558186","0.338193323454287","0.406848865662085"
"Paid","1992","Baden-Württemberg","East Germany","","","",""
"Paid","1992","Bavaria","West Germany","228","0.302780563363512","0.268498079141777","0.337063047585246"
"Paid","1992","Bavaria","East Germany","","","",""
"Paid","1992","Berlin","West Germany","40","0.24612040849465","0.173188009582007","0.319052807407293"
"Paid","1992","Berlin","East Germany","38","0.308256933027847","0.23176548062436","0.384748385431334"
"Paid","1992","Brandenburg","West Germany","","","",""
"Paid","1992","Brandenburg","East Germany","74","0.27596106768338","0.223510419772946","0.328411715593813"
"Paid","1992","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","1992","Mecklenburg-Western Pomerania","East Germany","52","0.356742292982504","0.284732190466154","0.428752395498854"
"Paid","1992","Saxony","West Germany","","","",""
"Paid","1992","Saxony","East Germany","115","0.229852471990701","0.192712960785294","0.266991983196107"
"Paid","1992","Saxony-Anhalt","West Germany","","","",""
"Paid","1992","Saxony-Anhalt","East Germany","93","0.305815926993311","0.255723302859623","0.355908551126998"
"Paid","1992","Thuringia","West Germany","","","",""
"Paid","1992","Thuringia","East Germany","73","0.2500452779347","0.199858198283999","0.300232357585401"
"Not paid","1992","Schleswig-Holstein","West Germany","12","","",""
"Not paid","1992","Schleswig-Holstein","East Germany","","","",""
"Not paid","1992","Hamburg","West Germany","4","","",""
"Not paid","1992","Hamburg","East Germany","","","",""
"Not paid","1992","Lower Saxony","West Germany","40","0.118912610404493","0.0872710047460916","0.150554216062894"
"Not paid","1992","Lower Saxony","East Germany","","","",""
"Not paid","1992","Bremen","West Germany","6","","",""
"Not paid","1992","Bremen","East Germany","","","",""
"Not paid","1992","North Rhine-Westphalia","West Germany","149","0.185819710007986","0.160861499096787","0.210777920919186"
"Not paid","1992","North Rhine-Westphalia","East Germany","","","",""
"Not paid","1992","Hesse","West Germany","52","0.150826125286126","0.113754367665054","0.187897882907199"
"Not paid","1992","Hesse","East Germany","","","",""
"Not paid","1992","Rhineland-Palatinate,Saarland","West Germany","27","","",""
"Not paid","1992","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","1992","Baden-Württemberg","West Germany","73","0.125391668205627","0.101878467518854","0.148904868892401"
"Not paid","1992","Baden-Württemberg","East Germany","","","",""
"Not paid","1992","Bavaria","West Germany","92","0.156608597384416","0.129491329562172","0.183725865206661"
"Not paid","1992","Bavaria","East Germany","","","",""
"Not paid","1992","Berlin","West Germany","23","","",""
"Not paid","1992","Berlin","East Germany","27","","",""
"Not paid","1992","Brandenburg","West Germany","","","",""
"Not paid","1992","Brandenburg","East Germany","50","0.199879247708628","0.152953888066848","0.246804607350409"
"Not paid","1992","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","1992","Mecklenburg-Western Pomerania","East Germany","31","0.160067947845145","0.104949383630568","0.215186512059722"
"Not paid","1992","Saxony","West Germany","","","",""
"Not paid","1992","Saxony","East Germany","88","0.187874507332005","0.153394279217829","0.222354735446181"
"Not paid","1992","Saxony-Anhalt","West Germany","","","",""
"Not paid","1992","Saxony-Anhalt","East Germany","56","0.177645106174366","0.13609112151576","0.219199090832972"
"Not paid","1992","Thuringia","West Germany","","","",""
"Not paid","1992","Thuringia","East Germany","44","0.164541924226263","0.121571890844869","0.207511957607658"
"Acclaimed","1993","Schleswig-Holstein","West Germany","48","0.379869636790171","0.293030348231024","0.466708925349318"
"Acclaimed","1993","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","1993","Hamburg","West Germany","21","","",""
"Acclaimed","1993","Hamburg","East Germany","","","",""
"Acclaimed","1993","Lower Saxony","West Germany","149","0.390826812761758","0.342769103762486","0.43888452176103"
"Acclaimed","1993","Lower Saxony","East Germany","","","",""
"Acclaimed","1993","Bremen","West Germany","12","","",""
"Acclaimed","1993","Bremen","East Germany","","","",""
"Acclaimed","1993","North Rhine-Westphalia","West Germany","241","0.293729118006105","0.264265511767543","0.323192724244667"
"Acclaimed","1993","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","1993","Hesse","West Germany","121","0.381944347177098","0.329993541501319","0.433895152852877"
"Acclaimed","1993","Hesse","East Germany","","","",""
"Acclaimed","1993","Rhineland-Palatinate,Saarland","West Germany","59","0.253131653209958","0.197301941507353","0.308961364912564"
"Acclaimed","1993","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","1993","Baden-Württemberg","West Germany","217","0.306815079874834","0.273587773576067","0.340042386173601"
"Acclaimed","1993","Baden-Württemberg","East Germany","","","",""
"Acclaimed","1993","Bavaria","West Germany","253","0.383075916397494","0.346402236369424","0.419749596425564"
"Acclaimed","1993","Bavaria","East Germany","","","",""
"Acclaimed","1993","Berlin","West Germany","53","0.414857233161037","0.328485161133216","0.501229305188859"
"Acclaimed","1993","Berlin","East Germany","59","0.41311495333823","0.330360644360351","0.495869262316109"
"Acclaimed","1993","Brandenburg","West Germany","","","",""
"Acclaimed","1993","Brandenburg","East Germany","105","0.368635700101806","0.310660003013861","0.426611397189751"
"Acclaimed","1993","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","1993","Mecklenburg-Western Pomerania","East Germany","62","0.395835795827824","0.321218218078668","0.47045337357698"
"Acclaimed","1993","Saxony","West Germany","","","",""
"Acclaimed","1993","Saxony","East Germany","193","0.388070770352853","0.344834896050131","0.431306644655576"
"Acclaimed","1993","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","1993","Saxony-Anhalt","East Germany","119","0.379168660243351","0.325246047198813","0.43309127328789"
"Acclaimed","1993","Thuringia","West Germany","","","",""
"Acclaimed","1993","Thuringia","East Germany","92","0.328728169907936","0.27380411365922","0.383652226156652"
"Partly, partly","1993","Schleswig-Holstein","West Germany","20","","",""
"Partly, partly","1993","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","1993","Hamburg","West Germany","19","","",""
"Partly, partly","1993","Hamburg","East Germany","","","",""
"Partly, partly","1993","Lower Saxony","West Germany","63","0.144148877498508","0.109554522096945","0.17874323290007"
"Partly, partly","1993","Lower Saxony","East Germany","","","",""
"Partly, partly","1993","Bremen","West Germany","5","","",""
"Partly, partly","1993","Bremen","East Germany","","","",""
"Partly, partly","1993","North Rhine-Westphalia","West Germany","129","0.127648606995915","0.10606219211375","0.149235021878081"
"Partly, partly","1993","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","1993","Hesse","West Germany","65","0.182429514264507","0.141135357158336","0.223723671370679"
"Partly, partly","1993","Hesse","East Germany","","","",""
"Partly, partly","1993","Rhineland-Palatinate,Saarland","West Germany","35","0.144937712285916","0.0997354982106355","0.190139926361197"
"Partly, partly","1993","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","1993","Baden-Württemberg","West Germany","140","0.20211445658268","0.173180940172739","0.231047972992621"
"Partly, partly","1993","Baden-Württemberg","East Germany","","","",""
"Partly, partly","1993","Bavaria","West Germany","122","0.171022933108333","0.14261794328848","0.199427922928186"
"Partly, partly","1993","Bavaria","East Germany","","","",""
"Partly, partly","1993","Berlin","West Germany","12","","",""
"Partly, partly","1993","Berlin","East Germany","26","","",""
"Partly, partly","1993","Brandenburg","West Germany","","","",""
"Partly, partly","1993","Brandenburg","East Germany","47","0.149547095360023","0.106690131760707","0.192404058959338"
"Partly, partly","1993","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","1993","Mecklenburg-Western Pomerania","East Germany","27","","",""
"Partly, partly","1993","Saxony","West Germany","","","",""
"Partly, partly","1993","Saxony","East Germany","90","0.193219694527345","0.15818958303281","0.228249806021881"
"Partly, partly","1993","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","1993","Saxony-Anhalt","East Germany","48","0.172878405737083","0.13085193210379","0.214904879370377"
"Partly, partly","1993","Thuringia","West Germany","","","",""
"Partly, partly","1993","Thuringia","East Germany","54","0.193815866153618","0.147598337661047","0.24003339464619"
"Paid","1993","Schleswig-Holstein","West Germany","36","0.288802036634402","0.207714735484796","0.369889337784008"
"Paid","1993","Schleswig-Holstein","East Germany","","","",""
"Paid","1993","Hamburg","West Germany","12","","",""
"Paid","1993","Hamburg","East Germany","","","",""
"Paid","1993","Lower Saxony","West Germany","137","0.326260885941546","0.280083548918219","0.372438222964873"
"Paid","1993","Lower Saxony","East Germany","","","",""
"Paid","1993","Bremen","West Germany","11","","",""
"Paid","1993","Bremen","East Germany","","","",""
"Paid","1993","North Rhine-Westphalia","West Germany","404","0.396668480098382","0.365022496119692","0.428314464077072"
"Paid","1993","North Rhine-Westphalia","East Germany","","","",""
"Paid","1993","Hesse","West Germany","102","0.241724089273328","0.195946591696647","0.287501586850008"
"Paid","1993","Hesse","East Germany","","","",""
"Paid","1993","Rhineland-Palatinate,Saarland","West Germany","105","0.451426091609953","0.387529008559025","0.515323174660881"
"Paid","1993","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","1993","Baden-Württemberg","West Germany","298","0.342921624982533","0.308720668267938","0.377122581697127"
"Paid","1993","Baden-Württemberg","East Germany","","","",""
"Paid","1993","Bavaria","West Germany","192","0.260620588754986","0.227504865704303","0.29373631180567"
"Paid","1993","Bavaria","East Germany","","","",""
"Paid","1993","Berlin","West Germany","40","0.278949159661205","0.200328160842273","0.357570158480138"
"Paid","1993","Berlin","East Germany","29","","",""
"Paid","1993","Brandenburg","West Germany","","","",""
"Paid","1993","Brandenburg","East Germany","59","0.231489691605359","0.180802532641828","0.282176850568889"
"Paid","1993","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","1993","Mecklenburg-Western Pomerania","East Germany","53","0.330791109065944","0.259001120507116","0.402581097624772"
"Paid","1993","Saxony","West Germany","","","",""
"Paid","1993","Saxony","East Germany","112","0.222215513030254","0.185330069885551","0.259100956174957"
"Paid","1993","Saxony-Anhalt","West Germany","","","",""
"Paid","1993","Saxony-Anhalt","East Germany","91","0.297767575981748","0.246946127562983","0.348589024400514"
"Paid","1993","Thuringia","West Germany","","","",""
"Paid","1993","Thuringia","East Germany","85","0.311989327075989","0.257818884046916","0.366159770105062"
"Not paid","1993","Schleswig-Holstein","West Germany","16","","",""
"Not paid","1993","Schleswig-Holstein","East Germany","","","",""
"Not paid","1993","Hamburg","West Germany","4","","",""
"Not paid","1993","Hamburg","East Germany","","","",""
"Not paid","1993","Lower Saxony","West Germany","47","0.138763423798188","0.1047148257599","0.172812021836476"
"Not paid","1993","Lower Saxony","East Germany","","","",""
"Not paid","1993","Bremen","West Germany","2","","",""
"Not paid","1993","Bremen","East Germany","","","",""
"Not paid","1993","North Rhine-Westphalia","West Germany","144","0.181953794899598","0.156996573801495","0.2069110159977"
"Not paid","1993","North Rhine-Westphalia","East Germany","","","",""
"Not paid","1993","Hesse","West Germany","48","0.193902049285067","0.151629001516918","0.236175097053216"
"Not paid","1993","Hesse","East Germany","","","",""
"Not paid","1993","Rhineland-Palatinate,Saarland","West Germany","34","0.150504542894173","0.104592621795086","0.196416463993259"
"Not paid","1993","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","1993","Baden-Württemberg","West Germany","85","0.148148838559953","0.122553362201213","0.173744314918693"
"Not paid","1993","Baden-Württemberg","East Germany","","","",""
"Not paid","1993","Bavaria","West Germany","108","0.185280561739187","0.155970605293515","0.214590518184858"
"Not paid","1993","Bavaria","East Germany","","","",""
"Not paid","1993","Berlin","West Germany","20","","",""
"Not paid","1993","Berlin","East Germany","22","","",""
"Not paid","1993","Brandenburg","West Germany","","","",""
"Not paid","1993","Brandenburg","East Germany","55","0.250327512932812","0.198268329559519","0.302386696306106"
"Not paid","1993","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","1993","Mecklenburg-Western Pomerania","East Germany","23","","",""
"Not paid","1993","Saxony","West Germany","","","",""
"Not paid","1993","Saxony","East Germany","93","0.196494022089547","0.161240102684889","0.231747941494206"
"Not paid","1993","Saxony-Anhalt","West Germany","","","",""
"Not paid","1993","Saxony-Anhalt","East Germany","53","0.150185358037817","0.110480486211246","0.189890229864388"
"Not paid","1993","Thuringia","West Germany","","","",""
"Not paid","1993","Thuringia","East Germany","50","0.165466636862457","0.122018415461415","0.208914858263499"
"Acclaimed","1994","Schleswig-Holstein","West Germany","45","0.36188144845344","0.275177089287984","0.448585807618897"
"Acclaimed","1994","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","1994","Hamburg","West Germany","32","0.571355233951843","0.445078322006049","0.697632145897637"
"Acclaimed","1994","Hamburg","East Germany","","","",""
"Acclaimed","1994","Lower Saxony","West Germany","144","0.368695924563733","0.322110189978845","0.415281659148621"
"Acclaimed","1994","Lower Saxony","East Germany","","","",""
"Acclaimed","1994","Bremen","West Germany","9","","",""
"Acclaimed","1994","Bremen","East Germany","","","",""
"Acclaimed","1994","North Rhine-Westphalia","West Germany","292","0.335144658547864","0.305064352196783","0.365224964898945"
"Acclaimed","1994","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","1994","Hesse","West Germany","136","0.437293288735192","0.384565921597022","0.490020655873362"
"Acclaimed","1994","Hesse","East Germany","","","",""
"Acclaimed","1994","Rhineland-Palatinate,Saarland","West Germany","74","0.320277307333242","0.260999984474198","0.379554630192286"
"Acclaimed","1994","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","1994","Baden-Württemberg","West Germany","233","0.351702591179849","0.315355785116559","0.388049397243138"
"Acclaimed","1994","Baden-Württemberg","East Germany","","","",""
"Acclaimed","1994","Bavaria","West Germany","275","0.420417503215368","0.382643397066519","0.458191609364217"
"Acclaimed","1994","Bavaria","East Germany","","","",""
"Acclaimed","1994","Berlin","West Germany","48","0.424859106258362","0.333311146665737","0.516407065850986"
"Acclaimed","1994","Berlin","East Germany","56","0.40646345804652","0.321373640764363","0.491553275328676"
"Acclaimed","1994","Brandenburg","West Germany","","","",""
"Acclaimed","1994","Brandenburg","East Germany","97","0.327407584329757","0.270367288703312","0.384447879956201"
"Acclaimed","1994","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","1994","Mecklenburg-Western Pomerania","East Germany","71","0.381517453091858","0.311329898894172","0.451705007289544"
"Acclaimed","1994","Saxony","West Germany","","","",""
"Acclaimed","1994","Saxony","East Germany","186","0.367852848768332","0.324623340337691","0.411082357198972"
"Acclaimed","1994","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","1994","Saxony-Anhalt","East Germany","119","0.386579774003514","0.33237146575877","0.440788082248259"
"Acclaimed","1994","Thuringia","West Germany","","","",""
"Acclaimed","1994","Thuringia","East Germany","110","0.391302562114555","0.333829373944602","0.448775750284508"
"Partly, partly","1994","Schleswig-Holstein","West Germany","20","","",""
"Partly, partly","1994","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","1994","Hamburg","West Germany","12","","",""
"Partly, partly","1994","Hamburg","East Germany","","","",""
"Partly, partly","1994","Lower Saxony","West Germany","78","0.191341873712111","0.153359074139985","0.229324673284237"
"Partly, partly","1994","Lower Saxony","East Germany","","","",""
"Partly, partly","1994","Bremen","West Germany","4","","",""
"Partly, partly","1994","Bremen","East Germany","","","",""
"Partly, partly","1994","North Rhine-Westphalia","West Germany","119","0.119745289787112","0.099056460250154","0.14043411932407"
"Partly, partly","1994","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","1994","Hesse","West Germany","71","0.191335438373662","0.149524439215466","0.233146437531858"
"Partly, partly","1994","Hesse","East Germany","","","",""
"Partly, partly","1994","Rhineland-Palatinate,Saarland","West Germany","52","0.202100097476919","0.151082843364319","0.25311735158952"
"Partly, partly","1994","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","1994","Baden-Württemberg","West Germany","129","0.209409039903388","0.178437345765605","0.240380734041171"
"Partly, partly","1994","Baden-Württemberg","East Germany","","","",""
"Partly, partly","1994","Bavaria","West Germany","109","0.160861881533811","0.132746792169963","0.188976970897659"
"Partly, partly","1994","Bavaria","East Germany","","","",""
"Partly, partly","1994","Berlin","West Germany","19","","",""
"Partly, partly","1994","Berlin","East Germany","21","","",""
"Partly, partly","1994","Brandenburg","West Germany","","","",""
"Partly, partly","1994","Brandenburg","East Germany","55","0.229171077432853","0.178082910400066","0.28025924446564"
"Partly, partly","1994","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","1994","Mecklenburg-Western Pomerania","East Germany","35","0.168528619529224","0.114440776341375","0.222616462717073"
