"plb0195_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Paid","1991","inadequately","Male","100","0.791402592548263","0.722350720344035","0.86045446475249"
"Paid","1991","inadequately","Female","39","0.550854342631055","0.426031184967687","0.675677500294423"
"Paid","1991","general elemantary","Male","291","0.632813218922185","0.587874752591491","0.677751685252879"
"Paid","1991","general elemantary","Female","169","0.389947625154497","0.34190937282959","0.437985877479404"
"Paid","1991","middle vocational","Male","888","0.429722234800628","0.407812030531113","0.451632439070143"
"Paid","1991","middle vocational","Female","327","0.281732626155727","0.256270178974844","0.307195073336609"
"Paid","1991","vocational + Abi","Male","43","0.352342016964927","0.263071751139597","0.441612282790257"
"Paid","1991","vocational + Abi","Female","14","","",""
"Paid","1991","higher vocational","Male","76","0.309238433835816","0.252174903581441","0.366301964090191"
"Paid","1991","higher vocational","Female","16","","",""
"Paid","1991","higher education","Male","73","0.135108973102371","0.106872094553953","0.163345851650788"
"Paid","1991","higher education","Female","42","0.103688481504314","0.0735098318398665","0.133867131168762"
"Not paid","1991","in school","Male","","","",""
"Not paid","1991","in school","Female","","","",""
"Not paid","1991","inadequately","Male","1","","",""
"Not paid","1991","inadequately","Female","5","","",""
"Not paid","1991","general elemantary","Male","17","","",""
"Not paid","1991","general elemantary","Female","41","0.117356347558568","0.0856572797016044","0.149055415415532"
"Not paid","1991","middle vocational","Male","155","0.107554218479305","0.0938418037744931","0.121266633184118"
"Not paid","1991","middle vocational","Female","122","0.112928323807873","0.0950132213294314","0.130843426286314"
"Not paid","1991","vocational + Abi","Male","17","","",""
"Not paid","1991","vocational + Abi","Female","11","","",""
"Not paid","1991","higher vocational","Male","38","0.161822846840668","0.1163517271407","0.207293966540636"
"Not paid","1991","higher vocational","Female","15","","",""
"Not paid","1991","higher education","Male","249","0.446853315818684","0.405785978755022","0.487920652882346"
"Not paid","1991","higher education","Female","118","0.34735601046184","0.300222407630557","0.394489613293124"
"Acclaimed","1992","in school","Male","","","",""
"Acclaimed","1992","in school","Female","1","","",""
"Acclaimed","1992","inadequately","Male","15","","",""
"Acclaimed","1992","inadequately","Female","10","","",""
"Acclaimed","1992","general elemantary","Male","71","0.222079935567435","0.180881392288764","0.263278478846105"
"Acclaimed","1992","general elemantary","Female","137","0.400004310132216","0.35022108573879","0.449787534525642"
"Acclaimed","1992","middle vocational","Male","541","0.285997282472202","0.265592191872281","0.306402373072123"
"Acclaimed","1992","middle vocational","Female","530","0.474466250410577","0.444957235144526","0.503975265676629"
"Acclaimed","1992","vocational + Abi","Male","34","0.299834675589215","0.211349461389988","0.388319889788442"
"Acclaimed","1992","vocational + Abi","Female","35","0.53942141284487","0.425080244994081","0.65376258069566"
"Acclaimed","1992","higher vocational","Male","74","0.314287965560368","0.257531376043206","0.371044555077529"
"Acclaimed","1992","higher vocational","Female","63","0.523909848774677","0.431416189886868","0.616403507662486"
"Acclaimed","1992","higher education","Male","138","0.250819523152379","0.213561456624967","0.28807758967979"
"Acclaimed","1992","higher education","Female","178","0.48585263964338","0.434857240371054","0.536848038915707"
"Partly, partly","1992","in school","Male","","","",""
"Partly, partly","1992","in school","Female","1","","",""
"Partly, partly","1992","inadequately","Male","15","","",""
"Partly, partly","1992","inadequately","Female","7","","",""
"Partly, partly","1992","general elemantary","Male","56","0.146271509413137","0.111244789363547","0.181298229462728"
"Partly, partly","1992","general elemantary","Female","45","0.101688366826275","0.0709751172259281","0.132401616426622"
"Partly, partly","1992","middle vocational","Male","338","0.176038800747684","0.158841304516046","0.193236296979322"
"Partly, partly","1992","middle vocational","Female","187","0.174063386579001","0.151656638972911","0.196470134185091"
"Partly, partly","1992","vocational + Abi","Male","18","","",""
"Partly, partly","1992","vocational + Abi","Female","9","","",""
"Partly, partly","1992","higher vocational","Male","69","0.262310291362968","0.208529640151104","0.316090942574833"
"Partly, partly","1992","higher vocational","Female","16","","",""
"Partly, partly","1992","higher education","Male","86","0.186981763241297","0.153470084169577","0.220493442313017"
"Partly, partly","1992","higher education","Female","40","0.104302563156048","0.0731163197528483","0.135488806559247"
"Paid","1992","in school","Male","3","","",""
"Paid","1992","in school","Female","1","","",""
"Paid","1992","inadequately","Male","76","0.72004225564486","0.635366038492556","0.804718472797164"
"Paid","1992","inadequately","Female","32","0.57589208477022","0.438907457444431","0.712876712096008"
"Paid","1992","general elemantary","Male","252","0.607212654829512","0.558805577400094","0.65561973225893"
"Paid","1992","general elemantary","Female","145","0.36930487520687","0.32026166629368","0.418348084120061"
"Paid","1992","middle vocational","Male","862","0.441225683544155","0.418804617803942","0.463646749284367"
"Paid","1992","middle vocational","Female","269","0.23939270095286","0.214176047784916","0.264609354120804"
"Paid","1992","vocational + Abi","Male","30","0.275640191415865","0.189346723460838","0.361933659370892"
"Paid","1992","vocational + Abi","Female","16","","",""
"Paid","1992","higher vocational","Male","67","0.263613042905359","0.209746634400741","0.317479451409976"
"Paid","1992","higher vocational","Female","22","","",""
"Paid","1992","higher education","Male","56","0.0973859996101214","0.0719032835484345","0.122868715671808"
"Paid","1992","higher education","Female","28","","",""
"Not paid","1992","in school","Male","","","",""
"Not paid","1992","in school","Female","","","",""
"Not paid","1992","inadequately","Male","2","","",""
"Not paid","1992","inadequately","Female","1","","",""
"Not paid","1992","general elemantary","Male","12","","",""
"Not paid","1992","general elemantary","Female","45","0.129002447834638","0.0949393561182714","0.163065539551005"
"Not paid","1992","middle vocational","Male","143","0.0967382332359596","0.0833903151920315","0.110086151279888"
"Not paid","1992","middle vocational","Female","114","0.112077662057561","0.0934353930353991","0.130719931079724"
"Not paid","1992","vocational + Abi","Male","21","","",""
"Not paid","1992","vocational + Abi","Female","13","","",""
"Not paid","1992","higher vocational","Male","47","0.159788700171305","0.114991711569261","0.204585688773349"
"Not paid","1992","higher vocational","Female","11","","",""
"Not paid","1992","higher education","Male","240","0.464812713996203","0.421944211533349","0.507681216459057"
"Not paid","1992","higher education","Female","123","0.340316042192058","0.291971875313956","0.388660209070161"
"Acclaimed","1993","in school","Male","2","","",""
"Acclaimed","1993","in school","Female","","","",""
"Acclaimed","1993","inadequately","Male","12","","",""
"Acclaimed","1993","inadequately","Female","12","","",""
"Acclaimed","1993","general elemantary","Male","71","0.178236722013537","0.139706594678848","0.216766849348227"
"Acclaimed","1993","general elemantary","Female","125","0.401545177246054","0.349051308601768","0.454039045890339"
"Acclaimed","1993","middle vocational","Male","478","0.271806971181437","0.251231562086632","0.292382380276243"
"Acclaimed","1993","middle vocational","Female","553","0.491282519333156","0.4618329961906","0.520732042475712"
"Acclaimed","1993","vocational + Abi","Male","35","0.366218877924496","0.271793636395691","0.460644119453301"
"Acclaimed","1993","vocational + Abi","Female","42","0.535871023009704","0.424479483323948","0.647262562695461"
"Acclaimed","1993","higher vocational","Male","71","0.352226878611105","0.289813234422484","0.414640522799726"
"Acclaimed","1993","higher vocational","Female","67","0.532641164891018","0.441053231896638","0.624229097885398"
"Acclaimed","1993","higher education","Male","122","0.245370808972366","0.208632341901993","0.282109276042739"
"Acclaimed","1993","higher education","Female","187","0.446716933648041","0.397056829813674","0.496377037482408"
"Partly, partly","1993","in school","Male","","","",""
"Partly, partly","1993","in school","Female","","","",""
"Partly, partly","1993","inadequately","Male","17","","",""
"Partly, partly","1993","inadequately","Female","13","","",""
"Partly, partly","1993","general elemantary","Male","63","0.180025090180938","0.141344304533727","0.218705875828149"
"Partly, partly","1993","general elemantary","Female","40","0.0925238913092706","0.0614947160476849","0.123553066570856"
"Partly, partly","1993","middle vocational","Male","341","0.177843652040195","0.160159211869596","0.195528092210794"
"Partly, partly","1993","middle vocational","Female","166","0.151611748336005","0.130484738648053","0.172738758023957"
"Partly, partly","1993","vocational + Abi","Male","19","","",""
"Partly, partly","1993","vocational + Abi","Female","10","","",""
"Partly, partly","1993","higher vocational","Male","62","0.249000067613802","0.192496416270696","0.305503718956909"
"Partly, partly","1993","higher vocational","Female","16","","",""
"Partly, partly","1993","higher education","Male","90","0.163590622840039","0.132009218868935","0.195172026811143"
"Partly, partly","1993","higher education","Female","55","0.135484237748221","0.101298215543611","0.169670259952831"
"Paid","1993","in school","Male","1","","",""
"Paid","1993","in school","Female","","","",""
"Paid","1993","inadequately","Male","71","0.725050669237239","0.637974780359499","0.812126558114978"
"Paid","1993","inadequately","Female","33","0.516054609157143","0.390645471038907","0.641463747275378"
"Paid","1993","general elemantary","Male","230","0.608072676976156","0.558924320306356","0.657221033645957"
"Paid","1993","general elemantary","Female","126","0.366853436917781","0.315244595395128","0.418462278440433"
"Paid","1993","middle vocational","Male","808","0.426281130783682","0.403409741477835","0.44915252008953"
"Paid","1993","middle vocational","Female","266","0.236743163996381","0.211702354993304","0.261783972999457"
"Paid","1993","vocational + Abi","Male","28","","",""
"Paid","1993","vocational + Abi","Female","10","","",""
"Paid","1993","higher vocational","Male","57","0.241966571871003","0.186006444202764","0.297926699539242"
"Paid","1993","higher vocational","Female","16","","",""
"Paid","1993","higher education","Male","59","0.109668979772669","0.0829905393667207","0.136347420178617"
"Paid","1993","higher education","Female","36","0.113127646435941","0.081487924310564","0.144767368561318"
"Not paid","1993","in school","Male","","","",""
"Not paid","1993","in school","Female","","","",""
"Not paid","1993","inadequately","Male","1","","",""
"Not paid","1993","inadequately","Female","3","","",""
"Not paid","1993","general elemantary","Male","15","","",""
"Not paid","1993","general elemantary","Female","44","0.139077494526895","0.102023404947341","0.176131584106449"
"Not paid","1993","middle vocational","Male","169","0.124068245994685","0.108822089216747","0.139314402772624"
"Not paid","1993","middle vocational","Female","122","0.120362568334458","0.101194786632677","0.139530350036239"
"Not paid","1993","vocational + Abi","Male","18","","",""
"Not paid","1993","vocational + Abi","Female","15","","",""
"Not paid","1993","higher vocational","Male","35","0.15680648190409","0.109294574355887","0.204318389452293"
"Not paid","1993","higher vocational","Female","15","","",""
"Not paid","1993","higher education","Male","256","0.481369588414926","0.438710546456603","0.524028630373248"
"Not paid","1993","higher education","Female","107","0.304671182167797","0.258695463180587","0.350646901155006"
"Acclaimed","1994","in school","Male","","","",""
"Acclaimed","1994","in school","Female","2","","",""
"Acclaimed","1994","inadequately","Male","12","","",""
"Acclaimed","1994","inadequately","Female","14","","",""
"Acclaimed","1994","general elemantary","Male","65","0.206749038908081","0.163317830734243","0.25018024708192"
"Acclaimed","1994","general elemantary","Female","126","0.437304927533769","0.381542709433178","0.493067145634361"
"Acclaimed","1994","middle vocational","Male","547","0.316069579654522","0.294372758428768","0.337766400880276"
"Acclaimed","1994","middle vocational","Female","582","0.511940787878561","0.482627291109403","0.541254284647718"
"Acclaimed","1994","vocational + Abi","Male","35","0.302059563613175","0.215061081020304","0.389058046206046"
"Acclaimed","1994","vocational + Abi","Female","51","0.601767634636835","0.497081024366485","0.706454244907186"
"Acclaimed","1994","higher vocational","Male","68","0.326219081578238","0.265095625054431","0.387342538102044"
"Acclaimed","1994","higher vocational","Female","82","0.594926646368289","0.510539759955932","0.679313532780646"
"Acclaimed","1994","higher education","Male","132","0.243753443184243","0.207097038357904","0.280409848010582"
"Acclaimed","1994","higher education","Female","184","0.440181062705812","0.391411818523917","0.488950306887708"
"Partly, partly","1994","in school","Male","","","",""
"Partly, partly","1994","in school","Female","","","",""
"Partly, partly","1994","inadequately","Male","7","","",""
"Partly, partly","1994","inadequately","Female","5","","",""
"Partly, partly","1994","general elemantary","Male","50","0.174852080266632","0.134116288310251","0.215587872223013"
"Partly, partly","1994","general elemantary","Female","45","0.150362672360011","0.110183766201769","0.190541578518252"
"Partly, partly","1994","middle vocational","Male","350","0.191534357838409","0.17317096479991","0.209897750876909"
"Partly, partly","1994","middle vocational","Female","174","0.159754475495813","0.138268695459615","0.18124025553201"
"Partly, partly","1994","vocational + Abi","Male","26","","",""
"Partly, partly","1994","vocational + Abi","Female","15","","",""
"Partly, partly","1994","higher vocational","Male","65","0.263965467828295","0.206498732646021","0.321432203010568"
"Partly, partly","1994","higher vocational","Female","12","","",""
"Partly, partly","1994","higher education","Male","98","0.187280236883992","0.153971422930627","0.220589050837357"
"Partly, partly","1994","higher education","Female","47","0.09476904654049","0.0659937698362999","0.12354432324468"
"Paid","1994","in school","Male","2","","",""
"Paid","1994","in school","Female","1","","",""
"Paid","1994","inadequately","Male","54","0.727920075783609","0.628518601431023","0.827321550136195"
"Paid","1994","inadequately","Female","31","0.546182828481668","0.409544517048285","0.682821139915051"
"Paid","1994","general elemantary","Male","197","0.567228764967883","0.514093460402782","0.620364069532984"
"Paid","1994","general elemantary","Female","101","0.324061328971532","0.27145008746053","0.376672570482534"
"Paid","1994","middle vocational","Male","721","0.38259606726662","0.359915508637108","0.405276625896133"
"Paid","1994","middle vocational","Female","241","0.224591215610553","0.200118439013443","0.249063992207662"
"Paid","1994","vocational + Abi","Male","29","","",""
"Paid","1994","vocational + Abi","Female","7","","",""
"Paid","1994","higher vocational","Male","52","0.253998675237249","0.197246907131969","0.310750443342529"
"Paid","1994","higher vocational","Female","20","","",""
"Paid","1994","higher education","Male","45","0.0851356489143388","0.0613082376286374","0.10896306020004"
"Paid","1994","higher education","Female","39","0.110220619324509","0.0794540446923137","0.140987193956705"
"Not paid","1994","in school","Male","","","",""
"Not paid","1994","in school","Female","1","","",""
"Not paid","1994","inadequately","Male","4","","",""
"Not paid","1994","inadequately","Female","1","","",""
"Not paid","1994","general elemantary","Male","22","","",""
"Not paid","1994","general elemantary","Female","32","0.0882710711346879","0.0563811558868438","0.120160986382532"
"Not paid","1994","middle vocational","Male","146","0.109799995240448","0.0952103827333153","0.124389607747582"
"Not paid","1994","middle vocational","Female","120","0.103713521015074","0.0858337226770111","0.121593319353137"
"Not paid","1994","vocational + Abi","Male","17","","",""
"Not paid","1994","vocational + Abi","Female","11","","",""
"Not paid","1994","higher vocational","Male","41","0.155816775356219","0.10853221705912","0.203101333653318"
"Not paid","1994","higher vocational","Female","16","","",""
"Not paid","1994","higher education","Male","252","0.483830671017427","0.441164312457163","0.526497029577691"
"Not paid","1994","higher education","Female","128","0.354829271429189","0.307823238299566","0.401835304558812"
"Acclaimed","1995","in school","Male","","","",""
"Acclaimed","1995","in school","Female","2","","",""
"Acclaimed","1995","inadequately","Male","14","","",""
"Acclaimed","1995","inadequately","Female","10","","",""
"Acclaimed","1995","general elemantary","Male","77","0.244607498819549","0.200509094312596","0.288705903326503"
"Acclaimed","1995","general elemantary","Female","119","0.409540790508826","0.353520446940452","0.4655611340772"
"Acclaimed","1995","middle vocational","Male","534","0.30216221791714","0.281192113282037","0.323132322552244"
"Acclaimed","1995","middle vocational","Female","641","0.531589381027475","0.503379752213584","0.559799009841365"
"Acclaimed","1995","vocational + Abi","Male","53","0.426455466900583","0.344532723283409","0.508378210517758"
"Acclaimed","1995","vocational + Abi","Female","46","0.483249769081671","0.381136931550025","0.585362606613318"
"Acclaimed","1995","higher vocational","Male","69","0.267441492164995","0.211903684839775","0.322979299490215"
"Acclaimed","1995","higher vocational","Female","91","0.588968328932821","0.507173790671091","0.67076286719455"
"Acclaimed","1995","higher education","Male","137","0.236174796604082","0.201153063475932","0.271196529732232"
"Acclaimed","1995","higher education","Female","222","0.500153469168693","0.453381482763445","0.54692545557394"
"Partly, partly","1995","in school","Male","","","",""
"Partly, partly","1995","in school","Female","","","",""
"Partly, partly","1995","inadequately","Male","9","","",""
"Partly, partly","1995","inadequately","Female","7","","",""
"Partly, partly","1995","general elemantary","Male","49","0.111242290907203","0.0789849687745453","0.14349961303986"
"Partly, partly","1995","general elemantary","Female","40","0.132103246892292","0.0935293945840235","0.170677099200561"
"Partly, partly","1995","middle vocational","Male","372","0.202222578953238","0.183880060243986","0.220565097662489"
"Partly, partly","1995","middle vocational","Female","204","0.160736571895497","0.139972986070347","0.181500157720648"
"Partly, partly","1995","vocational + Abi","Male","37","0.291141629205018","0.215889990228807","0.366393268181228"
"Partly, partly","1995","vocational + Abi","Female","10","","",""
"Partly, partly","1995","higher vocational","Male","68","0.295655174941794","0.238396857177831","0.352913492705758"
"Partly, partly","1995","higher vocational","Female","19","","",""
"Partly, partly","1995","higher education","Male","104","0.176339000943702","0.14491421658044","0.207763785306963"
"Partly, partly","1995","higher education","Female","59","0.117142182378519","0.0870594091584217","0.147224955598616"
"Paid","1995","in school","Male","1","","",""
"Paid","1995","in school","Female","","","",""
"Paid","1995","inadequately","Male","48","0.62264953315593","0.512948242150951","0.732350824160909"
"Paid","1995","inadequately","Female","25","","",""
"Paid","1995","general elemantary","Male","215","0.571578668719633","0.520812404207588","0.622344933231678"
"Paid","1995","general elemantary","Female","106","0.346059911207546","0.291866453342923","0.400253369072169"
"Paid","1995","middle vocational","Male","785","0.395478875912869","0.373149804419425","0.417807947406313"
"Paid","1995","middle vocational","Female","241","0.198763319286134","0.17620304429102","0.221323594281247"
"Paid","1995","vocational + Abi","Male","35","0.189117949947612","0.124250131531393","0.25398576836383"
"Paid","1995","vocational + Abi","Female","21","","",""
"Paid","1995","higher vocational","Male","59","0.247554167837507","0.193400744049564","0.30170759162545"
"Paid","1995","higher vocational","Female","15","","",""
"Paid","1995","higher education","Male","59","0.10350784883621","0.0783899241226983","0.128625773549722"
"Paid","1995","higher education","Female","32","0.0706978455292557","0.0467207047895692","0.0946749862689422"
"Not paid","1995","in school","Male","","","",""
"Not paid","1995","in school","Female","","","",""
"Not paid","1995","inadequately","Male","4","","",""
"Not paid","1995","inadequately","Female","2","","",""
"Not paid","1995","general elemantary","Male","24","","",""
"Not paid","1995","general elemantary","Female","31","0.112296051391336","0.0763278638378057","0.148264238944866"
"Not paid","1995","middle vocational","Male","151","0.100136327216753","0.086427905156376","0.11384474927713"
"Not paid","1995","middle vocational","Female","116","0.108910727790894","0.0912994123904831","0.126522043191305"
"Not paid","1995","vocational + Abi","Male","15","","",""
"Not paid","1995","vocational + Abi","Female","15","","",""
"Not paid","1995","higher vocational","Male","48","0.189349165055704","0.140190306273111","0.238508023838296"
"Not paid","1995","higher vocational","Female","14","","",""
"Not paid","1995","higher education","Male","265","0.483978353616006","0.442771372744295","0.525185334487717"
"Not paid","1995","higher education","Female","126","0.312006502923533","0.268666411765394","0.355346594081672"
"Acclaimed","1996","in school","Male","3","","",""
"Acclaimed","1996","in school","Female","1","","",""
"Acclaimed","1996","inadequately","Male","22","","",""
"Acclaimed","1996","inadequately","Female","13","","",""
"Acclaimed","1996","general elemantary","Male","96","0.310762669054205","0.260524001963005","0.361001336145405"
"Acclaimed","1996","general elemantary","Female","127","0.480591921864756","0.420775107930233","0.540408735799279"
"Acclaimed","1996","middle vocational","Male","602","0.363033763396721","0.340738247296989","0.385329279496452"
"Acclaimed","1996","middle vocational","Female","638","0.535167225642481","0.506390703050577","0.563943748234385"
"Acclaimed","1996","vocational + Abi","Male","59","0.42052327100754","0.335665927518333","0.505380614496746"
"Acclaimed","1996","vocational + Abi","Female","57","0.538557559571616","0.441813827726751","0.63530129141648"
"Acclaimed","1996","higher vocational","Male","76","0.293158709141523","0.236955621306855","0.349361796976192"
"Acclaimed","1996","higher vocational","Female","99","0.655113003723242","0.577745139182767","0.732480868263716"
"Acclaimed","1996","higher education","Male","165","0.279204553830711","0.24208233502989","0.316326772631533"
"Acclaimed","1996","higher education","Female","220","0.483552262370447","0.436153276158086","0.530951248582808"
"Partly, partly","1996","in school","Male","","","",""
"Partly, partly","1996","in school","Female","1","","",""
"Partly, partly","1996","inadequately","Male","5","","",""
"Partly, partly","1996","inadequately","Female","7","","",""
"Partly, partly","1996","general elemantary","Male","44","0.115462144092623","0.0807711047002536","0.150153183484992"
"Partly, partly","1996","general elemantary","Female","35","0.123811189866215","0.084378219362518","0.163244160369913"
"Partly, partly","1996","middle vocational","Male","354","0.187410683096624","0.169317351575532","0.205504014617715"
"Partly, partly","1996","middle vocational","Female","162","0.154812935906572","0.133942802235193","0.175683069577951"
"Partly, partly","1996","vocational + Abi","Male","31","0.26331884048197","0.187608157600057","0.339029523363883"
"Partly, partly","1996","vocational + Abi","Female","12","","",""
"Partly, partly","1996","higher vocational","Male","64","0.278457750474147","0.223115303344848","0.333800197603446"
"Partly, partly","1996","higher vocational","Female","17","","",""
"Partly, partly","1996","higher education","Male","86","0.152209749591071","0.122484048591234","0.181935450590908"
"Partly, partly","1996","higher education","Female","53","0.146829393997973","0.113258832992842","0.180399955003103"
"Paid","1996","in school","Male","1","","",""
"Paid","1996","in school","Female","3","","",""
"Paid","1996","inadequately","Male","44","0.657251758784085","0.547620263206446","0.766883254361723"
"Paid","1996","inadequately","Female","18","","",""
"Paid","1996","general elemantary","Male","169","0.507893597688266","0.453624179231542","0.56216301614499"
"Paid","1996","general elemantary","Female","79","0.27075133602986","0.217552293100466","0.323950378959255"
"Paid","1996","middle vocational","Male","682","0.353586353546259","0.331420277412885","0.375752429679633"
"Paid","1996","middle vocational","Female","240","0.20603125908561","0.182695955943735","0.229366562227486"
"Paid","1996","vocational + Abi","Male","30","0.224731606752979","0.15297952057286","0.296483692933098"
"Paid","1996","vocational + Abi","Female","10","","",""
"Paid","1996","higher vocational","Male","66","0.257056321076058","0.203100300638006","0.31101234151411"
"Paid","1996","higher vocational","Female","14","","",""
"Paid","1996","higher education","Male","56","0.0910276151966709","0.0672247856018596","0.114830444791482"
"Paid","1996","higher education","Female","28","","",""
"Not paid","1996","in school","Male","","","",""
"Not paid","1996","in school","Female","","","",""
"Not paid","1996","inadequately","Male","1","","",""
"Not paid","1996","inadequately","Female","2","","",""
"Not paid","1996","general elemantary","Male","17","","",""
"Not paid","1996","general elemantary","Female","27","","",""
"Not paid","1996","middle vocational","Male","149","0.0959691999603969","0.0823125755498978","0.109625824370896"
"Not paid","1996","middle vocational","Female","114","0.103988579365337","0.0863771428410164","0.121600015889657"
"Not paid","1996","vocational + Abi","Male","10","","",""
"Not paid","1996","vocational + Abi","Female","23","","",""
"Not paid","1996","higher vocational","Male","46","0.171327219308272","0.124805844492452","0.217848594124091"
"Not paid","1996","higher vocational","Female","15","","",""
"Not paid","1996","higher education","Male","254","0.477558081381547","0.436224906306476","0.518891256456618"
"Not paid","1996","higher education","Female","126","0.302175959371933","0.258621054262322","0.345730864481544"
"Acclaimed","1997","in school","Male","","","",""
"Acclaimed","1997","in school","Female","1","","",""
"Acclaimed","1997","inadequately","Male","24","","",""
"Acclaimed","1997","inadequately","Female","12","","",""
"Acclaimed","1997","general elemantary","Male","94","0.352474096843885","0.297489471723717","0.407458721964053"
"Acclaimed","1997","general elemantary","Female","113","0.580552728901777","0.513166057786291","0.647939400017263"
"Acclaimed","1997","middle vocational","Male","531","0.369740570805217","0.345254087525714","0.39422705408472"
"Acclaimed","1997","middle vocational","Female","514","0.538368675388024","0.506650915167896","0.570086435608151"
"Acclaimed","1997","vocational + Abi","Male","47","0.381436961134228","0.295244050706465","0.467629871561991"
"Acclaimed","1997","vocational + Abi","Female","54","0.523226677228821","0.422791187558962","0.623662166898681"
"Acclaimed","1997","higher vocational","Male","86","0.398416379718213","0.335822661022682","0.461010098413743"
"Acclaimed","1997","higher vocational","Female","90","0.698278924488917","0.619070654726557","0.777487194251277"
"Acclaimed","1997","higher education","Male","161","0.28262624086909","0.244857652415666","0.320394829322515"
"Acclaimed","1997","higher education","Female","195","0.523855996796635","0.473707176330037","0.574004817263234"
"Partly, partly","1997","in school","Male","","","",""
"Partly, partly","1997","in school","Female","","","",""
"Partly, partly","1997","inadequately","Male","6","","",""
"Partly, partly","1997","inadequately","Female","2","","",""
"Partly, partly","1997","general elemantary","Male","80","0.259940001538885","0.209460028313015","0.310419974764755"
"Partly, partly","1997","general elemantary","Female","27","","",""
"Partly, partly","1997","middle vocational","Male","383","0.227462042507876","0.206198649416035","0.248725435599717"
"Partly, partly","1997","middle vocational","Female","172","0.186251979180416","0.16148286896367","0.211021089397161"
"Partly, partly","1997","vocational + Abi","Male","41","0.340653452178169","0.256556270584462","0.424750633771876"
"Partly, partly","1997","vocational + Abi","Female","17","","",""
"Partly, partly","1997","higher vocational","Male","66","0.305436932344425","0.246548393611564","0.364325471077286"
"Partly, partly","1997","higher vocational","Female","16","","",""
"Partly, partly","1997","higher education","Male","101","0.192197281971453","0.159146781095582","0.225247782847324"
"Partly, partly","1997","higher education","Female","53","0.143595433718197","0.108383051674839","0.178807815761555"
"Paid","1997","in school","Male","1","","",""
"Paid","1997","in school","Female","","","",""
"Paid","1997","inadequately","Male","15","","",""
"Paid","1997","inadequately","Female","8","","",""
"Paid","1997","general elemantary","Male","99","0.319239549168726","0.265585241525225","0.372893856812226"
"Paid","1997","general elemantary","Female","42","0.16628227070415","0.115437420452919","0.217127120955382"
"Paid","1997","middle vocational","Male","416","0.258532782543478","0.236324142019644","0.280741423067311"
"Paid","1997","middle vocational","Female","148","0.141819586323393","0.11962370515121","0.164015467495576"
"Paid","1997","vocational + Abi","Male","21","","",""
"Paid","1997","vocational + Abi","Female","9","","",""
"Paid","1997","higher vocational","Male","40","0.139434875749658","0.0951462976113118","0.183723453888005"
"Paid","1997","higher vocational","Female","11","","",""
"Paid","1997","higher education","Male","39","0.0578949710417674","0.0383055387030679","0.0774844033804669"
"Paid","1997","higher education","Female","10","","",""
"Not paid","1997","in school","Male","","","",""
"Not paid","1997","in school","Female","","","",""
"Not paid","1997","inadequately","Male","4","","",""
"Not paid","1997","inadequately","Female","3","","",""
"Not paid","1997","general elemantary","Male","17","","",""
"Not paid","1997","general elemantary","Female","24","","",""
"Not paid","1997","middle vocational","Male","163","0.14426460414343","0.126442136726104","0.162087071560755"
"Not paid","1997","middle vocational","Female","115","0.133559759108168","0.111916527568471","0.155202990647865"
"Not paid","1997","vocational + Abi","Male","13","","",""
"Not paid","1997","vocational + Abi","Female","15","","",""
"Not paid","1997","higher vocational","Male","43","0.156711812187704","0.11023321253339","0.203190411842019"
"Not paid","1997","higher vocational","Female","12","","",""
"Not paid","1997","higher education","Male","245","0.467281506117689","0.425432036991529","0.509130975243849"
"Not paid","1997","higher education","Female","123","0.310573982433637","0.264110476885761","0.357037487981513"
"Acclaimed","1998","in school","Male","1","","",""
"Acclaimed","1998","in school","Female","1","","",""
"Acclaimed","1998","inadequately","Male","16","","",""
"Acclaimed","1998","inadequately","Female","6","","",""
"Acclaimed","1998","general elemantary","Male","112","0.365301972965961","0.31035463385038","0.420249312081543"
"Acclaimed","1998","general elemantary","Female","119","0.598571965171388","0.533201247744176","0.663942682598599"
"Acclaimed","1998","middle vocational","Male","626","0.401449673605048","0.377616202425903","0.425283144784192"
"Acclaimed","1998","middle vocational","Female","554","0.541273174059998","0.510693466632079","0.571852881487917"
"Acclaimed","1998","vocational + Abi","Male","52","0.447539044768252","0.361059680005804","0.534018409530699"
"Acclaimed","1998","vocational + Abi","Female","65","0.575712916496587","0.484181123084734","0.667244709908441"
"Acclaimed","1998","higher vocational","Male","102","0.441855955536412","0.380296950656427","0.503414960416397"
"Acclaimed","1998","higher vocational","Female","98","0.711177686689084","0.636370561235864","0.785984812142303"
"Acclaimed","1998","higher education","Male","170","0.29216218410466","0.255152704715259","0.329171663494062"
"Acclaimed","1998","higher education","Female","223","0.456445490344672","0.409529579232575","0.503361401456769"
"Partly, partly","1998","in school","Male","1","","",""
"Partly, partly","1998","in school","Female","","","",""
"Partly, partly","1998","inadequately","Male","7","","",""
"Partly, partly","1998","inadequately","Female","5","","",""
"Partly, partly","1998","general elemantary","Male","55","0.15156761896081","0.110646366759658","0.192488871161963"
"Partly, partly","1998","general elemantary","Female","36","0.145037034936311","0.0980763607643283","0.191997709108294"
"Partly, partly","1998","middle vocational","Male","434","0.246064061700596","0.2251223235309","0.267005799870291"
"Partly, partly","1998","middle vocational","Female","203","0.198176967844801","0.17371373447472","0.222640201214881"
"Partly, partly","1998","vocational + Abi","Male","41","0.258034093510149","0.181935478705958","0.33413270831434"
"Partly, partly","1998","vocational + Abi","Female","20","","",""
