"plb0195_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Not paid","2011","Bremen","Female","6","","",""
"Not paid","2011","North Rhine-Westphalia","Male","234","0.21424728763751","0.189116926866428","0.239377648408592"
"Not paid","2011","North Rhine-Westphalia","Female","125","0.160017038489729","0.13509027277799","0.184943804201467"
"Not paid","2011","Hesse","Male","104","0.282916705599","0.23855435020147","0.327279060996529"
"Not paid","2011","Hesse","Female","54","0.15501679908383","0.117682507934549","0.192351090233111"
"Not paid","2011","Rhineland-Palatinate,Saarland","Male","54","0.172246094662884","0.127779536240453","0.216712653085316"
"Not paid","2011","Rhineland-Palatinate,Saarland","Female","31","0.162286656469245","0.116117262727789","0.208456050210701"
"Not paid","2011","Baden-Württemberg","Male","200","0.224570226584834","0.19519071548767","0.253949737681999"
"Not paid","2011","Baden-Württemberg","Female","112","0.208700190169022","0.175072377960874","0.24232800237717"
"Not paid","2011","Bavaria","Male","219","0.220632449923714","0.193705029198771","0.247559870648657"
"Not paid","2011","Bavaria","Female","130","0.161472178744198","0.136100453393296","0.186843904095099"
"Not paid","2011","Berlin","Male","42","0.206456855040267","0.141897446453979","0.271016263626555"
"Not paid","2011","Berlin","Female","39","0.260883445952129","0.199719538610766","0.322047353293492"
"Not paid","2011","Brandenburg","Male","30","0.121667934269232","0.0745615616513363","0.168774306887128"
"Not paid","2011","Brandenburg","Female","31","0.103517149708506","0.0608692939162946","0.146165005500717"
"Not paid","2011","Mecklenburg-Western Pomerania","Male","18","","",""
"Not paid","2011","Mecklenburg-Western Pomerania","Female","19","","",""
"Not paid","2011","Saxony","Male","74","0.187268645348803","0.148146518988694","0.226390771708911"
"Not paid","2011","Saxony","Female","50","0.12158245008758","0.0864820617232974","0.156682838451862"
"Not paid","2011","Saxony-Anhalt","Male","33","0.173470900967181","0.119910987366382","0.22703081456798"
"Not paid","2011","Saxony-Anhalt","Female","29","","",""
"Not paid","2011","Thuringia","Male","43","0.198012375450345","0.14305798354433","0.252966767356359"
"Not paid","2011","Thuringia","Female","39","0.304336309556273","0.240883777169051","0.367788841943496"
"Acclaimed","2012","Schleswig-Holstein","Male","99","0.453653372112144","0.384656516621021","0.522650227603266"
"Acclaimed","2012","Schleswig-Holstein","Female","113","0.64395779922777","0.575144709050421","0.712770889405119"
"Acclaimed","2012","Hamburg","Male","30","0.468933327532904","0.351185305809811","0.586681349255997"
"Acclaimed","2012","Hamburg","Female","34","0.589059585603346","0.464567567600066","0.713551603606625"
"Acclaimed","2012","Lower Saxony","Male","214","0.469338299004512","0.425418623504444","0.513257974504579"
"Acclaimed","2012","Lower Saxony","Female","257","0.585829883472046","0.539699594345273","0.631960172598819"
"Acclaimed","2012","Bremen","Male","8","","",""
"Acclaimed","2012","Bremen","Female","18","","",""
"Acclaimed","2012","North Rhine-Westphalia","Male","395","0.41277947862376","0.382491190279099","0.44306776696842"
"Acclaimed","2012","North Rhine-Westphalia","Female","521","0.575589495149537","0.543459131459925","0.607719858839148"
"Acclaimed","2012","Hesse","Male","174","0.381303540022694","0.333344087776026","0.429262992269362"
"Acclaimed","2012","Hesse","Female","216","0.56079812918062","0.511543034722646","0.610053223638593"
"Acclaimed","2012","Rhineland-Palatinate,Saarland","Male","128","0.48251469808296","0.423880596852785","0.541148799313134"
"Acclaimed","2012","Rhineland-Palatinate,Saarland","Female","159","0.598682641328958","0.539216447378649","0.658148835279267"
"Acclaimed","2012","Baden-Württemberg","Male","311","0.436254243926099","0.401042942222069","0.471465545630128"
"Acclaimed","2012","Baden-Württemberg","Female","334","0.520175560142499","0.480464410910879","0.559886709374118"
"Acclaimed","2012","Bavaria","Male","445","0.444431632831867","0.412547213990722","0.476316051673013"
"Acclaimed","2012","Bavaria","Female","513","0.606830309133939","0.573954699686576","0.639705918581302"
"Acclaimed","2012","Berlin","Male","73","0.505191584208884","0.431742788008086","0.578640380409683"
"Acclaimed","2012","Berlin","Female","127","0.622254476198422","0.554724099243166","0.689784853153679"
"Acclaimed","2012","Brandenburg","Male","75","0.497994497520677","0.421703616590109","0.574285378451245"
"Acclaimed","2012","Brandenburg","Female","117","0.687542184732738","0.622982579411052","0.752101790054424"
"Acclaimed","2012","Mecklenburg-Western Pomerania","Male","63","0.639114768229245","0.550171504573237","0.728058031885252"
"Acclaimed","2012","Mecklenburg-Western Pomerania","Female","79","0.7025329489392","0.617870298073511","0.787195599804888"
"Acclaimed","2012","Saxony","Male","181","0.458149425710138","0.40805381966505","0.508245031755227"
"Acclaimed","2012","Saxony","Female","205","0.62214650675575","0.571639164712049","0.672653848799452"
"Acclaimed","2012","Saxony-Anhalt","Male","81","0.495669630918723","0.423229994477813","0.568109267359633"
"Acclaimed","2012","Saxony-Anhalt","Female","125","0.641051039565106","0.573550090292252","0.70855198883796"
"Acclaimed","2012","Thuringia","Male","100","0.478313015471202","0.408734269663104","0.547891761279299"
"Acclaimed","2012","Thuringia","Female","106","0.505144864795243","0.435149856840395","0.575139872750091"
"Partly, partly","2012","Schleswig-Holstein","Male","44","0.281128333205771","0.21882502817332","0.343431638238223"
"Partly, partly","2012","Schleswig-Holstein","Female","32","0.198081595297122","0.140804791923255","0.255358398670988"
"Partly, partly","2012","Hamburg","Male","11","","",""
"Partly, partly","2012","Hamburg","Female","9","","",""
"Partly, partly","2012","Lower Saxony","Male","124","0.222170595351861","0.185586466275176","0.258754724428546"
"Partly, partly","2012","Lower Saxony","Female","78","0.193410726160746","0.15642130504103","0.230400147280462"
"Partly, partly","2012","Bremen","Male","9","","",""
"Partly, partly","2012","Bremen","Female","5","","",""
"Partly, partly","2012","North Rhine-Westphalia","Male","205","0.21950334116013","0.194039661527322","0.244967020792938"
"Partly, partly","2012","North Rhine-Westphalia","Female","147","0.165752698508895","0.141578957856696","0.189926439161094"
"Partly, partly","2012","Hesse","Male","82","0.265823750757329","0.222202608242087","0.309444893272571"
"Partly, partly","2012","Hesse","Female","70","0.160922643936004","0.124453516898499","0.197391770973509"
"Partly, partly","2012","Rhineland-Palatinate,Saarland","Male","62","0.23622119441321","0.186379910488562","0.286062478337857"
"Partly, partly","2012","Rhineland-Palatinate,Saarland","Female","42","0.178841586928104","0.132349871788909","0.225333302067299"
"Partly, partly","2012","Baden-Württemberg","Male","202","0.272882233091593","0.241255042635783","0.304509423547404"
"Partly, partly","2012","Baden-Württemberg","Female","107","0.178361013668914","0.147932076294595","0.208789951043234"
"Partly, partly","2012","Bavaria","Male","191","0.232276979663004","0.205180514709092","0.259373444616917"
"Partly, partly","2012","Bavaria","Female","126","0.147299177692269","0.123445866888851","0.171152488495688"
"Partly, partly","2012","Berlin","Male","39","0.206730110563528","0.147239223699477","0.266220997427579"
"Partly, partly","2012","Berlin","Female","20","","",""
"Partly, partly","2012","Brandenburg","Male","44","0.228016952495826","0.164000210309802","0.292033694681851"
"Partly, partly","2012","Brandenburg","Female","37","0.168158317539126","0.116063441149341","0.220253193928911"
"Partly, partly","2012","Mecklenburg-Western Pomerania","Male","24","","",""
"Partly, partly","2012","Mecklenburg-Western Pomerania","Female","11","","",""
"Partly, partly","2012","Saxony","Male","102","0.293125374496461","0.247358190008519","0.338892558984403"
"Partly, partly","2012","Saxony","Female","79","0.199514774665256","0.157884368195011","0.241145181135502"
"Partly, partly","2012","Saxony-Anhalt","Male","48","0.275771904162876","0.211022580026853","0.340521228298899"
"Partly, partly","2012","Saxony-Anhalt","Female","28","","",""
"Partly, partly","2012","Thuringia","Male","43","0.267492125263522","0.205835869791529","0.329148380735515"
"Partly, partly","2012","Thuringia","Female","41","0.15834212902796","0.107234458080014","0.209449799975906"
"Paid","2012","Schleswig-Holstein","Male","28","","",""
"Paid","2012","Schleswig-Holstein","Female","19","","",""
"Paid","2012","Hamburg","Male","7","","",""
"Paid","2012","Hamburg","Female","5","","",""
"Paid","2012","Lower Saxony","Male","84","0.160514755217485","0.128209642048633","0.192819868386337"
"Paid","2012","Lower Saxony","Female","50","0.119478463965791","0.0891027956210029","0.14985413231058"
"Paid","2012","Bremen","Male","4","","",""
"Paid","2012","Bremen","Female","6","","",""
"Paid","2012","North Rhine-Westphalia","Male","187","0.181164052959967","0.157469444647019","0.204858661272914"
"Paid","2012","North Rhine-Westphalia","Female","109","0.109202644165145","0.088927115532675","0.129478172797616"
"Paid","2012","Hesse","Male","41","0.0864420928351751","0.0586941585653029","0.114190027105047"
"Paid","2012","Hesse","Female","35","0.10148135986263","0.0715123446503295","0.131450375074931"
"Paid","2012","Rhineland-Palatinate,Saarland","Male","43","0.126871517499599","0.0878173724935689","0.165925662505629"
"Paid","2012","Rhineland-Palatinate,Saarland","Female","29","","",""
"Paid","2012","Baden-Württemberg","Male","84","0.111375265008944","0.0890382992009244","0.133712230816963"
"Paid","2012","Baden-Württemberg","Female","69","0.128508203314035","0.101907484100135","0.155108922527935"
"Paid","2012","Bavaria","Male","77","0.103451656578937","0.0839099337080389","0.122993379449835"
"Paid","2012","Bavaria","Female","91","0.10750967554999","0.086661133073831","0.12835821802615"
"Paid","2012","Berlin","Male","24","","",""
"Paid","2012","Berlin","Female","14","","",""
"Paid","2012","Brandenburg","Male","23","","",""
"Paid","2012","Brandenburg","Female","22","","",""
"Paid","2012","Mecklenburg-Western Pomerania","Male","12","","",""
"Paid","2012","Mecklenburg-Western Pomerania","Female","6","","",""
"Paid","2012","Saxony","Male","31","0.0997030543602683","0.0695796943228957","0.129826414397641"
"Paid","2012","Saxony","Female","28","","",""
"Paid","2012","Saxony-Anhalt","Male","26","","",""
"Paid","2012","Saxony-Anhalt","Female","15","","",""
"Paid","2012","Thuringia","Male","21","","",""
"Paid","2012","Thuringia","Female","22","","",""
"Not paid","2012","Schleswig-Holstein","Male","29","","",""
"Not paid","2012","Schleswig-Holstein","Female","22","","",""
"Not paid","2012","Hamburg","Male","21","","",""
"Not paid","2012","Hamburg","Female","12","","",""
"Not paid","2012","Lower Saxony","Male","74","0.147976350426143","0.11672784621338","0.179224854638906"
"Not paid","2012","Lower Saxony","Female","53","0.101280926401417","0.073026477051983","0.12953537575085"
"Not paid","2012","Bremen","Male","9","","",""
"Not paid","2012","Bremen","Female","10","","",""
"Not paid","2012","North Rhine-Westphalia","Male","228","0.186553127256143","0.162587934101625","0.210518320410661"
"Not paid","2012","North Rhine-Westphalia","Female","132","0.149455162176423","0.126277468647989","0.172632855704857"
"Not paid","2012","Hesse","Male","97","0.266430616384802","0.222777762326329","0.310083470443275"
"Not paid","2012","Hesse","Female","69","0.176797867020747","0.138935519128963","0.21466021491253"
"Not paid","2012","Rhineland-Palatinate,Saarland","Male","46","0.154392590004232","0.11199476228841","0.196790417720054"
"Not paid","2012","Rhineland-Palatinate,Saarland","Female","31","0.119069957028865","0.0797783631548225","0.158361550902907"
"Not paid","2012","Baden-Württemberg","Male","165","0.179488257973365","0.152240484076394","0.206736031870335"
"Not paid","2012","Baden-Württemberg","Female","98","0.172955222874552","0.142892545666649","0.203017900082456"
"Not paid","2012","Bavaria","Male","220","0.219839730926191","0.193266015753818","0.246413446098565"
"Not paid","2012","Bavaria","Female","118","0.138360837623801","0.11512172872353","0.161599946524072"
"Not paid","2012","Berlin","Male","42","0.140450178736366","0.089407346396997","0.191493011075735"
"Not paid","2012","Berlin","Female","37","0.186697314374219","0.132420964362109","0.240973664386329"
"Not paid","2012","Brandenburg","Male","23","","",""
"Not paid","2012","Brandenburg","Female","22","","",""
"Not paid","2012","Mecklenburg-Western Pomerania","Male","13","","",""
"Not paid","2012","Mecklenburg-Western Pomerania","Female","16","","",""
"Not paid","2012","Saxony","Male","66","0.149022145433132","0.113217380431169","0.184826910435096"
"Not paid","2012","Saxony","Female","42","0.105379935243294","0.0733950541231933","0.137364816363396"
"Not paid","2012","Saxony-Anhalt","Male","28","","",""
"Not paid","2012","Saxony-Anhalt","Female","26","","",""
"Not paid","2012","Thuringia","Male","34","0.174846752058212","0.12193994076676","0.227753563349663"
"Not paid","2012","Thuringia","Female","27","","",""
"Acclaimed","2013","Schleswig-Holstein","Male","93","0.41076857019687","0.343257566841251","0.478279573552488"
"Acclaimed","2013","Schleswig-Holstein","Female","104","0.630980359310429","0.560092681244478","0.70186803737638"
"Acclaimed","2013","Hamburg","Male","46","0.289379074251466","0.200052012021342","0.37870613648159"
"Acclaimed","2013","Hamburg","Female","30","0.445400561788434","0.326392664304506","0.564408459272363"
"Acclaimed","2013","Lower Saxony","Male","240","0.448397481682037","0.4072801772188","0.489514786145273"
"Acclaimed","2013","Lower Saxony","Female","291","0.57518421190539","0.532738577204623","0.617629846606157"
"Acclaimed","2013","Bremen","Male","11","","",""
"Acclaimed","2013","Bremen","Female","24","","",""
"Acclaimed","2013","North Rhine-Westphalia","Male","427","0.390617727017165","0.362613750920655","0.418621703113675"
"Acclaimed","2013","North Rhine-Westphalia","Female","555","0.576263667828548","0.545404198971614","0.607123136685483"
"Acclaimed","2013","Hesse","Male","186","0.440590768988414","0.394515999317827","0.486665538659001"
"Acclaimed","2013","Hesse","Female","242","0.625621966200819","0.579003380445094","0.672240551956545"
"Acclaimed","2013","Rhineland-Palatinate,Saarland","Male","150","0.523945671264201","0.469897306765605","0.577994035762797"
"Acclaimed","2013","Rhineland-Palatinate,Saarland","Female","164","0.548222409121567","0.489187689903131","0.607257128340003"
"Acclaimed","2013","Baden-Württemberg","Male","386","0.443286709392592","0.409791871014764","0.47678154777042"
"Acclaimed","2013","Baden-Württemberg","Female","362","0.535117410767457","0.497152052000516","0.573082769534398"
"Acclaimed","2013","Bavaria","Male","468","0.488735656406573","0.457147788001961","0.520323524811185"
"Acclaimed","2013","Bavaria","Female","543","0.628451468003481","0.596597348435592","0.66030558757137"
"Acclaimed","2013","Berlin","Male","86","0.525643059728386","0.452080038954392","0.59920608050238"
"Acclaimed","2013","Berlin","Female","121","0.62410633777751","0.557641062867636","0.690571612687385"
"Acclaimed","2013","Brandenburg","Male","80","0.51352532836716","0.437491808104106","0.589558848630214"
"Acclaimed","2013","Brandenburg","Female","103","0.581467999204509","0.51057246766602","0.652363530742999"
"Acclaimed","2013","Mecklenburg-Western Pomerania","Male","46","0.453383230055182","0.35379989279571","0.552966567314654"
"Acclaimed","2013","Mecklenburg-Western Pomerania","Female","75","0.652118394875992","0.56468554722141","0.739551242530573"
"Acclaimed","2013","Saxony","Male","174","0.491556489614083","0.439551862610886","0.54356111661728"
"Acclaimed","2013","Saxony","Female","197","0.583941690474284","0.531080529267888","0.63680285168068"
"Acclaimed","2013","Saxony-Anhalt","Male","87","0.52676860748584","0.455587636996912","0.597949577974769"
"Acclaimed","2013","Saxony-Anhalt","Female","118","0.603010888436098","0.533623062217262","0.672398714654934"
"Acclaimed","2013","Thuringia","Male","86","0.485819319800237","0.413603150508355","0.558035489092118"
"Acclaimed","2013","Thuringia","Female","109","0.558256588767636","0.486890221938898","0.629622955596373"
"Partly, partly","2013","Schleswig-Holstein","Male","49","0.325756833142226","0.261445420187619","0.390068246096833"
"Partly, partly","2013","Schleswig-Holstein","Female","30","0.173683606126666","0.118030335982142","0.22933687627119"
"Partly, partly","2013","Hamburg","Male","24","","",""
"Partly, partly","2013","Hamburg","Female","11","","",""
"Partly, partly","2013","Lower Saxony","Male","137","0.224045638471237","0.189573655269003","0.258517621673471"
"Partly, partly","2013","Lower Saxony","Female","96","0.206109425746175","0.171375131514565","0.240843719977785"
"Partly, partly","2013","Bremen","Male","7","","",""
"Partly, partly","2013","Bremen","Female","8","","",""
"Partly, partly","2013","North Rhine-Westphalia","Male","278","0.242004329873836","0.217420828056914","0.266587831690759"
"Partly, partly","2013","North Rhine-Westphalia","Female","167","0.181869833315902","0.157780681235154","0.205958985396651"
"Partly, partly","2013","Hesse","Male","107","0.233388443744217","0.194132265530091","0.272644621958344"
"Partly, partly","2013","Hesse","Female","61","0.129514549324705","0.0971709790553192","0.161858119594092"
"Partly, partly","2013","Rhineland-Palatinate,Saarland","Male","83","0.236809848366225","0.19080247623295","0.282817220499501"
"Partly, partly","2013","Rhineland-Palatinate,Saarland","Female","43","0.232788578581368","0.182657721297802","0.282919435864935"
"Partly, partly","2013","Baden-Württemberg","Male","189","0.219006266937825","0.191121194161248","0.246891339714403"
"Partly, partly","2013","Baden-Württemberg","Female","117","0.182437721662765","0.153040311663025","0.211835131662506"
"Partly, partly","2013","Bavaria","Male","217","0.212522086540489","0.18667082261735","0.238373350463628"
"Partly, partly","2013","Bavaria","Female","136","0.140438131409684","0.117534568325578","0.16334169449379"
"Partly, partly","2013","Berlin","Male","29","","",""
"Partly, partly","2013","Berlin","Female","28","","",""
"Partly, partly","2013","Brandenburg","Male","35","0.212691210142574","0.150440921690018","0.27494149859513"
"Partly, partly","2013","Brandenburg","Female","36","0.166741781503598","0.11317400247656","0.220309560530636"
"Partly, partly","2013","Mecklenburg-Western Pomerania","Male","25","","",""
"Partly, partly","2013","Mecklenburg-Western Pomerania","Female","14","","",""
"Partly, partly","2013","Saxony","Male","84","0.260761853001052","0.215090052956068","0.306433653046037"
"Partly, partly","2013","Saxony","Female","56","0.227372733602378","0.182422798974488","0.272322668230269"
"Partly, partly","2013","Saxony-Anhalt","Male","50","0.296596624496623","0.231478405338952","0.361714843654294"
"Partly, partly","2013","Saxony-Anhalt","Female","30","0.165006443894049","0.112365529839333","0.217647357948765"
"Partly, partly","2013","Thuringia","Male","38","0.22145717728004","0.16146076066339","0.28145359389669"
"Partly, partly","2013","Thuringia","Female","25","","",""
"Paid","2013","Schleswig-Holstein","Male","25","","",""
"Paid","2013","Schleswig-Holstein","Female","19","","",""
"Paid","2013","Hamburg","Male","9","","",""
"Paid","2013","Hamburg","Female","7","","",""
"Paid","2013","Lower Saxony","Male","91","0.157442954699501","0.127330843454394","0.187555065944607"
"Paid","2013","Lower Saxony","Female","81","0.114129593988047","0.0868263995244312","0.141432788451663"
"Paid","2013","Bremen","Male","5","","",""
"Paid","2013","Bremen","Female","3","","",""
"Paid","2013","North Rhine-Westphalia","Male","220","0.169823343389732","0.148271582108208","0.191375104671255"
"Paid","2013","North Rhine-Westphalia","Female","140","0.124003633689322","0.103421123746661","0.144586143631982"
"Paid","2013","Hesse","Male","54","0.104762876279284","0.0763409564524907","0.133184796106078"
"Paid","2013","Hesse","Female","47","0.0750918888070208","0.0497059207812762","0.100477856832765"
"Paid","2013","Rhineland-Palatinate,Saarland","Male","52","0.121507144638432","0.0861496736500798","0.156864615626785"
"Paid","2013","Rhineland-Palatinate,Saarland","Female","40","0.111694191125458","0.0743293351808313","0.149059047070086"
"Paid","2013","Baden-Württemberg","Male","94","0.116684823645411","0.0950384689884038","0.138331178302418"
"Paid","2013","Baden-Württemberg","Female","79","0.117250356063883","0.0927615739319696","0.141739138195796"
"Paid","2013","Bavaria","Male","87","0.0941643325656413","0.0757087193528826","0.1126199457784"
"Paid","2013","Bavaria","Female","88","0.0772163538167586","0.0596198435089989","0.0948128641245182"
"Paid","2013","Berlin","Male","19","","",""
"Paid","2013","Berlin","Female","23","","",""
"Paid","2013","Brandenburg","Male","23","","",""
"Paid","2013","Brandenburg","Female","20","","",""
"Paid","2013","Mecklenburg-Western Pomerania","Male","13","","",""
"Paid","2013","Mecklenburg-Western Pomerania","Female","10","","",""
"Paid","2013","Saxony","Male","36","0.103996037982981","0.0722421230859821","0.13574995287998"
"Paid","2013","Saxony","Female","31","0.0645600551555703","0.0382049496266652","0.0909151606844754"
"Paid","2013","Saxony-Anhalt","Male","25","","",""
"Paid","2013","Saxony-Anhalt","Female","19","","",""
"Paid","2013","Thuringia","Male","27","","",""
"Paid","2013","Thuringia","Female","20","","",""
"Not paid","2013","Schleswig-Holstein","Male","37","0.189895521386603","0.136073390879597","0.243717651893608"
"Not paid","2013","Schleswig-Holstein","Female","25","","",""
"Not paid","2013","Hamburg","Male","20","","",""
"Not paid","2013","Hamburg","Female","19","","",""
"Not paid","2013","Lower Saxony","Male","94","0.170113925147226","0.139049801611542","0.20117804868291"
"Not paid","2013","Lower Saxony","Female","53","0.104576768360387","0.0783006616528657","0.130852875067909"
"Not paid","2013","Bremen","Male","6","","",""
"Not paid","2013","Bremen","Female","8","","",""
"Not paid","2013","North Rhine-Westphalia","Male","241","0.197554599719267","0.174701235835688","0.220407963602846"
"Not paid","2013","North Rhine-Westphalia","Female","123","0.117862865166228","0.0977262474501407","0.137999482882315"
"Not paid","2013","Hesse","Male","99","0.221257910988084","0.182734308806705","0.259781513169464"
"Not paid","2013","Hesse","Female","64","0.169771595667454","0.133607365089524","0.205935826245385"
"Not paid","2013","Rhineland-Palatinate,Saarland","Male","43","0.117737335731141","0.0828580789966199","0.152616592465662"
"Not paid","2013","Rhineland-Palatinate,Saarland","Female","26","","",""
"Not paid","2013","Baden-Württemberg","Male","176","0.221022200024172","0.193045259102332","0.248999140946011"
"Not paid","2013","Baden-Württemberg","Female","105","0.165194511505895","0.136927377244761","0.193461645767029"
"Not paid","2013","Bavaria","Male","190","0.204577924487297","0.179086813782987","0.230069035191607"
"Not paid","2013","Bavaria","Female","117","0.153894046770076","0.130106741619524","0.177681351920629"
"Not paid","2013","Berlin","Male","43","0.226789418398682","0.165098427524683","0.288480409272681"
"Not paid","2013","Berlin","Female","32","0.133182369723683","0.0865572194796793","0.179807519967686"
"Not paid","2013","Brandenburg","Male","28","","",""
"Not paid","2013","Brandenburg","Female","27","","",""
"Not paid","2013","Mecklenburg-Western Pomerania","Male","12","","",""
"Not paid","2013","Mecklenburg-Western Pomerania","Female","15","","",""
"Not paid","2013","Saxony","Male","61","0.143685619401883","0.107197020674888","0.180174218128879"
"Not paid","2013","Saxony","Female","50","0.124125520767768","0.0887643744283486","0.159486667107187"
"Not paid","2013","Saxony-Anhalt","Male","27","","",""
"Not paid","2013","Saxony-Anhalt","Female","24","","",""
"Not paid","2013","Thuringia","Male","33","0.162686068249708","0.109357672420923","0.216014464078493"
"Not paid","2013","Thuringia","Female","32","0.222833502589845","0.163028309413566","0.282638695766123"
"Acclaimed","2014","Schleswig-Holstein","Male","81","0.497885813531709","0.422725297666125","0.573046329397294"
"Acclaimed","2014","Schleswig-Holstein","Female","84","0.565182142471084","0.486373436109779","0.643990848832389"
"Acclaimed","2014","Hamburg","Male","25","","",""
"Acclaimed","2014","Hamburg","Female","28","","",""
"Acclaimed","2014","Lower Saxony","Male","220","0.460000070346296","0.416617037262789","0.503383103429803"
"Acclaimed","2014","Lower Saxony","Female","270","0.606741223934371","0.561858071156375","0.651624376712367"
"Acclaimed","2014","Bremen","Male","10","","",""
"Acclaimed","2014","Bremen","Female","23","","",""
"Acclaimed","2014","North Rhine-Westphalia","Male","364","0.38833425500495","0.358036194450086","0.418632315559813"
"Acclaimed","2014","North Rhine-Westphalia","Female","522","0.568367799152601","0.53692122847344","0.599814369831763"
"Acclaimed","2014","Hesse","Male","172","0.448992473109542","0.399437082408094","0.49854786381099"
"Acclaimed","2014","Hesse","Female","210","0.503596439841094","0.453192908998556","0.553999970683632"
"Acclaimed","2014","Rhineland-Palatinate,Saarland","Male","131","0.483567263316497","0.426347031999867","0.540787494633126"
"Acclaimed","2014","Rhineland-Palatinate,Saarland","Female","155","0.611255273887012","0.552229592383554","0.67028095539047"
"Acclaimed","2014","Baden-Württemberg","Male","303","0.447916920986465","0.411078583367527","0.484755258605403"
"Acclaimed","2014","Baden-Württemberg","Female","321","0.497305344891395","0.456753990428121","0.53785669935467"
"Acclaimed","2014","Bavaria","Male","469","0.51836406307299","0.48633684843951","0.550391277706471"
"Acclaimed","2014","Bavaria","Female","544","0.597994652726752","0.565836808526347","0.630152496927157"
"Acclaimed","2014","Berlin","Male","78","0.540762314960796","0.464259703971483","0.61726492595011"
"Acclaimed","2014","Berlin","Female","111","0.565460502539837","0.496761748663739","0.634159256415934"
"Acclaimed","2014","Brandenburg","Male","66","0.400277588968783","0.323392597840714","0.477162580096852"
"Acclaimed","2014","Brandenburg","Female","95","0.635078457502495","0.561845345674974","0.708311569330017"
"Acclaimed","2014","Mecklenburg-Western Pomerania","Male","40","0.444290188664066","0.338658062391209","0.549922314936924"
"Acclaimed","2014","Mecklenburg-Western Pomerania","Female","72","0.718079346550854","0.631187476666487","0.80497121643522"
"Acclaimed","2014","Saxony","Male","160","0.467250385259085","0.413419995131254","0.521080775386915"
"Acclaimed","2014","Saxony","Female","183","0.637867410096228","0.584279371251629","0.691455448940826"
"Acclaimed","2014","Saxony-Anhalt","Male","65","0.363659845780295","0.291346913933069","0.435972777627521"
"Acclaimed","2014","Saxony-Anhalt","Female","102","0.598999072834551","0.524217967115265","0.673780178553837"
"Acclaimed","2014","Thuringia","Male","83","0.568387251234749","0.497014650367506","0.639759852101992"
"Acclaimed","2014","Thuringia","Female","106","0.587756858960365","0.516046090609757","0.659467627310974"
"Partly, partly","2014","Schleswig-Holstein","Male","39","0.258977832650742","0.193125596598183","0.324830068703301"
"Partly, partly","2014","Schleswig-Holstein","Female","32","0.248787113163459","0.180061004859664","0.317513221467255"
"Partly, partly","2014","Hamburg","Male","21","","",""
"Partly, partly","2014","Hamburg","Female","11","","",""
"Partly, partly","2014","Lower Saxony","Male","126","0.240814363892888","0.203595826993976","0.278032900791799"
"Partly, partly","2014","Lower Saxony","Female","91","0.186206007018859","0.150437857179351","0.221974156858367"
"Partly, partly","2014","Bremen","Male","6","","",""
"Partly, partly","2014","Bremen","Female","8","","",""
"Partly, partly","2014","North Rhine-Westphalia","Male","249","0.266034284159293","0.238564098791658","0.293504469526928"
"Partly, partly","2014","North Rhine-Westphalia","Female","187","0.194452584031401","0.169324807881486","0.219580360181315"
"Partly, partly","2014","Hesse","Male","80","0.226858999210586","0.185133651256582","0.26858434716459"
"Partly, partly","2014","Hesse","Female","64","0.205107285388557","0.164402357212859","0.245812213564255"
"Partly, partly","2014","Rhineland-Palatinate,Saarland","Male","70","0.281363948945543","0.229876306523472","0.332851591367614"
"Partly, partly","2014","Rhineland-Palatinate,Saarland","Female","48","0.177601806883564","0.131325125288684","0.223878488478443"
"Partly, partly","2014","Baden-Württemberg","Male","193","0.244965549283632","0.21310634234156","0.276824756225704"
"Partly, partly","2014","Baden-Württemberg","Female","106","0.18470411150676","0.153231152576639","0.216177070436881"
"Partly, partly","2014","Bavaria","Male","195","0.19427015011032","0.168910687274066","0.219629612946573"
"Partly, partly","2014","Bavaria","Female","150","0.208176398151161","0.181547553261635","0.234805243040687"
"Partly, partly","2014","Berlin","Male","31","0.19483673626911","0.134032801048962","0.255640671489259"
"Partly, partly","2014","Berlin","Female","35","0.14733337166423","0.0982116828025906","0.196455060525869"
"Partly, partly","2014","Brandenburg","Male","51","0.296303463269072","0.224648403517614","0.367958523020529"
"Partly, partly","2014","Brandenburg","Female","31","0.13136463364147","0.0799777796269358","0.182751487656005"
"Partly, partly","2014","Mecklenburg-Western Pomerania","Male","19","","",""
"Partly, partly","2014","Mecklenburg-Western Pomerania","Female","13","","",""
"Partly, partly","2014","Saxony","Male","91","0.283841928488474","0.235197417596828","0.332486439380119"
"Partly, partly","2014","Saxony","Female","63","0.212963569495558","0.167315866585887","0.258611272405228"
"Partly, partly","2014","Saxony-Anhalt","Male","55","0.352923838565189","0.281087890520316","0.424759786610061"
"Partly, partly","2014","Saxony-Anhalt","Female","27","","",""
"Partly, partly","2014","Thuringia","Male","47","0.202981197858717","0.145021726488703","0.26094066922873"
"Partly, partly","2014","Thuringia","Female","30","0.129368328770212","0.080476079388812","0.178260578151611"
"Paid","2014","Schleswig-Holstein","Male","19","","",""
"Paid","2014","Schleswig-Holstein","Female","17","","",""
"Paid","2014","Hamburg","Male","10","","",""
"Paid","2014","Hamburg","Female","6","","",""
"Paid","2014","Lower Saxony","Male","76","0.133865051183525","0.104225576851975","0.163504525515075"
"Paid","2014","Lower Saxony","Female","47","0.0788372661746234","0.0540758003349447","0.103598732014302"
