"plb0195_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1993","35-65 y.","vocational + Abi","25","","","","1"
"Acclaimed","1993","35-65 y.","higher vocational","88","0.410709657523209","0.34570134841298","0.475717966633438","1"
"Acclaimed","1993","35-65 y.","higher education","198","0.272337593574333","0.238220032014121","0.306455155134544","1"
"Acclaimed","1993","66 and older","in school","","","","","1"
"Acclaimed","1993","66 and older","inadequately","","","","","1"
"Acclaimed","1993","66 and older","general elemantary","","","","","1"
"Acclaimed","1993","66 and older","middle vocational","","","","","1"
"Acclaimed","1993","66 and older","vocational + Abi","","","","","1"
"Acclaimed","1993","66 and older","higher vocational","","","","","1"
"Acclaimed","1993","66 and older","higher education","","","","","1"
"Not paid","1993","16-34 y.","inadequately","2","","","","4"
"Not paid","1993","16-34 y.","general elemantary","37","0.0995032404146786","0.0697950993948654","0.129211381434492","4"
"Not paid","1993","66 and older","higher education","","","","","4"
"Not paid","1993","35-65 y.","vocational + Abi","12","","","","4"
"Not paid","1993","16-34 y.","in school","","","","","4"
"Not paid","1993","16-34 y.","middle vocational","110","0.101717040294082","0.0855926001364744","0.11784148045169","4"
"Not paid","1993","35-65 y.","middle vocational","180","0.137379907544264","0.120242164116145","0.154517650972383","4"
"Not paid","1993","35-65 y.","higher vocational","32","0.161227356022552","0.11263384877304","0.209820863272064","4"
"Not paid","1993","66 and older","higher vocational","1","","","","4"
"Not paid","1993","16-34 y.","vocational + Abi","21","","","","4"
"Not paid","1993","16-34 y.","higher vocational","17","","","","4"
"Not paid","1993","16-34 y.","higher education","67","0.274042003222893","0.219616487677993","0.328467518767793","4"
"Not paid","1993","35-65 y.","in school","","","","","4"
"Not paid","1993","35-65 y.","inadequately","2","","","","4"
"Not paid","1993","35-65 y.","general elemantary","22","","","","4"
"Not paid","1993","35-65 y.","higher education","296","0.474791153698368","0.436519560442278","0.513062746954458","4"
"Not paid","1993","66 and older","in school","","","","","4"
"Not paid","1993","66 and older","inadequately","","","","","4"
"Not paid","1993","66 and older","general elemantary","","","","","4"
"Not paid","1993","66 and older","middle vocational","1","","","","4"
"Not paid","1993","66 and older","vocational + Abi","","","","","4"
"Paid","1993","35-65 y.","higher vocational","48","0.202615313245035","0.149501579909776","0.255729046580295","3"
"Paid","1993","35-65 y.","higher education","58","0.100236099602757","0.0772197959393534","0.12325240326616","3"
"Paid","1993","16-34 y.","inadequately","29","","","","3"
"Paid","1993","35-65 y.","vocational + Abi","20","","","","3"
"Paid","1993","16-34 y.","general elemantary","167","0.407376850581558","0.358612407716469","0.456141293446647","3"
"Paid","1993","16-34 y.","vocational + Abi","18","","","","3"
"Paid","1993","16-34 y.","middle vocational","504","0.357801924476985","0.332231552682711","0.38337229627126","3"
"Paid","1993","16-34 y.","in school","1","","","","3"
"Paid","1993","35-65 y.","middle vocational","568","0.3535251683264","0.329725647033966","0.377324689618833","3"
"Paid","1993","16-34 y.","higher vocational","25","","","","3"
"Paid","1993","16-34 y.","higher education","37","0.138083706500394","0.0959875930323266","0.180179819968461","3"
"Paid","1993","35-65 y.","in school","","","","","3"
"Paid","1993","35-65 y.","inadequately","75","0.620737748517267","0.534284902724687","0.707190594309847","3"
"Paid","1993","35-65 y.","general elemantary","188","0.554731198696411","0.500531202138402","0.60893119525442","3"
"Paid","1993","66 and older","inadequately","","","","","3"
"Paid","1993","66 and older","general elemantary","1","","","","3"
"Paid","1993","66 and older","in school","","","","","3"
"Paid","1993","66 and older","middle vocational","2","","","","3"
"Paid","1993","66 and older","vocational + Abi","","","","","3"
"Paid","1993","66 and older","higher vocational","","","","","3"
"Paid","1993","66 and older","higher education","","","","","3"
"Partly, partly","1993","16-34 y.","higher vocational","26","","","","2"
"Partly, partly","1993","16-34 y.","higher education","43","0.155853778799978","0.111594355918332","0.200113201681625","2"
"Partly, partly","1993","16-34 y.","vocational + Abi","19","","","","2"
"Partly, partly","1993","16-34 y.","inadequately","6","","","","2"
"Partly, partly","1993","16-34 y.","general elemantary","68","0.18359353620058","0.145169967548621","0.222017104852538","2"
"Partly, partly","1993","16-34 y.","middle vocational","247","0.179808187423784","0.159322824936333","0.200293549911235","2"
"Partly, partly","1993","16-34 y.","in school","","","","","2"
"Partly, partly","1993","35-65 y.","in school","","","","","2"
"Partly, partly","1993","35-65 y.","inadequately","24","","","","2"
"Partly, partly","1993","35-65 y.","general elemantary","35","0.0911335492624977","0.0597475465206066","0.122519552004389","2"
"Partly, partly","1993","35-65 y.","middle vocational","260","0.159741368795485","0.141502519543039","0.177980218047931","2"
"Partly, partly","1993","35-65 y.","vocational + Abi","10","","","","2"
"Partly, partly","1993","35-65 y.","higher vocational","52","0.225447673209204","0.170229121608404","0.280666224810003","2"
"Partly, partly","1993","35-65 y.","higher education","102","0.152635153124542","0.125072455429218","0.180197850819867","2"
"Partly, partly","1993","66 and older","in school","","","","","2"
"Partly, partly","1993","66 and older","inadequately","","","","","2"
"Partly, partly","1993","66 and older","general elemantary","","","","","2"
"Partly, partly","1993","66 and older","middle vocational","","","","","2"
"Partly, partly","1993","66 and older","vocational + Abi","","","","","2"
"Partly, partly","1993","66 and older","higher vocational","","","","","2"
"Partly, partly","1993","66 and older","higher education","","","","","2"
"Acclaimed","1994","16-34 y.","in school","2","","","","1"
"Acclaimed","1994","16-34 y.","inadequately","6","","","","1"
"Acclaimed","1994","16-34 y.","general elemantary","109","0.338170210161659","0.288104329432693","0.388236090890626","1"
"Acclaimed","1994","16-34 y.","middle vocational","496","0.384860880004289","0.358441997648219","0.411279762360359","1"
"Acclaimed","1994","16-34 y.","vocational + Abi","60","0.422865928267006","0.337283853625441","0.508448002908572","1"
"Acclaimed","1994","16-34 y.","higher vocational","62","0.438229818129796","0.355745574753362","0.52071406150623","1"
"Acclaimed","1994","16-34 y.","higher education","113","0.437649940812925","0.378475655881701","0.496824225744149","1"
"Acclaimed","1994","35-65 y.","in school","","","","","1"
"Acclaimed","1994","35-65 y.","inadequately","20","","","","1"
"Acclaimed","1994","35-65 y.","general elemantary","82","0.304086445341186","0.251592010824595","0.356580879857777","1"
"Acclaimed","1994","35-65 y.","middle vocational","632","0.394763004964305","0.370638233905528","0.418887776023082","1"
"Acclaimed","1994","35-65 y.","vocational + Abi","26","","","","1"
"Acclaimed","1994","35-65 y.","higher vocational","88","0.431499587119308","0.365601348199227","0.497397826039389","1"
"Acclaimed","1994","35-65 y.","higher education","203","0.266140762863289","0.232296152216694","0.299985373509884","1"
"Acclaimed","1994","66 and older","in school","","","","","1"
"Acclaimed","1994","66 and older","inadequately","","","","","1"
"Acclaimed","1994","66 and older","general elemantary","","","","","1"
"Acclaimed","1994","66 and older","middle vocational","1","","","","1"
"Acclaimed","1994","66 and older","vocational + Abi","","","","","1"
"Acclaimed","1994","66 and older","higher vocational","","","","","1"
"Acclaimed","1994","66 and older","higher education","","","","","1"
"Not paid","1994","16-34 y.","inadequately","1","","","","4"
"Not paid","1994","16-34 y.","general elemantary","36","0.0779101531742516","0.0495450295891551","0.106275276759348","4"
"Not paid","1994","66 and older","higher education","","","","","4"
"Not paid","1994","35-65 y.","middle vocational","163","0.122747503402397","0.106551760104066","0.138943246700728","4"
"Not paid","1994","35-65 y.","vocational + Abi","10","","","","4"
"Not paid","1994","16-34 y.","in school","1","","","","4"
"Not paid","1994","16-34 y.","middle vocational","103","0.0850195465295108","0.069875526216218","0.100163566842804","4"
"Not paid","1994","16-34 y.","vocational + Abi","18","","","","4"
"Not paid","1994","16-34 y.","higher vocational","19","","","","4"
"Not paid","1994","16-34 y.","higher education","83","0.311408009331748","0.256173298900274","0.366642719763223","4"
"Not paid","1994","35-65 y.","in school","","","","","4"
"Not paid","1994","35-65 y.","inadequately","4","","","","4"
"Not paid","1994","35-65 y.","general elemantary","18","","","","4"
"Not paid","1994","35-65 y.","higher vocational","38","0.159097777820295","0.110432071493935","0.207763484146654","4"
"Not paid","1994","66 and older","higher vocational","","","","","4"
"Not paid","1994","35-65 y.","higher education","297","0.487962450680382","0.449682484265249","0.526242417095515","4"
"Not paid","1994","66 and older","in school","","","","","4"
"Not paid","1994","66 and older","inadequately","","","","","4"
"Not paid","1994","66 and older","general elemantary","","","","","4"
"Not paid","1994","66 and older","middle vocational","","","","","4"
"Not paid","1994","66 and older","vocational + Abi","","","","","4"
"Paid","1994","16-34 y.","inadequately","18","","","","3"
"Paid","1994","16-34 y.","general elemantary","144","0.381447338135475","0.330042184037209","0.432852492233742","3"
"Paid","1994","16-34 y.","middle vocational","445","0.323780250152478","0.298373741675255","0.349186758629701","3"
"Paid","1994","16-34 y.","in school","3","","","","3"
"Paid","1994","16-34 y.","vocational + Abi","25","","","","3"
"Paid","1994","16-34 y.","higher vocational","29","","","","3"
"Paid","1994","35-65 y.","middle vocational","517","0.321195290643094","0.298149625235842","0.344240956050346","3"
"Paid","1994","35-65 y.","higher education","51","0.0808087160495888","0.0599369358278663","0.101680496271311","3"
"Paid","1994","35-65 y.","vocational + Abi","11","","","","3"
"Paid","1994","35-65 y.","higher vocational","43","0.206426141639996","0.152575082653018","0.260277200626975","3"
"Paid","1994","16-34 y.","higher education","33","0.127098218769707","0.0873682127495854","0.166828224789829","3"
"Paid","1994","35-65 y.","in school","","","","","3"
"Paid","1994","35-65 y.","inadequately","67","0.631761003198793","0.537226708643781","0.726295297753804","3"
"Paid","1994","35-65 y.","general elemantary","154","0.505899506459925","0.448846720721173","0.562952292198678","3"
"Paid","1994","66 and older","in school","","","","","3"
"Paid","1994","66 and older","inadequately","","","","","3"
"Paid","1994","66 and older","general elemantary","","","","","3"
"Paid","1994","66 and older","middle vocational","","","","","3"
"Paid","1994","66 and older","vocational + Abi","","","","","3"
"Paid","1994","66 and older","higher vocational","","","","","3"
"Paid","1994","66 and older","higher education","","","","","3"
"Partly, partly","1994","16-34 y.","inadequately","3","","","","2"
"Partly, partly","1994","16-34 y.","general elemantary","54","0.202472298528614","0.159946083971956","0.244998513085272","2"
"Partly, partly","1994","16-34 y.","middle vocational","259","0.206339323313722","0.184366578314583","0.228312068312862","2"
"Partly, partly","1994","16-34 y.","higher education","41","0.12384383108562","0.0845527336075874","0.163134928563652","2"
"Partly, partly","1994","16-34 y.","vocational + Abi","25","","","","2"
"Partly, partly","1994","16-34 y.","higher vocational","29","","","","2"
"Partly, partly","1994","16-34 y.","in school","","","","","2"
"Partly, partly","1994","35-65 y.","in school","","","","","2"
"Partly, partly","1994","35-65 y.","inadequately","9","","","","2"
"Partly, partly","1994","35-65 y.","general elemantary","41","0.12808008481627","0.0899457491543529","0.166214420478188","2"
"Partly, partly","1994","35-65 y.","middle vocational","265","0.161294200990204","0.14314128306763","0.179447118912777","2"
"Partly, partly","1994","35-65 y.","vocational + Abi","16","","","","2"
"Partly, partly","1994","35-65 y.","higher vocational","48","0.202976493420401","0.149461353911306","0.256491632929497","2"
"Partly, partly","1994","35-65 y.","higher education","104","0.16508807040674","0.136656187624422","0.193519953189059","2"
"Partly, partly","1994","66 and older","in school","","","","","2"
"Partly, partly","1994","66 and older","inadequately","","","","","2"
"Partly, partly","1994","66 and older","general elemantary","","","","","2"
"Partly, partly","1994","66 and older","middle vocational","","","","","2"
"Partly, partly","1994","66 and older","vocational + Abi","","","","","2"
"Partly, partly","1994","66 and older","higher vocational","","","","","2"
"Partly, partly","1994","66 and older","higher education","","","","","2"
"Acclaimed","1995","16-34 y.","general elemantary","119","0.365367995656119","0.315347345965275","0.415388645346963","1"
"Acclaimed","1995","16-34 y.","middle vocational","530","0.394677525656168","0.3689357914306","0.420419259881735","1"
"Acclaimed","1995","16-34 y.","vocational + Abi","65","0.478060868725286","0.394719606211564","0.561402131239007","1"
"Acclaimed","1995","16-34 y.","higher vocational","64","0.355737608696638","0.279379370719417","0.432095846673859","1"
"Acclaimed","1995","16-34 y.","higher education","109","0.352452953883553","0.296595495357305","0.408310412409802","1"
"Acclaimed","1995","35-65 y.","in school","","","","","1"
"Acclaimed","1995","35-65 y.","inadequately","21","","","","1"
"Acclaimed","1995","16-34 y.","in school","2","","","","1"
"Acclaimed","1995","16-34 y.","inadequately","3","","","","1"
"Acclaimed","1995","35-65 y.","general elemantary","77","0.284804310727044","0.234070553953939","0.335538067500148","1"
"Acclaimed","1995","35-65 y.","middle vocational","645","0.390986081937637","0.367497863030656","0.414474300844618","1"
"Acclaimed","1995","35-65 y.","vocational + Abi","34","0.408576195882398","0.309202808355203","0.507949583409594","1"
"Acclaimed","1995","35-65 y.","higher vocational","95","0.416492475733572","0.352781980157752","0.480202971309391","1"
"Acclaimed","1995","35-65 y.","higher education","250","0.323303675750912","0.289185820517444","0.35742153098438","1"
"Acclaimed","1995","66 and older","in school","","","","","1"
"Acclaimed","1995","66 and older","inadequately","","","","","1"
"Acclaimed","1995","66 and older","general elemantary","","","","","1"
"Acclaimed","1995","66 and older","middle vocational","","","","","1"
"Acclaimed","1995","66 and older","vocational + Abi","","","","","1"
"Acclaimed","1995","66 and older","higher vocational","1","","","","1"
"Acclaimed","1995","66 and older","higher education","","","","","1"
"Not paid","1995","16-34 y.","inadequately","3","","","","4"
"Not paid","1995","16-34 y.","general elemantary","35","0.114044864120294","0.081025643113148","0.14706408512744","4"
"Not paid","1995","35-65 y.","middle vocational","159","0.11687477518772","0.101410578420573","0.132338971954866","4"
"Not paid","1995","35-65 y.","vocational + Abi","13","","","","4"
"Not paid","1995","66 and older","higher vocational","","","","","4"
"Not paid","1995","66 and older","higher education","","","","","4"
"Not paid","1995","16-34 y.","in school","","","","","4"
"Not paid","1995","16-34 y.","middle vocational","108","0.0839963100273814","0.0693879346553571","0.0986046853994056","4"
"Not paid","1995","16-34 y.","vocational + Abi","17","","","","4"
"Not paid","1995","16-34 y.","higher vocational","19","","","","4"
"Not paid","1995","16-34 y.","higher education","92","0.33276973583973","0.27767568436738","0.387863787312079","4"
"Not paid","1995","35-65 y.","in school","","","","","4"
"Not paid","1995","35-65 y.","inadequately","3","","","","4"
"Not paid","1995","35-65 y.","general elemantary","20","","","","4"
"Not paid","1995","35-65 y.","higher vocational","43","0.200897312157757","0.149116061945757","0.252678562369757","4"
"Not paid","1995","35-65 y.","higher education","299","0.460117354964618","0.423762410715941","0.496472299213296","4"
"Not paid","1995","66 and older","in school","","","","","4"
"Not paid","1995","66 and older","inadequately","","","","","4"
"Not paid","1995","66 and older","general elemantary","","","","","4"
"Not paid","1995","66 and older","middle vocational","","","","","4"
"Not paid","1995","66 and older","vocational + Abi","","","","","4"
"Paid","1995","16-34 y.","vocational + Abi","26","","","","3"
"Paid","1995","16-34 y.","inadequately","18","","","","3"
"Paid","1995","16-34 y.","general elemantary","151","0.396009074491673","0.345205897973493","0.446812251009852","3"
"Paid","1995","16-34 y.","middle vocational","473","0.316249973688476","0.291760066943905","0.340739880433047","3"
"Paid","1995","16-34 y.","in school","1","","","","3"
"Paid","1995","16-34 y.","higher vocational","35","0.261240573285237","0.191170681101701","0.331310465468774","3"
"Paid","1995","35-65 y.","higher vocational","38","0.176339430125144","0.127086391681474","0.225592468568815","3"
"Paid","1995","35-65 y.","higher education","58","0.0751240821159042","0.0558971135060642","0.0943510507257442","3"
"Paid","1995","35-65 y.","middle vocational","552","0.317749538921873","0.295338075739085","0.340161002104661","3"
"Paid","1995","35-65 y.","vocational + Abi","30","0.236008400957917","0.150167911173988","0.321848890741846","3"
"Paid","1995","16-34 y.","higher education","32","0.125956288246968","0.0871616743020253","0.164750902191911","3"
"Paid","1995","35-65 y.","in school","","","","","3"
"Paid","1995","35-65 y.","inadequately","55","0.602975725623375","0.502448004030969","0.70350344721578","3"
"Paid","1995","35-65 y.","general elemantary","169","0.52647962406724","0.470352677154371","0.58260657098011","3"
"Paid","1995","66 and older","inadequately","","","","","3"
"Paid","1995","66 and older","in school","","","","","3"
"Paid","1995","66 and older","general elemantary","1","","","","3"
"Paid","1995","66 and older","middle vocational","1","","","","3"
"Paid","1995","66 and older","vocational + Abi","","","","","3"
"Paid","1995","66 and older","higher vocational","1","","","","3"
"Paid","1995","66 and older","higher education","1","","","","3"
"Partly, partly","1995","16-34 y.","inadequately","4","","","","2"
"Partly, partly","1995","16-34 y.","general elemantary","51","0.124578065731914","0.090273447087227","0.158882684376602","2"
"Partly, partly","1995","16-34 y.","vocational + Abi","30","0.19300613696255","0.127160163440067","0.258852110485033","2"
"Partly, partly","1995","16-34 y.","middle vocational","274","0.205076190627975","0.183812258485569","0.226340122770381","2"
"Partly, partly","1995","16-34 y.","higher vocational","33","0.26842077162705","0.197740475453024","0.339101067801076","2"
"Partly, partly","1995","16-34 y.","higher education","48","0.188821022029749","0.143061819551401","0.234580224508098","2"
"Partly, partly","1995","16-34 y.","in school","","","","","2"
"Partly, partly","1995","35-65 y.","in school","","","","","2"
"Partly, partly","1995","35-65 y.","inadequately","12","","","","2"
"Partly, partly","1995","35-65 y.","general elemantary","38","0.118541783594194","0.0822048819724904","0.154878685215898","2"
"Partly, partly","1995","35-65 y.","middle vocational","302","0.174389603952771","0.156125275858773","0.192653932046768","2"
"Partly, partly","1995","35-65 y.","vocational + Abi","17","","","","2"
"Partly, partly","1995","35-65 y.","higher vocational","54","0.206270781983527","0.153978304961594","0.258563259005461","2"
"Partly, partly","1995","35-65 y.","higher education","115","0.141454887168565","0.116035209996608","0.166874564340523","2"
"Partly, partly","1995","66 and older","in school","","","","","2"
"Partly, partly","1995","66 and older","inadequately","","","","","2"
"Partly, partly","1995","66 and older","general elemantary","","","","","2"
"Partly, partly","1995","66 and older","middle vocational","","","","","2"
"Partly, partly","1995","66 and older","vocational + Abi","","","","","2"
"Partly, partly","1995","66 and older","higher vocational","","","","","2"
"Partly, partly","1995","66 and older","higher education","","","","","2"
"Acclaimed","1996","16-34 y.","general elemantary","126","0.386158134727627","0.333549020645802","0.438767248809451","1"
"Acclaimed","1996","16-34 y.","middle vocational","529","0.410001362392897","0.383224249809491","0.436778474976303","1"
"Acclaimed","1996","16-34 y.","vocational + Abi","87","0.601591961188159","0.520496017537069","0.68268790483925","1"
"Acclaimed","1996","16-34 y.","higher vocational","70","0.423659604857676","0.346118166944693","0.501201042770659","1"
"Acclaimed","1996","16-34 y.","higher education","121","0.410044759543486","0.352228384669893","0.467861134417079","1"
"Acclaimed","1996","35-65 y.","in school","","","","","1"
"Acclaimed","1996","35-65 y.","inadequately","26","","","","1"
"Acclaimed","1996","35-65 y.","vocational + Abi","29","","","","1"
"Acclaimed","1996","35-65 y.","higher vocational","105","0.449093866602508","0.386165010722361","0.512022722482655","1"
"Acclaimed","1996","35-65 y.","higher education","264","0.329280344731526","0.294712497241167","0.363848192221885","1"
"Acclaimed","1996","66 and older","in school","","","","","1"
"Acclaimed","1996","66 and older","inadequately","","","","","1"
"Acclaimed","1996","66 and older","general elemantary","","","","","1"
"Acclaimed","1996","66 and older","middle vocational","2","","","","1"
"Acclaimed","1996","16-34 y.","in school","4","","","","1"
"Acclaimed","1996","16-34 y.","inadequately","9","","","","1"
"Acclaimed","1996","35-65 y.","general elemantary","97","0.400307613991333","0.341316534052926","0.459298693929739","1"
"Acclaimed","1996","35-65 y.","middle vocational","709","0.444563389128068","0.420528306853731","0.468598471402405","1"
"Acclaimed","1996","66 and older","vocational + Abi","","","","","1"
"Acclaimed","1996","66 and older","higher vocational","","","","","1"
"Acclaimed","1996","66 and older","higher education","","","","","1"
"Not paid","1996","16-34 y.","inadequately","1","","","","4"
"Not paid","1996","16-34 y.","general elemantary","30","0.118215875138966","0.0833284288616085","0.153103321416324","4"
"Not paid","1996","35-65 y.","middle vocational","156","0.107560841740131","0.0925751111842102","0.122546572296052","4"
"Not paid","1996","35-65 y.","vocational + Abi","16","","","","4"
"Not paid","1996","66 and older","higher vocational","","","","","4"
"Not paid","1996","66 and older","higher education","","","","","4"
"Not paid","1996","16-34 y.","in school","","","","","4"
"Not paid","1996","16-34 y.","middle vocational","107","0.0862585866053629","0.0709738340079362","0.10154333920279","4"
"Not paid","1996","16-34 y.","vocational + Abi","16","","","","4"
"Not paid","1996","16-34 y.","higher vocational","16","","","","4"
"Not paid","1996","16-34 y.","higher education","90","0.326051841889528","0.270947950760999","0.381155733018057","4"
"Not paid","1996","35-65 y.","in school","","","","","4"
"Not paid","1996","35-65 y.","inadequately","2","","","","4"
"Not paid","1996","35-65 y.","general elemantary","14","","","","4"
"Not paid","1996","35-65 y.","higher vocational","45","0.207478257996737","0.156176250549878","0.258780265443597","4"
"Not paid","1996","35-65 y.","higher education","290","0.450654633618944","0.414056109699426","0.487253157538462","4"
"Not paid","1996","66 and older","in school","","","","","4"
"Not paid","1996","66 and older","inadequately","","","","","4"
"Not paid","1996","66 and older","general elemantary","","","","","4"
"Not paid","1996","66 and older","middle vocational","","","","","4"
"Not paid","1996","66 and older","vocational + Abi","1","","","","4"
"Paid","1996","16-34 y.","inadequately","14","","","","3"
"Paid","1996","16-34 y.","general elemantary","121","0.343192007712618","0.291889577396029","0.394494438029207","3"
"Paid","1996","16-34 y.","middle vocational","416","0.315033897937461","0.28974331886652","0.340324477008402","3"
"Paid","1996","16-34 y.","vocational + Abi","18","","","","3"
"Paid","1996","16-34 y.","in school","4","","","","3"
"Paid","1996","16-34 y.","higher vocational","35","0.229493352616743","0.163506252675865","0.295480452557621","3"
"Paid","1996","35-65 y.","middle vocational","505","0.282073973741564","0.260307760889348","0.30384018659378","3"
"Paid","1996","35-65 y.","vocational + Abi","22","","","","3"
"Paid","1996","35-65 y.","higher vocational","44","0.156687273743908","0.110698306239106","0.202676241248709","3"
"Paid","1996","35-65 y.","higher education","57","0.0755660848099233","0.0561250081630058","0.0950071614568407","3"
"Paid","1996","16-34 y.","higher education","27","","","","3"
"Paid","1996","35-65 y.","in school","","","","","3"
"Paid","1996","35-65 y.","inadequately","48","0.562862671862113","0.4580270112798","0.667698332444426","3"
"Paid","1996","35-65 y.","general elemantary","127","0.440094615141344","0.380328434439694","0.499860795842994","3"
"Paid","1996","66 and older","in school","","","","","3"
"Paid","1996","66 and older","inadequately","","","","","3"
"Paid","1996","66 and older","general elemantary","","","","","3"
"Paid","1996","66 and older","middle vocational","1","","","","3"
"Paid","1996","66 and older","vocational + Abi","","","","","3"
"Paid","1996","66 and older","higher vocational","1","","","","3"
"Paid","1996","66 and older","higher education","","","","","3"
"Partly, partly","1996","16-34 y.","inadequately","2","","","","2"
"Partly, partly","1996","16-34 y.","general elemantary","52","0.152433982420789","0.113594108819631","0.191273856021948","2"
"Partly, partly","1996","16-34 y.","middle vocational","244","0.188706153064279","0.167403793447385","0.210008512681173","2"
"Partly, partly","1996","16-34 y.","vocational + Abi","19","","","","2"
"Partly, partly","1996","16-34 y.","higher vocational","35","0.272265580768404","0.202415225240642","0.342115936296166","2"
"Partly, partly","1996","16-34 y.","higher education","40","0.164358534473284","0.120794126732437","0.20792294221413","2"
"Partly, partly","1996","16-34 y.","in school","1","","","","2"
"Partly, partly","1996","35-65 y.","vocational + Abi","24","","","","2"
"Partly, partly","1996","35-65 y.","higher vocational","46","0.186740601656847","0.13743725582357","0.236043947490124","2"
"Partly, partly","1996","35-65 y.","higher education","99","0.144498936839607","0.118636971857036","0.170360901822178","2"
"Partly, partly","1996","66 and older","in school","","","","","2"
"Partly, partly","1996","66 and older","inadequately","","","","","2"
"Partly, partly","1996","35-65 y.","in school","","","","","2"
"Partly, partly","1996","35-65 y.","inadequately","10","","","","2"
"Partly, partly","1996","35-65 y.","general elemantary","27","","","","2"
"Partly, partly","1996","35-65 y.","middle vocational","272","0.165801795390238","0.147813469186843","0.183790121593632","2"
"Partly, partly","1996","66 and older","general elemantary","","","","","2"
"Partly, partly","1996","66 and older","middle vocational","","","","","2"
"Partly, partly","1996","66 and older","vocational + Abi","","","","","2"
"Partly, partly","1996","66 and older","higher vocational","","","","","2"
"Partly, partly","1996","66 and older","higher education","","","","","2"
"Acclaimed","1997","16-34 y.","general elemantary","131","0.472173280822576","0.414416426467365","0.529930135177787","1"
"Acclaimed","1997","16-34 y.","middle vocational","460","0.438192176202493","0.408421268087524","0.467963084317462","1"
"Acclaimed","1997","16-34 y.","vocational + Abi","70","0.489773409794645","0.405447632648744","0.574099186940545","1"
"Acclaimed","1997","16-34 y.","higher vocational","75","0.551931255953652","0.470137766146741","0.633724745760563","1"
"Acclaimed","1997","16-34 y.","higher education","119","0.457544509757601","0.398120091654143","0.51696892786106","1"
"Acclaimed","1997","35-65 y.","in school","","","","","1"
"Acclaimed","1997","35-65 y.","inadequately","30","0.558191442131103","0.428125758962698","0.688257125299508","1"
"Acclaimed","1997","35-65 y.","vocational + Abi","31","0.366217073794214","0.261941947008484","0.470492200579945","1"
"Acclaimed","1997","35-65 y.","higher vocational","101","0.489369987094697","0.423612768082879","0.555127206106516","1"
"Acclaimed","1997","35-65 y.","higher education","237","0.325102098644127","0.289284676001369","0.360919521286885","1"
"Acclaimed","1997","66 and older","in school","","","","","1"
"Acclaimed","1997","66 and older","inadequately","","","","","1"
"Acclaimed","1997","66 and older","general elemantary","1","","","","1"
"Acclaimed","1997","66 and older","middle vocational","","","","","1"
"Acclaimed","1997","66 and older","higher education","","","","","1"
"Acclaimed","1997","16-34 y.","in school","1","","","","1"
"Acclaimed","1997","16-34 y.","inadequately","6","","","","1"
"Acclaimed","1997","35-65 y.","general elemantary","75","0.445216017299419","0.377512650605976","0.512919383992862","1"
"Acclaimed","1997","35-65 y.","middle vocational","585","0.431575117856088","0.405395609820421","0.457754625891755","1"
"Acclaimed","1997","66 and older","vocational + Abi","","","","","1"
"Acclaimed","1997","66 and older","higher vocational","","","","","1"
"Not paid","1997","66 and older","higher education","","","","","4"
"Not paid","1997","35-65 y.","vocational + Abi","13","","","","4"
"Not paid","1997","16-34 y.","inadequately","4","","","","4"
"Not paid","1997","16-34 y.","in school","","","","","4"
"Not paid","1997","16-34 y.","general elemantary","25","","","","4"
"Not paid","1997","35-65 y.","middle vocational","163","0.152811839757214","0.133793824871601","0.171829854642826","4"
"Not paid","1997","35-65 y.","higher vocational","35","0.169007012836751","0.119709768195113","0.218304257478388","4"
"Not paid","1997","66 and older","higher vocational","","","","","4"
"Not paid","1997","16-34 y.","middle vocational","115","0.120439216909979","0.100910092527354","0.139968341292605","4"
"Not paid","1997","16-34 y.","vocational + Abi","15","","","","4"
"Not paid","1997","16-34 y.","higher vocational","20","","","","4"
"Not paid","1997","16-34 y.","higher education","80","0.297763957256398","0.24322035325764","0.352307561255157","4"
"Not paid","1997","35-65 y.","in school","","","","","4"
"Not paid","1997","35-65 y.","inadequately","3","","","","4"
"Not paid","1997","35-65 y.","general elemantary","15","","","","4"
"Not paid","1997","35-65 y.","higher education","288","0.463559924293245","0.425428857523409","0.501690991063082","4"
"Not paid","1997","66 and older","in school","","","","","4"
"Not paid","1997","66 and older","inadequately","","","","","4"
"Not paid","1997","66 and older","general elemantary","1","","","","4"
"Not paid","1997","66 and older","middle vocational","","","","","4"
"Not paid","1997","66 and older","vocational + Abi","","","","","4"
"Paid","1997","16-34 y.","inadequately","4","","","","3"
"Paid","1997","16-34 y.","vocational + Abi","14","","","","3"
"Paid","1997","16-34 y.","general elemantary","69","0.205257081058974","0.158529903375406","0.251984258742543","3"
"Paid","1997","16-34 y.","middle vocational","244","0.218191934084236","0.193409994113382","0.242973874055089","3"
"Paid","1997","16-34 y.","in school","1","","","","3"
"Paid","1997","35-65 y.","vocational + Abi","16","","","","3"
"Paid","1997","35-65 y.","higher vocational","34","0.129416602550308","0.0852624258436067","0.173570779257009","3"
"Paid","1997","35-65 y.","higher education","28","","","","3"
"Paid","1997","16-34 y.","higher vocational","17","","","","3"
"Paid","1997","16-34 y.","higher education","21","","","","3"
"Paid","1997","35-65 y.","middle vocational","320","0.211229477130501","0.189654549876091","0.232804404384911","3"
"Paid","1997","35-65 y.","in school","","","","","3"
