"plb0195_h","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Paid","1994","35-65 y.","direct migration background","259","0.459911834419774","0.416051001387521","0.503772667452027"
"Paid","1994","35-65 y.","indirect migration background","6","","",""
"Paid","1994","66 and older","no migration background","","","",""
"Paid","1994","66 and older","direct migration background","","","",""
"Paid","1994","66 and older","indirect migration background","","","",""
"Not paid","1994","16-34 y.","no migration background","229","0.127361847110581","0.112129179957242","0.142594514263919"
"Not paid","1994","16-34 y.","direct migration background","14","","",""
"Not paid","1994","16-34 y.","indirect migration background","23","","",""
"Not paid","1994","35-65 y.","no migration background","489","0.202631012249435","0.186596266228742","0.218665758270128"
"Not paid","1994","35-65 y.","direct migration background","40","0.126789345338917","0.0975068457684327","0.156071844909402"
"Not paid","1994","35-65 y.","indirect migration background","2","","",""
"Not paid","1994","66 and older","no migration background","","","",""
"Not paid","1994","66 and older","direct migration background","","","",""
"Not paid","1994","66 and older","indirect migration background","","","",""
"Acclaimed","1995","16-34 y.","no migration background","759","0.405330861193963","0.383060950874436","0.427600771513491"
"Acclaimed","1995","16-34 y.","direct migration background","88","0.251796736410636","0.207510399926117","0.296083072895155"
"Acclaimed","1995","16-34 y.","indirect migration background","68","0.367650857181026","0.296213508929323","0.439088205432729"
"Acclaimed","1995","35-65 y.","no migration background","981","0.381800348766862","0.362828198948189","0.400772498585534"
"Acclaimed","1995","35-65 y.","direct migration background","148","0.279096927207543","0.242963995226695","0.315229859188392"
"Acclaimed","1995","35-65 y.","indirect migration background","5","","",""
"Acclaimed","1995","66 and older","no migration background","1","","",""
"Acclaimed","1995","66 and older","direct migration background","","","",""
"Acclaimed","1995","66 and older","indirect migration background","","","",""
"Partly, partly","1995","16-34 y.","no migration background","369","0.20062237186466","0.182457112331152","0.218787631398168"
"Partly, partly","1995","16-34 y.","direct migration background","59","0.158355742910855","0.121106615873787","0.195604869947924"
"Partly, partly","1995","16-34 y.","indirect migration background","25","","",""
"Partly, partly","1995","35-65 y.","no migration background","458","0.174584619083617","0.159760350468638","0.189408887698596"
"Partly, partly","1995","35-65 y.","direct migration background","79","0.109718809115871","0.0845425395918463","0.134895078639895"
"Partly, partly","1995","35-65 y.","indirect migration background","4","","",""
"Partly, partly","1995","66 and older","no migration background","","","",""
"Partly, partly","1995","66 and older","direct migration background","","","",""
"Partly, partly","1995","66 and older","indirect migration background","","","",""
"Paid","1995","16-34 y.","no migration background","514","0.269024976727958","0.248909816227827","0.28914013722809"
"Paid","1995","16-34 y.","direct migration background","190","0.45625719708806","0.40543697801892","0.507077416157199"
"Paid","1995","16-34 y.","indirect migration background","58","0.285596489284884","0.218673198371069","0.352519780198698"
"Paid","1995","35-65 y.","no migration background","591","0.242552387138435","0.225814020190245","0.259290754086624"
"Paid","1995","35-65 y.","direct migration background","319","0.480539079033099","0.440292586838929","0.520785571227269"
"Paid","1995","35-65 y.","indirect migration background","4","","",""
"Paid","1995","66 and older","no migration background","4","","",""
"Paid","1995","66 and older","direct migration background","","","",""
"Paid","1995","66 and older","indirect migration background","","","",""
"Not paid","1995","16-34 y.","no migration background","225","0.125021790213418","0.110019159907611","0.140024420519225"
"Not paid","1995","16-34 y.","direct migration background","32","0.133590323590449","0.0988779704103954","0.168302676770503"
"Not paid","1995","16-34 y.","indirect migration background","24","","",""
"Not paid","1995","35-65 y.","no migration background","489","0.201062645011087","0.185411141365113","0.21671414865706"
"Not paid","1995","35-65 y.","direct migration background","46","0.130645184643487","0.10349752015719","0.157792849129784"
"Not paid","1995","35-65 y.","indirect migration background","3","","",""
"Not paid","1995","66 and older","no migration background","","","",""
"Not paid","1995","66 and older","direct migration background","","","",""
"Not paid","1995","66 and older","indirect migration background","","","",""
"Acclaimed","1996","16-34 y.","no migration background","799","0.441084323087224","0.417992375284571","0.464176270889878"
"Acclaimed","1996","16-34 y.","direct migration background","98","0.287807316105657","0.239754309024858","0.335860323186456"
"Acclaimed","1996","16-34 y.","indirect migration background","70","0.418624877783779","0.346555200518066","0.490694555049492"
"Acclaimed","1996","35-65 y.","no migration background","1054","0.415493266244375","0.396206426177029","0.43478010631172"
"Acclaimed","1996","35-65 y.","direct migration background","182","0.371897785569476","0.330866847608806","0.412928723530145"
"Acclaimed","1996","35-65 y.","indirect migration background","7","","",""
"Acclaimed","1996","66 and older","no migration background","1","","",""
"Acclaimed","1996","66 and older","direct migration background","1","","",""
"Acclaimed","1996","66 and older","indirect migration background","","","",""
"Partly, partly","1996","16-34 y.","no migration background","310","0.182491070091218","0.164527457852182","0.200454682330254"
"Partly, partly","1996","16-34 y.","direct migration background","55","0.162118977891218","0.123000764907362","0.201237190875075"
"Partly, partly","1996","16-34 y.","indirect migration background","37","0.199090389577264","0.140755451773947","0.257425327380582"
"Partly, partly","1996","35-65 y.","no migration background","407","0.167975860526964","0.153344802741256","0.182606918312672"
"Partly, partly","1996","35-65 y.","direct migration background","66","0.108571327440814","0.0821602961444018","0.134982358737227"
"Partly, partly","1996","35-65 y.","indirect migration background","5","","",""
"Partly, partly","1996","66 and older","no migration background","","","",""
"Partly, partly","1996","66 and older","direct migration background","","","",""
"Partly, partly","1996","66 and older","indirect migration background","","","",""
"Paid","1996","16-34 y.","no migration background","454","0.25854357758081","0.238180833504089","0.278906321657531"
"Paid","1996","16-34 y.","direct migration background","155","0.39771615879286","0.345769439422394","0.449662878163327"
"Paid","1996","16-34 y.","indirect migration background","50","0.26284054192655","0.19853643122641","0.32714465262669"
"Paid","1996","35-65 y.","no migration background","556","0.216219623466103","0.20010837960441","0.232330867327796"
"Paid","1996","35-65 y.","direct migration background","251","0.412476702799074","0.370684357379177","0.454269048218971"
"Paid","1996","35-65 y.","indirect migration background","4","","",""
"Paid","1996","66 and older","no migration background","2","","",""
"Paid","1996","66 and older","direct migration background","","","",""
"Paid","1996","66 and older","indirect migration background","","","",""
"Not paid","1996","16-34 y.","no migration background","213","0.117881029240748","0.102883761291387","0.132878297190108"
"Not paid","1996","16-34 y.","direct migration background","33","0.152357547210265","0.114215039958691","0.190500054461839"
"Not paid","1996","16-34 y.","indirect migration background","23","","",""
"Not paid","1996","35-65 y.","no migration background","491","0.200311249762558","0.184647436807069","0.215975062718047"
"Not paid","1996","35-65 y.","direct migration background","34","0.107054184190636","0.0808060242973423","0.13330234408393"
"Not paid","1996","35-65 y.","indirect migration background","","","",""
"Not paid","1996","66 and older","no migration background","1","","",""
"Not paid","1996","66 and older","direct migration background","","","",""
"Not paid","1996","66 and older","indirect migration background","","","",""
"Acclaimed","1997","16-34 y.","no migration background","718","0.476110788168217","0.451118319863689","0.501103256472744"
"Acclaimed","1997","16-34 y.","direct migration background","88","0.291804515236297","0.236547935741469","0.347061094731125"
"Acclaimed","1997","16-34 y.","indirect migration background","87","0.521476254114599","0.449297697174575","0.593654811054623"
"Acclaimed","1997","35-65 y.","no migration background","903","0.413648427775919","0.393008012280017","0.434288843271821"
"Acclaimed","1997","35-65 y.","direct migration background","167","0.415168667792635","0.368155505269663","0.462181830315606"
"Acclaimed","1997","35-65 y.","indirect migration background","5","","",""
"Acclaimed","1997","66 and older","no migration background","","","",""
"Acclaimed","1997","66 and older","direct migration background","","","",""
"Acclaimed","1997","66 and older","indirect migration background","1","","",""
"Partly, partly","1997","16-34 y.","no migration background","342","0.219841891941922","0.199117492663086","0.240566291220759"
"Partly, partly","1997","16-34 y.","direct migration background","59","0.224772269936106","0.174032624003992","0.275511915868219"
"Partly, partly","1997","16-34 y.","indirect migration background","36","0.140665671039348","0.0904297555207728","0.190901586557922"
"Partly, partly","1997","35-65 y.","no migration background","457","0.20343055240858","0.186559444188486","0.220301660628673"
"Partly, partly","1997","35-65 y.","direct migration background","75","0.165458397944045","0.130004803814328","0.200911992073761"
"Partly, partly","1997","35-65 y.","indirect migration background","5","","",""
"Partly, partly","1997","66 and older","no migration background","","","",""
"Partly, partly","1997","66 and older","direct migration background","","","",""
"Partly, partly","1997","66 and older","indirect migration background","","","",""
"Paid","1997","16-34 y.","no migration background","262","0.156931213547866","0.138729109901733","0.175133317193999"
"Paid","1997","16-34 y.","direct migration background","84","0.315849167982539","0.259345425314407","0.372352910650672"
"Paid","1997","16-34 y.","indirect migration background","38","0.241217166400831","0.179401004916902","0.303033327884761"
"Paid","1997","35-65 y.","no migration background","358","0.156315304617088","0.141095308710431","0.171535300523746"
"Paid","1997","35-65 y.","direct migration background","134","0.23502383665684","0.194568876969878","0.275478796343803"
"Paid","1997","35-65 y.","indirect migration background","1","","",""
"Paid","1997","66 and older","no migration background","","","",""
"Paid","1997","66 and older","direct migration background","","","",""
"Paid","1997","66 and older","indirect migration background","","","",""
"Not paid","1997","16-34 y.","no migration background","212","0.147116106341995","0.129390117206815","0.164842095477175"
"Not paid","1997","16-34 y.","direct migration background","29","","",""
"Not paid","1997","16-34 y.","indirect migration background","23","","",""
"Not paid","1997","35-65 y.","no migration background","469","0.226605715198413","0.209060463283955","0.244150967112871"
"Not paid","1997","35-65 y.","direct migration background","46","0.18434909760648","0.147352265896434","0.221345929316527"
"Not paid","1997","35-65 y.","indirect migration background","2","","",""
"Not paid","1997","66 and older","no migration background","1","","",""
"Not paid","1997","66 and older","direct migration background","","","",""
"Not paid","1997","66 and older","indirect migration background","","","",""
"Acclaimed","1998","16-34 y.","no migration background","741","0.453264241739955","0.429287929061516","0.477240554418394"
"Acclaimed","1998","16-34 y.","direct migration background","67","0.269937019780037","0.212314525246167","0.327559514313907"
"Acclaimed","1998","16-34 y.","indirect migration background","72","0.474806572364226","0.399740856156186","0.549872288572266"
"Acclaimed","1998","35-65 y.","no migration background","1151","0.448831342319324","0.429549367507349","0.468113317131299"
"Acclaimed","1998","35-65 y.","direct migration background","179","0.422965255482822","0.374551204400906","0.471379306564739"
"Acclaimed","1998","35-65 y.","indirect migration background","8","","",""
"Acclaimed","1998","66 and older","no migration background","2","","",""
"Acclaimed","1998","66 and older","direct migration background","","","",""
"Acclaimed","1998","66 and older","indirect migration background","","","",""
"Partly, partly","1998","16-34 y.","no migration background","392","0.230233520123814","0.209957547352319","0.250509492895309"
"Partly, partly","1998","16-34 y.","direct migration background","61","0.29263863708242","0.233582210156067","0.351695064008773"
"Partly, partly","1998","16-34 y.","indirect migration background","39","0.194844206549496","0.135304410865083","0.254384002233909"
"Partly, partly","1998","35-65 y.","no migration background","520","0.199455143213876","0.183964012378185","0.214946274049568"
"Partly, partly","1998","35-65 y.","direct migration background","66","0.160650081563873","0.124664369818208","0.196635793309537"
"Partly, partly","1998","35-65 y.","indirect migration background","5","","",""
"Partly, partly","1998","66 and older","no migration background","","","",""
"Partly, partly","1998","66 and older","direct migration background","","","",""
"Partly, partly","1998","66 and older","indirect migration background","","","",""
"Paid","1998","16-34 y.","no migration background","272","0.159839054522669","0.142189220705893","0.177488888339445"
"Paid","1998","16-34 y.","direct migration background","74","0.273053316367809","0.215222985756009","0.330883646979608"
"Paid","1998","16-34 y.","indirect migration background","38","0.234914742810941","0.171186244696923","0.29864324092496"
"Paid","1998","35-65 y.","no migration background","375","0.150529216715734","0.136666374177031","0.164392059254438"
"Paid","1998","35-65 y.","direct migration background","115","0.258970345685489","0.216040343804474","0.301900347566504"
"Paid","1998","35-65 y.","indirect migration background","1","","",""
"Paid","1998","66 and older","no migration background","","","",""
"Paid","1998","66 and older","direct migration background","","","",""
"Paid","1998","66 and older","indirect migration background","","","",""
"Not paid","1998","16-34 y.","no migration background","251","0.156663183613562","0.139156578781365","0.174169788445759"
"Not paid","1998","16-34 y.","direct migration background","26","","",""
"Not paid","1998","16-34 y.","indirect migration background","21","","",""
"Not paid","1998","35-65 y.","no migration background","510","0.201184297751065","0.18564297414404","0.216725621358091"
"Not paid","1998","35-65 y.","direct migration background","40","0.157414317267816","0.121724259734048","0.193104374801584"
"Not paid","1998","35-65 y.","indirect migration background","2","","",""
"Not paid","1998","66 and older","no migration background","2","","",""
"Not paid","1998","66 and older","direct migration background","","","",""
"Not paid","1998","66 and older","indirect migration background","","","",""
"Acclaimed","1999","16-34 y.","no migration background","724","0.457551596714454","0.433216425384146","0.481886768044761"
"Acclaimed","1999","16-34 y.","direct migration background","78","0.404116551661388","0.337267246318005","0.47096585700477"
"Acclaimed","1999","16-34 y.","indirect migration background","75","0.509983509471648","0.436954526442817","0.583012492500478"
"Acclaimed","1999","35-65 y.","no migration background","1170","0.451762690387837","0.432551861273451","0.470973519502222"
"Acclaimed","1999","35-65 y.","direct migration background","144","0.450023032022556","0.398560578398752","0.501485485646361"
"Acclaimed","1999","35-65 y.","indirect migration background","15","","",""
"Acclaimed","1999","66 and older","no migration background","1","","",""
"Acclaimed","1999","66 and older","direct migration background","","","",""
"Acclaimed","1999","66 and older","indirect migration background","","","",""
"Partly, partly","1999","16-34 y.","no migration background","394","0.248764488422618","0.227648209025009","0.269880767820226"
"Partly, partly","1999","16-34 y.","direct migration background","47","0.215269675381523","0.159279147248342","0.271260203514704"
"Partly, partly","1999","16-34 y.","indirect migration background","41","0.157697455164002","0.104454979952612","0.210939930375393"
"Partly, partly","1999","35-65 y.","no migration background","520","0.206362161790559","0.190740297826537","0.221984025754581"
"Partly, partly","1999","35-65 y.","direct migration background","63","0.128667976780553","0.0940319600697722","0.163303993491333"
"Partly, partly","1999","35-65 y.","indirect migration background","3","","",""
"Partly, partly","1999","66 and older","no migration background","","","",""
"Partly, partly","1999","66 and older","direct migration background","2","","",""
"Partly, partly","1999","66 and older","indirect migration background","","","",""
"Paid","1999","16-34 y.","no migration background","250","0.143580985409425","0.12645219211811","0.160709778700739"
"Paid","1999","16-34 y.","direct migration background","63","0.229003409359178","0.171762025964196","0.28624479275416"
"Paid","1999","16-34 y.","indirect migration background","44","0.229154480389356","0.167755707539736","0.290553253238976"
"Paid","1999","35-65 y.","no migration background","368","0.138239718308067","0.124916280733079","0.151563155883056"
"Paid","1999","35-65 y.","direct migration background","117","0.267943783859897","0.222130130430824","0.31375743728897"
"Paid","1999","35-65 y.","indirect migration background","3","","",""
"Paid","1999","66 and older","no migration background","3","","",""
"Paid","1999","66 and older","direct migration background","","","",""
"Paid","1999","66 and older","indirect migration background","","","",""
"Not paid","1999","16-34 y.","no migration background","242","0.150102929453504","0.132656245125247","0.16754961378176"
"Not paid","1999","16-34 y.","direct migration background","19","","",""
"Not paid","1999","16-34 y.","indirect migration background","20","","",""
"Not paid","1999","35-65 y.","no migration background","520","0.203635429513537","0.188090481635027","0.219180377392046"
"Not paid","1999","35-65 y.","direct migration background","35","0.153365207336994","0.116090662774849","0.190639751899139"
"Not paid","1999","35-65 y.","indirect migration background","4","","",""
"Not paid","1999","66 and older","no migration background","1","","",""
"Not paid","1999","66 and older","direct migration background","","","",""
"Not paid","1999","66 and older","indirect migration background","","","",""
"Acclaimed","2000","16-34 y.","no migration background","1160","0.498779571306289","0.478662352826525","0.518896789786052"
"Acclaimed","2000","16-34 y.","direct migration background","117","0.411296968206466","0.354466957554011","0.468126978858922"
"Acclaimed","2000","16-34 y.","indirect migration background","94","0.478707880610088","0.41254690482061","0.544868856399565"
"Acclaimed","2000","35-65 y.","no migration background","2242","0.471200028846812","0.457016501912099","0.485383555781525"
"Acclaimed","2000","35-65 y.","direct migration background","260","0.41521864473221","0.375625063063739","0.454812226400682"
"Acclaimed","2000","35-65 y.","indirect migration background","24","","",""
"Acclaimed","2000","66 and older","no migration background","3","","",""
"Acclaimed","2000","66 and older","direct migration background","","","",""
"Acclaimed","2000","66 and older","indirect migration background","","","",""
"Partly, partly","2000","16-34 y.","no migration background","517","0.218200539742424","0.201582690477469","0.234818389007379"
"Partly, partly","2000","16-34 y.","direct migration background","54","0.173122542609397","0.129425782830466","0.216819302388327"
"Partly, partly","2000","16-34 y.","indirect migration background","53","0.222542239190695","0.167452506894809","0.277631971486581"
"Partly, partly","2000","35-65 y.","no migration background","957","0.204211278002263","0.192756817901639","0.215665738102887"
"Partly, partly","2000","35-65 y.","direct migration background","113","0.190015574005428","0.158492936967885","0.221538211042971"
"Partly, partly","2000","35-65 y.","indirect migration background","8","","",""
"Partly, partly","2000","66 and older","no migration background","","","",""
"Partly, partly","2000","66 and older","direct migration background","","","",""
"Partly, partly","2000","66 and older","indirect migration background","","","",""
"Paid","2000","16-34 y.","no migration background","344","0.142998840554466","0.128913862172738","0.157083818936195"
"Paid","2000","16-34 y.","direct migration background","83","0.281260009758126","0.229333187559811","0.333186831956441"
"Paid","2000","16-34 y.","indirect migration background","45","0.186690094860388","0.135082371302654","0.238297818418123"
"Paid","2000","35-65 y.","no migration background","667","0.143706109248774","0.133738639859452","0.153673578638096"
"Paid","2000","35-65 y.","direct migration background","163","0.264238345331209","0.228809572977777","0.299667117684641"
"Paid","2000","35-65 y.","indirect migration background","5","","",""
"Paid","2000","66 and older","no migration background","1","","",""
"Paid","2000","66 and older","direct migration background","","","",""
"Paid","2000","66 and older","indirect migration background","","","",""
"Not paid","2000","16-34 y.","no migration background","352","0.140021048396821","0.126059300386211","0.15398279640743"
"Not paid","2000","16-34 y.","direct migration background","34","0.134320479426011","0.0949381377701198","0.173702821081902"
"Not paid","2000","16-34 y.","indirect migration background","27","","",""
"Not paid","2000","35-65 y.","no migration background","892","0.180882583902151","0.169945354310642","0.191819813493659"
"Not paid","2000","35-65 y.","direct migration background","59","0.130527435931152","0.103458670238498","0.157596201623807"
"Not paid","2000","35-65 y.","indirect migration background","8","","",""
"Not paid","2000","66 and older","no migration background","3","","",""
"Not paid","2000","66 and older","direct migration background","1","","",""
"Not paid","2000","66 and older","indirect migration background","","","",""
"Acclaimed","2001","16-34 y.","no migration background","958","0.454531697646167","0.43325053742803","0.475812857864304"
"Acclaimed","2001","16-34 y.","direct migration background","100","0.371849326345424","0.312876267782893","0.430822384907955"
"Acclaimed","2001","16-34 y.","indirect migration background","98","0.463933021126964","0.397884483835582","0.529981558418347"
"Acclaimed","2001","35-65 y.","no migration background","2141","0.476726290294209","0.462213818059013","0.491238762529405"
"Acclaimed","2001","35-65 y.","direct migration background","200","0.352660376858573","0.312909562671782","0.392411191045363"
"Acclaimed","2001","35-65 y.","indirect migration background","25","","",""
"Acclaimed","2001","66 and older","no migration background","4","","",""
"Acclaimed","2001","66 and older","direct migration background","","","",""
"Acclaimed","2001","66 and older","indirect migration background","","","",""
"Partly, partly","2001","16-34 y.","no migration background","493","0.246659827903205","0.228236281598485","0.265083374207926"
"Partly, partly","2001","16-34 y.","direct migration background","68","0.264297646099766","0.210490995516616","0.318104296682916"
"Partly, partly","2001","16-34 y.","indirect migration background","55","0.232293327430229","0.176363682946529","0.288222971913929"
"Partly, partly","2001","35-65 y.","no migration background","949","0.20308619816286","0.191396904434752","0.214775491890969"
"Partly, partly","2001","35-65 y.","direct migration background","129","0.232770085179124","0.197611778816208","0.267928391542039"
"Partly, partly","2001","35-65 y.","indirect migration background","13","","",""
"Partly, partly","2001","66 and older","no migration background","1","","",""
"Partly, partly","2001","66 and older","direct migration background","","","",""
"Partly, partly","2001","66 and older","indirect migration background","","","",""
"Paid","2001","16-34 y.","no migration background","330","0.156301938413875","0.140781493655913","0.171822383171837"
"Paid","2001","16-34 y.","direct migration background","65","0.25333045497904","0.200260812913441","0.30640009704464"
"Paid","2001","16-34 y.","indirect migration background","39","0.192313028530978","0.140115261354805","0.244510795707151"
"Paid","2001","35-65 y.","no migration background","646","0.149207649335291","0.138855042399387","0.159560256271195"
"Paid","2001","35-65 y.","direct migration background","150","0.235441857679174","0.200143971672681","0.270739743685668"
"Paid","2001","35-65 y.","indirect migration background","5","","",""
"Paid","2001","66 and older","no migration background","1","","",""
"Paid","2001","66 and older","direct migration background","1","","",""
"Paid","2001","66 and older","indirect migration background","","","",""
"Not paid","2001","16-34 y.","no migration background","322","0.142506536036753","0.127566169382557","0.157446902690948"
"Not paid","2001","16-34 y.","direct migration background","25","","",""
"Not paid","2001","16-34 y.","indirect migration background","27","","",""
"Not paid","2001","35-65 y.","no migration background","814","0.17097986220764","0.160040363680532","0.181919360734747"
"Not paid","2001","35-65 y.","direct migration background","76","0.179127680283129","0.14722547127619","0.211029889290069"
"Not paid","2001","35-65 y.","indirect migration background","12","","",""
"Not paid","2001","66 and older","no migration background","3","","",""
"Not paid","2001","66 and older","direct migration background","","","",""
"Not paid","2001","66 and older","indirect migration background","","","",""
"Acclaimed","2002","16-34 y.","no migration background","958","0.471907383315767","0.449974032415073","0.493840734216461"
"Acclaimed","2002","16-34 y.","direct migration background","66","0.361113187072824","0.295994057909236","0.426232316236411"
"Acclaimed","2002","16-34 y.","indirect migration background","78","0.405832387771499","0.336732862263877","0.474931913279121"
"Acclaimed","2002","35-65 y.","no migration background","2287","0.495106756736105","0.481259455598716","0.508954057873494"
"Acclaimed","2002","35-65 y.","direct migration background","211","0.430676239876664","0.387531491206766","0.473820988546562"
"Acclaimed","2002","35-65 y.","indirect migration background","31","0.580605550313725","0.461555919166385","0.699655181461065"
"Acclaimed","2002","66 and older","no migration background","2","","",""
"Acclaimed","2002","66 and older","direct migration background","","","",""
"Acclaimed","2002","66 and older","indirect migration background","","","",""
"Partly, partly","2002","16-34 y.","no migration background","457","0.230254731093243","0.211757814075331","0.248751648111155"
"Partly, partly","2002","16-34 y.","direct migration background","59","0.216923343878794","0.161046710441511","0.272799977316078"
"Partly, partly","2002","16-34 y.","indirect migration background","43","0.221934159406064","0.163459530168069","0.28040878864406"
"Partly, partly","2002","35-65 y.","no migration background","983","0.20024809503366","0.189164573504992","0.211331616562329"
"Partly, partly","2002","35-65 y.","direct migration background","105","0.187141485654568","0.153158201366916","0.22112476994222"
"Partly, partly","2002","35-65 y.","indirect migration background","15","","",""
"Partly, partly","2002","66 and older","no migration background","","","",""
"Partly, partly","2002","66 and older","direct migration background","","","",""
"Partly, partly","2002","66 and older","indirect migration background","","","",""
"Paid","2002","16-34 y.","no migration background","253","0.123832570194909","0.109360437072109","0.138304703317709"
"Paid","2002","16-34 y.","direct migration background","60","0.315562554557667","0.252556169884611","0.378568939230723"
"Paid","2002","16-34 y.","indirect migration background","35","0.153816934962134","0.103049938804098","0.20458393112017"
"Paid","2002","35-65 y.","no migration background","516","0.120454645551316","0.11143983036821","0.129469460734421"
"Paid","2002","35-65 y.","direct migration background","122","0.241094157296932","0.203824094570233","0.278364220023631"
"Paid","2002","35-65 y.","indirect migration background","5","","",""
"Paid","2002","66 and older","no migration background","1","","",""
"Paid","2002","66 and older","direct migration background","","","",""
"Paid","2002","66 and older","indirect migration background","","","",""
"Not paid","2002","16-34 y.","no migration background","322","0.174005315396081","0.157348520556032","0.19066211023613"
"Not paid","2002","16-34 y.","direct migration background","24","","",""
"Not paid","2002","16-34 y.","indirect migration background","38","0.218416517860303","0.160276166527819","0.276556869192787"
"Not paid","2002","35-65 y.","no migration background","1222","0.184190502678919","0.173454467498911","0.194926537858927"
"Not paid","2002","35-65 y.","direct migration background","68","0.141088117171836","0.110756724109232","0.171419510234439"
"Not paid","2002","35-65 y.","indirect migration background","15","","",""
"Not paid","2002","66 and older","no migration background","6","","",""
"Not paid","2002","66 and older","direct migration background","","","",""
"Not paid","2002","66 and older","indirect migration background","","","",""
"Acclaimed","2003","16-34 y.","no migration background","978","0.515217387463063","0.492703963131201","0.537730811794924"
"Acclaimed","2003","16-34 y.","direct migration background","74","0.480801478018645","0.4095708440475","0.552032111989789"
"Acclaimed","2003","16-34 y.","indirect migration background","88","0.366938444489715","0.300308471015808","0.433568417963623"
"Acclaimed","2003","35-65 y.","no migration background","2255","0.513929494171335","0.499736840001979","0.528122148340691"
"Acclaimed","2003","35-65 y.","direct migration background","204","0.459022039025598","0.41333462824351","0.504709449807685"
"Acclaimed","2003","35-65 y.","indirect migration background","28","","",""
"Acclaimed","2003","66 and older","no migration background","1","","",""
"Acclaimed","2003","66 and older","direct migration background","","","",""
"Acclaimed","2003","66 and older","indirect migration background","","","",""
"Partly, partly","2003","16-34 y.","no migration background","393","0.203841618821437","0.185694029213606","0.221989208429268"
"Partly, partly","2003","16-34 y.","direct migration background","50","0.247449427875659","0.185927737301786","0.308971118449532"
"Partly, partly","2003","16-34 y.","indirect migration background","37","0.196957707474942","0.141977577565923","0.251937837383962"
"Partly, partly","2003","35-65 y.","no migration background","895","0.188246404794682","0.177146029292219","0.199346780297145"
"Partly, partly","2003","35-65 y.","direct migration background","99","0.19690068666566","0.160442233931797","0.233359139399524"
"Partly, partly","2003","35-65 y.","indirect migration background","18","","",""
"Partly, partly","2003","66 and older","no migration background","","","",""
"Partly, partly","2003","66 and older","direct migration background","","","",""
"Partly, partly","2003","66 and older","indirect migration background","","","",""
"Paid","2003","16-34 y.","no migration background","216","0.119469926363311","0.10485912021281","0.134080732513813"
"Paid","2003","16-34 y.","direct migration background","45","0.184370252473346","0.129085019686756","0.239655485259937"
"Paid","2003","16-34 y.","indirect migration background","47","0.277086582854545","0.215213614280418","0.338959551428672"
"Paid","2003","35-65 y.","no migration background","487","0.114392752454024","0.105354550305059","0.123430954602989"
"Paid","2003","35-65 y.","direct migration background","102","0.258973109129669","0.218809354010528","0.299136864248809"
"Paid","2003","35-65 y.","indirect migration background","4","","",""
"Paid","2003","66 and older","no migration background","1","","",""
"Paid","2003","66 and older","direct migration background","","","",""
"Paid","2003","66 and older","indirect migration background","","","",""
"Not paid","2003","16-34 y.","no migration background","306","0.161471067352189","0.144895089105533","0.178047045598845"
"Not paid","2003","16-34 y.","direct migration background","20","","",""
"Not paid","2003","16-34 y.","indirect migration background","29","","",""
"Not paid","2003","35-65 y.","no migration background","1127","0.183431348579958","0.172441407966002","0.194421289193915"
"Not paid","2003","35-65 y.","direct migration background","52","0.0851041651790732","0.0595211797106891","0.110687150647457"
"Not paid","2003","35-65 y.","indirect migration background","9","","",""
"Not paid","2003","66 and older","no migration background","6","","",""
"Not paid","2003","66 and older","direct migration background","","","",""
"Not paid","2003","66 and older","indirect migration background","","","",""
"Acclaimed","2004","16-34 y.","no migration background","855","0.479543016574094","0.455994866229064","0.503091166919124"
"Acclaimed","2004","16-34 y.","direct migration background","70","0.421428286585805","0.348888123173947","0.493968449997662"
"Acclaimed","2004","16-34 y.","indirect migration background","86","0.477555974080731","0.40417725695514","0.550934691206323"
"Acclaimed","2004","35-65 y.","no migration background","2242","0.504859138918273","0.490568347729418","0.519149930107128"
"Acclaimed","2004","35-65 y.","direct migration background","203","0.476576728529551","0.429695630390436","0.523457826668665"
"Acclaimed","2004","35-65 y.","indirect migration background","36","0.639860287265391","0.525763945524745","0.753956629006038"
"Acclaimed","2004","66 and older","no migration background","1","","",""
"Acclaimed","2004","66 and older","direct migration background","","","",""
"Acclaimed","2004","66 and older","indirect migration background","","","",""
"Partly, partly","2004","16-34 y.","no migration background","375","0.214612231159715","0.195260496706358","0.233963965613072"
"Partly, partly","2004","16-34 y.","direct migration background","51","0.210076911075646","0.15023304319622","0.269920778955072"
"Partly, partly","2004","16-34 y.","indirect migration background","36","0.203439642600031","0.144301834121485","0.262577451078576"
"Partly, partly","2004","35-65 y.","no migration background","830","0.178509247444555","0.167563675052319","0.189454819836792"
"Partly, partly","2004","35-65 y.","direct migration background","87","0.195290048767032","0.158079627285362","0.232500470248702"
"Partly, partly","2004","35-65 y.","indirect migration background","14","","",""
"Partly, partly","2004","66 and older","no migration background","","","",""
"Partly, partly","2004","66 and older","direct migration background","","","",""
"Partly, partly","2004","66 and older","indirect migration background","","","",""
"Paid","2004","16-34 y.","no migration background","188","0.112694192795062","0.0977889853452115","0.127599400244912"
"Paid","2004","16-34 y.","direct migration background","38","0.239495401005475","0.176799723290926","0.302191078720024"
"Paid","2004","16-34 y.","indirect migration background","31","0.113674017071252","0.0670440150643244","0.160304019078179"
"Paid","2004","35-65 y.","no migration background","463","0.119649995133909","0.110373352921787","0.128926637346032"
