"plb0195_h","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"Not paid","1999","Part Time","Female","96","0.13364971612635","0.108812023972339","0.158487408280362"
"Not paid","1999","Not Working","Male","1","","",""
"Not paid","1999","Not Working","Female","3","","",""
"Acclaimed","2000","Full Time","Male","1749","0.391645434062104","0.377420190304955","0.405870677819252"
"Acclaimed","2000","Full Time","Female","1224","0.599610765638557","0.578503167119769","0.620718364157344"
"Acclaimed","2000","Part Time","Male","212","0.486481319020051","0.440301413327854","0.532661224712247"
"Acclaimed","2000","Part Time","Female","681","0.575467537877796","0.547109346421313","0.603825729334279"
"Acclaimed","2000","Not Working","Male","10","","",""
"Acclaimed","2000","Not Working","Female","24","","",""
"Partly, partly","2000","Full Time","Male","1087","0.237585960572033","0.225182564086903","0.249989357057163"
"Partly, partly","2000","Full Time","Female","328","0.157861401002899","0.142154421339607","0.17356838066619"
"Partly, partly","2000","Part Time","Male","88","0.199682109667978","0.162746720870082","0.236617498465874"
"Partly, partly","2000","Part Time","Female","180","0.164937355576813","0.143644608036619","0.186230103117006"
"Partly, partly","2000","Not Working","Male","11","","",""
"Partly, partly","2000","Not Working","Female","8","","",""
"Paid","2000","Full Time","Male","832","0.182485586377271","0.1712292570687","0.193741915685843"
"Paid","2000","Full Time","Female","183","0.0845874672535927","0.0726000849549309","0.0965748495522545"
"Paid","2000","Part Time","Male","91","0.196066428876884","0.159384384174511","0.232748473579256"
"Paid","2000","Part Time","Female","187","0.162099913965706","0.140955279941961","0.183244547989451"
"Paid","2000","Not Working","Male","8","","",""
"Paid","2000","Not Working","Female","7","","",""
"Not paid","2000","Full Time","Male","855","0.188283018988592","0.176889898520685","0.1996761394565"
"Not paid","2000","Full Time","Female","335","0.157940366104952","0.14223019507877","0.173650537131134"
"Not paid","2000","Part Time","Male","59","0.117770142435088","0.0879883858214923","0.147551899048683"
"Not paid","2000","Part Time","Female","119","0.0974951925796853","0.0804763890096905","0.11451399614968"
"Not paid","2000","Not Working","Male","4","","",""
"Not paid","2000","Not Working","Female","4","","",""
"Acclaimed","2001","Full Time","Male","1544","0.382450048512158","0.367577901522911","0.397322195501405"
"Acclaimed","2001","Full Time","Female","1120","0.580448727491639","0.558523145701184","0.602374309282094"
"Acclaimed","2001","Part Time","Male","187","0.446810917400648","0.400144599552265","0.493477235249031"
"Acclaimed","2001","Part Time","Female","646","0.531147103648157","0.502924160707619","0.559370046588694"
"Acclaimed","2001","Not Working","Male","10","","",""
"Acclaimed","2001","Not Working","Female","19","","",""
"Partly, partly","2001","Full Time","Male","1051","0.250861530510598","0.237595275340717","0.264127785680479"
"Partly, partly","2001","Full Time","Female","346","0.176684814889582","0.159739121320427","0.193630508458737"
"Partly, partly","2001","Part Time","Male","86","0.209932474234001","0.17170489789873","0.248160050569272"
"Partly, partly","2001","Part Time","Female","213","0.181638324470484","0.159833481054326","0.203443167886642"
"Partly, partly","2001","Not Working","Male","6","","",""
"Partly, partly","2001","Not Working","Female","6","","",""
"Paid","2001","Full Time","Male","731","0.179545721406835","0.167800397846312","0.191291044967357"
"Paid","2001","Full Time","Female","164","0.0924002571894618","0.0795337565728855","0.105266757806038"
"Paid","2001","Part Time","Male","114","0.238114930512701","0.198134921127857","0.278094939897545"
"Paid","2001","Part Time","Female","217","0.17506491961174","0.153572464030176","0.196557375193304"
"Paid","2001","Not Working","Male","3","","",""
"Paid","2001","Not Working","Female","8","","",""
"Not paid","2001","Full Time","Male","776","0.187142699570409","0.175207110357567","0.199078288783252"
"Not paid","2001","Full Time","Female","316","0.150466200429318","0.134581227413808","0.166351173444827"
"Not paid","2001","Part Time","Male","49","0.10514167785265","0.0763498366288892","0.13393351907641"
"Not paid","2001","Part Time","Female","125","0.11214965226962","0.0943034653453572","0.129995839193882"
"Not paid","2001","Not Working","Male","7","","",""
"Not paid","2001","Not Working","Female","6","","",""
"Acclaimed","2002","Full Time","Male","1565","0.408909354423246","0.394048037237551","0.42377067160894"
"Acclaimed","2002","Full Time","Female","1135","0.593232306457846","0.571660374219293","0.614804238696399"
"Acclaimed","2002","Part Time","Male","165","0.404932178222242","0.357874084732716","0.451990271711768"
"Acclaimed","2002","Part Time","Female","736","0.567336021426951","0.540527261682779","0.594144781171123"
"Acclaimed","2002","Not Working","Male","11","","",""
"Acclaimed","2002","Not Working","Female","21","","",""
"Partly, partly","2002","Full Time","Male","1028","0.245073937512753","0.232071717485375","0.25807615754013"
"Partly, partly","2002","Full Time","Female","334","0.165933980299892","0.149597018126581","0.182270942473203"
"Partly, partly","2002","Part Time","Male","88","0.204177555466456","0.165534448086178","0.242820662846734"
"Partly, partly","2002","Part Time","Female","205","0.153811757417619","0.134290426027019","0.173333088808219"
"Partly, partly","2002","Not Working","Male","4","","",""
"Partly, partly","2002","Not Working","Female","3","","",""
"Paid","2002","Full Time","Male","590","0.15792132957268","0.146897982875482","0.168944676269877"
"Paid","2002","Full Time","Female","121","0.0615455465426921","0.050991759171455","0.0720993339139293"
"Paid","2002","Part Time","Male","81","0.170852428776771","0.134770774155377","0.206934083398165"
"Paid","2002","Part Time","Female","186","0.150512089353479","0.131163671093414","0.169860507613544"
"Paid","2002","Not Working","Male","5","","",""
"Paid","2002","Not Working","Female","9","","",""
"Not paid","2002","Full Time","Male","1021","0.188095378491322","0.176282430099869","0.199908326882775"
"Not paid","2002","Full Time","Female","402","0.17928816669957","0.162443028248993","0.196133305150146"
"Not paid","2002","Part Time","Male","84","0.220037837534531","0.180323675667322","0.259751999401739"
"Not paid","2002","Part Time","Female","185","0.128340131801951","0.110241908615833","0.146438354988069"
"Not paid","2002","Not Working","Male","1","","",""
"Not paid","2002","Not Working","Female","2","","",""
"Acclaimed","2003","Full Time","Male","1567","0.435584720145369","0.419997218213377","0.451172222077361"
"Acclaimed","2003","Full Time","Female","1129","0.61987101709689","0.598192173765006","0.641549860428775"
"Acclaimed","2003","Part Time","Male","143","0.439665956774602","0.389022909242421","0.490309004306784"
"Acclaimed","2003","Part Time","Female","755","0.576710219182195","0.550096730178902","0.603323708185488"
"Acclaimed","2003","Not Working","Male","10","","",""
"Acclaimed","2003","Not Working","Female","24","","",""
"Partly, partly","2003","Full Time","Male","873","0.225543689721101","0.212404922373202","0.238682457069"
"Partly, partly","2003","Full Time","Female","307","0.154043066435667","0.137921206104357","0.170164926766977"
"Partly, partly","2003","Part Time","Male","91","0.186854765144604","0.14708334879893","0.226626181490277"
"Partly, partly","2003","Part Time","Female","215","0.168027043969837","0.14788756193799","0.188166526001683"
"Partly, partly","2003","Not Working","Male","3","","",""
"Partly, partly","2003","Not Working","Female","3","","",""
"Paid","2003","Full Time","Male","516","0.147748705947388","0.136593271249073","0.158904140645702"
"Paid","2003","Full Time","Female","114","0.0656691460444252","0.0546067047424992","0.0767315873463512"
"Paid","2003","Part Time","Male","80","0.223468850655169","0.180965531481861","0.265972169828477"
"Paid","2003","Part Time","Female","178","0.140603571650955","0.121879553772969","0.159327589528941"
"Paid","2003","Not Working","Male","5","","",""
"Paid","2003","Not Working","Female","9","","",""
"Not paid","2003","Full Time","Male","931","0.191122884186142","0.178762315837021","0.203483452535264"
"Not paid","2003","Full Time","Female","376","0.160416770423018","0.14402685503633","0.176806685809705"
"Not paid","2003","Part Time","Male","55","0.150010427425625","0.113576798465395","0.186444056385855"
"Not paid","2003","Part Time","Female","176","0.114659165197013","0.0974973297272824","0.131821000666744"
"Not paid","2003","Not Working","Male","","","",""
"Not paid","2003","Not Working","Female","11","","",""
"Acclaimed","2004","Full Time","Male","1503","0.431063777688101","0.415194513340748","0.446933042035453"
"Acclaimed","2004","Full Time","Female","1079","0.600310710621213","0.578061861344356","0.622559559898069"
"Acclaimed","2004","Part Time","Male","159","0.395580663549509","0.346673871049215","0.444487456049804"
"Acclaimed","2004","Part Time","Female","734","0.573215954853135","0.546002699133311","0.600429210572959"
"Acclaimed","2004","Not Working","Male","5","","",""
"Acclaimed","2004","Not Working","Female","13","","",""
"Partly, partly","2004","Full Time","Male","816","0.212949695064697","0.199830898605817","0.226068491523577"
"Partly, partly","2004","Full Time","Female","308","0.168683190085389","0.151674242739208","0.185692137431569"
"Partly, partly","2004","Part Time","Male","82","0.177646434032405","0.139417691235188","0.215875176829621"
"Partly, partly","2004","Part Time","Female","178","0.150532319725497","0.130857734427836","0.170206905023157"
"Partly, partly","2004","Not Working","Male","6","","",""
"Partly, partly","2004","Not Working","Female","3","","",""
"Paid","2004","Full Time","Male","441","0.136023931975984","0.125038610881403","0.147009253070565"
"Paid","2004","Full Time","Female","100","0.0546251622697978","0.044303333691281","0.0649469908483146"
"Paid","2004","Part Time","Male","90","0.267017449383109","0.222768891774391","0.311266006991828"
"Paid","2004","Part Time","Female","173","0.144147074815062","0.124822063072649","0.163472086557474"
"Paid","2004","Not Working","Male","2","","",""
"Paid","2004","Not Working","Female","3","","",""
"Not paid","2004","Full Time","Male","981","0.219962595271218","0.206689067315472","0.233236123226963"
"Not paid","2004","Full Time","Female","375","0.176380937023601","0.159068935947765","0.193692938099437"
"Not paid","2004","Part Time","Male","53","0.159755453034977","0.123110583846013","0.196400322223941"
"Not paid","2004","Part Time","Female","184","0.132104650606307","0.11347477247389","0.150734528738724"
"Not paid","2004","Not Working","Male","5","","",""
"Not paid","2004","Not Working","Female","8","","",""
"Acclaimed","2005","Full Time","Male","1468","0.433755972431436","0.417275952410068","0.450235992452804"
"Acclaimed","2005","Full Time","Female","1046","0.626678305564999","0.603766455676739","0.649590155453258"
"Acclaimed","2005","Part Time","Male","146","0.436202891502659","0.383177468163281","0.489228314842036"
"Acclaimed","2005","Part Time","Female","719","0.575854141617807","0.54831330658341","0.603394976652203"
"Acclaimed","2005","Not Working","Male","6","","",""
"Acclaimed","2005","Not Working","Female","7","","",""
"Partly, partly","2005","Full Time","Male","813","0.241700231579165","0.227464093918296","0.255936369240033"
"Partly, partly","2005","Full Time","Female","250","0.139459888112736","0.123049969526906","0.155869806698567"
"Partly, partly","2005","Part Time","Male","79","0.267275422872567","0.219957208828334","0.3145936369168"
"Partly, partly","2005","Part Time","Female","189","0.168554597001389","0.147692862682255","0.189416331320523"
"Partly, partly","2005","Not Working","Male","6","","",""
"Partly, partly","2005","Not Working","Female","4","","",""
"Paid","2005","Full Time","Male","376","0.119624152331506","0.108832779918346","0.130415524744666"
"Paid","2005","Full Time","Female","95","0.0648423287290791","0.0531777802333753","0.0765068772247828"
"Paid","2005","Part Time","Male","60","0.140554294382793","0.10339138256095","0.177717206204635"
"Paid","2005","Part Time","Female","150","0.138122511396939","0.118895214030323","0.157349808763555"
"Paid","2005","Not Working","Male","3","","",""
"Paid","2005","Not Working","Female","5","","",""
"Not paid","2005","Full Time","Male","817","0.204919643657894","0.191497233930006","0.218342053385782"
"Not paid","2005","Full Time","Female","321","0.169019477593186","0.151266957595151","0.186771997591221"
"Not paid","2005","Part Time","Male","51","0.155967391241982","0.117172461543479","0.194762320940485"
"Not paid","2005","Part Time","Female","179","0.117468749983865","0.0995259811831784","0.135411518784552"
"Not paid","2005","Not Working","Male","5","","",""
"Not paid","2005","Not Working","Female","5","","",""
"Acclaimed","2006","Full Time","Male","1581","0.431619808646653","0.415703338025564","0.447536279267742"
"Acclaimed","2006","Full Time","Female","1099","0.575579512563257","0.553460047334541","0.597698977791972"
"Acclaimed","2006","Part Time","Male","175","0.489874358816603","0.437651855021036","0.54209686261217"
"Acclaimed","2006","Part Time","Female","853","0.57354653961031","0.548125925320599","0.598967153900022"
"Acclaimed","2006","Not Working","Male","9","","",""
"Acclaimed","2006","Not Working","Female","20","","",""
"Partly, partly","2006","Full Time","Male","798","0.218270347850972","0.204996333458006","0.231544362243939"
"Partly, partly","2006","Full Time","Female","307","0.155563405662996","0.139343025319444","0.171783786006548"
"Partly, partly","2006","Part Time","Male","60","0.1915172585263","0.150410229066436","0.232624287986164"
"Partly, partly","2006","Part Time","Female","212","0.153453313747683","0.134927406712101","0.171979220783265"
"Partly, partly","2006","Not Working","Male","8","","",""
"Partly, partly","2006","Not Working","Female","6","","",""
"Paid","2006","Full Time","Male","397","0.125112066406809","0.114480373269739","0.135743759543878"
"Paid","2006","Full Time","Female","107","0.0672710064824139","0.05606075150442","0.0784812614604077"
"Paid","2006","Part Time","Male","61","0.185089388497779","0.144517753834973","0.225661023160585"
"Paid","2006","Part Time","Female","185","0.138901274739206","0.121124806688869","0.156677742789543"
"Paid","2006","Not Working","Male","9","","",""
"Paid","2006","Not Working","Female","4","","",""
"Not paid","2006","Full Time","Male","944","0.224997777095566","0.2115788680602","0.238416686130932"
"Not paid","2006","Full Time","Female","405","0.201586075291333","0.183631790664188","0.219540359918479"
"Not paid","2006","Part Time","Male","56","0.133518994159318","0.0979863269208325","0.169051661397804"
"Not paid","2006","Part Time","Female","204","0.1340988719028","0.116583772649955","0.151613971155645"
"Not paid","2006","Not Working","Male","4","","",""
"Not paid","2006","Not Working","Female","6","","",""
"Acclaimed","2007","Full Time","Male","1452","0.417854042598148","0.40151674264809","0.434191342548206"
"Acclaimed","2007","Full Time","Female","1029","0.57929656295027","0.556033679469167","0.602559446431373"
"Acclaimed","2007","Part Time","Male","149","0.458573359760773","0.404064161298647","0.5130825582229"
"Acclaimed","2007","Part Time","Female","789","0.59909709081281","0.572778405713019","0.625415775912601"
"Acclaimed","2007","Not Working","Male","9","","",""
"Acclaimed","2007","Not Working","Female","26","","",""
"Partly, partly","2007","Full Time","Male","806","0.250208888276525","0.235861477052514","0.264556299500537"
"Partly, partly","2007","Full Time","Female","286","0.17975506805713","0.161660951265739","0.19784918484852"
"Partly, partly","2007","Part Time","Male","63","0.201964133750257","0.158045997111052","0.245882270389462"
"Partly, partly","2007","Part Time","Female","201","0.159588909228272","0.13992167820325","0.179256140253294"
"Partly, partly","2007","Not Working","Male","7","","",""
"Partly, partly","2007","Not Working","Female","9","","",""
"Paid","2007","Full Time","Male","335","0.104862169896984","0.0947135634445867","0.115010776349381"
"Paid","2007","Full Time","Female","71","0.0497763028506042","0.0395280628859411","0.0600245428152672"
"Paid","2007","Part Time","Male","69","0.228291535935668","0.182375211947507","0.27420785992383"
"Paid","2007","Part Time","Female","153","0.120876820867705","0.10337060180438","0.13838303993103"
"Paid","2007","Not Working","Male","6","","",""
"Paid","2007","Not Working","Female","3","","",""
"Not paid","2007","Full Time","Male","908","0.227074899228342","0.213197588704582","0.240952209752102"
"Not paid","2007","Full Time","Female","344","0.191172066141996","0.172642496732754","0.209701635551238"
"Not paid","2007","Part Time","Male","40","0.111170970553301","0.0767834875614881","0.145558453545114"
"Not paid","2007","Part Time","Female","189","0.120437179091213","0.102958456173778","0.137915902008649"
"Not paid","2007","Not Working","Male","3","","",""
"Not paid","2007","Not Working","Female","11","","",""
"Acclaimed","2008","Full Time","Male","1407","0.429947166642931","0.413281858743515","0.446612474542346"
"Acclaimed","2008","Full Time","Female","978","0.564842475911117","0.541567656497794","0.58811729532444"
"Acclaimed","2008","Part Time","Male","132","0.433195242437541","0.377675689495822","0.488714795379259"
"Acclaimed","2008","Part Time","Female","780","0.564744678840187","0.538443217217276","0.591046140463097"
"Acclaimed","2008","Not Working","Male","9","","",""
"Acclaimed","2008","Not Working","Female","22","","",""
"Partly, partly","2008","Full Time","Male","761","0.243024836157795","0.228586591831313","0.257463080484277"
"Partly, partly","2008","Full Time","Female","310","0.180323488175209","0.162274752175025","0.198372224175392"
"Partly, partly","2008","Part Time","Male","58","0.174708066208816","0.132163151599691","0.217252980817941"
"Partly, partly","2008","Part Time","Female","232","0.197070502791949","0.175968130334411","0.218172875249487"
"Partly, partly","2008","Not Working","Male","5","","",""
"Partly, partly","2008","Not Working","Female","3","","",""
"Paid","2008","Full Time","Male","388","0.124933974470152","0.11380362164633","0.136064327293974"
"Paid","2008","Full Time","Female","93","0.0571552917781267","0.0462572691704428","0.0680533143858106"
"Paid","2008","Part Time","Male","57","0.181916052410116","0.138692363890458","0.225139740929775"
"Paid","2008","Part Time","Female","148","0.101934380878161","0.085883600760218","0.117985160996105"
"Paid","2008","Not Working","Male","5","","",""
"Paid","2008","Not Working","Female","2","","",""
"Not paid","2008","Full Time","Male","834","0.202094022729122","0.18857638399521","0.215611661463035"
"Not paid","2008","Full Time","Female","362","0.197678744135548","0.178982536044193","0.216374952226903"
"Not paid","2008","Part Time","Male","59","0.210180638943527","0.164529920213234","0.255831357673819"
"Not paid","2008","Part Time","Female","205","0.136250437489703","0.118051558457368","0.154449316522038"
"Not paid","2008","Not Working","Male","8","","",""
"Not paid","2008","Not Working","Female","10","","",""
"Acclaimed","2009","Full Time","Male","1266","0.434711552732654","0.416892431508029","0.452530673957279"
"Acclaimed","2009","Full Time","Female","914","0.567608057262355","0.543393967892609","0.591822146632101"
"Acclaimed","2009","Part Time","Male","130","0.384864366918828","0.328375227923765","0.441353505913891"
"Acclaimed","2009","Part Time","Female","656","0.538543861870359","0.510232030426617","0.566855693314101"
"Acclaimed","2009","Not Working","Male","6","","",""
"Acclaimed","2009","Not Working","Female","9","","",""
"Partly, partly","2009","Full Time","Male","657","0.245844554700217","0.230366678497717","0.261322430902717"
"Partly, partly","2009","Full Time","Female","274","0.179440280009722","0.160685147577356","0.198195412442088"
"Partly, partly","2009","Part Time","Male","61","0.23937779423543","0.18983824033294","0.28891734813792"
"Partly, partly","2009","Part Time","Female","234","0.212903689287234","0.189655039135079","0.236152339439389"
"Partly, partly","2009","Not Working","Male","1","","",""
"Partly, partly","2009","Not Working","Female","","","",""
"Paid","2009","Full Time","Male","304","0.112395323175349","0.101041698128599","0.123748948222099"
"Paid","2009","Full Time","Female","92","0.0627516652072155","0.050898208031209","0.0746051223832221"
"Paid","2009","Part Time","Male","45","0.14078671605538","0.100407582859716","0.181165849251043"
"Paid","2009","Part Time","Female","143","0.134467446406492","0.115092411552599","0.153842481260384"
"Paid","2009","Not Working","Male","3","","",""
"Paid","2009","Not Working","Female","4","","",""
"Not paid","2009","Full Time","Male","746","0.20704856939178","0.1924835842157","0.22161355456786"
"Not paid","2009","Full Time","Female","328","0.190199997520707","0.17101776243366","0.209382232607755"
"Not paid","2009","Part Time","Male","49","0.234971122790362","0.185747698646662","0.284194546934063"
"Not paid","2009","Part Time","Female","158","0.114085002435915","0.0960297936352076","0.132140211236622"
"Not paid","2009","Not Working","Male","4","","",""
"Not paid","2009","Not Working","Female","5","","",""
"Acclaimed","2010","Full Time","Male","1800","0.451478717430175","0.436354635771584","0.466602799088765"
"Acclaimed","2010","Full Time","Female","1107","0.604237952302854","0.581851363061808","0.626624541543901"
"Acclaimed","2010","Part Time","Male","194","0.505045986329885","0.458007740932859","0.552084231726911"
"Acclaimed","2010","Part Time","Female","1103","0.581648754627934","0.559362390816659","0.603935118439209"
"Acclaimed","2010","Not Working","Male","10","","",""
"Acclaimed","2010","Not Working","Female","55","0.351403911718451","0.259206243580839","0.443601579856063"
"Partly, partly","2010","Full Time","Male","900","0.220751904852033","0.208146879154954","0.233356930549113"
"Partly, partly","2010","Full Time","Female","269","0.14585441775838","0.129696231798235","0.162012603718525"
"Partly, partly","2010","Part Time","Male","89","0.175970818878103","0.14014510529294","0.211796532463266"
"Partly, partly","2010","Part Time","Female","296","0.15917877067121","0.142650299340067","0.175707242002352"
"Partly, partly","2010","Not Working","Male","10","","",""
"Partly, partly","2010","Not Working","Female","15","","",""
"Paid","2010","Full Time","Male","506","0.116806283589837","0.107044824932707","0.126567742246968"
"Paid","2010","Full Time","Female","112","0.0626409047025078","0.0515479084020741","0.0737339010029414"
"Paid","2010","Part Time","Male","83","0.155675656132558","0.121566715254118","0.189784597010998"
"Paid","2010","Part Time","Female","240","0.128711689305469","0.113582062333935","0.143841316277003"
"Paid","2010","Not Working","Male","8","","",""
"Paid","2010","Not Working","Female","16","","",""
"Not paid","2010","Full Time","Male","953","0.210963094127954","0.198563555307621","0.223362632948288"
"Not paid","2010","Full Time","Female","345","0.187266725236258","0.169407147476478","0.205126302996038"
"Not paid","2010","Part Time","Male","68","0.163307538659454","0.128530766434768","0.19808431088414"
"Not paid","2010","Part Time","Female","243","0.130460785395387","0.115244001877263","0.145677568913512"
"Not paid","2010","Not Working","Male","5","","",""
"Not paid","2010","Not Working","Female","17","","",""
"Acclaimed","2011","Full Time","Male","1987","0.423091941207334","0.409128534687478","0.43705534772719"
"Acclaimed","2011","Full Time","Female","1269","0.581166651854503","0.560578550067952","0.601754753641053"
"Acclaimed","2011","Part Time","Male","258","0.434048266745784","0.39325248385293","0.474844049638638"
"Acclaimed","2011","Part Time","Female","1425","0.582646650159804","0.563064335363048","0.60222896495656"
"Acclaimed","2011","Not Working","Male","15","","",""
"Acclaimed","2011","Not Working","Female","64","0.478751335855234","0.383201285918173","0.574301385792295"
"Partly, partly","2011","Full Time","Male","1078","0.227513076064852","0.215664410211643","0.239361741918061"
"Partly, partly","2011","Full Time","Female","367","0.164973289774333","0.149485040198144","0.180461539350521"
"Partly, partly","2011","Part Time","Male","114","0.190030670580114","0.157738093934149","0.222323247226079"
"Partly, partly","2011","Part Time","Female","355","0.157851145406864","0.143372506102701","0.172329784711028"
"Partly, partly","2011","Not Working","Male","6","","",""
"Partly, partly","2011","Not Working","Female","13","","",""
"Paid","2011","Full Time","Male","619","0.134060858118712","0.124431099848788","0.143690616388636"
"Paid","2011","Full Time","Female","147","0.0608751553196871","0.0508975334031872","0.0708527772361871"
"Paid","2011","Part Time","Male","112","0.211730291771741","0.178103496605582","0.2453570869379"
"Paid","2011","Part Time","Female","341","0.132868186873906","0.119389036657705","0.146347337090108"
"Paid","2011","Not Working","Male","6","","",""
"Paid","2011","Not Working","Female","17","","",""
"Not paid","2011","Full Time","Male","1125","0.215334124609102","0.203716441800852","0.226951807417351"
"Not paid","2011","Full Time","Female","423","0.192984903051477","0.17651663851602","0.209453167586935"
"Not paid","2011","Part Time","Male","83","0.164190770902362","0.133698869012034","0.194682672792689"
"Not paid","2011","Part Time","Female","315","0.126634017559425","0.113427668322908","0.139840366795942"
"Not paid","2011","Not Working","Male","4","","",""
"Not paid","2011","Not Working","Female","11","","",""
"Acclaimed","2012","Full Time","Male","2080","0.441876483019535","0.427805555516643","0.455947410522426"
"Acclaimed","2012","Full Time","Female","1410","0.608127146348456","0.588440219419787","0.627814073277125"
"Acclaimed","2012","Part Time","Male","252","0.462201196472661","0.419307856905449","0.505094536039874"
"Acclaimed","2012","Part Time","Female","1451","0.559762657811128","0.540338456930419","0.579186858691837"
"Acclaimed","2012","Not Working","Male","45","0.558222412123449","0.455625967590018","0.66081885665688"
"Acclaimed","2012","Not Working","Female","63","0.608942309850466","0.521631913750084","0.696252705950848"
"Partly, partly","2012","Full Time","Male","1110","0.243241553204361","0.231085162703787","0.255397943704934"
"Partly, partly","2012","Full Time","Female","397","0.154406542245318","0.139834453741325","0.168978630749311"
"Partly, partly","2012","Part Time","Male","96","0.232555357847401","0.196209818647785","0.268900897047017"
"Partly, partly","2012","Part Time","Female","418","0.180898754690596","0.165836695773781","0.195960813607411"
"Partly, partly","2012","Not Working","Male","24","","",""
"Partly, partly","2012","Not Working","Female","17","","",""
"Paid","2012","Full Time","Male","570","0.119316122095742","0.11013138545723","0.128500858734253"
"Paid","2012","Full Time","Female","167","0.0687290104633422","0.0585262843813673","0.0789317365453172"
"Paid","2012","Part Time","Male","113","0.19806695398523","0.163779165187794","0.232354742782666"
"Paid","2012","Part Time","Female","338","0.146408947991038","0.132576262670058","0.160241633312019"
"Paid","2012","Not Working","Male","9","","",""
"Paid","2012","Not Working","Female","15","","",""
"Not paid","2012","Full Time","Male","1025","0.195565841680363","0.184327586931301","0.206804096429426"
"Not paid","2012","Full Time","Female","388","0.168737300942884","0.153633618710498","0.18384098317527"
"Not paid","2012","Part Time","Male","58","0.107176491694708","0.0805632983630422","0.133789685026373"
"Not paid","2012","Part Time","Female","302","0.112929639507238","0.100545074261024","0.125314204753451"
"Not paid","2012","Not Working","Male","12","","",""
"Not paid","2012","Not Working","Female","25","","",""
"Acclaimed","2013","Full Time","Male","1900","0.446544802544441","0.431638998789271","0.461450606299611"
"Acclaimed","2013","Full Time","Female","1290","0.605840544873077","0.58518945258682","0.626491637159334"
"Acclaimed","2013","Part Time","Male","229","0.524954230644537","0.479069219650903","0.570839241638171"
"Acclaimed","2013","Part Time","Female","1372","0.576899717274797","0.556783010066673","0.597016424482921"
"Acclaimed","2013","Not Working","Male","437","0.416190259332726","0.386792255819494","0.445588262845957"
"Acclaimed","2013","Not Working","Female","376","0.461807690967782","0.426708543808226","0.496906838127338"
"Partly, partly","2013","Full Time","Male","977","0.241918328434533","0.229078062175981","0.254758594693086"
"Partly, partly","2013","Full Time","Female","336","0.166223475245037","0.15049093336897","0.181956017121104"
"Partly, partly","2013","Part Time","Male","97","0.185927725076776","0.150180202221381","0.22167524793217"
"Partly, partly","2013","Part Time","Female","385","0.18090868847803","0.16523464863838","0.196582728317679"
"Partly, partly","2013","Not Working","Male","278","0.240473162558762","0.214984850081199","0.265961475036326"
"Partly, partly","2013","Not Working","Female","137","0.173100266251666","0.146464049901383","0.199736482601949"
"Paid","2013","Full Time","Male","482","0.110597558032601","0.10119375395369","0.120001362111513"
"Paid","2013","Full Time","Female","147","0.0614184416342807","0.0512720110001293","0.0715648722684321"
"Paid","2013","Part Time","Male","66","0.136629232101891","0.105070984699689","0.168187479504093"
"Paid","2013","Part Time","Female","319","0.14169452058565","0.127494710214059","0.155894330957242"
"Paid","2013","Not Working","Male","232","0.212212822292931","0.187827613539044","0.236598031046818"
"Paid","2013","Not Working","Female","161","0.193574210993375","0.165757665621624","0.221390756365125"
"Not paid","2013","Full Time","Male","914","0.200939310988425","0.188924858572578","0.212953763404271"
"Not paid","2013","Full Time","Female","378","0.166517538247606","0.150773863477779","0.182261213017433"
"Not paid","2013","Part Time","Male","63","0.152488812176797","0.119456870473612","0.185520753879981"
"Not paid","2013","Part Time","Female","241","0.100497073661522","0.0882547721229828","0.112739375200062"
"Not paid","2013","Not Working","Male","133","0.131123755815581","0.110993195411137","0.151254316220025"
"Not paid","2013","Not Working","Female","101","0.171517831787177","0.144978287490858","0.198057376083496"
"Acclaimed","2014","Full Time","Male","1962","0.449996527438673","0.435493249474546","0.4644998054028"
"Acclaimed","2014","Full Time","Female","1384","0.582586990093168","0.562741851776288","0.602432128410048"
"Acclaimed","2014","Part Time","Male","258","0.473246596349978","0.431251788248971","0.515241404450986"
"Acclaimed","2014","Part Time","Female","1374","0.558709798977903","0.538844378756799","0.578575219199008"
"Acclaimed","2014","Not Working","Male","47","0.477364302464147","0.38526987043259","0.569458734495703"
"Acclaimed","2014","Not Working","Female","68","0.627385165951722","0.542962315485735","0.711808016417709"
"Partly, partly","2014","Full Time","Male","1122","0.25218708912444","0.239526999578833","0.264847178670046"
"Partly, partly","2014","Full Time","Female","408","0.178783908712149","0.163363933062149","0.19420388436215"
"Partly, partly","2014","Part Time","Male","123","0.211894445723591","0.177522813450361","0.246266077996822"
"Partly, partly","2014","Part Time","Female","470","0.206918612409899","0.1907116685503","0.223125556269499"
"Partly, partly","2014","Not Working","Male","28","","",""
"Partly, partly","2014","Not Working","Female","18","","",""
"Paid","2014","Full Time","Male","550","0.117596683580758","0.108205723887924","0.126987643273592"
"Paid","2014","Full Time","Female","181","0.060610796250564","0.0510082031679918","0.0702133893331361"
"Paid","2014","Part Time","Male","101","0.197926283256914","0.164413765780331","0.231438800733497"
"Paid","2014","Part Time","Female","322","0.131304978548653","0.117793068886263","0.144816888211043"
"Paid","2014","Not Working","Male","26","","",""
"Paid","2014","Not Working","Female","18","","",""
"Not paid","2014","Full Time","Male","886","0.18021969985613","0.169014264267706","0.191425135444554"
"Not paid","2014","Full Time","Female","399","0.178018304944119","0.162624210292855","0.193412399595383"
