"plb0195_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Acclaimed","1987","(2c_voc) vocational maturity certificate","in school","","","",""
"Acclaimed","1987","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Acclaimed","1987","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Acclaimed","1987","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Acclaimed","1987","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Acclaimed","1987","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Acclaimed","1987","(2c_voc) vocational maturity certificate","higher education","","","",""
"Acclaimed","1987","(3a) lower tertiary education","in school","","","",""
"Acclaimed","1987","(3a) lower tertiary education","inadequately","","","",""
"Acclaimed","1987","(3a) lower tertiary education","general elemantary","","","",""
"Acclaimed","1987","(3a) lower tertiary education","middle vocational","","","",""
"Acclaimed","1987","(3a) lower tertiary education","vocational + Abi","","","",""
"Acclaimed","1987","(3a) lower tertiary education","higher vocational","","","",""
"Acclaimed","1987","(3a) lower tertiary education","higher education","","","",""
"Acclaimed","1987","(3b) higher tertiary education","in school","","","",""
"Acclaimed","1987","(3b) higher tertiary education","inadequately","","","",""
"Acclaimed","1987","(3b) higher tertiary education","general elemantary","","","",""
"Acclaimed","1987","(3b) higher tertiary education","middle vocational","","","",""
"Acclaimed","1987","(3b) higher tertiary education","vocational + Abi","","","",""
"Acclaimed","1987","(3b) higher tertiary education","higher vocational","","","",""
"Acclaimed","1987","(3b) higher tertiary education","higher education","","","",""
"Partly, partly","1987","(0) in school","in school","","","",""
"Partly, partly","1987","(0) in school","inadequately","","","",""
"Partly, partly","1987","(0) in school","general elemantary","","","",""
"Partly, partly","1987","(0) in school","middle vocational","","","",""
"Partly, partly","1987","(0) in school","vocational + Abi","","","",""
"Partly, partly","1987","(0) in school","higher vocational","","","",""
"Partly, partly","1987","(0) in school","higher education","","","",""
"Partly, partly","1987","(1a) inadequately completed","in school","","","",""
"Partly, partly","1987","(1a) inadequately completed","inadequately","","","",""
"Partly, partly","1987","(1a) inadequately completed","general elemantary","","","",""
"Partly, partly","1987","(1a) inadequately completed","middle vocational","","","",""
"Partly, partly","1987","(1a) inadequately completed","vocational + Abi","","","",""
"Partly, partly","1987","(1a) inadequately completed","higher vocational","","","",""
"Partly, partly","1987","(1a) inadequately completed","higher education","","","",""
"Partly, partly","1987","(1b) general elementary school","in school","","","",""
"Partly, partly","1987","(1b) general elementary school","inadequately","","","",""
"Partly, partly","1987","(1b) general elementary school","general elemantary","","","",""
"Partly, partly","1987","(1b) general elementary school","middle vocational","","","",""
"Partly, partly","1987","(1b) general elementary school","vocational + Abi","","","",""
"Partly, partly","1987","(1b) general elementary school","higher vocational","","","",""
"Partly, partly","1987","(1b) general elementary school","higher education","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","in school","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","inadequately","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","general elemantary","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","middle vocational","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","vocational + Abi","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","higher vocational","","","",""
"Partly, partly","1987","(1c) basic vocational qualification","higher education","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","in school","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","inadequately","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","general elemantary","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","middle vocational","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","vocational + Abi","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","higher vocational","","","",""
"Partly, partly","1987","(2b) intermediate general qualification","higher education","","","",""
"Partly, partly","1987","(2a) intermediate vocational","in school","","","",""
"Partly, partly","1987","(2a) intermediate vocational","inadequately","","","",""
"Partly, partly","1987","(2a) intermediate vocational","general elemantary","","","",""
"Partly, partly","1987","(2a) intermediate vocational","middle vocational","","","",""
"Partly, partly","1987","(2a) intermediate vocational","vocational + Abi","","","",""
"Partly, partly","1987","(2a) intermediate vocational","higher vocational","","","",""
"Partly, partly","1987","(2a) intermediate vocational","higher education","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","in school","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","inadequately","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","general elemantary","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","middle vocational","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","higher vocational","","","",""
"Partly, partly","1987","(2c_gen) general maturity certificate","higher education","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","in school","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Partly, partly","1987","(2c_voc) vocational maturity certificate","higher education","","","",""
"Partly, partly","1987","(3a) lower tertiary education","in school","","","",""
"Partly, partly","1987","(3a) lower tertiary education","inadequately","","","",""
"Partly, partly","1987","(3a) lower tertiary education","general elemantary","","","",""
"Partly, partly","1987","(3a) lower tertiary education","middle vocational","","","",""
"Partly, partly","1987","(3a) lower tertiary education","vocational + Abi","","","",""
"Partly, partly","1987","(3a) lower tertiary education","higher vocational","","","",""
"Partly, partly","1987","(3a) lower tertiary education","higher education","","","",""
"Partly, partly","1987","(3b) higher tertiary education","in school","","","",""
"Partly, partly","1987","(3b) higher tertiary education","inadequately","","","",""
"Partly, partly","1987","(3b) higher tertiary education","general elemantary","","","",""
"Partly, partly","1987","(3b) higher tertiary education","middle vocational","","","",""
"Partly, partly","1987","(3b) higher tertiary education","vocational + Abi","","","",""
"Partly, partly","1987","(3b) higher tertiary education","higher vocational","","","",""
"Partly, partly","1987","(3b) higher tertiary education","higher education","","","",""
"Paid","1987","(0) in school","in school","","","",""
"Paid","1987","(0) in school","inadequately","","","",""
"Paid","1987","(0) in school","general elemantary","","","",""
"Paid","1987","(0) in school","middle vocational","","","",""
"Paid","1987","(0) in school","vocational + Abi","","","",""
"Paid","1987","(0) in school","higher vocational","","","",""
"Paid","1987","(0) in school","higher education","","","",""
"Paid","1987","(1a) inadequately completed","in school","","","",""
"Paid","1987","(1a) inadequately completed","inadequately","","","",""
"Paid","1987","(1a) inadequately completed","general elemantary","","","",""
"Paid","1987","(1a) inadequately completed","middle vocational","","","",""
"Paid","1987","(1a) inadequately completed","vocational + Abi","","","",""
"Paid","1987","(1a) inadequately completed","higher vocational","","","",""
"Paid","1987","(1a) inadequately completed","higher education","","","",""
"Paid","1987","(1b) general elementary school","in school","","","",""
"Paid","1987","(1b) general elementary school","inadequately","","","",""
"Paid","1987","(1b) general elementary school","general elemantary","","","",""
"Paid","1987","(1b) general elementary school","middle vocational","","","",""
"Paid","1987","(1b) general elementary school","vocational + Abi","","","",""
"Paid","1987","(1b) general elementary school","higher vocational","","","",""
"Paid","1987","(1b) general elementary school","higher education","","","",""
"Paid","1987","(1c) basic vocational qualification","in school","","","",""
"Paid","1987","(1c) basic vocational qualification","inadequately","","","",""
"Paid","1987","(1c) basic vocational qualification","general elemantary","","","",""
"Paid","1987","(1c) basic vocational qualification","middle vocational","","","",""
"Paid","1987","(1c) basic vocational qualification","vocational + Abi","","","",""
"Paid","1987","(1c) basic vocational qualification","higher vocational","","","",""
"Paid","1987","(1c) basic vocational qualification","higher education","","","",""
"Paid","1987","(2b) intermediate general qualification","in school","","","",""
"Paid","1987","(2b) intermediate general qualification","inadequately","","","",""
"Paid","1987","(2b) intermediate general qualification","general elemantary","","","",""
"Paid","1987","(2b) intermediate general qualification","middle vocational","","","",""
"Paid","1987","(2b) intermediate general qualification","vocational + Abi","","","",""
"Paid","1987","(2b) intermediate general qualification","higher vocational","","","",""
"Paid","1987","(2b) intermediate general qualification","higher education","","","",""
"Paid","1987","(2a) intermediate vocational","in school","","","",""
"Paid","1987","(2a) intermediate vocational","inadequately","","","",""
"Paid","1987","(2a) intermediate vocational","general elemantary","","","",""
"Paid","1987","(2a) intermediate vocational","middle vocational","","","",""
"Paid","1987","(2a) intermediate vocational","vocational + Abi","","","",""
"Paid","1987","(2a) intermediate vocational","higher vocational","","","",""
"Paid","1987","(2a) intermediate vocational","higher education","","","",""
"Paid","1987","(2c_gen) general maturity certificate","in school","","","",""
"Paid","1987","(2c_gen) general maturity certificate","inadequately","","","",""
"Paid","1987","(2c_gen) general maturity certificate","general elemantary","","","",""
"Paid","1987","(2c_gen) general maturity certificate","middle vocational","","","",""
"Paid","1987","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Paid","1987","(2c_gen) general maturity certificate","higher vocational","","","",""
"Paid","1987","(2c_gen) general maturity certificate","higher education","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","in school","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Paid","1987","(2c_voc) vocational maturity certificate","higher education","","","",""
"Paid","1987","(3a) lower tertiary education","in school","","","",""
"Paid","1987","(3a) lower tertiary education","inadequately","","","",""
"Paid","1987","(3a) lower tertiary education","general elemantary","","","",""
"Paid","1987","(3a) lower tertiary education","middle vocational","","","",""
"Paid","1987","(3a) lower tertiary education","vocational + Abi","","","",""
"Paid","1987","(3a) lower tertiary education","higher vocational","","","",""
"Paid","1987","(3a) lower tertiary education","higher education","","","",""
"Paid","1987","(3b) higher tertiary education","in school","","","",""
"Paid","1987","(3b) higher tertiary education","inadequately","","","",""
"Paid","1987","(3b) higher tertiary education","general elemantary","","","",""
"Paid","1987","(3b) higher tertiary education","middle vocational","","","",""
"Paid","1987","(3b) higher tertiary education","vocational + Abi","","","",""
"Paid","1987","(3b) higher tertiary education","higher vocational","","","",""
"Paid","1987","(3b) higher tertiary education","higher education","","","",""
"Not paid","1987","(0) in school","in school","","","",""
"Not paid","1987","(0) in school","inadequately","","","",""
"Not paid","1987","(0) in school","general elemantary","","","",""
"Not paid","1987","(0) in school","middle vocational","","","",""
"Not paid","1987","(0) in school","vocational + Abi","","","",""
"Not paid","1987","(0) in school","higher vocational","","","",""
"Not paid","1987","(0) in school","higher education","","","",""
"Not paid","1987","(1a) inadequately completed","in school","","","",""
"Not paid","1987","(1a) inadequately completed","inadequately","","","",""
"Not paid","1987","(1a) inadequately completed","general elemantary","","","",""
"Not paid","1987","(1a) inadequately completed","middle vocational","","","",""
"Not paid","1987","(1a) inadequately completed","vocational + Abi","","","",""
"Not paid","1987","(1a) inadequately completed","higher vocational","","","",""
"Not paid","1987","(1a) inadequately completed","higher education","","","",""
"Not paid","1987","(1b) general elementary school","in school","","","",""
"Not paid","1987","(1b) general elementary school","inadequately","","","",""
"Not paid","1987","(1b) general elementary school","general elemantary","","","",""
"Not paid","1987","(1b) general elementary school","middle vocational","","","",""
"Not paid","1987","(1b) general elementary school","vocational + Abi","","","",""
"Not paid","1987","(1b) general elementary school","higher vocational","","","",""
"Not paid","1987","(1b) general elementary school","higher education","","","",""
"Not paid","1987","(1c) basic vocational qualification","in school","","","",""
"Not paid","1987","(1c) basic vocational qualification","inadequately","","","",""
"Not paid","1987","(1c) basic vocational qualification","general elemantary","","","",""
"Not paid","1987","(1c) basic vocational qualification","middle vocational","","","",""
"Not paid","1987","(1c) basic vocational qualification","vocational + Abi","","","",""
"Not paid","1987","(1c) basic vocational qualification","higher vocational","","","",""
"Not paid","1987","(1c) basic vocational qualification","higher education","","","",""
"Not paid","1987","(2b) intermediate general qualification","in school","","","",""
"Not paid","1987","(2b) intermediate general qualification","inadequately","","","",""
"Not paid","1987","(2b) intermediate general qualification","general elemantary","","","",""
"Not paid","1987","(2b) intermediate general qualification","middle vocational","","","",""
"Not paid","1987","(2b) intermediate general qualification","vocational + Abi","","","",""
"Not paid","1987","(2b) intermediate general qualification","higher vocational","","","",""
"Not paid","1987","(2b) intermediate general qualification","higher education","","","",""
"Not paid","1987","(2a) intermediate vocational","in school","","","",""
"Not paid","1987","(2a) intermediate vocational","inadequately","","","",""
"Not paid","1987","(2a) intermediate vocational","general elemantary","","","",""
"Not paid","1987","(2a) intermediate vocational","middle vocational","","","",""
"Not paid","1987","(2a) intermediate vocational","vocational + Abi","","","",""
"Not paid","1987","(2a) intermediate vocational","higher vocational","","","",""
"Not paid","1987","(2a) intermediate vocational","higher education","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","in school","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","inadequately","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","general elemantary","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","middle vocational","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","higher vocational","","","",""
"Not paid","1987","(2c_gen) general maturity certificate","higher education","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","in school","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Not paid","1987","(2c_voc) vocational maturity certificate","higher education","","","",""
"Not paid","1987","(3a) lower tertiary education","in school","","","",""
"Not paid","1987","(3a) lower tertiary education","inadequately","","","",""
"Not paid","1987","(3a) lower tertiary education","general elemantary","","","",""
"Not paid","1987","(3a) lower tertiary education","middle vocational","","","",""
"Not paid","1987","(3a) lower tertiary education","vocational + Abi","","","",""
"Not paid","1987","(3a) lower tertiary education","higher vocational","","","",""
"Not paid","1987","(3a) lower tertiary education","higher education","","","",""
"Not paid","1987","(3b) higher tertiary education","in school","","","",""
"Not paid","1987","(3b) higher tertiary education","inadequately","","","",""
"Not paid","1987","(3b) higher tertiary education","general elemantary","","","",""
"Not paid","1987","(3b) higher tertiary education","middle vocational","","","",""
"Not paid","1987","(3b) higher tertiary education","vocational + Abi","","","",""
"Not paid","1987","(3b) higher tertiary education","higher vocational","","","",""
"Not paid","1987","(3b) higher tertiary education","higher education","","","",""
"Acclaimed","1988","(0) in school","in school","","","",""
"Acclaimed","1988","(0) in school","inadequately","","","",""
"Acclaimed","1988","(0) in school","general elemantary","","","",""
"Acclaimed","1988","(0) in school","middle vocational","","","",""
"Acclaimed","1988","(0) in school","vocational + Abi","","","",""
"Acclaimed","1988","(0) in school","higher vocational","","","",""
"Acclaimed","1988","(0) in school","higher education","","","",""
"Acclaimed","1988","(1a) inadequately completed","in school","","","",""
"Acclaimed","1988","(1a) inadequately completed","inadequately","17","","",""
"Acclaimed","1988","(1a) inadequately completed","general elemantary","","","",""
"Acclaimed","1988","(1a) inadequately completed","middle vocational","2","","",""
"Acclaimed","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Acclaimed","1988","(1a) inadequately completed","higher vocational","1","","",""
"Acclaimed","1988","(1a) inadequately completed","higher education","","","",""
"Acclaimed","1988","(1b) general elementary school","in school","","","",""
"Acclaimed","1988","(1b) general elementary school","inadequately","","","",""
"Acclaimed","1988","(1b) general elementary school","general elemantary","114","0.26882622803125","0.231908129035158","0.305744327027341"
"Acclaimed","1988","(1b) general elementary school","middle vocational","","","",""
"Acclaimed","1988","(1b) general elementary school","vocational + Abi","","","",""
"Acclaimed","1988","(1b) general elementary school","higher vocational","","","",""
"Acclaimed","1988","(1b) general elementary school","higher education","","","",""
"Acclaimed","1988","(1c) basic vocational qualification","in school","","","",""
"Acclaimed","1988","(1c) basic vocational qualification","inadequately","","","",""
"Acclaimed","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Acclaimed","1988","(1c) basic vocational qualification","middle vocational","373","0.316417232259532","0.290869079399283","0.341965385119781"
"Acclaimed","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Acclaimed","1988","(1c) basic vocational qualification","higher vocational","37","0.354298170665156","0.265717381912302","0.442878959418011"
"Acclaimed","1988","(1c) basic vocational qualification","higher education","","","",""
"Acclaimed","1988","(2b) intermediate general qualification","in school","","","",""
"Acclaimed","1988","(2b) intermediate general qualification","inadequately","","","",""
"Acclaimed","1988","(2b) intermediate general qualification","general elemantary","52","0.404935308798009","0.317830307783658","0.492040309812359"
"Acclaimed","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Acclaimed","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Acclaimed","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Acclaimed","1988","(2b) intermediate general qualification","higher education","","","",""
"Acclaimed","1988","(2a) intermediate vocational","in school","","","",""
"Acclaimed","1988","(2a) intermediate vocational","inadequately","","","",""
"Acclaimed","1988","(2a) intermediate vocational","general elemantary","","","",""
"Acclaimed","1988","(2a) intermediate vocational","middle vocational","223","0.436775680336074","0.39325779914364","0.480293561528508"
"Acclaimed","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Acclaimed","1988","(2a) intermediate vocational","higher vocational","25","","",""
"Acclaimed","1988","(2a) intermediate vocational","higher education","","","",""
"Acclaimed","1988","(2c_gen) general maturity certificate","in school","","","",""
"Acclaimed","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Acclaimed","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Acclaimed","1988","(2c_gen) general maturity certificate","middle vocational","21","","",""
"Acclaimed","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Acclaimed","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Acclaimed","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Acclaimed","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Acclaimed","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Acclaimed","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Acclaimed","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Acclaimed","1988","(2c_voc) vocational maturity certificate","vocational + Abi","30","0.347319695615278","0.258344959626494","0.436294431604062"
"Acclaimed","1988","(2c_voc) vocational maturity certificate","higher vocational","28","","",""
"Acclaimed","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Acclaimed","1988","(3a) lower tertiary education","in school","","","",""
"Acclaimed","1988","(3a) lower tertiary education","inadequately","","","",""
"Acclaimed","1988","(3a) lower tertiary education","general elemantary","","","",""
"Acclaimed","1988","(3a) lower tertiary education","middle vocational","","","",""
"Acclaimed","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Acclaimed","1988","(3a) lower tertiary education","higher vocational","","","",""
"Acclaimed","1988","(3a) lower tertiary education","higher education","30","0.235965159816592","0.158022326484171","0.313907993149013"
"Acclaimed","1988","(3b) higher tertiary education","in school","","","",""
"Acclaimed","1988","(3b) higher tertiary education","inadequately","","","",""
"Acclaimed","1988","(3b) higher tertiary education","general elemantary","","","",""
"Acclaimed","1988","(3b) higher tertiary education","middle vocational","","","",""
"Acclaimed","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Acclaimed","1988","(3b) higher tertiary education","higher vocational","","","",""
"Acclaimed","1988","(3b) higher tertiary education","higher education","48","0.183357572543677","0.135197443090152","0.231517701997202"
"Partly, partly","1988","(0) in school","in school","","","",""
"Partly, partly","1988","(0) in school","inadequately","","","",""
"Partly, partly","1988","(0) in school","general elemantary","","","",""
"Partly, partly","1988","(0) in school","middle vocational","","","",""
"Partly, partly","1988","(0) in school","vocational + Abi","","","",""
"Partly, partly","1988","(0) in school","higher vocational","","","",""
"Partly, partly","1988","(0) in school","higher education","","","",""
"Partly, partly","1988","(1a) inadequately completed","in school","","","",""
"Partly, partly","1988","(1a) inadequately completed","inadequately","9","","",""
"Partly, partly","1988","(1a) inadequately completed","general elemantary","","","",""
"Partly, partly","1988","(1a) inadequately completed","middle vocational","4","","",""
"Partly, partly","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Partly, partly","1988","(1a) inadequately completed","higher vocational","","","",""
"Partly, partly","1988","(1a) inadequately completed","higher education","","","",""
"Partly, partly","1988","(1b) general elementary school","in school","","","",""
"Partly, partly","1988","(1b) general elementary school","inadequately","","","",""
"Partly, partly","1988","(1b) general elementary school","general elemantary","51","0.103054164349421","0.0777373480353863","0.128370980663457"
"Partly, partly","1988","(1b) general elementary school","middle vocational","","","",""
"Partly, partly","1988","(1b) general elementary school","vocational + Abi","","","",""
"Partly, partly","1988","(1b) general elementary school","higher vocational","","","",""
"Partly, partly","1988","(1b) general elementary school","higher education","","","",""
"Partly, partly","1988","(1c) basic vocational qualification","in school","","","",""
"Partly, partly","1988","(1c) basic vocational qualification","inadequately","","","",""
"Partly, partly","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Partly, partly","1988","(1c) basic vocational qualification","middle vocational","173","0.14096811784346","0.121852031604856","0.160084204082063"
"Partly, partly","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Partly, partly","1988","(1c) basic vocational qualification","higher vocational","15","","",""
"Partly, partly","1988","(1c) basic vocational qualification","higher education","","","",""
"Partly, partly","1988","(2b) intermediate general qualification","in school","","","",""
"Partly, partly","1988","(2b) intermediate general qualification","inadequately","","","",""
"Partly, partly","1988","(2b) intermediate general qualification","general elemantary","14","","",""
"Partly, partly","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Partly, partly","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Partly, partly","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Partly, partly","1988","(2b) intermediate general qualification","higher education","","","",""
"Partly, partly","1988","(2a) intermediate vocational","in school","","","",""
"Partly, partly","1988","(2a) intermediate vocational","inadequately","","","",""
"Partly, partly","1988","(2a) intermediate vocational","general elemantary","","","",""
"Partly, partly","1988","(2a) intermediate vocational","middle vocational","60","0.115676836060039","0.0876143256479538","0.143739346472125"
"Partly, partly","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Partly, partly","1988","(2a) intermediate vocational","higher vocational","12","","",""
"Partly, partly","1988","(2a) intermediate vocational","higher education","","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","in school","","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","middle vocational","6","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","higher vocational","","","",""
"Partly, partly","1988","(2c_gen) general maturity certificate","higher education","","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","in school","","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","vocational + Abi","20","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","higher vocational","11","","",""
"Partly, partly","1988","(2c_voc) vocational maturity certificate","higher education","","","",""
"Partly, partly","1988","(3a) lower tertiary education","in school","","","",""
"Partly, partly","1988","(3a) lower tertiary education","inadequately","","","",""
"Partly, partly","1988","(3a) lower tertiary education","general elemantary","","","",""
"Partly, partly","1988","(3a) lower tertiary education","middle vocational","","","",""
"Partly, partly","1988","(3a) lower tertiary education","vocational + Abi","","","",""
"Partly, partly","1988","(3a) lower tertiary education","higher vocational","","","",""
"Partly, partly","1988","(3a) lower tertiary education","higher education","15","","",""
"Partly, partly","1988","(3b) higher tertiary education","in school","","","",""
"Partly, partly","1988","(3b) higher tertiary education","inadequately","","","",""
"Partly, partly","1988","(3b) higher tertiary education","general elemantary","","","",""
"Partly, partly","1988","(3b) higher tertiary education","middle vocational","","","",""
"Partly, partly","1988","(3b) higher tertiary education","vocational + Abi","","","",""
"Partly, partly","1988","(3b) higher tertiary education","higher vocational","","","",""
"Partly, partly","1988","(3b) higher tertiary education","higher education","28","","",""
"Paid","1988","(0) in school","in school","1","","",""
"Paid","1988","(0) in school","inadequately","","","",""
"Paid","1988","(0) in school","general elemantary","","","",""
"Paid","1988","(0) in school","middle vocational","","","",""
"Paid","1988","(0) in school","vocational + Abi","","","",""
"Paid","1988","(0) in school","higher vocational","","","",""
"Paid","1988","(0) in school","higher education","","","",""
"Paid","1988","(1a) inadequately completed","in school","","","",""
"Paid","1988","(1a) inadequately completed","inadequately","128","0.816077802460461","0.755668697136532","0.876486907784391"
"Paid","1988","(1a) inadequately completed","general elemantary","","","",""
"Paid","1988","(1a) inadequately completed","middle vocational","18","","",""
"Paid","1988","(1a) inadequately completed","vocational + Abi","","","",""
"Paid","1988","(1a) inadequately completed","higher vocational","1","","",""
"Paid","1988","(1a) inadequately completed","higher education","","","",""
"Paid","1988","(1b) general elementary school","in school","","","",""
"Paid","1988","(1b) general elementary school","inadequately","5","","",""
"Paid","1988","(1b) general elementary school","general elemantary","354","0.558868416385655","0.517522552691327","0.600214280079982"
"Paid","1988","(1b) general elementary school","middle vocational","","","",""
"Paid","1988","(1b) general elementary school","vocational + Abi","","","",""
"Paid","1988","(1b) general elementary school","higher vocational","","","",""
"Paid","1988","(1b) general elementary school","higher education","","","",""
"Paid","1988","(1c) basic vocational qualification","in school","","","",""
"Paid","1988","(1c) basic vocational qualification","inadequately","","","",""
"Paid","1988","(1c) basic vocational qualification","general elemantary","","","",""
"Paid","1988","(1c) basic vocational qualification","middle vocational","593","0.435331679309331","0.408095841644377","0.462567516974285"
"Paid","1988","(1c) basic vocational qualification","vocational + Abi","","","",""
"Paid","1988","(1c) basic vocational qualification","higher vocational","32","0.270661386577438","0.188377113960023","0.352945659194853"
"Paid","1988","(1c) basic vocational qualification","higher education","","","",""
"Paid","1988","(2b) intermediate general qualification","in school","","","",""
"Paid","1988","(2b) intermediate general qualification","inadequately","","","",""
"Paid","1988","(2b) intermediate general qualification","general elemantary","33","0.251112389124159","0.174162044589476","0.328062733658843"
"Paid","1988","(2b) intermediate general qualification","middle vocational","","","",""
"Paid","1988","(2b) intermediate general qualification","vocational + Abi","","","",""
"Paid","1988","(2b) intermediate general qualification","higher vocational","","","",""
"Paid","1988","(2b) intermediate general qualification","higher education","","","",""
"Paid","1988","(2a) intermediate vocational","in school","","","",""
"Paid","1988","(2a) intermediate vocational","inadequately","","","",""
"Paid","1988","(2a) intermediate vocational","general elemantary","","","",""
"Paid","1988","(2a) intermediate vocational","middle vocational","118","0.234546757332061","0.197369969035654","0.271723545628468"
"Paid","1988","(2a) intermediate vocational","vocational + Abi","","","",""
"Paid","1988","(2a) intermediate vocational","higher vocational","10","","",""
"Paid","1988","(2a) intermediate vocational","higher education","","","",""
"Paid","1988","(2c_gen) general maturity certificate","in school","","","",""
"Paid","1988","(2c_gen) general maturity certificate","inadequately","","","",""
"Paid","1988","(2c_gen) general maturity certificate","general elemantary","","","",""
"Paid","1988","(2c_gen) general maturity certificate","middle vocational","36","0.38426967251235","0.274184003264179","0.494355341760522"
"Paid","1988","(2c_gen) general maturity certificate","vocational + Abi","","","",""
