"ple0053","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2000","no degree/no degree yet","Male","32","0.0765531110586465","0.0512155218377004","0.101890700279593"
"Yes","2000","no degree/no degree yet","Female","43","0.100873648781898","0.0745025359920313","0.127244761571765"
"No","2000","lower secondary degree","Male","4191","0.865845910905229","0.856208311863176","0.875483509947281"
"No","2000","lower secondary degree","Female","4370","0.844629714017872","0.834747454575603","0.854511973460141"
"No","2000","secondary school degree","Male","2753","0.910538858573368","0.900359718764348","0.920717998382388"
"No","2000","secondary school degree","Female","3468","0.87653493627575","0.866295332474059","0.886774540077441"
"No","2000","college entrance qualification","Male","2377","0.921777322527738","0.91141995659546","0.932134688460015"
"No","2000","college entrance qualification","Female","1926","0.890361824295327","0.87719186563215","0.903531782958504"
"No","2000","Other degree","Male","698","0.894945012266395","0.873385243640746","0.916504780892043"
"No","2000","Other degree","Female","662","0.868038488035388","0.844070761628023","0.892006214442754"
"No","2000","no degree/no degree yet","Male","391","0.923446888941354","0.898109299720408","0.9487844781623"
"No","2000","no degree/no degree yet","Female","458","0.899126351218102","0.872755238428235","0.925497464007969"
"Yes","2001","lower secondary degree","Male","566","0.138546834118004","0.128165253349834","0.148928414886174"
"Yes","2001","lower secondary degree","Female","714","0.16402187391829","0.153215996934851","0.17482775090173"
"Yes","2001","secondary school degree","Male","229","0.0841606092980193","0.0738347965283024","0.0944864220677361"
"Yes","2001","secondary school degree","Female","460","0.127135767171634","0.11633459117893","0.137936943164338"
"Yes","2001","college entrance qualification","Male","195","0.0821423891363257","0.071138687014227","0.0931460912584244"
"Yes","2001","college entrance qualification","Female","250","0.120441849963087","0.106352461354341","0.134531238571832"
"Yes","2001","Other degree","Male","66","0.100352133322394","0.0776513867251829","0.123052879919604"
"Yes","2001","Other degree","Female","91","0.139353289069452","0.113680055519267","0.165026522619638"
"Yes","2001","no degree/no degree yet","Male","25","","",""
"Yes","2001","no degree/no degree yet","Female","35","0.0797203783987271","0.0551280465240405","0.104312710273414"
"No","2001","lower secondary degree","Male","3688","0.861453165881996","0.851071585113826","0.871834746650166"
"No","2001","lower secondary degree","Female","3797","0.83597812608171","0.82517224909827","0.846784003065149"
"No","2001","secondary school degree","Male","2548","0.915839390701981","0.905513577932264","0.926165203471698"
"No","2001","secondary school degree","Female","3194","0.872864232828366","0.862063056835662","0.88366540882107"
"No","2001","college entrance qualification","Male","2197","0.917857610863674","0.906853908741575","0.928861312985773"
"No","2001","college entrance qualification","Female","1800","0.879558150036913","0.865468761428168","0.893647538645659"
"No","2001","Other degree","Male","607","0.899647866677606","0.876947120080396","0.922348613274817"
"No","2001","Other degree","Female","608","0.860646710930548","0.834973477380362","0.886319944480733"
"No","2001","no degree/no degree yet","Male","380","0.941071182481042","0.91813634431491","0.964006020647174"
"No","2001","no degree/no degree yet","Female","431","0.920279621601273","0.895687289726586","0.94487195347596"
"Yes","2002","lower secondary degree","Male","539","0.132466529295959","0.122037719086338","0.142895339505581"
"Yes","2002","lower secondary degree","Female","681","0.162729770943801","0.151702239853809","0.173757302033793"
"Yes","2002","secondary school degree","Male","290","0.105459217763804","0.0942495482637505","0.116668887263858"
"Yes","2002","secondary school degree","Female","436","0.12271077739469","0.112304724895086","0.133116829894294"
"Yes","2002","college entrance qualification","Male","273","0.0950972208802818","0.0846744788577913","0.105519962902772"
"Yes","2002","college entrance qualification","Female","276","0.114907955697007","0.102551832899331","0.127264078494683"
"Yes","2002","Other degree","Male","61","0.0768967653565945","0.0562715615593557","0.0975219691538333"
"Yes","2002","Other degree","Female","81","0.128067751299169","0.103061574616606","0.153073927981733"
"Yes","2002","no degree/no degree yet","Male","38","0.0997634209590776","0.0714379031702365","0.128088938747919"
"Yes","2002","no degree/no degree yet","Female","37","0.100128624161543","0.0733589016921893","0.126898346630896"
"No","2002","lower secondary degree","Male","3520","0.867533470704041","0.857104660494419","0.877962280913662"
"No","2002","lower secondary degree","Female","3623","0.837270229056199","0.826242697966207","0.848297760146191"
"No","2002","secondary school degree","Male","2594","0.894540782236196","0.883331112736142","0.905750451736249"
"No","2002","secondary school degree","Female","3383","0.87728922260531","0.866883170105706","0.887695275104914"
"No","2002","college entrance qualification","Male","2770","0.904902779119718","0.894480037097228","0.915325521142209"
"No","2002","college entrance qualification","Female","2283","0.885092044302993","0.872735921505317","0.897448167100669"
"No","2002","Other degree","Male","580","0.923103234643405","0.902478030846167","0.943728438440644"
"No","2002","Other degree","Female","605","0.871932248700831","0.846926072018267","0.896938425383394"
"No","2002","no degree/no degree yet","Male","392","0.900236579040922","0.871911061252081","0.928562096829763"
"No","2002","no degree/no degree yet","Female","446","0.899871375838457","0.873101653369104","0.926641098307811"
"Yes","2003","lower secondary degree","Male","517","0.142298792297033","0.131274883863231","0.153322700730836"
"Yes","2003","lower secondary degree","Female","602","0.153491914825231","0.14240416594061","0.164579663709853"
"Yes","2003","secondary school degree","Male","243","0.0867823367461127","0.0763062838139788","0.0972583896782465"
"Yes","2003","secondary school degree","Female","481","0.128406198122597","0.117598947010525","0.139213449234669"
"Yes","2003","college entrance qualification","Male","244","0.0825043103881064","0.0725045124256268","0.092504108350586"
"Yes","2003","college entrance qualification","Female","294","0.133345564634077","0.120085987650213","0.146605141617942"
"Yes","2003","Other degree","Male","83","0.117139688984308","0.0912999788066566","0.142979399161959"
"Yes","2003","Other degree","Female","74","0.124475889774201","0.099018814495432","0.14993296505297"
"Yes","2003","no degree/no degree yet","Male","35","0.103772961059541","0.0746071155162694","0.132938806602812"
"Yes","2003","no degree/no degree yet","Female","38","0.111314711772582","0.0829702771253966","0.139659146419768"
"No","2003","lower secondary degree","Male","3341","0.857701207702967","0.846677299269164","0.868725116136769"
"No","2003","lower secondary degree","Female","3458","0.846508085174769","0.835420336290147","0.85759583405939"
"No","2003","secondary school degree","Male","2531","0.913217663253887","0.902741610321753","0.923693716186021"
"No","2003","secondary school degree","Female","3200","0.871593801877403","0.860786550765331","0.882401052989475"
"No","2003","college entrance qualification","Male","2664","0.917495689611894","0.907495891649414","0.927495487574373"
"No","2003","college entrance qualification","Female","2231","0.866654435365923","0.853394858382058","0.879914012349787"
"No","2003","Other degree","Male","512","0.882860311015692","0.857020600838041","0.908700021193343"
"No","2003","Other degree","Female","572","0.875524110225799","0.850067034947031","0.900981185504568"
"No","2003","no degree/no degree yet","Male","385","0.89622703894046","0.867061193397188","0.925392884483731"
"No","2003","no degree/no degree yet","Female","435","0.888685288227418","0.860340853580232","0.917029722874603"
"Yes","2004","lower secondary degree","Male","492","0.140214491378825","0.128996484741412","0.151432498016237"
"Yes","2004","lower secondary degree","Female","621","0.165759487131471","0.154079699323097","0.177439274939845"
"Yes","2004","secondary school degree","Male","258","0.102030586866141","0.0905857337821122","0.113475439950171"
"Yes","2004","secondary school degree","Female","460","0.131000838510111","0.119988439308371","0.142013237711851"
"Yes","2004","college entrance qualification","Male","243","0.0903676532411564","0.0798637012962061","0.100871605186107"
"Yes","2004","college entrance qualification","Female","284","0.123328417935367","0.110475092639331","0.136181743231403"
"Yes","2004","Other degree","Male","63","0.107394132957048","0.0820654684573875","0.132722797456708"
"Yes","2004","Other degree","Female","88","0.144668845643526","0.116935101351017","0.172402589936035"
"Yes","2004","no degree/no degree yet","Male","31","0.0900543661334952","0.062710044565127","0.117398687701863"
"Yes","2004","no degree/no degree yet","Female","40","0.0978642855806676","0.07144761931465","0.124280951846685"
"No","2004","lower secondary degree","Male","3188","0.859785508621175","0.848567501983763","0.871003515258588"
"No","2004","lower secondary degree","Female","3273","0.834240512868529","0.822560725060155","0.845920300676903"
"No","2004","secondary school degree","Male","2429","0.897969413133859","0.886524560049829","0.909414266217888"
"No","2004","secondary school degree","Female","3146","0.868999161489889","0.857986762288149","0.880011560691629"
"No","2004","college entrance qualification","Male","2619","0.909632346758844","0.899128394813893","0.920136298703794"
"No","2004","college entrance qualification","Female","2230","0.876671582064633","0.863818256768597","0.889524907360669"
"No","2004","Other degree","Male","511","0.892605867042952","0.867277202543292","0.917934531542613"
"No","2004","Other degree","Female","530","0.855331154356474","0.827597410063965","0.883064898648983"
"No","2004","no degree/no degree yet","Male","390","0.909945633866505","0.882601312298137","0.937289955434873"
"No","2004","no degree/no degree yet","Female","446","0.902135714419332","0.875719048153315","0.92855238068535"
"Yes","2005","lower secondary degree","Male","426","0.124963788153473","0.113958190021798","0.135969386285148"
"Yes","2005","lower secondary degree","Female","522","0.145863123059455","0.134394968073586","0.157331278045324"
"Yes","2005","secondary school degree","Male","238","0.0977977611280924","0.0863158690819825","0.109279653174202"
"Yes","2005","secondary school degree","Female","415","0.136017195279124","0.124566574371034","0.147467816187214"
"Yes","2005","college entrance qualification","Male","238","0.0837047623176848","0.0732931937577376","0.0941163308776319"
"Yes","2005","college entrance qualification","Female","256","0.117728484798188","0.105036574501053","0.130420395095323"
"Yes","2005","Other degree","Male","57","0.116972619247237","0.0897900726811994","0.144155165813275"
"Yes","2005","Other degree","Female","75","0.147296849011179","0.118748374950244","0.175845323072114"
"Yes","2005","no degree/no degree yet","Male","24","","",""
"Yes","2005","no degree/no degree yet","Female","36","0.0844818473165598","0.0596796758030154","0.109284018830104"
"No","2005","lower secondary degree","Male","3042","0.875036211846527","0.864030613714852","0.886041809978201"
"No","2005","lower secondary degree","Female","3117","0.854136876940545","0.842668721954676","0.865605031926414"
"No","2005","secondary school degree","Male","2333","0.902202238871908","0.890720346825798","0.913684130918018"
"No","2005","secondary school degree","Female","3028","0.863982804720876","0.852532183812786","0.875433425628966"
"No","2005","college entrance qualification","Male","2480","0.916295237682315","0.905883669122368","0.926706806242262"
"No","2005","college entrance qualification","Female","2221","0.882271515201812","0.869579604904677","0.894963425498947"
"No","2005","Other degree","Male","480","0.883027380752763","0.855844834186725","0.910209927318801"
"No","2005","Other degree","Female","517","0.852703150988821","0.824154676927886","0.881251625049756"
"No","2005","no degree/no degree yet","Male","397","0.930066847031446","0.905705254242194","0.954428439820698"
"No","2005","no degree/no degree yet","Female","447","0.91551815268344","0.890715981169896","0.940320324196985"
"Yes","2006","lower secondary degree","Male","488","0.140114889501433","0.128959175786005","0.151270603216861"
"Yes","2006","lower secondary degree","Female","620","0.167180329168165","0.155490564841424","0.178870093494907"
"Yes","2006","secondary school degree","Male","254","0.0934512886496312","0.0825727649106632","0.104329812388599"
"Yes","2006","secondary school degree","Female","425","0.125893412302605","0.11524335133738","0.136543473267829"
"Yes","2006","college entrance qualification","Male","262","0.0949869294189424","0.0843651793076705","0.105608679530214"
"Yes","2006","college entrance qualification","Female","307","0.111499708962511","0.0996142775711752","0.123385140353847"
"Yes","2006","Other degree","Male","61","0.118367501481659","0.0916357942525105","0.145099208710807"
"Yes","2006","Other degree","Female","72","0.117856833578577","0.0928761093221456","0.142837557835008"
"Yes","2006","no degree/no degree yet","Male","24","","",""
"Yes","2006","no degree/no degree yet","Female","34","0.127134988088071","0.0920848736945582","0.162185102481584"
"No","2006","lower secondary degree","Male","3231","0.859885110498567","0.848729396783139","0.871040824213995"
"No","2006","lower secondary degree","Female","3294","0.832819670831835","0.821129906505094","0.844509435158576"
"No","2006","secondary school degree","Male","2496","0.906548711350369","0.895670187611401","0.917427235089337"
"No","2006","secondary school degree","Female","3302","0.874106587697395","0.863456526732171","0.88475664866262"
"No","2006","college entrance qualification","Male","2665","0.905013070581058","0.894391320469786","0.915634820692329"
"No","2006","college entrance qualification","Female","2387","0.888500291037489","0.876614859646153","0.900385722428825"
"No","2006","Other degree","Male","500","0.881632498518341","0.854900791289193","0.908364205747489"
"No","2006","Other degree","Female","568","0.882143166421423","0.857162442164992","0.907123890677854"
"No","2006","no degree/no degree yet","Male","285","0.86956293308231","0.832012074367612","0.907113791797007"
"No","2006","no degree/no degree yet","Female","313","0.872865011911929","0.837814897518416","0.907915126305442"
"Yes","2007","lower secondary degree","Male","465","0.141649999229675","0.129938027185547","0.153361971273803"
"Yes","2007","lower secondary degree","Female","546","0.16302396780388","0.150857419967405","0.175190515640355"
"Yes","2007","secondary school degree","Male","253","0.100301946994541","0.088683350925956","0.111920543063126"
"Yes","2007","secondary school degree","Female","406","0.119550168641911","0.108787980736574","0.130312356547248"
"Yes","2007","college entrance qualification","Male","270","0.0968832487648598","0.0859677686310663","0.107798728898653"
"Yes","2007","college entrance qualification","Female","291","0.108774500615084","0.0968500688492176","0.120698932380951"
"Yes","2007","Other degree","Male","62","0.136070071378938","0.106017360394275","0.166122782363601"
"Yes","2007","Other degree","Female","75","0.119153851292618","0.0926507792667085","0.145656923318528"
"Yes","2007","no degree/no degree yet","Male","19","","",""
"Yes","2007","no degree/no degree yet","Female","33","0.119081311339257","0.0831427647089769","0.155019857969538"
"No","2007","lower secondary degree","Male","2940","0.858350000770325","0.846638028726197","0.870061972814453"
"No","2007","lower secondary degree","Female","2995","0.83697603219612","0.824809484359645","0.849142580032595"
"No","2007","secondary school degree","Male","2315","0.899698053005459","0.888079456936874","0.911316649074044"
"No","2007","secondary school degree","Female","3085","0.880449831358089","0.869687643452752","0.891212019263426"
"No","2007","college entrance qualification","Male","2551","0.90311675123514","0.892201271101347","0.914032231368934"
"No","2007","college entrance qualification","Female","2328","0.891225499384916","0.879301067619049","0.903149931150782"
"No","2007","Other degree","Male","438","0.863929928621062","0.833877217636399","0.893982639605725"
"No","2007","Other degree","Female","499","0.880846148707382","0.854343076681472","0.907349220733291"
"No","2007","no degree/no degree yet","Male","227","0.913434068312871","0.878294805678189","0.948573330947553"
"No","2007","no degree/no degree yet","Female","279","0.880918688660743","0.844980142030462","0.916857235291023"
"Yes","2008","lower secondary degree","Male","456","0.135445086892717","0.123536522171041","0.147353651614393"
"Yes","2008","lower secondary degree","Female","507","0.151414759772627","0.139203346289087","0.163626173256167"
"Yes","2008","secondary school degree","Male","237","0.0942644286971317","0.0826918982923543","0.105836959101909"
"Yes","2008","secondary school degree","Female","364","0.114668109775703","0.103800502462824","0.125535717088583"
"Yes","2008","college entrance qualification","Male","240","0.0953384857164967","0.0841758666395029","0.10650110479349"
"Yes","2008","college entrance qualification","Female","266","0.113302887321539","0.100818106955064","0.125787667688015"
"Yes","2008","Other degree","Male","47","0.0884364099267611","0.0619068045548952","0.114966015298627"
"Yes","2008","Other degree","Female","72","0.130314690741106","0.101039887100385","0.159589494381827"
"Yes","2008","no degree/no degree yet","Male","14","","",""
"Yes","2008","no degree/no degree yet","Female","25","","",""
"No","2008","lower secondary degree","Male","2716","0.864554913107283","0.852646348385607","0.876463477828959"
"No","2008","lower secondary degree","Female","2803","0.848585240227373","0.836373826743833","0.860796653710913"
"No","2008","secondary school degree","Male","2212","0.905735571302868","0.894163040898091","0.917308101707646"
"No","2008","secondary school degree","Female","2938","0.885331890224297","0.874464282911417","0.896199497537176"
"No","2008","college entrance qualification","Male","2419","0.904661514283503","0.893498895206509","0.915824133360497"
"No","2008","college entrance qualification","Female","2210","0.886697112678461","0.874212332311985","0.899181893044936"
"No","2008","Other degree","Male","393","0.911563590073239","0.885033984701373","0.938093195445105"
"No","2008","Other degree","Female","436","0.869685309258894","0.840410505618173","0.898960112899615"
"No","2008","no degree/no degree yet","Male","237","0.951419371408733","0.9248226079995","0.978016134817967"
"No","2008","no degree/no degree yet","Female","272","0.912263917020984","0.880088866633951","0.944438967408017"
"Yes","2009","lower secondary degree","Male","449","0.14548586988847","0.132697161130485","0.158274578646454"
"Yes","2009","lower secondary degree","Female","518","0.165972052792159","0.152741987399967","0.17920211818435"
"Yes","2009","secondary school degree","Male","269","0.109626836397258","0.0968391924587972","0.122414480335719"
"Yes","2009","secondary school degree","Female","382","0.128257970099542","0.116534417022647","0.139981523176437"
"Yes","2009","college entrance qualification","Male","250","0.100237154713973","0.0885210887357374","0.111953220692208"
"Yes","2009","college entrance qualification","Female","261","0.121151305056196","0.108039213457872","0.134263396654519"
"Yes","2009","Other degree","Male","35","0.0892486558335319","0.0603542983015325","0.118143013365531"
"Yes","2009","Other degree","Female","64","0.143745409755056","0.110852232795318","0.176638586714794"
"Yes","2009","no degree/no degree yet","Male","17","","",""
"Yes","2009","no degree/no degree yet","Female","23","","",""
"No","2009","lower secondary degree","Male","2471","0.85451413011153","0.841725421353546","0.867302838869515"
"No","2009","lower secondary degree","Female","2520","0.834027947207841","0.82079788181565","0.847258012600033"
"No","2009","secondary school degree","Male","2024","0.890373163602742","0.877585519664281","0.903160807541203"
"No","2009","secondary school degree","Female","2743","0.871742029900458","0.860018476823563","0.883465582977353"
"No","2009","college entrance qualification","Male","2274","0.899762845286027","0.888046779307792","0.911478911264263"
"No","2009","college entrance qualification","Female","2118","0.878848694943804","0.865736603345481","0.891960786542128"
"No","2009","Other degree","Male","339","0.910751344166468","0.881856986634469","0.939645701698468"
"No","2009","Other degree","Female","373","0.856254590244944","0.823361413285206","0.889147767204682"
"No","2009","no degree/no degree yet","Male","230","0.925263700024753","0.892469414536374","0.958057985513132"
"No","2009","no degree/no degree yet","Female","218","0.897501814423337","0.859209172897696","0.935794455948979"
"Yes","2010","lower secondary degree","Male","486","0.153103387449353","0.140917023070995","0.16528975182771"
"Yes","2010","lower secondary degree","Female","637","0.176878472472875","0.164275164519754","0.189481780425997"
"Yes","2010","secondary school degree","Male","317","0.124816550042043","0.112899878096109","0.136733221987977"
"Yes","2010","secondary school degree","Female","682","0.117212003111061","0.107818773314207","0.126605232907916"
"Yes","2010","college entrance qualification","Male","277","0.0828231367255202","0.0733750686625828","0.0922712047884575"
"Yes","2010","college entrance qualification","Female","522","0.109466168577485","0.0991795418690277","0.119752795285942"
"Yes","2010","Other degree","Male","76","0.10402838591047","0.0817283841058259","0.126328387715115"
"Yes","2010","Other degree","Female","146","0.106209805470053","0.0856773855861584","0.126742225353948"
"Yes","2010","no degree/no degree yet","Male","30","0.105865987652138","0.0748091701218344","0.136922805182441"
"Yes","2010","no degree/no degree yet","Female","63","0.096221237421216","0.0673581729472916","0.12508430189514"
"No","2010","lower secondary degree","Male","2868","0.846896612550647","0.83471024817229","0.859082976929005"
"No","2010","lower secondary degree","Female","2884","0.823121527527125","0.810518219574003","0.835724835480247"
"No","2010","secondary school degree","Male","2638","0.875183449957957","0.863266778012023","0.887100121903891"
"No","2010","secondary school degree","Female","3823","0.882787996888939","0.873394767092084","0.892181226685793"
"No","2010","college entrance qualification","Male","2992","0.91717686327448","0.907728795211542","0.926624931337417"
"No","2010","college entrance qualification","Female","3017","0.890533831422515","0.880247204714058","0.900820458130972"
"No","2010","Other degree","Male","644","0.89597161408953","0.873671612284885","0.918271615894174"
"No","2010","Other degree","Female","719","0.893790194529947","0.873257774646052","0.914322614413842"
"No","2010","no degree/no degree yet","Male","347","0.894134012347862","0.863077194817559","0.925190829878166"
"No","2010","no degree/no degree yet","Female","338","0.903778762578784","0.87491569810486","0.932641827052708"
"Yes","2011","lower secondary degree","Male","573","0.145612182418517","0.134622340509429","0.156602024327604"
"Yes","2011","lower secondary degree","Female","757","0.1862490881862","0.174499054484891","0.197999121887509"
"Yes","2011","secondary school degree","Male","376","0.108685795282304","0.0982499553457635","0.119121635218844"
"Yes","2011","secondary school degree","Female","808","0.143280560419267","0.133827607597016","0.152733513241518"
"Yes","2011","college entrance qualification","Male","375","0.106051257019198","0.0962550846044275","0.115847429433968"
"Yes","2011","college entrance qualification","Female","563","0.118340934020782","0.108539406214591","0.128142461826972"
"Yes","2011","Other degree","Male","91","0.126557861541946","0.10391170230671","0.149204020777181"
"Yes","2011","Other degree","Female","187","0.132500587469202","0.112052173507617","0.152949001430787"
"Yes","2011","no degree/no degree yet","Male","47","0.12216025537899","0.0909901874580935","0.153330323299887"
"Yes","2011","no degree/no degree yet","Female","71","0.135153365345683","0.104631747250492","0.165674983440873"
"No","2011","lower secondary degree","Male","3384","0.854387817581483","0.843397975672396","0.865377659490571"
"No","2011","lower secondary degree","Female","3460","0.8137509118138","0.802000878112491","0.825500945515109"
"No","2011","secondary school degree","Male","3041","0.891314204717696","0.880878364781156","0.901750044654236"
"No","2011","secondary school degree","Female","4469","0.856719439580733","0.847266486758482","0.866172392402984"
"No","2011","college entrance qualification","Male","3420","0.893948742980802","0.884152570566032","0.903744915395573"
"No","2011","college entrance qualification","Female","3609","0.881659065979218","0.871857538173028","0.891460593785409"
"No","2011","Other degree","Male","737","0.873442138458054","0.850795979222818","0.89608829769329"
"No","2011","Other degree","Female","869","0.867499412530798","0.847050998569214","0.887947826492383"
"No","2011","no degree/no degree yet","Male","377","0.87783974462101","0.846669676700113","0.909009812541907"
"No","2011","no degree/no degree yet","Female","411","0.864846634654317","0.834325016559127","0.895368252749508"
"Yes","2012","lower secondary degree","Male","636","0.164365943069368","0.152707667697005","0.176024218441731"
"Yes","2012","lower secondary degree","Female","714","0.188058253571523","0.17602372133821","0.200092785804837"
"Yes","2012","secondary school degree","Male","437","0.143267822956593","0.131455076974792","0.155080568938395"
"Yes","2012","secondary school degree","Female","685","0.144132919964882","0.134475563832296","0.153790276097468"
"Yes","2012","college entrance qualification","Male","336","0.0866492312925899","0.0776053892825556","0.0956930733026243"
"Yes","2012","college entrance qualification","Female","472","0.106004981557397","0.0966072121596626","0.115402750955131"
"Yes","2012","Other degree","Male","96","0.114064756611255","0.0923332963185417","0.135796216903968"
"Yes","2012","Other degree","Female","168","0.14476624928985","0.12336074364703","0.16617175493267"
"Yes","2012","no degree/no degree yet","Male","45","0.120358957712123","0.089091441980333","0.151626473443912"
"Yes","2012","no degree/no degree yet","Female","77","0.163431009770755","0.130591117518249","0.196270902023261"
"No","2012","lower secondary degree","Male","3246","0.835634056930632","0.823975781558269","0.847292332302995"
"No","2012","lower secondary degree","Female","3336","0.811941746428477","0.799907214195163","0.82397627866179"
"No","2012","secondary school degree","Male","2942","0.856732177043407","0.844919431061605","0.868544923025208"
"No","2012","secondary school degree","Female","4396","0.855867080035118","0.846209723902532","0.865524436167704"
"No","2012","college entrance qualification","Male","3381","0.91335076870741","0.904306926697376","0.922394610717444"
"No","2012","college entrance qualification","Female","3650","0.893995018442603","0.884597249044869","0.903392787840337"
"No","2012","Other degree","Male","726","0.885935243388745","0.864203783096032","0.907666703681458"
"No","2012","Other degree","Female","870","0.85523375071015","0.83382824506733","0.87663925635297"
"No","2012","no degree/no degree yet","Male","371","0.879641042287877","0.848373526556088","0.910908558019667"
"No","2012","no degree/no degree yet","Female","410","0.836568990229245","0.803729097976739","0.869408882481751"
"Yes","2013","lower secondary degree","Male","603","0.182955521667923","0.170133857173815","0.195777186162031"
"Yes","2013","lower secondary degree","Female","684","0.201869200698916","0.188909307822598","0.214829093575234"
"Yes","2013","secondary school degree","Male","351","0.120840433264322","0.109447204638814","0.13223366188983"
"Yes","2013","secondary school degree","Female","640","0.137201601637973","0.127458110600108","0.146945092675837"
"Yes","2013","college entrance qualification","Male","367","0.111872608352309","0.101497844032874","0.122247372671744"
"Yes","2013","college entrance qualification","Female","441","0.110114267526511","0.100297446110166","0.119931088942856"
"Yes","2013","Other degree","Male","69","0.105515800294409","0.082981500360987","0.128050100227832"
"Yes","2013","Other degree","Female","128","0.140587635577733","0.118102209952696","0.163073061202771"
"Yes","2013","no degree/no degree yet","Male","49","0.160087260777074","0.123880018247999","0.196294503306149"
"Yes","2013","no degree/no degree yet","Female","62","0.148051349755639","0.114791220631501","0.181311478879777"
"No","2013","lower secondary degree","Male","2890","0.817044478332077","0.804222813837969","0.829866142826185"
"No","2013","lower secondary degree","Female","3001","0.798130799301084","0.785170906424766","0.811090692177402"
"No","2013","secondary school degree","Male","2793","0.879159566735678","0.86776633811017","0.890552795361186"
"No","2013","secondary school degree","Female","4150","0.862798398362027","0.853054907324163","0.872541889399892"
"No","2013","college entrance qualification","Male","3179","0.888127391647691","0.877752627328256","0.898502155967125"
"No","2013","college entrance qualification","Female","3465","0.889885732473489","0.880068911057144","0.899702553889834"
"No","2013","Other degree","Male","645","0.894484199705591","0.871949899772168","0.917018499639013"
"No","2013","Other degree","Female","790","0.859412364422267","0.836926938797229","0.881897790047304"
"No","2013","no degree/no degree yet","Male","345","0.839912739222926","0.803705496693851","0.876119981752001"
"No","2013","no degree/no degree yet","Female","376","0.851948650244361","0.818688521120223","0.885208779368499"
"Yes","2014","lower secondary degree","Male","538","0.157395012439007","0.145139607515519","0.169650417362496"
"Yes","2014","lower secondary degree","Female","628","0.191765393092362","0.178767170206947","0.204763615977777"
"Yes","2014","secondary school degree","Male","329","0.115263043217149","0.103968717503015","0.126557368931282"
"Yes","2014","secondary school degree","Female","615","0.144019994235105","0.133744326043845","0.154295662426365"
"Yes","2014","college entrance qualification","Male","330","0.103564619936481","0.0935878515707481","0.113541388302214"
"Yes","2014","college entrance qualification","Female","431","0.116221423852398","0.106112311557023","0.126330536147774"
"Yes","2014","Other degree","Male","179","0.133009331221329","0.115835729325139","0.150182933117518"
"Yes","2014","Other degree","Female","280","0.151949215488989","0.135402605170431","0.168495825807546"
"Yes","2014","no degree/no degree yet","Male","60","0.154715622908959","0.12173980248128","0.187691443336637"
"Yes","2014","no degree/no degree yet","Female","82","0.119181500922611","0.0919296618904366","0.146433339954786"
"No","2014","lower secondary degree","Male","2854","0.842604987560993","0.830349582637504","0.854860392484481"
"No","2014","lower secondary degree","Female","2896","0.808234606907638","0.795236384022224","0.821232829793053"
"No","2014","secondary school degree","Male","2742","0.884736956782851","0.873442631068718","0.896031282496985"
"No","2014","secondary school degree","Female","3870","0.855980005764895","0.845704337573635","0.866255673956155"
"No","2014","college entrance qualification","Male","3253","0.896435380063519","0.886458611697786","0.906412148429252"
"No","2014","college entrance qualification","Female","3430","0.883778576147601","0.873669463852226","0.893887688442977"
"No","2014","Other degree","Male","1323","0.866990668778671","0.849817066882482","0.884164270674861"
"No","2014","Other degree","Female","1528","0.848050784511012","0.831504174192454","0.864597394829569"
"No","2014","no degree/no degree yet","Male","402","0.845284377091041","0.812308556663363","0.87826019751872"
"No","2014","no degree/no degree yet","Female","461","0.880818499077389","0.853566660045214","0.908070338109563"
"Yes","2015","lower secondary degree","Male","509","0.170894640001084","0.157686554361153","0.184102725641015"
"Yes","2015","lower secondary degree","Female","587","0.197478020108609","0.183721442242958","0.21123459797426"
"Yes","2015","secondary school degree","Male","365","0.126313932299981","0.11421694634915","0.138410918250813"
"Yes","2015","secondary school degree","Female","532","0.128439267908663","0.118361359607036","0.13851717621029"
"Yes","2015","college entrance qualification","Male","338","0.101697203556429","0.0915495839409195","0.111844823171939"
"Yes","2015","college entrance qualification","Female","444","0.131810147725929","0.120920381065245","0.142699914386612"
"Yes","2015","Other degree","Male","147","0.135157066391467","0.116271795229185","0.15404233755375"
"Yes","2015","Other degree","Female","222","0.147186031023276","0.129380950836313","0.164991111210238"
"Yes","2015","no degree/no degree yet","Male","42","0.114271678894862","0.0810837379893165","0.147459619800408"
"Yes","2015","no degree/no degree yet","Female","66","0.136697291979141","0.105607116246613","0.167787467711669"
"No","2015","lower secondary degree","Male","2611","0.829105359998916","0.815897274358985","0.842313445638847"
"No","2015","lower secondary degree","Female","2630","0.802521979891391","0.78876540202574","0.816278557757042"
"No","2015","secondary school degree","Male","2532","0.873686067700019","0.861589081749187","0.88578305365085"
"No","2015","secondary school degree","Female","3702","0.871560732091337","0.86148282378971","0.881638640392964"
"No","2015","college entrance qualification","Male","3070","0.898302796443571","0.888155176828061","0.908450416059081"
"No","2015","college entrance qualification","Female","3263","0.868189852274072","0.857300085613388","0.879079618934756"
"No","2015","Other degree","Male","1112","0.864842933608533","0.84595766244625","0.883728204770815"
"No","2015","Other degree","Female","1299","0.852813968976724","0.835008888789761","0.870619049163687"
"No","2015","no degree/no degree yet","Male","311","0.885728321105138","0.852540380199592","0.918916262010684"
"No","2015","no degree/no degree yet","Female","403","0.863302708020859","0.832212532288331","0.894392883753387"
