"ple0053","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2013","no migration background","Male","1309","0.142442221639764","0.135571788482609","0.149312654796919"
"Yes","2013","no migration background","Female","1691","0.152048311174851","0.145602370288462","0.15849425206124"
"Yes","2013","direct migration background","Male","123","0.120776747771895","0.102168019521249","0.13938547602254"
"Yes","2013","direct migration background","Female","222","0.15052418153293","0.132577183439245","0.168471179626616"
"Yes","2013","indirect migration background","Male","41","0.0741154648977867","0.0520209716704956","0.0962099581250778"
"Yes","2013","indirect migration background","Female","90","0.143829768214451","0.117118421841378","0.170541114587524"
"No","2013","no migration background","Male","8632","0.857557778360236","0.850687345203081","0.864428211517391"
"No","2013","no migration background","Female","10229","0.847951688825149","0.84150574793876","0.854397629711538"
"No","2013","direct migration background","Male","1055","0.879223252228105","0.86061452397746","0.897831980478751"
"No","2013","direct migration background","Female","1303","0.84947581846707","0.831528820373384","0.867422816560755"
"No","2013","indirect migration background","Male","499","0.925884535102213","0.903790041874922","0.947979028329504"
"No","2013","indirect migration background","Female","573","0.856170231785549","0.829458885412476","0.882881578158622"
"Yes","2014","no migration background","Male","1132","0.130472114270203","0.123628421425479","0.137315807114926"
"Yes","2014","no migration background","Female","1503","0.148486628188595","0.141821661776472","0.155151594600717"
"Yes","2014","direct migration background","Male","260","0.119991002812343","0.106802311131789","0.133179694492896"
"Yes","2014","direct migration background","Female","461","0.161952957249586","0.148299881552882","0.175606032946291"
"Yes","2014","indirect migration background","Male","95","0.117787458054118","0.0959359662909453","0.139638949817292"
"Yes","2014","indirect migration background","Female","129","0.125160858577823","0.104196069771028","0.146125647384617"
"No","2014","no migration background","Male","8173","0.869527885729797","0.862684192885074","0.876371578574521"
"No","2014","no migration background","Female","9431","0.851513371811406","0.844848405399283","0.858178338223528"
"No","2014","direct migration background","Male","2072","0.880008997187657","0.866820305507104","0.893197688868211"
"No","2014","direct migration background","Female","2336","0.838047042750414","0.824393967053709","0.851700118447118"
"No","2014","indirect migration background","Male","741","0.882212541945882","0.860361050182708","0.904064033709055"
"No","2014","indirect migration background","Female","828","0.874839141422177","0.853874352615383","0.895803930228972"
"Yes","2015","no migration background","Male","1154","0.136276063584811","0.129109185646677","0.143442941522945"
"Yes","2015","no migration background","Female","1423","0.152269169329837","0.145357477078786","0.159180861580887"
"Yes","2015","direct migration background","Male","225","0.120606916956422","0.106118766282604","0.13509506763024"
"Yes","2015","direct migration background","Female","358","0.137163419419695","0.123316099045982","0.151010739793409"
"Yes","2015","indirect migration background","Male","63","0.0751903003715295","0.0563180122942154","0.0940625884488437"
"Yes","2015","indirect migration background","Female","131","0.14563619717069","0.122290632682086","0.168981761659294"
"No","2015","no migration background","Male","7649","0.863723936415189","0.856557058477055","0.870890814353323"
"No","2015","no migration background","Female","8957","0.847730830670163","0.840819138419113","0.854642522921214"
"No","2015","direct migration background","Male","1716","0.879393083043578","0.86490493236976","0.893881233717395"
"No","2015","direct migration background","Female","2013","0.862836580580305","0.848989260206591","0.876683900954018"
"No","2015","indirect migration background","Male","687","0.92480969962847","0.905937411551156","0.943681987705785"
"No","2015","indirect migration background","Female","746","0.85436380282931","0.831018238340706","0.877709367317914"
"Yes","2016","no migration background","Male","1030","0.130800434839484","0.123515278034134","0.138085591644833"
"Yes","2016","no migration background","Female","1350","0.149370276964996","0.142272319441582","0.15646823448841"
"Yes","2016","direct migration background","Male","228","0.101879685959168","0.0891437843895087","0.114615587528828"
"Yes","2016","direct migration background","Female","418","0.139871320989929","0.126615205799914","0.153127436179945"
"Yes","2016","indirect migration background","Male","69","0.0967592372829343","0.0749985325568109","0.118519942009058"
"Yes","2016","indirect migration background","Female","125","0.109239810586092","0.088132253170156","0.130347368002028"
"No","2016","no migration background","Male","7199","0.869199565160517","0.861914408355167","0.876484721965866"
"No","2016","no migration background","Female","8338","0.850629723035004","0.84353176551159","0.857727680558418"
"No","2016","direct migration background","Male","1939","0.898120314040832","0.885384412471172","0.910856215610491"
"No","2016","direct migration background","Female","2212","0.860128679010071","0.846872563820055","0.873384794200086"
"No","2016","indirect migration background","Male","640","0.903240762717066","0.881480057990942","0.925001467443189"
"No","2016","indirect migration background","Female","714","0.890760189413908","0.869652631997972","0.911867746829844"
"Yes","2017","no migration background","Male","1245","0.133113049367318","0.126260476807786","0.139965621926851"
"Yes","2017","no migration background","Female","1529","0.152473599853677","0.145706112896052","0.159241086811301"
"Yes","2017","direct migration background","Male","232","0.132319818842766","0.117662791297584","0.146976846387948"
"Yes","2017","direct migration background","Female","384","0.163925024111752","0.149507996284055","0.178342051939448"
"Yes","2017","indirect migration background","Male","85","0.134143919350079","0.110196063036472","0.158091775663686"
"Yes","2017","indirect migration background","Female","122","0.100398641545666","0.0808939250821378","0.119903358009195"
"No","2017","no migration background","Male","8195","0.866886950632682","0.860034378073149","0.873739523192214"
"No","2017","no migration background","Female","9310","0.847526400146323","0.840758913188699","0.854293887103948"
"No","2017","direct migration background","Male","1821","0.867680181157234","0.853023153612052","0.882337208702416"
"No","2017","direct migration background","Female","2149","0.836074975888248","0.821657948060552","0.850492003715944"
"No","2017","indirect migration background","Male","693","0.865856080649921","0.841908224336315","0.889803936963528"
"No","2017","indirect migration background","Female","790","0.899601358454334","0.880096641990805","0.919106074917862"
"Yes","2018","no migration background","Male","1170","0.131436861488552","0.124487569811192","0.138386153165911"
"Yes","2018","no migration background","Female","1502","0.159207190033404","0.152209437261013","0.166204942805795"
"Yes","2018","direct migration background","Male","245","0.12540592275208","0.110748028498643","0.140063817005517"
"Yes","2018","direct migration background","Female","331","0.131187760565819","0.117753544860397","0.14462197627124"
"Yes","2018","indirect migration background","Male","67","0.0934374178431158","0.0728401451852292","0.114034690501002"
"Yes","2018","indirect migration background","Female","134","0.14419206762281","0.121627236424949","0.16675689882067"
"No","2018","no migration background","Male","7911","0.868563138511449","0.861613846834089","0.875512430188808"
"No","2018","no migration background","Female","8999","0.840792809966596","0.833795057194205","0.847790562738987"
"No","2018","direct migration background","Male","1716","0.87459407724792","0.859936182994483","0.889251971501357"
"No","2018","direct migration background","Female","2095","0.868812239434181","0.85537802372876","0.882246455139603"
"No","2018","indirect migration background","Male","700","0.906562582156884","0.885965309498998","0.927159854814771"
"No","2018","indirect migration background","Female","797","0.85580793237719","0.83324310117933","0.878372763575051"
"Yes","2019","no migration background","Male","1294","0.135195916432487","0.128420585356153","0.141971247508822"
"Yes","2019","no migration background","Female","1465","0.155857057423523","0.148915574149558","0.162798540697489"
"Yes","2019","direct migration background","Male","205","0.106472601076091","0.0919883219778479","0.120956880174333"
"Yes","2019","direct migration background","Female","303","0.140892685047978","0.126040829413852","0.155744540682103"
"Yes","2019","indirect migration background","Male","84","0.111451276005397","0.0895762955834244","0.13332625642737"
"Yes","2019","indirect migration background","Female","123","0.134414714817496","0.112167146156066","0.156662283478926"
"No","2019","no migration background","Male","8490","0.864804083567513","0.858028752491178","0.871579414643847"
"No","2019","no migration background","Female","9024","0.844142942576477","0.837201459302511","0.851084425850442"
"No","2019","direct migration background","Male","1537","0.893527398923909","0.879043119825667","0.908011678022152"
"No","2019","direct migration background","Female","1805","0.859107314952022","0.844255459317897","0.873959170586148"
"No","2019","indirect migration background","Male","711","0.888548723994603","0.86667374357263","0.910423704416575"
"No","2019","indirect migration background","Female","780","0.865585285182504","0.843337716521074","0.887832853843934"
