"ple0053","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","North Rhine-Westphalia","indirect migration background","45","0.108785008387535","0.0771012346881555","0.140468782086914","1"
"Yes","2011","Hesse","no migration background","197","0.13578964381041","0.118551188062027","0.153028099558792","1"
"Yes","2011","Hesse","direct migration background","57","0.128475567456095","0.0928552080143294","0.164095926897861","1"
"Yes","2011","Hesse","indirect migration background","13","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","no migration background","183","0.14410727820318","0.125125458714819","0.163089097691541","1"
"Yes","2011","Rhineland-Palatinate,Saarland","direct migration background","24","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Yes","2011","Saxony","no migration background","273","0.145005838717794","0.12864391226104","0.161367765174548","1"
"Yes","2011","Baden-Württemberg","no migration background","314","0.121636245597834","0.109395136135895","0.133877355059772","1"
"Yes","2011","Baden-Württemberg","direct migration background","69","0.111227247352501","0.0849268155125675","0.137527679192435","1"
"Yes","2011","Bavaria","indirect migration background","24","","","","1"
"Yes","2011","Berlin","indirect migration background","3","","","","1"
"Yes","2011","Brandenburg","no migration background","162","0.143233555240059","0.122503598889024","0.163963511591094","1"
"Yes","2011","Brandenburg","direct migration background","6","","","","1"
"Yes","2011","Brandenburg","indirect migration background","2","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","no migration background","88","0.140429725927776","0.113658628850885","0.167200823004667","1"
"Yes","2011","Mecklenburg-Western Pomerania","direct migration background","4","","","","1"
"Yes","2011","Saxony","direct migration background","9","","","","1"
"Yes","2011","Saxony","indirect migration background","1","","","","1"
"Yes","2011","Saxony-Anhalt","no migration background","176","0.14948569141208","0.128070896893773","0.170900485930388","1"
"Yes","2011","Saxony-Anhalt","direct migration background","7","","","","1"
"Yes","2011","Saxony-Anhalt","indirect migration background","1","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","indirect migration background","9","","","","1"
"Yes","2011","Baden-Württemberg","indirect migration background","25","","","","1"
"Yes","2011","Bavaria","no migration background","512","0.14302125983002","0.131802636655461","0.154239883004578","1"
"Yes","2011","Bavaria","direct migration background","74","0.11609383627514","0.0877593718934754","0.144428300656805","1"
"Yes","2011","Berlin","no migration background","124","0.136875297739462","0.114101084851834","0.15964951062709","1"
"Yes","2011","Berlin","direct migration background","16","","","","1"
"Yes","2011","Thuringia","no migration background","145","0.135517626917837","0.115075964844699","0.155959288990975","1"
"Yes","2011","Thuringia","direct migration background","2","","","","1"
"Yes","2011","Thuringia","indirect migration background","","","","","1"
"No","2012","Schleswig-Holstein","no migration background","739","0.881553739048821","0.859932054800715","0.903175423296927","2"
"No","2012","Schleswig-Holstein","direct migration background","87","0.93978711861054","0.89244783592328","0.9871264012978","2"
"No","2012","Schleswig-Holstein","indirect migration background","26","","","","2"
"No","2012","Hamburg","no migration background","333","0.922866929439825","0.895681444720001","0.950052414159648","2"
"No","2012","Hamburg","direct migration background","43","0.983668476520603","0.946636272463582","1.02070068057762","2"
"No","2012","Hamburg","indirect migration background","23","","","","2"
"No","2012","Lower Saxony","no migration background","1930","0.852285865300638","0.837575854295503","0.866995876305773","2"
"No","2012","Berlin","direct migration background","64","0.713468387605078","0.615003991651635","0.811932783558522","2"
"No","2012","Berlin","indirect migration background","41","0.943370251274547","0.875838931099026","1.01090157145007","2"
"No","2012","Brandenburg","no migration background","891","0.833189570898243","0.810736092824765","0.855643048971721","2"
"No","2012","Brandenburg","direct migration background","31","0.814848383564885","0.689693042768107","0.940003724361664","2"
"No","2012","Brandenburg","indirect migration background","6","","","","2"
"No","2012","Mecklenburg-Western Pomerania","no migration background","534","0.847794317488182","0.819541421215403","0.87604721376096","2"
"No","2012","Mecklenburg-Western Pomerania","direct migration background","15","","","","2"
"No","2012","Mecklenburg-Western Pomerania","indirect migration background","7","","","","2"
"No","2012","Saxony","no migration background","1538","0.860616169588947","0.844548979597753","0.876683359580141","2"
"No","2012","Saxony","direct migration background","38","0.914516770726064","0.830946817267686","0.998086724184442","2"
"No","2012","Lower Saxony","direct migration background","226","0.883053813748254","0.843992393126664","0.922115234369845","2"
"No","2012","Lower Saxony","indirect migration background","66","0.870400796092075","0.794891207933686","0.945910384250464","2"
"No","2012","Bremen","no migration background","137","0.869943482668638","0.817495217561705","0.922391747775571","2"
"No","2012","Bremen","direct migration background","29","","","","2"
"No","2012","Bremen","indirect migration background","9","","","","2"
"No","2012","Bavaria","direct migration background","435","0.878946642721996","0.850355417674036","0.907537867769955","2"
"No","2012","Bavaria","indirect migration background","199","0.866466855300246","0.822411281158535","0.910522429441956","2"
"No","2012","Berlin","no migration background","772","0.847837541214621","0.824552067733625","0.871123014695617","2"
"No","2012","Saxony","indirect migration background","20","","","","2"
"No","2012","Saxony-Anhalt","no migration background","832","0.799997530570824","0.775255050063661","0.824740011077987","2"
"No","2012","Saxony-Anhalt","direct migration background","22","","","","2"
"No","2012","North Rhine-Westphalia","no migration background","3696","0.84903238271898","0.838311577942008","0.859753187495953","2"
"No","2012","North Rhine-Westphalia","direct migration background","791","0.877368677932705","0.855950749467248","0.898786606398163","2"
"No","2012","North Rhine-Westphalia","indirect migration background","306","0.844689317920493","0.807117418808974","0.882261217032013","2"
"No","2012","Hesse","no migration background","1284","0.847416906387213","0.829164882043815","0.865668930730612","2"
"No","2012","Hesse","direct migration background","258","0.904093624354862","0.870772633567929","0.937414615141794","2"
"No","2012","Hesse","indirect migration background","103","0.888327288457738","0.831256326538786","0.945398250376689","2"
"No","2012","Rhineland-Palatinate,Saarland","no migration background","1095","0.839210493471935","0.819172728706619","0.859248258237251","2"
"No","2012","Rhineland-Palatinate,Saarland","direct migration background","177","0.936172644903457","0.901775006748139","0.970570283058776","2"
"No","2012","Rhineland-Palatinate,Saarland","indirect migration background","75","0.828561341203974","0.748905875924332","0.908216806483615","2"
"No","2012","Baden-Württemberg","no migration background","2301","0.876125584868444","0.863479631809973","0.888771537926914","2"
"No","2012","Baden-Württemberg","direct migration background","414","0.826062406274815","0.792870485442292","0.859254327107338","2"
"No","2012","Baden-Württemberg","indirect migration background","208","0.889301015607939","0.849270765653139","0.929331265562738","2"
"No","2012","Bavaria","no migration background","3172","0.867857514781195","0.856848680536217","0.878866349026174","2"
"No","2012","Saxony-Anhalt","indirect migration background","16","","","","2"
"No","2012","Thuringia","no migration background","917","0.864548698937089","0.843889470071544","0.885207927802633","2"
"No","2012","Thuringia","direct migration background","17","","","","2"
"No","2012","Thuringia","indirect migration background","14","","","","2"
"Yes","2012","Schleswig-Holstein","no migration background","119","0.118446260951179","0.0968245767030728","0.140067945199285","1"
"Yes","2012","Schleswig-Holstein","direct migration background","10","","","","1"
"Yes","2012","Schleswig-Holstein","indirect migration background","4","","","","1"
"Yes","2012","Hamburg","no migration background","37","0.0771330705601753","0.049947585840352","0.104318555279999","1"
"Yes","2012","Lower Saxony","no migration background","305","0.147714134699362","0.133004123694227","0.162424145704497","1"
"Yes","2012","Lower Saxony","direct migration background","34","0.116946186251746","0.0778847656301549","0.156007606873337","1"
"Yes","2012","Hamburg","direct migration background","2","","","","1"
"Yes","2012","Hamburg","indirect migration background","3","","","","1"
"Yes","2012","Lower Saxony","indirect migration background","10","","","","1"
"Yes","2012","Bremen","no migration background","21","","","","1"
"Yes","2012","Bremen","direct migration background","1","","","","1"
"Yes","2012","Bremen","indirect migration background","","","","","1"
"Yes","2012","North Rhine-Westphalia","no migration background","588","0.15096761728102","0.140246812504047","0.161688422057993","1"
"Yes","2012","North Rhine-Westphalia","direct migration background","110","0.122631322067295","0.101213393601837","0.144049250532752","1"
"Yes","2012","North Rhine-Westphalia","indirect migration background","51","0.155310682079507","0.117738782967987","0.192882581191026","1"
"Yes","2012","Hesse","no migration background","207","0.152583093612787","0.134331069269388","0.170835117956185","1"
"Yes","2012","Hesse","direct migration background","42","0.0959063756451381","0.0625853848582056","0.129227366432071","1"
"Yes","2012","Hesse","indirect migration background","14","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","no migration background","196","0.160789506528065","0.140751741762748","0.180827271293381","1"
"Yes","2012","Rhineland-Palatinate,Saarland","direct migration background","17","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","indirect migration background","2","","","","1"
"Yes","2012","Saxony","no migration background","247","0.139383830411053","0.123316640419859","0.155451020402247","1"
"Yes","2012","Baden-Württemberg","no migration background","306","0.123874415131556","0.111228462073086","0.136520368190027","1"
"Yes","2012","Baden-Württemberg","direct migration background","87","0.173937593725185","0.140745672892662","0.207129514557708","1"
"Yes","2012","Bavaria","indirect migration background","30","0.133533144699754","0.0894775705580438","0.177588718841465","1"
"Yes","2012","Berlin","indirect migration background","4","","","","1"
"Yes","2012","Brandenburg","no migration background","168","0.166810429101757","0.144356951028279","0.189263907175235","1"
"Yes","2012","Brandenburg","direct migration background","6","","","","1"
"Yes","2012","Brandenburg","indirect migration background","1","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","no migration background","87","0.152205682511818","0.12395278623904","0.180458578784597","1"
"Yes","2012","Mecklenburg-Western Pomerania","direct migration background","1","","","","1"
"Yes","2012","Saxony","direct migration background","5","","","","1"
"Yes","2012","Saxony","indirect migration background","","","","","1"
"Yes","2012","Saxony-Anhalt","no migration background","172","0.200002469429176","0.175259988922013","0.224744949936339","1"
"Yes","2012","Saxony-Anhalt","direct migration background","1","","","","1"
"Yes","2012","Saxony-Anhalt","indirect migration background","","","","","1"
"Yes","2012","Berlin","no migration background","142","0.152162458785379","0.128876985304383","0.175447932266375","1"
"Yes","2012","Thuringia","indirect migration background","","","","","1"
"Yes","2012","Baden-Württemberg","indirect migration background","28","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","indirect migration background","11","","","","1"
"Yes","2012","Bavaria","no migration background","463","0.132142485218805","0.121133650973826","0.143151319463783","1"
"Yes","2012","Bavaria","direct migration background","65","0.121053357278004","0.0924621322300445","0.149644582325964","1"
"Yes","2012","Berlin","direct migration background","17","","","","1"
"Yes","2012","Thuringia","no migration background","137","0.135451301062911","0.114792072197367","0.156110529928456","1"
"Yes","2012","Thuringia","direct migration background","1","","","","1"
"No","2013","Schleswig-Holstein","no migration background","688","0.862185197050318","0.838283820351096","0.88608657374954","2"
"No","2013","Schleswig-Holstein","direct migration background","80","0.928710481667915","0.874328894434764","0.983092068901066","2"
"No","2013","Schleswig-Holstein","indirect migration background","28","","","","2"
"No","2013","Hamburg","no migration background","295","0.825479581655238","0.785311848672091","0.865647314638385","2"
"No","2013","Hamburg","direct migration background","39","0.928649442611217","0.851711875427723","1.00558700979471","2"
"No","2013","Hamburg","indirect migration background","23","","","","2"
"No","2013","Lower Saxony","no migration background","1878","0.843084062727872","0.827780688748127","0.858387436707617","2"
"No","2013","Lower Saxony","direct migration background","204","0.846779439972624","0.800628150757803","0.892930729187444","2"
"No","2013","Lower Saxony","indirect migration background","75","0.900519800750962","0.8368910224502","0.964148579051725","2"
"No","2013","Bremen","no migration background","133","0.906705672504115","0.859528441315331","0.9538829036929","2"
"No","2013","Bremen","direct migration background","28","","","","2"
"No","2013","Berlin","direct migration background","67","0.858259354507031","0.779323568965648","0.937195140048414","2"
"No","2013","Berlin","indirect migration background","39","0.922371943925445","0.842392890305099","1.00235099754579","2"
"No","2013","Brandenburg","no migration background","840","0.863178228543342","0.841716839901984","0.884639617184699","2"
"No","2013","Brandenburg","direct migration background","29","","","","2"
"No","2013","Brandenburg","indirect migration background","10","","","","2"
"No","2013","Mecklenburg-Western Pomerania","no migration background","479","0.843299970715657","0.813378554660765","0.873221386770549","2"
"No","2013","Mecklenburg-Western Pomerania","direct migration background","11","","","","2"
"No","2013","Mecklenburg-Western Pomerania","indirect migration background","9","","","","2"
"No","2013","Saxony","no migration background","1452","0.8678750475502","0.851585273138549","0.88416482196185","2"
"No","2013","Saxony","direct migration background","30","0.782862285934925","0.650013513570201","0.91571105829965","2"
"No","2013","Bremen","indirect migration background","9","","","","2"
"No","2013","North Rhine-Westphalia","no migration background","3442","0.83568593559744","0.824246605095962","0.847125266098917","2"
"No","2013","North Rhine-Westphalia","direct migration background","650","0.823226054904739","0.796316400414459","0.85013570939502","2"
"No","2013","North Rhine-Westphalia","indirect migration background","304","0.909623704998785","0.878874562500223","0.940372847497346","2"
"No","2013","Hesse","no migration background","1195","0.859399256926688","0.841032597668393","0.877765916184983","2"
"No","2013","Hesse","direct migration background","242","0.833338399383798","0.789995556626043","0.876681242141554","2"
"No","2013","Hesse","indirect migration background","93","0.802315747638337","0.72789218702049","0.876739308256185","2"
"No","2013","Rhineland-Palatinate,Saarland","no migration background","1022","0.83811190289626","0.817183645227094","0.859040160565425","2"
"No","2013","Rhineland-Palatinate,Saarland","direct migration background","169","0.933447965997797","0.897336238078219","0.969559693917375","2"
"No","2013","Rhineland-Palatinate,Saarland","indirect migration background","66","0.900528698833304","0.8318717752631","0.969185622403508","2"
"No","2013","Baden-Württemberg","no migration background","2086","0.87292721284793","0.85956906567871","0.88628536001715","2"
"No","2013","Baden-Württemberg","direct migration background","380","0.886986377482484","0.857164978326204","0.916807776638764","2"
"No","2013","Baden-Württemberg","indirect migration background","191","0.901657655017007","0.861946517047085","0.941368792986929","2"
"No","2013","Bavaria","no migration background","2972","0.861698460222756","0.850115095105118","0.873281825340395","2"
"No","2013","Bavaria","direct migration background","398","0.885733752204783","0.856075364589404","0.915392139820161","2"
"No","2013","Bavaria","indirect migration background","189","0.890785293230191","0.848897703568017","0.932672882892365","2"
"No","2013","Berlin","no migration background","748","0.860578874852071","0.837653949698011","0.883503800006131","2"
"No","2013","Saxony","indirect migration background","14","","","","2"
"No","2013","Saxony-Anhalt","no migration background","797","0.83146142914108","0.807518019154492","0.855404839127669","2"
"No","2013","Saxony-Anhalt","direct migration background","17","","","","2"
"No","2013","Saxony-Anhalt","indirect migration background","12","","","","2"
"No","2013","Thuringia","no migration background","834","0.85608944258987","0.834091373487859","0.878087511691882","2"
"No","2013","Thuringia","direct migration background","14","","","","2"
"No","2013","Thuringia","indirect migration background","10","","","","2"
"Yes","2013","Schleswig-Holstein","no migration background","111","0.137814802949682","0.11391342625046","0.161716179648904","1"
"Yes","2013","Schleswig-Holstein","direct migration background","6","","","","1"
"Yes","2013","Schleswig-Holstein","indirect migration background","4","","","","1"
"Yes","2013","Hamburg","no migration background","48","0.174520418344762","0.134352685361615","0.214688151327909","1"
"Yes","2013","Hamburg","direct migration background","4","","","","1"
"Yes","2013","Hamburg","indirect migration background","2","","","","1"
"Yes","2013","Lower Saxony","no migration background","292","0.156915937272128","0.141612563292383","0.172219311251873","1"
"Yes","2013","Lower Saxony","direct migration background","30","0.153220560027376","0.107069270812556","0.199371849242197","1"
"Yes","2013","Bremen","no migration background","13","","","","1"
"Yes","2013","Bremen","direct migration background","2","","","","1"
"Yes","2013","Bremen","indirect migration background","","","","","1"
"Yes","2013","Lower Saxony","indirect migration background","10","","","","1"
"Yes","2013","North Rhine-Westphalia","no migration background","589","0.16431406440256","0.152874733901083","0.175753394904037","1"
"Yes","2013","North Rhine-Westphalia","direct migration background","122","0.176773945095261","0.14986429060498","0.203683599585541","1"
"Yes","2013","North Rhine-Westphalia","indirect migration background","30","0.0903762950012155","0.0596271525026536","0.121125437499777","1"
"Yes","2013","Hesse","no migration background","181","0.140600743073312","0.122234083815017","0.158967402331607","1"
"Yes","2013","Hesse","direct migration background","42","0.166661600616202","0.123318757858447","0.210004443373957","1"
"Yes","2013","Hesse","indirect migration background","17","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","no migration background","168","0.16188809710374","0.140959839434575","0.182816354772906","1"
"Yes","2013","Rhineland-Palatinate,Saarland","direct migration background","14","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","indirect migration background","7","","","","1"
"Yes","2013","Baden-Württemberg","no migration background","302","0.12707278715207","0.11371463998285","0.14043093432129","1"
"Yes","2013","Baden-Württemberg","direct migration background","53","0.113013622517516","0.0831922233612355","0.142835021673796","1"
"Yes","2013","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Yes","2013","Baden-Württemberg","indirect migration background","25","","","","1"
"Yes","2013","Bavaria","no migration background","440","0.138301539777244","0.126718174659605","0.149884904894882","1"
"Yes","2013","Bavaria","direct migration background","44","0.114266247795217","0.0846078601798386","0.143924635410596","1"
"Yes","2013","Bavaria","indirect migration background","24","","","","1"
"Yes","2013","Berlin","no migration background","129","0.139421125147929","0.116496199993869","0.162346050301989","1"
"Yes","2013","Berlin","indirect migration background","4","","","","1"
"Yes","2013","Brandenburg","no migration background","145","0.136821771456658","0.115360382815301","0.158283160098016","1"
"Yes","2013","Brandenburg","indirect migration background","1","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","no migration background","88","0.156700029284343","0.126778613229451","0.186621445339235","1"
"Yes","2013","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Yes","2013","Saxony","no migration background","208","0.1321249524498","0.11583517803815","0.148414726861451","1"
"Yes","2013","Saxony","direct migration background","7","","","","1"
"Yes","2013","Saxony","indirect migration background","3","","","","1"
"Yes","2013","Saxony-Anhalt","no migration background","142","0.16853857085892","0.144595160872331","0.192481980845508","1"
"Yes","2013","Saxony-Anhalt","direct migration background","2","","","","1"
"Yes","2013","Berlin","direct migration background","8","","","","1"
"Yes","2013","Brandenburg","direct migration background","7","","","","1"
"Yes","2013","Saxony-Anhalt","indirect migration background","2","","","","1"
"Yes","2013","Thuringia","no migration background","144","0.14391055741013","0.121912488308118","0.165908626512141","1"
"Yes","2013","Thuringia","direct migration background","2","","","","1"
"Yes","2013","Thuringia","indirect migration background","1","","","","1"
"No","2014","Schleswig-Holstein","no migration background","594","0.872632600460262","0.84790025879192","0.897364942128604","2"
"No","2014","Schleswig-Holstein","direct migration background","152","0.817888931942175","0.761192800556774","0.874585063327576","2"
"No","2014","Schleswig-Holstein","indirect migration background","51","0.935314306520334","0.870308873712047","1.00031973932862","2"
"No","2014","Hamburg","no migration background","252","0.802468666196722","0.757189136607854","0.84774819578559","2"
"No","2014","Hamburg","direct migration background","99","0.905070983250225","0.850541998266286","0.959599968234164","2"
"No","2014","Hamburg","indirect migration background","36","0.951570475450697","0.882399673467334","1.02074127743406","2"
"No","2014","Lower Saxony","no migration background","1751","0.844378565781751","0.828531335485966","0.860225796077537","2"
"No","2014","Lower Saxony","direct migration background","430","0.883539989186528","0.854903083432815","0.912176894940241","2"
"No","2014","Lower Saxony","indirect migration background","102","0.883352499280577","0.825434729875687","0.941270268685467","2"
"No","2014","Bremen","no migration background","119","0.890384897243214","0.838261509125793","0.942508285360635","2"
"No","2014","Bremen","direct migration background","56","0.899228364018843","0.826047831419399","0.972408896618287","2"
"No","2014","Bremen","indirect migration background","12","","","","2"
"No","2014","North Rhine-Westphalia","no migration background","3240","0.845599830675909","0.834053472507067","0.85714618884475","2"
"No","2014","North Rhine-Westphalia","direct migration background","1156","0.847654047401889","0.828576394477863","0.866731700325916","2"
"No","2014","North Rhine-Westphalia","indirect migration background","460","0.875143888425095","0.846895098186","0.903392678664191","2"
"No","2014","Berlin","direct migration background","118","0.881369163601756","0.826620513704957","0.936117813498555","2"
"No","2014","Berlin","indirect migration background","55","0.852926132471189","0.766153740194705","0.939698524747673","2"
"No","2014","Brandenburg","no migration background","775","0.848138581946668","0.824846526932749","0.871430636960586","2"
"No","2014","Brandenburg","direct migration background","88","0.873042447165042","0.808747561295361","0.937337333034722","2"
"No","2014","Brandenburg","indirect migration background","8","","","","2"
"No","2014","Mecklenburg-Western Pomerania","no migration background","459","0.818992032565844","0.786335795002183","0.851648270129505","2"
"No","2014","Mecklenburg-Western Pomerania","direct migration background","15","","","","2"
"No","2014","Mecklenburg-Western Pomerania","indirect migration background","11","","","","2"
"No","2014","Saxony","no migration background","1331","0.881384550415816","0.865151170454005","0.897617930377627","2"
"No","2014","Saxony","direct migration background","66","0.815736463998519","0.729140556683552","0.902332371313485","2"
"No","2014","Saxony","indirect migration background","25","","","","2"
"No","2014","Saxony-Anhalt","no migration background","738","0.839219027913604","0.814880234151651","0.863557821675557","2"
"No","2014","Saxony-Anhalt","direct migration background","59","0.95502839606104","0.905404824262412","1.00465196785967","2"
"No","2014","Hesse","no migration background","1098","0.864474398621636","0.845574931549392","0.88337386569388","2"
"No","2014","Hesse","direct migration background","390","0.819114671797727","0.784053080814042","0.854176262781412","2"
"No","2014","Hesse","indirect migration background","144","0.84918428258772","0.794579536154808","0.903789029020631","2"
"No","2014","Rhineland-Palatinate,Saarland","no migration background","954","0.864866172582598","0.844608202554633","0.885124142610562","2"
"No","2014","Rhineland-Palatinate,Saarland","direct migration background","324","0.866587116770896","0.832264340058582","0.90090989348321","2"
"No","2014","Rhineland-Palatinate,Saarland","indirect migration background","108","0.927077663738091","0.880164423171635","0.973990904304547","2"
"No","2014","Baden-Württemberg","no migration background","1939","0.880796907983","0.867182451861275","0.894411364104725","2"
"No","2014","Baden-Württemberg","direct migration background","654","0.889537137235742","0.867043024548178","0.912031249923306","2"
"No","2014","Baden-Württemberg","indirect migration background","271","0.875537978574682","0.838967399091514","0.912108558057851","2"
"No","2014","Bavaria","no migration background","2854","0.873878278577404","0.862422190956889","0.88533436619792","2"
"No","2014","Bavaria","direct migration background","766","0.844385456928812","0.820676885508979","0.868094028348646","2"
"No","2014","Bavaria","indirect migration background","252","0.878387591044815","0.84109100119849","0.915684180891139","2"
"No","2014","Berlin","no migration background","711","0.895045180582595","0.873739853851816","0.916350507313374","2"
"No","2014","Saxony-Anhalt","indirect migration background","20","","","","2"
"No","2014","Thuringia","no migration background","789","0.839672245718831","0.816191822217654","0.863152669220008","2"
"No","2014","Thuringia","direct migration background","35","0.783447817439118","0.664418074606874","0.902477560271361","2"
"No","2014","Thuringia","indirect migration background","14","","","","2"
"Yes","2014","Schleswig-Holstein","no migration background","104","0.127367399539738","0.102635057871396","0.15209974120808","1"
"Yes","2014","Schleswig-Holstein","direct migration background","26","","","","1"
"Yes","2014","Schleswig-Holstein","indirect migration background","4","","","","1"
"Yes","2014","Hamburg","no migration background","45","0.197531333803278","0.15225180421441","0.242810863392146","1"
"Yes","2014","Hamburg","direct migration background","12","","","","1"
"Yes","2014","Hamburg","indirect migration background","1","","","","1"
"Yes","2014","Lower Saxony","no migration background","259","0.155621434218249","0.139774203922463","0.171468664514034","1"
"Yes","2014","Lower Saxony","direct migration background","52","0.116460010813472","0.0878231050597591","0.145096916567185","1"
"Yes","2014","Bremen","no migration background","19","","","","1"
"Yes","2014","Bremen","direct migration background","9","","","","1"
"Yes","2014","Bremen","indirect migration background","2","","","","1"
"Yes","2014","Lower Saxony","indirect migration background","16","","","","1"
"Yes","2014","North Rhine-Westphalia","no migration background","522","0.154400169324091","0.14285381115525","0.165946527492933","1"
"Yes","2014","North Rhine-Westphalia","direct migration background","207","0.152345952598111","0.133268299674084","0.171423605522137","1"
"Yes","2014","North Rhine-Westphalia","indirect migration background","66","0.124856111574905","0.0966073213358092","0.153104901814","1"
"Yes","2014","Hesse","no migration background","162","0.135525601378364","0.11662613430612","0.154425068450608","1"
"Yes","2014","Hesse","direct migration background","73","0.180885328202273","0.145823737218588","0.215946919185958","1"
"Yes","2014","Hesse","indirect migration background","21","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","no migration background","140","0.135133827417402","0.114875857389437","0.155391797445367","1"
"Yes","2014","Rhineland-Palatinate,Saarland","direct migration background","53","0.133412883229104","0.0990901065167899","0.167735659941418","1"
"Yes","2014","Rhineland-Palatinate,Saarland","indirect migration background","10","","","","1"
"Yes","2014","Baden-Württemberg","no migration background","237","0.119203092017","0.105588635895275","0.132817548138725","1"
"Yes","2014","Baden-Württemberg","direct migration background","92","0.110462862764258","0.0879687500766937","0.132956975451822","1"
"Yes","2014","Baden-Württemberg","indirect migration background","42","0.124462021425318","0.0878914419421491","0.161032600908486","1"
"Yes","2014","Bavaria","no migration background","372","0.126121721422596","0.11466563380208","0.137577809043111","1"
"Yes","2014","Bavaria","direct migration background","132","0.155614543071188","0.131905971651354","0.179323114491021","1"
"Yes","2014","Berlin","no migration background","84","0.104954819417405","0.0836494926866263","0.126260146148184","1"
"Yes","2014","Berlin","indirect migration background","9","","","","1"
"Yes","2014","Brandenburg","indirect migration background","4","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","no migration background","75","0.181007967434156","0.148351729870495","0.213664204997817","1"
"Yes","2014","Mecklenburg-Western Pomerania","direct migration background","4","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Yes","2014","Saxony","no migration background","193","0.118615449584184","0.102382069622373","0.134848829545995","1"
"Yes","2014","Saxony","direct migration background","11","","","","1"
"Yes","2014","Saxony","indirect migration background","","","","","1"
"Yes","2014","Saxony-Anhalt","no migration background","137","0.160780972086396","0.136442178324443","0.185119765848349","1"
"Yes","2014","Bavaria","indirect migration background","43","0.121612408955185","0.0843158191088607","0.15890899880151","1"
"Yes","2014","Berlin","direct migration background","16","","","","1"
"Yes","2014","Brandenburg","no migration background","137","0.151861418053332","0.128569363039414","0.175153473067251","1"
"Yes","2014","Brandenburg","direct migration background","15","","","","1"
"Yes","2014","Saxony-Anhalt","direct migration background","8","","","","1"
"Yes","2014","Saxony-Anhalt","indirect migration background","5","","","","1"
"Yes","2014","Thuringia","no migration background","149","0.160327754281169","0.136847330779992","0.183808177782346","1"
"Yes","2014","Thuringia","direct migration background","11","","","","1"
"Yes","2014","Thuringia","indirect migration background","1","","","","1"
"No","2015","Schleswig-Holstein","no migration background","587","0.869290944770801","0.843992645879447","0.894589243662155","2"
"No","2015","Schleswig-Holstein","direct migration background","124","0.922764325356402","0.879311455968498","0.966217194744305","2"
"No","2015","Schleswig-Holstein","indirect migration background","43","0.885639976242478","0.79560874352554","0.975671208959417","2"
"No","2015","Hamburg","no migration background","261","0.841115049915929","0.799678691622081","0.882551408209778","2"
"No","2015","Hamburg","direct migration background","82","0.837188586601077","0.763335857723157","0.911041315478997","2"
"No","2015","Hamburg","indirect migration background","29","","","","2"
"No","2015","Lower Saxony","no migration background","1636","0.855334243494815","0.839488099977225","0.871180387012406","2"
"No","2015","Lower Saxony","direct migration background","371","0.887157539452133","0.857252077814494","0.917063001089772","2"
"No","2015","Lower Saxony","indirect migration background","90","0.824284204455279","0.751489911544741","0.897078497365817","2"
"No","2015","Bremen","no migration background","98","0.900176871474337","0.844411305385031","0.955942437563643","2"
"No","2015","Bremen","direct migration background","46","0.875671199995668","0.785989708300151","0.965352691691185","2"
"No","2015","Bremen","indirect migration background","8","","","","2"
"No","2015","North Rhine-Westphalia","no migration background","3061","0.854570932287345","0.842969351594481","0.866172512980209","2"
"No","2015","North Rhine-Westphalia","direct migration background","1012","0.870026931716296","0.850675543287189","0.889378320145404","2"
"No","2015","North Rhine-Westphalia","indirect migration background","411","0.861944943499658","0.830725324993676","0.89316456200564","2"
"No","2015","Berlin","direct migration background","103","0.841987952122829","0.776175946391667","0.907799957853991","2"
"No","2015","Berlin","indirect migration background","50","0.983304765123534","0.948480115329643","1.01812941491743","2"
"No","2015","Brandenburg","no migration background","742","0.838419998752232","0.814101801714999","0.862738195789466","2"
"No","2015","Brandenburg","direct migration background","78","0.729428705017625","0.64102010589885","0.8178373041364","2"
"No","2015","Brandenburg","indirect migration background","13","","","","2"
"No","2015","Mecklenburg-Western Pomerania","no migration background","461","0.866557006538968","0.837660939794095","0.89545307328384","2"
"No","2015","Mecklenburg-Western Pomerania","direct migration background","17","","","","2"
"No","2015","Mecklenburg-Western Pomerania","indirect migration background","11","","","","2"
"No","2015","Saxony","no migration background","1225","0.863967608370124","0.846205350487423","0.881729866252826","2"
"No","2015","Saxony","direct migration background","57","0.917460388059857","0.849508318402174","0.98541245771754","2"
