"ple0053","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Yes","1994","middle vocational","Male","312","0.111620789662489","0.100917334234879","0.1223242450901"
"Yes","1994","middle vocational","Female","464","0.167143581698792","0.154322166034817","0.179964997362767"
"Yes","1994","vocational + Abi","Male","13","","",""
"Yes","1994","vocational + Abi","Female","37","0.197493713434815","0.138844483072325","0.256142943797304"
"Yes","1994","higher vocational","Male","60","0.147284827710604","0.115481694945308","0.1790879604759"
"Yes","1994","higher vocational","Female","38","0.155992955631765","0.113416302588018","0.198569608675511"
"Yes","1994","higher education","Male","65","0.0695229361189397","0.0530069012442558","0.0860389709936236"
"Yes","1994","higher education","Female","85","0.133491253081609","0.109003334792474","0.157979171370744"
"No","1994","in school","Male","101","0.939521470145667","0.894355622052985","0.984687318238349"
"No","1994","in school","Female","124","0.948742008862895","0.910978938353884","0.986505079371907"
"No","1994","inadequately","Male","201","0.913442206585011","0.87670125014583","0.950183163024192"
"No","1994","inadequately","Female","283","0.840520328619268","0.801137597892161","0.879903059346376"
"No","1994","general elemantary","Male","772","0.871154268209252","0.848749829831441","0.893558706587064"
"No","1994","general elemantary","Female","1411","0.847066968589546","0.829684525612321","0.86444941156677"
"No","1994","middle vocational","Male","3013","0.88837921033751","0.877675754909899","0.899082665765121"
"No","1994","middle vocational","Female","2789","0.832856418301208","0.820035002637233","0.845677833965183"
"No","1994","vocational + Abi","Male","203","0.944977314664963","0.914568268505175","0.975386360824752"
"No","1994","vocational + Abi","Female","140","0.802506286565186","0.743857056202696","0.861155516927675"
"No","1994","higher vocational","Male","417","0.852715172289396","0.8209120395241","0.884518305054692"
"No","1994","higher vocational","Female","241","0.844007044368235","0.801430391324489","0.886583697411982"
"No","1994","higher education","Male","846","0.93047706388106","0.913961029006376","0.946993098755744"
"No","1994","higher education","Female","656","0.866508746918391","0.842020828629256","0.890996665207526"
"Yes","1995","in school","Male","9","","",""
"Yes","1995","in school","Female","12","","",""
"Yes","1995","inadequately","Male","20","","",""
"Yes","1995","inadequately","Female","45","0.105453872041352","0.0719069414103707","0.139000802672333"
"Yes","1995","general elemantary","Male","89","0.115542583199037","0.0942514564422088","0.136833709955866"
"Yes","1995","general elemantary","Female","263","0.182731334331504","0.163993862118791","0.201468806544216"
"Yes","1995","middle vocational","Male","350","0.112476650837852","0.101844007381127","0.123109294294577"
"Yes","1995","middle vocational","Female","451","0.137684770838704","0.125985155700192","0.149384385977217"
"Yes","1995","vocational + Abi","Male","22","","",""
"Yes","1995","vocational + Abi","Female","37","0.170132384930908","0.121252174611951","0.219012595249866"
"Yes","1995","higher vocational","Male","40","0.0929169066606258","0.0667814659430124","0.119052347378239"
"Yes","1995","higher vocational","Female","42","0.189493069727897","0.144153000946862","0.234833138508933"
"Yes","1995","higher education","Male","79","0.080069306976693","0.0628832627202022","0.0972553512331838"
"Yes","1995","higher education","Female","90","0.131399608961519","0.107945119879412","0.154854098043626"
"No","1995","in school","Male","133","0.94041236764173","0.90147728062506","0.979347454658401"
"No","1995","in school","Female","132","0.92082761823992","0.876727183747972","0.964928052731869"
"No","1995","inadequately","Male","190","0.883462970286698","0.840065482309616","0.92686045826378"
"No","1995","inadequately","Female","277","0.894546127958648","0.860999197327667","0.928093058589629"
"No","1995","general elemantary","Male","777","0.884457416800963","0.863166290044134","0.905748543557791"
"No","1995","general elemantary","Female","1371","0.817268665668497","0.798531193455784","0.836006137881209"
"No","1995","middle vocational","Male","3042","0.887523349162148","0.876890705705423","0.898155992618873"
"No","1995","middle vocational","Female","2881","0.862315229161295","0.850615614022783","0.874014844299808"
"No","1995","vocational + Abi","Male","229","0.933681725260181","0.902897567971996","0.964465882548365"
"No","1995","vocational + Abi","Female","190","0.829867615069092","0.780987404750134","0.878747825388049"
"No","1995","higher vocational","Male","434","0.907083093339374","0.880947652621761","0.933218534056988"
"No","1995","higher vocational","Female","245","0.810506930272103","0.765166861491067","0.855846999053138"
"No","1995","higher education","Male","879","0.919930693023307","0.902744648766816","0.937116737279798"
"No","1995","higher education","Female","707","0.868600391038481","0.845145901956374","0.892054880120588"
"Yes","1996","in school","Male","4","","",""
"Yes","1996","in school","Female","17","","",""
"Yes","1996","inadequately","Male","26","","",""
"Yes","1996","inadequately","Female","47","0.159264303092479","0.117365342686978","0.201163263497981"
"Yes","1996","general elemantary","Male","86","0.116089062172039","0.0942172689908862","0.137960855353191"
"Yes","1996","general elemantary","Female","234","0.156659340172581","0.138731140013683","0.17458754033148"
"Yes","1996","middle vocational","Male","338","0.11412761737197","0.103332897148245","0.124922337595695"
"Yes","1996","middle vocational","Female","468","0.144557284673346","0.132533816209398","0.156580753137294"
"Yes","1996","vocational + Abi","Male","20","","",""
"Yes","1996","vocational + Abi","Female","39","0.154309817022104","0.108318447642577","0.200301186401632"
"Yes","1996","higher vocational","Male","49","0.110676986609566","0.0823437579878211","0.139010215231312"
"Yes","1996","higher vocational","Female","47","0.156999603819191","0.115343614966185","0.198655592672197"
"Yes","1996","higher education","Male","90","0.101822151979417","0.0827812065613022","0.120863097397531"
"Yes","1996","higher education","Female","104","0.132234830678372","0.108731972269769","0.155737689086976"
"No","1996","in school","Male","134","0.969472560470367","0.940769943307365","0.998175177633369"
"No","1996","in school","Female","139","0.906606854553864","0.860945079287255","0.952268629820474"
"No","1996","inadequately","Male","176","0.848554335488784","0.799118638998076","0.897990031979493"
"No","1996","inadequately","Female","246","0.840735696907521","0.798836736502019","0.882634657313022"
"No","1996","general elemantary","Male","738","0.883910937827961","0.862039144646809","0.905782731009114"
"No","1996","general elemantary","Female","1345","0.843340659827418","0.82541245966852","0.861268859986317"
"No","1996","middle vocational","Male","2995","0.88587238262803","0.875077662404305","0.896667102851755"
"No","1996","middle vocational","Female","2818","0.855442715326654","0.843419246862706","0.867466183790602"
"No","1996","vocational + Abi","Male","221","0.917894677634629","0.883235228904497","0.952554126364761"
"No","1996","vocational + Abi","Female","198","0.845690182977896","0.799698813598368","0.891681552357423"
"No","1996","higher vocational","Male","422","0.889323013390434","0.860989784768688","0.917656242012179"
"No","1996","higher vocational","Female","246","0.843000396180809","0.801344407327803","0.884656385033815"
"No","1996","higher education","Male","879","0.898177848020583","0.879136902602469","0.917218793438698"
"No","1996","higher education","Female","694","0.867765169321628","0.844262310913024","0.891268027730232"
"Yes","1997","in school","Male","12","","",""
"Yes","1997","in school","Female","12","","",""
"Yes","1997","inadequately","Male","28","","",""
"Yes","1997","inadequately","Female","33","0.142084784992848","0.100744945904026","0.183424624081669"
"Yes","1997","general elemantary","Male","83","0.135839565723741","0.112431878552948","0.159247252894533"
"Yes","1997","general elemantary","Female","258","0.170004754231516","0.151070834520628","0.188938673942404"
"Yes","1997","middle vocational","Male","342","0.114324975969884","0.103373254880706","0.125276697059063"
"Yes","1997","middle vocational","Female","448","0.142353528448886","0.130335168209568","0.154371888688203"
"Yes","1997","vocational + Abi","Male","17","","",""
"Yes","1997","vocational + Abi","Female","42","0.183714349450548","0.132773729684474","0.234654969216623"
"Yes","1997","higher vocational","Male","48","0.103534409351123","0.0761369397579718","0.130931878944274"
"Yes","1997","higher vocational","Female","41","0.11402712441602","0.0773186660244587","0.150735582807581"
"Yes","1997","higher education","Male","82","0.0859492529134094","0.0683013782990179","0.103597127527801"
"Yes","1997","higher education","Female","82","0.127014867877345","0.103954696156475","0.150075039598214"
"No","1997","in school","Male","144","0.874915900355403","0.823003632751417","0.926828167959389"
"No","1997","in school","Female","147","0.92250957976097","0.880951164406886","0.964067995115053"
"No","1997","inadequately","Male","163","0.853124451278967","0.802923453034915","0.903325449523018"
"No","1997","inadequately","Female","241","0.857915215007152","0.816575375918331","0.899255054095974"
