"ple0053","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","1991","college entrance qualification","Couple + C. LE and GT 16","4","","",""
"Yes","1991","Other degree","1-pers.-HH","4","","",""
"Yes","1991","Other degree","(Married) couple without C. ","17","","",""
"Yes","1991","Other degree","Single parent ","6","","",""
"Yes","1991","Other degree","Couple + C. LE 16 ","36","0.150200303431338","0.110620866355519","0.189779740507158"
"Yes","1991","Other degree","Couple + C. GT 16 ","19","","",""
"Yes","1991","Other degree","Couple + C. LE and GT 16","22","","",""
"Yes","1991","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","1991","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Yes","1991","no degree/no degree yet","Single parent ","4","","",""
"Yes","1991","no degree/no degree yet","Couple + C. LE 16 ","25","","",""
"Yes","1991","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Yes","1991","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"No","1991","lower secondary degree","1-pers.-HH","426","0.816623601610207","0.783266715466949","0.849980487753464"
"No","1991","lower secondary degree","(Married) couple without C. ","1084","0.85380013116762","0.834361356743355","0.873238905591885"
"No","1991","lower secondary degree","Single parent ","214","0.871877155020572","0.830026141023477","0.913728169017667"
"No","1991","lower secondary degree","Couple + C. LE 16 ","784","0.871969862478188","0.85015298769892","0.893786737257456"
"No","1991","lower secondary degree","Couple + C. GT 16 ","800","0.892373746130673","0.872024808370985","0.91272268389036"
"No","1991","lower secondary degree","Couple + C. LE and GT 16","295","0.863605447869851","0.826908102344363","0.90030279339534"
"No","1991","secondary school degree","1-pers.-HH","196","0.887724182425161","0.846288184952005","0.929160179898316"
"No","1991","secondary school degree","(Married) couple without C. ","385","0.877043535290841","0.846183975809926","0.907903094771757"
"No","1991","secondary school degree","Single parent ","72","0.945260276562648","0.894779294759199","0.995741258366096"
"No","1991","secondary school degree","Couple + C. LE 16 ","337","0.832971145906136","0.796688762868981","0.869253528943291"
"No","1991","secondary school degree","Couple + C. GT 16 ","326","0.89862392387373","0.867402148584211","0.92984569916325"
"No","1991","secondary school degree","Couple + C. LE and GT 16","119","0.874609579200308","0.817900611989682","0.931318546410935"
"No","1991","college entrance qualification","1-pers.-HH","157","0.834950500359869","0.781165643538435","0.888735357181304"
"No","1991","college entrance qualification","(Married) couple without C. ","299","0.881780293054993","0.847511718875793","0.916048867234194"
"No","1991","college entrance qualification","Single parent ","57","0.909202960463285","0.83825431946131","0.98015160146526"
"No","1991","college entrance qualification","Couple + C. LE 16 ","237","0.865419358173633","0.825445720128423","0.905392996218844"
"No","1991","college entrance qualification","Couple + C. GT 16 ","243","0.91679938562704","0.883292947671683","0.950305823582396"
"No","1991","college entrance qualification","Couple + C. LE and GT 16","47","0.914586021184615","0.837878180241367","0.991293862127862"
"No","1991","Other degree","1-pers.-HH","55","0.903909101757882","0.828707759643426","0.979110443872337"
"No","1991","Other degree","(Married) couple without C. ","142","0.870565878754885","0.818389403263255","0.922742354246514"
"No","1991","Other degree","Single parent ","27","","",""
"No","1991","Other degree","Couple + C. LE 16 ","277","0.849799696568661","0.810220259492842","0.889379133644481"
"No","1991","Other degree","Couple + C. GT 16 ","171","0.897917629406294","0.854868446457976","0.940966812354611"
"No","1991","Other degree","Couple + C. LE and GT 16","128","0.853932696385162","0.797414175326638","0.910451217443685"
"No","1991","no degree/no degree yet","1-pers.-HH","33","0.824543857230182","0.703610123435358","0.945477591025005"
"No","1991","no degree/no degree yet","(Married) couple without C. ","76","0.946098095233428","0.897220334049884","0.994975856416973"
"No","1991","no degree/no degree yet","Single parent ","37","0.881670123677726","0.782801968576186","0.980538278779266"
"No","1991","no degree/no degree yet","Couple + C. LE 16 ","120","0.770691413618869","0.702266460478671","0.839116366759066"
"No","1991","no degree/no degree yet","Couple + C. GT 16 ","220","0.936732932071668","0.905541385382097","0.967924478761239"
"No","1991","no degree/no degree yet","Couple + C. LE and GT 16","164","0.904821412643148","0.861710307896983","0.947932517389313"
"Yes","1992","lower secondary degree","1-pers.-HH","124","0.188933053760052","0.159913426716742","0.217952680803361"
"Yes","1992","lower secondary degree","(Married) couple without C. ","224","0.118936252036982","0.104287775341314","0.133584728732649"
"Yes","1992","lower secondary degree","Single parent ","29","","",""
"Yes","1992","lower secondary degree","Couple + C. LE 16 ","135","0.126372642611178","0.106294207222222","0.146451078000134"
"Yes","1992","lower secondary degree","Couple + C. GT 16 ","122","0.114690452524396","0.0963927595789666","0.132988145469826"
"Yes","1992","lower secondary degree","Couple + C. LE and GT 16","37","0.0868809417193653","0.058449205619546","0.115312677819185"
"Yes","1992","secondary school degree","1-pers.-HH","35","0.104399448654613","0.0711554933901171","0.137643403919109"
"Yes","1992","secondary school degree","(Married) couple without C. ","77","0.119475983891214","0.0947122405376238","0.144239727244804"
"Yes","1992","secondary school degree","Single parent ","21","","",""
"Yes","1992","secondary school degree","Couple + C. LE 16 ","140","0.123881995225663","0.105763103532394","0.142000886918932"
"Yes","1992","secondary school degree","Couple + C. GT 16 ","53","0.0717095233277556","0.0523459159115102","0.091073130744001"
"Yes","1992","secondary school degree","Couple + C. LE and GT 16","19","","",""
"Yes","1992","college entrance qualification","1-pers.-HH","19","","",""
"Yes","1992","college entrance qualification","(Married) couple without C. ","47","0.111934286014544","0.0810754157155301","0.142793156313558"
"Yes","1992","college entrance qualification","Single parent ","9","","",""
"Yes","1992","college entrance qualification","Couple + C. LE 16 ","57","0.125703757608982","0.097209991494479","0.154197523723486"
"Yes","1992","college entrance qualification","Couple + C. GT 16 ","33","0.0843629326514481","0.055532477413361","0.113193387889535"
"Yes","1992","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"Yes","1992","Other degree","1-pers.-HH","7","","",""
"Yes","1992","Other degree","(Married) couple without C. ","14","","",""
"Yes","1992","Other degree","Single parent ","7","","",""
"Yes","1992","Other degree","Couple + C. LE 16 ","28","","",""
"Yes","1992","Other degree","Couple + C. GT 16 ","20","","",""
"Yes","1992","Other degree","Couple + C. LE and GT 16","18","","",""
"Yes","1992","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","1992","no degree/no degree yet","(Married) couple without C. ","11","","",""
"Yes","1992","no degree/no degree yet","Single parent ","5","","",""
"Yes","1992","no degree/no degree yet","Couple + C. LE 16 ","14","","",""
"Yes","1992","no degree/no degree yet","Couple + C. GT 16 ","30","0.12554765076227","0.0847999036255492","0.166295397898991"
"Yes","1992","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"No","1992","lower secondary degree","1-pers.-HH","575","0.811066946239948","0.782047319196639","0.840086573283258"
"No","1992","lower secondary degree","(Married) couple without C. ","1652","0.881063747963018","0.86641527126735","0.895712224658686"
"No","1992","lower secondary degree","Single parent ","246","0.880881999586201","0.842596941611415","0.919167057560986"
"No","1992","lower secondary degree","Couple + C. LE 16 ","917","0.873627357388822","0.853548921999866","0.893705792777778"
"No","1992","lower secondary degree","Couple + C. GT 16 ","1043","0.885309547475603","0.867011854530174","0.903607240421033"
"No","1992","lower secondary degree","Couple + C. LE and GT 16","340","0.913119058280635","0.884687322180815","0.941550794380454"
"No","1992","secondary school degree","1-pers.-HH","290","0.895600551345387","0.862356596080891","0.928844506609883"
"No","1992","secondary school degree","(Married) couple without C. ","582","0.880524016108786","0.855760272755196","0.905287759462376"
"No","1992","secondary school degree","Single parent ","152","0.848289874653187","0.79483288916577","0.901746860140604"
"No","1992","secondary school degree","Couple + C. LE 16 ","1130","0.876118004774337","0.857999113081067","0.894236896467606"
"No","1992","secondary school degree","Couple + C. GT 16 ","629","0.928290476672244","0.908926869255999","0.94765408408849"
"No","1992","secondary school degree","Couple + C. LE and GT 16","281","0.934753049906461","0.90680728398662","0.962698815826301"
"No","1992","college entrance qualification","1-pers.-HH","184","0.889223648738076","0.846048971230439","0.932398326245714"
"No","1992","college entrance qualification","(Married) couple without C. ","354","0.888065713985456","0.857206843686442","0.91892458428447"
"No","1992","college entrance qualification","Single parent ","73","0.907703454285245","0.84505564589874","0.97035126267175"
"No","1992","college entrance qualification","Couple + C. LE 16 ","463","0.874296242391018","0.845802476276514","0.902790008505521"
"No","1992","college entrance qualification","Couple + C. GT 16 ","324","0.915637067348552","0.886806612110465","0.944467522586639"
"No","1992","college entrance qualification","Couple + C. LE and GT 16","87","0.962355763337183","0.923033010854754","1.00167851581961"
"No","1992","Other degree","1-pers.-HH","52","0.82379907369603","0.726583279501906","0.921014867890153"
"No","1992","Other degree","(Married) couple without C. ","175","0.906957823773034","0.865543491399885","0.948372156146183"
"No","1992","Other degree","Single parent ","34","0.923891563664882","0.842723896696297","1.00505923063347"
"No","1992","Other degree","Couple + C. LE 16 ","233","0.881601784787071","0.842406245380245","0.920797324193898"
"No","1992","Other degree","Couple + C. GT 16 ","189","0.89652957828135","0.855237630568613","0.937821525994087"
"No","1992","Other degree","Couple + C. LE and GT 16","145","0.876813355916879","0.826360044100528","0.927266667733231"
"No","1992","no degree/no degree yet","1-pers.-HH","40","0.975642880032637","0.928456727199653","1.02282903286562"
"No","1992","no degree/no degree yet","(Married) couple without C. ","80","0.857376156554659","0.785529069726868","0.929223243382449"
"No","1992","no degree/no degree yet","Single parent ","42","0.851924850265097","0.750383976645366","0.953465723884828"
"No","1992","no degree/no degree yet","Couple + C. LE 16 ","117","0.844410221641517","0.782340511801267","0.906479931481768"
"No","1992","no degree/no degree yet","Couple + C. GT 16 ","224","0.87445234923773","0.833704602101009","0.915200096374451"
"No","1992","no degree/no degree yet","Couple + C. LE and GT 16","182","0.95809972737666","0.929832499553779","0.986366955199541"
"Yes","1993","lower secondary degree","1-pers.-HH","","","",""
"Yes","1993","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","1993","lower secondary degree","Single parent ","","","",""
"Yes","1993","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","1993","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","1993","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","1993","secondary school degree","1-pers.-HH","","","",""
"Yes","1993","secondary school degree","(Married) couple without C. ","","","",""
"Yes","1993","secondary school degree","Single parent ","","","",""
"Yes","1993","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","1993","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","1993","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","1993","college entrance qualification","1-pers.-HH","","","",""
"Yes","1993","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","1993","college entrance qualification","Single parent ","","","",""
"Yes","1993","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","1993","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","1993","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","1993","Other degree","1-pers.-HH","","","",""
"Yes","1993","Other degree","(Married) couple without C. ","","","",""
"Yes","1993","Other degree","Single parent ","","","",""
"Yes","1993","Other degree","Couple + C. LE 16 ","","","",""
"Yes","1993","Other degree","Couple + C. GT 16 ","","","",""
"Yes","1993","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","1993","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","1993","no degree/no degree yet","Single parent ","","","",""
"Yes","1993","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","1993","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","1993","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"No","1993","lower secondary degree","1-pers.-HH","","","",""
"No","1993","lower secondary degree","(Married) couple without C. ","","","",""
"No","1993","lower secondary degree","Single parent ","","","",""
"No","1993","lower secondary degree","Couple + C. LE 16 ","","","",""
"No","1993","lower secondary degree","Couple + C. GT 16 ","","","",""
"No","1993","lower secondary degree","Couple + C. LE and GT 16","","","",""
"No","1993","secondary school degree","1-pers.-HH","","","",""
"No","1993","secondary school degree","(Married) couple without C. ","","","",""
"No","1993","secondary school degree","Single parent ","","","",""
"No","1993","secondary school degree","Couple + C. LE 16 ","","","",""
"No","1993","secondary school degree","Couple + C. GT 16 ","","","",""
"No","1993","secondary school degree","Couple + C. LE and GT 16","","","",""
"No","1993","college entrance qualification","1-pers.-HH","","","",""
"No","1993","college entrance qualification","(Married) couple without C. ","","","",""
"No","1993","college entrance qualification","Single parent ","","","",""
"No","1993","college entrance qualification","Couple + C. LE 16 ","","","",""
"No","1993","college entrance qualification","Couple + C. GT 16 ","","","",""
"No","1993","college entrance qualification","Couple + C. LE and GT 16","","","",""
"No","1993","Other degree","1-pers.-HH","","","",""
"No","1993","Other degree","(Married) couple without C. ","","","",""
"No","1993","Other degree","Single parent ","","","",""
"No","1993","Other degree","Couple + C. LE 16 ","","","",""
"No","1993","Other degree","Couple + C. GT 16 ","","","",""
"No","1993","Other degree","Couple + C. LE and GT 16","","","",""
"No","1993","no degree/no degree yet","1-pers.-HH","","","",""
"No","1993","no degree/no degree yet","(Married) couple without C. ","","","",""
"No","1993","no degree/no degree yet","Single parent ","","","",""
"No","1993","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"No","1993","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"No","1993","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","1994","lower secondary degree","1-pers.-HH","140","0.220452542147242","0.190193213093119","0.250711871201365"
"Yes","1994","lower secondary degree","(Married) couple without C. ","264","0.161497460851667","0.144755969402482","0.178238952300851"
"Yes","1994","lower secondary degree","Single parent ","30","0.124229060114716","0.0828424321868747","0.165615688042557"
"Yes","1994","lower secondary degree","Couple + C. LE 16 ","134","0.125317635124519","0.104546775876959","0.14608849437208"
"Yes","1994","lower secondary degree","Couple + C. GT 16 ","98","0.104744524320841","0.0856015027150829","0.123887545926599"
"Yes","1994","lower secondary degree","Couple + C. LE and GT 16","32","0.095938473174427","0.0648167048861678","0.127060241462686"
"Yes","1994","secondary school degree","1-pers.-HH","49","0.163617304380159","0.124750789007586","0.202483819752733"
"Yes","1994","secondary school degree","(Married) couple without C. ","77","0.121349942348712","0.0976301895031087","0.145069695194315"
"Yes","1994","secondary school degree","Single parent ","15","","",""
"Yes","1994","secondary school degree","Couple + C. LE 16 ","131","0.127547617031095","0.108309430111448","0.146785803950741"
"Yes","1994","secondary school degree","Couple + C. GT 16 ","59","0.0983547006663441","0.0748762586064121","0.121833142726276"
"Yes","1994","secondary school degree","Couple + C. LE and GT 16","26","","",""
"Yes","1994","college entrance qualification","1-pers.-HH","24","","",""
"Yes","1994","college entrance qualification","(Married) couple without C. ","43","0.0914886849461294","0.0646417264897853","0.118335643402474"
"Yes","1994","college entrance qualification","Single parent ","8","","",""
"Yes","1994","college entrance qualification","Couple + C. LE 16 ","50","0.105553962350678","0.07854025197667","0.132567672724687"
"Yes","1994","college entrance qualification","Couple + C. GT 16 ","22","","",""
"Yes","1994","college entrance qualification","Couple + C. LE and GT 16","9","","",""
"Yes","1994","Other degree","1-pers.-HH","4","","",""
"Yes","1994","Other degree","(Married) couple without C. ","17","","",""
"Yes","1994","Other degree","Single parent ","4","","",""
"Yes","1994","Other degree","Couple + C. LE 16 ","22","","",""
"Yes","1994","Other degree","Couple + C. GT 16 ","17","","",""
"Yes","1994","Other degree","Couple + C. LE and GT 16","12","","",""
"Yes","1994","no degree/no degree yet","1-pers.-HH","3","","",""
"Yes","1994","no degree/no degree yet","(Married) couple without C. ","14","","",""
"Yes","1994","no degree/no degree yet","Single parent ","3","","",""
"Yes","1994","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Yes","1994","no degree/no degree yet","Couple + C. GT 16 ","31","0.107532552775826","0.0698771248790465","0.145187980672606"
"Yes","1994","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"No","1994","lower secondary degree","1-pers.-HH","581","0.779547457852758","0.749288128798635","0.809806786906881"
"No","1994","lower secondary degree","(Married) couple without C. ","1592","0.838502539148333","0.821761047699149","0.855244030597518"
"No","1994","lower secondary degree","Single parent ","214","0.875770939885284","0.834384311957443","0.917157567813125"
"No","1994","lower secondary degree","Couple + C. LE 16 ","842","0.874682364875481","0.85391150562792","0.895453224123041"
"No","1994","lower secondary degree","Couple + C. GT 16 ","885","0.895255475679159","0.876112454073401","0.914398497284917"
"No","1994","lower secondary degree","Couple + C. LE and GT 16","312","0.904061526825573","0.872939758537314","0.935183295113832"
"No","1994","secondary school degree","1-pers.-HH","299","0.83638269561984","0.797516180247267","0.875249210992414"
"No","1994","secondary school degree","(Married) couple without C. ","651","0.878650057651288","0.854930304805685","0.902369810496891"
"No","1994","secondary school degree","Single parent ","143","0.907312641914764","0.86209496147459","0.952530322354939"
"No","1994","secondary school degree","Couple + C. LE 16 ","1024","0.872452382968905","0.853214196049259","0.891690569888552"
"No","1994","secondary school degree","Couple + C. GT 16 ","559","0.901645299333656","0.878166857273724","0.925123741393588"
"No","1994","secondary school degree","Couple + C. LE and GT 16","301","0.91529389236236","0.885114404908494","0.945473379816226"
"No","1994","college entrance qualification","1-pers.-HH","204","0.873227556777438","0.830040181160131","0.916414932394745"
"No","1994","college entrance qualification","(Married) couple without C. ","400","0.908511315053871","0.881664356597526","0.935358273510215"
"No","1994","college entrance qualification","Single parent ","63","0.894506533041864","0.823053041094774","0.965960024988954"
"No","1994","college entrance qualification","Couple + C. LE 16 ","447","0.894446037649322","0.867432327275313","0.92145974802333"
"No","1994","college entrance qualification","Couple + C. GT 16 ","319","0.933898071512104","0.907527004289557","0.960269138734651"
"No","1994","college entrance qualification","Couple + C. LE and GT 16","124","0.944809053951113","0.906000432779222","0.983617675123005"
"No","1994","Other degree","1-pers.-HH","52","0.924753270706793","0.855663964862798","0.993842576550788"
"No","1994","Other degree","(Married) couple without C. ","163","0.909116255944925","0.867124440097717","0.951108071792133"
"No","1994","Other degree","Single parent ","27","","",""
"No","1994","Other degree","Couple + C. LE 16 ","208","0.92456197876459","0.890431110859408","0.958692846669772"
"No","1994","Other degree","Couple + C. GT 16 ","178","0.904299236180673","0.863009265987255","0.94558920637409"
"No","1994","Other degree","Couple + C. LE and GT 16","113","0.924659551972129","0.878389699587699","0.970929404356558"
"No","1994","no degree/no degree yet","1-pers.-HH","34","0.937985499599817","0.860272814294024","1.01569818490561"
"No","1994","no degree/no degree yet","(Married) couple without C. ","77","0.823225999909823","0.744847647727455","0.901604352092192"
"No","1994","no degree/no degree yet","Single parent ","43","0.910294544484901","0.827715553298646","0.992873535671157"
"No","1994","no degree/no degree yet","Couple + C. LE 16 ","94","0.891661188662142","0.831046292007448","0.952276085316837"
"No","1994","no degree/no degree yet","Couple + C. GT 16 ","229","0.892467447224174","0.854812019327394","0.930122875120953"
"No","1994","no degree/no degree yet","Couple + C. LE and GT 16","187","0.921183076634047","0.884476352093592","0.957889801174503"
"Yes","1995","lower secondary degree","1-pers.-HH","138","0.203103052933892","0.174233637867943","0.231972467999841"
"Yes","1995","lower secondary degree","(Married) couple without C. ","260","0.145680431527593","0.129595919334648","0.161764943720537"
"Yes","1995","lower secondary degree","Single parent ","32","0.099742362737016","0.0628909224971576","0.136593802976874"
"Yes","1995","lower secondary degree","Couple + C. LE 16 ","133","0.124671527793209","0.103807213515442","0.145535842070975"
"Yes","1995","lower secondary degree","Couple + C. GT 16 ","105","0.126320401424804","0.104992261530502","0.147648541319106"
"Yes","1995","lower secondary degree","Couple + C. LE and GT 16","26","","",""
"Yes","1995","secondary school degree","1-pers.-HH","52","0.158590357756432","0.120265768479852","0.196914947033011"
"Yes","1995","secondary school degree","(Married) couple without C. ","77","0.101179872096265","0.0797539648584902","0.122605779334041"
"Yes","1995","secondary school degree","Single parent ","15","","",""
"Yes","1995","secondary school degree","Couple + C. LE 16 ","150","0.12609724660329","0.106861039931146","0.145333453275435"
"Yes","1995","secondary school degree","Couple + C. GT 16 ","53","0.0774026305317965","0.0563339266265837","0.0984713344370093"
"Yes","1995","secondary school degree","Couple + C. LE and GT 16","32","0.0844051303705001","0.055322704447838","0.113487556293162"
"Yes","1995","college entrance qualification","1-pers.-HH","18","","",""
"Yes","1995","college entrance qualification","(Married) couple without C. ","50","0.126597931225694","0.096943135404343","0.156252727047045"
"Yes","1995","college entrance qualification","Single parent ","8","","",""
"Yes","1995","college entrance qualification","Couple + C. LE 16 ","50","0.0792280222678108","0.0558327251590426","0.102623319376579"
"Yes","1995","college entrance qualification","Couple + C. GT 16 ","34","0.110153399101689","0.0776312215479193","0.14267557665546"
"Yes","1995","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"Yes","1995","Other degree","1-pers.-HH","9","","",""
"Yes","1995","Other degree","(Married) couple without C. ","28","","",""
"Yes","1995","Other degree","Single parent ","5","","",""
"Yes","1995","Other degree","Couple + C. LE 16 ","28","","",""
"Yes","1995","Other degree","Couple + C. GT 16 ","35","0.139204102272867","0.0957701560687031","0.18263804847703"
"Yes","1995","Other degree","Couple + C. LE and GT 16","19","","",""
"Yes","1995","no degree/no degree yet","1-pers.-HH","3","","",""
"Yes","1995","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Yes","1995","no degree/no degree yet","Single parent ","6","","",""
"Yes","1995","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Yes","1995","no degree/no degree yet","Couple + C. GT 16 ","30","0.102075742508543","0.0660971006805913","0.138054384336494"
"Yes","1995","no degree/no degree yet","Couple + C. LE and GT 16","17","","",""
"No","1995","lower secondary degree","1-pers.-HH","608","0.796896947066108","0.768027532000159","0.825766362132056"
"No","1995","lower secondary degree","(Married) couple without C. ","1588","0.854319568472407","0.838235056279463","0.870404080665352"
"No","1995","lower secondary degree","Single parent ","222","0.900257637262984","0.863406197023126","0.937109077502843"
"No","1995","lower secondary degree","Couple + C. LE 16 ","830","0.875328472206791","0.854464157929025","0.896192786484558"
"No","1995","lower secondary degree","Couple + C. GT 16 ","827","0.873679598575196","0.852351458680894","0.895007738469498"
"No","1995","lower secondary degree","Couple + C. LE and GT 16","290","0.921567436027691","0.891924834495344","0.951210037560039"
"No","1995","secondary school degree","1-pers.-HH","297","0.841409642243568","0.803085052966989","0.879734231520148"
"No","1995","secondary school degree","(Married) couple without C. ","684","0.898820127903734","0.877394220665959","0.92024603514151"
"No","1995","secondary school degree","Single parent ","148","0.910568860379763","0.866760694750381","0.954377026009144"
"No","1995","secondary school degree","Couple + C. LE 16 ","994","0.87390275339671","0.854666546724565","0.893138960068854"
"No","1995","secondary school degree","Couple + C. GT 16 ","565","0.922597369468203","0.901528665562991","0.943666073373416"
"No","1995","secondary school degree","Couple + C. LE and GT 16","319","0.9155948696295","0.886512443706838","0.944677295552162"
"No","1995","college entrance qualification","1-pers.-HH","202","0.884755095128335","0.842560273661509","0.926949916595161"
"No","1995","college entrance qualification","(Married) couple without C. ","433","0.873402068774306","0.843747272952955","0.903056864595657"
"No","1995","college entrance qualification","Single parent ","70","0.906701088214246","0.842154818663065","0.971247357765426"
"No","1995","college entrance qualification","Couple + C. LE 16 ","462","0.920771977732189","0.897376680623421","0.944167274840958"
"No","1995","college entrance qualification","Couple + C. GT 16 ","322","0.889846600898311","0.85732442334454","0.922368778452081"
"No","1995","college entrance qualification","Couple + C. LE and GT 16","142","0.953578606860751","0.919908864279927","0.987248349441574"
"No","1995","Other degree","1-pers.-HH","66","0.849190026863857","0.768199367786125","0.930180685941588"
"No","1995","Other degree","(Married) couple without C. ","189","0.885247969134621","0.842841620075653","0.927654318193588"
"No","1995","Other degree","Single parent ","35","0.847850941966636","0.736546503532193","0.95915538040108"
"No","1995","Other degree","Couple + C. LE 16 ","311","0.909935839225773","0.879461827482402","0.940409850969144"
"No","1995","Other degree","Couple + C. GT 16 ","209","0.860795897727133","0.81736195152297","0.904229843931297"
"No","1995","Other degree","Couple + C. LE and GT 16","144","0.856402789753646","0.802567590247405","0.910237989259887"
"No","1995","no degree/no degree yet","1-pers.-HH","37","0.9561838688859","0.892752247081934","1.01961549068987"
"No","1995","no degree/no degree yet","(Married) couple without C. ","85","0.924751976402542","0.870848799724921","0.978655153080163"
"No","1995","no degree/no degree yet","Single parent ","48","0.884875746205806","0.799747091353088","0.970004401058525"
"No","1995","no degree/no degree yet","Couple + C. LE 16 ","94","0.874422300363208","0.811634816975964","0.937209783750453"
"No","1995","no degree/no degree yet","Couple + C. GT 16 ","242","0.897924257491457","0.861945615663506","0.933902899319409"
"No","1995","no degree/no degree yet","Couple + C. LE and GT 16","205","0.938178455890258","0.906498522795033","0.969858388985483"
"Yes","1996","lower secondary degree","1-pers.-HH","137","0.197636320970693","0.169250189870311","0.226022452071076"
"Yes","1996","lower secondary degree","(Married) couple without C. ","254","0.14001641876754","0.124267772239373","0.155765065295707"
"Yes","1996","lower secondary degree","Single parent ","36","0.138005308564607","0.0953364110014974","0.180674206127717"
"Yes","1996","lower secondary degree","Couple + C. LE 16 ","102","0.105720652611773","0.0856657418359248","0.125775563387621"
"Yes","1996","lower secondary degree","Couple + C. GT 16 ","101","0.125520889265969","0.103442226764953","0.147599551766985"
"Yes","1996","lower secondary degree","Couple + C. LE and GT 16","30","0.0928182907496983","0.0607735516443557","0.124863029855041"
"Yes","1996","secondary school degree","1-pers.-HH","39","0.115630880690115","0.0825976886611899","0.148664072719039"
"Yes","1996","secondary school degree","(Married) couple without C. ","93","0.119173207385245","0.0966939884310542","0.141652426339435"
"Yes","1996","secondary school degree","Single parent ","19","","",""
"Yes","1996","secondary school degree","Couple + C. LE 16 ","151","0.129751916186875","0.109965978417572","0.149537853956177"
"Yes","1996","secondary school degree","Couple + C. GT 16 ","49","0.084196922456544","0.0614008608867285","0.10699298402636"
"Yes","1996","secondary school degree","Couple + C. LE and GT 16","38","0.0743774201174732","0.048099787938169","0.100655052296778"
"Yes","1996","college entrance qualification","1-pers.-HH","23","","",""
"Yes","1996","college entrance qualification","(Married) couple without C. ","48","0.11049091375533","0.0829290631981587","0.138052764312501"
"Yes","1996","college entrance qualification","Single parent ","7","","",""
"Yes","1996","college entrance qualification","Couple + C. LE 16 ","67","0.129046713834716","0.0997197476526901","0.158373680016743"
"Yes","1996","college entrance qualification","Couple + C. GT 16 ","34","0.0863815226810828","0.0565645349716319","0.116198510390534"
"Yes","1996","college entrance qualification","Couple + C. LE and GT 16","14","","",""
"Yes","1996","Other degree","1-pers.-HH","7","","",""
"Yes","1996","Other degree","(Married) couple without C. ","41","0.192078220277126","0.139904746560419","0.244251693993832"
"Yes","1996","Other degree","Single parent ","6","","",""
"Yes","1996","Other degree","Couple + C. LE 16 ","32","0.113451828480577","0.0776238947463104","0.149279762214845"
"Yes","1996","Other degree","Couple + C. GT 16 ","21","","",""
"Yes","1996","Other degree","Couple + C. LE and GT 16","21","","",""
"Yes","1996","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","1996","no degree/no degree yet","(Married) couple without C. ","15","","",""
"Yes","1996","no degree/no degree yet","Single parent ","5","","",""
"Yes","1996","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Yes","1996","no degree/no degree yet","Couple + C. GT 16 ","31","0.114692449175593","0.0768933660823107","0.152491532268876"
"Yes","1996","no degree/no degree yet","Couple + C. LE and GT 16","18","","",""
"No","1996","lower secondary degree","1-pers.-HH","619","0.802363679029307","0.773977547928924","0.830749810129689"
"No","1996","lower secondary degree","(Married) couple without C. ","1611","0.85998358123246","0.844234934704293","0.875732227760627"
"No","1996","lower secondary degree","Single parent ","215","0.861994691435393","0.819325793872283","0.904663588998503"
"No","1996","lower secondary degree","Couple + C. LE 16 ","801","0.894279347388227","0.874224436612379","0.914334258164075"
"No","1996","lower secondary degree","Couple + C. GT 16 ","764","0.874479110734031","0.852400448233015","0.896557773235047"
"No","1996","lower secondary degree","Couple + C. LE and GT 16","285","0.907181709250302","0.875136970144959","0.939226448355644"
