"ple0053","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","1995","Rhineland-Palatinate,Saarland","Urban Area","502","0.861122877590989","0.832857025182628","0.88938872999935","2"
"No","1995","Rhineland-Palatinate,Saarland","Rural Area","120","0.879787673082542","0.824929082576254","0.93464626358883","2"
"No","1995","Baden-Württemberg","Urban Area","1391","0.873014960156458","0.856602666506186","0.889427253806729","2"
"No","1995","Baden-Württemberg","Rural Area","196","0.873143574869436","0.829559970115047","0.916727179623826","2"
"No","1995","Bavaria","Urban Area","748","0.86889131679992","0.846134149990233","0.891648483609606","2"
"No","1995","Bavaria","Rural Area","727","0.849321950070132","0.825144457265633","0.87349944287463","2"
"No","1995","Mecklenburg-Western Pomerania","Urban Area","51","0.908322539281296","0.832742796273279","0.983902282289313","2"
"No","1995","Mecklenburg-Western Pomerania","Rural Area","311","0.859668659208896","0.823839437499613","0.895497880918179","2"
"No","1995","Saxony","Urban Area","510","0.877519980486064","0.850653473431809","0.904386487540319","2"
"No","1995","Saxony","Rural Area","476","0.909425038738675","0.88487478577476","0.933975291702591","2"
"No","1995","Thuringia","Urban Area","168","0.877282506071929","0.830380422104126","0.924184590039732","2"
"No","1995","Thuringia","Rural Area","398","0.848841761662857","0.816143331095813","0.881540192229901","2"
"No","1995","Saxony-Anhalt","Urban Area","163","0.907658820123905","0.865941034060486","0.949376606187324","2"
"No","1995","Saxony-Anhalt","Rural Area","434","0.845164915062499","0.81352016638674","0.876809663738259","2"
"Yes","1995","Schleswig-Holstein","Urban Area","13","","","","1"
"Yes","1995","Schleswig-Holstein","Rural Area","20","","","","1"
"Yes","1995","Hamburg","Urban Area","14","","","","1"
"Yes","1995","Hamburg","Rural Area","","","","","1"
"Yes","1995","Hesse","Urban Area","103","0.149825829312073","0.125247470507448","0.174404188116698","1"
"Yes","1995","Hesse","Rural Area","20","","","","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Urban Area","73","0.138877122409011","0.11061127000065","0.167142974817372","1"
"Yes","1995","Rhineland-Palatinate,Saarland","Rural Area","15","","","","1"
"Yes","1995","Baden-Württemberg","Urban Area","190","0.126985039843542","0.110572746193271","0.143397333493814","1"
"Yes","1995","Baden-Württemberg","Rural Area","28","","","","1"
"Yes","1995","Bavaria","Urban Area","97","0.13110868320008","0.108351516390394","0.153865850009767","1"
"Yes","1995","Bavaria","Rural Area","114","0.150678049929868","0.12650055712537","0.174855542734367","1"
"Yes","1995","Berlin","Urban Area","55","0.093327006564122","0.0694467124581072","0.117207300670137","1"
"Yes","1995","Berlin","Rural Area","","","","","1"
"Yes","1995","Brandenburg","Urban Area","","","","","1"
"Yes","1995","Brandenburg","Rural Area","71","0.124179502332324","0.0971297964678934","0.151229208196755","1"
"Yes","1995","Mecklenburg-Western Pomerania","Urban Area","5","","","","1"
"Yes","1995","Mecklenburg-Western Pomerania","Rural Area","50","0.140331340791104","0.104502119081822","0.176160562500387","1"
"Yes","1995","Lower Saxony","Urban Area","49","0.0976346927087995","0.0731165724770911","0.122152812940508","1"
"Yes","1995","Lower Saxony","Rural Area","55","0.121036600569052","0.0918271028699312","0.150246098268172","1"
"Yes","1995","Bremen","Urban Area","12","","","","1"
"Yes","1995","Saxony","Urban Area","62","0.122480019513936","0.0956135124596811","0.149346526568191","1"
"Yes","1995","Saxony","Rural Area","49","0.0905749612613248","0.0660247082974091","0.115125214225241","1"
"Yes","1995","Saxony-Anhalt","Urban Area","22","","","","1"
"Yes","1995","Bremen","Rural Area","","","","","1"
"Yes","1995","North Rhine-Westphalia","Urban Area","308","0.130183736350214","0.11702712715565","0.143340345544778","1"
"Yes","1995","Saxony-Anhalt","Rural Area","68","0.154835084937501","0.123190336261741","0.18647983361326","1"
"Yes","1995","Thuringia","Urban Area","20","","","","1"
"Yes","1995","North Rhine-Westphalia","Rural Area","5","","","","1"
"Yes","1995","Thuringia","Rural Area","63","0.151158238337143","0.118459807770099","0.183856668904187","1"
"No","1996","Schleswig-Holstein","Urban Area","127","0.894615492667537","0.843753816854805","0.94547716848027","2"
"No","1996","Hamburg","Urban Area","111","0.885774287868989","0.830012517142739","0.941536058595239","2"
"No","1996","Lower Saxony","Urban Area","496","0.879166651198363","0.852123331616819","0.906209970779907","2"
"No","1996","Schleswig-Holstein","Rural Area","124","0.847620622446195","0.789523679765294","0.905717565127097","2"
"No","1996","Hamburg","Rural Area","","","","","2"
"No","1996","Lower Saxony","Rural Area","422","0.866461832746054","0.836282085083995","0.896641580408112","2"
"No","1996","Bremen","Urban Area","86","0.847479204766322","0.775183025847174","0.91977538368547","2"
"No","1996","Bremen","Rural Area","","","","","2"
"No","1996","North Rhine-Westphalia","Urban Area","2178","0.879432296377362","0.866660396074103","0.892204196680622","2"
"No","1996","North Rhine-Westphalia","Rural Area","57","0.895386255797896","0.819811387125262","0.970961124470529","2"
"No","1996","Berlin","Urban Area","473","0.837664567802819","0.806676794165855","0.868652341439784","2"
"No","1996","Hesse","Urban Area","689","0.895940361185471","0.874359656144388","0.917521066226554","2"
"No","1996","Berlin","Rural Area","","","","","2"
"No","1996","Brandenburg","Urban Area","29","","","","2"
"No","1996","Brandenburg","Rural Area","499","0.872503708403294","0.845074937924065","0.899932478882522","2"
"No","1996","Hesse","Rural Area","118","0.816463139747694","0.752340113039352","0.880586166456036","2"
"No","1996","Rhineland-Palatinate,Saarland","Urban Area","493","0.884907073366329","0.858427917157252","0.911386229575406","2"
"No","1996","Baden-Württemberg","Urban Area","1298","0.860252755299741","0.842694682415521","0.877810828183961","2"
"No","1996","Rhineland-Palatinate,Saarland","Rural Area","125","0.915036230292829","0.868001653753677","0.962070806831982","2"
"No","1996","Baden-Württemberg","Rural Area","193","0.878339328408927","0.835044870827687","0.921633785990167","2"
"No","1996","Bavaria","Urban Area","734","0.883852937288018","0.861949801143464","0.905756073432573","2"
"No","1996","Bavaria","Rural Area","732","0.847443559908448","0.823070187903926","0.87181693191297","2"
"No","1996","Mecklenburg-Western Pomerania","Urban Area","48","0.894365506334598","0.812384808810958","0.976346203858237","2"
"No","1996","Mecklenburg-Western Pomerania","Rural Area","293","0.855232440069078","0.818049255713646","0.892415624424509","2"
"No","1996","Saxony","Urban Area","511","0.875901761521474","0.848812169394085","0.902991353648862","2"
"No","1996","Saxony","Rural Area","482","0.882575322960925","0.855448118807496","0.909702527114355","2"
"No","1996","Thuringia","Urban Area","171","0.890550836425875","0.84627497812987","0.934826694721881","2"
"No","1996","Thuringia","Rural Area","412","0.868396378026002","0.837801086734971","0.898991669317033","2"
"No","1996","Saxony-Anhalt","Urban Area","177","0.864945043269668","0.818272227570135","0.911617858969201","2"
"No","1996","Saxony-Anhalt","Rural Area","398","0.813336699113267","0.77818537032363","0.848488027902904","2"
"Yes","1996","Schleswig-Holstein","Urban Area","13","","","","1"
"Yes","1996","Schleswig-Holstein","Rural Area","23","","","","1"
"Yes","1996","Hamburg","Urban Area","14","","","","1"
"Yes","1996","Hamburg","Rural Area","","","","","1"
"Yes","1996","Hesse","Urban Area","80","0.104059638814529","0.0824789337734456","0.125640343855612","1"
"Yes","1996","Hesse","Rural Area","22","","","","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Urban Area","65","0.115092926633671","0.0886137704245938","0.141572082842748","1"
"Yes","1996","Rhineland-Palatinate,Saarland","Rural Area","10","","","","1"
"Yes","1996","Baden-Württemberg","Urban Area","200","0.139747244700259","0.122189171816039","0.157305317584479","1"
"Yes","1996","Baden-Württemberg","Rural Area","26","","","","1"
"Yes","1996","Bavaria","Urban Area","88","0.116147062711982","0.0942439265674275","0.138050198856536","1"
"Yes","1996","Bavaria","Rural Area","104","0.152556440091552","0.128183068087029","0.176929812096074","1"
"Yes","1996","Berlin","Urban Area","71","0.162335432197181","0.131347658560216","0.193323205834145","1"
"Yes","1996","Berlin","Rural Area","","","","","1"
"Yes","1996","Brandenburg","Urban Area","3","","","","1"
"Yes","1996","Brandenburg","Rural Area","69","0.127496291596706","0.100067521117478","0.154925062075935","1"
"Yes","1996","Mecklenburg-Western Pomerania","Urban Area","6","","","","1"
"Yes","1996","Mecklenburg-Western Pomerania","Rural Area","51","0.144767559930922","0.107584375575491","0.181950744286354","1"
"Yes","1996","Saxony","Urban Area","58","0.124098238478526","0.0970086463511384","0.151187830605915","1"
"Yes","1996","Saxony","Rural Area","59","0.117424677039075","0.0902974728856452","0.144551881192504","1"
"Yes","1996","Saxony-Anhalt","Urban Area","29","","","","1"
"Yes","1996","Lower Saxony","Urban Area","62","0.120833348801637","0.0937900292200934","0.147876668383181","1"
"Yes","1996","Lower Saxony","Rural Area","66","0.133538167253946","0.103358419591888","0.163717914916004","1"
"Yes","1996","Bremen","Urban Area","9","","","","1"
"Yes","1996","Saxony-Anhalt","Rural Area","74","0.186663300886733","0.151511972097097","0.22181462967637","1"
"Yes","1996","Thuringia","Urban Area","20","","","","1"
"Yes","1996","Bremen","Rural Area","","","","","1"
"Yes","1996","North Rhine-Westphalia","Urban Area","319","0.120567703622638","0.107795803319378","0.133339603925897","1"
"Yes","1996","Thuringia","Rural Area","57","0.131603621973998","0.101008330682967","0.162198913265029","1"
"Yes","1996","North Rhine-Westphalia","Rural Area","6","","","","1"
"No","1997","Hamburg","Urban Area","109","0.86229231857352","0.801394480220741","0.923190156926299","2"
"No","1997","Schleswig-Holstein","Urban Area","118","0.891857957920754","0.838472675585415","0.945243240256094","2"
"No","1997","Schleswig-Holstein","Rural Area","128","0.923271919595693","0.879339966141314","0.967203873050071","2"
"No","1997","Hamburg","Rural Area","","","","","2"
"No","1997","Lower Saxony","Urban Area","487","0.846087098285141","0.816145426810847","0.876028769759434","2"
"No","1997","Lower Saxony","Rural Area","416","0.849633389712496","0.817657770544644","0.881609008880347","2"
"No","1997","Bremen","Urban Area","80","0.85609891826324","0.785144708478815","0.927053128047666","2"
"No","1997","Bremen","Rural Area","","","","","2"
"No","1997","North Rhine-Westphalia","Urban Area","2140","0.867673895607837","0.854245599968852","0.881102191246822","2"
"No","1997","North Rhine-Westphalia","Rural Area","62","0.898333904894656","0.826504775639275","0.970163034150037","2"
"No","1997","Hesse","Urban Area","630","0.850980118169533","0.824859659471312","0.877100576867754","2"
"No","1997","Berlin","Urban Area","465","0.912377167421249","0.887886029786363","0.936868305056136","2"
"No","1997","Hesse","Rural Area","110","0.823335631035715","0.758274132211267","0.888397129860162","2"
"No","1997","Berlin","Rural Area","","","","","2"
"No","1997","Brandenburg","Urban Area","23","","","","2"
"No","1997","Rhineland-Palatinate,Saarland","Urban Area","504","0.871929560357493","0.844544403833585","0.899314716881401","2"
"No","1997","Brandenburg","Rural Area","499","0.85912707425606","0.830592427088755","0.887661721423364","2"
"No","1997","Baden-Württemberg","Urban Area","1324","0.881529414513025","0.865224176503639","0.897834652522411","2"
"No","1997","Rhineland-Palatinate,Saarland","Rural Area","125","0.892525330276936","0.841404032604973","0.943646627948899","2"
"No","1997","Baden-Württemberg","Rural Area","179","0.851826428218831","0.803545306281373","0.900107550156288","2"
"No","1997","Bavaria","Urban Area","706","0.867180533580792","0.843851946078082","0.890509121083501","2"
"No","1997","Bavaria","Rural Area","710","0.884817553812326","0.86288668169925","0.906748425925402","2"
"No","1997","Mecklenburg-Western Pomerania","Urban Area","54","0.957006089861484","0.904347225841034","1.00966495388193","2"
"No","1997","Mecklenburg-Western Pomerania","Rural Area","292","0.854996123923805","0.817121273373912","0.892870974473698","2"
"No","1997","Saxony","Urban Area","501","0.881994983991663","0.855274927670846","0.90871504031248","2"
"No","1997","Saxony","Rural Area","474","0.879388835625943","0.851688498198252","0.907089173053633","2"
"No","1997","Thuringia","Urban Area","175","0.899713026673847","0.857444073475116","0.941981979872578","2"
"No","1997","Thuringia","Rural Area","413","0.878389905083453","0.848778866089954","0.908000944076952","2"
"No","1997","Saxony-Anhalt","Urban Area","166","0.796561054728809","0.740909584186272","0.852212525271345","2"
"No","1997","Saxony-Anhalt","Rural Area","411","0.864321236674681","0.833229236401294","0.895413236948068","2"
"Yes","1997","Schleswig-Holstein","Urban Area","12","","","","1"
"Yes","1997","Schleswig-Holstein","Rural Area","13","","","","1"
"Yes","1997","Hamburg","Urban Area","14","","","","1"
"Yes","1997","Hamburg","Rural Area","","","","","1"
"Yes","1997","Hesse","Urban Area","84","0.149019881830467","0.122899423132246","0.175140340528688","1"
"Yes","1997","Hesse","Rural Area","22","","","","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Urban Area","68","0.128070439642507","0.100685283118599","0.155455596166415","1"
"Yes","1997","Rhineland-Palatinate,Saarland","Rural Area","16","","","","1"
"Yes","1997","Baden-Württemberg","Urban Area","185","0.118470585486975","0.102165347477589","0.134775823496361","1"
"Yes","1997","Baden-Württemberg","Rural Area","29","","","","1"
"Yes","1997","Bavaria","Urban Area","107","0.132819466419208","0.109490878916499","0.156148053921918","1"
"Yes","1997","Bavaria","Rural Area","104","0.115182446187674","0.0932515740745975","0.13711331830075","1"
"Yes","1997","Berlin","Urban Area","47","0.0876228325787507","0.0631316949438643","0.112113970213637","1"
"Yes","1997","Berlin","Rural Area","","","","","1"
"Yes","1997","Brandenburg","Urban Area","4","","","","1"
"Yes","1997","Brandenburg","Rural Area","72","0.14087292574394","0.112338278576636","0.169407572911245","1"
"Yes","1997","Mecklenburg-Western Pomerania","Urban Area","3","","","","1"
"Yes","1997","Mecklenburg-Western Pomerania","Rural Area","40","0.145003876076195","0.107129025526302","0.182878726626088","1"
"Yes","1997","Lower Saxony","Urban Area","71","0.153912901714859","0.123971230240566","0.183854573189153","1"
"Yes","1997","Lower Saxony","Rural Area","64","0.150366610287505","0.118390991119653","0.182342229455356","1"
"Yes","1997","Bremen","Urban Area","14","","","","1"
"Yes","1997","Saxony","Urban Area","59","0.118005016008337","0.0912849596875203","0.144725072329154","1"
"Yes","1997","Saxony","Rural Area","57","0.120611164374057","0.0929108269463669","0.148311501801748","1"
"Yes","1997","Saxony-Anhalt","Urban Area","35","0.203438945271192","0.147787474728655","0.259090415813728","1"
"Yes","1997","Bremen","Rural Area","","","","","1"
"Yes","1997","North Rhine-Westphalia","Urban Area","306","0.132326104392163","0.118897808753178","0.145754400031148","1"
"Yes","1997","Saxony-Anhalt","Rural Area","55","0.135678763325319","0.104586763051932","0.166770763598706","1"
"Yes","1997","Thuringia","Urban Area","19","","","","1"
"Yes","1997","North Rhine-Westphalia","Rural Area","6","","","","1"
"Yes","1997","Thuringia","Rural Area","55","0.121610094916547","0.0919990559230478","0.151221133910046","1"
"No","1998","Schleswig-Holstein","Rural Area","144","0.875001510747232","0.824386078444493","0.925616943049972","2"
"No","1998","Schleswig-Holstein","Urban Area","176","0.920387586060179","0.882098654376444","0.958676517743913","2"
"No","1998","Hamburg","Urban Area","135","0.824578812833194","0.764510582238684","0.884647043427703","2"
"No","1998","Lower Saxony","Urban Area","556","0.868322908801921","0.841834451468456","0.894811366135385","2"
"No","1998","Hamburg","Rural Area","","","","","2"
"No","1998","Lower Saxony","Rural Area","511","0.877052394741143","0.850281864197429","0.903822925284857","2"
"No","1998","Bremen","Urban Area","90","0.875606976926241","0.811243422145226","0.939970531707255","2"
"No","1998","Bremen","Rural Area","","","","","2"
"No","1998","North Rhine-Westphalia","Urban Area","2463","0.876612753068111","0.864402669509295","0.888822836626928","2"
"No","1998","North Rhine-Westphalia","Rural Area","58","0.926837359755201","0.862535391484794","0.991139328025608","2"
"No","1998","Hesse","Urban Area","704","0.885751700913073","0.863735530614436","0.90776787121171","2"
"No","1998","Berlin","Urban Area","482","0.90374538762679","0.878659200812194","0.928831574441386","2"
"No","1998","Hesse","Rural Area","129","0.860126110836432","0.80461858718927","0.915633634483593","2"
"No","1998","Rhineland-Palatinate,Saarland","Urban Area","544","0.866181421979297","0.839425770119563","0.892937073839032","2"
"No","1998","Berlin","Rural Area","","","","","2"
"No","1998","Brandenburg","Urban Area","24","","","","2"
"No","1998","Brandenburg","Rural Area","503","0.847259894386355","0.818281647672797","0.876238141099912","2"
"No","1998","Rhineland-Palatinate,Saarland","Rural Area","160","0.885227498358431","0.839171568869158","0.931283427847703","2"
"No","1998","Baden-Württemberg","Urban Area","1430","0.886679768863998","0.871253539242213","0.902105998485783","2"
"No","1998","Baden-Württemberg","Rural Area","179","0.87215882339579","0.826780380193072","0.917537266598508","2"
"No","1998","Bavaria","Urban Area","782","0.835943661789845","0.811882731970909","0.860004591608781","2"
"No","1998","Bavaria","Rural Area","837","0.856380010555662","0.834275771948735","0.87848424916259","2"
"No","1998","Mecklenburg-Western Pomerania","Urban Area","48","0.880765572775703","0.794332050515352","0.967199095036053","2"
"No","1998","Mecklenburg-Western Pomerania","Rural Area","307","0.867209978368343","0.831959262094232","0.902460694642454","2"
"No","1998","Saxony","Urban Area","537","0.898398858291726","0.873895502998732","0.92290221358472","2"
"No","1998","Saxony","Rural Area","542","0.87583231268048","0.849489349585027","0.902175275775933","2"
"No","1998","Thuringia","Urban Area","179","0.831493318535684","0.781918175218398","0.88106846185297","2"
"No","1998","Thuringia","Rural Area","447","0.852074685912521","0.821442123868294","0.882707247956748","2"
"No","1998","Saxony-Anhalt","Urban Area","165","0.835864394644641","0.783742938580407","0.887985850708875","2"
"No","1998","Saxony-Anhalt","Rural Area","426","0.84882432149078","0.817394082094567","0.880254560886993","2"
"Yes","1998","Schleswig-Holstein","Urban Area","16","","","","1"
"Yes","1998","Schleswig-Holstein","Rural Area","20","","","","1"
"Yes","1998","Hamburg","Urban Area","19","","","","1"
"Yes","1998","Hamburg","Rural Area","","","","","1"
"Yes","1998","Lower Saxony","Urban Area","70","0.131677091198079","0.105188633864615","0.158165548531544","1"
"Yes","1998","Lower Saxony","Rural Area","67","0.122947605258857","0.0961770747151429","0.149718135802571","1"
"Yes","1998","Bremen","Urban Area","11","","","","1"
"Yes","1998","Bremen","Rural Area","","","","","1"
"Yes","1998","Hesse","Urban Area","98","0.114248299086927","0.0922321287882897","0.136264469385564","1"
"Yes","1998","Hesse","Rural Area","21","","","","1"
"Yes","1998","Rhineland-Palatinate,Saarland","Urban Area","78","0.133818578020703","0.107062926160968","0.160574229880437","1"
"Yes","1998","Rhineland-Palatinate,Saarland","Rural Area","24","","","","1"
"Yes","1998","Baden-Württemberg","Urban Area","192","0.113320231136002","0.0978940015142175","0.128746460757787","1"
"Yes","1998","Baden-Württemberg","Rural Area","29","","","","1"
"Yes","1998","Bavaria","Urban Area","128","0.164056338210155","0.139995408391219","0.188117268029091","1"
"Yes","1998","Bavaria","Rural Area","130","0.143619989444338","0.12151575083741","0.165724228051265","1"
"Yes","1998","Berlin","Urban Area","49","0.09625461237321","0.0711684255586137","0.121340799187806","1"
"Yes","1998","Berlin","Rural Area","","","","","1"
"Yes","1998","Brandenburg","Urban Area","6","","","","1"
"Yes","1998","Brandenburg","Rural Area","89","0.152740105613645","0.123761858900088","0.181718352327203","1"
"Yes","1998","Mecklenburg-Western Pomerania","Urban Area","6","","","","1"
"Yes","1998","Mecklenburg-Western Pomerania","Rural Area","49","0.132790021631657","0.0975393053575457","0.168040737905768","1"
"Yes","1998","Saxony","Urban Area","47","0.101601141708274","0.0770977864152798","0.126104497001268","1"
"Yes","1998","Saxony","Rural Area","60","0.12416768731952","0.097824724224067","0.150510650414973","1"
"Yes","1998","Saxony-Anhalt","Urban Area","29","","","","1"
"Yes","1998","Saxony-Anhalt","Rural Area","73","0.15117567850922","0.119745439113007","0.182605917905433","1"
"Yes","1998","Thuringia","Urban Area","40","0.168506681464316","0.11893153814703","0.218081824781602","1"
"Yes","1998","North Rhine-Westphalia","Urban Area","324","0.123387246931889","0.111177163373072","0.135597330490705","1"
"Yes","1998","Thuringia","Rural Area","69","0.147925314087479","0.117292752043252","0.178557876131706","1"
"Yes","1998","North Rhine-Westphalia","Rural Area","5","","","","1"
"No","1999","Schleswig-Holstein","Urban Area","156","0.953197601929894","0.921066947549156","0.985328256310632","2"
"No","1999","Schleswig-Holstein","Rural Area","140","0.849557122975168","0.794674305708589","0.904439940241746","2"
"No","1999","Hamburg","Urban Area","124","0.91554705710148","0.869153649011639","0.961940465191321","2"
"No","1999","Hamburg","Rural Area","","","","","2"
"No","1999","Lower Saxony","Urban Area","545","0.862461713035433","0.835307603141635","0.88961582292923","2"
"No","1999","Lower Saxony","Rural Area","486","0.884134226066206","0.857577919316084","0.910690532816329","2"
"No","1999","Bremen","Urban Area","76","0.860124796700674","0.788063149154783","0.932186444246565","2"
"No","1999","North Rhine-Westphalia","Urban Area","2317","0.859420495791479","0.846174057830048","0.87266693375291","2"
"No","1999","Bremen","Rural Area","","","","","2"
"No","1999","North Rhine-Westphalia","Rural Area","59","0.840073575678255","0.751644537965932","0.928502613390579","2"
"No","1999","Hesse","Urban Area","671","0.878537858391311","0.855282973407172","0.90179274337545","2"
"No","1999","Hesse","Rural Area","124","0.877853101327292","0.823994376709769","0.931711825944815","2"
"No","1999","Rhineland-Palatinate,Saarland","Urban Area","520","0.881626754174801","0.85564765863113","0.907605849718472","2"
"No","1999","Berlin","Urban Area","459","0.878691805217228","0.850467069144784","0.906916541289672","2"
"No","1999","Rhineland-Palatinate,Saarland","Rural Area","152","0.846008133941996","0.793132238431081","0.89888402945291","2"
"No","1999","Baden-Württemberg","Urban Area","1361","0.873826724500075","0.857253681607783","0.890399767392367","2"
"No","1999","Berlin","Rural Area","","","","","2"
"No","1999","Brandenburg","Urban Area","31","0.808487960796792","0.681698823180305","0.93527709841328","2"
"No","1999","Brandenburg","Rural Area","482","0.838927776428519","0.808617040489146","0.869238512367891","2"
"No","1999","Baden-Württemberg","Rural Area","175","0.856153066839351","0.807394878036112","0.904911255642591","2"
"No","1999","Bavaria","Urban Area","771","0.838111360855963","0.813856975126118","0.862365746585807","2"
"No","1999","Bavaria","Rural Area","815","0.874797082939786","0.853365154968669","0.896229010910904","2"
"No","1999","Mecklenburg-Western Pomerania","Urban Area","47","0.916783483598195","0.842421954387083","0.991145012809306","2"
"No","1999","Mecklenburg-Western Pomerania","Rural Area","303","0.857724684420081","0.821022053014054","0.894427315826109","2"
"No","1999","Saxony","Urban Area","496","0.862498961407161","0.834052636033383","0.890945286780938","2"
"No","1999","Saxony","Rural Area","534","0.891969447183871","0.866985040937753","0.916953853429989","2"
"No","1999","Thuringia","Urban Area","191","0.844564388007279","0.797327038897367","0.891801737117192","2"
"No","1999","Thuringia","Rural Area","421","0.82084913237763","0.787101105803788","0.854597158951473","2"
"No","1999","Saxony-Anhalt","Urban Area","162","0.836856099290898","0.784726996484292","0.888985202097504","2"
"No","1999","Saxony-Anhalt","Rural Area","440","0.872987034842322","0.843829073727522","0.902144995957122","2"
"Yes","1999","Schleswig-Holstein","Urban Area","10","","","","1"
"Yes","1999","Schleswig-Holstein","Rural Area","23","","","","1"
"Yes","1999","Hamburg","Urban Area","14","","","","1"
"Yes","1999","Hamburg","Rural Area","","","","","1"
"Yes","1999","Lower Saxony","Urban Area","73","0.137538286964567","0.11038417707077","0.164692396858365","1"
"Yes","1999","Lower Saxony","Rural Area","72","0.115865773933794","0.0893094671836715","0.142422080683917","1"
"Yes","1999","Bremen","Urban Area","13","","","","1"
"Yes","1999","Bremen","Rural Area","","","","","1"
"Yes","1999","Hesse","Urban Area","87","0.121462141608689","0.0982072566245501","0.144717026592828","1"
"Yes","1999","Hesse","Rural Area","18","","","","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Urban Area","74","0.118373245825199","0.092394150281528","0.14435234136887","1"
"Yes","1999","Rhineland-Palatinate,Saarland","Rural Area","27","","","","1"
"Yes","1999","Baden-Württemberg","Urban Area","181","0.126173275499925","0.109600232607633","0.142746318392217","1"
"Yes","1999","Baden-Württemberg","Rural Area","24","","","","1"
"Yes","1999","Bavaria","Urban Area","115","0.161888639144037","0.137634253414193","0.186143024873882","1"
"Yes","1999","Bavaria","Rural Area","101","0.125202917060214","0.103770989089096","0.146634845031331","1"
"Yes","1999","Berlin","Urban Area","55","0.121308194782772","0.0930834587103275","0.149532930855216","1"
"Yes","1999","Berlin","Rural Area","","","","","1"
"Yes","1999","Brandenburg","Urban Area","6","","","","1"
"Yes","1999","Brandenburg","Rural Area","83","0.161072223571481","0.130761487632109","0.191382959510854","1"
"Yes","1999","Mecklenburg-Western Pomerania","Urban Area","6","","","","1"
"Yes","1999","Mecklenburg-Western Pomerania","Rural Area","45","0.142275315579919","0.105572684173891","0.178977946985946","1"
"Yes","1999","Saxony","Urban Area","67","0.137501038592839","0.109054713219062","0.165947363966617","1"
"Yes","1999","Saxony","Rural Area","59","0.108030552816129","0.083046146570011","0.133014959062247","1"
"Yes","1999","Saxony-Anhalt","Urban Area","31","0.163143900709102","0.111014797902496","0.215273003515708","1"
"Yes","1999","North Rhine-Westphalia","Urban Area","328","0.140579504208521","0.12733306624709","0.153825942169952","1"
"Yes","1999","Saxony-Anhalt","Rural Area","61","0.127012965157678","0.0978550040428779","0.156170926272478","1"
"Yes","1999","Thuringia","Urban Area","35","0.155435611992721","0.108198262882808","0.202672961102633","1"
"Yes","1999","North Rhine-Westphalia","Rural Area","7","","","","1"
"Yes","1999","Thuringia","Rural Area","75","0.17915086762237","0.145402841048527","0.212898894196212","1"
"No","2000","Schleswig-Holstein","Urban Area","271","0.913661977087222","0.881502564581263","0.945821389593181","2"
"No","2000","Schleswig-Holstein","Rural Area","369","0.876291211355154","0.844803002961518","0.90777941974879","2"
"No","2000","Hamburg","Urban Area","271","0.900732930016264","0.866839687534011","0.934626172498516","2"
"No","2000","Lower Saxony","Urban Area","917","0.881164012174325","0.861353827483911","0.90097419686474","2"
"No","2000","Lower Saxony","Rural Area","865","0.841489052728367","0.818954114403852","0.864023991052882","2"
"No","2000","Hamburg","Rural Area","","","","","2"
"No","2000","North Rhine-Westphalia","Urban Area","4425","0.874827051810953","0.865682120639674","0.883971982982232","2"
"No","2000","Bremen","Urban Area","159","0.860790606168941","0.811175912030261","0.910405300307621","2"
"No","2000","Bremen","Rural Area","","","","","2"
"No","2000","North Rhine-Westphalia","Rural Area","129","0.915248728535379","0.869440173044835","0.961057284025924","2"
"No","2000","Hesse","Urban Area","1208","0.896901285654341","0.880680191137173","0.913122380171508","2"
"No","2000","Hesse","Rural Area","288","0.86761236314987","0.831265960071598","0.903958766228141","2"
"No","2000","Rhineland-Palatinate,Saarland","Urban Area","955","0.870815438453054","0.851021660112326","0.890609216793783","2"
"No","2000","Berlin","Urban Area","731","0.895971469275221","0.875062652219826","0.916880286330617","2"
"No","2000","Rhineland-Palatinate,Saarland","Rural Area","314","0.856161874319486","0.819961801855866","0.892361946783107","2"
"No","2000","Baden-Württemberg","Urban Area","2355","0.887047248293553","0.875004671733493","0.899089824853613","2"
"No","2000","Berlin","Rural Area","","","","","2"
"No","2000","Brandenburg","Urban Area","60","0.836913883009935","0.749742802751974","0.924084963267897","2"
"No","2000","Brandenburg","Rural Area","829","0.868731966031765","0.847292003000155","0.890171929063374","2"
"No","2000","Baden-Württemberg","Rural Area","258","0.854199652323293","0.814463505495899","0.893935799150688","2"
"No","2000","Bavaria","Urban Area","1426","0.885826105664685","0.870291765970281","0.901360445359088","2"
"No","2000","Bavaria","Rural Area","1577","0.882064917073036","0.867094144864837","0.897035689281236","2"
"No","2000","Mecklenburg-Western Pomerania","Urban Area","66","0.86675846642109","0.790853256439545","0.942663676402636","2"
"No","2000","Mecklenburg-Western Pomerania","Rural Area","428","0.869165544821684","0.8393378520613","0.898993237582068","2"
"No","2000","Saxony","Urban Area","752","0.902120631247792","0.881989728559265","0.922251533936318","2"
"No","2000","Saxony","Rural Area","843","0.885338333164606","0.865024309853907","0.905652356475305","2"
"No","2000","Saxony-Anhalt","Urban Area","231","0.830981586037542","0.787006297213963","0.874956874861121","2"
