"ple0053","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2011","66 and older","West Germany","3112","0.789315969024938","0.77654207049504","0.802089867554835"
"No","2011","66 and older","East Germany","983","0.748351015734272","0.724660642689801","0.772041388778743"
"Yes","2012","16-34 y.","West Germany","542","0.0968429695862207","0.0885824997165775","0.105103439455864"
"Yes","2012","16-34 y.","East Germany","190","0.107698005662388","0.0915800181683646","0.123815993156411"
"Yes","2012","35-65 y.","West Germany","1441","0.117087794363405","0.111478624707224","0.122696964019586"
"Yes","2012","35-65 y.","East Germany","418","0.134333837899717","0.122989250210189","0.145678425589244"
"Yes","2012","66 and older","West Germany","871","0.22049252258535","0.207560495818911","0.233424549351788"
"Yes","2012","66 and older","East Germany","290","0.2343240999147","0.211325211254705","0.257322988574694"
"No","2012","16-34 y.","West Germany","4382","0.903157030413779","0.894896560544136","0.911417500283422"
"No","2012","16-34 y.","East Germany","1231","0.892301994337612","0.876184006843589","0.908419981831635"
"No","2012","35-65 y.","West Germany","11181","0.882912205636595","0.877303035980414","0.888521375292776"
"No","2012","35-65 y.","East Germany","3053","0.865666162100283","0.854321574410756","0.877010749789811"
"No","2012","66 and older","West Germany","3077","0.77950747741465","0.766575450648212","0.792439504181089"
"No","2012","66 and older","East Germany","1013","0.7656759000853","0.742677011425306","0.788674788745295"
"Yes","2013","16-34 y.","West Germany","529","0.106512477485286","0.0975180938060326","0.115506861164538"
"Yes","2013","16-34 y.","East Germany","152","0.101068738917059","0.0841271956686095","0.118010282165509"
"Yes","2013","35-65 y.","West Germany","1311","0.119677668343398","0.11380026049348","0.125555076193316"
"Yes","2013","35-65 y.","East Germany","397","0.126756639819943","0.115405378386214","0.138107901253673"
"Yes","2013","66 and older","West Germany","828","0.227389145710311","0.214013107010493","0.240765184410129"
"Yes","2013","66 and older","East Germany","259","0.214273933233444","0.191472709697245","0.237075156769643"
"No","2013","16-34 y.","West Germany","3990","0.893487522514714","0.884493138835462","0.902481906193967"
"No","2013","16-34 y.","East Germany","1064","0.898931261082941","0.881989717834491","0.91587280433139"
"No","2013","35-65 y.","West Germany","10405","0.880322331656602","0.874444923806684","0.88619973950652"
"No","2013","35-65 y.","East Germany","2903","0.873243360180057","0.861892098746327","0.884594621613786"
"No","2013","66 and older","West Germany","2944","0.772610854289689","0.759234815589871","0.785986892989507"
"No","2013","66 and older","East Germany","985","0.785726066766556","0.762924843230357","0.808527290302755"
"Yes","2014","16-34 y.","West Germany","616","0.104339173065207","0.0961780637767701","0.112500282353643"
"Yes","2014","16-34 y.","East Germany","173","0.118377974093098","0.0999688813262635","0.136787066859932"
"Yes","2014","35-65 y.","West Germany","1420","0.123357697289008","0.117570589771758","0.129144804806259"
"Yes","2014","35-65 y.","East Germany","350","0.114563209746183","0.103505672083401","0.125620747408965"
"Yes","2014","66 and older","West Germany","749","0.203873453112958","0.190999554406804","0.216747351819113"
"Yes","2014","66 and older","East Germany","272","0.220144194247668","0.19703550112433","0.243252887371007"
"No","2014","16-34 y.","West Germany","4774","0.895660826934793","0.887499717646357","0.90382193622323"
"No","2014","16-34 y.","East Germany","1010","0.881622025906902","0.863212933140068","0.900031118673737"
"No","2014","35-65 y.","West Germany","10984","0.876642302710992","0.870855195193741","0.882429410228242"
"No","2014","35-65 y.","East Germany","2837","0.885436790253817","0.874379252591035","0.896494327916599"
"No","2014","66 and older","West Germany","3013","0.796126546887042","0.783252648180887","0.809000445593197"
"No","2014","66 and older","East Germany","963","0.779855805752332","0.756747112628993","0.80296449887567"
"Yes","2015","16-34 y.","West Germany","521","0.103806062587482","0.0950898704631535","0.112522254711811"
"Yes","2015","16-34 y.","East Germany","137","0.109489869052455","0.0906119928609244","0.128367745243986"
"Yes","2015","35-65 y.","West Germany","1249","0.113524474556754","0.107709268499381","0.119339680614127"
"Yes","2015","35-65 y.","East Germany","360","0.122312698666182","0.110580406538135","0.13404499079423"
"Yes","2015","66 and older","West Germany","826","0.225647670390097","0.212184232638772","0.239111108141422"
"Yes","2015","66 and older","East Germany","261","0.222048971214164","0.198878259808198","0.245219682620129"
"No","2015","16-34 y.","West Germany","4183","0.896193937412518","0.887477745288189","0.904910129536846"
"No","2015","16-34 y.","East Germany","914","0.890510130947545","0.871632254756014","0.909388007139076"
"No","2015","35-65 y.","West Germany","10183","0.886475525443246","0.880660319385873","0.892290731500619"
"No","2015","35-65 y.","East Germany","2636","0.877687301333818","0.86595500920577","0.889419593461865"
"No","2015","66 and older","West Germany","2877","0.774352329609903","0.760888891858578","0.787815767361228"
"No","2015","66 and older","East Germany","975","0.777951028785836","0.754780317379871","0.801121740191802"
"Yes","2016","16-34 y.","West Germany","517","0.10134216023232","0.0926401544863692","0.110044165978271"
"Yes","2016","16-34 y.","East Germany","115","0.100301756022808","0.081416726712866","0.11918678533275"
"Yes","2016","35-65 y.","West Germany","1273","0.113189155336001","0.107269039861236","0.119109270810765"
"Yes","2016","35-65 y.","East Germany","324","0.117693389529047","0.105952942607135","0.129433836450959"
"Yes","2016","66 and older","West Germany","740","0.214775493409838","0.201332598721184","0.228218388098493"
"Yes","2016","66 and older","East Germany","251","0.210498365953129","0.187326658076811","0.233670073829447"
"No","2016","16-34 y.","West Germany","4103","0.89865783976768","0.889955834021729","0.907359845513631"
"No","2016","16-34 y.","East Germany","857","0.899698243977192","0.88081321466725","0.918583273287134"
"No","2016","35-65 y.","West Germany","9729","0.886810844663999","0.880890729189235","0.892730960138764"
"No","2016","35-65 y.","East Germany","2570","0.882306610470953","0.870566163549041","0.894047057392865"
"No","2016","66 and older","West Germany","2845","0.785224506590162","0.771781611901507","0.798667401278816"
"No","2016","66 and older","East Germany","938","0.789501634046871","0.766329926170554","0.812673341923189"
"Yes","2017","16-34 y.","West Germany","526","0.0956539141921302","0.0875226971500245","0.103785131234236"
"Yes","2017","16-34 y.","East Germany","148","0.106531158594864","0.0884628661745399","0.124599451015188"
"Yes","2017","35-65 y.","West Germany","1406","0.122860271395334","0.117014947445531","0.128705595345137"
"Yes","2017","35-65 y.","East Germany","378","0.124459308920492","0.113141589394386","0.135777028446598"
"Yes","2017","66 and older","West Germany","869","0.223919463314341","0.210638962055752","0.23719996457293"
"Yes","2017","66 and older","East Germany","270","0.233950659184594","0.210387812543927","0.257513505825262"
"No","2017","16-34 y.","West Germany","4500","0.90434608580787","0.896214868765764","0.912477302849976"
"No","2017","16-34 y.","East Germany","972","0.893468841405136","0.875400548984812","0.91153713382546"
"No","2017","35-65 y.","West Germany","10710","0.877139728604666","0.871294404654863","0.882985052554469"
"No","2017","35-65 y.","East Germany","2890","0.875540691079508","0.864222971553402","0.886858410605614"
"No","2017","66 and older","West Germany","2916","0.776080536685659","0.76280003542707","0.789361037944248"
"No","2017","66 and older","East Germany","970","0.766049340815406","0.742486494174738","0.789612187456073"
"Yes","2018","16-34 y.","West Germany","520","0.101088971650457","0.0926391349490061","0.109538808351907"
"Yes","2018","16-34 y.","East Germany","134","0.129013168041339","0.109085515900826","0.148940820181852"
"Yes","2018","35-65 y.","West Germany","1327","0.118366103510732","0.112457332833806","0.124274874187658"
"Yes","2018","35-65 y.","East Germany","395","0.130987669509935","0.119229853169894","0.142745485849975"
"Yes","2018","66 and older","West Germany","790","0.212528036920787","0.199505462011075","0.2255506118305"
"Yes","2018","66 and older","East Germany","283","0.23692746672175","0.213403159406176","0.260451774037324"
"No","2018","16-34 y.","West Germany","4369","0.898911028349544","0.890461191648093","0.907360865050994"
"No","2018","16-34 y.","East Germany","953","0.870986831958661","0.851059179818148","0.890914484099174"
"No","2018","35-65 y.","West Germany","10155","0.881633896489268","0.875725125812342","0.887542667166194"
"No","2018","35-65 y.","East Germany","2768","0.869012330490065","0.857254514150025","0.880770146830106"
"No","2018","66 and older","West Germany","3001","0.787471963079213","0.7744493881695","0.800494537988925"
"No","2018","66 and older","East Germany","972","0.76307253327825","0.739548225962676","0.786596840593824"
"Yes","2019","16-34 y.","West Germany","487","0.102063288389623","0.0931707007195934","0.110955876059653"
"Yes","2019","16-34 y.","East Germany","102","0.0980015129788607","0.0792037706589167","0.116799255298805"
"Yes","2019","35-65 y.","West Germany","1419","0.125533455190505","0.11955896367779","0.13150794670322"
"Yes","2019","35-65 y.","East Germany","378","0.121203255248599","0.110061442602434","0.132345067894764"
"Yes","2019","66 and older","West Germany","794","0.210009857704501","0.197244445018927","0.222775270390075"
"Yes","2019","66 and older","East Germany","290","0.22618888517308","0.20359409485785","0.248783675488311"
"No","2019","16-34 y.","West Germany","3965","0.897936711610377","0.889044123940347","0.906829299280407"
"No","2019","16-34 y.","East Germany","859","0.901998487021139","0.883200744701195","0.920796229341083"
"No","2019","35-65 y.","West Germany","10395","0.874466544809495","0.86849205329678","0.88044103632221"
"No","2019","35-65 y.","East Germany","2918","0.878796744751401","0.867654932105236","0.889938557397566"
"No","2019","66 and older","West Germany","3117","0.789990142295499","0.777224729609926","0.802755554981073"
"No","2019","66 and older","East Germany","1027","0.77381111482692","0.751216324511689","0.79640590514215"
