"ple0053","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Yes","1997","Couple + C. LE and GT 16","Rural Area","39","0.0750377981192731","0.0510146932538071","0.099060902984739"
"No","1997","1-pers.-HH","Urban Area","901","0.852556253520227","0.831070185330894","0.874042321709561"
"No","1997","1-pers.-HH","Rural Area","341","0.823650849013248","0.786805265232105","0.860496432794391"
"No","1997","(Married) couple without C. ","Urban Area","2089","0.85003942354702","0.8358584289063","0.864220418187741"
"No","1997","(Married) couple without C. ","Rural Area","1001","0.86384268470716","0.844132256773736","0.883553112640585"
"No","1997","Single parent ","Urban Area","379","0.88764621559223","0.857622293009206","0.917670138175254"
"No","1997","Single parent ","Rural Area","184","0.893621286798715","0.852019595942166","0.935222977655263"
"No","1997","Couple + C. LE 16 ","Urban Area","1650","0.884119660926837","0.869650959015344","0.89858836283833"
"No","1997","Couple + C. LE 16 ","Rural Area","836","0.878161830638135","0.857437949967986","0.898885711308285"
"No","1997","Couple + C. GT 16 ","Urban Area","1353","0.892242608887622","0.876556227911134","0.907928989864111"
"No","1997","Couple + C. GT 16 ","Rural Area","792","0.904217969121692","0.884696182728201","0.923739755515183"
"No","1997","Couple + C. LE and GT 16","Urban Area","689","0.926071545099173","0.907295385761356","0.94484770443699"
"No","1997","Couple + C. LE and GT 16","Rural Area","423","0.924962201880727","0.900939097015261","0.948985306746193"
"Yes","1998","1-pers.-HH","Urban Area","182","0.162731524073774","0.142438651344857","0.183024396802692"
"Yes","1998","1-pers.-HH","Rural Area","79","0.15732601365899","0.125087121170032","0.189564906147948"
"Yes","1998","(Married) couple without C. ","Urban Area","333","0.12300522402834","0.110857083122492","0.135153364934189"
"Yes","1998","(Married) couple without C. ","Rural Area","206","0.162633677765742","0.143113857742685","0.182153497788799"
"Yes","1998","Single parent ","Urban Area","67","0.124616531841342","0.0952524140941722","0.153980649588511"
"Yes","1998","Single parent ","Rural Area","35","0.142398126400731","0.0969380500743373","0.187858202727124"
"Yes","1998","Couple + C. LE 16 ","Urban Area","268","0.129498103147753","0.114917713141693","0.144078493153813"
"Yes","1998","Couple + C. LE 16 ","Rural Area","142","0.131097837096571","0.110893998016395","0.151301676176748"
"Yes","1998","Couple + C. GT 16 ","Urban Area","144","0.077825230607384","0.0647999156241645","0.0908505455906036"
"Yes","1998","Couple + C. GT 16 ","Rural Area","90","0.0877978844925867","0.0697448730581893","0.105850895926984"
"Yes","1998","Couple + C. LE and GT 16","Urban Area","57","0.0862527144429976","0.0659570227421009","0.106548406143894"
"Yes","1998","Couple + C. LE and GT 16","Rural Area","47","0.0776049315688016","0.0546090763582733","0.10060078677933"
"No","1998","1-pers.-HH","Urban Area","1089","0.837268475926226","0.816975603197308","0.857561348655143"
"No","1998","1-pers.-HH","Rural Area","411","0.84267398634101","0.810435093852052","0.874912878829968"
"No","1998","(Married) couple without C. ","Urban Area","2475","0.87699477597166","0.864846635065811","0.889142916877509"
"No","1998","(Married) couple without C. ","Rural Area","1167","0.837366322234258","0.817846502211201","0.856886142257315"
"No","1998","Single parent ","Urban Area","419","0.875383468158658","0.846019350411489","0.904747585905828"
"No","1998","Single parent ","Rural Area","192","0.857601873599269","0.812141797272876","0.903061949925663"
"No","1998","Couple + C. LE 16 ","Urban Area","1769","0.870501896852247","0.855921506846187","0.885082286858307"
"No","1998","Couple + C. LE 16 ","Rural Area","930","0.868902162903429","0.848698323823252","0.889106001983606"
"No","1998","Couple + C. GT 16 ","Urban Area","1481","0.922174769392616","0.909149454409396","0.935200084375835"
"No","1998","Couple + C. GT 16 ","Rural Area","854","0.912202115507413","0.894149104073016","0.930255126941811"
"No","1998","Couple + C. LE and GT 16","Urban Area","678","0.913747285557002","0.893451593856106","0.934042977257899"
"No","1998","Couple + C. LE and GT 16","Rural Area","473","0.922395068431198","0.89939921322067","0.945390923641727"
"Yes","1999","1-pers.-HH","Urban Area","170","0.15765818639103","0.137107938414302","0.178208434367759"
"Yes","1999","1-pers.-HH","Rural Area","77","0.166599256514994","0.133471393044856","0.199727119985133"
"Yes","1999","(Married) couple without C. ","Urban Area","361","0.145516494324272","0.132351628472559","0.158681360175984"
"Yes","1999","(Married) couple without C. ","Rural Area","193","0.159787759934982","0.14047682693004","0.179098692939924"
"Yes","1999","Single parent ","Urban Area","61","0.136029774253941","0.104667458357344","0.167392090150537"
"Yes","1999","Single parent ","Rural Area","41","0.144979961599645","0.101934867052132","0.188025056147158"
"Yes","1999","Couple + C. LE 16 ","Urban Area","254","0.121719476268403","0.107386434793846","0.13605251774296"
"Yes","1999","Couple + C. LE 16 ","Rural Area","123","0.114559324398577","0.095146765878475","0.133971882918679"
"Yes","1999","Couple + C. GT 16 ","Urban Area","154","0.0957094548705223","0.0812626562352968","0.110156253505748"
"Yes","1999","Couple + C. GT 16 ","Rural Area","90","0.0915999287973469","0.0728990876573408","0.110300769937353"
"Yes","1999","Couple + C. LE and GT 16","Urban Area","52","0.0867300952378841","0.0657458403800464","0.107714350095722"
"Yes","1999","Couple + C. LE and GT 16","Rural Area","42","0.081135916887343","0.056503370808921","0.105768462965765"
"No","1999","1-pers.-HH","Urban Area","1038","0.84234181360897","0.821791565632241","0.862892061585698"
"No","1999","1-pers.-HH","Rural Area","409","0.833400743485006","0.800272880014867","0.866528606955144"
"No","1999","(Married) couple without C. ","Urban Area","2395","0.854483505675729","0.841318639824016","0.867648371527441"
"No","1999","(Married) couple without C. ","Rural Area","1190","0.840212240065018","0.820901307060076","0.85952317306996"
"No","1999","Single parent ","Urban Area","398","0.863970225746059","0.832607909849463","0.895332541642656"
"No","1999","Single parent ","Rural Area","216","0.855020038400355","0.811974943852842","0.898065132947868"
"No","1999","Couple + C. LE 16 ","Urban Area","1745","0.878280523731597","0.86394748225704","0.892613565206154"
"No","1999","Couple + C. LE 16 ","Rural Area","911","0.885440675601423","0.866028117081321","0.904853234121525"
"No","1999","Couple + C. GT 16 ","Urban Area","1439","0.904290545129478","0.889843746494252","0.918737343764703"
"No","1999","Couple + C. GT 16 ","Rural Area","824","0.908400071202653","0.889699230062647","0.927100912342659"
"No","1999","Couple + C. LE and GT 16","Urban Area","639","0.913269904762116","0.892285649904278","0.934254159619954"
"No","1999","Couple + C. LE and GT 16","Rural Area","430","0.918864083112657","0.894231537034235","0.943496629191079"
"Yes","2000","1-pers.-HH","Urban Area","292","0.127163097545628","0.113795296595152","0.140530898496105"
"Yes","2000","1-pers.-HH","Rural Area","156","0.166138761425588","0.142787757350223","0.189489765500953"
"Yes","2000","(Married) couple without C. ","Urban Area","663","0.132329490694922","0.123015172740756","0.141643808649088"
"Yes","2000","(Married) couple without C. ","Rural Area","368","0.150187807123437","0.136178047265129","0.164197566981745"
"Yes","2000","Single parent ","Urban Area","83","0.0938315930879898","0.0737877118192087","0.113875474356771"
"Yes","2000","Single parent ","Rural Area","49","0.12174942395769","0.0892544667371957","0.154244381178184"
"Yes","2000","Couple + C. LE 16 ","Urban Area","411","0.114774167369229","0.10416710662341","0.125381228115049"
"Yes","2000","Couple + C. LE 16 ","Rural Area","210","0.11733410132055","0.102375447472399","0.132292755168701"
"Yes","2000","Couple + C. GT 16 ","Urban Area","244","0.0949204042411731","0.083278559988412","0.106562248493934"
"Yes","2000","Couple + C. GT 16 ","Rural Area","147","0.097331848703782","0.082445448671204","0.11221824873636"
"Yes","2000","Couple + C. LE and GT 16","Urban Area","67","0.052820817671751","0.0399711991982077","0.0656704361452943"
"Yes","2000","Couple + C. LE and GT 16","Rural Area","64","0.0782505260569949","0.0593789411811521","0.0971221109328377"
"No","2000","1-pers.-HH","Urban Area","2094","0.872836902454372","0.859469101503895","0.886204703404848"
"No","2000","1-pers.-HH","Rural Area","820","0.833861238574412","0.810510234499047","0.857212242649777"
"No","2000","(Married) couple without C. ","Urban Area","4421","0.867670509305078","0.858356191350912","0.876984827259244"
"No","2000","(Married) couple without C. ","Rural Area","2130","0.849812192876563","0.835802433018255","0.863821952734871"
"No","2000","Single parent ","Urban Area","730","0.90616840691201","0.886124525643229","0.926212288180791"
"No","2000","Single parent ","Rural Area","340","0.87825057604231","0.845755618821816","0.910745533262804"
"No","2000","Couple + C. LE 16 ","Urban Area","3058","0.885225832630771","0.874618771884951","0.89583289337659"
"No","2000","Couple + C. LE 16 ","Rural Area","1568","0.88266589867945","0.867707244831299","0.897624552527601"
"No","2000","Couple + C. GT 16 ","Urban Area","2191","0.905079595758827","0.893437751506066","0.916721440011588"
"No","2000","Couple + C. GT 16 ","Rural Area","1376","0.902668151296218","0.88778175126364","0.917554551328796"
"No","2000","Couple + C. LE and GT 16","Urban Area","1097","0.947179182328249","0.934329563854706","0.960028800801792"
"No","2000","Couple + C. LE and GT 16","Rural Area","714","0.921749473943005","0.902877889067162","0.940621058818848"
"Yes","2001","1-pers.-HH","Urban Area","271","0.134914256329228","0.120453393720926","0.14937511893753"
"Yes","2001","1-pers.-HH","Rural Area","140","0.17642237444273","0.151020302688297","0.201824446197163"
"Yes","2001","(Married) couple without C. ","Urban Area","596","0.1320827426533","0.122293084334147","0.141872400972453"
"Yes","2001","(Married) couple without C. ","Rural Area","344","0.153490131998438","0.138765255065451","0.168215008931425"
"Yes","2001","Single parent ","Urban Area","80","0.102502991371305","0.0805605556000832","0.124445427142527"
"Yes","2001","Single parent ","Rural Area","43","0.0850226158912063","0.0573766273620035","0.112668604420409"
"Yes","2001","Couple + C. LE 16 ","Urban Area","396","0.120599033295298","0.109290908623705","0.13190715796689"
"Yes","2001","Couple + C. LE 16 ","Rural Area","193","0.126069088342302","0.109686779805163","0.142451396879441"
"Yes","2001","Couple + C. GT 16 ","Urban Area","193","0.0832902836939812","0.0717621232450091","0.0948184441429532"
"Yes","2001","Couple + C. GT 16 ","Rural Area","151","0.107328438932572","0.0912630374161021","0.123393840449042"
"Yes","2001","Couple + C. LE and GT 16","Urban Area","82","0.0708979208075002","0.0555125593479953","0.0862832822670052"
"Yes","2001","Couple + C. LE and GT 16","Rural Area","54","0.082466485759759","0.0617763702136623","0.103156601305856"
"No","2001","1-pers.-HH","Urban Area","1873","0.865085743670772","0.85062488106247","0.879546606279074"
"No","2001","1-pers.-HH","Rural Area","725","0.82357762555727","0.798175553802837","0.848979697311703"
"No","2001","(Married) couple without C. ","Urban Area","3999","0.8679172573467","0.858127599027546","0.877706915665853"
"No","2001","(Married) couple without C. ","Rural Area","1958","0.846509868001562","0.831784991068575","0.861234744934549"
"No","2001","Single parent ","Urban Area","654","0.897497008628695","0.875554572857473","0.919439444399917"
"No","2001","Single parent ","Rural Area","348","0.914977384108794","0.887331395579591","0.942623372637997"
"No","2001","Couple + C. LE 16 ","Urban Area","2790","0.879400966704702","0.86809284203311","0.890709091376295"
"No","2001","Couple + C. LE 16 ","Rural Area","1384","0.873930911657698","0.857548603120559","0.890313220194837"
"No","2001","Couple + C. GT 16 ","Urban Area","2014","0.916709716306019","0.905181555857047","0.928237876754991"
"No","2001","Couple + C. GT 16 ","Rural Area","1275","0.892671561067428","0.876606159550958","0.908736962583898"
"No","2001","Couple + C. LE and GT 16","Urban Area","987","0.9291020791925","0.913716717732995","0.944487440652005"
"No","2001","Couple + C. LE and GT 16","Rural Area","625","0.917533514240241","0.896843398694144","0.938223629786338"
"Yes","2002","1-pers.-HH","Urban Area","302","0.142402832198626","0.12767220533404","0.157133459063212"
"Yes","2002","1-pers.-HH","Rural Area","147","0.18354437220387","0.157626788492535","0.209461955915206"
"Yes","2002","(Married) couple without C. ","Urban Area","673","0.135919552956939","0.126488145098618","0.14535096081526"
"Yes","2002","(Married) couple without C. ","Rural Area","347","0.153416607637021","0.139001328019459","0.167831887254584"
"Yes","2002","Single parent ","Urban Area","49","0.0639907280440717","0.046273543666971","0.0817079124211724"
"Yes","2002","Single parent ","Rural Area","46","0.110383259450216","0.0797503572169704","0.141016161683462"
"Yes","2002","Couple + C. LE 16 ","Urban Area","345","0.107048941100625","0.0964842900185345","0.117613592182716"
"Yes","2002","Couple + C. LE 16 ","Rural Area","176","0.121900797007823","0.105130163483205","0.138671430532442"
"Yes","2002","Couple + C. GT 16 ","Urban Area","236","0.103305975767539","0.0913006926630904","0.115311258871987"
"Yes","2002","Couple + C. GT 16 ","Rural Area","143","0.0865921155098125","0.0725322000199056","0.100652030999719"
"Yes","2002","Couple + C. LE and GT 16","Urban Area","104","0.0867293378114044","0.0709819479973307","0.102476727625478"
"Yes","2002","Couple + C. LE and GT 16","Rural Area","58","0.0735646175092358","0.0545747542309756","0.092554480787496"
"No","2002","1-pers.-HH","Urban Area","1860","0.857597167801374","0.842866540936788","0.87232779466596"
"No","2002","1-pers.-HH","Rural Area","710","0.81645562779613","0.790538044084794","0.842373211507465"
"No","2002","(Married) couple without C. ","Urban Area","4399","0.864080447043061","0.85464903918474","0.873511854901382"
"No","2002","(Married) couple without C. ","Rural Area","2054","0.846583392362979","0.832168112745416","0.860998671980541"
"No","2002","Single parent ","Urban Area","684","0.936009271955928","0.918292087578828","0.953726456333029"
"No","2002","Single parent ","Rural Area","356","0.889616740549784","0.858983838316538","0.92024964278303"
"No","2002","Couple + C. LE 16 ","Urban Area","2945","0.892951058899375","0.882386407817284","0.903515709981465"
"No","2002","Couple + C. LE 16 ","Rural Area","1286","0.878099202992176","0.861328569467558","0.894869836516795"
"No","2002","Couple + C. GT 16 ","Urban Area","2233","0.896694024232461","0.884688741128013","0.90869930733691"
"No","2002","Couple + C. GT 16 ","Rural Area","1394","0.913407884490188","0.899347969000281","0.927467799980094"
"No","2002","Couple + C. LE and GT 16","Urban Area","1123","0.913270662188596","0.897523272374522","0.929018052002669"
"No","2002","Couple + C. LE and GT 16","Rural Area","668","0.926435382490764","0.907445519212504","0.945425245769024"
"Yes","2003","1-pers.-HH","Urban Area","281","0.136464307203903","0.121909866742152","0.151018747665653"
"Yes","2003","1-pers.-HH","Rural Area","146","0.182687885039803","0.156726243257948","0.208649526821659"
"Yes","2003","(Married) couple without C. ","Urban Area","662","0.141875814141786","0.132140863203131","0.151610765080442"
"Yes","2003","(Married) couple without C. ","Rural Area","330","0.146333172838439","0.132103676923607","0.160562668753271"
"Yes","2003","Single parent ","Urban Area","70","0.0894270202602642","0.0687971649968253","0.110056875523703"
"Yes","2003","Single parent ","Rural Area","47","0.107438329037118","0.076505726199755","0.138370931874482"
"Yes","2003","Couple + C. LE 16 ","Urban Area","366","0.123462504821132","0.111688813397466","0.135236196244798"
"Yes","2003","Couple + C. LE 16 ","Rural Area","150","0.101030530447021","0.085130156591225","0.116930904302818"
"Yes","2003","Couple + C. GT 16 ","Urban Area","220","0.0851189937432731","0.0741094059384323","0.096128581548114"
"Yes","2003","Couple + C. GT 16 ","Rural Area","137","0.0895588750423629","0.0749765435757584","0.104141206508967"
"Yes","2003","Couple + C. LE and GT 16","Urban Area","100","0.0730731962488099","0.0583296217647526","0.0878167707328672"
"Yes","2003","Couple + C. LE and GT 16","Rural Area","51","0.081995664271154","0.0608060540601308","0.103185274482177"
"No","2003","1-pers.-HH","Urban Area","1856","0.863535692796097","0.848981252334347","0.878090133257848"
"No","2003","1-pers.-HH","Rural Area","705","0.817312114960197","0.791350473178341","0.843273756742052"
"No","2003","(Married) couple without C. ","Urban Area","4273","0.858124185858214","0.848389234919558","0.867859136796869"
"No","2003","(Married) couple without C. ","Rural Area","2040","0.853666827161561","0.839437331246729","0.867896323076393"
"No","2003","Single parent ","Urban Area","665","0.910572979739736","0.889943124476297","0.931202835003175"
"No","2003","Single parent ","Rural Area","338","0.892561670962882","0.861629068125518","0.923494273800245"
"No","2003","Couple + C. LE 16 ","Urban Area","2633","0.876537495178868","0.864763803755202","0.888311186602534"
"No","2003","Couple + C. LE 16 ","Rural Area","1230","0.898969469552979","0.883069095697182","0.914869843408775"
"No","2003","Couple + C. GT 16 ","Urban Area","2248","0.914881006256727","0.903871418451886","0.925890594061568"
"No","2003","Couple + C. GT 16 ","Rural Area","1336","0.910441124957637","0.895858793491033","0.925023456424242"
"No","2003","Couple + C. LE and GT 16","Urban Area","1097","0.92692680375119","0.912183229267133","0.941670378235247"
"No","2003","Couple + C. LE and GT 16","Rural Area","593","0.918004335728846","0.896814725517823","0.939193945939869"
"Yes","2004","1-pers.-HH","Urban Area","292","0.147885568699013","0.132559846351685","0.163211291046341"
"Yes","2004","1-pers.-HH","Rural Area","147","0.174566610930317","0.149342836666906","0.199790385193727"
"Yes","2004","(Married) couple without C. ","Urban Area","686","0.150832046216626","0.140854119038372","0.160809973394879"
"Yes","2004","(Married) couple without C. ","Rural Area","343","0.156246125064608","0.141506396966941","0.170985853162274"
"Yes","2004","Single parent ","Urban Area","85","0.115145017966639","0.0918135388549486","0.13847649707833"
"Yes","2004","Single parent ","Rural Area","41","0.117113678688026","0.0844812137000975","0.149746143675955"
"Yes","2004","Couple + C. LE 16 ","Urban Area","324","0.108956321318561","0.0974173458710933","0.120495296766028"
"Yes","2004","Couple + C. LE 16 ","Rural Area","161","0.118636306139815","0.100767556794992","0.136505055484638"
"Yes","2004","Couple + C. GT 16 ","Urban Area","212","0.0939774291600219","0.0823827609580396","0.105572097362004"
"Yes","2004","Couple + C. GT 16 ","Rural Area","136","0.0914083507510897","0.0767408937885797","0.1060758077136"
"Yes","2004","Couple + C. LE and GT 16","Urban Area","66","0.0542662559879599","0.0411558616661167","0.067376650309803"
"Yes","2004","Couple + C. LE and GT 16","Rural Area","45","0.0668194112443727","0.0475035201768047","0.0861353023119407"
"No","2004","1-pers.-HH","Urban Area","1769","0.852114431300987","0.836788708953659","0.867440153648315"
"No","2004","1-pers.-HH","Rural Area","723","0.825433389069683","0.800209614806273","0.850657163333094"
"No","2004","(Married) couple without C. ","Urban Area","4256","0.849167953783375","0.839190026605121","0.859145880961628"
"No","2004","(Married) couple without C. ","Rural Area","1988","0.843753874935392","0.829014146837726","0.858493603033059"
"No","2004","Single parent ","Urban Area","634","0.884854982033361","0.86152350292167","0.908186461145051"
"No","2004","Single parent ","Rural Area","332","0.882886321311974","0.850253856324045","0.915518786299903"
"No","2004","Couple + C. LE 16 ","Urban Area","2477","0.891043678681439","0.879504703233972","0.902582654128907"
"No","2004","Couple + C. LE 16 ","Rural Area","1097","0.881363693860185","0.863494944515362","0.899232443205008"
"No","2004","Couple + C. GT 16 ","Urban Area","2221","0.906022570839978","0.894427902637996","0.91761723904196"
"No","2004","Couple + C. GT 16 ","Rural Area","1347","0.90859164924891","0.8939241922864","0.92325910621142"
"No","2004","Couple + C. LE and GT 16","Urban Area","1081","0.94573374401204","0.932623349690197","0.958844138333883"
"No","2004","Couple + C. LE and GT 16","Rural Area","597","0.933180588755627","0.913864697688059","0.952496479823195"
"Yes","2005","1-pers.-HH","Urban Area","277","0.13503651704962","0.120373904228839","0.1496991298704"
"Yes","2005","1-pers.-HH","Rural Area","140","0.161690862512154","0.137365932814203","0.186015792210105"
"Yes","2005","(Married) couple without C. ","Urban Area","580","0.128575916151851","0.119088719601414","0.138063112702288"
"Yes","2005","(Married) couple without C. ","Rural Area","315","0.133375346053516","0.119358601103058","0.147392091003974"
"Yes","2005","Single parent ","Urban Area","77","0.12205985086389","0.098098715876801","0.146020985850978"
"Yes","2005","Single parent ","Rural Area","39","0.0982881179810518","0.068665964070689","0.127910271891415"
"Yes","2005","Couple + C. LE 16 ","Urban Area","284","0.114734040374415","0.102361861236261","0.127106219512569"
"Yes","2005","Couple + C. LE 16 ","Rural Area","140","0.145321079731832","0.125075164917256","0.165566994546407"
"Yes","2005","Couple + C. GT 16 ","Urban Area","168","0.070276004029045","0.0598091517231958","0.0807428563348943"
"Yes","2005","Couple + C. GT 16 ","Rural Area","120","0.0930729157483106","0.077626198093879","0.108519633402742"
"Yes","2005","Couple + C. LE and GT 16","Urban Area","60","0.0536660000050709","0.040402621821487","0.0669293781886549"
"Yes","2005","Couple + C. LE and GT 16","Rural Area","48","0.0877716598766936","0.064958613335647","0.11058470641774"
"No","2005","1-pers.-HH","Urban Area","1810","0.86496348295038","0.8503008701296","0.879626095771161"
"No","2005","1-pers.-HH","Rural Area","740","0.838309137487846","0.813984207789896","0.862634067185797"
"No","2005","(Married) couple without C. ","Urban Area","4202","0.871424083848149","0.861936887297712","0.880911280398586"
"No","2005","(Married) couple without C. ","Rural Area","1945","0.866624653946484","0.852607908996026","0.880641398896942"
"No","2005","Single parent ","Urban Area","640","0.87794014913611","0.853979014149022","0.901901284123199"
"No","2005","Single parent ","Rural Area","349","0.901711882018948","0.872089728108585","0.931334035929311"
"No","2005","Couple + C. LE 16 ","Urban Area","2265","0.885265959625585","0.872893780487431","0.897638138763739"
"No","2005","Couple + C. LE 16 ","Rural Area","1024","0.854678920268168","0.834433005453593","0.874924835082744"
"No","2005","Couple + C. GT 16 ","Urban Area","2123","0.929723995970955","0.919257143665106","0.940190848276804"
"No","2005","Couple + C. GT 16 ","Rural Area","1239","0.906927084251689","0.891480366597258","0.922373801906121"
"No","2005","Couple + C. LE and GT 16","Urban Area","1049","0.946333999994929","0.933070621811345","0.959597378178513"
"No","2005","Couple + C. LE and GT 16","Rural Area","543","0.912228340123306","0.88941529358226","0.935041386664353"
"Yes","2006","1-pers.-HH","Urban Area","324","0.145956210299663","0.131539764205023","0.160372656394303"
"Yes","2006","1-pers.-HH","Rural Area","156","0.157529722494694","0.135431548458497","0.17962789653089"
"Yes","2006","(Married) couple without C. ","Urban Area","703","0.139440077624183","0.130135140694222","0.148745014554144"
"Yes","2006","(Married) couple without C. ","Rural Area","373","0.154099901846008","0.140083908197816","0.1681158954942"
"Yes","2006","Single parent ","Urban Area","86","0.120296394891595","0.0968738824081314","0.143718907375058"
"Yes","2006","Single parent ","Rural Area","49","0.126757188847425","0.0953110250469095","0.158203352647941"
"Yes","2006","Couple + C. LE 16 ","Urban Area","274","0.099750686323528","0.0884620025135691","0.111039370133487"
"Yes","2006","Couple + C. LE 16 ","Rural Area","144","0.123776874215712","0.105297158462929","0.142256589968495"
"Yes","2006","Couple + C. GT 16 ","Urban Area","185","0.0860602883738521","0.0744071405406051","0.0977134362070991"
"Yes","2006","Couple + C. GT 16 ","Rural Area","115","0.0889249509442336","0.0742744328352851","0.103575469053182"
"Yes","2006","Couple + C. LE and GT 16","Urban Area","60","0.0609533397203619","0.0460050026865091","0.0759016767542147"
"Yes","2006","Couple + C. LE and GT 16","Rural Area","35","0.0901964696074805","0.065310315952756","0.115082623262205"
"No","2006","1-pers.-HH","Urban Area","1980","0.854043789700337","0.839627343605697","0.868460235794977"
"No","2006","1-pers.-HH","Rural Area","888","0.842470277505306","0.820372103469109","0.864568451541503"
"No","2006","(Married) couple without C. ","Urban Area","4621","0.860559922375817","0.851254985445856","0.869864859305778"
"No","2006","(Married) couple without C. ","Rural Area","2176","0.845900098153992","0.8318841045058","0.859916091802184"
"No","2006","Single parent ","Urban Area","655","0.879703605108405","0.856281092624942","0.903126117591869"
"No","2006","Single parent ","Rural Area","381","0.873242811152575","0.841796647352059","0.90468897495309"
"No","2006","Couple + C. LE 16 ","Urban Area","2433","0.900249313676472","0.888960629866513","0.911537997486431"
"No","2006","Couple + C. LE 16 ","Rural Area","1076","0.876223125784288","0.857743410031505","0.894702841537071"
"No","2006","Couple + C. GT 16 ","Urban Area","2040","0.913939711626148","0.902286563792901","0.925592859459395"
"No","2006","Couple + C. GT 16 ","Rural Area","1335","0.911075049055766","0.896424530946818","0.925725567164715"
"No","2006","Couple + C. LE and GT 16","Urban Area","924","0.939046660279638","0.924098323245785","0.953994997313491"
"No","2006","Couple + C. LE and GT 16","Rural Area","474","0.909803530392519","0.884917376737795","0.934689684047244"
"Yes","2007","1-pers.-HH","Urban Area","304","0.142601624830726","0.127879442216408","0.157323807445044"
"Yes","2007","1-pers.-HH","Rural Area","161","0.16444473862275","0.141504643992894","0.187384833252607"
"Yes","2007","(Married) couple without C. ","Urban Area","679","0.142130542973525","0.132395205049217","0.151865880897832"
"Yes","2007","(Married) couple without C. ","Rural Area","364","0.155780934597975","0.141353207025645","0.170208662170305"
"Yes","2007","Single parent ","Urban Area","71","0.117540697506334","0.0935448265152143","0.141536568497453"
"Yes","2007","Single parent ","Rural Area","43","0.0830477107261818","0.0560720390780765","0.110023382374287"
"Yes","2007","Couple + C. LE 16 ","Urban Area","243","0.0961283436755624","0.0845037246658387","0.107752962685286"
"Yes","2007","Couple + C. LE 16 ","Rural Area","132","0.116031095519689","0.0972413160003876","0.134820875038989"
"Yes","2007","Couple + C. GT 16 ","Urban Area","184","0.0972930350244919","0.0847806895779754","0.109805380471008"
"Yes","2007","Couple + C. GT 16 ","Rural Area","118","0.0658002105108681","0.0526954144733006","0.0789050065484355"
"Yes","2007","Couple + C. LE and GT 16","Urban Area","54","0.0581566746935584","0.0427547357855286","0.0735586136015882"
"Yes","2007","Couple + C. LE and GT 16","Rural Area","38","0.0743940216276792","0.0502559674117014","0.0985320758436569"
"No","2007","1-pers.-HH","Urban Area","1863","0.857398375169274","0.842676192554956","0.872120557783592"
"No","2007","1-pers.-HH","Rural Area","842","0.83555526137725","0.812615166747393","0.858495356007106"
"No","2007","(Married) couple without C. ","Urban Area","4263","0.857869457026476","0.848134119102168","0.867604794950783"
"No","2007","(Married) couple without C. ","Rural Area","2063","0.844219065402025","0.829791337829695","0.858646792974355"
"No","2007","Single parent ","Urban Area","621","0.882459302493666","0.858463431502547","0.906455173484786"
"No","2007","Single parent ","Rural Area","359","0.916952289273818","0.889976617625713","0.943927960921924"
"No","2007","Couple + C. LE 16 ","Urban Area","2227","0.903871656324438","0.892247037314714","0.915496275334161"
"No","2007","Couple + C. LE 16 ","Rural Area","984","0.883968904480311","0.86517912496101","0.902758683999612"
"No","2007","Couple + C. GT 16 ","Urban Area","1971","0.902706964975508","0.890194619528991","0.915219310422025"
"No","2007","Couple + C. GT 16 ","Rural Area","1257","0.934199789489132","0.921094993451564","0.947304585526699"
"No","2007","Couple + C. LE and GT 16","Urban Area","833","0.941843325306442","0.926441386398412","0.957245264214471"
"No","2007","Couple + C. LE and GT 16","Rural Area","416","0.925605978372321","0.901467924156343","0.949744032588298"
"Yes","2008","1-pers.-HH","Urban Area","279","0.125423512092958","0.111220931948272","0.139626092237644"
"Yes","2008","1-pers.-HH","Rural Area","137","0.148836884037567","0.126239231676127","0.171434536399007"
"Yes","2008","(Married) couple without C. ","Urban Area","615","0.130691081038149","0.121080332206894","0.140301829869404"
"Yes","2008","(Married) couple without C. ","Rural Area","390","0.170007604673565","0.154797465862344","0.185217743484786"
"Yes","2008","Single parent ","Urban Area","65","0.0984238271436691","0.0761324258563187","0.120715228431019"
"Yes","2008","Single parent ","Rural Area","39","0.0764807318859432","0.0503379478200695","0.102623515951817"
"Yes","2008","Couple + C. LE 16 ","Urban Area","220","0.0925489287336237","0.0804802831792361","0.104617574288011"
"Yes","2008","Couple + C. LE 16 ","Rural Area","93","0.0993444559811965","0.0807677116896643","0.117921200272729"
"Yes","2008","Couple + C. GT 16 ","Urban Area","170","0.087256673090811","0.0751169697266346","0.0993963764549874"
"Yes","2008","Couple + C. GT 16 ","Rural Area","124","0.0888645662482916","0.0732944970107383","0.104434635485845"
"Yes","2008","Couple + C. LE and GT 16","Urban Area","46","0.049933617971517","0.0347453574478977","0.0651218784951363"
"Yes","2008","Couple + C. LE and GT 16","Rural Area","33","0.0886223728058766","0.0614426943675471","0.115802051244206"
"No","2008","1-pers.-HH","Urban Area","1810","0.874576487907042","0.860373907762356","0.888779068051728"
"No","2008","1-pers.-HH","Rural Area","816","0.851163115962433","0.828565463600993","0.873760768323873"
"No","2008","(Married) couple without C. ","Urban Area","4110","0.869308918961851","0.859698170130596","0.878919667793106"
"No","2008","(Married) couple without C. ","Rural Area","1953","0.829992395326435","0.814782256515214","0.845202534137656"
