"ple0053","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","1992","16-34 y.","higher vocational","22","","","","1"
"Yes","1992","16-34 y.","higher education","46","0.0985005009063049","0.070813873901346","0.126187127911264","1"
"Yes","1992","35-65 y.","in school","","","","","1"
"Yes","1992","35-65 y.","inadequately","41","0.0773617652205228","0.0522554849904445","0.102468045450601","1"
"Yes","1992","35-65 y.","general elemantary","125","0.100165315627437","0.0834485411187426","0.11688209013613","1"
"Yes","1992","35-65 y.","middle vocational","337","0.104668647922508","0.0944698850398428","0.114867410805173","1"
"Yes","1992","35-65 y.","vocational + Abi","9","","","","1"
"Yes","1992","35-65 y.","higher vocational","45","0.105044270589561","0.0770250444486295","0.133063496730492","1"
"Yes","1992","35-65 y.","higher education","83","0.0767375953890391","0.0610079686416863","0.0924672221363919","1"
"Yes","1992","66 and older","in school","","","","","1"
"Yes","1992","66 and older","inadequately","2","","","","1"
"Yes","1992","66 and older","general elemantary","88","0.191370810730771","0.156324850353033","0.226416771108509","1"
"Yes","1992","66 and older","middle vocational","142","0.209526603466628","0.179882247231887","0.239170959701369","1"
"Yes","1992","66 and older","vocational + Abi","10","","","","1"
"Yes","1992","66 and older","higher vocational","21","","","","1"
"Yes","1992","66 and older","higher education","21","","","","1"
"No","1993","16-34 y.","higher education","","","","","2"
"No","1993","16-34 y.","higher vocational","","","","","2"
"No","1993","16-34 y.","middle vocational","","","","","2"
"No","1993","16-34 y.","in school","","","","","2"
"No","1993","16-34 y.","inadequately","","","","","2"
"No","1993","16-34 y.","general elemantary","","","","","2"
"No","1993","16-34 y.","vocational + Abi","","","","","2"
"No","1993","66 and older","inadequately","","","","","2"
"No","1993","66 and older","general elemantary","","","","","2"
"No","1993","66 and older","in school","","","","","2"
"No","1993","66 and older","higher vocational","","","","","2"
"No","1993","66 and older","higher education","","","","","2"
"No","1993","66 and older","middle vocational","","","","","2"
"No","1993","66 and older","vocational + Abi","","","","","2"
"No","1993","35-65 y.","in school","","","","","2"
"No","1993","35-65 y.","inadequately","","","","","2"
"No","1993","35-65 y.","general elemantary","","","","","2"
"No","1993","35-65 y.","middle vocational","","","","","2"
"No","1993","35-65 y.","vocational + Abi","","","","","2"
"No","1993","35-65 y.","higher vocational","","","","","2"
"No","1993","35-65 y.","higher education","","","","","2"
"Yes","1993","35-65 y.","in school","","","","","1"
"Yes","1993","35-65 y.","inadequately","","","","","1"
"Yes","1993","35-65 y.","general elemantary","","","","","1"
"Yes","1993","35-65 y.","middle vocational","","","","","1"
"Yes","1993","35-65 y.","vocational + Abi","","","","","1"
"Yes","1993","35-65 y.","higher vocational","","","","","1"
"Yes","1993","35-65 y.","higher education","","","","","1"
"Yes","1993","66 and older","in school","","","","","1"
"Yes","1993","66 and older","inadequately","","","","","1"
"Yes","1993","66 and older","general elemantary","","","","","1"
"Yes","1993","66 and older","middle vocational","","","","","1"
"Yes","1993","66 and older","vocational + Abi","","","","","1"
"Yes","1993","66 and older","higher vocational","","","","","1"
"Yes","1993","66 and older","higher education","","","","","1"
"Yes","1993","16-34 y.","in school","","","","","1"
"Yes","1993","16-34 y.","inadequately","","","","","1"
"Yes","1993","16-34 y.","general elemantary","","","","","1"
"Yes","1993","16-34 y.","middle vocational","","","","","1"
"Yes","1993","16-34 y.","vocational + Abi","","","","","1"
"Yes","1993","16-34 y.","higher vocational","","","","","1"
"Yes","1993","16-34 y.","higher education","","","","","1"
"No","1994","16-34 y.","middle vocational","2215","0.892635737271602","0.880412260617047","0.904859213926157","2"
"No","1994","16-34 y.","in school","225","0.944099760056054","0.914913705352204","0.973285814759905","2"
"No","1994","16-34 y.","general elemantary","810","0.885330049922196","0.864718807810788","0.905941292033605","2"
"No","1994","16-34 y.","vocational + Abi","220","0.917145937329974","0.882975210684115","0.951316663975834","2"
"No","1994","16-34 y.","higher vocational","190","0.873910837057811","0.829845987931054","0.917975686184569","2"
"No","1994","16-34 y.","higher education","378","0.913018127085357","0.886002563775927","0.940033690394786","2"
"No","1994","16-34 y.","inadequately","127","0.884254825730927","0.831635644663596","0.936874006798258","2"
"No","1994","66 and older","in school","","","","","2"
"No","1994","66 and older","inadequately","26","","","","2"
"No","1994","66 and older","general elemantary","386","0.786486966536207","0.749941586200866","0.823032346871548","2"
"No","1994","66 and older","higher vocational","61","0.64527247920171","0.547509778473047","0.743035179930373","2"
"No","1994","66 and older","higher education","113","0.848828141160752","0.787718956860239","0.909937325461264","2"
"No","1994","66 and older","middle vocational","581","0.740663125097413","0.709191986697993","0.772134263496833","2"
"No","1994","66 and older","vocational + Abi","17","","","","2"
"No","1994","35-65 y.","in school","","","","","2"
"No","1994","35-65 y.","inadequately","331","0.862335632875797","0.827874351947746","0.896796913803847","2"
"No","1994","35-65 y.","general elemantary","987","0.884759658352174","0.865932625661334","0.903586691043013","2"
"No","1994","35-65 y.","middle vocational","3006","0.883783506880156","0.872961584492832","0.894605429267479","2"
"No","1994","35-65 y.","vocational + Abi","106","0.882702696264726","0.824889650282516","0.940515742246935","2"
"No","1994","35-65 y.","higher vocational","407","0.904553007495813","0.877283405657628","0.931822609333997","2"
"No","1994","35-65 y.","higher education","1011","0.910659045374773","0.893818331742912","0.927499759006633","2"
"Yes","1994","35-65 y.","in school","","","","","1"
"Yes","1994","35-65 y.","inadequately","53","0.137664367124203","0.103203086196153","0.172125648052254","1"
"Yes","1994","35-65 y.","general elemantary","118","0.115240341647826","0.0964133089569872","0.134067374338666","1"
"Yes","1994","35-65 y.","middle vocational","363","0.116216493119844","0.105394570732521","0.127038415507168","1"
"Yes","1994","35-65 y.","vocational + Abi","13","","","","1"
"Yes","1994","35-65 y.","higher vocational","39","0.0954469925041874","0.0681773906660028","0.122716594342372","1"
"Yes","1994","35-65 y.","higher education","91","0.0893409546252274","0.0725002409933666","0.106181668257088","1"
"Yes","1994","66 and older","in school","","","","","1"
"Yes","1994","66 and older","inadequately","5","","","","1"
"Yes","1994","66 and older","general elemantary","97","0.213513033463793","0.176967653128452","0.250058413799134","1"
"Yes","1994","66 and older","middle vocational","164","0.259336874902587","0.227865736503167","0.290808013302007","1"
"Yes","1994","66 and older","vocational + Abi","7","","","","1"
"Yes","1994","66 and older","higher vocational","31","0.35472752079829","0.256964820069627","0.452490221526953","1"
"Yes","1994","66 and older","higher education","19","","","","1"
"Yes","1994","16-34 y.","in school","13","","","","1"
"Yes","1994","16-34 y.","inadequately","15","","","","1"
"Yes","1994","16-34 y.","general elemantary","108","0.114669950077804","0.0940587079663955","0.135281192189212","1"
"Yes","1994","16-34 y.","middle vocational","249","0.107364262728398","0.0951407860738426","0.119587739382953","1"
"Yes","1994","16-34 y.","vocational + Abi","30","0.0828540626700256","0.0486833360241658","0.117024789315885","1"
"Yes","1994","16-34 y.","higher vocational","28","","","","1"
"Yes","1994","16-34 y.","higher education","40","0.0869818729146432","0.0599663096052136","0.113997436224073","1"
"No","1995","16-34 y.","in school","264","0.93088344308447","0.901434862844064","0.960332023324876","2"
"No","1995","16-34 y.","inadequately","107","0.861371244902128","0.800052956728492","0.922689533075764","2"
"No","1995","16-34 y.","general elemantary","802","0.865027714403415","0.842875746920713","0.887179681886116","2"
"No","1995","16-34 y.","middle vocational","2238","0.88985829731484","0.877615670999463","0.902100923630217","2"
"No","1995","16-34 y.","vocational + Abi","240","0.872893567940416","0.833525313874387","0.912261822006445","2"
"No","1995","16-34 y.","higher vocational","196","0.879514281263028","0.836202359060518","0.922826203465538","2"
"No","1995","16-34 y.","higher education","399","0.936359510917614","0.913313406604669","0.959405615230559","2"
"No","1995","66 and older","in school","","","","","2"
"No","1995","66 and older","inadequately","32","0.901200904053591","0.806327695721832","0.996074112385349","2"
"No","1995","66 and older","general elemantary","394","0.783680725790798","0.747482516388747","0.819878935192849","2"
"No","1995","66 and older","higher vocational","68","0.779096534173605","0.690903247178938","0.867289821168272","2"
"No","1995","66 and older","higher education","128","0.845307242406586","0.787820383057534","0.902794101755639","2"
"No","1995","66 and older","middle vocational","596","0.78969228857117","0.760448392989618","0.818936184152722","2"
"No","1995","66 and older","vocational + Abi","20","","","","2"
"No","1995","35-65 y.","in school","1","","","","2"
"No","1995","35-65 y.","inadequately","328","0.90193654747595","0.871714895262451","0.93215819968945","2"
"No","1995","35-65 y.","general elemantary","952","0.859691289247369","0.839063735312939","0.880318843181799","2"
"No","1995","35-65 y.","middle vocational","3089","0.896483271929451","0.88634158557744","0.906624958281463","2"
"No","1995","35-65 y.","vocational + Abi","159","0.886392130349814","0.840161910638276","0.932622350061352","2"
"No","1995","35-65 y.","higher vocational","415","0.889430283014328","0.860741257067796","0.91811930896086","2"
"No","1995","35-65 y.","higher education","1059","0.895451050770625","0.877933836328992","0.912968265212257","2"
"Yes","1995","35-65 y.","in school","","","","","1"
"Yes","1995","35-65 y.","inadequately","44","0.0980634525240499","0.0678418003105502","0.12828510473755","1"
"Yes","1995","35-65 y.","general elemantary","137","0.140308710752631","0.119681156818201","0.160936264687061","1"
"Yes","1995","35-65 y.","middle vocational","377","0.103516728070549","0.0933750417185374","0.11365841442256","1"
"Yes","1995","35-65 y.","vocational + Abi","22","","","","1"
"Yes","1995","35-65 y.","higher vocational","44","0.110569716985672","0.0818806910391398","0.139258742932204","1"
"Yes","1995","35-65 y.","higher education","113","0.104548949229375","0.0870317347877427","0.122066163671008","1"
"Yes","1995","66 and older","in school","","","","","1"
"Yes","1995","66 and older","inadequately","6","","","","1"
"Yes","1995","66 and older","general elemantary","103","0.216319274209202","0.180121064807151","0.252517483611253","1"
"Yes","1995","66 and older","middle vocational","150","0.21030771142883","0.181063815847278","0.239551607010382","1"
"Yes","1995","66 and older","vocational + Abi","2","","","","1"
"Yes","1995","66 and older","higher vocational","17","","","","1"
"Yes","1995","66 and older","higher education","24","","","","1"
"Yes","1995","16-34 y.","in school","21","","","","1"
"Yes","1995","16-34 y.","inadequately","15","","","","1"
"Yes","1995","16-34 y.","general elemantary","112","0.134972285596585","0.112820318113884","0.157124253079287","1"
"Yes","1995","16-34 y.","middle vocational","274","0.11014170268516","0.0978990763697831","0.122384329000537","1"
"Yes","1995","16-34 y.","vocational + Abi","35","0.127106432059584","0.087738177993555","0.166474686125613","1"
"Yes","1995","16-34 y.","higher vocational","21","","","","1"
"Yes","1995","16-34 y.","higher education","32","0.0636404890823859","0.0405943847694406","0.0866865933953311","1"
"No","1996","16-34 y.","in school","273","0.93711388659974","0.909364844882939","0.96486292831654","2"
"No","1996","16-34 y.","inadequately","95","0.808462677476489","0.736541653055864","0.880383701897115","2"
"No","1996","16-34 y.","general elemantary","780","0.908395146512075","0.889215753983171","0.927574539040979","2"
"No","1996","16-34 y.","middle vocational","2140","0.900884510756026","0.88888195539418","0.912887066117871","2"
"No","1996","16-34 y.","vocational + Abi","241","0.883572390062249","0.845595283867968","0.92154949625653","2"
"No","1996","16-34 y.","higher vocational","196","0.894008155893347","0.853696462104492","0.934319849682203","2"
"No","1996","16-34 y.","higher education","385","0.899539779955685","0.870993432939651","0.928086126971719","2"
"No","1996","66 and older","higher vocational","60","0.70246946295039","0.602289101221734","0.802649824679047","2"
"No","1996","66 and older","higher education","124","0.753615394176695","0.686637545451431","0.820593242901958","2"
"No","1996","66 and older","in school","","","","","2"
"No","1996","66 and older","inadequately","35","0.768123851772497","0.641982486409231","0.894265217135762","2"
"No","1996","66 and older","general elemantary","387","0.808559305034134","0.773325998268454","0.843792611799813","2"
"No","1996","66 and older","middle vocational","611","0.783343657142173","0.7543208456989","0.812366468585447","2"
"No","1996","66 and older","vocational + Abi","23","","","","2"
"No","1996","35-65 y.","in school","","","","","2"
"No","1996","35-65 y.","inadequately","292","0.871143627283289","0.83537263616113","0.906914618405447","2"
"No","1996","35-65 y.","general elemantary","916","0.860382193983401","0.839468152134381","0.88129623583242","2"
"No","1996","35-65 y.","middle vocational","3062","0.885708065908415","0.875112790739025","0.896303341077805","2"
"No","1996","35-65 y.","vocational + Abi","155","0.895135419461997","0.849999713371317","0.940271125552677","2"
"No","1996","35-65 y.","higher vocational","412","0.905979269680083","0.879308219558641","0.932650319801525","2"
"No","1996","35-65 y.","higher education","1064","0.907407445367937","0.890882936702779","0.923931954033096","2"
"Yes","1996","35-65 y.","in school","","","","","1"
"Yes","1996","35-65 y.","inadequately","45","0.128856372716711","0.0930853815945528","0.16462736383887","1"
"Yes","1996","35-65 y.","general elemantary","139","0.139617806016599","0.11870376416758","0.160531847865619","1"
"Yes","1996","35-65 y.","middle vocational","402","0.114291934091585","0.103696658922195","0.124887209260975","1"
"Yes","1996","35-65 y.","vocational + Abi","22","","","","1"
"Yes","1996","35-65 y.","higher vocational","48","0.0940207303199168","0.0673496801984744","0.120691780441359","1"
"Yes","1996","35-65 y.","higher education","118","0.0925925546320629","0.0760680459669044","0.109117063297221","1"
"Yes","1996","66 and older","in school","","","","","1"
"Yes","1996","66 and older","inadequately","8","","","","1"
"Yes","1996","66 and older","general elemantary","92","0.191440694965866","0.156207388200187","0.226674001731546","1"
"Yes","1996","66 and older","middle vocational","163","0.216656342857827","0.187633531414553","0.2456791543011","1"
"Yes","1996","66 and older","vocational + Abi","4","","","","1"
"Yes","1996","66 and older","higher vocational","20","","","","1"
"Yes","1996","66 and older","higher education","35","0.246384605823305","0.179406757098042","0.313362454548569","1"
"Yes","1996","16-34 y.","in school","21","","","","1"
"Yes","1996","16-34 y.","inadequately","20","","","","1"
"Yes","1996","16-34 y.","general elemantary","89","0.0916048534879248","0.0724254609590208","0.110784246016829","1"
"Yes","1996","16-34 y.","middle vocational","241","0.0991154892439744","0.0871129338821288","0.11111804460582","1"
"Yes","1996","16-34 y.","vocational + Abi","33","0.116427609937751","0.0784505037434701","0.154404716132032","1"
"Yes","1996","16-34 y.","higher vocational","28","","","","1"
"Yes","1996","16-34 y.","higher education","41","0.100460220044315","0.0719138730282814","0.129006567060349","1"
"No","1997","16-34 y.","in school","291","0.898921595347674","0.865633962672891","0.932209228022458","2"
"No","1997","16-34 y.","vocational + Abi","229","0.868597202106702","0.827689134531881","0.909505269681523","2"
"No","1997","16-34 y.","inadequately","82","0.840670702076394","0.767075912868869","0.91426549128392","2"
"No","1997","16-34 y.","general elemantary","768","0.903661316597757","0.884009968700585","0.923312664494929","2"
"No","1997","16-34 y.","middle vocational","2000","0.884960831642431","0.871791622062251","0.89813004122261","2"
"No","1997","16-34 y.","higher vocational","188","0.896929026966339","0.856286931782428","0.937571122150251","2"
"No","1997","16-34 y.","higher education","383","0.928700387370341","0.903670063285781","0.953730711454901","2"
"No","1997","66 and older","higher education","138","0.819853424169733","0.761214332801921","0.878492515537544","2"
"No","1997","66 and older","higher vocational","62","0.794598646374299","0.707157322164555","0.882039970584044","2"
"No","1997","66 and older","in school","","","","","2"
"No","1997","66 and older","inadequately","35","0.715205980305459","0.584784184288308","0.84562777632261","2"
"No","1997","66 and older","general elemantary","375","0.774170836068285","0.736608462162656","0.811733209973915","2"
"No","1997","66 and older","middle vocational","651","0.81288323534618","0.785891466863909","0.839875003828451","2"
"No","1997","66 and older","vocational + Abi","21","","","","2"
"No","1997","35-65 y.","in school","","","","","2"
"No","1997","35-65 y.","inadequately","287","0.885434619176389","0.850754503566519","0.920114734786259","2"
"No","1997","35-65 y.","general elemantary","851","0.854631808110159","0.832708924034876","0.876554692185442","2"
"No","1997","35-65 y.","middle vocational","3049","0.885838299519838","0.875200577668054","0.896476021371623","2"
"No","1997","35-65 y.","vocational + Abi","148","0.911579353046417","0.868775898331695","0.954382807761139","2"
"No","1997","35-65 y.","higher vocational","424","0.916769565952776","0.89168963675026","0.941849495155293","2"
"No","1997","35-65 y.","higher education","1085","0.902727144329327","0.885954073414039","0.919500215244615","2"
"Yes","1997","35-65 y.","in school","","","","","1"
"Yes","1997","35-65 y.","inadequately","37","0.114565380823611","0.0798852652137407","0.149245496433481","1"
"Yes","1997","35-65 y.","general elemantary","142","0.145368191889841","0.123445307814558","0.167291075965124","1"
"Yes","1997","35-65 y.","middle vocational","384","0.114161700480162","0.103523978628377","0.124799422331946","1"
"Yes","1997","35-65 y.","vocational + Abi","21","","","","1"
"Yes","1997","35-65 y.","higher vocational","42","0.0832304340472235","0.058150504844707","0.10831036324974","1"
"Yes","1997","35-65 y.","higher education","114","0.097272855670673","0.0804997847553846","0.114045926585961","1"
"Yes","1997","66 and older","in school","","","","","1"
"Yes","1997","66 and older","inadequately","11","","","","1"
"Yes","1997","66 and older","general elemantary","101","0.225829163931715","0.188266790026085","0.263391537837345","1"
"Yes","1997","66 and older","middle vocational","151","0.18711676465382","0.160124996171549","0.214108533136091","1"
"Yes","1997","66 and older","vocational + Abi","5","","","","1"
"Yes","1997","66 and older","higher vocational","20","","","","1"
"Yes","1997","66 and older","higher education","27","","","","1"
"Yes","1997","16-34 y.","general elemantary","98","0.0963386834022426","0.0766873355050706","0.115990031299415","1"
"Yes","1997","16-34 y.","middle vocational","255","0.115039168357569","0.10186995877739","0.128208377937749","1"
"Yes","1997","16-34 y.","vocational + Abi","33","0.131402797893298","0.0904947303184769","0.172310865468119","1"
"Yes","1997","16-34 y.","higher vocational","27","","","","1"
"Yes","1997","16-34 y.","higher education","23","","","","1"
"Yes","1997","16-34 y.","in school","24","","","","1"
"Yes","1997","16-34 y.","inadequately","13","","","","1"
"No","1998","16-34 y.","in school","311","0.91599436581746","0.886065398661721","0.9459233329732","2"
"No","1998","16-34 y.","inadequately","76","0.830944034805928","0.753076894620682","0.908811174991173","2"
"No","1998","16-34 y.","general elemantary","804","0.873148636807941","0.851561036838553","0.89473623677733","2"
"No","1998","16-34 y.","middle vocational","2048","0.887808242600503","0.874938135441033","0.900678349759974","2"
"No","1998","16-34 y.","vocational + Abi","252","0.905668094301413","0.871432102509733","0.939904086093094","2"
"No","1998","16-34 y.","higher vocational","221","0.886429977594858","0.846618595856265","0.926241359333452","2"
"No","1998","16-34 y.","higher education","400","0.901571094485145","0.87383102494114","0.92931116402915","2"
"No","1998","66 and older","higher vocational","69","0.870068713533999","0.797294954198065","0.942842472869932","2"
"No","1998","66 and older","higher education","149","0.797053824823487","0.739408837470319","0.854698812176655","2"
"No","1998","66 and older","in school","","","","","2"
"No","1998","66 and older","inadequately","36","0.632803157723557","0.49919072340635","0.766415592040763","2"
"No","1998","66 and older","general elemantary","470","0.838555723856094","0.80832355895709","0.868787888755099","2"
"No","1998","66 and older","middle vocational","702","0.774414707044635","0.746893123595186","0.801936290494085","2"
"No","1998","66 and older","vocational + Abi","25","","","","2"
"No","1998","35-65 y.","in school","2","","","","2"
"No","1998","35-65 y.","inadequately","274","0.890536557046238","0.855724532637905","0.925348581454571","2"
"No","1998","35-65 y.","general elemantary","931","0.858148437411569","0.837291903831839","0.8790049709913","2"
"No","1998","35-65 y.","middle vocational","3435","0.89332205876376","0.883573368016313","0.903070749511206","2"
"No","1998","35-65 y.","vocational + Abi","171","0.855765855181983","0.807075312807906","0.904456397556059","2"
"No","1998","35-65 y.","higher vocational","441","0.887198857733394","0.859497792893969","0.914899922572819","2"
"No","1998","35-65 y.","higher education","1213","0.899980539651931","0.883958304329487","0.916002774974374","2"
"Yes","1998","35-65 y.","in school","","","","","1"
"Yes","1998","35-65 y.","inadequately","35","0.109463442953761","0.0746514185454286","0.144275467362094","1"
"Yes","1998","35-65 y.","general elemantary","144","0.141851562588431","0.1209950290087","0.162708096168161","1"
"Yes","1998","35-65 y.","middle vocational","417","0.10667794123624","0.0969292504887936","0.116426631983687","1"
"Yes","1998","35-65 y.","vocational + Abi","29","","","","1"
"Yes","1998","35-65 y.","higher vocational","60","0.112801142266606","0.0851000774271808","0.140502207106031","1"
"Yes","1998","35-65 y.","higher education","134","0.100019460348069","0.0839972250256259","0.116041695670513","1"
"Yes","1998","66 and older","in school","","","","","1"
"Yes","1998","66 and older","inadequately","14","","","","1"
"Yes","1998","66 and older","general elemantary","99","0.161444276143906","0.131212111244901","0.19167644104291","1"
"Yes","1998","66 and older","middle vocational","184","0.225585292955365","0.198063709505915","0.253106876404814","1"
"Yes","1998","66 and older","vocational + Abi","6","","","","1"
"Yes","1998","66 and older","higher vocational","13","","","","1"
"Yes","1998","66 and older","higher education","38","0.202946175176513","0.145301187823345","0.260591162529681","1"
"Yes","1998","16-34 y.","general elemantary","109","0.126851363192059","0.10526376322267","0.148438963161447","1"
"Yes","1998","16-34 y.","middle vocational","262","0.112191757399497","0.0993216502400262","0.125061864558967","1"
"Yes","1998","16-34 y.","vocational + Abi","28","","","","1"
"Yes","1998","16-34 y.","higher vocational","23","","","","1"
"Yes","1998","16-34 y.","higher education","43","0.0984289055148549","0.0706888359708499","0.12616897505886","1"
"Yes","1998","16-34 y.","in school","19","","","","1"
"Yes","1998","16-34 y.","inadequately","13","","","","1"
"No","1999","16-34 y.","in school","290","0.868841387096851","0.831797085859083","0.905885688334619","2"
"No","1999","16-34 y.","inadequately","76","0.888600654926347","0.820913902384576","0.956287407468119","2"
"No","1999","16-34 y.","general elemantary","767","0.87329167641772","0.85137580778313","0.89520754505231","2"
"No","1999","16-34 y.","middle vocational","2017","0.904808154585931","0.892616472280852","0.916999836891009","2"
"No","1999","16-34 y.","vocational + Abi","238","0.887270921983514","0.849048665825341","0.925493178141687","2"
"No","1999","16-34 y.","higher vocational","197","0.860998866386735","0.815695075632036","0.906302657141435","2"
"No","1999","16-34 y.","higher education","384","0.92178247160336","0.8960105779544","0.94755436525232","2"
"No","1999","66 and older","in school","","","","","2"
"No","1999","66 and older","inadequately","47","0.859542072842389","0.770120811537216","0.948963334147562","2"
"No","1999","66 and older","general elemantary","453","0.773918483753321","0.739366416865553","0.808470550641089","2"
"No","1999","66 and older","middle vocational","709","0.801592422818716","0.775303191542449","0.827881654094982","2"
"No","1999","66 and older","vocational + Abi","25","","","","2"
"No","1999","66 and older","higher vocational","72","0.885154184203961","0.817373541894862","0.95293482651306","2"
"No","1999","66 and older","higher education","153","0.735949696289272","0.674855424295803","0.797043968282741","2"
"No","1999","35-65 y.","in school","1","","","","2"
"No","1999","35-65 y.","inadequately","253","0.894524411824128","0.858863065302315","0.930185758345941","2"
"No","1999","35-65 y.","general elemantary","878","0.866185972217062","0.845168803065181","0.887203141368943","2"
"No","1999","35-65 y.","middle vocational","3396","0.87462870653087","0.864168779780321","0.88508863328142","2"
"No","1999","35-65 y.","vocational + Abi","191","0.879058112726949","0.835372506358944","0.922743719094955","2"
"No","1999","35-65 y.","higher vocational","453","0.895579740575185","0.869142809075389","0.922016672074981","2"
"No","1999","35-65 y.","higher education","1210","0.904464785610938","0.888795928581691","0.920133642640185","2"
"Yes","1999","35-65 y.","in school","1","","","","1"
"Yes","1999","35-65 y.","inadequately","32","0.105475588175872","0.0698142416540587","0.141136934697685","1"
"Yes","1999","35-65 y.","general elemantary","130","0.133814027782938","0.112796858631057","0.154831196934819","1"
"Yes","1999","35-65 y.","middle vocational","454","0.12537129346913","0.11491136671858","0.135831220219679","1"
"Yes","1999","35-65 y.","vocational + Abi","23","","","","1"
"Yes","1999","35-65 y.","higher vocational","61","0.104420259424815","0.077983327925019","0.130857190924611","1"
"Yes","1999","35-65 y.","higher education","142","0.095535214389062","0.0798663573598145","0.111204071418309","1"
"Yes","1999","66 and older","in school","","","","","1"
"Yes","1999","66 and older","inadequately","11","","","","1"
"Yes","1999","66 and older","general elemantary","110","0.226081516246679","0.191529449358911","0.260633583134447","1"
"Yes","1999","66 and older","middle vocational","175","0.198407577181284","0.172118345905018","0.224696808457551","1"
"Yes","1999","66 and older","vocational + Abi","7","","","","1"
"Yes","1999","66 and older","higher vocational","13","","","","1"
"Yes","1999","66 and older","higher education","47","0.264050303710728","0.202956031717259","0.325144575704197","1"
"Yes","1999","16-34 y.","general elemantary","118","0.12670832358228","0.10479245494769","0.14862419221687","1"
"Yes","1999","16-34 y.","middle vocational","209","0.0951918454140695","0.0830001631089913","0.107383527719148","1"
"Yes","1999","16-34 y.","vocational + Abi","25","","","","1"
"Yes","1999","16-34 y.","higher vocational","27","","","","1"
"Yes","1999","16-34 y.","higher education","33","0.0782175283966404","0.0524456347476805","0.1039894220456","1"
"Yes","1999","16-34 y.","in school","29","","","","1"
"Yes","1999","16-34 y.","inadequately","7","","","","1"
"No","2000","16-34 y.","in school","468","0.961178760900623","0.944057709115822","0.978299812685424","2"
"No","2000","16-34 y.","inadequately","88","0.899281603029905","0.840295412679124","0.958267793380686","2"
"No","2000","16-34 y.","general elemantary","1128","0.895889308670796","0.87903956666144","0.912739050680152","2"
"No","2000","16-34 y.","middle vocational","3173","0.896450551739256","0.886447873304625","0.906453230173888","2"
"No","2000","16-34 y.","vocational + Abi","461","0.889713931290868","0.862790404879922","0.916637457701815","2"
"No","2000","16-34 y.","higher vocational","360","0.878574730000011","0.847411981240804","0.909737478759218","2"
"No","2000","16-34 y.","higher education","694","0.918576082409743","0.899119759447143","0.938032405372343","2"
"No","2000","66 and older","in school","1","","","","2"
"No","2000","66 and older","inadequately","53","0.833213443934216","0.741160756677598","0.925266131190833","2"
"No","2000","66 and older","general elemantary","749","0.801644879936751","0.775947435019709","0.827342324853793","2"
"No","2000","66 and older","middle vocational","1497","0.803940577307627","0.785965567658868","0.821915586956385","2"
"No","2000","66 and older","vocational + Abi","79","0.810599840114053","0.733803324018832","0.887396356209275","2"
"No","2000","66 and older","higher vocational","200","0.809690757476592","0.760436621033737","0.858944893919448","2"
"No","2000","66 and older","higher education","346","0.82480805671566","0.788453658666581","0.861162454764739","2"
"No","2000","35-65 y.","in school","6","","","","2"
"No","2000","35-65 y.","inadequately","213","0.87192516633069","0.829822275622936","0.914028057038443","2"
"No","2000","35-65 y.","general elemantary","1204","0.869898856117996","0.852181531529101","0.887616180706891","2"
"No","2000","35-65 y.","middle vocational","6615","0.89222106819979","0.885160935582009","0.899281200817571","2"
"No","2000","35-65 y.","vocational + Abi","462","0.900664068983398","0.874653441048679","0.926674696918117","2"
"No","2000","35-65 y.","higher vocational","1098","0.898622713303237","0.881720675289869","0.915524751316605","2"
"No","2000","35-65 y.","higher education","2409","0.91099311855821","0.900157622296339","0.921828614820081","2"
"Yes","2000","35-65 y.","in school","1","","","","1"
"Yes","2000","35-65 y.","inadequately","29","","","","1"
"Yes","2000","35-65 y.","general elemantary","181","0.130101143882004","0.112383819293109","0.147818468470899","1"
"Yes","2000","35-65 y.","middle vocational","796","0.10777893180021","0.100718799182429","0.114839064417991","1"
"Yes","2000","35-65 y.","vocational + Abi","46","0.0993359310166019","0.0733253030818833","0.125346558951321","1"
"Yes","2000","35-65 y.","higher vocational","127","0.101377286696763","0.0844752486833955","0.118279324710131","1"
"Yes","2000","35-65 y.","higher education","244","0.08900688144179","0.0781713851799192","0.0998423777036608","1"
"Yes","2000","66 and older","in school","1","","","","1"
"Yes","2000","66 and older","inadequately","10","","","","1"
"Yes","2000","66 and older","general elemantary","176","0.198355120063249","0.172657675146207","0.224052564980291","1"
"Yes","2000","66 and older","middle vocational","377","0.196059422692373","0.178084413043615","0.214034432341132","1"
"Yes","2000","66 and older","vocational + Abi","21","","","","1"
"Yes","2000","66 and older","higher vocational","44","0.190309242523408","0.141055106080552","0.239563378966263","1"
"Yes","2000","66 and older","higher education","74","0.17519194328434","0.138837545235261","0.211546341333419","1"
"Yes","2000","16-34 y.","general elemantary","134","0.104110691329204","0.0872609493198478","0.12096043333856","1"
"Yes","2000","16-34 y.","middle vocational","391","0.103549448260744","0.0935467698261123","0.113552126695375","1"
"Yes","2000","16-34 y.","in school","21","","","","1"
"Yes","2000","16-34 y.","inadequately","12","","","","1"
"Yes","2000","16-34 y.","vocational + Abi","59","0.110286068709132","0.0833625422981851","0.137209595120078","1"
"Yes","2000","16-34 y.","higher vocational","62","0.121425269999989","0.0902625212407819","0.152588018759196","1"
