"ple0053","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"No","1990","66 and older","Not Employed","","","",""
"No","1990","66 and older","Employed","","","",""
"Yes","1991","16-34 y.","Not Employed","140","0.164045244048672","0.139838217103793","0.188252270993551"
"Yes","1991","16-34 y.","Employed","316","0.125221616915439","0.112781279431964","0.137661954398914"
"Yes","1991","35-65 y.","Not Employed","191","0.153414824342411","0.134024654067732","0.17280499461709"
"Yes","1991","35-65 y.","Employed","318","0.0899872159109489","0.0804007441802316","0.0995736876416663"
"Yes","1991","66 and older","Not Employed","207","0.206174043962159","0.181419549995199","0.23092853792912"
"Yes","1991","66 and older","Employed","8","","",""
"No","1991","16-34 y.","Not Employed","759","0.835954755951328","0.811747729006449","0.860161782896207"
"No","1991","16-34 y.","Employed","2403","0.874778383084561","0.862338045601086","0.887218720568036"
"No","1991","35-65 y.","Not Employed","1136","0.846585175657589","0.82719500538291","0.865975345932268"
"No","1991","35-65 y.","Employed","3105","0.910012784089051","0.900426312358334","0.919599255819768"
"No","1991","66 and older","Not Employed","819","0.793825956037841","0.76907146207088","0.818580450004801"
"No","1991","66 and older","Employed","33","0.832329225390314","0.717980212457142","0.946678238323486"
"Yes","1992","16-34 y.","Not Employed","147","0.134476828449092","0.114715850830882","0.154237806067302"
"Yes","1992","16-34 y.","Employed","417","0.107910762352609","0.0981012045833339","0.117720320121884"
"Yes","1992","35-65 y.","Not Employed","212","0.135731449925759","0.119338913447677","0.152123986403841"
"Yes","1992","35-65 y.","Employed","435","0.0844994333033772","0.0769441245632693","0.0920547420434851"
"Yes","1992","66 and older","Not Employed","277","0.205705811713349","0.18473331776214","0.226678305664558"
"Yes","1992","66 and older","Employed","7","","",""
"No","1992","16-34 y.","Not Employed","998","0.865523171550908","0.845762193932698","0.885284149169118"
"No","1992","16-34 y.","Employed","3426","0.892089237647391","0.882279679878116","0.901898795416666"
"No","1992","35-65 y.","Not Employed","1465","0.864268550074241","0.847876013596159","0.880661086552323"
"No","1992","35-65 y.","Employed","4771","0.915500566696623","0.907945257956515","0.923055875436731"
"No","1992","66 and older","Not Employed","1150","0.794294188286651","0.773321694335442","0.81526668223786"
"No","1992","66 and older","Employed","31","0.818041181413497","0.695373422623312","0.940708940203683"
"Yes","1993","16-34 y.","Not Employed","","","",""
"Yes","1993","16-34 y.","Employed","","","",""
"Yes","1993","35-65 y.","Not Employed","","","",""
"Yes","1993","35-65 y.","Employed","","","",""
"Yes","1993","66 and older","Not Employed","","","",""
"Yes","1993","66 and older","Employed","","","",""
"No","1993","16-34 y.","Not Employed","","","",""
"No","1993","16-34 y.","Employed","","","",""
"No","1993","35-65 y.","Not Employed","","","",""
"No","1993","35-65 y.","Employed","","","",""
"No","1993","66 and older","Not Employed","","","",""
"No","1993","66 and older","Employed","","","",""
"Yes","1994","16-34 y.","Not Employed","152","0.127498017697509","0.108782445774289","0.146213589620729"
"Yes","1994","16-34 y.","Employed","349","0.0944654748102967","0.0848954968772394","0.104035452743354"
"Yes","1994","35-65 y.","Not Employed","249","0.140882564616379","0.125139598348008","0.156625530884751"
"Yes","1994","35-65 y.","Employed","434","0.0984062168391436","0.0898969388063232","0.106915494871964"
"Yes","1994","66 and older","Not Employed","317","0.243605372519016","0.221691607619463","0.265519137418568"
"Yes","1994","66 and older","Employed","9","","",""
"No","1994","16-34 y.","Not Employed","1068","0.872501982302491","0.853786410379271","0.891217554225711"
"No","1994","16-34 y.","Employed","3239","0.905534525189703","0.895964547256646","0.915104503122761"
"No","1994","35-65 y.","Not Employed","1627","0.859117435383621","0.843374469115249","0.874860401651992"
"No","1994","35-65 y.","Employed","4273","0.901593783160856","0.893084505128036","0.910103061193677"
"No","1994","66 and older","Not Employed","1157","0.756394627480984","0.734480862581432","0.778308392380537"
"No","1994","66 and older","Employed","30","0.753481528162366","0.618219210094362","0.888743846230371"
"Yes","1995","16-34 y.","Not Employed","181","0.126483116671611","0.108836880228191","0.144129353115032"
"Yes","1995","16-34 y.","Employed","351","0.10161906408567","0.0917188227372304","0.11151930543411"
"Yes","1995","35-65 y.","Not Employed","273","0.142613526334258","0.127077306914334","0.158149745754181"
"Yes","1995","35-65 y.","Employed","472","0.0961536397898984","0.0878714040283421","0.104435875551455"
"Yes","1995","66 and older","Not Employed","300","0.209616269989776","0.189045257725555","0.230187282253997"
"Yes","1995","66 and older","Employed","4","","",""
"No","1995","16-34 y.","Not Employed","1182","0.873516883328389","0.855870646884968","0.891163119771809"
"No","1995","16-34 y.","Employed","3227","0.89838093591433","0.888480694565891","0.90828117726277"
"No","1995","35-65 y.","Not Employed","1673","0.857386473665742","0.841850254245819","0.872922693085666"
"No","1995","35-65 y.","Employed","4395","0.903846360210102","0.895564124448545","0.912128595971658"
"No","1995","66 and older","Not Employed","1204","0.790383730010224","0.769812717746003","0.810954742274445"
"No","1995","66 and older","Employed","39","0.944916970703087","0.87672714256419","1.01310679884198"
"Yes","1996","16-34 y.","Not Employed","149","0.11402548421927","0.0966132426474827","0.131437725791058"
"Yes","1996","16-34 y.","Employed","348","0.0948121837721492","0.0850928431582055","0.104531524386093"
"Yes","1996","35-65 y.","Not Employed","297","0.15846255515233","0.141853604723619","0.175071505581042"
"Yes","1996","35-65 y.","Employed","483","0.093275269051503","0.0851191933280659","0.10143134477494"
"Yes","1996","66 and older","Not Employed","320","0.220244911785545","0.199404741909928","0.241085081661163"
"Yes","1996","66 and older","Employed","7","","",""
"No","1996","16-34 y.","Not Employed","1131","0.88597451578073","0.868562274208942","0.903386757352517"
"No","1996","16-34 y.","Employed","3142","0.905187816227851","0.895468475613907","0.914907156841795"
"No","1996","35-65 y.","Not Employed","1560","0.84153744484767","0.824928494418958","0.858146395276381"
"No","1996","35-65 y.","Employed","4401","0.906724730948497","0.89856865522506","0.914880806671934"
"No","1996","66 and older","Not Employed","1199","0.779755088214455","0.758914918338837","0.800595258090072"
"No","1996","66 and older","Employed","44","0.889777051042659","0.803828290884643","0.975725811200675"
"Yes","1997","16-34 y.","Not Employed","176","0.142175886296872","0.123278868558575","0.16107290403517"
"Yes","1997","16-34 y.","Employed","324","0.0964935500011337","0.0864240344950387","0.106563065507229"
"Yes","1997","35-65 y.","Not Employed","292","0.160480860904615","0.143817904407118","0.177143817402113"
"Yes","1997","35-65 y.","Employed","452","0.0921021633035043","0.0839036900923604","0.100300636514648"
"Yes","1997","66 and older","Not Employed","309","0.205196348537747","0.185098159207737","0.225294537867757"
"Yes","1997","66 and older","Employed","8","","",""
"No","1997","16-34 y.","Not Employed","1136","0.857824113703128","0.83892709596483","0.876721131441425"
"No","1997","16-34 y.","Employed","2979","0.903506449998866","0.893436934492771","0.913575965504961"
"No","1997","35-65 y.","Not Employed","1572","0.839519139095385","0.822856182597887","0.856182095592882"
"No","1997","35-65 y.","Employed","4327","0.907897836696496","0.899699363485352","0.91609630990764"
"No","1997","66 and older","Not Employed","1242","0.794803651462253","0.774705462132243","0.814901840792263"
"No","1997","66 and older","Employed","46","0.890810527592046","0.807627587706345","0.973993467477746"
"Yes","1998","16-34 y.","Not Employed","180","0.122392765655628","0.105212792660527","0.139572738650729"
"Yes","1998","16-34 y.","Employed","355","0.10754075350695","0.0972507756088527","0.117830731405048"
"Yes","1998","35-65 y.","Not Employed","359","0.158420473346671","0.143162741259984","0.173678205433357"
"Yes","1998","35-65 y.","Employed","481","0.0897688471770202","0.0821020118714597","0.0974356824825807"
"Yes","1998","66 and older","Not Employed","369","0.204071658762528","0.185601545008279","0.222541772516776"
"Yes","1998","66 and older","Employed","5","","",""
"No","1998","16-34 y.","Not Employed","1218","0.877607234344372","0.860427261349271","0.894787207339473"
"No","1998","16-34 y.","Employed","3127","0.89245924649305","0.882169268594952","0.902749224391147"
"No","1998","35-65 y.","Not Employed","1841","0.841579526653329","0.826321794566643","0.856837258740016"
"No","1998","35-65 y.","Employed","4859","0.91023115282298","0.902564317517419","0.91789798812854"
"No","1998","66 and older","Not Employed","1460","0.795928341237472","0.777458227483224","0.814398454991721"
"No","1998","66 and older","Employed","53","0.922784451025137","0.854087634804895","0.991481267245379"
"Yes","1999","16-34 y.","Not Employed","186","0.169019378593337","0.147859251788148","0.190179505398527"
"Yes","1999","16-34 y.","Employed","283","0.0825024013220309","0.0732680442374454","0.0917367584066164"
"Yes","1999","35-65 y.","Not Employed","311","0.158178673356435","0.142166120830311","0.17419122588256"
"Yes","1999","35-65 y.","Employed","544","0.104027527881815","0.0958129369674956","0.112242118796134"
"Yes","1999","66 and older","Not Employed","362","0.217581888999917","0.198294676098659","0.236869101901176"
"Yes","1999","66 and older","Employed","4","","",""
"No","1999","16-34 y.","Not Employed","1019","0.830980621406663","0.809820494601473","0.852140748211852"
"No","1999","16-34 y.","Employed","3127","0.917497598677969","0.908263241593384","0.926731955762555"
"No","1999","35-65 y.","Not Employed","1684","0.841821326643565","0.82580877411744","0.85783387916969"
"No","1999","35-65 y.","Employed","4762","0.895972472118185","0.887757881203866","0.904187063032504"
"No","1999","66 and older","Not Employed","1396","0.782418111000083","0.763130898098824","0.801705323901341"
"No","1999","66 and older","Employed","70","0.969666170666949","0.930590452119467","1.00874188921443"
"Yes","2000","16-34 y.","Not Employed","226","0.121482995348829","0.106494795042548","0.136471195655109"
"Yes","2000","16-34 y.","Employed","520","0.0916259374790004","0.0838574996908743","0.0993943752671265"
"Yes","2000","35-65 y.","Not Employed","542","0.140858649473227","0.129696199188303","0.15202109975815"
"Yes","2000","35-65 y.","Employed","884","0.0928192329959482","0.0870510877533028","0.0985873782385936"
"Yes","2000","66 and older","Not Employed","685","0.196437765127459","0.183260259063412","0.209615271191506"
"Yes","2000","66 and older","Employed","21","","",""
"No","2000","16-34 y.","Not Employed","1599","0.878517004651171","0.863528804344891","0.893505204957452"
"No","2000","16-34 y.","Employed","4778","0.908374062521","0.900605624732874","0.916142500309126"
"No","2000","35-65 y.","Not Employed","3189","0.859141350526773","0.84797890024185","0.870303800811697"
"No","2000","35-65 y.","Employed","8838","0.907180767004052","0.901412621761406","0.912948912246697"
"No","2000","66 and older","Not Employed","2807","0.803562234872541","0.790384728808494","0.816739740936588"
"No","2000","66 and older","Employed","122","0.867973503117877","0.812490002253972","0.923457003981782"
"Yes","2001","16-34 y.","Not Employed","201","0.118646974307635","0.102792093292473","0.134501855322797"
"Yes","2001","16-34 y.","Employed","440","0.0885630270707845","0.0804284215709362","0.0966976325706329"
"Yes","2001","35-65 y.","Not Employed","501","0.154384286137265","0.141921873184356","0.166846699090173"
"Yes","2001","35-65 y.","Employed","828","0.0950653293859162","0.0890221221240788","0.101108536647754"
"Yes","2001","66 and older","Not Employed","647","0.199530451855506","0.185855620588025","0.213205283122988"
"Yes","2001","66 and older","Employed","26","","",""
"No","2001","16-34 y.","Not Employed","1397","0.881353025692365","0.865498144677203","0.897207906707527"
"No","2001","16-34 y.","Employed","4246","0.911436972929216","0.903302367429367","0.919571578429064"
"No","2001","35-65 y.","Not Employed","2728","0.845615713862735","0.833153300909827","0.858078126815644"
"No","2001","35-65 y.","Employed","8221","0.904934670614084","0.898891463352246","0.910977877875921"
"No","2001","66 and older","Not Employed","2634","0.800469548144494","0.786794716877012","0.814144379411975"
"No","2001","66 and older","Employed","125","0.829349639105853","0.769345383428272","0.889353894783434"
"Yes","2002","16-34 y.","Not Employed","163","0.102922016540036","0.0882872038865529","0.117556829193519"
"Yes","2002","16-34 y.","Employed","407","0.0896764297495044","0.0813432994428917","0.0980095600561171"
"Yes","2002","35-65 y.","Not Employed","489","0.15260428177195","0.140154533613621","0.165054029930279"
"Yes","2002","35-65 y.","Employed","911","0.0908547387659826","0.0852502649998801","0.096459212532085"
"Yes","2002","66 and older","Not Employed","719","0.213357499604148","0.19964130309148","0.227073696116815"
"Yes","2002","66 and older","Employed","36","0.20448291238251","0.1491369078059","0.25982891695912"
"No","2002","16-34 y.","Not Employed","1493","0.897077983459964","0.882443170806481","0.911712796113447"
"No","2002","16-34 y.","Employed","4109","0.910323570250495","0.901990439943883","0.918656700557108"
"No","2002","35-65 y.","Not Employed","2716","0.84739571822805","0.834945970069721","0.859845466386379"
"No","2002","35-65 y.","Employed","9191","0.909145261234017","0.903540787467915","0.91474973500012"
"No","2002","66 and older","Not Employed","2708","0.786642500395852","0.772926303883185","0.80035869690852"
"No","2002","66 and older","Employed","168","0.79551708761749","0.74017108304088","0.8508630921941"
"Yes","2003","16-34 y.","Not Employed","183","0.116703998567985","0.101174497068408","0.132233500067562"
"Yes","2003","16-34 y.","Employed","396","0.0920236834182382","0.0833034626179181","0.100743904218558"
"Yes","2003","35-65 y.","Not Employed","461","0.159335304690122","0.146350864252455","0.172319745127789"
"Yes","2003","35-65 y.","Employed","905","0.0940810999468711","0.0882441999784463","0.099917999915296"
"Yes","2003","66 and older","Not Employed","665","0.1933885786769","0.180272048941448","0.206505108412352"
"Yes","2003","66 and older","Employed","33","0.15573735057929","0.106340632250841","0.205134068907739"
"No","2003","16-34 y.","Not Employed","1459","0.883296001432015","0.867766499932438","0.898825502931592"
"No","2003","16-34 y.","Employed","3825","0.907976316581762","0.899256095781442","0.916696537382082"
"No","2003","35-65 y.","Not Employed","2591","0.840664695309878","0.827680254872211","0.853649135747545"
"No","2003","35-65 y.","Employed","8705","0.905918900053129","0.900082000084704","0.911755800021554"
"No","2003","66 and older","Not Employed","2818","0.8066114213231","0.793494891587648","0.819727951058552"
"No","2003","66 and older","Employed","174","0.84426264942071","0.794865931092261","0.893659367749159"
"Yes","2004","16-34 y.","Not Employed","167","0.0937014739055145","0.0797790490975097","0.107623898713519"
"Yes","2004","16-34 y.","Employed","334","0.076813510292548","0.0684984863058432","0.0851285342792527"
"Yes","2004","35-65 y.","Not Employed","464","0.156588805923153","0.143430065573029","0.169747546273276"
"Yes","2004","35-65 y.","Employed","849","0.0924679141544718","0.086583230778691","0.0983525975302527"
"Yes","2004","66 and older","Not Employed","753","0.229895260405718","0.216112173809859","0.243678347001576"
"Yes","2004","66 and older","Employed","37","0.184518679785353","0.134056925981125","0.23498043358958"
"No","2004","16-34 y.","Not Employed","1516","0.906298526094486","0.892376101286481","0.92022095090249"
"No","2004","16-34 y.","Employed","3606","0.923186489707452","0.914871465720747","0.931501513694157"
"No","2004","35-65 y.","Not Employed","2466","0.843411194076847","0.830252453726724","0.856569934426971"
"No","2004","35-65 y.","Employed","8460","0.907532085845528","0.901647402469747","0.913416769221309"
"No","2004","66 and older","Not Employed","2827","0.770104739594282","0.756321652998424","0.783887826190141"
"No","2004","66 and older","Employed","190","0.815481320214647","0.76501956641042","0.865943074018875"
"Yes","2005","16-34 y.","Not Employed","110","0.0727818509513143","0.060116129788437","0.0854475721141916"
"Yes","2005","16-34 y.","Employed","321","0.0900095873164227","0.0807928885035841","0.0992262861292612"
"Yes","2005","35-65 y.","Not Employed","391","0.153358870195756","0.139767277841653","0.166950462549859"
"Yes","2005","35-65 y.","Employed","757","0.0872924632284575","0.0814315751002946","0.0931533513566204"
"Yes","2005","66 and older","Not Employed","691","0.196526806885205","0.18351548917145","0.20953812459896"
"Yes","2005","66 and older","Employed","41","0.224654566322057","0.170242012038326","0.279067120605787"
"No","2005","16-34 y.","Not Employed","1506","0.927218149048686","0.914552427885808","0.939883870211563"
"No","2005","16-34 y.","Employed","3383","0.909990412683577","0.900773713870739","0.919207111496416"
"No","2005","35-65 y.","Not Employed","2309","0.846641129804244","0.833049537450141","0.860232722158346"
"No","2005","35-65 y.","Employed","8153","0.912707536771542","0.906846648643379","0.918568424899705"
"No","2005","66 and older","Not Employed","2892","0.803473193114795","0.790461875401041","0.81648451082855"
"No","2005","66 and older","Employed","185","0.775345433677943","0.720932879394213","0.829757987961674"
"Yes","2006","16-34 y.","Not Employed","146","0.102109011123227","0.0867448971162281","0.117473125130227"
"Yes","2006","16-34 y.","Employed","283","0.0807911481359802","0.071950366826636","0.0896319294453245"
"Yes","2006","35-65 y.","Not Employed","420","0.148229949876591","0.135286412845434","0.161173486907749"
"Yes","2006","35-65 y.","Employed","805","0.0874043441109512","0.081731943351358","0.0930767448705444"
"Yes","2006","66 and older","Not Employed","878","0.224548824424031","0.21191537683952","0.237182272008543"
"Yes","2006","66 and older","Employed","50","0.193414353449421","0.147955478120916","0.238873228777925"
"No","2006","16-34 y.","Not Employed","1346","0.897890988876773","0.882526874869773","0.913255102883772"
"No","2006","16-34 y.","Employed","3367","0.91920885186402","0.910368070554676","0.928049633173364"
"No","2006","35-65 y.","Not Employed","2475","0.851770050123408","0.838826513092251","0.864713587154566"
"No","2006","35-65 y.","Employed","8718","0.912595655889049","0.906923255129456","0.918268056648642"
"No","2006","66 and older","Not Employed","3313","0.775451175575969","0.762817727991457","0.78808462316048"
"No","2006","66 and older","Employed","240","0.806585646550579","0.761126771222075","0.852044521879084"
"Yes","2007","16-34 y.","Not Employed","112","0.0892525768380868","0.0739242427345334","0.10458091094164"
"Yes","2007","16-34 y.","Employed","289","0.0900758040160074","0.0804299742217931","0.0997216338102218"
"Yes","2007","35-65 y.","Not Employed","357","0.136885818595265","0.12352112170697","0.15025051548356"
"Yes","2007","35-65 y.","Employed","778","0.087823220250343","0.081949875325861","0.093696565174825"
"Yes","2007","66 and older","Not Employed","877","0.222364989240674","0.209665878729746","0.235064099751603"
"Yes","2007","66 and older","Employed","43","0.145458419292145","0.103482571413461","0.187434267170829"
"No","2007","16-34 y.","Not Employed","1217","0.910747423161913","0.89541908905836","0.926075757265467"
"No","2007","16-34 y.","Employed","3095","0.909924195983993","0.900278366189778","0.919570025778207"
"No","2007","35-65 y.","Not Employed","2184","0.863114181404735","0.84974948451644","0.87647887829303"
"No","2007","35-65 y.","Employed","8143","0.912176779749657","0.906303434825175","0.918050124674139"
"No","2007","66 and older","Not Employed","3242","0.777635010759326","0.764935900248397","0.790334121270254"
"No","2007","66 and older","Employed","228","0.854541580707855","0.812565732829171","0.896517428586539"
"Yes","2008","16-34 y.","Not Employed","104","0.078481183365241","0.0632208948566382","0.0937414718738439"
"Yes","2008","16-34 y.","Employed","251","0.0737555620227574","0.0646453737321065","0.0828657503134083"
"Yes","2008","35-65 y.","Not Employed","337","0.129639900854651","0.115685720153484","0.143594081555819"
"Yes","2008","35-65 y.","Employed","700","0.0871795420934847","0.0811619133389471","0.0931971708480222"
"Yes","2008","66 and older","Not Employed","831","0.208864238714941","0.196349628112064","0.221378849317817"
"Yes","2008","66 and older","Employed","41","0.185927678274622","0.140995718152032","0.230859638397213"
"No","2008","16-34 y.","Not Employed","1089","0.921518816634759","0.906258528126156","0.936779105143362"
"No","2008","16-34 y.","Employed","2911","0.926244437977243","0.917134249686592","0.935354626267893"
"No","2008","35-65 y.","Not Employed","1889","0.870360099145349","0.856405918444181","0.884314279846516"
"No","2008","35-65 y.","Employed","7742","0.912820457906515","0.906802829151978","0.918838086661053"
"No","2008","66 and older","Not Employed","3222","0.791135761285059","0.778621150682183","0.803650371887936"
"No","2008","66 and older","Employed","247","0.814072321725378","0.769140361602787","0.859004281847968"
"Yes","2009","16-34 y.","Not Employed","103","0.106037115306363","0.0872980722460051","0.124776158366722"
"Yes","2009","16-34 y.","Employed","243","0.0894515968153453","0.0791737738839819","0.0997294197467088"
"Yes","2009","35-65 y.","Not Employed","324","0.149138996858989","0.133250534382445","0.165027459335532"
"Yes","2009","35-65 y.","Employed","755","0.0947891833955694","0.0883485575719596","0.101229809219179"
"Yes","2009","66 and older","Not Employed","853","0.226690047162556","0.213539520573001","0.239840573752111"
"Yes","2009","66 and older","Employed","38","0.113134849096004","0.0780991923474584","0.14817050584455"
"No","2009","16-34 y.","Not Employed","934","0.893962884693636","0.875223841633278","0.912701927753995"
"No","2009","16-34 y.","Employed","2719","0.910548403184655","0.900270580253291","0.920826226116018"
"No","2009","35-65 y.","Not Employed","1607","0.850861003141011","0.834972540664468","0.866749465617555"
"No","2009","35-65 y.","Employed","7191","0.905210816604431","0.898770190780821","0.91165144242804"
"No","2009","66 and older","Not Employed","3041","0.773309952837444","0.760159426247889","0.786460479426999"
"No","2009","66 and older","Employed","276","0.886865150903996","0.85182949415545","0.921900807652542"
"Yes","2010","16-34 y.","Not Employed","375","0.101668079638114","0.0886334471988992","0.114702712077329"
"Yes","2010","16-34 y.","Employed","569","0.0704248859988067","0.0629608687521038","0.0778889032455096"
"Yes","2010","35-65 y.","Not Employed","462","0.181929156160095","0.167142878599474","0.196715433720716"
"Yes","2010","35-65 y.","Employed","1027","0.0899861299020162","0.0845804183647359","0.0953918414392965"
"Yes","2010","66 and older","Not Employed","806","0.218914094731708","0.205700379043079","0.232127810420338"
"Yes","2010","66 and older","Employed","57","0.20722181876098","0.16180873820686","0.252634899315099"
"No","2010","16-34 y.","Not Employed","1690","0.898331920361886","0.885297287922671","0.911366552801101"
"No","2010","16-34 y.","Employed","3945","0.929575114001193","0.92211109675449","0.937039131247896"
"No","2010","35-65 y.","Not Employed","2153","0.818070843839905","0.803284566279285","0.832857121400526"
