"ple0053","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Yes","2014","16-34 y.","Thuringia","38","0.215618938448091","0.159997086455934","0.271240790440248","1"
"Yes","2014","35-65 y.","Schleswig-Holstein","65","0.115819358417269","0.0875427955451881","0.14409592128935","1"
"Yes","2014","35-65 y.","Hamburg","27","","","","1"
"Yes","2014","35-65 y.","Lower Saxony","167","0.148336082656296","0.130060433565011","0.166611731747581","1"
"Yes","2014","35-65 y.","Bremen","19","","","","1"
"Yes","2014","35-65 y.","North Rhine-Westphalia","411","0.143431232968971","0.131404642090673","0.15545782384727","1"
"Yes","2014","35-65 y.","Hesse","148","0.136909272728194","0.117084794942335","0.156733750514053","1"
"Yes","2014","35-65 y.","Rhineland-Palatinate,Saarland","102","0.115038496259466","0.0941814870566247","0.135895505462307","1"
"Yes","2014","35-65 y.","Baden-Württemberg","184","0.0946731706889909","0.0814778945505838","0.107868446827398","1"
"Yes","2014","35-65 y.","Bavaria","270","0.10408889944448","0.09231228233713","0.11586551655183","1"
"Yes","2014","35-65 y.","Berlin","42","0.0613262804318494","0.041089945776678","0.0815626150870208","1"
"Yes","2014","35-65 y.","Brandenburg","66","0.119630354072257","0.0938132830411254","0.145447425103388","1"
"Yes","2014","35-65 y.","Saxony","86","0.0952523610632716","0.0762518611698893","0.114252860956654","1"
"Yes","2014","35-65 y.","Thuringia","75","0.119611375491581","0.0931563840518925","0.14606636693127","1"
"Yes","2014","66 and older","Lower Saxony","85","0.170257799327174","0.136841753825596","0.203673844828751","1"
"Yes","2014","66 and older","Bremen","6","","","","1"
"Yes","2014","66 and older","North Rhine-Westphalia","192","0.204084260090531","0.178292262823119","0.229876257357944","1"
"Yes","2014","66 and older","Hesse","53","0.199223015881629","0.152932649233306","0.245513382529952","1"
"Yes","2014","66 and older","Rhineland-Palatinate,Saarland","56","0.206271795790081","0.159701936769716","0.252841654810446","1"
"Yes","2014","66 and older","Baden-Württemberg","101","0.195907969557553","0.162857918155264","0.228958020959842","1"
"Yes","2014","66 and older","Bavaria","171","0.232032933130122","0.202389706429482","0.261676159830761","1"
"Yes","2014","66 and older","Berlin","42","0.236496330234052","0.178185291917655","0.294807368550448","1"
"Yes","2014","35-65 y.","Mecklenburg-Western Pomerania","35","0.167066691403437","0.1260020049933","0.208131377813574","1"
"Yes","2014","35-65 y.","Saxony-Anhalt","73","0.149810302422973","0.120011346284617","0.17960925856133","1"
"Yes","2014","66 and older","Schleswig-Holstein","44","0.190375273164771","0.134105593955444","0.246644952374098","1"
"Yes","2014","66 and older","Hamburg","20","","","","1"
"Yes","2014","66 and older","Brandenburg","57","0.206864283662388","0.155830599851174","0.257897967473601","1"
"Yes","2014","66 and older","Mecklenburg-Western Pomerania","25","","","","1"
"Yes","2014","66 and older","Saxony","76","0.216541110689403","0.173389962601178","0.259692258777628","1"
"Yes","2014","66 and older","Saxony-Anhalt","45","0.217588498675225","0.161915778163022","0.273261219187428","1"
"Yes","2014","66 and older","Thuringia","48","0.205530691401615","0.151007186290435","0.260054196512795","1"
"No","2015","16-34 y.","Schleswig-Holstein","199","0.890900846750377","0.850433377691438","0.931368315809315","2"
"No","2015","16-34 y.","Hamburg","88","0.896462091947959","0.835518488100599","0.957405695795318","2"
"No","2015","16-34 y.","Lower Saxony","512","0.87225197392968","0.845384995667684","0.899118952191677","2"
"No","2015","16-34 y.","Bremen","46","0.928498883314283","0.857080470549293","0.999917296079274","2"
"No","2015","16-34 y.","North Rhine-Westphalia","1133","0.892291303948663","0.875327881518747","0.909254726378579","2"
"No","2015","16-34 y.","Hesse","343","0.888433766784601","0.856820853751888","0.920046679817313","2"
"No","2015","16-34 y.","Rhineland-Palatinate,Saarland","314","0.927677898566674","0.900424700222553","0.954931096910794","2"
"No","2015","16-34 y.","Baden-Württemberg","619","0.909075029311137","0.887685077558828","0.930464981063446","2"
"No","2015","16-34 y.","Bavaria","807","0.898016483870627","0.878212205854108","0.917820761887147","2"
"No","2015","16-34 y.","Berlin","209","0.915829570750978","0.880025764103395","0.951633377398562","2"
"No","2015","16-34 y.","Brandenburg","148","0.867966911691164","0.816313490163336","0.919620333218993","2"
"No","2015","16-34 y.","Mecklenburg-Western Pomerania","102","0.899914753940336","0.845063711278194","0.954765796602478","2"
"No","2015","16-34 y.","Saxony","270","0.89363289372616","0.859958219689929","0.92730756776239","2"
"No","2015","16-34 y.","Saxony-Anhalt","153","0.929802302239055","0.891621890224105","0.967982714254006","2"
"No","2015","16-34 y.","Thuringia","154","0.797934274926237","0.739436588442056","0.856431961410418","2"
"No","2015","35-65 y.","Saxony-Anhalt","451","0.866353388790258","0.836734372802373","0.895972404778142","2"
"No","2015","35-65 y.","Thuringia","453","0.831825265843985","0.800042718431541","0.86360781325643","2"
"No","2015","66 and older","Schleswig-Holstein","143","0.83195294410681","0.776868839617361","0.887037048596259","2"
"No","2015","66 and older","Hamburg","83","0.799199294256424","0.721835164982722","0.876563423530125","2"
"No","2015","66 and older","Lower Saxony","395","0.802423962216179","0.767169091085345","0.837678833347013","2"
"No","2015","66 and older","Bremen","29","","","","2"
"No","2015","66 and older","North Rhine-Westphalia","709","0.767028583315571","0.739742592732488","0.794314573898655","2"
"No","2015","66 and older","Hesse","220","0.767318928071696","0.717378733767064","0.817259122376328","2"
"No","2015","66 and older","Rhineland-Palatinate,Saarland","212","0.72094786303227","0.669501903583905","0.772393822480635","2"
"No","2015","66 and older","Baden-Württemberg","426","0.775951673484495","0.741041982781169","0.810861364187821","2"
"No","2015","66 and older","Bavaria","580","0.750352010215366","0.719540708265502","0.781163312165229","2"
"No","2015","66 and older","Berlin","156","0.816981993236438","0.762569280401846","0.871394706071031","2"
"No","2015","66 and older","Brandenburg","176","0.710362486488484","0.653680122828474","0.767044850148493","2"
"No","2015","66 and older","Mecklenburg-Western Pomerania","110","0.849541061877228","0.787845429572672","0.911236694181785","2"
"No","2015","66 and older","Saxony","276","0.761928115183551","0.717498577604864","0.806357652762238","2"
"No","2015","66 and older","Saxony-Anhalt","168","0.800829547509032","0.746554661146198","0.855104433871865","2"
"No","2015","66 and older","Thuringia","169","0.792915530142777","0.738239863031449","0.847591197254106","2"
"No","2015","35-65 y.","Schleswig-Holstein","412","0.892782291400785","0.864811470885631","0.92075311191594","2"
"No","2015","35-65 y.","Hamburg","201","0.861638204116144","0.81691829436189","0.906358113870399","2"
"No","2015","35-65 y.","Lower Saxony","1190","0.882380338097083","0.86516344339607","0.899597232798096","2"
"No","2015","35-65 y.","Bremen","77","0.852644445773863","0.779003335699373","0.926285555848353","2"
"No","2015","35-65 y.","North Rhine-Westphalia","2642","0.884611146906983","0.873122869940662","0.896099423873303","2"
"No","2015","35-65 y.","Hesse","935","0.897164047989791","0.878791818616655","0.915536277362926","2"
"No","2015","35-65 y.","Rhineland-Palatinate,Saarland","766","0.870037564921596","0.84758983749653","0.892485292346663","2"
"No","2015","35-65 y.","Baden-Württemberg","1597","0.90969563051598","0.896286149576375","0.923105111455584","2"
"No","2015","35-65 y.","Bavaria","2120","0.879290832788728","0.866215874897952","0.892365790679505","2"
"No","2015","35-65 y.","Berlin","430","0.873410137717488","0.843908457039111","0.902911818395865","2"
"No","2015","35-65 y.","Brandenburg","509","0.887048364659776","0.86126564535451","0.912831083965042","2"
"No","2015","35-65 y.","Mecklenburg-Western Pomerania","277","0.867827997173899","0.830604163844669","0.90505183050313","2"
"No","2015","35-65 y.","Saxony","759","0.901683471792235","0.8816438054432","0.92172313814127","2"
"Yes","2015","16-34 y.","Schleswig-Holstein","29","","","","1"
"Yes","2015","16-34 y.","Hamburg","8","","","","1"
"Yes","2015","16-34 y.","Lower Saxony","81","0.12774802607032","0.100881047808323","0.154615004332316","1"
"Yes","2015","16-34 y.","Bremen","4","","","","1"
"Yes","2015","16-34 y.","North Rhine-Westphalia","150","0.107708696051337","0.090745273621421","0.124672118481253","1"
"Yes","2015","16-34 y.","Hesse","38","0.111566233215399","0.0799533201826867","0.143179146248112","1"
"Yes","2015","16-34 y.","Rhineland-Palatinate,Saarland","33","0.0723221014333262","0.0450689030892057","0.0995752997774466","1"
"Yes","2015","16-34 y.","Baden-Württemberg","75","0.090924970688863","0.0695350189365542","0.112314922441172","1"
"Yes","2015","16-34 y.","Berlin","22","","","","1"
"Yes","2015","16-34 y.","Brandenburg","17","","","","1"
"Yes","2015","16-34 y.","Mecklenburg-Western Pomerania","13","","","","1"
"Yes","2015","16-34 y.","Bavaria","90","0.101983516129373","0.0821792381128533","0.121787794145892","1"
"Yes","2015","16-34 y.","Saxony","52","0.10636710627384","0.0726924322376098","0.14004178031007","1"
"Yes","2015","16-34 y.","Saxony-Anhalt","19","","","","1"
"Yes","2015","16-34 y.","Thuringia","27","","","","1"
"Yes","2015","35-65 y.","Schleswig-Holstein","58","0.107217708599215","0.0792468880840603","0.135188529114369","1"
"Yes","2015","35-65 y.","Hamburg","28","","","","1"
"Yes","2015","35-65 y.","Lower Saxony","155","0.117619661902917","0.100402767201904","0.13483655660393","1"
"Yes","2015","35-65 y.","Bremen","12","","","","1"
"Yes","2015","35-65 y.","North Rhine-Westphalia","329","0.115388853093017","0.103900576126696","0.126877130059338","1"
"Yes","2015","35-65 y.","Hesse","115","0.102835952010209","0.0844637226370738","0.121208181383345","1"
"Yes","2015","35-65 y.","Rhineland-Palatinate,Saarland","96","0.129962435078404","0.107514707653337","0.15241016250347","1"
"Yes","2015","66 and older","Bavaria","178","0.249647989784634","0.218836687834771","0.280459291734498","1"
"Yes","2015","66 and older","Berlin","38","0.183018006763562","0.128605293928969","0.237430719598154","1"
"Yes","2015","35-65 y.","Baden-Württemberg","158","0.0903043694840204","0.0768948885444156","0.103713850423625","1"
"Yes","2015","35-65 y.","Bavaria","265","0.120709167211272","0.107634209320495","0.133784125102048","1"
"Yes","2015","35-65 y.","Berlin","58","0.126589862282512","0.0970881816041353","0.156091542960889","1"
"Yes","2015","35-65 y.","Brandenburg","70","0.112951635340224","0.0871689160349577","0.13873435464549","1"
"Yes","2015","35-65 y.","Saxony","89","0.0983165282077648","0.0782768618587299","0.1183561945568","1"
"Yes","2015","35-65 y.","Thuringia","79","0.168174734156015","0.13639218674357","0.199957281568459","1"
"Yes","2015","66 and older","Lower Saxony","95","0.197576037783821","0.162321166652987","0.232830908914655","1"
"Yes","2015","66 and older","Bremen","4","","","","1"
"Yes","2015","66 and older","North Rhine-Westphalia","213","0.232971416684428","0.205685426101345","0.260257407267512","1"
"Yes","2015","66 and older","Hesse","55","0.232681071928304","0.182740877623672","0.282621266232936","1"
"Yes","2015","66 and older","Rhineland-Palatinate,Saarland","80","0.27905213696773","0.227606177519365","0.330498096416095","1"
"Yes","2015","66 and older","Baden-Württemberg","122","0.224048326515505","0.189138635812179","0.258958017218831","1"
"Yes","2015","66 and older","Brandenburg","70","0.289637513511517","0.232955149851507","0.346319877171526","1"
"Yes","2015","66 and older","Mecklenburg-Western Pomerania","19","","","","1"
"Yes","2015","66 and older","Saxony","77","0.238071884816449","0.193642347237762","0.282501422395136","1"
"Yes","2015","66 and older","Saxony-Anhalt","40","0.199170452490968","0.144895566128135","0.253445338853802","1"
"Yes","2015","66 and older","Thuringia","42","0.207084469857223","0.152408802745894","0.261760136968551","1"
"Yes","2015","66 and older","Schleswig-Holstein","34","0.16804705589319","0.112962951403741","0.223131160382639","1"
"Yes","2015","35-65 y.","Mecklenburg-Western Pomerania","41","0.132172002826101","0.0949481694968705","0.169395836155331","1"
"Yes","2015","66 and older","Hamburg","20","","","","1"
"Yes","2015","35-65 y.","Saxony-Anhalt","56","0.133646611209742","0.104027595221858","0.163265627197627","1"
"No","2016","16-34 y.","Schleswig-Holstein","179","0.85404561068791","0.805477726460028","0.902613494915791","2"
"No","2016","16-34 y.","Hamburg","92","0.972005173973055","0.939177856239287","1.00483249170682","2"
"No","2016","16-34 y.","Lower Saxony","533","0.882757562642145","0.857122549386455","0.908392575897836","2"
"No","2016","16-34 y.","Bremen","40","0.857593421371857","0.758730550214981","0.956456292528733","2"
"No","2016","16-34 y.","North Rhine-Westphalia","1117","0.904288488703834","0.887972910848372","0.920604066559295","2"
"No","2016","16-34 y.","Hesse","333","0.906010129179192","0.876276064493019","0.935744193865365","2"
"No","2016","16-34 y.","Rhineland-Palatinate,Saarland","321","0.899038382359015","0.867429972770748","0.930646791947282","2"
"No","2016","16-34 y.","Baden-Württemberg","595","0.905296634649703","0.883272879863017","0.92732038943639","2"
"No","2016","16-34 y.","Bavaria","770","0.888798899318252","0.868039421082482","0.909558377554021","2"
"No","2016","16-34 y.","Berlin","208","0.938140432160019","0.907007391369486","0.969273472950552","2"
"No","2016","16-34 y.","Brandenburg","137","0.842940819061633","0.786384682373106","0.89949695575016","2"
"No","2016","16-34 y.","Mecklenburg-Western Pomerania","85","0.89711507008255","0.836965155865388","0.957264984299712","2"
"No","2016","16-34 y.","Saxony","273","0.932725211232241","0.904284333961003","0.961166088503478","2"
"No","2016","16-34 y.","Saxony-Anhalt","137","0.924826861857447","0.883843169125683","0.96581055458921","2"
"No","2016","16-34 y.","Thuringia","140","0.81564868431309","0.756836874225276","0.874460494400904","2"
"No","2016","35-65 y.","Saxony-Anhalt","436","0.836065329319594","0.803184775511793","0.868945883127396","2"
"No","2016","35-65 y.","Thuringia","459","0.853363417847938","0.823218893849936","0.88350794184594","2"
"No","2016","66 and older","Schleswig-Holstein","124","0.800948902136443","0.738885693774632","0.863012110498254","2"
"No","2016","66 and older","Hamburg","72","0.733091656947093","0.64460603911454","0.821577274779646","2"
"No","2016","66 and older","Lower Saxony","384","0.810341416865156","0.77516033660785","0.845522497122463","2"
"No","2016","66 and older","Bremen","30","0.948338332165913","0.871648291890162","1.02502837244166","2"
"No","2016","66 and older","North Rhine-Westphalia","698","0.766669802749578","0.738867109793226","0.794472495705931","2"
"No","2016","66 and older","Hesse","215","0.765668430201823","0.715050110745585","0.81628674965806","2"
"No","2016","66 and older","Rhineland-Palatinate,Saarland","222","0.783732411066922","0.736511290561243","0.830953531572601","2"
"No","2016","66 and older","Baden-Württemberg","427","0.788779107214013","0.75366266184129","0.823895552586737","2"
"No","2016","66 and older","Bavaria","590","0.796766262336391","0.767812199756492","0.825720324916289","2"
"No","2016","66 and older","Berlin","153","0.763497357548151","0.704158832665158","0.822835882431143","2"
"No","2016","66 and older","Brandenburg","183","0.729653983191216","0.67310922067132","0.786198745711112","2"
"No","2016","66 and older","Mecklenburg-Western Pomerania","98","0.748388088163781","0.672010440158212","0.824765736169349","2"
"No","2016","66 and older","Saxony","268","0.787166733326388","0.743913160069165","0.830420306583611","2"
"No","2016","66 and older","Saxony-Anhalt","152","0.863487873828366","0.814540327527395","0.912435420129337","2"
"No","2016","66 and older","Thuringia","167","0.84100557359462","0.791311246908081","0.89069990028116","2"
"No","2016","35-65 y.","Schleswig-Holstein","392","0.881921190134656","0.852367193167277","0.911475187102034","2"
"No","2016","35-65 y.","Hamburg","207","0.880215099697237","0.838521866423488","0.921908332970986","2"
"No","2016","35-65 y.","Lower Saxony","1157","0.898261318278824","0.8817837458001","0.914738890757548","2"
"No","2016","35-65 y.","Bremen","80","0.826275341873376","0.750486441900113","0.902064241846639","2"
"No","2016","35-65 y.","North Rhine-Westphalia","2549","0.89407460228263","0.882893399413675","0.905255805151584","2"
"No","2016","35-65 y.","Hesse","862","0.86682059118698","0.845471724664736","0.888169457709224","2"
"No","2016","35-65 y.","Rhineland-Palatinate,Saarland","753","0.902988302773398","0.883044130212967","0.922932475333829","2"
"No","2016","35-65 y.","Baden-Württemberg","1489","0.90560436732657","0.891518152842598","0.919690581810541","2"
"No","2016","35-65 y.","Bavaria","2003","0.875087982148762","0.86148122800441","0.888694736293115","2"
"No","2016","35-65 y.","Berlin","431","0.85237017917321","0.820767305137488","0.883973053208931","2"
"No","2016","35-65 y.","Brandenburg","482","0.852788734476355","0.823150442698126","0.882427026254583","2"
"No","2016","35-65 y.","Mecklenburg-Western Pomerania","265","0.896120044380632","0.861537139479051","0.930702949282213","2"
"No","2016","35-65 y.","Saxony","734","0.92011730147207","0.90151567266348","0.93871893028066","2"
"Yes","2016","16-34 y.","Schleswig-Holstein","24","","","","1"
"Yes","2016","16-34 y.","Hamburg","5","","","","1"
"Yes","2016","16-34 y.","Lower Saxony","72","0.117242437357855","0.0916074241021637","0.142877450613545","1"
"Yes","2016","16-34 y.","Bremen","8","","","","1"
"Yes","2016","16-34 y.","North Rhine-Westphalia","132","0.0957115112961664","0.0793959334407048","0.112027089151628","1"
"Yes","2016","16-34 y.","Hesse","37","0.0939898708208078","0.064255806134635","0.123723935506981","1"
"Yes","2016","16-34 y.","Rhineland-Palatinate,Saarland","28","","","","1"
"Yes","2016","16-34 y.","Baden-Württemberg","84","0.0947033653502966","0.0726796105636104","0.116727120136983","1"
"Yes","2016","16-34 y.","Berlin","22","","","","1"
"Yes","2016","16-34 y.","Brandenburg","22","","","","1"
"Yes","2016","16-34 y.","Mecklenburg-Western Pomerania","13","","","","1"
"Yes","2016","16-34 y.","Bavaria","111","0.111201100681748","0.0904416224459787","0.131960578917518","1"
"Yes","2016","16-34 y.","Saxony","25","","","","1"
"Yes","2016","16-34 y.","Saxony-Anhalt","22","","","","1"
"Yes","2016","16-34 y.","Thuringia","27","","","","1"
"Yes","2016","35-65 y.","Schleswig-Holstein","66","0.118078809865345","0.088524812897966","0.147632806832723","1"
"Yes","2016","35-65 y.","Hamburg","26","","","","1"
"Yes","2016","35-65 y.","Lower Saxony","136","0.101738681721176","0.0852611092424517","0.118216254199899","1"
"Yes","2016","35-65 y.","Bremen","16","","","","1"
"Yes","2016","35-65 y.","North Rhine-Westphalia","361","0.10592539771737","0.0947441948484155","0.117106600586325","1"
"Yes","2016","35-65 y.","Hesse","111","0.13317940881302","0.111830542290776","0.154528275335264","1"
"Yes","2016","35-65 y.","Rhineland-Palatinate,Saarland","93","0.0970116972266021","0.0770675246661707","0.116955869787033","1"
"Yes","2016","66 and older","Bavaria","152","0.203233737663609","0.174279675083711","0.232187800243508","1"
"Yes","2016","66 and older","Berlin","44","0.236502642451849","0.177164117568856","0.295841167334842","1"
"Yes","2016","35-65 y.","Thuringia","70","0.146636582152062","0.11649205815406","0.176781106150065","1"
"Yes","2016","66 and older","Lower Saxony","93","0.189658583134844","0.154477502877537","0.22483966339215","1"
"Yes","2016","66 and older","Hesse","54","0.234331569798177","0.18371325034194","0.284949889254415","1"
"Yes","2016","66 and older","Thuringia","41","0.15899442640538","0.109300099718841","0.208688753091919","1"
"Yes","2016","35-65 y.","Brandenburg","67","0.147211265523645","0.117572973745417","0.176849557301874","1"
"Yes","2016","35-65 y.","Baden-Württemberg","166","0.0943956326734305","0.0803094181894587","0.108481847157402","1"
"Yes","2016","35-65 y.","Bavaria","265","0.124912017851238","0.111305263706885","0.138518771995591","1"
"Yes","2016","35-65 y.","Berlin","53","0.14762982082679","0.116026946791069","0.179232694862512","1"
"Yes","2016","66 and older","Baden-Württemberg","92","0.211220892785987","0.176104447413263","0.24633733815871","1"
"Yes","2016","35-65 y.","Saxony","82","0.0798826985279298","0.0612810697193395","0.09848432733652","1"
"Yes","2016","35-65 y.","Saxony-Anhalt","51","0.163934670680406","0.131054116872604","0.196815224488207","1"
"Yes","2016","66 and older","Saxony-Anhalt","37","0.136512126171634","0.0875645798706629","0.185459672472605","1"
"Yes","2016","66 and older","Bremen","2","","","","1"
"Yes","2016","66 and older","North Rhine-Westphalia","191","0.233330197250422","0.205527504294069","0.261132890206774","1"
"Yes","2016","66 and older","Rhineland-Palatinate,Saarland","70","0.216267588933078","0.169046468427399","0.263488709438757","1"
"Yes","2016","66 and older","Brandenburg","54","0.270346016808784","0.213801254288888","0.326890779328681","1"
"Yes","2016","66 and older","Mecklenburg-Western Pomerania","26","","","","1"
"Yes","2016","66 and older","Saxony","76","0.212833266673612","0.169579693416389","0.256086839930835","1"
"Yes","2016","66 and older","Hamburg","24","","","","1"
"Yes","2016","66 and older","Schleswig-Holstein","35","0.199051097863557","0.136987889501746","0.261114306225368","1"
"Yes","2016","35-65 y.","Mecklenburg-Western Pomerania","34","0.103879955619368","0.0692970507177874","0.138462860520949","1"
"No","2017","16-34 y.","Schleswig-Holstein","201","0.893770414959179","0.853861852926235","0.933678976992123","2"
"No","2017","16-34 y.","Hamburg","89","0.906100452471822","0.848930475875095","0.963270429068549","2"
"No","2017","16-34 y.","Lower Saxony","626","0.886049207420415","0.862577247372056","0.909521167468773","2"
"No","2017","16-34 y.","Bremen","53","0.936331321817602","0.873494850754231","0.999167792880973","2"
"No","2017","16-34 y.","North Rhine-Westphalia","1211","0.899950058022633","0.883984805491842","0.915915310553423","2"
"No","2017","16-34 y.","Hesse","380","0.900873363337413","0.87242926173789","0.929317464936936","2"
"No","2017","16-34 y.","Rhineland-Palatinate,Saarland","305","0.878868768627941","0.844238091490976","0.913499445764906","2"
"No","2017","16-34 y.","Baden-Württemberg","652","0.918586919539156","0.898556096135884","0.938617742942427","2"
"No","2017","16-34 y.","Bavaria","845","0.914157960365289","0.896335173174271","0.931980747556307","2"
"No","2017","16-34 y.","Berlin","220","0.926536501733932","0.893597787757008","0.959475215710856","2"
"No","2017","16-34 y.","Brandenburg","140","0.873541165835956","0.822980786706691","0.924101544965221","2"
"No","2017","16-34 y.","Mecklenburg-Western Pomerania","99","0.92343537258841","0.874837583626923","0.972033161549898","2"
"No","2017","16-34 y.","Saxony","324","0.904873356975802","0.874978793581078","0.934767920370527","2"
"No","2017","16-34 y.","Saxony-Anhalt","156","0.808798003847135","0.751977454805031","0.865618552889238","2"
"No","2017","16-34 y.","Thuringia","171","0.944200464328045","0.911733261508398","0.976667667147692","2"
"No","2017","35-65 y.","Schleswig-Holstein","465","0.876250008827768","0.848424471525594","0.904075546129941","2"
"No","2017","35-65 y.","Hamburg","239","0.886370875833102","0.848516265728641","0.924225485937562","2"
"No","2017","35-65 y.","Lower Saxony","1330","0.874919226770423","0.858127764104471","0.891710689436376","2"
"No","2017","35-65 y.","Bremen","115","0.8794854197634","0.822412879553306","0.936557959973495","2"
"No","2017","35-65 y.","North Rhine-Westphalia","2807","0.868498489541293","0.856843906672472","0.880153072410115","2"
"No","2017","35-65 y.","Hesse","951","0.892115499830016","0.873570197047625","0.910660802612406","2"
"No","2017","35-65 y.","Rhineland-Palatinate,Saarland","765","0.868610114899868","0.846251664427891","0.890968565371845","2"
"No","2017","35-65 y.","Baden-Württemberg","1594","0.891694443608584","0.877171703336898","0.906217183880271","2"
"No","2017","35-65 y.","Bavaria","2183","0.869715255658397","0.856413288720464","0.88301722259633","2"
"No","2017","35-65 y.","Berlin","481","0.887694385647569","0.861038925812915","0.914349845482222","2"
"No","2017","35-65 y.","Brandenburg","549","0.865789968687401","0.839065637450744","0.892514299924057","2"
"No","2017","35-65 y.","Mecklenburg-Western Pomerania","291","0.855846105622957","0.818289227786024","0.893402983459889","2"
"No","2017","35-65 y.","Saxony","835","0.891980627040753","0.8720094969853","0.911951757096205","2"
"No","2017","35-65 y.","Saxony-Anhalt","480","0.858361701540469","0.829088153979092","0.887635249101846","2"
"No","2017","35-65 y.","Thuringia","515","0.887143330717051","0.861524471127216","0.912762190306885","2"
"No","2017","66 and older","Schleswig-Holstein","140","0.782162343555104","0.721523205475934","0.842801481634273","2"
"No","2017","66 and older","Hamburg","74","0.791345934042891","0.710061181456808","0.872630686628974","2"
"No","2017","66 and older","Lower Saxony","385","0.786513130829015","0.75052394742989","0.82250231422814","2"
"No","2017","66 and older","Bremen","28","","","","2"
"No","2017","66 and older","North Rhine-Westphalia","712","0.772641492908123","0.74563166340889","0.799651322407357","2"
"No","2017","66 and older","Hesse","207","0.724675816192649","0.672168507653979","0.777183124731318","2"
"No","2017","66 and older","Rhineland-Palatinate,Saarland","231","0.779834325954393","0.733332056346304","0.826336595562482","2"
"No","2017","66 and older","Baden-Württemberg","433","0.77385680429131","0.739021847677897","0.808691760904723","2"
"No","2017","66 and older","Bavaria","606","0.778953296344194","0.750054268635026","0.807852324053362","2"
"No","2017","66 and older","Berlin","165","0.774836340006038","0.718742854147107","0.830929825864969","2"
"No","2017","66 and older","Brandenburg","180","0.666587642301528","0.608149343854866","0.725025940748191","2"
"No","2017","66 and older","Mecklenburg-Western Pomerania","103","0.765609694091382","0.692789815639781","0.838429572542983","2"
"No","2017","66 and older","Saxony","303","0.830788022197695","0.792217506761355","0.869358537634036","2"
"No","2017","66 and older","Saxony-Anhalt","145","0.746834652897106","0.686114991886179","0.807554313908033","2"
"No","2017","66 and older","Thuringia","174","0.862141441200866","0.815734142649837","0.908548739751894","2"
"Yes","2017","16-34 y.","Schleswig-Holstein","28","","","","1"
"Yes","2017","16-34 y.","Hamburg","11","","","","1"
"Yes","2017","16-34 y.","Lower Saxony","78","0.113950792579585","0.0904788325312271","0.137422752627944","1"
"Yes","2017","16-34 y.","Bremen","5","","","","1"
"Yes","2017","16-34 y.","North Rhine-Westphalia","146","0.100049941977367","0.0840846894465768","0.116015194508158","1"
"Yes","2017","16-34 y.","Hesse","44","0.0991266366625869","0.0706825350630643","0.12757073826211","1"
"Yes","2017","16-34 y.","Rhineland-Palatinate,Saarland","36","0.121131231372059","0.0865005542350942","0.155761908509024","1"
"Yes","2017","16-34 y.","Baden-Württemberg","64","0.0814130804608442","0.0613822570575727","0.101443903864116","1"
"Yes","2017","16-34 y.","Brandenburg","26","","","","1"
"Yes","2017","16-34 y.","Mecklenburg-Western Pomerania","16","","","","1"
"Yes","2017","16-34 y.","Bavaria","104","0.0858420396347108","0.0680192524436928","0.103664826825729","1"
"Yes","2017","16-34 y.","Berlin","21","","","","1"
"Yes","2017","16-34 y.","Saxony","46","0.0951266430241977","0.0652320796294733","0.125021206418922","1"
"Yes","2017","16-34 y.","Saxony-Anhalt","28","","","","1"
"Yes","2017","16-34 y.","Thuringia","21","","","","1"
"Yes","2017","35-65 y.","Schleswig-Holstein","73","0.123749991172232","0.0959244538700586","0.151575528474406","1"
"Yes","2017","35-65 y.","Hamburg","31","0.113629124166898","0.075774514062438","0.151483734271358","1"
"Yes","2017","35-65 y.","Lower Saxony","161","0.125080773229576","0.108289310563624","0.141872235895529","1"
"Yes","2017","35-65 y.","Bremen","10","","","","1"
"Yes","2017","35-65 y.","North Rhine-Westphalia","423","0.131501510458707","0.119846927589885","0.143156093327528","1"
"Yes","2017","35-65 y.","Hesse","124","0.107884500169984","0.0893391973875938","0.126429802952375","1"
"Yes","2017","35-65 y.","Rhineland-Palatinate,Saarland","112","0.131389885100132","0.109031434628155","0.153748335572109","1"
"Yes","2017","35-65 y.","Baden-Württemberg","165","0.108305556391416","0.0937828161197291","0.122828296663102","1"
"Yes","2017","35-65 y.","Bavaria","277","0.130284744341603","0.11698277740367","0.143586711279536","1"
"Yes","2017","35-65 y.","Brandenburg","76","0.134210031312599","0.107485700075943","0.160934362549256","1"
"Yes","2017","66 and older","Bavaria","186","0.221046703655806","0.192147675946638","0.249945731364974","1"
"Yes","2017","66 and older","Schleswig-Holstein","38","0.217837656444896","0.157198518365727","0.278476794524066","1"
"Yes","2017","66 and older","Hamburg","22","","","","1"
"Yes","2017","66 and older","Hesse","71","0.275324183807351","0.222816875268682","0.327831492346021","1"
"Yes","2017","35-65 y.","Berlin","58","0.112305614352432","0.0856501545177777","0.138961074187085","1"
"Yes","2017","35-65 y.","Mecklenburg-Western Pomerania","45","0.144153894377043","0.106597016540111","0.181710772213976","1"
"Yes","2017","35-65 y.","Saxony","93","0.108019372959247","0.0880482429037946","0.1279905030147","1"
"Yes","2017","35-65 y.","Saxony-Anhalt","65","0.141638298459531","0.112364750898154","0.170911846020908","1"
"Yes","2017","35-65 y.","Thuringia","71","0.11285666928295","0.0872378096931146","0.138475528872784","1"
