"ple0053","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","1994","no migration background","(1c) basic vocational qualification","2911","0.842110685189766","0.829825155866472","0.854396214513061"
"No","1994","no migration background","(2b) intermediate general qualification","322","0.8972834658211","0.866052904530668","0.928514027111533"
"No","1994","no migration background","(2a) intermediate vocational","2183","0.873452268027042","0.860265995943979","0.886638540110104"
"No","1994","no migration background","(2c_gen) general maturity certificate","269","0.949179387386815","0.923545313367714","0.974813461405916"
"No","1994","no migration background","(2c_voc) vocational maturity certificate","357","0.873983916135425","0.841702707699844","0.906265124571006"
"No","1994","no migration background","(3a) lower tertiary education","720","0.903943909045387","0.883499251463912","0.924388566626862"
"No","1994","no migration background","(3b) higher tertiary education","663","0.914259056417015","0.893808242002151","0.934709870831879"
"No","1994","direct migration background","(0) in school","11","","",""
"No","1994","direct migration background","(1a) inadequately completed","454","0.870337539686711","0.841547104233197","0.899127975140226"
"No","1994","direct migration background","(1b) general elementary school","614","0.903307804373461","0.881045641852219","0.925569966894702"
"No","1994","direct migration background","(1c) basic vocational qualification","537","0.899543168786912","0.875307495299638","0.923778842274186"
"No","1994","direct migration background","(2b) intermediate general qualification","33","0.888946380353632","0.787706558770472","0.990186201936792"
"No","1994","direct migration background","(2a) intermediate vocational","87","0.854378908639915","0.786260125875747","0.922497691404083"
"No","1994","direct migration background","(2c_gen) general maturity certificate","82","0.924312865956371","0.86966825155349","0.978957480359253"
"No","1994","direct migration background","(2c_voc) vocational maturity certificate","85","0.828288799094114","0.755457226792481","0.901120371395748"
"No","1994","direct migration background","(3a) lower tertiary education","42","0.931940122740003","0.859160674151302","1.0047195713287"
"No","1994","direct migration background","(3b) higher tertiary education","69","0.835784264660085","0.75409047830561","0.917478051014559"
"No","1994","indirect migration background","(0) in school","52","0.875981711793023","0.789655146170035","0.962308277416011"
"No","1994","indirect migration background","(1a) inadequately completed","15","","",""
"No","1994","indirect migration background","(1b) general elementary school","102","0.868277983622922","0.806468124968703","0.930087842277142"
"No","1994","indirect migration background","(1c) basic vocational qualification","78","0.909036532347378","0.84754254977489","0.970530514919865"
"No","1994","indirect migration background","(2b) intermediate general qualification","65","0.928249605398146","0.867793021376829","0.988706189419463"
"No","1994","indirect migration background","(2a) intermediate vocational","36","0.68126007992664","0.540331801675437","0.822188358177843"
"No","1994","indirect migration background","(2c_gen) general maturity certificate","32","0.955406537669959","0.886025892588172","1.02478718275175"
"No","1994","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"No","1994","indirect migration background","(3a) lower tertiary education","3","","",""
"No","1994","indirect migration background","(3b) higher tertiary education","5","","",""
"Yes","1995","no migration background","(0) in school","14","","",""
"Yes","1995","no migration background","(1a) inadequately completed","9","","",""
"Yes","1995","no migration background","(1b) general elementary school","185","0.167973092383613","0.14684774681178","0.189098437955446"
"Yes","1995","no migration background","(1c) basic vocational qualification","447","0.141543317293475","0.129669991669649","0.153416642917301"
"Yes","1995","no migration background","(2b) intermediate general qualification","54","0.166986461426498","0.128828802678354","0.205144120174643"
"Yes","1995","no migration background","(2a) intermediate vocational","267","0.110971624672104","0.0985721463769587","0.12337110296725"
"Yes","1995","no migration background","(2c_gen) general maturity certificate","23","","",""
"Yes","1995","no migration background","(2c_voc) vocational maturity certificate","50","0.121878089875539","0.0903270780451293","0.15342910170595"
"Yes","1995","no migration background","(3a) lower tertiary education","89","0.0990575804257371","0.0784335782538036","0.119681582597671"
"Yes","1995","no migration background","(3b) higher tertiary education","61","0.104155750166904","0.0821025190994199","0.126208981234388"
"Yes","1995","direct migration background","(0) in school","2","","",""
"Yes","1995","direct migration background","(1a) inadequately completed","62","0.112139800137093","0.0849143277928402","0.139365272481346"
"Yes","1995","direct migration background","(1b) general elementary school","95","0.167017247051199","0.140143334705683","0.193891159396715"
"Yes","1995","direct migration background","(1c) basic vocational qualification","76","0.110866568407952","0.087320331361666","0.134412805454238"
"Yes","1995","direct migration background","(2b) intermediate general qualification","3","","",""
"Yes","1995","direct migration background","(2a) intermediate vocational","10","","",""
"Yes","1995","direct migration background","(2c_gen) general maturity certificate","17","","",""
"Yes","1995","direct migration background","(2c_voc) vocational maturity certificate","24","","",""
"Yes","1995","direct migration background","(3a) lower tertiary education","4","","",""
"Yes","1995","direct migration background","(3b) higher tertiary education","15","","",""
"Yes","1995","indirect migration background","(0) in school","3","","",""
"Yes","1995","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","1995","indirect migration background","(1b) general elementary school","10","","",""
"Yes","1995","indirect migration background","(1c) basic vocational qualification","10","","",""
"Yes","1995","indirect migration background","(2b) intermediate general qualification","8","","",""
"Yes","1995","indirect migration background","(2a) intermediate vocational","3","","",""
"Yes","1995","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","1995","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes","1995","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1995","indirect migration background","(3b) higher tertiary education","","","",""
"No","1995","no migration background","(0) in school","160","0.926975380998711","0.888317128636926","0.965633633360495"
"No","1995","no migration background","(1a) inadequately completed","75","0.875923111036677","0.805423472798829","0.946422749274525"
"No","1995","no migration background","(1b) general elementary school","1018","0.832026907616387","0.810901562044554","0.85315225318822"
"No","1995","no migration background","(1c) basic vocational qualification","2864","0.858456682706525","0.846583357082699","0.870330008330351"
"No","1995","no migration background","(2b) intermediate general qualification","313","0.833013538573502","0.794855879825357","0.871171197321646"
"No","1995","no migration background","(2a) intermediate vocational","2198","0.889028375327896","0.87662889703275","0.901427853623041"
"No","1995","no migration background","(2c_gen) general maturity certificate","259","0.917510213137683","0.885401043010584","0.949619383264782"
"No","1995","no migration background","(2c_voc) vocational maturity certificate","363","0.878121910124461","0.846570898294051","0.909672921954871"
"No","1995","no migration background","(3a) lower tertiary education","717","0.900942419574263","0.880318417402329","0.921566421746197"
"No","1995","no migration background","(3b) higher tertiary education","676","0.895844249833096","0.873791018765612","0.91789748090058"
"No","1995","direct migration background","(0) in school","35","0.909201225204854","0.816621213936054","1.00178123647365"
"No","1995","direct migration background","(1a) inadequately completed","454","0.887860199862907","0.860634727518654","0.91508567220716"
"No","1995","direct migration background","(1b) general elementary school","645","0.832982752948801","0.806108840603285","0.859856665294317"
"No","1995","direct migration background","(1c) basic vocational qualification","607","0.889133431592048","0.865587194545761","0.912679668638334"
"No","1995","direct migration background","(2b) intermediate general qualification","39","0.919135018929845","0.836684508817187","1.0015855290425"
"No","1995","direct migration background","(2a) intermediate vocational","110","0.94906610912171","0.909728394323748","0.988403823919671"
"No","1995","direct migration background","(2c_gen) general maturity certificate","128","0.858544307202811","0.801821768336748","0.915266846068874"
"No","1995","direct migration background","(2c_voc) vocational maturity certificate","155","0.829455080160166","0.774356880956662","0.88455327936367"
"No","1995","direct migration background","(3a) lower tertiary education","43","0.864603297254671","0.766786902940176","0.962419691569166"
"No","1995","direct migration background","(3b) higher tertiary education","137","0.909438339968344","0.86381520607972","0.955061473856967"
"No","1995","indirect migration background","(0) in school","50","0.979507444452851","0.941364686916124","1.01765020198958"
"No","1995","indirect migration background","(1a) inadequately completed","13","","",""
"No","1995","indirect migration background","(1b) general elementary school","95","0.925496238736682","0.875270091008064","0.975722386465299"
"No","1995","indirect migration background","(1c) basic vocational qualification","82","0.939723526955976","0.891090853593369","0.988356200318583"
"No","1995","indirect migration background","(2b) intermediate general qualification","59","0.892403526444421","0.818205842795908","0.966601210092933"
"No","1995","indirect migration background","(2a) intermediate vocational","48","0.960558351136393","0.907138532376974","1.01397816989581"
"No","1995","indirect migration background","(2c_gen) general maturity certificate","43","0.982021977065733","0.942761703502934","1.02128225062853"
"No","1995","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"No","1995","indirect migration background","(3a) lower tertiary education","7","","",""
"No","1995","indirect migration background","(3b) higher tertiary education","6","","",""
"Yes","1996","no migration background","(0) in school","17","","",""
"Yes","1996","no migration background","(1a) inadequately completed","10","","",""
"Yes","1996","no migration background","(1b) general elementary school","172","0.164795221283951","0.143408807455255","0.186181635112646"
"Yes","1996","no migration background","(1c) basic vocational qualification","424","0.140954721950809","0.12897473299736","0.152934710904258"
"Yes","1996","no migration background","(2b) intermediate general qualification","39","0.072863477761785","0.0460890252829574","0.0996379302406127"
"Yes","1996","no migration background","(2a) intermediate vocational","287","0.11633900938021","0.103717382132613","0.128960636627807"
"Yes","1996","no migration background","(2c_gen) general maturity certificate","18","","",""
"Yes","1996","no migration background","(2c_voc) vocational maturity certificate","54","0.122257304316965","0.09114986150752","0.153364747126409"
"Yes","1996","no migration background","(3a) lower tertiary education","88","0.113093339016349","0.0914031362609526","0.134783541771745"
"Yes","1996","no migration background","(3b) higher tertiary education","92","0.121869861745459","0.098410543290969","0.145329180199948"
"Yes","1996","direct migration background","(0) in school","1","","",""
"Yes","1996","direct migration background","(1a) inadequately completed","64","0.144219774051616","0.112626486868446","0.175813061234786"
"Yes","1996","direct migration background","(1b) general elementary school","93","0.151751331109627","0.12503915177461","0.178463510444643"
"Yes","1996","direct migration background","(1c) basic vocational qualification","79","0.121110511286759","0.0962199793942141","0.146001043179303"
"Yes","1996","direct migration background","(2b) intermediate general qualification","4","","",""
"Yes","1996","direct migration background","(2a) intermediate vocational","17","","",""
"Yes","1996","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Yes","1996","direct migration background","(2c_voc) vocational maturity certificate","22","","",""
"Yes","1996","direct migration background","(3a) lower tertiary education","4","","",""
"Yes","1996","direct migration background","(3b) higher tertiary education","10","","",""
"Yes","1996","indirect migration background","(0) in school","2","","",""
"Yes","1996","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","1996","indirect migration background","(1b) general elementary school","12","","",""
"Yes","1996","indirect migration background","(1c) basic vocational qualification","10","","",""
"Yes","1996","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","1996","indirect migration background","(2a) intermediate vocational","9","","",""
"Yes","1996","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Yes","1996","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Yes","1996","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1996","indirect migration background","(3b) higher tertiary education","","","",""
"No","1996","no migration background","(0) in school","188","0.927949166760256","0.892553283231684","0.963345050288829"
"No","1996","no migration background","(1a) inadequately completed","61","0.809144215523143","0.717736143880617","0.900552287165669"
"No","1996","no migration background","(1b) general elementary school","984","0.835204778716049","0.813818364887354","0.856591192544745"
"No","1996","no migration background","(1c) basic vocational qualification","2817","0.859045278049191","0.847065289095742","0.87102526700264"
"No","1996","no migration background","(2b) intermediate general qualification","323","0.927136522238215","0.900362069759387","0.953910974717043"
"No","1996","no migration background","(2a) intermediate vocational","2192","0.88366099061979","0.871039363372193","0.896282617867387"
"No","1996","no migration background","(2c_gen) general maturity certificate","238","0.963537010329754","0.940576134706845","0.986497885952662"
"No","1996","no migration background","(2c_voc) vocational maturity certificate","372","0.877742695683035","0.846635252873591","0.90885013849248"
"No","1996","no migration background","(3a) lower tertiary education","731","0.886906660983651","0.865216458228255","0.908596863739047"
"No","1996","no migration background","(3b) higher tertiary education","655","0.878130138254541","0.854670819800052","0.901589456709031"
"No","1996","direct migration background","(0) in school","28","","",""
"No","1996","direct migration background","(1a) inadequately completed","411","0.855780225948384","0.824186938765214","0.887373513131554"
"No","1996","direct migration background","(1b) general elementary school","600","0.848248668890373","0.821536489555357","0.87496084822539"
"No","1996","direct migration background","(1c) basic vocational qualification","581","0.878889488713242","0.853998956820697","0.903780020605786"
"No","1996","direct migration background","(2b) intermediate general qualification","37","0.854562572446933","0.746651455248944","0.962473689644922"
"No","1996","direct migration background","(2a) intermediate vocational","90","0.822974736418983","0.750653294097932","0.895296178740034"
"No","1996","direct migration background","(2c_gen) general maturity certificate","118","0.850744919998491","0.790184829766695","0.911305010230286"
"No","1996","direct migration background","(2c_voc) vocational maturity certificate","143","0.859405614467101","0.806367362617319","0.912443866316882"
"No","1996","direct migration background","(3a) lower tertiary education","43","0.882710955512756","0.790721691419612","0.974700219605899"
"No","1996","direct migration background","(3b) higher tertiary education","127","0.91196800972828","0.864522199226991","0.959413820229569"
"No","1996","indirect migration background","(0) in school","51","0.963131157712264","0.912399083056279","1.01386323236825"
"No","1996","indirect migration background","(1a) inadequately completed","9","","",""
"No","1996","indirect migration background","(1b) general elementary school","99","0.894217886962125","0.837002294813686","0.951433479110563"
"No","1996","indirect migration background","(1c) basic vocational qualification","87","0.867680338848461","0.800250162999459","0.935110514697463"
"No","1996","indirect migration background","(2b) intermediate general qualification","63","0.95662760645443","0.907853554184359","1.0054016587245"
"No","1996","indirect migration background","(2a) intermediate vocational","53","0.874080850069642","0.791501028414581","0.956660671724703"
"No","1996","indirect migration background","(2c_gen) general maturity certificate","46","0.98941257696898","0.960458393720175","1.01836676021778"
"No","1996","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"No","1996","indirect migration background","(3a) lower tertiary education","10","","",""
"No","1996","indirect migration background","(3b) higher tertiary education","7","","",""
"Yes","1997","no migration background","(0) in school","17","","",""
"Yes","1997","no migration background","(1a) inadequately completed","6","","",""
"Yes","1997","no migration background","(1b) general elementary school","189","0.175051732225238","0.152756471392578","0.197346993057898"
"Yes","1997","no migration background","(1c) basic vocational qualification","446","0.145637477787472","0.133358106561482","0.157916849013461"
"Yes","1997","no migration background","(2b) intermediate general qualification","42","0.141775425454018","0.105387131787752","0.178163719120284"
"Yes","1997","no migration background","(2a) intermediate vocational","259","0.104822150554797","0.0926999765594025","0.116944324550191"
"Yes","1997","no migration background","(2c_gen) general maturity certificate","30","0.115342923655272","0.0770273426037746","0.15365850470677"
"Yes","1997","no migration background","(2c_voc) vocational maturity certificate","50","0.107791353732424","0.0784456437065481","0.1371370637583"
"Yes","1997","no migration background","(3a) lower tertiary education","84","0.117585067692616","0.0954703297320164","0.139699805653216"
"Yes","1997","no migration background","(3b) higher tertiary education","59","0.086413804384018","0.0663585236707455","0.10646908509729"
"Yes","1997","direct migration background","(0) in school","4","","",""
"Yes","1997","direct migration background","(1a) inadequately completed","55","0.134069677485621","0.102269060034332","0.165870294936909"
"Yes","1997","direct migration background","(1b) general elementary school","82","0.133166106663177","0.106986643059197","0.159345570267156"
"Yes","1997","direct migration background","(1c) basic vocational qualification","64","0.105652342245038","0.0817625548432023","0.129542129646873"
"Yes","1997","direct migration background","(2b) intermediate general qualification","4","","",""
"Yes","1997","direct migration background","(2a) intermediate vocational","13","","",""
"Yes","1997","direct migration background","(2c_gen) general maturity certificate","14","","",""
"Yes","1997","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"Yes","1997","direct migration background","(3a) lower tertiary education","5","","",""
"Yes","1997","direct migration background","(3b) higher tertiary education","16","","",""
"Yes","1997","indirect migration background","(0) in school","3","","",""
"Yes","1997","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","1997","indirect migration background","(1b) general elementary school","24","","",""
"Yes","1997","indirect migration background","(1c) basic vocational qualification","11","","",""
"Yes","1997","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","1997","indirect migration background","(2a) intermediate vocational","8","","",""
"Yes","1997","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","1997","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","1997","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1997","indirect migration background","(3b) higher tertiary education","","","",""
"No","1997","no migration background","(0) in school","202","0.888077743187269","0.846322621280945","0.929832865093594"
"No","1997","no migration background","(1a) inadequately completed","64","0.891686848890947","0.818884423636832","0.964489274145061"
"No","1997","no migration background","(1b) general elementary school","927","0.824948267774762","0.802653006942102","0.847243528607422"
"No","1997","no migration background","(1c) basic vocational qualification","2724","0.854362522212528","0.842083150986539","0.866641893438518"
"No","1997","no migration background","(2b) intermediate general qualification","311","0.858224574545982","0.821836280879716","0.894612868212248"
"No","1997","no migration background","(2a) intermediate vocational","2194","0.895177849445203","0.883055675449809","0.907300023440597"
"No","1997","no migration background","(2c_gen) general maturity certificate","237","0.884657076344728","0.84634149529323","0.922972657396225"
"No","1997","no migration background","(2c_voc) vocational maturity certificate","379","0.892208646267576","0.8628629362417","0.921554356293452"
"No","1997","no migration background","(3a) lower tertiary education","731","0.882414932307384","0.860300194346785","0.904529670267984"
"No","1997","no migration background","(3b) higher tertiary education","695","0.913586195615982","0.89353091490271","0.933641476329254"
"No","1997","direct migration background","(0) in school","24","","",""
"No","1997","direct migration background","(1a) inadequately completed","386","0.865930322514379","0.834129705063091","0.897730939965668"
"No","1997","direct migration background","(1b) general elementary school","565","0.866833893336823","0.840654429732844","0.893013356940803"
"No","1997","direct migration background","(1c) basic vocational qualification","572","0.894347657754962","0.870457870353127","0.918237445156798"
"No","1997","direct migration background","(2b) intermediate general qualification","42","0.887296323977646","0.795911820381494","0.978680827573798"
"No","1997","direct migration background","(2a) intermediate vocational","93","0.858817971921265","0.792529893683908","0.925106050158622"
"No","1997","direct migration background","(2c_gen) general maturity certificate","105","0.859344753770803","0.796879818685958","0.921809688855649"
"No","1997","direct migration background","(2c_voc) vocational maturity certificate","132","0.901556908267343","0.853722087393996","0.94939172914069"
"No","1997","direct migration background","(3a) lower tertiary education","45","0.901098096794657","0.818351250706903","0.983844942882411"
"No","1997","direct migration background","(3b) higher tertiary education","116","0.875797574965546","0.819533908186606","0.932061241744487"
"No","1997","indirect migration background","(0) in school","62","0.940765864610428","0.883378244475977","0.99815348474488"
"No","1997","indirect migration background","(1a) inadequately completed","9","","",""
"No","1997","indirect migration background","(1b) general elementary school","103","0.813038415151763","0.745230880593758","0.880845949709768"
"No","1997","indirect migration background","(1c) basic vocational qualification","81","0.887170931326656","0.822520960870019","0.951820901783293"
"No","1997","indirect migration background","(2b) intermediate general qualification","71","0.939112718464902","0.88499498334976","0.993230453580043"
"No","1997","indirect migration background","(2a) intermediate vocational","44","0.838694861345051","0.738724212309998","0.938665510380103"
"No","1997","indirect migration background","(2c_gen) general maturity certificate","42","0.961668477975763","0.905572392450344","1.01776456350118"
"No","1997","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"No","1997","indirect migration background","(3a) lower tertiary education","11","","",""
"No","1997","indirect migration background","(3b) higher tertiary education","8","","",""
"Yes","1998","no migration background","(0) in school","11","","",""
"Yes","1998","no migration background","(1a) inadequately completed","13","","",""
"Yes","1998","no migration background","(1b) general elementary school","199","0.155443299281037","0.135739774508091","0.175146824053982"
"Yes","1998","no migration background","(1c) basic vocational qualification","482","0.143684247717245","0.132030113515224","0.155338381919267"
"Yes","1998","no migration background","(2b) intermediate general qualification","56","0.142927401614081","0.10953417228929","0.176320630938872"
"Yes","1998","no migration background","(2a) intermediate vocational","293","0.113612057668205","0.101639945384","0.125584169952409"
"Yes","1998","no migration background","(2c_gen) general maturity certificate","22","","",""
"Yes","1998","no migration background","(2c_voc) vocational maturity certificate","63","0.122671389132026","0.0938295676427809","0.151513210621271"
"Yes","1998","no migration background","(3a) lower tertiary education","111","0.125278617106018","0.103675412982595","0.146881821229441"
"Yes","1998","no migration background","(3b) higher tertiary education","84","0.108141164908849","0.0873731450524822","0.128909184765216"
"Yes","1998","direct migration background","(0) in school","5","","",""
"Yes","1998","direct migration background","(1a) inadequately completed","52","0.131418894239383","0.0985953873376878","0.164242401141077"
"Yes","1998","direct migration background","(1b) general elementary school","75","0.112474442438019","0.08770447470546","0.137244410170578"
"Yes","1998","direct migration background","(1c) basic vocational qualification","76","0.134821494206468","0.107651710929828","0.161991277483109"
"Yes","1998","direct migration background","(2b) intermediate general qualification","10","","",""
"Yes","1998","direct migration background","(2a) intermediate vocational","14","","",""
"Yes","1998","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Yes","1998","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Yes","1998","direct migration background","(3a) lower tertiary education","5","","",""
"Yes","1998","direct migration background","(3b) higher tertiary education","14","","",""
"Yes","1998","indirect migration background","(0) in school","3","","",""
"Yes","1998","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","1998","indirect migration background","(1b) general elementary school","13","","",""
"Yes","1998","indirect migration background","(1c) basic vocational qualification","8","","",""
"Yes","1998","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","1998","indirect migration background","(2a) intermediate vocational","4","","",""
"Yes","1998","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","1998","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes","1998","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1998","indirect migration background","(3b) higher tertiary education","1","","",""
"No","1998","no migration background","(0) in school","223","0.937412388592273","0.906377535393925","0.968447241790621"
"No","1998","no migration background","(1a) inadequately completed","64","0.82825586505695","0.744014393274084","0.912497336839815"
"No","1998","no migration background","(1b) general elementary school","1100","0.844556700718963","0.824853175946018","0.864260225491909"
"No","1998","no migration background","(1c) basic vocational qualification","2998","0.856315752282755","0.844661618080733","0.867969886484776"
"No","1998","no migration background","(2b) intermediate general qualification","366","0.857072598385919","0.823679369061128","0.89046582771071"
"No","1998","no migration background","(2a) intermediate vocational","2406","0.886387942331795","0.87441583004759","0.898360054616"
"No","1998","no migration background","(2c_gen) general maturity certificate","302","0.94358304179803","0.91846010053989","0.96870598305617"
"No","1998","no migration background","(2c_voc) vocational maturity certificate","434","0.877328610867974","0.848486789378729","0.906170432357219"
"No","1998","no migration background","(3a) lower tertiary education","791","0.874721382893982","0.853118178770559","0.896324587017405"
"No","1998","no migration background","(3b) higher tertiary education","775","0.891858835091151","0.871090815234784","0.912626854947518"
"No","1998","direct migration background","(0) in school","23","","",""
"No","1998","direct migration background","(1a) inadequately completed","355","0.868581105760617","0.835757598858923","0.901404612662312"
"No","1998","direct migration background","(1b) general elementary school","550","0.887525557561981","0.862755589829422","0.91229552529454"
"No","1998","direct migration background","(1c) basic vocational qualification","531","0.865178505793532","0.838008722516891","0.892348289070172"
"No","1998","direct migration background","(2b) intermediate general qualification","31","0.727310722910846","0.590993670041087","0.863627775780605"
"No","1998","direct migration background","(2a) intermediate vocational","87","0.781430285698614","0.700831682397108","0.862028889000119"
"No","1998","direct migration background","(2c_gen) general maturity certificate","98","0.841610541065353","0.774293101354748","0.908927980775957"
"No","1998","direct migration background","(2c_voc) vocational maturity certificate","133","0.842067542602435","0.784470936796787","0.899664148408083"
"No","1998","direct migration background","(3a) lower tertiary education","48","0.950964627660315","0.892828369401544","1.00910088591909"
"No","1998","direct migration background","(3b) higher tertiary education","125","0.890913223027613","0.839087609925104","0.942738836130123"
"No","1998","indirect migration background","(0) in school","65","0.965182280386347","0.921611186181185","1.00875337459151"
"No","1998","indirect migration background","(1a) inadequately completed","9","","",""
"No","1998","indirect migration background","(1b) general elementary school","115","0.907628308565831","0.857467264122185","0.957789353009476"
"No","1998","indirect migration background","(1c) basic vocational qualification","86","0.929701844857172","0.878021193992188","0.981382495722156"
"No","1998","indirect migration background","(2b) intermediate general qualification","72","0.91527701041101","0.85267068590138","0.97788333492064"
"No","1998","indirect migration background","(2a) intermediate vocational","59","0.972672759125207","0.932414120456847","1.01293139779357"
"No","1998","indirect migration background","(2c_gen) general maturity certificate","47","0.966780228957114","0.917106668914484","1.01645378899974"
"No","1998","indirect migration background","(2c_voc) vocational maturity certificate","20","","",""
"No","1998","indirect migration background","(3a) lower tertiary education","10","","",""
"No","1998","indirect migration background","(3b) higher tertiary education","13","","",""
"Yes","1999","no migration background","(0) in school","21","","",""
"Yes","1999","no migration background","(1a) inadequately completed","13","","",""
"Yes","1999","no migration background","(1b) general elementary school","206","0.187249014708079","0.165631390693955","0.208866638722202"
"Yes","1999","no migration background","(1c) basic vocational qualification","486","0.148039034420357","0.1361575029718","0.159920565868914"
"Yes","1999","no migration background","(2b) intermediate general qualification","59","0.148814591257674","0.114777041529276","0.182852140986071"
"Yes","1999","no migration background","(2a) intermediate vocational","268","0.102438848207629","0.091014049372588","0.11386364704267"
"Yes","1999","no migration background","(2c_gen) general maturity certificate","26","","",""
"Yes","1999","no migration background","(2c_voc) vocational maturity certificate","63","0.148642609011235","0.117585542086736","0.179699675935734"
"Yes","1999","no migration background","(3a) lower tertiary education","114","0.131544098596274","0.10935095572533","0.153737241467217"
"Yes","1999","no migration background","(3b) higher tertiary education","81","0.0861553040496898","0.0675208694105594","0.10478973868882"
"Yes","1999","direct migration background","(0) in school","4","","",""
"Yes","1999","direct migration background","(1a) inadequately completed","42","0.111064202831202","0.0796370723659772","0.142491333296426"
"Yes","1999","direct migration background","(1b) general elementary school","72","0.118888572532696","0.0924110334333673","0.145366111632024"
"Yes","1999","direct migration background","(1c) basic vocational qualification","74","0.139588746327886","0.111188093628246","0.167989399027527"
"Yes","1999","direct migration background","(2b) intermediate general qualification","6","","",""
"Yes","1999","direct migration background","(2a) intermediate vocational","9","","",""
"Yes","1999","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Yes","1999","direct migration background","(2c_voc) vocational maturity certificate","21","","",""
"Yes","1999","direct migration background","(3a) lower tertiary education","6","","",""
"Yes","1999","direct migration background","(3b) higher tertiary education","21","","",""
"Yes","1999","indirect migration background","(0) in school","5","","",""
"Yes","1999","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","1999","indirect migration background","(1b) general elementary school","11","","",""
"Yes","1999","indirect migration background","(1c) basic vocational qualification","13","","",""
"Yes","1999","indirect migration background","(2b) intermediate general qualification","7","","",""
"Yes","1999","indirect migration background","(2a) intermediate vocational","3","","",""
"Yes","1999","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Yes","1999","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes","1999","indirect migration background","(3a) lower tertiary education","","","",""
"Yes","1999","indirect migration background","(3b) higher tertiary education","","","",""
"No","1999","no migration background","(0) in school","210","0.885088907536005","0.843962902268508","0.926214912803502"
"No","1999","no migration background","(1a) inadequately completed","65","0.859422574568999","0.782285713720408","0.936559435417589"
"No","1999","no migration background","(1b) general elementary school","1045","0.812750985291921","0.791133361277798","0.834368609306045"
"No","1999","no migration background","(1c) basic vocational qualification","2946","0.851960965579643","0.840079434131086","0.8638424970282"
"No","1999","no migration background","(2b) intermediate general qualification","361","0.851185408742326","0.817147859013929","0.885222958470724"
"No","1999","no migration background","(2a) intermediate vocational","2438","0.897561151792371","0.88613635295733","0.908985950627412"
"No","1999","no migration background","(2c_gen) general maturity certificate","303","0.923420058833235","0.894685316420952","0.952154801245517"
"No","1999","no migration background","(2c_voc) vocational maturity certificate","441","0.851357390988765","0.820300324064266","0.882414457913264"
"No","1999","no migration background","(3a) lower tertiary education","777","0.868455901403726","0.846262758532783","0.89064904427467"
"No","1999","no migration background","(3b) higher tertiary education","790","0.91384469595031","0.89521026131118","0.932479130589441"
"No","1999","direct migration background","(0) in school","20","","",""
"No","1999","direct migration background","(1a) inadequately completed","342","0.888935797168798","0.857508666703574","0.920362927634023"
"No","1999","direct migration background","(1b) general elementary school","502","0.881111427467305","0.854633888367976","0.907588966566633"
"No","1999","direct migration background","(1c) basic vocational qualification","498","0.860411253672114","0.832010600972473","0.888811906371754"
"No","1999","direct migration background","(2b) intermediate general qualification","37","0.862680843921558","0.759807109999333","0.965554577843782"
"No","1999","direct migration background","(2a) intermediate vocational","81","0.844075972687469","0.769125542996189","0.919026402378748"
"No","1999","direct migration background","(2c_gen) general maturity certificate","88","0.878939507630365","0.814683874862709","0.943195140398021"
"No","1999","direct migration background","(2c_voc) vocational maturity certificate","121","0.826103795269986","0.76376386970887","0.888443720831103"
"No","1999","direct migration background","(3a) lower tertiary education","46","0.897997591793751","0.815737494689175","0.980257688898328"
"No","1999","direct migration background","(3b) higher tertiary education","108","0.77607130606281","0.704133212787867","0.848009399337754"
