"ple0053","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"No","1986","vocational + Abi","Rural Area","44","0.97004674420451","0.920243207670555","1.01985028073847"
"No","1986","higher vocational","Urban Area","403","0.876016799958399","0.845900139448595","0.906133460468203"
"No","1986","higher vocational","Rural Area","105","0.872174933713567","0.812682022705477","0.931667844721657"
"No","1986","higher education","Urban Area","567","0.895039821431143","0.871106042472674","0.918973600389612"
"No","1986","higher education","Rural Area","109","0.88476217532789","0.827631643404783","0.941892707250997"
"Yes","1987","in school","Urban Area","14","","",""
"Yes","1987","in school","Rural Area","1","","",""
"Yes","1987","inadequately","Urban Area","74","0.096229628645663","0.0737478423111513","0.118711414980175"
"Yes","1987","inadequately","Rural Area","21","","",""
"Yes","1987","general elemantary","Urban Area","258","0.127625411778443","0.113660157216977","0.14159066633991"
"Yes","1987","general elemantary","Rural Area","98","0.153485628313538","0.125902266420659","0.181068990206418"
"Yes","1987","middle vocational","Urban Area","467","0.126830320758554","0.116371324971213","0.137289316545894"
"Yes","1987","middle vocational","Rural Area","121","0.114323627052629","0.0953372152785038","0.133310038826753"
"Yes","1987","vocational + Abi","Urban Area","22","","",""
"Yes","1987","vocational + Abi","Rural Area","3","","",""
"Yes","1987","higher vocational","Urban Area","57","0.113881268529084","0.084595880670962","0.143166656387207"
"Yes","1987","higher vocational","Rural Area","15","","",""
"Yes","1987","higher education","Urban Area","71","0.127629647409096","0.101427897246167","0.153831397572025"
"Yes","1987","higher education","Rural Area","9","","",""
"No","1987","in school","Urban Area","151","0.904809910694583","0.860030264229366","0.9495895571598"
"No","1987","in school","Rural Area","25","","",""
"No","1987","inadequately","Urban Area","587","0.903770371354337","0.881288585019825","0.926252157688849"
"No","1987","inadequately","Rural Area","79","0.760760288094862","0.67714443144236","0.844376144747364"
"No","1987","general elemantary","Urban Area","1935","0.872374588221557","0.85840933366009","0.886339842783023"
"No","1987","general elemantary","Rural Area","558","0.846514371686461","0.818931009793582","0.874097733579341"
"No","1987","middle vocational","Urban Area","3422","0.873169679241446","0.862710683454106","0.883628675028787"
"No","1987","middle vocational","Rural Area","958","0.885676372947371","0.866689961173246","0.904662784721496"
"No","1987","vocational + Abi","Urban Area","214","0.886744925336106","0.84631338559148","0.927176465080732"
"No","1987","vocational + Abi","Rural Area","39","0.915480298463691","0.831354940644126","0.999605656283255"
"No","1987","higher vocational","Urban Area","395","0.886118731470916","0.856833343612793","0.915404119329038"
"No","1987","higher vocational","Rural Area","100","0.864830513775694","0.802341451935282","0.927319575616106"
"No","1987","higher education","Urban Area","552","0.872370352590904","0.846168602427975","0.898572102753833"
"No","1987","higher education","Rural Area","111","0.906639584401139","0.854585334284091","0.958693834518188"
"Yes","1988","in school","Urban Area","12","","",""
"Yes","1988","in school","Rural Area","5","","",""
"Yes","1988","inadequately","Urban Area","80","0.126840688429151","0.100300398560317","0.153380978297985"
"Yes","1988","inadequately","Rural Area","13","","",""
"Yes","1988","general elemantary","Urban Area","290","0.145456553267715","0.13049466581711","0.160418440718321"
"Yes","1988","general elemantary","Rural Area","75","0.1247990928939","0.0983106095259915","0.151287576261808"
"Yes","1988","middle vocational","Urban Area","432","0.124332032307416","0.11372738449682","0.134936680118012"
"Yes","1988","middle vocational","Rural Area","109","0.113812928057842","0.094332714067804","0.133293142047881"
"Yes","1988","vocational + Abi","Urban Area","21","","",""
"Yes","1988","vocational + Abi","Rural Area","7","","",""
"Yes","1988","higher vocational","Urban Area","67","0.159803590536793","0.125089172928078","0.194518008145508"
"Yes","1988","higher vocational","Rural Area","15","","",""
"Yes","1988","higher education","Urban Area","58","0.107044696069473","0.0820976273983358","0.13199176474061"
"Yes","1988","higher education","Rural Area","9","","",""
"No","1988","in school","Urban Area","122","0.900910148177712","0.850321739211069","0.951498557144355"
"No","1988","in school","Rural Area","23","","",""
"No","1988","inadequately","Urban Area","524","0.873159311570849","0.846619021702015","0.899699601439683"
"No","1988","inadequately","Rural Area","82","0.847645986575988","0.775382236866244","0.919909736285731"
"No","1988","general elemantary","Urban Area","1843","0.854543446732285","0.839581559281679","0.86950533418289"
"No","1988","general elemantary","Rural Area","523","0.8752009071061","0.848712423738192","0.901689390474008"
"No","1988","middle vocational","Urban Area","3287","0.875667967692584","0.865063319881988","0.88627261550318"
"No","1988","middle vocational","Rural Area","912","0.886187071942158","0.866706857952119","0.905667285932196"
"No","1988","vocational + Abi","Urban Area","214","0.929340185030882","0.896576875403143","0.962103494658622"
"No","1988","vocational + Abi","Rural Area","29","","",""
"No","1988","higher vocational","Urban Area","361","0.840196409463207","0.805481991854492","0.874910827071922"
"No","1988","higher vocational","Rural Area","96","0.87432670221166","0.812660815825469","0.935992588597852"
"No","1988","higher education","Urban Area","532","0.892955303930527","0.86800823525939","0.917902372601664"
"No","1988","higher education","Rural Area","102","0.908955296139346","0.855439103586967","0.962471488691725"
"Yes","1989","in school","Urban Area","9","","",""
"Yes","1989","in school","Rural Area","1","","",""
"Yes","1989","inadequately","Urban Area","82","0.135240749912938","0.10719084262427","0.163290657201607"
"Yes","1989","inadequately","Rural Area","10","","",""
"Yes","1989","general elemantary","Urban Area","263","0.137166668860113","0.122190215811834","0.152143121908392"
"Yes","1989","general elemantary","Rural Area","75","0.141957011809056","0.112921161603436","0.170992862014676"
"Yes","1989","middle vocational","Urban Area","425","0.122771120450264","0.112115874544994","0.133426366355534"
"Yes","1989","middle vocational","Rural Area","128","0.132852836013025","0.111591597279276","0.154114074746774"
"Yes","1989","vocational + Abi","Urban Area","26","","",""
"Yes","1989","vocational + Abi","Rural Area","5","","",""
"Yes","1989","higher vocational","Urban Area","45","0.112176401309554","0.0814791727193219","0.142873629899787"
"Yes","1989","higher vocational","Rural Area","14","","",""
"Yes","1989","higher education","Urban Area","40","0.081150643168087","0.0590981048904934","0.103203181445681"
"Yes","1989","higher education","Rural Area","11","","",""
"No","1989","in school","Urban Area","137","0.943636239041704","0.906227424079651","0.981045054003757"
"No","1989","in school","Rural Area","26","","",""
"No","1989","inadequately","Urban Area","489","0.864759250087061","0.836709342798393","0.89280915737573"
"No","1989","inadequately","Rural Area","75","0.825290397401906","0.744566817786376","0.906013977017435"
"No","1989","general elemantary","Urban Area","1764","0.862833331139887","0.847856878091608","0.877809784188166"
"No","1989","general elemantary","Rural Area","480","0.858042988190944","0.829007137985324","0.887078838396564"
"No","1989","middle vocational","Urban Area","3219","0.877228879549736","0.866573633644466","0.887884125455006"
"No","1989","middle vocational","Rural Area","851","0.867147163986975","0.845885925253226","0.888408402720724"
"No","1989","vocational + Abi","Urban Area","227","0.89872636071255","0.861551463283422","0.935901258141678"
"No","1989","vocational + Abi","Rural Area","32","0.854569128639128","0.740976766161883","0.968161491116374"
"No","1989","higher vocational","Urban Area","361","0.887823598690446","0.857126370100213","0.918520827280678"
"No","1989","higher vocational","Rural Area","94","0.870099370034203","0.806693966776415","0.933504773291991"
"No","1989","higher education","Urban Area","549","0.918849356831913","0.896796818554319","0.940901895109507"
"No","1989","higher education","Rural Area","97","0.87250492837683","0.809602580474573","0.935407276279087"
"Yes","1990","in school","Urban Area","","","",""
"Yes","1990","in school","Rural Area","","","",""
"Yes","1990","inadequately","Urban Area","","","",""
"Yes","1990","inadequately","Rural Area","","","",""
"Yes","1990","general elemantary","Urban Area","","","",""
"Yes","1990","general elemantary","Rural Area","","","",""
"Yes","1990","middle vocational","Urban Area","","","",""
"Yes","1990","middle vocational","Rural Area","","","",""
"Yes","1990","vocational + Abi","Urban Area","","","",""
"Yes","1990","vocational + Abi","Rural Area","","","",""
"Yes","1990","higher vocational","Urban Area","","","",""
"Yes","1990","higher vocational","Rural Area","","","",""
"Yes","1990","higher education","Urban Area","","","",""
"Yes","1990","higher education","Rural Area","","","",""
"No","1990","in school","Urban Area","","","",""
"No","1990","in school","Rural Area","","","",""
"No","1990","inadequately","Urban Area","","","",""
"No","1990","inadequately","Rural Area","","","",""
"No","1990","general elemantary","Urban Area","","","",""
"No","1990","general elemantary","Rural Area","","","",""
"No","1990","middle vocational","Urban Area","","","",""
"No","1990","middle vocational","Rural Area","","","",""
"No","1990","vocational + Abi","Urban Area","","","",""
"No","1990","vocational + Abi","Rural Area","","","",""
"No","1990","higher vocational","Urban Area","","","",""
"No","1990","higher vocational","Rural Area","","","",""
"No","1990","higher education","Urban Area","","","",""
"No","1990","higher education","Rural Area","","","",""
"Yes","1991","in school","Urban Area","4","","",""
"Yes","1991","in school","Rural Area","4","","",""
"Yes","1991","inadequately","Urban Area","57","0.127839853821751","0.0995980651083134","0.156081642535188"
"Yes","1991","inadequately","Rural Area","11","","",""
"Yes","1991","general elemantary","Urban Area","244","0.149377203256122","0.133306759848372","0.165447646663871"
"Yes","1991","general elemantary","Rural Area","82","0.157886226577879","0.12663588601536","0.189136567140398"
"Yes","1991","middle vocational","Urban Area","439","0.133388822090712","0.122174549869261","0.144603094312163"
"Yes","1991","middle vocational","Rural Area","121","0.125908258061269","0.105438716122102","0.146377800000435"
"Yes","1991","vocational + Abi","Urban Area","48","0.17643003387202","0.130707639076567","0.222152428667472"
"Yes","1991","vocational + Abi","Rural Area","2","","",""
"Yes","1991","higher vocational","Urban Area","55","0.115261535759026","0.0839670549584923","0.14655601655956"
"Yes","1991","higher vocational","Rural Area","17","","",""
"Yes","1991","higher education","Urban Area","63","0.109090398125895","0.0842897044256025","0.133891091826188"
"Yes","1991","higher education","Rural Area","8","","",""
"No","1991","in school","Urban Area","116","0.976570513360663","0.949506596043336","1.00363443067799"
"No","1991","in school","Rural Area","26","","",""
"No","1991","inadequately","Urban Area","480","0.872160146178249","0.843918357464812","0.900401934891687"
"No","1991","inadequately","Rural Area","74","0.812053445044618","0.729001822881766","0.895105067207469"
"No","1991","general elemantary","Urban Area","1646","0.850622796743878","0.834552353336129","0.866693240151628"
"No","1991","general elemantary","Rural Area","441","0.842113773422121","0.810863432859602","0.87336411398464"
"No","1991","middle vocational","Urban Area","3092","0.866611177909288","0.855396905687837","0.877825450130739"
"No","1991","middle vocational","Rural Area","888","0.874091741938731","0.853622199999565","0.894561283877898"
"No","1991","vocational + Abi","Urban Area","219","0.823569966127981","0.777847571332528","0.869292360923433"
"No","1991","vocational + Abi","Rural Area","38","0.937564263645237","0.862586024463453","1.01254250282702"
"No","1991","higher vocational","Urban Area","345","0.884738464240974","0.85344398344044","0.916032945041508"
"No","1991","higher vocational","Rural Area","101","0.843096079609179","0.777472106621922","0.908720052596437"
"No","1991","higher education","Urban Area","544","0.890909601874105","0.866108908173812","0.915710295574397"
"No","1991","higher education","Rural Area","106","0.905081167335308","0.851277036044569","0.958885298626047"
"Yes","1992","in school","Urban Area","13","","",""
"Yes","1992","in school","Rural Area","2","","",""
"Yes","1992","inadequately","Urban Area","51","0.0787706803706849","0.0557934698202044","0.101747890921165"
"Yes","1992","inadequately","Rural Area","12","","",""
"Yes","1992","general elemantary","Urban Area","238","0.133664959029576","0.118599867294099","0.148730050765054"
"Yes","1992","general elemantary","Rural Area","102","0.137130734669681","0.113601033378644","0.160660435960718"
"Yes","1992","middle vocational","Urban Area","494","0.123310275343201","0.113414802603445","0.133205748082957"
"Yes","1992","middle vocational","Rural Area","272","0.132420816817679","0.118910901231126","0.145930732404232"
"Yes","1992","vocational + Abi","Urban Area","35","0.137206039396025","0.098401299045966","0.176010779746083"
"Yes","1992","vocational + Abi","Rural Area","5","","",""
"Yes","1992","higher vocational","Urban Area","55","0.115655245856706","0.0871044616228198","0.144206030090593"
"Yes","1992","higher vocational","Rural Area","33","0.123478796983147","0.0851493740206679","0.161808219945626"
"Yes","1992","higher education","Urban Area","89","0.095344300218498","0.0771687881965249","0.113519812240471"
"Yes","1992","higher education","Rural Area","56","0.0925713480362439","0.0697391719841242","0.115403524088363"
"No","1992","in school","Urban Area","117","0.892207585294004","0.838898225023803","0.945516945564205"
"No","1992","in school","Rural Area","55","0.974202570016049","0.933047483417973","1.01535765661413"
"No","1992","inadequately","Urban Area","477","0.921229319629315","0.898252109078835","0.944206530179796"
"No","1992","inadequately","Rural Area","89","0.869559994882769","0.803878567332026","0.935241422433511"
"No","1992","general elemantary","Urban Area","1722","0.866335040970423","0.851269949234946","0.881400132705901"
"No","1992","general elemantary","Rural Area","719","0.862869265330319","0.839339564039282","0.886398966621356"
"No","1992","middle vocational","Urban Area","3747","0.876689724656799","0.866794251917043","0.886585197396555"
"No","1992","middle vocational","Rural Area","2146","0.867579183182321","0.854069267595768","0.881089098768874"
"No","1992","vocational + Abi","Urban Area","267","0.862793960603976","0.823989220253917","0.901598700954034"
"No","1992","vocational + Abi","Rural Area","77","0.923604075970725","0.866110518836669","0.981097633104782"
"No","1992","higher vocational","Urban Area","427","0.884344754143294","0.855793969909407","0.91289553837718"
"No","1992","higher vocational","Rural Area","250","0.876521203016853","0.838191780054374","0.914850625979332"
"No","1992","higher education","Urban Area","914","0.904655699781502","0.886480187759529","0.922831211803475"
"No","1992","higher education","Rural Area","563","0.907428651963756","0.884596475911636","0.930260828015876"
"Yes","1993","in school","Urban Area","","","",""
"Yes","1993","in school","Rural Area","","","",""
"Yes","1993","inadequately","Urban Area","","","",""
"Yes","1993","inadequately","Rural Area","","","",""
"Yes","1993","general elemantary","Urban Area","","","",""
"Yes","1993","general elemantary","Rural Area","","","",""
"Yes","1993","middle vocational","Urban Area","","","",""
"Yes","1993","middle vocational","Rural Area","","","",""
"Yes","1993","vocational + Abi","Urban Area","","","",""
"Yes","1993","vocational + Abi","Rural Area","","","",""
"Yes","1993","higher vocational","Urban Area","","","",""
"Yes","1993","higher vocational","Rural Area","","","",""
"Yes","1993","higher education","Urban Area","","","",""
"Yes","1993","higher education","Rural Area","","","",""
"No","1993","in school","Urban Area","","","",""
"No","1993","in school","Rural Area","","","",""
"No","1993","inadequately","Urban Area","","","",""
"No","1993","inadequately","Rural Area","","","",""
"No","1993","general elemantary","Urban Area","","","",""
"No","1993","general elemantary","Rural Area","","","",""
"No","1993","middle vocational","Urban Area","","","",""
"No","1993","middle vocational","Rural Area","","","",""
"No","1993","vocational + Abi","Urban Area","","","",""
"No","1993","vocational + Abi","Rural Area","","","",""
"No","1993","higher vocational","Urban Area","","","",""
"No","1993","higher vocational","Rural Area","","","",""
"No","1993","higher education","Urban Area","","","",""
"No","1993","higher education","Rural Area","","","",""
"Yes","1994","in school","Urban Area","7","","",""
"Yes","1994","in school","Rural Area","6","","",""
"Yes","1994","inadequately","Urban Area","62","0.135018755535687","0.104023869312229","0.166013641759146"
"Yes","1994","inadequately","Rural Area","11","","",""
"Yes","1994","general elemantary","Urban Area","212","0.136478144908381","0.120412375890451","0.152543913926311"
"Yes","1994","general elemantary","Rural Area","111","0.168546891213087","0.141791061408183","0.195302721017992"
"Yes","1994","middle vocational","Urban Area","504","0.141670662510595","0.131140882394235","0.152200442626955"
"Yes","1994","middle vocational","Rural Area","272","0.133117292881653","0.11942645818503","0.146808127578275"
"Yes","1994","vocational + Abi","Urban Area","39","0.124848867901631","0.0868705758125187","0.162827159990743"
"Yes","1994","vocational + Abi","Rural Area","11","","",""
"Yes","1994","higher vocational","Urban Area","66","0.156096832163214","0.12349154961689","0.188702114709538"
"Yes","1994","higher vocational","Rural Area","32","0.139931992160239","0.0992975800752873","0.18056640424519"
"Yes","1994","higher education","Urban Area","104","0.102498053301538","0.0841438365937605","0.120852270009315"
"Yes","1994","higher education","Rural Area","46","0.0782966505528589","0.056855079195134","0.0997382219105839"
"No","1994","in school","Urban Area","162","0.953820071119281","0.922178022239558","0.985462119999003"
"No","1994","in school","Rural Area","63","0.915168008427614","0.849424361414472","0.980911655440757"
"No","1994","inadequately","Urban Area","405","0.864981244464313","0.833986358240854","0.895976130687771"
"No","1994","inadequately","Rural Area","79","0.89463291270127","0.831201883306061","0.958063942096478"
"No","1994","general elemantary","Urban Area","1542","0.863521855091619","0.847456086073689","0.879587624109549"
"No","1994","general elemantary","Rural Area","641","0.831453108786913","0.804697278982008","0.858208938591818"
"No","1994","middle vocational","Urban Area","3709","0.858329337489405","0.847799557373045","0.868859117605765"
"No","1994","middle vocational","Rural Area","2093","0.866882707118347","0.853191872421725","0.88057354181497"
"No","1994","vocational + Abi","Urban Area","252","0.875151132098369","0.837172840009257","0.913129424187481"
"No","1994","vocational + Abi","Rural Area","91","0.902675215768723","0.845154340068093","0.960196091469352"
"No","1994","higher vocational","Urban Area","410","0.843903167836786","0.811297885290462","0.87650845038311"
"No","1994","higher vocational","Rural Area","248","0.860068007839761","0.81943359575481","0.900702419924713"
"No","1994","higher education","Urban Area","945","0.897501946698462","0.879147729990685","0.915856163406239"
"No","1994","higher education","Rural Area","557","0.921703349447141","0.900261778089416","0.943144920804866"
"Yes","1995","in school","Urban Area","13","","",""
"Yes","1995","in school","Rural Area","8","","",""
"Yes","1995","inadequately","Urban Area","54","0.109866072900186","0.0808756996310294","0.138856446169342"
"Yes","1995","inadequately","Rural Area","11","","",""
"Yes","1995","general elemantary","Urban Area","236","0.158098644177154","0.140961305377235","0.175235982977072"
"Yes","1995","general elemantary","Rural Area","116","0.178669957298151","0.1514171136731","0.205922800923203"
"Yes","1995","middle vocational","Urban Area","495","0.1231051828349","0.113279145107547","0.132931220562253"
"Yes","1995","middle vocational","Rural Area","306","0.128627033325196","0.115313218835527","0.141940847814865"
"Yes","1995","vocational + Abi","Urban Area","49","0.134366008205892","0.0993784593924863","0.169353557019297"
"Yes","1995","vocational + Abi","Rural Area","10","","",""
"Yes","1995","higher vocational","Urban Area","55","0.128759482316889","0.0985115090437483","0.15900745559003"
"Yes","1995","higher vocational","Rural Area","27","","",""
"Yes","1995","higher education","Urban Area","96","0.0967616362321919","0.0794555814467886","0.114067691017595"
"Yes","1995","higher education","Rural Area","73","0.112499624392971","0.0879036931075001","0.137095555678443"
"No","1995","in school","Urban Area","185","0.925134618177706","0.888477486124515","0.961791750230897"
"No","1995","in school","Rural Area","80","0.9493924119658","0.903595367372084","0.995189456559517"
"No","1995","inadequately","Urban Area","393","0.890133927099814","0.861143553830658","0.919124300368971"
"No","1995","inadequately","Rural Area","74","0.889591950821165","0.822967380884252","0.956216520758079"
"No","1995","general elemantary","Urban Area","1505","0.841901355822846","0.824764017022928","0.859038694622764"
"No","1995","general elemantary","Rural Area","643","0.821330042701849","0.794077199076797","0.8485828863269"
"No","1995","middle vocational","Urban Area","3800","0.8768948171651","0.867068779437747","0.886720854892453"
"No","1995","middle vocational","Rural Area","2123","0.871372966674804","0.858059152185135","0.884686781164473"
"No","1995","vocational + Abi","Urban Area","316","0.865633991794108","0.830646442980703","0.900621540607514"
"No","1995","vocational + Abi","Rural Area","103","0.94639926377038","0.904872179073485","0.987926348467274"
"No","1995","higher vocational","Urban Area","416","0.871240517683111","0.84099254440997","0.901488490956252"
"No","1995","higher vocational","Rural Area","263","0.863981146965199","0.824526262211911","0.903436031718487"
"No","1995","higher education","Urban Area","1025","0.903238363767808","0.885932308982405","0.920544418553211"
"No","1995","higher education","Rural Area","561","0.887500375607029","0.862904444321557","0.9120963068925"
"Yes","1996","in school","Urban Area","13","","",""
"Yes","1996","in school","Rural Area","8","","",""
"Yes","1996","inadequately","Urban Area","65","0.177208764006522","0.14015729458747","0.214260233425574"
"Yes","1996","inadequately","Rural Area","8","","",""
"Yes","1996","general elemantary","Urban Area","198","0.128118313895928","0.11207904926642","0.144157578525435"
"Yes","1996","general elemantary","Rural Area","122","0.185496251764878","0.15739546144933","0.213597042080427"
"Yes","1996","middle vocational","Urban Area","508","0.127452790950043","0.117367403487112","0.137538178412973"
"Yes","1996","middle vocational","Rural Area","298","0.132904590546577","0.119373793586821","0.146435387506334"
"Yes","1996","vocational + Abi","Urban Area","48","0.113508772955911","0.0808765459118379","0.146140999999985"
"Yes","1996","vocational + Abi","Rural Area","11","","",""
"Yes","1996","higher vocational","Urban Area","54","0.109540547448297","0.0816008306256567","0.137480264270938"
"Yes","1996","higher vocational","Rural Area","42","0.166891061517433","0.123524363426422","0.210257759608444"
"Yes","1996","higher education","Urban Area","121","0.112989293346128","0.094563565975546","0.131415020716709"
"Yes","1996","higher education","Rural Area","73","0.117531322818506","0.0924429382750483","0.142619707361964"
"No","1996","in school","Urban Area","190","0.935352059537923","0.901524943562729","0.969179175513117"
"No","1996","in school","Rural Area","83","0.941747029185433","0.893623932775522","0.989870125595343"
"No","1996","inadequately","Urban Area","343","0.822791235993478","0.785739766574426","0.859842705412529"
"No","1996","inadequately","Rural Area","79","0.924088284743005","0.868433872674542","0.979742696811469"
"No","1996","general elemantary","Urban Area","1470","0.871881686104072","0.855842421474564","0.88792095073358"
"No","1996","general elemantary","Rural Area","613","0.814503748235122","0.786402957919573","0.84260453855067"
"No","1996","middle vocational","Urban Area","3692","0.872547209049957","0.862461821587027","0.882632596512888"
"No","1996","middle vocational","Rural Area","2120","0.867095409453423","0.853564612493666","0.880626206413179"
"No","1996","vocational + Abi","Urban Area","315","0.886491227044088","0.853859000000015","0.919123454088162"
"No","1996","vocational + Abi","Rural Area","104","0.869353596585532","0.807758501829668","0.930948691341395"
"No","1996","higher vocational","Urban Area","426","0.890459452551703","0.862519735729062","0.918399169374343"
"No","1996","higher vocational","Rural Area","242","0.833108938482567","0.789742240391556","0.876475636573578"
"No","1996","higher education","Urban Area","1013","0.887010706653872","0.868584979283291","0.905436434024454"
"No","1996","higher education","Rural Area","560","0.882468677181494","0.857380292638036","0.907557061724952"
"Yes","1997","in school","Urban Area","18","","",""
"Yes","1997","in school","Rural Area","6","","",""
"Yes","1997","inadequately","Urban Area","51","0.156237837105028","0.120063903202064","0.192411771007992"
"Yes","1997","inadequately","Rural Area","10","","",""
"Yes","1997","general elemantary","Urban Area","236","0.15669192794723","0.13905575071394","0.174328105180519"
"Yes","1997","general elemantary","Rural Area","105","0.16945496192447","0.141723091162007","0.197186832686932"
"Yes","1997","middle vocational","Urban Area","491","0.126858594068773","0.116697299940813","0.137019888196734"
"Yes","1997","middle vocational","Rural Area","299","0.131180640233802","0.117583209351457","0.144778071116147"
"Yes","1997","vocational + Abi","Urban Area","50","0.143155219735915","0.106090928247182","0.180219511224648"
"Yes","1997","vocational + Abi","Rural Area","9","","",""
"Yes","1997","higher vocational","Urban Area","59","0.11698935480705","0.0883849204418027","0.145593789172296"
"Yes","1997","higher vocational","Rural Area","30","0.0873230199868795","0.0541375009278108","0.120508539045948"
"Yes","1997","higher education","Urban Area","97","0.10007775541673","0.0825412480735381","0.117614262759921"
"Yes","1997","higher education","Rural Area","67","0.109203394100888","0.0851334224452917","0.133273365756484"
"No","1997","in school","Urban Area","192","0.889719491558023","0.84735379258714","0.932085190528906"
"No","1997","in school","Rural Area","99","0.921556276442162","0.870129006222467","0.972983546661857"
"No","1997","inadequately","Urban Area","336","0.843762162894972","0.807588228992008","0.879936096797936"
"No","1997","inadequately","Rural Area","68","0.903117168399414","0.837472984934588","0.96876135186424"
"No","1997","general elemantary","Urban Area","1396","0.84330807205277","0.825671894819481","0.86094424928606"
"No","1997","general elemantary","Rural Area","598","0.83054503807553","0.802813167313068","0.858276908837993"
"No","1997","middle vocational","Urban Area","3630","0.873141405931227","0.862980111803266","0.883302700059187"
"No","1997","middle vocational","Rural Area","2069","0.868819359766198","0.855221928883853","0.882416790648543"
"No","1997","vocational + Abi","Urban Area","293","0.856844780264085","0.819780488775352","0.893909071752818"
"No","1997","vocational + Abi","Rural Area","105","0.956855581639968","0.919557957173535","0.9941532061064"
"No","1997","higher vocational","Urban Area","426","0.88301064519295","0.854406210827704","0.911615079558197"
"No","1997","higher vocational","Rural Area","248","0.91267698001312","0.879491460954052","0.945862499072189"
