"ple0053","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1988","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Yes","1988","(Married) couple without C. ","(2c_voc) vocational maturity certificate","15","","",""
"Yes","1988","(Married) couple without C. ","(3a) lower tertiary education","10","","",""
"Yes","1988","(Married) couple without C. ","(3b) higher tertiary education","10","","",""
"Yes","1988","Single parent ","(0) in school","3","","",""
"Yes","1988","Single parent ","(1a) inadequately completed","7","","",""
"Yes","1988","Single parent ","(1b) general elementary school","16","","",""
"Yes","1988","Single parent ","(1c) basic vocational qualification","20","","",""
"Yes","1988","Single parent ","(2b) intermediate general qualification","1","","",""
"Yes","1988","Single parent ","(2a) intermediate vocational","7","","",""
"Yes","1988","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Yes","1988","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","1988","Single parent ","(3a) lower tertiary education","1","","",""
"Yes","1988","Single parent ","(3b) higher tertiary education","","","",""
"Yes","1988","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","1988","Couple + C. LE 16 ","(1a) inadequately completed","33","0.200708060508047","0.146012811403585","0.255403309612509"
"Yes","1988","Couple + C. LE 16 ","(1b) general elementary school","58","0.163459737685682","0.127925234437902","0.198994240933462"
"Yes","1988","Couple + C. LE 16 ","(1c) basic vocational qualification","86","0.118092897947392","0.0958959437203006","0.140289852174484"
"Yes","1988","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Yes","1988","Couple + C. LE 16 ","(2a) intermediate vocational","50","0.138352832636913","0.102232370951193","0.174473294322633"
"Yes","1988","Couple + C. LE 16 ","(2c_gen) general maturity certificate","10","","",""
"Yes","1988","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","14","","",""
"Yes","1988","Couple + C. LE 16 ","(3a) lower tertiary education","2","","",""
"Yes","1988","Couple + C. LE 16 ","(3b) higher tertiary education","19","","",""
"Yes","1988","Couple + C. GT 16 ","(0) in school","9","","",""
"Yes","1988","Couple + C. GT 16 ","(1a) inadequately completed","15","","",""
"Yes","1988","Couple + C. GT 16 ","(1b) general elementary school","59","0.112766979105364","0.0851246953924869","0.140409262818242"
"Yes","1988","Couple + C. GT 16 ","(1c) basic vocational qualification","81","0.121332614692682","0.0974330745466983","0.145232154838666"
"Yes","1988","Couple + C. GT 16 ","(2b) intermediate general qualification","20","","",""
"Yes","1988","Couple + C. GT 16 ","(2a) intermediate vocational","18","","",""
"Yes","1988","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes","1988","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","4","","",""
"Yes","1988","Couple + C. GT 16 ","(3a) lower tertiary education","2","","",""
"Yes","1988","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"Yes","1988","Couple + C. LE and GT 16","(0) in school","5","","",""
"Yes","1988","Couple + C. LE and GT 16","(1a) inadequately completed","14","","",""
"Yes","1988","Couple + C. LE and GT 16","(1b) general elementary school","28","","",""
"Yes","1988","Couple + C. LE and GT 16","(1c) basic vocational qualification","30","0.121853180376834","0.0840738854949968","0.159632475258671"
"Yes","1988","Couple + C. LE and GT 16","(2b) intermediate general qualification","9","","",""
"Yes","1988","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"Yes","1988","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes","1988","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Yes","1988","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","1988","Couple + C. LE and GT 16","(3b) higher tertiary education","3","","",""
"No","1988","1-pers.-HH","(0) in school","1","","",""
"No","1988","1-pers.-HH","(1a) inadequately completed","39","0.891608069417595","0.802732042247935","0.980484096587256"
"No","1988","1-pers.-HH","(1b) general elementary school","207","0.795143815271499","0.746085932654327","0.844201697888671"
"No","1988","1-pers.-HH","(1c) basic vocational qualification","294","0.855796523458035","0.818345571174055","0.893247475742014"
"No","1988","1-pers.-HH","(2b) intermediate general qualification","38","0.961475928030366","0.901833763580647","1.02111809248009"
"No","1988","1-pers.-HH","(2a) intermediate vocational","145","0.872640032611714","0.821617712539473","0.923662352683955"
"No","1988","1-pers.-HH","(2c_gen) general maturity certificate","29","","",""
"No","1988","1-pers.-HH","(2c_voc) vocational maturity certificate","56","0.952180454431162","0.898187782566488","1.00617312629584"
"No","1988","1-pers.-HH","(3a) lower tertiary education","29","","",""
"No","1988","1-pers.-HH","(3b) higher tertiary education","77","0.901186125185866","0.836987569437468","0.965384680934265"
"No","1988","(Married) couple without C. ","(0) in school","","","",""
"No","1988","(Married) couple without C. ","(1a) inadequately completed","83","0.932669523055026","0.881463161829986","0.983875884280066"
"No","1988","(Married) couple without C. ","(1b) general elementary school","439","0.863493893500059","0.833784411233791","0.893203375766326"
"No","1988","(Married) couple without C. ","(1c) basic vocational qualification","806","0.836295055363603","0.812803471239329","0.859786639487876"
"No","1988","(Married) couple without C. ","(2b) intermediate general qualification","41","0.901811794085662","0.814869829023285","0.98875375914804"
"No","1988","(Married) couple without C. ","(2a) intermediate vocational","288","0.897773277060672","0.864786404514726","0.930760149606618"
"No","1988","(Married) couple without C. ","(2c_gen) general maturity certificate","35","0.961524565041957","0.900370088402546","1.02267904168137"
"No","1988","(Married) couple without C. ","(2c_voc) vocational maturity certificate","93","0.880437477828813","0.819247117905737","0.941627837751889"
"No","1988","(Married) couple without C. ","(3a) lower tertiary education","65","0.860797376939276","0.782455921392726","0.939138832485827"
"No","1988","(Married) couple without C. ","(3b) higher tertiary education","96","0.897631832948877","0.839925065818424","0.95533860007933"
"No","1988","Single parent ","(0) in school","16","","",""
"No","1988","Single parent ","(1a) inadequately completed","31","0.8670078296267","0.759043364081054","0.974972295172347"
"No","1988","Single parent ","(1b) general elementary school","115","0.880055382880761","0.824419135917256","0.935691629844265"
"No","1988","Single parent ","(1c) basic vocational qualification","133","0.887332399989367","0.837231553105934","0.937433246872799"
"No","1988","Single parent ","(2b) intermediate general qualification","30","0.993716508573901","0.965900231098461","1.02153278604934"
"No","1988","Single parent ","(2a) intermediate vocational","46","0.853270610862678","0.758010275802915","0.948530945922441"
"No","1988","Single parent ","(2c_gen) general maturity certificate","32","0.87936412452465","0.77441716981512","0.98431107923418"
"No","1988","Single parent ","(2c_voc) vocational maturity certificate","19","","",""
"No","1988","Single parent ","(3a) lower tertiary education","2","","",""
"No","1988","Single parent ","(3b) higher tertiary education","13","","",""
"No","1988","Couple + C. LE 16 ","(0) in school","","","",""
"No","1988","Couple + C. LE 16 ","(1a) inadequately completed","173","0.799291939491953","0.744596690387491","0.853987188596415"
"No","1988","Couple + C. LE 16 ","(1b) general elementary school","358","0.836540262314318","0.801005759066538","0.872074765562098"
"No","1988","Couple + C. LE 16 ","(1c) basic vocational qualification","726","0.881907102052608","0.859710147825516","0.904104056279699"
"No","1988","Couple + C. LE 16 ","(2b) intermediate general qualification","26","","",""
"No","1988","Couple + C. LE 16 ","(2a) intermediate vocational","301","0.861647167363087","0.825526705677367","0.897767629048807"
"No","1988","Couple + C. LE 16 ","(2c_gen) general maturity certificate","44","0.839109291495427","0.741109318001149","0.937109264989706"
"No","1988","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","86","0.843576840296794","0.772379963602968","0.91477371699062"
"No","1988","Couple + C. LE 16 ","(3a) lower tertiary education","58","0.964724542210175","0.918046733641916","1.01140235077843"
"No","1988","Couple + C. LE 16 ","(3b) higher tertiary education","136","0.868441864338122","0.815229632738883","0.921654095937361"
"No","1988","Couple + C. GT 16 ","(0) in school","70","0.86220132264551","0.786192953854385","0.938209691436635"
"No","1988","Couple + C. GT 16 ","(1a) inadequately completed","121","0.934551301072269","0.892986020269341","0.976116581875196"
"No","1988","Couple + C. GT 16 ","(1b) general elementary school","444","0.887233020894636","0.859590737181758","0.914875304607513"
"No","1988","Couple + C. GT 16 ","(1c) basic vocational qualification","636","0.878667385307318","0.854767845161334","0.902566925453302"
"No","1988","Couple + C. GT 16 ","(2b) intermediate general qualification","149","0.892077705209623","0.845297549053612","0.938857861365634"
"No","1988","Couple + C. GT 16 ","(2a) intermediate vocational","235","0.92927522772403","0.897685506789795","0.960864948658264"
"No","1988","Couple + C. GT 16 ","(2c_gen) general maturity certificate","127","0.962811600293687","0.93065303443747","0.994970166149904"
"No","1988","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","61","0.934029071229003","0.873683151783772","0.994374990674234"
"No","1988","Couple + C. GT 16 ","(3a) lower tertiary education","41","0.947087894452878","0.880178588043333","1.01399720086242"
"No","1988","Couple + C. GT 16 ","(3b) higher tertiary education","58","0.869901653663186","0.788118777650007","0.951684529676365"
"No","1988","Couple + C. LE and GT 16","(0) in school","49","0.897975388554087","0.817245211911194","0.97870556519698"
"No","1988","Couple + C. LE and GT 16","(1a) inadequately completed","131","0.915484300581538","0.870209323892212","0.960759277270864"
"No","1988","Couple + C. LE and GT 16","(1b) general elementary school","289","0.900932462405332","0.868045007776053","0.933819917034611"
"No","1988","Couple + C. LE and GT 16","(1c) basic vocational qualification","258","0.878146819623166","0.840367524741329","0.915926114505003"
"No","1988","Couple + C. LE and GT 16","(2b) intermediate general qualification","72","0.880210055325972","0.809495481800918","0.950924628851026"
"No","1988","Couple + C. LE and GT 16","(2a) intermediate vocational","78","0.904248076572422","0.842058669588526","0.966437483556318"
"No","1988","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","25","","",""
"No","1988","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","16","","",""
"No","1988","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"No","1988","Couple + C. LE and GT 16","(3b) higher tertiary education","17","","",""
"Yes","1989","1-pers.-HH","(0) in school","","","",""
"Yes","1989","1-pers.-HH","(1a) inadequately completed","4","","",""
"Yes","1989","1-pers.-HH","(1b) general elementary school","45","0.188461950494127","0.140833714904135","0.23609018608412"
"Yes","1989","1-pers.-HH","(1c) basic vocational qualification","40","0.131535042523192","0.0949021595019737","0.168167925544411"
"Yes","1989","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Yes","1989","1-pers.-HH","(2a) intermediate vocational","24","","",""
"Yes","1989","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Yes","1989","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"Yes","1989","1-pers.-HH","(3a) lower tertiary education","3","","",""
"Yes","1989","1-pers.-HH","(3b) higher tertiary education","6","","",""
"Yes","1989","(Married) couple without C. ","(0) in school","","","",""
"Yes","1989","(Married) couple without C. ","(1a) inadequately completed","13","","",""
"Yes","1989","(Married) couple without C. ","(1b) general elementary school","71","0.143878174793875","0.112643106058624","0.175113243529126"
"Yes","1989","(Married) couple without C. ","(1c) basic vocational qualification","128","0.146824804815249","0.123954444666034","0.169695164964464"
"Yes","1989","(Married) couple without C. ","(2b) intermediate general qualification","7","","",""
"Yes","1989","(Married) couple without C. ","(2a) intermediate vocational","34","0.101627972425888","0.0696976274464248","0.13355831740535"
"Yes","1989","(Married) couple without C. ","(2c_gen) general maturity certificate","3","","",""
"Yes","1989","(Married) couple without C. ","(2c_voc) vocational maturity certificate","12","","",""
"Yes","1989","(Married) couple without C. ","(3a) lower tertiary education","7","","",""
"Yes","1989","(Married) couple without C. ","(3b) higher tertiary education","5","","",""
"Yes","1989","Single parent ","(0) in school","2","","",""
"Yes","1989","Single parent ","(1a) inadequately completed","4","","",""
"Yes","1989","Single parent ","(1b) general elementary school","13","","",""
"Yes","1989","Single parent ","(1c) basic vocational qualification","21","","",""
"Yes","1989","Single parent ","(2b) intermediate general qualification","1","","",""
"Yes","1989","Single parent ","(2a) intermediate vocational","3","","",""
"Yes","1989","Single parent ","(2c_gen) general maturity certificate","3","","",""
"Yes","1989","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Yes","1989","Single parent ","(3a) lower tertiary education","1","","",""
"Yes","1989","Single parent ","(3b) higher tertiary education","1","","",""
"Yes","1989","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","1989","Couple + C. LE 16 ","(1a) inadequately completed","30","0.177172805515458","0.122882268185365","0.23146334284555"
"Yes","1989","Couple + C. LE 16 ","(1b) general elementary school","65","0.178020536336181","0.14058005349126","0.215461019181102"
"Yes","1989","Couple + C. LE 16 ","(1c) basic vocational qualification","94","0.126246435426664","0.103130283510004","0.149362587343324"
"Yes","1989","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"Yes","1989","Couple + C. LE 16 ","(2a) intermediate vocational","63","0.174794504050351","0.134245696874157","0.215343311226544"
"Yes","1989","Couple + C. LE 16 ","(2c_gen) general maturity certificate","11","","",""
"Yes","1989","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Yes","1989","Couple + C. LE 16 ","(3a) lower tertiary education","4","","",""
"Yes","1989","Couple + C. LE 16 ","(3b) higher tertiary education","14","","",""
"Yes","1989","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes","1989","Couple + C. GT 16 ","(1a) inadequately completed","16","","",""
"Yes","1989","Couple + C. GT 16 ","(1b) general elementary school","49","0.109377848488311","0.0817427201674836","0.137012976809138"
"Yes","1989","Couple + C. GT 16 ","(1c) basic vocational qualification","76","0.108140946522205","0.0849351185841212","0.131346774460289"
"Yes","1989","Couple + C. GT 16 ","(2b) intermediate general qualification","12","","",""
"Yes","1989","Couple + C. GT 16 ","(2a) intermediate vocational","22","","",""
"Yes","1989","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Yes","1989","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","6","","",""
"Yes","1989","Couple + C. GT 16 ","(3a) lower tertiary education","2","","",""
"Yes","1989","Couple + C. GT 16 ","(3b) higher tertiary education","6","","",""
"Yes","1989","Couple + C. LE and GT 16","(0) in school","6","","",""
"Yes","1989","Couple + C. LE and GT 16","(1a) inadequately completed","16","","",""
"Yes","1989","Couple + C. LE and GT 16","(1b) general elementary school","27","","",""
"Yes","1989","Couple + C. LE and GT 16","(1c) basic vocational qualification","21","","",""
"Yes","1989","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Yes","1989","Couple + C. LE and GT 16","(2a) intermediate vocational","8","","",""
"Yes","1989","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Yes","1989","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1989","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","1989","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"No","1989","1-pers.-HH","(0) in school","1","","",""
"No","1989","1-pers.-HH","(1a) inadequately completed","41","0.970862258195922","0.921720737845052","1.02000377854679"
"No","1989","1-pers.-HH","(1b) general elementary school","214","0.811538049505873","0.76390981391588","0.859166285095865"
"No","1989","1-pers.-HH","(1c) basic vocational qualification","287","0.868464957476808","0.831832074455589","0.905097840498026"
"No","1989","1-pers.-HH","(2b) intermediate general qualification","37","0.85909003155341","0.755097042336735","0.963083020770084"
"No","1989","1-pers.-HH","(2a) intermediate vocational","139","0.830697267269633","0.773125751517324","0.888268783021941"
"No","1989","1-pers.-HH","(2c_gen) general maturity certificate","34","0.89155118978853","0.791359254181617","0.991743125395443"
"No","1989","1-pers.-HH","(2c_voc) vocational maturity certificate","59","0.931437183151258","0.868533893580969","0.994340472721546"
"No","1989","1-pers.-HH","(3a) lower tertiary education","36","0.906347651162692","0.814910532687065","0.997784769638318"
"No","1989","1-pers.-HH","(3b) higher tertiary education","73","0.894884656426581","0.827252827282031","0.96251648557113"
"No","1989","(Married) couple without C. ","(0) in school","","","",""
"No","1989","(Married) couple without C. ","(1a) inadequately completed","75","0.888650018927281","0.822927045125633","0.95437299272893"
"No","1989","(Married) couple without C. ","(1b) general elementary school","414","0.856121825206125","0.824886756470874","0.887356893941376"
"No","1989","(Married) couple without C. ","(1c) basic vocational qualification","792","0.853175195184751","0.830304835035536","0.876045555333966"
"No","1989","(Married) couple without C. ","(2b) intermediate general qualification","42","0.857214574331667","0.759257283737588","0.955171864925746"
"No","1989","(Married) couple without C. ","(2a) intermediate vocational","310","0.898372027574112","0.86644168259465","0.930302372553575"
"No","1989","(Married) couple without C. ","(2c_gen) general maturity certificate","36","0.894300160543264","0.797807427889851","0.990792893196676"
"No","1989","(Married) couple without C. ","(2c_voc) vocational maturity certificate","100","0.902680537520161","0.84778892741613","0.957572147624192"
"No","1989","(Married) couple without C. ","(3a) lower tertiary education","68","0.877809467844805","0.803689304489828","0.951929631199781"
"No","1989","(Married) couple without C. ","(3b) higher tertiary education","114","0.954400019158708","0.916918070615494","0.991881967701923"
"No","1989","Single parent ","(0) in school","20","","",""
"No","1989","Single parent ","(1a) inadequately completed","30","0.925464785234163","0.837183360151641","1.01374621031668"
"No","1989","Single parent ","(1b) general elementary school","95","0.898084571130815","0.841026800458838","0.955142341802791"
"No","1989","Single parent ","(1c) basic vocational qualification","121","0.872285198358851","0.817387544196016","0.927182852521686"
"No","1989","Single parent ","(2b) intermediate general qualification","32","0.961965564667962","0.896703716195602","1.02722741314032"
"No","1989","Single parent ","(2a) intermediate vocational","46","0.948736602343725","0.88698807953047","1.01048512515698"
"No","1989","Single parent ","(2c_gen) general maturity certificate","33","0.851552204547116","0.735410189782649","0.967694219311583"
"No","1989","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"No","1989","Single parent ","(3a) lower tertiary education","3","","",""
"No","1989","Single parent ","(3b) higher tertiary education","17","","",""
"No","1989","Couple + C. LE 16 ","(0) in school","1","","",""
"No","1989","Couple + C. LE 16 ","(1a) inadequately completed","160","0.822827194484542","0.76853665715445","0.877117731814635"
"No","1989","Couple + C. LE 16 ","(1b) general elementary school","336","0.821979463663819","0.784538980818898","0.85941994650874"
"No","1989","Couple + C. LE 16 ","(1c) basic vocational qualification","699","0.873753564573336","0.850637412656676","0.896869716489996"
"No","1989","Couple + C. LE 16 ","(2b) intermediate general qualification","21","","",""
"No","1989","Couple + C. LE 16 ","(2a) intermediate vocational","274","0.825205495949649","0.784656688773456","0.865754303125843"
"No","1989","Couple + C. LE 16 ","(2c_gen) general maturity certificate","39","0.695341983625882","0.567766089742989","0.822917877508776"
"No","1989","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","86","0.897475317497843","0.837109971101846","0.957840663893839"
"No","1989","Couple + C. LE 16 ","(3a) lower tertiary education","54","0.94878870362321","0.892060147249064","1.00551725999736"
"No","1989","Couple + C. LE 16 ","(3b) higher tertiary education","127","0.870720452853205","0.815341744926102","0.926099160780307"
"No","1989","Couple + C. GT 16 ","(0) in school","73","0.977676637937762","0.944016983616551","1.01133629225897"
"No","1989","Couple + C. GT 16 ","(1a) inadequately completed","125","0.887311740901903","0.835118293451647","0.939505188352158"
"No","1989","Couple + C. GT 16 ","(1b) general elementary school","441","0.890622151511689","0.862987023190862","0.918257279832516"
"No","1989","Couple + C. GT 16 ","(1c) basic vocational qualification","612","0.891859053477795","0.868653225539711","0.915064881415879"
"No","1989","Couple + C. GT 16 ","(2b) intermediate general qualification","136","0.919864188415442","0.876122815627436","0.963605561203448"
"No","1989","Couple + C. GT 16 ","(2a) intermediate vocational","218","0.911111273413001","0.875107209613275","0.947115337212727"
"No","1989","Couple + C. GT 16 ","(2c_gen) general maturity certificate","133","0.960467939235745","0.928074515331528","0.992861363139962"
"No","1989","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","63","0.938095507927219","0.881235337626485","0.994955678227952"
"No","1989","Couple + C. GT 16 ","(3a) lower tertiary education","38","0.921606496570262","0.838309202032386","1.00490379110814"
"No","1989","Couple + C. GT 16 ","(3b) higher tertiary education","58","0.910679054877104","0.840804760856332","0.980553348897877"
"No","1989","Couple + C. LE and GT 16","(0) in school","58","0.912266938419976","0.842956169884679","0.981577706955273"
"No","1989","Couple + C. LE and GT 16","(1a) inadequately completed","115","0.893453163950131","0.840618540375056","0.946287787525206"
"No","1989","Couple + C. LE and GT 16","(1b) general elementary school","244","0.893067410912407","0.856274800014989","0.929860021809825"
"No","1989","Couple + C. LE and GT 16","(1c) basic vocational qualification","239","0.896867663341691","0.85989991247426","0.933835414209121"
"No","1989","Couple + C. LE and GT 16","(2b) intermediate general qualification","65","0.968258787375931","0.926590935142472","1.00992663960939"
"No","1989","Couple + C. LE and GT 16","(2a) intermediate vocational","76","0.900405673447588","0.83636662663544","0.964444720259736"
"No","1989","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","21","","",""
"No","1989","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","18","","",""
"No","1989","Couple + C. LE and GT 16","(3a) lower tertiary education","11","","",""
"No","1989","Couple + C. LE and GT 16","(3b) higher tertiary education","22","","",""
"Yes","1990","1-pers.-HH","(0) in school","","","",""
"Yes","1990","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","1990","1-pers.-HH","(1b) general elementary school","","","",""
"Yes","1990","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Yes","1990","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Yes","1990","1-pers.-HH","(2a) intermediate vocational","","","",""
"Yes","1990","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Yes","1990","1-pers.-HH","(3a) lower tertiary education","","","",""
"Yes","1990","1-pers.-HH","(3b) higher tertiary education","","","",""
"Yes","1990","(Married) couple without C. ","(0) in school","","","",""
"Yes","1990","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","1990","(Married) couple without C. ","(1b) general elementary school","","","",""
"Yes","1990","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Yes","1990","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Yes","1990","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Yes","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Yes","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Yes","1990","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Yes","1990","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Yes","1990","Single parent ","(0) in school","","","",""
"Yes","1990","Single parent ","(1a) inadequately completed","","","",""
"Yes","1990","Single parent ","(1b) general elementary school","","","",""
"Yes","1990","Single parent ","(1c) basic vocational qualification","","","",""
"Yes","1990","Single parent ","(2b) intermediate general qualification","","","",""
"Yes","1990","Single parent ","(2a) intermediate vocational","","","",""
"Yes","1990","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","1990","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Yes","1990","Single parent ","(3a) lower tertiary education","","","",""
"Yes","1990","Single parent ","(3b) higher tertiary education","","","",""
"Yes","1990","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","1990","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","1990","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Yes","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Yes","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","1990","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Yes","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","1990","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Yes","1990","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Yes","1990","Couple + C. GT 16 ","(0) in school","","","",""
"Yes","1990","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","1990","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Yes","1990","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Yes","1990","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Yes","1990","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Yes","1990","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Yes","1990","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Yes","1990","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Yes","1990","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Yes","1990","Couple + C. LE and GT 16","(0) in school","","","",""
"Yes","1990","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","1990","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Yes","1990","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Yes","1990","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Yes","1990","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Yes","1990","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Yes","1990","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","1990","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Yes","1990","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"No","1990","1-pers.-HH","(0) in school","","","",""
"No","1990","1-pers.-HH","(1a) inadequately completed","","","",""
"No","1990","1-pers.-HH","(1b) general elementary school","","","",""
"No","1990","1-pers.-HH","(1c) basic vocational qualification","","","",""
"No","1990","1-pers.-HH","(2b) intermediate general qualification","","","",""
"No","1990","1-pers.-HH","(2a) intermediate vocational","","","",""
"No","1990","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"No","1990","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"No","1990","1-pers.-HH","(3a) lower tertiary education","","","",""
"No","1990","1-pers.-HH","(3b) higher tertiary education","","","",""
"No","1990","(Married) couple without C. ","(0) in school","","","",""
"No","1990","(Married) couple without C. ","(1a) inadequately completed","","","",""
"No","1990","(Married) couple without C. ","(1b) general elementary school","","","",""
"No","1990","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"No","1990","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"No","1990","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"No","1990","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"No","1990","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"No","1990","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"No","1990","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"No","1990","Single parent ","(0) in school","","","",""
"No","1990","Single parent ","(1a) inadequately completed","","","",""
"No","1990","Single parent ","(1b) general elementary school","","","",""
"No","1990","Single parent ","(1c) basic vocational qualification","","","",""
"No","1990","Single parent ","(2b) intermediate general qualification","","","",""
"No","1990","Single parent ","(2a) intermediate vocational","","","",""
"No","1990","Single parent ","(2c_gen) general maturity certificate","","","",""
"No","1990","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"No","1990","Single parent ","(3a) lower tertiary education","","","",""
"No","1990","Single parent ","(3b) higher tertiary education","","","",""
"No","1990","Couple + C. LE 16 ","(0) in school","","","",""
"No","1990","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"No","1990","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"No","1990","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"No","1990","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"No","1990","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"No","1990","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"No","1990","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"No","1990","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"No","1990","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
